Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,56,6,474,5,4,4,5,1,2,4,5,5,2
M,50,17,358,0,5,1,1,0,4,0,3,0,0
M,1,19,549,4,3,4,3,4,3,5,0,0,0
M,18,6,334,5,4,3,0,4,1,0,4,1,0
M,25,15,446,1,5,0,3,3,4,4,0,3,5
M,25,0,16,0,3,5,0,5,1,0,3,5,0
F,1,2,490,5,3,4,2,2,2,1,0,2,0
F,1,20,803,0,2,3,2,2,0,2,0,4,5
F,45,5,54,5,1,1,1,4,3,4,2,0,1
F,25,9,38,0,1,0,4,3,3,3,2,0,1
F,18,16,64,4,4,1,0,2,3,0,1,5,3
F,56,12,894,3,4,5,5,5,4,4,1,0,3
F,35,17,166,0,2,1,1,5,2,1,3,3,4
F,1,2,708,1,4,5,2,2,5,3,1,3,1
M,56,3,935,1,1,4,4,4,5,0,1,2,5
M,25,2,752,2,1,5,2,0,3,0,1,0,0
M,35,0,652,2,4,3,5,4,0,2,0,3,1
M,50,3,405,4,4,2,0,4,5,1,3,3,0
M,25,14,473,0,4,1,4,3,5,0,4,4,2
F,45,12,358,2,5,5,0,0,4,3,1,5,0
M,25,2,539,0,1,4,4,5,0,3,4,2,0
M,56,17,944,0,4,1,0,5,5,1,1,1,5
F,35,17,666,3,3,2,3,1,3,2,3,0,4
F,18,10,113,4,5,4,4,3,4,5,4,2,3
M,18,13,765,5,5,1,4,4,2,0,3,4,4
F,56,0,485,3,5,2,5,2,3,5,4,2,5
F,25,7,751,5,5,3,4,0,4,0,3,0,5
M,35,14,534,5,5,1,4,3,3,0,5,3,4
F,18,13,379,0,0,5,5,5,0,0,0,0,4
M,25,12,681,5,4,2,4,0,0,0,0,0,0
M,18,7,982,0,5,5,0,4,1,3,1,2,2
M,45,5,212,5,4,1,0,4,2,3,5,4,2
F,45,5,161,5,4,5,3,1,3,4,1,0,0
M,18,15,852,2,4,4,1,4,3,0,3,0,0
M,25,20,231,5,0,0,3,5,5,4,0,0,5
M,18,3,173,5,0,5,0,5,2,2,0,3,1
F,25,4,334,0,5,0,2,1,1,4,5,4,5
M,18,4,166,0,0,2,2,3,2,3,0,0,0
F,25,1,273,4,2,5,0,3,1,3,3,4,3
F,35,15,940,5,0,5,5,1,3,1,1,3,1
F,56,0,685,5,2,1,4,5,0,4,1,3,3
F,18,20,113,4,0,0,5,4,4,3,3,2,4
M,56,3,905,5,4,5,2,4,2,3,3,2,3
F,18,14,933,1,5,0,2,2,1,1,3,0,0
F,35,5,430,0,0,0,4,5,4,0,1,0,0
F,25,13,547,5,0,0,2,3,1,0,3,0,1
M,50,1,488,2,0,2,3,2,0,2,0,3,0
M,25,19,977,4,1,0,3,3,1,0,4,4,3
M,25,7,580,5,1,5,2,4,3,1,2,2,5
M,50,4,265,3,0,0,0,0,0,0,0,0,0
F,56,14,772,5,5,3,4,3,4,5,0,0,4
M,25,7,954,4,1,3,5,3,3,0,0,0,5
M,56,6,130,5,1,3,0,3,0,4,0,0,5
M,35,5,352,5,5,3,0,5,2,3,3,1,1
M,56,8,272,5,1,4,4,5,0,4,0,3,5
M,25,1,469,5,3,5,4,0,0,1,0,0,0
F,50,5,597,0,5,0,5,0,1,0,4,5,5
F,35,6,830,5,0,1,4,0,1,5,5,3,0
F,50,12,943,3,1,2,1,0,1,0,3,0,1
M,25,9,61,5,5,4,2,1,3,1,0,4,4
M,1,10,555,5,5,3,0,0,1,0,0,0,2
F,56,9,580,4,4,0,4,3,2,5,5,2,1
M,25,0,836,5,4,4,0,1,3,3,0,3,0
M,45,5,360,5,4,4,0,2,2,3,1,5,1
M,56,12,977,1,3,0,5,2,1,1,4,5,4
F,56,14,942,1,3,4,0,2,4,5,0,2,0
M,25,0,727,2,4,1,0,3,4,5,0,0,0
M,25,5,705,5,3,2,3,4,3,2,4,3,0
F,50,3,652,0,5,2,5,3,5,3,0,3,5
M,1,20,942,1,2,4,2,4,1,1,3,2,5
F,56,4,914,4,0,0,0,0,1,1,4,0,5
M,35,15,946,0,5,3,1,0,5,0,4,0,2
F,50,18,949,3,4,0,5,3,5,3,0,4,4
F,1,5,801,4,0,2,5,0,3,0,0,0,0
F,1,17,727,0,5,0,5,2,0,1,3,0,0
F,35,18,27,5,5,0,5,3,1,2,3,0,3
F,25,2,10,3,4,0,1,1,0,1,0,5,0
F,45,17,230,5,5,3,0,0,4,0,0,0,3
M,45,4,923,5,5,2,3,0,1,0,4,2,2
M,56,2,981,2,4,2,0,5,0,4,3,0,2
F,35,3,469,4,5,2,5,2,4,0,4,0,1
F,1,10,143,0,0,3,0,5,1,2,4,5,5
M,25,8,803,4,5,4,1,5,1,4,2,5,4
M,18,14,307,2,0,0,0,1,2,0,2,0,0
F,1,14,15,4,4,0,2,2,1,5,1,4,4
M,25,8,462,0,5,1,4,2,1,2,3,0,0
F,1,11,600,2,3,2,2,0,0,3,4,4,0
F,1,2,501,5,4,5,0,5,4,3,0,1,5
F,45,9,761,0,4,5,4,3,2,0,3,0,1
M,18,20,597,4,2,4,1,0,5,4,4,0,1
M,56,17,452,5,2,2,1,0,3,0,0,2,1
F,1,1,287,5,4,3,3,2,5,2,5,3,5
F,25,13,200,3,2,5,1,4,2,1,3,5,1
M,18,14,931,5,2,5,1,4,1,1,4,0,0
M,35,4,457,0,5,5,5,3,4,3,0,1,0
M,25,9,231,4,1,2,5,3,5,0,0,2,5
M,18,4,495,2,5,0,0,5,0,4,3,1,1
M,45,6,33,2,2,2,2,2,2,0,3,5,4
M,25,13,180,5,4,3,0,3,3,3,0,0,2
M,50,6,378,5,0,0,5,0,0,0,4,0,4
M,25,19,280,5,0,1,0,3,2,5,1,3,4
F,25,17,168,1,5,1,0,4,1,3,5,5,2
M,25,20,775,4,3,2,0,0,0,0,4,0,0
F,1,15,210,2,4,0,0,4,1,4,0,5,0
F,18,2,934,5,4,4,1,5,2,1,0,4,0
F,18,17,440,5,5,4,5,5,3,3,5,5,0
F,50,8,630,0,5,1,2,5,2,3,3,4,0
M,45,6,38,5,5,4,5,4,5,4,3,0,5
M,18,15,923,5,2,0,1,2,2,1,0,2,4
F,25,16,65,0,3,3,3,0,5,0,0,5,0
F,1,8,931,1,3,0,1,3,3,5,4,2,2
F,50,3,173,3,1,1,3,0,5,0,0,0,5
F,35,13,857,5,4,2,0,5,0,0,0,0,0
F,1,14,560,3,2,3,2,2,0,3,3,3,4
M,1,15,53,0,5,5,3,1,1,2,2,5,1
M,1,7,535,5,4,3,5,2,2,5,4,1,2
F,18,3,376,5,3,1,4,0,0,0,0,0,4
M,25,7,761,0,0,3,0,4,5,5,0,0,0
M,50,7,74,4,2,2,2,0,5,3,4,5,1
M,18,11,850,1,0,5,0,5,3,2,2,2,3
F,18,9,90,4,4,0,5,5,1,2,0,5,1
F,18,9,853,3,0,5,3,3,2,3,2,0,0
M,18,15,454,5,5,5,0,5,1,1,0,2,2
M,1,17,402,2,5,5,5,2,1,0,0,1,1
M,45,6,113,4,0,5,4,4,3,1,4,5,5
F,25,18,287,0,0,4,5,0,3,1,5,2,4
M,25,10,801,4,5,3,3,3,4,4,3,2,2
F,35,19,927,2,3,2,3,0,1,1,0,0,0
F,56,5,406,4,0,4,5,4,1,5,3,0,4
M,25,10,782,5,5,2,2,4,0,3,0,3,0
M,56,5,782,5,1,3,3,5,2,5,0,3,0
M,25,1,975,5,3,2,1,5,3,0,3,3,5
M,25,1,625,5,4,0,0,0,0,5,0,5,0
F,18,1,48,1,1,0,3,5,2,5,1,1,5
F,56,7,923,4,2,0,0,0,1,0,4,0,0
M,35,4,871,5,3,3,0,0,0,3,4,5,4
F,56,14,850,5,4,2,4,2,4,2,3,4,0
M,50,15,773,5,0,5,5,3,2,3,1,3,0
M,56,6,87,4,0,1,5,0,1,0,4,3,4
F,35,9,79,0,5,3,4,2,1,4,1,2,4
F,45,15,63,1,2,4,2,4,2,0,3,2,4
M,18,5,604,5,2,4,1,5,5,5,0,0,2
F,25,9,802,4,2,0,4,4,2,1,3,2,4
M,25,13,532,5,4,0,0,4,2,5,0,3,0
M,25,17,226,2,4,3,0,4,0,0,0,0,0
F,35,19,911,3,4,4,1,5,1,2,3,3,5
F,25,13,220,1,3,3,1,0,1,1,1,5,1
F,35,16,277,4,4,2,0,0,4,3,1,3,3
M,25,12,30,4,4,2,2,5,5,5,3,0,5
F,25,15,735,1,1,3,4,5,0,3,1,0,0
F,25,14,150,1,0,3,4,3,5,3,1,2,5
M,1,13,708,4,1,2,5,2,1,3,3,3,1
M,45,8,17,5,4,0,2,2,4,0,0,0,4
M,50,7,910,4,5,2,0,0,0,3,3,0,0
M,18,6,84,5,5,0,4,0,4,0,4,2,0
M,18,3,580,5,0,1,0,2,3,0,4,0,5
M,25,0,136,4,0,1,3,5,3,5,4,0,4
F,25,14,396,0,2,3,4,1,1,0,0,4,0
M,25,1,603,4,2,4,3,2,2,3,4,2,5
M,25,7,758,2,4,0,0,0,2,4,4,2,5
F,45,8,550,5,1,5,5,2,0,0,0,1,1
M,56,13,837,2,5,1,0,5,4,0,0,3,5
M,45,6,457,3,3,5,5,2,0,1,1,1,2
M,25,7,761,5,3,5,4,0,2,0,0,0,0
M,25,1,597,4,3,0,0,0,0,3,3,0,0
F,25,20,660,5,3,5,0,3,3,3,3,2,0
F,1,4,581,1,1,0,2,1,0,5,4,5,5
F,25,18,333,4,0,1,0,2,1,1,5,5,0
M,35,20,485,1,4,5,4,5,0,3,1,5,4
M,25,8,285,5,0,4,4,0,3,3,4,5,0
M,25,9,782,2,2,0,1,5,4,2,0,2,5
M,18,9,559,5,3,2,1,3,0,0,3,2,5
F,25,3,56,0,5,5,5,4,0,0,3,0,5
M,35,13,143,5,5,1,4,0,1,5,0,0,4
F,35,17,623,2,3,2,4,1,3,2,0,4,5
M,18,15,765,4,1,3,2,2,3,2,4,2,4
M,56,12,132,5,0,5,2,5,5,4,0,0,4
M,45,4,916,5,4,1,4,5,5,3,4,1,4
F,56,7,525,4,0,0,0,1,2,5,4,4,2
M,25,13,560,1,1,2,4,3,4,3,4,1,5
F,25,6,10,5,5,0,3,4,1,1,2,2,2
F,45,2,109,1,2,2,4,5,2,1,0,3,3
F,35,12,290,5,4,2,0,2,2,5,4,3,5
F,18,4,168,1,1,4,3,5,2,4,0,2,0
M,25,16,109,5,4,2,3,3,2,5,2,1,3
F,25,3,947,0,5,2,4,4,4,0,0,2,2
F,25,6,114,3,5,2,3,4,1,4,0,2,0
F,1,1,943,0,5,3,4,2,0,4,4,2,2
M,56,16,772,5,0,4,3,5,4,1,0,4,0
M,56,9,474,3,1,2,5,5,2,4,1,1,1
M,1,9,120,3,5,1,5,4,1,3,3,0,1
M,25,6,53,4,4,3,5,1,0,1,0,1,2
F,45,8,19,0,5,5,4,1,4,4,4,0,4
F,18,15,942,4,1,4,2,5,2,4,0,4,1
F,56,4,633,5,4,5,0,0,4,4,0,0,0
F,35,6,74,5,1,2,5,0,0,0,3,0,5
M,25,14,26,5,5,4,3,4,2,3,1,0,3
F,25,2,360,0,5,0,0,3,3,2,0,0,2
F,56,8,841,3,4,3,1,5,0,2,4,0,3
M,25,19,940,5,4,4,0,3,2,1,4,4,2
F,25,17,277,3,4,1,4,0,4,3,1,2,2
M,35,0,987,5,0,0,0,0,0,1,4,0,0
F,50,8,972,3,1,1,5,4,2,0,0,0,1
F,18,4,652,1,5,4,0,5,2,5,0,3,4
F,18,15,349,1,2,2,2,5,5,4,1,2,1
F,25,17,294,3,2,0,3,4,3,3,3,3,0
F,1,14,358,3,5,0,4,4,1,4,4,1,4
F,35,0,48,3,0,2,2,4,3,0,3,5,5
M,50,13,830,5,5,3,3,2,0,1,0,2,5
F,25,17,577,4,5,4,5,5,3,5,1,1,2
M,50,4,933,2,3,3,3,1,2,2,2,2,1
F,25,4,902,3,0,1,0,1,0,1,1,5,0
M,50,1,534,5,5,5,5,2,5,0,3,2,5
M,25,9,949,0,5,0,3,4,1,0,0,4,5
M,35,7,618,2,5,3,3,2,0,4,4,1,2
F,1,9,760,3,3,1,4,3,0,5,2,0,2
F,45,3,105,3,5,1,4,2,2,2,3,0,2
F,45,1,229,3,2,0,2,1,4,4,4,0,5
M,25,19,80,5,5,2,4,0,2,3,5,2,1
F,56,20,631,1,4,4,3,5,3,3,0,5,2
M,25,8,118,5,0,2,4,3,2,3,4,3,4
F,25,4,49,0,1,2,1,0,0,4,3,4,5
F,45,2,975,3,5,2,4,4,2,0,3,2,2
M,1,1,337,0,5,0,0,0,2,4,3,2,0
M,18,0,488,4,4,4,0,3,3,3,0,0,0
F,18,5,937,4,1,5,5,4,4,3,0,1,1
M,25,1,307,5,4,3,3,4,5,0,3,0,0
M,25,19,434,5,4,3,3,0,0,0,0,2,5
M,50,13,337,2,5,2,4,5,0,4,1,2,5
M,1,2,539,5,3,5,2,2,4,2,2,5,4
M,25,12,972,4,4,0,5,3,1,3,3,0,5
F,25,14,740,0,0,1,5,4,1,0,4,3,0
M,18,5,968,1,0,2,5,4,4,3,0,3,5
F,35,6,540,5,5,4,0,4,1,0,0,5,0
M,45,4,53,5,5,5,3,0,3,0,5,2,2
M,25,13,201,4,0,4,0,3,5,5,1,4,5
M,35,0,549,2,4,2,0,3,0,5,0,0,0
M,45,3,782,2,4,5,0,5,2,3,4,4,0
M,45,8,113,4,4,1,4,4,0,0,0,4,0
F,56,5,63,2,0,1,4,1,5,1,1,4,2
M,25,0,170,5,5,1,3,3,1,0,4,0,2
M,35,2,90,5,5,0,2,4,4,2,4,5,4
M,50,10,946,2,2,4,0,2,3,3,0,2,1
F,50,17,441,3,5,2,5,2,3,3,4,0,3
F,56,5,31,3,4,0,3,2,0,5,1,2,5
M,25,7,908,5,3,2,4,0,5,0,0,2,1
F,18,2,152,3,4,5,0,2,0,0,3,0,0
F,25,12,554,0,0,3,4,0,5,3,0,4,2
M,25,2,641,2,1,1,4,0,0,4,0,3,5
M,35,4,652,5,0,0,4,0,1,1,4,2,5
M,56,16,453,2,5,1,2,2,1,5,3,5,5
M,25,5,372,5,2,4,4,2,4,1,0,3,0
M,50,7,79,5,4,0,4,3,0,2,4,5,5
M,18,17,943,0,5,3,0,5,2,2,0,1,5
F,18,5,655,1,0,2,3,3,0,3,1,0,0
F,56,3,958,0,0,4,4,4,2,0,4,0,1
M,35,19,490,3,4,4,0,4,0,4,0,0,0
M,25,1,986,5,5,4,3,5,3,3,4,3,4
M,56,5,794,3,3,0,5,5,2,4,1,1,0
M,25,14,705,3,4,1,4,3,0,5,0,0,2
M,45,10,114,5,5,4,4,2,5,5,4,0,1
F,25,15,74,5,4,2,5,0,5,5,1,1,0
F,25,7,802,4,4,2,3,4,0,0,3,0,3
M,50,4,61,3,4,3,4,0,2,0,0,4,0
F,50,7,973,5,4,4,0,0,4,1,2,1,4
F,45,3,532,4,5,1,5,2,2,0,0,0,0
F,45,1,74,3,5,0,4,2,5,0,4,4,5
M,35,9,952,0,1,2,5,4,1,0,3,3,0
M,18,15,483,4,1,0,3,4,5,3,3,5,5
F,18,14,432,4,2,4,1,0,2,1,1,3,0
F,25,2,319,4,1,3,1,3,0,3,4,0,1
M,25,5,920,5,0,0,3,0,5,0,4,5,0
M,45,3,427,4,1,2,4,0,0,0,0,2,0
M,25,12,741,0,3,0,0,0,4,0,1,3,2
M,45,6,460,5,5,2,0,0,4,0,0,3,0
M,18,7,379,0,0,3,0,4,0,0,0,3,3
F,18,17,234,3,5,0,0,4,0,4,0,0,0
M,50,6,600,1,4,0,4,0,0,0,0,0,0
M,18,6,114,2,3,4,1,0,4,0,0,2,1
M,50,1,312,5,1,1,2,5,2,4,0,4,2
M,25,7,571,5,0,4,0,3,3,0,0,0,0
M,56,17,197,1,3,5,4,5,5,4,1,2,0
M,25,12,30,1,2,4,1,4,1,5,1,0,4
F,56,17,492,3,0,1,5,5,0,5,2,0,4
F,25,13,231,3,2,1,4,0,4,4,2,3,5
F,45,7,952,4,0,3,0,4,0,0,1,0,4
F,35,13,427,0,4,2,1,0,4,5,0,1,0
M,18,7,346,4,2,1,0,5,0,2,4,3,2
M,18,5,949,2,3,3,4,5,4,5,4,3,2
M,25,18,522,5,5,1,4,4,1,4,4,5,0
F,25,3,70,5,0,3,0,4,2,3,4,0,4
F,25,5,672,3,4,1,0,5,0,0,1,5,2
M,56,0,991,5,0,0,3,4,4,4,3,4,0
M,45,16,915,5,0,2,4,5,0,5,0,4,4
F,35,12,641,2,0,2,0,0,1,3,0,2,5
M,50,4,89,2,4,2,0,5,4,3,0,2,0
M,18,11,704,5,4,1,4,0,2,0,1,4,0
M,45,0,741,3,5,2,0,0,4,0,3,2,0
F,25,13,991,4,5,1,0,0,0,0,3,0,2
F,18,10,489,5,5,5,4,2,2,2,3,2,3
M,25,19,959,5,0,1,3,0,1,0,4,4,0
M,25,13,347,4,5,1,5,3,4,0,3,2,4
F,35,17,10,5,4,4,4,1,2,1,0,4,0
F,35,14,520,3,4,2,4,1,4,4,0,3,0
M,1,5,680,4,1,3,3,5,3,3,2,3,1
F,25,6,222,3,5,4,0,5,1,3,4,1,1
M,50,8,272,3,0,3,5,3,3,5,2,0,0
M,45,4,666,1,4,2,4,0,5,0,3,0,0
M,25,6,610,2,3,4,3,5,5,1,0,0,3
M,56,0,84,2,5,2,2,2,0,1,0,3,5
F,56,3,558,1,0,1,3,4,2,5,3,3,0
M,1,10,933,4,3,5,3,4,4,3,1,2,4
M,45,7,917,3,4,5,4,4,3,4,0,0,0
M,25,14,380,2,0,2,3,0,0,0,3,0,4
M,35,18,405,5,2,4,1,1,5,1,3,2,1
M,1,20,180,5,4,1,0,0,5,5,0,0,5
F,25,9,947,5,1,0,5,5,3,0,4,0,2
M,25,15,80,5,5,4,0,4,5,0,0,0,2
M,25,19,287,4,2,4,0,4,0,0,4,5,1
M,35,19,180,3,5,3,3,4,5,2,0,1,1
F,35,6,986,5,1,2,3,5,3,0,0,4,0
M,35,4,410,5,0,1,2,4,0,3,0,0,0
M,25,7,463,4,5,5,4,4,0,3,4,0,4
M,25,7,924,4,2,4,3,0,1,1,3,3,2
M,25,20,618,0,5,2,4,4,2,5,0,0,5
M,56,6,337,3,3,0,5,5,2,5,1,1,2
F,25,7,618,4,4,1,4,2,4,2,5,1,2
M,35,6,939,5,4,4,4,4,0,0,4,3,0
F,25,1,975,1,1,2,3,0,0,5,1,4,1
M,56,6,853,1,4,1,3,2,5,2,1,0,0
M,25,19,863,5,4,5,0,4,5,0,1,0,2
F,50,4,674,4,0,2,4,4,2,4,3,3,5
M,25,7,493,4,4,4,4,3,2,0,0,5,0
F,56,17,875,4,2,1,1,5,4,1,4,0,0
M,56,12,114,0,0,0,1,5,0,5,3,0,1
M,35,6,777,5,4,0,3,0,0,0,3,0,3
M,25,12,149,1,2,1,3,0,4,1,4,2,0
F,45,19,856,3,3,4,3,0,4,3,0,2,4
M,35,4,469,4,0,3,0,1,0,2,2,4,5
F,25,12,26,0,3,4,1,2,3,0,0,3,4
M,56,8,209,4,4,0,0,5,4,2,4,4,2
M,50,0,532,5,1,0,5,2,3,2,0,0,0
F,25,7,991,3,4,5,1,0,2,5,3,5,2
F,18,7,148,3,4,0,4,0,5,0,0,0,5
M,25,6,430,0,5,3,1,0,0,0,3,0,3
M,56,9,991,5,3,2,4,5,4,4,1,3,3
F,25,1,997,2,2,1,1,4,3,0,1,3,0
M,50,4,906,0,0,3,0,0,0,0,0,3,2
F,25,19,466,3,5,1,2,5,3,0,3,5,0
M,25,6,480,2,5,2,2,0,3,4,3,0,0
M,1,0,560,5,0,3,0,2,5,3,1,1,5
F,25,4,186,5,4,0,0,5,5,2,0,0,3
M,25,0,373,5,4,1,0,5,2,5,0,5,5
F,1,10,323,3,5,5,2,2,0,2,2,4,1
M,1,9,104,5,3,1,4,1,1,2,0,5,2
F,45,9,276,5,0,0,0,2,3,1,1,1,0
M,45,2,433,5,1,2,1,3,4,0,0,0,5
F,56,20,436,3,3,0,5,2,3,1,0,4,4
M,56,4,90,0,3,1,4,0,0,0,0,3,0
M,18,1,212,4,4,4,0,2,4,2,0,5,4
M,25,14,142,5,0,0,5,5,4,3,0,0,0
F,18,18,18,3,0,4,2,5,1,0,4,0,0
F,56,8,811,5,2,4,1,5,2,1,0,0,4
M,56,5,549,1,3,2,3,1,5,2,1,4,1
F,50,8,50,5,2,2,0,0,1,4,3,5,1
M,45,13,744,4,3,3,3,5,3,0,0,4,0
F,35,3,112,1,2,0,4,4,2,2,4,0,1
M,45,19,764,5,5,4,4,4,1,4,0,3,0
M,25,0,406,0,5,2,3,4,4,4,0,3,4
F,50,6,752,1,3,0,0,5,1,2,0,0,0
M,1,5,700,1,4,1,3,5,2,1,4,3,3
M,45,3,672,4,4,4,4,0,1,3,2,4,4
M,50,6,436,1,1,0,2,4,2,0,3,2,5
F,18,16,773,0,0,5,5,5,3,5,0,0,4
M,18,2,503,5,0,4,1,3,5,5,0,1,1
F,25,16,453,4,1,1,3,0,0,0,0,3,5
M,45,1,997,2,2,0,3,2,2,1,0,2,4
M,45,4,30,4,3,3,2,1,4,5,5,4,0
M,56,5,770,3,0,3,4,1,0,1,4,4,0
F,25,20,931,5,4,3,0,3,1,1,4,3,3
F,45,9,358,4,0,5,4,4,1,4,0,3,2
M,1,3,557,5,4,4,3,0,4,0,3,3,0
F,1,12,495,4,1,4,4,2,3,1,1,3,5
M,35,14,751,3,5,5,4,2,5,0,3,3,5
M,18,10,446,2,3,0,3,5,0,0,0,0,0
F,1,2,606,0,4,3,5,5,5,1,0,4,0
M,25,4,722,5,3,0,0,0,2,0,3,0,0
M,56,5,797,1,3,0,4,5,0,1,4,2,1
M,35,7,76,2,4,5,0,4,0,4,3,0,1
F,25,12,446,3,2,1,3,5,5,3,0,2,5
M,50,7,483,4,3,4,3,0,0,3,0,0,0
F,56,12,946,5,0,0,4,0,2,5,2,2,2
M,18,17,30,0,4,4,3,4,0,2,3,2,0
F,56,0,440,3,1,3,3,5,1,4,0,0,3
F,35,13,190,1,1,4,5,4,0,0,1,3,3
M,45,13,540,4,4,5,0,2,0,3,5,5,5
M,25,15,616,5,5,0,4,0,0,0,5,0,1
F,45,5,290,0,4,3,2,0,2,0,3,5,1
F,56,4,83,0,5,2,5,0,0,0,4,0,0
M,45,3,563,4,5,3,4,5,2,0,0,2,2
M,45,18,380,4,3,3,4,4,1,2,4,1,2
F,25,9,280,0,5,0,5,3,3,0,4,1,5
M,1,10,432,5,0,2,4,0,5,4,1,2,1
M,1,4,911,3,4,1,0,4,3,4,1,2,2
F,35,20,983,0,5,1,5,4,4,0,5,0,0
M,45,9,6,5,0,3,5,5,1,4,2,5,1
F,25,14,471,3,4,4,0,5,5,3,4,0,0
M,35,2,726,2,0,2,3,5,5,0,4,0,0
M,35,8,486,1,3,1,4,4,2,3,0,1,2
F,45,5,200,0,4,3,5,2,5,1,0,5,1
M,1,4,152,4,5,4,2,0,2,4,4,1,5
M,50,16,314,3,5,2,3,1,3,5,0,5,2
M,25,4,312,5,4,1,0,5,0,0,4,0,4
M,56,12,917,0,1,5,3,3,0,3,4,2,1
M,25,10,950,4,0,5,0,3,5,2,4,0,5
F,56,9,6,5,3,1,0,1,0,1,3,0,5
M,25,12,148,3,0,2,4,1,3,0,0,0,4
M,35,0,228,5,0,4,4,0,3,3,0,0,5
M,50,1,916,4,4,4,5,1,5,3,2,4,1
F,1,6,705,1,5,2,3,5,0,0,0,2,2
F,18,16,856,5,2,5,1,0,1,3,4,0,1
F,18,14,457,5,5,1,5,4,2,4,0,0,5
M,35,18,895,1,0,5,4,5,5,5,5,3,5
M,18,20,277,5,4,3,3,4,3,0,0,5,0
M,50,9,131,3,2,5,1,2,5,3,5,2,2
F,1,4,80,0,4,5,4,0,0,1,2,1,3
F,18,14,501,5,4,0,4,0,1,3,4,2,0
M,45,13,333,2,5,1,2,0,2,5,0,3,3
F,1,0,991,3,0,0,0,2,0,2,2,5,0
M,25,6,64,5,1,5,2,0,2,0,4,2,0
M,35,7,132,5,2,1,1,0,3,3,0,3,1
F,45,14,537,1,0,4,5,2,5,0,1,0,4
M,45,20,912,5,1,4,0,0,3,0,2,0,5
M,35,12,23,5,5,1,0,3,2,5,0,4,5
M,1,2,190,0,4,3,5,3,2,0,3,5,4
F,50,16,454,4,5,1,2,4,5,4,1,5,4
F,56,0,127,3,1,4,3,4,1,4,1,0,5
M,45,11,838,5,0,3,4,5,5,5,0,2,4
M,18,20,433,0,5,0,0,0,1,3,0,0,0
M,35,19,863,2,3,4,1,4,4,0,3,2,0
M,50,18,490,4,0,0,0,4,3,0,0,4,4
F,50,12,571,4,1,5,1,3,5,3,3,3,5
M,25,7,813,3,4,5,4,3,4,3,0,2,0
M,18,0,871,2,4,3,4,0,2,4,5,4,4
F,18,5,432,5,3,1,3,5,2,0,4,2,3
M,35,4,600,1,1,4,3,0,4,0,0,0,0
M,50,1,339,0,1,5,4,4,0,0,0,0,0
M,1,9,951,5,1,1,4,1,2,0,0,3,2
M,50,9,28,4,0,4,2,5,3,5,4,0,0
M,25,9,461,5,3,0,5,1,2,2,5,2,1
M,1,7,19,5,5,2,4,4,4,0,0,2,0
F,18,12,285,2,2,0,4,2,0,3,3,0,1
