Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,25,1,240,4,1,0,1,0,0,1,4
F,18,17,947,4,5,2,3,2,1,4,4
M,18,6,947,5,3,2,3,5,1,4,1
M,45,9,33,5,1,0,0,0,0,3,3
F,1,4,760,2,4,1,3,4,1,4,0
M,18,13,633,2,5,3,1,5,3,2,1
M,25,10,764,5,3,0,1,1,0,1,2
M,35,14,954,2,2,4,1,5,0,5,2
M,35,4,173,5,2,5,0,0,3,0,4
M,56,5,142,4,2,4,3,5,4,3,3
F,25,7,165,3,5,4,1,5,0,2,0
M,1,20,244,2,4,2,1,1,3,2,3
M,45,19,894,3,0,0,5,4,2,4,3
M,56,8,957,4,4,4,0,5,1,5,0
M,25,9,38,3,4,5,4,0,5,0,2
M,35,7,286,5,5,0,5,0,2,1,1
M,45,4,756,5,3,5,5,4,4,0,4
M,45,10,194,3,4,3,4,1,5,2,2
F,25,1,681,5,1,4,4,2,2,3,5
M,18,2,441,2,0,0,0,0,3,4,2
M,45,6,969,1,2,5,2,4,1,2,0
F,25,1,56,1,3,4,2,3,0,3,3
M,25,16,194,0,4,1,1,1,5,4,3
F,25,7,914,5,5,2,4,0,2,2,5
F,1,14,157,5,3,3,1,3,4,4,4
F,35,4,122,5,1,5,5,5,2,4,1
M,25,4,132,0,3,4,4,5,5,5,2
M,25,12,980,1,5,3,2,1,5,3,5
F,45,12,915,1,3,3,4,0,1,3,2
M,56,6,700,4,3,0,1,5,1,5,4
F,50,6,655,0,0,2,4,3,5,3,4
F,50,4,274,2,3,0,3,0,0,5,5
F,35,2,802,1,5,2,2,2,2,5,4
F,35,16,166,1,3,0,1,1,2,0,2
M,25,3,146,0,2,5,2,2,5,1,4
M,45,6,927,2,0,4,2,4,3,0,4
F,18,12,560,5,3,5,5,3,2,4,5
F,18,13,245,5,0,3,4,0,4,0,2
F,45,4,975,3,3,3,3,3,0,5,2
F,25,16,988,3,5,2,5,2,3,3,5
M,35,8,223,2,0,3,1,2,3,3,2
M,50,2,850,2,3,0,0,4,0,2,2
F,35,12,730,4,1,0,1,4,2,2,5
F,18,7,973,5,0,4,4,3,2,2,4
M,18,11,143,1,3,5,1,5,4,2,4
M,18,9,870,4,0,3,5,5,5,4,3
F,1,6,144,2,1,2,2,3,2,0,2
M,25,5,382,4,5,5,5,1,0,5,5
M,45,0,454,4,4,1,2,3,5,4,5
F,18,7,301,4,2,1,4,4,3,2,2
F,1,10,190,1,0,1,4,3,0,4,2
F,18,16,121,0,0,0,1,3,1,4,5
M,18,20,115,2,3,5,2,1,0,3,5
M,25,10,652,1,1,1,0,2,1,2,0
F,1,12,224,4,0,2,3,5,5,1,0
F,45,17,330,2,0,1,3,4,3,5,4
M,45,6,22,0,5,3,4,1,0,5,1
M,1,8,437,0,2,1,3,2,2,3,0
M,25,17,497,4,1,5,2,5,4,3,2
M,45,17,279,4,2,3,1,2,1,2,4
F,35,11,598,4,5,1,4,3,2,2,1
M,35,1,221,3,5,1,4,0,4,4,2
M,25,16,685,2,3,2,1,0,3,5,0
M,25,10,405,1,4,5,4,3,2,4,2
F,56,8,209,2,1,5,5,3,4,5,0
M,45,12,443,1,5,0,4,0,1,1,2
M,50,4,432,3,2,4,4,0,0,4,2
F,50,13,680,3,5,0,1,4,3,0,5
M,45,1,104,2,1,2,2,1,4,2,4
M,18,17,68,1,0,1,1,2,0,5,0
M,1,11,30,4,1,0,4,0,0,1,0
F,18,5,406,3,3,4,3,3,4,5,4
M,45,1,223,2,0,0,0,0,3,2,4
F,50,0,459,4,0,0,4,0,3,1,1
M,25,17,985,0,5,0,1,3,0,5,3
M,25,12,54,3,4,2,2,0,3,1,0
F,50,12,302,3,2,5,0,5,5,4,3
F,1,4,560,4,2,0,4,2,2,5,2
F,25,20,337,1,1,5,5,3,0,3,5
M,25,0,943,4,2,4,0,1,0,2,2
F,25,9,61,2,2,0,1,2,3,1,1
M,1,9,27,5,3,4,3,2,5,5,3
F,18,17,666,2,2,0,4,1,5,2,1
M,25,19,142,2,3,3,2,4,3,1,2
F,18,8,424,2,3,1,4,2,0,5,5
F,35,0,830,2,5,5,1,3,2,4,4
F,35,19,19,0,5,2,5,5,2,5,3
M,35,9,726,1,1,1,4,1,3,3,0
F,35,17,232,1,1,3,3,5,0,1,4
F,35,16,45,5,4,0,2,4,2,1,3
M,18,14,527,2,1,2,2,4,1,1,2
M,45,11,15,2,4,1,3,1,0,3,0
M,45,4,616,1,3,0,5,1,1,1,5
M,25,5,534,3,1,5,5,5,3,0,1
M,35,7,41,4,4,2,5,2,3,2,4
M,45,7,240,1,4,5,3,4,5,2,2
M,25,0,853,5,2,1,4,3,5,4,3
M,18,10,66,4,2,3,3,3,5,4,3
M,25,7,927,1,4,2,2,4,4,1,2
F,35,14,582,3,1,0,4,1,5,1,5
F,25,4,430,3,0,3,0,1,4,0,4
F,45,3,775,3,4,1,2,1,3,2,0
M,35,1,450,4,0,0,1,5,1,2,0
F,50,2,330,1,4,3,4,4,0,5,4
F,25,20,453,0,0,2,3,1,2,4,3
M,1,8,535,2,3,0,3,4,1,0,0
M,18,4,402,3,5,4,5,4,4,4,4
M,18,13,598,5,0,0,2,2,5,1,3
M,35,12,973,4,0,1,1,5,2,3,1
F,56,15,871,0,1,3,3,0,1,3,0
M,25,6,949,5,0,2,5,2,4,2,1
F,18,2,956,1,1,4,4,2,4,1,2
F,56,16,875,5,0,5,2,1,3,3,1
F,25,13,991,4,2,1,4,1,0,2,1
F,18,7,906,5,1,3,2,4,5,2,0
M,25,18,800,5,5,0,4,2,1,2,4
M,50,17,206,0,3,5,0,5,2,1,5
M,45,17,381,0,1,2,1,4,3,0,2
M,50,4,56,2,1,2,4,3,2,4,4
M,45,16,813,2,0,1,0,2,3,1,0
M,25,11,925,0,1,1,1,1,1,1,2
F,25,16,48,5,5,2,1,5,1,0,1
M,50,7,143,5,0,4,5,2,4,1,4
M,25,14,602,0,3,1,1,1,3,3,2
M,50,17,142,5,4,4,3,0,4,4,1
F,50,6,623,3,3,4,2,0,5,4,3
M,25,7,793,4,3,4,2,3,3,5,3
M,25,14,123,5,0,0,3,5,1,5,4
F,35,7,633,5,5,3,2,3,4,3,1
M,56,0,928,4,1,5,5,2,1,1,0
M,35,8,840,2,0,3,2,0,3,4,1
M,25,8,136,3,2,2,3,4,3,4,4
M,56,9,765,2,2,3,1,3,4,5,5
M,45,12,436,5,0,3,3,2,3,3,3
M,25,13,756,2,4,0,0,0,5,5,2
F,45,20,284,4,5,4,2,1,3,1,5
M,18,0,965,0,3,2,3,4,1,2,2
M,45,3,360,0,1,2,2,0,3,0,4
M,25,8,28,4,5,2,2,0,3,3,4
F,50,13,750,1,5,1,0,0,5,4,3
F,45,18,66,0,2,3,2,0,4,3,4
F,1,17,563,3,3,2,4,1,0,2,5
F,25,15,947,0,2,3,3,1,2,0,4
M,25,0,968,4,1,2,3,5,5,0,5
M,45,18,175,3,4,2,1,5,0,1,2
F,18,11,490,5,4,4,2,2,2,0,5
F,45,13,801,1,3,5,0,5,3,1,2
F,25,20,912,0,5,0,2,2,1,1,3
M,1,16,453,5,0,5,4,0,4,2,5
F,18,9,434,1,3,1,4,0,1,2,4
F,25,19,63,1,2,2,2,5,3,3,1
F,56,6,30,2,4,0,2,4,2,5,4
F,25,5,18,5,0,0,2,2,1,1,1
M,45,10,601,5,0,5,5,3,4,5,3
M,1,17,329,1,2,3,3,1,3,3,1
M,50,11,127,0,0,0,0,3,5,3,0
M,35,10,498,0,1,3,0,0,1,4,3
M,35,11,82,4,0,2,0,4,2,4,1
F,18,4,326,3,3,1,5,1,1,4,5
F,25,7,923,1,5,2,0,5,5,0,1
M,18,4,38,1,4,4,5,1,4,5,3
M,18,2,590,0,1,1,2,3,3,3,5
M,50,4,457,3,0,4,4,4,3,3,5
M,35,9,230,3,4,2,4,2,2,5,4
M,56,1,402,0,2,3,4,4,1,1,1
F,50,11,547,2,0,2,4,0,5,2,1
F,56,19,212,4,2,5,4,4,2,1,2
M,25,14,582,4,4,3,2,4,4,3,1
F,1,5,554,2,0,5,3,1,3,3,4
F,50,0,610,5,1,5,1,4,4,3,0
M,18,17,775,1,3,4,1,0,2,2,5
F,45,19,641,5,0,1,5,1,2,3,1
F,25,0,601,4,3,5,5,4,4,3,0
F,25,3,502,4,0,3,1,0,2,4,2
F,35,16,787,3,2,5,0,2,1,2,4
M,25,18,618,2,4,3,0,1,3,0,2
M,50,14,782,2,5,0,5,2,3,2,5
M,18,5,912,3,3,5,2,2,1,2,4
M,25,0,949,5,3,4,3,1,3,0,5
F,35,6,61,1,0,4,0,5,1,0,3
M,18,7,128,3,4,2,2,3,1,1,2
F,25,18,322,1,0,3,4,4,3,3,3
M,50,4,424,1,0,1,1,1,2,2,5
F,45,7,286,1,1,2,5,2,0,2,0
F,45,17,313,4,4,1,4,0,4,3,0
F,1,20,557,3,5,3,4,2,2,5,0
F,45,16,871,4,2,4,1,4,4,1,1
M,18,7,322,0,4,0,5,1,5,1,4
F,35,0,474,4,2,2,3,1,4,5,4
F,1,19,115,4,1,3,2,3,1,1,0
M,25,7,894,2,1,4,3,3,2,0,4
M,18,17,800,3,4,5,2,4,3,5,1
M,45,2,934,1,2,3,5,0,4,4,1
M,50,0,136,1,0,2,2,4,1,2,1
F,45,7,826,0,4,5,1,1,3,1,5
M,18,10,230,5,1,1,5,0,4,1,0
M,25,7,276,5,4,5,0,0,3,5,1
F,50,14,360,4,4,2,3,3,3,1,2
M,1,0,469,1,1,3,5,3,0,3,3
F,56,6,652,2,5,1,3,3,3,3,5
M,35,7,923,2,5,2,4,1,2,0,3
F,35,11,912,5,5,1,4,3,0,0,5
F,18,20,943,5,4,2,1,5,3,2,2
M,18,0,544,2,3,0,5,1,2,2,2
M,25,3,598,3,5,0,5,0,0,4,4
F,25,13,441,4,0,5,2,3,0,0,4
M,56,3,114,1,3,4,4,0,4,3,5
F,35,5,235,5,1,1,1,2,2,1,4
F,18,9,143,1,0,3,5,2,4,1,2
F,45,7,290,5,0,1,0,5,1,5,5
M,50,7,452,4,3,5,3,0,0,0,3
M,18,7,924,1,3,1,4,2,0,3,2
F,45,14,262,1,3,0,3,4,4,2,5
F,35,12,554,2,4,2,4,3,2,0,4
M,1,4,132,1,4,2,4,1,3,3,2
M,18,14,722,4,1,1,2,2,3,2,4
F,25,18,965,2,1,1,1,5,3,0,5
F,35,19,136,0,0,5,4,4,4,0,5
M,45,4,27,1,1,0,5,5,5,2,4
M,56,20,191,4,2,5,2,3,0,5,2
F,45,17,231,5,4,4,4,4,5,2,1
F,18,9,940,1,0,3,5,2,0,1,2
M,25,1,284,1,4,2,2,1,0,3,5
F,18,10,431,4,2,5,2,1,5,4,1
F,50,11,985,5,1,1,1,4,5,4,2
M,35,1,88,3,3,3,4,4,2,2,1
M,18,10,328,2,1,4,5,1,5,0,2
M,25,5,815,3,1,5,4,3,5,1,4
M,18,9,294,5,3,1,4,2,3,5,0
M,45,17,942,5,2,1,4,4,3,0,1
M,18,8,327,4,4,4,3,5,0,1,1
M,45,4,190,4,2,3,3,1,0,1,2
F,50,9,443,5,3,2,5,0,2,4,1
M,18,3,780,4,4,3,2,5,1,4,0
M,45,12,123,4,3,0,2,1,5,5,1
F,56,1,84,5,4,1,1,2,4,0,2
M,35,6,577,2,5,1,2,3,4,5,5
M,18,0,326,0,2,0,5,0,4,3,4
M,25,0,797,2,5,3,2,5,2,0,0
F,18,2,190,1,1,4,3,5,3,3,0
F,18,17,312,4,3,0,2,3,5,5,5
F,45,8,492,0,3,5,2,3,5,2,2
M,1,2,560,4,1,3,2,3,4,4,4
M,18,2,85,3,4,3,1,5,2,4,0
M,25,6,560,4,3,3,5,5,1,4,0
M,56,15,286,1,0,4,1,5,2,0,4
F,18,18,558,4,1,2,1,4,1,0,4
M,25,17,18,2,3,1,1,1,3,2,2
M,56,4,10,5,0,3,1,2,3,0,2
M,25,4,871,1,5,1,5,3,3,4,0
F,25,18,148,1,0,4,2,4,4,4,0
F,56,12,410,3,2,0,3,0,2,1,5
F,1,0,735,3,5,4,3,1,2,0,4
M,35,17,437,2,5,4,1,5,2,2,2
F,18,4,53,0,3,0,5,3,3,3,4
M,25,2,744,5,1,3,4,5,5,4,1
M,18,15,68,5,5,0,0,5,0,1,2
M,35,6,967,3,0,1,2,1,4,3,4
M,45,9,597,2,1,2,4,0,5,4,2
F,35,5,28,4,0,2,5,5,5,5,3
M,45,14,990,4,5,5,5,1,4,2,5
F,45,11,630,3,1,2,2,0,2,1,4
M,35,0,220,3,5,5,1,4,4,5,0
F,25,20,326,2,0,4,0,4,1,1,2
F,50,13,430,1,0,0,1,4,3,2,4
F,25,0,53,3,2,3,3,3,5,0,2
M,50,4,741,2,1,3,1,3,4,2,5
M,1,11,553,3,5,1,2,2,3,3,4
F,25,0,434,2,4,3,5,4,1,3,4
M,18,17,826,4,3,5,3,3,2,0,0
M,1,0,228,2,1,2,3,2,5,4,5
M,25,12,64,2,0,2,4,0,4,5,5
M,18,9,285,5,5,1,0,0,2,3,1
M,18,16,590,0,4,0,0,5,3,5,2
M,35,5,945,1,1,2,5,3,2,3,4
M,45,4,306,4,0,2,1,2,2,3,1
M,25,10,923,5,2,2,5,4,0,2,2
F,50,4,377,4,3,1,2,5,0,3,2
M,45,16,911,4,5,4,4,4,2,1,3
F,25,0,973,2,3,3,1,1,0,5,5
F,45,14,937,0,0,4,4,5,2,0,4
F,50,1,793,4,2,0,0,3,2,2,5
M,45,11,211,5,0,1,2,3,5,2,4
F,50,7,307,1,3,0,3,4,0,0,0
M,25,7,705,3,0,5,1,4,2,3,2
M,18,2,108,1,1,5,2,2,1,1,0
M,18,14,947,0,1,4,0,3,4,2,3
M,25,9,333,3,1,3,4,1,5,2,0
F,1,3,42,3,4,0,4,3,2,5,4
M,25,3,727,3,5,1,0,1,0,0,2
F,35,0,334,0,1,3,3,4,5,5,2
M,45,15,280,0,4,4,0,4,3,4,3
F,25,8,450,0,4,5,0,0,4,5,3
M,50,7,480,2,3,2,0,5,4,4,1
F,25,13,894,5,5,5,5,0,5,4,3
M,18,10,800,1,5,0,4,0,4,1,2
M,45,17,708,2,4,5,2,3,2,0,1
F,18,15,804,1,0,2,0,4,0,3,1
M,35,4,325,1,3,2,2,4,0,1,1
M,25,1,78,2,4,5,5,1,5,0,5
M,18,16,802,5,4,1,0,5,3,4,3
F,56,10,325,1,0,1,1,1,0,2,2
F,18,18,109,4,5,2,5,5,2,4,3
M,1,3,307,1,2,0,1,2,0,0,3
M,18,13,286,3,1,4,4,5,0,4,1
F,35,3,200,1,3,0,5,3,3,1,0
F,50,2,362,2,0,4,1,0,1,3,0
M,25,2,631,4,0,1,0,3,5,1,5
M,50,15,981,3,3,5,0,5,0,2,4
M,56,20,26,0,4,0,5,5,3,1,4
M,50,3,275,3,1,1,0,0,4,0,5
F,35,17,26,0,0,0,0,2,4,4,2
F,18,2,447,5,4,3,0,3,3,2,0
F,1,17,773,1,2,1,4,1,2,5,1
F,35,2,462,5,0,1,2,5,1,0,1
M,1,1,131,3,5,0,5,1,5,5,2
F,1,2,48,1,5,4,1,5,5,1,3
F,25,11,985,1,2,0,4,2,1,2,2
F,56,5,990,3,2,5,4,0,5,0,1
M,35,6,731,4,0,5,0,4,0,2,1
M,50,7,958,5,2,1,0,3,1,3,5
F,18,18,326,5,2,1,0,2,1,4,3
M,18,2,497,2,1,4,4,4,1,5,0
M,18,2,190,2,4,3,3,4,1,2,1
M,35,16,21,3,3,1,5,3,5,4,2
M,45,0,484,3,0,0,3,1,4,1,2
M,1,1,212,1,2,3,0,5,2,2,5
M,25,20,309,2,1,2,4,4,5,5,5
M,35,20,27,1,1,0,3,5,5,2,1
F,45,4,630,4,0,2,4,0,5,0,4
F,1,18,307,0,4,1,2,1,4,5,0
M,35,10,777,2,2,2,4,0,3,4,4
F,18,2,280,4,2,4,3,5,3,2,5
F,1,17,235,0,2,1,4,2,5,1,2
F,35,7,907,5,0,3,0,3,0,3,2
F,35,12,30,5,4,0,3,5,1,4,4
F,50,1,200,2,1,3,1,5,3,1,3
M,1,17,245,2,4,0,1,1,4,3,4
M,18,10,377,2,4,0,4,0,0,1,5
M,1,8,973,0,1,3,4,2,4,4,4
F,18,11,760,5,0,3,4,2,2,2,0
F,18,4,272,1,3,2,4,4,1,0,0
F,45,19,273,4,3,3,2,5,1,5,5
M,25,12,333,0,4,3,4,4,2,0,4
M,18,2,234,5,5,5,5,3,4,5,4
M,18,16,66,4,5,2,1,2,5,2,3
F,50,14,606,3,2,4,1,3,3,3,3
F,18,13,287,5,1,1,1,2,0,3,1
F,25,16,63,0,2,2,2,2,1,1,5
F,50,18,41,0,3,4,5,4,2,1,4
M,1,4,280,3,1,2,4,4,3,4,5
F,18,3,856,3,4,4,0,5,3,1,4
F,45,2,87,1,3,2,4,0,4,0,4
M,45,0,274,4,5,5,5,3,5,4,3
F,25,4,956,1,5,4,4,1,2,3,0
M,50,8,23,4,4,5,1,0,5,0,2
M,35,0,235,0,0,4,2,5,5,4,5
M,45,16,947,0,2,2,4,3,4,0,2
F,1,1,490,5,5,4,1,2,0,3,4
M,18,13,441,1,2,4,2,5,2,4,3
M,18,11,761,3,4,1,5,1,5,4,3
F,18,2,60,2,1,3,5,4,2,5,4
F,25,17,983,2,0,5,3,4,1,2,3
M,25,6,436,4,2,2,4,0,3,0,3
M,18,6,113,2,2,2,4,3,2,4,4
F,56,2,949,5,4,3,2,4,3,4,3
F,25,8,373,5,2,3,2,5,0,1,3
M,25,9,925,4,1,5,3,2,2,0,1
M,25,15,62,1,5,5,4,1,5,2,1
F,45,14,804,0,3,0,4,5,1,5,1
M,1,12,985,0,0,2,0,5,1,1,4
F,25,9,524,5,5,4,3,0,3,0,2
M,25,15,920,5,3,0,1,3,0,1,0
M,25,9,811,1,5,2,0,4,5,0,3
F,1,17,640,3,2,2,3,3,1,1,1
F,35,8,782,0,4,0,4,5,0,5,1
M,25,4,940,0,1,5,0,5,1,2,2
M,18,17,970,5,1,2,3,5,2,4,1
F,18,3,830,2,4,3,4,5,4,4,0
M,50,1,104,1,0,4,3,4,1,2,4
M,25,20,226,3,0,2,0,1,0,4,0
M,25,5,301,0,0,4,1,5,4,4,3
F,1,17,377,0,3,4,5,3,0,0,3
M,45,1,486,0,0,2,3,3,5,4,2
M,50,15,641,4,0,5,5,1,3,5,5
F,1,2,685,0,3,4,1,4,3,3,1
F,56,10,306,4,2,5,2,1,2,0,0
F,1,14,143,0,3,4,3,2,2,4,2
M,35,4,813,3,4,4,3,2,5,2,1
F,56,13,28,0,5,0,1,1,0,2,4
F,18,1,919,5,3,4,5,3,2,0,5
F,45,4,640,0,5,4,1,2,0,5,0
M,18,12,758,3,1,4,5,3,1,5,1
M,35,12,196,4,5,0,0,3,4,3,0
M,1,13,83,1,0,4,5,0,2,0,4
F,50,1,850,2,1,0,4,2,3,3,5
M,1,17,658,5,0,4,4,3,4,1,1
M,35,3,905,1,0,0,0,4,3,0,1
F,25,4,339,1,2,5,3,4,2,4,3
F,35,1,307,3,0,5,1,1,4,2,2
M,18,4,131,0,3,1,5,3,0,3,1
M,35,2,447,5,4,0,0,5,5,1,1
F,25,2,875,4,2,3,5,0,1,0,1
F,1,14,12,3,0,2,0,0,4,0,0
M,1,9,207,2,4,2,3,3,0,0,3
F,18,0,486,4,3,2,4,1,1,4,5
F,25,14,666,0,5,5,3,2,3,4,4
F,1,7,275,3,0,5,0,3,0,5,4
M,18,2,61,3,1,1,0,2,3,5,5
M,18,5,296,5,5,0,2,1,5,0,4
M,25,19,171,0,3,5,4,2,3,1,1
M,1,2,211,0,5,1,5,1,1,3,2
F,1,6,417,2,0,1,4,3,4,1,5
M,25,4,602,2,5,2,3,3,5,5,0
M,18,11,49,4,5,1,0,5,4,4,5
M,45,16,780,0,2,0,1,3,0,0,2
F,50,12,674,4,4,5,4,3,4,4,1
F,25,6,170,5,3,3,5,1,1,4,4
M,18,12,10,0,4,5,1,0,4,2,2
F,45,5,215,4,4,4,3,4,5,1,5
M,25,6,458,1,3,3,2,5,5,2,5
M,35,11,652,2,0,1,3,0,3,1,2
M,18,6,45,1,0,2,3,2,0,1,5
F,1,1,951,2,0,4,0,5,0,2,3
M,18,19,631,4,2,0,4,1,4,4,5
M,25,15,333,1,3,3,1,3,5,5,3
F,35,9,750,1,3,3,4,3,1,2,4
F,18,7,361,0,2,5,3,2,5,3,2
M,25,15,501,5,5,5,3,3,1,3,2
M,25,1,462,4,2,1,3,2,3,1,2
F,25,2,914,2,3,5,3,0,0,0,0
F,35,13,473,3,2,3,5,0,2,2,4
F,45,16,80,3,0,2,4,0,3,1,2
M,45,6,452,0,0,4,4,5,3,4,2
M,45,7,940,0,3,0,5,4,5,0,4
M,45,0,655,4,3,4,2,5,1,2,5
M,25,17,148,5,4,2,4,1,4,4,4
F,18,10,230,5,0,3,5,0,1,1,3
M,45,4,598,1,1,1,5,2,0,5,5
M,1,9,970,4,4,3,1,3,3,2,1
M,35,8,417,5,1,0,0,5,4,5,5
