Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,56,4,971,3,0,0,3,0,0,1,0,0,4,5
M,56,16,300,0,1,0,3,0,0,4,1,4,5,2
F,45,5,997,5,4,2,0,5,4,5,5,3,0,3
F,1,13,336,2,0,0,0,0,0,1,1,3,3,2
M,25,7,782,0,0,1,3,3,0,4,0,0,3,4
F,18,12,985,4,3,0,5,0,1,3,2,2,3,0
M,45,6,83,5,1,1,4,3,1,2,0,0,4,1
F,50,10,276,5,0,2,0,0,0,2,1,5,3,5
M,35,0,208,3,0,3,3,0,4,0,4,0,0,0
F,18,3,468,0,4,5,1,0,0,0,1,0,5,0
M,35,5,493,5,3,0,0,0,1,3,2,2,0,2
F,18,0,990,3,4,3,5,0,3,0,0,1,1,0
M,50,1,410,5,0,0,1,5,1,2,2,4,0,1
F,45,12,146,4,0,5,4,2,4,5,5,0,3,0
F,25,17,540,0,0,0,1,0,0,0,4,4,3,3
M,45,5,323,0,2,3,2,0,2,0,2,0,2,2
F,25,12,68,3,0,0,0,0,2,3,1,0,3,1
F,45,12,68,0,0,0,5,5,2,0,2,5,3,5
M,25,19,943,5,0,0,4,3,1,4,4,0,2,3
F,25,15,358,1,4,0,5,5,0,4,2,5,0,5
F,45,19,276,5,4,2,5,0,1,2,0,3,3,4
F,25,9,87,0,3,5,2,0,0,3,1,2,2,4
F,35,4,986,3,0,2,2,1,0,2,1,5,0,0
M,25,1,245,2,3,3,1,4,5,3,2,1,4,4
F,45,19,197,0,3,4,0,0,0,3,3,0,4,0
F,25,13,834,0,0,5,3,0,2,2,0,0,4,0
M,25,12,811,5,0,1,4,0,1,3,4,3,4,0
F,50,16,282,0,4,0,1,0,1,3,2,5,0,0
F,45,4,301,0,2,4,5,0,3,3,0,1,0,0
F,25,8,857,5,0,4,0,3,2,2,1,0,2,1
M,56,5,436,1,2,0,5,0,0,3,5,4,2,0
F,45,12,166,4,4,1,3,1,0,1,5,0,0,0
M,25,8,549,2,3,1,0,0,0,5,5,1,0,0
M,45,0,501,3,4,1,5,2,3,2,0,5,0,0
F,35,14,971,4,0,5,0,4,5,2,0,1,0,0
F,35,17,992,0,0,0,4,0,3,3,0,2,4,2
F,25,16,524,3,0,0,4,4,3,5,0,2,3,0
F,25,15,17,0,2,4,4,0,4,3,0,2,2,1
M,18,4,534,4,4,3,1,0,3,3,5,4,3,2
M,18,4,915,0,0,3,4,0,4,0,3,0,0,0
M,56,2,804,1,0,3,2,3,5,5,3,4,4,0
F,25,19,744,5,3,3,4,0,2,1,0,0,2,0
F,25,20,778,0,0,4,4,0,0,5,1,2,0,0
F,45,14,206,0,0,2,2,0,1,0,0,0,0,4
M,50,17,312,0,0,5,5,3,0,3,3,0,4,2
M,45,16,240,0,0,1,5,1,0,2,2,1,4,4
M,56,3,459,0,1,4,5,5,0,3,1,2,0,4
F,45,16,48,3,0,3,1,0,4,0,1,0,3,0
M,25,12,62,2,1,0,2,0,2,0,0,3,4,0
F,50,3,450,0,2,2,0,0,2,1,2,4,0,4
F,25,9,741,4,0,3,4,0,2,5,0,0,0,2
M,35,10,834,0,4,3,1,0,4,1,3,0,0,1
F,25,8,440,3,0,2,0,0,0,1,0,4,4,0
F,35,8,433,4,4,0,4,4,0,3,0,0,0,0
F,45,13,965,5,0,3,0,4,4,5,0,3,0,4
M,35,19,181,0,0,1,2,5,3,4,4,0,2,2
F,1,17,312,4,0,3,2,0,5,0,0,4,0,0
M,56,18,805,0,2,4,0,5,2,3,0,0,1,0
F,25,13,458,1,3,5,2,0,0,5,3,0,0,5
F,50,11,502,0,2,3,3,5,0,1,3,0,3,3
F,25,5,782,5,0,2,4,0,3,4,0,4,0,2
F,18,15,598,1,3,5,2,0,0,4,4,3,2,0
M,25,3,87,0,0,4,1,5,1,0,0,4,4,3
F,45,3,720,5,0,3,1,0,4,3,0,2,0,2
M,35,4,29,0,0,4,5,0,5,2,0,2,0,5
M,1,1,175,0,0,5,5,0,3,2,3,5,1,1
M,56,9,674,5,0,4,4,0,5,1,4,0,0,5
M,25,3,559,0,0,2,2,0,0,1,0,0,0,4
F,45,20,530,0,0,3,4,1,5,2,4,2,1,0
F,45,4,834,0,0,4,0,0,2,0,4,0,0,3
F,25,9,489,1,0,4,1,1,0,5,0,1,0,4
M,56,11,431,5,0,4,2,1,0,0,0,4,4,0
M,56,14,497,1,0,2,2,1,0,5,2,4,0,4
M,1,10,377,1,0,3,0,4,4,0,3,4,0,3
F,25,4,371,4,1,3,2,0,3,4,0,3,3,4
M,45,0,972,0,0,2,1,0,4,4,0,4,0,0
F,25,4,802,0,0,5,5,4,0,5,0,2,3,0
F,25,8,382,0,0,0,3,1,5,4,3,2,0,0
M,56,18,480,1,4,4,2,0,0,4,5,3,2,0
M,45,3,482,0,0,5,4,2,0,1,3,2,4,4
M,45,11,463,0,2,3,4,3,4,3,1,3,0,0
M,1,7,471,0,0,1,0,0,2,2,2,5,2,1
M,25,13,301,0,1,1,0,4,2,2,0,0,5,5
M,25,16,997,2,0,2,5,4,3,3,1,4,0,3
M,45,8,875,1,0,5,4,3,4,1,0,0,0,0
M,35,5,947,0,2,5,2,0,3,3,2,3,4,0
F,25,9,622,0,0,0,1,1,0,5,4,2,0,0
M,25,18,285,5,3,5,1,5,3,3,5,0,0,3
M,56,5,347,2,2,2,1,2,2,4,2,0,3,4
F,45,16,852,0,0,0,5,3,0,2,5,4,0,0
F,35,17,226,1,3,1,1,1,3,3,0,0,3,0
F,35,0,454,1,0,2,2,3,0,4,2,4,5,1
M,56,17,760,5,0,5,0,0,0,2,1,4,2,5
F,18,0,740,1,4,0,2,0,4,2,0,0,0,0
F,45,3,956,0,0,2,4,5,3,4,4,0,0,5
F,25,8,465,2,0,0,1,3,1,1,0,4,2,0
F,45,19,49,0,0,5,3,0,0,3,2,2,3,3
F,45,17,322,0,0,5,1,0,3,0,0,5,0,3
F,50,12,540,2,3,2,3,4,5,1,3,2,0,3
M,45,14,362,5,4,3,2,0,1,0,0,3,3,0
F,1,6,136,0,3,2,3,0,2,2,4,3,3,3
M,25,15,600,3,0,5,1,0,3,4,4,0,0,0
M,18,12,826,0,3,0,4,0,1,1,3,2,1,0
M,35,5,630,3,0,1,4,0,4,5,3,1,4,0
F,25,3,200,2,0,4,0,5,0,5,0,4,3,4
M,50,3,990,0,4,5,2,0,3,5,4,3,0,0
F,1,0,313,0,3,1,1,1,1,2,0,3,2,1
M,25,12,376,5,2,2,5,0,0,4,4,5,5,2
M,35,16,600,3,0,1,2,1,5,0,2,3,4,0
F,1,7,815,0,0,4,0,4,0,4,0,0,0,3
F,50,10,974,0,0,3,3,0,4,2,0,0,4,2
M,45,6,306,5,3,1,0,0,2,2,0,4,0,0
M,25,16,764,0,0,5,5,0,3,1,5,2,3,0
M,18,2,273,2,0,1,0,3,1,4,0,3,0,0
M,25,20,29,3,0,3,2,1,5,3,2,3,3,4
M,25,5,15,0,0,0,5,0,1,1,1,5,0,0
F,50,4,618,0,2,1,1,0,0,2,1,4,5,4
M,25,19,622,0,4,3,3,1,2,1,4,4,3,4
F,45,11,253,0,0,2,4,0,3,0,3,0,2,0
F,25,17,140,0,0,0,3,0,0,4,0,3,0,2
M,45,8,740,0,0,4,3,0,2,2,1,5,4,5
M,25,10,108,0,4,0,2,5,2,5,0,0,0,0
M,45,11,313,3,0,5,2,3,4,3,3,4,0,3
M,56,12,494,0,0,0,4,4,4,3,3,5,5,0
F,25,15,640,0,1,3,0,2,0,3,0,1,0,3
M,56,6,799,4,0,5,0,0,3,1,0,1,0,1
M,35,0,837,0,2,0,0,2,1,5,2,4,1,0
M,56,13,437,4,4,5,4,0,3,2,4,4,0,5
F,18,20,142,1,0,3,0,0,2,4,0,0,0,5
F,50,9,63,0,4,3,5,1,3,1,3,4,4,0
M,56,18,992,2,0,2,3,0,0,3,0,5,0,3
M,25,18,991,1,0,3,0,0,3,3,2,4,0,3
F,45,7,906,2,0,3,4,0,0,1,0,4,0,4
F,25,11,603,0,3,4,2,0,0,5,2,5,0,0
F,35,8,313,0,0,0,0,0,4,1,4,4,2,4
M,25,11,50,0,0,0,3,0,0,4,4,4,1,1
F,18,13,553,5,3,2,5,0,0,1,1,0,0,1
M,35,18,178,0,3,3,5,2,0,5,0,2,2,2
M,45,20,559,0,1,4,5,1,5,4,0,2,1,0
M,25,11,660,3,0,5,2,4,5,2,5,3,4,3
F,18,9,804,4,0,1,5,0,5,2,4,4,4,3
M,35,17,923,0,4,4,0,1,4,2,2,0,0,1
F,18,10,376,2,0,1,1,0,4,5,2,4,0,0
F,45,9,54,0,1,1,5,0,0,3,2,0,4,2
M,25,10,81,0,0,0,2,5,0,0,1,4,0,0
F,25,3,473,3,0,0,2,1,5,0,0,5,5,1
M,18,20,84,0,2,0,2,0,4,3,1,0,0,0
F,1,3,459,0,0,2,1,4,0,2,0,5,2,0
M,56,20,22,2,0,2,3,0,2,1,1,1,0,0
F,25,11,658,5,0,3,5,0,3,3,1,2,0,3
F,18,9,82,3,0,5,1,0,0,0,0,0,2,0
M,25,0,612,0,0,0,4,5,0,2,0,4,0,4
M,35,0,894,4,0,5,3,0,0,3,4,3,0,0
F,25,4,794,0,0,0,5,0,1,3,0,2,0,0
F,50,9,460,4,0,3,2,5,0,4,3,0,3,4
M,35,9,559,0,1,5,1,0,3,0,1,0,3,1
F,35,0,141,0,0,2,2,0,0,2,0,2,3,5
M,1,12,770,1,0,4,1,0,0,3,0,5,0,4
M,1,3,990,5,0,4,1,0,3,0,1,2,3,0
M,18,5,598,5,2,1,2,5,3,0,0,4,3,1
F,18,17,141,2,0,0,3,3,4,1,5,2,4,3
M,45,12,140,0,0,4,0,4,2,3,4,0,0,0
M,50,4,307,5,0,0,5,4,0,1,2,1,5,0
F,25,8,971,0,0,1,1,0,0,4,5,4,3,0
F,1,3,765,0,0,1,0,0,4,0,2,4,1,3
F,25,10,838,0,1,3,3,0,3,1,1,0,0,0
F,45,8,606,0,0,1,1,0,5,4,4,0,0,2
M,25,18,105,0,2,1,4,0,0,4,0,0,0,3
M,25,10,945,0,0,3,3,4,2,0,0,4,3,5
M,45,0,327,5,1,0,5,0,0,5,0,2,5,4
F,1,20,166,0,1,3,4,0,0,5,1,5,3,0
M,45,8,210,0,0,1,5,2,2,3,4,4,0,0
F,18,3,193,3,0,5,3,1,4,3,0,4,0,0
F,18,3,346,5,3,2,3,0,2,4,4,5,5,1
F,50,12,454,0,0,3,2,2,5,2,0,4,2,0
F,45,1,609,5,0,0,4,4,4,4,0,0,0,5
M,35,12,971,4,0,3,3,5,3,1,0,0,0,3
F,45,13,946,5,0,2,0,1,2,4,1,0,5,3
F,25,5,584,3,3,5,4,0,4,3,1,0,0,0
M,18,10,146,0,0,2,0,1,0,3,5,4,0,1
M,25,17,590,5,0,1,0,0,4,5,2,2,3,2
F,35,0,333,1,4,1,4,5,3,3,1,3,0,0
M,25,2,12,4,1,1,3,1,0,0,5,4,4,0
F,45,3,325,0,0,5,3,0,0,2,0,5,1,4
F,25,0,76,0,0,0,5,0,2,1,3,0,3,4
M,56,4,380,3,3,4,5,2,2,0,1,4,0,3
F,45,2,53,3,0,1,4,4,1,4,2,1,0,1
M,1,1,228,0,0,4,5,1,0,0,0,4,0,1
M,45,15,402,4,4,3,2,5,3,3,0,4,0,4
F,18,9,171,3,0,3,1,0,0,1,1,0,4,5
M,56,17,850,1,3,0,4,0,0,4,1,4,1,4
M,50,0,76,0,0,0,2,5,2,0,2,4,2,2
M,35,20,196,0,3,0,3,4,4,0,5,5,3,0
F,25,20,630,0,0,5,1,0,1,0,3,4,0,2
F,45,1,282,1,3,1,0,2,2,5,2,2,0,4
F,1,0,770,3,0,3,5,2,3,4,2,0,1,0
M,25,15,360,4,0,3,1,1,3,1,5,0,0,3
M,18,1,786,0,0,3,4,4,4,5,3,2,1,0
M,1,4,48,5,3,3,2,0,3,1,5,4,0,0
M,45,18,558,0,4,1,5,2,4,0,4,4,0,4
M,50,15,720,0,3,4,0,0,5,5,3,2,0,4
F,50,2,196,1,4,4,2,0,5,2,1,4,0,2
F,45,2,558,1,4,1,3,5,4,1,1,0,2,0
M,35,0,773,0,4,1,1,0,2,1,4,3,4,0
M,18,1,944,1,0,5,1,0,3,2,1,3,0,5
F,56,5,662,0,1,5,2,0,2,0,4,5,5,3
F,50,20,236,0,0,3,4,4,2,0,2,0,0,0
F,25,9,452,5,4,5,5,3,1,0,3,3,0,3
F,56,0,277,1,3,3,5,0,4,0,5,1,4,0
F,35,17,750,3,0,5,5,2,0,4,5,0,3,4
F,35,0,462,0,2,4,2,0,5,4,5,4,0,0
F,25,12,201,1,1,1,2,0,2,5,1,1,3,0
M,50,7,166,0,0,2,0,5,0,1,5,0,1,4
M,25,5,680,5,0,3,2,5,5,5,1,4,0,2
F,18,2,826,3,0,5,3,0,2,4,4,0,4,0
M,35,16,168,0,0,5,0,0,0,5,1,4,0,0
F,35,12,132,5,0,0,4,1,4,4,0,4,5,0
M,25,4,63,0,0,4,2,2,0,0,0,2,0,3
F,35,4,923,1,1,5,5,5,1,3,4,4,4,1
F,50,4,924,3,0,3,1,0,4,1,0,0,4,0
M,50,18,917,0,0,0,1,5,0,5,3,5,4,4
F,25,6,281,0,0,3,4,0,2,0,4,4,0,0
F,56,19,811,1,0,4,5,1,1,1,3,0,1,0
F,25,0,432,0,0,2,3,0,0,1,4,0,5,2
F,25,18,981,0,2,3,0,2,2,3,1,5,5,0
M,25,19,40,5,0,5,3,0,3,0,1,4,0,4
F,1,8,913,0,0,0,2,0,1,3,2,4,0,0
F,45,2,660,0,0,3,0,4,0,5,0,1,0,0
M,35,5,930,1,0,4,2,5,0,2,4,0,3,5
M,50,20,937,2,0,1,1,2,0,3,4,0,0,0
M,35,4,377,3,0,5,1,0,1,1,2,5,0,0
M,45,3,69,1,2,5,0,5,2,0,1,5,3,0
M,56,3,852,5,0,1,5,2,5,3,0,0,5,5
M,35,12,602,0,1,1,5,4,0,5,0,0,0,0
F,50,5,89,5,4,3,0,0,2,5,4,0,0,0
M,50,0,988,0,4,3,0,0,0,1,5,0,3,0
M,18,17,27,0,4,1,5,3,0,5,4,0,5,4
F,18,20,522,3,0,0,3,0,0,3,3,1,0,0
F,18,10,809,0,3,1,5,2,0,0,4,2,0,5
F,1,5,915,2,4,1,2,0,5,4,0,5,0,3
M,45,9,333,1,3,4,2,1,4,5,5,0,0,4
M,18,7,196,0,4,2,3,0,0,4,2,4,0,4
M,35,11,606,0,0,5,3,3,4,0,0,0,0,0
M,35,11,488,0,2,0,4,2,1,4,4,4,3,3
F,45,4,152,3,0,0,1,5,2,5,2,5,1,0
F,50,10,837,2,1,1,1,4,3,5,0,3,0,0
F,50,2,797,5,0,5,5,0,5,5,0,0,3,4
M,1,18,330,4,2,3,4,5,1,4,5,3,0,0
M,1,3,857,3,3,1,2,0,2,3,4,4,1,0
M,1,20,705,0,0,4,1,1,0,0,0,5,3,0
M,56,2,991,2,1,5,1,2,5,0,0,0,0,0
M,18,5,442,2,4,3,0,0,3,2,0,3,1,5
F,56,5,337,0,2,5,0,0,3,2,2,4,2,1
F,56,3,175,0,0,4,5,0,3,3,1,2,1,2
F,45,5,347,3,3,0,1,1,0,5,3,3,4,4
F,25,18,445,0,4,4,2,0,3,4,0,2,4,3
M,45,11,306,0,1,0,1,0,3,3,4,4,3,3
M,18,19,87,0,3,2,0,0,0,3,0,4,0,0
M,1,20,919,0,4,4,3,0,0,3,0,0,3,2
M,1,1,228,0,0,3,1,4,4,0,0,4,0,3
F,56,7,329,0,1,1,4,2,2,0,3,3,1,2
M,18,1,361,0,1,5,3,0,2,0,5,2,0,3
M,56,10,974,0,0,5,2,5,1,0,5,0,4,2
F,25,4,440,4,3,3,2,0,2,1,0,3,3,5
F,25,10,554,0,4,3,3,0,0,0,5,2,3,1
F,45,5,782,4,1,2,0,3,4,3,2,0,0,0
F,50,2,685,5,4,0,1,1,0,3,0,5,3,3
F,50,12,760,0,0,3,1,4,0,0,3,4,3,2
M,45,11,945,1,0,2,0,1,0,1,5,4,3,0
M,35,9,221,3,0,3,4,0,2,1,0,3,3,0
M,50,0,894,0,0,0,1,0,2,3,0,4,5,3
M,45,0,906,0,1,4,2,0,1,3,0,5,0,0
F,18,0,196,3,0,5,3,0,5,5,0,5,0,5
F,25,18,279,0,0,2,4,0,3,5,4,4,5,0
M,18,4,484,5,4,5,0,3,0,0,2,0,0,2
M,25,13,540,5,0,5,0,0,5,3,1,3,0,2
M,56,0,532,1,0,5,0,0,3,5,0,1,0,1
M,50,8,338,1,0,2,4,4,1,4,3,0,3,0
M,45,14,744,0,2,5,1,0,5,2,2,5,0,0
M,50,16,878,4,0,3,1,0,0,2,2,5,2,3
M,35,4,971,0,0,0,4,4,3,2,1,0,0,0
M,18,0,127,0,0,0,1,0,5,2,0,3,0,4
M,45,2,82,1,0,4,5,5,0,3,0,0,5,0
M,25,2,352,0,0,2,5,0,1,4,2,0,3,0
M,35,2,436,0,0,4,5,0,4,5,4,3,0,0
M,25,5,161,1,0,5,5,1,3,2,0,1,4,0
M,25,9,273,3,2,1,1,0,2,2,5,4,0,3
F,35,17,927,2,4,0,1,3,1,0,1,4,4,5
F,18,12,201,0,4,0,2,4,0,0,0,3,4,1
F,45,1,935,5,0,0,0,4,0,2,4,0,0,0
M,35,10,450,0,1,5,0,3,0,4,5,0,5,1
F,25,17,396,0,3,3,4,0,0,4,4,4,4,0
F,25,7,880,5,0,1,1,0,2,1,5,4,1,0
M,25,11,378,1,0,5,4,3,0,2,1,4,4,2
M,18,0,87,0,4,2,0,0,0,2,5,4,0,1
F,56,20,775,2,0,5,0,0,2,1,2,4,5,4
M,56,9,196,1,4,1,4,2,3,0,2,0,0,0
F,45,2,601,1,0,1,3,0,2,3,1,5,2,4
F,25,9,191,3,0,4,3,0,0,0,0,5,4,0
M,18,18,577,5,0,5,4,1,0,1,1,2,0,0
F,25,11,794,0,0,0,0,1,5,0,0,4,0,0
F,45,3,913,0,0,5,0,0,0,4,5,4,0,0
M,45,17,132,0,0,3,2,3,1,4,0,5,0,0
F,1,5,482,2,3,0,3,0,0,4,4,0,0,5
F,25,0,468,0,0,5,2,1,0,2,1,1,1,2
F,45,18,300,5,4,5,2,0,0,3,2,4,3,4
M,25,13,582,1,0,1,0,2,5,1,5,0,0,0
F,56,12,532,2,0,4,2,0,2,5,0,0,0,2
F,50,1,223,0,3,1,2,0,0,1,1,4,0,3
M,35,15,488,5,1,5,2,0,2,1,0,0,0,2
M,35,6,836,0,0,0,5,5,0,1,3,1,4,4
F,35,12,761,0,0,0,0,4,0,3,1,4,3,0
F,1,4,465,1,0,5,5,1,0,0,4,5,1,3
F,25,12,434,0,1,3,3,3,4,5,2,0,2,0
M,25,12,480,0,4,3,5,3,5,3,0,1,0,3
M,45,3,666,1,0,0,5,0,3,0,3,2,5,2
M,25,4,904,0,1,4,4,0,0,2,0,0,3,0
F,45,5,727,0,3,1,0,0,3,2,1,1,1,0
F,25,16,577,4,0,1,5,0,0,0,3,5,2,4
M,18,17,296,5,4,3,0,2,2,4,0,4,0,4
M,35,20,555,0,3,3,1,0,0,4,3,4,0,0
M,56,6,79,0,0,0,2,0,1,0,0,4,0,0
M,35,2,468,3,0,3,1,3,0,5,2,5,3,0
F,45,0,230,0,4,3,0,0,4,3,4,2,0,5
F,56,19,245,0,1,1,1,3,0,0,2,3,0,5
F,35,4,193,3,3,3,3,4,4,4,0,1,2,3
M,45,0,524,0,0,0,5,0,4,5,0,4,3,3
M,18,3,760,5,3,5,4,2,2,2,4,4,0,4
M,45,17,80,3,2,4,2,0,0,3,0,0,3,3
M,18,9,19,0,3,1,0,0,3,0,0,5,4,0
M,50,2,175,0,2,5,2,0,0,0,0,5,3,2
F,25,10,323,1,0,3,0,0,4,3,1,1,1,4
M,45,13,959,2,0,5,4,0,0,4,1,2,3,0
F,35,18,968,3,1,5,0,4,0,2,1,4,0,0
M,35,13,631,2,0,1,5,5,0,0,0,2,1,0
M,25,16,652,0,1,4,1,0,3,1,0,5,0,2
F,45,4,223,0,0,0,3,0,2,5,2,3,0,0
M,18,1,925,0,0,1,4,5,1,5,0,4,0,2
M,1,10,992,4,3,1,3,0,2,4,0,4,0,5
M,1,14,396,0,4,0,4,0,0,0,3,2,4,0
F,25,13,958,0,0,3,0,4,0,2,0,4,4,0
M,35,3,482,3,0,2,1,5,0,0,0,2,0,0
F,35,0,406,1,1,2,4,0,2,2,0,0,0,0
M,18,3,12,2,2,5,3,2,0,3,3,4,2,3
M,25,7,166,0,0,2,2,0,0,4,0,0,0,2
F,18,0,925,4,0,4,0,0,0,4,5,4,0,0
F,45,14,503,0,3,0,4,0,2,0,3,4,0,4
M,18,6,926,2,0,0,1,0,0,0,0,2,0,5
F,35,0,501,0,0,2,5,3,2,5,0,0,0,2
F,35,5,761,0,0,4,1,4,2,5,4,4,4,3
F,45,10,191,0,0,4,4,0,0,1,3,4,2,2
F,25,18,641,3,0,2,0,4,2,0,4,4,0,3
F,18,10,88,2,4,4,0,4,0,5,0,4,0,3
M,45,16,437,1,1,3,0,0,3,4,5,1,0,3
M,1,19,847,5,1,1,2,0,0,3,0,0,0,0
F,35,17,833,4,0,5,2,3,3,2,3,2,0,0
F,25,0,954,0,0,1,5,0,4,1,5,3,0,1
F,18,13,603,0,0,5,2,3,0,2,0,3,2,0
M,45,17,990,5,1,3,5,0,0,0,0,0,2,0
F,18,17,460,0,3,2,0,2,0,3,3,4,3,0
M,50,8,331,0,0,1,5,0,2,3,1,0,3,3
F,50,19,63,5,0,4,0,0,4,1,0,0,5,0
M,35,8,452,5,0,4,0,0,0,2,1,0,0,0
F,25,0,777,3,3,1,5,0,2,3,4,5,2,3
M,25,1,112,3,1,5,2,0,2,5,0,3,3,0
M,56,10,973,5,0,0,0,0,4,4,4,2,2,0
M,35,12,405,0,0,1,1,1,0,4,0,5,0,2
M,18,5,12,0,2,0,1,0,4,5,4,4,4,3
