Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,45,2,321,3,1,1,4,0,4,2,2,5,2
M,25,19,326,1,5,5,4,5,5,3,0,1,4
M,25,1,775,5,0,5,0,1,0,1,4,0,2
M,50,17,313,5,2,4,5,4,5,0,4,2,5
M,35,13,488,2,3,4,4,1,0,1,0,2,0
F,56,6,88,3,5,5,2,5,4,0,3,4,1
F,25,8,931,1,5,1,1,2,4,0,1,0,1
M,18,19,371,2,5,4,5,5,2,0,0,3,0
M,50,20,290,1,2,3,0,4,4,3,4,3,5
F,56,16,840,4,5,5,5,2,2,0,0,3,2
M,25,20,652,1,5,3,4,3,5,3,1,1,2
M,45,5,262,0,0,4,0,5,0,2,5,0,0
M,25,6,104,5,3,1,0,2,0,0,0,0,3
F,25,0,674,4,0,5,1,4,4,1,0,2,0
M,56,20,912,3,5,4,1,4,2,0,4,4,5
M,50,1,180,1,4,0,5,0,2,1,1,0,3
M,1,12,551,2,1,4,4,0,0,0,4,0,0
F,45,5,235,3,5,4,1,5,2,3,0,2,0
F,25,4,985,4,2,2,3,5,1,4,4,3,0
F,50,13,764,5,3,1,0,2,0,0,1,3,5
M,56,13,459,2,3,4,4,2,3,0,0,3,2
F,45,5,685,5,0,1,2,5,0,0,4,2,0
M,25,2,165,3,4,0,1,3,2,3,0,0,1
M,18,1,490,3,0,2,0,4,0,3,0,2,1
F,1,1,376,5,1,0,4,4,4,2,0,3,2
M,45,20,446,0,5,0,5,0,0,0,0,1,2
F,1,9,981,5,1,4,0,4,1,0,1,3,2
F,25,5,18,4,2,0,0,5,3,3,1,4,2
M,25,5,974,2,0,3,0,0,3,1,1,0,4
M,50,12,522,5,3,1,3,2,0,2,3,0,1
M,45,5,240,1,3,0,5,2,2,3,2,4,5
M,25,20,764,5,0,2,0,1,0,1,0,0,1
M,45,8,286,2,0,5,1,3,2,2,0,5,0
M,18,10,836,2,2,0,2,4,0,0,0,1,5
M,50,20,235,4,2,2,2,1,0,4,4,0,3
M,45,17,276,5,5,4,1,5,4,1,0,4,0
M,18,14,113,5,2,5,0,3,2,1,0,3,3
M,1,3,82,1,3,5,0,3,0,0,4,2,2
M,25,1,376,2,2,1,3,0,3,2,0,2,0
F,35,17,331,2,0,4,4,1,1,2,0,3,0
F,45,19,28,5,5,4,4,5,1,3,4,2,3
M,25,16,272,1,3,4,3,3,0,3,5,3,5
M,18,9,10,4,0,1,3,1,5,1,4,0,0
M,35,7,629,5,5,2,4,5,0,4,3,3,3
F,56,15,53,5,5,4,5,4,4,1,0,4,3
M,50,17,942,5,0,5,5,5,0,0,3,0,5
M,1,4,616,0,4,4,0,0,0,0,4,0,2
M,25,20,905,0,2,4,4,0,5,4,0,1,3
M,25,7,598,5,0,5,0,4,4,3,3,0,1
M,18,4,26,2,3,1,4,5,0,0,0,5,0
M,25,5,655,5,4,4,3,0,0,4,5,0,5
M,18,8,937,5,2,0,1,0,3,1,4,5,5
F,18,12,559,0,5,3,1,3,0,4,0,3,5
F,35,20,923,5,2,4,3,0,2,0,4,1,4
F,18,15,914,0,5,5,5,3,5,0,0,2,5
F,56,10,122,1,4,1,0,2,1,5,3,4,1
M,25,20,924,4,1,0,3,0,2,3,2,2,3
F,56,17,483,3,5,2,0,0,4,3,1,5,1
F,56,18,809,3,2,0,0,2,0,1,1,4,0
M,18,5,245,4,3,1,1,5,2,3,4,0,4
M,1,9,105,5,0,5,0,4,1,5,5,3,2
M,45,10,531,5,3,1,4,4,3,5,0,2,0
M,56,5,328,2,5,1,2,5,5,2,3,1,5
F,45,15,895,5,5,4,0,4,1,4,2,5,2
F,50,3,940,3,5,2,5,1,4,1,0,5,1
M,18,1,761,5,4,0,3,3,5,1,4,5,3
F,45,6,83,1,5,4,1,5,0,2,1,5,1
M,25,20,923,5,2,5,1,0,0,4,3,3,0
F,56,17,908,0,4,0,5,0,1,2,3,5,5
M,45,13,280,0,5,3,2,4,0,3,0,0,2
M,35,7,424,2,3,2,1,0,0,2,4,0,2
M,18,8,76,3,0,2,1,1,2,5,1,2,5
M,25,3,640,4,3,4,2,4,4,3,4,2,1
F,25,5,910,4,5,2,0,2,5,0,4,0,0
M,18,15,623,2,0,3,5,3,0,4,0,0,2
M,18,4,551,5,0,5,0,3,3,5,0,1,3
M,50,11,790,1,1,4,1,5,3,4,0,0,2
F,25,8,613,2,1,5,2,4,1,2,4,2,0
F,18,4,115,4,5,2,0,4,5,3,2,2,3
F,45,7,765,0,5,1,0,4,2,1,3,0,2
M,25,3,652,2,5,1,5,4,4,0,3,3,2
M,18,16,924,2,5,2,1,3,0,4,1,5,0
M,35,6,975,5,5,0,5,5,4,3,0,3,4
F,35,5,445,0,5,1,3,1,5,3,3,3,0
M,45,1,27,2,2,0,0,1,2,1,3,5,5
M,35,13,63,5,5,2,0,2,5,1,0,4,0
F,25,6,285,0,2,2,5,0,2,3,0,1,1
M,25,20,722,4,4,3,1,1,3,1,3,0,0
F,35,9,743,1,4,2,5,2,1,4,1,0,2
F,1,9,983,1,5,0,0,5,1,2,2,2,0
M,25,16,627,4,5,2,3,2,3,2,4,0,0
F,25,15,66,0,1,3,5,4,0,4,4,3,5
F,35,7,801,5,2,2,3,4,2,0,3,2,4
F,45,17,775,4,5,1,4,3,4,0,1,2,0
F,35,2,275,5,0,4,3,2,4,2,4,4,0
F,50,0,122,0,3,2,2,0,0,2,3,2,1
M,1,14,773,0,0,1,0,1,5,4,2,5,2
M,45,9,17,3,5,5,5,5,1,4,4,2,2
F,35,10,836,4,0,4,0,4,0,5,4,1,2
F,25,12,286,3,5,3,5,3,0,3,0,0,2
F,45,2,990,5,5,5,1,2,1,1,1,0,5
M,25,17,149,2,1,1,5,5,2,4,0,2,1
F,50,5,973,1,5,1,2,2,4,1,3,0,3
M,25,10,975,3,5,0,2,3,3,4,0,0,5
F,25,14,946,4,2,0,0,0,2,1,1,0,4
M,35,4,346,4,1,5,4,0,3,4,0,0,0
M,35,14,17,1,3,0,5,2,0,4,5,1,0
M,18,19,800,1,5,5,0,5,1,0,0,0,0
M,18,6,480,3,4,0,0,4,5,3,0,1,0
M,56,0,431,2,1,0,0,4,5,2,5,0,1
F,50,5,196,0,2,3,4,1,4,0,1,2,4
F,56,2,30,3,3,5,2,5,5,2,4,3,0
M,18,19,863,0,4,0,0,5,0,2,3,0,0
F,50,7,982,2,5,0,2,4,0,1,5,0,4
F,25,1,756,3,2,1,0,5,0,0,0,0,2
F,35,19,104,1,5,1,4,4,5,0,0,5,1
M,50,0,674,5,5,2,1,2,4,0,1,0,0
F,45,6,200,5,1,0,1,2,4,0,0,5,5
M,45,19,531,2,5,0,1,3,5,0,5,2,5
F,56,9,907,3,0,4,0,5,1,2,2,0,3
M,18,5,441,3,5,4,3,4,4,3,4,0,1
M,18,7,524,4,2,3,0,3,1,4,0,0,2
F,35,6,143,2,1,2,2,4,3,4,0,3,0
M,35,6,958,2,4,5,4,1,5,5,1,4,2
M,18,6,497,2,4,4,3,5,4,5,0,0,2
M,18,5,993,2,2,0,5,1,3,4,1,3,2
F,45,5,580,4,4,0,1,4,1,0,3,2,1
F,25,7,427,0,0,4,0,5,4,4,0,5,0
F,45,12,950,2,0,3,2,2,5,4,1,3,2
M,45,8,722,2,2,5,1,1,4,0,1,5,1
M,25,20,85,4,5,1,3,3,3,0,2,0,4
F,35,16,622,5,1,4,0,5,3,5,5,4,0
M,25,14,878,1,2,1,4,3,5,4,0,1,0
M,35,5,655,5,5,4,0,0,0,0,0,1,5
M,25,16,206,0,0,4,4,4,3,3,0,3,3
F,25,6,262,1,5,0,0,3,5,2,4,0,3
M,35,19,990,0,1,3,4,5,0,5,4,0,0
F,25,6,83,5,3,3,5,0,0,3,3,1,4
M,45,7,726,5,4,1,4,4,0,1,4,0,5
M,56,3,947,0,2,4,5,2,1,3,1,5,2
F,25,14,957,5,2,3,3,0,0,5,3,0,5
F,25,12,704,1,0,1,4,1,5,3,4,0,0
M,25,7,21,5,0,3,0,4,2,1,0,3,2
F,35,7,760,1,0,0,3,5,4,5,5,2,1
F,50,0,681,4,5,1,5,2,5,2,2,2,2
F,56,14,493,1,0,2,4,4,4,4,3,1,2
F,25,9,372,2,4,2,3,5,2,4,0,1,2
M,25,2,523,4,1,5,4,5,3,0,0,0,0
F,18,20,641,5,2,5,0,2,0,0,3,5,0
M,25,8,69,4,4,4,3,3,4,4,4,0,3
F,25,20,489,5,5,0,0,3,2,3,1,4,1
F,35,6,191,3,0,2,0,2,1,2,4,5,2
F,25,2,997,5,5,4,4,3,1,3,1,3,0
F,25,7,596,5,0,1,3,3,3,5,4,0,0
F,18,20,345,2,3,4,4,0,5,3,1,3,5
F,45,8,605,3,2,1,3,5,5,4,0,2,4
M,25,13,895,4,3,0,5,2,4,4,0,5,3
M,25,19,441,5,4,1,5,4,5,0,0,1,0
F,25,6,322,0,3,3,1,3,5,3,4,4,4
F,35,18,805,5,5,5,0,1,5,0,2,2,5
M,18,6,431,5,3,0,4,4,0,0,1,5,2
M,50,8,847,2,4,1,2,2,1,2,0,5,4
M,25,3,584,0,5,4,0,5,5,5,3,1,1
F,50,18,100,2,5,3,1,1,1,1,1,0,4
M,56,8,744,0,4,5,4,0,0,1,3,4,4
F,18,9,118,3,2,2,4,5,4,0,3,3,5
F,56,18,908,0,4,1,4,2,3,2,5,0,0
F,18,9,625,5,1,2,5,2,3,2,4,4,5
M,35,7,524,5,4,2,5,1,4,0,3,0,4
F,50,6,655,4,4,3,0,2,0,0,4,1,2
F,1,7,949,3,3,5,0,3,4,3,1,0,5
M,35,16,327,2,4,4,1,5,4,1,0,5,1
M,45,3,970,5,5,2,4,4,4,5,5,1,4
F,25,19,287,5,5,5,4,5,1,5,1,1,1
F,1,6,424,5,2,3,4,4,1,4,0,0,4
M,35,6,954,2,5,0,4,2,1,3,0,3,2
M,56,7,681,1,5,0,1,4,3,3,4,3,4
F,25,18,421,5,3,2,1,2,1,3,5,1,0
F,25,19,286,0,3,0,3,4,5,0,0,3,2
F,25,17,197,0,2,0,1,0,4,5,3,4,4
F,35,4,191,2,4,3,4,4,2,3,0,2,0
M,25,15,245,5,5,2,0,1,0,5,3,5,0
M,18,4,794,2,0,4,0,0,4,3,2,4,1
M,35,8,329,5,4,5,5,5,5,2,2,4,5
F,45,9,852,0,2,1,4,1,2,1,4,2,5
F,45,14,685,4,4,2,4,5,4,0,3,5,1
M,25,7,847,4,0,1,2,0,0,0,4,0,5
M,18,16,495,5,1,3,4,1,2,1,0,5,5
M,50,5,292,5,5,5,2,4,2,4,5,4,0
M,18,12,69,0,5,3,0,4,0,4,0,0,5
F,35,9,461,0,3,2,1,2,0,3,4,1,1
M,50,5,483,2,2,2,5,0,1,4,0,2,5
M,1,2,373,5,4,1,4,4,1,4,3,3,2
F,18,4,906,0,2,5,3,0,0,3,0,1,0
F,45,0,945,2,5,5,1,4,4,4,2,5,5
F,50,7,501,3,5,0,3,4,0,3,5,4,1
M,18,7,345,4,5,0,3,5,4,1,4,2,2
F,45,9,547,4,4,2,0,4,3,3,3,4,1
M,45,16,178,0,3,3,5,5,0,0,0,5,2
F,25,0,62,2,5,1,0,5,4,0,5,0,1
F,18,0,207,3,3,5,2,3,1,0,0,4,0
M,18,7,949,5,5,5,4,5,1,0,0,2,3
F,18,13,602,5,1,1,5,4,2,5,1,0,1
F,35,1,939,4,2,5,3,4,0,5,0,0,0
M,18,7,878,5,2,0,0,3,3,4,3,3,0
F,35,2,360,1,1,5,3,4,2,2,5,2,4
M,25,8,141,0,5,1,3,4,4,3,1,4,5
M,18,13,977,0,2,3,3,5,3,5,0,0,0
M,1,17,190,5,5,4,5,1,4,4,0,0,0
F,1,2,114,0,2,4,1,0,2,3,0,5,4
M,56,20,292,3,5,2,0,0,0,1,1,5,4
F,45,14,837,1,0,2,0,4,4,2,1,3,5
F,45,13,704,3,4,3,0,4,1,5,4,3,0
M,25,8,465,4,5,5,1,2,1,1,0,2,5
F,18,5,378,1,0,2,5,1,5,3,1,3,1
M,35,13,81,2,3,2,3,0,3,5,4,5,3
F,25,10,307,4,1,3,3,0,4,3,4,0,0
F,56,20,945,0,2,0,4,4,1,2,4,4,2
F,25,9,681,3,5,1,0,2,0,4,3,5,2
M,45,17,458,4,2,0,0,0,5,0,3,0,1
F,35,20,597,5,5,5,5,5,0,2,3,3,2
M,35,19,549,2,4,3,0,3,4,3,0,3,4
F,1,1,584,3,0,5,2,0,2,5,4,0,1
M,56,15,113,3,3,5,0,5,2,0,4,4,1
M,25,1,878,4,4,2,4,3,0,0,1,5,5
F,1,18,377,4,5,4,3,5,3,3,3,5,1
F,35,10,863,3,4,3,4,4,4,4,4,0,0
M,18,9,530,5,4,0,1,5,4,3,3,0,4
M,45,14,571,4,5,5,2,2,2,4,4,3,1
M,1,1,212,5,5,0,5,3,2,0,4,4,4
M,45,3,337,4,4,1,1,0,3,3,3,0,1
M,45,9,284,4,0,2,0,3,5,3,4,2,4
F,25,18,210,3,4,2,4,2,0,2,0,3,5
F,25,8,727,0,3,3,0,0,2,3,5,3,5
M,25,13,731,0,4,4,2,5,4,3,0,3,5
M,1,20,265,2,2,5,3,0,5,2,2,0,5
F,18,17,820,3,5,1,5,2,4,5,4,5,2
M,45,18,313,5,2,4,5,3,0,0,1,3,2
F,45,9,115,4,2,1,5,1,2,5,3,1,2
M,25,19,226,5,4,0,3,3,1,3,3,0,0
F,1,2,770,1,1,0,0,0,4,1,4,0,0
M,25,19,772,4,0,5,4,4,0,3,4,0,0
F,45,17,501,0,4,0,2,2,1,3,0,0,3
M,18,2,120,5,2,3,5,0,2,0,1,3,0
M,45,17,492,0,5,5,2,3,4,3,0,5,1
F,45,17,875,3,2,5,5,5,1,0,5,3,5
F,35,6,796,4,5,1,0,3,2,0,3,3,1
M,56,15,597,1,5,5,3,3,3,0,5,1,0
M,56,8,949,2,2,0,5,2,0,5,1,2,2
F,56,7,894,0,0,5,5,2,1,0,4,2,2
F,45,18,838,5,4,1,4,4,2,5,0,3,0
F,35,20,610,1,2,4,3,4,1,0,1,4,0
M,18,6,945,5,4,3,4,2,5,4,3,1,2
F,1,4,502,0,2,1,1,2,2,2,1,5,2
M,25,12,424,3,0,4,2,0,3,3,4,2,0
M,45,16,540,0,2,1,0,4,5,0,3,2,0
F,25,14,372,5,1,5,0,4,4,4,3,3,2
F,25,0,16,1,4,0,5,0,5,0,1,4,3
M,25,7,705,5,1,3,0,0,0,0,3,0,2
M,25,5,912,2,0,4,5,0,5,0,5,0,2
M,25,19,345,2,2,1,5,3,5,4,4,0,0
M,1,8,905,2,2,2,2,3,2,3,5,0,5
M,25,12,194,4,2,2,0,5,0,5,4,2,1
F,56,20,580,3,1,5,3,3,2,4,1,3,1
M,50,20,778,3,2,3,1,3,0,0,1,0,1
F,45,5,924,3,0,3,3,0,2,1,5,0,2
M,45,16,321,3,0,1,1,5,1,1,1,2,1
M,35,0,700,4,3,4,0,4,2,3,0,0,0
M,35,14,431,3,5,4,5,2,3,1,0,0,0
M,25,4,701,1,4,2,0,4,2,3,1,0,2
M,45,17,432,1,5,0,5,2,3,1,2,2,0
M,56,5,240,5,5,5,2,0,1,4,1,3,1
F,25,18,180,4,5,0,1,2,3,4,5,0,2
F,18,20,640,3,4,3,4,5,0,2,2,2,3
M,35,18,799,5,3,4,3,2,3,3,0,0,1
M,25,20,944,5,1,2,5,0,2,3,0,5,3
M,25,2,103,5,0,4,1,5,2,3,1,0,3
F,35,20,100,2,1,1,0,2,2,4,4,2,5
F,56,3,551,3,4,0,3,2,1,1,1,2,3
M,56,7,532,2,0,4,4,4,0,3,1,3,3
F,25,9,63,3,1,5,4,2,5,0,1,4,0
M,45,7,928,0,0,3,1,1,1,0,0,0,3
F,45,20,282,1,0,1,4,2,3,5,0,3,3
M,45,20,990,5,3,5,2,4,4,2,1,4,1
M,18,15,421,4,0,4,5,2,4,5,0,0,0
F,56,1,229,3,2,3,5,0,0,1,5,5,0
M,25,14,778,5,4,3,5,0,5,0,2,0,4
F,25,1,600,3,2,2,1,5,4,5,3,0,4
M,45,9,974,2,5,4,1,5,0,2,1,4,1
F,25,2,596,4,2,5,2,4,4,3,3,0,1
M,25,16,132,5,5,4,1,5,0,0,4,5,4
M,45,14,130,5,4,3,4,2,1,1,1,5,0
F,50,20,878,0,4,1,1,1,3,4,4,0,5
F,25,4,660,4,3,5,4,5,1,0,0,4,2
M,25,0,488,5,2,4,1,0,0,2,3,5,5
M,35,14,70,2,2,3,3,5,3,0,3,2,0
M,35,0,282,1,4,2,0,4,4,0,0,2,0
F,56,8,700,3,0,4,0,4,5,1,4,0,5
F,18,17,309,3,3,4,5,4,5,3,1,0,1
F,35,9,834,3,2,4,1,4,2,1,0,0,1
F,56,5,520,4,3,4,4,2,2,4,4,3,4
M,1,3,658,3,4,5,0,5,2,5,0,5,0
F,45,8,597,0,4,4,4,2,4,1,4,0,2
M,50,17,666,4,3,1,3,0,0,0,0,5,5
F,35,5,532,4,5,4,5,2,1,3,0,5,5
M,56,6,236,1,0,4,5,0,1,1,0,4,2
F,25,5,194,2,2,4,3,4,0,3,4,3,2
M,50,1,969,0,0,2,1,2,5,2,1,3,0
F,25,14,551,4,5,3,4,0,5,3,2,4,0
M,18,20,297,2,2,2,3,3,0,3,4,0,5
M,45,3,871,1,1,4,5,1,2,0,2,4,0
F,35,15,605,3,1,4,2,4,4,5,4,3,0
M,50,4,905,2,5,2,3,2,5,0,4,3,3
M,25,13,969,3,0,2,4,3,4,4,3,2,0
M,18,3,339,3,5,1,3,4,0,0,0,3,5
M,56,10,144,5,4,0,0,4,5,0,4,2,0
M,25,9,279,1,4,0,5,4,3,1,0,5,0
F,18,11,836,3,5,4,5,0,5,0,0,3,1
F,35,4,285,1,4,3,4,4,4,5,0,3,0
F,18,7,970,3,4,3,2,0,1,2,3,4,4
M,18,9,109,5,5,2,5,5,5,2,0,2,2
M,50,20,98,0,2,5,2,0,0,0,1,0,4
F,18,15,958,0,3,3,3,0,4,3,3,0,0
M,18,8,672,4,3,3,3,0,2,0,0,5,0
M,18,4,74,0,4,0,2,4,5,3,4,3,1
F,1,2,281,4,4,4,2,5,2,5,0,5,2
M,18,15,905,2,5,3,4,3,1,0,0,2,0
F,18,14,141,0,5,1,3,2,2,5,4,2,5
M,35,6,497,5,4,0,4,1,4,4,0,0,0
M,50,4,346,5,5,5,1,0,1,0,3,2,4
M,56,0,437,4,1,5,2,2,2,0,0,0,1
F,35,6,100,0,2,2,0,4,1,5,0,3,0
M,25,16,523,5,5,0,3,5,5,3,2,5,4
M,18,8,947,2,0,1,0,0,4,1,0,2,5
F,56,20,838,2,5,2,4,4,3,0,1,4,0
F,25,6,60,2,2,4,5,2,5,0,0,3,4
F,1,17,483,5,4,2,2,5,1,1,4,4,2
F,25,9,782,0,3,4,3,3,1,4,4,1,2
F,45,9,322,4,5,2,4,2,1,2,0,5,5
F,25,16,915,2,3,3,0,2,4,3,4,5,4
M,1,15,200,5,5,3,4,5,1,2,4,5,0
F,45,5,935,3,1,2,0,5,2,0,1,5,0
F,25,15,85,2,0,5,5,2,5,4,0,5,0
F,18,12,539,0,4,4,0,1,4,3,4,0,0
M,18,3,744,5,5,3,3,4,1,1,5,2,4
M,35,12,84,5,0,0,4,4,2,5,3,5,5
F,50,1,362,0,2,3,0,5,2,2,4,1,2
F,35,7,796,2,3,0,5,0,2,1,4,1,0
F,18,11,6,5,0,5,5,4,2,5,3,2,1
M,45,3,916,4,0,5,0,4,5,4,0,5,5
F,45,20,912,0,5,3,5,5,2,1,3,2,0
M,18,8,902,0,0,3,1,5,4,3,0,4,4
F,1,17,371,5,2,1,4,2,3,1,3,0,4
F,25,13,983,3,4,2,5,0,3,4,0,2,0
F,45,1,782,5,0,3,4,2,0,2,5,3,5
M,35,0,191,4,0,1,1,0,0,2,4,0,0
F,18,17,435,3,0,5,5,0,3,4,3,5,0
M,50,7,980,4,1,0,2,0,4,5,0,2,2
F,25,4,952,0,4,0,1,3,4,1,0,4,5
M,25,16,540,1,2,3,2,3,3,3,4,4,1
F,25,9,623,0,2,5,4,1,4,5,1,3,2
M,1,7,290,2,5,0,4,0,4,4,3,0,4
M,45,5,942,1,0,0,4,1,2,5,0,0,0
F,35,2,284,2,5,1,0,4,5,2,0,1,2
M,18,5,735,1,5,1,3,0,2,0,4,0,5
M,56,17,793,0,5,3,4,5,4,4,1,1,4
F,1,5,166,0,5,0,0,4,0,3,0,3,4
M,25,20,330,3,3,1,5,5,0,5,3,0,4
F,25,5,917,3,0,1,0,4,5,3,1,4,0
M,25,3,672,0,3,4,0,0,1,1,0,0,0
F,18,9,880,2,4,4,5,0,1,4,4,2,5
F,25,1,212,1,2,4,5,2,0,4,0,5,2
M,18,19,287,5,0,3,1,1,2,0,3,0,1
M,25,4,966,2,0,4,0,0,2,1,4,0,0
M,35,2,165,5,4,4,2,2,0,4,0,0,0
F,56,9,244,3,0,2,5,1,3,2,3,0,3
M,25,6,457,5,5,0,0,1,0,0,0,2,0
F,25,3,939,0,5,1,2,4,2,0,2,3,0
F,35,1,28,1,4,0,0,2,1,0,3,2,5
M,18,4,90,5,5,4,3,0,4,3,1,1,0
F,50,3,194,2,0,2,3,2,2,1,1,0,0
F,25,7,956,1,5,5,5,3,4,3,4,3,0
M,50,3,947,0,0,4,1,5,1,3,2,2,0
F,25,7,700,5,5,5,4,0,0,4,0,0,4
M,35,5,797,0,5,4,3,5,3,0,0,5,3
M,35,8,662,5,4,5,4,0,2,2,0,0,5
F,56,0,534,3,1,3,1,5,1,5,3,4,5
M,18,0,181,5,4,0,3,0,4,3,0,5,0
M,25,6,88,5,4,3,0,2,5,2,4,0,1
F,25,20,630,0,4,3,5,5,0,1,0,0,3
F,45,5,660,3,1,3,3,4,5,1,0,5,0
M,45,14,939,5,0,0,0,0,4,2,2,4,5
M,25,7,503,5,2,0,2,0,1,3,2,2,3
F,18,13,843,3,3,0,5,4,0,0,5,3,5
M,45,4,992,4,3,5,1,5,3,5,4,4,2
M,45,15,603,2,0,0,3,5,3,0,5,2,1
F,18,20,173,0,5,0,0,2,3,3,3,0,1
F,25,5,17,3,1,0,3,3,2,4,4,1,5
F,45,19,975,1,3,1,3,4,0,4,0,5,4
M,1,13,895,5,1,0,3,4,1,0,4,1,0
F,50,1,758,5,5,2,2,5,0,2,4,1,0
M,35,13,200,1,5,3,1,0,2,5,5,4,1
F,45,18,853,5,3,5,5,1,0,0,4,0,0
F,35,19,983,0,5,1,0,5,1,3,4,0,1
M,1,15,633,2,4,0,1,4,2,4,1,0,0
M,45,15,197,2,5,5,5,0,2,2,3,2,3
M,35,7,100,4,0,5,3,0,3,0,0,0,5
F,25,20,319,0,3,5,4,5,2,1,0,0,0
F,18,0,212,5,5,3,5,3,2,4,5,0,0
M,45,9,234,2,1,1,5,5,2,5,0,0,5
M,18,9,54,3,2,1,2,5,1,0,4,5,3
M,45,1,539,4,1,1,4,5,3,4,4,2,3
F,56,5,16,0,2,0,0,5,4,5,2,2,0
M,25,10,931,1,4,0,1,0,0,1,0,4,4
