Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,45,12,424,0,2,2,2,4,0,3
F,18,7,921,1,0,5,0,3,0,0
M,25,8,326,0,0,4,0,3,0,5
F,25,15,178,2,3,0,0,0,1,4
M,25,17,946,0,2,2,0,3,2,3
M,35,20,836,1,1,5,5,4,4,0
F,50,4,490,0,0,5,0,3,0,4
F,25,6,895,3,1,4,0,0,2,0
F,45,15,520,0,3,4,1,3,3,0
F,35,8,959,0,0,4,0,3,0,0
F,25,14,360,2,4,4,0,2,3,0
M,18,0,87,3,0,1,3,2,0,3
M,50,3,907,3,2,0,0,5,1,0
F,25,7,967,2,2,5,0,3,4,2
F,35,3,229,5,5,1,5,5,0,0
F,1,19,666,1,3,1,0,2,3,0
M,56,8,443,2,4,0,3,3,5,0
F,45,12,22,1,0,5,0,3,0,1
M,25,19,210,2,2,5,0,2,5,0
F,45,20,286,1,0,2,0,5,3,4
F,1,1,262,0,1,4,1,3,0,1
F,56,3,12,1,4,4,2,3,1,4
F,1,13,28,0,3,1,2,3,0,4
F,50,14,609,3,2,4,4,0,5,2
M,25,1,966,0,1,3,1,4,2,0
F,1,7,235,2,0,1,3,4,0,0
M,45,11,765,1,0,1,5,2,0,5
M,1,18,226,5,0,4,0,5,0,3
F,25,6,582,5,1,4,4,4,1,5
M,25,12,89,3,5,1,5,5,0,0
F,25,4,78,3,2,1,5,0,0,0
M,18,11,871,4,2,0,0,0,4,2
F,35,19,603,4,2,3,1,0,0,2
F,56,20,852,2,0,2,5,0,3,0
M,25,0,751,1,4,4,0,0,5,0
F,25,14,146,4,0,5,0,3,0,3
M,1,14,128,5,0,4,0,0,0,3
M,25,11,377,2,0,4,4,5,1,0
M,35,0,37,0,5,0,0,5,0,0
F,45,8,281,0,0,4,5,2,3,0
M,18,20,900,3,2,4,0,2,3,0
M,25,1,609,2,5,4,0,5,0,0
F,25,5,966,2,4,1,0,0,1,0
F,50,11,971,3,0,1,0,4,2,4
F,45,1,131,2,0,2,0,2,0,0
F,25,2,730,0,2,2,2,2,0,0
M,1,15,970,5,0,4,2,0,5,0
M,25,7,539,3,2,4,0,2,0,2
M,35,18,843,4,1,5,0,2,0,0
M,1,17,793,0,0,1,0,4,0,3
M,1,11,652,1,0,4,0,2,3,5
M,35,0,520,5,0,5,0,0,0,4
F,1,2,524,3,3,3,1,5,0,0
F,50,0,751,3,0,0,2,2,0,4
M,56,0,743,1,1,0,0,2,4,1
F,50,12,612,4,3,5,5,5,1,4
F,35,15,863,0,0,0,0,2,0,0
M,25,12,474,3,0,3,1,3,4,1
M,1,17,338,0,4,1,3,3,2,5
F,25,16,430,2,5,3,3,5,0,0
F,45,0,609,3,0,3,4,5,1,4
F,45,7,735,5,0,1,1,3,0,2
M,25,16,63,5,5,4,0,2,4,2
M,45,11,281,4,5,0,1,0,0,0
F,18,19,373,0,5,4,2,4,3,4
M,45,3,421,2,2,1,1,3,4,5
F,25,1,459,4,1,5,0,3,0,0
M,35,15,485,1,5,4,0,3,0,3
F,45,0,22,4,0,4,0,5,0,0
F,45,7,850,4,2,2,0,2,0,5
F,25,7,166,1,0,2,3,4,5,5
M,45,16,236,3,5,0,3,3,3,0
F,50,18,473,5,4,2,0,3,5,0
F,25,7,370,5,0,0,3,5,3,3
F,35,10,191,3,0,5,0,4,4,5
F,18,16,460,3,0,5,0,3,0,3
M,50,11,836,0,0,4,0,4,0,0
F,25,19,912,2,0,3,0,0,4,5
M,25,20,944,4,0,4,2,3,0,0
F,50,2,622,0,0,0,0,4,0,0
M,56,2,977,3,3,2,3,5,0,2
M,56,15,54,2,5,4,0,3,2,3
F,1,10,633,0,0,0,5,2,3,4
F,50,13,945,0,0,0,0,2,0,4
F,25,4,655,5,0,1,4,5,2,3
F,50,17,215,2,2,3,4,3,2,0
M,45,12,16,1,0,1,4,0,5,0
M,35,17,484,5,5,5,0,2,2,5
M,45,17,940,4,0,5,0,2,4,0
M,56,12,201,0,3,1,4,3,5,5
F,25,7,597,0,0,3,0,0,1,3
M,45,10,346,3,0,5,0,5,0,0
F,25,12,605,2,0,0,0,0,2,0
M,45,11,532,3,0,4,3,5,0,0
M,18,13,198,0,3,5,0,0,4,0
F,50,7,245,0,0,3,3,4,1,4
F,35,3,912,0,2,1,0,0,0,3
M,18,9,54,3,0,3,4,5,0,4
F,35,18,16,0,3,0,0,5,2,4
F,18,20,170,2,0,3,5,0,4,0
F,35,11,811,1,0,2,0,5,5,4
M,25,4,786,5,2,5,0,0,0,5
M,50,6,280,5,4,4,3,3,0,4
F,25,17,988,1,0,0,0,4,0,0
F,45,0,49,0,5,4,0,4,0,5
M,45,6,76,5,0,5,0,0,0,4
F,25,4,787,0,1,4,4,2,4,4
M,50,0,930,1,2,0,0,3,4,0
M,25,17,459,4,4,4,1,2,5,4
F,25,7,751,0,1,4,1,5,2,3
F,25,0,773,0,0,2,0,4,5,2
F,25,12,847,3,4,1,0,5,0,2
F,25,5,279,0,1,4,1,3,4,3
F,45,10,474,4,5,2,0,5,3,4
M,35,1,544,5,1,0,5,5,5,0
F,50,0,925,2,0,2,1,2,5,3
M,25,13,525,5,0,0,2,4,5,0
M,45,3,382,5,0,4,0,2,0,5
F,1,16,967,4,2,1,3,5,0,0
F,50,5,296,0,4,5,0,5,4,3
F,1,9,891,0,0,5,3,5,5,0
F,25,0,141,2,0,2,5,4,0,0
F,25,20,376,0,0,2,4,2,2,5
M,25,8,232,0,5,2,0,0,0,5
F,1,20,481,1,0,4,4,0,5,0
M,1,1,950,0,0,2,5,4,1,0
F,50,18,502,4,0,1,4,2,0,5
F,50,10,600,3,1,5,4,3,2,3
M,35,19,78,0,3,1,0,3,0,3
M,25,12,912,0,1,3,0,3,3,0
F,18,11,37,2,3,4,0,2,3,0
F,25,15,974,2,0,0,0,5,0,3
M,45,13,447,3,1,3,0,4,0,0
F,35,11,215,5,4,4,0,2,0,2
F,18,6,98,0,5,3,4,2,3,3
F,50,16,993,5,2,0,0,0,0,4
M,18,8,273,0,0,2,4,5,0,0
M,50,19,880,1,4,1,4,4,5,3
F,50,18,685,4,1,0,2,5,3,0
F,50,17,640,2,0,4,5,2,4,5
M,25,15,837,3,0,0,4,5,0,5
M,50,2,377,0,5,1,5,3,3,4
M,25,4,602,2,0,2,4,2,4,0
M,25,6,991,0,1,4,0,0,0,5
F,56,7,894,2,0,4,2,5,5,0
M,25,1,78,5,0,4,3,4,0,0
M,45,17,945,0,0,2,0,2,0,3
M,45,9,550,2,0,3,0,3,5,0
M,45,4,445,3,1,4,3,0,0,3
M,25,0,376,2,0,1,0,4,4,0
F,56,7,495,3,0,1,0,3,2,0
F,25,11,459,0,0,5,1,3,0,4
M,18,0,794,5,2,0,4,0,0,0
F,35,16,360,3,3,1,0,2,4,0
M,45,9,157,0,2,1,0,0,3,1
F,25,5,330,0,1,4,0,0,0,4
F,18,19,612,1,0,4,5,4,4,3
M,45,11,631,4,0,5,3,3,1,0
M,25,19,76,2,0,1,4,5,5,0
M,1,3,282,1,0,1,0,4,4,0
M,25,1,951,0,0,5,3,5,2,0
F,56,0,537,0,5,5,2,4,0,1
M,56,2,306,5,2,4,0,4,0,3
F,25,14,554,2,2,0,2,4,0,0
F,35,19,149,0,5,3,0,4,0,4
M,35,19,853,0,1,5,3,4,5,0
M,25,14,157,2,0,1,0,2,1,2
F,45,4,38,0,3,1,3,2,0,3
F,1,6,658,4,2,2,5,0,0,0
M,18,9,481,0,4,1,0,5,3,3
F,45,5,488,1,3,4,0,5,4,2
M,25,10,447,1,0,4,0,4,1,2
M,45,1,49,0,2,4,3,0,0,0
F,25,15,143,2,5,5,5,4,0,0
M,18,1,50,3,5,4,0,5,3,2
M,25,6,90,4,0,2,5,5,0,0
F,45,11,977,0,5,5,0,2,0,0
M,50,12,555,5,0,4,0,0,2,0
F,25,9,347,3,1,5,5,2,2,0
F,18,18,660,0,2,4,3,0,0,0
M,25,7,22,4,3,4,5,2,2,5
M,50,2,660,1,3,1,0,3,0,0
M,50,19,224,0,0,1,3,4,0,4
M,45,13,946,5,0,3,4,2,5,5
M,35,11,760,3,0,5,0,0,2,0
M,25,5,674,0,0,4,0,5,1,4
M,18,16,937,5,3,4,4,5,1,0
M,45,0,15,4,3,0,0,3,3,5
F,56,5,66,0,0,5,0,3,1,0
F,50,5,294,3,0,0,0,4,0,3
M,45,0,152,2,2,4,2,0,3,1
F,50,13,433,0,0,4,5,0,3,5
F,45,1,609,3,4,2,1,0,0,0
F,50,0,973,0,0,4,0,0,0,0
F,1,13,633,1,0,4,0,3,2,4
M,56,17,12,5,0,4,5,2,2,0
M,25,7,26,5,0,0,3,5,2,4
F,25,10,323,5,4,5,0,2,3,5
M,18,17,352,1,0,3,0,5,5,0
M,25,1,64,2,0,0,5,0,1,2
F,45,16,123,2,0,3,0,3,5,0
M,45,7,18,0,0,3,5,2,0,3
F,18,15,580,4,0,4,5,2,2,0
M,25,2,165,0,0,5,0,4,0,2
F,18,9,966,0,0,3,0,3,5,5
M,35,19,121,0,1,1,0,4,2,2
F,35,2,760,5,1,5,0,0,2,4
F,50,20,206,3,0,5,0,2,4,2
F,25,3,83,2,5,1,5,0,0,0
M,25,16,857,0,0,4,0,3,0,0
M,35,16,380,3,0,0,0,5,5,1
F,50,5,469,3,3,1,0,3,1,0
M,56,7,850,0,4,1,5,0,1,3
M,45,9,590,2,0,4,0,5,0,0
F,45,19,537,4,0,4,0,2,0,0
M,1,0,144,2,5,5,3,5,2,0
F,45,2,787,5,0,1,0,3,4,0
F,25,14,905,0,0,2,4,4,3,4
F,45,14,894,0,4,4,5,2,0,0
F,18,1,977,0,0,3,0,2,0,3
M,56,0,370,1,2,0,3,3,5,4
M,25,16,378,4,0,0,0,5,0,0
F,50,12,437,1,3,2,0,2,0,0
F,35,14,662,2,0,5,0,5,4,3
M,45,17,604,1,5,1,0,0,3,4
M,25,2,731,4,1,1,0,2,4,2
M,18,19,612,5,4,1,0,2,1,0
F,25,11,610,5,1,5,2,0,2,0
F,56,12,735,5,2,5,0,4,2,2
M,45,7,109,1,0,5,3,2,4,2
M,25,7,942,4,5,2,0,0,3,4
M,25,16,951,5,0,1,0,5,0,2
F,56,12,144,0,3,1,0,4,3,5
M,50,18,103,0,0,5,2,5,0,5
M,25,0,87,5,0,4,5,0,0,3
M,25,19,804,1,4,4,0,2,0,3
M,1,20,530,0,0,3,4,5,4,0
F,45,1,973,0,4,5,1,0,4,0
M,50,16,991,4,4,5,5,0,0,3
F,1,17,229,4,0,3,5,4,0,5
F,25,9,871,1,4,5,4,5,3,5
M,25,18,772,4,0,2,0,0,0,2
M,56,5,520,4,3,4,0,3,3,0
M,35,16,17,4,0,4,0,3,4,0
M,35,0,655,0,0,4,4,3,2,0
F,18,1,674,0,1,3,3,4,2,4
M,45,18,89,3,0,1,5,5,0,5
F,45,9,306,5,2,1,0,0,0,0
F,25,10,524,1,2,5,0,4,0,0
M,1,11,196,4,0,1,0,5,5,4
F,25,13,481,0,0,4,0,2,0,0
F,50,17,992,2,2,3,4,3,0,5
F,45,3,820,3,5,3,0,0,0,3
F,25,5,191,1,0,1,0,2,0,1
M,50,19,376,2,3,1,0,5,5,0
M,25,6,752,0,3,0,0,0,0,0
M,1,20,772,1,0,1,0,0,4,0
M,25,18,376,1,0,0,3,4,4,0
F,25,14,435,4,3,4,0,2,0,3
M,45,19,142,2,0,4,2,0,0,0
M,50,9,61,4,0,1,3,2,0,0
F,18,6,232,4,0,4,0,0,0,0
M,50,2,171,5,3,3,0,0,5,3
F,45,12,540,0,0,5,0,4,1,2
M,45,0,136,4,3,3,0,3,0,0
F,45,15,488,3,0,4,0,3,1,4
M,18,5,208,4,0,5,0,5,5,4
M,45,6,968,4,5,5,0,4,5,1
M,1,5,432,2,1,0,2,0,3,0
F,25,13,442,5,3,4,5,0,3,2
F,45,17,197,2,0,2,2,4,1,0
F,25,10,37,0,3,0,0,5,0,0
F,1,20,261,0,5,0,0,0,0,1
F,45,14,484,3,0,2,5,3,0,0
M,50,12,787,4,2,4,0,0,1,5
F,18,15,555,3,0,5,0,3,2,5
M,25,2,440,1,3,0,0,2,0,5
F,50,20,460,4,0,3,3,2,0,4
F,18,7,603,0,0,0,0,4,0,0
F,35,13,535,2,0,5,0,0,1,1
M,25,9,900,2,1,3,5,3,1,0
F,25,6,115,2,0,3,4,2,0,3
M,45,15,150,0,0,5,2,5,1,2
M,45,8,336,5,4,3,0,2,0,4
M,35,16,577,1,0,0,0,3,0,3
F,35,16,358,5,3,4,2,3,0,3
M,35,7,103,0,1,0,4,4,2,0
M,45,0,577,5,0,4,0,4,5,2
M,35,20,820,4,0,2,0,4,1,0
F,50,9,934,2,4,1,0,4,0,1
F,50,9,149,2,0,0,0,0,3,0
M,35,3,292,1,5,4,0,3,0,0
M,45,3,64,5,0,0,4,3,3,0
M,25,0,42,5,4,4,0,5,0,0
M,45,11,486,0,4,0,2,4,3,0
M,35,0,194,0,0,5,1,2,0,0
F,45,14,633,4,2,3,2,5,3,0
M,18,4,282,3,1,0,3,0,3,5
M,1,2,471,4,4,2,5,5,0,2
F,18,3,23,3,0,0,5,2,0,2
M,45,0,452,3,0,5,0,3,5,0
F,1,16,54,3,0,2,4,0,3,5
M,50,4,319,0,0,3,0,4,3,0
M,1,20,282,0,4,3,0,2,0,3
M,25,3,320,1,4,0,4,0,0,4
M,35,20,523,5,0,1,0,4,0,0
M,50,10,522,4,0,4,4,2,0,0
F,45,14,554,0,2,0,3,3,0,1
F,35,2,27,4,2,1,0,0,5,3
M,1,2,450,0,0,4,5,0,4,0
M,25,18,924,3,5,4,4,0,4,0
M,56,16,300,3,2,3,0,4,4,3
M,25,2,641,0,2,2,0,0,0,0
F,45,5,146,5,4,1,2,0,0,5
M,35,10,937,4,0,4,3,4,5,2
M,18,9,640,3,0,3,5,0,0,0
F,25,11,987,0,2,4,2,3,0,2
M,18,0,433,3,4,0,1,0,1,2
M,18,4,540,5,2,5,3,0,0,3
F,25,16,327,0,1,3,4,2,0,0
M,35,14,502,4,0,2,3,5,0,0
F,18,1,432,4,1,1,0,2,0,3
F,25,3,534,4,2,1,0,2,3,0
F,35,4,436,0,0,3,0,3,0,4
M,1,18,261,0,1,0,3,4,0,0
F,56,7,113,5,0,4,5,3,3,0
M,18,12,321,5,0,2,4,3,0,0
F,25,1,493,2,5,4,1,2,1,2
M,56,11,282,4,3,0,3,0,4,4
F,50,3,382,5,2,3,0,0,0,3
M,25,9,525,1,0,0,0,3,0,2
M,25,0,672,0,1,3,0,0,1,1
M,25,11,992,0,1,4,0,5,4,2
M,35,9,180,2,0,4,0,5,0,0
F,18,10,224,0,3,3,0,3,0,0
M,50,11,912,5,0,3,5,4,3,5
M,35,6,228,5,0,1,0,4,0,2
M,45,5,333,4,0,3,0,2,2,2
M,50,7,805,0,0,3,4,4,0,2
M,25,0,165,4,0,4,0,2,5,0
M,25,4,973,0,4,3,0,4,0,2
M,25,3,424,3,0,5,0,3,0,5
F,50,14,701,3,0,1,4,0,0,3
M,25,16,672,5,0,0,0,2,5,3
M,35,17,327,2,0,0,0,2,1,0
F,25,20,985,0,0,4,4,4,2,4
F,25,11,803,4,1,4,0,4,3,0
M,25,19,522,0,0,4,5,2,5,4
F,25,0,770,4,4,4,2,4,4,0
F,18,9,274,1,0,4,0,5,0,3
M,18,1,309,3,0,2,5,0,0,0
M,56,6,207,0,0,2,5,4,1,0
M,25,3,473,0,0,0,1,5,0,4
M,35,20,380,0,1,0,0,2,1,0
M,45,12,741,4,4,4,3,5,0,0
M,35,11,286,2,0,2,0,2,0,3
M,25,7,701,5,1,3,5,0,0,0
F,50,2,450,2,1,0,2,2,3,5
M,45,11,983,2,0,2,3,0,0,5
F,35,5,926,5,0,5,0,0,0,4
M,45,13,775,0,5,0,0,3,0,4
F,25,0,641,3,0,4,0,4,0,4
F,56,11,445,0,5,4,3,5,0,0
F,45,18,770,1,0,3,0,5,0,5
M,35,17,152,5,4,1,0,5,4,0
M,50,16,582,2,1,3,0,2,0,0
F,18,1,720,5,4,0,0,4,5,3
F,25,16,115,5,4,4,0,4,1,0
M,56,13,471,0,3,1,0,4,2,5
F,35,10,361,0,0,2,5,3,1,0
F,25,6,482,2,0,4,3,0,1,5
F,45,20,752,2,3,1,0,3,4,0
F,25,6,600,0,3,3,2,3,2,0
M,45,3,957,2,0,4,0,0,2,0
M,56,4,775,0,0,3,2,0,0,0
M,25,9,274,3,4,2,5,2,3,3
M,50,16,82,3,0,4,0,5,0,3
F,35,3,48,0,0,4,0,0,4,3
F,18,15,64,5,0,4,0,4,4,0
F,45,5,563,2,1,3,3,4,5,5
F,35,17,744,2,4,2,5,4,0,5
F,25,17,446,2,1,1,5,3,0,2
M,18,6,598,3,4,4,5,5,0,4
F,35,5,863,5,0,4,0,3,2,0
M,18,0,457,3,3,4,0,3,0,2
F,1,11,524,3,2,2,4,5,0,3
M,25,0,118,0,5,3,1,0,0,2
M,18,6,919,0,0,5,0,2,5,2
M,35,17,370,1,4,2,0,0,1,0
M,25,3,602,3,2,1,3,4,2,4
M,45,11,68,0,4,5,4,0,0,1
M,18,2,120,4,3,4,5,3,0,4
F,45,18,221,5,5,0,0,5,3,0
M,18,20,735,3,0,5,1,2,0,0
F,35,11,764,0,4,3,0,4,5,4
F,35,11,907,4,2,4,0,4,0,5
F,18,18,306,5,0,1,5,4,2,2
F,56,16,770,0,5,2,0,5,0,0
M,45,3,752,4,0,5,0,4,0,0
F,45,16,847,0,5,0,1,5,0,0
M,35,16,498,4,0,0,0,2,0,0
F,56,0,37,2,2,2,4,4,4,0
M,50,13,947,0,0,3,0,0,3,1
F,50,5,790,1,5,4,4,4,0,1
F,18,13,584,4,0,4,0,4,5,2
F,56,13,198,1,1,4,5,2,3,0
F,45,17,329,0,0,0,5,5,2,0
F,35,4,720,1,0,5,0,4,0,4
F,56,14,220,4,0,0,2,0,3,0
F,18,13,24,4,0,1,0,0,1,0
F,56,2,524,4,0,5,5,0,0,0
F,45,3,489,3,3,0,0,0,0,2
M,25,15,141,0,5,0,0,2,0,0
F,50,5,306,4,4,4,0,5,2,0
M,1,8,215,1,3,4,0,3,2,2
F,25,17,338,5,0,1,2,5,4,3
M,25,3,196,4,1,5,3,0,5,5
M,18,7,431,1,3,4,4,5,0,4
M,25,3,265,0,5,4,0,5,2,4
F,18,4,149,0,0,4,0,5,4,5
F,45,7,971,2,5,2,5,5,0,1
F,56,12,173,0,1,5,4,4,0,0
F,56,11,65,0,2,0,0,3,3,2
F,25,17,469,3,2,1,0,4,0,0
M,45,9,685,4,5,5,0,5,0,3
M,56,15,582,0,1,1,0,3,5,0
F,56,2,977,3,1,1,0,0,0,0
F,50,2,875,3,0,3,0,2,0,2
M,45,0,54,1,0,3,2,5,0,1
F,25,2,22,2,3,5,0,4,5,0
M,50,3,13,1,4,4,5,5,0,4
M,56,14,62,0,1,4,0,4,4,4
M,1,18,582,0,0,1,5,2,0,2
M,18,5,925,0,0,5,5,2,4,0
M,35,16,152,1,0,4,0,5,1,2
F,56,6,224,4,0,4,4,3,0,4
F,45,3,382,4,3,1,0,3,1,0
F,25,10,584,0,1,4,2,4,0,4
M,1,19,277,0,3,4,4,5,4,0
F,45,17,951,0,5,1,0,0,5,0
M,18,3,161,2,5,5,5,3,0,0
M,35,12,815,0,4,1,2,4,5,1
M,56,5,590,1,0,4,5,2,4,0
F,18,10,87,3,1,4,2,0,5,3
M,25,7,954,2,3,0,0,3,0,5
M,45,14,142,1,0,0,3,4,4,0
F,35,5,485,4,4,3,5,2,0,0
M,35,2,321,4,1,4,5,4,3,0
M,25,12,458,0,0,4,5,0,2,0
F,45,5,123,0,0,4,3,3,4,0
F,50,0,925,4,4,0,3,4,2,3
M,45,10,571,2,0,1,0,0,4,3
M,50,17,609,0,2,0,5,5,0,4
F,18,14,674,5,0,4,3,0,1,4
M,56,12,629,0,0,2,0,0,1,0
F,35,19,992,3,0,1,0,3,5,0
F,50,9,469,5,0,0,2,0,1,2
M,45,12,613,0,2,4,0,3,4,0
F,25,13,942,2,0,1,0,5,0,2
F,25,0,146,1,0,1,2,4,5,0
M,25,11,118,2,0,2,0,0,3,5
F,25,5,704,4,4,4,5,3,2,2
M,1,1,793,0,3,2,0,4,4,4
F,35,20,837,3,2,4,3,2,0,5
F,25,18,927,5,4,3,3,4,0,0
F,56,0,751,0,3,2,5,3,0,0
F,25,0,361,4,0,1,0,2,0,0
M,18,0,74,4,0,5,5,3,0,0
M,45,19,787,2,4,4,1,4,0,0
F,18,16,321,0,0,0,4,4,1,5
M,50,18,540,5,5,4,0,2,1,2
F,18,10,891,2,0,2,0,2,0,0
F,45,10,522,5,0,4,2,2,5,3
F,25,19,347,4,1,2,0,0,4,0
M,35,20,985,1,0,3,4,3,0,4
M,18,11,488,0,0,0,5,0,0,0
F,25,2,590,0,0,5,0,0,0,5
M,35,11,530,2,0,5,0,0,2,0
F,25,3,974,1,3,3,0,3,4,5
M,35,6,560,5,4,1,5,2,0,5
F,45,18,992,1,0,3,0,4,2,0
M,50,15,212,3,0,1,0,2,0,0
M,18,4,622,0,4,0,0,2,2,0
F,25,18,396,1,0,4,0,2,5,0
M,35,3,297,3,4,3,5,0,2,2
M,18,15,261,1,0,3,3,2,0,0
M,18,9,662,3,2,0,0,2,5,5
M,25,16,958,0,1,1,0,4,0,5
F,25,5,208,1,4,3,3,3,4,0
F,18,12,622,3,5,5,0,3,0,3
F,25,3,550,4,4,0,0,5,0,4
M,18,20,655,0,0,0,4,4,2,0
M,18,13,191,2,3,1,2,3,0,5
F,50,18,181,5,4,1,0,3,0,1
M,25,1,307,4,0,1,2,2,0,0
F,56,16,381,0,2,5,0,4,5,3
M,45,10,786,3,0,2,3,5,0,5
M,18,19,49,0,5,2,0,3,5,0
M,35,20,333,4,3,2,0,0,0,0
M,45,3,98,0,5,2,5,4,5,1
F,25,3,294,2,0,4,0,0,0,3
M,45,9,760,0,0,4,0,5,4,2
F,56,4,910,0,1,5,0,4,0,0
F,18,12,590,0,1,4,4,3,0,0
F,18,1,604,3,0,4,0,5,0,3
M,35,10,935,4,4,4,2,0,0,2
F,18,12,450,4,0,3,5,2,2,0
F,35,8,933,0,0,1,5,5,1,2
M,45,6,200,1,1,5,3,0,2,1
M,45,16,200,0,0,4,4,4,0,0
M,18,10,143,1,5,0,0,2,2,3
F,18,12,990,0,1,4,3,3,0,2
M,25,0,462,0,1,5,2,0,3,0
M,1,17,322,1,0,5,0,0,3,0
M,50,4,790,2,5,4,2,5,5,3
M,56,4,799,2,0,0,1,0,1,3
M,35,1,371,0,3,4,4,5,2,0
M,25,10,445,0,5,3,5,5,2,5
M,18,14,914,4,0,5,5,4,0,5
M,25,9,852,1,0,2,0,4,0,5
M,35,8,31,5,0,4,3,5,0,5
M,35,13,431,3,5,3,3,2,0,1
M,35,5,337,3,0,4,0,3,1,1
F,45,10,274,2,4,3,5,0,0,4
M,35,4,358,0,3,1,4,3,3,0
M,25,8,928,3,1,1,0,3,4,0
M,25,4,370,4,5,5,5,3,2,0
F,45,10,78,3,3,4,3,0,1,0
F,56,19,498,1,0,1,2,5,3,5
F,35,3,834,5,2,4,3,0,0,2
F,35,2,212,3,0,5,0,0,1,4
M,18,14,563,0,1,3,0,0,0,2
F,18,16,870,0,0,3,0,0,0,0
M,56,2,730,4,0,2,4,0,4,3
M,25,0,301,3,0,5,0,5,0,3
F,45,10,914,0,4,3,5,0,0,0
M,45,17,433,4,0,4,0,0,4,0
M,35,13,74,4,1,2,3,5,2,0
F,35,5,26,4,5,5,0,5,4,3
M,35,9,446,3,5,2,0,5,0,2
M,35,6,161,0,0,4,2,3,1,0
F,25,13,80,2,0,4,4,0,1,0
M,1,14,623,0,5,1,0,5,5,0
F,18,3,655,5,0,4,3,2,4,3
M,25,14,430,5,5,2,0,3,0,1
M,25,16,558,4,0,4,0,2,0,0
M,25,12,973,5,0,4,3,5,3,5
F,50,20,488,2,3,5,2,0,5,3
M,50,13,524,3,0,4,0,2,0,0
F,25,1,852,0,5,5,2,0,1,3
M,18,3,320,0,0,4,0,5,3,2
M,25,10,756,0,0,4,1,2,0,1
F,35,17,26,0,2,2,0,3,5,0
M,25,10,752,5,0,3,2,0,2,0
M,56,9,577,5,0,0,0,0,3,5
F,45,0,481,2,0,5,2,0,4,5
M,45,19,973,0,5,3,5,0,2,0
F,45,12,15,0,0,0,0,4,2,0
F,50,12,797,5,3,1,0,5,5,2
M,45,5,674,1,2,0,5,4,0,0
F,50,14,799,4,0,4,0,4,0,0
F,1,0,722,5,4,5,4,5,1,0
F,25,0,286,0,3,5,4,4,2,1
F,45,0,338,4,5,4,0,4,0,0
F,18,1,840,3,4,0,5,4,0,1
M,50,0,907,0,0,0,3,2,4,0
M,25,3,988,4,0,4,1,2,0,0
M,1,1,602,3,5,3,4,4,1,0
M,56,16,434,0,4,4,0,0,2,2
M,45,14,471,5,0,5,4,2,1,5
F,50,9,660,2,4,0,0,5,4,4
