Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,25,13,127,4,5,2,3,1
F,18,13,329,3,0,3,2,5
M,18,12,756,3,3,5,0,2
M,25,15,196,3,1,0,0,0
M,56,14,597,0,2,3,1,0
F,35,10,853,3,1,0,3,0
M,35,14,930,2,4,5,1,2
M,25,9,445,5,0,0,0,1
M,25,0,720,0,1,0,0,0
F,1,6,430,5,0,4,2,0
F,50,10,431,4,2,4,4,5
M,56,6,775,3,0,2,1,4
M,56,9,223,3,0,3,2,1
F,50,12,674,3,5,2,4,5
M,35,15,325,0,3,0,5,4
F,45,7,833,1,5,3,3,0
M,25,14,196,0,2,0,0,0
F,1,8,82,1,0,3,4,3
M,25,8,958,3,0,0,4,0
M,18,3,88,5,0,0,4,4
M,50,0,841,0,2,4,3,0
M,56,1,417,4,2,0,0,0
M,45,12,442,0,4,4,3,4
F,1,4,396,2,3,0,4,2
F,18,17,433,0,4,0,0,3
M,50,12,974,2,2,5,4,0
M,56,17,165,5,4,2,2,4
F,18,10,925,5,0,1,1,3
M,35,4,209,0,1,4,3,5
F,45,9,454,5,3,0,2,0
M,45,7,466,3,1,0,4,4
M,25,19,937,0,5,0,2,0
F,18,4,799,4,2,0,3,2
M,35,14,142,3,0,4,5,3
M,56,11,63,0,2,0,2,3
M,50,1,966,1,5,1,3,0
M,56,19,630,2,5,0,0,0
M,25,8,944,2,0,1,0,0
M,45,6,465,0,1,0,2,0
F,45,10,98,0,0,3,0,0
M,35,7,436,1,1,0,0,0
F,56,12,290,1,0,2,4,4
M,18,20,640,0,1,0,0,0
F,18,5,98,0,3,0,0,0
M,1,19,132,2,5,3,0,3
M,50,17,720,1,1,0,3,0
M,50,17,336,1,4,2,2,0
M,1,5,920,3,2,0,4,0
M,1,12,841,2,3,3,4,1
M,45,7,171,4,5,0,0,0
F,50,19,527,0,5,3,3,0
F,25,2,744,1,1,0,0,0
F,25,9,917,0,0,0,0,2
M,25,7,222,0,4,4,2,0
F,50,13,460,4,5,3,2,0
M,25,1,875,2,5,3,0,0
F,56,15,88,1,0,0,5,4
M,56,14,149,3,3,3,1,3
M,35,4,131,0,5,0,0,0
F,18,4,815,1,3,3,3,2
M,25,4,53,0,4,0,0,0
F,25,14,997,5,5,0,4,0
M,25,5,495,0,2,0,0,0
F,45,6,345,3,1,0,4,0
M,25,8,531,4,0,5,0,3
F,50,19,63,5,0,3,3,3
F,50,4,658,5,2,4,2,5
F,56,7,535,2,2,5,0,5
M,50,12,131,0,0,0,0,0
M,18,11,358,1,4,0,0,0
F,1,3,750,1,2,4,5,0
M,25,1,813,0,0,1,4,0
F,1,2,170,2,3,3,0,2
M,50,5,915,3,1,0,0,0
M,25,16,114,2,0,3,5,4
F,25,11,282,0,3,1,0,0
F,25,4,303,0,1,4,0,0
F,50,4,236,1,1,0,0,0
F,45,5,498,4,4,2,5,5
M,1,6,945,3,5,0,0,5
F,50,2,612,3,5,0,0,5
M,25,20,662,1,3,1,3,0
M,56,0,641,4,0,5,4,1
M,50,12,285,2,0,4,2,4
M,56,20,943,1,5,4,0,0
M,45,8,488,1,1,0,0,1
M,25,13,244,4,5,3,0,1
F,45,7,610,3,1,0,3,4
F,18,0,140,5,5,0,0,0
M,18,9,328,2,5,3,5,3
F,45,13,601,0,3,2,5,0
M,35,17,640,1,1,1,4,4
F,1,11,231,0,3,1,4,5
M,50,20,975,3,3,2,4,4
F,50,11,143,4,2,1,5,0
F,18,11,801,2,1,5,0,0
F,50,17,78,5,3,0,0,0
M,18,10,77,0,3,4,0,3
F,18,17,590,5,2,4,0,0
M,50,18,625,0,2,3,0,0
M,35,2,144,0,4,1,5,1
M,1,7,358,4,2,0,0,1
M,45,4,325,0,4,0,0,0
M,35,7,474,4,1,0,0,4
M,56,16,954,3,1,1,5,1
F,25,20,708,1,4,1,4,5
M,25,7,193,1,4,3,5,3
F,50,20,726,0,3,4,3,1
F,18,12,244,1,4,5,4,3
M,25,6,17,0,1,0,0,0
F,18,3,432,2,5,1,0,1
F,50,4,15,3,5,1,0,0
M,18,0,925,0,4,0,0,0
F,1,5,294,0,0,1,5,0
M,25,16,40,0,5,0,3,2
M,56,1,307,0,2,5,4,5
F,56,2,550,0,0,2,0,0
F,18,0,323,0,0,5,0,3
F,1,4,165,0,4,4,1,0
F,25,4,549,5,2,3,5,2
F,45,7,722,2,5,4,1,2
M,50,19,613,4,1,1,3,0
M,56,2,630,2,0,0,0,0
M,35,5,558,5,5,0,0,0
M,56,12,330,3,0,4,3,3
M,35,15,336,1,2,2,1,3
M,45,2,320,3,5,2,4,2
M,56,1,843,5,4,4,0,2
F,1,4,495,5,4,4,0,1
F,25,9,780,4,0,4,4,3
F,35,12,103,0,2,3,5,2
M,25,4,424,3,0,1,1,2
F,1,0,16,4,4,1,5,2
M,45,4,983,0,4,0,0,0
M,45,16,122,3,5,4,0,1
F,45,14,378,0,3,1,5,1
M,45,13,405,3,4,0,4,0
M,18,7,19,4,3,4,3,4
M,35,5,361,4,4,5,0,0
F,1,4,300,0,0,5,4,2
M,18,19,285,4,4,3,4,3
M,1,16,361,2,4,0,2,0
M,50,8,212,3,2,2,1,4
M,1,8,272,4,1,0,0,0
M,50,16,466,0,1,2,4,3
F,56,14,410,4,3,0,0,0
F,35,12,584,0,3,2,4,3
M,25,5,612,1,4,5,4,4
M,56,18,261,1,3,3,3,1
M,56,18,361,1,4,0,4,0
M,45,4,532,0,4,3,3,3
M,35,8,265,0,5,0,0,1
F,25,6,799,0,3,3,0,1
F,25,18,598,0,3,4,2,0
F,45,20,501,1,5,3,5,0
M,56,19,462,3,4,2,4,0
M,1,2,180,4,2,0,4,0
F,45,12,274,5,0,1,2,1
M,1,12,502,4,3,0,4,3
M,1,5,765,2,0,4,1,1
F,1,10,421,4,4,2,5,0
F,50,11,853,3,2,3,5,4
F,35,17,856,1,2,0,4,0
F,25,17,735,1,2,3,4,0
F,56,0,946,5,2,0,0,0
M,45,4,843,5,1,5,0,2
M,50,15,641,3,1,5,4,2
M,35,1,631,0,0,0,0,0
F,25,17,277,3,2,0,0,0
F,50,17,274,1,5,1,4,0
M,50,18,577,1,2,4,3,4
M,56,18,338,2,3,3,3,0
F,1,5,590,4,2,0,4,2
F,35,8,804,4,4,4,0,0
M,50,4,336,0,3,2,4,3
F,45,2,606,3,1,0,5,3
M,56,2,942,0,0,0,3,1
M,50,7,685,1,2,3,0,0
M,1,19,338,0,4,4,0,4
F,25,15,223,0,2,0,4,5
F,18,20,622,2,3,0,0,0
M,35,12,539,5,0,1,2,3
F,45,2,577,1,5,4,1,2
F,18,11,327,0,0,5,2,0
F,56,7,141,0,5,2,4,5
M,18,8,17,3,2,4,2,2
F,56,19,532,2,3,2,4,0
M,25,14,29,1,0,2,2,5
M,25,11,15,0,5,4,1,4
M,18,13,462,3,4,2,4,1
F,45,13,481,1,1,4,0,5
M,18,18,660,2,2,1,5,2
F,50,16,201,4,1,2,4,3
M,45,6,224,3,1,2,5,3
M,18,0,492,2,3,5,5,2
M,56,2,740,0,1,0,0,0
F,18,4,224,3,1,0,4,0
F,56,8,90,5,5,1,3,0
F,45,20,625,1,2,5,0,0
M,35,16,490,0,0,3,0,0
F,50,10,921,1,5,2,4,3
F,1,20,856,5,0,4,3,0
M,1,6,437,0,4,3,0,0
M,25,16,991,0,1,0,4,0
F,1,7,520,0,5,0,0,0
F,1,17,170,1,1,5,4,3
M,25,3,551,0,5,0,4,3
M,45,0,830,0,4,0,0,0
F,25,16,427,3,5,0,4,4
F,25,16,381,2,2,5,0,0
M,45,11,186,3,1,0,0,3
M,25,7,313,0,2,0,2,0
M,18,11,307,5,3,0,4,0
F,50,17,360,0,5,0,5,1
M,56,10,222,0,4,3,3,2
F,45,8,446,1,4,4,3,2
M,18,6,497,0,2,2,0,4
F,35,6,957,1,4,1,4,4
F,50,19,871,4,0,3,0,0
M,56,13,777,3,2,2,1,2
M,18,20,800,2,4,4,0,2
M,50,9,878,0,4,2,4,2
F,25,15,362,5,4,0,2,0
M,45,17,660,0,0,0,5,0
F,56,2,640,2,0,0,5,1
M,35,6,969,0,1,5,4,2
F,50,5,275,2,3,2,4,0
F,45,18,346,2,3,2,4,4
F,25,19,949,4,1,0,0,1
F,18,14,165,0,0,3,4,0
F,35,16,790,2,5,3,5,2
M,50,2,402,4,2,4,2,0
M,1,9,836,3,4,1,0,0
M,35,14,325,1,4,0,4,0
M,50,4,939,5,4,5,4,4
F,45,5,904,2,0,4,5,0
M,25,4,226,0,4,1,0,0
M,18,10,284,3,2,2,1,2
M,45,20,894,3,4,0,4,4
M,56,2,606,1,1,1,5,1
F,56,8,396,1,2,1,4,4
M,18,12,974,1,3,5,4,3
M,50,4,143,2,3,5,4,4
M,25,9,442,4,1,2,5,1
M,25,6,799,0,1,2,3,1
F,25,14,224,0,3,0,5,0
M,25,4,952,5,5,0,0,2
F,1,9,826,4,3,5,3,4
M,25,12,190,1,0,2,5,0
M,50,1,379,1,0,2,4,4
M,56,12,427,1,4,0,3,0
M,50,18,22,0,4,0,3,0
M,45,7,947,0,0,4,1,2
F,1,15,275,5,0,1,0,3
M,45,10,952,2,3,0,5,1
M,35,5,441,0,1,0,0,2
M,1,4,157,0,0,4,3,0
M,18,20,109,4,1,4,3,1
M,1,17,837,1,4,0,5,3
M,50,14,447,2,3,0,0,0
M,1,5,80,1,1,4,3,4
F,45,9,581,5,4,5,2,4
F,18,12,786,4,2,5,1,1
M,25,4,405,0,4,0,0,0
M,18,16,338,4,2,3,4,0
F,18,0,373,5,0,0,0,4
M,45,0,10,0,2,3,3,4
M,25,15,309,2,4,1,3,4
F,35,4,109,0,2,3,4,3
F,56,20,465,2,5,0,0,0
M,18,16,988,0,0,0,0,0
M,18,2,801,4,2,4,0,4
M,45,17,105,2,0,4,2,1
F,25,7,914,1,4,5,0,0
M,35,4,623,1,4,0,3,4
M,25,17,80,5,4,5,4,4
F,25,1,207,0,5,3,4,3
M,18,12,296,4,0,3,3,1
F,50,8,813,1,4,1,3,1
M,56,14,967,1,4,4,2,0
M,56,15,40,4,0,0,3,0
F,35,17,80,3,2,2,5,2
M,18,6,531,3,3,0,0,5
M,35,2,949,0,3,3,2,0
F,56,11,42,1,3,5,4,0
F,18,10,140,0,5,3,5,1
F,45,16,170,1,1,3,3,0
M,50,4,481,0,3,0,0,1
F,1,6,704,0,3,0,2,0
F,35,0,349,1,4,5,3,1
M,35,2,277,1,1,0,3,4
M,25,11,165,2,4,4,0,4
F,18,8,843,5,4,0,3,0
F,56,17,968,2,3,4,5,1
F,50,2,837,1,4,4,5,0
F,18,7,547,1,1,2,4,2
F,18,11,98,0,0,4,0,0
M,56,11,121,5,5,0,5,4
M,25,5,50,0,1,0,0,0
M,25,2,24,0,5,3,5,0
M,35,15,553,5,2,4,0,3
F,56,1,377,0,3,5,4,0
M,56,11,123,5,0,0,4,3
F,56,15,191,3,3,5,0,0
M,1,17,433,5,4,0,5,0
M,25,11,752,3,1,5,0,5
M,25,15,557,3,0,0,0,3
F,56,9,610,4,4,0,0,0
M,50,11,322,5,3,2,2,2
F,50,15,120,5,3,2,4,4
F,18,2,424,1,1,1,4,4
M,18,7,750,5,0,4,3,4
F,35,3,485,0,4,0,0,0
M,1,7,949,3,5,0,4,0
M,35,0,27,1,4,4,3,0
M,25,5,943,3,1,5,4,0
M,35,17,168,2,1,0,0,4
M,25,9,838,0,3,1,4,3
M,18,11,933,1,4,1,0,5
M,35,14,454,0,1,0,3,0
F,25,19,132,1,3,0,0,0
M,45,4,329,5,1,3,4,3
M,25,11,908,0,4,0,0,0
F,25,12,852,0,3,0,0,0
M,56,9,502,2,3,0,4,4
M,18,9,765,0,1,5,3,2
M,50,13,914,0,1,2,4,5
F,50,1,485,4,2,4,0,0
M,50,17,944,5,2,0,3,0
F,45,16,127,1,3,4,1,0
F,50,1,115,1,1,3,4,4
M,50,5,627,3,4,2,2,0
M,56,1,314,2,0,1,4,3
M,35,7,610,3,0,2,1,0
F,35,16,200,2,5,0,3,2
F,25,14,206,3,0,0,1,0
M,25,14,396,0,1,3,4,1
M,35,14,970,0,4,0,0,0
F,35,13,741,1,3,0,0,0
M,1,20,489,4,2,2,4,4
M,25,5,641,0,5,2,4,5
M,18,18,80,0,1,4,0,0
M,25,4,273,1,2,0,4,0
F,56,17,590,1,0,0,0,2
M,45,0,975,3,0,0,0,1
F,1,11,787,0,3,0,2,0
M,35,8,727,0,4,3,5,3
M,56,12,943,1,4,1,4,0
M,35,16,41,1,3,5,0,0
M,50,11,180,2,3,3,3,0
M,45,20,108,3,2,0,0,3
M,25,19,22,0,0,4,1,2
M,45,18,90,4,1,4,5,3
F,35,14,441,5,1,0,0,4
M,18,12,302,1,3,0,4,4
M,50,9,471,0,1,0,4,0
M,25,10,87,5,2,0,0,2
M,1,5,380,5,5,1,3,0
F,50,5,809,1,1,2,4,0
F,35,1,958,0,1,3,3,1
F,1,4,105,4,0,3,3,0
F,18,5,972,0,4,3,3,0
M,18,9,530,3,1,4,2,4
M,18,8,652,4,4,2,5,0
M,18,7,121,3,3,1,4,1
M,1,13,474,4,4,0,2,4
M,25,2,314,0,5,0,0,0
F,25,9,436,1,1,4,5,3
M,18,13,447,3,3,4,0,3
F,35,14,917,1,3,5,0,4
F,18,5,485,4,1,1,1,3
M,45,17,969,3,3,3,2,1
F,25,14,431,1,5,0,0,1
M,25,2,13,0,4,3,2,4
F,50,10,15,5,2,2,4,3
F,56,6,953,0,4,3,5,0
M,56,6,727,3,3,0,3,0
M,18,8,337,0,1,0,0,5
F,50,15,870,0,1,2,4,3
F,50,9,971,5,2,5,1,2
F,18,20,741,0,0,5,2,0
M,1,12,943,0,2,0,0,0
M,25,5,319,2,4,0,5,2
M,18,4,131,0,2,0,0,0
M,25,10,434,0,4,3,1,0
M,1,7,105,5,0,1,0,4
F,45,9,590,4,4,3,5,3
F,50,12,445,5,3,3,5,5
F,35,6,24,1,5,3,4,0
F,1,4,54,2,0,5,0,5
M,18,4,852,0,0,1,3,4
M,18,17,360,3,1,0,0,0
F,50,17,105,3,0,3,5,4
F,56,8,489,1,5,0,4,0
M,50,2,815,0,3,4,5,3
M,35,5,326,4,2,3,5,3
M,45,4,826,1,2,4,3,2
F,25,7,497,1,0,5,0,0
F,50,18,921,0,1,1,5,0
M,56,4,933,0,5,0,0,0
F,35,13,800,5,1,3,2,0
M,18,15,405,5,4,5,0,4
F,50,4,417,3,4,4,0,3
M,1,13,539,0,5,0,4,0
M,56,14,466,3,1,4,1,4
M,1,12,56,4,2,3,4,2
F,45,1,681,5,1,0,1,0
F,50,8,701,5,3,4,3,0
F,1,1,16,0,0,0,5,4
F,50,18,314,3,0,2,2,2
M,35,8,598,1,2,4,2,3
F,50,5,193,5,0,4,3,4
M,18,9,132,5,4,0,0,2
M,56,7,325,3,3,4,2,5
F,18,11,303,0,3,0,0,0
F,25,8,208,3,1,4,3,4
M,1,1,582,2,4,0,0,0
M,56,15,735,2,1,2,2,0
F,18,20,460,1,0,0,5,0
F,50,0,917,5,0,2,4,3
M,25,15,330,0,0,0,3,4
F,18,1,782,2,4,2,4,3
M,50,4,612,2,5,5,4,4
F,45,2,306,0,1,5,0,3
F,18,19,952,4,4,3,0,0
M,45,7,42,1,5,0,4,0
F,18,11,104,3,3,4,0,2
M,50,11,77,2,5,5,0,0
M,1,6,346,2,4,4,1,4
M,25,0,150,0,1,1,0,3
M,18,13,180,3,4,3,4,4
F,25,15,60,3,3,2,1,1
M,56,14,800,0,2,2,4,2
M,35,14,908,0,2,0,0,3
F,45,4,181,4,1,2,1,4
F,25,1,338,1,3,0,0,4
M,1,4,10,0,5,0,0,0
F,50,11,770,0,3,3,4,0
M,1,9,931,1,1,1,2,2
M,25,7,852,0,2,4,0,5
M,50,20,435,1,2,0,0,0
M,50,11,943,1,0,0,0,3
M,18,2,447,0,3,0,0,5
F,56,16,333,0,1,5,0,2
M,45,19,285,3,0,4,2,2
M,1,19,376,3,4,3,4,2
F,35,0,547,0,0,0,4,0
F,35,12,435,0,0,3,3,4
F,25,9,949,5,5,0,5,5
M,25,10,836,5,5,0,4,1
M,25,1,435,1,0,0,0,0
F,1,4,157,0,5,3,0,0
M,50,13,914,2,4,3,0,4
M,45,2,282,5,4,1,3,3
M,45,11,843,1,4,4,3,0
M,50,4,142,4,3,2,3,3
F,50,12,483,2,2,4,0,0
F,35,18,166,3,5,4,2,0
M,18,4,446,0,1,2,5,3
F,35,1,700,2,3,1,5,5
M,35,18,972,1,4,1,3,4
F,35,0,940,0,2,1,4,4
F,1,7,292,0,0,4,3,4
M,50,0,967,1,5,1,0,0
M,56,9,306,0,5,5,1,5
M,1,4,987,4,0,2,2,4
F,18,19,273,0,4,3,3,5
F,18,12,801,0,4,0,0,0
M,25,7,48,1,5,2,0,2
M,50,6,992,0,2,5,4,3
M,25,11,380,0,0,4,0,3
F,1,19,171,0,4,3,0,4
F,50,14,328,0,4,0,0,3
M,25,0,175,0,1,1,3,2
M,50,8,497,0,3,0,3,0
F,1,4,988,1,5,3,0,5
M,50,7,447,0,3,0,0,5
M,56,18,109,2,3,0,0,0
M,25,16,319,0,0,3,3,0
F,18,10,871,3,0,0,5,4
F,25,16,900,1,0,0,5,2
F,1,9,905,4,5,4,2,4
F,50,7,666,0,0,0,0,0
F,1,11,90,4,0,2,2,4
F,50,4,666,5,5,3,5,2
F,18,9,262,5,0,5,0,0
M,35,1,933,1,5,2,4,0
F,35,20,666,0,3,3,1,0
M,45,12,331,0,0,4,0,1
M,35,7,741,0,3,0,0,4
F,1,9,928,2,5,0,0,4
F,35,9,84,5,2,0,0,0
M,1,13,986,3,5,3,5,3
F,35,8,931,3,4,3,4,5
M,18,7,483,0,4,3,0,0
M,18,9,240,3,3,0,0,0
F,1,4,928,5,5,0,0,1
M,25,2,320,4,3,0,0,0
M,35,18,339,5,4,4,5,1
M,50,2,623,0,5,2,4,2
F,18,10,731,2,1,4,3,0
F,50,19,110,5,1,4,2,1
M,35,18,631,2,1,1,4,0
F,1,0,284,1,4,3,1,0
M,56,19,731,1,5,3,1,0
M,50,20,652,1,4,0,0,0
M,18,9,547,0,0,0,0,0
F,1,10,349,0,3,3,4,3
M,56,4,123,2,3,1,3,2
M,18,9,140,0,1,3,5,0
F,45,7,551,0,5,0,0,0
F,45,20,967,0,4,2,4,0
M,25,14,98,0,0,0,0,0
M,45,14,80,1,5,1,3,0
M,35,13,609,1,2,4,0,0
M,56,14,290,1,1,0,0,0
F,50,2,358,1,1,4,0,2
F,18,17,441,1,1,0,4,0
F,35,7,372,0,5,3,4,2
M,50,8,484,0,1,0,0,0
M,18,6,100,5,2,3,0,0
F,18,2,198,0,4,0,3,0
M,50,20,89,0,0,4,1,2
M,1,14,379,1,4,0,4,1
F,18,2,532,0,3,0,0,0
M,50,7,42,3,1,4,2,2
M,18,5,984,4,0,1,2,3
F,35,13,925,0,3,3,5,3
M,50,4,144,0,2,0,0,0
M,35,15,276,3,4,0,4,4
F,50,0,597,4,2,3,3,0
F,50,2,98,0,3,2,2,4
M,18,9,840,4,3,5,4,0
M,25,17,53,0,4,0,0,1
M,18,0,534,3,1,4,2,3
F,45,10,523,0,1,2,4,5
M,18,14,803,1,1,3,4,3
M,45,8,544,5,2,1,5,2
F,56,8,333,2,5,3,3,0
F,25,4,297,0,1,3,0,3
M,56,0,946,3,5,3,3,1
F,50,9,554,4,2,1,5,0
M,56,0,333,0,2,5,0,1
M,56,13,701,4,4,2,0,5
F,18,0,279,0,1,2,0,4
M,35,7,652,2,0,4,0,3
F,25,11,362,1,2,3,1,2
F,35,11,722,1,3,3,3,4
M,18,4,280,2,4,1,0,0
M,25,1,794,3,3,0,3,2
M,50,13,836,2,2,3,2,1
M,35,11,758,0,1,3,3,3
M,35,2,281,1,4,4,0,4
F,45,8,175,0,1,4,1,4
F,25,8,597,0,0,3,5,2
F,25,12,436,1,0,0,4,4
M,35,20,968,4,4,0,3,0
M,35,20,61,1,0,3,3,3
F,50,17,535,3,2,5,5,3
M,56,9,830,0,0,3,0,0
M,25,19,161,1,4,0,0,0
M,1,18,880,0,2,0,0,0
F,1,20,66,3,3,0,0,0
M,50,9,48,0,5,0,0,0
F,18,15,921,2,0,0,0,0
F,25,0,143,0,5,0,0,0
M,56,3,944,4,5,2,0,0
M,18,11,853,0,2,0,0,0
F,18,6,559,3,5,1,5,1
M,35,8,880,4,5,0,4,0
F,25,0,957,1,0,3,4,4
M,50,16,486,2,5,0,3,0
M,35,4,235,5,4,4,2,3
M,56,18,323,1,0,5,3,3
M,1,1,245,0,3,0,4,0
M,56,9,652,4,3,1,3,3
F,45,2,303,5,1,3,3,0
F,56,0,430,0,5,4,5,1
M,50,4,320,3,3,0,0,4
F,35,2,933,1,5,3,0,0
M,18,2,633,1,5,0,0,0
M,18,8,144,0,0,4,3,4
M,25,5,325,1,4,0,4,0
M,25,6,880,0,3,0,0,0
M,56,8,815,1,3,0,5,2
M,35,5,148,1,3,2,2,0
M,35,15,111,0,0,5,4,0
F,50,11,148,1,0,4,2,0
M,35,4,328,0,5,3,0,0
M,25,5,22,0,3,0,0,0
M,1,17,474,0,5,4,3,5
M,56,0,923,5,0,2,4,1
M,25,14,946,0,3,3,0,0
F,25,2,481,0,1,0,0,0
M,45,0,132,3,0,0,0,0
M,50,12,84,0,1,0,5,3
F,18,4,931,1,5,0,5,0
F,50,14,347,3,1,0,4,0
F,50,6,405,0,4,0,0,5
M,25,7,522,0,0,0,4,0
M,25,10,853,2,0,4,0,4
F,18,3,559,0,1,5,4,3
F,45,8,56,4,1,5,0,3
F,56,15,130,4,2,3,2,5
F,1,20,253,0,5,0,0,0
M,18,16,382,4,0,0,0,0
F,56,1,240,0,3,0,0,0
M,45,9,740,1,3,5,0,3
F,45,9,462,2,2,5,4,3
M,50,2,432,2,1,0,4,2
M,25,0,945,0,5,0,4,0
F,18,2,24,0,4,4,3,0
M,50,5,481,1,5,0,0,0
M,35,6,537,2,2,3,3,4
F,45,5,452,0,3,4,3,3
F,18,13,946,5,4,0,0,2
M,45,15,525,5,5,0,5,4
M,1,14,833,1,5,3,3,3
M,18,17,756,2,4,2,0,1
F,45,4,322,0,5,2,0,3
F,45,1,223,3,4,0,0,0
F,1,20,89,5,2,2,5,1
M,45,0,558,4,1,5,2,4
M,56,11,560,5,3,2,2,1
F,50,10,945,2,5,4,0,3
M,18,4,296,1,1,0,0,0
M,35,13,878,0,4,0,4,0
M,25,3,502,0,4,0,0,0
F,1,2,132,3,0,0,0,0
M,1,7,765,0,4,4,3,4
F,56,16,377,3,4,2,1,0
F,50,0,672,0,4,0,0,4
F,18,3,537,0,2,0,0,4
M,50,2,731,0,4,3,4,4
F,56,9,24,0,3,1,1,0
F,35,6,537,5,5,3,2,0
M,18,12,539,5,2,5,2,0
F,1,12,984,1,0,3,4,5
M,18,2,81,3,0,4,5,4
M,18,16,406,0,4,0,3,2
F,1,6,758,1,5,5,0,2
F,50,11,362,0,0,2,4,3
M,45,11,131,0,3,0,2,0
M,18,15,985,0,5,0,0,0
M,1,10,765,0,3,0,0,0
M,35,17,372,0,4,0,4,0
M,56,18,489,0,2,3,0,2
F,1,16,662,2,2,1,0,0
M,50,19,840,0,0,0,4,0
F,50,14,20,5,3,5,5,0
M,45,4,765,3,2,5,3,1
M,56,11,775,4,0,3,1,2
F,25,16,16,1,1,0,0,0
M,25,11,965,5,1,3,3,2
M,45,2,498,5,0,2,0,3
M,50,10,701,1,2,0,5,3
