Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,18,7,64,5,5,1,0,0,5,2,0
M,50,12,103,2,0,4,3,0,1,0,5
F,50,0,18,5,5,0,4,4,5,0,2
M,50,17,941,5,5,0,1,5,3,3,5
M,56,11,943,3,1,3,3,3,0,4,0
M,50,3,582,0,0,0,3,3,4,5,3
F,50,3,361,5,3,5,0,3,4,4,1
F,25,5,946,2,2,4,0,3,2,5,2
F,18,5,306,0,5,3,5,4,4,3,3
F,50,9,577,0,5,4,2,5,5,3,0
F,50,0,208,0,2,1,0,1,4,1,3
M,50,1,279,5,0,0,0,1,1,0,4
M,25,9,297,5,1,0,5,2,5,3,2
M,1,19,796,1,3,0,0,5,3,3,2
M,45,7,265,4,3,4,0,5,4,5,0
F,18,10,442,2,3,0,4,2,4,3,3
F,18,2,804,4,5,2,0,4,5,1,0
F,45,20,253,1,3,0,5,4,0,5,5
M,18,8,424,2,2,3,2,0,2,0,5
M,18,6,275,5,4,2,3,2,2,3,5
F,45,4,15,3,4,1,5,2,1,2,2
M,25,14,15,4,4,0,5,4,5,0,1
F,35,4,282,1,0,2,4,1,1,3,3
M,25,15,618,1,3,3,2,1,4,0,3
M,1,17,540,0,1,0,1,4,1,1,0
M,50,17,42,0,1,3,3,4,4,5,2
F,25,17,181,1,5,5,2,5,0,4,0
F,18,2,140,3,2,0,3,0,0,0,0
M,35,17,547,5,0,2,0,2,1,4,3
F,18,2,142,2,0,2,4,5,3,2,5
F,45,5,275,1,4,5,0,0,4,4,5
M,18,13,321,4,4,5,1,0,4,4,4
M,25,14,196,2,1,0,2,0,2,0,3
M,50,15,211,2,3,0,1,4,2,3,0
F,35,14,752,1,1,2,0,3,1,3,1
M,56,4,461,1,3,5,2,4,5,3,2
M,50,11,969,3,3,0,3,5,3,0,3
F,18,3,674,1,2,4,4,4,3,3,4
F,56,16,750,5,5,0,4,1,3,0,0
M,18,12,603,2,5,0,0,0,5,1,0
F,56,12,485,4,4,0,0,1,5,3,5
M,50,17,655,4,3,0,1,5,1,3,0
F,45,13,493,4,2,0,5,4,1,3,4
M,50,15,76,5,1,0,0,5,0,1,0
F,35,14,440,3,5,0,0,1,4,0,0
M,50,7,37,5,1,4,1,5,4,0,5
M,45,12,921,5,1,5,0,5,1,5,2
F,35,15,786,0,5,5,5,0,2,5,5
M,25,8,112,1,5,5,0,4,4,5,0
M,35,20,752,4,3,1,3,0,2,4,4
F,25,0,559,0,1,0,1,4,2,2,1
F,25,5,557,0,0,2,4,0,1,5,0
F,50,17,982,2,5,0,2,1,0,3,0
F,25,6,582,1,0,0,0,1,5,2,0
F,25,3,132,5,2,4,0,4,3,4,5
M,45,19,550,3,2,5,0,3,3,0,5
F,50,15,110,2,2,5,5,5,1,0,3
F,45,8,625,4,2,0,4,5,4,4,4
F,45,10,121,2,4,0,1,0,0,2,5
M,25,0,580,5,4,5,4,1,5,4,5
M,45,1,973,2,5,5,1,0,2,0,0
F,50,3,90,0,0,0,2,2,5,2,4
M,18,16,262,3,0,5,4,1,4,0,5
F,45,5,144,0,4,4,0,3,4,3,1
M,25,16,904,4,1,1,4,2,3,4,0
M,56,3,531,0,1,0,4,2,0,1,4
M,35,20,975,0,4,0,0,5,0,1,3
F,35,16,430,0,0,3,4,1,5,2,5
F,50,0,200,5,3,0,0,5,5,2,2
M,45,5,443,2,0,0,1,1,5,3,5
M,18,11,118,0,4,2,1,1,2,0,0
F,25,13,787,4,4,2,1,3,4,0,0
F,45,0,730,4,0,2,4,0,5,0,3
M,45,8,193,2,5,4,0,3,3,5,3
M,18,12,190,4,2,4,2,2,3,2,0
M,25,17,143,0,0,0,2,2,4,0,5
F,25,17,997,0,4,0,0,0,3,4,1
F,25,3,78,3,5,4,4,0,0,2,0
F,56,0,489,5,5,0,0,2,5,2,0
F,56,1,50,3,2,5,1,1,4,0,0
M,45,7,361,2,3,3,2,2,3,5,0
M,56,3,82,4,4,2,2,0,4,0,2
F,50,1,772,3,1,0,4,5,3,3,2
F,45,3,296,1,2,1,5,1,1,0,5
F,25,4,953,5,3,0,0,0,3,3,3
F,35,9,322,2,0,0,0,1,4,3,4
M,18,17,933,4,1,0,4,4,2,1,0
M,25,12,722,2,4,0,0,2,0,4,2
F,25,3,360,5,4,5,0,4,0,3,5
F,25,1,406,0,4,4,0,3,4,3,0
F,50,11,958,4,3,5,2,2,1,3,0
F,56,17,804,1,0,4,0,5,4,1,5
M,18,5,606,5,1,3,3,5,3,3,3
F,25,7,674,3,3,0,3,4,4,0,4
F,25,10,13,0,0,0,2,5,1,2,4
F,45,9,105,3,3,0,4,0,3,3,4
F,45,7,349,5,4,0,1,0,5,0,0
M,56,0,469,5,4,0,2,1,1,0,0
M,25,4,181,2,1,2,0,2,3,2,0
F,1,0,731,5,4,0,0,4,0,0,0
F,45,7,336,3,2,5,3,1,3,4,0
M,35,10,131,2,1,0,4,3,4,1,4
F,45,20,441,3,3,0,0,4,4,1,4
M,25,18,352,4,5,4,0,3,4,4,5
M,25,16,997,0,4,5,0,0,3,3,0
F,18,18,76,0,4,0,0,4,0,2,0
F,50,17,473,4,3,4,1,4,4,2,5
M,25,0,905,2,3,0,3,2,1,1,0
F,18,8,349,1,5,0,0,5,0,5,2
F,1,17,294,5,2,0,1,4,4,0,3
F,45,5,198,1,1,0,0,1,4,4,4
M,45,10,465,5,3,3,4,2,0,0,3
F,35,1,631,5,4,0,3,4,1,0,2
F,18,8,279,5,2,2,0,5,5,2,2
M,50,12,522,2,3,5,0,2,2,4,0
M,25,17,430,4,4,1,0,5,0,5,5
M,45,5,800,2,4,1,3,5,4,0,0
M,35,14,62,1,2,1,2,4,0,5,2
M,25,2,336,5,4,5,2,0,0,0,2
F,25,17,281,4,2,0,0,4,2,3,2
M,50,3,78,0,4,2,4,3,4,3,5
M,56,19,296,1,1,1,2,5,5,5,5
M,25,5,87,1,5,0,0,5,4,3,3
F,25,4,443,1,3,4,0,0,4,0,0
F,25,19,433,2,1,1,0,3,2,3,3
M,25,7,331,5,4,0,0,2,3,1,5
M,45,4,81,5,0,4,0,5,0,4,5
F,56,0,914,0,4,0,2,4,1,4,0
F,1,3,312,5,1,1,0,0,5,0,3
M,45,4,62,3,2,3,3,5,5,3,4
M,45,2,443,0,1,2,2,4,1,4,0
M,18,11,924,2,1,0,0,1,4,2,5
M,45,10,346,2,4,0,2,2,0,4,3
M,45,18,602,0,0,4,1,4,3,0,3
M,25,3,376,2,0,0,1,5,4,4,3
F,18,10,701,1,1,4,4,4,0,5,4
F,25,11,358,4,4,0,4,4,4,5,5
M,25,0,191,4,5,0,3,5,1,5,5
M,45,11,166,2,3,2,0,1,5,4,3
F,25,10,208,0,0,1,2,3,1,1,0
F,1,13,794,0,3,0,1,1,5,0,3
M,45,0,775,2,5,0,3,3,0,1,0
F,1,13,804,1,0,4,4,1,4,4,5
F,25,0,276,2,3,4,1,5,4,3,5
F,45,14,674,4,4,3,0,2,3,3,4
F,1,17,485,3,4,5,1,0,0,4,4
M,25,9,380,3,0,0,1,2,1,3,5
F,18,3,953,0,2,0,1,5,1,0,3
F,56,10,930,4,1,0,0,0,3,2,0
M,25,19,473,2,5,2,0,5,2,4,0
M,18,17,141,2,4,0,0,0,2,5,3
M,18,2,196,4,5,0,4,1,4,0,5
M,56,1,720,3,2,0,4,4,4,4,2
M,50,10,559,3,3,5,0,1,4,3,5
F,56,5,334,1,5,0,5,4,1,0,3
M,1,3,297,3,4,1,0,1,2,3,0
M,45,5,196,2,5,0,3,5,1,4,0
F,45,4,26,4,0,0,5,3,3,2,3
M,35,16,468,3,3,0,0,4,4,4,5
F,25,4,33,5,0,5,1,4,5,5,0
F,50,0,327,5,0,2,0,0,4,4,2
M,25,0,142,1,4,4,0,2,3,5,0
M,25,10,23,5,3,0,0,1,2,5,0
M,1,16,132,4,4,0,3,3,1,0,0
M,45,12,571,1,0,2,2,4,2,0,3
F,1,10,559,4,2,2,5,0,3,0,2
F,50,1,261,1,2,0,0,5,5,1,2
M,35,16,88,1,1,0,0,3,2,4,0
F,18,17,224,1,4,0,3,4,0,2,0
M,35,15,972,1,5,0,3,0,4,1,2
F,18,14,79,4,1,0,5,4,2,0,2
F,45,4,275,1,4,0,1,2,3,5,0
F,45,19,50,1,4,3,2,0,2,3,0
M,18,12,660,5,5,0,4,2,1,4,3
F,45,3,915,1,3,0,0,2,0,5,5
F,45,10,274,0,1,0,3,5,2,5,2
F,50,3,525,4,4,0,1,1,1,0,2
F,45,12,410,2,0,5,0,2,2,2,5
M,56,2,168,0,0,5,0,0,0,5,0
M,35,0,782,3,2,0,0,1,1,2,3
F,50,15,852,4,4,2,1,5,1,3,5
M,45,0,79,1,3,2,4,2,1,5,0
M,50,15,584,1,3,1,2,4,3,3,5
F,56,15,465,1,3,0,0,1,3,4,0
F,56,1,530,1,4,3,1,1,1,5,3
F,50,16,454,5,5,0,0,4,5,1,0
F,35,12,941,2,3,0,4,4,5,3,1
F,56,0,53,1,1,5,0,2,0,4,0
M,18,1,302,3,3,0,2,0,3,1,1
F,50,17,331,1,0,4,0,0,5,0,1
F,1,7,65,3,3,0,3,5,3,0,4
M,25,0,338,2,0,0,4,5,3,5,5
M,35,2,150,4,0,4,2,4,5,0,3
F,45,3,194,3,2,3,4,5,0,0,0
M,25,8,751,4,1,0,3,5,0,3,3
F,45,20,440,1,0,0,2,1,4,4,5
F,18,5,338,0,4,0,0,2,3,2,0
M,25,9,481,4,3,2,4,2,4,0,1
F,45,5,622,1,4,1,0,1,3,3,0
M,45,2,132,3,0,2,4,4,0,4,1
F,25,0,857,3,4,5,0,4,4,4,0
M,45,11,662,0,5,3,0,1,1,3,0
F,45,15,722,2,4,3,4,5,2,0,1
F,35,20,983,1,3,3,4,0,3,3,4
F,25,8,906,1,4,3,0,2,2,0,2
M,50,17,967,1,5,2,4,1,5,4,3
F,18,9,459,4,0,2,2,1,1,3,4
M,45,5,722,0,4,0,0,4,5,3,5
F,18,10,382,4,4,2,3,1,4,4,2
M,50,14,708,2,4,5,2,3,5,3,5
M,50,3,104,4,5,0,3,0,1,0,0
F,35,11,338,0,1,1,1,4,3,2,1
F,45,0,680,3,2,1,0,2,4,4,3
F,50,0,56,2,4,2,0,4,4,1,5
M,50,18,930,4,2,1,0,5,1,3,3
F,56,15,915,2,0,2,3,4,5,3,5
M,18,10,277,3,4,0,0,2,5,4,0
M,50,18,313,3,1,0,0,1,5,4,1
M,18,4,907,3,0,4,4,2,0,4,3
F,25,17,222,0,3,0,0,2,5,4,1
F,25,20,325,0,1,0,5,2,2,0,3
F,35,1,275,5,5,0,1,1,4,1,5
F,50,18,992,3,3,0,5,1,5,4,4
F,45,13,913,5,0,1,4,4,0,2,3
M,18,0,445,3,4,0,4,0,4,4,2
F,45,15,773,2,4,0,1,2,2,1,3
F,35,14,115,0,2,0,2,2,4,2,4
F,45,0,540,1,0,3,1,1,2,4,0
M,18,0,495,3,2,0,5,0,4,3,5
M,25,6,840,4,4,0,0,5,3,0,3
F,25,14,443,5,5,1,2,1,0,1,0
F,56,16,780,5,0,0,0,1,4,3,3
M,50,19,928,3,4,0,0,5,0,1,2
M,25,0,597,0,4,0,2,1,0,2,5
F,18,14,82,3,2,5,3,0,1,0,3
F,56,4,947,4,4,2,3,2,1,2,4
M,18,0,809,2,4,0,4,5,2,3,5
M,18,19,244,3,0,0,3,5,0,3,0
M,25,14,88,3,5,1,4,4,1,0,5
M,18,11,49,2,2,3,0,2,0,2,3
M,35,4,623,2,3,0,4,0,5,1,3
M,56,2,77,2,4,5,0,4,5,4,4
F,1,0,376,5,0,5,0,5,5,0,3
M,25,1,132,0,4,4,5,5,0,2,0
F,56,15,489,0,4,0,0,3,5,0,0
F,18,5,330,0,1,0,2,1,0,0,2
F,18,17,820,2,4,0,0,1,3,4,4
M,18,14,916,3,1,5,0,5,1,4,5
F,25,15,900,5,1,0,1,5,2,0,5
F,56,10,537,0,2,0,0,4,2,0,4
M,56,8,598,2,3,3,0,0,1,0,3
M,45,11,681,5,0,0,4,3,0,2,2
M,45,11,144,3,4,0,4,3,3,3,4
M,25,18,226,4,1,2,0,3,3,1,4
F,45,5,193,2,4,2,5,1,4,4,1
M,35,20,98,2,2,5,4,3,3,5,5
M,50,16,143,3,4,1,4,2,3,5,0
M,25,5,40,2,5,0,1,0,0,0,0
F,18,3,207,0,4,2,0,4,5,0,5
F,25,12,152,3,0,0,1,0,0,3,3
M,25,1,334,1,4,5,0,5,3,3,2
F,35,6,294,4,4,1,4,2,4,5,0
M,25,5,720,3,4,0,0,1,1,3,5
M,18,15,322,5,4,0,0,1,3,3,5
M,50,5,210,1,4,0,0,4,4,3,5
F,18,14,902,5,4,2,3,3,4,4,0
M,1,10,811,0,3,2,0,0,4,0,2
M,45,3,870,0,3,5,1,2,1,3,0
M,50,9,488,5,1,0,0,3,0,3,0
M,35,16,993,0,1,4,0,4,1,4,1
F,45,0,193,3,1,0,4,0,2,0,0
M,35,4,571,2,1,0,3,3,5,2,2
M,1,15,19,1,3,4,5,5,5,3,5
F,45,3,325,2,1,0,0,3,5,2,0
M,50,8,50,5,4,1,0,4,3,4,2
M,25,18,907,4,0,1,0,4,2,0,5
M,45,12,85,4,5,0,0,0,2,4,4
F,25,19,488,5,5,5,5,4,5,4,2
F,45,8,584,2,5,5,4,2,4,3,4
M,35,19,468,5,0,0,1,5,5,0,5
M,45,0,966,5,0,4,2,0,3,4,4
F,35,7,313,3,4,4,0,4,3,0,2
M,25,7,940,5,2,5,3,5,0,1,5
M,25,14,629,0,4,5,0,0,3,2,0
M,45,12,468,2,4,2,2,0,5,0,5
M,50,18,330,2,2,0,2,2,2,2,3
M,25,9,685,3,4,0,3,3,5,1,1
F,50,0,272,2,0,0,5,1,2,5,5
M,35,9,105,0,1,0,1,0,1,3,5
M,1,4,852,2,5,4,5,1,0,4,5
M,56,2,488,1,4,0,1,4,1,5,0
F,45,20,760,1,5,0,3,2,5,4,0
F,45,2,497,4,2,0,0,1,3,1,4
M,18,8,740,3,0,3,2,5,3,2,0
F,25,6,787,4,1,0,3,1,3,5,0
M,25,10,210,5,0,4,2,5,0,4,4
M,50,1,110,4,2,0,0,4,2,0,0
F,56,4,730,4,4,0,0,2,2,4,4
M,50,9,83,0,4,0,0,2,3,3,2
F,25,7,108,2,2,2,2,2,1,4,3
M,45,15,313,3,4,4,0,2,5,3,2
F,50,0,486,0,3,0,0,3,3,3,2
F,45,1,22,5,0,0,2,3,4,4,4
F,18,4,895,5,2,1,0,1,3,2,5
M,25,4,442,1,5,0,0,0,3,0,0
M,25,19,927,0,3,2,0,4,4,5,3
F,56,4,382,1,0,1,3,0,5,3,0
F,45,0,991,0,4,0,0,3,0,4,1
F,35,2,870,5,3,2,4,5,5,0,5
F,25,20,488,5,1,0,0,0,4,2,0
M,45,0,314,2,4,3,4,2,2,0,4
M,45,19,758,5,1,0,3,1,1,4,1
F,25,2,551,4,5,0,0,5,3,0,0
F,35,3,483,1,4,1,0,2,2,3,5
M,25,3,520,1,1,1,3,2,0,3,3
F,45,0,171,0,4,0,2,2,1,0,0
M,25,0,435,0,4,0,0,5,5,4,1
M,45,4,461,4,2,3,1,0,0,3,0
F,45,11,301,1,4,1,5,1,5,0,3
M,25,2,966,2,3,0,0,0,1,4,0
F,25,12,381,0,4,2,1,4,3,4,3
F,35,3,940,3,4,0,2,2,3,0,3
M,35,3,547,4,1,1,0,1,1,4,3
M,18,4,331,2,0,5,5,0,3,5,0
F,45,15,300,3,3,2,0,0,0,4,5
F,25,1,813,4,4,0,2,2,5,2,5
M,18,20,765,1,3,0,0,2,1,2,5
F,18,4,198,3,3,5,2,3,1,3,5
F,25,0,13,4,1,0,4,5,3,2,5
M,25,11,118,0,0,0,3,3,2,2,2
M,25,5,484,0,0,0,1,5,2,4,3
M,25,19,469,3,3,0,0,1,2,0,4
F,25,18,417,4,3,0,5,2,3,5,2
F,25,11,488,1,4,0,3,0,3,0,5
M,18,19,22,2,3,0,3,3,2,4,0
F,35,5,852,0,0,0,3,2,0,1,4
M,25,10,484,1,4,0,0,2,2,3,0
F,50,7,437,2,0,2,2,4,5,2,0
M,25,12,590,4,1,2,4,4,4,3,0
M,45,5,937,4,5,3,0,4,1,0,5
F,18,5,432,2,3,0,0,2,4,4,0
M,25,5,944,5,0,0,2,3,2,4,0
F,50,2,275,2,5,0,0,3,3,3,3
M,45,11,992,3,1,0,2,5,3,0,3
M,56,20,208,1,3,2,2,0,4,4,5
F,18,18,157,0,3,0,0,5,3,0,5
F,25,0,547,0,4,0,0,0,4,4,0
M,50,0,490,1,5,0,3,0,1,2,5
M,50,0,302,1,5,5,1,2,5,4,0
F,1,7,958,0,5,0,5,3,1,5,0
M,25,5,417,1,0,2,2,3,5,4,1
F,1,0,847,1,5,3,0,1,4,4,4
F,1,17,406,0,4,0,0,5,2,5,3
F,35,17,262,2,0,0,0,5,0,0,0
M,1,10,618,5,3,0,3,2,1,4,5
M,18,17,12,2,2,1,2,0,5,2,4
F,45,19,21,3,0,5,1,4,5,4,2
M,18,20,206,4,1,5,0,4,2,5,3
M,45,14,613,1,3,5,0,0,5,0,2
M,50,1,911,0,3,1,2,0,5,0,4
F,50,11,540,0,1,4,2,1,0,4,0
M,45,16,230,0,4,0,0,1,2,5,3
F,45,0,622,0,3,4,4,1,3,2,3
M,45,9,275,1,1,2,3,4,4,4,3
M,50,4,986,5,4,0,1,1,4,2,5
M,45,3,229,1,0,0,4,3,2,4,3
F,45,4,294,1,2,5,3,0,5,4,3
F,25,18,210,4,5,0,5,2,4,3,0
M,25,19,371,3,0,0,0,4,3,4,5
M,25,5,987,0,5,0,1,2,2,0,4
M,25,4,19,0,4,5,3,1,1,3,1
M,56,19,551,5,4,0,4,1,2,4,5
F,25,2,331,3,4,0,0,2,3,0,0
M,18,0,339,5,1,2,0,2,0,3,0
F,50,0,327,1,3,4,3,2,1,0,2
F,45,12,554,5,3,0,5,3,4,0,0
M,25,2,494,3,5,0,0,1,3,4,3
F,25,14,312,5,5,0,5,1,1,0,2
M,45,5,81,3,1,0,3,3,5,4,2
M,45,19,497,1,5,0,3,3,2,2,5
M,1,16,166,4,3,5,5,2,0,0,0
F,25,17,605,0,3,0,1,1,2,0,3
F,18,16,168,2,0,0,0,5,5,2,3
M,35,8,37,5,3,0,0,3,5,3,5
M,45,18,321,2,0,5,0,3,3,3,2
M,25,18,796,5,4,4,0,0,3,0,0
F,35,12,813,4,1,0,4,3,1,3,4
F,25,18,931,3,5,0,0,2,0,5,3
F,45,13,127,5,3,5,0,5,2,0,3
M,45,3,180,3,3,0,2,0,0,4,5
F,45,1,323,0,3,5,0,1,0,3,5
M,45,10,54,2,5,0,2,3,1,3,3
F,45,7,240,5,5,3,3,3,5,3,5
M,35,19,540,3,5,0,5,2,2,3,5
F,50,12,485,0,0,5,0,0,0,3,3
M,35,7,181,1,3,0,3,4,4,1,0
M,45,10,954,4,4,3,0,0,5,2,3
F,18,7,596,1,0,2,0,5,5,3,5
F,50,9,833,5,3,0,3,4,0,0,0
M,35,6,323,0,4,0,4,1,5,3,1
M,35,9,74,0,0,0,3,0,1,5,5
F,35,9,446,1,4,5,0,3,5,4,5
M,35,3,606,1,1,5,0,1,3,4,2
F,35,0,770,4,4,0,2,3,3,0,3
M,50,10,920,3,4,0,0,5,1,0,5
F,45,20,488,2,4,0,2,3,0,5,3
M,18,10,196,1,4,5,0,0,5,0,0
F,18,5,381,1,4,4,1,5,1,5,3
M,35,13,113,3,2,5,1,0,5,1,5
M,50,15,273,2,4,2,3,5,5,0,0
M,45,12,940,0,1,4,5,0,3,1,2
F,45,0,460,2,0,0,2,3,0,4,2
F,18,17,534,4,3,4,4,3,0,0,1
M,35,12,15,1,1,2,5,3,2,1,3
M,25,14,74,0,4,2,0,5,5,4,4
M,25,2,226,4,5,3,0,0,1,4,1
F,25,11,334,1,0,0,0,2,5,4,0
M,1,2,554,4,1,0,5,0,0,5,3
M,50,11,720,5,3,0,4,2,1,0,2
M,56,7,773,5,4,5,4,4,4,3,1
M,35,11,956,3,0,2,0,5,5,0,1
F,25,3,436,3,5,0,4,0,0,1,2
M,45,0,127,3,5,2,0,3,4,5,3
M,18,5,110,1,4,0,4,4,1,5,0
M,25,13,452,1,2,0,3,4,5,0,0
M,50,14,297,5,3,2,0,0,1,5,3
M,18,0,76,3,2,0,3,1,1,5,4
F,45,0,445,4,4,0,0,2,2,2,5
M,1,6,168,4,4,0,4,1,2,2,3
F,35,12,708,5,1,2,1,5,0,0,2
F,45,0,966,4,5,0,3,3,1,4,5
F,50,2,319,1,4,5,2,4,1,0,3
F,25,11,756,1,2,0,0,4,1,3,4
F,1,10,571,1,0,3,3,5,4,2,0
F,45,13,937,5,3,2,4,1,3,0,0
M,18,20,524,0,0,0,5,5,1,4,1
F,25,7,352,1,5,0,0,2,3,2,1
M,56,9,554,2,5,5,4,5,5,5,5
F,25,3,991,4,4,4,2,1,2,5,3
M,45,12,208,4,4,2,5,1,3,2,4
M,45,1,830,4,1,0,0,0,5,4,2
F,50,2,481,5,4,1,0,0,4,4,3
F,35,0,752,4,4,1,0,1,5,1,4
M,18,3,150,3,3,2,4,3,5,5,2
F,56,16,761,1,3,5,5,5,3,0,0
F,25,3,458,4,3,0,4,1,1,0,5
M,18,4,417,3,4,0,0,4,3,5,3
M,25,2,210,4,4,4,3,4,0,2,3
M,25,16,314,4,0,0,0,3,3,1,0
M,45,18,966,0,5,0,5,0,5,0,2
M,25,10,554,1,3,1,4,2,2,3,2
M,35,9,231,3,0,5,5,3,0,3,0
F,35,12,770,4,5,0,0,2,0,4,1
F,35,0,430,3,1,0,1,4,3,5,1
M,56,12,109,3,5,0,2,4,5,0,0
M,25,9,813,1,5,2,0,3,5,3,1
F,45,4,402,1,0,2,0,4,5,3,5
M,45,4,957,1,0,0,0,5,0,2,4
M,45,0,19,5,0,0,5,4,5,4,5
M,25,7,983,5,3,0,4,5,5,0,0
F,1,3,87,3,2,3,4,4,5,1,2
M,25,14,836,0,5,0,3,0,0,0,4
F,50,14,986,2,2,1,1,3,0,2,2
M,25,14,563,1,5,0,0,4,5,2,5
M,35,4,947,4,5,2,4,4,2,0,5
F,45,7,813,4,3,2,1,5,3,1,5
M,45,5,610,3,4,0,2,2,1,5,2
F,56,16,495,4,2,0,0,5,3,4,5
M,45,3,437,0,0,0,0,1,1,5,4
F,50,12,329,1,5,0,0,3,0,5,5
F,45,0,462,2,0,0,4,5,5,3,3
M,45,10,927,4,4,0,1,1,5,3,3
F,18,1,590,3,3,3,0,3,1,0,0
M,25,20,630,5,1,0,2,1,5,2,2
M,50,17,558,5,4,0,0,2,2,5,4
F,25,12,427,1,4,1,0,1,4,1,0
F,18,9,321,2,2,0,4,4,4,5,3
M,25,19,836,2,3,0,0,4,1,0,2
M,35,7,334,5,4,0,0,5,1,3,3
M,50,20,166,3,4,4,0,1,3,0,0
M,35,0,103,5,4,0,5,4,3,5,0
M,18,0,485,5,4,0,4,4,3,3,2
F,35,20,349,4,0,0,1,0,0,0,4
M,50,8,940,1,1,1,0,1,0,0,4
M,35,2,926,0,0,0,0,2,0,3,5
M,45,12,346,2,0,2,5,3,3,2,5
M,45,16,640,3,0,4,5,0,5,4,2
M,35,0,56,1,4,5,3,0,5,3,4
F,35,1,954,2,1,0,2,1,4,0,4
F,25,1,224,0,0,0,3,4,2,3,3
F,25,6,837,4,4,0,1,4,4,5,3
F,18,12,986,0,1,4,2,0,1,5,4
M,45,17,933,5,5,0,3,0,3,5,0
M,56,3,281,1,5,0,2,0,1,4,5
M,25,16,600,1,4,4,0,2,1,0,0
M,50,9,974,1,5,2,0,5,5,3,3
M,50,2,445,3,3,0,1,2,5,4,5
M,35,10,450,1,2,5,0,2,5,1,3
F,56,1,544,4,0,1,3,0,4,5,2
F,25,1,468,4,5,4,5,2,0,0,0
M,25,5,48,1,1,0,5,0,3,0,5
M,50,3,503,0,0,5,3,0,0,5,5
F,18,15,959,3,1,0,0,4,1,5,2
M,18,4,559,2,4,2,1,5,2,1,4
F,35,6,704,2,2,4,0,5,3,4,0
F,50,3,558,0,0,0,2,0,4,0,5
M,18,17,959,5,3,4,2,2,2,4,0
M,45,17,911,1,3,0,2,5,1,4,0
M,45,3,454,5,3,1,3,4,5,1,5
M,45,10,171,2,1,0,0,4,1,5,4
F,35,13,625,2,5,0,0,2,4,5,5
M,25,15,175,2,1,5,0,2,5,3,0
F,50,0,48,5,5,4,1,5,1,5,2
M,45,10,345,3,1,3,0,2,4,4,3
F,25,14,803,0,0,0,4,0,5,0,2
M,1,15,84,1,0,4,0,2,1,0,0
F,56,7,382,1,1,0,3,1,3,2,5
F,35,18,904,5,1,5,0,2,4,3,0
F,18,20,462,1,3,0,0,1,2,2,4
F,25,0,18,0,0,0,2,4,5,5,0
F,25,10,141,4,2,0,3,1,3,5,3
M,25,5,880,3,5,1,0,2,2,2,3
M,50,14,666,2,3,4,0,5,4,5,0
F,18,11,16,3,3,3,1,3,5,3,0
M,45,6,934,4,1,1,2,2,0,5,5
F,18,0,540,0,5,0,2,2,2,3,3
M,45,1,981,2,2,1,1,2,0,5,4
M,25,11,334,0,2,0,4,2,0,3,1
