Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,18,20,560,2,1,1,4,0,0,2
M,18,2,54,4,1,1,0,3,0,5
M,25,6,625,0,3,3,2,0,0,0
M,25,11,274,0,0,0,2,2,0,0
M,25,2,773,1,0,1,0,0,2,3
F,56,1,973,5,1,1,0,4,2,2
M,1,10,462,2,0,1,0,3,2,5
F,1,18,685,0,2,3,1,0,4,5
F,45,20,606,0,3,0,0,5,0,1
M,18,2,436,1,0,5,0,0,0,0
F,50,1,815,0,5,0,3,0,4,2
F,18,17,735,0,0,5,0,0,0,2
F,50,14,166,2,1,3,5,0,0,0
M,50,8,800,2,0,4,0,2,3,3
M,56,8,141,2,5,2,5,0,0,1
F,56,8,911,2,0,4,5,0,0,4
M,45,14,212,1,1,2,4,0,3,0
F,25,5,42,5,2,2,4,0,5,0
M,1,2,522,2,0,0,0,3,3,1
F,35,17,10,2,0,4,0,0,0,5
F,50,17,447,1,0,1,1,4,0,0
M,50,15,330,0,5,1,3,3,0,3
M,1,2,904,0,5,1,5,0,0,4
M,18,6,524,0,2,3,2,4,0,0
M,35,19,362,1,0,1,1,0,4,1
M,35,16,992,1,3,2,3,5,5,3
M,18,2,18,0,5,0,1,0,2,0
M,35,4,358,0,0,2,0,5,3,3
F,45,12,501,4,2,1,0,5,0,3
M,45,8,436,2,2,3,2,2,2,2
M,25,4,23,0,4,2,0,0,5,5
M,56,16,339,0,0,4,5,0,0,2
M,35,8,800,4,2,0,0,0,3,0
F,45,9,281,4,0,2,0,2,0,4
M,50,15,704,0,5,5,0,0,0,0
M,18,12,928,0,0,4,5,4,0,3
F,45,20,969,2,1,2,0,5,3,0
M,50,2,756,0,3,0,0,4,4,5
M,18,2,312,1,0,3,0,2,0,4
F,50,9,652,0,5,5,2,4,0,4
M,18,8,915,5,4,2,0,0,3,0
M,25,7,333,5,2,0,0,0,0,3
M,1,14,525,0,2,4,2,0,0,4
M,1,13,483,5,2,3,4,4,0,3
F,35,8,336,5,0,3,0,2,3,0
M,25,19,49,0,0,3,2,0,0,0
M,25,3,361,3,4,5,5,4,0,1
F,45,5,211,2,2,0,0,5,4,2
M,1,20,441,5,4,5,1,2,2,0
M,18,12,704,0,5,2,1,4,2,4
M,50,9,954,0,2,5,0,4,0,3
M,50,15,319,1,0,2,0,0,0,2
M,25,15,132,2,5,4,1,0,3,0
M,35,4,871,3,1,0,1,0,3,4
M,1,17,704,5,0,5,0,2,0,0
M,35,2,362,0,0,0,0,4,5,0
M,18,20,236,3,1,2,0,0,4,1
M,56,2,951,4,0,0,0,4,1,1
M,35,19,175,4,0,1,2,0,1,0
M,35,7,280,2,1,2,5,2,0,4
F,25,17,16,3,1,2,3,2,2,3
F,18,1,69,1,3,0,0,4,0,0
M,50,9,751,5,0,5,2,0,0,1
M,18,16,900,0,0,2,0,0,4,1
F,56,17,813,0,0,1,0,4,0,3
M,50,20,12,0,0,3,2,4,0,0
M,35,20,853,1,0,5,5,0,1,0
F,35,0,705,2,0,3,0,0,2,3
F,18,4,28,0,3,0,2,0,2,0
M,18,4,928,2,4,3,3,0,2,3
M,45,11,627,4,0,3,1,0,0,0
F,56,7,662,3,0,1,4,2,0,5
M,56,9,997,0,0,5,4,0,2,0
M,35,4,765,5,5,3,2,0,2,0
M,1,4,328,5,1,3,5,2,5,0
M,35,10,826,0,5,2,0,3,4,0
M,45,14,123,0,4,3,5,4,1,0
M,18,6,406,4,3,1,2,0,2,4
F,56,5,602,2,5,4,3,2,1,2
M,18,17,481,2,1,2,4,0,0,0
M,45,9,111,0,2,1,0,4,3,3
M,45,16,970,4,0,4,0,0,2,0
M,50,4,773,0,2,1,0,0,4,1
F,56,15,708,4,2,0,1,4,1,2
M,25,12,127,5,2,1,0,0,0,0
M,50,15,871,0,2,5,0,0,2,4
M,45,17,427,3,0,2,0,4,0,4
F,35,3,286,5,4,1,1,0,1,5
M,25,15,928,0,5,4,4,0,0,2
M,1,16,701,5,3,0,3,4,0,5
F,50,2,985,3,2,1,0,3,2,2
M,25,19,62,2,5,4,4,0,0,5
M,1,19,115,4,2,5,1,0,0,3
M,50,0,281,4,0,3,5,2,0,5
M,1,17,740,0,5,1,0,2,0,0
M,35,17,245,0,2,2,0,0,2,0
F,35,3,600,0,0,2,2,0,1,0
M,35,0,31,4,0,3,1,4,1,5
M,56,18,282,3,2,1,4,4,4,0
F,1,0,16,2,0,2,2,4,2,0
M,25,12,920,0,1,3,2,2,5,1
M,1,2,166,0,4,0,0,2,0,0
M,1,2,224,2,2,4,3,3,3,0
M,1,15,275,1,2,0,3,0,2,0
F,45,11,502,2,3,5,2,2,3,0
M,18,5,942,3,0,1,3,0,4,4
M,45,4,196,3,0,0,3,5,2,2
M,50,2,481,1,3,4,4,5,3,2
F,50,1,372,0,0,2,4,3,3,3
F,50,0,56,5,2,5,5,4,3,0
M,25,15,56,0,0,1,2,4,0,3
F,56,6,12,0,0,3,2,3,2,1
M,18,0,281,0,0,3,5,2,4,0
M,1,14,549,0,3,5,3,4,2,0
F,56,19,88,2,0,4,2,0,1,1
M,45,4,69,2,5,3,3,4,4,4
M,25,18,991,0,0,2,2,0,1,4
F,25,17,144,0,3,2,0,4,4,2
F,35,10,80,0,1,0,2,3,0,0
F,25,7,108,4,0,2,2,0,0,0
M,50,14,379,0,4,4,0,2,2,4
M,35,10,956,1,5,3,0,5,0,3
M,35,0,473,0,3,4,0,0,1,4
M,25,14,800,0,1,1,2,0,0,4
F,45,3,279,0,3,4,5,0,3,4
M,56,15,19,2,4,0,3,2,1,1
F,35,7,220,0,0,4,0,0,1,5
F,25,1,761,0,0,1,2,0,1,4
F,35,2,959,0,0,4,0,0,2,0
M,1,13,910,1,0,1,0,0,3,4
F,56,16,965,3,0,2,4,5,0,4
M,18,4,558,2,0,5,2,3,0,5
M,56,0,557,2,4,0,0,2,3,5
M,25,5,474,1,1,3,4,0,0,3
M,35,4,40,0,0,5,0,3,2,0
M,35,16,327,1,0,2,3,0,0,0
M,50,1,497,2,0,5,0,5,0,0
M,50,5,370,1,0,4,3,3,4,2
M,1,20,325,3,2,1,0,4,4,0
M,35,0,950,0,1,4,1,0,3,0
F,50,8,327,2,1,3,3,4,0,0
M,45,0,27,1,1,1,5,5,3,1
M,25,10,166,2,5,4,0,0,5,2
M,56,4,804,3,1,1,4,0,0,5
M,45,20,445,2,0,5,2,4,4,0
M,56,7,549,0,2,3,0,3,0,4
F,56,16,16,3,4,0,3,3,0,0
M,18,15,921,1,1,2,2,0,0,5
F,18,19,830,0,2,0,4,4,0,4
M,1,18,480,0,2,1,4,4,0,0
M,56,4,928,0,0,2,0,0,3,1
M,25,17,123,2,1,2,5,4,4,0
M,18,17,826,1,3,4,0,5,2,3
M,50,6,240,3,0,5,2,0,3,2
M,25,2,857,1,2,4,4,0,0,4
M,35,6,196,0,2,3,0,0,1,0
M,50,13,870,3,2,2,0,0,3,0
F,25,20,582,1,3,2,5,0,0,0
M,1,2,492,0,3,1,0,2,0,2
M,50,4,370,3,0,0,2,0,1,4
M,35,20,910,0,0,0,0,5,5,1
M,50,6,294,5,0,4,5,5,0,2
M,35,4,981,0,5,3,2,0,2,0
F,50,5,840,2,3,5,5,0,5,1
F,56,1,378,4,0,3,3,0,2,0
F,50,10,128,5,2,4,1,5,5,4
M,56,4,544,3,5,2,2,0,0,5
M,35,0,826,2,3,2,2,3,1,1
F,35,4,761,0,5,5,5,0,4,2
F,56,0,405,0,0,4,1,4,4,5
F,35,15,443,0,5,3,2,2,0,3
F,25,3,209,0,0,5,0,0,0,0
M,56,2,988,1,0,3,0,0,3,4
F,56,15,21,2,5,0,4,3,0,1
M,25,17,87,5,0,5,4,2,2,3
F,35,1,937,4,3,0,0,0,0,3
F,18,12,358,0,0,0,0,0,0,3
F,56,4,813,4,0,4,0,2,2,5
M,25,0,880,4,1,1,1,4,4,0
M,25,8,111,0,1,5,4,0,0,2
F,25,2,280,0,4,5,0,0,4,0
F,25,4,928,0,5,2,2,0,0,4
F,25,18,371,0,2,2,5,4,5,4
M,50,20,231,2,3,3,2,2,1,2
M,25,17,435,0,0,4,0,4,2,0
M,35,14,274,1,2,1,0,4,0,1
M,50,9,231,3,1,1,2,4,5,4
M,1,4,56,0,0,4,0,4,0,1
M,25,2,85,4,3,1,0,0,5,0
M,25,17,912,1,1,2,0,3,3,1
F,1,0,666,0,5,4,0,5,3,0
F,25,18,756,0,0,3,0,2,0,4
M,50,15,223,5,3,3,3,0,4,2
M,56,18,191,4,2,4,1,0,1,5
M,25,14,436,1,1,2,3,2,0,0
M,50,20,6,1,4,4,1,3,1,4
M,35,17,957,4,0,3,0,2,1,0
M,45,7,236,3,0,3,0,0,1,0
M,18,7,253,2,0,1,0,0,0,0
M,18,13,942,0,5,4,5,4,2,0
M,50,6,852,0,5,1,3,0,0,1
M,18,20,560,0,4,1,0,0,4,4
F,25,2,830,0,2,3,0,3,0,4
F,56,7,553,1,2,1,0,2,5,1
M,1,12,90,0,5,0,2,0,0,1
M,35,2,339,4,5,0,4,0,5,2
F,56,11,633,0,0,2,2,5,2,2
M,25,19,105,0,0,3,0,0,3,3
M,18,12,809,5,5,5,0,0,1,0
F,25,20,222,4,0,3,1,2,2,4
M,25,5,453,0,0,5,0,5,0,4
M,18,12,551,4,5,0,4,0,4,0
F,56,7,230,3,0,4,2,0,0,3
M,1,2,38,1,2,3,1,0,0,4
F,45,10,339,0,4,0,2,2,2,3
F,35,18,320,4,1,2,2,0,0,0
M,25,19,957,4,0,0,4,0,0,0
M,35,1,933,4,4,3,3,0,1,4
M,50,10,244,2,0,5,1,4,2,1
M,56,1,105,2,4,3,0,0,0,1
M,50,11,560,0,0,0,0,3,0,5
M,50,17,847,0,3,0,0,3,0,4
M,56,1,830,3,0,0,0,4,0,3
F,18,2,436,1,0,0,2,0,0,4
F,18,20,988,5,0,0,0,3,3,2
M,56,17,245,0,0,4,2,2,2,0
M,56,18,957,3,4,4,4,0,3,3
M,45,0,773,4,0,1,4,3,4,0
M,25,11,31,5,0,0,3,2,0,5
M,25,7,345,0,5,1,2,5,2,0
M,1,4,735,0,2,0,5,0,4,3
M,50,0,894,1,5,0,1,0,2,4
M,35,2,136,0,1,2,0,0,0,3
M,45,9,287,3,5,5,0,4,0,0
F,25,15,904,1,0,4,1,0,0,4
F,1,16,559,0,0,0,5,4,4,4
M,25,10,841,0,0,1,0,0,5,3
M,1,14,220,0,1,1,1,0,2,5
F,35,17,571,0,0,2,5,3,2,5
M,18,11,965,0,0,1,1,3,0,0
F,45,19,296,0,2,1,0,2,5,0
M,35,12,170,1,0,1,1,3,4,0
M,18,4,705,2,3,5,2,5,2,0
M,25,2,121,1,0,2,0,4,0,0
M,56,20,31,4,1,1,0,5,3,0
M,56,8,53,0,5,4,0,0,3,4
M,25,16,652,0,0,5,0,0,0,0
F,35,15,991,2,0,1,0,0,3,4
M,25,5,840,0,0,4,0,0,0,0
F,1,13,120,0,5,0,0,3,0,1
M,45,2,56,0,0,1,4,2,3,4
M,56,16,925,0,0,0,0,3,4,2
M,25,1,923,1,0,5,1,0,0,0
M,35,0,983,3,5,1,0,0,0,4
M,35,8,382,1,3,5,0,0,2,4
M,56,15,974,3,0,4,1,3,2,1
F,50,16,279,0,0,3,0,0,0,0
M,25,13,358,1,2,4,5,2,5,0
M,50,0,166,5,0,3,1,3,4,2
M,56,13,434,1,0,4,0,4,0,0
M,18,0,66,0,2,3,0,0,5,5
M,35,0,582,0,2,0,1,0,3,5
M,18,16,630,2,2,0,0,0,0,0
F,50,6,613,0,2,3,2,3,0,0
F,45,4,925,0,5,4,2,5,0,5
F,1,1,234,3,1,5,0,0,3,4
M,50,11,997,0,4,0,2,0,1,0
M,25,1,360,2,1,1,4,5,5,3
F,45,17,198,0,0,3,2,5,3,1
M,50,2,598,4,1,1,5,0,3,2
F,1,17,123,0,3,0,0,5,0,2
M,18,8,797,2,2,0,0,3,0,2
F,56,17,549,3,3,3,3,0,0,2
M,18,4,685,0,0,4,2,0,4,0
F,25,4,871,1,3,2,0,0,0,3
M,35,15,21,1,0,0,0,0,0,5
M,25,16,38,0,5,3,5,0,5,4
M,50,15,142,3,0,4,3,0,4,0
F,25,8,815,0,3,4,5,0,0,1
M,25,9,280,0,0,0,0,0,5,3
M,1,20,380,0,0,3,1,2,0,1
M,35,2,274,2,5,1,2,3,0,4
M,25,4,945,3,0,5,0,2,0,0
M,18,12,666,3,0,3,5,3,0,5
M,45,11,547,4,3,1,3,2,0,2
F,18,11,971,4,4,3,0,0,0,1
M,18,2,786,1,5,4,2,0,5,5
M,35,16,830,4,0,1,5,0,2,1
M,56,4,49,0,4,0,0,4,0,0
M,35,5,41,0,3,1,3,4,4,1
M,50,11,196,0,0,1,0,0,4,2
M,45,7,833,0,3,3,2,0,0,0
F,50,19,208,0,0,3,5,0,3,4
F,1,4,62,2,2,2,0,2,3,5
M,25,4,261,2,0,0,3,2,0,4
M,56,9,328,5,4,2,2,0,2,1
M,25,4,307,0,3,1,5,0,2,5
M,1,1,534,2,1,2,0,0,0,0
F,50,15,930,4,4,5,3,0,2,4
M,1,18,66,5,2,5,5,0,1,4
M,25,14,551,0,2,2,4,5,0,2
F,56,3,797,1,5,1,0,3,2,4
M,25,8,80,0,0,1,2,0,0,4
F,45,18,704,4,4,3,0,2,0,2
M,45,7,841,2,3,5,4,5,4,2
F,50,14,498,0,2,2,0,5,0,2
M,25,14,358,1,5,1,2,2,2,1
F,18,10,440,0,2,3,1,3,0,0
F,25,0,503,0,2,1,0,0,1,4
M,18,4,193,1,2,5,1,4,0,1
M,18,2,325,0,2,2,5,0,0,2
M,25,7,244,1,5,0,2,0,4,1
M,56,6,211,4,1,1,2,0,4,3
F,45,17,799,0,0,0,2,0,0,0
M,50,2,372,1,0,3,0,2,4,0
M,50,7,282,4,0,2,0,0,3,4
M,45,5,328,5,0,3,2,0,3,2
M,45,11,48,2,2,3,0,4,4,2
M,35,1,143,1,2,2,0,3,3,1
M,35,17,958,1,1,2,2,4,0,2
F,35,1,221,0,1,5,4,4,0,0
F,50,17,947,0,5,5,0,4,0,2
M,56,15,939,2,0,4,1,0,0,0
M,1,9,275,3,1,4,0,3,0,0
M,50,12,201,0,0,1,5,0,0,5
M,56,2,603,0,5,0,1,2,2,0
M,50,4,970,2,5,5,4,0,3,0
M,1,7,990,4,2,1,0,4,0,3
F,25,0,141,0,3,0,0,5,0,4
F,35,20,105,1,2,0,2,0,2,1
M,50,15,540,4,0,4,0,0,0,0
F,1,11,558,4,1,1,0,4,3,2
F,45,2,878,0,0,4,2,4,0,3
M,25,20,523,0,1,1,2,4,0,0
M,50,9,54,0,2,3,1,3,0,1
M,25,2,18,1,1,3,4,3,0,2
F,45,0,181,3,1,5,4,5,0,2
F,25,13,493,2,4,1,2,0,0,4
M,56,15,230,0,4,5,2,0,2,1
M,50,12,937,0,0,5,1,5,5,4
F,35,14,371,0,4,3,0,0,4,0
M,50,18,236,2,0,2,1,0,1,0
M,35,7,596,0,1,5,0,2,5,1
M,35,15,744,0,1,1,1,4,5,4
M,25,11,24,0,0,1,0,0,1,0
F,35,2,942,0,0,4,0,0,4,5
F,50,6,743,1,0,2,4,3,0,3
M,45,11,87,0,2,4,4,0,3,2
M,18,14,967,0,0,3,0,4,0,0
M,25,8,970,5,1,1,2,0,1,2
F,25,12,880,2,1,2,2,0,0,0
M,25,9,662,1,4,2,4,0,4,0
M,25,2,937,5,1,2,0,5,5,0
M,56,16,100,0,3,0,0,5,1,3
F,25,4,741,0,0,4,0,3,0,0
F,18,7,797,0,4,0,0,5,0,2
F,18,11,272,4,4,0,0,4,0,0
M,56,16,450,0,2,1,0,4,0,1
M,1,0,641,0,0,5,4,0,2,1
M,18,0,123,0,1,1,0,4,0,1
M,50,4,230,3,2,1,2,0,3,0
M,18,18,21,2,0,2,0,0,3,3
M,18,15,704,0,4,2,0,0,2,0
F,56,9,630,2,2,0,2,4,1,5
M,56,2,346,0,0,5,2,0,1,1
M,18,4,941,0,0,1,4,0,0,0
F,50,7,284,4,4,3,0,0,2,5
F,1,13,950,4,4,5,5,2,2,5
M,35,20,532,0,1,1,3,4,0,3
M,18,12,554,1,3,4,1,2,0,3
M,56,19,959,2,3,0,1,3,5,0
M,18,2,114,0,5,3,3,0,0,5
F,45,2,437,2,2,2,2,0,4,4
M,50,5,372,0,2,4,1,5,4,4
M,18,17,547,0,3,0,0,0,1,0
F,35,20,987,4,0,2,1,3,2,0
F,25,12,285,5,3,2,4,5,0,0
M,25,11,382,5,5,4,0,2,0,2
M,50,9,838,2,4,4,3,0,3,0
M,35,20,847,0,0,3,4,4,4,3
F,35,19,220,0,0,2,2,4,3,0
F,25,12,847,2,1,1,2,5,3,3
M,56,14,720,0,4,1,2,0,0,3
M,35,7,277,2,0,2,4,0,4,4
F,56,13,68,5,0,1,2,4,4,1
M,25,2,314,4,1,4,0,0,0,4
M,50,11,958,2,0,5,0,3,4,4
F,50,6,815,2,4,1,0,0,3,4
M,18,2,809,0,2,4,0,3,0,3
M,25,2,750,5,0,2,3,0,3,2
M,45,17,544,0,0,3,2,0,1,5
F,18,1,958,5,2,1,3,0,0,0
M,1,7,320,2,0,1,0,5,2,1
M,18,7,612,3,2,2,4,4,0,5
M,18,8,274,0,1,1,0,5,4,0
M,18,2,764,3,0,1,0,4,0,0
M,50,2,840,0,4,4,4,0,1,2
M,45,20,112,4,2,2,2,0,0,0
M,45,8,362,5,0,0,2,0,5,2
M,56,18,857,0,3,5,3,4,1,4
M,45,3,937,2,2,2,0,3,4,5
F,50,11,980,0,5,3,1,0,0,1
F,25,8,988,0,3,3,4,0,0,0
F,1,10,895,0,4,3,3,0,0,4
M,35,6,454,1,0,0,2,0,0,2
M,25,18,563,2,4,2,0,0,4,0
F,56,2,180,0,4,2,5,3,0,4
F,45,7,672,0,0,5,1,5,0,0
F,56,8,245,1,0,5,2,5,0,0
F,56,14,376,1,0,1,2,0,0,3
F,25,14,840,3,1,4,0,3,3,4
F,56,12,171,0,2,5,1,4,0,1
M,18,1,53,4,3,5,0,0,0,2
M,18,20,790,0,0,0,0,4,3,1
M,1,18,655,2,3,4,0,2,3,0
M,25,7,590,0,0,0,0,0,0,0
F,50,4,991,4,1,4,0,4,3,1
M,25,12,982,1,4,0,0,2,2,4
M,18,17,70,3,0,1,1,3,5,3
M,18,12,490,0,0,1,5,0,2,4
M,50,20,720,0,4,0,2,0,5,4
F,50,6,590,0,3,5,1,3,2,0
M,1,9,917,0,0,3,0,0,0,4
M,18,7,265,3,1,0,0,0,0,3
M,56,17,230,3,3,0,2,4,4,4
M,56,9,780,3,1,5,5,0,1,5
M,50,12,895,0,0,4,0,0,0,2
M,56,16,927,1,5,0,1,0,2,4
F,1,14,840,0,0,2,2,4,0,4
M,56,18,41,5,1,1,0,3,3,4
M,25,10,307,0,0,1,0,0,0,4
F,35,4,244,4,2,2,2,4,3,3
F,56,3,103,5,0,0,5,0,0,3
M,18,13,830,4,1,4,2,0,2,0
M,25,7,856,0,3,0,0,0,0,2
M,56,2,445,3,3,0,2,2,2,0
M,50,0,230,2,1,4,1,0,4,4
M,35,0,486,2,1,5,1,5,0,4
F,25,12,334,0,2,0,4,0,1,3
M,25,11,553,0,0,3,3,0,0,1
F,18,15,597,0,0,2,4,4,3,1
M,50,12,730,1,0,3,1,4,4,5
M,25,17,120,2,2,5,4,0,5,4
F,1,17,224,5,0,2,0,3,0,1
M,1,10,741,3,3,1,3,4,1,0
F,25,9,372,4,5,3,2,0,4,5
F,50,19,777,0,1,3,0,2,0,0
M,25,1,910,0,0,4,0,4,5,1
M,35,1,928,0,0,2,1,3,0,3
F,35,4,990,0,3,3,2,2,0,0
F,25,17,720,0,1,5,0,0,0,1
F,18,11,965,3,5,4,4,5,0,0
M,35,11,302,0,0,5,0,0,5,0
M,35,5,743,5,0,4,3,0,1,4
M,35,4,878,0,3,5,3,4,0,0
F,50,20,502,2,0,1,2,0,2,0
M,25,8,945,0,0,2,1,0,1,0
F,50,13,20,4,2,3,2,2,5,0
F,50,8,120,4,2,4,0,0,1,4
M,45,15,943,2,0,4,0,2,3,0
M,56,8,631,0,1,2,1,0,4,1
M,25,2,76,3,0,1,1,0,2,0
M,50,12,744,0,0,0,4,0,0,0
M,18,5,103,0,5,4,0,0,1,0
F,1,0,560,0,3,1,2,0,0,2
F,18,5,958,5,0,5,1,0,3,4
M,56,7,603,0,1,2,0,4,4,4
M,18,12,463,5,4,5,1,4,0,0
M,18,10,520,0,3,4,0,0,4,1
F,1,8,333,3,0,1,0,3,0,0
M,50,11,314,0,0,0,5,3,2,1
M,25,1,123,5,0,3,0,3,0,1
F,25,17,206,1,0,3,0,0,5,5
M,56,4,830,0,2,4,0,5,0,1
M,35,9,940,1,2,4,0,0,0,1
M,18,12,431,1,5,1,0,0,3,3
M,1,6,49,2,0,4,0,0,1,0
F,18,14,41,3,3,0,0,5,4,0
M,25,20,928,2,1,2,0,0,3,3
M,18,1,41,3,0,2,4,4,0,0
M,25,5,445,5,0,3,2,2,0,2
F,50,16,490,2,0,0,4,4,0,0
M,50,12,652,0,0,0,3,4,0,0
M,50,20,581,0,2,1,1,3,2,5
M,56,9,590,0,0,0,1,4,1,1
M,25,20,990,2,0,2,0,0,3,0
M,50,8,336,0,2,1,4,0,3,0
M,25,12,441,5,3,0,0,0,0,4
F,35,10,406,0,0,0,0,0,0,5
M,35,8,319,4,1,2,0,0,4,3
M,35,10,326,0,2,5,3,0,2,2
F,35,0,915,0,0,5,0,4,0,0
M,35,7,442,4,1,0,5,0,0,5
M,35,17,221,3,5,2,2,4,5,4
M,45,8,554,3,3,5,0,4,1,0
F,35,9,473,3,2,1,1,0,0,0
M,25,1,988,0,1,3,0,3,0,4
F,1,8,602,4,5,5,0,5,2,2
M,45,15,49,0,2,1,2,5,5,4
M,18,12,459,0,4,3,0,0,4,1
F,18,8,10,1,1,5,5,0,0,2
M,18,5,347,5,2,5,0,4,0,0
F,1,20,912,0,4,1,0,3,3,1
M,50,0,466,5,5,5,0,0,1,3
M,50,14,502,0,1,0,1,0,0,0
F,25,10,221,0,2,1,4,2,0,0
F,1,6,358,0,0,5,0,2,0,4
M,50,5,954,1,1,1,0,2,0,0
M,56,11,215,1,0,0,0,0,0,1
F,50,17,485,2,1,3,3,2,0,3
M,18,15,730,0,0,4,4,0,2,0
F,18,18,230,0,0,2,5,4,0,4
M,50,18,811,5,0,3,0,0,1,0
M,1,20,537,2,5,4,0,5,0,1
F,25,0,450,1,1,2,3,4,0,4
F,50,5,834,4,2,0,3,2,2,4
F,50,18,539,0,1,2,0,0,0,4
M,18,14,852,4,0,3,0,0,1,0
F,45,15,910,0,0,0,0,4,1,0
F,45,2,236,4,3,1,0,0,0,4
F,45,10,16,0,4,1,1,4,0,5
F,45,6,853,0,1,2,0,4,3,1
M,25,3,450,5,0,0,5,0,0,2
F,25,12,940,3,0,0,0,0,0,5
M,18,0,23,1,3,1,0,0,1,0
F,25,9,756,1,2,3,0,0,2,3
M,25,14,198,3,1,0,5,5,3,1
M,18,8,937,0,5,3,1,4,2,3
F,50,0,424,0,0,3,0,0,1,0
F,50,11,277,2,0,3,0,2,4,2
F,50,12,751,0,2,5,0,3,4,4
M,50,16,281,3,2,4,0,4,1,1
M,1,0,857,0,0,4,1,0,2,1
F,35,19,360,2,0,0,1,0,5,4
M,1,19,744,0,1,0,0,0,3,3
M,1,12,197,0,2,0,0,2,2,1
F,25,5,627,5,1,4,4,0,4,3
M,50,1,198,3,0,3,1,0,3,2
M,35,4,913,1,1,5,0,0,3,2
M,56,17,370,3,0,1,0,0,4,2
M,25,0,165,0,0,3,3,0,0,0
F,18,14,640,0,5,5,5,5,0,0
M,35,17,483,0,1,1,5,0,4,1
F,50,0,917,0,1,3,0,2,4,0
M,1,8,482,3,2,0,0,4,0,1
M,1,6,127,0,5,3,0,0,0,4
F,1,16,245,2,5,2,0,2,0,5
M,18,8,406,0,0,2,0,4,3,0
M,35,1,312,5,2,4,3,3,1,0
M,25,14,596,3,2,4,0,0,3,2
F,18,4,442,1,2,5,0,3,0,0
M,56,7,843,0,3,3,5,4,0,3
M,50,14,79,0,1,4,0,0,4,2
M,25,6,303,1,3,1,0,4,5,0
F,56,11,950,0,1,3,1,0,4,1
F,56,19,175,4,1,4,0,0,2,5
M,35,1,215,0,0,3,0,2,0,2
M,1,17,81,0,0,1,0,0,5,3
F,1,17,790,0,5,5,3,4,3,5
F,1,0,495,0,3,2,2,5,5,3
M,35,4,787,0,4,1,0,0,0,0
M,18,17,924,0,0,0,5,0,0,2
M,35,7,629,2,4,2,2,4,4,0
