Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,56,20,800,0,0,4,0,5,2,3
F,25,15,758,1,0,1,0,0,0,3
F,18,12,173,0,0,4,3,0,0,0
M,35,8,502,0,5,5,0,0,0,0
F,56,20,230,0,3,2,0,0,4,0
F,50,10,121,4,3,5,4,2,4,4
M,25,10,525,1,3,1,1,4,5,5
F,50,2,880,3,0,5,1,5,0,5
F,25,14,790,2,3,3,0,0,0,0
M,25,12,744,0,0,2,3,0,0,0
M,1,19,934,1,3,4,1,4,0,5
M,18,17,627,0,1,2,2,0,3,0
M,45,10,111,0,0,0,0,0,0,0
M,18,10,285,0,2,0,0,0,0,0
F,25,14,453,0,4,4,0,2,5,5
M,45,4,41,2,2,0,0,0,4,5
F,50,16,41,0,0,5,1,0,0,0
M,25,18,945,4,3,1,0,0,0,0
M,35,12,700,5,0,2,0,4,2,1
F,45,3,87,0,2,2,2,4,4,1
F,50,12,178,0,3,2,0,0,3,1
M,50,1,85,2,5,1,4,5,5,5
M,25,4,751,4,4,3,3,0,4,3
M,1,15,150,0,0,5,0,0,0,0
F,1,2,674,0,2,3,0,0,3,1
F,50,16,951,5,4,4,0,4,5,0
M,56,8,928,0,3,0,1,0,4,0
M,18,9,61,2,0,2,0,0,5,0
M,35,9,105,1,2,5,2,3,0,4
M,18,17,652,0,4,0,1,0,2,4
M,45,12,544,2,0,0,0,4,0,0
M,50,17,625,4,4,2,5,3,1,1
M,18,0,847,0,0,1,0,0,0,0
F,35,3,708,5,0,2,0,3,3,2
F,50,15,358,0,4,0,0,0,1,0
M,18,1,852,3,0,5,0,0,0,0
M,56,5,148,0,0,1,5,4,4,3
M,18,0,982,0,0,0,0,0,0,4
M,50,10,261,0,3,3,0,0,0,0
F,25,4,944,0,0,4,0,0,0,5
M,18,18,820,2,0,3,0,4,0,0
M,1,17,193,5,0,4,0,4,0,2
M,35,0,871,1,0,5,1,2,1,1
F,25,17,913,0,2,1,0,0,0,2
F,35,1,294,1,0,5,5,0,0,0
M,50,3,141,2,4,1,0,4,4,4
M,50,7,272,3,2,1,1,4,4,0
M,1,1,951,3,0,5,5,3,2,4
M,1,12,175,2,0,1,0,4,4,5
F,25,7,571,5,0,2,1,0,0,4
F,25,6,469,3,5,1,0,4,1,1
M,45,20,563,0,1,2,4,5,0,1
F,25,9,482,3,0,3,1,0,0,0
M,45,0,53,3,2,1,2,4,0,2
F,50,3,262,0,4,5,2,0,0,4
M,45,4,31,1,0,3,0,0,3,4
M,35,15,326,0,2,3,0,3,0,0
F,45,9,484,0,0,2,1,0,0,4
F,1,8,923,4,0,0,1,4,4,2
M,25,20,463,2,0,4,1,0,3,5
M,18,6,826,2,0,5,4,4,1,1
M,56,4,950,0,0,0,0,4,0,3
F,35,5,770,5,2,4,0,0,0,1
M,18,14,833,3,1,4,3,2,2,0
M,18,5,440,4,1,1,2,0,0,1
F,25,11,944,3,2,5,0,0,3,4
M,50,14,123,1,4,4,1,2,0,2
M,25,1,190,0,0,5,2,0,0,2
M,56,17,224,0,5,1,3,4,1,2
M,56,2,26,4,4,4,1,4,0,1
M,1,17,23,5,3,2,5,4,4,0
M,35,20,314,0,1,0,3,3,4,0
M,50,5,837,3,5,0,1,5,0,5
F,1,2,923,4,1,0,4,4,0,1
M,35,0,70,0,0,2,0,0,0,0
F,45,7,744,0,2,2,2,0,0,0
F,25,17,212,2,0,2,5,0,5,1
F,1,19,148,1,0,3,0,0,0,2
F,50,12,132,0,0,2,0,0,0,1
F,25,5,445,5,5,5,0,0,2,2
M,45,9,441,0,0,5,0,0,4,0
F,50,0,775,2,1,1,4,3,0,4
M,50,15,731,2,0,3,0,4,3,3
M,25,2,630,0,3,0,0,0,0,0
M,35,4,437,0,5,5,3,0,4,2
M,45,18,76,0,0,5,4,4,3,3
M,25,14,705,0,5,1,1,0,4,2
F,35,13,361,3,3,4,1,0,0,2
F,50,0,474,1,2,1,3,4,4,2
M,25,18,973,3,1,0,4,5,4,0
M,25,3,82,2,1,0,0,0,5,5
M,18,12,581,0,1,2,0,0,0,0
M,50,0,130,2,5,2,4,0,3,4
M,18,16,77,2,1,5,5,3,0,5
F,25,0,915,3,3,3,2,2,5,1
M,1,17,84,0,0,4,0,2,0,4
M,50,4,297,0,3,4,5,0,0,3
M,45,10,181,0,3,0,0,0,1,0
M,35,20,596,0,2,4,4,0,4,3
M,50,12,921,3,2,0,0,0,0,0
M,56,10,333,0,0,1,1,0,0,3
M,50,8,85,0,4,3,2,0,0,4
M,35,15,130,0,3,0,0,4,0,0
F,50,15,997,5,3,5,0,5,1,0
M,56,16,215,0,1,2,5,0,1,0
M,1,2,484,2,2,3,0,2,1,1
F,50,15,312,0,2,2,3,4,3,4
F,1,20,144,0,4,3,4,5,3,3
F,35,8,333,3,5,0,5,4,4,0
M,18,0,527,3,0,2,1,3,0,1
M,25,3,917,3,4,2,4,0,3,0
M,50,20,672,2,3,1,4,4,2,5
M,25,12,800,5,0,2,3,4,2,0
M,25,5,947,5,4,5,0,2,0,0
M,25,20,743,4,0,3,0,0,0,1
F,18,1,468,5,0,4,5,4,1,1
M,18,15,442,4,2,0,4,2,4,5
M,50,1,224,0,2,5,3,5,0,5
M,25,8,132,1,0,3,0,0,0,0
M,1,4,613,3,2,4,0,4,0,4
M,25,13,770,0,1,5,2,3,4,5
M,18,3,168,0,2,4,0,0,0,5
M,1,9,127,1,5,2,4,2,0,5
M,1,14,836,1,2,4,0,0,0,0
M,35,0,502,0,0,2,0,0,0,0
M,25,16,800,2,3,2,0,3,1,2
M,18,17,319,1,1,0,0,0,0,0
F,50,20,503,5,4,2,0,2,4,5
F,18,1,756,5,5,1,3,2,4,3
M,25,5,111,4,5,0,0,5,1,5
M,45,17,122,3,0,5,4,3,0,1
M,18,11,933,1,2,0,5,0,2,0
M,25,7,358,0,0,5,0,0,0,0
M,45,17,486,5,2,3,1,3,1,5
F,56,7,313,5,0,1,0,4,0,2
F,50,4,48,0,4,1,2,0,2,3
F,25,8,765,4,3,1,0,3,3,1
M,25,17,209,0,2,4,2,0,3,5
M,50,4,88,1,0,1,0,5,0,2
F,25,11,230,5,3,3,0,0,0,4
F,50,19,800,0,2,5,1,0,2,0
M,45,17,466,0,5,4,4,0,2,3
M,1,9,596,0,0,3,1,3,0,4
M,50,6,207,0,2,2,5,4,3,1
M,25,6,772,2,1,3,4,3,2,5
M,35,14,406,3,5,3,3,5,0,0
M,35,15,857,0,2,4,0,0,0,3
M,35,19,501,3,2,1,0,0,0,4
F,25,9,12,2,5,5,0,4,3,1
F,18,5,326,4,3,2,0,0,0,3
F,56,5,977,4,3,1,4,0,5,0
M,45,17,60,2,1,4,0,3,3,4
M,56,6,19,4,0,0,0,0,2,0
M,18,12,307,5,5,1,0,2,0,1
F,35,11,108,2,5,5,0,4,4,0
F,56,2,983,5,0,0,0,5,4,2
F,56,17,77,3,3,1,5,3,2,3
F,50,8,652,0,1,0,1,5,1,1
M,25,19,286,1,2,1,1,0,2,0
M,35,2,370,0,1,2,2,2,3,3
M,56,5,871,0,2,4,0,0,0,0
M,18,20,809,3,0,5,1,4,0,4
M,1,15,275,1,5,2,5,0,3,4
F,50,0,22,0,0,5,0,5,4,4
F,18,4,462,3,2,5,0,0,0,4
F,56,15,297,0,2,1,0,0,4,3
M,35,14,212,0,0,1,2,2,4,4
M,18,12,347,0,0,2,0,0,0,1
M,35,5,275,2,3,5,5,2,1,0
M,56,18,921,2,3,1,0,0,0,1
F,50,10,108,1,5,1,1,0,3,0
M,56,0,221,0,0,5,0,0,0,5
M,56,7,78,1,0,0,5,4,1,0
M,35,5,245,0,3,3,2,0,4,4
F,1,11,379,2,2,3,3,0,2,2
M,18,2,540,0,0,5,1,0,4,0
M,35,13,88,4,0,1,1,0,0,3
F,56,13,954,2,2,3,3,5,3,0
M,50,7,330,0,0,2,0,0,4,0
F,35,15,358,0,2,5,0,0,0,0
F,50,4,63,3,4,1,2,5,5,0
F,56,3,445,0,0,3,0,5,0,1
F,25,9,630,4,2,2,1,5,4,0
M,50,18,280,0,3,0,4,2,4,0
F,18,17,793,0,1,3,0,0,0,0
F,45,14,841,0,5,5,0,5,0,4
M,25,20,18,4,0,4,1,3,0,3
M,50,0,799,3,3,1,0,5,2,3
F,18,16,181,2,0,1,2,2,3,0
F,18,6,547,3,4,0,3,3,5,4
M,1,3,61,5,3,0,2,5,0,3
M,45,15,952,2,2,2,5,3,4,4
M,18,9,726,0,0,1,1,0,0,5
M,56,7,62,0,0,1,0,0,0,0
F,50,4,641,1,2,4,0,0,0,2
M,45,5,680,4,3,5,1,2,2,2
F,18,20,863,0,2,0,4,4,2,1
M,25,4,997,3,2,5,2,2,1,1
F,50,17,838,3,1,2,0,0,4,0
M,50,4,224,0,0,5,0,4,3,0
F,25,15,674,0,3,5,4,0,3,0
M,45,14,777,2,5,2,5,4,0,2
F,18,7,111,0,0,3,2,0,0,0
F,56,8,144,1,4,4,2,3,2,0
M,35,12,123,4,1,0,2,3,3,3
M,25,2,441,4,2,5,0,3,4,0
F,50,5,597,4,4,0,2,0,1,3
M,1,3,469,4,4,3,2,3,0,0
M,25,20,338,5,0,1,0,2,1,4
M,50,0,221,0,2,5,0,3,0,1
F,1,10,166,1,0,5,0,2,3,1
F,56,0,405,5,1,1,0,2,5,3
M,18,1,940,1,4,0,0,0,3,4
M,45,12,279,2,1,3,3,0,3,1
M,56,5,87,3,5,5,0,4,2,5
M,1,11,236,3,0,0,0,0,0,0
F,50,7,15,4,5,4,1,0,0,3
M,50,11,551,3,5,2,0,2,5,1
F,18,15,232,5,2,4,0,5,1,5
M,25,5,801,1,2,3,0,0,0,0
F,25,20,535,2,0,5,2,0,0,4
M,50,5,16,5,0,3,2,0,0,0
M,25,7,836,5,1,0,0,2,3,5
M,18,7,462,1,1,5,3,5,4,4
M,50,6,196,0,0,1,2,4,4,1
F,45,17,800,2,3,4,2,3,4,0
M,1,4,447,0,0,3,1,4,0,2
F,56,17,871,0,5,0,5,4,0,1
M,1,3,62,3,3,1,2,3,0,4
M,35,4,801,5,1,1,0,0,0,3
F,50,2,935,4,2,0,1,0,4,3
M,18,19,337,3,0,5,5,2,2,4
M,56,19,539,4,0,4,1,4,4,0
M,35,4,474,0,4,4,1,5,4,2
F,35,10,83,0,1,2,5,2,1,4
F,18,17,894,0,2,1,5,3,4,2
M,50,2,201,3,0,4,0,0,3,4
F,18,12,81,1,1,3,0,2,0,4
F,18,8,773,5,1,3,0,0,0,5
M,1,12,421,4,0,4,0,2,1,1
F,18,4,551,5,2,3,0,0,0,4
M,35,12,919,4,4,0,0,2,5,2
M,18,2,132,0,1,3,0,0,4,0
F,56,20,973,0,1,1,0,2,0,0
F,50,8,498,1,0,0,2,5,2,5
M,50,2,123,0,0,1,0,0,0,0
M,56,9,775,5,3,1,0,2,0,5
M,1,9,441,0,2,3,0,0,0,0
M,50,8,523,2,4,5,1,2,1,2
M,45,4,354,3,0,0,1,0,0,3
F,50,6,421,5,0,5,3,4,2,4
M,45,12,307,0,3,1,5,5,0,3
F,50,10,837,0,1,3,0,0,0,0
F,45,19,560,4,0,4,5,3,3,1
M,1,18,152,1,5,4,5,0,2,3
M,1,9,54,2,2,1,1,2,0,0
M,35,1,306,0,0,5,3,0,0,5
F,18,2,730,2,0,2,0,5,2,5
M,56,19,442,2,0,5,0,0,0,0
F,45,18,554,0,0,4,5,2,0,4
F,35,15,801,4,5,2,0,3,0,0
M,18,14,453,0,2,4,5,2,0,5
M,50,6,708,3,2,5,5,4,0,3
M,18,16,616,0,4,0,5,2,3,3
F,56,15,144,3,3,4,2,2,0,3
M,35,7,609,1,3,2,2,0,1,2
M,1,5,811,2,5,4,0,0,3,2
M,56,20,281,4,2,4,3,0,2,4
M,1,15,231,4,2,3,5,4,0,1
F,18,7,382,4,3,0,2,0,0,3
M,45,7,940,0,5,0,1,3,0,0
M,18,1,986,0,4,2,0,0,0,2
M,18,9,616,0,1,3,0,4,4,5
M,25,20,140,1,5,4,1,4,0,4
F,25,15,813,3,1,2,1,4,4,0
F,50,12,927,0,0,3,0,0,0,0
F,25,15,166,0,2,2,0,5,0,1
F,56,5,447,4,3,1,3,5,4,5
M,50,15,912,0,0,2,0,4,0,1
M,25,9,782,0,0,2,1,0,0,0
F,45,11,925,0,0,3,0,0,3,3
M,35,0,987,0,0,3,0,0,0,0
M,45,16,484,0,0,4,2,3,0,4
M,18,2,985,0,2,5,1,0,2,0
M,56,17,534,2,4,0,3,2,1,2
F,45,2,623,0,1,1,0,0,5,4
M,56,18,114,1,2,2,4,4,2,5
M,50,6,502,1,3,1,4,0,4,2
F,1,9,804,4,1,4,0,0,2,5
M,50,18,54,4,1,0,4,3,2,2
M,18,10,41,5,0,3,0,0,3,5
F,18,5,969,0,2,0,5,4,0,0
M,18,17,910,2,2,1,2,0,5,0
M,18,17,483,0,5,5,2,0,3,5
F,25,16,943,3,2,1,5,3,2,3
M,18,6,165,2,2,1,0,5,4,1
F,25,7,800,0,4,4,0,0,0,3
M,35,16,540,0,1,0,1,0,0,0
F,1,2,208,3,0,1,0,2,5,5
F,35,4,131,2,2,1,4,0,0,0
M,25,15,773,2,0,4,3,3,1,0
M,45,0,490,0,1,5,0,0,3,5
M,50,17,333,3,2,2,4,3,4,4
M,35,14,77,4,0,1,2,2,3,2
M,18,0,666,0,0,4,0,0,0,4
M,35,7,108,0,0,0,0,0,0,5
F,45,2,280,0,1,5,0,0,0,0
F,25,19,462,0,2,0,0,0,0,4
F,56,10,78,2,5,4,3,2,0,5
M,1,1,446,3,0,4,0,0,4,1
M,50,12,468,0,0,5,1,0,3,0
M,35,20,540,0,0,4,5,4,0,0
M,35,5,212,4,1,3,5,0,0,1
F,50,7,144,0,0,4,1,3,0,4
F,45,12,871,0,2,0,4,3,0,1
M,50,9,631,0,3,1,2,4,2,2
M,56,9,598,0,1,5,0,0,4,0
F,35,1,465,4,4,4,0,0,0,4
F,1,5,349,0,0,0,5,3,2,4
M,25,7,100,2,4,3,0,0,1,4
F,50,3,253,1,1,1,0,4,2,0
M,35,17,280,1,2,5,1,2,0,2
M,56,18,62,0,3,5,5,0,1,2
M,25,17,809,2,0,5,2,2,5,3
F,18,4,466,0,0,4,4,0,2,3
M,35,16,945,0,3,1,0,0,3,0
M,1,12,525,4,2,2,4,3,0,0
M,45,0,905,0,2,1,2,4,2,2
M,45,2,321,0,0,3,0,0,3,4
M,25,0,880,0,2,4,0,0,0,5
F,50,15,61,0,0,2,5,4,3,4
F,56,17,131,2,0,2,4,0,0,2
M,50,4,502,1,2,2,0,0,0,0
F,45,8,912,0,2,2,1,4,0,1
F,56,17,917,5,5,0,1,3,1,2
M,35,11,833,2,3,5,4,0,5,0
F,18,2,971,0,4,1,2,4,4,2
M,50,8,90,4,5,5,2,0,3,1
F,35,12,215,1,3,1,5,0,0,1
M,50,14,488,3,4,1,0,0,0,1
M,56,17,957,5,1,4,0,0,2,4
M,18,15,294,1,0,0,0,0,0,0
M,56,0,660,5,1,0,1,4,1,4
F,35,12,127,1,1,1,0,3,0,2
F,35,7,471,4,0,3,0,0,0,3
M,50,14,740,0,1,4,0,4,3,3
M,56,16,265,1,1,3,3,0,4,0
F,50,14,969,5,0,1,0,0,4,0
F,1,20,840,2,2,4,2,2,0,2
F,45,10,54,0,2,3,0,4,0,0
M,18,4,127,3,5,1,4,4,0,0
F,56,5,987,3,2,1,5,4,1,4
F,56,18,549,2,2,2,5,5,0,0
M,50,15,336,3,0,5,5,3,2,4
F,1,3,85,0,0,4,2,0,0,4
M,25,17,772,2,1,3,1,0,0,2
M,1,8,473,1,0,2,2,2,0,4
M,1,17,417,0,2,3,4,2,0,1
F,25,4,927,2,5,3,4,3,5,5
F,18,17,280,0,1,5,0,0,0,0
M,45,15,321,2,1,2,0,4,2,0
F,35,4,54,0,0,3,0,3,0,1
F,56,15,207,0,1,2,0,3,1,0
M,18,19,495,3,3,0,1,0,4,3
M,35,0,333,1,4,5,5,3,1,2
M,56,2,454,4,1,0,0,5,0,4
M,50,4,969,0,1,0,0,0,0,0
M,1,2,914,5,2,2,0,0,1,1
M,25,10,292,2,2,5,5,2,2,5
M,35,8,871,0,0,4,1,0,0,0
M,1,7,988,1,3,2,2,0,4,1
M,18,20,180,0,0,2,0,0,0,0
M,35,14,326,4,4,0,0,4,0,4
M,50,10,983,0,1,0,0,0,0,0
F,35,17,778,2,3,2,0,4,3,4
M,35,12,988,3,0,4,0,0,3,4
M,56,3,132,0,5,4,4,4,3,4
M,25,1,41,1,1,3,1,5,1,4
M,50,2,672,4,1,1,1,0,0,0
F,56,4,793,0,1,3,1,4,0,3
M,25,12,498,2,1,3,0,0,3,4
M,18,4,946,0,2,0,0,0,0,5
M,35,2,261,3,2,4,2,3,0,0
F,25,8,459,1,2,4,5,0,1,1
M,50,14,460,0,4,2,4,5,1,3
M,45,5,833,1,4,4,1,0,3,5
F,35,0,452,0,0,2,3,0,0,0
M,25,7,53,0,0,0,2,2,0,0
F,45,10,358,0,4,5,0,0,0,0
M,50,14,165,0,2,0,3,0,2,3
F,35,17,941,1,5,5,2,0,0,5
M,25,20,346,0,0,0,0,0,2,0
M,1,12,56,0,5,3,0,3,3,4
F,50,15,967,2,2,4,0,4,4,4
F,50,4,358,3,2,0,0,0,2,0
M,18,4,483,0,4,3,0,4,3,4
F,50,9,870,2,5,5,1,4,0,4
M,50,15,417,0,0,2,0,0,0,0
F,45,15,750,0,0,4,1,5,0,4
M,18,10,171,0,0,0,0,0,0,0
M,56,19,322,2,3,0,0,4,2,1
F,18,7,427,0,2,5,4,0,0,4
F,18,2,523,1,3,4,1,0,0,0
M,25,0,24,2,4,2,0,5,0,4
M,18,8,488,2,5,1,1,4,0,2
F,50,18,424,5,4,4,1,3,0,4
F,25,1,165,0,3,5,0,0,0,4
M,25,16,752,1,2,4,1,2,4,0
M,35,4,303,1,4,1,0,0,0,1
M,1,6,601,0,1,4,0,4,0,5
F,25,9,460,0,5,5,3,2,0,4
F,56,20,104,0,0,2,0,0,2,1
F,18,17,140,1,2,5,2,2,0,4
F,50,6,262,3,2,4,0,3,1,1
F,45,3,943,2,3,5,2,2,4,4
M,18,14,111,0,0,5,0,4,0,4
F,25,18,265,3,0,0,0,4,0,4
M,50,0,80,0,3,3,2,4,1,1
M,35,12,313,0,4,4,0,0,1,3
M,50,6,265,2,4,5,0,0,3,0
F,18,11,358,2,0,3,2,3,2,0
M,50,9,280,0,0,5,4,0,0,0
M,35,15,196,5,0,3,0,0,1,0
F,25,11,65,2,0,3,0,4,0,4
M,25,5,82,0,1,0,4,4,2,1
M,35,0,166,2,2,2,0,3,0,0
M,25,2,152,0,0,3,0,5,2,0
F,56,19,708,0,0,0,0,4,2,4
M,1,19,523,0,0,4,2,0,5,2
M,50,6,993,1,2,3,5,2,3,0
M,25,0,345,0,2,2,2,0,0,0
F,18,17,287,0,2,1,2,4,0,4
M,50,11,931,4,5,1,0,5,5,4
M,50,5,41,5,1,5,0,3,0,0
M,18,0,535,4,2,4,0,0,0,3
M,50,18,347,0,3,5,0,0,0,2
M,45,17,680,2,0,1,4,0,4,2
F,45,1,485,2,2,5,0,5,0,1
F,18,8,652,0,2,0,2,2,0,0
M,35,2,198,5,0,5,1,3,4,2
M,35,20,830,0,0,2,1,0,0,0
M,56,20,985,4,0,4,0,0,0,4
M,35,0,741,0,2,3,1,0,5,0
M,18,4,596,2,0,4,3,5,3,0
F,45,7,992,5,5,3,0,4,1,0
M,35,4,800,5,2,2,2,4,4,3
F,45,6,982,0,1,5,0,4,3,2
F,45,0,857,0,1,3,2,4,5,3
M,25,11,852,0,0,5,3,2,3,1
M,25,15,90,1,0,2,0,0,3,0
M,56,6,244,0,0,2,5,3,0,0
M,50,15,405,0,4,2,4,0,5,1
F,1,19,417,0,0,0,0,0,4,0
M,18,2,87,2,2,1,1,3,5,2
M,25,11,69,5,1,2,3,4,0,1
F,1,2,935,0,2,1,1,3,2,3
M,25,14,224,4,3,0,0,2,5,5
M,18,4,112,0,0,4,4,0,5,5
F,18,4,480,0,0,0,2,0,1,4
F,45,16,797,5,2,4,2,0,5,2
M,50,1,744,3,0,3,0,0,2,0
M,18,6,460,0,0,4,0,2,0,5
M,1,20,123,4,1,3,0,4,1,2
F,56,19,437,2,0,5,1,3,4,3
M,35,2,652,2,5,4,0,2,1,3
M,1,7,540,1,1,5,0,3,3,0
M,50,18,610,0,3,3,4,4,1,2
F,25,10,146,0,2,5,0,0,0,0
F,25,2,604,0,3,1,0,0,0,4
F,25,9,301,4,2,4,4,3,3,5
M,1,11,826,0,0,2,0,2,4,1
F,35,20,708,2,4,3,5,4,2,5
M,1,2,48,4,4,1,0,0,0,0
M,25,12,830,0,0,5,0,2,0,0
M,56,4,10,2,3,4,1,2,3,0
F,56,7,992,1,4,2,4,3,0,5
M,35,3,605,3,1,3,0,4,0,0
M,35,6,801,4,2,1,5,0,3,0
M,18,7,559,1,1,2,1,4,4,4
F,56,15,935,0,5,2,5,4,0,4
M,56,4,830,1,2,2,0,0,0,0
F,35,20,372,0,2,0,0,0,5,4
M,45,9,230,5,0,2,5,0,4,0
M,50,5,990,3,0,0,0,4,3,1
M,56,13,232,1,5,2,0,2,2,3
M,45,2,523,0,0,4,0,4,0,5
M,18,7,22,1,0,2,2,0,3,0
M,1,0,279,4,5,0,0,0,2,0
F,56,15,786,5,0,0,5,0,0,1
M,18,7,847,3,3,0,3,0,0,2
M,35,3,275,1,1,4,4,0,5,4
F,35,19,113,1,3,1,0,0,4,4
M,56,12,596,5,2,3,0,4,0,5
F,35,20,435,1,4,2,0,0,0,5
F,56,6,965,2,0,4,5,3,4,4
M,50,18,61,4,4,4,0,4,5,2
M,18,9,452,0,0,2,0,0,0,0
M,1,5,18,5,0,4,1,4,0,3
M,18,9,722,4,3,0,1,0,3,4
M,25,7,501,2,0,5,0,5,4,2
M,56,9,921,1,2,1,2,0,0,0
M,18,10,274,0,0,2,0,4,0,0
M,45,14,100,2,2,4,0,0,0,0
F,25,4,193,4,3,3,1,0,0,4
M,1,6,131,3,1,4,5,0,1,2
M,35,2,265,1,1,4,0,4,0,0
M,45,11,790,1,0,1,0,4,4,3
F,1,19,596,4,3,4,3,4,4,4
F,18,10,720,0,0,0,0,0,0,3
M,18,7,931,0,2,1,1,4,0,2
M,50,10,371,0,3,0,0,4,3,0
M,50,4,813,0,0,5,0,3,0,4
M,18,7,373,2,2,0,0,0,2,2
F,35,0,396,2,4,0,4,2,3,2
M,50,11,970,0,2,4,1,0,0,4
M,18,0,127,0,3,4,5,4,5,1
M,35,11,462,2,4,5,0,5,5,4
M,18,4,977,0,1,0,2,0,1,1
M,18,4,837,5,1,2,0,4,1,3
F,18,6,967,2,2,1,4,0,3,4
F,56,20,104,1,4,0,3,3,5,2
F,25,4,942,5,2,0,1,2,3,5
F,18,20,605,3,1,3,3,3,1,0
F,18,11,606,4,1,1,0,0,0,0
F,50,7,221,4,0,5,2,0,0,4
M,45,2,977,0,0,0,0,4,2,0
M,45,0,853,0,5,5,4,3,3,4
M,18,8,658,0,2,0,0,2,3,0
F,18,7,910,0,4,2,2,0,0,0
M,1,3,731,0,0,3,0,0,0,3
M,35,1,27,1,0,3,4,0,0,4
F,45,17,492,3,2,4,2,0,0,5
M,18,18,744,0,0,2,0,0,0,0
M,45,10,563,3,0,5,0,4,0,2
F,45,3,834,1,2,5,4,0,3,3
M,35,0,481,0,0,2,0,4,0,1
M,50,17,947,0,4,2,1,2,0,0
F,56,6,852,0,2,0,0,2,0,1
M,56,9,485,4,0,5,1,0,0,0
M,1,10,489,4,3,3,5,0,4,1
M,45,5,372,1,3,5,4,0,5,4
F,1,7,165,0,0,5,0,3,2,4
M,56,4,735,1,2,3,2,0,0,1
M,1,12,660,2,3,2,0,2,5,0
F,56,7,871,0,0,4,0,0,0,0
M,25,9,547,5,2,4,1,3,3,2
F,1,14,582,4,0,1,2,0,1,3
F,18,2,314,1,1,1,3,5,0,1
M,25,17,127,2,2,0,0,2,0,5
M,18,18,473,2,2,5,0,0,3,0
M,1,5,447,1,0,5,0,0,0,5
M,35,5,234,5,0,3,0,0,0,0
F,18,0,132,0,0,0,0,0,0,0
M,50,18,212,3,0,3,2,5,0,1
M,35,9,234,0,5,0,0,0,4,0
M,45,4,720,4,4,5,2,0,1,0
F,18,4,441,0,0,5,0,0,0,0
M,25,10,602,3,0,4,0,0,0,5
F,50,19,913,4,3,5,0,0,0,5
M,25,4,171,1,2,2,4,0,0,0
M,45,7,967,2,0,3,1,4,0,4
M,1,8,84,0,0,0,0,0,0,4
M,1,3,773,3,0,4,1,0,0,3
F,56,17,88,0,1,3,0,4,5,0
M,18,4,201,0,0,4,0,0,3,0
M,25,19,221,0,2,3,0,2,4,3
M,25,5,485,2,5,4,5,0,5,4
M,56,3,62,0,0,1,0,0,0,0
M,45,4,485,0,2,3,4,3,0,0
F,1,1,84,3,2,1,4,0,2,5
F,18,6,186,4,3,2,1,0,2,0
M,45,0,760,0,2,0,2,0,0,2
F,25,7,463,3,2,5,1,5,3,2
M,50,20,741,0,0,0,0,0,0,0
M,25,10,362,3,0,0,0,4,0,4
M,25,0,100,3,0,5,4,5,0,1
F,18,6,334,3,2,0,0,2,5,1
F,18,20,662,0,2,2,0,0,4,0
