Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
M,25,16,895,1,3,0,3
M,25,4,109,0,0,4,2
M,1,14,168,0,0,3,4
F,25,16,336,0,0,1,0
F,56,4,539,1,0,0,3
F,45,15,17,2,0,0,4
M,35,7,563,2,5,5,3
F,25,2,166,0,0,4,2
M,1,0,935,0,4,5,0
M,45,10,527,3,3,0,2
M,25,18,17,0,3,0,0
M,56,20,837,1,0,0,4
F,50,15,70,1,4,0,5
F,1,9,708,4,0,5,4
M,25,6,959,0,5,5,4
M,25,17,196,0,2,0,4
M,18,8,98,1,1,0,5
M,50,15,760,1,1,0,3
M,25,5,908,0,0,4,5
M,1,17,132,3,2,0,3
M,45,7,112,1,3,3,0
M,25,17,501,3,2,4,5
F,45,7,452,0,2,0,0
F,18,20,708,0,4,0,2
M,56,11,338,3,0,0,0
M,50,10,782,2,4,1,5
F,25,6,609,4,0,5,4
F,25,11,68,2,4,3,5
F,25,20,902,0,0,3,3
M,45,15,48,2,3,0,2
M,25,9,433,0,4,4,4
F,25,4,934,0,0,0,0
M,18,2,841,0,4,5,2
F,56,18,584,1,4,0,3
F,45,9,417,3,3,0,0
F,56,4,297,0,4,3,0
F,35,13,672,0,0,2,4
F,25,2,966,2,4,5,4
F,50,20,949,2,5,0,0
M,25,17,985,0,2,3,4
M,50,20,379,0,3,0,2
M,25,14,352,0,0,5,0
M,50,14,857,5,0,3,0
M,18,10,820,0,4,0,0
F,25,4,527,4,0,5,4
F,50,14,88,3,3,0,4
F,25,7,558,0,4,0,5
M,50,9,486,0,4,0,0
F,18,11,445,0,0,0,1
F,25,10,447,1,2,3,4
M,25,1,231,1,5,0,3
M,18,10,309,3,3,1,2
M,45,8,606,0,3,2,0
M,45,17,127,4,4,2,3
M,45,15,982,0,1,3,4
M,45,6,852,3,3,5,0
F,25,17,484,1,5,5,3
M,18,8,596,3,0,1,2
M,25,3,104,5,1,0,4
M,18,7,261,1,0,0,5
M,1,4,435,0,0,1,3
M,18,11,314,2,3,5,2
F,25,15,751,0,1,0,3
F,45,6,417,1,3,0,0
M,35,0,740,3,4,5,4
M,1,9,875,3,5,2,3
F,56,7,971,0,3,5,4
M,18,12,622,4,0,4,0
M,25,15,906,0,2,4,4
F,1,15,970,3,0,3,0
M,1,13,197,0,3,4,0
M,1,15,722,3,2,0,3
F,35,2,950,0,4,0,4
F,56,5,600,2,5,4,0
F,50,3,782,0,1,5,4
M,25,19,967,0,2,4,3
F,50,20,90,0,0,1,0
F,25,17,26,4,0,4,2
F,50,7,377,3,5,0,2
F,25,17,652,0,0,3,0
M,45,2,165,0,4,0,1
M,1,14,843,5,0,4,0
M,18,5,871,1,4,0,3
M,35,10,212,0,5,5,0
M,25,8,946,0,0,1,0
M,56,0,339,1,0,5,4
M,25,9,770,0,2,0,0
F,56,10,563,4,0,5,2
M,35,11,326,1,0,3,5
F,18,7,191,0,0,0,4
M,1,4,802,4,0,1,4
M,45,20,735,5,0,0,3
M,1,14,928,0,0,0,0
F,18,4,800,0,0,3,0
M,56,3,373,0,0,0,0
M,18,2,800,3,4,3,4
M,25,11,532,3,4,5,0
M,45,4,756,0,2,3,4
F,45,10,800,3,4,5,2
F,45,10,553,1,4,0,3
F,18,9,891,2,5,0,0
F,56,5,744,1,2,4,0
M,25,2,973,4,4,5,0
F,35,1,222,0,0,4,2
F,18,12,430,0,0,4,4
F,25,14,272,4,2,0,0
F,18,12,161,0,0,3,4
M,1,0,878,3,3,3,2
F,25,18,598,0,2,5,2
F,18,2,402,3,0,4,3
F,1,4,110,5,4,0,0
M,18,12,485,0,4,4,4
M,50,2,943,0,0,0,0
M,45,3,931,5,3,2,1
M,35,20,969,0,0,0,0
M,1,2,143,1,4,1,4
M,18,7,82,1,0,4,4
M,18,19,362,3,1,5,0
M,18,12,296,0,5,0,4
F,1,17,553,0,0,1,5
F,18,20,372,0,3,4,0
M,1,2,857,1,2,0,0
M,45,2,38,1,3,3,3
F,25,7,215,3,5,3,2
M,18,18,625,3,5,0,0
M,35,18,912,1,0,3,5
M,35,11,445,0,0,0,0
M,25,14,201,3,3,5,5
F,25,9,910,1,0,3,0
M,50,7,220,3,2,5,3
F,56,4,206,3,1,3,4
M,45,2,782,0,4,3,3
F,50,20,940,4,0,5,3
F,56,7,652,5,3,1,2
M,18,14,112,4,0,3,4
F,25,11,606,0,0,0,0
F,18,7,140,0,2,3,0
F,18,15,804,1,0,0,0
M,25,3,837,2,5,0,4
M,1,2,847,0,0,2,4
M,25,0,483,4,4,5,3
F,18,4,485,4,1,0,5
F,35,8,378,0,0,1,3
F,25,20,492,0,3,0,0
M,25,7,837,3,4,3,0
M,35,9,349,0,0,0,0
F,18,1,987,1,0,5,2
F,1,4,555,0,3,1,0
F,50,9,870,3,3,0,4
M,25,9,782,1,4,1,5
M,56,20,23,0,2,1,3
M,45,13,402,5,5,5,2
M,18,0,220,0,2,5,3
M,25,20,461,4,2,0,0
F,35,4,970,4,0,5,4
F,25,20,793,3,0,1,3
F,35,0,965,4,0,4,1
F,25,13,110,0,5,0,0
F,45,13,196,0,1,5,5
F,25,17,740,0,1,0,4
M,35,2,115,2,1,3,0
F,18,14,523,3,0,0,4
M,56,11,701,0,5,3,0
M,18,12,985,0,3,5,0
M,50,13,597,2,0,1,1
M,45,15,402,1,1,0,0
M,56,17,402,1,3,5,0
M,50,2,282,3,0,0,0
M,25,12,800,0,1,0,4
M,18,7,443,4,0,5,0
F,50,14,920,0,3,0,3
F,45,10,109,0,0,3,0
M,35,4,805,0,2,3,0
F,25,8,799,0,3,0,3
M,35,13,482,5,0,0,5
F,50,2,958,0,0,4,4
M,1,5,127,0,3,2,0
M,35,10,345,0,1,5,3
M,18,20,338,1,0,4,3
M,1,9,793,2,0,5,2
F,45,19,354,4,4,3,3
M,35,4,82,3,2,0,0
M,56,2,143,0,0,0,3
M,25,19,493,0,1,1,0
M,56,3,563,5,1,0,2
M,56,2,765,0,5,1,0
M,25,12,797,0,2,0,0
M,1,4,28,3,0,0,2
F,25,4,708,2,4,3,3
M,25,19,917,5,3,3,5
F,45,3,756,0,3,0,3
M,18,6,625,3,0,0,4
M,18,5,770,3,1,4,5
F,18,12,497,1,0,0,2
M,25,17,878,0,0,5,4
M,18,8,285,0,1,4,1
F,18,12,362,0,3,5,5
M,25,11,490,0,2,3,0
F,18,15,982,1,1,4,5
M,45,20,173,0,4,5,4
F,45,20,240,0,0,0,3
F,1,1,143,3,0,3,2
F,18,15,966,3,3,0,0
M,45,0,88,0,5,2,0
F,50,14,756,4,1,0,3
F,25,2,481,4,0,3,5
F,50,17,474,1,0,3,3
F,25,17,61,0,5,3,0
F,25,16,62,1,0,0,4
M,56,2,544,2,3,3,2
M,25,11,373,3,3,0,5
F,1,1,907,0,4,3,0
M,25,2,157,5,0,2,3
M,50,20,120,0,0,0,4
F,50,18,966,0,0,0,3
M,25,15,928,2,0,0,1
M,45,7,285,5,4,4,0
M,50,13,279,3,4,3,0
F,25,18,914,0,2,4,4
M,45,0,274,0,3,3,0
M,25,11,462,4,3,4,0
M,1,10,497,4,0,0,2
F,56,10,459,0,0,1,5
M,25,7,939,3,0,1,2
M,18,8,770,0,1,3,4
M,25,5,794,0,1,0,4
M,35,4,437,1,2,4,0
M,56,9,181,3,1,3,0
M,56,17,894,0,1,0,5
F,56,7,602,3,1,4,0
F,1,0,631,2,5,0,3
F,1,1,622,3,3,4,5
F,25,17,772,3,5,3,3
M,18,14,377,0,3,4,1
M,56,5,947,4,0,4,2
F,50,15,312,0,0,1,0
F,1,5,460,3,0,3,0
M,50,2,616,3,0,0,3
M,25,1,198,4,4,0,3
F,1,15,297,0,3,0,0
F,1,20,811,4,0,2,5
F,45,5,281,2,4,0,5
M,18,14,17,0,5,0,4
M,25,15,843,0,3,0,2
M,35,0,285,0,0,5,1
F,25,2,917,0,0,3,0
M,35,6,373,0,0,0,5
F,1,14,157,3,2,3,3
F,25,4,345,1,0,0,4
M,1,11,485,3,1,2,0
F,25,14,370,0,4,0,0
M,25,14,161,5,5,2,1
M,18,14,497,0,3,5,3
M,18,15,447,0,2,1,4
M,50,4,282,0,4,4,3
M,18,13,708,0,2,5,0
M,35,17,740,0,0,4,0
F,45,8,110,0,0,4,2
M,25,12,194,0,1,0,5
F,45,9,803,1,4,3,0
M,18,14,465,3,0,3,4
M,56,3,309,0,0,0,3
F,56,15,947,0,0,5,5
F,50,0,262,3,4,5,0
M,56,18,838,3,0,4,4
F,18,17,680,0,0,0,2
F,25,14,424,2,0,3,2
M,25,19,339,3,3,4,3
F,18,13,284,0,0,0,0
M,18,3,959,3,5,1,4
F,25,2,965,0,3,0,2
M,50,9,301,5,3,5,5
F,25,1,30,0,3,0,5
M,25,7,492,0,5,1,2
F,1,5,16,4,0,0,1
M,25,8,917,0,0,0,0
M,35,9,181,3,3,0,0
F,18,9,997,3,4,3,1
F,45,14,326,0,4,0,0
M,18,2,161,1,5,0,4
F,1,15,920,3,0,1,2
F,56,12,773,2,0,0,0
M,25,7,405,0,3,0,0
M,18,5,547,0,0,5,0
F,1,1,532,2,1,0,5
M,1,7,85,4,0,1,4
F,1,11,211,5,5,1,0
M,56,3,109,3,3,5,1
M,1,17,652,0,0,0,4
F,35,2,168,0,0,0,0
F,25,6,830,0,3,0,0
F,50,16,83,0,4,3,3
M,56,15,296,3,3,0,0
M,45,17,544,4,3,1,0
F,18,15,462,4,4,3,5
F,1,0,987,3,0,5,4
M,18,15,45,0,2,0,3
M,25,0,410,1,5,0,0
M,1,15,280,5,0,0,4
M,50,11,26,2,0,4,4
M,18,12,435,1,0,1,3
M,25,0,377,2,5,0,4
M,18,0,704,0,4,5,1
M,45,15,402,4,3,5,0
F,35,0,485,3,2,0,1
F,35,7,933,3,5,0,4
M,35,12,180,3,0,5,0
F,25,4,171,0,5,3,2
F,18,19,143,0,0,0,5
M,50,10,933,0,2,0,0
M,35,4,741,0,5,5,4
M,25,17,563,1,5,0,5
M,45,19,272,1,0,4,3
M,18,5,833,0,0,0,0
M,18,13,303,3,2,3,0
M,18,14,490,0,1,3,1
M,35,5,143,3,0,0,0
M,1,16,221,0,0,0,0
F,1,1,503,0,2,4,2
M,25,4,836,0,1,1,3
M,35,4,937,0,0,4,5
M,50,5,531,0,0,0,0
F,25,6,128,1,5,3,0
M,18,14,376,3,4,0,2
M,45,1,863,4,2,3,0
M,25,19,923,3,0,2,2
F,18,17,540,0,0,0,0
F,25,14,201,2,0,0,3
M,25,4,274,1,4,4,0
F,25,2,275,1,0,4,5
M,18,4,557,0,2,0,0
M,25,0,680,0,3,4,4
M,18,10,361,1,0,0,2
F,35,14,966,0,0,4,0
F,18,20,132,0,4,4,4
M,1,15,959,0,3,0,5
F,50,0,927,5,0,0,0
M,35,1,208,0,4,5,0
F,18,4,84,0,4,0,0
F,56,7,48,0,0,3,0
F,18,19,554,0,2,0,0
F,50,12,610,3,4,0,1
F,56,5,435,0,1,0,3
M,18,12,801,1,3,5,3
F,25,4,349,0,1,0,5
M,18,4,941,2,0,0,5
F,50,11,616,5,0,3,5
M,50,8,261,5,4,5,1
F,25,15,297,1,2,0,3
M,25,3,347,5,1,1,4
M,56,7,602,3,3,0,2
F,25,11,20,0,5,1,0
M,35,13,87,0,2,2,1
M,56,15,284,5,0,0,0
M,50,10,445,0,4,3,0
M,1,15,265,0,4,0,3
M,56,20,937,3,2,0,0
F,18,19,708,1,2,2,0
F,50,15,652,0,0,0,0
F,25,10,358,1,2,4,0
F,25,0,66,3,0,0,5
M,56,10,550,3,4,0,0
F,18,4,224,0,0,4,0
M,56,4,925,2,0,0,3
M,35,17,459,0,3,3,3
M,50,4,813,3,3,0,0
M,25,17,230,4,4,2,4
M,18,17,326,0,0,5,0
F,35,18,435,0,4,5,5
M,45,2,975,2,3,0,0
M,45,7,782,3,4,0,0
M,18,11,333,1,1,0,5
M,56,20,88,0,0,0,4
F,18,2,700,0,4,3,0
M,25,4,942,1,2,0,1
M,56,2,582,0,0,0,1
F,1,9,802,3,0,3,4
F,45,5,198,0,0,0,5
F,25,17,222,1,2,0,5
M,18,5,347,3,0,0,3
M,18,12,312,4,2,0,4
F,18,2,15,1,1,4,4
M,18,18,212,0,2,3,2
M,25,6,371,1,0,2,4
F,1,6,171,1,3,0,4
F,35,2,40,0,1,3,3
F,25,15,105,3,0,4,5
F,18,19,590,0,5,4,2
F,56,4,452,0,1,4,5
F,35,2,286,0,0,1,4
F,18,2,377,0,0,3,0
F,50,0,373,4,1,0,0
F,50,20,760,5,0,5,0
F,56,3,631,0,2,3,2
F,25,5,127,3,0,0,4
F,25,4,53,3,0,4,0
F,25,12,830,0,0,0,0
F,35,8,672,0,0,3,3
M,50,5,704,0,1,4,2
M,18,14,627,0,3,0,0
M,18,12,434,3,2,5,5
F,1,17,445,0,4,4,2
F,50,12,85,0,0,2,2
F,25,15,484,0,4,2,1
M,25,7,993,5,4,0,0
M,1,17,465,3,0,3,5
F,35,8,923,3,3,1,3
M,50,9,926,0,0,1,4
F,56,13,326,0,4,3,0
F,25,18,74,0,0,0,0
F,25,7,274,1,5,5,0
M,56,14,232,0,3,0,0
F,1,4,18,0,4,3,2
F,56,17,281,2,0,2,0
M,1,17,90,0,4,0,2
M,18,8,900,0,2,0,5
F,56,2,921,0,2,0,4
F,18,2,674,4,0,1,4
F,1,9,947,3,2,1,0
F,18,0,23,0,4,2,5
F,1,17,465,3,4,0,2
M,56,4,597,2,3,3,0
F,18,0,471,0,2,4,0
M,25,3,623,0,5,2,3
F,50,20,16,0,0,4,2
M,56,7,190,0,0,0,5
F,18,10,90,0,0,4,3
F,25,17,782,4,5,3,5
M,50,14,447,0,0,0,0
M,18,4,983,0,1,0,4
F,25,2,468,2,2,0,0
F,25,1,473,2,1,3,4
M,18,2,618,3,5,0,4
F,50,1,13,0,4,3,4
M,25,2,983,0,2,4,5
F,45,15,458,0,4,3,4
M,35,8,652,0,4,4,4
F,18,0,20,0,4,4,0
M,56,19,560,2,3,0,0
M,25,17,166,3,1,0,0
F,25,18,118,0,4,0,0
F,25,5,150,1,5,1,4
M,18,19,900,0,2,0,4
M,56,20,666,0,0,3,4
M,25,9,826,3,0,0,0
M,1,6,772,3,4,3,0
M,1,17,970,4,0,0,4
M,50,17,82,2,0,4,0
F,25,7,631,0,4,4,4
F,56,7,321,3,0,0,4
F,50,4,928,3,1,0,4
F,18,11,307,5,4,4,4
M,56,9,171,3,3,3,0
M,1,11,222,3,4,1,0
M,18,17,904,3,3,0,0
M,18,3,527,2,0,4,0
M,18,0,547,5,0,3,3
M,35,9,78,4,3,5,3
M,1,18,381,2,0,0,4
M,50,6,465,1,0,0,3
F,25,17,973,0,4,1,0
F,45,7,601,0,1,0,5
F,1,10,991,5,4,4,0
M,1,1,744,3,1,5,3
M,45,4,427,2,1,0,0
F,18,4,223,1,0,0,0
F,1,17,376,3,5,4,4
F,1,9,609,2,0,0,3
M,50,3,981,3,0,4,3
M,56,18,460,4,1,0,3
M,18,0,942,0,4,3,3
M,25,0,360,0,0,3,3
M,45,7,904,3,2,3,0
F,45,8,625,0,5,0,2
F,56,16,750,2,3,4,0
M,1,0,61,3,3,3,1
M,1,12,940,0,5,0,3
M,50,8,977,0,2,0,0
F,25,0,486,3,3,2,4
M,25,2,502,4,4,5,5
M,1,8,907,0,0,3,4
M,1,4,402,2,0,0,0
M,56,20,837,0,0,3,0
M,56,3,674,3,4,5,0
M,35,4,463,4,0,5,0
M,56,10,605,0,1,3,3
F,18,16,547,4,4,4,1
M,56,18,206,0,1,1,4
M,25,4,326,1,3,0,2
F,35,5,329,0,0,3,1
F,45,4,80,0,3,3,0
F,25,3,943,0,1,0,0
M,18,12,38,3,0,0,3
M,50,0,537,0,0,0,5
M,56,2,98,0,3,3,5
M,56,9,534,0,4,0,5
M,25,6,758,3,1,0,3
F,1,2,916,1,0,0,3
F,56,7,934,1,5,0,4
F,50,20,349,0,1,0,0
M,50,11,772,0,4,0,0
M,18,8,811,2,0,1,0
F,25,8,272,2,0,2,4
M,18,11,830,5,1,4,0
M,18,14,424,4,4,0,0
M,18,20,871,0,5,2,0
F,50,4,609,1,4,5,2
F,1,15,50,0,2,1,0
F,25,17,157,4,2,0,3
M,35,8,944,0,0,1,5
M,25,10,37,0,4,4,5
M,25,15,764,3,4,0,5
F,56,14,21,0,0,1,3
M,45,3,53,0,2,1,5
F,25,15,981,0,4,3,0
M,1,9,658,3,0,0,3
M,1,1,544,4,0,0,0
M,25,18,751,0,0,3,0
M,18,9,326,0,0,0,4
F,35,13,462,2,3,4,1
M,18,12,954,5,0,0,2
M,25,5,206,0,2,0,5
M,18,6,297,3,0,0,1
M,56,0,473,1,2,3,3
F,45,7,319,3,0,5,3
M,25,12,432,5,0,3,0
F,25,15,122,0,5,0,4
F,25,17,197,1,4,4,3
M,56,9,790,4,4,0,4
M,1,8,930,4,0,2,4
M,25,9,113,3,3,3,5
M,1,2,10,1,5,0,0
M,35,8,942,0,1,0,3
M,35,14,930,0,4,1,1
M,50,17,303,3,4,4,0
F,25,10,84,0,0,1,0
M,18,7,582,0,1,4,4
M,18,2,424,0,3,0,0
F,25,6,582,3,0,0,1
M,18,0,988,0,4,0,0
M,45,0,150,0,4,1,2
M,18,1,778,4,3,0,4
M,45,15,480,0,3,4,2
M,25,3,63,0,4,3,2
F,45,13,166,3,2,4,0
F,25,12,349,5,4,0,3
F,1,7,630,0,2,4,4
F,25,6,320,1,0,4,3
F,25,12,700,3,4,2,5
F,18,7,923,0,5,5,0
F,18,6,206,0,0,1,1
M,56,11,921,0,0,0,4
F,56,4,244,4,1,2,2
M,18,4,980,3,0,4,4
F,50,15,42,2,0,5,1
F,25,12,577,5,0,3,2
F,35,12,800,1,4,0,3
M,1,18,969,3,4,3,5
M,18,11,853,0,0,3,5
M,35,18,481,4,0,3,0
M,35,0,815,3,0,4,3
M,25,1,82,0,0,2,0
M,56,11,296,0,5,4,5
M,25,14,941,0,0,0,1
F,56,5,89,3,0,5,2
M,25,14,142,3,4,1,2
F,1,12,235,0,4,3,5
M,25,13,146,2,0,0,0
F,56,4,33,0,2,0,5
F,25,4,130,3,0,0,4
F,1,11,453,5,0,0,5
F,45,20,630,0,0,4,0
F,50,5,741,0,5,0,3
M,18,13,847,0,5,2,0
M,25,17,100,3,0,3,4
M,1,11,327,1,0,2,1
M,45,0,912,0,0,4,4
M,25,7,131,4,3,3,4
M,56,9,265,1,1,4,3
M,50,8,460,4,4,5,4
M,35,16,920,1,0,4,0
M,18,5,330,0,0,1,4
F,25,17,704,0,5,0,5
M,18,18,435,0,0,0,4
M,18,11,744,3,0,4,4
M,1,1,773,1,0,0,3
M,50,8,584,1,0,3,0
F,25,17,910,0,3,5,0
M,25,11,441,4,0,2,5
M,25,4,123,3,1,5,0
F,1,2,405,3,4,3,4
F,25,19,539,0,0,0,0
F,18,15,532,0,0,3,0
F,18,5,405,3,0,0,3
M,25,14,462,3,2,5,4
M,35,14,338,0,0,4,3
M,56,5,534,1,0,0,5
F,56,6,197,4,0,4,0
F,25,15,284,5,0,3,0
F,56,13,813,4,5,4,1
M,45,7,33,5,4,3,0
F,25,2,441,0,1,0,0
F,56,19,328,0,4,0,4
M,1,17,460,0,1,2,4
M,1,0,465,1,0,3,4
M,35,7,773,3,0,5,0
F,25,6,191,4,0,0,3
F,1,14,852,3,0,5,3
M,25,19,474,0,5,4,0
F,25,7,871,0,0,0,5
F,25,15,347,0,4,0,4
F,56,14,830,0,4,4,0
F,1,2,598,3,2,5,4
F,25,19,436,0,3,5,0
M,1,5,969,0,1,0,0
M,50,8,975,5,3,0,3
F,25,1,296,0,0,4,5
F,18,11,61,0,0,0,2
M,1,10,777,2,2,2,4
F,25,0,983,4,4,0,1
F,50,14,700,2,3,3,3
M,18,10,223,2,0,1,0
F,56,4,410,5,3,0,3
M,50,7,553,0,0,0,5
F,35,17,559,3,0,0,0
F,56,4,485,3,0,4,1
F,50,1,168,0,2,2,5
M,1,3,89,3,4,1,1
M,50,9,80,0,4,0,0
F,25,5,325,3,2,5,0
F,18,8,590,4,2,0,0
M,56,6,328,1,0,5,0
F,25,0,80,0,0,0,0
M,18,0,333,4,3,5,3
M,1,10,990,0,5,3,2
M,25,16,610,0,4,5,4
M,56,4,833,2,2,1,0
M,25,4,910,3,0,0,0
F,50,17,178,0,2,4,5
M,56,8,666,0,4,0,0
M,25,3,193,0,5,4,4
F,25,12,610,0,4,0,0
F,50,1,110,0,0,3,3
F,25,11,843,2,4,4,0
M,35,7,973,3,4,3,2
F,1,8,493,0,3,4,0
M,25,17,220,3,3,3,1
M,18,2,194,3,0,2,3
M,35,18,837,0,0,3,0
M,18,6,76,3,0,0,5
F,25,15,63,0,0,0,2
M,25,14,111,3,5,0,0
F,50,20,612,1,3,0,4
F,56,0,21,0,1,2,4
M,18,3,550,1,3,4,3
M,1,3,396,4,3,0,3
F,18,19,143,0,3,3,4
F,56,20,796,3,4,5,0
F,18,3,240,1,0,4,4
M,56,2,557,0,0,1,0
F,18,17,273,2,3,0,3
M,50,17,804,0,5,1,0
F,45,8,114,0,0,0,0
M,50,7,331,4,3,5,0
F,56,7,902,3,1,0,0
M,25,2,373,0,3,0,5
M,35,17,581,0,0,1,2
M,50,20,262,0,1,0,5
F,25,5,435,3,1,2,3
M,35,17,856,0,0,0,2
M,18,4,338,0,1,1,0
M,25,9,971,3,1,0,0
M,50,4,469,3,0,0,3
F,18,1,730,1,4,0,4
