Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,35,17,940,3,0,5,0,0,0,0,5,4,4,0
F,45,11,917,2,1,5,0,0,3,2,3,1,0,0
F,45,11,201,4,0,4,0,0,4,0,3,0,5,3
M,45,20,633,1,0,3,3,1,4,2,2,5,0,3
F,1,19,486,1,3,5,0,5,0,1,0,3,2,4
M,45,11,833,5,3,2,5,5,0,1,1,3,0,0
M,35,13,325,3,0,3,0,0,0,0,5,0,1,0
M,1,18,539,5,0,0,5,0,4,3,1,4,2,0
F,18,12,180,2,0,2,0,2,0,0,0,0,3,4
M,18,16,290,2,4,1,1,3,0,2,2,4,0,0
M,1,16,313,1,0,1,0,3,4,0,0,4,2,0
F,35,20,726,3,2,4,4,0,4,5,0,5,0,3
M,35,11,208,0,0,2,0,0,4,4,0,0,0,0
F,1,11,907,1,2,0,0,0,4,2,0,4,0,0
M,56,14,830,0,0,5,0,0,4,1,1,3,0,0
M,25,19,410,0,0,0,0,3,4,0,0,3,0,3
M,18,17,224,4,0,5,0,0,0,4,0,3,2,4
M,1,11,920,2,3,3,5,2,0,3,0,5,0,4
M,50,12,38,4,0,5,0,0,4,1,2,5,4,0
F,56,17,799,0,0,2,0,0,4,1,3,5,1,0
F,50,8,680,0,0,4,5,0,0,0,0,0,0,4
M,1,15,31,0,3,4,1,1,0,3,1,0,1,0
M,50,9,800,0,0,2,3,0,1,5,0,3,5,0
M,50,19,190,0,0,5,0,0,1,5,0,4,0,0
F,50,12,197,2,1,1,0,0,4,3,2,4,4,0
M,35,9,379,0,1,4,5,0,1,4,3,4,0,3
M,56,9,498,0,0,0,3,0,0,3,4,4,0,0
M,25,3,902,0,0,2,0,0,1,5,3,5,0,0
F,18,8,279,0,0,5,0,0,0,2,4,4,4,5
M,35,9,502,0,0,2,0,0,1,4,1,5,4,0
M,45,2,87,1,1,3,0,1,2,5,1,0,0,4
F,45,7,547,1,2,4,0,0,0,1,1,1,0,0
F,56,0,312,0,3,1,0,1,4,2,1,4,2,3
M,1,19,535,2,1,2,0,0,3,2,1,4,1,1
M,50,2,604,5,0,4,1,5,5,1,2,5,2,4
F,35,2,949,0,0,0,0,1,1,0,2,5,2,0
F,1,17,744,0,0,0,0,1,3,0,5,4,0,3
M,50,7,196,1,4,4,0,0,0,5,0,1,0,1
F,56,17,229,4,0,4,5,0,4,2,4,2,0,0
F,25,6,652,1,3,1,5,0,0,3,0,4,4,0
F,35,6,152,3,4,0,3,5,0,4,0,4,0,0
F,18,18,441,2,3,1,4,5,2,2,4,2,0,0
F,35,2,80,3,0,5,0,0,5,1,0,3,4,1
F,50,4,180,2,0,5,0,0,0,0,0,5,0,0
F,25,6,489,4,3,3,5,4,2,2,0,2,5,0
F,18,12,349,4,0,5,0,0,4,3,0,3,0,0
F,25,13,378,2,1,1,0,0,3,2,2,4,4,0
M,1,15,535,5,0,0,0,0,2,4,0,5,0,5
F,45,9,973,1,1,4,1,1,5,3,1,5,0,3
F,1,20,990,5,3,5,5,0,2,5,4,0,2,0
F,18,6,112,5,0,0,0,4,0,1,0,4,5,4
F,50,17,334,0,0,5,5,0,4,3,4,0,4,0
F,35,2,244,2,1,0,5,1,0,4,3,4,3,4
M,18,18,80,1,0,0,1,3,5,3,3,1,0,0
F,25,15,498,0,0,5,0,0,2,5,4,0,5,1
F,56,6,215,0,0,4,0,2,1,5,4,0,3,0
F,35,17,6,4,0,5,5,0,0,4,0,1,4,0
F,50,13,857,0,0,1,5,5,2,0,3,3,0,0
F,18,5,128,0,0,5,0,0,4,0,0,3,1,5
F,25,20,911,1,3,4,2,2,5,1,2,2,0,1
F,56,19,245,0,0,2,0,0,4,5,4,1,4,0
F,56,15,943,2,3,4,5,0,1,3,2,2,5,0
F,56,11,911,0,0,4,3,0,0,0,0,4,0,3
M,25,4,474,1,3,5,0,5,3,2,4,0,5,4
F,50,3,81,0,1,2,5,3,0,4,3,4,0,0
F,50,19,98,0,3,4,0,0,3,0,0,4,0,0
F,50,4,453,5,0,2,0,0,0,0,4,2,2,1
M,1,1,731,0,4,3,2,3,3,3,0,2,0,2
F,25,18,301,4,0,5,0,0,0,0,0,0,5,5
M,56,3,793,0,3,4,1,0,0,3,0,4,0,2
F,50,19,442,0,0,3,5,0,1,3,0,4,0,5
F,56,19,933,3,0,5,3,1,0,3,0,1,0,2
M,56,14,857,0,4,5,2,3,2,0,2,4,2,2
M,1,17,770,0,0,0,5,3,4,5,0,0,0,0
M,1,19,990,4,0,0,4,1,4,4,1,2,0,1
F,50,4,969,4,0,2,0,0,0,1,4,4,4,0
F,25,17,452,0,0,4,0,0,3,2,3,1,2,5
F,35,14,330,2,1,1,0,0,3,0,0,1,1,0
F,45,9,329,2,3,3,0,0,4,2,3,0,0,1
M,35,13,362,3,3,4,1,0,0,4,0,3,3,1
F,56,12,209,2,0,2,3,5,3,3,3,3,0,3
M,50,13,211,4,0,4,0,5,3,3,1,0,0,0
M,18,11,560,0,3,0,4,1,3,1,0,4,4,4
M,25,5,330,3,0,4,2,4,0,0,4,3,5,0
F,56,15,108,0,0,0,0,0,1,5,5,5,0,0
M,56,20,752,2,4,0,0,4,0,5,4,5,0,0
M,1,4,802,0,0,4,0,0,4,3,0,3,3,1
F,35,7,537,5,0,2,5,0,4,3,0,0,4,2
F,25,17,965,2,1,4,0,0,3,3,1,0,5,0
M,25,15,165,1,3,2,5,4,3,0,0,3,5,3
F,35,3,590,0,0,0,0,5,0,3,0,0,4,4
M,45,3,346,3,1,0,5,5,4,4,3,0,4,0
M,35,14,396,0,3,3,0,5,0,3,0,0,0,2
M,56,0,627,1,0,3,0,3,2,0,1,5,0,1
M,18,18,358,3,0,0,0,0,0,3,0,4,0,0
M,18,20,314,4,0,4,0,0,2,2,0,1,0,5
M,1,11,281,0,0,4,0,0,0,3,0,0,0,3
F,25,13,482,3,0,1,4,0,0,3,1,3,2,0
M,35,4,69,0,4,3,0,1,4,0,0,4,0,0
M,50,8,314,0,0,2,2,0,0,3,2,4,0,5
M,18,19,603,4,4,0,0,5,2,4,3,0,5,4
F,35,1,685,5,0,4,0,1,0,3,0,5,4,4
M,56,3,782,5,0,4,0,0,0,5,0,0,0,0
M,50,11,286,4,0,0,0,0,3,4,0,3,0,2
M,45,7,523,1,4,2,1,3,4,4,3,4,0,5
M,18,5,926,0,0,3,5,2,0,2,1,0,0,1
F,45,0,957,0,2,2,4,2,0,2,4,0,0,2
F,25,6,23,0,0,5,2,2,0,2,0,4,4,0
M,45,19,197,1,0,4,0,0,3,5,4,2,0,4
F,18,2,606,0,0,0,0,0,4,0,3,0,0,4
M,45,4,337,0,1,0,0,0,3,3,1,4,0,1
M,25,19,610,0,0,0,0,0,2,1,0,4,0,4
M,25,20,33,0,1,1,3,4,0,0,0,3,0,5
F,35,13,279,2,2,4,5,3,0,4,1,5,0,0
F,45,16,82,3,0,4,0,0,3,2,0,4,0,3
M,18,9,221,0,0,1,2,0,0,0,0,1,0,0
M,45,1,290,0,0,0,0,0,0,2,4,0,1,0
F,1,19,966,0,3,5,5,3,0,0,0,5,1,0
M,18,18,900,5,0,2,5,0,0,0,2,3,0,0
F,50,18,603,0,0,5,0,0,4,5,5,0,2,2
F,56,13,805,3,0,0,0,0,0,4,3,0,0,0
F,50,6,904,0,1,3,0,3,3,5,2,2,3,2
M,35,16,454,4,0,1,0,4,5,4,3,4,0,2
F,25,6,337,1,1,4,0,3,4,0,1,4,3,0
F,50,11,970,3,2,4,5,2,3,2,0,4,0,5
F,1,18,910,4,0,2,2,4,5,2,4,5,4,0
F,35,17,377,0,0,5,0,0,0,5,4,2,0,0
M,50,17,662,0,2,3,0,2,3,1,5,0,0,4
F,25,6,15,1,3,1,0,3,0,4,0,4,5,0
M,35,3,287,0,0,2,0,0,0,0,1,3,2,3
F,18,20,972,0,4,2,1,0,0,2,1,4,4,3
M,35,17,405,2,0,4,0,0,2,4,3,3,0,2
F,35,15,336,0,0,2,0,4,3,0,4,4,0,5
F,18,16,152,2,0,1,0,0,0,2,5,2,0,5
F,35,19,958,0,0,0,0,3,4,1,0,5,0,0
F,56,4,378,2,0,4,3,0,0,5,0,0,2,5
M,56,6,121,5,0,2,0,0,4,3,4,0,0,4
M,1,0,760,1,0,3,5,0,0,4,1,4,5,0
F,18,17,604,0,0,0,0,0,4,0,0,3,2,4
M,35,10,597,3,0,0,0,1,1,3,0,5,4,4
M,35,18,113,0,0,5,0,0,0,0,1,3,0,0
F,1,20,983,0,1,5,3,1,1,0,0,2,0,2
F,35,13,48,4,0,4,1,0,0,5,0,0,0,4
F,35,12,986,0,0,4,0,0,0,5,3,4,0,0
F,35,0,547,0,0,0,5,0,0,5,0,5,0,5
F,1,16,168,1,0,4,0,0,4,2,2,5,0,0
F,45,4,377,0,4,0,3,5,0,2,2,3,4,0
M,1,16,131,0,0,4,3,0,0,2,0,2,0,0
F,35,6,22,5,0,4,0,0,2,3,4,3,1,1
F,25,19,110,3,0,5,0,1,3,0,1,1,0,0
M,25,11,803,1,3,2,5,5,0,4,3,5,2,4
F,1,10,373,0,4,4,0,4,0,2,1,0,4,4
M,1,18,352,0,0,2,5,0,2,3,1,5,1,2
M,35,14,77,0,0,5,0,0,0,4,2,4,4,5
M,50,3,780,0,1,5,3,3,5,2,5,5,2,0
M,1,3,261,5,1,0,0,0,4,4,0,3,0,0
M,35,18,870,0,0,5,5,4,3,5,0,4,0,0
M,45,8,559,1,0,1,5,0,5,3,2,0,0,0
M,45,11,206,1,3,0,3,4,0,5,0,0,0,4
F,18,14,161,1,0,0,0,0,3,0,0,2,4,4
F,18,14,705,5,2,2,2,4,0,4,0,5,0,3
M,1,5,735,2,0,0,0,1,4,4,4,5,0,4
M,1,7,220,0,0,2,0,0,5,5,5,0,0,0
M,35,20,524,0,0,1,4,0,0,1,0,1,0,4
F,1,0,173,0,2,5,0,4,0,5,0,2,4,0
F,1,3,294,4,4,0,0,2,0,3,0,0,0,0
M,45,16,631,0,4,0,0,1,0,5,4,3,5,0
F,1,20,532,2,0,0,3,0,0,2,0,5,0,0
M,35,15,41,1,3,5,0,5,3,2,4,0,0,0
M,50,9,142,0,2,5,1,3,0,2,3,0,0,2
M,45,6,64,0,0,2,0,0,2,0,0,4,4,4
M,25,17,6,4,0,5,0,0,0,0,0,4,5,0
F,1,10,196,3,0,0,0,0,4,1,3,3,0,0
F,35,2,85,0,0,5,0,2,0,5,3,5,0,5
F,18,16,469,0,4,4,5,1,1,5,4,3,0,0
M,18,8,465,0,0,1,4,0,4,0,3,0,2,0
M,1,18,380,1,3,1,5,2,4,3,0,3,4,0
M,35,11,914,4,3,0,1,4,3,0,3,4,1,5
F,25,6,352,2,3,4,5,5,1,0,1,0,0,3
F,50,0,68,5,0,1,4,5,0,0,0,5,0,3
M,35,17,942,0,0,2,0,0,3,3,1,0,0,0
M,25,15,49,2,0,4,4,0,1,0,1,0,3,4
F,25,13,378,0,1,3,0,4,3,4,0,0,2,0
M,35,0,432,0,0,0,5,5,2,3,1,4,0,2
M,25,6,325,4,0,0,1,0,1,2,2,5,0,1
F,18,19,170,0,0,5,5,0,0,1,0,0,0,2
F,25,11,361,1,4,1,3,5,0,4,2,4,5,3
M,1,6,6,0,0,3,0,0,0,5,0,3,4,1
F,1,15,972,0,2,3,0,0,0,0,5,3,0,0
F,45,1,980,3,0,2,3,0,3,0,0,4,0,0
M,18,18,469,0,0,5,5,0,0,3,0,2,0,0
F,18,1,20,3,0,4,0,0,3,4,4,0,0,0
F,50,17,290,0,0,5,0,0,4,3,1,3,0,0
M,25,6,275,0,3,4,5,0,0,4,0,0,2,0
F,50,20,223,1,3,5,5,3,2,2,0,2,0,0
F,45,3,141,4,2,0,5,0,0,2,2,0,4,0
M,45,16,274,2,2,1,0,4,0,3,1,3,0,2
M,35,7,940,1,0,4,3,0,0,0,0,4,0,2
M,50,8,498,0,4,0,0,1,4,0,3,3,0,4
M,25,6,590,3,0,4,5,1,2,0,0,4,5,2
M,50,8,991,3,1,1,3,0,3,4,1,0,3,3
F,25,2,466,0,0,4,0,0,0,0,0,2,0,0
F,18,2,180,2,0,4,0,0,3,0,4,2,0,0
F,45,19,758,0,0,3,5,3,2,2,2,2,0,0
M,1,9,940,1,0,1,0,0,4,4,0,0,0,4
F,45,15,465,2,1,0,0,4,2,5,0,3,4,0
F,45,4,460,1,1,2,0,4,3,0,2,3,0,0
M,18,3,462,0,2,5,0,0,0,5,0,3,1,0
F,50,16,627,0,0,4,5,5,3,0,4,0,0,0
M,18,12,786,3,2,0,1,0,4,5,3,5,0,2
F,35,16,325,3,0,4,0,0,5,0,4,0,0,0
M,18,7,942,5,0,0,0,0,5,3,0,0,0,3
M,25,15,66,0,0,0,5,1,0,2,0,5,3,1
M,50,11,378,3,2,0,5,2,3,3,1,4,0,4
F,25,19,985,3,2,3,0,0,2,5,4,5,4,3
F,1,9,957,4,1,4,0,0,4,0,4,5,0,3
M,35,10,452,5,2,0,3,3,0,4,0,4,0,0
F,50,1,672,0,0,2,4,0,1,4,1,5,4,3
M,50,16,484,0,0,2,0,1,4,5,4,2,5,2
M,50,13,616,3,0,0,3,0,1,0,0,3,0,2
F,56,10,793,0,0,3,0,0,0,3,0,4,0,3
F,1,15,935,2,2,4,4,0,4,5,3,2,0,0
M,25,12,74,2,4,5,0,3,2,2,1,0,5,5
M,35,17,98,0,3,5,5,0,0,0,0,4,2,3
F,50,12,446,0,0,0,5,0,2,5,4,4,5,4
M,25,5,666,1,1,4,0,1,4,3,0,4,0,1
M,50,8,210,0,0,4,0,0,0,4,0,4,0,0
F,1,15,446,1,3,4,5,0,4,3,2,0,0,0
M,1,18,74,4,0,1,0,4,3,0,0,1,0,4
F,25,18,38,4,2,4,5,4,1,5,4,1,5,0
M,18,15,756,4,4,5,0,3,2,0,0,0,4,0
M,35,11,314,2,1,0,0,4,3,1,3,2,0,0
M,18,3,285,3,4,1,3,0,3,0,1,0,0,0
F,1,13,484,4,0,5,2,0,4,0,0,4,2,0
M,50,15,549,0,1,0,0,1,5,3,4,4,0,4
F,18,19,921,1,3,5,5,1,4,1,0,4,0,4
F,56,7,469,4,4,5,4,3,0,1,0,3,4,3
F,35,7,82,0,0,0,5,0,3,1,0,3,2,1
F,45,3,146,0,0,2,0,0,3,3,3,0,0,4
F,1,10,601,0,4,5,1,4,2,5,3,5,0,0
M,35,14,970,5,2,3,2,2,1,0,5,0,4,0
M,50,10,146,0,0,4,5,0,0,4,0,5,0,0
M,35,6,610,1,1,5,1,0,3,5,4,1,0,0
M,18,2,30,5,2,1,1,4,2,0,4,2,0,4
M,50,9,61,2,3,4,3,0,5,0,4,4,0,0
F,45,11,320,0,0,4,5,0,0,3,0,0,0,3
F,18,4,843,1,3,5,0,2,4,0,1,0,0,0
M,56,1,180,0,0,1,5,5,5,2,1,4,0,0
M,35,12,923,0,0,0,0,0,4,0,4,5,5,5
M,1,17,313,0,1,1,3,4,0,5,5,3,2,2
F,35,12,940,0,0,0,0,0,4,4,2,1,0,0
F,45,1,800,0,0,4,0,0,3,0,4,0,0,0
F,18,13,461,1,1,4,5,4,2,3,4,1,4,4
F,35,8,596,4,2,4,0,4,0,4,1,0,0,5
M,56,7,381,0,0,2,5,0,3,0,2,4,4,0
F,18,3,524,0,0,4,0,0,0,4,4,0,4,0
M,56,20,380,0,4,2,0,0,3,0,4,5,1,0
M,56,12,88,1,0,1,0,0,5,2,4,5,0,2
M,18,7,128,0,0,4,0,3,0,5,0,1,0,0
F,25,7,939,3,4,5,0,1,0,2,3,4,0,0
M,35,6,77,0,0,4,0,0,3,3,1,0,5,0
F,1,8,65,0,2,1,0,0,1,3,0,4,4,0
F,35,8,919,2,2,0,5,0,2,4,4,2,0,0
F,50,1,525,0,0,0,0,0,5,4,1,4,0,3
F,18,0,857,0,0,0,0,0,1,4,5,4,0,4
F,25,17,917,0,0,1,4,1,0,4,4,0,0,4
F,50,11,474,0,0,1,0,0,1,0,1,5,0,2
F,45,4,330,0,1,0,0,3,0,3,1,1,0,0
F,1,3,834,0,2,1,0,3,3,1,0,1,2,0
F,50,20,983,0,0,0,0,2,3,0,3,0,0,1
F,45,17,197,2,1,1,0,1,4,2,0,3,3,4
F,35,11,530,5,0,4,2,1,4,5,4,0,5,4
M,25,19,983,3,0,5,5,0,0,4,1,0,2,4
M,1,8,900,0,0,3,0,0,0,3,0,3,0,0
M,35,12,459,5,0,5,5,0,0,3,3,2,0,1
M,35,7,943,0,0,5,5,4,3,2,4,4,0,0
M,1,19,297,5,0,2,0,0,3,0,0,2,4,4
F,56,19,13,0,0,5,0,0,4,2,3,3,0,0
F,45,19,140,0,2,3,0,2,1,0,2,2,0,3
F,35,15,180,2,1,4,0,0,2,0,5,1,0,2
F,1,7,720,1,3,4,0,5,0,5,0,5,0,0
M,18,4,744,0,0,0,0,0,4,5,2,3,5,3
M,1,12,77,0,2,5,0,2,0,0,0,3,0,2
F,25,2,923,1,3,0,1,3,4,4,5,4,3,0
M,18,1,325,0,0,4,5,1,4,2,2,4,2,1
F,25,18,326,0,1,4,4,1,3,4,1,3,0,5
M,45,6,917,0,0,5,0,0,3,3,0,0,0,0
F,18,6,934,2,0,0,0,0,0,3,3,3,4,4
F,56,4,756,1,3,0,0,4,0,0,0,0,0,0
M,35,19,660,2,2,1,3,0,2,2,4,0,5,0
M,45,5,140,4,3,2,3,0,4,4,3,4,0,5
M,50,18,750,3,0,1,2,0,1,5,0,0,0,0
M,35,3,584,3,3,2,0,5,1,2,1,3,0,2
M,1,12,320,0,1,0,0,4,0,1,5,0,0,0
M,1,9,60,2,0,4,1,0,3,5,0,2,0,0
F,50,12,165,0,0,4,0,0,0,0,0,2,2,0
M,56,19,484,0,0,1,3,0,0,2,0,3,0,0
M,18,18,152,5,0,2,4,0,3,0,0,5,0,4
M,50,5,313,0,0,1,0,0,3,0,4,0,0,1
M,25,8,346,0,0,3,2,2,5,0,1,0,2,0
F,25,4,113,0,0,0,5,1,3,3,0,0,0,0
M,18,0,108,4,0,4,0,0,3,4,0,2,2,5
M,50,14,326,0,0,4,0,0,3,0,0,1,0,2
M,50,9,993,0,0,1,4,0,0,4,4,0,5,0
F,56,3,490,1,0,4,3,0,4,4,5,5,0,0
F,18,19,232,3,0,5,0,0,5,3,4,4,0,0
F,45,14,6,0,0,1,0,0,4,4,0,0,2,0
M,56,18,760,0,0,3,0,0,0,0,0,3,3,0
M,25,10,430,2,3,5,4,4,4,4,0,0,2,3
M,35,17,465,3,0,1,5,0,0,5,2,4,4,0
F,45,4,809,0,0,1,0,3,5,3,0,2,0,1
M,1,14,674,0,0,5,3,0,0,0,0,4,0,0
F,1,9,330,0,0,0,0,0,1,5,1,1,0,0
F,1,8,685,3,0,1,0,0,0,3,3,3,0,0
F,50,20,920,0,0,5,5,0,4,2,0,5,0,0
F,45,11,983,0,3,3,5,5,4,0,0,5,0,0
M,25,6,655,0,0,4,5,0,0,5,0,3,0,0
M,25,15,804,0,0,3,0,0,4,0,0,4,0,0
F,56,11,660,2,1,5,0,0,4,0,5,4,0,4
M,50,17,37,5,0,1,0,0,0,4,0,4,5,0
F,1,11,891,0,0,4,3,5,1,4,4,2,4,3
F,56,12,436,0,3,3,3,3,0,0,0,0,5,1
F,18,6,841,5,3,1,5,4,1,3,2,1,0,1
M,25,10,54,0,0,5,5,0,5,3,2,2,5,4
M,1,18,60,0,0,0,0,0,4,0,5,4,0,0
F,50,10,920,3,0,3,5,0,2,3,0,3,0,0
M,35,3,282,4,3,0,1,1,0,4,2,5,0,4
F,18,4,911,0,1,1,5,5,4,3,3,4,0,2
M,18,16,224,0,1,0,0,3,4,2,4,4,0,4
F,25,17,655,3,0,5,5,0,4,5,4,4,0,1
F,1,13,483,3,0,4,0,0,0,5,4,0,1,4
F,50,3,982,0,0,0,0,0,0,2,1,4,0,0
F,25,15,940,0,1,0,0,2,0,3,0,3,4,4
M,25,0,790,0,0,0,5,0,0,3,3,5,4,5
F,25,16,775,2,4,3,0,3,0,3,4,3,0,3
M,56,19,931,0,0,4,4,1,3,5,1,0,0,4
F,1,18,380,2,1,0,4,0,1,5,4,4,5,0
M,25,13,325,1,0,5,0,0,5,0,1,0,0,5
F,18,13,965,0,0,0,0,0,0,2,0,1,0,3
F,18,7,130,0,1,3,3,3,3,2,0,0,2,5
M,50,14,19,4,3,2,0,5,1,2,0,5,2,5
F,35,13,931,0,0,0,0,0,0,2,0,1,2,0
F,50,13,498,3,2,1,0,0,0,3,0,3,0,3
F,50,11,907,2,0,4,2,1,0,5,0,5,0,5
F,35,14,674,0,0,4,0,0,1,2,0,2,4,0
M,1,15,301,3,0,2,0,0,0,2,1,0,2,0
F,56,8,441,1,3,4,0,5,2,0,0,0,4,4
F,25,17,804,3,0,5,0,0,4,2,0,4,0,0
F,1,10,915,0,0,4,0,3,2,0,1,1,0,0
M,25,19,758,0,1,5,3,2,3,5,5,0,0,2
M,1,13,982,0,0,0,3,0,3,0,3,4,3,5
M,18,1,103,3,4,5,0,3,2,0,4,3,0,5
F,1,3,442,5,1,4,3,0,0,4,1,3,2,0
F,25,11,800,0,0,3,0,0,3,3,3,4,0,1
M,35,19,830,0,0,0,0,0,3,3,1,0,2,2
M,50,5,800,5,3,2,4,5,0,4,0,4,0,4
M,18,12,946,0,3,5,0,4,1,2,1,0,0,0
F,35,13,128,1,3,5,0,5,2,3,0,0,0,0
F,18,15,319,0,0,0,0,3,0,5,0,4,1,5
F,18,2,112,0,0,3,5,0,2,2,0,1,3,4
M,18,0,894,5,3,0,4,5,0,4,0,5,5,0
M,50,3,442,3,0,3,5,0,2,0,4,2,4,0
F,1,7,610,0,2,4,4,0,4,1,1,4,1,0
F,56,17,272,0,0,1,0,1,0,0,5,0,2,5
F,35,5,79,5,0,4,0,1,3,1,4,3,5,4
F,50,7,988,0,0,3,0,3,0,0,0,5,5,3
M,1,14,379,2,0,0,5,0,2,0,5,4,0,0
M,18,20,108,5,0,4,5,0,5,4,4,0,0,0
M,25,19,108,4,0,4,0,0,4,4,4,4,0,0
M,18,8,327,0,0,0,0,2,3,3,0,4,0,1
F,35,11,553,5,0,4,0,0,0,2,0,5,0,0
M,25,8,933,0,1,4,5,4,1,0,0,5,0,0
F,35,19,307,1,0,3,0,0,3,3,0,0,0,0
M,35,18,750,5,1,1,4,3,0,0,4,2,0,2
F,50,4,131,2,0,5,0,0,3,2,4,2,5,4
F,56,4,146,3,0,2,0,0,0,4,1,0,0,2
M,35,20,286,2,4,0,0,1,4,4,1,5,4,1
F,25,15,610,0,0,4,0,0,0,5,1,3,2,0
M,50,14,60,0,0,2,0,0,4,2,5,0,0,0
F,45,9,875,4,4,4,0,3,2,1,0,4,4,0
M,25,7,87,0,0,2,0,0,0,3,0,1,1,3
M,1,6,720,0,0,1,0,0,2,5,4,4,1,0
F,25,17,41,0,2,1,0,3,0,0,0,0,0,1
M,1,15,913,0,0,3,0,0,0,5,0,2,0,0
M,45,9,131,5,0,5,5,0,5,3,0,4,5,5
M,25,1,900,0,0,5,0,0,0,3,0,0,0,3
F,45,1,424,3,0,3,0,0,2,3,1,5,0,3
M,1,13,917,2,1,4,3,4,4,0,0,0,0,1
M,18,7,640,0,2,0,0,1,4,0,5,3,0,0
M,1,8,157,0,2,0,4,0,1,2,0,3,5,0
M,35,13,319,2,0,4,0,0,3,0,0,4,0,2
F,25,11,758,4,4,1,5,2,5,4,1,4,0,4
M,1,19,74,1,0,0,0,0,1,0,0,2,0,5
M,25,9,551,4,0,0,0,4,5,4,4,0,4,0
F,25,17,520,2,4,2,0,1,4,3,0,4,2,0
M,35,3,627,0,0,2,4,0,0,1,0,5,4,0
M,1,7,878,3,1,3,0,0,0,0,1,2,4,5
F,25,20,445,5,1,3,0,5,2,0,0,2,0,0
M,18,9,934,0,0,4,0,0,0,0,0,0,2,0
M,25,9,333,0,0,0,0,0,2,4,1,0,0,5
M,18,3,114,5,3,2,5,3,4,2,3,0,3,0
F,25,11,878,4,0,0,3,0,2,5,5,3,0,0
F,50,18,972,3,0,4,0,0,2,4,0,3,4,2
M,50,11,970,2,3,2,5,1,2,4,1,0,1,3
F,35,9,871,3,0,4,0,0,3,4,3,5,5,4
F,50,0,157,2,0,5,0,0,2,2,1,1,4,4
F,35,3,997,4,0,1,0,0,2,0,2,4,2,0
M,56,8,13,2,1,5,2,3,0,3,0,1,0,0
M,50,7,997,0,0,1,0,0,3,3,0,5,4,0
M,56,10,900,1,0,0,1,0,0,3,1,0,0,0
M,56,20,489,0,0,4,5,0,3,2,1,3,0,0
M,1,19,761,4,2,1,0,4,2,2,4,0,2,0
M,56,6,396,0,0,5,0,0,3,4,0,5,2,0
F,25,16,434,1,1,5,0,2,0,4,0,4,0,1
M,25,19,773,0,0,1,0,3,1,2,1,4,0,0
M,1,7,381,0,0,0,0,0,3,2,0,0,5,0
F,18,10,987,0,3,4,5,3,0,5,1,3,4,0
F,18,19,641,0,0,0,0,0,2,0,4,3,0,0
M,56,0,240,1,0,5,0,5,1,3,0,4,0,0
M,35,3,463,2,3,5,0,5,0,2,0,5,0,0
F,1,16,680,5,0,5,0,5,4,2,0,0,0,0
F,18,9,378,5,0,5,0,0,3,0,2,4,5,0
M,18,9,841,0,3,0,5,5,2,1,4,4,0,1
M,1,3,41,0,3,0,5,3,5,4,0,3,2,3
M,50,11,442,5,0,0,0,0,0,0,0,5,0,4
