Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,18,4,358,3,0,0,0,0,2,3,5
F,50,17,180,5,2,2,2,2,1,4,5
M,1,14,803,1,4,2,4,5,3,0,0
F,18,2,280,5,0,0,0,0,0,2,0
M,35,2,660,1,1,5,0,0,1,0,4
F,45,2,382,5,2,0,5,3,2,2,5
F,18,8,16,5,0,0,2,0,4,3,2
M,50,9,458,1,5,3,2,0,4,4,2
F,25,9,991,4,2,2,0,3,4,5,0
F,25,4,79,5,3,1,0,2,3,0,0
F,25,1,758,3,3,0,0,5,0,3,0
F,25,18,345,5,1,1,4,0,4,2,3
M,1,4,301,1,3,5,0,0,2,2,4
M,50,9,361,4,2,0,3,2,3,3,5
M,56,19,804,1,0,0,4,5,0,3,3
F,35,6,503,2,0,1,4,3,3,4,0
M,25,18,674,3,0,0,0,5,4,4,3
M,25,1,605,0,5,3,0,0,1,4,0
M,35,4,943,5,5,4,0,0,3,0,0
M,25,0,972,5,4,0,0,2,1,0,1
F,25,12,148,0,3,4,5,0,1,0,4
M,25,15,207,4,0,0,2,2,5,5,5
F,45,4,235,0,4,3,2,4,0,1,5
M,18,17,30,5,5,1,5,4,3,0,0
M,45,9,935,0,0,3,5,0,0,0,2
M,1,20,777,4,5,2,0,5,3,4,0
M,1,14,462,5,5,0,1,5,3,1,0
F,1,20,547,1,0,0,1,3,0,3,5
F,50,17,362,4,5,5,0,1,4,4,0
M,25,14,532,4,4,1,0,3,3,5,0
M,18,4,191,0,4,1,0,0,0,0,0
M,25,2,630,5,4,2,3,5,4,3,0
F,18,12,180,4,2,0,5,2,2,4,0
M,1,7,274,2,0,0,1,0,5,0,5
M,35,12,447,5,4,0,2,5,0,5,1
M,50,12,937,2,4,0,4,2,2,0,4
F,45,12,598,0,0,2,2,2,1,4,0
F,50,13,495,5,1,0,1,5,5,0,0
M,50,8,460,5,0,0,2,0,2,4,0
F,1,7,453,4,5,3,0,0,2,2,0
M,35,16,320,5,4,3,0,4,4,4,0
M,50,4,772,1,5,4,2,5,0,0,2
M,18,15,495,1,4,0,0,0,5,1,4
F,18,17,114,1,4,5,2,5,0,2,0
F,35,15,181,4,3,5,4,5,0,5,0
F,25,1,240,1,3,4,0,1,3,4,3
F,35,4,986,5,2,0,2,2,3,4,4
M,18,11,150,3,2,3,2,2,0,0,5
F,1,2,282,4,5,4,2,5,3,0,0
M,25,4,328,4,3,0,3,0,4,4,5
M,18,2,498,0,1,0,0,0,3,0,0
M,56,20,741,5,3,5,5,0,1,0,4
M,50,10,549,5,5,5,4,0,4,0,0
F,45,12,544,5,3,5,3,1,3,4,1
M,50,12,61,4,5,3,0,0,0,2,0
F,18,20,942,5,1,0,3,4,2,3,0
M,25,7,336,0,2,0,1,5,5,2,0
M,1,4,928,4,2,0,0,0,0,0,5
M,18,2,750,3,3,2,0,3,0,3,5
F,1,7,605,5,3,5,3,3,5,4,1
F,45,0,465,2,2,0,1,3,5,2,4
M,25,2,132,5,5,5,0,0,0,4,5
F,25,19,146,5,0,0,5,2,4,0,1
M,45,0,815,3,0,1,0,4,4,4,5
M,35,17,334,5,2,4,5,2,1,4,5
F,50,16,170,1,4,1,4,3,1,4,3
M,18,4,320,4,5,2,0,1,0,4,4
F,18,4,926,0,1,2,4,1,3,2,5
F,45,17,559,5,3,2,0,3,3,3,2
M,45,19,833,0,4,1,2,0,3,4,0
M,45,1,349,0,0,3,2,5,4,4,0
F,25,9,443,3,4,4,5,3,4,3,3
M,18,18,424,4,5,1,5,0,1,5,1
F,25,8,327,5,2,0,3,0,3,0,4
M,25,13,826,0,2,5,2,1,4,4,0
M,56,14,424,3,1,2,4,4,3,2,0
F,1,3,939,0,4,2,2,0,5,0,3
F,25,4,77,3,0,1,0,0,0,0,0
M,18,6,50,1,2,3,0,5,1,5,5
M,50,4,559,0,2,2,2,0,5,3,0
F,35,6,602,3,1,5,1,5,1,4,0
M,25,5,339,2,3,0,1,0,0,0,1
M,25,13,625,2,5,0,4,0,3,0,2
F,25,8,924,5,3,2,2,0,2,4,0
M,35,11,345,1,2,0,0,0,2,3,3
M,56,5,910,0,3,2,0,4,5,2,4
F,50,7,943,5,5,0,3,3,0,1,5
F,18,13,777,5,3,1,0,5,3,0,1
F,56,2,244,5,4,0,2,0,4,3,2
F,18,12,274,5,4,0,0,5,5,4,5
M,50,3,537,0,5,3,0,0,5,0,5
M,18,17,563,5,2,0,1,3,2,3,3
M,25,6,240,4,0,4,5,0,3,0,4
F,25,18,123,5,4,0,4,0,1,0,4
M,25,1,935,0,2,0,0,0,4,3,5
M,45,17,265,1,3,5,4,5,0,1,5
M,50,2,297,1,2,1,2,1,4,2,3
M,45,12,743,1,3,1,4,0,3,3,0
M,18,0,672,2,4,3,4,0,3,4,1
M,25,10,910,5,5,3,2,0,0,0,4
F,18,0,494,2,2,4,3,3,4,4,4
F,25,10,803,4,4,2,0,0,0,2,0
F,25,16,70,3,5,0,1,0,0,4,1
F,45,14,292,0,5,5,1,5,0,2,5
F,18,20,286,2,2,4,0,3,4,4,4
M,35,14,320,5,2,5,0,5,2,0,0
M,45,20,557,2,1,1,4,0,3,2,3
M,50,2,945,5,3,4,0,5,4,4,5
F,18,1,13,5,3,0,0,0,0,2,5
M,18,9,640,5,3,0,0,0,3,0,5
M,35,10,968,3,2,4,0,0,1,4,0
M,1,8,273,3,3,1,5,0,1,4,2
M,35,11,84,3,3,3,5,1,1,5,5
F,35,16,492,5,4,1,2,2,0,0,3
M,18,18,912,4,1,2,4,0,1,1,1
M,18,12,60,2,3,5,1,3,3,2,0
M,1,17,958,3,2,4,0,3,3,4,0
M,45,5,380,0,4,0,4,3,5,4,5
M,50,6,537,5,4,1,1,0,2,4,4
F,18,1,80,5,5,1,0,0,0,5,2
M,56,14,442,5,4,1,4,0,0,3,3
F,25,4,913,0,0,0,5,0,0,5,5
F,25,20,61,1,3,2,4,0,5,1,3
F,18,0,285,5,0,2,0,1,4,4,4
M,18,0,598,1,4,0,0,0,1,2,5
M,18,17,328,0,0,1,4,0,0,3,0
M,56,3,973,0,4,3,1,1,2,4,0
M,25,12,522,2,3,4,0,3,5,0,4
M,1,16,10,4,4,3,3,5,3,4,0
M,35,0,358,3,2,5,0,0,1,3,5
F,18,16,640,3,4,3,0,3,5,5,1
M,18,19,380,1,2,1,2,0,4,0,2
F,45,20,666,4,0,2,4,0,2,1,3
M,45,20,969,4,5,2,2,2,2,2,0
M,18,20,596,2,0,1,1,3,2,4,3
M,1,0,215,0,0,2,0,2,3,4,5
M,25,8,22,0,4,0,0,5,3,1,5
F,25,13,132,3,4,2,3,0,3,0,3
M,25,19,435,2,3,4,0,0,0,2,3
F,45,17,371,4,0,0,1,5,1,0,4
F,18,9,165,3,2,3,4,0,3,2,0
M,1,14,804,3,5,4,3,1,2,1,3
M,18,4,68,5,5,4,1,4,0,0,0
M,35,13,741,5,4,2,4,0,2,0,0
F,1,11,914,5,5,0,0,2,3,3,0
M,25,2,731,4,4,0,3,4,3,2,4
M,25,11,131,1,2,0,0,4,3,0,0
M,25,6,287,4,0,0,2,0,3,0,5
M,45,1,262,5,0,0,1,0,4,2,4
M,56,2,435,2,5,1,4,1,0,5,2
M,35,18,339,0,1,2,4,3,2,4,2
F,25,17,209,4,4,3,4,0,2,4,1
M,56,4,984,1,3,1,5,0,2,1,3
M,25,6,982,4,3,1,2,3,0,4,3
M,25,5,623,5,3,1,4,4,5,0,4
M,1,1,856,4,3,0,4,0,1,4,1
M,35,3,557,5,2,1,0,0,5,2,0
M,18,9,535,3,4,2,2,3,3,0,5
F,50,7,349,2,1,2,3,0,1,1,0
M,45,1,633,0,2,2,0,0,0,4,4
M,18,7,282,2,0,1,3,3,5,3,0
M,1,10,485,5,3,0,0,3,1,3,5
F,25,9,986,4,4,4,4,2,4,1,3
F,45,2,276,1,4,4,0,2,0,3,5
M,25,14,68,0,4,4,5,0,3,2,4
M,25,0,349,5,2,0,1,0,5,4,3
F,1,2,544,5,0,5,0,0,3,4,5
M,35,18,111,0,3,2,2,5,0,2,0
F,56,2,371,4,3,3,1,3,4,3,3
F,25,0,326,0,4,1,0,4,0,0,5
F,25,9,577,4,2,0,5,3,4,1,5
F,35,3,618,3,4,4,2,0,4,1,3
M,1,18,914,5,3,0,0,1,0,0,5
M,25,8,166,5,5,3,1,0,3,0,4
M,35,16,741,0,4,4,0,0,4,0,0
M,1,5,878,5,4,0,4,3,0,4,5
M,18,19,98,2,2,0,5,2,4,4,0
F,45,7,307,5,0,2,5,4,2,4,5
F,25,16,793,4,3,1,0,3,3,5,4
F,25,7,975,5,3,1,1,5,3,5,3
M,25,7,462,3,4,4,4,0,4,1,5
F,18,14,450,0,0,0,5,0,4,4,3
F,35,4,440,5,5,0,0,0,0,0,1
F,45,7,501,5,1,0,3,0,1,0,2
F,35,13,352,1,2,0,2,2,5,0,3
F,56,3,853,5,3,0,3,5,1,4,0
M,25,3,431,5,2,0,4,2,5,0,2
F,18,11,168,2,0,2,1,3,1,1,0
M,45,6,28,1,4,4,5,0,5,0,2
M,45,17,616,5,3,0,3,0,0,3,5
M,56,11,830,2,2,2,0,4,1,3,0
F,35,11,833,1,1,1,2,3,4,4,2
M,35,17,165,1,2,4,3,1,4,0,0
F,50,12,433,0,2,0,4,2,0,0,5
M,1,16,629,3,1,0,0,1,1,4,0
F,18,10,333,0,5,2,2,3,3,2,0
M,1,9,85,2,2,3,3,0,0,1,2
M,56,3,857,3,4,3,4,0,4,3,0
F,50,3,307,0,3,0,0,0,2,4,0
F,25,11,880,0,1,3,1,3,1,1,2
F,50,4,372,5,5,2,1,0,3,3,0
F,25,17,957,0,3,0,0,0,5,2,5
M,25,10,991,5,2,3,0,0,3,0,5
M,25,11,490,5,5,5,0,2,4,5,4
F,35,2,660,3,4,0,0,2,4,0,4
F,45,15,985,0,4,0,0,0,0,2,0
F,35,4,228,5,2,5,3,3,1,0,0
F,18,7,149,1,2,0,1,0,4,0,2
M,45,7,843,0,2,0,2,0,5,4,1
F,1,12,954,0,5,5,0,5,3,0,4
M,56,17,497,1,3,4,4,0,1,3,5
M,25,17,334,4,3,0,0,0,0,5,0
F,35,18,435,3,5,2,5,5,5,0,5
F,45,7,553,5,3,0,4,3,4,0,2
M,25,7,196,1,5,1,1,5,0,3,0
F,50,1,544,0,2,0,4,0,4,4,1
M,18,2,22,4,5,0,0,0,3,0,3
M,18,14,345,2,0,0,0,3,4,4,5
F,18,13,180,0,2,1,5,3,4,4,0
M,25,0,910,5,5,0,2,0,2,4,0
M,45,14,910,2,4,2,0,4,3,0,5
F,25,16,301,1,1,0,5,5,4,1,2
M,25,7,149,3,1,0,0,0,0,0,0
M,1,20,207,4,2,3,3,1,0,0,5
F,1,2,988,4,3,0,4,0,4,0,0
F,35,14,804,1,4,0,2,0,0,4,2
M,25,17,550,4,1,2,4,0,0,3,5
M,50,17,338,5,2,0,2,0,1,4,3
M,25,7,655,2,0,2,4,4,0,3,4
M,25,13,319,5,3,2,2,0,5,4,4
M,45,18,618,5,2,0,0,2,0,2,0
M,25,1,580,0,1,2,0,3,0,1,3
M,45,1,923,5,4,3,2,0,4,4,3
F,18,17,843,5,1,2,3,3,1,5,3
M,18,12,15,5,5,0,0,0,3,1,5
F,35,5,904,0,2,2,4,5,4,3,4
M,35,17,37,5,5,0,5,4,3,0,3
F,45,17,454,3,1,5,4,4,3,4,3
F,25,4,666,5,5,5,2,0,3,2,0
M,25,5,345,3,0,0,4,2,4,4,5
M,25,0,280,1,4,0,5,0,1,1,0
M,1,2,215,1,1,3,3,3,5,2,0
M,18,4,244,5,4,3,3,4,1,3,0
M,18,13,584,2,3,0,1,2,2,3,4
M,18,15,142,3,4,1,0,5,0,2,5
M,25,4,551,5,3,1,1,0,4,3,0
F,25,4,924,5,5,1,0,2,3,4,0
F,50,17,674,4,2,2,3,0,5,4,5
F,35,2,327,5,4,3,0,0,3,1,0
M,18,12,330,3,0,0,1,3,2,3,4
M,18,6,489,0,2,0,3,5,4,0,2
M,56,11,70,5,3,0,0,5,5,3,1
F,25,0,345,5,4,0,4,0,5,2,0
M,35,8,931,5,4,0,0,0,2,4,1
F,18,18,840,4,2,0,4,0,2,3,3
M,18,15,41,0,5,0,2,0,0,0,5
M,18,19,336,5,5,0,1,5,3,4,0
M,18,8,605,2,1,1,0,0,3,2,3
F,35,8,933,4,4,0,0,2,3,1,5
M,35,7,582,4,1,0,3,0,0,4,0
F,45,10,950,5,5,3,2,5,3,0,0
F,18,3,201,1,1,2,3,0,3,2,0
M,25,19,940,5,3,0,5,1,1,4,3
F,35,12,136,5,5,0,2,4,4,0,0
M,45,0,23,1,1,2,2,0,1,2,5
M,18,6,726,0,5,2,5,0,4,4,1
M,1,9,440,2,1,1,4,1,5,1,5
M,25,6,276,0,2,2,0,0,4,3,0
M,50,12,547,3,1,2,0,0,5,1,4
M,45,9,100,5,2,3,1,5,5,2,0
M,50,8,452,4,0,2,0,0,1,2,5
M,56,20,193,0,5,0,1,0,2,3,3
M,1,9,502,5,2,0,4,3,0,0,3
M,25,3,261,0,5,1,0,0,3,0,0
F,18,0,782,5,2,5,4,0,5,0,4
M,35,4,836,5,3,2,5,1,3,4,0
M,45,11,127,5,5,2,4,0,4,0,3
M,18,0,704,5,5,2,5,3,1,2,3
M,25,7,68,5,5,2,0,4,5,0,5
F,25,6,307,5,2,2,0,3,0,4,5
M,25,11,704,1,5,3,0,0,5,0,1
F,25,14,778,2,1,1,3,5,1,3,0
M,45,12,786,5,2,5,0,0,3,2,5
M,45,18,417,5,1,0,3,4,4,4,0
M,18,4,602,5,4,1,3,0,2,4,0
F,56,9,975,0,1,1,3,0,1,4,3
F,45,0,339,5,4,5,0,0,0,4,4
M,18,5,402,0,1,0,4,0,1,5,3
F,25,9,114,2,2,4,2,0,2,0,1
M,18,7,983,3,1,3,1,5,1,5,2
M,18,17,457,1,1,3,1,3,5,4,5
M,45,19,54,4,5,2,2,0,1,2,3
M,45,12,971,2,2,1,2,2,4,0,2
F,25,6,911,2,5,2,3,0,3,2,5
F,1,20,913,2,2,2,3,4,3,4,0
M,35,4,970,0,5,2,2,4,0,4,3
F,25,0,345,5,5,0,0,0,5,3,3
M,56,8,520,2,5,0,2,0,2,1,3
F,25,18,730,5,3,1,0,3,4,0,2
M,18,12,347,4,2,1,3,0,1,2,4
F,18,4,551,4,5,0,0,3,3,4,0
F,18,4,990,5,3,5,5,5,0,1,2
M,1,17,480,3,0,3,5,3,3,3,2
F,56,12,24,5,4,0,3,3,3,0,3
F,35,16,31,2,3,2,4,2,3,4,1
M,45,7,483,0,3,1,2,3,5,5,1
M,25,14,557,1,4,5,0,5,1,4,4
M,50,10,761,0,0,4,2,0,3,0,0
M,56,4,377,1,4,2,0,0,4,1,0
M,25,7,943,2,5,4,0,0,0,0,0
M,45,4,370,2,4,3,1,0,1,3,5
M,25,7,563,5,3,2,0,0,5,0,0
M,25,16,432,1,4,0,4,0,2,3,1
M,35,4,457,5,1,2,5,0,0,3,5
M,45,8,346,3,0,5,1,3,1,4,3
M,56,11,581,2,0,0,5,1,1,0,5
M,45,12,563,0,3,1,0,0,4,5,2
M,18,16,977,1,2,3,4,3,0,0,3
M,18,14,484,5,4,1,0,0,4,3,0
M,45,12,557,2,0,1,2,1,3,0,0
M,45,9,82,5,2,0,5,0,4,3,4
M,56,17,190,5,0,0,2,0,1,3,5
F,1,2,376,2,2,0,0,1,2,3,2
M,25,10,598,1,4,4,0,5,3,3,0
M,25,19,911,5,0,0,2,5,1,4,3
F,45,11,328,5,2,1,2,3,4,2,4
F,25,5,469,5,0,0,0,0,0,0,4
M,1,1,229,2,2,2,0,0,3,3,1
M,45,16,166,4,2,1,2,5,3,4,5
M,45,17,590,2,4,5,5,0,0,5,2
F,50,14,916,1,5,2,4,2,5,2,3
M,50,15,662,2,4,4,0,0,4,0,5
M,25,3,946,3,4,0,1,0,0,3,0
M,18,4,943,4,5,4,4,0,3,0,5
M,35,9,211,3,5,0,3,0,4,3,0
M,25,20,871,5,5,3,0,0,3,2,4
M,1,2,953,5,5,0,4,3,3,0,0
M,50,11,524,5,1,0,3,4,3,4,1
M,18,4,975,3,0,0,3,0,2,4,0
M,45,9,144,0,3,3,1,3,0,3,2
F,45,7,338,1,4,0,2,0,5,5,3
M,35,8,450,5,5,0,0,0,0,5,0
F,56,18,48,0,2,0,4,1,4,3,5
F,18,5,800,4,3,0,4,0,3,3,3
M,35,7,547,0,3,2,4,3,5,1,3
M,56,0,836,4,0,2,4,0,1,5,5
M,45,1,337,5,5,0,2,0,3,4,0
F,18,19,80,0,0,3,4,0,1,4,4
F,25,1,740,1,0,1,3,0,3,1,1
M,18,15,432,5,3,0,3,4,1,1,5
F,25,12,345,5,4,0,2,0,4,2,4
F,25,7,934,3,1,0,4,0,3,2,0
F,35,9,966,5,4,1,3,0,3,3,2
F,45,12,554,5,5,0,5,3,3,0,2
F,45,4,558,2,5,3,4,0,0,3,3
F,18,12,799,5,3,2,0,0,2,3,1
M,18,17,928,1,1,3,4,0,0,2,0
F,18,3,437,2,2,3,5,0,4,3,1
M,25,1,108,1,2,4,0,0,5,4,4
F,45,8,281,5,4,0,1,5,1,0,5
F,35,8,952,2,3,2,0,0,3,3,0
M,56,17,452,3,5,1,3,5,4,4,0
M,35,14,325,4,0,1,3,0,0,0,0
M,45,3,931,4,3,1,0,0,3,2,3
M,35,14,730,4,3,3,2,2,3,4,0
M,50,2,986,4,4,4,0,0,0,4,3
M,50,9,319,5,1,0,4,5,1,0,3
M,25,17,871,2,4,3,1,5,3,3,5
M,1,4,672,5,1,3,4,0,3,5,0
F,45,5,973,5,5,3,2,1,3,3,0
M,35,1,17,4,3,3,4,0,4,0,5
M,35,9,805,3,2,2,1,1,0,4,5
F,56,6,540,4,3,0,2,2,1,3,0
F,50,20,830,5,4,2,1,1,0,3,5
F,56,7,750,1,1,3,0,5,5,5,5
M,1,20,328,1,2,0,0,4,0,0,0
M,25,19,143,0,1,0,0,4,0,1,0
F,25,1,83,5,5,0,3,5,0,2,0
F,1,15,224,3,0,3,2,0,3,1,0
M,50,9,61,4,5,0,1,1,1,2,0
F,45,16,132,5,3,3,1,5,1,0,1
F,25,4,930,0,1,2,0,0,0,4,0
M,25,1,40,5,4,0,2,0,4,0,3
F,45,0,489,1,3,4,1,5,4,1,5
F,50,8,840,5,4,5,4,0,0,0,3
F,56,4,338,5,5,3,1,2,5,1,1
F,25,12,551,2,2,4,5,3,4,1,2
F,25,17,940,0,3,1,3,0,5,0,5
F,50,6,229,2,2,4,3,5,4,4,4
M,45,18,361,1,4,0,5,5,1,2,4
M,25,16,786,3,2,5,2,5,2,4,5
M,25,1,131,5,3,2,0,5,2,4,3
M,45,13,306,3,1,0,1,0,1,2,3
F,25,12,923,1,3,2,4,1,4,5,5
M,45,7,977,2,0,0,4,3,2,3,4
F,35,2,660,4,2,3,2,0,0,1,3
M,25,15,937,4,1,1,2,0,5,0,2
F,35,1,76,5,0,2,4,3,1,5,5
M,18,14,631,3,1,3,2,5,5,4,5
F,35,9,196,0,5,0,2,5,3,2,5
F,45,18,146,0,0,1,1,2,4,3,5
M,18,20,358,5,4,1,4,5,1,2,5
M,25,6,200,3,1,1,3,4,5,3,0
F,35,4,287,5,1,0,2,3,5,3,3
M,18,13,454,4,1,0,0,5,3,4,5
M,1,12,104,0,3,1,2,0,1,2,4
F,35,3,740,4,2,5,3,3,3,0,1
M,25,9,10,2,3,4,0,3,4,3,5
