Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,18,2,358,0,1,0,3,0,1,2,0,3,0,0
M,25,7,946,0,0,5,0,4,0,4,0,0,0,0
M,25,17,544,1,1,1,0,5,4,0,0,4,0,0
M,35,2,152,0,3,0,4,2,4,2,5,3,2,0
M,45,2,625,0,3,3,0,5,1,2,5,0,3,2
M,56,14,63,4,3,0,4,0,5,4,3,3,0,1
M,45,7,45,3,4,1,3,1,0,2,4,3,2,4
M,18,4,563,0,0,0,0,0,4,0,5,4,1,2
F,50,0,799,2,3,1,0,1,1,3,1,1,0,4
M,18,11,333,4,4,3,0,0,5,4,0,0,1,2
M,25,4,801,4,2,5,3,0,0,4,1,4,0,2
M,25,4,662,0,2,4,0,0,1,0,0,1,4,0
F,18,18,837,1,1,5,0,5,4,3,0,0,0,3
M,56,10,522,3,1,4,0,5,5,4,5,4,0,0
M,50,9,372,1,4,5,4,2,4,4,0,0,4,0
M,45,18,610,1,0,0,4,5,0,3,1,3,0,0
F,25,19,427,0,4,2,4,1,4,1,0,3,0,2
M,25,2,764,0,0,5,0,5,5,2,4,3,0,0
M,56,3,915,0,2,0,1,2,2,5,0,4,4,3
M,50,15,26,2,0,3,4,0,4,5,5,4,0,4
F,18,14,840,1,0,4,0,0,1,3,3,5,4,0
F,35,7,309,0,3,1,0,1,0,3,2,2,1,0
M,25,11,274,0,1,3,0,0,0,5,0,4,0,0
F,45,16,923,1,4,3,2,3,4,1,4,5,0,5
M,25,15,81,4,0,0,0,5,4,1,0,4,0,0
F,1,15,618,5,2,4,4,4,0,3,0,2,4,5
F,18,18,230,2,0,1,1,2,0,3,0,0,0,0
M,18,5,261,2,0,3,0,5,4,4,0,3,0,0
M,1,0,666,4,3,5,1,5,1,2,0,5,1,0
M,25,11,197,1,0,0,0,0,2,4,0,0,0,0
M,56,20,307,2,3,3,4,5,2,2,0,3,0,0
M,35,12,837,5,0,3,3,0,3,2,3,2,1,1
F,50,4,974,3,4,1,1,0,0,4,5,2,1,5
M,25,18,274,0,0,5,0,0,2,2,5,0,3,0
M,1,12,228,5,0,2,1,5,3,2,0,1,0,0
F,45,11,18,0,2,5,5,4,1,1,4,5,1,4
F,1,8,485,2,1,0,0,4,0,4,0,5,1,1
M,56,5,442,3,0,4,3,3,4,3,3,5,2,2
F,56,7,493,0,3,1,3,0,5,0,5,0,0,3
F,25,13,531,1,4,3,0,1,5,1,3,5,3,4
M,56,15,460,0,2,0,0,0,0,5,5,0,1,4
M,45,17,128,0,0,1,0,4,0,2,0,4,1,1
M,56,17,292,1,2,5,5,0,0,3,0,4,4,0
M,25,12,328,0,4,5,0,5,1,3,3,3,0,0
M,25,8,61,0,3,3,0,0,0,2,1,2,0,0
F,25,7,967,1,1,3,2,5,2,2,5,2,0,1
F,45,17,966,2,3,0,3,2,0,5,4,4,4,5
M,56,0,920,2,3,1,4,2,0,2,2,4,2,0
F,25,9,708,0,3,2,0,5,4,5,5,1,0,0
M,50,12,452,4,4,0,0,4,0,1,0,4,2,0
F,25,10,993,3,0,5,4,0,1,1,4,2,1,0
F,45,3,406,5,4,3,4,4,5,2,2,4,1,0
M,18,6,322,0,0,1,3,0,0,0,0,3,2,5
M,56,4,200,5,0,3,1,5,5,0,0,0,4,0
F,35,14,764,3,0,5,5,0,5,1,3,4,0,1
F,56,11,902,0,2,2,0,3,3,0,3,2,0,2
M,25,4,285,4,4,0,0,0,0,2,0,5,4,0
M,1,10,787,5,3,4,4,0,0,0,1,4,1,2
M,25,0,473,1,0,5,0,3,5,1,0,2,3,0
M,45,4,197,0,1,0,4,2,3,1,0,5,3,3
M,25,2,473,4,2,0,0,0,5,0,5,2,0,0
M,18,9,834,0,0,5,0,4,3,5,5,4,0,4
M,25,13,150,0,1,4,0,0,4,0,0,0,0,0
M,56,3,685,0,3,1,1,3,1,5,1,2,1,0
F,1,2,523,0,0,3,3,3,3,3,4,3,5,1
M,45,9,325,0,4,5,4,5,0,5,0,0,0,0
F,45,20,198,1,3,1,0,5,5,4,0,5,5,2
F,35,1,493,1,0,1,0,1,4,0,2,1,1,0
M,45,5,206,0,0,5,0,0,4,3,0,0,0,3
F,18,15,756,1,1,4,1,0,3,1,0,4,1,5
F,25,13,836,2,1,5,2,3,0,5,5,0,0,4
M,18,0,782,3,1,5,4,1,5,4,2,0,0,0
M,56,20,166,5,4,1,0,2,1,3,0,0,0,2
M,50,12,540,0,4,5,0,0,1,4,3,3,2,4
M,45,12,24,3,0,1,4,5,4,3,0,3,4,0
M,25,16,98,0,2,0,0,0,0,4,0,0,1,0
F,50,11,522,0,3,2,1,4,4,2,3,0,0,0
M,25,15,320,0,3,1,0,5,0,3,5,3,4,0
M,45,8,786,5,3,1,0,1,1,1,3,2,5,0
F,56,1,82,4,0,2,4,1,4,4,5,2,2,0
M,25,14,680,0,0,5,4,2,4,3,0,1,1,1
M,35,5,424,1,0,0,1,5,0,2,3,4,4,1
M,35,20,777,0,3,4,0,1,0,5,0,0,5,0
M,25,7,303,0,4,5,5,4,0,0,0,4,0,3
F,1,10,741,0,1,2,3,3,0,4,0,5,4,1
F,25,4,170,1,0,5,0,2,1,1,1,0,0,5
M,50,7,930,1,0,5,5,1,3,5,0,2,2,0
M,56,3,441,5,4,0,0,5,5,1,1,2,2,0
M,45,12,927,5,2,4,3,4,2,5,0,4,4,4
M,35,17,752,5,3,1,0,3,1,4,3,4,2,0
M,56,8,761,4,3,1,4,5,5,2,0,2,0,0
F,25,4,322,3,0,5,5,0,0,4,0,3,2,4
F,35,4,80,0,3,2,0,0,3,4,1,5,0,0
M,25,6,69,1,0,0,4,0,5,0,1,4,0,5
F,25,6,630,0,0,0,0,0,3,4,2,4,3,4
F,18,20,973,2,3,0,0,1,4,2,1,5,1,4
M,25,13,482,5,3,3,0,0,3,2,0,3,0,0
F,56,7,297,3,0,0,0,4,1,5,4,5,0,3
M,25,7,113,0,3,0,0,1,4,4,5,3,2,0
M,45,12,370,5,0,5,0,4,1,5,3,1,2,0
M,25,20,222,0,0,2,3,3,4,0,0,4,0,0
F,25,16,17,5,0,5,3,2,3,3,4,1,1,2
F,50,8,731,5,1,5,4,4,4,2,0,0,2,5
F,50,10,524,2,4,3,0,3,4,4,5,0,1,2
M,25,11,730,2,0,1,4,0,0,4,3,4,0,0
F,50,1,949,3,3,2,0,1,0,4,0,2,1,3
M,18,9,244,2,4,4,0,3,3,0,4,4,4,0
F,50,0,982,4,1,1,4,2,1,0,1,4,5,1
M,25,0,281,0,3,5,0,0,1,3,0,2,0,0
M,35,12,17,3,4,0,0,0,2,4,0,0,1,0
M,18,11,284,3,1,5,5,0,5,4,0,0,0,0
F,1,15,132,4,4,1,4,4,4,5,0,0,1,4
F,25,16,275,1,3,3,0,0,0,0,0,5,0,0
M,50,2,396,5,0,1,0,1,0,3,3,4,0,0
F,45,15,524,5,1,0,4,0,0,5,3,0,2,4
M,25,9,580,0,0,5,0,0,0,4,0,2,0,2
M,25,16,29,1,0,3,0,5,2,1,0,0,0,2
M,18,4,770,3,0,2,0,4,4,0,1,1,0,3
M,18,20,244,5,3,0,0,2,3,4,0,3,0,0
M,50,20,180,0,3,0,4,1,2,0,1,1,3,2
M,1,20,274,1,1,0,2,4,2,2,0,5,2,0
M,50,18,930,0,3,0,4,1,4,2,5,0,4,2
M,1,5,708,0,0,4,1,2,0,2,4,0,0,4
M,25,2,64,5,4,3,0,0,1,5,0,4,4,5
M,25,20,445,5,0,0,4,0,4,4,0,4,0,0
M,45,14,231,1,3,1,4,0,4,5,1,2,0,4
M,1,19,775,2,0,4,3,5,2,3,0,2,3,2
M,50,15,752,3,2,5,1,1,2,1,3,4,0,0
M,25,13,68,0,0,5,0,2,4,3,3,3,0,1
M,18,16,780,0,3,5,1,0,5,1,0,0,1,0
M,18,4,132,0,3,1,3,5,4,0,0,5,0,0
F,50,4,297,4,2,0,4,2,0,4,0,1,0,4
F,25,0,765,0,0,4,0,2,2,5,4,3,0,3
M,1,18,880,2,0,1,4,4,3,2,0,5,0,0
F,35,14,13,4,0,0,3,4,2,3,1,0,5,0
M,35,15,708,4,0,4,2,5,2,2,0,4,0,0
M,25,20,290,4,1,5,0,0,4,1,5,5,0,0
F,45,7,672,0,0,5,4,2,5,5,1,3,3,3
F,35,6,531,2,1,5,5,4,0,4,0,1,1,1
M,25,12,380,3,0,2,0,0,5,0,3,0,4,0
M,50,15,136,0,4,5,4,0,3,3,1,2,0,0
M,50,15,666,0,2,3,4,3,3,5,2,1,4,2
M,1,3,191,2,1,4,2,3,4,3,0,5,5,5
F,56,5,606,0,2,4,5,5,3,2,4,4,3,4
M,25,12,582,1,0,5,0,2,1,4,3,3,0,0
M,25,19,53,0,4,2,3,0,0,2,4,0,0,0
F,45,0,245,3,2,0,3,2,2,3,1,4,2,4
M,45,11,871,4,2,1,2,3,0,3,1,3,2,5
M,25,0,623,0,0,2,0,5,5,3,0,0,3,0
F,35,18,215,5,4,2,2,2,4,4,0,2,2,4
F,50,4,111,3,3,3,4,2,0,2,0,0,0,1
M,18,0,45,1,1,5,0,0,2,4,3,3,0,2
M,18,4,967,0,1,5,3,0,4,3,0,4,0,0
M,25,4,522,3,0,2,0,0,3,0,4,4,0,0
M,18,14,17,5,0,4,2,3,3,5,1,4,4,0
M,18,8,211,0,0,0,0,1,5,2,1,3,0,3
F,56,16,70,0,4,2,3,2,3,0,0,2,2,0
F,1,10,815,3,0,4,1,4,1,5,3,0,0,5
M,45,4,282,5,4,1,4,5,3,2,0,2,0,0
F,56,19,170,4,4,4,3,4,0,1,2,2,1,1
F,56,9,122,2,0,1,4,4,5,0,1,2,4,4
M,45,16,452,1,3,0,4,1,3,0,1,4,2,0
F,56,6,230,5,4,0,3,2,0,0,0,2,2,4
F,50,2,285,0,0,0,5,5,3,2,1,0,1,0
M,56,2,285,4,2,5,4,0,0,2,0,1,2,3
M,45,4,740,0,0,3,5,5,4,4,1,5,2,1
F,18,10,282,0,1,1,0,0,0,0,2,1,2,4
M,18,17,274,2,0,3,0,0,2,3,0,5,1,0
M,50,20,459,3,0,0,0,5,3,0,0,0,0,0
F,50,12,956,3,2,2,4,5,0,1,0,1,1,5
F,45,14,525,4,4,1,5,4,0,0,4,1,2,3
M,1,20,497,1,1,4,4,5,4,0,1,4,0,4
M,18,14,12,3,0,3,0,0,4,4,0,0,0,0
F,18,4,465,2,0,0,0,2,1,1,1,4,1,2
F,45,7,494,5,1,2,3,4,3,2,5,2,2,1
M,25,8,923,2,1,5,0,5,4,4,0,5,4,0
M,1,14,549,0,2,0,0,5,0,5,0,4,0,4
M,35,5,544,5,0,4,0,5,0,5,0,2,0,0
M,45,2,480,0,4,5,3,0,0,2,3,0,2,3
M,50,2,212,0,0,2,5,3,0,5,0,4,1,0
M,45,7,927,0,2,0,2,5,4,4,0,4,0,0
M,56,7,170,4,1,4,1,5,5,4,0,3,0,4
F,56,4,328,2,0,2,1,3,0,1,3,2,3,3
M,1,20,612,0,3,5,1,1,0,3,1,0,4,4
F,35,1,285,0,0,0,2,0,3,0,0,2,2,4
F,25,17,378,1,0,4,0,5,0,5,0,2,0,1
F,18,10,274,0,3,5,3,4,3,0,0,5,2,5
F,56,15,750,5,0,3,1,3,3,3,0,5,3,3
F,50,11,652,4,0,0,3,5,5,0,1,4,3,3
F,1,18,424,4,4,4,0,0,3,4,0,4,1,3
M,56,0,800,3,0,4,1,4,0,3,5,2,3,0
M,18,18,370,0,0,5,4,0,2,5,2,3,3,0
M,1,15,325,4,2,5,0,1,1,4,5,5,1,0
M,50,4,325,4,3,5,1,1,3,5,4,0,4,0
F,35,17,482,1,2,5,2,3,4,1,3,0,0,0
M,18,11,843,0,0,0,2,0,4,0,0,3,0,0
M,35,4,756,4,1,1,2,0,5,2,2,0,0,0
M,18,18,641,0,3,4,0,2,0,0,3,4,0,0
F,45,2,212,4,4,0,5,0,1,4,1,3,5,2
M,1,4,112,1,3,3,1,0,4,1,0,5,4,0
M,18,18,282,2,1,1,5,0,4,1,3,0,0,2
M,18,15,89,5,1,5,0,0,1,0,3,2,0,0
F,35,4,954,0,3,4,1,4,4,5,0,3,0,1
M,35,8,16,0,3,0,0,0,5,0,0,5,0,3
M,50,5,559,2,2,0,4,3,4,0,0,4,0,0
M,35,0,917,4,0,5,3,3,5,0,2,0,0,0
F,18,11,469,1,2,0,2,0,0,3,0,2,0,3
F,50,11,773,0,3,0,0,0,0,4,1,1,5,2
M,35,20,925,4,4,0,0,2,1,3,3,5,0,0
F,25,5,606,1,4,2,0,5,0,0,0,0,0,2
M,18,15,108,1,0,2,0,0,1,3,0,1,0,4
M,56,4,629,0,3,5,0,5,5,2,2,2,0,0
M,35,15,975,5,2,4,0,3,0,2,1,5,0,0
M,25,0,115,1,0,0,0,5,1,4,0,5,0,2
F,18,9,338,2,3,1,0,3,1,0,4,0,0,0
M,45,0,459,2,1,4,1,1,5,0,0,0,4,2
F,25,4,110,1,0,0,0,4,0,0,0,1,4,2
M,35,2,944,1,1,5,0,2,3,0,3,1,1,0
M,50,17,436,5,3,0,4,1,4,4,0,0,0,0
M,1,10,61,5,3,2,5,3,5,5,0,2,0,0
M,35,2,761,0,2,5,2,1,0,3,5,5,0,0
M,18,20,441,0,0,5,3,2,3,1,0,4,1,0
F,1,3,131,3,4,0,4,3,3,3,4,1,2,0
F,45,18,290,1,3,0,2,2,1,0,0,5,0,4
M,56,15,597,0,1,5,0,2,3,0,1,5,0,5
M,1,5,524,5,0,1,0,0,2,3,0,0,4,0
M,18,18,13,1,2,0,0,3,3,2,0,3,0,0
M,56,16,12,0,0,5,0,0,0,0,0,5,2,5
M,35,12,54,1,1,0,0,0,1,2,0,0,1,0
F,50,12,973,2,0,4,1,5,2,2,5,3,3,2
M,45,10,913,0,1,4,0,5,4,3,0,4,2,3
M,50,4,730,1,0,0,0,0,3,3,1,4,2,0
M,18,11,431,1,1,3,1,2,4,5,1,2,0,0
F,18,9,488,0,2,0,4,3,5,4,3,0,2,4
M,50,18,112,0,0,0,0,5,5,0,0,4,1,0
M,50,1,42,0,3,4,4,2,0,5,0,0,4,2
M,25,2,84,1,0,5,0,2,4,4,0,4,0,5
F,50,4,469,3,4,4,4,5,5,4,0,2,2,4
F,1,15,622,4,0,5,1,5,0,4,5,0,0,2
M,25,2,773,0,0,4,0,3,3,3,0,4,3,0
F,56,4,74,5,0,0,1,2,0,2,0,2,4,2
F,25,20,372,2,0,0,5,1,1,5,5,3,0,4
M,50,12,301,0,3,1,1,5,0,1,1,0,0,0
M,18,16,215,0,1,4,4,1,4,0,0,4,3,0
F,25,14,672,3,0,2,2,0,5,5,3,1,2,0
F,56,9,752,5,0,0,3,4,2,4,0,0,1,0
M,18,5,253,2,0,3,0,4,3,2,0,1,0,0
F,25,2,373,4,0,2,0,0,2,1,2,3,0,4
F,18,8,166,0,0,5,4,3,2,5,2,1,1,2
M,18,17,70,0,0,0,0,0,5,4,0,5,2,2
M,50,19,336,5,3,1,5,1,0,3,2,0,0,0
M,50,19,109,3,0,5,1,2,0,4,4,3,0,0
F,56,2,934,5,4,4,2,2,1,3,5,1,2,3
M,25,3,131,1,0,0,3,3,1,4,1,0,0,0
M,25,3,81,4,0,0,0,3,0,0,0,2,3,2
F,35,12,302,4,0,3,0,1,5,1,1,2,2,3
M,50,13,282,0,0,5,0,0,4,0,3,1,1,2
M,50,11,191,0,0,2,1,0,5,4,2,3,4,0
M,18,3,603,5,0,3,3,1,1,0,5,3,0,2
M,18,1,120,3,0,5,0,0,0,5,0,2,0,0
M,18,17,148,1,0,1,1,0,4,1,3,2,1,0
M,25,9,80,1,4,2,1,0,0,5,1,3,3,0
M,56,15,908,4,0,4,0,2,0,2,5,3,0,3
M,1,15,894,0,3,1,1,2,0,0,0,0,0,1
M,18,12,27,0,0,1,0,3,1,4,3,0,4,0
M,1,4,553,0,3,2,0,4,5,3,3,0,2,2
M,25,14,554,4,2,4,4,4,5,0,2,0,0,0
M,25,4,815,3,1,1,3,1,2,5,0,3,3,0
F,18,9,432,1,0,0,4,4,4,3,2,0,1,4
M,56,17,494,5,3,3,4,4,1,2,5,1,0,3
F,25,9,489,5,3,2,1,2,4,5,1,4,3,4
F,25,10,972,0,3,2,1,5,3,2,0,0,1,2
M,1,3,655,2,0,4,5,0,5,1,0,0,0,4
M,50,12,224,3,0,1,0,1,3,4,0,5,1,3
M,35,17,466,1,4,5,2,2,1,3,0,4,0,0
M,50,6,446,0,0,4,4,0,1,1,1,1,2,2
F,50,5,296,0,3,0,2,4,4,1,0,2,0,5
M,50,12,906,2,3,1,0,2,5,2,0,3,1,0
M,1,7,946,0,0,0,0,0,4,0,0,1,2,0
M,45,15,658,5,3,5,4,1,3,0,5,1,0,0
F,1,13,194,2,0,4,3,5,2,0,2,4,3,4
M,45,9,915,4,0,1,5,1,5,3,3,2,2,2
F,50,2,65,2,1,2,1,5,3,5,1,5,0,0
M,35,4,90,0,0,5,1,0,1,2,4,0,5,0
F,45,15,540,0,0,3,3,0,5,4,0,2,1,3
M,25,0,535,1,3,5,4,0,1,0,0,0,0,3
M,50,4,956,0,0,3,1,1,0,5,0,3,2,5
F,56,18,935,0,0,0,1,1,2,0,1,2,0,0
M,56,7,140,0,0,0,0,1,3,1,0,5,0,4
F,1,19,906,0,0,1,0,5,5,1,3,4,1,0
M,18,11,110,4,0,0,0,0,2,3,4,0,1,0
M,18,2,497,5,2,5,0,0,2,1,4,3,3,2
F,56,20,597,5,2,0,4,4,3,5,1,2,0,0
M,56,9,312,3,0,0,4,5,4,2,2,0,4,0
F,18,5,323,2,3,1,5,1,4,1,0,1,0,4
F,50,0,21,5,1,2,5,1,4,0,5,0,4,2
M,25,8,740,0,1,0,0,2,0,0,0,0,0,2
F,1,2,22,1,4,5,0,3,1,2,0,4,2,4
M,56,19,224,3,2,4,4,5,4,4,0,0,0,4
F,35,5,944,0,0,4,0,3,2,2,0,4,0,0
M,45,17,113,0,0,1,4,0,0,1,4,4,3,1
F,18,7,986,3,3,0,0,0,0,0,2,3,0,3
F,1,19,630,0,3,1,3,4,4,1,0,0,2,3
F,56,5,421,4,2,5,4,0,0,0,4,2,0,0
M,25,4,362,0,3,4,0,0,4,0,0,3,2,0
F,45,7,473,0,4,0,4,3,0,2,4,2,2,3
M,56,5,870,3,2,2,4,2,4,3,4,5,2,4
F,50,14,378,1,2,0,4,4,2,1,3,0,0,0
M,25,1,895,3,2,1,5,0,1,2,0,0,0,4
F,50,0,445,2,0,2,0,0,1,4,0,2,1,5
M,18,8,190,5,2,2,4,5,5,4,1,0,0,0
F,35,20,109,4,1,2,0,3,4,1,3,0,4,4
M,45,0,843,5,3,5,5,0,3,1,4,1,4,1
F,56,2,488,1,3,1,4,4,0,5,2,1,0,4
F,35,8,794,0,1,4,0,4,4,5,3,4,0,5
M,45,12,531,0,0,3,4,0,0,3,5,2,2,0
F,50,8,977,2,2,1,4,5,5,4,0,5,5,4
M,25,18,809,5,0,5,5,1,4,3,0,4,0,4
M,25,4,380,3,1,1,0,0,0,4,3,0,1,0
M,1,4,328,0,2,5,1,1,2,2,4,5,3,0
M,18,5,279,5,1,4,1,0,4,3,3,4,0,5
M,25,17,627,1,0,0,4,1,5,1,2,4,3,0
F,50,11,625,0,0,1,2,3,4,1,0,1,5,5
M,25,0,935,0,0,5,2,0,5,4,1,2,0,0
M,18,15,197,5,4,0,2,0,0,0,3,0,1,0
F,56,19,750,1,3,5,3,3,1,3,3,3,2,3
F,50,16,436,0,1,1,0,3,0,2,3,0,1,4
M,35,17,410,3,3,1,0,4,0,4,0,2,2,0
F,1,19,813,3,4,1,4,5,1,5,4,0,3,3
F,50,8,778,0,0,5,1,2,4,4,5,3,1,2
M,18,11,152,0,0,3,0,0,5,4,0,5,2,4
F,50,7,325,4,0,0,1,3,0,4,3,4,3,3
F,1,2,140,4,2,1,5,0,4,2,2,3,5,3
M,50,4,544,3,0,2,1,1,0,0,0,0,0,2
M,18,8,452,1,2,0,0,1,3,1,0,0,0,0
F,18,4,931,0,2,0,5,2,4,0,0,3,1,0
M,56,20,939,3,0,4,0,1,0,4,0,2,2,4
M,56,4,261,2,4,2,0,3,5,0,0,4,3,0
M,1,1,274,4,3,0,0,4,0,1,3,4,0,0
F,25,8,596,5,0,1,2,0,4,3,3,3,0,3
M,50,1,801,0,2,2,4,1,1,0,0,1,3,1
M,35,0,760,3,0,5,0,0,2,2,1,2,0,0
M,25,13,24,0,4,2,4,2,1,1,3,4,0,0
M,25,4,582,3,0,4,0,0,3,5,5,2,0,0
M,18,4,559,2,1,4,0,0,4,2,0,0,4,0
M,18,14,662,1,0,0,1,2,3,3,3,3,0,0
F,50,14,490,4,0,5,0,5,5,1,3,3,4,1
M,35,6,596,3,0,3,0,0,4,5,1,4,0,4
M,25,14,945,0,0,0,4,4,0,3,0,1,0,1
F,18,17,971,4,0,4,0,3,0,4,0,3,4,3
F,50,20,201,5,3,1,0,5,4,1,4,4,1,5
M,50,16,658,1,0,3,0,1,3,4,3,4,2,5
F,35,11,170,4,2,4,3,0,0,2,5,1,1,2
M,35,11,432,4,1,4,2,3,0,4,3,0,2,1
F,35,2,22,1,0,2,1,2,3,0,3,1,5,1
M,25,15,152,0,0,5,0,0,4,0,3,3,0,0
F,1,1,912,0,4,0,5,5,3,4,3,5,1,0
M,18,2,274,0,3,4,1,5,4,3,4,0,2,0
M,1,5,432,0,3,5,1,2,1,5,4,2,3,5
F,18,12,489,1,1,2,0,3,4,4,0,4,0,4
M,50,2,281,1,1,0,1,4,0,4,2,3,5,0
F,18,10,983,2,3,1,3,0,1,0,5,2,2,4
M,35,17,598,0,0,3,2,3,2,1,0,3,0,2
M,18,18,921,2,3,4,0,2,0,0,0,5,0,0
M,56,20,796,3,0,3,1,5,3,3,5,4,3,2
M,50,0,328,2,0,4,0,0,4,0,4,2,3,4
M,56,5,836,1,0,1,0,0,1,0,2,0,0,4
M,50,14,198,3,2,0,0,0,0,0,0,4,2,0
F,45,5,442,0,3,2,3,4,3,0,1,5,2,4
M,35,4,113,1,1,2,0,0,0,0,0,3,2,2
F,35,2,336,2,4,2,0,0,3,3,4,2,2,0
F,25,20,773,1,4,4,0,0,4,4,0,2,0,0
M,56,16,18,1,0,1,4,5,4,1,0,3,2,5
F,1,2,80,5,3,0,1,0,0,2,2,3,3,1
F,50,2,396,1,3,4,1,1,3,2,5,2,1,3
M,18,15,346,5,3,1,3,0,5,1,5,1,5,5
F,1,18,813,0,0,1,3,5,3,0,0,5,4,3
M,35,14,80,0,4,0,3,5,3,4,0,3,0,2
M,50,2,523,4,3,5,1,2,1,4,3,0,3,0
F,35,19,338,1,2,0,1,0,3,4,0,0,3,4
F,50,2,54,1,0,2,4,2,1,5,0,1,2,0
M,45,18,772,5,3,1,5,1,5,3,1,0,1,2
M,50,13,132,4,3,3,1,1,5,0,0,4,1,0
F,45,2,98,0,3,0,4,5,3,5,5,5,2,4
M,25,19,170,4,2,3,2,0,4,4,0,1,0,1
M,35,11,970,0,4,1,0,1,1,5,1,2,0,2
F,25,14,22,5,2,0,0,0,1,2,0,3,4,3
M,35,20,522,1,1,4,0,5,2,4,4,0,2,0
