Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,50,11,535,3,1,3,4,4,0,3,4,5,4
M,1,7,809,3,2,5,0,5,0,1,4,4,3
M,18,20,750,2,4,1,4,3,4,0,3,0,0
M,18,14,321,0,4,2,2,4,1,2,0,0,0
M,56,6,796,4,3,5,3,0,3,0,2,4,0
F,35,7,731,4,5,3,4,2,0,4,1,1,0
F,25,2,801,1,3,2,2,4,4,3,0,2,3
F,50,5,358,3,3,1,4,0,4,0,4,1,0
F,50,20,560,3,2,2,3,1,0,1,3,2,0
F,35,6,535,4,1,3,4,0,2,0,2,1,0
F,18,19,616,2,5,2,2,0,1,3,2,4,0
F,1,18,972,0,0,2,0,0,5,1,4,2,1
F,45,6,224,0,3,1,1,2,1,4,0,3,5
M,1,8,601,4,2,1,4,1,2,4,3,4,1
F,25,5,782,5,1,2,5,0,1,2,1,1,0
M,25,19,19,0,3,1,0,1,3,2,4,4,1
M,35,11,926,5,0,4,4,4,4,3,3,0,5
F,18,4,194,0,5,5,4,1,4,3,0,1,0
M,35,0,799,1,3,1,1,2,5,0,5,4,1
M,1,5,193,2,2,0,3,0,2,0,5,3,0
M,45,20,286,1,0,0,1,5,0,2,1,4,1
F,56,13,328,3,4,1,4,4,0,2,3,3,5
M,25,18,727,4,5,3,3,5,4,1,0,0,5
M,25,11,345,2,0,4,2,5,3,5,2,1,1
M,35,0,6,3,1,0,5,3,1,3,5,4,0
F,25,8,741,3,4,5,4,3,3,1,5,5,1
F,35,6,904,4,3,0,0,4,5,4,3,0,1
F,50,14,735,0,0,4,0,1,5,4,5,0,4
F,35,5,445,0,2,4,2,1,1,3,2,5,4
M,35,3,760,1,5,2,4,0,0,4,2,1,4
F,35,20,148,5,3,5,4,5,4,0,5,0,2
F,35,0,279,5,4,1,1,0,0,0,4,0,4
F,50,12,30,0,5,0,3,0,0,3,0,3,1
M,35,17,968,0,0,2,0,3,3,3,0,4,3
M,25,19,211,1,1,4,1,5,4,4,0,1,4
M,18,18,606,5,2,4,5,0,3,1,5,0,4
M,45,20,244,0,0,4,4,4,0,0,0,3,0
F,50,15,171,0,3,4,5,1,2,3,0,3,0
F,18,8,347,3,2,1,3,5,4,1,1,0,2
F,45,19,944,2,4,5,5,0,0,0,0,3,0
F,25,2,984,0,5,3,3,2,2,1,3,3,0
F,25,10,520,1,2,2,0,1,1,5,5,3,0
F,56,17,902,3,2,5,1,3,4,5,0,4,3
F,45,15,346,1,5,5,0,0,0,0,5,5,5
M,18,13,471,1,1,5,3,0,1,3,0,3,5
F,35,10,290,1,3,0,0,3,3,0,0,0,1
F,45,16,66,0,3,2,1,5,5,3,2,0,0
F,18,6,902,3,5,2,4,4,1,0,1,3,0
F,1,19,744,0,2,4,5,3,1,5,4,0,0
F,35,2,786,4,1,1,5,3,5,0,4,5,2
F,35,10,701,1,2,4,5,5,5,0,4,0,3
F,35,6,917,0,4,3,4,0,5,5,1,1,3
M,25,7,985,2,3,1,3,1,0,4,0,4,0
F,45,15,87,5,1,4,4,4,1,4,0,0,2
M,18,5,74,1,1,1,0,4,1,3,2,4,2
F,50,1,314,2,4,3,4,4,3,3,0,0,4
M,25,4,272,5,4,0,1,4,4,2,2,3,3
M,35,1,741,5,0,1,4,1,1,4,0,3,3
F,56,17,490,5,1,3,2,5,2,0,0,0,0
F,25,9,951,3,5,2,2,3,0,1,4,1,1
F,25,1,551,1,0,0,1,3,2,4,4,3,3
M,1,16,485,3,4,5,1,1,5,2,2,3,4
M,1,6,56,3,3,0,3,1,5,2,0,5,0
F,1,7,942,1,4,1,2,3,3,0,2,0,0
M,45,6,132,4,1,5,3,0,5,1,3,3,1
M,25,15,272,2,3,0,4,2,1,0,1,3,0
F,18,14,405,5,2,1,4,2,2,4,3,3,4
M,45,6,222,0,2,1,3,5,4,0,0,5,5
M,50,7,804,2,4,4,3,3,4,5,3,0,3
F,18,5,908,5,0,5,3,4,0,2,0,1,3
M,56,9,462,3,0,5,0,1,3,5,4,3,0
F,18,3,605,4,2,3,0,1,2,0,0,4,0
F,1,6,760,4,5,3,2,3,5,0,4,0,0
F,25,17,652,0,3,4,4,4,1,0,4,0,2
M,35,14,498,0,2,5,3,1,4,1,0,4,1
F,25,4,16,1,0,2,0,5,4,2,0,0,0
M,1,9,427,2,0,3,3,0,1,4,0,5,2
F,18,19,974,4,4,1,4,5,4,3,0,2,1
F,50,14,490,0,1,5,3,4,2,4,4,4,5
F,35,6,6,1,5,2,1,0,5,0,5,3,0
F,25,8,972,5,3,0,2,3,0,0,5,3,3
M,35,20,971,0,2,1,1,3,1,0,5,0,1
M,18,5,108,5,0,2,4,3,2,3,0,5,0
M,1,2,800,0,0,5,2,5,2,3,0,5,0
F,35,18,616,3,4,0,2,1,1,0,2,1,1
M,35,9,924,4,5,3,1,5,0,1,3,4,3
F,1,10,186,0,5,5,5,3,5,0,0,4,5
M,1,12,662,1,0,5,5,0,5,3,4,2,3
M,45,18,983,2,0,0,0,3,4,1,5,2,0
M,50,19,338,2,3,5,4,0,2,3,5,3,0
F,56,6,584,2,1,0,5,5,3,5,4,3,3
M,50,8,992,3,1,0,4,5,5,2,4,5,3
F,25,19,240,1,0,5,3,1,3,4,4,4,5
M,56,10,658,5,1,0,4,4,4,4,3,1,3
M,1,4,98,2,5,1,5,1,2,4,0,0,5
F,35,9,431,0,4,4,0,5,5,5,0,5,0
F,1,5,722,5,0,4,3,0,1,0,3,0,3
M,56,19,77,3,4,2,5,0,3,2,4,1,3
F,56,2,38,5,4,1,4,5,1,2,5,0,0
M,45,8,253,2,2,1,1,4,0,3,2,0,0
M,56,6,28,0,2,1,0,0,3,1,3,1,3
M,18,1,991,4,2,3,4,3,2,4,1,1,4
M,35,1,454,3,5,0,5,2,1,5,0,3,2
F,45,12,563,1,4,4,0,0,2,1,3,5,2
M,18,6,452,2,3,0,3,0,3,1,2,0,0
F,35,16,970,3,4,3,3,4,4,4,1,5,0
F,45,14,469,1,5,5,3,2,2,1,4,2,0
F,25,7,180,3,5,0,2,2,0,3,0,1,1
M,25,13,975,0,0,3,3,0,1,4,2,1,0
M,1,0,230,4,1,5,5,3,3,0,1,3,0
M,18,18,60,2,5,4,0,0,0,4,3,3,5
M,1,18,631,2,5,5,0,3,3,2,1,1,5
F,56,1,469,0,1,4,5,3,5,0,3,3,5
F,50,20,38,5,2,1,3,2,5,4,4,3,1
M,18,0,313,0,2,1,4,5,2,4,0,0,0
F,45,0,847,4,0,0,0,2,5,1,2,4,3
F,18,2,987,2,4,5,4,1,5,3,0,3,0
M,35,12,735,5,2,2,5,5,1,2,0,4,0
F,56,15,62,5,4,5,2,1,4,1,2,1,0
M,50,16,834,3,2,1,0,3,2,2,3,2,1
M,35,12,338,2,0,5,0,2,3,2,0,2,3
M,18,0,756,5,4,4,0,1,2,4,3,3,0
M,45,7,600,0,4,3,2,3,1,0,0,3,4
M,1,7,319,0,0,2,2,1,3,5,0,5,5
M,56,8,985,3,0,3,3,0,3,1,1,1,1
M,56,6,321,3,1,5,4,5,2,1,2,1,5
F,25,10,997,0,0,2,4,2,4,3,0,2,4
F,45,16,931,2,5,1,4,0,2,4,0,3,4
M,25,13,300,3,1,3,2,1,3,3,2,5,1
F,25,10,532,3,4,4,1,0,5,5,5,2,0
F,56,15,473,0,2,1,0,2,4,3,0,5,0
F,56,11,434,3,0,1,1,2,2,0,5,3,0
F,18,3,799,0,1,2,2,2,0,4,2,1,0
M,18,14,975,3,2,2,3,2,5,0,0,0,4
F,25,18,971,5,2,1,0,2,5,1,1,1,5
M,1,2,940,3,2,3,4,5,3,3,4,4,5
F,56,7,430,0,5,0,0,4,2,4,5,0,1
M,35,19,380,5,0,2,4,2,5,4,3,0,0
F,45,15,360,5,1,5,5,5,5,3,4,5,1
F,50,15,704,0,5,5,0,2,5,3,0,4,3
F,45,2,539,5,3,4,3,1,0,0,3,2,0
M,25,5,974,1,1,2,0,5,1,1,3,0,1
F,35,14,354,0,3,2,3,4,0,0,0,0,5
M,25,0,212,0,5,3,4,4,3,0,1,0,3
M,25,17,627,0,5,2,5,3,4,0,3,0,0
M,1,2,805,1,1,5,2,2,4,0,0,4,5
M,50,6,498,4,5,0,0,2,4,4,4,0,3
M,25,10,85,0,1,5,4,4,3,1,4,1,3
M,56,7,773,3,1,1,1,5,1,1,4,0,0
M,45,15,486,5,1,3,1,0,1,4,0,0,5
F,25,7,915,0,5,4,0,2,2,0,4,0,5
F,25,20,290,2,4,4,3,0,1,5,0,4,1
M,18,14,974,1,4,1,0,0,1,1,5,0,0
M,50,17,905,4,4,0,2,3,5,0,1,2,4
F,25,4,596,5,1,1,3,4,2,1,0,3,4
F,50,10,492,1,1,0,3,4,0,3,1,2,3
M,56,18,708,4,4,5,0,0,5,3,5,1,0
F,25,11,226,1,4,2,3,4,2,5,4,2,0
M,50,15,309,4,0,1,0,4,0,2,3,2,0
M,1,16,743,2,5,5,2,4,4,2,4,3,5
F,56,15,939,5,3,1,1,2,5,3,0,0,5
F,1,9,655,4,5,4,2,1,2,2,5,5,0
M,25,5,847,4,3,4,5,3,4,4,0,4,4
M,35,15,655,0,5,4,4,4,0,4,4,4,0
M,18,15,744,4,3,2,3,3,1,3,0,4,2
M,35,19,974,3,4,5,0,5,1,5,4,0,2
F,35,17,458,4,3,1,5,5,5,4,0,3,1
M,25,20,296,0,3,0,2,0,1,0,0,2,2
M,1,3,181,2,3,1,5,0,0,4,5,2,2
F,56,9,951,5,2,5,2,4,0,2,4,4,5
M,1,6,78,5,3,0,3,0,1,2,5,0,3
F,35,2,88,5,3,5,2,2,3,0,0,0,0
F,35,16,334,2,1,2,3,0,4,1,2,5,0
F,1,6,132,4,4,1,4,5,2,3,1,3,4
F,18,14,492,5,1,1,1,0,1,3,0,0,0
M,25,11,272,1,4,3,3,4,4,4,0,3,0
F,56,18,941,0,4,0,5,5,2,1,5,1,1
M,25,9,850,0,2,4,1,2,3,1,1,5,0
M,1,15,498,3,5,0,3,3,5,0,0,4,0
F,1,8,735,4,2,4,2,3,0,0,1,3,4
M,35,16,166,5,2,2,2,3,2,2,1,1,0
F,25,19,377,5,5,4,2,0,0,4,3,1,2
F,35,0,524,3,0,5,1,5,3,4,0,5,5
F,56,13,26,0,3,4,0,5,1,5,1,1,4
F,35,1,525,5,1,3,4,4,5,0,4,0,3
F,1,8,320,1,0,4,0,0,0,3,3,3,3
F,25,0,377,2,4,3,3,4,3,4,4,3,0
F,25,9,152,4,1,2,4,3,0,0,5,5,0
F,18,16,292,1,0,0,2,5,3,1,1,5,1
M,50,12,880,0,4,0,2,5,2,1,4,1,0
F,50,3,346,4,0,2,2,0,2,2,5,5,1
M,50,16,804,5,1,4,1,3,3,1,2,1,5
F,1,13,482,0,3,2,0,1,0,2,0,0,4
F,18,0,244,0,1,4,3,3,0,2,0,0,2
F,35,19,170,0,5,1,4,0,4,2,0,0,5
F,45,12,60,2,5,5,3,3,4,1,5,4,5
F,25,4,302,5,2,4,4,5,3,0,0,3,1
M,25,2,290,4,1,2,5,3,3,4,5,0,2
M,1,0,794,5,4,5,2,5,3,0,1,2,3
F,1,16,244,3,2,2,3,2,2,5,4,0,0
M,35,6,904,5,2,4,0,0,3,5,0,3,0
F,56,4,234,5,3,4,5,5,0,0,4,0,3
M,1,19,730,3,4,1,0,0,5,0,3,1,0
F,50,19,314,5,4,3,3,3,0,4,0,0,0
M,35,17,474,4,5,5,1,0,1,2,3,3,0
M,45,18,983,4,3,5,3,5,5,1,1,2,4
F,50,12,77,4,2,2,3,1,3,3,1,3,0
F,18,18,459,0,4,2,2,2,0,5,4,1,1
M,50,2,857,4,5,3,2,0,1,4,4,1,1
M,50,7,379,5,3,0,0,4,5,0,4,2,3
F,18,11,800,0,4,3,0,4,1,0,5,2,4
F,18,6,641,3,2,4,5,5,1,0,0,3,5
M,56,2,307,0,2,0,2,3,4,1,0,0,4
F,1,13,333,4,1,5,1,4,3,3,0,3,2
F,45,11,224,3,1,0,0,3,1,2,0,2,2
M,18,0,140,4,2,2,4,5,2,2,0,0,0
F,50,16,498,3,1,2,2,2,5,3,5,5,4
F,45,4,618,1,4,1,0,3,2,3,0,2,0
F,18,19,970,3,0,4,5,4,4,2,0,0,0
M,35,13,240,4,3,1,3,5,0,1,5,1,1
F,50,16,532,4,2,0,3,3,5,0,1,2,4
F,35,4,495,3,2,1,0,2,5,3,2,1,2
F,18,16,144,2,4,0,5,1,0,5,2,0,4
F,25,12,924,5,0,4,0,2,1,2,3,5,5
F,18,1,112,2,3,2,3,5,2,3,0,0,1
F,50,14,837,5,1,5,5,0,0,0,0,3,0
F,45,17,836,2,3,4,4,5,5,3,0,0,1
M,56,3,110,1,1,2,5,2,0,2,0,0,0
F,1,20,802,2,0,2,2,3,0,3,0,5,1
F,1,12,804,5,4,3,5,2,5,2,0,3,5
F,1,0,965,1,4,1,2,4,0,3,4,1,3
F,45,16,735,2,2,3,0,2,0,4,0,5,2
F,56,14,973,2,2,5,4,2,1,0,4,2,5
M,18,1,229,5,3,3,4,4,4,3,5,4,0
M,50,17,314,5,4,1,0,5,1,0,0,5,0
F,18,18,852,3,5,0,0,0,1,1,0,3,3
M,25,15,358,1,1,2,5,0,4,4,0,3,0
F,45,7,752,3,3,5,3,4,2,4,1,1,0
F,35,1,756,5,5,0,4,5,5,5,0,5,0
M,50,0,935,0,4,4,5,0,0,5,1,3,0
M,1,11,6,4,1,4,4,5,4,0,0,0,1
F,50,6,492,5,3,0,1,0,5,1,0,1,3
F,1,1,41,2,4,3,0,4,3,4,2,5,1
F,25,4,740,5,1,2,3,2,5,5,4,5,5
F,35,15,604,2,5,4,5,2,0,3,5,5,3
F,25,15,180,3,4,5,0,0,5,2,1,0,4
F,18,7,731,5,5,4,2,3,5,3,1,1,3
F,56,14,793,1,5,3,5,0,2,0,2,1,0
M,18,20,520,5,4,0,2,0,0,0,5,5,2
F,45,13,13,2,4,5,0,0,2,3,1,1,0
F,56,17,740,3,2,1,1,1,3,2,4,4,2
F,45,6,743,3,5,0,0,0,3,0,2,5,5
F,45,15,631,0,4,4,2,5,5,1,2,1,5
F,1,1,730,1,5,2,5,3,0,4,5,5,2
F,45,20,430,3,5,3,0,0,3,0,4,2,0
M,25,9,6,2,3,0,0,0,4,0,3,5,2
F,50,1,222,4,1,5,1,0,4,4,0,4,3
M,45,16,461,4,0,2,4,2,5,3,0,3,3
M,35,9,834,4,2,2,3,4,3,0,2,4,2
M,18,13,584,2,3,2,3,5,3,0,0,0,0
F,56,2,430,3,2,2,4,3,0,0,0,2,2
M,1,8,337,5,0,1,4,1,0,4,1,2,0
F,18,18,314,3,4,2,0,0,3,0,3,5,0
F,18,6,48,4,3,0,4,4,0,3,1,4,4
M,35,10,704,3,5,2,4,4,0,4,4,3,1
M,18,11,16,3,4,3,5,2,5,4,1,4,5
F,18,8,54,3,3,1,5,2,5,2,5,4,1
F,35,19,378,4,3,2,1,1,5,5,0,2,0
F,25,6,799,0,4,1,1,3,2,0,0,0,3
M,1,13,735,3,4,2,4,1,5,3,0,0,0
M,35,11,98,4,2,1,5,0,4,4,0,0,0
F,18,7,803,1,5,2,3,2,1,2,0,0,5
F,35,3,930,0,3,1,0,0,1,0,4,0,5
M,35,6,307,2,3,0,3,1,5,3,2,2,0
M,25,19,38,4,2,3,5,4,1,1,0,0,0
F,18,4,211,1,4,1,3,0,1,0,3,0,2
M,50,0,930,2,5,1,4,5,1,1,0,2,0
F,18,2,459,0,4,2,2,0,5,3,5,3,1
M,35,18,666,1,5,0,2,1,2,2,2,5,1
F,25,3,24,5,3,5,2,0,5,5,3,0,0
M,25,11,603,2,1,0,5,4,0,0,0,0,5
F,1,17,294,3,2,3,0,4,4,0,0,1,1
M,45,16,603,4,3,1,0,2,2,3,4,4,1
M,35,4,770,5,0,3,5,1,2,3,3,5,3
M,25,19,109,5,0,4,1,0,0,2,5,0,5
F,1,2,109,5,4,5,2,4,3,4,3,2,5
M,35,17,902,3,1,1,1,4,0,3,0,3,5
M,50,19,23,3,2,4,2,4,1,3,0,3,5
M,35,13,146,4,3,5,0,0,4,3,0,0,4
M,25,10,535,2,1,1,2,2,0,0,4,0,5
F,45,3,221,5,3,2,2,3,2,4,5,3,0
M,18,2,958,5,5,4,4,3,4,0,4,3,3
M,45,2,731,2,3,0,5,3,2,4,0,0,3
F,18,5,977,2,1,5,5,2,4,3,5,3,3
M,25,0,337,0,5,5,4,5,4,0,5,4,0
F,50,6,524,0,2,4,0,3,2,5,5,4,1
M,18,12,105,0,5,5,3,4,1,2,3,2,4
F,50,19,301,1,4,0,3,2,1,2,1,2,0
F,25,18,931,2,1,4,1,2,5,3,3,2,0
M,1,16,530,5,4,1,2,3,4,1,4,4,4
M,18,16,974,2,1,3,4,1,0,1,5,4,0
M,1,0,681,2,1,0,0,4,3,2,0,4,0
F,18,8,19,1,2,4,1,1,4,2,0,2,4
M,35,20,911,1,4,1,1,0,2,3,4,4,5
M,45,10,799,0,1,0,4,5,4,2,4,0,3
F,1,20,782,2,0,1,0,3,1,4,3,2,4
F,50,4,230,4,2,3,3,1,2,0,0,3,4
M,45,8,54,4,0,0,3,5,5,4,1,5,2
M,25,19,41,2,0,5,2,0,0,4,2,4,1
F,45,11,681,2,1,1,5,0,1,3,4,3,5
F,1,9,794,5,3,5,4,3,1,1,4,4,1
M,35,12,70,0,0,2,5,4,3,0,3,4,4
F,1,19,430,3,5,5,0,4,3,5,0,0,0
M,18,1,458,4,1,1,5,3,0,0,0,0,3
M,18,18,555,2,0,0,3,1,1,2,3,2,5
M,56,3,797,3,3,5,0,3,1,5,4,0,3
M,45,20,498,5,3,4,0,0,1,5,0,0,3
F,50,11,465,4,0,5,3,2,4,0,3,0,1
M,1,18,40,0,4,3,5,3,1,3,0,5,1
F,45,3,178,2,2,3,3,4,5,2,0,4,0
M,1,8,483,0,1,3,4,4,4,0,0,1,0
M,45,13,870,1,1,2,4,4,1,4,4,0,4
M,50,5,376,3,3,5,1,4,2,5,1,5,5
F,45,17,245,3,2,1,2,2,1,4,4,3,3
F,18,0,474,2,2,5,0,0,0,1,1,1,5
F,18,11,272,3,4,0,5,4,1,5,4,1,4
M,25,11,991,0,3,2,0,1,1,0,2,2,2
F,45,20,165,3,4,3,4,1,1,0,1,0,0
F,1,8,78,4,0,4,2,3,5,1,3,0,2
F,25,11,290,2,1,1,4,4,4,4,3,3,0
M,1,12,623,1,3,1,1,4,5,3,5,2,1
F,18,10,178,1,4,0,1,1,1,2,4,0,1
M,18,2,815,1,1,0,0,4,4,3,0,4,0
M,18,11,191,5,5,4,2,1,4,5,0,1,5
F,50,3,6,2,0,1,4,2,5,4,0,0,0
F,45,9,170,0,0,3,1,2,2,2,4,0,2
M,1,18,902,0,4,3,4,5,5,4,0,3,1
F,1,14,972,5,3,1,3,0,4,0,0,3,0
M,50,14,336,3,0,3,3,0,2,3,3,0,0
M,1,3,330,2,2,3,5,4,5,2,0,3,0
M,56,13,307,1,3,5,4,4,3,3,0,3,0
F,35,19,786,1,0,3,2,1,1,4,0,4,5
F,25,18,800,4,2,2,2,2,5,0,4,5,2
F,25,16,537,3,4,5,0,1,4,5,4,4,4
M,35,8,501,2,1,0,2,3,0,4,3,0,0
M,45,7,601,5,2,0,2,5,3,4,3,0,1
M,1,3,550,0,0,3,4,1,2,1,5,4,5
M,25,1,834,4,3,0,3,3,4,4,4,1,4
M,56,19,87,5,4,4,2,3,2,1,4,4,5
F,25,6,830,1,3,4,5,3,4,3,0,5,4
M,56,7,372,0,1,2,2,4,4,3,2,0,4
F,18,1,28,2,2,0,3,0,0,4,1,1,0
F,45,8,590,4,2,4,4,2,1,0,4,4,3
F,35,16,442,0,5,4,3,3,3,0,2,0,4
F,18,13,381,3,4,5,0,3,5,1,0,0,0
M,50,11,200,3,5,0,5,1,4,4,2,3,2
M,18,6,910,4,4,2,0,4,5,1,5,3,3
F,18,13,108,2,5,5,2,1,5,0,2,0,4
F,35,14,314,2,5,0,3,4,5,4,0,3,4
M,50,4,555,3,0,0,4,0,0,0,4,2,4
F,25,6,16,2,5,5,0,3,5,4,2,4,2
F,25,9,279,4,4,3,4,4,3,4,5,4,4
M,1,13,358,1,5,3,1,1,0,3,0,3,1
F,1,1,940,0,3,1,2,2,5,2,4,1,5
F,56,18,417,0,0,4,3,0,0,3,4,0,2
M,18,5,622,3,4,4,4,0,3,1,4,1,0
M,25,15,146,4,0,5,2,4,5,4,3,3,5
F,56,1,346,0,4,4,2,4,2,4,4,1,2
F,35,14,727,4,5,1,3,0,1,2,4,5,5
M,50,17,498,3,1,4,5,0,4,3,5,0,2
M,35,15,907,3,0,5,0,2,0,2,5,4,1
M,50,15,801,1,2,5,5,2,4,5,0,4,1
M,56,13,45,5,2,4,5,4,2,3,1,0,3
F,45,20,727,5,1,1,2,3,5,1,0,4,1
F,25,0,253,3,2,3,2,5,4,4,0,0,3
M,1,9,482,1,4,4,4,1,1,4,4,1,1
M,35,0,965,3,2,3,5,4,1,4,0,3,2
M,45,6,836,2,1,0,3,2,0,0,4,0,0
F,1,19,878,2,5,5,2,3,0,3,1,2,2
F,25,5,230,4,0,4,4,0,5,4,0,4,0
F,50,2,440,5,4,1,3,0,2,2,3,3,1
F,50,7,234,5,3,3,3,4,5,0,0,1,1
M,35,17,917,0,4,3,2,0,1,0,0,4,2
M,25,15,100,4,5,2,2,3,3,3,0,5,0
F,1,1,560,4,1,4,1,5,2,0,1,1,0
F,56,19,12,1,4,1,3,4,2,3,0,2,5
M,1,1,772,5,4,4,4,3,3,1,3,2,5
M,18,3,547,0,3,2,4,3,3,3,4,3,4
F,56,5,532,1,1,2,3,5,0,0,3,3,0
F,45,6,142,0,2,5,4,4,3,3,1,2,1
