Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,18,11,525,2,4,0,0,0,0,3,1
F,25,0,88,1,4,2,4,0,2,0,5
F,50,8,840,5,0,0,1,5,4,0,4
F,45,17,261,4,0,2,5,1,1,4,4
M,45,17,986,4,2,0,3,0,4,0,1
F,45,8,230,4,4,1,2,2,5,1,0
F,45,17,966,2,4,1,0,2,4,5,3
M,1,2,752,4,4,0,1,2,1,3,0
F,1,18,286,4,4,2,4,2,5,0,2
F,35,3,280,4,4,2,3,4,4,0,5
M,50,14,951,3,3,1,3,1,0,5,3
M,25,1,161,2,1,5,0,4,3,1,3
F,50,17,79,1,2,5,1,0,4,1,1
M,25,13,297,5,5,4,4,1,4,0,5
F,35,17,486,4,5,0,5,0,3,2,3
F,56,3,29,3,5,4,3,1,3,5,5
F,1,5,911,3,3,0,3,2,1,5,4
M,45,8,704,4,0,0,0,3,0,1,2
M,50,10,630,4,5,0,4,5,1,1,4
M,25,20,108,5,3,2,5,4,5,0,4
M,56,19,313,4,2,4,0,4,1,1,4
M,45,7,700,0,1,0,0,1,5,0,5
F,1,18,68,1,4,2,2,2,4,1,1
F,56,6,949,0,0,5,2,2,5,1,4
M,1,12,112,0,4,2,4,3,5,0,3
F,25,8,811,0,4,2,5,0,2,0,2
F,25,18,501,0,2,0,2,3,3,2,1
F,25,14,906,5,1,2,2,4,5,2,3
M,50,20,633,5,2,5,2,1,5,4,4
M,45,8,347,0,2,0,0,0,0,4,1
F,35,20,921,3,0,1,4,1,1,3,2
M,1,11,127,0,4,3,4,2,1,4,0
F,1,1,921,4,4,0,4,3,4,0,2
M,35,11,797,0,2,1,3,0,5,3,5
M,56,11,837,3,0,3,4,2,4,5,0
F,35,7,461,3,3,0,4,3,3,4,2
M,56,10,6,2,3,5,0,0,1,0,0
F,45,0,358,3,4,0,1,0,5,1,0
M,35,14,111,2,1,5,1,0,5,1,3
F,45,19,103,0,3,5,1,0,3,3,2
F,25,17,88,5,4,0,0,5,0,5,0
F,35,8,320,2,4,0,0,0,3,4,5
F,25,3,525,4,1,3,0,0,2,4,4
F,1,3,672,1,3,1,2,5,4,2,0
F,25,12,312,2,0,2,3,2,4,3,4
M,1,4,934,1,4,2,5,2,1,1,0
M,35,18,880,5,3,0,0,3,1,1,5
F,1,19,337,2,0,0,2,2,3,0,0
M,1,14,194,4,3,4,0,0,3,5,3
M,25,20,38,1,4,4,5,0,4,2,5
F,50,18,379,0,3,0,0,0,0,1,4
F,35,6,211,2,5,0,2,0,4,4,2
F,56,4,421,3,0,2,4,0,4,3,0
F,1,3,604,2,0,3,0,2,2,3,5
F,50,9,140,2,3,5,1,0,1,0,0
F,1,10,458,4,1,4,0,5,0,0,3
M,1,4,735,3,1,5,0,0,0,2,0
M,35,20,453,4,1,3,2,4,0,0,0
F,1,10,105,0,5,0,4,0,1,0,1
M,35,5,485,3,4,5,2,0,0,1,0
M,25,13,731,2,3,1,3,0,4,3,0
M,1,1,442,5,4,2,2,2,0,3,3
F,18,16,701,4,2,0,2,0,5,0,2
F,25,17,951,3,0,3,3,5,5,1,2
F,35,11,33,1,5,1,3,1,1,0,4
F,56,7,469,1,5,5,0,0,3,1,1
M,25,7,815,4,0,4,4,5,2,1,1
F,25,3,836,1,3,0,5,1,4,0,0
F,1,16,300,2,5,5,0,0,2,1,4
M,56,0,981,5,0,0,5,1,4,2,5
F,35,9,382,4,2,0,2,3,4,2,2
F,56,16,66,4,4,0,0,0,0,0,0
F,25,0,525,3,1,0,2,2,1,4,0
F,45,19,764,2,3,5,2,4,1,1,4
F,56,5,16,1,0,0,4,0,3,3,3
M,18,8,641,3,4,2,4,5,0,3,1
F,45,10,540,3,1,3,4,0,4,2,4
M,35,10,967,0,3,3,3,1,0,3,0
F,18,12,482,1,4,1,0,0,0,5,5
F,1,12,986,4,3,2,2,0,2,5,0
F,50,17,105,1,5,0,0,0,0,2,2
F,50,3,557,4,3,5,3,1,1,4,3
M,35,3,405,5,5,0,0,3,0,1,0
M,1,8,209,1,1,4,5,3,5,5,4
F,35,15,279,5,3,2,4,0,5,0,0
M,45,17,780,0,4,5,2,5,1,5,4
M,50,17,45,1,2,1,1,4,2,1,1
F,25,0,672,2,5,0,4,5,0,2,0
M,1,3,209,1,3,0,1,5,4,3,4
F,18,15,53,3,0,0,1,0,0,4,0
F,1,3,105,1,4,0,0,0,5,3,1
M,50,15,333,4,4,1,0,3,2,4,4
M,45,14,488,1,1,0,2,4,0,3,0
M,25,6,471,4,5,0,3,0,0,5,4
M,56,7,916,3,0,1,0,0,1,2,0
M,18,15,105,0,2,0,5,5,1,0,5
F,56,15,200,3,2,1,5,0,1,1,0
M,35,20,520,3,4,0,1,0,1,5,5
F,56,0,908,0,4,0,4,5,3,1,3
M,18,17,381,3,5,3,3,1,0,1,0
F,35,20,471,5,4,1,3,1,1,3,5
M,50,0,943,0,3,3,2,4,0,4,4
F,56,4,453,4,1,1,4,5,1,4,0
F,25,17,168,2,4,0,4,0,1,5,3
M,50,17,911,3,0,1,5,4,0,5,0
M,25,8,838,5,5,4,1,4,4,5,0
F,1,12,525,4,5,0,0,0,3,0,5
M,45,16,558,1,2,0,3,5,3,4,4
M,18,14,915,0,2,3,3,3,5,2,3
M,45,9,610,4,2,1,1,1,0,4,5
M,45,5,115,0,4,5,4,0,0,5,1
M,18,7,442,5,1,0,2,2,0,5,5
M,1,17,741,4,1,1,1,1,1,2,0
F,1,17,731,1,2,1,1,4,4,1,5
M,1,0,722,1,0,3,3,0,4,2,0
M,50,9,78,4,3,0,2,3,3,0,1
F,45,15,108,1,0,0,0,2,0,5,0
M,56,13,974,4,4,0,5,4,4,4,3
M,1,20,230,0,2,0,4,5,4,2,4
F,1,16,157,4,1,2,2,1,0,5,5
M,35,17,853,4,3,1,4,0,1,1,4
F,56,7,797,2,1,3,2,2,4,0,5
F,1,6,27,0,1,0,2,5,3,0,2
M,18,3,907,3,1,1,4,5,3,4,0
F,18,5,484,3,0,1,0,4,3,3,3
F,35,19,337,5,0,4,4,0,4,0,3
F,1,9,20,3,2,2,1,0,0,4,5
F,35,19,360,4,2,4,5,3,0,5,0
F,1,17,560,2,1,1,4,0,2,3,3
M,25,11,966,3,0,5,2,0,2,1,1
F,25,8,952,1,5,3,3,4,2,4,0
M,1,16,48,0,3,0,3,2,1,2,4
M,25,10,459,3,2,0,4,0,2,0,0
M,1,13,598,1,5,0,2,0,5,4,4
F,18,11,45,4,2,3,1,5,0,5,0
M,1,4,600,4,5,3,5,5,2,2,3
F,45,8,330,2,4,0,3,3,4,2,1
M,18,12,212,0,5,2,5,4,0,1,4
M,25,19,190,4,4,0,2,0,5,2,4
M,18,10,758,1,4,1,4,4,4,5,0
F,35,16,522,0,2,0,4,2,4,3,4
M,50,12,224,0,1,4,1,2,1,3,3
F,25,20,319,0,5,2,0,2,5,3,5
M,1,11,941,4,4,1,0,0,1,3,4
M,1,5,265,1,5,1,1,0,0,2,3
M,35,20,837,5,0,0,2,5,0,0,0
M,25,4,232,4,4,0,3,1,4,3,4
M,25,20,923,3,2,0,4,2,2,5,3
M,1,5,226,2,1,0,4,2,5,4,3
F,35,11,115,2,0,5,2,2,0,4,5
F,18,11,750,0,0,5,0,0,0,5,0
M,35,17,949,0,1,3,0,0,0,5,2
F,56,17,115,5,1,3,0,4,4,1,0
F,35,10,913,2,3,4,5,4,5,0,0
F,1,18,977,3,3,1,3,1,5,0,3
F,50,0,553,4,5,0,0,4,3,1,5
F,56,18,503,2,2,0,4,0,2,3,3
F,35,2,805,2,5,4,0,0,0,2,0
M,35,8,379,5,0,2,2,4,4,5,1
F,45,15,105,2,3,0,1,1,4,3,0
M,25,20,80,2,2,1,0,0,0,4,0
F,18,11,801,5,2,0,4,5,4,1,0
M,50,12,69,5,1,4,1,0,5,4,4
M,1,4,527,1,2,2,0,0,3,1,0
F,50,3,196,1,4,0,3,0,1,2,4
M,45,16,294,5,4,4,4,0,5,0,4
M,18,3,465,5,3,5,1,4,5,1,0
M,18,12,726,1,0,4,2,2,5,0,2
M,1,8,90,1,1,0,2,5,2,1,2
M,50,4,540,0,2,0,5,1,2,1,2
M,50,3,601,1,5,2,2,3,3,4,3
F,25,8,597,2,1,1,2,1,1,4,0
M,1,10,501,2,0,5,0,0,1,5,5
M,45,10,376,5,4,0,5,4,1,2,5
F,50,2,809,2,1,2,3,0,4,3,4
F,1,11,584,5,5,0,0,5,2,0,4
F,25,8,27,3,5,4,5,5,2,3,0
F,1,7,314,5,0,4,0,0,0,2,4
F,35,18,908,3,3,0,5,2,5,5,5
M,25,9,501,0,0,4,2,1,3,1,0
M,56,17,598,3,0,3,1,0,0,3,2
F,50,6,498,0,2,0,0,2,0,4,0
F,56,0,140,1,1,4,2,1,3,0,4
F,35,11,16,4,0,5,0,5,3,2,0
M,18,9,630,5,4,0,5,0,1,4,1
F,1,5,630,5,1,3,3,4,4,4,5
M,50,16,972,5,5,0,0,0,0,0,5
F,50,1,127,5,5,1,4,2,0,5,0
F,18,6,15,0,0,0,0,4,3,4,4
F,18,14,60,5,3,0,3,0,0,1,4
F,18,1,485,5,5,0,2,2,4,0,4
F,25,11,497,4,5,4,4,1,4,1,0
M,18,16,54,1,1,0,2,0,3,4,1
M,25,2,181,5,1,1,2,0,4,2,4
F,45,10,434,0,2,4,4,5,2,2,3
M,35,5,89,4,4,0,0,0,1,5,4
M,1,11,327,3,0,0,5,0,0,3,2
F,56,14,968,1,4,0,3,5,0,2,0
F,1,14,971,5,3,5,2,4,4,3,0
F,1,7,984,5,1,2,4,5,5,2,5
F,18,19,16,1,5,5,3,0,0,3,0
M,50,17,206,5,2,0,4,4,1,0,5
M,50,3,234,0,5,2,0,0,1,2,5
M,18,16,641,3,1,5,4,5,2,2,0
M,25,14,782,4,5,0,0,0,0,4,1
F,18,17,853,5,3,0,4,0,4,2,0
F,35,15,74,3,4,2,3,0,3,4,5
M,35,8,100,4,1,5,0,0,0,1,1
M,56,18,78,2,3,0,4,3,4,0,0
F,35,1,847,3,2,0,4,4,0,1,0
F,18,11,623,1,4,0,0,1,3,1,3
F,56,19,490,5,2,4,0,0,3,1,3
M,35,3,786,3,4,3,5,3,1,1,2
M,25,13,985,5,0,3,3,0,4,3,3
F,1,9,752,5,3,5,4,4,1,2,4
M,35,12,916,2,0,4,3,0,0,2,0
F,25,12,104,0,5,2,5,0,5,3,5
F,25,19,253,2,2,0,4,0,1,3,4
M,1,17,282,0,1,0,1,0,5,0,0
M,25,18,527,4,1,5,5,2,0,0,5
M,50,10,272,3,4,5,1,0,4,0,4
M,1,1,380,2,5,0,4,5,3,2,2
M,18,20,435,1,5,0,4,3,0,5,0
F,35,8,530,3,5,5,3,5,1,2,4
F,35,19,959,2,5,3,5,3,0,2,4
F,18,8,726,2,3,5,4,5,1,3,0
F,50,13,652,2,0,0,3,1,5,2,3
M,18,18,82,2,4,0,5,4,1,3,2
F,35,3,17,2,5,2,4,4,4,3,5
M,18,6,282,0,3,0,4,0,4,4,0
M,35,1,466,5,0,1,0,4,3,0,0
M,50,17,382,2,1,4,1,2,4,0,0
M,56,6,54,0,0,1,4,3,5,3,1
M,1,9,680,0,4,4,0,2,3,2,0
M,25,18,13,5,1,5,3,0,4,5,4
M,45,0,581,4,5,4,1,0,3,0,5
M,1,13,6,2,1,0,0,3,0,3,0
M,18,6,488,1,1,2,0,0,5,1,0
M,35,7,301,2,4,0,2,1,4,1,5
M,25,10,975,3,0,1,0,0,5,0,2
M,1,12,171,0,2,0,1,4,1,0,5
M,25,19,79,1,3,2,2,2,3,1,1
F,1,7,301,5,5,3,0,4,4,3,3
M,25,18,555,1,4,0,3,1,1,4,4
M,56,12,113,3,0,1,2,2,1,3,4
F,50,12,471,1,0,1,4,1,0,3,0
M,25,15,245,0,2,0,0,4,3,1,0
F,1,3,850,3,1,5,0,2,5,3,4
F,35,6,118,5,1,0,0,1,5,0,0
M,1,6,459,0,4,4,0,1,1,2,0
F,35,12,992,2,2,5,2,5,4,3,2
M,25,4,958,3,3,2,2,2,2,4,2
M,18,11,336,1,1,0,4,3,5,3,4
F,50,11,90,2,5,5,4,2,1,2,1
F,50,6,524,2,1,4,0,5,0,2,2
M,1,3,735,2,1,0,0,0,3,4,3
F,50,0,378,0,2,0,4,3,4,0,0
M,35,12,891,0,5,1,0,2,2,5,0
M,18,18,988,5,2,2,0,1,3,2,1
F,1,10,74,5,0,1,0,2,1,4,4
F,18,7,631,1,4,0,0,3,0,4,4
M,25,11,853,0,1,0,0,2,3,3,0
F,56,20,170,4,4,0,0,0,0,3,0
M,25,18,968,3,0,1,2,3,3,5,0
F,25,2,809,5,0,1,4,5,5,3,1
M,1,4,778,0,4,5,2,4,4,2,4
M,50,5,105,1,3,1,0,1,0,3,0
F,18,6,104,3,5,3,2,4,2,2,2
F,25,16,19,1,0,3,2,3,3,1,4
M,45,20,981,2,4,0,0,0,4,1,2
M,1,9,993,1,1,4,5,2,1,2,5
F,35,20,290,2,5,3,1,3,2,1,3
F,18,1,245,4,4,1,0,0,3,1,3
M,50,6,84,2,2,4,4,0,3,1,0
M,50,9,983,1,4,4,1,2,4,5,0
M,45,1,856,2,1,5,3,1,2,4,3
M,35,1,492,0,5,1,2,4,2,3,2
M,18,15,974,2,5,1,3,5,4,4,4
M,35,9,473,5,3,2,0,0,2,4,4
F,35,11,486,2,5,0,4,1,5,0,2
M,45,5,902,0,5,0,1,2,2,1,4
M,45,8,489,0,5,1,3,1,2,3,4
M,18,9,37,1,2,4,1,0,4,0,5
M,35,15,171,3,2,5,3,5,4,5,1
M,25,3,120,3,5,0,4,5,1,2,1
M,35,16,993,0,2,4,3,1,5,4,4
M,45,15,220,0,1,0,0,0,0,2,2
F,56,3,975,3,3,0,0,0,0,3,3
F,50,10,483,4,4,5,3,1,4,5,1
M,56,19,633,0,2,1,5,3,5,0,1
M,25,1,330,2,3,2,0,1,3,1,4
M,45,12,802,2,1,0,0,0,4,2,5
F,45,8,957,1,1,2,2,5,1,3,5
M,45,7,231,4,0,0,3,5,1,1,4
M,56,16,968,2,2,3,5,2,1,0,5
F,1,2,131,4,5,0,0,0,0,2,4
F,45,9,20,0,0,0,2,2,1,1,4
M,1,4,445,4,4,5,0,5,0,0,0
F,18,19,484,3,4,0,1,2,5,2,0
M,18,14,330,4,1,5,0,2,0,0,5
F,18,5,100,5,1,0,4,5,4,5,1
F,18,5,613,1,4,0,1,0,3,0,0
F,35,9,944,4,2,4,4,4,5,2,0
F,35,12,376,1,4,4,0,5,5,1,0
M,45,15,616,5,1,3,4,0,5,4,2
M,18,10,520,1,4,2,5,3,5,2,5
M,50,12,327,5,5,3,3,1,5,5,0
M,1,3,943,3,5,2,5,0,4,2,2
M,50,18,991,2,4,0,5,0,0,3,4
F,25,4,314,0,4,2,4,5,0,5,0
F,56,7,20,5,0,0,0,0,0,0,0
F,50,17,443,5,3,0,5,0,0,0,4
M,1,17,18,1,3,4,1,2,1,3,1
F,25,7,89,0,4,0,0,0,5,5,1
M,18,14,165,4,5,4,5,2,5,3,0
F,35,0,605,4,3,2,1,2,3,3,0
F,1,15,735,0,2,5,1,3,4,3,0
F,45,14,358,0,4,0,0,0,0,5,3
M,56,1,15,4,0,0,0,0,4,4,0
M,1,6,914,0,3,4,0,0,0,3,5
M,1,11,834,0,3,4,0,1,4,3,4
F,50,16,372,2,4,3,5,2,3,0,0
F,45,12,966,2,1,0,5,1,4,4,3
F,1,10,957,4,2,4,3,5,0,0,1
M,45,18,338,2,1,3,3,0,4,0,2
F,1,0,196,1,3,0,3,3,0,5,0
F,35,19,852,3,4,4,2,0,3,2,4
F,45,4,951,3,3,0,3,1,4,3,1
F,1,6,914,5,1,2,5,0,3,2,5
F,50,0,826,1,4,5,0,0,0,4,2
M,56,8,306,5,1,2,2,1,2,5,5
M,35,15,750,0,5,4,0,0,3,3,3
F,56,1,604,4,1,0,4,1,3,5,3
F,18,7,735,5,0,4,0,0,1,5,0
M,1,3,232,5,2,4,2,4,5,4,5
M,25,3,54,5,0,5,3,2,3,3,2
M,25,13,27,2,1,1,0,0,3,2,5
F,56,17,152,0,1,4,3,3,2,0,2
F,1,1,797,1,3,4,1,1,5,1,0
M,45,12,708,2,3,0,4,2,5,1,5
M,50,0,131,2,5,3,3,5,3,2,5
M,45,13,912,2,5,0,3,2,3,4,4
F,18,10,584,2,0,2,1,1,4,3,5
F,18,8,434,5,0,0,3,1,0,2,4
F,35,7,253,3,0,3,0,1,3,4,0
F,56,16,902,3,4,4,2,1,0,5,4
F,56,9,226,1,1,0,4,2,0,0,4
M,56,19,41,3,3,5,2,5,4,2,4
M,35,2,433,3,3,1,1,3,2,1,2
M,56,0,756,2,5,0,0,0,0,3,0
M,18,15,396,0,3,2,0,5,3,4,2
F,50,20,345,4,3,0,0,0,1,4,0
F,1,14,841,3,3,2,5,2,1,2,1
F,25,15,131,4,0,0,2,1,0,2,0
F,50,17,923,3,3,3,4,3,5,5,3
F,45,11,77,4,4,0,4,3,0,1,0
M,45,5,345,4,0,0,5,3,4,4,2
M,45,7,301,3,1,3,0,1,1,3,4
F,1,15,838,1,0,3,2,1,3,5,5
M,1,17,641,3,2,0,2,2,1,3,1
F,50,7,622,1,5,3,2,3,5,4,1
M,50,6,797,5,0,3,3,1,2,4,5
M,35,2,900,4,5,5,1,5,4,0,2
F,35,12,175,2,0,0,3,1,2,0,5
M,50,11,914,0,3,0,1,5,0,1,1
M,50,18,118,5,0,0,5,0,0,4,5
F,18,13,945,2,1,0,3,1,4,3,4
M,35,2,727,1,2,1,0,0,0,3,0
M,56,8,442,5,3,0,0,0,1,3,0
F,25,19,735,1,0,4,5,5,0,5,4
F,18,14,170,5,4,0,2,3,1,1,5
M,45,12,345,5,3,4,3,1,0,1,0
F,45,15,196,1,2,3,0,1,0,3,2
M,56,14,705,0,3,2,2,5,4,1,1
F,1,7,309,0,3,1,4,4,5,1,1
F,45,9,787,5,2,0,4,5,3,1,0
F,35,13,74,4,1,2,4,1,0,1,4
M,45,15,983,5,3,4,0,0,0,0,0
M,50,8,80,3,1,1,2,4,3,4,3
F,45,14,891,0,4,4,1,3,0,1,3
F,25,18,168,0,4,5,0,1,4,3,0
F,56,6,801,1,1,0,0,0,0,1,0
F,1,7,31,0,1,1,2,5,0,2,0
F,18,5,245,4,1,3,0,0,0,0,2
M,18,2,840,1,5,1,3,1,2,0,2
F,25,3,78,5,5,0,0,0,4,3,3
M,25,17,452,5,4,0,2,2,5,3,4
F,25,19,427,1,1,2,2,2,3,5,2
F,56,7,551,3,0,3,3,0,0,1,4
M,35,20,181,0,4,2,0,0,0,5,5
F,56,8,740,1,0,0,0,0,1,1,5
F,50,11,604,0,5,5,0,0,0,2,0
F,18,0,730,3,0,0,5,4,0,5,0
M,1,10,272,0,4,3,0,0,0,2,2
M,25,19,173,2,5,0,2,2,1,2,1
M,1,16,452,2,4,0,1,4,5,5,1
M,35,15,396,1,5,1,5,3,0,3,4
M,1,14,30,2,2,0,2,2,3,2,0
F,56,10,98,0,4,4,4,0,5,4,0
F,18,6,329,5,3,0,1,1,0,0,2
F,25,3,473,4,0,5,1,5,0,4,4
M,45,5,109,3,2,4,3,0,5,1,4
M,45,5,302,0,5,1,4,0,1,3,3
M,25,20,18,5,1,3,2,5,1,4,2
F,25,0,406,4,2,1,1,4,4,5,5
F,45,11,940,3,3,0,4,5,1,1,4
F,25,0,33,1,4,1,0,0,0,5,0
M,56,12,6,4,3,2,5,3,5,4,4
M,1,13,520,0,0,0,4,0,5,2,5
