Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,1,17,652,2,1,5,3,2,2,2,5,1,3
F,35,2,871,3,1,0,1,4,2,0,0,2,0
F,56,6,950,3,2,5,2,4,0,1,2,0,3
F,45,7,815,2,0,5,5,4,5,5,4,1,3
F,50,7,826,4,3,4,3,3,5,2,3,5,0
F,50,17,486,3,0,5,1,5,5,0,2,1,4
M,35,20,946,5,1,4,1,2,5,0,1,1,3
M,35,6,148,1,2,0,2,3,4,4,0,0,0
M,45,8,215,4,3,4,5,0,4,3,2,3,3
F,45,9,786,0,5,4,5,5,1,4,1,5,3
M,45,17,64,1,3,0,3,0,4,2,3,5,1
F,50,6,297,4,2,2,3,4,5,2,0,2,4
F,35,19,942,2,5,4,5,5,4,5,3,2,5
M,45,11,610,0,2,3,0,4,3,0,1,4,5
F,25,0,82,4,0,5,1,4,5,1,2,0,5
M,35,14,943,1,5,5,2,4,3,0,3,4,0
M,25,11,923,1,2,3,5,0,0,0,0,2,5
M,25,11,207,0,2,3,1,0,4,4,4,3,0
F,18,3,320,4,1,2,5,0,4,2,3,4,4
F,56,12,582,4,3,1,1,4,0,4,4,4,5
M,1,10,215,1,3,5,1,2,5,4,1,1,1
M,35,3,532,2,1,2,5,4,1,3,5,0,4
F,35,5,949,1,0,1,2,4,0,3,3,0,4
F,1,1,482,3,0,3,5,2,2,0,3,5,0
M,50,4,287,3,1,5,1,3,4,2,4,5,0
M,50,17,453,2,4,5,5,1,5,4,3,3,0
M,50,5,221,5,4,3,0,1,5,4,0,4,5
M,56,7,45,3,3,5,3,4,2,0,2,3,4
F,25,10,577,4,3,5,5,4,3,3,5,4,0
M,45,17,152,5,3,4,0,0,3,0,4,3,0
F,25,11,15,2,3,2,2,5,1,0,2,4,2
M,50,16,603,4,3,3,0,2,0,0,0,4,3
M,50,6,13,0,4,4,0,0,4,0,4,2,4
M,35,16,633,5,2,5,3,0,3,5,4,1,0
F,50,9,337,1,0,0,0,5,2,5,4,4,0
M,35,0,920,0,4,5,3,0,5,3,4,2,3
M,25,11,446,0,5,4,1,0,3,5,5,4,0
F,45,12,919,1,4,0,1,4,4,0,0,3,0
F,25,14,773,3,2,0,5,0,5,1,4,0,4
M,50,1,437,5,4,3,3,4,4,3,5,0,4
M,50,18,483,2,4,0,2,5,0,1,4,1,5
F,50,11,629,4,2,2,1,0,0,2,5,2,4
F,45,10,613,0,3,4,3,3,1,0,0,5,4
M,50,10,907,1,0,3,5,4,0,2,0,0,3
M,18,5,326,5,4,5,4,3,1,5,0,0,4
M,25,4,910,0,2,3,4,1,3,3,0,2,3
M,35,14,262,4,5,2,3,3,4,0,2,0,0
F,35,6,939,0,4,3,5,4,0,5,0,4,0
M,1,3,853,0,4,5,3,0,2,3,0,4,0
M,25,5,85,0,3,0,0,0,0,4,0,2,0
M,35,6,314,3,2,2,5,1,5,4,0,1,5
F,25,1,354,4,1,3,2,3,2,4,1,0,0
F,25,10,660,1,0,5,5,4,4,2,1,5,0
F,50,9,787,5,4,5,1,0,0,3,4,5,5
M,25,15,226,1,5,0,0,0,4,0,0,3,3
F,25,7,680,5,0,4,2,0,2,0,4,0,0
M,1,7,212,1,4,4,3,0,1,4,5,3,4
F,35,17,490,2,3,4,3,4,0,0,4,4,1
F,18,6,108,3,0,5,4,4,0,1,5,2,0
F,45,16,209,5,3,0,0,3,1,0,1,5,0
F,50,20,550,1,1,2,5,3,2,3,0,3,0
F,25,0,616,0,0,0,3,1,2,3,3,4,0
M,18,14,481,0,2,0,0,4,3,0,2,1,4
F,56,2,990,2,2,2,2,2,2,0,0,3,4
M,35,11,358,0,2,0,1,4,0,4,4,4,0
M,25,0,170,2,1,0,5,1,5,4,1,2,0
M,35,20,790,1,2,5,0,4,1,0,0,4,4
F,50,17,501,0,0,3,3,0,5,5,4,4,1
M,25,7,559,4,4,5,0,0,0,5,0,3,0
M,25,19,347,5,1,4,5,0,3,3,0,1,0
M,25,14,949,5,0,3,4,0,3,2,0,1,5
M,18,7,951,0,4,4,4,3,4,3,5,1,0
F,35,13,490,4,2,0,0,2,4,1,2,2,5
F,35,11,148,0,0,3,1,4,2,0,2,4,3
F,50,7,933,5,2,2,3,1,5,4,3,0,0
F,25,16,146,4,5,4,0,2,5,2,3,4,1
M,35,12,756,4,0,3,0,0,2,2,4,5,5
M,50,1,953,5,4,4,3,5,0,2,4,4,0
M,56,2,834,5,0,0,2,2,4,0,4,0,2
F,35,14,123,5,4,4,4,3,2,2,4,1,1
M,1,16,967,0,1,5,4,0,2,5,4,2,3
M,50,12,660,2,1,4,1,3,0,2,1,3,3
M,50,7,953,4,4,5,2,0,5,2,4,5,1
F,35,1,440,5,2,4,2,2,0,2,0,5,5
F,35,4,417,5,0,3,1,0,0,5,4,2,0
M,50,11,30,5,0,5,0,4,2,5,3,4,0
M,45,5,89,1,5,4,1,5,0,0,0,5,0
F,18,16,602,0,3,2,4,2,5,5,4,3,0
M,35,0,802,1,3,4,2,0,0,3,5,2,0
M,35,19,361,4,1,5,3,5,5,5,4,3,0
M,45,2,274,3,4,4,1,4,2,4,0,3,0
F,25,6,20,1,2,5,2,4,2,1,0,0,5
M,25,2,76,2,0,3,1,0,0,0,4,4,3
F,25,17,943,0,4,5,4,4,4,3,5,4,3
M,50,19,74,0,4,0,3,4,0,4,3,3,0
M,25,5,752,5,3,0,2,0,2,0,2,2,3
M,18,17,815,5,1,2,1,0,5,2,0,2,4
M,45,20,54,5,3,4,3,0,3,4,5,5,0
F,56,3,902,4,0,0,1,0,0,1,2,5,4
F,18,12,904,5,0,5,5,4,5,1,5,1,0
F,18,0,666,0,2,0,2,4,0,0,0,4,2
M,1,10,33,4,0,1,2,4,5,5,4,0,2
F,1,3,74,0,1,5,3,0,2,4,4,0,5
M,18,7,309,5,3,5,1,0,4,3,0,4,4
M,56,12,334,5,1,5,2,3,5,5,0,0,1
M,18,15,970,0,4,5,5,0,5,0,0,3,2
M,25,2,802,0,0,0,0,2,4,3,3,3,3
F,18,15,442,2,0,3,1,4,4,0,4,1,4
M,18,0,772,4,1,1,1,2,0,1,2,4,4
M,25,0,481,1,3,4,5,0,0,0,0,3,4
M,45,3,853,1,2,4,5,0,1,5,5,2,0
M,18,0,109,3,0,4,5,0,0,0,4,0,0
F,56,20,623,2,4,3,2,3,1,0,0,1,1
F,35,8,352,0,3,0,4,4,0,0,2,4,4
M,56,2,836,3,3,5,0,1,2,5,3,1,1
M,50,11,809,0,5,4,3,0,5,4,3,3,0
F,25,8,802,1,4,0,1,3,0,0,2,2,0
F,35,16,988,2,1,5,2,0,1,3,5,0,3
F,1,18,362,4,3,0,0,1,4,0,4,3,5
F,35,16,947,5,1,0,5,3,1,3,5,4,5
F,50,8,782,0,0,0,1,4,2,0,3,3,0
F,25,2,726,1,1,4,3,3,2,3,5,5,0
F,45,4,314,1,5,2,1,4,4,0,5,0,0
M,18,2,660,0,2,5,0,3,1,3,3,4,4
F,35,8,128,5,3,4,4,0,0,0,4,5,3
M,35,1,969,0,3,5,4,0,3,4,4,1,4
M,50,9,230,5,0,5,0,4,2,0,1,5,3
M,18,9,336,2,1,0,2,0,3,2,3,2,0
F,25,8,951,0,4,0,4,4,1,4,5,0,3
M,25,9,986,4,3,2,0,4,4,0,4,3,0
M,45,12,226,0,5,3,5,0,1,2,5,4,4
M,1,0,468,5,1,5,2,4,4,2,3,1,3
M,25,4,778,0,2,0,0,0,5,0,4,5,0
F,56,9,708,0,5,0,5,5,2,4,1,4,3
M,45,2,700,3,1,1,4,4,3,0,4,3,3
F,35,20,956,1,3,0,5,4,5,2,5,0,3
F,50,3,31,4,0,0,4,3,2,2,3,4,0
F,25,19,760,1,0,0,2,2,0,3,4,5,0
M,25,17,437,5,0,0,2,0,5,4,4,3,3
F,1,17,50,1,1,3,3,0,2,4,4,1,5
M,25,11,240,4,1,4,4,4,5,1,4,4,5
M,1,0,88,2,2,2,0,0,5,2,2,3,1
F,35,3,934,3,4,2,4,0,4,4,0,2,0
M,35,19,74,5,0,1,5,3,4,3,4,2,4
F,45,0,780,3,5,5,5,4,4,5,3,4,1
F,35,15,90,5,1,0,1,2,0,3,0,4,0
F,18,4,286,5,4,5,5,0,5,0,5,2,3
M,35,4,373,5,4,4,4,3,0,5,4,0,0
F,25,16,37,2,0,4,2,4,0,4,0,5,4
F,35,14,382,1,5,1,0,3,1,4,5,3,3
M,45,19,559,4,4,4,1,0,4,3,2,1,5
M,18,12,24,4,3,2,4,0,0,4,4,2,0
F,50,19,337,5,1,3,1,0,2,0,1,5,0
F,50,20,907,5,0,5,5,4,2,3,0,4,0
F,50,4,321,5,5,0,3,0,4,4,2,3,1
M,56,0,916,2,4,4,5,4,1,5,0,3,1
M,35,0,105,5,5,4,0,2,2,3,2,1,0
M,45,0,923,5,0,3,4,0,3,1,0,3,0
F,35,16,540,4,5,3,5,0,3,0,4,3,1
F,35,1,743,3,1,5,5,5,4,4,5,0,1
M,1,8,761,4,3,0,2,0,5,3,5,4,0
F,25,18,469,3,1,2,3,3,5,4,0,5,5
F,50,0,221,2,4,5,2,3,0,2,4,0,3
F,25,20,19,1,1,4,3,4,0,4,4,0,4
F,35,10,919,1,1,4,3,3,3,5,0,4,2
F,35,10,672,1,1,4,4,0,0,3,0,2,0
M,18,4,946,1,5,4,5,4,2,4,0,4,0
M,45,2,590,1,0,3,4,0,0,4,5,0,4
F,1,0,485,5,1,5,4,5,1,2,3,0,1
F,35,16,465,3,1,4,2,4,1,4,5,1,1
M,25,3,841,0,1,0,0,0,2,0,1,3,0
F,1,10,820,3,4,1,0,2,2,0,1,5,4
M,35,18,208,0,4,4,4,1,0,0,2,0,0
F,35,3,307,1,3,0,4,5,5,3,3,0,1
F,45,15,880,3,1,0,0,5,3,3,1,1,0
F,35,16,905,5,5,0,1,0,1,4,4,3,5
F,25,4,537,1,0,5,2,0,5,3,5,4,2
M,35,12,434,4,5,3,5,0,2,0,2,1,0
M,35,16,630,1,0,0,3,4,2,0,0,0,5
M,50,0,49,4,2,3,2,0,5,3,0,0,5
M,56,0,16,2,4,3,2,0,0,3,3,4,4
M,1,3,945,1,5,2,0,3,0,2,5,0,0
M,18,5,463,3,0,3,1,1,4,4,0,5,4
F,35,0,54,5,2,0,5,5,2,4,3,3,5
M,18,3,297,3,4,2,4,4,1,0,4,0,4
M,35,7,112,5,1,5,5,3,0,1,4,4,4
F,50,16,912,4,3,0,5,0,0,4,1,3,0
M,1,12,930,0,4,4,5,4,3,0,4,2,3
F,35,3,554,0,2,2,3,3,5,5,0,0,0
M,18,1,474,4,1,4,1,4,5,3,5,0,5
F,35,7,836,1,4,5,4,2,4,5,5,3,0
M,35,10,959,5,1,4,3,1,2,5,4,1,0
M,18,6,773,1,5,0,2,3,3,4,0,5,2
F,1,11,209,4,1,5,3,1,5,3,4,5,2
F,50,13,469,4,0,5,3,0,1,1,0,4,4
M,18,18,112,1,3,4,5,3,0,0,0,0,5
M,50,2,421,4,4,1,4,4,4,0,5,4,5
M,35,0,540,0,3,4,5,0,1,0,1,0,4
F,35,12,330,1,2,3,5,0,3,3,5,4,5
F,18,9,627,2,0,5,1,5,5,3,3,5,5
F,25,13,950,0,4,3,5,0,1,3,0,0,4
M,35,7,838,5,1,3,4,4,1,5,0,4,4
M,50,4,122,2,1,0,5,4,5,0,4,3,1
M,50,18,89,4,4,4,5,0,5,0,1,5,2
F,25,16,68,1,3,5,2,2,3,5,3,0,5
F,35,2,520,4,2,1,5,5,5,1,5,0,4
F,45,4,941,0,2,5,2,5,2,2,3,1,0
M,50,12,349,5,0,3,3,0,0,0,2,1,0
M,56,20,220,3,5,0,0,3,5,5,3,0,3
M,50,9,170,5,5,2,4,0,2,1,3,4,0
M,25,14,115,5,4,0,1,0,3,3,4,0,0
M,25,8,760,3,2,3,5,4,0,4,2,3,0
M,25,13,501,5,5,5,1,0,1,5,5,2,4
F,35,0,751,5,4,5,4,0,5,4,5,4,0
F,45,16,764,4,3,5,2,4,5,4,2,2,3
F,18,12,144,0,3,5,0,4,3,5,3,5,0
F,35,0,61,4,4,4,1,5,5,4,3,5,1
F,56,0,144,3,0,0,0,4,0,1,3,0,5
M,18,10,262,5,1,2,0,0,1,3,4,4,0
M,25,16,895,5,3,2,4,3,5,1,3,0,5
M,25,1,838,0,4,5,3,0,1,3,0,5,5
M,18,0,485,0,2,2,2,4,1,5,1,2,0
F,35,3,965,1,1,5,3,2,5,4,5,3,2
M,18,16,77,3,5,0,3,4,5,2,0,3,3
F,25,2,801,5,0,0,0,0,0,2,3,4,5
F,18,15,297,4,4,4,4,0,3,0,0,5,0
M,1,17,751,4,1,4,3,4,3,4,4,5,0
F,45,4,601,3,5,5,0,0,2,2,4,4,2
M,45,18,362,5,1,5,0,1,2,4,1,4,1
M,25,4,88,2,5,0,4,0,4,4,3,4,0
F,25,7,911,1,0,0,0,4,5,1,3,0,3
M,35,20,731,4,4,4,2,3,4,0,4,4,4
M,56,10,914,4,5,0,3,3,2,5,3,3,2
M,35,15,900,5,3,4,1,3,5,2,0,1,3
M,56,12,484,5,1,0,5,0,3,4,3,1,0
F,50,8,45,5,2,4,1,4,3,0,1,5,3
F,25,10,622,0,3,5,2,0,3,0,0,0,4
F,1,18,322,0,4,1,2,0,0,3,5,1,0
M,50,11,198,4,0,4,0,0,4,2,3,2,3
M,25,20,98,4,1,2,4,3,0,4,0,0,3
F,25,17,314,3,4,4,0,0,0,1,2,0,0
F,50,11,756,5,1,5,5,0,0,3,4,0,4
M,35,2,285,2,4,4,0,0,5,0,4,2,0
F,45,14,787,4,5,2,0,4,0,2,2,0,5
F,18,11,982,5,3,5,5,3,0,3,0,4,2
F,35,3,501,4,2,5,4,0,4,5,0,1,0
M,35,19,381,5,3,0,4,3,0,0,3,0,2
M,35,20,325,4,0,4,5,3,4,3,0,3,4
M,56,1,852,3,4,0,4,0,4,3,0,3,0
M,50,15,149,4,1,0,2,2,5,2,3,0,0
M,50,4,212,5,2,4,4,2,5,3,0,3,4
F,18,13,601,3,5,5,0,0,0,0,4,3,0
M,18,5,379,4,2,1,3,1,5,1,5,0,0
M,18,0,104,0,3,0,0,2,3,1,2,3,0
M,35,18,954,1,4,2,1,4,5,0,4,1,0
M,1,8,895,0,0,0,0,0,5,3,2,0,1
M,18,12,830,4,0,0,3,3,2,2,0,3,1
M,50,19,110,3,5,2,5,0,5,0,3,5,5
F,35,3,380,2,3,4,2,0,4,4,5,5,4
F,35,3,622,1,5,0,2,0,4,4,5,3,0
M,35,20,20,2,0,0,2,2,0,2,2,1,0
M,1,0,294,1,1,2,4,5,5,4,2,4,4
M,50,8,480,3,0,2,5,3,0,5,4,1,3
M,25,19,281,5,4,3,3,5,4,2,0,4,5
F,35,18,450,5,4,5,0,0,1,2,0,5,0
M,50,18,89,1,3,0,0,0,5,0,4,4,5
F,45,3,974,5,1,5,4,4,2,0,1,3,0
M,18,3,770,3,2,4,3,4,1,4,4,3,5
F,35,2,743,3,1,0,0,4,1,1,3,1,0
F,56,17,436,4,5,5,2,4,4,0,0,4,1
M,50,19,582,5,4,4,1,0,1,5,0,4,3
F,45,4,640,5,4,5,5,3,5,2,5,1,4
F,1,7,76,4,1,0,1,2,5,4,5,4,1
M,35,12,613,2,2,2,0,0,2,4,0,1,2
M,18,4,40,4,1,2,4,4,1,1,5,2,0
F,50,6,396,2,4,5,0,3,3,0,5,3,0
M,50,5,27,1,1,4,3,2,0,0,4,4,0
M,50,18,482,4,1,3,5,4,2,5,4,4,0
F,50,8,90,2,2,4,3,0,5,5,3,3,5
M,50,11,841,4,5,0,4,0,4,2,1,1,4
F,25,3,534,5,4,4,1,0,0,0,3,2,3
F,50,17,558,4,0,2,1,0,2,5,0,3,5
M,50,1,577,0,3,4,1,0,3,0,3,3,4
F,35,3,856,0,3,0,0,4,2,5,4,3,0
M,18,18,610,3,1,0,0,4,4,2,3,5,3
M,18,6,265,0,0,2,4,0,3,4,1,2,0
F,18,9,969,5,2,4,2,3,3,2,4,3,0
M,50,15,16,5,0,1,4,0,2,4,0,0,0
M,25,1,871,5,5,2,1,0,0,3,1,2,4
F,50,7,232,0,4,5,1,4,4,0,2,4,0
M,35,19,945,5,3,3,4,0,0,4,1,4,3
M,45,10,756,5,5,3,2,4,1,0,1,0,0
F,18,19,704,5,3,0,5,0,0,5,4,4,4
F,56,1,756,3,3,2,1,1,1,4,3,3,3
F,1,0,54,3,2,5,1,1,4,3,5,0,0
M,25,10,460,2,5,0,1,0,2,0,0,2,0
M,56,14,396,4,3,4,1,0,3,5,0,0,3
F,50,12,442,5,4,0,3,4,2,1,4,0,3
M,25,0,143,2,3,4,3,0,5,4,4,4,0
M,50,12,146,3,2,4,4,2,5,2,0,0,3
F,50,2,801,4,5,4,4,5,4,4,4,0,4
M,35,13,45,2,2,0,1,0,0,5,4,2,0
M,56,2,701,1,0,4,4,1,1,5,3,3,3
F,50,7,551,0,4,0,5,0,2,5,3,3,5
F,50,4,424,2,1,0,2,0,0,3,5,4,2
M,50,13,220,2,3,3,1,0,5,3,3,0,5
M,25,0,326,4,1,3,3,3,0,3,1,1,4
M,35,6,701,0,0,4,5,4,5,4,2,3,0
F,18,17,18,2,0,0,3,4,3,0,3,3,2
F,50,13,150,3,3,5,5,2,0,4,5,1,3
F,50,16,704,5,3,2,3,4,5,4,4,4,0
F,45,5,490,5,2,0,5,0,2,2,4,3,1
F,18,7,296,5,1,5,5,2,1,3,4,4,5
M,25,8,906,3,3,5,3,4,4,3,4,3,4
M,45,0,584,3,5,0,5,2,2,1,2,1,0
F,18,16,223,5,2,5,2,2,4,2,0,4,1
M,35,20,913,5,2,4,0,0,1,0,4,5,0
F,50,4,601,5,3,5,4,3,5,3,5,3,0
F,50,16,985,4,3,0,3,3,0,1,4,2,1
M,45,4,302,5,5,0,3,3,0,4,4,3,3
F,25,0,540,1,0,1,0,0,3,0,4,4,0
F,45,20,895,5,0,2,5,0,2,4,5,0,0
F,50,8,797,4,4,5,4,0,5,0,4,4,4
M,45,10,954,2,2,3,3,0,4,0,5,3,1
M,25,20,282,3,2,0,1,0,2,4,0,3,0
M,45,9,660,1,4,4,0,0,1,2,4,4,3
M,35,20,666,5,4,4,0,1,4,5,5,0,0
F,45,1,410,0,3,1,0,0,0,0,1,3,0
M,45,8,141,2,0,0,0,0,0,0,5,2,5
F,50,12,826,4,5,0,1,4,0,4,1,4,3
M,50,7,314,0,4,5,2,0,4,4,5,5,5
F,50,14,323,2,3,5,0,4,0,4,4,1,0
M,35,17,912,0,0,3,0,0,0,2,4,0,5
M,50,17,983,5,3,3,0,0,4,2,0,3,3
F,25,19,323,1,5,3,3,3,0,1,4,3,5
M,50,0,803,5,2,0,5,3,0,0,0,0,2
M,45,7,559,1,1,2,1,4,0,3,2,0,5
F,25,13,450,1,2,5,3,2,5,5,4,3,3
M,1,17,481,0,0,3,4,2,0,0,5,3,4
M,45,19,949,5,3,5,2,0,4,2,4,5,1
M,50,11,547,3,0,3,1,0,3,0,5,3,0
M,18,10,236,1,0,0,2,5,5,2,4,1,0
M,18,12,773,0,2,4,4,4,5,2,2,2,0
M,45,3,432,5,5,4,3,2,5,0,2,3,3
M,35,14,493,0,3,4,3,1,4,5,3,1,0
F,50,4,245,0,0,1,3,0,5,4,4,5,4
F,45,10,666,5,4,4,3,0,4,3,5,5,5
M,56,0,494,5,0,0,3,3,2,0,5,4,2
F,25,18,973,2,3,5,5,4,0,3,3,2,3
F,35,9,915,2,4,5,3,4,0,5,3,2,0
M,18,10,280,4,4,4,3,1,1,3,1,0,4
F,25,11,221,4,3,5,4,4,3,0,0,0,0
M,35,17,466,5,2,0,2,4,0,0,1,0,0
M,56,7,537,0,3,4,5,4,5,0,0,1,1
M,18,7,590,0,5,4,1,0,4,2,3,2,0
F,35,3,902,5,0,1,3,4,0,0,5,0,0
F,25,1,990,5,0,3,4,2,0,0,0,0,0
M,18,7,910,3,5,4,3,3,5,4,1,5,0
F,25,0,20,0,2,0,4,0,0,3,4,4,2
F,25,12,18,5,4,5,5,4,2,3,4,0,4
M,50,18,20,4,0,2,2,4,0,5,0,3,5
M,50,10,704,3,5,0,0,1,0,0,1,4,1
M,45,6,773,2,5,4,3,5,2,5,5,2,4
F,50,3,910,1,2,2,5,3,0,1,0,1,1
M,56,17,66,1,0,3,1,4,1,2,3,3,3
M,25,11,292,4,4,2,4,4,2,2,0,3,5
M,45,3,118,5,1,5,4,0,1,2,0,1,3
F,1,4,631,1,1,4,3,3,2,1,4,4,4
M,45,0,33,3,3,0,5,3,4,5,5,3,0
M,35,4,211,0,4,4,4,0,2,2,3,2,0
M,50,8,927,3,1,3,4,4,5,0,0,1,5
F,45,16,110,5,5,5,0,3,4,2,0,0,0
M,18,20,253,5,3,5,0,4,1,3,2,4,4
M,56,2,490,5,3,4,3,0,1,3,4,5,5
M,50,0,920,1,5,5,1,5,1,2,4,5,1
F,35,10,613,5,1,0,5,2,2,1,5,0,0
M,56,5,460,2,2,0,2,4,2,0,5,4,2
F,35,3,850,3,0,0,2,4,4,4,5,2,2
F,50,2,616,1,5,5,0,4,0,2,4,0,5
M,25,2,953,4,4,3,3,0,1,5,4,3,4
F,18,15,772,1,2,5,1,4,5,4,4,4,3
M,18,17,10,2,5,5,0,0,1,0,5,5,0
M,18,8,625,1,4,0,4,3,5,0,4,0,3
M,35,11,581,5,5,4,4,2,0,4,5,0,4
F,50,6,891,0,2,5,5,0,3,3,4,0,4
M,35,19,21,4,4,0,5,4,2,0,2,4,1
F,56,11,598,0,1,1,4,0,4,1,4,4,5
F,35,3,85,5,1,1,4,3,2,0,2,4,1
M,1,12,484,5,0,5,2,0,2,4,0,3,0
M,35,3,954,5,4,4,5,0,0,1,3,2,0
M,35,16,10,0,1,3,4,0,0,0,2,0,5
M,25,4,76,4,4,1,5,0,4,0,0,3,3
M,56,8,113,0,5,2,3,3,4,5,4,2,2
M,35,18,27,0,2,3,1,0,5,0,0,3,3
M,56,1,447,0,3,3,4,0,1,2,0,2,3
F,50,3,186,1,1,5,3,4,3,4,4,0,4
M,25,0,461,5,4,2,4,0,5,5,0,5,5
M,35,0,549,5,4,3,0,2,2,5,1,4,0
M,18,5,752,0,2,2,0,0,1,2,4,0,4
F,1,11,441,5,1,4,1,1,0,0,0,3,2
M,25,18,891,0,0,4,4,2,2,3,1,1,4
M,50,12,969,0,3,3,0,5,3,2,3,3,4
F,45,7,934,4,1,0,3,0,4,2,0,5,0
F,35,0,170,0,2,0,1,4,5,5,4,4,3
M,35,7,31,5,2,4,3,0,0,3,4,3,5
M,1,0,935,4,1,3,1,3,5,3,2,1,5
M,25,10,633,3,4,3,0,5,2,3,2,1,0
M,1,10,916,5,1,4,4,4,0,3,3,4,5
F,25,1,655,5,5,5,5,3,0,5,5,3,5
