Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,35,6,326,5,0,0,1,1,0,0,0,1,0,0
F,1,14,833,1,4,0,4,5,0,4,2,1,4,3
F,25,4,417,2,1,5,5,5,4,1,1,1,1,1
M,1,11,933,1,4,2,4,0,0,0,1,2,5,2
F,25,14,630,5,0,1,4,5,4,2,2,3,5,1
M,25,14,772,2,0,0,5,5,0,2,1,1,0,0
M,18,14,445,1,4,3,1,0,3,4,5,3,2,1
M,18,15,582,5,1,5,2,5,0,2,0,1,4,0
M,50,4,965,4,4,3,4,0,0,5,0,4,4,0
M,18,13,462,4,2,4,0,2,2,3,0,5,0,3
M,35,17,959,0,0,5,0,5,4,2,0,0,0,2
F,45,8,275,5,2,0,4,0,2,2,0,3,5,0
M,25,12,149,0,0,0,2,0,3,4,1,0,0,0
F,45,9,371,1,1,5,0,4,3,5,2,2,0,0
M,18,14,131,0,0,2,0,0,4,1,1,2,4,0
M,56,3,923,5,2,1,0,2,2,5,2,2,3,5
F,56,15,275,0,3,0,1,4,0,2,3,4,2,5
F,50,0,935,5,1,2,2,0,2,1,0,3,4,0
M,56,18,826,4,0,4,2,0,0,3,1,2,1,1
F,18,17,402,0,3,2,5,0,4,0,3,0,1,0
