Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,25,8,236,0,0,3,0
M,25,14,610,3,5,0,0
M,1,16,522,1,3,3,4
M,45,12,294,3,4,5,5
M,50,0,775,1,4,4,3
M,45,5,121,3,2,3,0
M,45,12,76,0,5,5,0
M,50,9,372,0,1,5,0
M,56,9,474,0,1,3,1
M,18,2,453,4,0,0,0
F,35,13,446,0,0,2,4
M,18,20,612,5,1,0,3
M,18,16,300,4,0,5,5
F,35,15,630,3,4,5,0
M,25,11,484,0,0,3,0
M,18,14,76,2,2,1,4
M,45,11,465,5,0,3,3
F,25,1,958,5,0,0,0
M,1,4,228,0,3,0,4
F,45,18,360,0,4,0,0
M,35,14,658,1,4,0,1
M,56,12,988,0,0,2,5
M,50,1,919,1,3,4,0
M,18,17,760,0,0,0,3
M,25,10,66,2,5,5,0
F,56,18,969,0,3,2,5
F,50,12,907,0,0,1,3
F,56,11,279,2,0,0,0
F,45,19,600,4,2,3,4
F,35,20,103,3,0,4,0
M,35,10,207,3,0,0,2
F,25,5,354,4,3,1,3
M,25,7,277,1,0,5,3
F,25,8,152,0,2,5,3
F,25,2,445,1,0,5,0
F,35,5,600,0,4,0,4
F,25,0,969,4,0,4,5
F,50,20,186,2,0,0,1
M,35,7,98,1,0,5,0
M,18,7,19,5,1,2,3
M,1,10,286,5,5,4,4
M,35,0,309,1,0,3,1
F,35,6,662,0,4,4,4
M,45,0,947,0,1,5,2
F,25,7,136,0,0,5,2
M,18,3,452,5,5,0,0
F,1,9,524,0,2,0,0
M,1,0,150,0,3,0,0
F,1,1,220,3,0,0,0
F,25,12,793,2,0,5,4
M,25,20,222,0,4,3,0
M,45,12,194,3,5,4,0
M,50,3,925,2,0,1,4
F,35,3,943,0,4,5,0
M,1,18,37,3,4,5,5
M,50,19,200,4,0,4,0
F,25,16,128,3,0,5,0
M,50,1,524,0,0,4,0
F,18,3,786,2,3,2,0
M,50,1,841,3,0,0,0
F,35,14,396,1,0,4,0
F,56,9,625,5,3,3,0
F,50,14,630,2,5,5,3
M,25,5,952,4,0,0,0
F,45,13,802,0,4,5,0
F,35,19,813,0,0,0,5
M,25,12,361,0,4,1,1
M,50,1,30,4,0,3,0
F,45,14,488,3,1,3,0
M,18,16,454,0,2,3,5
M,35,5,947,0,3,4,4
F,45,10,100,5,3,0,4
M,50,10,322,1,4,5,0
F,50,17,436,0,1,0,0
M,45,11,966,0,3,0,5
F,35,7,110,0,3,4,0
F,50,20,235,4,3,0,2
F,1,20,171,0,0,0,0
M,25,0,178,4,3,4,3
M,45,11,322,4,0,1,4
F,1,17,231,4,4,5,4
F,35,20,954,3,0,0,1
F,25,6,148,4,1,4,2
F,35,20,870,5,0,2,3
M,45,20,935,5,4,2,0
M,18,0,800,0,2,0,5
M,25,9,90,0,0,0,0
F,35,19,115,5,0,1,0
F,25,18,376,0,2,2,0
M,1,18,983,0,4,5,0
F,50,20,606,4,0,0,0
M,50,10,208,1,3,0,0
F,18,6,440,0,1,4,0
F,45,4,460,3,0,3,0
F,45,14,468,5,3,5,0
M,45,1,540,0,0,4,0
M,45,9,307,1,0,0,4
F,35,1,549,3,0,5,0
M,35,3,501,4,0,0,1
M,25,7,441,2,0,0,5
F,45,20,813,3,4,0,0
F,18,12,662,5,0,5,0
F,18,11,833,2,1,3,4
M,50,8,974,1,4,1,3
M,18,5,110,2,0,3,0
M,35,12,104,5,3,1,0
M,25,17,503,0,3,5,4
F,18,15,560,2,4,5,4
F,45,18,954,0,3,1,0
F,50,10,833,3,5,2,0
F,1,7,494,0,5,2,0
M,35,2,655,0,1,1,4
M,25,5,297,1,0,5,0
M,18,13,37,0,5,1,4
F,35,16,928,0,4,0,4
M,25,1,206,2,3,1,0
M,1,4,596,1,2,5,5
F,25,3,863,5,2,3,4
M,18,5,992,1,5,1,0
M,25,20,196,0,0,0,0
M,25,15,261,0,5,0,3
M,45,16,775,3,0,2,0
M,50,2,581,2,5,1,4
M,56,10,524,3,3,5,3
M,25,13,720,1,0,1,2
F,35,12,29,0,4,4,3
F,25,5,534,3,2,0,4
M,45,11,80,1,1,1,0
M,25,0,461,0,0,1,3
M,25,3,940,0,0,0,0
F,45,0,490,3,1,4,0
F,45,10,744,5,3,2,0
F,25,11,362,0,0,0,4
F,18,13,468,0,5,0,0
M,45,17,843,2,5,5,0
M,50,20,751,5,3,2,2
F,45,10,485,3,5,4,0
M,25,7,108,1,5,0,0
M,18,4,796,5,0,4,4
M,35,3,925,0,0,2,4
M,25,13,297,4,3,2,0
M,35,12,346,3,2,5,0
M,45,0,104,4,0,5,0
F,45,4,602,0,1,4,0
M,45,20,104,0,5,0,0
M,25,12,220,4,1,4,3
M,25,18,704,1,4,0,4
M,45,14,584,3,2,4,0
M,18,11,758,0,0,0,0
M,35,15,286,1,0,5,0
F,35,0,674,5,3,0,4
M,45,6,330,2,3,4,4
F,56,9,704,0,4,1,3
F,25,1,780,3,3,4,4
F,25,9,210,0,3,0,0
M,1,18,610,5,0,1,2
F,35,5,870,0,3,2,0
M,18,2,307,5,2,0,5
M,25,20,981,1,1,0,1
M,56,2,770,3,2,1,3
F,56,5,360,0,5,0,5
M,35,2,211,0,4,4,0
M,45,6,927,2,1,1,5
M,18,17,198,3,0,2,0
F,1,7,69,3,5,5,2
F,50,5,358,2,3,0,1
M,18,3,836,4,3,0,3
M,50,9,377,1,1,0,4
M,18,2,221,2,5,2,4
M,56,11,210,4,2,0,0
M,25,5,809,0,4,4,1
M,25,3,602,5,4,4,2
F,45,11,603,0,5,0,0
M,45,8,53,3,3,3,2
M,25,16,265,2,4,0,3
F,1,3,111,4,0,3,0
M,25,10,410,5,0,3,0
M,25,0,377,1,4,0,0
M,35,4,502,5,3,0,0
M,18,2,915,1,2,0,0
F,45,17,488,3,3,1,1
F,56,19,522,2,0,0,2
M,35,0,459,0,0,2,0
M,45,12,10,1,4,2,0
M,56,9,580,4,5,0,1
M,56,18,584,4,1,0,3
M,18,11,494,2,3,4,4
F,50,13,524,1,1,1,0
M,25,12,485,1,5,5,0
M,50,17,655,5,0,0,0
F,56,2,708,2,0,3,0
F,56,12,495,0,1,5,3
M,50,0,161,3,5,4,5
F,18,7,453,4,0,0,2
F,18,2,74,0,3,2,1
M,1,12,79,0,0,5,0
F,18,10,912,1,1,1,2
F,25,9,598,5,3,5,0
M,25,2,740,3,0,0,0
M,50,0,417,5,0,0,5
M,18,5,937,3,0,1,0
M,45,0,347,3,0,5,3
F,50,14,194,2,1,2,4
F,56,4,230,0,4,2,0
F,18,18,590,0,5,5,3
F,18,20,911,4,2,5,3
F,35,17,780,2,0,1,0
F,45,1,381,1,0,0,0
M,35,18,361,5,0,2,4
M,50,6,480,0,5,4,0
M,25,19,122,0,0,5,0
M,56,7,445,0,0,0,3
M,25,18,48,0,0,1,5
F,50,4,941,0,3,2,0
M,56,3,488,0,0,5,0
F,25,18,954,1,0,4,4
F,25,17,171,0,2,1,3
F,25,15,206,5,2,4,0
M,18,18,433,5,4,3,0
M,18,20,13,0,0,0,0
M,35,12,554,2,2,0,3
F,18,3,988,0,0,3,3
F,25,3,122,5,3,5,5
F,35,4,460,5,5,5,0
F,45,10,22,1,1,0,0
F,25,2,919,5,0,2,4
F,25,4,273,0,2,5,1
M,18,0,584,2,5,1,0
M,45,8,581,4,2,0,0
F,25,15,558,4,0,3,0
F,25,0,201,4,4,4,5
F,1,19,328,0,0,4,0
F,45,3,484,0,4,0,0
F,50,7,987,0,0,2,5
M,56,0,680,3,3,4,4
F,45,16,674,2,1,0,4
F,25,4,841,2,0,3,4
F,18,20,206,4,0,4,0
F,1,4,581,4,1,0,5
F,18,16,584,0,5,5,4
F,25,5,22,5,1,1,4
M,25,1,988,0,4,0,1
M,35,20,63,3,4,5,2
F,56,0,410,0,0,3,2
F,25,9,201,4,0,0,5
M,56,20,760,0,3,2,0
M,18,4,371,5,0,0,0
M,1,20,276,5,0,0,5
M,18,3,122,2,4,2,4
M,18,0,306,4,4,0,0
M,25,11,26,1,0,5,0
F,25,8,863,3,5,5,5
F,18,19,436,0,5,1,4
F,56,12,662,0,3,0,0
F,35,13,520,3,0,2,0
F,56,12,396,2,0,0,4
F,50,4,652,4,5,0,4
M,25,2,141,1,2,1,0
F,25,17,969,0,5,4,4
F,45,0,914,0,0,2,0
M,50,20,912,0,2,0,4
F,35,16,910,1,2,5,3
F,50,15,928,4,5,0,0
M,50,10,582,1,0,3,5
M,25,10,577,5,0,0,4
M,56,10,6,5,4,3,0
F,56,2,220,1,0,0,4
F,50,0,981,0,5,0,3
F,18,20,433,2,0,4,4
M,25,4,281,1,0,4,0
M,25,19,551,0,5,4,5
M,50,14,321,0,5,4,1
M,56,14,485,3,1,4,0
M,25,13,750,5,0,4,0
M,50,17,113,0,3,1,0
F,25,3,148,3,3,4,0
F,45,10,590,0,4,4,5
M,35,4,969,0,3,2,0
F,18,11,452,1,5,4,0
M,35,0,309,2,2,1,5
F,18,17,631,3,4,2,0
M,25,10,235,3,0,2,3
F,45,0,13,0,0,5,0
F,25,4,331,5,0,5,2
M,50,5,856,0,4,0,0
F,18,0,744,4,0,5,4
M,45,7,450,1,2,3,0
F,35,8,104,2,2,2,2
F,56,19,82,3,3,2,2
M,25,19,297,0,4,4,0
M,35,19,212,0,0,5,4
M,35,18,128,2,1,4,0
F,50,1,919,5,4,5,0
F,1,17,920,4,0,4,4
M,1,18,294,3,0,1,3
F,25,7,327,0,2,4,0
M,25,9,433,1,0,0,3
F,25,4,843,4,3,5,0
F,45,19,280,1,3,0,0
M,25,20,540,2,2,0,5
M,45,17,354,1,1,5,0
F,18,1,969,4,3,0,0
F,50,12,871,3,1,1,1
F,45,13,294,0,2,5,4
M,50,16,941,2,1,1,4
M,50,6,273,2,5,5,0
M,25,5,245,5,3,4,0
M,50,5,601,0,3,4,4
F,50,8,782,2,1,0,1
M,50,3,313,1,0,5,3
M,50,16,805,3,5,0,4
F,25,16,314,5,3,4,3
F,18,15,800,0,3,4,1
M,50,11,131,0,0,4,4
M,1,2,64,5,0,2,0
F,18,6,923,3,3,5,3
M,50,11,857,1,0,2,0
F,18,7,37,0,2,1,5
F,50,14,215,5,0,5,4
M,45,4,895,4,5,0,0
F,45,20,459,0,3,5,4
M,25,20,946,5,0,4,0
F,35,12,275,5,1,5,4
F,50,2,522,0,2,0,5
M,50,20,370,0,3,4,2
F,25,4,152,0,0,4,0
M,50,16,181,5,2,0,4
M,18,20,165,1,1,0,5
F,50,7,666,0,5,2,5
F,50,4,377,3,2,4,3
M,56,14,658,0,1,5,1
M,50,12,967,0,4,3,4
M,56,14,42,5,0,3,5
M,35,0,778,2,2,3,1
M,45,2,402,5,2,0,0
M,35,11,445,0,2,0,4
F,45,3,56,0,3,4,0
F,25,10,290,1,0,1,4
F,25,1,944,3,5,2,3
M,25,0,530,0,2,4,5
M,25,12,782,2,0,0,0
F,25,12,744,0,0,0,0
F,25,11,655,0,0,2,0
F,56,11,700,0,1,0,2
F,45,17,61,5,0,1,1
F,56,1,489,4,2,5,0
M,25,12,701,0,2,4,0
F,35,1,906,4,4,2,0
F,45,14,600,0,0,2,0
M,45,0,300,3,1,3,0
M,45,18,524,4,0,4,0
M,35,20,88,4,4,2,3
M,1,0,983,0,3,1,4
F,35,9,940,0,3,3,0
F,56,14,913,4,1,0,0
M,18,0,484,0,2,1,0
F,25,15,977,0,5,1,0
F,25,3,24,0,1,2,0
M,18,16,325,4,0,5,5
F,25,11,206,0,5,0,4
M,45,17,282,0,1,4,0
F,25,16,15,0,4,5,0
F,50,14,180,0,4,3,5
M,18,14,809,4,0,0,3
M,45,7,166,0,2,3,0
M,50,15,131,0,0,5,0
F,25,14,928,4,1,1,3
M,25,3,45,0,3,0,4
F,35,19,303,4,0,4,0
F,1,14,121,1,5,0,0
F,18,5,700,4,2,1,5
M,45,0,105,0,5,3,1
F,18,12,440,2,0,2,3
F,18,11,497,0,3,1,4
M,25,19,166,1,3,0,4
M,25,9,805,0,3,4,1
F,25,1,551,0,4,4,0
M,35,10,625,3,3,5,4
M,45,8,894,3,0,5,3
F,35,0,871,1,1,0,4
F,18,0,674,0,5,0,4
F,45,12,544,4,3,4,0
M,25,9,83,0,0,0,0
M,35,10,598,5,0,1,0
F,50,20,379,0,5,1,0
M,18,3,847,3,3,0,4
F,35,16,971,5,3,2,3
M,25,5,618,1,3,3,3
F,18,9,461,0,0,0,0
M,50,12,744,4,4,5,4
M,45,7,64,5,1,1,0
F,45,12,590,2,4,3,0
M,45,12,946,3,1,3,5
M,1,1,857,0,0,4,4
M,18,16,609,0,2,4,4
F,18,12,211,0,5,0,5
M,18,7,610,0,4,5,0
M,18,17,520,0,1,0,0
F,18,1,50,1,3,5,4
F,18,0,837,1,2,0,0
M,18,15,360,3,0,2,3
F,45,11,322,0,3,1,0
M,18,20,454,0,0,0,2
M,45,13,927,1,3,4,0
F,25,3,200,2,0,5,3
M,35,12,934,5,4,5,0
F,50,17,815,0,0,4,2
M,50,2,485,4,4,4,0
F,25,3,907,1,1,0,4
F,45,11,88,3,0,0,0
F,1,19,666,0,0,0,0
M,1,12,802,4,5,0,0
M,25,10,468,5,3,5,5
F,35,0,850,5,3,5,0
F,1,11,140,5,0,4,0
F,35,7,870,2,0,2,5
F,35,4,83,5,1,2,5
M,25,20,799,4,4,0,3
M,18,12,640,5,0,0,4
M,25,2,321,5,3,2,0
F,45,17,373,5,5,0,2
F,56,12,997,4,2,2,3
M,50,4,253,3,0,4,4
M,18,0,54,1,0,3,3
F,50,0,685,0,1,1,0
F,56,19,486,0,0,4,0
M,25,0,966,4,4,2,0
F,45,12,612,4,5,5,0
M,18,11,705,0,3,4,4
M,50,13,623,0,3,0,4
M,1,4,437,1,2,5,3
F,50,0,443,0,3,4,0
M,45,18,758,0,3,1,4
M,35,2,833,3,3,5,4
F,50,20,338,0,4,0,0
F,50,0,337,3,0,0,0
F,50,15,171,3,4,3,0
F,45,3,625,0,3,4,2
M,35,9,61,5,3,2,0
F,50,17,168,0,0,0,0
F,18,15,83,4,5,4,4
F,18,16,69,0,0,0,4
M,45,18,193,4,1,4,3
M,50,7,157,1,2,0,4
F,25,4,486,5,0,5,3
M,25,2,493,4,0,3,0
F,45,14,609,2,3,5,5
M,50,10,625,3,1,0,0
F,45,14,279,5,4,4,0
F,45,0,584,3,2,0,0
M,25,15,488,4,4,4,3
F,25,19,231,0,2,4,3
M,45,14,503,5,3,5,0
M,25,5,180,1,0,3,5
M,18,18,165,3,4,4,4
M,50,11,118,5,0,2,1
M,45,20,985,2,0,0,4
M,1,12,445,5,2,5,3
M,45,0,971,0,0,2,0
F,45,8,553,0,0,3,0
M,50,4,803,0,4,0,2
M,45,12,321,3,2,2,5
M,35,7,744,0,3,5,4
M,56,10,523,0,5,5,0
M,50,0,152,3,3,0,3
M,45,14,484,1,1,0,0
F,45,10,327,5,0,1,2
M,1,2,486,3,3,0,5
M,25,9,261,2,2,3,4
F,18,14,141,0,3,2,4
F,50,15,557,1,0,5,0
F,1,10,815,0,3,4,0
M,18,19,313,1,4,0,0
F,45,16,486,0,1,5,3
M,25,10,540,1,5,0,2
F,18,0,809,4,3,5,4
M,25,20,206,0,0,0,2
F,25,8,540,5,4,1,0
F,25,19,452,0,2,1,0
M,56,13,378,1,3,2,4
F,56,1,905,0,5,4,5
M,25,4,54,3,5,5,0
M,18,18,60,4,1,4,0
F,45,10,319,0,4,1,2
F,18,12,110,0,1,4,2
F,45,7,229,1,2,5,0
F,45,3,452,5,0,3,0
F,50,17,532,0,0,0,0
M,45,13,112,2,4,5,0
F,45,20,946,4,4,5,0
M,45,5,121,5,2,2,5
M,1,1,967,0,4,4,0
F,18,15,322,1,3,4,4
M,25,3,761,1,5,3,4
F,35,14,469,4,3,3,3
F,1,2,797,2,0,0,4
F,45,10,557,4,1,3,2
M,1,7,482,5,4,0,0
F,1,2,836,0,0,3,0
M,25,17,863,4,0,1,4
M,35,7,380,0,1,5,2
F,18,12,273,1,0,5,3
M,25,7,744,1,0,4,4
F,18,20,200,0,0,3,4
F,50,7,273,4,0,4,0
M,25,10,446,0,4,4,4
M,18,12,878,5,0,3,3
F,18,2,229,4,0,4,3
F,45,3,105,0,0,5,5
F,45,11,790,4,4,5,1
M,18,5,85,5,2,2,4
F,50,3,235,2,0,1,5
F,45,12,382,4,2,2,0
M,45,13,6,0,5,3,0
F,18,0,300,2,1,0,0
M,50,14,358,0,1,3,5
M,45,8,752,0,3,1,0
F,35,1,200,2,4,1,0
M,25,0,937,3,0,3,0
M,45,5,700,1,0,3,0
M,50,18,787,0,3,1,0
M,18,19,606,3,2,0,5
F,18,13,87,4,0,0,0
F,56,2,197,0,0,1,0
F,25,3,944,5,0,5,4
M,45,1,606,1,0,0,4
F,45,3,925,5,5,3,0
F,35,14,149,2,3,2,0
F,35,19,997,0,0,3,0
M,35,15,337,3,0,2,0
M,35,5,273,4,0,3,0
F,56,5,503,0,1,0,4
M,45,20,813,4,5,3,3
F,18,1,765,3,4,4,3
M,56,2,527,5,3,1,4
M,50,15,54,5,0,1,0
F,18,3,563,0,2,1,2
F,50,3,735,1,3,5,0
F,25,16,941,0,5,0,1
M,1,20,501,2,1,0,0
M,45,4,603,1,0,1,4
M,56,0,894,3,0,1,0
F,45,20,969,5,0,4,0
M,45,11,503,0,4,4,2
M,45,13,27,1,0,1,0
F,18,15,460,4,1,5,3
F,35,0,191,4,2,0,0
M,50,17,907,3,3,4,4
F,1,17,84,1,0,4,5
M,25,20,974,0,0,3,0
M,1,3,532,5,4,1,0
F,25,4,373,0,1,5,4
M,35,16,911,2,1,0,5
F,18,9,454,2,5,0,4
M,50,1,50,3,0,1,0
M,56,0,45,0,0,2,0
M,45,5,459,5,1,1,1
M,25,20,641,0,0,4,4
M,25,18,186,2,4,4,0
F,18,16,376,4,0,5,0
F,45,19,201,1,2,0,3
M,25,19,815,4,3,4,0
M,18,2,481,0,2,4,0
M,1,0,175,0,4,4,4
M,25,1,563,1,3,2,3
F,50,3,131,0,0,0,0
M,45,15,802,0,4,4,0
F,45,16,532,0,5,3,0
F,50,9,993,2,0,5,4
F,25,20,68,4,1,0,5
F,50,10,625,0,5,4,4
M,50,4,463,3,3,5,0
M,45,10,337,0,0,5,4
F,56,2,803,3,0,4,5
M,45,4,944,3,1,5,2
M,45,0,410,4,4,3,3
M,45,13,236,1,5,0,3
M,45,14,991,4,4,4,0
M,35,14,919,4,0,3,0
M,25,11,41,0,5,0,2
F,56,12,236,2,1,0,0
M,1,1,18,2,4,1,0
M,45,15,523,5,2,5,2
M,56,0,337,4,1,0,1
F,1,10,924,3,2,3,0
M,25,11,793,3,4,5,0
F,35,19,206,4,1,4,1
F,35,17,370,0,0,5,5
F,45,20,933,4,4,0,0
F,45,11,571,0,1,0,4
M,50,16,141,4,4,4,1
F,50,17,815,0,1,2,4
M,18,20,313,3,0,0,4
F,25,11,793,4,0,4,0
M,1,11,780,4,2,5,2
M,18,16,442,2,5,0,3
M,25,15,41,0,5,5,3
F,18,5,482,0,3,4,1
M,45,6,480,4,1,4,0
F,50,10,90,0,2,0,0
M,25,2,193,3,3,1,0
F,35,10,68,0,5,0,4
M,25,11,279,0,2,5,0
F,18,20,330,0,4,0,4
M,56,3,560,0,4,5,1
F,50,18,424,2,5,5,5
M,25,9,220,0,0,5,5
F,45,14,27,0,0,5,0
F,18,15,809,2,1,1,3
M,50,16,524,1,3,4,4
F,45,18,201,3,1,0,3
M,18,18,581,0,3,0,3
F,56,10,461,2,0,0,0
F,45,0,557,0,5,3,0
F,35,8,627,0,0,0,5
M,25,5,54,3,2,3,3
M,25,0,109,2,3,4,4
F,25,17,752,0,1,1,2
M,35,9,751,1,1,4,4
M,25,11,527,0,0,0,3
F,25,2,590,5,2,5,0
M,25,5,965,0,4,1,0
F,45,5,463,2,0,0,3
F,45,1,23,3,2,3,5
M,35,1,986,1,0,5,0
M,35,3,149,2,0,0,2
M,1,2,371,4,2,3,0
F,18,16,610,5,3,5,5
F,25,11,787,3,3,3,2
F,35,9,735,4,2,0,0
M,35,3,966,3,2,0,4
M,35,2,236,3,3,4,3
M,25,0,880,3,5,3,0
M,45,15,563,5,4,5,5
M,50,3,328,3,2,0,5
F,50,2,361,1,2,3,0
F,56,15,123,4,0,0,4
F,18,14,70,5,2,3,0
F,45,9,701,4,2,5,0
F,50,9,560,5,0,0,0
F,25,10,64,0,1,5,3
M,25,19,360,2,1,0,0
F,56,11,211,2,4,3,4
F,1,15,297,0,0,4,5
M,45,19,904,0,3,0,4
F,25,15,190,3,1,4,5
F,56,2,454,1,2,4,0
M,18,0,115,5,4,1,4
F,25,16,900,1,1,5,0
M,25,10,969,0,2,3,5
M,25,18,527,4,0,1,0
M,45,6,501,1,3,5,4
F,18,12,539,4,1,5,3
F,50,11,584,4,3,0,4
M,45,19,98,2,0,3,3
M,25,14,481,3,0,4,4
M,18,13,244,0,3,4,0
M,35,2,345,5,2,3,3
F,35,20,841,0,4,0,5
F,25,4,336,0,0,5,4
F,45,15,945,5,4,0,4
F,45,4,405,0,1,0,2
M,50,13,486,2,0,5,0
M,25,18,993,1,3,4,0
F,25,3,373,0,0,4,5
F,35,16,926,0,2,1,0
M,35,19,349,0,4,1,0
F,50,9,584,0,0,0,2
M,25,11,114,0,4,3,3
M,50,17,524,0,0,2,5
F,1,20,382,3,0,4,0
M,35,14,945,0,0,0,0
M,25,10,287,0,2,2,2
M,35,2,501,1,4,2,0
M,35,5,60,5,0,4,3
M,35,2,537,0,0,2,2
M,45,7,454,3,2,2,0
F,18,17,843,0,5,5,0
M,45,11,483,1,0,0,4
M,18,2,74,0,0,0,0
F,45,3,934,1,5,3,0
F,25,1,50,2,0,0,4
F,1,0,206,0,0,0,0
M,35,4,730,0,1,1,5
M,25,11,857,4,4,4,1
F,56,0,198,0,0,3,0
M,25,7,666,0,0,2,5
M,35,6,458,4,3,0,1
M,25,15,618,4,3,3,4
M,18,11,891,2,4,3,5
M,45,5,236,1,0,4,2
M,1,20,13,5,1,3,4
M,25,4,809,5,4,5,3
F,18,2,956,0,3,2,5
F,50,14,751,0,0,4,4
F,1,17,503,1,3,0,4
M,1,8,443,4,0,0,4
M,25,0,85,3,3,3,5
M,56,4,751,2,4,0,3
M,45,1,103,5,4,0,0
M,25,16,436,0,4,5,2
F,45,3,840,4,4,0,0
M,35,19,275,3,0,5,3
F,25,18,261,0,4,4,2
F,45,4,796,1,0,0,0
F,25,18,913,1,3,0,5
M,50,16,382,1,0,3,0
M,45,1,532,5,5,2,0
M,45,1,277,0,4,0,0
M,18,18,582,5,3,4,2
M,50,15,875,4,1,5,5
F,35,1,973,2,0,5,3
F,50,0,972,1,3,0,3
F,45,13,301,0,4,5,0
M,45,0,939,0,3,3,4
F,35,2,928,3,1,5,3
M,18,20,563,3,5,5,3
F,50,18,997,0,0,4,0
F,1,18,294,0,1,0,0
M,25,16,110,0,5,4,2
F,56,0,616,2,3,2,5
F,25,17,629,4,0,0,0
F,45,15,88,0,3,5,4
M,25,18,857,3,0,3,0
F,25,2,148,2,2,3,5
F,35,4,191,4,0,0,1
F,25,5,244,1,2,4,5
M,45,18,772,0,0,1,3
M,45,14,740,3,5,0,0
F,25,18,206,3,0,5,5
F,25,10,469,1,0,0,4
F,25,5,782,1,1,0,0
M,35,14,127,2,0,0,0
M,25,17,726,0,0,3,4
F,1,14,380,5,4,4,0
M,25,17,354,2,4,0,0
F,1,16,77,0,2,1,0
M,45,17,726,0,2,3,0
M,56,12,277,0,5,0,5
F,45,12,15,0,0,1,4
F,56,1,946,3,1,1,2
M,56,1,972,3,0,5,5
M,56,10,108,3,0,2,0
M,45,13,31,5,1,4,4
