Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,35,4,209,5,0,0,2,4,5,0,4,5,5
F,45,11,454,5,3,0,0,1,0,0,3,0,5
M,45,7,466,4,0,4,3,4,4,2,1,2,5
M,25,16,937,0,0,4,0,3,3,2,3,1,3
F,1,4,799,2,4,3,3,1,2,5,5,4,1
M,25,9,142,2,2,2,3,2,0,3,3,5,2
M,1,11,63,1,5,5,4,2,0,1,0,1,3
M,50,1,912,5,5,4,3,0,1,3,3,3,3
M,18,19,630,5,5,4,3,3,3,4,3,0,4
M,56,8,944,5,2,5,2,1,5,3,5,2,1
M,45,10,65,4,0,4,4,5,4,4,0,0,5
F,18,10,98,5,4,5,4,0,0,0,2,3,4
M,35,7,436,5,4,2,3,2,5,0,4,4,0
M,56,12,290,4,1,1,1,4,1,3,0,2,4
M,35,20,640,5,5,0,5,3,2,1,2,4,0
F,18,2,98,5,1,3,0,4,5,4,0,3,0
F,18,2,15,5,2,2,3,1,5,1,0,1,1
M,50,4,720,4,4,5,0,5,5,5,1,0,2
M,35,17,336,1,4,4,3,0,3,0,2,0,4
F,50,5,402,1,4,2,5,4,0,5,0,3,5
M,1,12,841,0,3,0,5,2,0,4,0,2,0
M,18,15,630,5,4,1,3,0,0,3,3,0,0
F,50,19,527,5,5,4,5,1,0,0,0,4,4
F,50,2,744,3,2,2,1,4,5,4,0,0,0
F,25,9,917,5,5,4,3,2,5,3,0,3,3
M,25,3,222,3,4,0,4,1,0,3,0,2,1
F,50,13,460,1,1,2,5,3,0,1,4,5,4
M,1,1,875,3,2,5,3,2,1,3,1,0,4
F,56,15,88,4,1,4,5,2,1,4,1,5,5
M,56,6,42,1,1,4,1,4,2,0,2,2,2
M,35,4,131,5,1,1,4,2,0,0,5,0,3
F,18,4,815,5,4,0,3,3,3,0,2,3,5
M,25,1,434,5,0,4,3,0,0,3,0,3,0
M,56,2,895,5,1,5,5,5,1,4,3,1,1
M,18,14,495,3,2,0,4,0,3,0,0,2,0
F,45,6,345,4,5,3,1,3,0,2,1,4,4
M,25,8,531,4,3,3,0,4,3,0,5,0,0
F,50,3,63,4,1,0,3,0,0,1,5,1,1
F,50,4,610,5,2,4,1,5,5,4,1,0,4
M,56,7,535,1,0,5,4,1,4,4,3,0,1
F,25,12,173,3,1,3,2,0,0,2,0,4,4
M,18,7,358,4,0,0,3,2,4,1,3,5,3
M,45,3,750,0,4,0,4,0,4,0,2,5,5
M,45,1,224,3,1,5,1,4,2,3,1,0,4
F,1,2,170,5,0,5,2,1,0,0,2,3,1
M,50,5,704,3,0,2,5,4,0,2,0,0,0
M,18,16,63,2,1,4,5,2,5,0,2,1,2
F,25,7,840,3,5,2,0,0,3,3,0,0,0
M,1,4,303,5,1,0,4,4,0,4,4,0,0
M,50,13,236,0,0,4,4,4,0,0,4,1,4
F,45,5,498,4,5,3,1,4,1,4,3,1,5
M,45,12,945,5,0,3,2,4,0,0,2,3,0
F,18,2,612,0,2,5,0,2,1,1,4,5,3
M,25,20,662,4,3,5,0,0,5,1,0,0,4
M,35,16,641,0,2,0,4,4,3,4,0,4,0
F,50,14,765,5,1,3,2,1,5,4,5,2,5
M,56,20,943,3,2,4,0,3,5,2,1,0,3
M,45,3,488,5,4,5,2,0,5,4,4,2,1
M,25,13,483,5,2,2,1,0,0,1,3,2,0
F,45,19,54,4,3,1,2,4,2,1,5,5,2
M,18,0,140,0,1,4,3,1,4,0,3,5,0
M,18,9,954,3,5,0,1,1,1,1,2,5,3
F,45,13,601,4,1,2,5,4,0,1,2,2,5
M,35,13,29,1,3,1,5,0,5,0,2,1,3
F,1,11,465,3,5,4,2,1,2,5,2,0,3
M,50,12,80,1,2,4,0,0,1,0,2,4,4
F,25,11,143,4,2,0,3,0,4,5,3,3,0
F,18,11,801,3,4,3,4,0,2,5,4,5,0
F,18,17,78,4,1,3,4,4,1,0,5,2,0
M,18,11,77,5,3,3,0,2,1,3,1,5,0
F,18,17,590,0,5,1,0,0,1,0,0,5,3
M,18,20,625,5,1,3,4,5,3,5,0,4,3
M,35,2,144,2,3,0,0,4,2,3,1,1,5
F,45,7,358,5,5,4,3,0,5,0,2,0,0
M,35,4,325,5,4,0,4,4,4,4,4,0,0
M,18,7,666,5,2,1,3,0,4,0,2,3,0
M,56,16,49,4,0,5,4,4,1,1,1,1,4
F,25,20,708,5,5,3,0,2,2,2,4,4,4
M,25,7,193,2,0,0,0,4,1,3,0,3,5
M,50,20,726,2,3,3,0,1,5,1,3,2,3
M,18,6,284,3,5,5,1,4,5,4,5,1,4
F,25,12,17,5,5,3,4,4,2,4,5,4,0
F,35,3,432,1,4,3,4,3,2,5,0,0,0
M,50,4,109,4,2,4,2,4,2,0,0,5,4
M,18,7,685,5,3,2,3,4,0,0,0,5,0
F,18,0,701,0,5,5,0,4,5,4,0,5,4
M,35,16,40,5,2,3,0,2,2,3,3,0,3
M,56,1,307,0,4,4,3,3,0,4,2,0,5
M,56,11,550,3,0,2,1,4,4,2,3,3,0
M,18,0,323,3,0,0,0,4,2,2,2,0,0
F,50,18,165,1,2,0,2,5,1,0,2,0,1
M,25,4,549,4,2,3,3,4,2,4,2,5,5
M,45,14,627,0,4,4,2,5,5,0,0,1,2
M,1,11,277,0,2,0,0,5,0,1,4,1,3
M,56,13,630,2,5,3,1,3,5,4,5,2,0
M,35,5,558,3,5,0,3,1,0,5,0,4,0
M,56,2,330,4,1,3,4,0,3,5,4,0,1
M,35,15,969,0,4,3,4,2,2,5,5,0,1
M,45,13,826,3,0,2,2,4,1,3,4,4,4
M,18,1,843,5,0,5,4,5,5,3,1,3,1
F,56,3,495,2,5,5,2,1,5,4,3,0,1
F,25,19,780,1,1,2,1,4,1,0,0,0,0
F,56,12,103,3,1,2,1,3,0,1,1,0,4
M,18,4,424,1,3,0,5,5,4,0,0,2,5
F,50,11,16,4,1,1,1,0,2,2,1,0,1
M,45,4,983,3,0,0,1,0,3,2,3,3,0
M,50,20,122,5,4,5,4,4,5,3,1,1,0
F,45,4,801,0,5,0,2,1,2,0,4,0,1
F,50,13,405,3,4,2,2,4,1,5,5,0,5
M,50,7,19,5,3,3,0,1,4,3,4,5,3
M,35,5,361,5,4,3,5,0,0,3,0,2,0
M,25,4,300,5,2,0,4,3,2,4,1,4,0
M,18,11,285,4,3,4,3,1,0,4,3,0,3
M,1,7,361,1,1,1,3,5,4,1,3,1,5
F,50,8,212,1,3,5,0,0,0,4,4,2,1
M,1,8,272,0,5,0,0,3,0,4,3,3,0
M,50,16,466,3,5,2,0,4,0,3,0,2,4
F,18,14,891,0,4,0,0,1,0,0,4,0,0
F,56,12,584,5,3,2,5,2,0,1,3,5,0
F,45,5,309,5,0,5,5,2,1,4,5,5,4
M,56,18,261,4,4,0,5,0,4,2,5,1,2
M,25,18,361,5,4,5,0,2,5,3,4,3,0
M,45,14,532,3,0,2,3,4,3,5,3,3,5
M,35,8,265,5,3,0,0,3,5,0,2,2,3
F,25,15,799,5,0,2,5,2,1,4,1,4,3
F,25,18,598,0,5,5,1,1,5,3,0,4,1
F,45,20,196,2,1,4,0,0,2,0,2,3,2
F,56,17,462,0,4,4,5,1,0,1,3,1,3
M,1,16,180,3,1,1,0,0,4,3,1,0,0
F,45,12,274,0,3,3,1,0,3,3,0,4,5
M,1,12,502,0,3,5,1,4,1,4,2,0,4
M,1,5,765,2,2,3,5,5,5,5,3,4,0
F,1,10,421,0,4,0,2,0,1,0,3,0,5
F,50,11,853,4,4,1,4,0,2,1,0,2,2
F,35,17,957,3,0,0,4,0,5,3,3,5,0
F,25,17,534,3,3,0,5,4,5,3,5,2,0
M,35,17,946,3,1,5,0,2,0,0,1,3,1
M,18,4,843,0,0,4,4,2,3,0,3,0,0
M,1,15,641,5,4,4,2,4,0,4,1,2,0
M,1,4,222,5,4,0,4,5,4,3,0,0,0
M,25,17,277,0,1,2,0,5,4,1,1,0,5
F,18,17,274,1,1,4,0,2,4,5,4,5,3
M,1,12,577,5,3,2,4,2,4,3,3,0,4
M,56,18,338,5,3,2,5,1,5,4,3,1,3
F,1,15,40,1,1,3,2,0,0,5,3,1,5
F,35,8,804,4,5,1,5,4,1,1,5,5,5
M,18,4,276,1,5,4,3,4,1,0,1,4,4
M,50,2,372,3,1,1,2,4,0,5,0,2,4
M,56,19,274,4,2,5,3,0,0,0,4,2,4
M,50,7,77,4,1,0,0,4,2,1,4,2,0
M,18,19,338,3,1,0,0,4,5,4,4,0,0
F,25,15,223,3,0,1,1,3,5,5,1,5,4
F,56,20,815,5,1,1,5,0,2,0,0,2,3
F,35,12,741,1,0,1,1,5,5,1,4,5,5
F,45,19,577,1,3,3,5,4,0,4,1,1,5
F,18,11,440,1,3,2,4,4,3,5,5,1,5
F,56,7,141,5,2,5,3,4,1,4,0,3,1
M,18,8,17,3,5,0,1,5,2,0,1,1,5
F,56,19,462,3,4,2,3,3,3,1,3,5,4
M,25,14,29,1,4,1,5,2,1,0,0,1,3
M,56,9,140,0,4,4,3,5,5,3,1,0,0
F,18,13,462,1,2,5,4,1,0,0,5,0,3
F,45,17,481,5,4,0,0,3,2,5,2,5,0
M,50,18,13,3,4,3,0,4,4,5,1,2,1
F,50,10,201,4,5,0,3,1,0,3,0,0,5
F,50,6,224,4,5,5,5,4,0,0,1,2,4
M,18,0,492,4,1,4,2,4,4,2,0,2,5
M,25,2,740,3,5,3,4,4,5,2,3,2,0
F,25,4,618,4,3,4,2,3,0,0,3,0,4
M,56,2,90,4,2,3,1,5,0,5,3,3,5
F,45,1,625,5,5,4,3,1,5,2,0,5,3
M,18,16,986,5,3,3,3,2,5,3,0,3,0
F,50,10,921,1,5,0,5,2,2,0,1,5,2
F,1,20,41,4,0,1,0,1,1,1,4,3,2
M,1,14,437,3,2,2,1,0,0,2,0,1,0
M,25,16,991,0,3,4,1,3,0,4,2,1,0
F,1,7,520,5,1,3,2,2,3,0,3,0,0
M,45,17,303,3,5,4,4,2,1,3,2,2,2
F,25,3,773,4,1,5,4,0,1,0,1,0,1
M,25,0,830,5,5,0,3,4,5,4,4,2,0
F,25,20,494,5,0,1,2,4,2,2,3,5,2
F,25,16,381,2,2,2,5,1,5,4,3,0,3
M,18,5,337,5,1,2,0,4,0,1,3,0,0
M,25,7,313,4,3,4,3,4,4,2,1,2,5
M,25,15,307,4,0,4,5,5,5,2,3,0,0
F,45,17,360,2,2,5,5,1,5,3,5,4,4
M,50,10,813,1,3,4,4,1,4,2,2,1,5
M,45,8,965,5,1,5,2,2,1,4,2,5,1
M,50,3,497,5,5,4,3,1,3,0,0,1,4
F,56,20,957,1,5,0,0,3,5,5,3,4,4
F,35,19,871,4,1,5,2,3,2,1,4,0,4
M,56,13,641,1,0,1,1,4,2,1,3,0,5
M,18,7,800,5,4,5,4,1,5,0,1,4,1
M,50,4,833,4,1,0,2,2,2,0,2,0,2
F,56,15,944,0,4,4,5,5,5,2,3,0,5
M,45,6,660,1,5,1,0,5,5,1,4,4,5
F,56,16,180,2,1,0,1,2,2,0,2,0,5
F,45,6,969,3,0,5,2,4,1,4,4,4,5
M,50,3,275,3,1,4,2,2,1,4,5,3,2
F,56,18,336,5,4,2,5,3,5,4,4,5,3
F,25,5,16,2,2,0,0,0,4,4,3,2,0
F,18,14,165,3,2,1,4,2,5,3,5,4,0
F,35,16,790,0,5,0,4,2,2,3,4,4,5
M,50,2,468,1,3,1,0,1,5,0,2,1,3
M,1,0,836,5,2,4,1,4,3,0,0,2,4
M,35,14,325,3,1,0,2,5,1,3,0,0,5
M,50,7,939,3,5,4,3,3,1,4,0,4,3
F,45,7,16,4,1,2,4,2,5,1,2,0,5
M,25,4,161,5,4,3,4,0,0,3,4,0,0
M,45,10,284,1,5,5,0,2,2,0,4,0,1
M,25,20,894,1,4,0,0,4,3,0,3,3,0
M,45,2,606,3,5,2,0,2,5,5,0,1,4
F,25,4,563,4,1,5,3,3,5,2,3,3,4
M,18,12,974,5,5,4,3,2,3,3,5,0,2
M,50,4,143,5,1,1,4,5,1,2,3,3,1
M,25,9,530,0,4,0,1,0,1,0,3,0,5
M,25,1,799,5,3,4,0,4,2,4,4,0,5
M,25,14,224,0,5,5,4,0,0,4,4,0,0
M,35,20,952,5,0,0,0,2,4,1,0,3,0
F,1,7,826,2,1,5,2,0,2,1,4,3,3
M,25,12,190,4,5,2,1,0,5,1,0,4,0
M,50,15,870,4,5,3,3,1,2,3,0,3,3
F,56,12,63,1,3,4,0,2,0,5,0,2,3
M,50,7,590,5,3,0,1,4,3,3,3,0,5
M,45,7,965,1,2,0,2,5,5,1,3,3,0
F,1,15,275,3,4,5,5,1,4,4,1,2,1
M,45,10,186,2,0,4,2,2,5,3,5,0,2
F,35,5,997,4,5,0,5,4,0,0,0,4,0
M,1,4,457,4,4,3,2,1,0,5,3,2,1
M,18,20,166,4,4,5,3,0,3,1,0,2,4
M,1,17,837,3,2,1,4,3,0,5,3,4,4
M,50,14,447,4,2,2,5,5,5,0,1,4,0
M,56,15,80,0,0,5,1,5,1,4,2,5,1
F,45,9,581,0,2,4,1,1,5,2,2,4,5
F,18,12,786,2,1,3,2,3,5,5,0,1,0
M,1,4,405,5,5,3,3,0,0,0,0,2,0
M,18,20,331,5,2,2,0,1,5,3,5,3,2
F,35,0,373,5,1,3,4,1,2,0,1,3,3
M,45,0,10,4,2,3,0,4,4,2,1,5,4
M,25,15,161,5,4,5,1,5,4,4,0,3,5
F,35,4,376,1,3,5,3,4,5,5,1,3,2
F,56,4,465,0,1,3,4,4,2,0,1,0,0
M,35,16,988,3,2,2,4,0,4,2,0,0,0
M,18,2,338,5,5,5,2,0,0,5,3,1,4
M,45,9,105,0,4,4,1,4,0,3,0,2,5
M,25,7,436,3,3,3,3,0,3,2,5,2,0
M,35,18,498,5,0,0,2,2,5,0,0,4,0
M,25,9,80,1,3,4,0,2,5,0,4,4,4
F,25,1,207,3,5,4,1,2,1,3,5,5,3
M,56,15,891,5,3,1,0,0,5,3,5,3,4
F,50,8,813,5,0,5,0,3,0,3,0,3,4
F,56,8,967,5,4,0,0,4,0,0,1,4,5
M,50,15,445,5,2,5,5,0,5,3,1,3,4
F,45,17,60,4,5,2,3,0,1,0,1,0,3
M,18,6,381,1,1,0,0,3,4,4,2,2,0
M,50,5,949,2,1,3,0,1,5,5,4,0,5
M,56,11,42,3,3,1,2,2,3,5,0,1,4
F,18,12,532,2,1,0,0,3,3,3,3,0,5
M,45,16,170,5,2,0,4,0,0,3,5,4,1
M,50,19,481,5,0,0,0,4,5,0,3,2,0
F,1,6,704,5,5,0,0,4,0,0,1,2,5
F,1,0,349,5,2,5,2,5,1,4,5,2,4
F,35,2,338,1,2,4,2,2,4,2,0,1,1
M,35,11,165,5,4,3,1,3,5,5,4,3,3
F,18,8,843,5,5,3,0,0,0,4,3,3,4
F,50,17,968,3,3,0,4,0,0,5,2,3,0
F,50,2,837,4,4,2,3,0,2,5,4,0,4
F,18,13,722,1,5,3,2,0,3,5,5,2,1
F,18,16,333,5,1,0,1,0,0,3,0,4,0
M,35,4,121,2,5,0,1,2,5,0,0,4,3
M,25,5,50,5,4,4,3,0,5,5,3,3,3
F,25,2,24,3,3,5,1,5,1,5,1,0,2
M,35,15,553,5,0,3,4,1,3,5,5,5,0
M,56,1,773,4,3,2,4,3,5,1,3,4,4
F,50,11,123,3,5,2,2,1,4,5,2,0,4
F,50,15,191,5,4,0,4,4,3,0,5,3,0
M,1,17,31,3,2,2,3,5,2,5,1,0,5
M,25,11,752,5,0,0,1,4,5,1,5,3,1
M,25,15,557,3,3,4,2,0,2,2,2,4,0
F,56,9,610,5,5,4,3,4,2,0,2,0,0
M,50,11,924,1,3,1,1,5,1,1,5,5,5
F,25,16,120,3,1,2,5,3,3,5,0,0,4
F,18,2,424,1,1,4,2,2,2,0,3,0,2
M,1,7,750,5,5,4,2,5,0,4,3,5,2
F,35,10,485,5,4,2,1,3,0,1,0,2,0
M,35,7,221,3,2,3,0,1,1,3,0,0,3
M,25,0,27,5,1,4,3,4,3,4,3,3,1
M,25,11,943,5,2,1,2,0,0,0,1,2,0
M,35,17,596,5,1,5,4,2,5,0,2,0,1
M,35,9,221,5,3,5,0,5,5,3,3,5,0
M,56,11,794,5,2,0,1,2,0,3,1,1,0
F,35,14,454,4,1,0,0,0,3,0,2,2,4
M,25,2,132,5,3,5,0,2,4,3,0,0,0
F,25,4,329,1,5,0,4,0,4,0,0,2,0
F,25,11,970,5,0,2,0,5,0,1,3,2,0
F,25,12,82,3,0,3,0,0,0,2,0,5,4
M,45,9,502,2,3,5,3,3,1,1,0,0,4
F,18,19,765,4,4,1,0,1,0,0,0,1,3
M,50,13,914,2,4,5,4,0,1,1,3,4,4
F,50,11,437,5,1,4,2,3,0,5,1,1,3
M,50,17,944,5,4,3,3,1,5,3,3,4,3
F,45,16,127,0,5,4,5,4,3,2,2,0,0
F,50,1,120,5,2,2,3,5,3,2,3,1,0
M,56,8,800,5,3,5,0,4,4,4,0,3,5
M,1,15,74,4,0,0,0,3,1,3,2,0,5
M,50,7,282,1,0,1,0,5,3,1,0,4,2
M,35,16,132,1,0,1,3,3,0,2,4,0,3
M,25,11,327,3,4,5,1,4,1,1,1,0,2
F,25,14,396,3,2,4,2,4,1,4,4,4,4
M,35,14,970,5,0,4,5,4,5,0,0,2,0
M,35,13,760,5,0,0,3,2,5,5,4,0,0
M,1,20,328,2,3,1,3,4,3,1,3,5,5
M,45,11,539,1,5,5,2,4,4,5,0,1,2
M,35,18,80,5,1,4,1,3,0,3,0,2,3
M,25,4,914,4,4,4,3,0,4,0,2,0,4
M,18,17,590,5,0,0,0,2,4,0,1,5,0
M,45,0,750,5,4,4,1,4,5,4,4,0,4
F,1,5,787,5,2,5,5,3,0,4,0,2,1
M,56,8,82,3,4,3,1,4,4,5,2,5,1
M,56,12,481,3,2,0,4,2,5,3,1,0,1
M,35,19,41,5,5,0,0,0,0,1,3,2,0
F,45,11,180,1,1,1,2,2,0,2,5,4,1
M,18,13,108,4,4,0,0,3,4,1,2,0,0
M,50,19,967,0,1,0,2,4,0,3,4,3,0
M,45,9,314,1,0,2,2,3,5,1,5,1,4
F,35,14,441,5,0,3,4,1,0,4,3,4,0
F,18,12,232,3,0,0,2,3,1,5,3,0,4
M,1,9,928,4,2,0,1,5,5,0,0,0,1
F,25,8,144,4,4,5,0,5,0,0,2,4,0
M,35,5,380,0,1,4,0,0,0,4,2,3,4
F,25,5,809,0,5,5,4,2,5,4,0,3,4
F,35,18,958,5,1,0,1,4,0,3,4,3,0
F,1,7,132,5,5,0,3,0,0,0,5,1,1
M,25,5,972,4,0,5,0,0,4,5,1,1,2
M,56,9,530,3,0,0,3,4,5,3,2,0,5
M,18,2,652,4,5,5,1,3,0,4,1,0,4
M,18,7,121,3,5,2,3,3,2,1,3,1,5
M,1,13,951,3,5,1,5,0,1,1,0,2,5
M,18,10,314,2,4,2,1,0,0,2,0,0,0
M,56,9,436,3,2,3,3,5,1,5,5,1,5
F,25,13,447,5,1,3,4,3,3,3,0,5,0
F,25,14,917,3,1,5,4,0,5,3,3,5,0
F,56,5,485,0,4,4,3,2,4,4,3,0,5
M,18,17,833,2,1,5,0,0,1,0,3,4,4
F,25,14,307,4,2,3,4,2,0,0,0,0,3
F,25,2,13,1,4,0,4,3,1,0,1,3,5
F,50,16,62,5,1,4,5,2,5,0,5,4,4
M,56,12,558,4,3,4,3,1,5,3,1,5,3
M,18,6,109,4,3,4,4,4,3,2,4,1,5
M,18,10,337,5,3,1,0,0,4,3,0,3,0
