Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,25,9,915,2,0,0,0,4,0,4
M,35,11,471,0,0,3,4,2,3,4
M,35,19,990,4,2,4,0,4,0,2
F,18,8,78,5,0,0,0,0,0,5
M,56,17,906,0,3,1,0,3,0,3
F,50,20,980,5,0,0,4,2,0,0
M,35,1,372,2,1,0,2,0,0,0
M,35,20,981,0,4,4,5,4,4,0
M,18,16,128,0,3,4,4,5,3,1
F,50,1,601,1,1,2,3,0,0,1
F,35,10,925,0,0,0,0,0,0,0
M,18,13,940,3,4,4,0,2,1,1
M,18,12,935,1,0,4,5,5,0,4
M,18,16,972,2,3,2,0,4,3,0
M,18,6,660,0,0,5,1,0,0,0
F,45,20,786,0,0,2,0,5,0,0
M,50,18,990,2,0,2,0,5,2,5
F,45,16,197,3,2,5,0,4,2,2
F,50,9,838,0,0,5,0,5,0,4
M,35,1,434,3,1,2,2,5,0,0
M,35,18,13,4,1,4,2,0,0,1
M,18,1,6,0,0,3,0,0,0,3
M,50,4,627,0,0,0,2,0,0,3
F,1,15,457,0,0,5,2,4,5,3
F,45,12,446,0,4,0,3,5,0,0
M,1,11,826,0,2,3,0,5,0,3
M,45,17,934,4,0,0,0,0,0,3
F,25,12,142,5,0,1,0,0,5,0
F,18,7,520,5,2,5,0,2,0,0
M,56,13,76,3,0,3,3,4,0,2
F,50,17,924,0,3,3,4,2,0,4
F,25,2,62,0,0,2,0,0,4,5
M,35,2,173,2,3,0,0,3,3,0
F,45,20,984,3,0,0,0,0,0,5
M,50,13,427,2,1,0,0,4,3,0
F,56,9,445,4,0,1,0,5,0,2
F,18,16,197,2,0,2,1,0,5,2
F,45,20,727,0,0,4,0,0,0,4
M,18,6,31,0,0,1,2,4,4,3
F,35,9,577,2,0,1,4,0,1,0
M,35,15,870,3,0,1,0,5,4,3
F,1,15,933,4,1,0,3,3,1,2
M,56,1,975,0,0,3,3,0,1,0
M,18,6,900,1,3,5,0,5,0,1
F,18,11,959,0,0,1,5,4,0,0
M,18,4,122,0,0,3,0,0,0,4
F,25,13,900,5,0,0,2,0,0,0
M,35,20,900,0,0,3,0,0,1,2
F,35,17,473,0,1,5,0,0,5,0
M,25,1,782,4,1,2,0,0,5,4
F,25,7,465,0,0,3,5,5,0,0
F,35,10,841,0,0,2,4,0,1,0
M,56,9,946,1,0,0,0,0,2,1
M,1,4,801,0,0,5,0,0,0,3
F,25,13,234,0,0,3,3,0,1,2
M,25,3,974,4,3,1,2,0,0,2
M,35,10,382,0,2,4,0,4,2,1
M,45,13,947,0,2,1,5,0,0,2
F,1,9,600,0,0,0,0,0,5,0
M,25,19,85,0,5,4,5,4,1,3
M,35,3,442,0,0,5,1,0,0,0
M,35,7,549,0,0,4,0,3,0,0
F,50,2,307,2,2,1,1,4,2,3
F,35,14,41,0,1,1,0,3,0,1
M,25,13,925,5,5,1,0,2,0,1
M,50,7,120,2,0,4,0,0,3,5
M,18,18,33,2,3,4,0,0,2,1
F,1,17,33,5,2,4,3,3,0,1
F,50,2,150,0,1,4,0,0,0,1
M,35,2,612,0,0,2,3,3,0,1
F,25,7,108,5,0,3,0,3,1,3
M,56,1,381,4,0,3,4,0,1,0
M,56,1,321,5,0,0,0,0,0,0
M,35,18,843,0,0,1,0,4,0,0
M,45,2,954,5,3,2,0,4,0,2
F,45,9,926,0,5,2,3,2,3,2
F,25,19,87,4,0,0,3,0,5,4
F,18,8,215,5,0,0,1,5,5,4
F,1,5,171,3,2,0,0,0,1,0
M,56,18,181,4,2,1,1,0,4,1
M,18,11,700,0,1,1,0,2,2,3
M,56,12,940,0,0,2,0,4,0,0
M,18,9,434,5,3,5,3,0,3,0
M,18,2,465,1,0,0,0,0,0,0
F,56,5,69,2,0,2,0,2,0,2
M,1,17,354,4,5,3,2,0,0,0
M,1,17,751,5,0,0,0,0,1,0
M,35,16,782,5,4,5,0,0,0,0
F,1,8,460,3,0,0,1,5,5,4
F,18,13,790,4,1,5,4,3,0,2
F,56,1,555,0,5,3,3,4,0,0
F,25,17,782,4,3,2,2,4,0,4
F,50,12,297,1,0,5,0,3,0,5
F,35,3,605,1,2,2,0,2,1,2
F,50,8,104,0,0,2,0,4,0,0
F,1,12,672,0,0,3,0,0,0,4
M,25,0,933,4,0,5,0,5,1,3
F,50,12,442,4,0,3,0,5,0,0
M,18,8,381,2,0,1,3,0,3,4
F,1,9,815,3,2,2,5,2,2,3
M,45,17,911,0,4,5,0,5,0,2
M,50,12,924,5,2,5,2,0,3,4
F,50,19,752,0,0,0,0,0,5,0
F,35,1,69,4,3,4,0,3,0,1
M,18,4,240,5,2,5,4,0,0,0
F,25,4,871,2,0,2,0,5,2,3
M,25,12,913,0,0,0,0,2,0,5
F,18,20,666,4,0,4,0,0,2,0
F,35,9,130,4,0,3,0,4,0,0
F,50,17,436,4,0,1,0,5,2,0
F,50,13,492,0,0,4,3,4,4,5
M,35,12,427,0,2,4,0,0,3,3
F,45,15,900,4,0,2,0,5,1,1
F,18,2,173,0,0,4,3,0,0,2
F,45,9,13,4,0,4,0,0,5,5
M,35,9,132,0,0,5,1,2,3,0
F,56,6,554,4,0,0,2,4,0,5
M,45,9,402,0,2,4,1,4,0,2
F,1,3,931,4,0,3,4,0,0,4
F,18,18,906,0,4,3,0,5,5,0
F,1,11,421,0,0,4,3,0,0,4
F,1,11,245,2,2,5,0,0,0,0
F,50,11,970,1,1,3,0,2,0,1
F,56,7,201,0,0,0,3,0,0,1
F,45,11,990,4,1,5,1,2,0,5
M,56,16,956,1,3,3,0,3,3,3
F,56,12,245,0,0,1,5,4,1,5
F,1,2,558,0,5,2,0,5,2,0
F,35,8,850,0,2,1,4,5,0,0
F,56,5,231,0,0,3,1,3,5,2
F,35,1,446,2,5,0,5,0,0,0
M,25,11,904,4,0,5,0,4,0,1
M,50,0,558,4,2,3,5,0,1,0
M,35,0,442,0,0,5,0,2,4,2
M,25,15,279,0,0,5,0,0,5,5
F,56,19,919,0,0,0,0,0,1,5
M,1,12,194,3,3,5,0,0,0,1
F,1,0,100,0,1,0,0,3,5,0
F,35,10,33,2,1,5,0,0,0,2
F,56,5,447,0,0,1,3,0,2,4
M,1,9,24,4,0,4,5,0,0,0
F,35,5,168,4,1,5,4,2,0,4
M,18,11,799,5,1,0,0,0,1,0
F,45,9,530,1,2,1,3,2,0,4
F,18,18,965,1,2,4,4,4,0,3
F,25,19,967,0,5,3,2,2,1,2
M,18,4,130,3,2,2,1,5,2,2
F,25,4,452,0,0,2,0,0,0,0
M,25,7,554,3,1,2,1,2,0,4
F,18,5,104,5,1,5,0,0,0,1
M,50,0,108,0,0,3,0,0,0,0
F,45,9,402,1,1,3,5,5,2,0
M,45,14,128,4,0,1,0,4,4,0
M,35,19,602,4,0,3,1,0,0,0
M,35,17,325,0,1,2,0,2,2,3
F,18,19,863,0,0,5,0,4,0,2
F,25,19,63,4,3,1,1,3,5,3
M,50,18,337,5,1,2,0,0,5,5
M,1,4,482,0,2,4,0,5,5,3
F,50,8,150,0,3,3,0,3,3,3
M,18,13,744,2,1,3,0,0,0,0
F,50,11,826,0,0,5,0,4,0,3
F,56,5,924,5,2,4,2,0,0,2
M,56,10,931,0,0,4,4,3,2,0
F,56,14,29,2,0,3,0,3,0,1
M,35,9,198,0,5,3,0,4,3,0
F,56,0,303,4,0,2,0,0,1,4
F,45,14,471,2,0,2,2,3,3,1
F,45,0,459,4,0,4,0,2,1,5
F,56,5,211,0,2,3,0,0,1,0
M,56,19,902,0,0,5,0,0,3,4
M,35,8,300,4,5,4,0,3,1,5
F,50,13,681,1,3,4,0,5,5,0
M,45,3,146,0,2,3,4,0,0,3
M,56,13,910,1,1,3,0,0,0,0
F,50,1,494,1,0,0,0,0,3,3
M,45,0,923,0,0,2,1,3,4,5
M,1,17,841,4,0,0,0,5,0,0
F,56,10,280,1,1,5,0,0,0,4
M,50,9,925,0,0,4,3,2,3,0
F,50,1,198,0,0,1,0,4,0,0
M,35,13,977,3,0,4,0,0,3,0
M,25,9,984,0,0,4,2,4,0,0
M,1,13,547,1,3,0,2,3,5,0
M,1,17,222,0,0,0,3,5,1,0
F,25,15,584,1,2,2,5,2,0,0
F,1,12,740,0,0,1,1,4,4,1
M,50,15,279,0,4,5,0,5,5,0
M,35,12,279,1,2,1,1,3,1,5
M,35,7,786,0,5,4,0,0,3,3
F,25,3,280,0,0,5,0,3,3,3
M,35,3,705,2,5,4,5,0,3,2
F,25,11,726,0,0,2,0,0,0,0
M,35,10,245,5,1,4,0,0,0,0
F,50,10,484,0,5,4,1,0,1,2
F,45,13,459,0,2,3,2,3,0,5
M,25,17,959,5,0,3,0,0,0,0
M,50,20,773,0,1,4,0,0,2,1
F,35,1,458,2,1,5,0,4,0,4
F,35,11,466,0,4,0,0,0,0,2
M,1,11,761,0,0,5,1,0,0,4
M,45,1,975,0,0,3,0,0,0,0
F,50,11,984,0,0,5,0,4,0,0
F,56,16,946,4,5,1,0,0,3,3
M,50,11,81,3,0,5,1,4,3,2
F,50,8,775,0,0,5,0,3,5,5
F,18,6,933,1,0,3,0,0,3,3
M,35,9,946,1,3,0,0,5,0,0
M,25,9,925,3,2,1,0,0,1,0
M,35,13,641,0,0,4,0,4,1,1
F,56,5,793,0,1,2,4,5,3,2
F,35,16,229,0,3,3,3,0,5,4
F,25,1,78,2,0,2,0,0,0,1
F,45,11,306,0,0,3,0,0,2,0
M,56,5,947,2,0,5,0,0,4,5
F,25,18,436,4,3,1,2,0,3,0
M,1,8,833,0,2,2,4,3,2,0
F,50,1,841,1,2,5,5,4,4,2
M,35,9,931,0,2,4,2,0,0,3
F,1,1,40,1,0,2,4,2,3,0
M,25,0,405,0,0,5,0,0,5,2
F,56,19,121,0,2,2,0,0,3,2
F,45,19,443,3,0,5,0,4,0,0
F,1,6,971,3,4,0,1,0,0,0
M,1,12,826,0,0,3,0,2,2,0
M,35,13,50,0,0,5,0,2,0,3
F,56,19,943,2,0,1,0,5,1,4
F,50,4,152,5,0,4,0,4,0,0
F,56,8,547,0,4,4,5,4,0,3
M,56,16,33,1,0,4,0,0,3,1
M,35,6,443,0,4,3,3,5,0,4
F,1,9,64,1,0,3,0,0,1,0
F,18,8,603,0,0,3,0,4,0,4
F,1,17,114,1,5,3,5,2,3,0
M,1,17,62,0,4,2,0,0,0,5
F,45,8,320,0,5,2,5,3,4,0
F,50,5,921,0,2,2,0,0,0,2
F,1,6,481,2,0,2,3,2,5,4
M,35,8,891,0,0,0,0,4,0,1
F,45,11,334,3,4,5,5,0,1,5
M,50,13,793,0,0,1,0,4,3,5
M,35,7,309,2,0,3,2,5,1,3
M,45,13,194,4,0,1,0,4,0,3
F,18,19,12,2,1,0,0,4,1,0
F,50,16,535,4,4,1,3,5,3,1
F,18,12,362,3,5,2,0,2,2,2
F,25,10,540,5,0,2,0,4,5,2
M,56,14,497,0,3,5,0,2,5,2
F,1,6,988,0,0,3,4,4,2,0
F,1,8,778,0,0,5,5,4,0,1
M,25,9,838,0,2,2,0,3,1,3
M,35,7,452,4,2,0,4,3,0,2
F,25,3,380,0,1,1,0,0,5,4
F,45,16,108,1,5,0,3,0,0,0
M,1,15,524,2,4,1,0,3,1,0
M,35,18,121,5,0,2,0,2,3,3
M,45,20,143,0,0,0,0,2,0,2
F,18,16,115,1,5,0,4,2,0,3
M,35,1,750,3,2,4,3,3,0,1
M,35,11,794,0,1,1,4,5,1,2
F,50,5,577,5,3,1,4,5,3,0
F,25,0,110,2,0,0,3,0,0,0
M,50,0,856,0,0,5,0,0,5,4
F,56,16,959,4,0,3,4,0,0,3
M,45,12,77,0,0,0,3,0,4,2
M,18,9,935,0,2,3,3,2,1,0
F,25,2,662,5,0,1,0,2,0,2
F,50,13,980,4,1,3,4,4,0,2
M,56,6,923,2,0,3,0,4,4,0
M,1,12,606,4,2,0,0,0,0,0
F,1,15,931,4,1,1,2,3,4,0
F,45,12,891,0,0,5,0,0,0,0
M,25,1,441,2,2,1,3,0,0,3
M,1,11,871,0,0,5,0,2,3,3
M,35,9,680,0,1,5,3,4,0,3
M,45,12,790,0,0,5,0,0,0,0
F,1,10,981,0,0,3,0,2,2,3
F,18,16,432,0,0,2,3,0,3,2
F,50,20,114,0,2,2,0,3,3,1
M,1,0,442,1,0,4,0,4,0,2
M,35,7,122,0,0,0,0,2,0,0
F,35,5,735,4,0,0,3,3,1,0
F,45,0,981,4,2,3,0,4,0,2
M,50,19,41,0,4,1,2,0,2,0
M,18,16,112,2,0,4,0,0,0,0
M,50,16,988,0,0,1,0,0,0,0
F,18,4,809,0,0,5,0,5,0,0
F,18,6,786,0,2,0,0,4,0,2
F,45,4,944,4,1,3,0,4,0,1
M,45,17,443,4,4,3,3,0,0,5
F,50,5,584,2,3,2,5,2,0,5
F,1,2,483,1,1,4,0,0,1,2
M,45,17,181,0,4,3,0,3,1,1
F,35,1,433,4,0,4,5,4,0,1
F,50,10,497,3,2,5,5,0,2,3
F,50,15,794,2,3,1,1,5,0,3
F,35,8,951,0,0,5,0,0,2,0
F,50,9,959,0,0,3,0,4,1,0
F,1,14,957,1,2,2,0,2,5,3
F,50,6,115,0,0,1,3,4,1,4
F,35,14,458,3,3,3,5,4,1,5
F,50,16,452,1,2,3,0,0,1,0
M,18,1,433,2,2,3,1,0,0,4
F,56,16,307,0,0,1,0,2,0,0
F,35,8,361,1,0,1,5,0,2,0
M,56,16,118,2,0,0,5,0,3,0
F,18,12,465,4,0,4,1,0,3,1
F,35,10,847,2,0,3,0,3,0,0
F,35,8,605,0,2,4,0,2,0,3
M,18,5,925,0,3,5,4,0,1,5
F,25,19,465,0,0,0,0,2,5,1
M,35,2,300,4,0,2,5,4,5,0
M,25,11,740,2,0,4,0,0,3,5
M,45,17,680,2,0,2,0,0,3,4
F,25,14,41,2,3,3,0,4,4,3
F,35,14,128,5,0,4,5,5,2,2
M,18,10,974,3,4,5,3,2,0,1
M,50,17,108,0,0,2,3,2,5,0
F,35,16,87,1,5,1,4,5,2,0
M,56,18,330,3,1,4,0,0,0,0
M,56,17,959,0,0,3,0,0,0,0
M,50,10,45,0,5,1,0,4,2,2
F,50,13,453,1,0,4,3,4,0,1
F,18,11,22,5,0,5,0,4,1,0
M,1,12,84,4,1,4,5,3,4,4
M,35,18,330,0,0,1,0,0,1,0
F,50,5,520,4,4,1,3,0,3,2
F,1,17,16,4,1,3,5,3,2,0
M,18,5,173,3,0,4,5,5,0,3
M,18,7,991,0,0,0,2,0,2,4
M,35,2,161,4,2,5,0,2,0,0
M,50,5,803,0,0,2,0,3,1,2
F,35,13,616,4,0,0,0,5,5,1
M,1,6,704,0,4,1,4,4,3,0
F,18,8,224,0,0,0,0,4,3,0
M,25,9,923,2,0,3,3,0,0,0
F,25,9,326,4,2,1,3,0,1,5
F,25,8,914,0,0,5,0,5,0,1
M,45,20,685,5,0,3,0,4,4,0
F,35,9,794,4,1,3,4,0,0,0
M,50,15,612,0,2,1,0,0,0,0
M,50,3,833,4,5,5,4,3,2,3
F,45,20,916,4,4,5,2,5,4,1
M,50,7,376,1,4,0,0,0,5,5
F,50,16,20,5,0,2,2,4,0,5
M,35,6,782,5,2,1,0,0,3,2
F,50,5,782,0,0,2,0,4,0,0
M,50,5,186,0,1,0,0,2,0,5
F,56,1,402,0,2,5,3,0,0,0
F,50,10,70,0,1,4,0,4,3,5
M,56,7,944,0,0,1,3,0,0,5
F,18,17,836,4,0,2,1,0,5,5
M,50,20,222,3,0,4,5,0,0,0
M,35,2,770,0,1,3,0,0,0,0
F,1,3,740,3,4,0,2,5,2,5
F,50,17,986,0,0,4,4,5,4,0
M,35,12,275,0,0,0,0,3,0,4
M,18,8,916,4,3,4,5,4,0,1
M,35,12,775,4,0,3,2,4,0,3
F,35,14,878,3,0,5,0,4,0,1
F,56,19,417,3,4,5,2,0,0,4
F,56,12,981,0,1,1,0,5,5,0
M,18,19,297,0,4,4,1,4,0,2
M,56,0,773,0,0,3,0,4,0,2
F,25,19,122,0,0,3,0,0,0,5
F,45,0,557,2,3,5,0,2,3,2
M,35,7,488,0,0,2,0,0,4,1
F,18,7,433,1,3,4,3,4,5,0
M,50,16,212,0,4,4,0,2,4,2
M,56,2,223,2,0,3,0,0,3,5
F,35,9,30,2,0,2,0,0,0,0
F,56,6,6,0,0,2,5,4,3,1
F,1,9,833,0,2,3,5,0,5,3
M,1,14,786,4,2,1,0,4,5,0
M,35,13,89,4,0,3,2,4,5,3
F,18,20,131,2,1,4,5,0,0,0
F,56,6,434,0,0,1,4,3,4,2
F,56,13,452,4,0,4,3,5,4,4
F,18,16,262,4,0,3,0,2,0,3
F,35,4,245,0,5,3,0,0,0,0
M,25,3,555,0,0,4,0,3,0,0
M,25,4,334,5,5,5,4,0,4,5
M,56,2,109,4,2,4,0,5,0,4
M,18,12,950,3,1,0,0,4,2,3
M,18,16,40,3,1,5,1,2,0,4
F,35,9,906,0,0,5,0,3,5,0
F,18,18,122,0,0,0,0,3,0,0
F,45,20,379,3,0,2,5,2,0,2
F,18,17,537,0,2,0,3,4,1,0
M,18,12,110,0,4,5,0,5,0,2
M,56,14,161,5,3,2,4,2,0,5
M,50,11,540,1,0,5,1,0,0,0
M,50,11,912,4,2,2,5,4,5,0
M,25,11,811,0,0,3,0,5,0,0
F,1,4,990,0,2,2,0,0,5,5
M,25,17,857,0,5,2,0,0,0,0
F,45,13,531,4,4,0,3,5,0,0
M,35,3,847,4,2,4,0,0,0,0
F,35,1,986,1,3,1,5,0,0,0
M,56,19,600,2,0,0,3,2,2,4
F,35,20,6,4,0,5,0,0,0,0
M,25,12,434,0,1,2,3,3,4,4
M,1,11,462,4,1,5,4,0,0,0
M,50,15,959,4,3,4,3,0,5,2
F,50,2,895,3,1,5,0,2,0,4
M,25,7,130,4,0,3,3,5,2,2
M,25,12,987,1,3,3,0,3,0,4
M,35,12,560,2,0,1,3,0,0,5
F,25,19,870,2,5,2,0,2,5,3
M,35,20,985,0,0,0,0,4,0,0
F,1,15,618,3,4,0,0,3,2,0
F,25,13,787,0,0,0,0,0,0,0
F,35,18,949,0,0,0,4,0,0,1
F,50,1,81,0,5,1,2,5,2,3
M,35,0,975,3,5,3,5,0,2,5
M,35,0,402,0,0,1,0,4,0,0
F,25,3,981,4,5,4,0,3,0,0
