Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,1,2,933,4,3,3,1,0,0,0,1,4,1
M,25,18,326,4,5,0,2,0,3,0,0,4,1
F,25,6,327,4,5,3,1,3,2,0,1,4,5
F,1,4,262,5,1,0,5,2,4,2,2,3,4
M,1,18,434,4,3,5,0,2,0,0,0,0,1
M,56,16,284,2,3,5,4,1,5,2,3,2,2
F,18,0,852,1,0,4,1,4,4,3,4,4,0
F,56,7,622,2,4,3,0,4,5,3,4,0,0
M,56,8,421,2,4,4,2,4,1,2,4,0,3
F,56,15,104,5,0,4,3,3,5,0,0,3,4
M,35,17,939,2,3,3,1,0,1,0,5,1,5
M,45,3,29,5,5,3,3,4,4,1,3,2,0
M,35,18,132,2,0,5,1,4,1,3,0,0,4
M,25,11,799,5,0,4,3,0,2,0,1,4,1
M,50,18,540,1,2,4,5,0,4,0,1,5,3
M,18,9,458,2,4,4,3,0,3,4,4,2,0
F,25,16,482,4,4,0,3,1,4,1,1,0,5
F,25,8,652,5,5,0,2,5,0,3,0,4,0
M,25,7,750,0,5,4,3,0,0,0,3,5,0
M,56,4,601,0,1,3,4,5,5,3,5,5,1
F,50,20,112,5,3,5,0,4,5,0,2,0,5
M,45,17,613,4,2,3,1,0,3,0,1,4,0
F,45,12,956,5,4,4,4,3,5,2,0,3,4
F,18,1,328,0,3,0,5,4,3,4,1,4,0
F,56,11,954,2,4,0,3,0,0,5,3,1,0
F,56,11,481,2,4,3,1,5,5,1,3,3,0
M,18,12,37,5,0,4,1,5,2,4,5,3,4
M,56,14,142,1,1,1,3,2,4,0,4,0,3
M,18,5,17,0,1,0,4,2,4,5,3,2,0
M,50,15,50,5,1,3,0,0,5,0,4,5,4
M,18,14,972,5,3,4,2,5,0,4,4,3,0
F,50,12,78,2,5,1,5,2,4,2,4,2,0
M,45,11,600,4,2,1,3,2,2,0,2,2,4
F,18,0,272,5,1,1,1,3,1,0,3,3,4
M,18,5,83,4,3,1,5,0,1,5,0,0,2
M,35,4,980,5,2,2,2,0,5,3,3,0,4
M,1,15,171,5,0,0,5,4,1,0,5,5,0
F,45,7,622,0,2,1,3,1,1,0,1,4,3
M,50,10,40,2,0,4,5,5,0,3,1,0,4
M,25,2,191,5,1,1,1,4,5,2,2,3,0
M,18,15,970,2,3,3,1,5,1,3,5,3,1
F,25,0,280,1,2,2,1,3,5,0,3,0,5
M,25,6,836,2,2,0,3,0,5,0,0,0,3
M,56,10,115,2,4,1,3,5,0,1,2,4,3
M,35,14,871,3,1,2,2,1,4,2,4,5,0
F,56,9,527,2,0,3,3,4,4,0,1,3,5
M,56,17,309,5,2,2,1,2,3,1,1,3,3
M,56,17,281,5,1,4,4,3,5,0,4,0,1
M,25,14,281,4,0,5,5,1,4,2,3,5,0
M,50,15,923,1,2,5,2,3,3,4,5,0,3
M,1,14,777,2,1,4,5,2,4,3,4,1,4
F,18,9,923,2,5,3,5,5,4,1,3,0,0
M,25,6,985,0,4,5,1,0,5,2,1,5,0
M,1,10,836,0,3,0,4,3,0,0,0,3,0
F,25,19,988,3,0,4,5,1,1,0,0,0,5
M,18,18,794,4,5,4,3,2,5,3,4,5,5
M,56,4,232,1,0,3,3,3,3,0,3,0,0
F,25,0,630,1,0,0,4,1,0,0,5,0,2
F,50,19,27,4,0,5,3,0,2,2,0,2,0
M,1,0,902,0,4,3,1,1,0,5,2,5,5
M,18,2,820,5,4,0,4,4,0,0,4,0,1
M,25,16,443,5,1,1,5,3,5,0,3,2,0
M,50,1,908,0,3,5,4,5,0,0,3,2,4
F,25,10,378,1,4,0,1,5,0,4,4,4,5
M,25,6,826,5,3,0,1,2,1,3,1,4,5
M,56,19,618,2,2,4,3,0,3,0,0,5,0
M,18,4,272,4,1,3,1,1,5,2,1,4,0
M,56,4,954,5,1,4,5,3,1,0,1,2,5
M,18,4,61,3,4,3,5,2,2,3,0,3,5
F,18,4,181,3,0,2,1,4,2,0,1,4,0
M,45,16,730,5,3,3,2,4,2,2,3,4,2
M,56,20,740,2,3,1,0,0,0,0,4,2,0
F,45,14,601,2,3,4,2,2,4,2,5,5,4
M,45,13,603,0,4,2,3,4,5,3,5,5,0
M,1,8,837,1,5,1,1,1,0,1,2,3,4
M,1,12,27,4,3,3,5,3,5,5,4,1,0
M,56,6,482,2,4,0,1,2,5,0,4,4,2
M,25,14,38,2,0,5,5,5,3,4,4,2,0
M,25,0,463,1,1,0,4,5,2,1,4,3,5
M,56,14,297,3,3,4,3,3,1,0,1,2,0
M,35,0,894,5,5,0,1,1,2,2,0,3,4
F,35,2,977,4,2,4,2,0,5,3,4,4,4
M,56,18,31,5,3,4,3,0,1,3,5,4,2
F,50,6,143,5,0,1,5,2,4,0,1,0,1
F,18,0,625,5,4,3,3,5,0,4,4,3,4
M,25,13,913,2,4,3,3,2,5,4,0,0,3
M,25,8,582,5,2,3,5,2,3,0,1,5,0
M,25,16,345,1,1,3,0,5,1,3,3,0,0
F,18,10,447,1,4,0,2,3,3,2,4,2,5
F,25,4,610,5,5,1,0,2,3,2,3,5,1
M,1,9,144,5,1,1,1,1,0,1,1,0,1
M,56,4,109,5,2,0,1,0,2,3,0,4,5
F,18,18,741,4,0,1,5,3,4,4,5,2,1
F,18,7,358,2,4,3,3,0,4,4,3,0,0
M,25,7,10,5,4,0,4,4,2,0,4,1,4
F,25,16,330,0,3,4,5,3,5,4,5,0,0
F,25,2,220,4,0,0,2,3,2,1,3,0,1
F,1,7,778,4,5,5,5,0,5,0,1,2,4
F,45,15,170,4,1,4,3,4,0,5,2,5,0
F,18,20,103,0,5,0,3,0,5,0,1,3,3
M,1,9,582,3,0,0,3,0,1,4,5,5,5
F,1,4,813,0,2,2,0,3,4,5,5,5,3
M,1,5,837,0,5,5,2,0,0,2,2,0,0
F,35,2,329,2,2,0,0,0,0,2,0,2,3
M,56,6,405,5,4,4,5,4,3,0,4,1,0
F,25,12,557,5,2,2,2,4,5,4,1,3,3
M,25,16,799,3,3,3,1,5,4,0,0,1,0
M,25,4,942,5,1,3,1,4,5,2,0,5,0
M,1,14,640,0,2,3,4,3,5,5,4,0,2
F,25,16,360,5,0,5,1,0,3,0,5,2,0
F,56,4,338,3,1,0,5,4,4,0,1,0,0
F,45,15,347,5,2,3,3,0,4,4,2,0,1
M,35,7,61,5,5,3,2,4,3,0,5,3,5
F,25,2,977,3,1,2,1,3,5,2,0,0,5
M,1,0,625,4,4,4,1,3,0,2,4,4,0
M,45,10,497,2,5,4,0,3,3,3,3,0,5
M,25,18,274,2,2,3,0,4,0,5,4,4,1
M,56,20,349,5,5,1,0,0,0,4,3,3,1
F,50,15,662,5,2,3,3,4,5,0,5,2,2
F,1,9,853,4,3,1,3,0,0,0,5,0,0
M,25,6,235,2,4,4,2,3,4,3,0,2,4
M,25,17,206,2,0,4,4,5,4,5,4,5,5
M,18,8,482,5,2,4,5,1,1,0,1,0,1
M,50,15,33,2,5,3,2,2,0,3,3,3,0
M,25,5,103,1,3,0,1,4,1,2,4,2,0
M,1,17,942,5,2,0,3,3,0,3,1,0,0
M,45,7,495,4,5,4,5,4,2,0,0,0,0
M,25,17,405,0,3,3,1,4,0,1,2,3,3
F,45,7,328,3,1,0,1,5,5,2,1,4,0
F,18,20,323,5,2,3,5,1,4,0,5,1,5
M,56,11,232,2,2,3,2,0,1,0,4,3,1
M,50,10,432,5,4,4,5,5,1,0,2,2,0
F,25,6,70,4,2,4,4,0,2,4,4,5,5
F,25,11,857,5,2,4,1,0,0,3,0,0,0
F,25,20,261,1,0,0,1,5,0,2,0,3,1
M,45,15,871,1,2,5,1,2,2,0,4,5,5
M,25,9,114,5,1,0,2,3,1,1,0,0,0
F,25,4,131,1,3,0,0,0,0,3,4,4,0
M,18,2,320,2,5,5,5,4,0,0,5,5,1
F,56,18,895,0,3,0,3,5,3,0,0,4,5
F,45,9,547,5,5,0,0,0,4,0,5,1,0
F,56,4,900,2,3,1,1,4,5,5,1,4,4
F,35,13,406,0,5,4,4,5,1,0,2,5,3
F,25,2,982,2,3,1,3,4,3,3,2,0,5
F,50,20,334,2,3,4,5,2,5,1,4,4,0
M,25,17,61,5,5,0,0,4,1,4,1,3,5
M,50,20,480,0,4,5,5,0,1,4,3,0,3
M,25,14,991,5,3,4,5,3,2,3,1,5,5
M,50,14,983,5,1,0,1,5,5,5,3,3,3
M,18,10,758,5,3,5,3,3,0,1,1,4,5
F,25,4,672,1,1,0,0,0,3,5,4,4,0
F,50,14,497,5,2,2,3,3,5,0,1,4,1
F,25,7,782,3,0,2,4,4,2,0,1,4,0
M,50,9,235,5,4,0,3,0,5,0,2,5,0
F,18,11,480,0,3,2,2,5,5,5,4,3,0
F,25,10,756,0,4,4,1,3,5,4,4,0,0
M,25,1,553,4,0,3,0,5,1,4,5,0,5
M,18,10,206,2,3,4,4,4,1,0,2,3,3
M,45,8,945,4,0,2,2,1,0,5,4,5,1
M,45,17,337,2,4,3,2,4,4,2,1,0,0
M,45,15,775,2,3,3,3,3,1,5,0,0,0
M,45,6,54,0,1,4,5,5,4,4,0,3,3
F,25,17,421,5,3,2,2,3,4,0,0,4,5
M,18,8,231,4,3,5,2,2,3,5,0,3,2
M,25,3,655,4,3,2,3,4,1,0,4,2,5
M,18,7,813,0,0,4,5,3,2,0,2,5,4
M,1,4,782,2,4,3,1,3,5,5,1,0,4
M,18,11,601,5,2,2,4,5,4,4,5,0,0
F,25,15,980,2,4,3,5,2,4,0,0,3,4
F,45,6,756,2,1,2,1,1,5,4,1,2,5
M,35,0,598,1,3,0,3,0,4,2,0,0,0
M,1,9,577,2,3,5,5,4,1,5,0,4,0
F,56,7,465,5,1,5,0,2,3,0,5,4,5
M,18,12,997,3,4,3,3,4,5,4,4,4,3
M,25,15,954,5,2,1,4,1,1,1,3,2,0
F,1,15,435,2,4,2,1,0,5,1,1,5,5
M,1,13,559,5,0,5,2,5,1,4,5,5,2
M,1,15,277,2,2,4,3,2,0,3,2,0,3
F,35,2,15,1,3,3,5,3,2,4,3,5,3
F,56,5,56,5,4,0,2,3,0,0,0,0,5
F,50,3,502,5,4,3,5,4,4,2,0,0,2
M,25,19,544,5,2,4,3,2,0,0,3,5,3
F,50,20,547,3,5,3,2,1,0,2,4,2,5
F,25,17,280,2,3,4,4,1,3,4,5,2,4
F,50,7,471,1,5,0,4,4,3,4,0,4,1
F,25,17,38,2,4,4,1,2,0,2,4,3,3
M,45,2,540,5,2,4,2,1,1,3,5,4,1
M,1,14,88,4,2,2,2,4,3,5,4,5,0
M,18,5,990,5,2,0,1,5,5,0,2,3,4
M,35,10,90,5,0,4,5,2,2,0,5,3,4
M,25,8,532,2,5,5,2,5,3,1,0,0,1
M,56,0,937,5,5,0,3,4,1,5,0,3,0
M,25,9,917,4,1,4,2,0,2,0,0,0,1
F,56,10,123,3,1,1,2,5,0,5,5,0,1
M,35,11,327,0,4,0,0,4,0,4,3,0,3
F,18,7,957,2,1,4,2,4,3,3,4,4,4
M,1,4,373,5,1,2,3,2,2,1,4,4,5
M,45,20,977,3,2,2,5,0,5,4,0,3,5
M,1,14,720,5,0,3,2,4,5,3,4,5,5
F,18,4,800,2,2,5,4,2,4,0,4,5,5
M,56,3,945,5,4,3,5,1,5,1,5,3,2
M,18,2,405,5,2,2,1,4,5,0,3,0,0
M,25,11,730,2,4,1,3,4,5,0,4,4,2
M,45,4,38,0,1,3,5,4,4,5,2,3,3
F,45,10,149,2,0,1,1,3,1,4,0,1,0
F,45,10,109,0,5,4,3,0,5,0,3,3,3
F,18,9,84,0,2,4,0,5,2,4,5,4,3
F,56,5,852,2,4,1,1,4,4,0,2,0,0
M,25,2,557,4,5,4,1,2,0,3,1,4,1
F,35,1,926,4,5,2,1,1,5,3,5,1,5
F,18,12,618,0,1,1,5,3,0,5,0,5,2
F,25,14,319,5,4,4,5,3,0,4,0,5,4
F,18,12,973,3,3,4,0,2,2,0,0,0,3
M,1,0,123,4,5,0,3,4,5,0,4,5,3
F,25,18,836,3,5,5,1,5,0,4,3,0,5
F,18,2,152,5,5,3,5,4,0,0,3,3,0
F,1,4,435,3,3,4,3,5,5,4,0,4,5
M,18,12,933,2,1,4,1,2,0,0,2,4,5
M,50,2,928,5,4,1,2,4,0,4,5,3,4
M,45,3,443,3,4,4,3,4,5,2,1,5,3
M,35,20,966,0,4,2,0,0,4,0,3,4,1
M,1,2,925,5,3,3,0,2,0,1,4,4,4
M,18,7,442,5,0,4,0,5,5,3,2,0,4
M,18,19,927,0,1,4,0,0,0,0,4,4,2
M,18,12,196,4,3,5,3,4,1,0,1,2,4
F,1,17,805,0,0,0,1,4,4,0,0,5,3
F,18,20,971,0,1,3,0,4,0,4,4,3,0
M,1,2,105,3,5,5,0,4,1,0,2,4,1
M,45,2,143,1,1,3,3,5,2,0,4,2,1
F,25,7,165,5,4,2,0,4,1,3,5,4,2
M,18,18,805,3,1,5,2,4,5,0,1,3,2
M,35,18,279,0,4,0,1,2,5,3,0,2,5
M,35,11,841,0,5,2,4,2,2,0,3,0,4
M,25,14,584,5,1,2,1,0,1,5,2,5,4
F,25,9,215,1,4,4,1,3,3,3,0,5,1
M,50,7,84,4,1,0,3,4,1,0,4,3,0
F,56,4,708,5,5,5,4,3,4,0,3,0,5
M,45,2,917,1,1,3,5,3,0,0,1,2,0
F,50,20,328,2,2,0,5,0,5,4,0,3,0
F,56,7,373,5,5,3,4,3,0,2,4,5,0
M,18,14,895,1,0,3,3,1,0,1,0,4,0
F,25,11,935,5,2,0,5,2,2,0,2,1,0
F,18,7,346,1,0,0,4,3,0,1,0,2,4
F,18,15,339,0,5,0,4,0,0,2,4,4,5
M,25,3,98,2,3,1,4,4,4,0,3,3,2
M,1,2,985,5,5,5,0,2,4,0,4,0,0
M,25,0,744,5,0,4,2,0,5,0,4,2,3
F,18,4,112,4,0,5,1,0,2,3,4,3,3
F,35,8,531,5,0,5,1,3,5,0,4,4,5
F,25,20,143,5,4,1,5,2,4,0,3,0,4
M,25,7,150,4,2,4,3,0,1,4,5,2,1
M,35,9,443,0,1,3,5,4,0,2,0,0,4
F,18,1,279,5,5,5,4,5,5,3,1,4,3
F,1,4,956,5,5,4,3,4,5,0,3,0,0
F,50,9,937,0,3,1,1,5,0,3,1,3,1
M,25,9,970,0,4,0,5,1,4,0,4,3,0
M,56,20,680,0,4,4,3,5,2,5,2,4,5
M,45,13,623,5,1,0,2,0,3,0,0,4,1
M,18,0,905,1,3,4,1,5,3,4,2,4,5
M,25,20,405,0,5,1,1,0,1,3,1,2,3
F,35,4,990,0,1,0,4,2,4,0,4,2,3
F,25,20,279,1,0,0,1,1,0,1,0,3,0
F,35,0,793,5,4,1,1,0,0,0,4,5,2
F,25,13,761,2,0,0,1,5,5,3,0,5,0
F,45,13,103,5,1,4,3,2,5,2,1,3,4
F,25,17,775,1,2,3,4,0,0,0,3,4,4
M,35,2,720,0,3,4,0,2,5,4,0,5,4
F,18,14,741,0,3,0,1,5,5,0,5,3,3
M,56,11,191,2,0,1,1,1,5,0,4,3,1
M,18,12,598,3,4,3,2,3,5,0,2,3,4
M,50,13,906,1,0,1,1,5,0,0,5,4,1
M,45,15,168,5,4,1,4,2,5,1,1,4,4
M,56,17,277,0,3,3,0,4,4,2,2,2,3
M,50,2,212,2,1,3,2,5,4,0,3,4,0
M,25,12,19,5,4,5,0,2,2,0,1,3,1
M,18,7,969,2,1,2,0,0,2,2,0,2,0
F,50,14,436,2,4,3,4,1,5,3,3,3,4
F,45,10,190,3,5,3,2,1,3,5,3,2,0
M,35,4,900,2,4,4,2,0,4,0,4,3,0
F,25,8,130,0,4,4,3,5,4,0,1,0,0
M,35,13,230,4,3,4,2,1,5,2,1,0,4
F,50,2,208,3,4,0,0,2,0,4,5,3,1
M,1,5,68,2,0,3,5,4,0,1,3,4,0
M,35,10,833,5,1,0,4,4,0,1,3,5,4
M,18,20,652,5,2,2,5,0,4,5,4,2,0
M,1,9,983,2,3,2,1,1,4,2,5,3,0
F,45,19,912,0,5,3,0,3,2,0,5,0,2
M,35,4,943,2,2,4,5,0,5,3,0,0,3
M,56,2,109,3,5,4,2,0,0,0,1,0,3
M,25,19,610,0,5,5,3,0,0,4,5,1,4
M,56,3,24,2,2,1,1,1,2,0,5,0,1
M,56,2,434,5,0,3,2,3,1,0,5,0,5
M,25,12,523,1,3,3,0,1,1,3,0,0,0
M,1,4,381,5,1,5,1,0,5,0,1,5,2
F,25,4,920,3,3,0,4,5,1,2,4,2,0
M,25,19,660,4,2,5,2,1,3,2,0,4,5
F,45,3,708,5,2,5,0,4,4,0,1,3,5
M,18,6,302,1,4,4,2,2,0,4,4,4,5
M,18,5,606,5,1,4,3,2,3,0,3,3,1
F,18,12,77,4,0,1,2,5,1,2,2,3,3
M,25,17,301,5,2,5,4,3,0,0,4,3,3
M,18,8,127,0,3,4,3,5,0,1,0,0,2
F,18,12,453,2,3,0,4,3,4,0,3,5,5
M,25,11,54,5,2,3,3,0,0,4,0,3,0
F,18,15,197,5,4,1,4,1,3,0,0,0,1
M,45,20,66,3,5,5,1,2,0,2,4,0,3
F,45,20,402,5,1,0,2,4,2,4,4,2,2
F,1,1,274,5,1,4,3,1,0,2,0,5,5
F,18,15,115,5,5,3,4,3,3,3,0,2,1
M,45,0,88,5,2,0,4,2,5,2,1,2,0
F,50,14,492,3,0,3,2,2,2,4,0,3,0
F,25,2,502,5,5,1,4,3,5,0,0,0,4
F,50,17,142,5,2,3,0,2,1,0,5,2,0
F,25,17,320,2,3,2,5,4,3,3,5,5,2
F,25,16,554,0,1,0,3,5,2,0,3,5,0
M,56,2,361,3,3,0,3,1,0,3,3,2,0
M,25,11,495,0,0,5,0,3,5,3,5,5,0
F,1,1,923,5,0,4,1,5,4,0,3,2,0
M,25,2,380,5,0,5,2,3,4,3,3,2,0
M,50,20,68,4,5,1,4,5,0,0,0,0,5
F,50,18,947,3,1,5,3,5,4,4,1,5,1
M,25,15,230,4,3,4,0,0,1,1,2,2,4
M,45,7,968,5,0,4,4,4,0,2,0,1,4
M,50,13,931,2,4,3,4,2,0,4,3,4,3
F,25,18,917,1,1,1,2,2,1,1,1,3,1
M,45,0,627,0,0,1,3,3,1,0,5,0,4
M,25,11,22,5,4,1,1,5,2,5,2,1,0
M,1,10,66,5,2,0,0,5,2,0,0,0,0
F,56,10,730,2,0,4,0,4,2,4,1,4,1
M,25,7,190,2,2,4,3,0,0,3,2,4,3
M,18,8,373,2,0,3,1,5,5,0,1,2,0
M,25,5,109,5,0,4,3,2,5,0,5,3,0
M,35,4,281,4,0,0,1,2,0,1,4,5,1
M,56,9,142,0,4,0,3,3,0,4,5,1,4
M,56,17,452,4,1,4,2,4,0,0,4,4,1
F,56,7,992,2,0,4,4,0,1,0,0,2,3
F,1,0,100,2,2,5,2,3,1,0,3,2,1
F,1,1,333,2,1,5,0,1,5,0,2,0,5
F,25,17,502,0,2,5,1,3,5,0,2,2,3
M,18,14,977,5,4,5,4,2,5,0,5,0,3
M,56,5,555,2,1,2,2,4,1,4,0,1,5
F,50,15,88,0,0,0,5,0,1,4,4,0,3
F,1,5,801,5,0,4,0,5,1,3,3,3,2
M,50,2,206,2,4,4,2,3,5,5,3,3,0
M,25,1,951,3,5,4,3,1,0,4,2,3,2
F,1,15,349,3,5,3,4,3,5,2,4,0,1
F,1,20,68,4,4,0,1,4,1,0,0,4,1
F,45,5,68,1,2,4,2,4,4,5,3,5,0
M,18,14,306,3,3,4,2,3,0,0,5,3,1
M,25,15,640,3,2,0,1,4,0,5,4,3,4
M,35,0,234,5,3,3,2,2,4,4,2,1,2
F,25,2,432,5,1,3,5,4,5,4,4,4,3
M,35,6,627,2,4,4,5,4,5,0,1,5,0
F,1,14,598,5,5,0,4,2,0,0,1,4,5
F,25,4,971,5,0,0,4,2,0,0,4,0,5
M,1,11,990,4,5,4,1,5,0,4,0,0,3
F,25,14,228,3,5,1,5,0,1,3,2,3,0
M,25,14,427,0,5,5,3,5,2,3,1,3,0
M,18,14,780,5,1,4,2,2,2,5,1,5,2
M,18,15,76,5,4,4,0,0,0,0,0,4,0
M,50,4,320,0,1,4,2,4,4,0,1,5,2
M,18,13,490,5,2,1,5,0,5,1,1,0,0
M,35,17,220,2,5,4,1,1,2,0,4,4,0
F,45,8,166,5,2,4,1,3,4,4,4,0,0
M,25,12,481,3,5,4,2,0,5,3,3,3,2
F,45,9,770,3,0,0,1,3,3,3,3,4,4
M,18,14,26,3,2,0,4,0,3,3,3,5,0
M,56,3,787,1,0,0,3,3,1,4,1,0,2
F,56,15,652,3,5,4,2,0,3,4,3,0,3
F,50,0,230,4,5,1,1,4,5,0,0,2,5
M,56,18,108,3,5,5,5,0,3,2,2,5,4
F,18,17,114,1,4,5,4,1,5,2,4,1,3
F,25,14,360,1,5,4,1,4,4,4,4,4,1
M,25,19,127,5,5,4,1,4,0,0,3,1,0
F,18,13,773,5,3,3,5,3,5,4,1,3,3
M,18,3,424,3,4,0,2,4,2,2,4,5,5
F,25,2,378,5,4,1,2,0,3,3,0,2,0
M,50,9,463,0,1,5,4,3,1,4,4,1,2
F,25,1,598,5,3,5,5,0,1,5,5,5,4
M,25,7,700,2,0,0,5,4,4,4,0,2,0
F,1,5,969,2,2,4,1,4,5,0,5,0,1
M,25,8,417,5,5,1,1,0,2,0,0,2,0
M,35,9,923,3,4,2,1,4,1,0,3,4,5
F,18,9,474,4,3,5,1,3,1,2,0,2,0
F,45,14,45,5,3,5,3,0,4,4,4,2,5
M,18,2,334,0,3,4,2,3,0,0,1,0,0
F,1,15,558,2,4,5,5,1,1,4,2,3,4
F,56,12,674,5,0,0,3,2,0,0,0,3,2
M,25,7,173,5,2,0,3,5,1,0,4,3,1
M,18,5,424,5,2,0,2,1,4,1,1,5,0
F,1,1,435,5,1,4,2,3,0,0,4,2,5
M,1,7,630,5,0,2,1,0,5,0,4,5,1
F,1,11,123,5,2,2,4,2,1,2,0,0,4
M,56,3,582,4,4,0,3,2,4,5,0,3,0
M,1,17,215,5,1,0,3,4,3,0,1,5,3
F,35,2,726,4,4,3,3,0,3,0,3,0,4
F,25,6,334,5,0,0,3,2,0,0,4,3,5
F,50,16,312,5,0,2,2,2,0,1,0,2,0
M,56,15,965,3,4,3,0,4,1,0,3,4,0
M,45,17,87,2,3,3,5,4,5,0,0,0,0
F,18,15,427,3,3,4,5,4,0,1,5,3,0
F,1,0,782,5,1,5,3,1,1,1,3,3,0
M,18,15,53,2,5,0,5,1,3,0,5,0,2
M,25,0,970,1,0,0,3,3,5,4,0,0,0
M,1,15,333,5,3,2,3,0,5,4,4,0,0
