Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
M,18,5,261,0,0,0,2
M,1,0,666,0,3,0,3
M,25,11,197,0,0,1,4
M,56,20,307,3,4,4,3
M,35,12,837,0,0,0,0
F,50,4,974,4,0,5,5
M,25,18,274,0,4,5,0
M,1,12,228,0,4,0,5
F,45,11,18,1,3,3,2
F,1,8,485,1,0,3,1
M,56,5,442,0,0,4,0
F,56,7,493,4,5,2,4
F,25,13,531,0,1,0,3
M,56,15,460,1,0,4,3
M,45,17,128,0,4,4,2
M,56,17,292,3,0,4,3
M,25,12,328,3,0,2,0
M,25,8,61,2,0,5,4
F,25,7,967,2,5,0,0
F,45,17,966,2,2,1,0
M,56,0,920,0,0,3,0
F,25,9,708,0,3,1,4
M,50,12,452,1,2,0,5
F,25,10,993,3,0,0,4
F,45,3,406,5,1,1,4
M,18,6,322,2,0,0,0
M,56,4,200,4,4,1,5
F,35,14,764,2,2,4,4
F,56,11,902,2,2,4,3
M,25,4,285,0,1,0,0
M,1,10,787,0,0,3,1
M,25,0,473,0,0,0,4
M,45,4,197,4,3,1,3
M,25,2,473,1,0,2,0
M,18,9,834,4,0,0,5
M,25,13,150,3,0,2,0
M,56,3,685,1,4,0,2
F,1,2,523,1,0,3,3
M,45,9,325,1,1,4,5
F,45,20,198,4,1,3,2
F,35,1,493,3,3,5,3
M,45,5,206,4,0,3,5
F,18,15,756,0,4,0,4
F,25,13,836,2,0,2,5
M,18,0,782,5,0,0,4
M,56,20,166,1,1,3,3
M,50,12,540,0,4,2,3
M,45,12,24,0,3,5,4
M,25,16,98,1,0,0,0
F,50,11,522,3,3,2,0
M,25,15,320,0,0,0,0
M,45,8,786,0,0,1,0
F,56,1,82,1,0,1,1
M,25,14,680,4,0,0,3
M,35,5,424,1,0,0,0
M,35,20,777,1,0,3,4
M,25,7,303,3,0,0,4
F,1,10,741,0,4,4,5
F,25,4,170,0,0,0,0
M,50,7,930,0,5,4,1
M,56,3,441,1,0,3,0
M,45,12,927,2,2,4,4
M,35,17,752,3,4,3,3
M,56,8,761,4,0,4,4
F,25,4,322,0,0,1,0
F,35,4,80,5,0,5,3
M,25,6,69,2,1,0,0
F,25,6,630,0,4,5,4
F,18,20,973,3,2,5,4
M,25,13,482,3,4,0,0
F,56,7,297,4,5,1,3
M,25,7,113,4,0,2,4
M,45,12,370,4,2,4,4
M,25,20,222,0,0,0,0
F,25,16,17,4,0,0,4
F,50,8,731,4,5,2,0
F,50,10,524,0,4,5,2
M,25,11,730,4,5,0,0
F,50,1,949,0,1,2,0
M,18,9,244,0,3,4,4
F,50,0,982,2,1,0,4
M,25,0,281,0,0,0,0
M,35,12,17,0,1,5,0
M,18,11,284,3,3,0,0
F,1,15,132,3,2,0,3
F,25,16,275,0,2,0,4
M,50,2,396,1,3,2,0
F,45,15,524,3,4,3,4
M,25,9,580,4,0,0,0
M,25,16,29,4,2,0,4
M,18,4,770,0,5,0,4
M,18,20,244,3,4,0,0
M,50,20,180,0,5,0,5
M,1,20,274,3,0,0,3
M,50,18,930,4,4,2,2
M,1,5,708,4,1,1,4
M,25,2,64,0,0,5,0
M,25,20,445,5,0,0,0
M,45,14,231,2,2,4,1
M,1,19,775,5,5,0,3
M,50,15,752,2,3,5,3
M,25,13,68,1,0,0,0
M,18,16,780,0,2,4,4
M,18,4,132,0,0,0,0
F,50,4,297,4,0,2,0
F,25,0,765,4,0,0,3
M,1,18,880,5,2,4,1
F,35,14,13,4,4,3,4
M,35,15,708,4,0,0,0
M,25,20,290,3,0,0,3
F,45,7,672,4,4,1,1
F,35,6,531,4,2,3,5
M,25,12,380,0,0,1,3
M,50,15,136,3,3,1,0
M,50,15,666,0,5,4,3
M,1,3,191,3,3,5,5
F,56,5,606,2,4,3,3
M,25,12,582,5,0,0,0
M,25,19,53,0,1,0,0
F,45,0,245,0,1,1,4
M,45,11,871,5,1,1,4
M,25,0,623,4,0,0,0
F,35,18,215,4,0,0,3
F,50,4,111,0,2,0,2
M,18,0,45,2,5,4,3
M,18,4,967,1,3,0,4
M,25,4,522,4,2,2,2
M,18,14,17,4,0,0,3
M,18,8,211,5,0,0,3
F,56,16,70,1,4,5,2
F,1,10,815,5,0,3,0
M,45,4,282,5,0,4,5
F,56,19,170,0,3,2,3
F,56,9,122,1,0,0,2
M,45,16,452,3,5,4,5
F,56,6,230,0,2,0,5
F,50,2,285,0,3,5,3
M,56,2,285,2,0,3,0
M,45,4,740,0,4,1,4
F,18,10,282,0,0,4,0
M,18,17,274,5,0,3,5
M,50,20,459,2,4,0,4
F,50,12,956,0,2,5,3
F,45,14,525,3,3,4,4
M,1,20,497,2,3,2,3
M,18,14,12,0,0,0,1
F,18,4,465,2,3,0,0
F,45,7,494,5,5,4,4
M,25,8,923,2,0,2,2
M,1,14,549,3,0,4,3
M,35,5,544,4,5,0,0
M,45,2,480,0,0,1,2
M,50,2,212,0,2,2,4
M,45,7,927,5,4,0,0
M,56,7,170,4,2,4,0
F,56,4,328,2,0,5,1
M,1,20,612,0,0,0,0
F,35,1,285,3,0,0,2
F,25,17,378,0,3,5,0
F,18,10,274,1,2,4,5
F,56,15,750,4,2,0,3
F,50,11,652,2,0,5,5
F,1,18,424,0,0,4,5
M,56,0,800,1,0,4,1
M,18,18,370,1,4,0,0
M,1,15,325,0,4,3,4
M,50,4,325,1,1,0,4
F,35,17,482,0,3,2,2
M,18,11,843,2,0,1,0
M,35,4,756,0,3,0,3
M,18,18,641,0,0,0,2
F,45,2,212,0,2,0,4
M,1,4,112,0,0,4,5
M,18,18,282,0,0,0,0
M,18,15,89,1,2,0,0
F,35,4,954,0,1,0,0
M,35,8,16,0,0,3,4
M,50,5,559,1,4,4,2
M,35,0,917,4,3,0,2
F,18,11,469,1,3,5,3
F,50,11,773,2,0,5,2
M,35,20,925,0,0,3,1
F,25,5,606,0,2,0,0
M,18,15,108,0,0,4,0
M,56,4,629,1,4,0,4
M,35,15,975,1,3,0,4
M,25,0,115,0,0,0,0
F,18,9,338,4,3,0,1
M,45,0,459,0,3,0,4
F,25,4,110,0,0,5,4
M,35,2,944,0,0,0,4
M,50,17,436,0,5,0,4
M,1,10,61,3,0,5,3
M,35,2,761,0,0,3,0
M,18,20,441,5,2,0,0
F,1,3,131,5,1,1,3
F,45,18,290,2,4,4,5
M,56,15,597,0,0,3,1
M,1,5,524,2,3,3,4
M,18,18,13,0,5,5,0
M,56,16,12,3,3,3,5
M,35,12,54,4,4,0,5
F,50,12,973,2,4,0,2
M,45,10,913,5,0,3,3
M,50,4,730,2,0,4,2
M,18,11,431,0,0,4,0
F,18,9,488,0,0,4,3
M,50,18,112,3,3,2,2
M,50,1,42,3,0,5,3
M,25,2,84,0,0,0,0
F,50,4,469,0,2,4,4
F,1,15,622,0,0,3,3
M,25,2,773,0,4,0,4
F,56,4,74,2,3,4,3
F,25,20,372,0,0,5,5
M,50,12,301,2,4,1,5
M,18,16,215,4,2,0,0
F,25,14,672,0,1,2,4
F,56,9,752,1,1,4,1
M,18,5,253,3,0,2,4
F,25,2,373,4,0,0,0
F,18,8,166,2,0,0,3
M,18,17,70,4,3,5,4
M,50,19,336,2,4,1,3
M,50,19,109,3,0,2,4
F,56,2,934,4,4,4,2
M,25,3,131,0,4,3,0
M,25,3,81,0,0,0,3
F,35,12,302,3,2,3,5
M,50,13,282,2,0,4,3
M,50,11,191,3,1,5,0
M,18,3,603,1,0,0,4
M,18,1,120,2,4,0,3
M,18,17,148,2,4,4,4
M,25,9,80,4,5,0,0
M,56,15,908,0,2,3,4
M,1,15,894,0,4,3,3
M,18,12,27,3,0,0,0
M,1,4,553,4,4,0,0
M,25,14,554,0,3,0,4
M,25,4,815,5,2,0,3
F,18,9,432,5,0,0,5
M,56,17,494,2,2,4,5
F,25,9,489,4,5,5,3
F,25,10,972,0,2,1,4
M,1,3,655,2,0,3,1
M,50,12,224,1,2,5,2
M,35,17,466,0,0,3,0
M,50,6,446,1,0,2,0
F,50,5,296,4,0,0,4
M,50,12,906,3,0,1,0
M,1,7,946,0,1,4,2
M,45,15,658,1,3,0,4
F,1,13,194,5,3,4,3
M,45,9,915,0,3,5,5
F,50,2,65,1,3,0,0
M,35,4,90,0,0,0,4
F,45,15,540,2,3,5,0
M,25,0,535,0,4,5,0
M,50,4,956,0,5,0,5
F,56,18,935,1,2,3,4
M,56,7,140,3,4,1,0
F,1,19,906,1,0,0,4
M,18,11,110,4,0,5,1
M,18,2,497,3,0,0,0
F,56,20,597,3,2,4,0
M,56,9,312,2,1,3,4
F,18,5,323,4,3,0,2
F,50,0,21,0,4,0,0
M,25,8,740,5,3,2,2
F,1,2,22,0,3,3,3
M,56,19,224,4,0,3,4
F,35,5,944,0,3,3,3
M,45,17,113,0,3,1,4
F,18,7,986,3,0,0,5
F,1,19,630,0,3,3,0
F,56,5,421,4,2,3,0
M,25,4,362,0,2,0,4
F,45,7,473,5,4,5,4
M,56,5,870,2,5,0,4
F,50,14,378,0,1,5,1
M,25,1,895,2,0,0,3
F,50,0,445,5,4,4,2
M,18,8,190,0,5,0,4
F,35,20,109,3,3,0,4
M,45,0,843,1,4,5,2
F,56,2,488,1,0,3,5
F,35,8,794,4,2,5,0
M,45,12,531,0,0,1,5
F,50,8,977,4,4,0,3
M,25,18,809,0,4,0,3
M,25,4,380,2,0,0,0
M,1,4,328,0,5,3,3
M,18,5,279,0,5,4,3
M,25,17,627,3,0,0,1
F,50,11,625,1,2,1,0
M,25,0,935,0,0,5,1
M,18,15,197,0,2,0,0
F,56,19,750,0,3,5,2
F,50,16,436,0,1,4,1
M,35,17,410,1,2,0,2
F,1,19,813,2,5,0,5
F,50,8,778,2,0,1,0
M,18,11,152,0,1,0,4
F,50,7,325,2,4,5,1
F,1,2,140,0,3,0,4
M,50,4,544,3,4,3,3
M,18,8,452,3,3,1,4
F,18,4,931,3,0,0,0
M,56,20,939,4,4,0,4
M,56,4,261,1,1,2,1
M,1,1,274,3,0,0,0
F,25,8,596,5,4,2,0
M,50,1,801,4,0,0,3
M,35,0,760,4,0,3,3
M,25,13,24,0,0,0,0
M,25,4,582,3,2,0,5
M,18,4,559,4,0,0,5
M,18,14,662,0,5,0,0
F,50,14,490,0,4,4,4
M,35,6,596,0,0,3,0
M,25,14,945,1,0,0,3
F,18,17,971,0,4,0,5
F,50,20,201,3,1,4,2
M,50,16,658,0,0,5,4
F,35,11,170,4,2,0,2
M,35,11,432,3,0,0,0
F,35,2,22,4,0,2,0
M,25,15,152,1,3,5,0
F,1,1,912,0,4,3,2
M,18,2,274,4,4,0,0
M,1,5,432,0,0,1,0
F,18,12,489,2,1,2,3
M,50,2,281,5,3,5,0
F,18,10,983,4,4,4,3
M,35,17,598,0,4,0,0
M,18,18,921,2,0,0,0
M,56,20,796,4,2,3,3
M,50,0,328,3,0,4,0
M,56,5,836,1,0,3,0
M,50,14,198,3,0,0,4
F,45,5,442,0,3,5,2
M,35,4,113,5,0,0,0
F,35,2,336,0,2,3,0
F,25,20,773,0,1,5,0
M,56,16,18,0,0,3,1
F,1,2,80,1,0,0,0
F,50,2,396,0,0,0,0
M,18,15,346,0,3,0,5
F,1,18,813,0,0,3,2
M,35,14,80,5,3,0,5
M,50,2,523,5,0,5,0
F,35,19,338,1,1,5,0
F,50,2,54,3,2,4,3
M,45,18,772,3,1,3,4
M,50,13,132,3,2,5,2
F,45,2,98,1,1,3,4
M,25,19,170,0,0,0,0
M,35,11,970,0,4,0,4
F,25,14,22,0,5,4,4
M,35,20,522,3,2,3,3
M,45,1,958,3,0,1,3
F,45,11,987,0,5,4,0
M,18,20,935,0,3,0,0
M,50,8,997,0,1,5,4
F,50,10,333,0,4,4,4
M,56,15,261,0,2,0,0
M,25,18,708,0,0,0,4
M,50,4,494,1,4,4,4
F,1,14,906,5,4,4,4
M,56,17,458,4,2,4,0
F,1,1,913,0,1,2,3
M,50,6,280,2,4,5,4
M,50,9,279,0,2,0,0
M,18,7,80,0,2,5,0
M,25,4,280,0,2,0,2
M,50,5,977,0,3,0,5
M,25,1,442,0,4,0,5
M,18,9,970,0,5,0,0
M,18,17,933,0,3,0,1
M,25,4,447,0,0,0,4
M,45,4,81,0,5,0,1
M,18,0,460,1,2,0,0
M,50,3,381,0,4,5,3
M,25,0,354,3,0,0,5
M,1,20,992,4,0,3,4
M,18,10,484,2,5,0,5
M,25,13,462,2,3,0,0
F,56,17,991,2,2,3,4
M,18,13,170,4,5,4,2
M,45,7,927,1,5,5,3
M,25,16,797,3,4,0,3
F,35,17,300,1,0,3,4
M,50,14,108,1,0,1,0
M,1,12,850,1,0,0,3
M,35,5,82,1,4,0,5
F,18,2,794,0,2,0,0
F,35,11,323,1,0,0,4
F,50,10,900,1,0,0,5
M,18,4,434,0,0,0,0
M,56,13,560,4,0,4,4
M,56,7,856,5,3,0,3
F,25,4,88,2,2,0,0
F,45,6,15,0,0,1,5
M,45,0,971,0,1,0,4
M,18,9,240,3,0,0,0
F,35,0,417,0,1,4,4
F,25,12,984,0,4,0,0
M,56,19,708,1,4,5,5
F,45,17,685,1,5,4,1
F,50,7,81,1,5,4,4
M,35,4,956,2,0,0,3
M,35,7,466,4,2,3,4
F,50,2,627,4,3,5,3
F,18,20,334,0,5,5,0
M,35,2,326,1,0,5,4
M,1,15,443,2,3,0,1
M,1,7,558,0,4,3,0
F,50,4,79,0,1,0,4
M,35,1,704,4,0,3,4
M,1,7,571,5,1,3,2
M,45,4,41,4,5,3,5
F,1,7,433,4,3,0,5
F,50,7,756,2,1,5,0
M,1,8,910,4,1,0,4
F,45,11,424,4,4,3,4
M,18,2,284,4,2,4,4
M,45,10,820,0,0,5,3
F,25,14,991,0,0,0,4
F,50,12,362,1,1,1,2
F,25,11,940,4,0,0,3
M,25,2,551,5,5,0,0
M,18,1,630,0,0,4,0
M,18,7,685,0,4,0,5
M,50,17,606,4,4,5,1
M,25,9,232,4,4,5,5
F,56,20,360,0,0,1,0
M,45,14,275,5,0,4,3
M,50,5,380,0,0,4,3
F,35,9,925,2,0,0,3
M,50,15,582,0,0,5,4
M,35,4,244,3,3,3,0
M,56,14,349,0,4,0,4
M,56,16,236,3,2,3,3
M,56,4,381,2,0,3,5
M,18,5,764,2,4,0,0
F,45,8,641,4,0,1,0
M,1,4,54,1,3,3,4
M,25,9,933,5,1,0,0
F,18,0,98,2,5,0,4
M,50,12,115,1,0,1,4
M,50,5,435,2,0,5,3
F,25,2,830,2,0,0,0
M,1,5,358,0,0,4,5
M,50,17,933,2,3,0,0
F,25,15,522,3,0,0,5
M,50,0,616,4,3,4,4
F,25,15,354,0,4,0,5
M,25,2,282,3,0,2,4
M,35,4,525,0,0,0,0
F,45,14,722,0,4,0,4
M,50,4,431,2,3,0,3
F,56,7,24,4,5,1,4
F,25,7,947,0,4,0,4
M,18,15,554,1,4,0,5
M,56,16,928,2,3,3,2
F,56,15,215,0,3,3,1
M,1,14,801,4,3,3,3
F,50,10,376,0,0,3,0
M,35,1,65,0,0,0,1
M,56,14,338,4,2,3,4
F,1,19,328,0,2,3,0
M,50,17,272,1,1,4,0
M,18,15,741,0,0,0,3
F,25,14,917,0,0,0,0
M,18,12,606,0,0,0,0
M,1,2,630,1,4,0,4
M,1,15,228,0,3,3,1
M,35,17,997,0,4,0,0
M,45,12,969,3,3,0,0
F,50,12,431,1,4,2,4
M,25,13,16,1,1,2,5
M,50,6,740,0,4,4,0
M,18,12,358,3,0,0,0
F,25,2,236,5,0,0,4
M,56,10,307,0,0,2,3
F,1,5,596,1,0,2,2
M,45,2,544,5,3,0,3
F,1,18,630,3,2,3,3
M,56,18,140,4,4,1,3
F,1,14,891,0,5,0,0
F,25,15,602,2,0,0,0
M,25,9,751,3,2,0,4
M,50,18,406,0,1,5,4
F,35,8,804,2,0,3,0
F,50,12,285,4,3,2,5
F,25,17,582,0,3,0,5
M,25,15,223,0,4,0,4
F,18,2,220,1,0,5,5
F,1,13,417,0,0,3,0
M,35,20,735,4,2,0,0
M,18,0,966,4,1,0,5
F,45,8,674,0,1,0,1
M,45,17,837,4,5,3,4
F,18,6,150,5,4,2,3
M,25,1,307,0,5,5,0
F,45,17,494,1,5,4,0
F,50,5,913,3,2,4,5
M,18,11,850,0,5,4,4
M,56,0,228,4,0,1,2
M,45,8,957,3,4,5,5
F,18,15,983,2,0,4,2
M,18,15,273,0,4,3,3
F,18,18,666,5,0,0,4
M,56,5,16,4,0,5,0
F,45,2,208,4,3,4,4
F,50,8,307,0,2,0,1
F,1,0,17,0,2,0,1
M,45,9,465,2,4,1,0
M,45,3,28,4,5,3,5
M,45,19,465,2,4,3,0
M,35,14,380,1,0,0,3
M,25,10,465,2,0,1,3
M,45,8,105,1,2,3,4
M,25,15,560,0,0,0,0
F,50,15,12,0,5,0,0
M,35,15,166,1,5,3,0
M,56,15,229,4,0,0,3
M,25,15,800,1,0,0,4
M,25,11,534,0,0,1,4
F,35,15,261,1,4,0,0
M,1,6,60,4,0,0,2
M,1,14,144,2,4,0,1
F,45,6,377,2,2,1,2
M,25,19,681,0,5,0,0
M,18,1,563,5,1,5,3
M,35,16,240,0,0,0,4
M,50,8,90,2,0,2,0
F,45,12,943,5,2,1,0
F,56,11,547,3,3,4,5
F,18,8,427,3,3,4,3
M,25,7,486,1,3,0,0
F,35,3,700,0,0,3,1
M,1,10,945,1,0,3,0
M,1,15,982,3,3,1,3
F,35,18,194,0,2,3,2
M,56,17,338,0,0,3,0
M,35,4,604,0,0,3,0
M,56,6,100,3,3,2,5
F,56,4,920,0,0,4,2
M,18,15,941,1,4,0,4
F,35,14,497,0,0,5,5
F,45,7,38,1,2,1,4
M,1,4,630,0,3,3,4
M,1,17,60,1,0,0,0
M,25,15,360,0,0,0,0
F,35,15,453,5,2,0,3
M,50,7,170,1,3,2,4
F,18,2,813,2,2,1,0
F,18,6,77,0,5,0,3
F,35,18,362,3,0,3,0
M,1,17,666,4,5,0,3
M,25,14,197,4,0,0,0
F,56,18,720,0,1,5,4
M,1,14,434,0,0,3,1
M,50,8,870,2,3,4,0
M,25,8,440,0,0,0,2
F,18,9,743,3,0,4,0
M,45,4,826,4,2,3,2
M,1,10,123,0,2,3,4
M,1,4,797,0,0,2,1
F,56,16,80,3,0,3,5
M,1,8,610,5,0,3,0
F,56,11,777,5,3,0,3
M,35,9,730,1,0,0,0
M,45,4,6,0,0,3,4
M,18,17,958,1,0,3,0
F,1,3,726,0,2,4,1
F,45,17,606,1,3,3,1
M,56,17,704,4,5,5,4
M,25,18,440,4,0,0,4
F,1,4,462,3,5,0,1
M,25,4,447,1,0,0,0
F,25,8,191,1,2,0,3
M,35,17,325,0,0,0,0
F,50,19,118,3,1,4,4
M,35,7,61,1,4,1,0
M,1,11,983,0,0,0,0
M,50,6,111,1,1,0,5
M,45,10,880,3,0,1,2
M,1,2,53,0,5,5,4
F,18,8,127,0,0,0,3
M,25,2,794,0,0,0,0
M,1,20,939,2,4,0,4
M,50,2,720,4,3,0,4
M,25,12,275,0,0,0,0
M,35,11,559,1,0,0,5
M,18,17,105,2,4,0,3
M,56,17,114,3,2,1,3
M,35,4,726,2,3,0,0
M,35,14,457,0,0,0,0
M,18,9,144,3,4,0,0
M,50,18,900,0,0,4,3
M,45,12,912,0,3,4,5
M,18,2,630,0,4,0,0
M,45,2,836,5,5,1,0
M,50,17,931,1,3,0,1
M,1,10,601,0,2,0,5
F,18,8,803,0,5,4,0
F,50,0,143,2,5,2,0
F,1,7,966,2,4,2,5
F,56,13,319,5,4,4,4
M,18,8,370,4,5,0,0
M,1,12,584,0,0,3,4
M,56,17,127,0,0,5,1
M,50,10,441,4,1,5,4
F,50,17,87,0,4,5,4
M,56,12,272,4,1,0,4
M,18,19,328,0,5,0,4
F,50,20,83,0,1,4,5
M,56,8,560,1,0,0,5
M,35,1,405,1,0,3,0
M,50,15,894,0,0,5,3
M,25,17,441,5,4,5,0
M,25,4,358,1,0,0,2
M,56,0,708,5,0,1,2
M,56,18,981,0,2,4,0
M,50,20,852,5,5,2,2
M,56,15,577,0,2,1,1
M,25,10,435,2,4,1,4
M,25,8,983,2,4,2,0
M,50,7,150,2,0,0,4
M,1,15,168,0,0,0,2
F,18,18,152,0,0,0,0
F,18,0,523,0,0,0,0
M,50,18,951,0,4,1,1
M,56,5,549,1,2,3,3
M,25,2,275,0,2,0,5
M,25,10,741,3,0,0,4
F,1,14,923,0,1,3,3
M,25,8,209,2,1,2,0
F,50,17,396,0,4,2,4
M,25,17,113,0,4,0,4
F,56,2,523,4,3,4,1
M,35,1,942,3,4,3,2
M,1,1,604,0,0,0,3
M,18,13,582,0,0,0,3
M,35,20,503,0,0,0,0
M,25,2,857,4,3,0,4
M,50,0,123,3,0,0,3
M,56,19,926,2,1,4,2
M,45,2,334,5,3,1,2
F,1,19,109,2,5,3,1
F,1,11,181,0,1,0,1
F,18,15,993,0,0,0,0
M,25,17,460,0,0,0,0
M,18,8,83,0,2,0,2
F,25,9,166,2,0,0,0
M,50,17,417,0,2,5,3
F,56,4,602,0,4,5,4
F,45,16,924,0,2,1,5
F,45,16,54,4,3,3,4
F,45,0,811,0,0,3,4
M,35,4,681,0,0,0,2
M,25,11,841,1,2,0,0
M,25,14,988,0,0,0,0
M,56,14,373,0,0,5,5
M,56,9,336,3,0,3,5
M,18,16,234,5,2,2,0
M,25,18,577,0,0,5,5
F,45,7,764,0,2,3,5
F,18,13,946,4,5,0,5
M,18,20,90,4,0,0,0
M,35,12,662,4,1,3,3
M,25,4,80,0,4,1,5
F,50,2,930,0,2,4,3
M,50,17,431,5,0,4,4
M,45,1,346,4,3,3,4
M,25,10,123,0,4,0,4
F,25,9,969,2,0,5,0
F,56,9,445,0,0,3,2
M,35,0,700,0,1,0,4
M,25,12,987,1,0,0,0
F,25,0,21,1,0,1,0
F,50,20,596,0,1,3,4
F,35,18,912,4,3,0,0
F,45,5,700,0,3,4,3
F,18,0,290,1,0,0,0
M,25,4,376,4,0,5,0
M,25,20,358,4,0,3,0
M,25,4,969,1,2,0,0
M,18,6,555,5,0,4,3
F,45,2,54,2,3,0,5
M,45,8,468,4,1,0,5
M,1,7,274,0,5,3,0
M,25,10,88,4,3,5,0
F,18,1,708,1,0,2,4
F,1,5,432,0,3,1,0
M,18,6,360,1,0,3,4
M,56,11,919,0,2,3,0
M,45,4,553,0,0,3,4
F,45,10,433,0,3,0,4
M,18,15,750,0,4,0,0
F,25,3,65,2,1,5,1
F,1,17,758,3,2,1,0
M,45,0,458,2,0,5,4
M,45,16,262,0,3,4,4
M,45,18,405,3,2,5,2
M,25,18,78,1,0,2,0
M,35,0,627,1,0,0,3
F,25,17,223,0,0,0,1
M,45,18,143,3,1,0,4
M,45,4,558,3,3,3,0
M,25,15,123,4,0,0,0
M,56,14,274,2,1,1,5
F,18,6,276,0,3,0,0
M,1,13,871,1,3,3,2
F,18,15,850,4,0,0,0
F,56,17,336,5,0,4,4
M,56,4,741,0,0,0,4
M,35,4,971,0,5,0,0
M,45,4,704,1,0,4,0
M,18,17,871,0,0,0,5
F,18,9,947,1,4,0,5
M,35,10,501,0,0,0,5
M,50,4,235,3,0,0,0
F,1,8,553,4,4,0,4
M,18,15,741,0,0,0,1
M,25,9,525,2,0,3,0
M,25,18,279,0,5,0,0
F,35,16,373,2,3,0,5
F,35,5,602,1,3,1,0
M,50,16,82,1,2,2,5
M,50,10,672,1,4,1,4
M,35,4,631,2,0,3,0
M,35,10,730,3,2,3,3
M,18,5,371,0,4,0,2
M,25,7,720,3,0,2,0
M,45,5,123,2,2,4,1
M,35,9,171,0,0,5,1
M,18,12,68,2,2,0,0
F,50,13,114,4,2,5,1
F,1,3,959,5,3,3,0
M,50,18,431,4,4,4,4
F,25,5,981,0,0,5,0
F,35,7,992,0,0,4,2
F,35,14,405,3,5,5,5
M,35,5,333,0,0,4,2
M,18,9,371,2,0,4,0
M,25,20,45,2,0,0,0
M,18,4,809,4,0,0,0
F,25,0,988,0,3,2,5
M,18,9,222,0,0,4,0
F,18,15,111,3,3,0,0
M,25,5,280,0,0,5,4
F,50,5,540,2,2,4,4
M,25,16,930,0,0,0,3
F,50,20,741,2,3,4,2
F,18,20,596,0,4,0,3
M,56,18,322,2,5,1,1
F,18,11,970,0,0,0,5
M,45,14,465,5,3,1,4
F,25,2,327,0,4,0,0
M,1,20,680,3,4,0,4
F,56,14,338,1,3,3,1
M,50,20,502,3,2,4,5
M,1,0,928,1,0,1,4
F,25,5,920,0,0,0,0
F,35,16,708,0,3,0,0
