Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,45,8,18,5,1,3,5,5,4,3,0,1,0
M,35,19,972,5,2,1,5,0,0,0,0,4,0
M,25,8,149,5,3,0,5,3,4,4,4,1,4
M,35,6,926,4,0,4,4,3,0,4,3,2,4
M,25,14,280,1,0,4,4,4,5,1,5,0,0
M,25,2,751,5,0,0,2,0,2,0,4,2,0
M,45,15,977,5,4,4,0,2,0,4,0,0,5
F,18,9,402,4,1,5,3,1,3,0,3,0,5
M,18,11,66,4,4,0,5,2,3,0,2,1,0
M,25,17,780,0,4,1,2,4,3,0,1,1,5
M,50,7,459,4,3,4,4,2,0,0,0,4,1
M,35,7,78,5,1,0,2,4,0,4,5,5,0
M,56,5,563,5,3,3,3,1,0,4,0,2,0
F,25,6,503,5,2,0,4,0,0,0,0,5,4
M,25,4,280,3,5,1,2,3,4,4,0,2,0
M,18,0,338,5,4,0,1,5,2,1,2,0,0
M,18,20,911,4,5,0,0,2,0,1,3,4,0
M,56,0,906,5,3,2,5,1,1,5,2,5,3
F,25,5,539,3,4,2,5,4,0,1,2,4,5
F,1,8,940,5,5,0,0,5,3,3,2,4,0
M,35,4,489,5,0,0,2,1,3,5,0,0,4
M,56,6,524,4,1,4,0,0,0,5,0,0,5
F,1,9,113,0,5,0,4,4,2,3,0,5,5
F,35,9,41,0,3,4,0,3,5,4,1,4,4
M,45,17,19,1,5,4,0,5,1,4,3,5,0
F,25,4,234,5,3,4,4,1,4,0,4,0,3
M,35,0,326,5,5,0,5,3,3,0,0,1,5
F,56,16,680,1,1,3,2,1,4,5,3,0,1
M,1,14,760,4,5,5,4,0,5,5,4,4,3
M,45,19,630,0,5,5,2,4,3,0,3,4,0
M,35,2,826,4,0,0,2,2,3,4,5,2,5
M,50,11,577,4,2,0,3,1,0,0,3,0,2
M,56,20,597,4,1,4,0,2,0,1,0,0,5
M,45,1,735,3,3,2,5,5,2,5,1,1,0
F,56,2,180,4,4,2,4,0,0,4,0,3,5
F,45,17,362,0,2,3,4,2,0,3,1,4,0
M,18,7,196,5,0,4,1,0,2,2,3,0,2
F,45,12,485,5,5,0,4,0,4,2,0,0,4
M,1,14,802,2,2,5,0,4,4,4,4,3,0
F,25,9,165,4,1,1,0,1,0,0,1,5,0
M,25,17,434,3,1,4,3,1,1,4,5,0,3
M,25,19,756,5,1,3,3,0,5,3,1,4,0
M,35,9,224,3,1,3,0,4,1,4,1,0,2
M,35,15,452,4,5,0,0,0,5,5,0,3,4
F,56,20,360,5,2,1,0,1,5,1,3,2,3
M,35,12,240,5,5,5,4,1,2,4,2,0,2
M,18,18,333,5,3,0,5,5,0,4,0,4,0
M,35,10,282,3,5,0,5,4,0,3,1,5,0
M,45,11,432,4,0,2,1,4,0,1,0,4,0
M,56,17,421,4,5,0,4,4,1,3,1,4,1
M,56,0,957,1,2,0,3,0,2,4,5,5,3
M,1,7,333,5,0,1,3,0,5,3,0,0,4
F,1,15,307,3,3,0,4,2,2,1,3,0,3
M,50,14,382,3,1,0,2,5,0,0,0,2,5
M,25,0,731,4,1,2,4,5,0,2,2,1,5
F,56,4,462,5,1,0,1,0,4,5,3,0,3
F,56,1,539,3,0,5,4,0,0,3,4,1,2
M,18,11,840,1,4,4,5,0,3,5,3,5,1
M,50,0,284,3,3,0,1,2,1,2,0,1,2
M,1,1,652,3,2,5,2,5,3,2,4,0,0
F,25,5,584,5,1,3,1,0,1,4,4,2,3
F,18,13,741,3,4,4,2,2,2,2,2,1,2
M,50,2,584,0,2,0,1,1,0,1,3,5,0
M,35,18,41,5,1,2,3,0,5,2,2,4,0
M,25,7,544,3,2,5,1,2,1,5,4,2,4
M,56,20,13,4,4,3,5,2,5,4,0,0,2
M,56,7,640,5,1,1,4,3,1,0,5,4,3
M,50,4,81,5,3,0,3,3,2,3,1,0,5
M,18,5,853,0,0,5,3,4,2,4,4,5,5
M,45,16,82,5,0,2,1,1,0,1,1,4,4
M,50,0,42,0,1,0,0,3,2,4,1,1,5
F,18,8,633,5,4,0,4,3,0,5,0,5,5
M,35,4,532,5,4,3,3,0,1,0,1,3,0
M,45,13,435,5,0,4,0,2,0,0,1,0,1
M,35,16,554,3,5,3,5,0,2,3,2,4,0
M,25,10,840,5,2,0,4,0,1,5,0,0,3
M,18,12,674,4,4,5,4,3,2,3,1,0,5
F,1,3,797,4,4,4,1,1,2,1,2,0,1
F,25,11,531,3,0,2,1,3,4,5,2,3,5
F,35,4,427,4,1,0,4,2,0,3,2,5,5
M,18,4,525,4,0,2,1,5,0,0,5,5,4
M,35,0,894,0,2,4,5,4,0,5,3,5,0
M,50,7,501,5,5,4,3,0,3,0,0,4,3
M,45,2,26,4,0,0,0,0,4,5,2,0,5
M,25,10,837,3,3,5,0,1,5,0,2,0,0
M,50,7,980,5,2,4,2,3,2,0,0,2,4
F,50,15,891,5,3,3,4,2,4,0,5,0,4
M,1,2,452,4,1,0,1,3,3,0,3,3,3
F,56,4,28,4,5,0,1,0,2,4,0,3,2
F,18,4,143,3,3,4,4,0,1,5,0,1,4
M,25,15,492,5,4,4,5,4,0,3,3,4,0
F,1,8,765,5,5,1,2,0,0,3,4,0,1
F,50,11,527,1,5,1,1,0,0,0,2,0,5
F,18,20,558,5,4,5,0,3,4,3,5,1,3
M,25,2,652,2,1,2,4,1,0,2,0,0,4
M,25,7,349,1,4,2,4,4,2,4,0,4,1
F,50,5,113,3,3,0,4,3,4,0,0,2,0
M,18,8,292,5,4,0,3,3,5,3,4,3,0
F,25,9,396,1,0,1,0,0,5,5,3,0,4
F,25,3,64,5,3,0,1,3,4,3,0,1,0
M,50,5,140,5,0,4,5,3,0,4,4,3,5
F,18,13,852,0,2,0,5,1,4,2,2,0,0
M,35,0,765,5,0,0,1,3,3,3,3,5,4
M,1,0,700,3,2,4,1,4,3,3,0,5,0
M,18,2,708,3,5,1,4,4,0,1,1,5,4
M,18,7,917,1,4,4,5,5,3,0,3,1,3
F,1,9,778,1,5,1,0,2,1,0,3,2,2
F,45,8,16,5,1,3,0,4,5,0,2,5,0
F,18,15,502,5,5,2,3,3,3,3,1,0,2
M,25,6,22,5,5,3,3,5,0,3,0,3,0
F,18,18,559,1,1,4,4,2,2,5,1,5,0
M,56,4,847,5,0,3,3,3,0,4,0,2,4
M,56,0,27,5,2,0,5,2,5,0,0,2,0
M,25,9,88,1,1,2,0,0,4,4,0,3,5
F,1,2,841,0,3,1,1,3,5,0,0,2,5
M,1,0,945,2,0,4,4,3,2,0,3,1,0
M,45,4,993,2,2,3,2,4,3,0,1,3,0
F,50,2,975,5,4,2,4,3,5,4,4,0,2
M,35,0,544,1,5,0,3,2,0,4,0,3,2
M,56,0,985,4,4,0,3,1,0,1,3,4,5
F,50,11,370,5,3,4,2,4,2,1,2,1,4
M,45,3,981,5,0,3,1,0,5,3,2,1,0
M,35,18,943,5,1,3,2,5,5,4,3,2,2
M,35,0,841,4,3,0,3,3,5,0,0,4,0
M,35,19,904,1,5,0,2,2,5,4,2,0,0
M,35,17,778,1,5,2,5,5,0,1,1,5,4
M,1,11,166,5,3,4,1,4,2,0,3,3,3
M,25,9,662,0,1,1,5,5,2,3,0,2,4
F,35,15,954,1,4,4,4,4,2,4,3,3,1
F,1,17,560,4,3,0,3,0,5,0,3,0,5
M,35,18,53,4,0,2,0,0,0,1,1,5,0
F,45,10,741,5,3,2,1,4,0,0,0,4,2
M,18,10,171,3,0,0,4,2,4,0,2,1,4
M,56,4,261,3,1,0,1,0,5,0,0,2,3
M,50,2,488,5,0,4,4,0,0,1,1,3,3
F,56,7,48,5,5,5,2,4,2,3,2,2,0
M,25,3,104,2,1,2,2,4,5,0,0,0,0
F,25,6,280,5,1,5,4,4,5,0,3,2,2
M,18,12,105,5,4,4,2,5,1,4,4,0,5
M,50,13,930,0,1,2,3,4,4,3,3,3,5
F,25,12,74,2,1,0,3,4,4,0,3,2,0
F,35,19,277,3,5,0,1,5,2,0,2,5,5
M,35,4,981,3,0,2,5,3,4,5,0,0,4
F,25,1,796,5,4,1,3,3,5,3,5,5,5
M,25,4,800,0,1,0,0,4,0,0,1,1,0
M,35,16,370,3,4,3,2,2,0,2,1,5,4
M,56,9,54,1,4,4,1,0,1,0,3,0,4
M,25,4,123,5,1,1,3,5,5,0,0,4,3
M,25,4,111,5,3,3,3,0,5,0,5,2,0
M,25,17,280,5,5,5,3,1,5,1,0,3,4
M,18,10,262,5,4,3,1,0,5,0,0,1,0
M,1,6,741,2,1,0,2,4,1,4,0,2,4
M,1,14,337,4,0,4,5,5,1,2,3,5,3
M,50,15,930,3,1,3,2,1,1,4,0,0,5
F,56,4,577,0,0,5,1,3,2,5,0,3,4
M,18,9,843,5,2,5,2,3,1,4,0,4,1
M,25,20,38,4,4,1,1,0,2,4,4,5,3
F,35,14,540,3,3,2,0,2,1,5,3,3,2
M,25,0,114,3,0,5,2,0,5,3,0,0,4
M,25,11,927,5,2,1,4,4,0,1,3,5,4
M,56,20,410,3,5,0,0,4,0,5,3,5,0
F,45,4,758,4,4,4,2,4,5,0,2,2,4
F,50,11,970,5,4,4,2,1,2,4,0,2,3
M,25,12,333,2,1,3,2,1,1,1,5,4,4
F,56,1,328,5,1,4,0,0,2,5,2,5,4
F,1,14,523,5,5,2,0,2,0,4,1,0,3
F,56,12,954,5,1,3,1,0,2,5,4,0,1
M,45,12,933,0,5,0,4,4,2,0,2,2,2
F,50,4,22,5,4,4,5,3,1,4,3,4,0
F,18,1,220,5,1,4,5,0,2,0,2,4,4
M,35,17,22,5,2,4,1,2,3,5,4,5,2
M,35,15,497,3,0,2,0,0,0,5,2,2,1
M,50,1,880,4,2,5,0,1,0,1,0,3,0
F,50,18,910,5,3,3,0,5,2,5,1,5,3
M,45,5,338,0,2,3,5,4,0,0,4,3,0
M,25,3,445,2,3,1,3,2,0,5,0,3,1
M,56,5,377,4,3,0,3,2,0,1,2,4,1
M,1,10,917,3,1,0,1,1,1,5,2,0,0
F,25,4,361,2,4,0,4,0,5,0,1,5,0
M,56,9,333,5,1,3,3,3,5,0,4,0,4
F,25,0,110,5,3,3,0,4,0,1,0,5,5
F,18,15,77,3,3,3,5,3,5,3,0,5,0
F,50,10,850,5,5,4,0,3,3,3,2,2,0
M,56,9,28,5,3,5,1,4,5,0,3,3,4
M,25,4,985,5,3,3,0,4,1,5,4,4,3
M,25,8,662,0,1,3,1,2,1,3,0,0,0
F,45,0,105,2,4,1,3,4,0,5,4,2,4
F,18,18,282,3,4,5,3,0,0,4,2,5,0
M,35,3,786,5,4,0,1,4,3,3,0,0,0
M,25,20,630,5,2,0,3,5,3,0,4,1,0
M,35,15,598,1,3,3,4,4,0,5,2,2,0
M,18,7,27,0,2,0,3,2,5,4,0,5,3
M,1,18,466,4,0,5,3,5,1,3,4,5,2
M,50,7,100,2,4,0,1,0,5,0,2,4,5
F,1,4,967,4,1,0,2,5,5,1,0,2,4
M,45,1,553,4,0,5,0,5,5,2,4,0,5
F,18,17,641,0,3,3,3,2,0,5,2,2,0
F,1,2,946,2,2,4,4,0,0,1,5,0,0
M,25,7,441,4,1,3,2,4,5,4,3,0,0
M,1,15,74,4,0,4,2,1,3,0,3,0,0
M,18,3,658,5,1,4,4,2,4,1,2,1,2
F,50,9,65,5,4,3,1,3,4,3,0,0,1
M,50,2,144,3,0,0,0,3,4,0,2,2,1
M,25,1,982,3,3,0,0,3,0,3,3,0,0
M,45,4,336,0,4,0,5,0,0,5,5,5,4
M,50,17,483,5,4,2,0,0,5,5,2,0,0
F,18,4,166,3,4,0,2,4,0,5,1,0,5
F,50,19,940,0,2,5,5,0,1,0,4,5,5
F,45,19,285,3,0,5,1,3,2,5,4,5,2
M,35,19,900,2,3,4,0,0,0,1,2,4,4
M,45,3,836,5,1,2,1,4,0,5,2,4,0
M,50,2,838,5,0,5,4,2,0,5,5,0,1
F,18,12,42,4,5,0,1,1,4,1,3,0,4
M,18,1,417,5,0,0,5,2,1,3,3,0,0
F,35,16,100,5,4,5,1,0,0,3,0,3,0
F,1,15,782,4,5,2,4,3,2,0,5,3,0
F,1,16,276,4,0,4,3,4,1,1,2,1,3
M,50,5,957,5,0,0,2,1,1,3,4,0,5
M,45,10,108,4,3,4,4,1,0,3,0,1,0
F,18,4,221,4,3,1,3,2,2,1,1,0,5
M,35,5,221,4,2,3,5,5,2,4,3,0,0
M,25,12,761,3,5,5,0,0,5,2,2,3,4
M,1,20,23,4,1,0,3,1,5,5,0,3,3
M,25,18,379,5,1,1,2,0,3,3,3,4,5
M,45,15,612,5,0,4,0,0,5,0,3,4,3
M,25,4,171,2,5,1,4,2,1,4,0,0,1
F,35,12,434,3,2,5,0,4,0,5,3,2,2
F,1,3,744,3,0,4,4,0,0,4,3,4,4
F,1,2,287,5,3,5,3,1,1,3,2,5,5
F,25,11,327,4,3,4,0,3,1,4,1,3,4
M,50,6,396,4,4,2,4,4,1,0,5,0,4
M,18,17,144,0,0,4,3,3,4,3,2,3,4
M,25,11,609,5,5,0,2,3,0,1,0,4,4
M,50,3,17,5,5,5,5,2,2,1,0,5,4
F,1,17,495,1,1,0,4,3,0,5,3,3,1
M,45,11,590,5,3,4,1,1,0,3,1,2,2
F,45,7,286,0,5,2,4,1,0,1,5,1,1
M,45,0,103,5,5,4,0,0,4,4,2,2,1
M,25,0,950,5,2,2,3,0,2,0,3,0,1
M,18,17,597,4,1,0,2,4,1,1,0,3,0
M,50,12,813,3,2,3,2,2,4,0,5,5,3
M,35,2,895,1,4,0,0,3,3,0,0,1,1
M,50,6,919,2,5,0,4,4,2,5,2,2,3
M,56,11,655,0,3,4,0,5,4,0,0,0,0
F,18,2,68,3,1,4,1,1,4,5,5,3,4
F,35,7,362,5,4,4,2,1,0,1,0,1,2
M,25,16,13,5,5,0,4,4,5,2,5,0,0
M,25,17,66,2,5,2,2,3,5,1,0,3,2
M,1,1,943,2,2,5,3,0,5,1,3,5,0
M,1,16,334,5,5,5,5,0,1,2,1,5,2
M,56,19,321,4,4,5,3,5,4,3,2,1,4
F,45,14,430,5,4,4,4,0,0,2,5,5,1
M,50,11,971,5,3,3,4,5,2,4,2,1,0
M,50,17,975,5,3,5,1,1,0,1,4,4,0
M,1,4,917,5,0,2,4,0,0,1,4,0,4
F,45,4,442,4,4,0,2,0,0,5,3,2,2
M,50,20,555,0,4,0,3,2,4,1,3,5,4
M,50,9,22,5,2,5,1,2,1,0,3,5,5
F,25,15,970,0,0,0,4,2,4,0,3,4,4
F,18,4,627,4,4,3,0,4,5,0,3,0,5
M,25,5,221,3,4,1,3,1,4,0,3,1,3
F,56,6,547,1,0,0,4,2,5,0,0,4,0
M,56,2,563,2,4,5,4,2,4,1,4,5,0
M,45,4,933,3,2,0,1,1,2,5,0,2,0
F,25,18,166,3,4,5,4,0,1,5,3,0,0
M,50,14,837,4,3,5,2,1,5,0,2,0,4
F,18,12,483,5,1,1,4,5,3,2,2,4,5
M,45,13,212,3,2,5,2,5,2,1,2,0,5
F,1,5,523,5,0,4,5,4,1,5,2,1,1
M,18,9,331,0,5,1,5,0,2,0,5,0,3
M,35,1,804,0,1,0,5,0,3,0,1,2,2
M,50,7,136,5,2,0,0,0,1,4,2,0,4
M,56,8,483,5,5,0,4,3,5,0,4,2,0
M,56,14,794,2,5,2,2,2,0,2,5,1,5
F,56,12,114,4,4,1,3,5,5,0,5,1,5
F,56,7,969,0,2,4,0,0,1,4,3,4,4
M,1,9,834,0,5,4,0,2,0,5,1,0,1
F,45,2,522,0,4,0,3,1,4,5,3,3,5
M,25,2,328,5,1,5,0,4,3,4,0,4,4
F,25,7,765,5,5,1,0,4,5,0,3,1,5
F,45,0,209,5,3,0,5,3,5,2,3,0,0
F,35,20,837,1,5,0,3,1,1,5,0,2,3
M,45,15,622,5,4,0,5,5,2,5,3,5,1
M,45,4,787,5,4,3,0,4,5,5,0,3,4
M,1,20,329,5,2,2,4,4,5,2,1,1,3
F,1,15,928,2,2,4,1,5,5,4,0,3,0
M,35,20,143,2,5,3,4,1,5,0,3,3,5
F,50,5,731,4,5,4,0,2,2,3,1,1,2
F,50,0,920,4,3,0,5,0,1,4,0,1,5
M,50,2,53,5,2,1,2,0,1,2,2,5,3
F,35,2,333,4,2,2,2,0,5,2,1,5,5
M,25,2,537,1,1,4,0,4,1,1,2,1,5
F,18,0,328,5,4,4,3,5,4,3,0,5,1
M,1,5,988,4,2,2,2,4,5,1,0,0,4
M,1,11,956,1,5,3,5,4,0,4,1,4,5
F,18,4,141,5,5,3,0,2,5,4,1,3,4
M,18,2,772,1,5,1,3,4,4,4,5,1,1
F,35,17,486,3,5,1,5,0,4,3,0,0,5
M,25,13,320,4,2,0,2,0,2,5,1,5,0
M,45,19,778,4,4,0,0,2,1,1,3,5,4
F,45,10,346,0,4,1,3,0,4,3,1,0,3
M,25,5,908,3,5,0,3,3,0,1,0,2,5
M,50,11,801,3,2,3,2,4,3,3,2,0,0
M,45,0,756,5,1,5,5,2,3,3,4,0,0
M,18,2,551,2,1,5,3,0,4,4,3,2,0
M,18,18,942,4,0,3,2,0,0,2,3,0,5
M,56,6,934,5,5,4,1,0,2,2,2,1,5
M,25,14,880,0,4,5,2,3,4,0,5,2,5
F,18,17,970,5,0,3,3,1,0,4,0,2,4
M,1,17,207,5,0,4,1,2,0,0,0,4,1
F,25,4,41,4,1,4,3,0,5,3,3,0,5
F,35,18,488,5,3,2,3,0,2,0,5,5,0
M,25,12,24,3,2,5,0,4,2,1,0,4,3
M,50,2,780,1,1,5,4,4,4,2,1,0,4
F,50,4,373,5,3,4,5,5,2,4,3,2,0
F,45,4,193,0,1,4,2,4,0,5,4,0,0
M,45,3,852,4,1,4,4,3,5,0,0,2,2
M,45,18,799,0,3,0,0,4,3,4,1,2,2
F,45,13,770,0,1,1,3,1,2,0,1,2,1
M,45,2,346,4,4,3,2,3,4,2,4,0,3
F,35,14,908,0,1,2,1,5,5,1,4,0,0
M,56,12,191,3,0,4,1,4,4,2,1,5,5
M,25,14,193,2,5,1,1,3,0,1,4,0,5
M,25,2,352,1,2,2,4,2,4,2,1,1,3
F,45,1,40,1,1,1,4,2,0,4,0,5,3
M,1,14,331,5,2,3,0,0,0,4,0,0,0
F,50,14,65,2,1,0,0,1,2,0,0,2,1
F,50,19,110,1,4,5,3,1,5,5,3,3,3
M,18,5,652,4,5,0,3,4,3,2,5,0,0
M,18,2,224,5,0,3,3,0,1,2,1,4,0
F,18,6,181,3,4,2,1,0,3,0,3,1,5
M,25,8,66,0,3,4,2,0,2,0,0,2,0
M,18,2,804,2,1,0,5,4,3,0,0,3,3
M,50,9,577,5,1,0,3,4,4,2,0,0,0
F,25,16,274,0,2,3,1,2,4,3,1,1,3
M,25,0,320,0,3,3,0,0,1,5,3,1,5
M,18,11,801,5,1,4,1,3,0,3,0,2,0
M,50,20,181,5,3,4,3,4,5,5,3,2,5
F,25,16,331,3,0,2,0,5,4,1,0,5,3
M,35,4,148,5,0,0,4,5,3,3,0,3,0
F,45,7,209,2,4,2,2,0,1,5,2,3,0
M,18,6,853,1,2,3,4,1,5,0,0,0,3
F,45,12,325,5,1,0,4,0,0,3,1,5,0
M,18,4,373,1,5,0,2,1,5,0,0,5,3
F,45,14,535,0,0,1,4,3,1,0,3,2,5
F,50,0,226,5,4,0,3,3,1,2,5,0,5
M,25,16,917,5,2,2,5,0,5,2,0,0,4
F,25,14,495,1,1,3,0,4,0,0,2,1,1
M,45,7,957,1,3,0,3,0,2,4,0,2,1
M,35,5,382,3,4,0,4,3,1,3,1,1,4
F,45,2,279,1,2,5,3,4,5,1,1,3,0
M,18,14,970,5,4,0,4,5,0,2,1,4,1
M,45,10,274,1,5,5,2,0,0,0,0,2,0
M,35,12,933,5,4,0,2,4,5,4,4,3,0
M,25,10,609,4,0,5,4,4,5,2,4,0,0
F,18,18,362,0,5,5,1,3,0,5,3,0,1
F,25,0,622,4,4,3,5,4,5,2,0,0,4
F,45,7,937,5,2,1,1,0,5,5,2,1,1
F,56,20,786,5,4,3,1,3,1,5,0,1,1
M,25,17,787,5,2,0,4,4,4,5,0,2,0
F,25,4,236,3,1,3,5,1,3,0,4,0,5
M,50,8,338,5,1,0,4,3,4,0,0,0,4
M,18,0,597,4,5,3,4,3,4,5,2,3,0
F,25,1,490,3,5,0,3,4,1,3,0,0,0
M,35,3,276,0,3,4,2,0,0,5,2,0,4
F,50,4,61,5,1,5,4,3,5,5,1,4,4
F,25,5,598,5,4,0,0,4,3,0,5,5,0
F,35,16,826,3,2,5,3,2,0,0,2,2,3
F,1,17,82,5,5,0,0,4,0,0,3,4,0
F,18,1,958,5,4,5,4,1,4,0,3,2,3
M,56,8,321,4,5,3,0,2,3,4,2,5,5
M,25,15,758,5,0,3,3,2,0,1,1,1,2
M,35,0,967,0,0,0,4,0,0,5,0,0,1
M,45,12,833,2,2,5,4,3,1,3,1,1,5
M,1,4,563,5,5,0,4,0,1,0,0,3,0
F,56,1,56,5,3,3,3,4,5,1,3,3,0
M,1,20,68,2,0,2,0,2,1,4,5,2,4
F,25,7,847,3,4,3,0,2,0,1,1,2,2
F,50,9,440,5,4,5,0,3,4,3,0,2,3
F,35,17,376,3,3,4,3,0,5,0,2,4,2
F,18,0,524,1,5,4,0,2,0,4,0,5,5
M,45,4,297,5,1,3,0,2,4,3,3,2,5
F,56,20,705,1,5,0,0,5,4,1,1,2,3
F,56,15,925,4,0,0,4,5,0,4,1,3,3
M,18,8,532,5,0,4,0,2,1,0,2,2,3
F,35,20,85,1,1,4,5,0,5,4,3,2,5
M,35,4,23,0,2,5,4,2,1,5,1,3,2
F,18,20,584,3,2,2,4,3,4,4,2,0,0
M,50,2,782,5,1,3,5,2,5,4,2,0,0
M,56,4,165,0,5,0,3,1,0,1,0,3,2
F,25,4,790,3,3,4,1,2,4,0,1,0,5
M,18,14,958,5,5,4,5,4,0,3,3,4,0
M,18,17,13,3,4,4,0,5,1,5,3,0,5
F,50,16,809,5,4,4,5,1,1,5,0,0,0
