Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,45,3,209,5,2,0,0,1,5,1,4
M,50,11,550,1,2,0,5,4,5,0,4
M,25,2,641,1,0,0,4,2,5,3,0
F,35,4,229,4,4,2,2,3,0,4,0
M,50,9,850,5,0,0,0,4,2,0,3
F,45,0,557,1,4,3,0,1,0,2,3
M,1,3,944,5,3,3,2,5,4,4,5
F,50,1,328,0,3,0,0,5,2,0,3
F,35,7,837,2,0,2,2,1,4,4,5
F,45,19,988,1,2,3,3,5,1,5,2
M,45,6,603,0,2,5,3,0,4,4,5
M,35,17,285,5,4,3,3,1,3,0,4
M,50,19,461,3,2,0,5,5,0,0,4
M,18,1,468,2,3,3,1,5,0,5,0
M,25,0,33,4,3,0,1,0,3,5,4
F,50,9,433,1,5,1,0,5,2,2,5
M,18,16,181,5,1,0,1,5,2,0,5
M,18,5,629,5,2,0,5,3,1,0,0
M,35,4,68,3,1,0,3,3,4,1,2
F,56,3,64,2,3,0,1,5,1,5,3
F,45,9,843,5,3,0,4,0,3,4,2
F,18,19,523,4,2,0,4,0,3,2,5
F,25,5,951,4,5,2,1,0,4,0,4
M,25,3,910,4,1,5,5,2,2,4,2
F,25,5,924,5,5,3,4,0,4,2,0
F,25,7,61,5,5,1,3,2,5,5,3
F,35,9,482,4,5,1,1,5,1,4,1
M,45,0,212,3,4,4,2,1,5,2,1
M,18,3,63,2,1,0,1,0,0,0,0
M,56,18,224,5,2,4,2,4,3,0,2
M,1,2,200,0,5,0,1,5,2,4,0
M,35,5,554,1,5,3,1,0,5,3,5
F,35,16,522,0,5,3,1,0,2,5,3
F,50,5,265,0,3,0,2,4,3,3,0
F,56,17,584,2,0,0,3,5,4,5,3
M,45,7,361,3,0,0,0,1,2,0,0
M,35,20,232,5,1,4,3,3,3,0,2
F,35,3,954,0,3,2,4,2,5,0,0
F,25,18,433,4,5,0,0,2,2,3,2
M,25,17,452,1,0,4,3,4,3,1,1
M,25,12,6,4,5,5,4,0,1,3,2
F,18,20,152,1,0,0,2,0,3,4,4
M,45,16,604,5,2,0,2,0,5,3,0
M,35,7,262,2,4,3,4,1,4,3,3
F,18,7,931,0,0,3,0,1,2,3,1
F,1,17,652,3,0,4,2,5,3,5,0
F,35,10,871,5,1,3,1,1,4,5,4
F,56,6,950,3,5,3,2,3,5,0,0
F,45,7,815,2,2,0,4,5,4,0,0
F,50,7,826,2,5,3,0,4,0,0,5
F,50,17,486,5,4,3,1,3,0,5,2
M,35,20,946,5,1,2,1,5,0,0,4
M,35,6,148,0,5,5,0,1,3,0,0
M,45,8,215,1,4,3,4,5,4,0,0
F,45,9,786,5,4,0,3,4,5,4,4
M,45,17,64,1,1,2,0,0,4,3,3
F,50,6,297,0,1,1,0,4,1,3,3
F,35,19,942,3,0,2,0,4,1,5,5
M,45,11,610,1,5,3,5,5,0,1,0
F,25,0,82,2,4,0,0,3,4,2,4
M,35,14,943,3,1,0,0,0,4,3,2
M,25,11,923,4,3,2,1,0,0,3,4
M,25,11,207,4,5,2,3,0,5,2,3
F,18,3,320,0,4,0,3,0,1,0,4
F,56,12,582,2,3,5,5,5,1,0,4
M,1,10,215,0,2,2,1,3,3,3,0
M,35,3,532,0,1,3,0,1,2,2,1
F,35,5,949,5,5,5,0,3,4,0,1
F,1,1,482,3,0,3,2,0,2,5,5
M,50,4,287,2,2,0,0,5,4,4,0
M,50,17,453,5,2,0,1,5,0,0,4
M,50,5,221,5,2,0,4,5,4,5,2
M,56,7,45,3,2,1,2,3,3,0,4
F,25,10,577,1,2,2,0,4,3,0,4
M,45,17,152,5,5,0,4,0,3,3,5
F,25,11,15,5,0,0,5,0,0,5,4
M,50,16,603,4,4,0,0,4,4,0,4
M,50,6,13,0,2,3,4,5,3,2,4
M,35,16,633,0,1,5,2,5,5,1,0
M,50,9,337,5,4,2,4,2,0,0,0
M,35,0,920,5,3,1,1,0,1,2,3
M,25,11,446,4,1,1,5,3,4,1,2
F,18,12,919,5,3,4,0,4,2,5,5
F,25,14,773,5,4,4,1,0,1,2,1
M,50,1,437,0,0,1,4,2,4,3,1
M,50,18,483,3,0,0,0,0,4,0,2
F,50,11,629,1,5,4,1,3,0,4,5
F,45,10,613,5,1,0,3,0,0,2,0
M,50,10,907,2,2,1,0,5,2,1,3
M,18,5,326,2,1,5,1,4,5,3,4
M,25,4,910,4,0,0,0,0,0,4,2
M,35,14,262,0,1,0,0,1,4,1,4
F,35,6,939,1,5,0,3,5,3,2,5
M,1,3,853,2,3,0,4,0,0,2,1
M,25,5,85,1,4,0,4,0,2,1,2
M,35,6,314,1,5,0,1,0,5,3,2
F,25,1,354,5,5,4,0,0,0,1,2
F,25,10,322,4,1,0,0,2,5,2,5
F,50,9,787,4,4,2,2,3,0,3,4
M,25,15,226,5,5,3,4,0,5,4,4
F,25,7,680,1,1,3,0,4,4,2,0
M,1,7,212,4,5,5,3,1,0,2,2
F,35,17,490,0,5,4,4,0,2,5,4
F,18,6,108,4,2,0,1,0,3,3,5
F,45,16,209,4,5,0,3,0,3,2,0
F,50,20,550,0,0,0,0,4,2,0,5
F,25,0,616,5,1,2,0,2,1,4,0
M,18,14,481,1,1,0,1,3,2,0,5
F,56,2,990,2,2,1,4,5,2,4,4
M,35,11,358,2,5,0,4,3,4,3,5
M,25,0,170,1,1,0,2,0,4,4,1
M,35,20,790,3,0,0,3,3,4,4,1
F,50,17,501,2,3,2,3,0,0,5,4
M,35,7,559,2,5,5,3,0,0,2,0
M,25,19,347,2,3,1,4,2,2,1,0
M,25,14,949,5,5,3,0,0,3,0,5
M,18,7,951,2,3,4,3,0,4,3,5
F,35,13,490,2,1,4,2,1,2,0,0
F,35,11,148,3,4,1,0,0,4,5,0
F,50,7,933,4,3,2,0,2,4,3,4
F,25,16,146,5,1,3,1,4,1,3,0
M,35,12,756,3,2,2,4,4,5,0,0
M,50,1,953,0,1,4,1,0,4,4,0
M,56,2,834,1,5,0,0,3,0,5,1
F,35,14,123,4,0,0,0,0,4,3,5
M,1,16,967,0,1,4,2,1,4,4,5
M,50,12,660,5,3,0,1,4,5,2,0
M,50,7,953,4,0,5,3,5,0,5,5
F,35,1,440,1,4,4,4,3,1,2,3
M,35,4,417,2,4,2,0,3,1,3,4
M,50,11,30,1,4,0,1,4,1,4,0
M,45,5,89,0,2,0,4,5,4,3,3
F,18,16,602,2,2,0,2,0,4,0,4
M,25,0,802,4,0,0,2,5,0,3,3
M,35,19,361,0,4,2,2,3,2,5,3
M,45,2,274,3,1,4,0,0,0,4,2
F,25,6,396,2,0,4,1,3,3,4,4
M,25,2,76,5,1,3,3,0,1,0,4
F,25,17,943,5,1,0,1,1,1,2,0
M,50,19,74,3,0,0,4,2,3,4,5
M,25,5,752,5,1,0,0,2,4,3,2
M,18,17,815,0,3,0,5,3,3,4,0
M,45,20,54,1,1,4,2,0,3,0,4
F,56,3,902,3,3,4,0,3,5,3,4
F,18,12,904,0,2,4,5,3,0,0,4
F,18,0,666,0,2,0,2,3,3,5,0
M,1,10,33,1,5,0,4,0,4,0,2
F,1,3,74,5,4,4,0,0,0,5,0
M,18,7,309,2,5,3,4,0,5,4,4
M,56,12,334,0,4,4,5,0,2,0,4
M,18,15,970,4,3,5,1,0,1,1,2
M,25,2,802,4,3,0,3,0,0,0,0
F,18,15,442,5,3,1,2,3,4,2,5
M,18,0,772,3,0,3,2,0,3,3,4
M,25,0,481,2,5,2,2,4,5,0,0
M,45,3,853,5,3,3,2,0,3,3,4
M,18,0,109,2,5,5,0,0,4,3,0
F,56,20,623,0,4,0,5,1,3,0,3
F,35,8,352,2,1,2,2,3,2,3,0
M,56,2,836,2,3,0,4,4,3,4,4
M,50,11,809,1,2,0,3,2,5,0,0
F,25,8,802,1,5,1,1,0,3,4,4
F,35,16,988,4,0,0,2,0,5,0,3
F,35,18,362,4,1,2,3,0,0,0,5
F,35,16,947,4,2,3,0,0,1,5,4
F,50,8,782,4,3,5,4,5,3,1,1
F,25,2,726,3,2,3,3,0,3,0,2
F,45,4,314,5,0,2,4,0,5,5,1
M,18,2,660,2,3,0,3,0,3,4,5
F,35,8,128,5,4,2,4,3,3,4,5
M,35,1,969,5,3,3,0,5,4,2,4
M,50,9,230,1,4,0,0,3,2,3,4
M,18,9,336,5,2,5,2,4,0,4,2
F,25,8,951,5,0,3,0,0,3,4,2
M,25,9,986,5,3,3,0,4,5,2,0
M,45,12,226,4,1,0,3,0,4,4,0
M,1,0,468,0,1,1,2,5,5,4,4
M,25,4,778,3,3,0,2,2,2,0,0
F,56,9,708,5,1,2,3,1,0,4,0
M,45,2,700,5,5,1,1,5,5,1,2
F,35,20,956,2,2,3,0,0,2,1,0
F,50,3,31,2,3,5,4,5,4,0,3
F,25,19,760,2,1,4,2,0,3,0,5
M,25,17,437,5,3,1,4,0,0,0,0
F,1,17,50,5,0,4,2,5,3,5,0
M,25,11,240,4,2,2,3,1,3,3,0
M,1,0,88,2,0,0,4,5,4,4,3
F,35,3,934,2,5,2,0,0,0,0,1
M,35,19,74,5,0,5,1,2,5,3,0
F,45,0,780,2,5,1,3,0,1,5,4
F,35,15,90,5,2,1,1,0,3,5,3
F,18,7,286,5,2,5,3,0,4,1,0
M,35,4,373,5,1,3,0,3,4,4,4
F,25,16,37,5,0,0,4,2,3,5,2
F,35,14,382,0,2,0,3,1,5,0,3
M,45,19,559,1,0,0,0,1,1,0,5
M,18,12,24,5,3,2,5,3,5,2,0
F,50,19,337,0,3,2,0,3,1,5,3
F,50,20,907,1,2,1,1,4,1,0,2
F,50,4,321,2,0,2,0,3,4,0,4
M,56,0,916,1,3,0,4,5,4,2,3
M,25,0,105,2,4,3,2,0,5,4,3
M,45,0,923,3,3,0,0,0,2,1,4
F,35,16,540,5,0,5,5,5,0,2,2
F,35,1,743,2,5,4,5,0,5,4,1
M,1,8,761,4,3,3,5,0,4,0,0
F,25,18,469,2,5,0,0,0,1,3,4
F,50,0,221,5,3,4,0,5,0,1,0
F,25,20,19,5,3,3,1,5,0,1,2
F,35,10,919,2,1,4,0,3,3,2,3
F,35,10,672,2,0,0,0,0,1,5,2
M,18,4,946,0,5,4,2,0,0,5,4
M,45,2,590,4,1,2,5,5,4,0,5
F,1,0,485,0,0,0,4,5,4,5,2
F,35,16,465,4,4,5,5,1,3,5,2
M,25,3,841,4,5,0,3,0,3,2,0
F,1,10,820,5,0,4,2,3,1,0,1
M,35,18,208,0,1,0,3,0,1,0,5
F,35,3,307,2,3,2,0,0,0,5,4
F,45,15,880,3,4,1,5,5,5,3,4
F,35,16,905,4,1,4,0,4,3,4,2
F,25,4,537,0,2,2,0,5,3,2,0
M,35,12,434,5,4,5,1,0,4,2,2
M,35,16,630,0,5,3,0,3,5,3,4
M,50,0,453,2,0,3,0,0,5,3,0
M,56,0,16,5,0,0,2,2,3,4,0
M,1,3,945,4,2,5,1,0,2,0,0
M,18,5,463,1,3,3,0,0,0,4,0
F,35,0,54,0,2,2,1,0,0,0,0
M,18,3,297,1,5,3,0,4,1,1,0
M,35,7,112,2,3,0,0,0,2,2,2
F,50,16,912,5,1,0,2,5,0,5,1
M,1,12,930,3,0,3,1,5,3,4,3
F,35,3,554,1,2,1,5,0,1,4,4
M,18,1,474,1,2,4,3,4,0,4,0
F,35,7,836,3,0,2,4,1,1,0,2
M,35,10,959,5,2,0,4,4,3,4,3
M,18,6,773,1,1,0,0,2,4,4,3
F,1,11,209,2,5,0,1,5,4,5,3
F,50,13,469,5,2,0,5,5,1,2,4
M,18,18,112,0,5,3,0,0,0,4,0
M,50,2,421,2,5,2,4,4,3,2,0
M,35,0,540,2,2,3,2,3,4,0,2
F,35,12,330,1,3,3,5,0,0,0,2
F,18,9,627,5,4,0,0,0,5,5,5
F,25,13,950,2,5,1,4,1,4,3,5
M,35,7,838,3,3,0,4,0,1,5,1
M,50,4,122,0,0,4,0,5,1,1,4
M,25,18,89,0,4,0,0,3,4,0,0
F,25,16,68,2,4,4,4,0,3,0,3
F,35,2,520,4,1,0,3,0,5,2,4
F,45,4,941,5,0,5,0,0,5,5,2
M,50,12,349,1,0,0,3,3,5,4,2
M,56,20,220,2,3,3,5,4,1,4,1
M,50,9,170,2,4,5,0,0,1,0,0
M,25,14,115,5,3,0,0,5,1,0,5
M,25,8,760,4,4,0,0,4,1,5,0
M,25,13,501,2,4,4,2,0,4,1,1
F,35,0,751,3,0,3,0,0,2,3,0
F,45,16,764,4,4,0,2,0,0,5,2
F,18,12,144,2,2,3,0,0,4,5,4
F,35,0,61,2,2,1,0,4,3,5,3
F,56,0,144,2,0,0,3,3,5,5,2
M,18,10,262,5,5,0,0,3,3,2,5
M,25,16,895,2,3,0,0,3,1,4,5
M,25,1,838,5,2,0,4,1,3,0,1
M,18,0,485,3,1,4,5,3,4,3,0
F,35,3,965,5,0,2,5,0,1,0,5
M,18,16,77,3,4,5,2,5,3,0,3
F,25,2,801,0,2,0,0,2,5,4,0
F,18,15,297,0,2,0,0,0,3,5,5
M,1,7,751,2,3,5,5,5,1,0,1
F,45,4,601,2,3,0,4,1,4,2,4
M,45,18,362,1,1,1,4,5,4,3,1
M,25,4,88,5,5,0,0,0,0,2,5
F,50,7,911,5,0,5,0,0,0,5,0
M,35,20,731,0,3,0,1,5,5,4,5
M,56,10,914,0,0,3,3,3,4,0,3
M,35,15,900,0,3,3,1,0,3,3,0
M,56,12,484,5,4,3,1,3,3,5,1
F,50,8,45,2,3,0,0,3,1,0,0
F,25,10,622,4,0,1,4,3,1,0,3
F,1,18,322,4,5,2,4,3,5,0,3
M,50,11,198,5,0,0,2,3,3,0,0
M,25,19,98,2,1,0,0,3,5,2,0
F,25,17,314,1,4,0,5,0,4,2,5
F,50,11,756,5,0,3,3,2,5,5,4
M,35,2,285,0,0,0,0,0,0,4,3
F,45,14,787,5,0,2,4,5,2,1,4
F,18,11,982,0,4,0,0,0,0,5,5
F,35,3,501,3,5,0,2,1,0,2,3
M,35,19,381,4,0,0,4,0,3,4,3
M,35,20,325,1,3,4,5,0,5,4,0
M,56,1,852,0,3,2,4,1,4,0,2
M,50,15,149,0,3,0,0,5,4,3,5
M,50,4,212,3,0,0,0,3,3,0,1
F,18,13,601,2,3,0,0,0,0,2,3
M,18,5,379,1,1,1,0,5,5,4,4
M,18,0,104,5,1,4,1,5,1,2,0
M,35,18,954,2,1,5,2,0,2,2,4
M,1,8,895,5,2,3,0,5,0,0,1
M,18,12,830,0,2,1,0,3,3,4,5
M,50,19,110,5,0,0,3,2,2,5,0
F,35,3,380,4,0,4,3,2,0,2,4
F,35,3,622,1,2,1,0,0,0,2,0
M,35,20,20,5,3,3,5,3,4,3,5
M,1,0,433,5,0,5,4,5,0,2,0
M,50,8,480,3,3,0,1,2,4,3,5
M,25,19,281,1,0,0,0,0,4,2,0
F,35,18,450,5,1,4,3,0,4,3,5
M,50,18,89,3,5,0,1,3,1,2,2
F,45,3,974,5,0,4,3,4,1,3,3
M,18,3,770,0,0,3,0,0,1,2,5
F,35,2,743,3,1,3,0,5,4,4,4
F,56,17,436,3,3,0,0,3,5,0,4
M,50,19,582,5,4,4,5,4,5,4,5
F,45,4,640,3,3,3,0,2,4,3,2
F,1,7,76,2,2,4,2,5,2,0,4
M,35,12,613,1,5,0,1,0,4,0,4
M,18,4,40,5,2,0,1,0,5,5,0
F,50,6,396,4,0,3,3,2,5,1,0
M,50,5,27,5,0,0,0,3,3,4,0
M,50,18,482,3,0,5,1,0,3,4,0
F,50,8,90,0,4,5,0,2,0,5,5
M,50,11,841,5,1,1,0,0,2,0,0
F,25,3,534,0,5,0,0,0,4,4,0
F,50,17,558,2,4,4,0,4,3,5,4
M,50,1,544,1,0,4,0,0,0,2,4
F,35,3,856,4,2,5,0,1,1,5,5
M,18,18,610,2,1,0,0,2,5,4,1
M,18,6,265,0,0,5,4,0,2,3,4
F,18,9,969,3,5,5,2,3,3,4,3
M,50,15,16,1,0,0,0,5,4,5,3
M,25,1,871,2,3,5,3,0,1,5,4
F,50,7,232,2,1,3,3,3,4,4,2
M,35,19,945,1,5,0,4,4,1,4,5
M,45,10,756,2,2,3,4,5,5,3,5
F,18,19,704,1,0,0,5,0,0,5,3
F,56,1,756,0,4,0,0,3,3,5,5
F,1,0,54,0,0,2,5,5,5,0,0
M,25,10,460,1,2,1,3,2,0,3,3
M,56,5,396,4,3,2,1,2,1,2,1
F,50,12,442,1,5,0,5,4,3,1,3
M,25,0,143,1,5,0,0,0,3,2,4
M,50,12,146,5,0,5,2,0,1,4,0
F,50,2,801,5,5,0,0,4,0,5,1
M,35,13,45,0,1,4,0,0,5,4,4
M,56,2,701,2,2,1,2,1,5,1,4
F,50,7,551,4,2,1,4,5,2,5,0
F,50,4,424,4,4,0,4,3,5,3,4
M,50,13,220,3,4,3,3,2,4,3,4
M,25,0,326,3,2,4,5,2,0,5,1
M,50,6,701,5,2,1,0,4,1,2,0
F,18,17,18,2,0,2,0,4,1,5,0
F,50,13,150,0,1,0,0,5,2,0,3
F,50,16,704,1,1,0,3,2,0,3,0
F,45,5,490,5,3,4,3,0,3,1,5
F,18,7,296,3,0,5,4,0,5,1,4
F,25,8,906,5,4,3,3,2,0,3,0
M,45,0,584,3,4,0,1,1,1,4,5
F,18,12,223,5,4,2,0,0,3,2,0
M,35,20,326,1,0,3,1,1,4,5,4
F,50,4,949,5,0,5,0,3,1,4,4
F,50,16,985,2,5,0,0,4,2,5,0
M,45,4,302,0,5,2,3,0,5,2,0
F,25,0,540,1,1,0,3,4,1,0,0
F,45,20,895,1,2,0,3,5,5,0,4
F,50,8,797,5,1,3,0,4,3,4,5
M,45,10,954,4,3,0,0,0,0,3,0
M,25,20,282,5,3,4,0,3,2,0,4
M,45,9,660,5,0,1,0,0,1,4,5
M,35,20,666,1,5,1,5,3,3,5,2
F,45,1,410,2,1,0,2,0,0,4,5
M,45,8,141,5,0,0,5,0,3,3,3
F,50,12,826,3,3,4,0,5,3,4,4
M,50,7,314,1,5,0,1,5,3,5,2
F,50,14,323,0,2,0,1,4,0,0,0
M,35,17,912,1,4,1,5,3,3,3,1
M,18,17,983,0,1,0,0,4,3,3,0
F,25,19,323,5,2,2,1,2,2,0,2
M,50,0,803,5,4,5,2,2,1,4,4
M,45,7,559,0,1,2,0,0,1,4,0
F,25,13,450,1,3,0,4,1,5,3,4
M,1,17,481,0,2,0,2,5,2,3,5
M,45,19,949,4,4,0,2,0,4,2,5
M,50,11,547,5,4,0,0,2,0,2,4
M,18,10,236,1,1,1,0,5,1,0,5
M,18,12,773,1,5,0,0,0,3,4,4
M,45,3,432,1,4,3,0,0,3,0,1
M,35,14,493,3,5,5,3,3,3,2,1
F,50,4,245,3,3,3,4,5,3,0,3
F,45,10,666,4,4,3,3,5,0,0,5
M,56,0,494,0,4,0,4,3,3,3,5
M,25,18,973,5,0,0,0,4,4,0,4
F,25,9,915,5,5,0,3,0,0,5,4
M,18,10,280,1,4,2,0,4,0,4,0
F,25,11,221,5,0,2,3,2,3,2,5
M,35,17,466,4,0,0,2,3,4,2,4
M,56,7,537,1,0,1,3,3,4,2,3
M,18,7,601,3,5,5,0,0,1,0,0
F,35,3,902,1,4,3,5,3,1,5,2
F,25,1,990,0,1,0,4,1,2,4,0
M,18,7,910,0,4,0,0,4,1,2,3
F,25,0,20,2,1,0,0,0,0,5,5
F,25,12,18,5,5,0,1,0,5,5,4
M,50,18,20,0,4,5,1,4,0,3,4
M,50,10,704,1,5,2,0,0,3,4,0
M,45,6,773,2,4,5,2,0,3,3,5
F,50,3,910,0,0,2,3,3,2,0,1
M,56,17,66,2,2,5,3,3,2,2,2
M,56,11,292,0,3,1,4,2,2,2,1
M,45,3,118,4,0,0,0,4,4,3,2
F,1,4,631,2,5,0,3,5,1,0,3
M,45,0,33,5,1,5,4,0,4,0,5
M,35,4,211,2,1,0,1,3,1,0,3
M,50,8,927,3,2,0,0,4,5,2,3
F,45,16,110,5,1,5,5,0,4,0,0
M,18,20,253,0,2,5,2,0,0,3,3
M,56,2,490,0,1,0,1,2,5,0,5
M,50,0,920,1,3,3,0,2,0,4,0
F,35,10,613,1,0,5,0,0,4,5,5
M,56,5,460,5,0,3,4,3,3,4,1
F,35,3,850,4,4,0,1,0,3,0,4
F,50,2,616,0,3,0,0,3,4,3,3
M,25,2,953,1,0,0,0,2,0,4,3
F,18,15,772,0,4,0,1,0,2,0,4
M,18,17,10,0,1,3,0,4,2,2,1
M,18,8,625,4,2,2,0,3,3,5,4
M,35,11,581,5,3,0,4,3,0,2,3
F,50,6,655,1,5,5,0,3,5,5,4
M,35,19,21,3,3,2,4,1,2,2,4
F,56,11,598,5,2,3,2,3,4,0,4
F,35,3,85,2,0,0,0,0,0,5,4
M,1,12,484,3,3,5,0,0,0,0,2
M,35,3,954,0,3,1,3,0,1,4,2
M,35,16,10,2,0,3,1,2,4,3,0
M,25,4,76,0,4,3,3,2,3,4,5
M,56,8,113,4,4,3,0,0,4,0,4
M,35,18,27,0,3,0,2,3,0,0,1
M,56,1,447,0,1,2,3,2,0,3,1
F,50,3,186,3,4,1,0,5,5,0,1
M,25,0,461,2,3,1,0,0,0,0,4
M,35,0,549,3,0,0,4,0,3,4,4
M,18,5,752,3,2,4,0,3,2,2,2
F,1,11,441,2,4,1,3,5,5,5,3
M,25,20,891,5,5,2,0,1,2,4,5
M,50,12,969,0,5,1,0,4,5,0,2
F,45,7,934,4,1,0,0,3,4,5,0
F,35,0,170,1,1,0,1,0,5,2,1
M,35,7,31,3,0,2,4,5,0,4,4
M,1,0,935,1,1,4,2,2,2,2,4
M,25,10,633,2,4,0,0,0,0,4,5
M,1,10,916,4,3,1,3,3,5,4,4
F,25,1,655,4,2,5,0,2,2,5,0
F,35,11,941,5,1,2,3,1,2,1,3
M,50,14,430,2,4,2,0,3,4,1,0
F,45,1,655,3,5,4,5,0,2,3,0
M,35,2,731,5,4,4,0,3,3,3,2
F,35,14,22,1,3,0,0,0,4,0,3
M,45,3,421,2,4,0,4,5,4,4,2
F,18,20,544,0,0,0,5,0,3,2,5
M,35,18,140,4,1,4,5,0,3,1,2
M,50,7,300,4,0,4,4,5,0,2,4
F,45,4,454,1,0,3,0,0,1,4,0
M,25,0,974,0,2,0,0,0,4,2,3
F,25,3,708,0,3,0,0,2,4,4,4
F,45,1,921,4,2,0,4,2,3,3,3
M,1,16,537,4,3,3,4,2,1,3,3
M,45,14,132,1,1,0,4,5,3,0,0
F,35,17,261,0,5,0,2,0,5,0,0
F,50,0,993,0,1,0,2,5,4,5,0
M,35,14,325,5,3,0,0,3,1,4,5
M,56,9,118,1,3,2,1,0,3,3,3
F,50,0,100,1,0,0,1,5,0,4,3
F,35,10,56,1,5,4,5,0,4,5,1
F,25,3,40,4,4,0,1,4,0,0,3
M,35,3,33,0,3,5,0,1,2,3,5
M,50,3,616,2,3,4,4,3,5,4,3
M,50,8,973,1,5,5,1,4,1,0,4
F,45,3,602,1,1,1,4,0,0,0,4
F,35,18,104,4,2,3,3,5,5,5,4
M,25,2,758,0,1,4,0,0,5,4,2
F,18,14,600,1,1,1,2,0,4,0,5
M,35,19,115,1,2,0,5,3,2,4,4
M,45,0,480,2,3,0,0,5,0,4,3
F,50,17,81,1,0,5,5,2,1,2,0
M,56,2,337,3,0,0,4,5,5,4,0
F,25,16,228,5,1,0,1,0,0,0,2
F,18,1,307,5,0,0,0,0,4,0,3
F,35,17,787,3,1,5,0,3,5,4,0
M,50,5,681,0,3,3,0,3,4,2,0
F,25,7,957,4,0,2,0,1,2,1,0
M,50,13,773,0,1,0,3,4,4,4,4
F,18,0,234,5,3,3,2,4,4,5,0
M,18,17,45,2,2,0,4,0,5,3,0
M,50,16,26,5,1,1,1,5,4,2,1
M,56,0,700,5,4,0,1,0,2,4,1
F,50,0,612,1,1,2,1,5,1,4,4
M,25,0,550,5,5,2,0,2,1,3,4
F,45,0,306,1,2,4,1,0,1,4,0
F,35,0,602,5,5,5,0,3,2,2,3
M,1,0,109,3,2,0,2,3,0,3,3
F,35,4,337,3,4,0,4,4,2,0,1
M,56,16,235,1,5,1,4,3,0,2,3
F,50,0,201,3,2,2,3,4,5,0,3
F,18,17,437,2,3,0,0,3,4,0,4
F,18,14,170,4,3,0,0,3,0,5,4
F,25,5,880,3,4,0,2,0,5,3,3
M,1,11,857,5,5,4,2,0,5,4,4
F,18,2,921,4,1,4,1,3,1,5,0
F,18,0,802,4,1,5,2,0,3,5,5
M,50,0,912,2,1,2,5,4,0,3,0
F,35,15,815,0,3,2,1,0,0,5,5
M,56,11,841,5,2,0,0,3,2,0,1
M,35,11,230,1,1,0,0,3,5,2,0
F,25,3,114,4,1,0,0,3,0,0,5
M,35,11,726,5,5,0,4,0,1,3,3
F,56,3,396,3,4,3,0,3,2,2,5
F,35,13,913,1,5,2,3,0,3,3,4
M,35,11,502,1,1,0,3,0,3,3,1
M,18,2,941,0,3,2,0,3,3,0,0
F,25,3,83,4,2,5,1,4,4,2,0
M,18,4,596,5,3,0,0,0,3,5,5
F,45,4,836,1,4,1,0,0,4,2,3
F,56,5,68,2,0,3,1,2,4,4,0
M,35,1,275,5,2,5,2,5,1,3,3
M,25,3,132,3,3,0,0,2,3,4,3
M,18,14,118,5,1,0,2,3,5,0,2
M,56,2,750,3,1,1,4,3,0,3,0
F,1,2,836,3,4,1,2,0,0,1,4
M,45,13,292,5,2,1,2,4,0,5,0
M,45,15,143,1,3,2,3,5,0,4,1
F,35,4,61,1,2,2,2,1,0,5,0
M,18,0,306,3,5,0,0,0,5,5,3
F,56,0,450,3,1,4,5,4,3,3,2
M,56,4,128,3,0,4,2,3,5,0,2
F,50,20,666,0,5,5,2,2,2,0,5
