Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,50,5,813,0,3,0,3,3,4,4,0,2,0,4
M,18,15,421,0,1,4,2,4,0,1,0,0,0,0
M,18,3,843,2,4,1,1,4,0,0,4,4,5,0
F,25,5,878,5,0,1,5,5,1,0,0,3,4,5
M,25,10,471,2,2,1,3,3,0,0,0,3,2,4
F,56,5,224,4,2,5,0,1,3,0,3,2,0,3
M,35,2,815,1,5,4,1,0,1,4,0,0,4,0
F,35,3,323,0,0,2,2,0,1,0,5,0,5,3
M,1,14,775,5,4,0,2,0,0,2,2,0,5,4
M,18,9,982,5,0,2,3,0,5,1,2,2,5,1
M,56,16,127,1,1,4,0,5,2,3,0,5,0,2
F,50,11,880,0,1,0,4,1,0,3,2,4,5,3
F,25,4,924,0,1,0,1,0,0,4,0,0,0,5
F,35,18,431,0,1,0,0,3,4,0,0,2,2,5
F,25,0,911,0,4,4,3,3,0,3,0,1,0,4
F,1,9,778,3,4,0,2,4,3,4,4,4,1,3
F,45,20,630,2,0,1,1,1,3,5,0,3,1,5
F,25,6,322,5,3,4,1,3,0,0,0,1,1,0
M,35,4,281,2,0,2,1,0,0,0,0,0,0,1
M,50,8,975,3,1,1,1,3,3,0,2,1,5,1
F,35,14,681,5,2,4,0,0,5,4,5,0,0,0
M,45,12,6,0,0,0,3,4,3,5,0,5,3,4
F,18,19,625,5,0,0,1,2,5,3,1,3,0,3
M,45,19,69,0,0,1,0,1,0,1,0,4,4,0
M,25,7,452,0,0,3,2,4,3,5,3,2,0,1
M,1,12,616,2,0,0,0,0,3,0,2,2,0,0
M,56,8,760,2,4,2,5,4,4,5,3,0,4,3
M,25,14,958,0,0,4,2,0,3,5,0,3,3,0
F,18,9,927,1,2,1,0,4,5,2,1,4,5,5
M,1,7,30,5,2,1,1,0,0,4,2,2,0,3
M,18,1,727,5,3,2,3,0,4,0,1,1,1,0
F,25,10,489,2,0,0,5,0,4,1,0,4,0,4
F,45,18,777,0,3,3,1,1,3,5,2,3,1,3
F,25,9,18,0,0,4,1,5,2,5,1,3,0,2
M,56,6,458,0,3,0,2,0,0,4,0,5,0,2
M,25,1,432,0,1,0,4,4,2,1,0,4,2,0
M,35,9,120,0,0,0,1,3,5,2,0,0,3,0
F,35,16,917,0,2,1,0,0,3,5,0,2,0,1
F,1,19,421,2,4,3,3,0,0,2,0,0,0,5
F,18,2,23,1,3,1,5,5,3,0,0,4,2,3
F,1,15,933,0,0,3,5,1,4,1,2,4,0,0
M,25,2,794,0,0,5,3,3,2,4,0,1,0,0
M,25,3,45,0,0,1,4,3,4,0,3,2,2,0
M,45,20,446,1,2,0,0,1,3,3,4,5,0,5
M,18,1,490,0,0,0,4,4,1,5,0,4,0,0
F,25,20,471,2,0,4,5,4,3,1,0,4,0,5
M,45,16,672,0,0,2,5,5,5,1,0,3,5,3
M,35,13,352,5,2,2,2,3,1,4,0,5,5,0
M,25,0,128,1,0,1,0,0,1,4,3,4,0,0
M,45,9,730,1,1,0,0,3,0,5,1,2,0,0
M,45,4,127,0,1,3,5,0,3,5,5,4,4,1
F,50,20,121,5,2,1,5,0,0,1,0,2,5,5
M,35,6,965,0,0,0,5,0,1,5,0,0,1,4
F,35,5,658,0,2,2,5,3,1,4,0,2,4,0
F,56,18,453,5,5,0,4,3,1,1,2,1,1,4
M,18,8,805,1,1,1,0,5,1,1,3,5,3,0
F,35,1,474,1,2,2,1,5,3,3,0,4,5,2
M,25,4,294,3,0,3,2,4,1,5,0,0,4,2
F,18,14,228,0,0,0,3,0,0,4,0,1,0,0
M,50,6,326,3,1,0,1,1,5,4,0,1,2,0
F,56,12,103,1,1,1,1,3,0,4,0,4,2,0
M,1,20,939,0,0,3,4,0,0,4,0,2,0,0
F,35,18,830,0,2,4,4,0,4,4,5,2,0,5
M,25,19,730,2,3,2,1,0,3,5,2,5,0,1
M,18,14,196,5,3,0,4,1,1,2,0,2,0,0
F,1,14,445,0,1,2,5,4,4,5,2,5,5,3
F,25,6,83,0,0,5,5,2,1,1,0,2,5,3
M,50,1,297,0,1,5,3,1,5,4,0,1,0,3
M,25,9,360,5,0,0,1,0,4,0,2,3,3,3
M,56,10,144,2,0,0,3,0,2,5,0,5,4,0
F,1,1,633,4,0,0,3,3,5,4,0,4,2,5
M,25,6,563,2,0,2,5,5,0,4,0,0,0,0
M,45,1,532,3,1,1,5,0,2,4,0,0,1,2
M,56,3,895,2,4,5,3,4,0,3,0,1,0,0
F,18,14,794,2,1,1,2,4,1,2,3,2,0,5
F,1,9,61,0,3,2,2,3,2,3,1,5,5,5
F,50,10,837,2,3,0,1,3,4,3,0,1,4,0
M,35,0,128,5,0,4,5,0,2,5,0,4,1,2
M,1,0,527,5,0,5,4,0,0,2,0,5,1,3
M,18,1,123,3,0,1,0,0,0,5,0,5,4,0
M,35,5,501,1,0,0,4,0,0,0,5,0,0,0
M,45,0,984,2,2,2,3,4,0,4,0,0,0,3
F,25,18,281,0,4,5,3,4,3,2,0,5,0,0
F,18,0,212,0,1,0,1,0,4,0,3,4,2,0
M,50,0,123,0,1,0,3,0,3,4,5,3,2,1
M,25,3,272,0,2,3,4,5,0,0,2,3,5,0
M,25,0,276,0,1,5,0,0,3,0,0,5,2,1
F,18,11,826,0,2,4,1,5,5,5,3,5,0,0
F,25,5,680,2,3,4,1,0,3,3,3,2,5,0
M,45,3,972,5,0,4,0,3,4,5,0,4,1,0
M,45,5,584,5,4,2,5,3,5,1,2,1,0,0
F,1,11,433,3,1,4,2,2,0,1,5,3,3,4
F,56,8,804,1,0,2,0,0,4,0,3,0,2,2
F,25,9,559,0,0,0,3,4,0,1,0,4,0,2
F,1,6,875,0,3,0,0,1,0,3,2,1,0,5
M,18,1,631,5,1,5,3,0,2,4,0,2,0,0
M,18,15,940,1,0,0,4,2,1,1,0,4,1,0
F,25,6,16,0,2,4,0,2,0,0,0,2,5,0
M,18,11,953,1,0,2,5,1,0,4,0,4,3,0
F,50,16,88,0,4,1,3,0,4,2,4,0,0,4
M,18,4,222,5,0,2,0,0,2,0,0,0,2,0
M,25,7,782,1,0,2,2,1,3,2,3,4,5,0
F,45,17,378,5,2,0,0,0,3,2,1,1,5,1
M,18,20,790,5,4,0,3,5,0,3,0,4,2,3
M,1,7,982,1,0,0,4,0,3,0,5,4,4,0
M,35,5,323,3,0,0,0,3,1,4,0,1,0,0
M,25,0,457,2,3,2,3,0,5,5,2,4,3,0
F,25,18,799,3,3,4,5,3,3,4,1,1,1,3
F,18,3,28,0,0,1,5,5,5,0,0,1,2,5
M,25,1,330,0,2,0,4,0,0,1,0,4,2,0
M,1,0,103,3,1,1,1,4,0,5,2,1,4,0
F,56,3,934,1,4,2,1,2,3,0,0,5,5,4
M,25,0,128,0,2,5,4,3,0,3,4,4,0,0
M,56,0,466,5,0,5,1,0,0,4,1,5,0,4
M,25,5,765,0,1,5,0,3,0,3,4,2,0,1
F,56,20,435,3,2,3,1,0,3,5,0,1,0,5
F,56,9,276,0,0,4,4,1,5,1,1,2,2,0
M,1,9,610,0,3,3,1,1,5,3,5,4,5,1
M,25,1,954,0,1,1,5,0,1,3,2,0,0,3
M,1,10,983,3,3,5,2,3,1,5,0,4,4,0
F,25,4,913,0,2,5,1,0,4,4,0,3,0,0
F,1,6,309,3,0,3,2,3,5,5,0,5,3,1
F,56,8,337,1,1,2,4,4,4,4,1,0,2,4
M,25,19,773,0,0,5,1,0,4,4,1,3,3,0
F,35,20,914,1,1,5,3,0,1,1,0,5,0,0
F,35,6,100,2,0,5,1,1,1,3,5,1,1,4
F,45,8,850,1,2,3,5,3,2,4,5,2,0,4
F,45,9,115,0,0,0,0,2,0,3,2,4,0,0
M,25,4,244,0,0,3,1,0,4,2,0,0,1,0
F,25,19,437,1,0,0,1,4,0,4,0,5,0,3
F,50,7,871,0,0,4,3,0,2,4,5,2,2,2
M,25,17,681,0,0,4,4,0,0,3,2,0,1,1
F,18,18,735,3,2,5,3,2,1,5,0,4,5,2
F,18,1,466,2,2,4,0,0,2,4,0,0,3,0
M,25,9,279,5,2,2,5,3,0,1,0,3,2,0
F,45,7,33,1,0,0,0,4,3,0,4,5,1,3
F,56,16,141,0,0,1,1,0,4,3,1,1,2,0
M,35,7,878,2,0,4,3,1,1,1,5,3,3,0
M,35,20,330,0,4,4,2,0,5,4,1,5,1,3
M,45,3,323,0,0,4,0,5,3,0,2,0,0,4
F,35,1,63,0,0,0,0,4,1,3,0,4,4,4
F,1,17,875,3,3,1,2,3,2,4,3,3,0,3
M,25,10,453,3,0,4,0,4,0,4,0,2,4,0
M,35,2,760,2,0,0,1,4,0,4,0,0,0,0
F,25,5,48,0,3,4,5,0,3,3,4,3,0,2
F,45,9,274,0,2,4,0,3,3,5,0,5,4,0
F,18,12,917,0,1,1,1,1,0,2,0,0,0,5
F,50,15,450,0,4,2,1,0,0,5,4,5,1,3
F,25,8,931,5,3,4,3,4,1,1,5,5,0,3
M,35,8,474,5,0,0,2,0,4,4,2,5,0,1
F,18,14,88,0,2,4,2,3,0,0,1,0,2,1
M,50,6,953,0,0,0,1,4,3,4,5,1,0,4
F,50,20,279,2,4,1,3,0,0,0,5,2,5,3
M,25,7,921,0,0,0,5,0,0,4,3,5,3,0
M,56,15,534,1,1,2,5,0,4,3,0,4,1,0
M,50,7,581,3,0,2,1,3,0,0,2,4,5,0
F,18,6,22,4,5,5,4,3,4,5,0,3,5,3
F,18,16,741,4,0,2,3,0,4,2,4,5,0,5
F,25,6,440,3,3,5,0,1,3,4,1,3,5,3
F,45,5,980,0,3,3,1,3,0,4,0,2,2,0
F,25,5,194,0,4,1,0,2,0,5,1,4,0,2
M,45,1,441,1,5,0,0,5,1,1,2,2,0,0
F,25,7,582,4,4,4,5,5,0,1,0,0,5,5
F,45,4,731,0,4,5,5,0,3,3,3,1,0,3
F,45,5,276,0,2,5,2,0,4,0,0,2,5,4
M,25,6,454,3,0,3,5,0,4,0,0,3,1,0
F,25,18,525,1,1,2,2,0,4,4,0,2,1,0
M,45,3,492,0,0,4,1,0,4,0,2,5,0,0
M,25,9,786,3,1,2,5,4,4,3,0,0,2,4
M,18,0,800,0,0,3,4,0,2,4,2,3,1,0
M,56,3,18,1,0,3,1,4,4,1,3,4,1,0
M,18,2,815,0,0,0,2,3,4,4,2,3,5,0
M,1,5,495,5,3,3,1,0,3,3,1,4,4,0
F,18,3,847,0,1,4,5,0,5,4,0,0,1,3
M,35,12,894,0,0,3,1,0,4,4,0,0,3,2
M,50,13,761,0,3,0,5,4,2,0,5,0,1,0
M,18,14,53,2,1,4,5,0,0,3,3,2,0,4
M,45,19,37,0,2,1,3,0,1,3,4,0,0,0
F,25,6,602,2,0,2,4,0,1,1,0,4,3,5
M,56,4,672,4,0,3,3,0,1,5,0,1,0,0
F,18,3,148,3,4,1,2,4,3,3,0,3,0,0
M,18,4,211,2,2,5,4,1,1,4,0,4,0,0
M,56,3,895,3,0,2,0,3,4,3,1,0,5,3
F,56,16,60,0,2,1,1,5,2,5,2,5,0,5
M,50,20,100,0,0,0,1,5,0,4,0,1,0,1
F,35,20,681,0,3,2,4,2,5,4,0,5,4,0
M,35,9,322,4,4,4,5,0,3,5,0,5,1,1
F,25,6,136,1,0,5,2,0,2,4,0,0,0,0
M,25,3,405,0,0,2,3,1,0,1,0,4,1,1
M,35,1,863,1,0,0,0,4,5,5,2,4,1,0
F,50,16,454,1,1,4,1,2,5,4,5,0,1,0
M,45,13,18,0,2,2,5,0,0,0,0,0,0,0
M,35,19,130,2,1,0,2,0,0,0,1,4,0,5
M,1,0,469,1,0,4,1,0,2,2,0,2,0,1
F,18,15,786,1,1,1,1,4,3,5,0,1,2,3
M,56,18,166,3,0,2,0,1,1,0,3,3,3,1
F,56,18,549,0,0,0,0,2,3,2,3,1,0,4
F,25,8,741,1,3,0,0,3,4,1,0,4,0,4
M,35,7,730,5,0,5,4,0,5,2,0,0,2,0
F,45,9,331,2,0,5,5,1,1,4,3,0,0,3
M,1,8,230,0,4,2,4,5,5,4,0,0,4,1
F,25,17,186,1,3,0,3,4,3,3,0,1,0,3
M,56,0,549,0,1,0,1,3,4,0,1,2,0,3
M,35,4,803,3,2,3,1,3,0,4,1,4,1,5
M,25,2,434,0,0,2,1,1,1,5,2,4,0,0
F,50,9,902,2,3,4,2,0,0,4,5,4,2,0
F,1,14,235,3,0,5,1,2,3,4,1,4,0,5
M,45,20,6,5,0,4,2,0,1,2,4,3,0,1
M,18,16,495,1,1,0,2,5,4,4,0,4,0,0
F,25,19,28,4,2,1,2,0,3,0,0,0,0,5
F,50,4,540,0,3,3,3,0,0,4,2,2,2,5
F,1,16,466,0,3,2,4,4,3,3,2,2,2,1
M,1,18,224,2,2,0,2,4,0,2,0,3,4,0
M,56,20,793,0,3,2,0,0,1,0,0,3,0,3
F,18,17,48,0,0,5,1,3,0,1,0,2,0,2
F,56,9,361,1,2,5,2,3,1,2,4,5,0,3
F,25,20,458,1,1,3,1,0,2,3,4,4,0,4
F,35,20,919,1,3,0,5,0,5,0,5,1,1,5
F,25,20,775,0,0,0,2,0,3,4,0,4,1,0
F,18,13,45,0,0,3,1,1,5,0,0,4,3,1
F,25,6,563,3,0,5,1,0,5,5,0,3,3,0
M,45,14,913,1,3,3,0,5,0,5,1,4,5,4
M,1,10,120,3,0,2,1,0,5,3,0,5,1,2
F,45,2,493,3,0,2,0,0,4,3,2,4,0,5
F,25,15,773,5,0,0,0,0,4,3,4,1,0,0
F,25,0,380,4,2,5,0,4,1,4,1,3,2,0
M,45,8,722,5,3,1,5,0,2,2,2,1,0,1
F,35,4,285,1,1,0,2,1,1,0,0,2,2,5
M,35,1,633,1,3,4,3,1,0,4,0,5,5,4
M,25,16,945,4,1,4,3,4,3,5,0,3,0,0
M,25,16,527,0,0,1,0,0,3,2,0,2,0,0
M,35,8,975,1,2,1,5,0,3,2,3,2,4,0
F,56,4,53,2,0,4,3,3,5,1,1,2,2,3
F,18,4,424,0,2,4,2,2,0,3,2,3,2,1
F,50,13,764,5,3,0,2,3,1,3,0,0,1,5
F,45,8,29,0,4,4,1,0,5,1,3,1,0,0
M,35,20,847,5,0,0,1,4,0,0,5,4,0,5
F,45,14,376,3,1,3,1,4,1,1,2,0,2,1
M,56,17,680,1,0,3,2,5,3,2,2,5,0,4
M,45,17,797,4,0,2,2,3,3,5,1,4,5,0
M,18,4,974,1,0,0,4,1,5,0,0,1,0,1
M,25,6,339,4,0,0,0,1,5,3,0,3,2,0
M,18,2,281,0,1,4,4,5,1,4,0,0,0,3
M,25,13,627,2,0,3,2,4,0,4,0,4,0,3
F,35,9,975,1,1,1,5,4,3,2,2,2,5,5
M,45,5,942,0,0,2,1,0,2,4,1,2,3,1
F,1,3,640,1,0,1,0,0,4,4,1,2,4,0
F,25,0,27,2,0,3,1,1,0,2,0,2,0,0
F,35,19,31,0,1,2,1,3,3,3,0,0,3,2
F,25,17,322,5,0,2,0,4,1,0,2,3,5,2
M,35,6,405,0,2,4,1,3,0,4,2,0,0,2
F,25,15,958,5,0,2,4,0,0,5,1,4,0,0
M,35,9,940,0,5,2,4,3,2,2,0,4,2,0
M,18,19,229,0,0,4,3,0,3,0,1,5,0,4
F,25,20,381,0,0,5,5,4,4,4,3,3,1,4
M,1,0,658,5,2,0,4,0,4,1,2,1,5,0
M,25,20,537,5,0,5,0,4,3,2,0,0,0,1
M,50,9,320,5,2,5,2,5,2,2,0,2,0,3
M,45,16,609,2,0,0,4,1,0,5,2,1,1,0
M,50,20,981,1,1,0,4,1,0,4,0,4,2,1
F,25,13,535,2,2,0,5,0,4,4,0,3,4,0
F,56,20,560,0,1,5,2,4,3,0,1,5,0,0
M,45,11,549,2,1,2,5,0,0,3,0,5,1,3
M,18,2,756,1,1,1,2,2,3,0,0,2,0,0
M,1,0,277,1,0,3,0,3,0,0,0,3,0,0
F,35,6,143,1,2,3,4,5,4,4,1,4,0,0
F,45,14,878,0,4,1,3,4,2,0,1,2,0,2
F,56,3,406,5,0,0,0,1,1,4,4,5,0,5
M,18,9,571,3,0,2,3,4,3,1,5,0,4,0
M,50,20,863,2,1,4,0,0,5,3,0,5,3,0
M,18,18,933,0,0,2,3,0,0,0,3,5,0,1
M,45,13,489,2,2,0,5,3,3,0,4,2,0,1
F,25,11,629,0,0,0,3,4,4,4,0,5,5,0
M,1,8,303,0,4,0,0,1,4,0,3,1,2,2
M,35,9,666,0,3,0,0,0,4,0,0,4,5,4
M,45,8,840,2,2,2,0,0,2,1,0,2,3,1
M,25,20,427,1,0,2,5,1,0,2,2,4,1,0
M,45,12,83,4,0,2,5,3,4,3,0,0,4,0
M,1,2,190,1,0,4,1,3,1,4,2,1,0,0
M,18,19,777,0,1,1,5,0,1,0,3,4,0,3
F,35,3,581,5,0,0,3,3,0,5,0,2,1,4
F,18,10,958,0,2,4,0,2,0,4,0,3,0,2
M,35,1,941,3,3,0,0,0,3,4,0,0,0,2
F,18,4,300,0,2,0,4,1,3,1,0,5,4,2
F,45,1,782,0,0,4,4,0,2,5,5,2,0,4
M,25,12,112,2,0,3,2,4,3,5,0,3,1,0
M,25,1,378,2,0,1,5,4,0,1,0,0,0,3
F,18,7,498,2,0,2,2,0,2,5,0,0,0,1
F,18,8,347,0,3,0,1,1,0,3,0,0,0,3
M,50,15,329,1,1,4,4,0,3,0,4,3,0,2
F,56,14,329,2,4,0,2,2,3,4,4,2,2,5
M,35,13,143,3,4,0,5,3,5,0,2,5,5,3
F,45,7,531,5,1,1,2,0,0,0,5,5,0,4
M,18,3,571,0,2,3,1,3,0,5,0,4,5,0
F,25,9,447,5,3,2,3,4,0,4,0,2,1,3
M,25,0,379,0,4,5,3,4,1,5,2,0,0,0
M,18,7,981,4,2,5,3,0,1,4,5,2,0,4
F,45,5,198,0,0,0,5,0,5,3,0,4,0,3
M,25,4,905,5,3,5,3,0,0,0,0,0,5,0
M,25,8,484,4,0,4,0,0,5,5,3,1,1,4
M,25,17,921,1,1,2,3,3,0,4,0,2,0,0
F,18,8,105,0,0,0,4,2,0,1,2,5,0,3
F,45,3,431,5,3,0,3,3,1,0,2,4,4,4
F,56,9,912,5,1,2,4,3,4,4,1,4,0,2
F,50,0,488,0,0,1,4,2,4,1,0,2,4,4
F,25,6,930,0,0,1,3,3,0,5,0,4,0,3
F,18,15,852,0,0,0,4,1,4,0,5,3,0,2
M,25,9,320,5,1,2,1,1,0,5,1,2,1,0
F,45,10,370,5,1,0,4,4,2,1,2,4,2,5
