Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,50,4,432,2,4,0,3,0
F,50,13,680,3,2,2,2,4
M,45,1,104,5,2,4,1,2
M,18,17,68,3,5,2,2,0
M,1,11,30,4,1,3,5,4
F,18,5,406,3,2,0,3,4
M,45,1,223,3,2,2,2,1
F,50,0,459,5,2,3,1,5
M,25,17,985,2,5,0,1,0
M,25,12,54,4,2,0,3,0
F,50,12,302,3,4,2,1,4
F,1,4,560,3,5,3,0,2
F,25,20,337,3,4,3,1,1
M,25,0,943,4,5,2,4,2
F,25,9,61,4,3,5,5,4
M,1,9,27,5,1,3,1,0
F,18,17,666,0,5,4,4,5
M,25,19,142,2,3,2,4,1
F,18,8,424,2,5,2,3,1
F,35,0,830,0,1,0,1,0
F,35,19,19,0,2,4,0,2
M,35,9,726,0,0,5,0,4
F,35,17,232,5,0,4,3,2
F,35,16,45,5,3,4,4,2
M,18,14,527,0,2,0,4,0
M,45,11,15,1,4,0,1,0
M,45,4,616,3,2,1,2,1
M,25,5,534,2,2,4,2,3
M,35,7,41,4,0,0,1,2
M,45,7,240,2,5,3,3,1
M,25,0,853,5,2,1,4,4
M,18,10,66,0,4,4,3,4
M,25,7,927,3,2,4,4,3
F,35,14,582,0,1,1,5,1
F,25,4,430,4,3,5,3,1
F,45,3,775,2,3,4,2,1
M,35,1,450,0,1,3,1,2
F,50,2,330,1,1,4,4,3
F,25,20,453,4,3,5,5,0
M,1,8,535,4,0,5,1,0
M,18,4,402,1,3,3,3,1
M,18,13,598,2,2,1,4,2
M,35,12,973,3,4,1,1,0
F,56,15,871,4,1,3,0,3
M,25,6,949,0,1,4,2,3
F,18,2,956,3,5,2,0,0
F,56,16,875,3,5,0,2,2
F,25,13,991,3,2,4,4,5
F,18,7,906,1,3,1,5,5
M,25,18,800,2,0,3,0,4
M,50,17,206,0,1,3,1,5
M,45,17,381,2,1,5,4,1
M,50,4,56,3,2,5,2,2
M,45,16,813,3,4,3,3,5
M,25,11,925,4,5,4,1,3
F,25,16,48,3,4,2,3,0
M,50,7,143,1,5,0,3,4
M,25,14,602,5,5,3,1,4
M,50,17,142,4,1,0,4,2
F,50,6,623,2,3,2,3,1
M,25,7,793,1,2,5,2,5
M,25,14,123,4,3,0,5,2
F,35,7,633,1,5,1,4,4
M,56,0,928,1,5,0,5,1
M,35,8,840,3,2,5,2,5
M,25,8,136,4,1,2,1,2
M,56,9,765,1,5,0,3,3
M,45,12,436,1,3,5,4,3
M,25,13,756,2,4,4,1,1
F,45,20,284,3,2,0,3,1
M,18,0,965,5,0,3,2,2
M,45,3,360,4,0,5,3,3
M,25,8,28,0,3,2,2,1
F,50,13,750,4,3,5,3,2
F,45,18,66,2,0,0,2,0
F,1,17,563,3,3,1,4,0
F,25,15,947,0,5,5,5,2
M,25,0,968,1,0,2,5,0
M,45,18,175,5,3,5,1,4
F,18,11,490,2,2,5,5,3
F,45,13,801,3,0,1,2,3
F,25,20,912,4,5,5,0,3
M,1,16,453,1,1,2,1,4
F,18,9,434,4,2,2,2,0
F,25,19,63,1,4,4,1,4
F,56,6,30,0,0,4,5,4
F,25,5,18,5,2,4,0,2
M,45,10,601,5,3,4,3,2
M,1,17,329,4,5,5,1,1
M,50,11,127,2,4,4,3,4
M,35,10,498,3,3,4,3,2
M,35,11,82,5,0,5,2,1
F,18,4,326,4,4,3,0,5
F,25,7,923,0,1,1,1,0
M,18,4,38,0,1,5,1,4
M,18,2,590,5,0,5,5,0
M,50,4,457,2,5,3,5,2
M,35,9,230,0,0,4,3,1
M,56,1,402,1,1,4,0,2
F,50,11,547,4,0,1,3,5
F,56,19,212,1,2,2,3,4
M,25,14,582,0,0,5,0,0
F,1,5,554,1,0,5,5,2
F,50,0,610,2,1,0,5,0
M,18,17,775,2,0,3,4,3
F,45,19,641,1,4,0,5,0
F,25,0,601,4,5,2,1,1
F,25,3,502,0,3,3,1,2
F,35,16,787,3,2,3,0,0
M,25,18,618,5,1,3,0,1
M,50,14,782,2,3,3,4,0
M,18,5,912,0,1,2,2,4
M,25,0,949,0,3,2,1,1
F,35,6,61,1,5,0,0,2
M,18,7,128,2,1,3,4,1
F,25,18,322,0,0,1,2,4
M,50,4,424,2,5,0,2,5
F,45,7,286,4,3,3,3,0
F,45,17,313,4,4,0,2,4
F,1,20,557,1,4,5,4,2
F,45,16,871,2,1,3,1,5
M,18,7,322,2,3,4,3,5
F,35,0,474,3,0,2,0,1
F,1,19,115,2,3,0,4,1
M,25,7,894,2,2,1,0,4
M,18,17,800,5,5,3,2,4
M,45,2,934,1,3,2,4,1
M,50,0,136,1,0,4,0,5
F,45,7,826,1,1,3,1,3
M,18,10,230,5,3,4,2,2
M,25,7,276,2,2,1,5,3
F,50,14,360,5,3,3,4,1
M,1,0,469,2,2,2,2,2
F,56,6,652,1,3,4,2,2
M,35,7,923,0,5,4,4,3
F,35,11,912,3,1,1,0,0
F,18,20,943,1,4,4,0,1
M,18,0,544,4,3,3,3,4
M,25,3,598,1,0,0,2,3
F,25,13,441,4,5,5,4,0
M,56,3,114,2,0,2,3,4
F,35,5,235,3,0,2,0,2
F,18,9,143,5,2,1,0,0
F,45,7,290,4,1,4,2,5
M,50,7,452,5,0,5,1,3
M,18,7,924,4,3,2,3,3
F,45,14,262,1,4,2,3,1
F,35,12,554,0,5,3,3,2
M,1,4,132,1,4,1,2,5
M,18,14,722,2,0,4,3,3
F,25,18,965,1,1,2,1,4
F,35,19,136,2,2,1,5,0
M,45,4,27,2,0,0,3,1
M,56,20,191,3,3,1,5,0
F,45,17,231,5,5,5,2,1
F,18,9,940,0,1,0,1,0
M,25,1,284,5,3,0,1,4
F,18,10,431,5,0,2,3,0
F,50,11,985,1,1,3,3,2
M,35,1,88,1,3,2,3,1
M,18,10,328,4,3,4,4,1
M,25,5,815,2,5,3,3,0
M,18,9,294,0,4,1,1,3
M,45,17,942,1,0,0,1,0
M,18,8,327,5,4,2,5,4
M,45,4,190,0,2,3,4,4
F,50,9,443,4,2,3,4,0
M,18,3,780,5,0,0,2,2
M,45,12,123,1,1,3,1,4
F,56,1,84,5,1,1,0,4
M,35,6,577,1,2,5,2,0
M,18,0,326,5,4,1,1,5
M,25,0,797,5,3,4,0,1
F,18,2,190,2,0,3,5,2
F,18,17,312,3,2,4,5,1
F,45,8,492,0,1,0,1,2
M,1,2,560,5,2,3,3,0
M,18,2,85,5,4,4,0,3
M,25,6,560,3,4,3,1,2
M,56,15,286,2,3,0,1,1
F,18,18,558,1,3,5,2,3
M,25,17,18,5,0,1,2,0
M,56,4,10,4,1,4,4,2
M,25,4,871,3,1,5,0,5
F,25,18,148,2,0,5,4,0
F,56,12,410,2,1,2,1,0
F,1,0,735,5,3,0,4,4
M,35,17,437,1,3,5,3,0
F,18,4,53,2,2,1,5,1
M,25,2,744,2,2,4,2,1
M,18,15,68,2,3,1,0,4
M,35,6,967,2,0,3,5,1
M,45,9,597,0,2,0,2,1
F,35,5,28,4,4,4,2,1
M,45,14,990,3,5,4,4,0
F,45,11,630,0,1,1,3,0
M,35,0,220,4,5,5,3,0
F,25,20,326,4,2,1,0,1
F,50,13,430,2,4,3,5,2
F,25,0,53,0,1,3,0,2
M,50,4,741,1,5,4,5,2
M,1,11,553,2,4,1,3,1
F,25,0,434,4,0,5,4,3
M,18,17,826,5,5,1,5,0
M,1,0,228,0,0,2,4,4
M,25,12,64,3,0,0,2,3
M,18,9,285,4,5,4,3,4
M,18,16,590,3,2,3,0,1
M,35,5,945,0,0,1,3,2
M,45,4,306,5,4,3,5,5
M,25,10,923,2,4,2,2,0
F,50,4,377,3,2,1,4,1
M,45,16,911,4,2,2,2,0
F,25,0,973,4,5,2,3,0
F,45,14,937,1,4,5,1,5
F,50,1,793,2,1,0,2,0
M,45,11,211,5,4,2,5,1
F,50,7,307,0,1,1,5,2
M,25,7,705,4,5,4,4,3
M,18,2,108,1,2,2,3,0
M,18,14,947,1,0,2,5,3
M,25,9,333,5,0,1,3,0
F,1,3,42,0,0,0,1,2
M,25,3,727,3,3,0,1,4
F,35,0,334,3,5,0,1,2
M,45,15,280,1,3,1,0,3
F,25,8,450,0,0,0,2,0
M,50,7,480,5,0,2,2,4
F,25,13,894,5,2,5,0,2
M,18,10,800,4,2,5,4,4
M,45,17,708,3,0,3,5,3
F,18,15,804,2,2,2,5,4
M,35,4,325,4,4,3,5,3
M,25,1,78,4,5,1,0,3
M,18,16,802,2,2,0,5,1
F,56,10,325,1,5,4,3,3
F,18,18,109,3,4,1,0,4
M,1,3,307,2,4,3,1,4
M,18,13,286,2,2,2,4,2
F,35,3,200,2,3,3,2,3
F,50,2,362,4,1,1,5,3
M,25,2,631,4,2,2,4,5
M,50,15,981,5,5,2,4,1
M,56,20,26,2,1,3,1,2
M,50,3,275,5,5,4,1,4
F,35,17,26,2,0,5,5,2
F,18,2,447,5,3,0,4,3
F,1,17,773,5,0,2,0,0
F,35,2,462,3,1,2,2,0
M,1,1,131,1,1,0,2,2
F,1,2,48,3,0,1,4,0
F,25,11,985,2,1,3,1,4
F,56,5,990,3,5,5,1,5
M,35,6,731,0,3,2,0,2
M,50,7,958,2,2,2,0,1
F,18,18,326,3,5,2,5,1
M,18,2,497,4,0,4,2,5
M,18,2,190,2,4,4,1,5
M,35,16,21,3,0,3,1,5
M,45,0,484,5,3,5,2,4
M,1,1,212,2,0,0,2,0
M,25,20,309,1,4,1,4,0
M,35,20,27,5,1,5,1,4
F,45,4,630,3,5,3,4,3
F,1,18,307,5,5,5,4,0
M,35,10,777,2,5,2,2,0
F,18,2,280,2,0,0,5,2
F,1,17,235,0,4,5,3,3
F,35,7,907,4,5,5,3,4
F,35,12,30,1,4,0,4,5
F,50,1,200,1,0,0,1,0
M,1,17,245,3,3,0,5,4
M,18,10,377,0,1,3,5,5
M,1,8,973,0,2,1,2,2
F,18,11,760,4,3,5,0,3
F,18,4,272,0,5,0,1,2
F,45,19,273,4,2,0,5,0
M,25,12,333,0,3,2,3,1
M,18,2,234,4,4,5,5,3
M,18,16,66,0,1,5,3,1
F,50,14,606,4,0,1,4,4
F,18,13,287,1,3,2,4,2
F,25,16,63,2,1,3,5,5
F,50,18,41,4,5,0,3,3
M,1,4,280,1,4,0,5,2
F,18,3,856,1,4,4,2,2
F,45,2,87,4,4,2,2,1
M,45,0,274,3,5,2,3,5
F,25,4,956,3,2,2,2,1
M,50,8,23,1,1,4,5,5
M,35,0,235,5,5,4,0,3
M,45,16,947,5,4,3,2,4
F,1,1,490,1,1,3,1,3
M,18,13,441,2,5,0,1,2
M,18,11,761,5,3,3,0,0
F,18,2,60,5,1,5,5,5
F,25,17,983,0,5,2,0,3
M,25,6,436,0,3,2,4,0
M,18,6,113,3,1,0,3,4
F,56,2,949,0,0,2,1,4
F,25,8,373,0,0,4,0,2
M,25,9,925,3,5,5,1,0
M,25,15,62,3,1,1,4,0
F,45,14,804,1,1,2,4,2
M,1,12,985,1,2,5,5,4
F,25,9,524,3,3,0,2,4
M,25,15,920,1,0,0,4,4
M,25,9,811,4,1,4,3,5
F,1,17,640,0,4,3,0,2
F,35,8,782,0,3,0,1,2
M,25,4,940,2,4,2,3,3
M,18,17,970,5,2,3,2,0
F,18,3,830,1,4,1,2,4
M,50,1,104,5,3,3,3,4
M,25,20,226,5,5,5,3,2
M,25,5,301,1,0,4,5,4
F,1,17,377,1,4,0,4,2
M,45,1,486,4,0,4,2,1
M,50,15,641,5,4,1,2,0
F,1,2,685,0,0,3,2,4
F,56,10,306,1,1,4,4,3
F,1,14,143,1,0,4,2,3
M,35,4,813,3,5,4,3,2
F,56,13,28,2,4,1,2,0
F,18,1,919,3,0,3,1,2
F,45,4,640,3,0,2,3,0
M,18,12,758,1,0,2,0,4
M,35,12,196,5,1,4,3,0
M,1,13,83,0,4,0,1,5
F,50,1,850,3,3,1,1,4
M,1,17,658,3,2,5,1,3
M,35,3,905,2,1,4,4,0
F,25,4,339,3,4,0,1,3
F,35,1,307,2,2,3,1,5
M,18,4,131,5,3,2,0,2
M,35,2,447,3,5,3,0,4
F,25,2,875,1,3,1,0,5
F,1,14,12,0,0,5,4,0
M,1,9,207,1,5,1,1,4
F,18,0,486,5,0,2,2,3
F,25,14,666,5,5,1,3,3
F,1,7,275,4,1,1,2,1
M,18,2,61,2,5,0,3,0
M,18,5,296,0,1,2,3,4
M,25,19,171,4,1,3,0,1
M,1,2,211,4,0,2,0,1
F,1,6,417,4,3,4,0,5
M,25,4,602,3,1,1,3,4
M,18,11,49,3,2,0,4,0
M,45,16,780,1,5,0,5,3
F,50,12,674,3,0,4,3,3
F,25,6,170,5,1,2,5,1
M,18,12,10,0,1,5,4,5
F,45,5,215,0,2,1,2,5
M,25,6,458,3,0,0,5,1
M,35,11,652,4,1,3,3,4
M,18,6,45,3,2,1,5,2
F,1,1,951,4,4,4,5,3
M,18,19,631,5,0,1,2,2
M,25,15,333,2,3,4,1,2
F,35,9,750,3,3,1,0,0
F,18,7,361,4,3,0,4,0
M,25,15,501,5,2,0,1,4
M,25,1,462,0,1,1,3,2
F,25,2,914,4,4,0,3,5
F,35,13,473,0,0,3,2,5
F,45,16,80,5,1,2,1,0
M,45,6,452,4,1,1,0,3
M,45,7,940,1,0,2,3,0
M,45,0,655,5,4,5,1,0
M,25,17,148,2,4,2,4,3
F,18,10,230,3,0,2,4,4
M,45,4,598,3,1,4,1,5
M,1,9,970,5,3,5,4,1
M,35,8,417,1,0,3,0,4
F,45,4,685,5,5,2,0,4
F,45,10,370,5,4,1,4,4
F,35,0,598,1,1,3,3,3
F,18,6,463,2,2,1,5,1
F,25,16,111,5,2,2,4,1
M,18,6,275,4,0,3,1,2
M,1,6,465,3,5,2,0,0
F,18,3,523,0,4,3,0,0
F,35,13,301,2,2,1,0,2
M,18,18,181,2,3,3,5,4
M,50,13,473,1,5,3,0,1
F,18,19,969,4,5,3,5,0
F,50,19,603,1,3,4,5,4
M,25,6,226,2,1,2,0,0
M,35,14,930,4,1,4,5,0
M,18,16,553,3,5,1,0,4
M,18,14,48,2,1,5,5,4
M,25,18,906,3,1,4,0,2
F,25,15,815,5,2,0,0,4
M,25,6,834,2,1,0,1,3
F,45,4,905,1,2,4,0,1
M,56,6,974,4,2,3,3,1
M,45,17,701,3,2,4,5,0
M,45,16,88,3,4,0,0,1
F,18,19,280,0,3,5,5,2
F,56,5,744,3,1,2,2,0
M,25,17,405,4,3,2,5,2
M,35,2,943,3,1,3,2,3
M,50,2,492,4,2,3,0,0
M,50,0,544,2,1,5,4,0
M,25,13,629,2,2,0,3,5
F,45,17,484,2,5,5,4,1
F,45,4,813,3,3,3,2,5
M,18,20,430,0,1,2,0,2
M,18,14,37,3,4,4,0,4
M,1,2,838,4,3,5,1,4
F,1,0,473,3,0,4,2,5
M,50,14,90,2,2,3,3,3
M,56,4,29,4,4,1,1,2
F,45,6,800,5,1,5,3,1
F,45,7,502,4,3,4,2,3
F,25,1,622,5,4,3,2,5
M,45,12,435,5,5,3,4,4
F,45,1,927,4,0,1,4,2
M,25,7,280,5,1,4,5,0
M,25,16,61,4,1,2,3,1
M,45,1,603,1,2,4,5,1
F,25,9,10,1,1,1,3,0
M,18,5,826,1,1,2,3,1
M,18,11,820,5,3,5,0,2
M,35,19,296,3,1,0,2,1
M,18,2,540,0,4,0,0,2
M,35,20,652,0,4,1,5,2
M,45,19,553,2,3,1,0,4
F,18,7,720,2,4,2,2,3
M,18,6,207,5,0,0,3,0
M,45,6,306,0,1,0,3,5
M,25,0,442,4,1,3,3,1
F,50,2,349,4,4,2,4,3
M,25,7,12,0,1,1,4,2
M,56,20,778,0,1,0,2,2
M,25,2,454,2,5,5,4,3
M,25,12,21,3,4,5,5,4
F,1,7,627,1,3,4,4,4
F,45,15,445,3,5,5,3,5
F,56,17,926,0,5,3,4,4
M,35,10,361,0,3,0,0,3
F,25,2,338,5,0,2,1,1
F,56,0,735,3,5,0,5,0
F,45,2,662,5,0,2,0,5
F,45,7,850,0,0,3,0,0
M,25,3,498,5,3,4,4,5
F,25,6,981,1,1,5,3,0
F,1,13,333,4,4,4,3,0
M,25,3,265,5,4,3,3,5
M,56,7,104,0,1,5,5,5
F,25,1,525,0,2,3,1,5
F,50,1,228,5,1,0,3,1
M,45,4,489,0,4,4,1,1
M,1,0,523,5,5,1,2,2
M,25,12,988,2,4,3,1,5
M,50,10,361,3,3,1,3,1
F,25,2,547,5,4,4,4,4
F,1,2,751,3,2,3,0,3
M,45,14,441,5,5,3,4,2
M,18,8,296,1,5,3,1,3
F,35,17,431,4,0,4,4,1
M,18,14,285,0,4,1,0,5
M,45,4,361,1,5,5,1,5
M,35,0,314,5,2,2,3,0
M,1,6,943,5,2,5,5,1
F,35,5,98,2,4,3,2,5
F,1,2,122,4,4,3,5,1
M,25,17,24,0,1,0,4,0
M,25,17,210,4,1,4,5,4
M,35,8,277,2,3,5,5,3
F,56,15,68,5,0,3,0,4
M,18,9,274,0,0,0,4,1
F,25,4,292,3,0,5,5,1
M,18,14,708,1,2,5,0,1
M,25,12,900,1,1,4,4,2
M,35,0,802,3,4,5,0,2
M,50,6,452,0,2,0,4,5
F,45,8,544,4,0,4,5,5
F,50,12,272,2,3,4,3,1
M,35,19,201,0,5,4,0,0
M,45,5,590,5,4,2,2,1
F,18,2,208,4,2,1,3,5
F,50,4,623,5,3,2,4,3
M,45,5,406,0,1,3,3,3
M,25,6,540,4,1,1,3,2
M,25,17,380,2,1,5,0,5
M,18,0,196,4,3,1,1,5
F,50,15,165,4,4,2,1,2
F,1,20,244,2,3,5,5,2
M,25,1,983,2,4,5,0,2
F,25,2,925,3,2,4,3,3
M,35,0,993,4,2,4,1,3
F,18,17,440,3,1,1,0,1
M,18,15,923,3,0,2,1,1
F,25,11,231,5,3,4,3,0
F,18,6,15,3,0,5,1,0
M,50,11,196,0,3,3,1,0
F,18,12,580,4,2,2,1,0
M,50,15,230,3,0,0,3,5
M,18,18,459,5,5,5,5,1
F,35,19,370,1,1,1,5,2
M,45,9,83,3,4,1,3,3
M,50,18,584,3,0,1,5,2
M,50,4,362,4,5,2,3,3
M,50,4,744,3,1,4,0,5
F,25,1,274,4,5,0,4,0
M,18,12,741,2,0,5,3,4
M,25,16,15,4,1,3,1,1
M,45,3,952,2,1,1,2,0
F,25,4,704,4,4,4,3,1
F,45,8,113,0,2,2,1,3
F,50,1,813,2,5,0,2,4
F,18,10,603,3,5,5,1,4
F,45,15,975,4,5,5,5,3
M,18,2,800,2,4,4,2,3
M,45,2,405,2,3,4,0,2
M,45,16,12,4,1,4,4,1
M,18,19,142,0,3,3,5,2
M,1,9,181,0,4,2,4,4
M,18,9,469,2,2,5,4,4
F,25,2,970,0,3,5,2,5
F,18,4,361,2,0,1,4,1
F,35,14,563,5,2,0,5,2
F,18,16,373,1,3,0,2,3
M,45,12,337,2,2,2,1,2
M,18,14,843,0,4,0,3,2
F,35,4,53,4,1,4,3,1
M,45,17,735,0,1,4,4,0
M,25,12,495,5,1,0,2,0
M,50,9,148,1,3,3,5,5
M,50,7,208,2,3,1,3,2
M,56,5,780,5,0,5,2,5
M,18,4,946,1,2,1,3,0
F,25,6,181,0,2,2,1,0
F,1,12,118,1,4,1,4,0
M,1,7,551,0,5,5,2,5
M,18,17,764,3,3,2,5,3
F,1,13,98,0,2,4,5,3
F,35,3,123,2,3,1,5,0
F,25,0,801,1,4,0,5,2
M,35,20,15,3,2,2,4,1
F,35,13,813,3,5,2,3,3
F,25,9,309,1,1,2,1,1
M,1,11,847,2,3,1,5,5
M,45,18,244,5,0,0,4,1
F,1,15,306,5,4,3,3,0
F,25,0,631,1,2,5,5,4
F,45,18,42,1,1,0,3,1
F,18,12,358,5,4,5,3,5
M,35,3,462,1,4,4,3,0
M,1,6,939,0,5,0,1,2
F,45,5,345,5,0,0,3,1
M,25,4,346,4,4,3,5,0
M,50,10,878,2,2,1,1,5
M,50,12,443,5,5,3,1,2
M,45,9,471,5,1,2,4,2
M,35,4,175,2,4,1,2,4
M,35,7,193,0,3,2,2,3
F,45,20,31,1,3,1,5,1
F,25,17,956,3,2,4,0,0
M,25,4,54,1,5,4,4,0
F,25,2,921,4,3,0,0,4
M,25,0,826,1,1,4,2,3
M,35,13,78,3,2,5,1,0
F,45,9,598,3,4,5,0,5
M,50,6,550,1,3,0,2,3
M,50,13,908,3,5,0,2,0
M,50,6,944,5,4,5,5,3
F,35,14,483,0,0,0,5,3
