Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,35,19,612,5,2,3,5,2,1,0,2
M,25,16,483,4,2,5,0,0,0,2,2
M,56,2,81,4,0,3,5,4,5,3,3
M,18,17,115,4,4,5,0,2,3,4,1
F,1,13,537,5,0,1,0,2,2,3,4
M,1,0,826,3,3,1,0,0,3,5,3
M,45,6,988,1,3,2,2,0,5,1,5
F,18,13,240,4,1,3,4,3,2,3,2
F,50,2,461,3,0,4,3,0,2,0,2
F,35,15,852,3,4,0,4,0,4,1,2
F,18,10,152,3,4,0,0,0,0,4,1
M,50,4,421,5,1,3,0,0,5,0,0
F,56,8,10,3,2,4,3,3,3,5,1
F,50,9,870,2,3,0,0,0,0,5,1
F,50,0,841,0,5,0,4,0,1,5,1
F,35,3,37,4,0,3,0,0,0,1,2
F,35,18,309,0,1,0,4,5,5,3,2
F,35,2,171,2,2,4,2,0,1,4,2
F,45,11,606,4,4,1,0,5,3,2,5
M,18,18,224,4,0,1,1,2,2,1,2
M,56,7,940,5,1,5,1,2,1,3,5
F,50,9,919,4,0,5,3,0,4,4,0
F,35,14,281,5,0,2,5,2,4,3,1
F,25,9,801,5,5,0,3,5,1,2,5
F,18,5,109,1,4,4,0,0,0,1,4
F,56,8,171,5,4,0,2,0,3,0,2
M,50,11,847,3,0,0,0,4,3,3,4
F,25,14,800,3,4,3,3,3,4,3,5
F,56,3,209,4,2,1,5,3,4,5,0
F,18,4,465,2,0,0,0,0,3,1,3
M,25,16,234,2,2,0,3,5,1,2,1
M,35,8,974,0,2,0,2,0,1,5,0
M,18,0,926,1,3,0,0,0,5,0,3
M,45,12,997,1,3,4,3,0,5,3,0
F,25,15,492,5,3,2,3,2,3,0,2
M,45,14,63,0,3,5,3,3,1,0,0
F,18,10,150,1,3,0,2,0,5,5,0
F,35,13,274,1,3,5,4,3,2,0,0
F,25,7,959,4,3,0,0,4,4,5,3
F,45,4,206,3,1,3,5,0,0,2,3
M,35,15,627,1,4,0,0,5,0,3,0
F,1,19,559,2,0,0,4,0,5,0,3
M,35,3,820,4,0,5,2,3,3,2,1
F,1,5,875,1,2,0,3,3,1,1,4
M,25,12,381,2,5,0,0,0,2,2,0
M,18,2,987,4,4,0,0,0,0,4,0
M,35,1,549,1,4,5,1,4,4,4,3
M,56,7,975,5,1,1,2,0,2,2,2
F,35,8,581,4,0,0,4,4,0,2,0
F,50,8,600,4,5,3,0,0,0,3,1
M,45,19,813,1,2,0,2,3,4,4,3
F,50,12,633,0,0,0,4,0,0,3,3
M,35,9,987,5,4,0,3,2,1,2,2
F,18,5,850,0,4,0,0,0,5,2,4
M,56,12,666,1,2,4,1,4,5,4,4
M,25,17,296,3,2,0,0,4,0,0,5
M,1,3,245,2,1,0,2,0,2,2,2
F,25,10,498,2,5,0,0,0,3,2,5
F,35,11,793,2,1,5,3,2,3,2,1
M,18,0,946,2,5,5,2,0,3,1,2
M,35,15,320,0,1,5,3,0,1,4,1
M,25,18,943,0,4,2,0,0,1,1,1
M,18,1,279,2,1,0,1,2,2,2,3
M,18,1,863,3,0,0,0,4,3,2,3
F,25,3,370,3,4,3,5,0,0,3,0
F,35,4,596,3,1,2,0,0,1,3,4
M,18,5,622,3,1,4,2,2,0,3,5
M,25,1,731,5,2,0,1,3,0,5,0
F,18,18,967,1,3,2,5,0,0,5,2
M,35,14,959,4,3,2,0,2,3,0,4
M,56,10,118,3,2,4,3,2,5,2,4
M,35,14,983,3,0,1,2,0,5,4,4
F,1,19,900,4,2,1,3,0,3,3,4
M,56,16,465,5,0,3,2,1,0,5,3
M,56,19,272,3,2,4,0,1,5,5,3
M,35,1,988,4,0,1,0,0,0,5,1
M,50,12,843,4,4,0,2,5,4,1,5
F,56,10,826,3,3,3,0,0,0,1,1
F,25,10,175,5,3,2,0,0,0,3,0
M,35,8,557,0,0,0,1,2,4,4,4
M,50,3,833,1,0,0,0,0,4,0,2
F,35,15,442,3,1,0,0,3,0,4,4
F,18,7,700,1,3,2,2,5,1,0,3
F,1,14,911,3,3,3,0,0,0,1,0
M,35,10,292,0,3,2,5,1,5,2,0
M,45,9,303,2,2,0,0,0,0,5,0
F,18,18,122,0,1,0,4,0,3,4,3
M,50,15,49,2,5,0,0,0,0,0,3
M,50,11,672,2,2,0,4,4,4,3,1
M,18,6,110,2,3,3,3,2,2,3,1
M,18,18,919,3,5,0,4,0,3,1,3
F,56,16,89,3,5,0,3,0,5,2,1
F,25,12,114,2,1,0,0,0,0,2,0
M,35,18,296,0,2,0,0,0,0,1,0
M,45,17,764,5,2,4,5,3,1,1,1
M,25,19,122,2,5,0,0,0,0,3,2
M,56,1,786,2,0,0,4,0,0,2,2
M,56,13,672,4,1,0,1,4,1,0,3
F,1,3,674,4,4,2,0,0,3,1,2
F,50,7,452,5,0,1,0,4,3,3,2
M,50,19,826,2,4,5,4,1,1,2,1
M,25,14,959,4,3,0,0,0,4,2,2
M,18,7,231,5,4,0,0,0,3,5,3
F,1,8,600,5,3,3,4,5,3,3,5
F,50,18,462,4,3,1,0,4,3,3,0
M,35,15,462,2,2,3,0,0,0,1,1
F,35,7,525,0,0,4,0,0,1,3,2
M,25,0,793,2,3,0,4,0,4,3,3
F,35,15,704,4,1,0,5,0,2,1,0
F,25,3,662,0,1,0,0,4,3,2,5
F,56,17,115,2,0,2,0,0,0,1,4
M,18,16,988,0,4,3,0,0,1,4,5
M,1,2,127,4,5,2,3,0,0,4,4
M,1,14,480,1,2,4,4,0,5,2,4
M,50,15,245,3,3,2,0,4,1,2,0
F,45,4,85,4,0,0,2,0,4,2,3
M,56,0,577,4,1,2,4,1,3,0,0
F,18,6,352,2,1,0,0,0,3,4,0
F,25,14,934,0,5,5,1,0,0,1,5
M,35,11,15,1,5,5,1,2,0,0,3
M,25,3,764,0,4,5,4,0,3,5,0
M,25,4,985,2,0,3,1,4,4,3,5
M,50,16,793,2,5,3,0,1,0,4,5
M,25,14,967,2,4,0,0,0,0,4,2
M,25,2,975,0,3,5,0,0,3,1,2
M,35,9,727,3,3,0,0,3,4,3,5
F,18,18,460,3,2,2,5,5,1,4,1
F,35,13,871,3,2,2,4,3,4,2,1
F,50,10,146,5,3,0,2,0,0,0,2
F,50,17,933,1,2,1,4,0,2,1,1
M,1,14,809,3,4,2,4,0,0,0,5
F,18,1,223,4,1,5,2,1,0,0,5
F,18,19,19,0,3,2,0,0,4,3,3
F,35,2,931,3,4,0,3,2,4,1,0
F,35,8,361,3,2,1,1,2,3,2,2
M,1,5,110,4,2,0,0,0,0,5,5
M,1,3,148,0,1,2,0,0,0,5,0
F,1,4,931,1,1,0,1,4,3,1,0
M,45,13,878,0,4,4,3,3,0,4,2
F,1,12,809,5,5,0,0,0,1,4,2
M,35,1,775,3,3,5,4,0,5,2,2
M,45,3,50,2,0,0,0,0,3,5,5
M,50,7,396,4,2,5,0,0,0,0,1
M,50,18,581,4,0,2,5,2,4,3,5
M,25,15,494,3,4,2,3,0,4,0,2
F,56,1,853,0,2,2,0,4,5,5,5
F,56,14,168,0,2,4,1,2,0,2,2
F,50,7,974,5,3,0,1,4,4,5,5
M,18,20,975,3,5,0,0,0,0,5,1
M,35,16,445,1,3,3,2,1,4,2,5
M,35,0,378,1,5,0,0,0,0,1,5
M,56,1,108,2,4,0,4,1,5,3,5
F,56,0,465,4,0,0,3,0,0,5,0
F,56,13,458,4,4,0,2,3,1,0,0
F,1,9,38,1,0,5,5,0,5,0,1
M,56,6,62,3,2,5,0,0,0,0,2
M,35,2,108,4,1,1,0,1,0,2,4
M,56,12,990,5,3,0,4,0,0,0,2
M,56,3,430,5,2,4,0,4,2,4,0
M,35,15,142,5,1,0,2,5,1,5,2
M,18,17,265,4,1,0,0,0,3,3,4
F,50,10,222,2,0,0,4,0,3,1,2
F,18,17,965,3,0,1,4,3,2,3,4
M,56,12,850,5,3,4,0,1,0,5,3
F,35,15,31,4,2,3,4,0,4,4,1
F,18,12,900,2,2,2,3,0,3,3,0
F,25,11,275,2,5,4,1,0,0,3,4
M,56,8,764,0,4,2,0,0,5,0,0
M,35,12,23,4,2,1,5,2,4,5,1
M,1,5,38,5,3,3,5,2,4,0,1
F,50,4,975,1,0,0,0,0,0,4,4
F,56,13,770,0,3,1,0,0,5,3,5
M,1,18,971,4,3,2,4,1,1,1,5
F,18,4,447,3,5,0,0,0,1,4,1
M,35,7,143,3,0,3,0,0,0,5,3
M,35,14,972,3,4,0,1,2,0,4,4
M,1,14,170,3,1,5,0,0,3,4,3
F,1,17,727,3,4,3,4,1,4,1,3
F,35,15,300,5,5,0,2,0,1,4,3
F,50,10,534,4,3,0,4,0,5,0,1
F,45,11,975,3,4,1,0,0,5,1,1
M,25,11,596,4,1,0,2,1,0,3,2
M,35,8,122,0,0,1,0,0,3,2,3
M,50,4,802,4,3,0,3,3,0,1,3
M,35,3,758,3,5,4,4,5,0,0,0
F,25,18,234,2,4,2,5,0,4,0,0
F,25,0,64,5,3,0,0,0,0,3,5
F,35,8,601,0,5,0,4,3,0,4,3
M,18,16,469,5,5,0,4,0,5,3,5
M,25,3,181,5,5,0,5,0,4,4,3
M,35,1,705,2,3,5,3,3,0,5,3
M,35,17,497,0,5,4,2,3,4,4,1
F,35,19,935,4,4,0,1,0,5,5,0
M,25,13,534,5,1,0,2,0,4,2,3
F,56,6,857,4,4,4,3,4,5,2,3
M,50,7,492,0,4,4,5,5,5,5,3
F,56,3,430,2,1,0,0,4,3,4,4
M,35,3,958,2,4,0,0,0,0,2,3
F,35,5,452,3,2,4,5,0,0,0,3
M,45,3,431,2,0,0,2,1,2,0,0
F,35,17,200,2,1,2,1,0,4,4,3
M,1,12,21,4,2,0,0,0,4,5,3
M,35,14,89,2,3,2,5,0,5,5,5
F,25,4,30,4,5,5,0,0,0,0,3
F,25,3,701,2,4,4,5,1,5,0,5
F,45,9,913,1,0,5,1,0,1,1,0
F,45,9,843,1,0,0,0,1,0,4,0
F,18,19,441,2,0,5,0,0,1,0,1
F,35,18,534,4,4,4,0,1,2,1,5
M,18,4,170,0,3,0,2,5,4,2,2
M,25,14,79,4,4,0,4,3,0,0,1
M,25,0,602,0,0,0,0,4,0,2,5
M,18,6,21,4,4,4,1,0,0,3,2
M,18,8,705,4,1,4,1,0,0,5,4
F,56,19,482,2,4,2,3,4,4,1,1
F,18,6,208,5,3,3,3,5,2,3,3
M,50,18,21,2,3,0,0,4,4,3,2
M,56,1,956,4,0,3,5,1,1,2,2
F,50,2,483,0,2,0,0,1,0,2,2
F,50,18,603,4,4,0,4,1,5,0,0
F,50,8,915,4,0,0,0,4,3,5,3
M,1,14,60,1,4,0,4,1,5,0,3
F,56,5,525,5,0,0,0,2,0,0,5
M,18,20,15,0,0,0,3,4,3,2,1
M,25,1,612,4,1,2,4,1,1,1,4
M,45,11,10,4,2,5,0,0,3,5,1
F,18,0,161,1,5,0,0,0,0,3,5
F,56,3,525,4,3,0,0,0,3,0,5
M,35,12,787,0,5,0,3,0,1,4,2
M,45,14,79,4,3,4,5,2,4,0,2
M,45,1,904,2,4,2,0,0,0,4,2
F,56,5,992,0,0,0,2,2,4,1,3
F,35,19,63,1,1,2,3,0,3,0,2
M,50,6,571,1,2,5,3,0,0,2,5
M,1,14,327,1,1,4,1,4,0,1,5
M,18,11,209,2,5,0,1,4,0,5,3
F,50,19,452,3,2,2,3,0,4,1,2
M,1,14,501,4,3,4,2,1,4,2,5
F,25,3,282,0,5,0,0,0,0,2,0
F,1,1,334,4,5,0,0,0,5,1,5
M,50,10,988,2,0,3,0,0,5,2,1
F,35,9,926,2,0,1,1,5,3,1,5
F,35,18,63,0,1,4,3,2,4,4,4
F,45,17,16,4,5,0,0,4,4,1,2
M,25,18,931,4,2,4,0,0,3,1,1
F,56,10,381,1,4,3,2,2,0,0,3
F,56,5,731,2,3,0,4,2,2,4,3
M,50,9,674,3,3,2,3,0,0,0,2
M,1,12,616,3,2,0,3,3,3,3,0
M,1,18,30,5,0,5,5,4,4,5,0
M,35,0,15,3,1,1,3,3,3,4,0
F,56,10,462,4,4,0,0,0,3,1,4
F,25,16,63,1,1,0,3,3,3,4,4
M,50,7,38,3,5,1,4,5,2,1,0
F,50,20,997,3,0,0,3,5,1,4,3
F,45,12,826,4,4,2,4,0,2,1,2
M,35,12,118,4,0,0,0,0,0,4,3
M,35,12,458,1,3,0,0,0,0,1,0
M,56,0,641,0,5,2,1,2,5,0,3
M,35,15,786,3,1,0,0,0,0,3,0
M,35,9,85,2,3,1,0,0,0,2,0
M,56,6,641,4,5,0,5,2,3,5,5
M,18,19,105,1,3,2,2,5,1,3,4
M,25,18,597,0,5,3,1,5,5,4,5
F,45,11,911,1,5,0,4,0,0,2,4
M,35,11,240,5,5,0,4,4,3,2,3
F,35,11,560,4,4,0,0,0,0,2,0
M,18,19,70,2,2,1,4,0,0,3,4
M,50,9,30,3,3,0,2,0,1,0,1
F,35,17,726,1,5,4,1,4,1,3,1
F,56,17,983,5,3,4,0,0,4,2,3
M,1,18,143,0,0,0,0,5,0,2,4
F,18,17,457,5,5,5,0,3,3,1,4
F,18,2,483,1,2,0,0,5,4,0,3
M,56,13,991,2,0,5,4,3,2,4,2
F,1,14,229,1,3,4,4,0,5,3,1
F,25,17,809,5,3,4,5,0,3,3,4
F,1,3,60,3,2,0,5,1,4,5,5
F,35,20,110,4,4,2,0,3,5,0,4
M,25,16,704,4,2,3,1,2,0,4,1
M,50,8,360,1,5,1,2,5,1,4,3
M,56,6,727,0,0,0,2,0,5,1,3
F,50,19,140,0,5,0,4,1,5,5,0
M,50,12,245,4,2,0,5,0,4,1,3
F,50,1,306,5,1,2,3,4,1,2,4
F,35,20,951,5,1,1,2,0,3,0,4
M,25,18,186,4,2,0,0,1,0,0,2
M,35,12,88,0,1,0,0,0,5,0,0
F,56,3,68,1,1,0,2,0,5,3,1
M,18,17,934,5,2,3,1,1,0,5,1
M,1,9,446,3,1,4,2,0,5,1,4
M,25,9,83,5,0,5,0,4,3,5,2
F,56,18,895,4,5,0,2,1,4,0,0
M,1,18,104,2,4,1,1,0,4,5,0
M,18,10,417,3,1,2,0,0,1,2,4
F,18,0,501,3,1,0,4,0,5,5,0
M,35,9,970,5,1,0,1,0,3,0,4
F,35,17,928,4,0,0,5,0,5,0,3
M,35,7,900,4,4,4,2,5,1,2,3
F,56,17,194,5,5,0,0,0,0,4,5
M,45,17,468,0,1,0,2,2,0,1,0
M,50,15,300,5,5,4,3,2,5,4,1
M,18,16,471,2,1,4,4,0,0,5,0
M,50,20,321,1,2,2,2,1,5,3,0
M,50,10,303,1,1,2,1,0,4,1,1
M,35,14,465,4,1,0,1,3,0,0,0
M,18,16,969,5,3,0,5,2,3,3,1
M,18,3,921,4,3,0,2,0,0,5,4
F,45,6,953,5,2,0,5,0,1,5,5
F,45,7,29,2,1,2,4,1,1,0,4
F,35,14,826,0,4,4,2,0,4,2,5
M,45,14,443,5,1,0,3,0,3,4,1
F,50,20,980,5,1,3,3,3,5,4,3
M,50,13,198,5,3,0,2,0,4,1,2
M,18,17,700,1,0,0,0,0,0,1,1
F,35,15,809,0,0,3,4,4,5,2,5
M,18,11,297,2,1,4,5,5,5,0,3
F,35,20,532,3,2,0,0,0,3,3,4
F,18,13,114,0,2,0,0,4,3,4,0
M,35,3,606,4,2,1,1,5,3,1,4
M,56,17,895,3,5,0,4,0,3,3,2
M,45,18,524,2,1,0,1,5,0,2,4
F,18,18,180,5,2,0,5,0,3,1,4
M,35,3,530,3,5,0,0,0,0,0,3
F,56,13,69,2,4,0,0,0,0,5,2
F,50,20,275,5,1,1,0,0,3,5,1
M,56,18,120,4,4,0,0,3,4,4,4
M,50,6,943,0,4,0,5,0,0,0,0
M,1,0,300,5,5,0,4,3,0,5,1
M,35,16,49,2,1,0,0,0,0,1,0
M,56,8,672,4,5,0,1,4,1,1,0
M,25,16,483,0,1,0,4,4,1,1,4
M,50,18,352,1,5,0,3,0,1,2,3
F,35,8,997,1,0,4,2,2,0,3,5
F,50,16,275,1,3,0,2,3,0,1,3
M,56,14,473,4,0,0,0,0,2,2,0
F,35,17,787,4,2,0,0,0,0,0,5
M,35,2,481,4,2,0,4,0,4,2,4
M,35,0,915,4,0,0,0,0,0,5,0
M,56,19,916,0,5,3,1,4,4,2,0
M,1,6,988,1,0,1,0,0,0,1,4
F,50,19,292,3,3,3,2,2,5,1,0
F,56,14,539,5,5,4,0,0,0,0,4
F,1,17,296,2,0,2,0,3,3,2,4
F,25,12,80,3,2,3,3,5,3,0,3
M,35,13,115,2,1,2,0,1,5,1,0
F,35,13,307,5,2,2,0,0,0,0,5
M,45,16,891,4,3,1,3,5,0,2,1
M,56,2,493,2,4,4,5,2,3,4,0
M,35,8,118,5,2,4,0,0,1,0,0
M,56,18,121,3,5,5,0,0,3,3,5
F,50,18,161,5,3,4,2,0,2,3,4
M,45,20,446,3,4,4,2,3,3,2,4
M,45,12,309,0,2,0,4,5,2,1,4
M,35,17,847,2,4,5,3,0,0,5,0
M,56,1,197,2,1,4,0,0,0,1,0
M,1,17,773,4,5,0,0,5,3,5,1
M,50,10,45,2,2,4,2,4,4,4,3
M,1,9,136,3,3,0,0,0,3,1,2
F,45,16,631,1,4,0,0,3,2,1,0
F,35,5,554,0,1,2,1,0,3,1,4
M,35,7,530,4,2,3,2,1,4,1,3
M,18,4,801,0,5,0,2,0,0,5,2
M,25,3,87,0,2,2,3,3,1,4,3
F,1,6,30,5,2,0,5,4,1,2,0
M,35,19,931,2,2,0,4,1,5,1,0
F,35,14,240,5,1,1,4,1,3,1,0
F,25,3,530,3,3,0,3,3,5,4,5
M,35,19,902,0,5,0,2,2,2,1,3
F,35,14,752,2,0,0,2,0,1,3,5
M,1,13,492,1,3,2,4,0,3,0,3
F,35,4,982,1,4,4,0,4,0,4,1
M,35,3,360,5,5,0,0,0,0,0,0
M,35,7,939,5,5,2,0,4,0,5,0
F,35,19,853,0,4,0,5,5,5,5,0
F,1,6,457,1,4,3,0,0,4,3,2
M,50,20,297,3,5,2,0,0,4,5,5
M,35,7,339,3,4,1,4,0,0,1,3
F,1,0,108,1,1,4,4,3,5,5,0
F,35,17,432,0,4,2,2,2,3,0,2
M,18,19,558,5,4,1,3,3,3,1,4
M,25,2,358,5,0,1,0,4,4,3,4
M,25,13,484,1,3,1,0,0,3,0,0
F,50,4,933,5,3,0,5,1,0,2,2
F,25,7,704,2,1,3,4,0,0,0,5
M,50,6,850,4,1,0,0,0,2,5,1
M,1,13,69,2,4,5,0,4,3,2,0
M,1,14,49,3,3,4,0,1,3,4,1
M,18,7,220,3,5,0,5,5,5,3,3
M,45,11,900,0,3,0,2,2,1,2,5
F,45,17,975,0,1,4,1,4,5,3,2
M,35,7,79,4,3,3,1,4,2,4,2
M,18,18,880,0,3,0,2,0,3,0,0
F,25,3,480,0,2,0,4,5,0,3,1
M,25,16,13,5,5,0,0,5,0,3,0
M,45,1,547,0,2,3,5,5,5,3,3
F,1,4,925,4,3,0,4,0,4,5,1
F,45,2,168,0,5,1,3,3,0,0,1
F,45,14,987,0,2,2,1,4,1,0,0
F,25,10,442,3,0,0,2,5,4,0,3
F,56,12,314,1,1,0,0,0,2,4,5
F,25,11,458,4,3,3,0,0,0,4,2
F,25,12,358,4,0,0,0,5,3,0,5
F,35,17,977,5,5,5,0,4,3,4,2
M,35,14,234,2,3,5,3,0,3,3,3
M,35,9,307,5,4,0,0,0,0,2,4
M,18,17,122,0,0,0,0,0,2,3,1
M,56,1,604,3,1,2,4,3,2,5,4
F,56,10,312,2,1,0,3,4,2,1,1
F,50,11,379,5,3,0,0,0,0,1,1
F,56,0,115,2,1,3,4,0,4,0,3
M,50,0,127,4,3,5,3,0,3,0,2
F,45,14,209,3,4,4,2,0,5,1,2
M,35,19,29,1,1,0,1,5,3,1,4
F,56,16,973,0,2,1,1,1,5,1,5
M,1,0,554,5,0,0,1,2,0,2,2
M,35,3,971,0,2,0,2,0,0,0,2
M,25,19,616,3,0,1,4,0,4,5,0
M,45,13,761,0,0,4,0,1,1,1,3
F,25,10,16,4,3,1,4,3,2,4,3
M,18,9,775,4,2,1,4,0,4,2,3
F,56,1,431,3,1,0,4,1,5,5,0
F,56,0,923,1,3,2,2,3,2,1,1
M,35,1,544,0,3,3,2,0,2,1,1
F,25,10,297,3,1,0,2,0,0,3,2
M,35,2,704,4,2,0,0,3,2,2,1
M,56,9,666,1,2,2,2,5,1,1,0
M,35,18,554,0,4,5,1,1,0,4,2
F,56,16,786,0,3,2,0,0,5,1,0
F,45,0,396,4,4,0,2,0,3,0,1
M,25,4,68,4,2,3,5,2,0,0,0
F,18,17,60,4,2,0,4,0,2,5,2
M,25,7,148,2,1,0,0,0,0,5,4
M,18,4,435,5,0,0,5,3,4,1,5
M,50,6,370,2,5,5,0,3,1,4,3
M,1,8,931,2,5,4,2,2,1,5,0
M,50,20,62,0,2,0,1,0,0,4,2
M,1,12,983,3,0,2,1,4,3,3,3
M,25,16,630,5,5,0,5,0,1,5,1
F,25,3,186,5,4,0,0,0,5,4,2
M,45,11,680,2,4,0,5,3,4,4,4
F,50,2,89,3,4,4,0,4,1,5,5
F,1,4,554,0,4,1,0,0,1,5,4
F,50,4,933,4,3,0,3,4,0,0,5
F,1,15,229,5,4,0,1,2,0,3,1
M,25,18,279,1,1,2,0,0,0,5,0
M,25,19,534,0,4,1,0,0,0,2,0
F,35,9,833,1,4,0,0,0,3,3,2
F,25,14,493,5,3,0,1,0,0,5,1
M,18,10,421,5,1,3,0,0,0,4,1
F,35,2,122,0,1,0,0,0,4,2,1
M,35,1,112,2,4,0,0,0,5,0,4
M,1,12,959,4,5,0,2,0,1,0,0
M,18,5,443,1,0,0,0,0,3,0,3
M,50,18,292,3,4,2,2,0,5,5,3
M,50,8,705,4,4,2,2,5,1,5,2
F,25,8,320,1,2,5,3,5,3,1,2
