Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,35,11,402,0,0,4,4,3,4,0,0,4,1,0
F,1,0,473,1,0,1,0,0,2,1,0,0,5,2
F,25,0,904,0,0,2,0,0,0,3,4,3,1,0
M,18,17,977,2,2,5,0,0,4,0,3,0,1,0
F,56,7,200,0,0,4,0,0,2,0,5,0,0,3
M,18,17,797,2,0,1,0,0,2,0,3,0,4,0
F,18,6,445,0,0,1,2,0,0,0,0,0,0,0
M,18,10,525,3,0,3,0,0,4,0,0,3,2,3
M,35,3,680,0,1,5,2,0,4,3,0,0,1,0
F,50,17,944,3,4,2,0,0,3,1,1,0,0,0
F,56,17,236,5,3,0,2,4,1,5,0,4,0,3
M,25,14,559,1,4,4,1,0,3,1,2,4,5,5
M,25,2,925,3,1,5,0,0,3,3,1,0,4,0
F,25,13,705,0,0,0,1,0,3,2,2,3,0,3
M,18,6,245,0,0,0,0,0,1,4,3,3,0,0
M,1,17,170,1,0,1,5,0,2,0,0,0,0,3
F,45,2,89,1,4,5,5,2,2,3,0,4,2,3
M,25,16,581,0,0,4,0,0,4,3,5,0,0,0
F,35,1,786,2,0,4,0,1,5,0,1,5,0,1
F,18,10,988,4,3,5,5,4,4,3,0,5,3,3
F,18,5,618,3,3,5,0,2,3,3,2,2,3,5
M,18,6,990,0,0,2,3,0,0,5,0,2,0,5
M,18,11,919,0,4,1,0,2,4,5,4,4,2,3
F,25,16,704,3,4,5,0,0,3,0,0,3,0,0
F,45,18,105,0,1,5,2,0,2,1,2,0,4,2
M,50,17,122,0,1,1,2,0,0,4,0,0,1,0
M,35,13,296,0,4,0,1,3,2,4,4,2,4,2
M,25,3,802,0,4,1,4,0,0,2,1,1,5,3
F,1,3,76,3,0,2,0,0,4,0,3,4,1,0
M,25,3,87,0,1,5,0,0,0,3,0,4,0,0
M,35,18,307,0,0,0,4,0,3,0,5,4,0,0
F,25,10,815,0,2,3,0,0,0,2,0,4,0,0
F,56,19,333,1,0,4,2,3,3,4,0,0,3,4
M,35,0,878,0,2,2,3,4,4,3,1,1,5,2
M,18,17,458,0,4,0,0,0,0,0,3,5,3,3
M,56,17,148,5,0,0,0,1,3,3,3,0,1,0
M,18,17,191,3,0,0,1,0,0,0,3,0,1,0
M,1,5,209,0,0,5,0,4,0,2,1,1,0,3
M,18,9,786,0,0,2,0,3,0,1,2,5,0,3
F,1,12,870,1,4,3,0,3,1,5,2,5,4,0
M,35,1,704,2,4,3,0,0,0,0,0,0,3,0
M,18,2,600,4,4,5,1,4,5,5,5,1,1,5
M,35,1,265,4,1,1,5,5,5,4,3,0,0,5
M,1,9,944,2,4,3,0,3,3,4,0,3,2,0
F,1,2,22,5,3,4,0,1,4,5,2,1,4,1
F,25,8,307,0,4,3,0,0,0,0,4,2,1,0
F,1,15,547,0,0,4,3,0,0,1,5,1,5,1
F,1,17,272,0,4,1,5,3,3,5,2,5,0,3
F,35,9,33,3,2,3,1,0,1,5,0,4,0,1
F,56,6,280,1,4,1,4,0,0,1,4,2,5,0
F,1,2,23,1,2,0,0,3,3,0,0,3,4,1
F,18,4,751,1,2,1,1,2,2,4,3,1,2,4
M,35,9,100,0,0,0,3,4,0,0,3,4,5,5
M,18,19,524,3,0,4,2,0,0,3,0,4,0,3
M,50,6,132,4,1,4,2,0,3,2,3,0,4,4
M,18,3,826,2,4,4,0,0,0,3,5,0,1,0
F,56,2,30,1,0,2,5,2,3,1,3,4,5,3
M,45,1,463,4,0,1,1,4,5,5,2,1,0,3
F,25,12,15,2,1,3,0,0,3,4,3,1,3,4
F,50,4,560,0,0,1,2,0,1,1,2,0,5,0
M,45,9,666,3,3,2,0,5,5,2,4,2,1,5
M,56,9,105,1,3,0,0,0,3,3,4,1,1,0
F,18,17,50,2,2,4,5,1,0,5,4,5,1,1
F,18,5,110,1,2,4,1,5,3,2,3,0,4,2
F,25,17,473,2,0,0,0,0,5,3,3,4,3,0
F,50,4,933,0,0,0,0,0,0,3,2,5,4,0
F,56,6,26,3,1,4,0,0,0,0,1,4,1,0
F,50,13,114,5,0,3,0,0,4,0,4,5,3,0
M,18,7,312,4,0,2,3,0,1,1,4,4,5,0
F,18,2,957,4,1,1,3,1,5,4,0,0,2,0
M,50,12,81,5,3,5,1,0,1,1,1,4,5,0
M,35,6,118,0,0,4,0,0,0,5,1,4,2,0
M,56,19,458,5,3,0,3,0,0,5,0,3,4,0
F,56,2,131,5,0,1,0,0,2,0,0,3,3,0
M,18,0,197,5,4,1,0,2,1,2,1,4,5,5
M,18,0,870,0,3,1,5,1,0,5,1,5,5,0
F,50,18,850,0,0,3,0,0,5,0,1,2,2,0
F,25,1,622,0,3,5,0,0,1,3,5,5,2,0
F,25,9,321,4,1,0,0,0,1,1,1,0,5,0
F,25,12,612,0,4,1,5,0,5,2,1,1,5,3
F,1,18,442,3,4,4,5,5,4,4,4,3,1,5
M,25,12,457,3,0,0,0,0,4,3,5,5,2,0
M,35,6,152,1,4,5,1,2,4,0,0,3,2,3
F,35,18,852,1,2,1,0,4,3,4,1,1,2,0
F,45,6,988,0,0,0,4,0,3,3,3,0,5,0
M,50,0,751,2,0,1,5,3,4,5,3,4,4,4
F,45,1,813,5,3,0,0,0,4,5,5,0,5,0
M,56,12,602,1,2,4,0,3,1,0,5,4,5,3
F,35,16,912,0,0,1,0,4,1,5,5,0,3,0
F,45,20,108,1,0,5,5,3,2,5,2,1,4,2
M,25,2,301,2,1,3,0,3,3,1,0,0,0,2
F,50,13,152,0,0,4,5,0,4,3,0,2,0,0
F,50,5,627,1,4,1,2,3,2,0,1,2,2,3
F,1,10,551,0,0,1,2,5,0,4,2,5,0,4
M,25,9,480,2,2,4,0,5,3,4,4,3,2,0
F,50,10,108,0,0,0,0,3,2,4,4,5,3,0
M,1,2,212,1,0,2,0,0,2,1,0,4,0,0
M,35,9,447,0,0,5,0,0,0,5,1,5,3,0
F,45,1,992,1,4,1,2,4,3,2,3,1,0,3
F,35,7,863,0,1,0,0,0,4,2,4,3,3,0
M,35,20,70,5,0,3,0,4,0,2,2,4,2,1
F,18,5,921,1,1,1,0,0,3,5,2,4,3,0
F,35,10,77,2,4,4,0,0,4,0,4,4,5,0
F,50,1,908,0,0,0,0,0,0,0,3,4,0,0
M,50,3,908,1,2,5,0,0,2,4,0,4,2,0
F,56,2,87,5,0,5,2,3,4,2,3,5,4,3
F,56,8,421,2,1,5,0,0,4,5,3,5,3,0
M,18,9,215,5,4,4,2,0,2,3,3,4,2,0
F,56,6,222,1,1,1,5,2,2,5,0,0,0,0
F,56,9,853,4,2,1,0,0,1,0,3,3,4,0
F,35,9,442,0,0,5,0,0,0,5,0,5,0,0
F,35,10,77,4,2,0,0,0,2,5,2,0,0,0
M,56,18,65,3,0,3,1,2,3,5,1,5,3,0
F,50,13,453,5,3,4,0,0,4,5,0,0,5,4
F,1,8,988,0,1,4,1,3,0,5,0,0,0,3
F,35,13,421,1,4,2,1,0,2,3,1,0,0,0
F,25,1,906,0,0,2,0,0,0,5,5,5,4,0
F,50,1,326,0,3,3,5,0,3,4,4,5,2,3
M,18,12,275,1,0,0,0,0,0,0,4,0,1,0
F,50,10,826,5,4,4,0,0,0,0,2,4,1,0
M,25,7,871,0,0,0,0,0,4,2,0,4,0,0
M,25,17,480,3,0,5,0,0,0,0,4,5,1,0
F,35,15,13,2,1,0,0,0,5,4,4,1,5,4
F,56,13,946,0,0,4,1,4,0,0,0,5,3,3
M,35,9,325,1,0,5,5,4,2,2,0,0,1,3
F,45,11,143,0,4,3,5,3,4,4,3,5,3,3
M,18,8,758,3,2,0,2,3,5,5,3,0,3,3
M,25,3,372,0,3,4,5,0,1,2,1,0,0,0
M,56,18,85,1,0,2,0,0,2,1,0,4,0,0
M,35,15,870,1,2,4,4,0,2,3,1,0,5,0
M,35,9,489,0,2,0,0,0,0,0,4,0,3,0
M,35,20,577,1,0,4,0,0,4,0,0,4,0,0
M,50,7,554,1,1,1,2,0,4,4,3,1,3,3
M,35,13,916,1,0,5,5,5,2,4,3,2,1,3
F,50,20,750,5,3,2,2,3,4,2,2,0,5,4
F,35,14,605,1,4,0,4,0,0,2,5,2,4,5
M,50,6,212,0,0,2,2,0,0,3,0,3,0,4
M,45,0,772,1,4,5,0,0,0,1,5,3,5,0
M,25,7,150,3,0,1,5,1,3,4,3,0,1,3
F,18,8,148,4,4,5,1,2,0,2,4,4,0,3
F,50,6,211,0,0,3,3,5,4,4,1,5,0,3
F,50,11,442,1,1,0,4,3,5,1,4,5,3,1
F,35,20,100,0,0,0,0,0,4,4,1,0,3,0
M,18,5,942,3,3,2,4,4,4,3,3,1,3,4
M,25,15,457,5,4,4,0,0,1,1,3,2,3,1
F,45,2,912,1,2,1,4,2,0,0,2,5,0,1
F,18,10,946,0,3,1,1,0,4,3,1,3,4,5
F,35,0,29,5,0,1,0,1,5,2,1,5,0,0
M,25,13,856,0,4,4,4,2,0,5,2,4,5,0
F,1,6,128,0,0,3,0,0,3,1,1,4,2,0
M,35,17,933,4,0,5,2,5,4,0,0,0,1,1
M,35,8,604,0,4,2,0,0,2,1,4,0,4,5
M,56,16,79,0,1,4,0,0,0,3,3,0,3,4
F,35,16,436,0,0,0,4,0,0,0,4,4,3,0
M,35,3,937,0,0,0,0,0,0,5,5,0,2,0
F,1,15,537,5,2,5,0,0,0,5,5,0,0,0
M,35,10,794,0,4,0,5,1,0,4,2,0,5,1
M,35,17,740,0,0,1,5,2,1,5,3,4,0,2
M,56,7,557,1,0,3,5,0,0,4,4,1,5,0
F,35,0,534,0,1,4,0,0,0,5,0,4,0,0
M,25,17,616,5,4,3,0,3,4,3,1,5,5,3
F,45,9,685,2,1,3,3,3,1,5,0,0,1,4
F,56,7,49,2,0,5,2,2,2,2,4,4,5,3
F,45,13,180,5,0,0,2,1,0,4,0,3,3,1
M,50,9,309,0,3,0,3,0,4,4,1,0,4,0
M,50,8,977,3,0,2,3,3,4,4,0,1,3,0
F,45,18,229,3,0,1,0,1,4,4,0,5,2,0
F,35,13,958,3,0,5,5,0,2,5,0,4,2,3
F,35,13,826,3,0,3,5,1,3,0,2,4,5,0
F,35,8,220,0,0,1,0,0,0,4,3,4,3,0
M,50,5,431,0,0,3,0,0,0,2,4,4,1,0
M,25,14,446,0,0,1,1,4,2,0,5,0,1,0
F,1,0,870,3,0,3,1,2,0,5,0,4,5,2
F,45,6,804,5,0,2,0,1,4,2,3,5,3,2
M,25,14,322,1,4,5,2,3,0,2,3,2,1,1
M,35,9,786,0,3,4,0,0,5,3,0,0,0,0
M,35,12,38,0,0,2,3,5,2,4,3,5,0,3
M,35,16,127,5,3,5,1,3,0,4,3,0,3,4
F,18,19,850,2,1,2,2,5,5,5,1,1,0,3
F,25,16,296,3,2,1,0,0,1,4,2,0,5,0
M,50,3,627,0,0,0,3,0,0,0,5,5,2,5
F,35,20,465,0,0,0,0,0,0,2,1,3,2,3
F,45,15,194,0,0,5,2,3,5,2,2,0,1,3
F,50,13,980,2,1,5,2,5,0,1,4,2,1,3
F,25,10,609,1,3,4,0,1,0,5,4,4,4,2
M,56,13,800,0,0,2,5,0,2,2,0,4,4,3
M,25,0,850,5,3,5,2,0,2,2,0,4,0,0
M,50,8,443,4,1,1,0,0,0,4,3,4,3,0
F,35,7,969,5,4,5,0,0,2,0,2,0,2,0
M,25,14,685,0,0,2,1,1,2,0,5,2,1,1
F,1,15,108,3,0,0,4,5,0,2,4,1,3,5
F,45,2,296,0,0,2,0,0,0,1,4,5,1,3
F,50,13,612,1,3,2,2,3,2,0,2,0,4,3
F,35,17,306,2,2,2,0,3,2,5,4,4,1,2
M,18,17,120,0,3,5,2,0,4,0,5,5,0,0
F,50,9,459,0,0,2,5,2,2,2,4,0,5,2
M,1,19,674,0,2,1,0,0,4,4,4,0,2,0
M,50,13,956,2,4,1,3,0,1,0,4,5,2,3
F,35,4,354,0,4,4,0,0,3,1,1,4,4,0
F,35,10,114,2,2,4,0,5,3,5,4,4,1,5
M,18,1,603,0,1,5,0,0,5,5,4,0,4,0
M,56,0,168,2,2,5,3,1,0,1,2,1,5,3
M,35,7,770,0,0,4,4,0,2,2,1,0,4,0
M,25,7,935,0,3,3,4,5,1,5,5,1,3,0
F,25,9,170,5,1,4,5,0,0,0,5,4,3,0
F,45,20,29,5,3,0,0,0,2,2,2,0,1,5
F,45,9,240,0,0,5,5,0,4,3,3,1,4,4
M,25,17,13,0,4,5,1,1,0,2,3,4,3,0
F,1,1,42,3,3,0,5,1,2,2,0,1,0,2
F,50,2,463,2,2,1,2,2,0,2,2,4,1,2
F,50,15,557,0,0,4,0,0,0,4,1,0,3,3
M,35,10,870,5,2,0,0,0,5,5,0,0,5,0
F,18,13,30,5,4,3,0,0,3,5,4,0,5,0
F,18,8,26,4,0,2,0,3,2,1,5,4,2,3
F,18,19,549,1,3,2,1,3,4,2,4,0,4,3
F,50,1,296,0,0,5,0,0,2,2,1,4,0,0
F,50,15,377,0,3,2,0,0,3,5,3,4,0,0
F,50,8,24,3,4,0,0,5,4,5,4,2,3,5
F,25,9,421,0,0,0,0,1,2,0,1,3,5,1
F,25,4,200,2,0,4,0,0,5,2,1,0,1,0
M,18,9,452,0,4,4,0,0,0,0,0,3,4,0
M,35,19,559,0,0,5,0,0,0,3,4,5,3,0
M,25,16,581,5,4,2,0,0,0,3,3,2,4,0
M,1,6,381,4,2,5,2,1,5,2,1,2,3,2
M,35,17,245,0,0,2,3,0,0,0,5,4,5,0
F,50,19,735,4,0,4,5,0,0,4,1,0,5,2
M,45,9,969,0,0,1,0,0,1,5,1,5,4,0
M,18,5,560,2,0,0,5,1,0,0,2,5,5,1
M,56,16,982,1,4,4,0,0,2,0,2,0,0,0
M,25,3,465,0,4,4,0,0,0,3,3,3,2,0
M,56,2,6,2,4,1,0,3,5,4,1,5,5,0
F,35,18,262,3,4,0,0,0,4,4,0,4,3,2
M,1,19,109,1,0,4,1,2,2,1,1,3,4,5
F,50,9,110,4,0,4,0,5,1,0,2,5,3,0
F,25,10,10,5,1,0,3,2,3,0,2,1,5,3
F,56,12,483,0,4,0,0,0,3,3,4,5,0,0
F,18,5,940,1,0,1,0,0,5,0,5,4,2,1
F,35,20,432,3,0,5,5,1,4,4,0,5,2,4
F,1,12,65,0,4,0,0,0,3,0,5,0,2,0
M,35,6,761,4,2,5,4,0,4,3,1,0,2,0
F,56,17,770,0,0,2,0,0,0,4,4,5,0,4
M,45,6,853,5,0,4,4,1,0,1,5,0,5,2
M,35,12,197,0,0,0,0,2,4,2,1,4,2,2
F,56,6,987,5,2,3,0,0,0,5,3,0,5,0
F,25,16,603,3,0,1,4,3,4,4,4,0,1,0
M,35,16,944,0,1,4,2,0,4,0,3,4,4,3
F,50,10,878,4,1,5,0,2,4,4,1,4,2,5
M,35,3,758,1,4,3,0,4,0,1,3,1,3,0
M,50,19,338,1,1,0,0,1,5,0,0,4,4,4
F,25,3,100,2,0,4,2,0,2,3,0,0,1,0
M,45,9,609,5,1,2,3,3,1,1,5,2,1,3
F,50,5,662,0,3,3,0,0,4,0,5,0,5,0
F,25,13,984,1,4,5,0,0,4,0,4,1,1,2
F,56,10,79,0,0,3,1,4,0,1,1,5,0,5
M,18,7,230,5,0,5,2,0,0,5,5,4,1,0
M,56,14,973,3,3,2,0,0,0,4,0,5,1,0
M,35,6,498,0,4,5,5,0,2,0,0,5,1,2
M,35,0,452,1,1,2,5,5,0,4,0,1,3,3
F,1,15,601,3,2,3,0,1,0,0,4,1,1,3
M,18,13,606,0,3,5,3,1,0,2,4,4,1,5
M,56,8,777,2,1,4,4,3,3,2,0,1,5,1
M,25,14,987,5,2,2,5,3,4,3,4,1,1,3
M,56,16,446,5,1,2,1,0,2,3,3,4,0,0
M,35,20,88,5,0,1,3,0,3,5,1,0,4,0
F,25,19,122,5,1,3,4,0,2,0,4,0,4,0
F,1,8,492,0,0,5,0,0,1,4,0,4,0,0
F,18,10,105,5,4,4,2,2,2,1,0,0,4,2
M,1,8,122,4,0,3,0,0,0,2,3,1,3,4
M,18,3,672,5,3,1,5,0,3,0,4,1,1,0
F,56,13,430,1,3,1,4,4,4,2,3,4,5,3
M,56,12,442,5,0,1,2,5,0,1,5,5,0,5
F,18,13,462,0,0,4,0,0,4,0,0,0,3,0
M,25,19,381,0,4,0,2,0,0,3,1,5,0,0
M,45,15,490,1,4,1,4,0,0,1,4,0,3,0
F,25,3,53,5,0,1,5,3,0,5,1,4,4,2
F,45,19,943,5,1,5,5,2,3,0,0,4,0,3
M,56,3,850,0,1,5,0,0,4,2,1,4,2,4
F,35,16,666,1,2,4,0,0,3,5,0,4,4,0
M,1,9,211,2,1,1,0,3,3,2,3,2,1,0
M,35,2,89,0,0,3,0,0,1,4,3,5,1,0
M,35,0,197,5,4,0,2,0,0,0,4,0,1,0
F,45,11,471,0,1,1,0,0,2,5,1,4,0,0
F,25,1,85,5,0,2,5,4,3,3,3,2,0,0
M,45,20,460,4,2,5,0,1,1,0,5,3,5,1
F,45,16,609,3,2,4,4,1,3,0,3,0,1,1
F,35,13,494,2,0,1,4,1,5,2,0,4,2,0
M,35,20,674,0,0,5,4,0,2,5,5,0,2,0
M,1,15,26,0,0,1,2,0,0,3,5,0,5,0
M,50,7,554,0,4,2,0,0,4,4,0,1,0,0
F,45,18,731,5,4,3,4,0,3,5,4,4,1,0
M,25,0,462,0,0,0,0,3,0,0,1,5,2,0
F,45,14,558,0,0,0,4,3,0,0,3,3,5,3
F,56,6,799,2,1,0,2,5,0,3,2,1,1,0
M,35,11,458,0,1,0,0,0,1,5,1,3,4,0
F,35,7,306,2,4,4,0,5,3,0,0,1,0,2
M,56,16,971,5,1,0,4,5,3,4,2,0,5,0
F,18,11,186,4,2,0,5,2,2,2,0,0,3,3
M,18,8,66,0,4,5,0,0,2,5,3,0,3,0
M,56,0,581,0,3,4,0,0,0,5,4,3,1,0
M,35,12,750,1,0,4,0,0,2,4,1,4,0,0
F,35,0,90,3,4,0,0,2,0,1,4,4,5,0
M,35,6,22,4,1,1,0,2,3,4,4,0,0,0
M,56,16,253,4,0,4,3,1,1,4,1,0,2,3
F,35,3,527,2,1,2,0,1,3,1,2,3,3,2
F,50,5,875,5,0,1,5,5,1,2,1,1,5,5
F,45,18,945,1,2,3,2,3,1,4,3,2,5,1
F,1,11,527,0,0,4,0,3,0,0,1,0,2,5
M,35,20,875,0,4,1,1,0,1,2,1,0,5,0
F,1,4,121,1,2,1,0,3,0,2,1,5,4,0
F,45,19,38,1,3,2,0,5,4,0,0,0,1,4
M,35,13,62,5,4,0,3,0,2,5,4,1,4,0
F,35,2,601,1,4,4,0,0,0,1,1,4,2,0
M,18,1,633,0,0,0,0,0,0,3,4,2,0,0
M,35,7,943,2,4,1,5,4,5,1,1,1,1,5
M,50,17,531,2,2,5,4,0,0,5,0,5,2,0
M,56,19,229,5,0,3,0,5,2,0,1,0,5,0
F,50,7,540,5,0,3,3,5,4,5,0,2,0,0
F,25,11,194,0,3,2,2,2,4,1,5,5,5,5
F,25,2,535,0,2,3,4,3,1,0,3,4,1,0
M,18,6,481,4,2,5,0,2,3,2,4,3,3,1
M,50,20,495,2,0,5,3,0,0,4,1,5,4,0
M,1,13,727,0,1,1,4,3,0,2,1,3,0,2
M,25,11,949,5,2,3,5,1,0,1,3,0,1,0
F,18,18,809,4,4,2,0,0,1,0,0,1,2,0
F,18,10,597,0,4,4,2,1,0,1,2,3,0,1
F,1,0,53,3,3,1,0,0,0,5,5,4,5,0
F,18,18,80,5,1,0,4,4,5,1,3,4,4,0
F,25,9,972,0,1,4,0,4,0,0,3,0,3,3
M,56,0,554,1,0,0,1,2,2,2,3,4,0,3
F,1,4,775,4,4,1,0,0,4,5,3,0,3,0
F,50,10,108,0,0,0,5,0,0,5,3,4,3,0
M,25,14,136,0,0,0,0,0,4,3,4,1,1,0
M,18,12,140,2,4,2,0,0,4,0,4,2,3,4
M,25,15,871,1,0,5,0,2,2,5,1,1,5,1
F,25,0,926,0,4,5,0,0,0,0,5,5,0,0
F,1,8,761,0,0,2,3,2,0,2,2,4,0,3
M,25,18,406,0,0,1,0,0,5,5,3,0,4,0
F,56,9,452,1,4,0,1,0,2,4,0,3,0,0
M,1,12,750,5,3,2,3,3,5,4,0,4,0,3
F,50,9,62,0,0,4,4,0,3,2,2,3,1,0
F,35,3,970,2,4,0,0,0,0,3,4,4,1,0
F,50,15,328,2,0,3,1,2,2,0,3,4,5,5
M,56,7,88,0,3,2,3,3,0,5,0,0,1,3
F,50,12,81,4,0,3,0,0,2,4,4,0,5,0
F,35,7,853,3,0,3,3,5,4,5,3,5,3,0
F,1,15,90,0,0,2,0,4,4,3,4,1,3,5
M,35,0,790,0,3,0,0,3,3,5,2,0,4,3
M,45,20,201,3,4,4,3,0,5,1,3,0,4,3
F,45,4,10,5,0,5,5,1,2,5,3,1,0,5
F,45,11,912,0,0,5,0,0,2,1,3,0,3,4
F,45,6,833,0,0,1,2,1,4,0,0,4,0,2
F,1,1,100,5,4,4,3,5,2,2,2,5,0,1
M,35,16,934,3,0,4,0,0,4,4,1,4,2,0
F,25,11,312,3,2,1,5,1,5,2,2,5,4,0
F,35,7,80,3,1,4,0,1,4,0,4,1,0,3
M,25,13,875,3,1,0,0,1,1,0,1,2,4,0
F,50,17,803,0,0,4,5,0,0,5,5,5,0,0
F,1,14,38,0,3,4,4,0,2,5,1,1,3,0
M,56,10,775,3,1,2,1,4,5,4,0,0,0,3
M,50,8,489,0,0,4,0,0,2,0,3,0,3,0
F,25,4,321,2,4,5,0,0,0,0,0,0,2,0
F,50,15,956,2,0,2,0,3,0,0,2,5,4,0
M,18,10,801,0,0,0,0,0,0,4,5,0,5,0
F,45,15,371,3,3,1,3,4,2,5,5,0,5,3
F,56,13,81,3,2,4,1,1,4,1,2,4,5,4
F,45,18,69,2,0,2,4,5,2,3,5,5,2,0
F,25,10,891,0,0,1,0,0,0,3,1,3,4,0
M,50,6,463,0,0,1,2,0,1,2,4,5,1,3
