Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,25,10,462,4,0,0,4
F,35,18,290,0,3,0,4
F,45,7,606,0,3,3,3
M,25,2,333,0,3,4,3
F,50,1,815,4,0,4,4
F,18,17,735,0,4,4,3
F,35,14,166,2,1,5,3
M,50,10,800,1,0,1,4
M,56,8,141,0,3,4,4
F,56,5,911,0,0,0,1
M,45,14,212,2,4,4,3
F,45,5,42,5,0,0,0
M,1,2,522,0,1,3,5
F,35,17,10,2,3,3,5
F,50,7,447,2,3,2,0
M,50,15,495,0,0,1,4
M,35,2,904,4,1,0,4
M,18,6,524,0,3,0,2
F,35,19,362,0,3,0,5
M,35,16,992,1,4,0,4
F,18,2,946,5,3,0,5
M,35,4,920,5,0,0,0
F,45,12,501,4,2,3,4
M,45,3,584,0,4,0,5
M,25,11,23,0,1,0,3
M,56,16,339,3,0,2,5
M,35,8,945,3,0,0,0
F,45,9,281,4,5,0,2
M,50,15,111,0,2,5,0
M,18,12,904,3,2,3,0
M,45,20,969,1,3,2,1
F,50,6,756,0,5,5,3
M,50,17,222,4,4,0,0
M,50,13,956,2,4,4,4
M,18,8,582,4,4,0,0
M,56,20,333,0,0,0,3
M,1,18,525,2,5,2,0
M,1,13,483,4,3,0,1
F,35,3,454,2,3,0,3
M,25,19,49,0,0,0,0
F,25,3,361,5,0,2,0
F,50,1,211,2,4,5,4
M,56,17,441,5,0,0,4
M,18,12,704,4,5,0,5
M,56,9,954,1,1,3,5
M,25,15,82,0,0,4,4
M,25,15,230,2,3,0,0
M,45,15,871,5,3,2,4
M,1,8,704,3,0,3,0
M,35,2,362,2,1,0,0
M,18,0,236,1,3,2,0
M,56,4,951,0,3,4,5
F,35,19,175,0,2,0,0
M,45,6,280,0,2,0,5
F,25,17,16,0,3,3,4
F,18,1,474,0,0,5,0
M,50,9,21,0,0,4,5
M,18,16,744,0,3,0,0
F,56,1,813,5,4,0,0
M,50,17,12,1,0,0,5
M,35,17,853,0,3,5,0
M,35,0,705,1,0,0,0
F,18,4,424,0,0,4,0
F,56,5,797,4,1,5,5
F,18,11,598,2,4,0,2
F,56,6,662,0,0,0,2
M,56,13,997,5,3,4,3
M,35,20,765,0,1,5,5
M,1,4,328,0,1,4,5
M,35,0,782,0,5,2,1
M,45,7,123,2,4,3,4
M,18,19,406,0,0,5,0
F,50,5,602,3,2,5,5
M,45,17,606,5,0,3,3
M,45,9,111,0,0,1,3
M,45,16,870,1,5,3,0
M,50,20,598,5,0,0,2
F,56,15,708,5,0,4,2
M,25,12,127,5,0,0,3
M,50,15,523,0,0,2,4
M,50,17,424,1,4,0,3
M,35,3,286,5,0,5,4
M,18,15,928,0,4,0,3
M,1,16,701,2,0,3,0
F,50,2,910,4,4,4,0
M,25,19,826,3,2,4,5
F,35,19,115,3,3,3,0
M,1,0,498,4,1,0,5
M,1,17,910,0,2,3,0
M,18,20,142,0,4,0,3
F,35,13,600,0,4,3,2
M,35,0,31,5,2,0,4
M,56,18,282,5,0,4,2
M,1,0,977,2,3,3,5
M,35,12,920,2,4,3,5
M,1,2,730,3,5,3,0
M,1,2,494,2,4,3,4
M,56,15,275,3,0,4,5
F,45,1,275,0,5,3,0
M,25,5,540,0,0,0,4
M,45,4,196,0,2,3,2
M,50,1,481,0,0,0,5
M,56,1,372,0,3,0,4
M,50,0,56,5,0,3,5
M,25,15,56,5,0,0,0
M,50,0,12,5,4,3,0
M,18,9,281,0,1,4,4
M,1,6,549,5,0,0,1
F,50,4,914,2,0,1,2
M,45,17,69,1,2,4,3
M,25,18,78,0,4,2,3
M,35,7,144,0,0,5,0
F,35,10,80,0,3,2,0
M,25,5,108,0,4,0,3
M,50,10,379,4,2,5,3
M,50,17,956,4,0,4,0
M,35,0,473,1,3,1,3
M,25,14,41,0,0,0,4
F,45,17,279,1,4,0,5
M,56,8,19,0,1,1,3
M,35,7,551,0,1,4,4
M,25,1,761,3,0,0,3
F,35,7,959,3,5,0,3
M,1,2,910,0,1,5,0
F,56,16,965,2,0,3,0
M,18,4,558,3,1,0,0
M,56,0,557,0,1,1,4
M,25,1,708,4,3,0,4
M,35,4,336,4,1,0,4
M,35,3,958,3,2,3,4
M,45,1,731,0,4,0,0
M,50,5,370,0,5,5,0
M,1,20,880,2,0,3,0
M,35,0,950,0,2,3,4
F,50,8,284,0,0,2,3
F,45,8,27,4,0,4,4
M,25,10,166,0,1,0,0
M,56,5,804,4,0,2,0
M,45,20,445,0,0,4,3
F,56,7,549,3,5,1,0
F,56,5,16,0,5,5,3
M,18,15,921,0,0,0,0
M,18,9,830,0,0,0,4
F,1,18,480,1,0,0,2
M,25,13,928,0,0,0,0
M,25,17,625,0,3,0,2
F,18,4,958,1,0,0,4
M,50,6,240,2,0,2,1
M,25,2,681,3,0,0,4
M,35,6,196,1,4,0,5
M,50,16,77,0,0,5,0
F,25,20,582,2,2,5,0
M,18,2,630,0,0,4,5
M,50,4,370,0,2,0,1
M,1,2,801,2,0,4,0
F,1,6,853,4,2,5,0
M,35,4,460,2,3,0,0
F,50,5,840,0,3,4,3
M,56,1,799,0,2,4,5
F,50,10,837,4,3,3,5
M,56,13,544,3,0,3,1
M,35,7,338,4,2,0,0
F,45,4,402,3,3,0,3
F,56,0,405,3,3,1,2
F,45,8,285,5,0,0,0
F,25,4,440,2,2,0,3
M,18,2,230,3,5,0,4
F,56,15,21,5,3,1,3
M,25,17,87,0,2,0,0
F,35,17,981,0,2,5,0
F,18,12,358,0,3,0,3
F,56,4,282,2,3,3,4
F,25,0,880,0,0,3,0
M,25,10,111,0,0,2,0
F,25,2,502,0,1,0,4
F,25,4,928,2,0,0,2
F,25,18,371,2,0,0,5
M,50,20,231,1,0,4,3
M,25,17,435,1,5,0,5
F,35,14,274,2,0,0,4
M,56,9,231,2,3,0,2
M,1,4,56,0,0,4,0
M,56,2,85,0,2,2,1
M,25,17,10,2,1,0,2
F,1,0,666,2,2,1,4
F,25,18,756,5,1,0,0
M,50,15,503,0,3,0,0
M,56,18,191,4,0,3,5
M,25,14,436,4,0,1,0
M,50,20,975,2,1,0,2
F,50,17,957,4,0,2,2
M,35,0,236,4,0,4,0
M,18,7,253,4,0,4,4
F,45,13,490,0,4,1,3
M,50,6,171,4,5,1,0
M,35,15,560,0,0,0,0
F,35,2,830,0,1,3,0
F,56,2,553,4,2,5,1
M,1,12,207,1,4,0,3
M,35,5,339,3,0,0,4
M,56,11,376,0,0,1,3
M,18,14,105,0,0,2,2
M,18,17,914,3,0,0,4
F,25,20,274,3,4,0,4
M,25,5,453,0,1,0,0
M,35,12,551,0,1,0,4
F,56,7,933,3,2,3,5
M,1,2,276,1,1,1,5
F,35,12,339,5,1,4,0
F,35,17,320,0,4,5,2
M,25,19,957,4,2,0,0
M,35,7,933,4,0,0,4
M,50,12,28,2,3,2,2
M,56,1,105,4,2,0,2
M,50,2,560,0,0,0,4
M,50,17,847,0,2,0,5
M,1,13,830,2,0,0,2
F,18,2,436,0,5,0,5
F,35,13,988,0,2,0,5
M,1,17,245,0,0,0,0
M,56,18,170,0,4,2,4
F,45,0,773,0,3,4,3
M,56,2,31,3,2,4,0
F,25,7,279,0,0,0,0
F,1,4,782,0,2,1,0
M,50,10,494,3,2,4,0
M,45,2,136,0,2,0,2
M,45,9,287,1,4,1,1
M,18,15,370,0,2,5,4
F,1,16,524,1,0,3,4
M,50,15,841,3,0,5,1
M,1,14,927,4,0,5,3
F,35,18,773,5,2,2,0
F,35,2,965,0,2,0,3
F,1,19,296,3,2,0,5
M,25,12,773,2,4,3,3
F,56,4,705,2,0,2,4
M,25,20,121,0,0,0,4
F,35,20,465,0,3,1,2
M,56,12,53,3,3,1,3
M,25,16,652,4,0,0,0
F,35,15,495,3,3,5,4
M,1,9,840,4,0,0,3
F,35,4,120,3,4,2,0
M,45,2,282,1,0,2,5
M,1,16,800,2,4,0,0
M,25,1,923,3,0,0,0
M,35,5,813,4,0,3,0
M,35,18,382,0,1,0,3
M,50,15,78,0,1,0,0
F,35,16,122,2,5,4,0
M,1,15,358,3,1,5,4
F,50,1,114,1,0,1,5
M,56,0,434,3,1,4,0
M,18,0,66,2,5,0,4
M,56,0,582,2,3,2,0
M,18,16,136,4,4,0,5
F,1,6,970,0,2,3,4
F,45,7,925,1,2,0,0
F,25,1,234,0,1,0,5
F,35,11,997,0,4,3,1
M,25,1,360,3,1,0,4
F,45,17,435,0,5,2,4
M,50,6,773,3,1,0,0
F,1,4,123,5,0,0,5
M,18,8,797,2,4,0,3
F,25,17,165,4,0,0,0
M,18,14,685,3,0,0,0
F,25,4,871,2,3,3,3
M,18,4,21,2,1,0,0
M,18,13,38,0,3,3,4
M,50,18,142,1,2,0,0
F,25,8,815,4,1,0,0
M,25,8,10,0,3,4,0
M,1,20,380,0,0,0,5
F,56,1,274,2,0,0,4
M,25,4,945,0,3,0,4
M,18,12,196,0,2,0,3
M,45,19,547,0,4,4,0
F,45,11,971,5,5,4,0
M,18,2,720,0,3,0,4
M,35,16,830,3,3,0,3
M,56,4,554,4,0,1,2
M,35,8,41,2,3,0,4
M,50,11,943,0,2,0,4
M,50,7,833,2,0,0,5
F,25,19,208,0,5,0,5
M,35,4,62,1,2,0,0
M,25,20,908,0,0,0,0
M,56,9,328,0,2,0,3
M,25,13,840,3,1,0,3
M,56,1,527,0,4,3,4
F,50,15,930,3,4,4,4
M,1,4,66,3,2,0,5
M,25,14,856,4,3,0,5
M,56,3,797,4,3,3,5
M,25,20,104,0,0,0,0
F,45,4,704,0,4,0,0
M,45,7,841,0,2,5,5
F,50,14,498,0,3,1,5
M,25,14,358,5,0,1,4
F,18,2,16,2,2,0,4
F,45,14,503,1,5,5,0
F,56,17,78,1,3,4,0
M,1,2,601,2,0,0,0
M,25,7,244,0,0,0,4
M,50,8,211,4,0,5,4
M,45,17,799,0,0,1,0
M,35,2,488,0,0,3,0
M,35,7,282,0,2,0,0
M,50,5,328,0,0,4,3
M,45,11,941,3,0,1,0
M,25,7,143,0,4,0,0
M,50,17,958,2,1,0,0
F,35,1,54,2,2,5,4
F,50,17,362,3,2,1,0
M,56,15,939,0,1,3,0
M,1,9,773,5,4,0,0
M,50,12,201,4,3,5,0
M,18,2,603,0,0,1,3
M,50,4,970,0,5,5,0
M,1,7,990,3,3,3,0
F,18,0,333,1,4,1,4
F,35,20,105,2,3,0,5
M,50,15,540,0,1,3,2
F,1,11,558,0,1,0,4
F,45,4,878,4,1,4,0
M,25,20,78,4,0,0,0
M,56,9,54,0,4,1,0
F,1,9,24,0,4,3,5
M,45,0,181,1,5,4,4
F,25,13,27,1,0,1,4
M,56,15,230,0,3,4,3
M,50,12,937,5,1,3,0
F,35,5,502,2,0,5,0
M,56,3,958,0,1,0,0
M,35,7,946,4,0,0,5
M,35,18,915,0,3,4,5
M,25,4,24,4,0,0,3
F,35,20,836,5,2,0,1
M,50,6,743,4,3,4,0
M,45,0,87,2,4,0,3
M,18,14,744,0,0,2,2
M,25,8,970,3,2,5,5
M,25,19,880,5,3,0,0
M,25,15,662,4,0,5,4
F,45,2,937,0,5,5,4
M,56,16,871,2,2,3,3
M,25,0,857,0,5,0,0
F,50,7,797,0,1,5,5
F,1,11,272,1,2,0,5
F,56,5,450,3,5,0,4
F,1,0,641,0,3,3,3
M,25,0,457,0,1,0,0
M,50,4,230,0,4,0,0
M,18,18,442,5,0,0,0
F,56,15,704,0,0,0,0
M,56,9,630,4,3,0,4
M,56,2,346,3,5,5,3
M,18,4,48,0,4,0,0
F,50,7,319,0,1,0,4
F,1,13,345,1,0,4,0
M,35,9,532,1,0,0,0
M,1,7,787,0,5,5,0
F,56,20,959,0,4,1,5
M,18,2,114,5,0,0,3
F,45,2,437,5,5,3,4
M,50,5,372,1,1,2,1
M,18,1,337,0,0,5,4
F,50,4,680,0,3,1,5
M,25,16,41,4,4,0,0
M,18,11,382,0,5,0,4
M,50,12,838,0,2,0,3
M,56,20,847,2,1,4,0
F,35,19,483,3,0,4,0
M,25,12,847,0,4,0,0
M,56,14,720,0,2,0,0
M,25,2,958,0,0,5,4
F,50,13,68,2,2,5,0
M,25,2,493,4,3,0,2
M,50,11,150,2,4,4,0
F,50,6,815,2,0,4,0
M,18,20,329,0,0,4,0
M,25,20,750,3,0,0,0
M,50,17,544,2,0,3,3
M,18,11,826,2,0,4,2
M,1,7,320,4,1,3,0
M,18,5,612,4,0,0,0
M,18,15,297,4,3,0,5
M,18,18,623,0,0,0,0
M,50,2,840,5,4,4,0
M,45,17,112,2,3,5,0
M,18,8,362,5,0,4,0
M,56,18,857,2,2,1,2
M,45,3,937,4,4,5,0
F,35,11,980,1,0,0,4
F,25,8,988,0,2,0,3
M,1,10,895,0,4,3,1
M,35,6,285,0,0,3,2
M,18,17,563,3,0,0,2
F,25,2,180,2,3,0,4
F,25,7,672,0,5,4,0
F,56,14,245,0,2,4,0
M,56,12,376,1,2,3,2
M,25,14,840,2,1,5,4
F,56,18,171,3,4,0,2
M,18,1,531,3,1,0,2
M,25,20,790,0,2,3,4
M,35,18,457,1,0,0,0
M,25,18,590,2,4,2,5
F,50,4,473,0,0,2,3
M,25,12,743,0,0,0,5
M,18,17,70,1,0,0,1
M,18,12,74,2,1,0,1
M,50,11,720,0,4,0,0
M,18,6,65,4,4,4,5
M,1,9,917,0,0,3,5
M,1,7,112,0,2,5,4
F,56,17,503,4,4,0,3
M,56,4,780,0,4,1,4
M,50,12,895,4,1,4,4
F,50,16,220,0,1,5,1
F,35,14,840,2,2,4,0
M,56,18,804,0,4,1,4
M,25,10,863,0,2,0,0
F,35,17,474,0,0,4,4
F,56,9,942,0,3,0,1
M,18,20,830,3,3,0,4
M,25,7,856,0,0,0,4
M,1,2,445,3,4,0,0
F,1,0,120,4,0,3,3
M,35,5,486,4,0,0,4
F,56,0,334,2,2,4,5
M,25,11,402,3,0,2,2
F,18,10,597,0,4,0,0
M,50,12,730,0,0,0,3
M,25,17,910,2,0,0,0
F,1,17,224,0,0,1,0
M,56,20,460,1,2,0,3
F,25,9,372,0,3,4,0
F,25,2,837,2,0,0,0
M,25,4,910,1,4,0,0
M,35,1,523,4,4,0,4
F,35,4,990,2,4,1,0
F,56,5,49,0,4,4,4
F,50,11,965,0,0,0,4
F,1,20,223,0,0,1,4
M,35,2,358,5,0,4,3
F,35,4,878,0,3,0,4
F,50,20,502,0,0,0,4
M,18,0,74,1,4,5,2
F,50,13,20,0,3,5,0
F,50,8,379,4,5,5,2
M,45,15,943,2,5,0,4
M,56,8,631,0,0,1,5
M,25,2,76,5,4,0,0
M,50,12,744,2,0,5,2
M,18,5,103,0,0,0,0
F,1,9,560,0,0,0,3
F,18,5,958,2,3,0,0
M,25,7,226,0,0,5,2
M,18,12,764,0,0,0,5
M,18,10,520,0,0,0,0
F,1,8,333,4,2,3,0
M,50,11,314,1,0,2,4
M,56,15,123,4,4,0,4
F,18,16,373,4,0,1,3
F,56,4,830,5,0,0,0
M,35,9,940,5,5,0,0
M,56,12,431,0,0,0,4
M,1,0,56,0,0,0,0
F,18,14,41,0,4,4,0
F,25,20,928,0,0,0,0
M,18,18,41,2,4,0,1
M,35,5,445,0,5,1,0
F,18,2,490,0,0,4,0
M,50,12,912,0,0,0,0
M,50,14,581,4,0,5,0
M,56,2,590,0,5,1,5
M,25,20,41,0,5,0,3
M,50,8,336,5,2,5,3
M,56,12,441,0,0,0,3
F,25,16,406,0,0,0,0
M,35,2,581,5,4,0,1
M,35,10,326,2,4,0,3
F,35,9,797,5,0,0,4
M,35,7,442,5,2,0,4
M,35,17,221,4,0,5,2
M,45,8,554,2,3,4,4
M,18,15,473,4,1,0,3
M,25,17,988,2,0,0,3
F,1,14,602,2,0,5,0
M,45,15,49,1,0,1,0
M,18,12,459,0,3,0,0
F,18,8,376,3,2,0,0
M,56,5,347,3,4,4,4
F,1,20,912,2,4,0,2
M,50,0,466,3,3,2,3
M,50,14,502,2,0,0,4
F,25,14,221,3,0,0,0
F,1,6,358,2,0,1,5
M,25,5,954,3,4,0,0
F,56,11,307,0,0,0,3
F,50,17,485,5,3,0,1
M,18,15,952,2,4,0,0
F,18,18,244,0,5,0,0
M,35,18,811,0,5,0,0
M,1,20,537,1,1,3,0
F,50,0,450,0,5,3,3
F,50,5,539,0,1,4,4
F,18,18,114,4,2,0,5
M,18,14,80,5,3,0,0
M,45,15,910,0,2,5,4
F,45,2,236,0,3,5,0
F,45,10,933,4,2,4,4
F,45,6,631,0,5,3,5
M,25,3,852,1,0,3,0
F,25,3,940,1,2,4,3
M,18,0,23,0,0,0,3
F,25,9,756,2,2,0,4
M,50,14,198,2,0,5,3
M,50,8,790,2,3,0,4
F,50,0,424,0,5,4,4
M,50,11,277,0,3,4,5
F,50,12,143,1,0,4,3
M,56,0,281,3,0,5,5
M,1,0,857,0,2,3,4
M,35,19,360,4,3,0,1
M,1,19,744,2,5,3,4
M,35,12,197,0,1,0,4
F,25,5,627,0,0,0,3
M,25,1,198,4,3,5,0
M,35,4,969,0,3,5,3
M,25,17,370,1,0,0,5
M,25,10,165,0,4,0,0
F,18,17,741,4,0,0,4
F,35,17,483,5,4,3,3
F,25,0,612,2,4,0,3
M,1,8,482,5,3,0,0
F,35,6,127,0,4,1,5
F,1,16,245,2,0,3,0
M,18,8,406,0,3,4,4
M,35,12,149,0,0,0,0
M,25,14,596,0,2,0,2
M,18,19,442,3,1,0,4
M,56,7,223,4,3,0,0
M,25,14,79,5,1,0,0
M,25,6,378,0,2,0,5
F,56,12,950,0,4,1,0
F,56,19,175,1,0,4,3
M,35,1,744,0,0,0,4
M,18,14,122,0,0,0,0
M,45,19,790,1,5,0,0
F,1,0,495,0,1,0,5
F,25,20,787,0,4,1,3
F,56,17,924,4,3,0,0
M,35,9,629,5,4,3,1
M,35,3,296,5,0,1,0
M,18,9,349,0,3,0,4
M,25,4,196,0,0,0,0
M,1,14,950,5,2,3,5
M,45,19,460,1,0,3,0
M,56,11,554,2,0,5,0
F,56,20,445,4,5,4,4
F,45,17,140,0,5,0,5
F,25,7,630,0,0,4,4
M,25,0,598,4,4,3,4
M,45,7,973,0,2,4,3
F,25,6,149,1,1,0,4
F,45,2,22,0,2,1,4
M,25,14,871,0,3,1,3
F,56,19,983,4,3,2,1
M,50,12,6,0,2,2,0
F,50,5,917,4,2,2,2
M,50,9,345,0,5,3,5
F,56,4,380,1,4,1,0
M,25,3,331,0,4,5,0
F,35,15,549,1,0,0,4
M,50,14,76,0,0,0,2
M,45,8,590,1,0,0,2
M,45,8,323,1,2,1,3
M,35,19,666,5,0,0,4
M,35,15,916,0,5,0,2
F,18,2,935,0,0,0,0
M,25,1,361,5,0,1,3
M,45,5,230,0,3,5,0
F,25,15,801,2,4,0,2
M,56,6,132,0,0,3,5
F,35,20,48,0,3,4,4
F,50,2,301,2,0,5,2
M,45,8,618,1,3,3,5
M,18,17,85,0,0,0,0
F,56,20,319,0,2,0,5
M,1,4,417,0,4,0,2
F,50,4,544,1,3,3,4
F,35,6,931,0,0,0,0
F,50,4,912,0,5,5,4
M,18,5,123,3,0,5,0
F,1,0,123,0,1,5,4
M,25,13,910,4,0,0,3
F,18,1,201,2,3,3,2
F,25,2,971,1,0,1,1
M,50,14,765,0,5,4,0
M,45,0,630,4,5,3,2
M,45,12,79,0,5,1,0
M,50,0,17,3,0,0,2
M,45,15,612,4,0,4,3
M,25,1,933,1,0,4,3
M,1,7,16,0,4,2,3
F,50,13,786,0,3,3,3
M,18,20,83,0,0,0,5
F,1,15,919,1,3,0,0
M,56,20,758,0,1,4,5
M,35,2,244,0,0,3,0
M,25,9,406,0,4,3,3
M,50,20,991,0,0,1,3
M,25,17,224,4,0,3,5
M,25,4,764,4,2,0,4
F,50,4,965,1,2,2,2
F,25,14,836,1,5,4,3
M,25,4,941,2,5,0,2
F,25,6,326,2,4,5,4
F,50,9,895,0,1,4,2
M,45,15,274,0,2,5,1
F,45,18,540,0,0,0,0
M,25,2,731,1,0,0,5
F,25,13,532,5,0,0,4
M,18,1,142,1,2,0,0
F,56,7,782,0,3,1,4
M,35,15,54,3,0,0,0
M,56,2,113,1,0,0,3
F,50,10,609,2,3,5,0
M,18,7,180,0,3,0,0
M,56,15,123,0,0,4,4
M,35,8,490,0,0,0,0
M,45,2,22,5,3,5,0
M,56,0,15,0,0,0,0
M,18,4,49,4,1,2,2
M,18,16,498,0,0,0,3
M,25,20,815,0,1,5,0
F,56,7,193,0,3,0,0
F,25,5,80,0,0,4,2
M,56,16,90,0,3,3,1
M,35,12,90,5,3,4,0
M,35,2,110,0,5,1,2
M,50,2,547,3,4,0,5
M,25,17,540,0,3,5,4
M,45,6,674,0,0,0,4
M,35,20,180,5,0,4,5
M,56,2,544,0,1,0,2
F,56,13,333,4,1,3,4
F,45,4,196,2,2,0,4
F,1,4,971,2,1,3,4
M,50,4,559,0,0,0,4
M,35,1,981,3,1,4,3
M,56,14,193,4,1,0,0
F,50,15,907,3,3,5,0
M,35,2,495,3,5,4,0
M,1,14,279,5,0,3,0
F,25,12,338,1,5,0,0
M,35,4,190,3,4,5,4
F,1,4,840,0,0,0,2
M,45,9,405,0,0,0,5
M,1,5,290,3,0,0,4
M,1,12,954,0,4,3,3
M,1,17,730,2,5,3,1
M,35,12,958,2,0,0,5
F,50,0,493,0,0,2,5
M,45,16,434,3,0,0,0
M,18,11,122,0,3,0,4
F,56,10,833,1,4,0,2
M,1,15,672,0,3,0,4
M,50,1,168,0,3,0,4
M,50,4,111,0,2,5,0
M,1,0,235,1,4,3,1
F,18,12,461,0,2,0,4
F,18,18,910,0,0,0,3
M,50,11,544,0,0,4,4
M,56,12,488,0,0,3,1
M,35,3,69,0,2,4,0
M,1,4,273,4,0,5,0
F,35,18,837,3,2,4,3
M,56,10,402,0,0,0,3
M,56,17,770,0,0,4,4
M,1,5,933,0,0,0,3
M,25,13,912,0,0,0,0
F,50,6,229,0,3,1,5
M,35,4,307,2,0,0,3
M,1,7,917,0,4,5,5
M,50,12,65,2,0,0,4
M,25,4,910,1,3,0,5
F,1,2,527,1,0,0,2
M,56,11,209,2,0,0,5
M,56,12,777,5,3,4,2
F,35,4,975,2,5,0,3
F,50,12,206,0,4,4,5
M,50,2,441,2,3,1,0
M,50,18,48,3,2,2,4
F,1,16,81,5,4,5,4
M,18,5,64,2,1,0,0
M,25,18,980,5,0,0,3
F,50,4,123,2,0,1,3
F,25,17,100,1,5,0,4
M,18,18,949,0,0,0,0
M,56,7,111,3,0,4,2
M,45,14,752,0,1,0,0
F,56,18,328,1,2,3,3
M,35,19,468,0,2,3,5
M,25,10,853,2,0,0,0
M,35,4,282,1,5,0,5
M,50,14,959,1,3,5,4
M,1,6,221,0,0,0,0
M,35,9,923,0,0,3,0
M,25,16,501,1,3,0,0
F,35,15,959,3,5,3,5
M,35,7,772,0,2,4,0
M,25,8,489,0,2,3,0
F,18,16,281,1,0,0,4
M,35,13,240,5,0,0,5
F,45,6,871,4,4,1,4
M,18,18,282,3,2,3,4
F,56,20,553,3,2,0,0
F,18,14,306,0,0,0,4
M,56,4,907,0,5,4,0
M,56,9,235,0,0,3,3
F,56,5,939,0,3,1,0
M,25,1,56,3,3,0,4
M,35,11,625,4,4,0,0
F,25,1,16,0,4,0,0
F,56,4,297,2,4,0,1
M,56,2,924,1,4,0,4
M,18,7,321,1,0,0,5
M,18,12,45,0,4,4,5
M,45,3,48,0,5,1,4
M,1,7,417,0,5,4,0
M,18,3,222,0,4,0,4
M,18,11,322,0,5,4,0
F,50,1,132,4,5,4,4
M,35,15,84,4,0,0,0
M,1,2,681,2,5,0,4
M,45,7,296,4,0,5,5
F,45,19,780,0,5,3,4
M,45,7,253,0,1,4,0
F,35,0,372,0,3,3,1
M,25,14,658,3,0,4,4
M,25,3,489,0,3,0,4
M,25,16,756,4,4,3,4
M,18,0,930,3,3,0,0
F,25,13,837,3,2,5,4
F,56,12,485,1,0,3,5
M,1,17,123,2,5,0,0
F,45,13,914,2,5,5,0
M,50,11,230,1,0,0,0
F,25,5,743,0,0,0,3
M,35,17,26,2,3,0,4
M,50,12,290,2,0,3,2
M,25,11,207,0,3,0,0
M,50,9,113,0,0,0,4
M,56,14,933,1,0,1,0
F,1,13,880,0,2,3,0
F,18,7,68,0,0,4,3
M,18,15,74,1,2,0,0
F,45,7,907,0,4,1,5
M,56,8,830,0,4,1,0
F,25,3,708,0,0,4,1
M,35,5,28,0,1,3,3
F,25,10,833,1,5,5,4
M,18,8,396,1,0,4,3
M,18,17,417,2,0,4,3
M,35,12,488,0,5,0,5
M,56,15,232,5,0,0,5
F,18,1,410,0,3,0,5
F,45,18,871,0,0,0,4
M,56,0,913,1,0,1,0
M,25,9,522,0,2,0,0
F,50,12,262,0,0,1,4
M,56,0,701,0,0,2,0
F,56,4,330,2,2,1,3
F,25,2,982,1,0,4,4
F,18,17,777,5,3,0,0
M,25,12,402,0,0,0,3
F,45,6,991,3,0,0,3
M,35,12,975,5,2,5,5
F,25,7,261,0,0,0,0
M,18,4,157,4,0,5,0
M,35,3,741,0,1,0,4
M,45,7,88,2,4,5,3
M,35,17,815,2,0,0,0
F,25,1,434,0,1,5,1
M,1,11,327,1,0,3,0
M,18,1,800,2,0,3,0
M,25,17,83,4,2,5,3
M,1,7,826,4,0,0,0
M,25,2,563,0,1,4,0
M,56,4,123,0,0,2,4
F,50,4,802,2,1,5,0
