Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,50,9,337,5,2,0,1,4,5,3
M,35,0,920,5,3,2,0,3,3,5
M,25,11,446,0,2,1,3,4,4,3
F,45,12,919,2,4,2,3,0,1,4
F,25,14,773,0,0,4,0,0,2,2
M,50,1,437,4,0,4,2,0,0,0
M,50,18,483,0,0,0,0,4,3,0
F,50,11,629,4,0,4,1,4,5,1
F,45,10,613,1,0,1,0,0,4,0
M,50,10,907,4,5,2,3,2,0,0
M,18,5,326,2,0,2,2,0,0,5
M,25,4,906,5,1,3,0,0,5,0
M,35,14,262,0,0,3,0,0,0,1
F,35,6,939,3,5,3,1,0,0,0
M,1,3,853,1,5,2,3,0,5,0
M,25,5,85,4,0,3,0,0,2,3
M,35,6,314,0,5,3,3,2,0,2
F,25,1,354,0,5,2,0,0,0,0
F,25,10,322,3,0,0,2,0,0,0
F,50,9,787,0,0,4,1,4,1,0
M,25,15,226,3,5,3,4,0,3,0
F,25,7,680,2,0,1,3,0,0,3
M,1,7,212,3,2,5,2,0,4,5
F,35,17,490,3,2,5,3,3,2,5
M,18,6,108,1,0,1,0,3,3,0
F,45,16,209,3,3,5,0,4,0,3
F,50,20,550,4,0,5,0,0,0,0
F,25,0,616,0,0,0,0,0,0,5
M,18,14,481,4,0,3,5,0,0,4
M,56,2,990,4,5,2,0,5,1,0
M,35,11,358,2,0,5,3,0,0,2
M,25,0,170,3,0,2,4,4,0,2
M,35,20,790,0,0,5,4,0,0,3
F,50,17,501,4,0,3,5,4,1,3
M,25,7,559,0,0,4,3,0,3,3
M,25,19,347,1,4,1,1,0,4,4
M,25,14,949,3,0,3,2,3,1,0
M,18,7,951,5,5,1,2,0,0,5
F,35,13,490,3,5,3,2,4,0,4
F,35,11,148,0,0,1,0,0,2,0
F,50,7,933,5,2,2,0,0,0,3
F,25,16,146,5,0,3,3,0,0,0
M,35,12,756,1,1,4,4,5,4,4
M,50,1,953,3,0,5,0,5,3,5
M,56,2,834,0,0,0,2,4,5,3
F,35,14,123,4,2,0,0,5,1,1
M,1,16,967,2,5,0,0,2,0,4
M,50,12,660,0,5,5,3,3,4,4
M,50,7,953,4,2,1,0,0,2,1
F,35,1,440,4,0,3,5,5,1,3
M,35,4,417,4,0,5,1,0,0,0
M,50,11,30,2,5,0,2,0,0,0
M,45,5,89,4,0,0,5,0,2,5
F,18,16,602,0,0,3,3,4,0,0
M,35,0,802,0,0,2,2,2,0,3
M,35,19,361,4,4,5,0,0,0,0
M,45,2,274,4,5,5,3,0,0,3
F,25,6,20,0,0,0,1,4,3,0
M,25,2,76,0,2,1,0,5,2,4
F,25,17,943,3,0,0,2,0,0,1
M,50,19,74,1,4,3,0,3,4,4
M,25,5,752,5,5,0,2,0,0,2
M,18,17,815,3,2,0,2,3,4,4
M,45,20,54,1,3,4,1,3,0,0
F,56,3,902,3,4,1,5,5,0,4
F,18,12,904,3,0,2,5,5,3,0
F,18,0,666,5,0,5,4,4,0,4
M,1,10,33,5,3,1,4,4,0,0
F,1,3,74,2,0,4,4,2,1,5
M,18,7,309,0,0,3,1,5,0,2
M,56,12,334,4,2,4,2,4,5,1
M,18,15,970,0,5,0,0,0,0,5
M,56,2,802,5,0,4,0,2,0,4
F,18,15,442,0,1,1,0,0,2,5
M,18,0,772,4,1,5,0,4,0,3
M,25,0,481,0,3,1,2,0,5,0
M,45,3,853,0,0,1,3,4,2,5
M,18,0,109,3,0,1,0,0,0,5
F,56,20,623,4,2,1,5,0,5,1
F,35,8,352,0,0,5,0,5,2,0
M,56,2,836,4,5,0,3,0,4,5
M,50,11,809,4,0,5,1,5,0,2
F,25,8,802,3,4,3,0,0,2,3
F,35,16,988,4,2,2,3,5,0,5
F,35,18,362,4,4,0,1,4,4,1
F,35,16,947,3,5,5,4,0,0,2
F,50,8,782,1,0,3,0,2,3,5
F,25,2,726,4,0,1,0,0,1,1
F,45,4,314,0,1,3,1,0,2,0
M,18,2,660,0,5,2,3,3,2,0
F,35,8,128,3,0,5,0,0,5,0
M,35,1,969,0,3,4,3,0,5,3
M,50,9,230,3,2,4,5,2,0,0
M,18,9,336,1,2,0,1,2,2,2
F,45,8,951,5,0,5,5,4,2,0
M,25,9,986,0,0,2,3,4,0,0
M,45,12,226,4,1,0,0,0,2,4
M,1,0,468,0,0,3,4,2,5,3
M,25,4,778,0,0,1,0,0,5,3
F,56,9,708,5,5,0,2,0,3,0
M,45,2,700,0,1,1,4,0,5,1
F,35,20,956,2,5,2,3,0,0,0
F,50,3,31,4,4,5,5,0,2,4
F,25,19,760,2,0,2,0,4,1,3
M,25,17,437,0,0,1,0,0,3,0
F,1,17,50,0,4,2,0,0,5,5
M,25,11,240,0,0,2,0,4,3,2
M,1,0,88,4,0,2,5,0,0,1
F,35,3,934,4,1,1,2,0,2,0
M,35,18,74,5,0,3,1,0,3,0
F,45,0,780,0,5,3,1,0,3,4
F,35,15,90,0,5,1,4,3,1,1
F,18,4,286,2,0,0,2,0,5,4
M,35,4,373,5,2,2,2,2,0,0
F,25,16,37,0,4,0,0,0,0,5
F,35,14,382,0,1,4,4,4,3,0
M,45,19,559,5,0,5,3,0,2,2
M,18,12,24,0,0,5,5,3,4,0
F,50,19,337,0,1,4,0,0,0,3
F,50,20,907,0,0,3,0,0,1,0
F,50,4,321,1,0,4,5,5,3,0
M,56,0,916,3,0,4,1,5,0,4
M,25,0,105,0,0,3,0,0,0,5
M,45,0,923,4,3,3,0,3,4,0
F,35,16,540,2,4,4,3,0,1,0
F,35,1,743,4,0,1,0,0,4,2
M,1,8,761,3,5,2,0,4,0,1
F,25,18,469,4,0,5,1,2,0,2
F,50,0,221,4,5,4,0,3,2,4
F,25,20,19,3,0,0,0,0,0,3
F,35,10,919,5,0,4,0,2,3,0
F,35,10,672,0,0,0,0,0,1,0
M,18,4,946,0,0,1,0,0,2,4
M,45,2,590,3,0,1,0,0,2,4
F,1,0,485,5,0,3,2,4,2,0
F,35,16,465,0,5,5,0,0,4,0
M,25,3,841,4,0,2,3,4,4,4
F,1,10,820,4,2,4,5,5,2,0
M,35,18,208,5,2,2,2,0,3,3
F,35,3,307,2,0,0,3,2,0,2
F,45,15,880,2,0,3,3,4,2,4
F,35,16,905,3,0,2,4,0,2,0
F,25,4,537,1,0,5,3,0,0,4
M,35,12,434,0,0,3,5,3,0,0
M,35,16,630,5,0,2,0,5,1,0
M,50,0,49,4,1,0,4,3,1,4
M,56,0,16,2,5,1,4,0,4,0
M,1,3,945,3,5,5,5,0,1,4
M,18,5,463,1,0,2,4,3,0,1
F,35,0,54,1,0,5,1,0,5,2
M,18,3,297,5,5,1,0,0,5,0
M,35,7,112,0,0,0,4,0,2,0
F,50,16,912,2,0,4,2,4,0,1
M,1,12,930,0,5,3,0,0,1,0
F,35,3,554,5,0,4,0,0,4,5
M,18,1,474,5,0,1,3,2,2,0
F,35,7,836,4,0,5,2,0,0,0
M,35,10,959,0,4,0,3,0,2,0
M,18,6,773,0,3,0,2,5,3,1
F,1,11,209,3,5,3,2,5,1,2
F,50,13,469,0,1,0,2,2,3,5
M,18,18,112,0,0,0,5,2,5,1
M,50,2,421,0,1,0,1,3,0,2
M,35,0,540,3,0,3,0,5,3,1
F,35,12,330,3,0,0,4,0,0,3
F,18,9,627,0,4,0,0,0,0,2
F,25,13,950,5,2,2,0,0,4,0
M,35,7,838,0,3,1,0,2,1,3
M,50,4,122,2,0,2,0,0,5,5
M,50,18,89,3,0,3,0,3,0,3
F,25,16,68,0,0,5,0,5,0,5
F,35,2,520,2,0,1,0,0,1,0
F,1,4,941,5,5,2,5,0,3,2
F,50,12,349,3,2,2,0,0,0,1
M,56,20,220,2,1,3,1,5,1,0
M,50,9,380,4,2,4,2,0,2,0
M,25,14,115,0,4,0,3,2,0,0
M,25,8,760,0,2,1,3,0,0,5
M,25,13,501,5,0,2,4,0,2,1
F,35,0,751,0,0,1,5,0,0,3
F,56,16,764,1,1,4,0,0,5,1
F,18,12,144,2,0,3,3,2,0,5
F,35,0,61,0,5,5,5,0,3,0
F,56,0,144,2,0,5,1,5,2,2
M,18,10,262,0,0,5,0,5,1,5
M,25,16,895,2,0,1,0,2,2,3
M,25,1,838,0,5,3,2,0,2,0
M,18,0,485,0,2,2,0,4,0,0
F,35,3,965,2,0,2,4,5,1,4
M,18,16,77,3,4,0,0,0,3,1
F,25,2,801,0,0,3,0,0,0,0
F,18,15,297,1,0,3,0,0,2,4
M,1,17,751,4,0,1,0,2,0,4
F,45,4,601,3,0,2,3,0,0,0
M,45,18,362,4,0,2,0,0,2,0
M,25,4,88,2,2,5,3,0,0,2
F,25,7,911,0,0,0,5,0,0,2
M,35,20,731,0,0,2,0,0,0,4
M,56,10,914,3,0,4,2,5,2,3
M,35,15,900,1,0,4,3,0,2,0
M,56,12,484,0,4,4,2,0,2,1
F,50,8,45,5,0,4,2,0,0,5
F,18,9,201,0,0,1,0,0,0,5
F,1,18,322,3,5,3,0,5,0,0
M,50,11,198,5,3,4,3,0,0,1
M,25,19,98,0,0,2,0,0,3,0
F,25,17,314,3,3,0,1,0,5,3
F,50,11,756,0,0,5,0,4,0,0
M,35,2,285,2,2,4,0,4,0,3
F,45,14,787,4,3,5,0,0,0,0
F,18,11,982,2,0,0,3,3,2,0
F,35,3,501,4,0,4,5,0,0,0
M,35,19,381,1,0,4,4,5,0,0
M,35,20,325,4,1,1,0,0,4,0
M,56,1,852,3,1,2,0,3,5,0
M,50,15,149,1,0,5,0,0,0,0
M,50,4,212,2,2,4,2,0,5,3
F,18,13,601,0,0,2,5,0,4,3
M,18,5,805,0,1,4,0,0,1,1
M,18,0,104,0,0,3,3,0,1,3
M,35,18,954,0,0,3,0,0,0,0
M,1,8,895,0,0,0,0,0,0,4
M,18,12,830,4,1,3,5,2,4,4
M,50,19,110,3,0,0,5,3,2,4
F,35,3,380,5,1,0,3,0,3,0
F,35,10,622,0,1,0,4,0,0,4
M,35,20,20,0,4,1,4,0,2,2
M,1,0,294,3,3,2,0,3,3,1
M,50,8,480,3,4,1,4,0,0,0
M,25,19,281,5,0,4,5,2,0,2
F,35,18,450,0,0,2,4,3,0,0
M,50,18,89,0,2,2,5,4,0,0
F,45,3,974,1,0,0,4,2,2,0
M,18,3,770,1,5,4,2,4,5,5
F,35,2,743,3,3,4,1,0,4,0
F,56,17,436,0,0,0,0,2,0,3
M,50,19,582,2,0,2,3,0,0,0
F,45,4,640,3,2,1,0,0,5,5
F,1,7,76,4,4,3,5,4,3,5
M,35,12,613,0,5,2,0,3,0,5
M,18,4,40,0,5,5,3,0,3,0
F,50,6,396,0,1,1,4,5,1,1
M,50,5,27,2,0,2,3,0,4,5
M,50,18,482,4,4,2,0,0,2,1
F,50,8,90,1,0,3,2,0,5,2
M,50,11,841,2,0,0,3,2,2,1
F,25,3,534,4,0,2,3,2,0,0
F,50,17,558,4,0,5,0,0,1,4
M,50,1,577,5,2,5,0,2,0,1
F,35,3,856,3,0,0,0,4,3,0
M,18,18,610,3,1,1,2,2,0,5
M,18,6,265,3,0,2,0,5,0,3
F,25,9,969,0,1,2,5,2,5,1
M,50,15,16,0,1,1,1,5,0,4
M,25,1,871,3,0,2,0,5,0,0
F,25,7,232,3,0,5,3,5,5,2
M,35,19,945,0,0,2,0,0,0,0
M,45,10,756,0,3,4,4,2,4,0
F,18,19,704,2,0,3,5,0,0,3
F,56,1,756,4,0,0,3,2,5,0
F,1,0,54,4,0,4,3,5,2,4
M,25,10,460,4,1,1,4,0,5,0
M,56,14,396,0,2,2,3,2,3,1
F,50,12,442,2,4,5,0,0,1,1
M,25,0,143,0,1,2,0,0,0,0
M,50,12,146,2,4,3,0,2,0,0
F,50,2,801,0,5,4,0,5,5,3
M,35,13,45,4,0,5,3,2,5,0
M,56,2,701,0,3,4,3,0,5,4
F,50,7,551,4,0,2,4,0,3,0
F,50,4,424,2,0,5,0,0,0,0
M,50,13,220,4,0,1,3,2,0,0
M,25,0,326,0,1,2,3,4,0,0
M,50,6,701,2,5,4,2,0,3,0
F,18,17,18,0,0,4,3,5,4,0
F,50,13,150,5,1,5,3,0,3,0
F,50,16,704,5,0,4,4,5,0,0
F,45,5,490,0,3,5,5,0,4,0
F,18,7,296,0,0,3,0,5,0,4
F,25,8,906,3,5,5,0,0,2,2
M,45,0,584,0,0,1,5,0,0,2
F,18,12,223,0,0,2,0,0,1,1
M,35,20,913,0,0,1,3,5,0,0
F,50,4,601,4,0,1,3,3,0,4
F,50,16,985,4,0,4,1,2,3,3
M,45,4,302,0,3,4,0,4,0,2
F,25,0,540,4,0,4,4,0,0,5
F,45,20,895,4,1,4,0,3,2,2
F,50,8,797,0,0,0,1,4,4,0
M,45,10,954,2,0,1,5,2,0,0
M,25,20,282,0,0,2,5,0,0,0
M,45,9,660,2,1,1,0,4,2,3
M,35,20,666,0,0,3,0,2,5,1
F,45,1,410,5,1,4,0,4,3,2
M,45,8,141,0,3,5,4,5,4,4
F,50,12,826,5,1,4,3,2,1,4
M,50,7,314,0,0,5,4,5,4,0
F,50,14,323,4,0,1,3,0,0,0
M,35,17,912,5,0,1,3,0,5,3
M,18,17,983,0,0,0,0,2,0,0
F,25,19,323,0,2,0,0,0,0,0
M,50,0,803,5,2,1,0,2,1,5
M,45,7,559,5,0,5,0,0,0,0
F,25,13,450,0,0,2,0,0,0,5
M,50,17,481,0,2,0,0,0,1,0
M,45,19,949,0,1,1,2,0,4,5
M,50,11,547,4,3,1,0,4,0,0
M,18,10,236,0,3,5,1,5,4,0
M,18,12,773,0,0,4,0,2,0,3
M,45,3,432,5,2,1,0,0,0,5
M,35,14,493,4,0,2,0,4,1,0
F,50,4,245,4,0,3,2,4,3,2
F,45,10,666,2,0,3,3,0,2,4
M,56,0,494,4,0,2,4,5,1,0
F,25,18,973,0,0,1,0,0,0,5
F,25,9,915,4,5,3,0,0,2,0
M,18,10,280,3,2,5,0,2,0,3
F,25,11,221,0,0,1,0,3,5,5
M,35,17,466,5,2,5,4,0,1,3
M,56,7,537,1,0,5,2,3,0,0
M,18,7,601,2,1,4,2,0,2,0
F,35,3,902,1,5,1,0,2,1,2
F,25,1,990,4,0,1,5,0,1,4
M,18,7,910,4,1,4,5,4,5,3
F,25,0,20,0,0,4,4,5,0,4
F,25,12,18,5,0,0,5,2,5,5
M,50,18,20,0,2,3,0,5,3,5
M,50,10,704,5,0,1,0,0,1,2
M,45,6,773,3,2,3,0,0,4,3
F,50,3,910,4,0,5,0,5,4,1
M,56,17,66,2,5,0,1,2,0,0
M,56,11,292,4,4,1,1,2,5,3
M,45,3,118,4,2,5,0,3,0,0
F,1,4,631,0,0,5,3,5,0,4
M,45,0,33,3,4,2,2,3,2,2
M,35,4,211,3,0,0,2,5,3,5
M,50,8,927,0,5,4,1,0,5,0
F,45,16,110,4,5,3,1,5,0,3
M,18,20,253,0,2,1,3,3,0,3
M,56,2,490,1,0,4,2,2,0,1
M,50,0,920,3,2,5,4,5,5,4
F,35,10,613,0,2,2,3,5,1,4
M,56,1,460,4,2,0,5,0,2,4
F,35,3,850,4,5,4,0,0,0,4
F,50,2,616,5,1,5,1,4,5,0
M,25,2,953,0,0,4,3,0,0,0
F,18,15,772,0,0,0,0,0,0,1
M,18,17,10,0,1,1,0,0,5,0
M,18,8,625,5,0,5,3,0,5,1
M,35,11,581,0,2,4,3,2,1,2
F,50,6,891,0,5,0,1,5,0,0
M,35,19,21,2,0,1,0,5,0,1
F,56,11,598,2,0,1,4,5,0,3
F,35,3,85,5,5,4,2,4,0,4
M,1,12,484,5,3,5,0,0,2,1
M,35,3,954,0,5,0,0,0,2,5
M,35,16,10,5,5,0,3,0,0,2
M,25,4,76,2,5,1,4,0,0,0
M,56,8,113,0,0,5,3,5,3,5
M,35,18,27,0,3,5,4,2,3,2
M,56,1,447,2,4,2,5,2,0,3
F,50,3,186,4,5,4,0,0,3,4
M,25,0,461,4,3,5,2,4,0,1
M,35,0,549,0,2,4,5,2,3,1
M,18,5,752,0,5,0,0,3,5,0
F,1,11,441,5,0,1,3,2,1,0
M,25,20,891,1,0,5,5,0,4,0
M,50,12,969,0,0,5,4,0,0,5
F,45,7,934,5,0,2,4,2,0,0
F,35,0,170,3,0,2,4,5,0,4
M,35,7,31,0,5,5,3,0,1,5
M,1,0,935,5,0,4,0,4,0,0
M,25,10,633,0,2,0,2,0,3,3
M,1,10,916,2,1,4,0,4,1,2
F,25,1,655,0,0,5,3,0,3,4
F,35,11,941,0,2,0,1,0,2,4
M,50,14,354,0,5,4,0,0,2,3
F,45,1,655,4,0,5,4,0,1,3
M,35,2,731,0,0,5,0,0,0,4
F,35,14,22,4,0,5,3,2,3,1
M,45,3,421,0,2,5,4,2,1,2
F,18,20,544,1,0,1,1,0,3,5
M,35,18,140,0,0,1,4,4,0,0
M,50,7,300,4,0,1,2,0,0,0
F,45,11,454,4,0,2,1,0,5,3
M,25,0,974,0,0,3,2,0,0,0
F,25,3,708,1,0,4,1,2,0,1
F,45,1,921,0,3,5,4,0,0,0
M,45,16,537,4,0,1,4,0,0,0
M,45,14,132,2,4,1,4,0,3,1
F,35,17,261,3,0,5,0,0,1,1
F,50,0,993,4,0,2,5,0,0,0
M,35,14,325,0,0,1,5,0,3,5
M,56,9,118,4,3,0,2,0,2,4
F,50,0,100,0,1,1,1,4,3,5
F,35,10,56,5,1,2,2,0,3,1
F,25,3,40,4,0,2,0,3,5,1
M,35,3,33,0,0,5,1,4,0,4
M,50,3,616,4,2,4,2,0,0,5
M,50,8,973,5,1,4,0,0,0,5
F,45,3,602,2,5,0,5,5,2,0
F,35,18,104,5,0,4,2,0,5,4
M,25,2,758,0,0,0,0,0,0,0
F,18,14,600,3,0,3,4,0,3,4
M,35,19,115,4,5,2,0,0,4,0
M,45,0,480,3,2,1,2,0,0,1
F,50,17,81,5,0,4,0,3,0,0
M,56,2,337,1,0,1,3,0,0,2
F,25,16,228,1,0,5,0,0,2,3
F,18,1,307,0,5,1,0,0,1,2
F,35,17,787,4,0,2,0,4,2,4
M,50,5,662,4,1,3,4,0,5,2
F,25,7,957,0,0,1,5,3,5,0
M,50,13,773,5,1,1,5,0,0,0
F,18,0,234,0,5,4,3,4,0,4
M,18,7,45,0,0,1,0,4,1,1
M,50,16,26,0,5,5,0,0,5,3
M,56,0,700,5,2,5,4,5,1,0
F,50,0,612,0,0,2,3,5,4,3
M,25,0,550,0,4,1,3,0,0,0
F,45,0,306,3,3,5,0,0,5,1
F,35,0,602,0,0,1,0,0,2,5
M,1,0,109,2,0,2,1,0,1,1
F,35,4,337,5,4,3,2,2,0,2
M,56,16,235,3,1,1,1,5,5,2
F,50,0,201,4,0,5,1,2,0,3
F,18,17,437,0,0,0,4,0,2,0
F,18,14,170,4,0,2,0,4,0,5
F,25,5,880,3,0,5,1,2,1,5
M,1,11,857,0,5,5,0,0,0,2
F,18,2,921,0,0,0,3,0,0,4
F,18,0,802,0,0,0,4,5,1,0
M,50,0,912,2,2,2,5,5,5,1
F,35,15,815,1,0,2,4,0,4,2
M,56,11,841,2,5,4,2,2,0,3
M,35,11,230,2,0,0,2,0,4,0
F,25,3,114,2,0,0,1,0,0,5
M,35,11,726,5,0,1,0,0,3,0
F,56,3,396,5,3,2,0,5,3,3
F,35,13,913,0,0,3,4,4,0,1
M,35,11,502,1,0,0,0,5,3,5
M,18,2,941,0,0,0,3,0,0,1
F,25,3,83,0,0,0,4,0,2,0
F,18,4,596,0,0,5,3,4,5,0
F,45,4,836,0,4,5,0,2,0,0
F,56,5,68,5,1,3,3,0,0,0
M,35,1,275,3,3,0,1,2,5,0
M,25,3,132,0,1,5,3,2,5,0
M,18,14,118,2,0,4,5,4,2,2
M,56,2,750,5,3,1,0,0,5,0
F,1,2,836,4,0,2,0,0,2,5
M,45,13,292,0,4,3,3,5,2,5
M,45,15,484,0,0,2,5,5,5,5
F,35,4,61,5,0,0,5,2,1,1
M,18,0,306,3,5,5,0,0,0,1
F,56,0,450,3,4,2,0,2,2,5
M,56,4,128,2,0,0,4,0,1,3
F,50,20,666,0,0,1,3,5,0,3
M,18,9,314,5,0,3,5,0,0,0
M,35,7,69,0,0,3,2,0,0,4
M,45,0,109,3,0,3,3,0,0,0
M,18,14,618,0,0,1,0,3,0,0
F,35,12,951,2,5,5,3,0,4,0
M,50,10,488,1,3,4,0,0,0,0
F,56,18,469,4,0,0,0,4,1,5
M,50,4,982,4,4,2,2,0,0,5
M,50,0,584,5,3,3,4,2,5,3
M,56,16,483,0,2,2,5,0,5,5
M,25,0,944,0,5,4,3,0,5,0
M,18,13,793,0,0,2,5,0,0,0
F,35,12,931,2,0,0,2,5,3,5
F,35,15,16,5,0,1,2,0,5,4
F,25,0,480,0,0,2,3,3,3,5
M,35,5,462,0,3,2,0,2,5,4
M,1,0,957,4,3,5,3,5,0,2
M,45,20,90,0,0,0,2,5,1,4
M,25,20,373,0,4,3,4,0,5,0
F,18,18,708,0,0,3,4,5,3,5
F,50,9,943,1,3,0,0,0,0,0
F,56,0,990,0,0,3,5,2,4,0
M,45,7,544,0,2,1,0,2,1,1
M,50,2,660,1,1,1,2,0,3,0
M,56,20,282,4,0,0,2,0,4,1
F,35,10,658,1,1,0,2,0,0,5
M,25,11,701,0,0,3,4,0,5,0
M,45,8,700,3,2,1,2,3,0,3
F,25,16,276,0,0,1,2,0,0,4
F,50,0,352,3,4,5,1,0,0,0
M,56,18,452,4,5,3,3,0,2,2
F,50,5,253,0,0,4,4,4,0,4
M,56,12,652,4,4,3,1,0,5,0
M,56,0,104,1,2,1,0,0,5,1
F,50,12,811,0,0,4,4,2,2,0
M,50,12,931,0,0,4,5,5,4,0
M,45,10,220,4,0,3,0,0,0,4
F,45,7,146,2,1,3,0,4,0,3
M,35,20,358,5,5,0,5,0,0,5
F,45,10,778,0,0,4,0,4,3,0
M,1,5,870,4,3,4,4,2,3,2
F,35,1,524,0,0,3,1,2,3,1
F,25,12,103,2,0,3,2,0,3,2
F,45,2,48,1,5,4,4,3,0,0
F,25,13,815,5,4,5,1,4,3,2
M,25,10,27,5,0,0,0,0,1,1
F,25,5,655,0,2,4,2,0,0,4
M,50,0,83,5,4,0,0,0,4,0
M,35,5,405,0,2,5,2,2,4,2
M,18,4,520,0,0,5,5,4,0,5
F,56,9,666,3,0,4,0,3,2,1
F,18,18,794,3,5,2,0,5,1,5
M,18,0,142,1,1,5,4,4,0,0
