Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,45,2,531,4,3,0,2
F,1,0,934,0,3,5,5
F,45,4,60,4,0,2,3
M,18,0,447,0,5,5,1
M,56,4,927,0,5,4,0
F,50,9,937,1,1,4,1
M,50,20,501,4,0,1,3
M,25,15,447,1,3,0,1
F,1,2,580,4,2,2,1
M,18,2,744,2,0,3,3
M,45,17,18,3,3,2,3
M,25,11,804,1,2,3,1
F,25,6,60,3,1,4,4
M,25,1,84,5,0,3,2
M,1,16,983,1,3,4,4
M,35,15,906,0,1,2,5
F,18,6,285,4,0,1,0
M,45,10,534,4,2,1,1
M,25,4,741,1,3,0,2
F,1,17,170,4,3,3,4
M,18,2,701,2,0,4,4
M,25,16,421,5,2,2,4
F,56,0,618,3,5,3,1
M,1,7,912,5,1,2,0
F,1,7,847,0,5,0,1
F,35,6,985,4,3,5,2
M,25,3,547,1,1,3,3
F,1,20,940,2,4,5,5
F,45,7,939,0,3,1,0
M,1,12,988,5,4,4,5
F,25,11,372,3,1,0,2
M,56,7,986,0,3,4,4
M,18,5,847,3,3,1,4
M,45,14,22,5,2,4,0
F,18,10,18,2,1,1,1
M,45,16,285,0,2,3,1
F,56,7,123,0,2,4,1
F,45,5,558,3,1,3,1
F,35,15,132,4,1,0,5
M,25,8,906,5,5,4,3
F,25,15,700,2,1,2,2
F,25,5,447,4,0,5,0
M,45,14,345,4,3,3,5
F,1,17,319,4,1,2,3
F,56,9,171,0,2,4,2
F,56,7,758,2,5,2,3
M,25,3,977,4,5,2,0
M,50,19,142,2,1,4,1
M,1,5,986,1,3,5,2
M,45,12,220,5,4,1,2
F,25,17,200,3,0,2,5
M,35,0,296,0,3,3,2
F,18,18,370,5,5,3,4
F,1,4,10,3,5,1,5
M,45,4,56,0,3,2,5
M,35,13,430,2,0,0,0
M,35,1,928,3,1,0,5
M,1,0,524,3,2,4,1
M,1,5,520,3,2,3,4
M,1,7,16,2,0,1,4
M,50,12,142,5,1,5,4
M,25,18,933,3,1,5,2
F,25,5,231,4,3,1,5
F,25,15,194,0,4,0,5
M,25,8,430,4,1,0,1
F,1,2,853,5,1,3,5
F,1,4,942,5,2,3,0
M,25,1,240,3,4,5,5
F,18,17,947,0,4,3,0
M,18,6,947,0,5,0,1
M,45,9,33,3,4,5,3
F,1,4,760,0,3,0,1
M,18,13,633,0,0,0,0
M,25,10,764,1,1,5,3
M,35,14,954,4,5,0,5
M,35,4,173,5,3,0,5
M,56,5,142,5,0,3,4
F,25,7,165,5,0,4,0
M,1,20,244,1,4,0,3
M,45,19,894,5,5,1,3
M,56,8,957,1,4,0,5
M,25,9,38,5,5,0,1
M,35,7,286,2,2,2,4
M,45,4,756,1,3,0,1
M,45,10,194,0,4,0,2
F,25,1,681,5,5,2,3
M,18,2,441,4,1,5,0
M,45,6,969,3,4,0,1
F,25,1,56,3,4,3,4
M,25,16,194,3,1,1,1
F,25,7,914,2,1,0,1
F,1,14,157,3,3,4,0
F,35,4,122,2,1,0,5
M,25,4,132,2,5,3,5
M,25,12,980,4,2,1,2
F,45,12,915,1,2,2,1
M,56,6,700,2,2,1,0
F,50,6,655,2,4,4,1
F,50,4,274,1,4,0,0
F,35,2,802,0,3,4,4
F,35,16,166,3,2,2,1
M,25,3,146,2,1,4,1
M,45,6,927,1,2,3,1
F,18,12,560,2,1,4,0
F,18,13,245,0,4,4,5
F,45,4,975,2,5,3,0
F,25,16,988,2,4,5,1
M,35,8,223,0,1,0,0
M,50,2,850,0,4,2,0
F,35,12,730,0,2,4,0
F,18,7,973,5,1,3,5
M,18,11,143,1,3,3,5
M,18,9,870,3,4,5,3
F,1,6,144,2,3,4,3
M,25,5,382,2,0,3,5
M,45,0,454,5,2,1,0
F,18,7,301,4,4,1,5
F,1,10,190,4,0,2,0
F,18,16,121,4,0,3,1
M,18,20,115,4,4,5,1
M,25,10,652,3,2,4,0
F,1,12,224,4,0,2,2
F,45,17,330,3,5,4,2
M,45,6,22,0,5,0,0
M,1,8,437,3,4,0,3
M,25,17,497,1,2,2,4
M,45,17,279,5,5,0,3
F,35,11,598,2,0,2,5
M,35,1,221,5,0,0,1
M,25,16,685,1,0,2,4
M,25,10,405,4,2,3,4
F,56,8,209,2,4,1,4
M,45,12,443,0,5,2,5
M,50,4,432,2,0,0,3
F,50,13,680,2,2,3,2
M,45,1,104,1,4,1,1
M,18,17,68,4,2,5,2
M,1,11,30,4,3,5,5
F,18,5,406,0,0,4,3
M,45,1,223,4,2,2,2
F,50,0,459,5,3,4,1
M,25,17,985,2,0,1,1
M,25,12,54,1,0,4,3
F,50,12,302,4,2,0,1
F,1,4,560,4,3,3,0
F,25,20,337,3,3,3,1
M,25,0,943,4,2,3,4
F,25,9,61,0,5,0,5
M,1,9,27,5,3,1,1
F,18,17,666,4,4,0,4
M,25,19,142,4,2,2,4
F,18,8,424,2,2,0,3
F,35,0,830,2,0,3,1
F,35,19,19,3,4,0,0
M,35,9,726,4,5,3,0
F,35,17,232,3,4,4,3
F,35,16,45,4,4,3,4
M,18,14,527,2,0,1,4
M,45,11,15,0,0,1,1
M,45,4,616,0,1,0,2
M,25,5,534,4,4,3,2
M,35,7,41,2,0,5,1
M,45,7,240,4,3,1,3
M,25,0,853,5,1,1,4
M,18,10,66,1,4,2,3
M,25,7,927,0,4,4,4
F,35,14,582,4,1,4,5
F,25,4,430,3,5,4,3
F,45,3,775,5,4,3,2
M,35,1,450,0,3,5,1
F,50,2,330,4,4,5,4
F,25,20,453,2,5,2,5
M,1,8,535,0,5,4,1
M,18,4,402,0,3,1,3
M,18,13,598,5,1,0,4
M,35,12,973,3,1,4,1
F,56,15,871,5,3,0,0
M,25,6,949,2,4,1,2
F,18,2,956,5,2,1,0
F,56,16,875,0,0,3,2
F,25,13,991,1,4,1,4
F,18,7,906,0,1,3,5
M,25,18,800,4,3,4,0
M,50,17,206,0,3,2,1
M,45,17,381,3,5,2,4
M,50,4,56,1,5,1,2
M,45,16,813,4,3,5,3
M,25,11,925,0,4,0,1
F,25,16,48,0,2,5,3
M,50,7,143,4,0,0,3
M,25,14,602,5,3,3,1
M,50,17,142,0,0,1,4
F,50,6,623,1,2,4,3
M,25,7,793,4,5,3,2
M,25,14,123,1,0,2,5
F,35,7,633,1,1,5,4
M,56,0,928,3,0,4,5
M,35,8,840,3,5,1,2
M,25,8,136,5,2,2,1
M,56,9,765,1,0,1,3
M,45,12,436,1,5,2,4
M,25,13,756,5,4,0,1
F,45,20,284,2,0,2,3
M,18,0,965,0,3,1,2
M,45,3,360,5,5,1,3
M,25,8,28,2,2,3,2
F,50,13,750,1,5,0,3
F,45,18,66,0,0,4,2
F,1,17,563,1,1,2,4
F,25,15,947,0,5,5,5
M,25,0,968,5,2,3,5
M,45,18,175,4,5,5,1
F,18,11,490,3,5,5,5
F,45,13,801,5,1,3,2
F,25,20,912,1,5,0,0
M,1,16,453,3,2,4,1
F,18,9,434,0,2,0,2
F,25,19,63,5,4,4,1
F,56,6,30,4,4,5,5
F,25,5,18,5,4,3,0
M,45,10,601,2,4,5,3
M,1,17,329,4,5,1,1
M,50,11,127,1,4,3,3
M,35,10,498,4,4,0,3
M,35,11,82,1,5,1,2
F,18,4,326,5,3,3,0
F,25,7,923,0,1,4,1
M,18,4,38,4,5,4,1
M,18,2,590,3,5,4,5
M,50,4,457,1,3,1,5
M,35,9,230,2,4,0,3
M,56,1,402,1,4,3,0
F,50,11,547,2,1,4,3
F,56,19,212,3,2,2,3
M,25,14,582,1,5,5,0
F,1,5,554,1,5,2,5
F,50,0,610,1,0,2,5
M,18,17,775,0,3,0,4
F,45,19,641,2,0,5,5
F,25,0,601,2,2,4,1
F,25,3,502,4,3,5,1
F,35,16,787,0,3,3,0
M,25,18,618,4,3,4,0
M,50,14,782,5,3,1,4
M,18,5,912,1,2,4,2
M,25,0,949,0,2,5,1
F,35,6,61,1,0,1,0
M,18,7,128,2,3,1,4
F,25,18,322,5,1,3,2
M,50,4,424,1,0,1,2
F,45,7,286,4,3,0,3
F,45,17,313,5,0,0,2
F,1,20,557,1,5,5,4
F,45,16,871,5,3,0,1
M,18,7,322,0,4,4,3
F,35,0,474,1,2,0,0
F,1,19,115,5,0,0,4
M,25,7,894,4,1,1,0
M,18,17,800,4,3,4,2
M,45,2,934,2,2,3,4
M,50,0,136,4,4,1,0
F,45,7,826,4,3,0,1
M,18,10,230,0,4,2,2
M,25,7,276,0,1,0,5
F,50,14,360,2,3,0,4
M,1,0,469,0,2,1,2
F,56,6,652,2,4,1,2
M,35,7,923,3,4,4,4
F,35,11,912,2,1,2,0
F,18,20,943,3,4,5,0
M,18,0,544,5,3,0,3
M,25,3,598,4,0,4,2
F,25,13,441,5,5,4,4
M,56,3,114,4,2,5,3
F,35,5,235,5,2,3,0
F,18,9,143,0,1,5,0
F,45,7,290,4,4,2,2
M,50,7,452,2,5,0,1
M,18,7,924,5,2,4,3
F,45,14,262,0,2,3,3
F,35,12,554,4,3,5,3
M,1,4,132,0,1,2,2
M,18,14,722,1,4,4,3
F,25,18,965,4,2,4,1
F,35,19,136,3,1,2,5
M,45,4,27,1,0,4,3
M,56,20,191,5,1,4,5
F,45,17,231,5,5,2,2
F,18,9,940,4,0,0,1
M,25,1,284,3,0,0,1
F,18,10,431,3,2,3,3
F,50,11,985,4,3,1,3
M,35,1,88,5,2,1,3
M,18,10,328,3,4,1,4
M,25,5,815,0,3,2,3
M,18,9,294,2,1,0,1
M,45,17,942,4,0,4,1
M,18,8,327,5,2,0,5
M,45,4,190,4,3,4,4
F,50,9,443,4,3,0,4
M,18,3,780,0,0,0,2
M,45,12,123,2,3,5,1
F,56,1,84,1,1,0,0
M,35,6,577,0,5,4,2
M,18,0,326,5,1,2,1
M,25,0,797,2,4,2,0
F,18,2,190,5,3,4,5
F,18,17,312,2,4,2,5
F,45,8,492,5,0,2,1
M,1,2,560,5,3,4,3
M,18,2,85,4,4,2,0
M,25,6,560,0,3,0,1
M,56,15,286,0,0,5,1
F,18,18,558,0,5,4,2
M,25,17,18,1,1,3,2
M,56,4,10,1,4,5,4
M,25,4,871,0,5,3,0
F,25,18,148,5,5,0,4
F,56,12,410,3,2,2,1
F,1,0,735,5,0,2,4
M,35,17,437,1,5,3,3
F,18,4,53,3,1,2,5
M,25,2,744,3,4,4,2
M,18,15,68,1,1,0,0
M,35,6,967,1,3,5,5
M,45,9,597,4,0,0,2
F,35,5,28,1,4,3,2
M,45,14,990,5,4,4,4
F,45,11,630,0,1,0,3
M,35,0,220,3,5,5,3
F,25,20,326,4,1,2,0
F,50,13,430,5,3,1,5
F,25,0,53,3,3,4,0
M,50,4,741,0,4,5,5
M,1,11,553,3,1,4,3
F,25,0,434,3,5,5,4
M,18,17,826,0,1,2,5
M,1,0,228,3,2,5,4
M,25,12,64,3,0,4,2
M,18,9,285,4,4,5,3
M,18,16,590,1,3,0,0
M,35,5,945,0,1,3,3
M,45,4,306,5,3,2,5
M,25,10,923,5,2,5,2
F,50,4,377,1,1,2,4
M,45,16,911,2,2,4,2
F,25,0,973,3,2,3,3
F,45,14,937,4,5,1,1
F,50,1,793,3,0,1,2
M,45,11,211,2,2,2,5
F,50,7,307,2,1,4,5
M,25,7,705,0,4,5,4
M,18,2,108,5,2,4,3
M,18,14,947,1,2,0,5
M,25,9,333,3,1,1,3
F,1,3,42,1,0,4,1
M,25,3,727,5,0,3,1
F,35,0,334,2,0,1,1
M,45,15,280,1,1,1,0
F,25,8,450,2,0,2,2
M,50,7,480,0,2,2,2
F,25,13,894,4,5,4,0
M,18,10,800,4,5,0,4
M,45,17,708,4,3,2,5
F,18,15,804,3,2,5,5
M,35,4,325,2,3,5,5
M,25,1,78,4,1,2,0
M,18,16,802,4,0,2,5
F,56,10,325,4,4,0,3
F,18,18,109,5,1,1,0
M,1,3,307,1,3,2,1
M,18,13,286,0,2,3,4
F,35,3,200,3,3,2,2
F,50,2,362,2,1,5,5
M,25,2,631,5,2,2,4
M,50,15,981,1,2,4,4
M,56,20,26,1,3,2,1
M,50,3,275,3,4,3,1
F,35,17,26,1,5,1,5
F,18,2,447,1,0,2,4
F,1,17,773,4,2,3,0
F,35,2,462,2,2,4,2
M,1,1,131,1,0,0,2
F,1,2,48,1,1,1,4
F,25,11,985,5,3,4,1
F,56,5,990,1,5,1,1
M,35,6,731,3,2,1,0
M,50,7,958,3,2,0,0
F,18,18,326,4,2,1,5
M,18,2,497,1,4,4,2
M,18,2,190,1,4,3,1
M,35,16,21,0,3,3,1
M,45,0,484,1,5,4,2
M,1,1,212,5,0,2,2
M,25,20,309,4,1,1,4
M,35,20,27,2,5,0,1
F,45,4,630,2,3,3,4
F,1,18,307,5,5,3,4
M,35,10,777,5,2,5,2
F,18,2,280,4,0,1,5
F,1,17,235,2,5,4,3
F,35,7,907,2,5,2,3
F,35,12,30,3,0,0,4
F,50,1,200,1,0,4,1
M,1,17,245,3,0,4,5
M,18,10,377,0,3,2,5
M,1,8,973,1,1,5,2
F,18,11,760,1,5,5,0
F,18,4,272,0,0,2,1
F,45,19,273,1,0,2,5
M,25,12,333,0,2,0,3
M,18,2,234,2,5,1,5
M,18,16,66,1,5,1,3
F,50,14,606,0,1,1,4
F,18,13,287,4,2,3,4
F,25,16,63,5,3,0,5
F,50,18,41,1,0,1,3
M,1,4,280,0,0,0,5
F,18,3,856,1,4,3,2
F,45,2,87,0,2,1,2
M,45,0,274,5,2,2,3
F,25,4,956,1,2,0,2
M,50,8,23,3,4,5,5
M,35,0,235,3,4,2,0
M,45,16,947,0,3,0,2
F,1,1,490,4,3,4,1
M,18,13,441,1,0,5,1
M,18,11,761,2,3,0,0
F,18,2,60,4,5,2,5
F,25,17,983,5,2,3,0
M,25,6,436,4,2,0,4
M,18,6,113,1,0,2,3
F,56,2,949,2,2,2,1
F,25,8,373,3,4,0,0
M,25,9,925,1,5,1,1
M,25,15,62,5,1,5,4
F,45,14,804,1,2,5,4
M,1,12,985,0,5,0,5
F,25,9,524,1,0,1,2
M,25,15,920,3,0,3,4
M,25,9,811,2,4,2,3
F,1,17,640,3,3,0,0
F,35,8,782,0,0,2,1
M,25,4,940,0,2,1,3
M,18,17,970,1,3,2,2
F,18,3,830,3,1,0,2
M,50,1,104,2,3,5,3
M,25,20,226,5,5,0,3
M,25,5,301,5,4,3,5
F,1,17,377,3,0,5,4
M,45,1,486,1,4,4,2
M,50,15,641,1,1,1,2
F,1,2,685,3,3,1,2
F,56,10,306,4,4,4,4
F,1,14,143,4,4,1,2
M,35,4,813,3,4,5,3
F,56,13,28,4,1,4,2
F,18,1,919,2,3,2,1
F,45,4,640,2,2,3,3
M,18,12,758,5,2,1,0
M,35,12,196,2,4,0,3
M,1,13,83,2,0,4,1
F,50,1,850,1,1,0,1
M,1,17,658,4,5,2,1
M,35,3,905,2,4,3,4
F,25,4,339,5,0,5,1
F,35,1,307,4,3,1,1
M,18,4,131,1,2,4,0
M,35,2,447,2,3,5,0
F,25,2,875,0,1,4,0
F,1,14,12,4,5,4,4
M,1,9,207,5,1,5,1
F,18,0,486,3,2,1,2
F,25,14,666,2,1,1,3
F,1,7,275,4,1,2,2
M,18,2,61,0,0,5,3
M,18,5,296,2,2,5,3
M,25,19,171,5,3,5,0
M,1,2,211,1,2,5,0
F,1,6,417,3,4,3,0
M,25,4,602,2,1,4,3
M,18,11,49,3,0,0,4
M,45,16,780,0,0,2,5
F,50,12,674,3,4,0,3
F,25,6,170,3,2,2,5
M,18,12,10,4,5,1,4
F,45,5,215,1,1,1,2
M,25,6,458,0,0,5,5
M,35,11,652,3,3,3,3
M,18,6,45,3,1,5,5
F,1,1,951,1,4,1,5
M,18,19,631,3,1,3,2
M,25,15,333,0,4,1,1
F,35,9,750,1,1,3,0
F,18,7,361,0,0,1,4
M,25,15,501,0,0,5,1
M,25,1,462,4,1,1,3
F,25,2,914,1,0,5,3
F,35,13,473,3,3,4,2
F,45,16,80,1,2,1,1
M,45,6,452,4,1,3,0
M,45,7,940,4,2,3,3
M,45,0,655,5,5,2,1
M,25,17,148,0,2,2,4
F,18,10,230,0,2,2,4
M,45,4,598,2,4,3,1
M,1,9,970,5,5,0,4
M,35,8,417,2,3,0,0
F,45,4,685,5,2,2,0
F,45,10,370,2,1,3,4
F,35,0,598,1,3,2,3
F,18,6,463,0,1,4,5
F,25,16,111,3,2,2,4
M,18,6,275,3,3,2,1
M,1,6,465,0,2,4,0
F,18,3,523,2,3,0,0
F,35,13,301,5,1,3,0
M,18,18,181,3,3,2,5
M,50,13,473,1,3,2,0
F,18,19,969,2,3,2,5
F,50,19,603,5,4,2,5
M,25,6,226,3,2,5,0
M,35,14,930,4,4,1,5
M,18,16,553,4,1,2,0
M,18,14,48,1,5,5,5
M,25,18,906,0,4,4,0
F,25,15,815,5,0,1,0
M,25,6,834,1,0,0,1
F,45,4,905,2,4,2,0
M,56,6,974,3,3,5,3
M,45,17,701,4,4,1,5
M,45,16,88,1,0,1,0
F,18,19,280,2,5,2,5
F,56,5,744,1,2,4,2
M,25,17,405,5,2,3,5
M,35,2,943,0,3,0,2
M,50,2,492,3,3,5,0
M,50,0,544,1,5,5,4
M,25,13,629,0,0,5,3
F,45,17,484,1,5,3,4
F,45,4,813,1,3,3,2
M,18,20,430,0,2,4,0
M,18,14,37,5,4,1,0
M,1,2,838,5,5,3,1
F,1,0,473,1,4,5,2
M,50,14,90,1,3,3,3
M,56,4,29,1,1,0,1
F,45,6,800,5,5,0,3
F,45,7,502,0,4,3,2
F,25,1,622,0,3,3,2
M,45,12,435,3,3,3,4
F,45,1,927,0,1,4,4
M,25,7,280,0,4,1,5
M,25,16,61,0,2,5,3
M,45,1,603,4,4,0,5
F,25,9,10,2,1,0,3
M,18,5,826,5,2,5,3
M,18,11,820,0,5,5,0
M,35,19,296,2,0,0,2
M,18,2,540,0,0,3,0
M,35,20,652,3,1,3,5
M,45,19,553,4,1,2,0
F,18,7,720,5,2,4,2
M,18,6,207,4,0,0,3
M,45,6,306,1,0,4,3
M,25,0,442,5,3,5,3
F,50,2,349,2,2,5,4
M,25,7,12,5,1,5,4
M,56,20,778,0,0,0,2
M,25,2,454,2,5,1,4
M,25,12,21,2,5,5,5
F,1,7,627,3,4,0,4
F,45,15,445,1,5,0,3
F,56,17,926,0,3,1,4
M,35,10,361,2,0,1,0
F,25,2,338,4,2,5,1
F,56,0,735,5,0,1,5
F,45,2,662,0,2,5,0
F,45,7,850,4,3,5,0
M,25,3,498,2,4,4,4
F,25,6,981,1,5,2,3
F,1,13,333,3,4,0,3
M,25,3,265,4,3,4,3
M,56,7,104,0,5,5,5
F,25,1,525,0,3,1,1
F,50,1,228,4,0,2,3
M,45,4,489,1,4,2,1
M,1,0,523,4,1,2,2
M,25,12,988,3,3,5,1
M,50,10,361,5,1,5,3
F,25,2,547,4,4,2,4
F,1,2,751,2,3,1,0
M,45,14,441,5,3,5,4
M,18,8,296,1,3,1,1
F,35,17,431,0,4,0,4
M,18,14,285,0,1,4,0
M,45,4,361,0,5,1,1
M,35,0,314,4,2,5,3
M,1,6,943,1,5,0,5
F,35,5,98,1,3,1,2
F,1,2,122,4,3,2,5
M,25,17,24,2,0,2,4
M,25,17,210,1,4,2,5
M,35,8,277,5,5,4,5
F,56,15,68,5,3,1,0
M,18,9,274,5,0,5,4
F,25,4,292,2,5,5,5
M,18,14,708,5,5,3,0
M,25,12,900,5,4,0,4
M,35,0,802,1,5,4,0
M,50,6,452,1,0,0,4
F,45,8,544,3,4,2,5
F,50,12,272,5,4,5,3
M,35,19,201,3,4,2,0
M,45,5,590,4,2,1,2
F,18,2,208,0,1,0,3
F,50,4,623,3,2,0,4
M,45,5,406,1,3,2,3
M,25,6,540,3,1,3,3
M,25,17,380,2,5,5,0
M,18,0,196,4,1,0,1
F,50,15,165,1,2,5,1
F,1,20,244,0,5,1,5
M,25,1,983,5,5,4,0
F,25,2,925,3,4,2,3
M,35,0,993,5,4,2,1
F,18,17,440,2,1,0,0
M,18,15,923,4,2,2,1
F,25,11,231,1,4,1,3
F,18,6,15,3,5,0,1
M,50,11,196,3,3,1,1
F,18,12,580,1,2,2,1
M,50,15,230,4,0,2,3
M,18,18,459,1,5,3,5
F,35,19,370,2,1,3,5
M,45,9,83,4,1,5,3
M,50,18,584,0,1,3,5
M,50,4,362,2,2,4,3
M,50,4,744,0,4,3,0
F,25,1,274,5,0,1,4
M,18,12,741,2,5,3,3
M,25,16,15,0,3,3,1
M,45,3,952,3,1,3,2
F,25,4,704,2,4,5,3
F,45,8,113,4,2,2,1
F,50,1,813,5,0,3,2
F,18,10,603,2,5,3,1
F,45,15,975,3,5,2,5
M,18,2,800,3,4,0,2
M,45,2,405,2,4,5,0
M,45,16,12,2,4,1,4
M,18,19,142,5,3,1,5
M,1,9,181,1,2,4,4
M,18,9,469,2,5,0,4
F,25,2,970,5,5,5,2
F,18,4,361,5,1,3,4
F,35,14,563,3,0,3,5
F,18,16,373,5,0,5,2
M,45,12,337,5,2,4,1
M,18,14,843,3,0,2,3
F,35,4,53,4,4,3,3
M,45,17,735,1,4,1,4
M,25,12,495,4,0,5,2
M,50,9,148,2,3,3,5
M,50,7,208,4,1,1,3
M,56,5,780,3,5,5,2
M,18,4,946,5,1,2,3
F,25,6,181,0,2,3,1
F,1,12,118,1,1,0,4
M,1,7,551,0,5,2,2
M,18,17,764,2,2,0,5
F,1,13,98,0,4,3,5
F,35,3,123,0,1,5,5
F,25,0,801,4,0,1,5
M,35,20,15,4,2,2,4
F,35,13,813,4,2,2,3
F,25,9,309,2,2,3,1
M,1,11,847,2,1,3,5
M,45,18,244,1,0,0,4
F,1,15,306,2,3,3,3
F,25,0,631,1,5,0,5
F,45,18,42,4,0,3,3
F,18,12,358,5,5,3,3
M,35,3,462,3,4,3,3
M,1,6,939,0,0,1,1
F,45,5,345,2,0,2,3
M,25,4,346,3,3,5,5
M,50,10,878,2,1,3,1
M,50,12,443,1,3,1,1
M,45,9,471,0,2,0,4
M,35,4,175,0,1,5,2
M,35,7,193,4,2,4,2
F,45,20,31,2,1,3,5
F,25,17,956,3,4,3,0
M,25,4,54,4,4,3,4
F,25,2,921,4,0,1,0
M,25,0,826,4,4,3,2
M,35,13,78,4,5,1,1
F,45,9,598,3,5,2,0
M,50,6,550,3,0,2,2
M,50,13,908,5,0,3,2
M,50,6,944,0,5,5,5
F,35,14,483,2,0,3,5
F,56,20,16,3,1,1,1
M,1,1,54,4,2,5,0
M,45,9,793,3,1,1,1
F,35,20,905,1,2,2,1
M,35,14,993,5,5,4,1
M,18,9,211,2,3,1,5
F,1,17,261,4,1,0,5
M,25,4,417,5,4,5,5
M,45,7,660,1,2,2,0
M,56,3,934,1,2,5,3
M,18,10,495,0,5,4,3
M,18,4,904,2,1,2,1
M,18,7,826,0,2,2,1
F,35,12,175,1,4,5,4
F,18,20,797,0,2,4,2
M,50,11,629,1,3,4,0
F,25,13,975,5,0,3,4
F,25,1,462,1,1,4,4
F,25,6,146,0,4,1,1
M,25,17,913,3,1,4,5
F,35,8,743,3,0,3,5
M,1,14,441,2,2,1,3
F,25,0,49,0,0,4,3
F,35,0,852,4,3,1,1
F,1,0,105,3,2,4,5
F,25,13,230,4,0,4,1
M,18,12,704,5,4,4,4
M,25,11,378,4,5,4,2
F,35,0,840,4,0,2,3
F,25,9,616,2,2,3,5
F,1,14,272,3,0,3,3
M,1,11,582,1,3,2,4
F,56,14,446,4,2,2,5
F,50,0,551,4,4,2,1
M,50,15,196,0,0,3,0
M,56,0,329,3,4,0,0
M,18,17,103,1,0,5,5
M,35,8,284,5,3,4,4
F,45,2,111,2,5,5,3
M,25,12,90,2,5,2,1
M,45,2,206,4,0,2,4
M,25,1,809,5,4,1,3
M,25,14,826,5,5,0,4
F,35,2,165,4,0,2,2
M,45,9,840,3,1,2,2
M,25,12,143,1,1,0,4
F,56,16,21,5,2,0,5
F,25,4,900,0,0,5,1
F,25,15,968,5,0,3,5
M,50,13,841,0,1,2,3
M,1,5,261,4,4,1,0
M,45,3,284,1,0,2,2
M,45,2,253,4,4,3,5
F,18,15,381,0,1,3,0
M,18,6,871,1,5,4,3
F,50,20,871,1,5,1,5
M,18,8,320,4,1,5,4
F,25,0,492,3,5,4,4
F,25,7,82,0,5,0,5
M,25,4,537,5,3,4,1
F,1,5,330,4,0,4,4
F,45,6,275,4,4,0,4
M,18,18,301,2,2,2,5
M,1,5,780,0,3,1,0
M,45,0,480,4,5,2,0
M,1,4,441,2,1,5,4
M,25,12,483,3,5,1,0
F,18,16,229,3,0,3,3
M,18,8,346,3,3,4,3
M,25,9,236,2,2,5,4
F,18,0,530,0,3,2,0
M,1,10,131,5,3,5,5
F,50,19,524,2,5,3,2
F,18,17,535,5,4,0,5
M,56,7,534,1,2,2,3
M,45,9,17,0,4,1,4
F,25,6,287,0,1,0,2
M,45,18,905,2,0,3,4
M,45,2,988,5,2,3,1
F,45,18,975,5,4,0,5
F,1,9,417,3,4,5,4
F,45,7,940,4,3,5,2
M,35,0,274,4,0,1,1
F,45,0,977,4,5,4,0
M,45,1,85,5,4,1,2
M,56,4,495,2,1,5,0
M,18,16,85,2,5,4,4
F,18,1,123,5,3,4,4
F,1,5,830,0,3,1,3
M,18,16,443,1,4,2,2
M,18,0,598,3,2,3,2
M,18,12,474,5,0,5,4
M,35,11,558,2,1,1,2
M,45,14,150,3,2,5,3
M,25,11,544,4,1,3,3
F,18,7,41,3,3,3,3
M,35,4,790,3,5,2,2
