Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,25,5,503,0,3,2,1
F,25,7,61,4,3,0,4
F,35,9,482,4,0,0,0
M,45,12,212,1,0,2,0
M,18,3,63,0,3,4,0
M,56,12,224,4,1,5,4
M,1,2,200,3,5,5,5
M,35,5,554,2,5,3,1
F,35,16,522,2,4,0,0
F,50,5,265,5,0,0,4
F,56,17,584,1,5,5,2
M,45,7,361,3,5,0,4
M,35,20,232,0,1,1,3
F,35,3,265,1,1,0,0
F,25,18,433,4,1,0,0
M,25,17,452,5,4,0,4
M,25,12,895,4,1,0,4
F,18,20,152,1,0,0,0
M,45,16,604,0,0,5,5
M,35,7,262,0,5,3,0
F,18,7,931,0,1,4,0
F,1,17,652,4,0,2,4
F,35,10,871,4,2,1,5
F,56,6,950,4,4,4,4
F,45,7,815,0,0,0,3
F,50,7,826,2,3,5,3
F,50,17,486,4,4,4,0
M,35,20,946,2,1,4,3
M,35,14,148,0,5,0,4
M,45,8,215,5,0,2,3
F,45,9,786,0,0,0,3
M,45,17,64,1,0,3,4
F,50,6,297,0,3,0,4
F,35,19,942,3,3,3,0
M,45,11,610,5,0,5,0
F,25,0,82,0,0,0,1
M,35,14,943,2,5,4,0
M,25,11,923,5,0,3,5
M,25,11,207,4,3,0,5
F,18,3,320,0,0,4,4
F,56,12,582,5,0,5,4
M,1,10,215,3,1,4,2
M,35,3,532,5,1,4,0
F,35,5,949,3,0,0,0
F,1,1,482,3,5,3,0
M,50,4,287,0,5,0,4
M,50,17,453,5,2,0,3
M,50,5,221,2,5,0,4
M,56,7,45,1,4,4,0
F,25,10,577,2,4,0,4
M,45,17,466,3,2,2,3
F,25,11,15,3,3,0,0
M,50,16,603,2,5,4,0
M,50,6,13,4,0,3,5
M,35,16,633,1,3,4,0
F,50,9,337,4,5,0,4
M,35,0,920,0,3,0,2
M,25,11,446,0,0,0,0
F,45,12,919,5,0,2,5
F,25,14,773,0,5,0,3
M,50,1,437,4,0,5,5
M,50,18,483,3,4,0,0
F,50,11,629,2,1,0,0
F,45,10,613,4,2,3,4
M,50,10,907,5,1,0,0
M,18,5,326,0,2,4,3
M,25,4,910,0,0,0,0
M,35,14,262,5,0,3,4
F,35,6,939,0,1,4,0
M,1,3,853,5,5,5,2
M,25,5,85,4,0,2,0
M,35,6,314,2,0,1,5
F,25,1,354,3,2,0,2
F,25,10,322,5,0,2,3
F,50,9,787,1,3,4,0
M,56,15,226,0,1,4,4
F,25,7,680,0,2,4,5
M,1,7,212,0,0,4,2
F,35,17,490,5,0,3,0
F,18,6,108,5,0,1,0
F,45,16,209,0,0,0,0
F,50,20,550,5,1,1,5
F,25,0,616,3,0,0,2
M,18,14,481,2,2,1,5
F,56,2,990,5,4,4,5
M,35,11,358,0,1,0,5
M,25,0,170,1,0,0,0
M,35,20,790,0,4,4,2
F,50,17,501,2,0,0,0
M,25,7,559,3,0,0,0
M,25,19,347,0,3,4,3
M,25,14,949,0,4,0,1
M,18,7,951,2,4,0,0
F,35,13,490,0,3,1,4
F,35,11,148,5,0,2,4
F,50,7,933,4,3,0,0
F,25,16,146,4,3,0,4
M,35,12,756,0,0,4,4
M,50,1,953,4,3,5,5
M,56,2,834,0,2,4,3
F,35,14,123,0,0,2,3
M,1,16,967,3,0,2,2
M,50,12,660,5,0,3,2
M,50,7,953,5,5,0,4
F,35,1,440,3,5,0,5
M,35,4,417,0,5,1,0
M,50,11,30,0,2,2,0
M,45,5,89,5,4,5,0
F,18,16,602,0,4,4,0
M,35,0,802,5,0,0,4
M,35,19,361,3,0,0,4
M,45,2,274,3,1,5,4
F,25,6,20,5,1,0,0
M,25,2,76,0,5,0,0
F,25,17,720,3,0,0,5
M,50,8,74,1,3,1,0
M,25,5,752,0,0,0,0
M,18,17,815,1,0,0,3
M,45,20,54,0,5,0,0
F,56,3,902,5,1,5,5
F,18,12,904,2,0,0,5
F,18,0,666,0,3,4,4
M,1,10,33,4,0,5,0
F,1,3,74,5,4,3,5
M,18,7,309,4,2,4,5
M,56,12,334,0,5,0,0
M,18,15,970,4,5,4,0
M,25,2,802,0,0,3,0
F,18,15,442,0,3,0,4
M,18,0,772,0,5,3,0
M,25,0,481,0,2,0,1
M,45,3,853,0,0,5,4
M,18,0,109,4,0,5,2
F,56,20,623,0,0,4,4
F,35,8,352,5,0,0,3
M,56,2,836,4,5,5,5
M,50,11,809,5,0,0,0
F,25,8,802,4,0,0,0
F,35,16,988,4,2,5,0
F,35,18,362,2,4,1,3
F,35,16,947,0,0,4,2
F,50,8,782,3,1,0,0
F,25,2,726,0,1,0,0
F,45,4,314,4,0,2,2
M,18,2,660,0,1,0,5
F,35,8,128,0,0,0,1
M,35,1,969,3,0,0,4
M,50,9,230,3,4,0,3
M,18,9,336,0,0,2,0
F,25,8,951,4,0,0,0
M,25,9,986,5,4,4,0
M,45,12,226,1,2,5,3
M,1,0,468,0,1,1,0
M,25,4,778,0,0,0,3
F,56,9,708,0,1,2,4
M,45,2,700,0,1,5,5
F,35,20,956,4,0,2,2
F,50,3,31,5,0,3,1
F,25,19,760,5,0,0,4
M,25,17,437,0,0,2,3
F,1,17,50,3,0,3,4
M,25,11,240,0,2,0,0
M,1,0,88,4,0,1,1
F,35,3,934,0,0,2,0
M,35,19,74,3,3,1,0
F,45,0,780,0,5,3,4
F,35,15,90,3,2,1,0
F,18,4,286,4,5,4,0
M,35,4,373,0,0,5,5
F,25,16,37,5,0,2,1
F,35,14,382,0,3,0,4
M,45,19,559,3,3,5,2
M,18,12,24,0,0,1,4
F,50,19,337,1,5,0,0
F,50,20,907,4,5,4,0
F,50,4,321,0,2,0,4
M,56,0,916,0,3,0,0
M,25,0,105,5,4,0,0
F,45,0,923,0,0,5,0
F,35,16,540,3,0,0,5
F,35,1,743,5,0,4,0
M,1,8,761,3,0,5,5
F,25,18,469,0,0,3,0
F,50,0,221,0,0,3,0
F,25,20,19,1,5,3,3
F,35,10,919,4,2,2,4
F,35,10,672,0,0,3,0
M,18,4,946,4,3,0,3
M,45,2,590,3,0,5,3
F,1,0,372,0,0,5,2
F,35,16,465,3,0,3,2
M,25,3,900,0,5,3,1
F,1,10,820,5,0,3,0
M,18,18,208,0,0,1,4
F,35,3,307,3,1,0,2
F,45,15,880,4,0,5,0
F,35,16,905,0,3,1,0
F,25,4,537,1,0,3,0
M,35,12,434,2,0,0,0
M,35,16,630,4,2,5,1
M,45,0,49,0,1,0,0
M,56,0,16,3,4,1,3
M,1,3,945,0,0,5,1
M,18,5,463,0,4,2,4
F,35,0,54,0,0,1,0
M,18,3,297,4,0,1,4
M,35,7,112,0,2,1,0
F,50,16,912,0,0,0,4
M,1,12,930,5,0,3,0
F,35,3,554,0,0,1,0
M,18,1,474,0,0,1,0
F,35,7,836,0,1,4,4
M,35,10,959,0,2,4,3
M,18,6,773,0,0,4,3
F,1,11,209,2,5,1,0
F,50,13,469,0,0,1,5
M,18,18,112,5,0,3,4
M,50,2,421,0,3,0,2
M,35,0,540,4,0,0,5
F,35,12,330,2,1,2,3
F,18,9,627,0,0,3,5
F,25,13,950,3,2,0,0
M,35,7,838,0,5,4,5
M,50,4,122,4,0,0,5
M,50,18,89,2,1,0,0
F,25,16,68,0,4,0,2
F,35,2,112,5,0,0,5
F,25,4,240,5,5,1,2
M,50,12,349,1,3,3,2
M,56,20,220,0,1,3,2
M,50,9,170,2,2,0,0
M,25,14,115,0,2,3,0
M,25,8,760,0,0,3,3
M,25,13,501,0,3,0,4
F,35,0,751,0,0,4,2
F,45,16,953,2,0,0,5
F,18,12,144,1,4,4,0
F,35,0,61,5,2,0,0
F,56,0,144,2,3,4,5
M,18,10,262,3,0,0,0
M,25,16,895,4,0,0,0
M,25,1,838,0,5,0,3
M,18,0,485,4,3,1,4
F,35,3,965,0,3,4,0
M,18,16,77,0,5,0,4
F,25,2,801,0,1,0,4
F,18,15,297,0,1,1,0
M,1,17,751,5,0,1,0
F,45,4,601,4,0,0,4
M,45,18,362,4,0,2,4
M,25,4,937,3,2,0,3
F,25,7,911,2,2,3,4
M,35,20,731,0,4,2,2
M,56,10,914,4,5,0,0
M,35,15,900,5,4,4,4
M,56,12,484,1,0,0,0
F,50,8,45,3,0,2,0
F,25,10,622,2,3,0,4
F,1,18,322,0,4,3,3
M,50,11,198,5,4,0,0
M,25,19,98,0,5,2,0
F,25,17,314,0,0,4,0
F,50,11,756,4,2,1,0
M,35,2,285,3,0,1,0
F,45,14,787,1,0,5,3
F,18,11,982,4,2,1,1
F,35,3,501,5,0,4,5
M,35,19,381,4,2,0,1
M,35,20,325,5,0,0,0
M,56,1,852,0,5,5,0
M,50,15,149,4,4,0,3
M,50,4,212,0,0,2,4
F,35,13,601,4,4,0,0
M,18,5,379,4,5,1,0
M,18,0,104,3,2,3,5
M,35,18,954,1,1,4,0
M,1,8,895,4,0,5,5
M,18,12,830,1,2,1,0
M,50,19,110,0,0,2,2
F,35,3,380,0,0,3,5
F,35,3,622,5,0,5,0
M,35,20,20,3,0,5,2
M,1,0,294,1,0,1,5
M,50,8,405,0,5,0,5
M,25,19,281,0,0,4,4
F,35,18,450,5,0,0,1
M,50,18,89,2,5,2,0
F,45,3,974,1,0,5,3
M,18,3,770,4,0,1,3
F,35,2,743,3,3,3,0
F,56,17,436,1,0,5,4
M,50,19,582,2,0,0,3
F,45,4,640,5,1,0,3
F,1,7,76,0,5,5,0
M,35,15,613,5,0,0,5
M,18,4,40,2,1,0,5
F,50,6,396,3,5,3,0
M,50,5,27,4,1,4,0
M,50,18,482,0,3,3,0
F,50,8,90,0,0,3,2
M,50,11,841,4,0,3,5
F,25,3,534,3,0,0,0
F,50,17,558,5,5,0,5
M,50,1,577,5,4,0,0
F,35,3,856,0,3,3,3
M,18,18,610,4,2,3,5
M,18,6,265,4,4,1,4
F,18,9,969,5,0,4,0
M,50,15,16,4,0,0,0
M,25,1,871,0,0,3,0
F,50,7,232,3,0,4,0
M,45,19,945,5,0,0,0
M,45,10,756,0,0,0,3
F,18,19,704,0,0,1,3
F,56,1,45,4,1,5,1
F,1,0,54,3,2,5,0
M,25,10,460,0,2,0,0
M,56,14,396,5,0,5,3
F,50,12,442,4,0,0,4
M,25,0,143,3,0,0,4
F,50,12,146,1,5,0,1
F,50,2,801,0,5,0,4
M,35,13,45,0,5,1,4
M,56,2,701,5,5,5,2
F,50,7,551,5,3,3,3
F,50,4,424,0,0,4,3
M,50,13,220,0,0,0,0
M,25,0,326,3,3,0,3
M,50,6,701,5,5,0,0
F,18,17,18,3,3,0,3
F,50,13,150,2,2,0,3
F,50,16,704,0,5,0,3
F,45,5,490,0,5,5,0
F,18,7,296,0,4,0,0
F,25,8,906,2,0,0,0
M,45,0,584,0,3,5,4
F,18,12,223,5,0,0,0
M,35,20,913,3,0,3,4
F,50,4,601,5,0,0,4
F,50,16,985,4,0,4,2
M,25,4,302,1,3,2,0
F,25,0,540,4,0,4,0
F,45,20,895,5,2,0,2
F,50,8,797,2,5,0,3
M,45,10,954,0,0,0,3
M,25,20,282,3,0,0,0
M,45,9,660,0,3,2,5
M,35,20,666,5,2,0,2
F,45,18,410,0,1,5,3
M,45,8,141,4,4,5,0
F,50,12,826,2,5,0,5
M,50,7,314,0,0,0,0
F,50,14,323,4,0,5,0
M,35,17,912,1,5,2,0
M,18,17,983,3,5,1,3
F,25,19,323,4,0,0,0
M,50,0,307,2,2,0,5
M,45,7,559,4,5,5,0
F,25,13,450,4,4,2,0
M,1,17,481,4,1,3,5
M,45,19,949,3,0,5,0
M,50,11,547,3,4,0,5
M,18,10,236,5,1,0,3
M,18,12,773,0,0,1,4
M,45,3,432,0,5,1,2
M,35,14,493,4,4,0,0
F,50,4,245,4,2,5,0
F,45,10,666,3,4,0,0
M,56,0,494,5,0,1,5
F,25,10,973,3,0,0,5
F,25,9,915,0,0,0,2
M,18,10,280,3,4,0,4
F,25,11,221,0,0,4,4
M,35,17,466,1,5,3,4
M,56,7,537,4,0,2,4
M,18,7,601,0,0,1,2
F,35,3,902,0,1,0,0
F,25,1,990,0,0,3,0
M,18,7,910,1,4,0,2
F,25,0,20,0,5,0,0
F,25,12,18,0,0,0,0
M,50,18,20,5,0,0,5
M,50,10,704,0,3,4,2
M,45,6,773,5,0,1,5
F,50,3,910,4,2,5,4
M,56,17,66,4,0,5,0
M,56,11,292,0,0,4,5
M,45,3,118,5,5,5,0
F,1,4,631,3,1,3,5
M,45,0,33,1,0,0,1
M,35,4,211,5,0,2,2
M,50,8,927,0,5,4,2
F,45,16,110,5,5,0,0
M,18,20,253,4,0,4,1
M,56,2,490,1,0,5,5
M,50,0,920,0,5,0,0
F,35,10,613,1,2,4,0
M,56,5,460,4,0,5,0
F,35,3,850,3,5,3,0
F,50,2,616,4,0,0,4
M,25,2,953,0,1,0,0
F,18,15,772,0,0,0,3
M,18,17,10,3,4,1,0
M,18,8,625,0,0,4,4
M,35,20,581,1,5,3,0
F,50,6,891,3,5,4,2
M,35,19,21,4,0,4,5
F,56,11,598,3,5,2,5
F,35,3,85,3,0,1,4
M,1,12,484,3,3,5,4
M,35,3,954,2,1,4,0
M,35,16,10,2,2,3,0
M,25,4,76,0,3,3,4
M,56,8,113,1,0,3,5
M,50,18,27,2,0,4,2
M,56,1,447,0,0,4,4
F,50,3,186,0,3,0,0
M,25,0,461,1,4,0,0
M,35,0,549,0,4,0,1
M,18,5,752,0,0,0,5
F,1,11,441,0,1,5,4
M,25,20,891,0,0,0,0
M,50,12,969,0,4,0,5
F,45,7,934,4,3,0,3
F,35,0,170,4,0,5,0
M,35,7,31,5,0,4,4
M,1,0,935,0,5,4,0
M,25,10,633,1,3,2,0
M,1,10,916,5,0,3,5
F,25,1,655,0,1,3,0
F,35,11,941,3,3,5,0
M,50,18,430,4,5,2,0
F,45,1,655,0,0,2,2
M,35,2,731,5,3,3,1
F,35,14,22,0,0,3,0
M,45,3,421,0,3,2,0
F,18,20,544,3,0,5,1
M,35,18,373,0,5,0,0
M,50,7,300,5,0,5,3
F,45,11,454,2,0,0,5
M,25,0,974,0,0,0,3
F,25,3,708,2,4,5,1
F,45,1,921,5,0,0,4
M,45,16,537,5,0,3,0
M,45,14,132,5,4,5,0
F,35,17,261,2,4,2,4
F,50,0,993,2,0,1,3
F,35,14,325,4,5,3,4
M,56,9,118,0,5,5,2
F,50,0,100,4,5,0,0
F,35,10,56,3,0,3,0
F,25,3,40,4,2,0,0
M,35,3,33,0,0,0,0
M,50,3,337,4,0,3,0
M,50,8,973,0,5,0,2
F,45,3,602,0,0,5,0
F,35,18,104,4,1,4,4
M,25,2,758,0,3,0,0
F,56,14,600,0,3,0,5
M,35,19,947,3,2,0,5
M,45,0,480,0,5,5,3
F,25,17,81,3,4,1,2
M,56,2,337,3,0,5,0
F,25,16,228,2,4,0,0
F,18,1,307,0,5,4,1
F,35,17,787,3,1,3,4
M,50,5,662,2,0,0,4
F,25,7,957,0,0,4,4
M,50,13,773,2,5,4,0
F,18,0,234,2,0,0,0
M,18,7,45,0,1,0,0
M,50,16,26,0,0,3,4
M,56,0,700,2,0,5,4
F,50,0,612,0,1,4,0
M,25,0,550,2,0,2,2
F,45,0,306,3,5,5,0
M,35,0,602,1,4,3,4
M,1,0,109,1,5,4,5
F,35,4,337,3,4,2,1
M,56,16,235,4,0,4,0
F,50,0,201,4,0,0,3
F,18,17,437,3,3,4,1
F,18,14,170,0,0,1,4
F,25,5,880,0,0,4,2
M,1,11,857,3,1,4,4
F,18,2,921,4,2,3,0
F,18,0,802,5,0,0,4
M,50,0,912,3,5,3,4
F,35,15,815,0,4,3,2
M,56,11,841,0,2,4,5
M,35,11,230,1,2,3,0
F,25,3,114,5,1,0,0
M,35,11,726,5,0,4,0
F,56,3,396,2,5,2,3
F,35,13,913,4,1,1,0
M,35,11,502,0,4,3,3
M,18,2,941,0,0,4,0
F,25,3,83,0,5,0,0
F,18,4,596,4,2,4,2
F,45,4,836,0,2,3,5
F,56,5,68,4,4,5,2
M,35,1,275,2,0,4,5
M,25,3,132,0,0,0,0
M,18,14,118,5,0,0,1
M,56,2,750,3,1,3,5
F,1,2,836,0,4,1,0
M,45,13,292,3,0,3,3
M,45,15,484,0,5,1,0
F,35,4,61,0,3,0,3
M,18,0,306,0,5,4,0
F,56,0,450,4,3,0,5
M,56,4,128,2,2,5,4
F,50,20,666,1,0,0,5
M,18,9,314,0,2,1,0
M,35,7,69,0,0,0,5
M,45,0,109,1,1,1,5
M,18,14,618,0,0,0,4
F,35,12,951,1,3,3,0
M,50,9,488,5,0,0,0
F,56,18,469,5,0,4,4
M,50,4,982,3,0,0,0
M,50,0,584,0,0,0,2
M,56,16,483,0,0,0,5
M,18,0,944,0,0,0,3
M,18,13,793,0,0,4,3
F,35,12,48,4,4,5,1
F,35,15,16,1,1,3,5
F,25,0,480,0,0,4,3
M,35,5,462,4,0,2,0
M,1,0,957,5,2,3,0
M,45,20,90,4,5,3,3
M,25,20,373,0,0,0,0
F,18,18,708,0,2,1,4
F,50,9,590,0,0,3,2
F,56,0,990,3,1,0,5
M,45,12,544,3,0,2,0
M,50,2,660,4,5,1,4
M,56,20,282,5,1,3,0
F,35,10,658,0,1,0,5
M,25,11,701,0,5,0,0
M,45,8,700,4,3,1,0
F,25,16,276,0,5,0,0
F,50,0,352,4,0,3,0
M,56,18,452,1,1,4,0
F,50,5,253,0,4,0,3
M,56,12,652,4,4,4,4
M,56,0,104,2,0,4,4
F,50,12,811,0,1,0,0
F,50,12,931,4,2,0,5
M,45,10,220,0,4,5,0
F,45,7,863,0,5,2,0
M,35,20,358,3,2,3,3
F,45,10,778,3,5,5,3
M,1,5,870,4,1,2,4
F,35,1,524,0,5,0,2
F,25,11,103,0,2,0,0
F,45,2,48,0,0,0,0
F,25,13,815,3,0,0,4
M,25,10,27,5,5,0,4
F,25,5,655,0,2,0,0
M,50,0,83,0,5,5,1
M,35,5,405,4,0,1,3
M,18,1,520,3,3,0,4
F,56,3,666,5,2,5,1
F,18,18,794,0,5,1,0
M,56,17,142,0,5,3,0
F,50,0,240,1,3,0,4
F,18,10,149,5,0,1,4
F,35,6,123,5,2,0,2
F,25,9,294,1,0,0,4
F,35,16,474,3,0,2,0
M,25,4,115,1,0,0,0
F,35,13,815,4,4,0,0
M,25,7,601,5,5,0,0
M,50,10,166,1,5,0,0
F,1,16,931,3,3,0,5
M,25,4,778,4,0,3,2
M,50,4,666,0,0,0,4
F,56,7,524,4,5,4,4
F,25,16,974,4,3,0,0
M,50,17,430,1,0,5,0
F,35,17,797,1,0,3,5
M,25,10,221,4,2,1,3
F,35,16,360,4,0,3,0
F,25,11,652,0,5,4,0
M,50,1,380,3,0,0,5
F,25,2,168,1,3,3,5
M,56,0,245,1,2,5,0
M,50,0,554,4,4,0,4
F,35,18,20,4,1,0,4
F,35,14,396,0,0,2,3
F,56,15,29,2,3,3,5
F,50,14,751,0,0,3,3
M,50,6,919,4,2,0,0
M,35,1,33,0,0,1,5
F,1,16,132,3,4,4,0
M,25,5,446,0,0,0,0
M,50,2,852,4,0,0,2
F,45,15,297,0,0,0,3
F,35,0,540,0,3,2,0
F,35,17,362,5,3,5,2
F,35,9,462,4,0,4,4
F,18,3,406,3,0,1,4
F,50,1,880,3,3,0,0
M,45,18,629,0,0,0,4
F,50,1,347,1,4,1,0
F,35,3,522,2,0,1,2
F,18,0,974,0,5,1,4
F,25,16,345,5,2,0,0
F,50,11,323,2,3,3,4
M,50,16,863,0,0,0,4
F,25,0,303,0,3,4,0
F,56,20,772,0,4,5,1
F,56,0,104,5,0,5,5
F,50,20,232,3,4,0,1
M,45,8,489,0,3,3,0
M,50,11,468,3,0,5,4
F,50,13,486,5,0,0,4
M,35,6,421,0,0,0,2
M,18,2,752,5,2,4,0
F,35,20,410,1,4,3,2
M,35,16,563,0,1,4,2
M,45,16,765,2,1,0,0
M,25,3,786,1,0,2,4
M,35,0,223,5,0,2,4
M,35,14,280,4,5,4,3
F,25,0,157,0,0,0,0
F,50,3,433,2,0,0,0
M,45,11,850,2,1,5,0
M,18,17,131,3,0,0,1
M,18,5,297,5,0,0,0
M,50,12,928,5,3,5,4
M,18,12,434,3,0,4,3
F,50,0,442,4,0,0,0
F,35,12,109,0,1,4,4
M,25,20,557,5,5,0,4
M,18,9,489,5,1,1,0
M,45,5,980,3,3,2,0
M,35,3,281,1,0,4,0
F,45,1,744,0,5,1,0
F,45,1,770,4,0,0,0
M,56,17,630,5,4,4,3
F,18,0,118,3,5,0,4
F,50,0,492,5,3,0,3
M,25,1,524,4,0,3,2
M,1,13,786,4,0,3,1
F,35,16,345,0,4,1,5
M,35,7,488,0,2,0,0
M,18,2,602,1,0,1,5
M,35,12,968,5,0,1,5
M,45,10,90,0,1,2,4
F,35,12,417,3,3,3,0
M,50,11,447,4,0,1,0
M,35,7,140,2,0,1,4
F,56,16,969,0,1,4,0
F,25,17,796,5,2,0,0
F,50,3,840,4,0,0,5
M,56,17,492,2,5,5,0
F,45,3,751,4,2,2,4
M,18,15,24,0,2,0,4
M,25,4,38,0,5,0,4
F,35,0,112,5,0,0,0
F,45,18,157,3,0,2,0
M,50,0,261,4,0,1,2
F,25,4,522,4,3,0,0
M,35,5,230,0,5,0,3
F,25,13,114,4,0,0,0
F,18,0,306,0,5,1,3
F,45,11,559,5,2,0,4
F,45,2,89,3,1,0,4
M,35,14,132,5,2,0,3
F,18,7,211,0,4,1,0
M,56,9,30,4,3,1,5
M,18,12,66,4,0,0,0
M,35,20,813,0,0,0,0
F,18,6,503,0,3,0,4
M,25,4,245,0,0,0,2
F,45,12,770,3,5,3,3
M,56,2,143,2,0,5,0
M,18,17,923,0,5,3,0
M,25,12,64,5,0,0,0
M,35,4,934,2,0,2,5
M,25,6,453,1,0,4,2
F,18,8,19,0,0,1,0
M,50,18,38,4,3,2,3
M,35,2,471,0,0,0,0
M,1,16,453,0,1,5,0
M,25,7,132,0,0,0,4
M,18,14,741,1,0,1,0
F,35,7,959,3,3,0,0
M,35,16,483,0,1,3,0
M,35,9,772,2,4,4,0
F,35,0,234,2,0,5,5
M,45,0,193,1,0,2,0
F,56,7,965,0,3,4,2
M,50,3,10,4,1,2,1
M,1,15,460,0,2,3,3
M,18,4,338,1,0,0,0
M,50,17,85,3,3,4,0
M,18,5,421,5,0,3,5
F,50,20,674,4,0,0,5
M,45,20,731,4,4,0,5
F,50,2,943,5,4,0,5
F,1,10,48,0,3,3,4
M,18,4,775,1,0,4,4
M,18,3,992,5,4,4,0
M,25,6,443,0,0,2,2
M,56,12,856,0,0,4,1
F,18,4,290,0,4,4,2
M,50,2,98,5,0,5,0
F,18,5,186,0,3,0,0
M,1,15,128,0,0,4,4
M,35,18,338,0,0,0,0
M,56,10,952,3,2,5,5
F,35,4,931,2,3,0,0
F,45,0,346,0,1,0,5
F,18,10,652,0,0,0,4
F,45,17,42,0,4,3,0
M,35,3,307,2,5,0,2
F,18,2,320,4,4,4,4
F,18,0,141,2,0,5,1
M,50,15,280,3,0,4,0
F,35,13,967,1,4,5,0
M,25,16,226,4,1,3,4
F,45,16,440,2,0,5,2
F,18,12,558,0,0,0,4
F,45,18,641,0,3,5,4
F,56,12,312,0,3,4,4
F,56,16,655,2,5,2,5
F,1,12,836,0,0,3,0
M,25,4,966,0,0,0,5
F,45,20,41,3,5,5,3
M,35,8,584,0,4,4,4
M,50,1,12,4,3,4,4
F,1,6,726,2,0,1,1
F,25,0,672,4,0,3,3
F,35,6,120,2,0,4,0
F,25,2,220,0,2,0,0
M,45,2,501,3,1,1,2
F,35,4,601,2,1,1,0
M,25,14,870,5,3,3,4
F,35,19,142,2,0,4,0
F,50,4,100,0,2,0,0
M,35,7,950,2,0,1,0
F,35,5,629,3,0,0,4
M,56,13,534,2,0,2,5
M,50,8,38,5,2,4,0
M,1,20,377,3,1,3,5
M,25,3,141,0,5,2,1
M,18,5,934,5,4,5,2
M,50,15,535,4,1,5,0
F,25,11,809,0,0,3,4
F,50,17,122,5,1,2,3
M,25,1,925,4,5,0,0
M,25,18,751,0,0,0,0
M,35,2,481,3,0,4,0
M,50,16,902,2,4,0,0
F,25,1,166,3,3,0,0
F,35,14,244,2,5,0,4
F,18,4,761,0,5,4,0
M,35,20,555,0,0,4,4
F,1,18,406,1,3,5,0
M,35,6,967,0,4,4,4
F,35,18,625,3,3,4,0
M,25,16,228,0,0,0,0
F,35,8,730,5,5,3,5
M,45,11,337,2,0,0,3
M,35,7,212,4,4,3,0
M,18,16,956,0,5,4,2
F,35,4,618,5,2,4,1
M,1,1,939,3,0,3,3
M,56,6,421,4,1,5,0
F,18,7,13,0,0,1,3
F,45,1,431,0,2,1,0
F,45,13,88,0,1,5,0
F,50,11,161,5,2,3,0
F,25,11,376,0,4,0,0
M,18,7,334,2,0,0,3
M,50,17,361,4,0,0,3
F,50,7,555,5,0,0,4
F,35,3,596,5,0,0,2
F,18,7,483,4,0,2,0
F,35,4,985,0,5,0,5
M,45,13,279,2,0,1,3
M,18,15,149,0,4,0,4
F,50,17,109,0,5,0,4
M,25,1,977,4,4,3,3
F,25,3,54,0,3,4,4
F,18,13,708,0,3,4,1
F,56,11,471,1,1,2,0
M,50,0,331,5,0,0,0
F,35,0,222,5,0,0,4
M,45,2,132,3,1,0,4
F,35,2,446,2,3,1,5
F,50,7,82,3,3,0,4
M,45,16,603,5,2,2,3
M,56,18,625,3,0,1,3
F,35,17,764,4,5,0,0
M,35,14,445,4,5,3,0
M,25,11,557,2,3,0,3
M,35,6,485,2,0,3,2
F,35,15,622,1,5,0,5
F,50,19,282,1,0,3,5
F,25,20,40,4,5,0,0
M,50,13,290,5,5,4,3
