Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,45,8,722,0,1,2,2,0,0,0
M,25,10,338,4,0,2,0,4,2,3
M,18,13,197,0,1,4,3,3,0,1
F,25,20,381,0,0,2,1,1,0,0
M,18,16,168,3,3,4,2,0,2,5
M,25,19,532,1,3,0,0,0,0,1
M,25,1,969,0,2,4,0,0,5,5
M,18,9,465,3,2,0,0,0,1,0
M,45,6,547,5,0,3,2,4,0,4
M,35,13,804,4,1,4,2,5,3,0
M,18,0,959,0,0,3,5,0,0,0
M,25,14,314,2,2,5,0,0,1,3
M,18,1,143,2,0,2,4,0,4,1
F,45,17,875,3,4,5,4,0,4,0
M,45,14,493,1,5,5,0,0,0,5
M,50,10,30,0,0,4,0,0,3,0
M,25,3,405,2,1,0,0,4,5,3
F,50,3,104,0,1,4,1,5,3,2
F,56,8,841,4,4,3,0,4,0,1
M,35,0,740,4,4,1,0,0,0,3
M,50,7,430,3,0,1,3,0,2,0
F,35,17,751,1,0,5,0,0,3,0
M,25,14,958,0,3,0,1,0,0,2
M,35,6,123,3,2,4,0,2,0,3
M,56,9,954,3,0,4,5,5,0,3
M,1,13,920,4,1,4,5,0,0,5
F,25,7,666,0,4,3,5,0,5,0
F,18,0,240,4,5,4,0,1,2,0
F,25,0,520,0,0,0,2,3,4,4
F,35,7,743,5,0,2,2,3,3,0
F,50,13,494,5,0,5,2,0,2,2
F,45,18,281,4,3,5,0,1,0,3
F,18,2,743,2,5,1,2,0,1,0
M,35,2,641,0,0,5,0,5,2,0
F,56,5,609,4,1,5,1,1,1,0
M,35,2,957,2,0,5,0,1,0,0
M,1,8,435,2,0,3,0,0,1,3
F,35,4,161,5,0,4,1,2,0,3
F,56,4,652,1,0,5,0,4,4,5
F,25,1,208,2,1,5,5,2,2,2
F,45,2,551,2,1,5,0,4,0,4
F,45,8,850,3,1,2,3,4,0,4
F,35,12,756,0,5,4,0,0,2,5
F,45,12,26,4,0,0,5,2,1,0
M,25,7,913,0,0,1,0,0,4,5
F,35,8,758,4,0,1,4,4,0,5
M,25,2,328,3,5,1,3,2,3,5
F,25,13,535,2,3,3,2,4,3,5
M,25,16,18,4,2,5,0,2,0,2
M,25,12,944,3,3,2,0,5,0,1
F,45,17,197,2,1,0,2,0,0,4
F,45,7,296,0,2,0,0,5,0,0
M,35,8,465,4,3,4,2,3,1,3
M,1,14,910,0,0,2,4,1,5,2
M,18,19,488,5,1,2,0,4,2,2
M,18,2,424,1,4,2,0,4,0,3
M,25,20,741,1,0,3,2,4,0,0
F,45,6,262,5,0,3,2,0,5,3
M,45,20,863,3,4,5,1,0,0,5
M,25,1,498,4,0,3,0,4,0,0
F,18,20,166,5,0,5,0,0,0,3
F,1,20,346,0,2,1,2,1,0,0
F,35,1,454,1,2,1,0,0,1,3
F,56,1,914,5,4,2,3,0,1,5
F,25,7,596,0,0,1,0,4,5,0
F,56,16,345,1,1,0,2,2,1,3
F,25,20,539,3,0,2,1,0,1,0
M,1,0,924,1,4,0,5,4,2,0
F,56,5,191,2,0,5,1,0,1,2
M,25,5,98,1,2,2,3,2,1,3
F,50,13,557,2,1,4,2,4,5,4
F,35,14,323,0,1,2,4,0,4,2
F,25,16,705,0,4,0,5,2,0,3
M,45,1,549,0,0,4,1,5,4,0
M,35,16,681,0,1,5,0,3,0,4
F,45,13,966,3,1,0,0,0,3,2
F,56,8,804,3,5,0,5,4,3,5
M,25,4,923,1,1,5,0,2,1,1
F,25,12,704,1,4,2,1,3,3,0
M,25,13,522,2,5,5,1,2,0,3
M,25,15,969,3,3,4,0,0,0,3
M,35,1,722,4,0,5,1,0,2,3
M,18,20,950,1,0,4,0,4,0,5
F,18,10,919,0,2,0,3,0,0,0
M,25,10,462,0,1,1,0,0,1,1
F,25,19,557,1,0,2,5,2,0,4
M,1,19,531,4,0,4,2,4,1,0
M,1,5,488,3,2,5,2,4,0,2
M,18,3,62,5,2,2,4,3,1,2
F,35,13,557,4,3,4,1,0,0,0
M,50,7,681,0,1,1,0,2,1,3
M,45,9,993,5,0,0,5,0,0,0
F,56,4,54,1,2,3,5,0,0,4
M,1,2,875,1,0,3,1,4,1,5
M,1,6,480,2,4,4,2,0,0,2
F,50,20,530,2,4,3,4,2,1,3
M,35,6,361,0,1,1,0,0,0,2
F,18,16,522,3,1,3,1,4,5,2
M,25,4,492,4,2,0,1,0,1,2
M,25,20,481,0,2,2,2,4,5,0
M,25,16,662,0,2,5,4,4,3,4
M,45,17,461,0,4,5,2,2,2,4
M,25,16,895,0,3,4,3,4,1,4
M,1,3,804,5,5,3,5,0,0,1
M,35,6,173,0,4,5,2,4,4,0
M,18,10,168,4,1,0,5,0,0,1
F,1,2,114,0,0,4,4,1,4,0
M,18,20,140,0,5,1,5,2,0,3
M,35,13,843,5,5,5,0,1,1,1
F,18,6,743,1,2,3,0,3,0,0
M,18,20,941,5,0,4,0,0,4,1
M,25,9,701,3,4,4,4,0,3,4
M,50,3,931,4,5,5,2,4,0,4
F,45,5,161,4,3,0,0,4,0,0
F,25,15,245,0,4,3,2,4,0,0
M,45,2,983,0,5,3,0,0,5,0
M,18,7,524,2,0,4,1,4,0,0
M,18,7,953,3,2,0,0,4,0,0
F,1,4,914,3,0,5,0,1,2,0
F,18,0,110,0,0,2,0,2,0,5
F,25,2,540,5,0,3,5,0,0,0
F,35,9,921,4,0,4,1,4,2,5
F,25,14,928,4,5,1,2,0,4,0
M,35,16,207,0,2,5,0,4,3,3
F,25,2,19,0,4,5,0,4,0,0
M,45,8,468,4,5,4,5,1,4,3
M,25,17,751,0,3,5,0,0,0,4
M,25,9,833,5,0,4,5,2,2,2
F,25,17,74,2,0,1,5,0,1,0
F,56,8,245,2,1,1,1,0,0,1
M,18,14,471,2,4,5,1,2,0,5
F,56,20,103,0,1,5,0,0,0,1
F,45,10,370,5,0,3,3,0,2,0
M,56,18,69,2,0,3,1,2,1,2
M,45,5,200,0,2,4,1,3,5,2
M,56,20,584,5,0,0,3,3,1,2
F,25,13,118,5,1,5,1,0,0,4
F,50,6,334,5,1,0,0,1,0,2
M,35,11,606,3,0,0,0,0,3,5
M,25,0,977,4,3,0,2,4,4,0
M,56,0,917,5,0,2,0,5,0,0
F,1,0,56,2,1,1,0,0,0,5
M,56,0,549,5,0,1,0,2,0,4
M,18,16,524,2,0,5,2,5,1,3
F,1,6,498,5,5,1,5,0,0,0
F,25,12,540,2,1,0,1,0,5,0
F,18,11,951,4,0,4,4,2,4,2
F,25,5,968,3,5,4,4,3,0,0
F,35,17,285,2,3,0,3,0,1,2
F,35,9,90,2,0,2,0,4,0,2
M,25,17,672,4,0,5,0,3,2,1
F,25,15,672,0,4,0,4,4,5,0
M,35,16,610,2,0,0,2,4,0,0
M,18,3,314,0,0,1,1,0,0,0
M,25,5,772,5,1,4,1,0,2,4
M,25,19,207,4,0,1,0,2,0,4
M,35,4,346,1,5,5,0,0,0,4
M,25,4,502,2,1,1,0,0,1,1
F,25,17,950,4,2,4,0,0,4,2
F,35,17,482,2,1,0,5,1,0,2
M,1,7,982,5,0,0,0,4,0,4
M,50,9,265,0,1,3,0,0,3,4
F,25,1,165,2,0,5,0,2,4,5
F,25,1,437,0,1,5,0,4,0,1
M,45,5,551,5,1,0,5,2,1,0
M,18,2,934,0,2,5,0,5,0,3
M,56,0,498,3,0,5,0,2,1,0
M,25,7,681,1,1,5,1,0,0,0
M,56,8,920,5,4,2,1,0,0,2
M,56,17,206,0,0,0,2,5,0,3
F,56,9,361,0,1,2,1,2,3,5
M,25,19,445,1,1,1,0,0,0,0
M,56,12,61,2,0,3,0,0,0,0
F,45,1,751,1,1,3,1,0,0,0
F,25,6,6,1,1,4,0,4,2,2
M,18,12,127,1,4,5,2,0,2,3
M,45,8,488,2,0,5,0,2,2,5
M,1,9,301,0,4,1,0,0,0,5
F,50,0,875,2,0,1,3,3,3,4
M,35,20,31,3,3,0,0,1,4,0
F,50,20,168,2,0,2,0,4,1,1
M,18,1,49,4,0,3,4,4,0,1
F,18,6,381,0,0,3,0,0,5,4
F,1,1,122,0,1,3,3,4,5,1
M,50,6,953,0,3,5,1,0,3,1
M,50,5,234,4,0,2,5,0,0,2
F,50,0,424,3,2,2,1,2,3,3
M,35,1,609,0,0,4,3,3,0,3
M,1,13,244,2,4,5,4,2,3,0
F,1,14,190,2,4,4,4,5,1,0
M,56,8,830,0,1,5,3,5,5,1
M,25,20,443,3,2,5,3,0,1,4
F,35,9,907,0,0,0,0,1,4,0
M,18,18,215,0,4,4,0,0,1,1
M,56,3,50,0,1,0,5,0,1,1
F,25,11,847,4,0,3,5,5,0,5
F,56,10,253,3,0,4,0,1,2,4
F,18,3,433,3,1,5,0,4,4,4
F,18,19,992,1,2,0,0,1,0,4
M,1,9,658,2,5,0,2,0,0,4
F,56,5,376,3,5,3,4,0,1,2
F,25,8,42,2,1,0,3,0,0,0
M,45,5,325,0,4,3,1,2,0,4
M,45,5,581,1,5,4,2,0,1,0
M,25,4,336,5,0,5,0,0,0,5
F,25,20,226,2,0,5,1,0,0,0
M,35,9,949,5,1,5,5,0,1,3
F,1,20,30,0,3,5,4,5,2,5
M,25,11,986,4,1,5,0,4,0,3
M,18,9,800,5,0,0,0,0,2,0
F,35,3,462,0,2,2,2,0,0,5
F,18,0,421,1,2,1,0,4,0,2
M,35,3,78,0,0,0,2,0,2,0
F,50,2,434,0,0,4,5,0,0,3
F,25,5,925,3,0,5,1,0,4,0
F,45,10,78,1,0,2,4,2,1,5
F,25,9,171,0,0,3,4,2,0,1
M,50,1,121,3,0,4,2,2,0,5
M,25,0,609,3,0,4,2,0,5,5
M,1,9,104,0,5,3,1,0,0,1
M,25,9,930,3,5,0,0,4,2,3
F,35,18,830,5,1,4,0,0,0,2
F,50,20,780,0,0,0,2,4,3,0
F,18,3,223,5,4,0,0,4,1,4
F,25,0,230,4,0,4,2,1,5,4
F,25,16,427,2,0,4,0,0,0,2
M,18,10,474,4,0,4,2,4,0,1
M,56,2,287,2,0,1,2,0,0,0
M,50,8,468,4,1,0,3,0,0,3
F,25,19,144,5,1,3,3,0,0,0
F,56,2,804,1,1,5,1,0,2,1
M,25,16,540,0,2,4,0,4,2,0
M,45,3,104,0,1,0,2,5,3,4
M,1,2,577,0,2,5,0,4,3,0
M,50,0,123,5,5,4,2,3,2,0
M,56,14,16,1,4,4,2,2,0,4
M,35,17,69,4,2,0,3,3,1,3
F,25,19,833,0,4,3,0,0,0,1
M,56,15,331,5,1,0,4,0,0,0
F,25,12,226,2,3,3,1,0,0,4
M,25,5,322,5,0,3,1,2,0,5
F,45,1,916,1,2,5,5,1,0,0
M,45,14,459,3,5,5,4,4,1,5
M,25,18,850,4,3,5,5,4,1,2
M,18,7,26,5,3,0,0,0,1,4
F,35,9,604,5,2,0,1,0,0,4
M,45,2,212,4,0,0,0,0,1,4
F,25,8,631,3,2,5,3,0,0,4
M,25,7,490,2,1,4,2,2,0,0
F,18,3,905,0,5,1,2,0,4,0
M,1,9,434,4,4,2,0,5,5,0
F,25,0,498,2,0,5,1,4,4,5
M,1,19,309,2,1,3,0,2,1,0
M,35,15,931,5,5,5,0,0,1,0
M,56,8,493,2,3,1,0,4,3,5
M,1,18,502,3,2,4,2,4,0,3
F,35,14,294,3,1,5,4,2,1,1
M,25,9,773,5,3,5,4,0,0,4
F,25,1,906,0,0,3,1,5,0,5
M,25,5,489,0,0,4,0,4,1,1
F,25,9,623,0,5,3,1,0,0,0
F,18,14,26,0,2,1,1,4,0,0
F,50,6,440,3,4,4,4,0,4,5
M,45,16,130,2,0,5,2,0,3,0
F,56,18,790,4,4,5,2,5,0,3
F,25,12,720,0,4,3,4,2,0,2
M,56,7,820,3,0,3,2,4,4,0
M,25,5,85,0,0,2,1,0,2,1
F,45,13,230,4,0,5,0,4,3,3
F,25,17,534,1,4,2,2,2,3,2
M,18,10,131,5,2,3,0,1,1,0
M,25,20,968,0,4,0,1,0,3,3
F,56,17,312,0,1,2,1,2,0,0
M,25,10,323,4,2,5,1,3,0,0
M,45,9,171,3,1,2,1,4,0,3
M,25,19,61,4,0,2,2,0,2,5
M,35,19,130,2,4,0,2,3,2,0
M,50,4,83,3,4,4,1,0,0,4
F,45,1,306,0,5,3,4,0,2,2
M,25,3,672,1,1,3,1,3,2,4
M,35,12,482,2,3,2,0,1,3,0
F,25,19,942,0,2,5,3,0,0,1
M,50,3,446,0,0,5,2,4,0,3
M,25,12,427,0,2,0,1,0,4,0
M,35,7,652,3,1,4,0,5,0,3
M,18,19,371,1,0,5,2,0,5,0
M,25,7,900,2,5,0,0,4,0,3
M,35,4,346,1,0,5,0,3,0,3
F,25,13,17,2,0,2,1,2,2,3
M,45,0,968,2,1,4,0,0,3,1
M,1,17,790,2,1,5,0,4,5,0
M,25,7,674,0,3,4,2,2,0,0
F,45,1,105,2,0,5,2,0,3,0
M,56,7,141,1,2,2,0,0,1,0
F,18,4,809,5,0,4,0,0,2,0
M,45,3,497,2,0,2,0,4,5,0
M,25,5,325,1,5,3,5,3,0,3
M,45,5,799,5,5,0,5,2,1,1
M,18,5,445,0,4,0,4,4,0,0
F,25,14,704,0,4,0,1,0,1,5
F,45,4,457,3,0,1,1,2,4,0
F,25,8,931,2,5,2,4,1,1,0
F,18,7,70,5,0,0,1,0,2,0
F,56,20,200,0,3,4,0,2,1,1
M,50,6,910,4,1,5,4,0,1,4
M,25,6,773,5,0,4,1,3,5,2
F,25,0,148,0,3,0,3,4,0,0
M,25,17,276,1,0,0,0,0,5,1
F,50,0,911,0,5,3,5,0,0,3
F,25,3,338,4,0,3,1,4,0,1
M,56,12,853,5,0,4,4,0,2,0
F,56,18,815,2,3,4,1,2,0,4
M,25,2,805,1,2,2,0,5,1,4
F,45,13,244,2,0,3,5,3,0,4
F,35,10,80,0,5,4,2,1,1,0
F,35,9,761,2,4,2,1,0,0,2
M,35,8,492,1,0,5,0,0,5,1
M,35,14,580,1,1,3,0,5,5,3
F,56,6,104,5,1,4,3,4,0,3
F,35,9,804,2,0,5,0,0,5,4
F,25,18,123,4,0,3,4,5,3,2
F,45,6,493,5,0,1,2,4,1,0
M,25,8,501,5,0,3,0,2,4,0
M,1,3,382,5,0,2,0,0,1,0
M,25,7,705,4,3,4,0,0,4,0
M,18,15,362,4,0,2,5,5,4,0
F,25,14,726,1,0,2,0,2,1,0
F,25,14,378,3,3,4,3,0,0,0
M,50,7,700,3,0,1,0,2,4,0
M,45,1,441,3,3,5,4,3,1,0
M,35,5,98,3,4,5,0,0,2,0
M,56,3,947,2,3,2,0,3,3,0
M,45,9,969,2,5,1,0,0,0,0
F,50,9,27,1,0,4,2,4,0,3
M,35,9,484,2,0,2,0,0,1,3
M,56,2,501,5,0,4,0,4,2,1
M,1,6,104,1,1,4,5,0,0,0
F,50,3,333,4,0,0,2,3,0,5
M,35,13,81,4,4,0,0,5,0,4
M,35,12,325,3,0,4,4,0,2,0
M,25,4,633,0,0,5,1,4,3,0
M,1,19,843,2,3,1,0,2,2,4
F,56,3,48,3,1,0,5,5,0,4
M,50,0,490,2,2,0,1,2,0,0
M,50,2,82,4,0,0,2,3,0,2
M,1,15,140,2,0,4,1,0,1,5
M,25,1,804,3,0,3,0,5,1,0
F,45,7,765,4,5,5,0,4,3,2
F,25,17,186,0,5,5,2,0,0,4
F,45,7,349,0,1,0,2,0,0,4
M,50,17,146,1,5,2,0,4,0,4
M,45,4,612,3,0,5,2,5,0,2
M,56,6,286,2,5,1,1,4,0,2
F,25,14,921,3,2,1,0,0,1,4
F,25,15,113,3,1,1,5,0,4,5
M,25,4,527,2,2,2,4,5,4,1
F,35,2,435,2,3,2,5,0,3,4
F,56,14,320,3,0,3,3,0,4,2
M,25,4,469,0,2,5,0,0,0,2
F,45,13,773,2,0,5,0,0,5,3
F,25,18,525,4,1,4,2,1,5,1
M,25,2,331,0,1,1,1,5,3,3
F,1,7,132,2,3,0,0,0,0,5
M,25,2,987,1,4,3,0,4,0,0
M,45,1,196,0,2,0,0,0,0,1
F,25,7,297,0,0,3,2,5,0,0
M,45,3,764,4,5,1,2,2,1,0
M,1,6,485,2,1,1,0,5,0,2
M,56,20,880,1,0,0,4,5,0,3
M,50,10,302,5,0,5,1,2,2,3
F,18,14,245,4,0,5,0,2,3,2
F,25,11,735,5,3,1,0,3,3,0
F,35,7,820,4,0,0,0,4,2,3
M,45,5,240,5,4,4,1,2,3,1
M,25,13,705,1,0,5,0,0,4,1
M,56,19,992,1,0,0,1,4,1,5
M,50,0,173,1,5,2,4,0,0,2
M,45,20,402,1,0,4,3,5,4,2
M,35,1,633,1,1,0,0,0,1,0
M,35,17,933,4,3,2,1,4,0,4
F,25,7,778,3,2,4,0,0,0,2
F,56,16,382,3,0,0,4,4,0,0
M,25,7,301,2,5,1,0,4,0,0
F,18,6,223,0,3,4,0,1,1,2
F,45,17,83,3,0,5,0,0,2,5
M,35,15,602,5,1,0,0,0,5,0
F,18,18,735,1,4,5,5,4,0,2
F,25,7,492,5,0,5,0,4,0,5
M,25,8,215,5,4,0,2,2,0,1
M,25,1,354,0,1,4,1,5,1,0
M,25,4,294,0,0,5,5,0,0,0
M,45,20,549,5,4,1,0,5,2,0
M,50,9,285,2,2,2,2,4,1,2
F,35,5,410,1,2,0,0,5,0,0
F,25,8,253,1,4,5,0,2,1,3
M,35,19,997,0,5,4,0,0,3,2
F,25,1,559,3,5,1,1,0,0,5
M,45,3,501,3,0,4,0,0,0,5
M,45,14,502,0,0,3,0,3,5,4
M,35,10,925,4,0,4,5,2,5,5
M,50,19,215,3,5,4,0,0,3,3
M,25,19,863,1,1,0,0,5,0,4
F,18,18,274,4,1,4,4,0,1,4
F,45,11,37,4,2,0,3,2,2,2
F,50,3,554,2,0,5,2,0,0,2
F,25,9,773,2,0,3,0,1,2,4
M,1,1,489,4,3,4,4,3,0,2
F,50,17,987,1,3,5,0,0,1,0
F,45,2,325,3,3,5,3,5,0,2
M,56,17,793,3,0,4,2,4,1,2
F,18,0,760,3,0,4,0,0,1,3
M,56,14,485,5,0,2,0,0,3,1
M,45,5,226,0,1,3,5,2,0,2
M,18,5,833,1,3,0,0,0,0,2
F,25,1,287,2,1,0,1,0,4,5
F,35,3,935,5,0,3,0,0,3,4
M,25,9,360,0,5,0,2,0,0,4
M,45,7,224,0,0,2,1,3,2,0
M,35,4,211,3,0,5,0,5,0,0
M,1,13,672,0,0,0,3,4,0,4
F,35,19,68,2,4,0,0,3,0,3
F,56,0,534,4,1,1,0,0,5,0
M,25,9,345,3,1,1,1,0,2,0
M,25,14,286,3,0,1,5,3,0,3
M,45,9,320,4,0,4,0,0,4,4
F,18,3,450,2,1,1,3,4,4,0
M,35,2,539,0,0,3,4,0,0,2
M,1,18,338,1,1,3,1,0,3,5
F,25,8,655,5,2,2,5,4,0,0
F,25,17,700,4,2,3,2,3,1,2
M,50,6,945,5,0,0,0,5,5,0
F,18,17,122,2,0,1,1,2,2,4
F,45,9,655,2,5,5,3,0,0,3
F,25,20,235,3,0,4,0,0,0,0
F,35,20,410,0,0,2,2,3,2,1
F,25,4,452,0,4,4,0,0,5,5
M,35,17,523,4,1,0,5,0,4,0
M,56,3,105,0,0,1,3,2,0,2
M,25,7,274,2,0,5,4,4,0,5
F,56,0,265,3,0,5,0,4,0,2
M,18,5,764,4,0,4,1,4,5,5
M,35,16,328,4,2,5,1,1,0,1
M,1,14,207,5,0,5,0,5,0,5
M,35,14,977,0,5,0,1,3,1,3
F,35,5,430,4,1,3,0,0,1,0
M,56,10,23,2,4,0,0,0,5,2
F,1,11,701,4,4,4,3,0,0,5
F,45,17,501,2,1,5,0,3,3,2
M,56,14,454,4,0,0,0,2,0,0
F,45,2,681,0,4,1,2,2,0,1
F,25,12,381,5,0,5,1,4,2,1
M,50,0,549,4,4,2,2,5,2,4
F,18,5,967,0,0,3,0,2,0,4
M,18,17,991,5,4,3,4,2,0,0
F,25,4,605,0,3,3,1,5,4,0
M,25,4,701,4,0,0,1,4,4,0
F,18,13,38,4,3,1,2,0,1,0
F,18,0,900,0,2,5,0,2,0,0
F,25,5,454,5,1,4,1,2,2,0
F,25,4,705,2,0,5,2,0,0,2
F,56,18,895,4,2,4,5,1,5,4
M,56,5,934,2,3,0,0,0,2,2
M,18,5,919,5,1,5,4,4,4,0
M,1,18,730,4,1,1,4,0,0,0
M,18,0,307,4,0,0,0,0,5,1
M,25,19,843,4,1,4,1,0,0,0
M,1,16,627,3,0,4,0,0,0,4
F,25,13,557,2,0,4,1,0,4,0
M,35,13,200,1,2,5,5,0,1,0
F,45,11,435,0,3,4,5,5,3,0
F,45,6,935,0,0,0,4,4,5,1
F,56,2,627,0,1,4,4,0,1,0
M,35,7,457,4,2,5,1,0,0,0
F,45,12,265,0,0,5,4,1,0,4
F,25,17,200,0,3,1,2,0,2,4
M,18,4,232,2,0,4,0,5,2,3
M,45,16,878,3,3,3,1,5,0,0
F,45,16,674,4,4,3,1,5,0,0
F,1,2,430,3,0,4,2,0,5,4
M,25,0,180,0,0,4,0,1,0,0
F,56,6,200,0,0,2,3,0,0,2
M,25,10,959,2,3,0,0,0,0,0
F,25,5,276,4,2,4,1,0,0,3
M,25,6,488,1,0,3,0,1,5,0
M,18,4,26,0,2,2,0,4,1,4
M,25,4,584,0,2,2,1,0,2,3
M,25,7,76,0,0,4,0,1,0,2
F,35,2,802,5,2,0,4,0,0,0
M,25,0,760,0,4,5,0,0,2,0
F,18,5,38,0,0,2,2,4,5,0
M,35,16,89,2,0,4,1,4,3,0
M,35,4,469,0,1,1,0,1,5,3
M,25,2,944,1,0,5,1,4,0,5
M,35,4,469,2,2,2,3,4,3,0
M,25,7,751,1,0,1,2,4,2,1
M,35,9,322,1,0,3,0,0,3,0
M,35,20,813,5,0,4,5,1,5,2
F,45,19,954,2,0,5,4,3,3,5
M,56,1,307,5,4,4,5,0,0,0
M,18,15,437,2,4,2,0,0,5,0
F,56,1,503,3,4,1,1,2,5,1
M,35,4,803,0,0,5,1,4,0,4
F,25,11,45,5,2,2,2,0,4,3
M,45,20,722,3,1,3,0,2,2,0
M,35,5,743,2,0,4,2,5,2,1
M,45,10,531,5,0,5,0,1,0,0
M,18,4,372,2,2,0,5,0,1,0
F,45,9,115,0,2,2,4,5,1,4
M,45,1,48,1,1,3,0,4,0,3
F,18,11,894,1,0,0,3,4,1,4
M,25,12,53,1,0,4,5,0,0,3
F,25,14,65,0,5,0,2,0,0,0
M,45,19,805,5,0,0,0,0,3,2
M,18,4,891,5,1,3,2,4,0,0
F,56,2,329,2,0,0,0,0,2,0
F,1,20,837,0,0,2,4,3,4,5
M,56,10,320,0,2,0,0,0,3,4
F,25,4,924,5,5,0,0,0,4,1
M,18,3,750,2,1,5,0,2,1,3
M,18,15,319,0,1,5,2,4,0,5
M,50,12,480,0,3,5,2,4,4,0
