Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,56,16,245,2,1,5,1,4,2,1,1,2,1,0
M,18,14,981,3,0,3,4,0,4,0,2,4,0,3
M,35,16,524,3,0,3,4,3,1,3,0,2,3,0
M,56,6,410,4,2,2,1,0,4,5,2,1,1,1
M,50,17,65,0,0,4,0,0,0,5,0,0,1,2
M,1,19,433,1,0,3,0,0,5,3,0,5,5,0
M,18,6,930,0,0,5,1,4,3,0,5,4,0,4
M,25,15,80,5,2,4,2,1,4,3,3,3,0,0
M,25,0,970,5,0,1,4,0,0,0,0,4,0,0
F,1,2,606,2,2,2,4,3,1,2,5,2,5,2
F,1,20,469,3,2,0,4,2,2,2,1,2,1,5
F,45,5,326,1,1,5,1,0,4,1,4,4,2,4
F,25,9,461,2,2,3,4,4,3,4,0,3,4,3
F,18,16,440,0,0,3,3,2,0,0,1,2,0,0
F,56,12,802,2,0,4,0,2,4,1,2,5,3,0
F,35,17,166,5,4,2,0,1,1,1,5,4,0,2
F,1,2,501,0,0,5,3,2,0,2,2,2,0,0
M,56,3,149,5,3,1,5,0,0,4,0,4,2,0
M,25,2,804,2,0,3,5,1,0,2,0,0,0,1
M,35,0,152,0,0,0,1,0,2,4,0,5,4,0
M,50,3,405,0,0,5,5,2,1,0,0,4,2,0
M,25,14,307,3,4,5,2,1,0,4,3,3,5,0
F,45,12,79,1,1,4,5,4,3,0,0,0,0,4
M,25,2,300,2,2,0,0,0,3,4,0,5,1,1
M,56,17,26,0,0,5,1,5,1,0,3,5,3,0
F,35,17,666,0,3,3,1,3,2,1,0,1,2,3
F,18,10,194,0,0,5,1,4,5,4,3,3,0,0
M,18,13,857,5,4,2,0,0,0,4,5,5,0,0
F,56,0,764,2,2,3,5,4,2,5,2,2,3,5
F,25,7,551,5,1,4,5,0,0,5,2,0,0,0
M,35,14,373,2,0,3,4,5,0,4,0,3,0,4
F,18,13,629,1,1,0,4,4,0,5,0,5,5,0
M,25,12,170,0,0,0,4,0,4,4,0,0,0,0
M,18,7,130,3,0,1,0,0,3,0,0,4,0,2
M,45,5,111,0,0,2,5,4,3,0,0,4,0,0
F,45,5,554,5,3,3,5,4,4,3,4,2,0,3
M,18,15,361,0,0,4,5,0,0,3,3,4,0,4
M,25,20,911,0,0,3,5,0,4,3,0,4,0,0
M,18,3,604,3,3,2,3,0,5,0,1,5,5,1
F,25,4,983,3,1,1,4,0,4,2,1,1,0,5
M,18,4,540,1,0,2,5,0,3,3,1,3,4,4
F,25,1,501,0,0,1,1,1,3,0,2,3,1,2
F,35,15,609,0,1,3,2,1,1,5,5,1,2,2
F,56,0,109,5,2,4,0,0,0,4,0,5,5,4
F,18,20,523,0,1,4,4,3,3,5,0,4,5,3
M,56,3,83,0,0,2,1,3,3,2,0,3,0,0
F,18,14,76,0,0,1,3,2,1,2,3,1,4,0
F,35,5,596,5,0,4,3,0,0,4,0,5,2,0
F,25,13,171,2,2,1,4,3,1,2,0,3,0,3
M,50,1,165,5,0,0,4,0,2,3,5,2,1,0
M,25,19,631,1,2,5,2,4,0,2,2,3,2,5
M,25,7,666,3,4,3,4,0,1,2,0,1,4,0
M,50,4,983,1,3,0,3,0,0,0,5,0,0,0
F,56,14,16,1,1,0,4,5,5,4,3,3,0,5
M,25,7,523,2,2,3,1,0,0,5,3,3,2,2
M,56,6,63,0,3,0,1,0,4,0,5,4,2,0
M,35,5,228,4,2,2,2,0,3,0,2,5,0,4
M,56,8,69,2,2,0,5,0,5,4,0,5,1,3
M,25,1,307,4,3,0,5,4,0,4,0,0,0,0
F,50,5,490,0,3,1,1,3,0,5,0,0,4,4
F,35,6,701,0,1,1,5,4,5,4,0,0,2,3
F,50,12,338,5,3,1,0,3,0,1,5,0,0,3
M,25,9,871,0,1,3,3,0,1,2,4,4,0,2
M,1,10,253,0,0,1,2,0,0,0,0,0,0,0
F,56,9,641,2,2,2,1,2,5,4,3,3,0,3
M,25,0,313,0,0,3,0,0,3,0,0,3,1,0
M,45,5,841,0,0,2,0,4,0,0,1,2,0,0
M,56,12,447,5,2,1,5,1,1,5,4,2,5,3
F,56,14,850,0,0,4,4,4,4,0,5,2,0,5
M,25,0,612,0,0,4,4,0,5,0,0,3,0,0
M,25,5,782,4,0,3,5,0,2,3,2,4,5,0
F,50,3,758,5,4,1,5,0,4,5,2,3,0,3
M,1,20,590,0,0,1,3,0,1,2,2,4,1,0
F,56,4,463,0,0,1,5,0,1,0,5,0,0,0
M,35,15,997,0,0,5,0,0,0,1,0,5,0,0
F,50,18,554,0,2,5,1,3,3,5,2,1,1,4
F,1,5,974,0,1,3,4,2,3,5,0,0,4,3
F,1,17,234,2,0,0,4,1,1,5,0,2,4,5
F,35,18,265,0,0,0,3,0,2,5,0,3,0,5
F,25,2,327,4,4,0,1,3,1,0,4,1,0,3
F,45,17,658,3,4,4,5,0,0,0,0,0,0,4
M,45,4,53,1,0,1,0,4,0,4,0,0,0,0
M,56,2,294,1,2,0,2,0,3,0,3,5,3,0
F,35,3,469,0,0,4,1,0,0,5,0,0,4,0
F,1,10,405,0,0,1,0,4,2,0,1,5,5,0
M,25,8,735,0,0,1,0,3,4,1,2,0,0,0
M,18,14,212,5,0,2,3,3,1,0,3,1,5,4
F,1,14,352,1,3,1,0,1,5,2,3,2,0,5
M,25,8,902,0,0,5,0,3,2,4,2,2,0,4
F,1,11,373,2,4,1,2,3,3,2,5,0,0,2
F,1,2,77,0,0,4,5,2,3,1,2,5,4,4
F,45,9,274,0,0,2,4,3,0,3,3,3,0,4
M,18,20,349,0,0,5,5,3,4,1,0,3,5,0
M,56,17,284,4,2,3,4,5,0,1,3,2,2,1
F,1,1,228,3,0,5,5,0,2,3,2,2,3,0
F,25,13,524,0,4,2,2,0,1,1,0,4,2,5
M,18,14,446,1,1,1,3,4,0,1,5,4,3,4
M,35,4,604,0,0,4,1,0,3,5,0,3,0,0
M,25,9,228,2,2,1,5,0,0,2,0,3,2,0
M,18,4,914,0,0,0,3,0,3,0,4,5,0,0
M,45,6,986,2,3,2,1,0,0,2,5,4,3,4
M,25,13,253,0,0,3,4,0,3,0,2,3,5,0
M,50,6,539,0,0,5,5,4,0,5,0,0,0,0
M,25,19,142,0,0,2,0,0,5,0,0,0,3,0
F,25,17,497,0,0,1,2,3,3,0,2,4,0,5
M,25,20,180,0,0,0,1,0,0,0,0,0,0,2
F,1,15,105,0,0,1,2,0,4,0,2,4,0,4
F,18,2,292,3,2,2,3,0,1,3,0,5,1,4
F,18,17,280,0,0,3,0,4,3,5,0,5,0,0
F,50,8,410,2,4,2,5,3,4,5,1,5,0,3
M,45,6,457,3,0,5,2,3,4,5,5,2,4,4
M,18,15,440,0,0,2,3,5,1,1,2,2,4,0
F,25,16,309,2,0,0,1,0,0,3,0,0,0,0
F,1,8,347,5,0,3,4,0,5,1,0,3,3,0
F,50,3,681,3,3,5,4,2,0,3,0,0,0,3
F,35,13,975,0,1,0,2,0,0,5,0,5,5,0
F,1,14,190,0,0,0,0,2,3,2,0,2,4,2
M,1,15,850,3,2,1,3,5,2,1,2,1,2,4
M,1,7,459,0,3,2,3,2,5,5,1,2,0,3
F,18,3,581,5,3,0,1,0,0,3,0,0,4,4
M,25,7,907,1,1,1,3,0,5,0,0,4,0,0
M,50,7,141,0,0,5,1,4,3,2,5,0,4,0
M,18,11,82,0,0,3,0,0,2,0,5,5,2,0
F,18,9,900,1,1,1,0,0,2,5,0,5,4,2
F,18,9,641,0,0,2,0,0,3,3,0,3,4,2
M,18,15,339,0,0,1,1,5,1,0,5,0,0,0
M,1,17,462,1,4,1,1,0,0,0,2,2,0,1
M,45,6,76,5,0,3,2,4,0,4,2,4,0,3
F,25,18,381,0,1,0,1,3,1,5,2,0,2,3
M,25,10,446,2,0,4,5,4,4,4,0,3,0,2
F,35,19,927,0,0,1,3,1,1,3,0,0,0,0
F,56,5,937,0,0,5,0,2,5,5,0,4,0,0
M,25,10,920,4,0,0,5,0,3,2,0,4,0,0
M,56,5,726,0,0,2,1,0,5,3,4,5,0,0
M,25,1,181,3,0,3,4,0,0,1,0,5,5,0
M,25,1,952,3,4,0,2,0,5,0,0,5,5,0
F,18,1,805,2,2,0,4,0,5,3,2,5,0,1
F,56,7,837,0,1,1,5,0,1,1,0,0,2,4
M,35,4,56,0,3,3,2,5,3,0,0,0,4,0
F,56,14,136,0,0,4,3,3,2,4,1,2,0,5
M,50,15,773,0,1,2,0,4,3,5,0,3,4,0
M,56,6,857,1,0,1,5,3,0,5,1,0,0,0
F,35,9,53,2,2,1,4,2,3,4,2,2,4,2
F,45,15,623,1,4,2,2,0,0,2,0,2,1,5
M,18,5,463,2,3,1,2,0,5,1,3,5,5,3
F,25,9,907,1,4,2,0,0,1,2,0,4,4,3
M,25,13,928,1,0,2,4,0,5,0,0,4,0,4
M,25,17,224,4,0,2,0,0,0,0,0,4,0,0
F,35,19,793,1,0,1,0,1,2,0,0,2,3,0
F,25,13,950,5,0,1,2,1,1,1,0,0,2,0
F,35,16,731,2,4,4,1,0,3,0,0,0,3,4
M,25,12,132,0,0,5,1,3,5,2,2,5,2,0
F,25,15,928,5,3,0,2,0,3,4,4,5,1,3
F,25,14,81,0,0,5,1,5,4,4,1,3,4,0
M,1,13,915,3,4,5,3,3,3,5,5,4,1,3
M,45,8,550,0,4,4,1,0,0,4,2,2,0,0
M,50,7,840,0,0,0,5,0,3,0,5,0,0,0
M,18,6,672,0,0,4,3,0,0,4,2,0,0,0
M,18,3,720,1,1,3,1,4,0,0,1,5,2,4
M,25,0,235,0,0,0,4,0,5,3,2,1,2,0
F,25,14,782,0,1,1,4,5,3,4,0,2,1,2
M,25,1,330,5,1,2,0,1,3,3,3,2,1,2
M,25,7,778,0,0,2,0,0,4,0,2,0,0,0
F,45,8,30,5,1,0,5,5,2,1,2,2,1,2
M,56,13,837,4,0,4,0,3,0,0,3,5,3,0
M,45,6,743,0,0,0,5,1,1,5,0,2,5,1
M,25,7,450,2,0,2,3,0,0,4,0,0,0,0
M,25,1,63,5,0,3,4,0,3,0,0,0,4,0
F,25,20,120,0,0,3,3,4,3,0,1,3,2,0
F,1,4,843,4,0,3,1,3,5,2,5,1,2,4
F,25,18,79,0,0,1,3,3,1,0,0,5,5,0
M,35,20,782,1,2,0,5,4,0,4,0,5,4,0
M,25,8,801,1,2,3,2,4,3,4,1,0,3,4
M,25,9,813,0,0,4,4,5,0,1,2,5,5,0
M,18,9,905,4,0,0,2,3,0,5,3,3,0,0
F,25,3,497,5,0,0,0,0,0,5,0,4,0,0
M,35,13,127,0,1,1,3,0,5,4,3,0,0,0
F,35,17,287,0,0,3,5,0,2,4,5,1,2,4
M,18,15,600,2,2,0,4,3,2,2,1,2,1,3
M,56,12,79,0,0,5,0,0,4,2,0,4,0,0
M,45,4,625,3,4,0,5,4,3,4,4,5,4,0
F,56,7,915,5,1,2,5,0,4,0,1,1,5,3
M,25,13,560,0,1,4,4,4,3,4,0,4,4,1
F,25,6,136,3,1,1,4,0,1,3,0,4,1,0
F,45,2,571,1,1,2,1,0,1,4,0,5,5,4
F,35,12,143,1,0,2,5,4,5,0,0,2,0,4
F,18,4,557,0,1,2,1,4,4,3,1,5,1,5
M,25,16,70,2,0,2,1,3,5,5,0,3,5,0
F,25,3,940,0,0,4,1,0,0,4,0,4,0,0
F,25,6,60,3,1,1,2,0,4,3,3,5,0,5
F,1,1,943,1,1,5,2,3,4,4,4,2,4,3
M,56,16,245,0,0,4,3,0,5,3,2,5,2,0
M,56,9,780,5,3,2,0,1,1,5,0,5,0,0
M,1,9,582,1,0,1,3,0,3,5,2,3,0,0
M,25,6,462,0,0,0,5,0,1,5,2,1,0,4
F,45,8,662,5,3,4,0,1,4,4,4,1,0,4
F,18,15,945,0,4,2,5,0,4,2,0,5,1,2
F,56,4,321,3,0,4,5,0,4,3,5,0,0,5
F,35,6,279,4,2,0,0,3,0,0,0,0,0,3
M,25,14,62,0,0,2,5,5,3,3,0,4,0,2
F,25,2,161,3,4,3,2,0,2,0,0,3,0,5
F,56,8,975,0,0,0,0,4,2,1,0,5,4,4
M,25,19,330,5,0,2,4,1,2,0,1,3,5,0
F,25,17,112,0,0,4,2,0,3,0,0,0,0,0
M,35,0,471,0,0,0,3,4,1,0,0,0,0,2
F,50,8,282,0,0,2,1,0,0,5,2,4,2,4
F,18,4,64,3,3,2,1,0,5,0,0,5,0,4
F,18,15,631,0,4,5,3,2,4,2,5,5,5,0
F,25,17,297,0,0,2,5,3,3,3,3,3,1,5
F,1,14,629,5,4,1,2,3,4,4,5,4,0,2
F,35,0,483,0,0,3,5,0,0,2,0,4,0,0
M,50,13,17,4,4,0,3,3,1,3,2,2,3,1
F,25,17,313,0,0,3,0,4,5,5,1,5,0,0
M,50,4,956,5,3,2,4,4,1,3,1,1,2,0
F,25,4,727,5,0,0,5,0,1,4,1,1,5,5
M,50,1,312,5,1,5,1,3,0,5,5,2,0,0
M,25,9,928,2,1,1,0,0,0,3,0,4,0,1
M,35,7,919,5,0,0,4,4,4,3,0,2,4,0
F,1,9,281,5,1,0,0,0,5,4,0,4,3,4
F,45,3,319,3,0,3,4,0,2,4,0,2,3,3
F,45,1,803,2,2,4,1,0,4,2,2,1,0,5
M,25,19,280,2,0,0,3,3,3,4,0,0,0,0
F,56,20,655,0,0,3,2,3,3,3,3,5,4,0
M,25,8,534,0,0,2,2,1,3,5,0,4,4,4
F,25,4,235,2,3,0,4,3,3,1,0,0,0,5
F,45,2,437,1,1,2,2,4,0,4,5,4,0,3
M,1,1,560,0,0,2,0,0,4,0,2,0,0,0
M,18,0,641,0,0,3,5,0,3,0,0,3,5,0
F,18,5,974,1,0,4,5,0,3,5,1,3,1,0
M,25,1,465,2,0,2,5,0,0,3,0,4,0,0
M,25,19,977,3,0,0,4,0,0,3,5,0,0,0
M,50,13,161,0,4,2,5,4,4,4,5,5,0,0
M,1,2,190,5,1,4,2,5,2,2,2,2,3,0
M,25,12,30,5,1,1,1,0,3,4,1,3,0,0
F,25,14,777,0,0,1,2,1,4,5,0,3,0,5
M,18,5,596,5,3,4,0,0,0,5,5,4,0,0
F,35,6,958,3,4,1,2,0,0,0,5,4,3,4
M,45,4,629,3,4,3,0,5,0,3,3,0,0,4
M,25,13,925,1,0,5,1,0,5,0,5,4,0,0
M,35,0,915,0,0,0,1,4,5,0,0,3,0,0
M,45,3,206,1,0,5,4,4,3,0,1,5,4,5
M,45,8,494,5,3,0,3,2,0,4,0,4,0,0
F,56,5,920,0,0,5,4,0,1,4,2,1,5,3
M,25,0,752,0,0,1,4,1,0,3,0,3,0,4
M,35,2,610,1,3,4,3,4,2,2,0,2,0,4
M,50,10,907,3,1,3,2,3,2,0,3,2,1,0
F,50,17,662,5,0,3,2,4,3,5,5,3,4,5
F,56,5,756,0,0,2,3,5,5,3,5,2,0,4
M,25,7,274,1,0,5,5,0,4,4,0,0,4,0
F,18,2,372,0,0,0,5,0,0,0,0,2,0,0
F,25,12,186,0,0,5,0,0,3,5,0,0,0,0
M,25,2,773,4,2,0,4,0,4,4,0,0,0,0
M,35,4,462,0,0,1,0,4,1,4,0,0,2,0
M,56,16,380,2,2,1,4,2,5,2,2,2,0,3
M,25,5,277,1,1,4,1,0,1,4,0,4,2,0
M,50,7,74,1,2,0,4,0,3,4,3,3,5,3
M,18,17,322,5,0,2,2,2,2,0,3,5,5,2
F,18,5,497,0,0,0,5,5,3,3,1,2,4,4
F,56,3,558,3,0,0,3,4,0,4,0,4,0,0
M,35,19,200,0,0,5,4,0,0,0,0,4,0,0
M,25,1,780,0,0,3,3,0,3,3,0,5,0,0
M,56,5,230,4,2,2,3,5,4,4,3,4,5,4
M,25,14,292,5,0,0,3,0,5,4,2,3,0,0
M,45,10,110,0,0,5,3,4,5,4,3,2,0,4
F,25,15,894,2,0,5,2,0,0,5,0,0,0,0
F,25,7,905,5,2,0,0,0,0,3,0,4,1,0
M,50,4,540,0,0,2,4,1,0,0,5,0,0,1
F,50,7,761,1,2,0,5,1,1,0,2,0,0,0
F,45,3,927,4,4,2,2,5,0,5,0,4,0,3
F,45,1,987,5,1,0,3,0,0,4,0,2,0,2
M,35,9,949,4,3,1,1,3,0,5,0,4,2,0
M,18,15,958,5,0,5,3,3,3,3,3,5,1,1
F,18,14,596,0,1,2,2,3,1,1,3,0,0,2
F,25,2,539,0,2,0,1,5,3,1,1,3,2,1
M,25,5,228,3,0,5,1,1,5,3,1,0,4,0
M,45,3,427,5,3,0,0,1,0,5,5,0,0,0
M,25,12,265,1,1,4,3,0,0,4,0,0,4,0
M,45,6,577,0,0,4,2,1,0,0,0,0,4,0
M,18,7,274,0,1,4,0,4,0,0,0,4,0,0
F,18,17,277,5,3,0,5,0,4,0,5,2,0,2
M,50,6,378,0,0,0,3,4,0,0,5,0,1,0
M,18,6,322,0,0,4,2,0,0,1,3,0,0,0
M,50,1,339,5,3,2,4,2,4,2,2,5,0,0
M,25,7,212,0,0,3,4,0,0,0,0,4,2,0
M,56,17,450,5,3,5,2,0,4,4,3,5,5,0
M,25,12,148,3,4,1,3,0,5,1,0,4,3,0
F,56,17,37,5,3,0,5,0,5,4,2,5,2,3
F,25,13,972,1,3,4,4,0,4,4,0,0,5,2
F,45,7,118,0,0,4,4,4,0,0,0,4,0,0
F,35,13,146,1,0,4,5,0,5,1,0,0,0,2
M,18,7,284,3,4,0,3,0,2,4,1,0,5,0
M,18,5,85,4,3,4,5,0,2,4,5,5,0,0
M,25,18,285,0,0,1,0,3,4,4,2,4,0,0
F,25,3,173,0,0,2,0,0,3,0,3,3,4,0
F,25,5,245,3,4,0,1,2,0,0,2,5,3,3
M,56,0,727,5,0,4,0,3,4,4,0,4,0,0
M,45,16,902,0,0,0,5,0,5,4,4,5,2,0
F,35,12,958,0,3,1,4,0,3,0,0,0,0,0
M,50,4,61,3,0,0,0,0,3,0,2,5,4,0
M,18,11,111,0,0,3,2,3,0,4,0,0,0,0
M,45,0,281,4,0,4,5,0,0,0,3,0,0,0
F,25,13,376,0,1,0,3,3,0,0,0,5,0,5
F,18,10,930,0,0,2,2,3,5,4,3,2,3,2
M,25,19,326,0,0,1,5,0,0,3,0,0,0,0
M,25,13,841,5,0,4,4,1,3,5,1,3,0,0
F,35,17,666,5,2,2,1,0,1,4,0,1,4,0
F,35,14,349,3,2,4,2,2,4,3,2,1,0,0
M,1,5,370,3,1,3,3,1,3,3,2,5,5,0
F,25,6,857,0,0,1,0,1,3,0,2,5,5,4
M,50,8,272,0,0,2,1,0,5,5,0,3,3,0
M,45,4,329,0,0,5,3,3,0,4,5,0,0,0
M,25,6,741,0,0,5,1,0,1,3,0,4,5,0
M,56,0,281,0,1,3,1,0,1,2,1,2,4,0
F,56,3,571,5,0,2,3,4,5,3,0,4,5,3
M,1,10,555,5,2,4,2,4,0,3,5,4,0,0
M,45,7,212,5,4,3,4,0,4,4,4,4,0,0
M,25,14,54,3,2,0,5,0,0,4,0,0,0,0
M,35,18,320,5,3,5,3,2,1,1,1,1,0,2
M,1,20,53,0,0,5,1,0,5,0,0,0,0,0
F,25,9,601,5,4,3,3,1,0,4,1,5,0,5
M,25,15,602,0,1,5,5,0,0,0,2,4,3,0
M,25,19,406,0,3,0,3,5,5,0,0,4,1,1
M,35,19,16,0,1,5,0,0,2,3,0,5,3,2
F,35,6,770,5,4,0,5,2,0,3,0,5,0,3
M,35,4,469,0,0,0,2,0,3,2,0,4,0,0
M,25,7,640,0,0,0,2,4,3,4,0,4,0,0
M,25,7,940,1,0,1,5,2,1,3,0,0,4,0
M,25,20,959,4,0,0,5,0,5,3,0,4,0,0
M,56,6,362,5,3,2,0,0,5,5,3,5,5,5
F,25,7,902,5,4,4,1,2,2,5,1,2,0,3
M,35,6,143,0,0,0,1,0,0,4,0,4,0,2
F,25,1,907,0,3,0,2,0,0,3,0,0,0,5
M,56,6,799,0,0,5,0,4,2,3,5,2,1,4
M,25,19,120,0,0,5,1,0,0,0,0,4,0,0
F,50,4,494,0,0,2,5,0,4,4,0,4,0,0
M,25,7,802,0,0,2,1,0,0,4,1,0,0,0
F,56,17,606,5,3,4,5,3,1,1,0,5,0,0
M,56,12,114,4,0,2,5,0,5,1,2,5,2,0
M,35,6,580,0,0,0,5,3,0,3,0,0,1,0
M,25,12,946,2,4,3,3,1,1,3,0,0,2,0
F,45,19,601,5,0,4,2,0,3,2,0,0,4,0
M,35,4,921,5,3,3,2,5,2,0,4,1,2,0
F,25,12,485,5,3,3,2,3,0,1,4,0,0,1
M,56,8,115,5,3,4,2,0,3,0,0,5,4,1
M,50,0,658,5,3,3,5,0,2,5,1,2,1,1
F,25,7,902,0,0,2,1,0,5,1,0,0,0,0
F,18,7,986,1,0,5,5,0,0,4,3,3,0,2
M,25,6,130,3,0,0,5,1,0,4,2,0,5,0
M,56,9,261,0,3,4,2,3,4,4,1,5,0,0
F,25,1,605,0,4,4,5,5,0,1,2,4,1,0
M,50,4,13,0,0,0,5,0,0,0,5,0,0,0
F,25,19,773,0,0,3,2,1,0,3,0,5,2,0
M,25,6,452,3,4,0,5,4,4,2,1,2,0,0
M,1,0,917,0,1,5,1,3,2,0,5,2,2,4
F,25,4,280,0,0,5,1,0,2,0,0,5,4,4
M,25,0,16,0,0,2,0,1,5,0,1,5,5,2
F,1,10,613,0,1,0,1,2,4,2,5,2,3,3
M,1,9,228,0,3,1,4,0,2,1,2,1,2,4
F,45,9,761,5,0,3,2,1,1,0,2,2,1,3
M,45,2,966,3,2,4,3,4,0,1,5,3,2,3
F,56,20,220,5,0,3,2,3,1,5,2,4,5,0
M,56,4,330,0,0,0,4,0,0,0,0,0,4,0
M,18,1,336,0,0,1,4,0,2,0,1,2,3,1
M,25,14,905,1,0,1,3,0,3,5,0,5,5,3
F,18,18,10,1,0,1,5,1,3,2,2,5,5,0
F,56,8,555,0,2,2,3,5,1,1,1,5,5,2
M,56,5,83,5,3,5,4,2,2,3,3,1,2,0
F,50,8,581,1,4,1,4,0,2,1,0,0,5,5
M,45,13,764,5,1,3,3,0,0,3,0,0,0,0
F,35,3,815,1,4,2,0,3,2,4,0,4,4,3
M,45,19,830,0,1,1,3,0,4,4,3,4,0,3
M,25,0,959,0,0,4,4,0,4,3,0,2,0,0
F,50,6,13,3,2,4,4,0,2,4,5,5,5,4
M,1,5,98,1,0,2,3,0,1,3,2,5,3,4
M,45,3,534,0,0,4,5,0,0,4,5,0,0,0
M,50,6,741,0,3,2,3,0,0,2,5,4,2,2
F,18,16,307,2,0,3,5,2,5,5,0,5,2,0
M,18,2,109,0,0,5,1,4,5,0,0,3,3,3
F,25,16,240,0,2,0,5,0,0,3,0,5,0,0
M,45,1,975,0,0,0,3,0,1,3,3,2,1,0
M,45,4,279,0,0,4,1,3,5,2,4,1,0,1
M,56,5,782,5,3,0,1,3,1,4,1,1,5,5
F,25,20,544,0,0,1,5,0,1,3,0,3,5,0
F,45,9,802,3,4,1,5,2,4,4,3,4,0,2
M,1,3,991,0,0,4,5,0,0,3,5,0,0,2
F,1,12,53,0,2,3,4,0,4,4,2,4,4,0
M,35,14,201,1,0,5,3,3,0,4,0,4,0,4
M,18,10,809,0,0,0,2,0,0,0,0,5,5,0
F,1,2,601,3,4,5,1,3,3,5,3,5,4,0
M,25,4,986,2,0,2,2,0,0,0,5,0,0,0
M,56,5,856,0,2,2,3,2,1,4,0,5,5,5
M,35,7,275,0,0,0,1,0,4,0,0,4,2,0
F,25,12,433,4,3,5,5,4,3,0,1,5,5,3
M,50,7,460,0,0,0,1,0,3,3,5,0,0,2
F,56,12,727,2,3,2,3,0,5,4,0,0,2,5
M,18,17,30,0,0,0,4,3,2,3,3,2,0,0
F,56,0,554,4,2,1,0,0,1,3,0,5,0,5
F,35,13,190,4,2,0,0,4,0,5,0,2,2,0
M,45,13,761,0,0,0,5,2,1,3,1,2,1,3
M,25,15,836,0,0,0,2,0,0,4,0,0,2,0
F,45,5,120,0,0,2,5,4,0,2,0,0,0,2
F,56,4,83,0,3,0,0,0,0,5,0,0,0,0
M,45,3,82,5,4,2,3,5,4,4,4,5,0,1
M,45,18,609,0,3,1,4,2,2,4,0,4,5,4
F,25,9,90,2,1,0,1,4,0,5,1,3,0,2
M,1,10,975,0,1,5,5,4,4,4,5,3,5,3
M,1,4,911,1,0,3,0,1,4,0,5,4,0,0
F,35,20,121,0,1,4,4,0,0,5,0,4,0,3
M,45,9,272,1,0,1,5,5,4,5,3,5,0,0
F,25,14,616,0,0,5,0,0,3,0,0,5,4,4
M,35,2,194,0,0,5,4,0,0,3,0,5,0,3
M,35,8,81,0,3,2,1,3,3,5,4,4,5,2
F,45,5,178,1,4,5,2,0,1,4,2,2,1,3
M,1,4,168,0,0,2,4,4,0,2,2,0,0,0
M,50,16,432,5,3,3,4,0,5,3,3,1,3,2
M,25,4,758,0,0,3,4,0,0,0,0,0,0,0
M,56,12,200,5,3,0,4,1,3,3,0,5,4,2
M,25,10,443,0,0,5,3,3,2,0,1,3,3,0
F,56,9,553,0,3,0,1,0,1,0,1,1,5,4
M,25,12,606,0,0,3,1,0,0,4,2,0,0,0
M,35,0,968,0,0,3,4,0,3,4,0,0,4,0
M,50,1,378,0,1,5,0,3,0,5,2,1,4,2
