Gender,Age,Occupation,ZIP-code,673,1881,1920,2087,2138
M,35,19,313,3,4,3,0,0
M,35,9,178,5,3,0,1,0
F,45,10,141,5,5,0,4,4
F,35,9,705,1,2,0,4,0
F,18,5,577,0,0,2,2,0
M,18,4,313,0,0,0,5,0
M,56,12,977,2,1,5,4,3
F,50,8,89,1,3,3,4,2
M,45,11,975,5,2,0,5,2
F,35,5,79,5,0,0,4,1
F,45,14,539,3,3,1,5,5
F,45,17,104,4,0,2,3,1
M,50,10,900,5,0,1,0,4
F,18,20,161,1,3,5,0,0
M,18,7,473,0,0,0,0,0
M,25,7,850,0,0,0,0,0
M,35,1,473,0,3,0,4,0
M,25,1,481,0,5,3,0,0
M,35,20,833,5,4,0,1,0
M,56,6,265,5,3,3,4,2
M,56,8,494,0,0,0,5,0
F,1,1,969,5,0,0,0,0
M,1,14,474,0,1,0,4,4
F,45,17,18,0,0,5,3,0
M,35,15,110,0,0,0,0,1
F,35,11,104,1,5,0,0,5
F,35,5,782,5,0,0,0,0
F,45,8,121,3,2,5,5,4
M,35,9,600,0,0,2,3,0
M,45,18,473,1,2,2,4,0
F,45,20,128,0,0,0,0,0
F,50,20,601,4,4,4,4,0
F,25,4,16,0,2,3,3,0
F,35,18,152,5,3,4,5,0
F,50,18,473,5,0,3,1,0
F,18,3,495,5,1,3,4,0
M,25,7,894,0,0,0,0,5
M,56,2,913,2,0,2,0,0
F,50,16,339,4,0,4,5,0
F,18,10,152,5,4,5,0,0
F,35,11,28,5,2,4,3,2
M,50,0,752,0,2,0,2,0
F,56,14,301,0,0,0,0,0
M,1,0,705,4,4,0,2,5
M,35,9,633,5,0,0,0,0
F,45,4,949,5,0,5,0,0
M,35,5,492,0,0,3,0,3
M,35,11,10,5,0,0,4,0
F,50,0,309,5,0,2,0,0
M,50,16,468,0,5,5,4,1
M,25,11,580,3,0,0,0,3
F,18,10,296,0,0,1,0,0
F,25,4,878,0,0,0,5,3
F,35,13,756,1,3,5,3,1
M,50,11,41,4,0,0,2,3
M,45,9,329,4,3,3,1,1
M,18,2,987,1,3,3,0,0
F,18,6,641,0,0,0,4,3
M,45,2,328,0,3,0,4,0
M,50,16,597,0,0,0,2,0
M,50,18,672,0,3,1,0,1
F,35,14,109,0,0,3,0,0
F,25,1,15,1,4,1,0,0
M,50,18,616,2,1,3,3,2
F,45,4,944,0,4,2,4,3
F,50,18,437,3,2,4,3,2
F,56,10,975,0,0,2,0,0
M,35,11,604,3,0,0,0,0
M,1,18,431,4,5,5,3,0
F,25,0,171,0,3,0,0,0
F,1,0,284,0,0,1,3,0
F,56,6,61,5,0,4,4,2
M,25,3,480,1,0,1,0,2
M,1,14,584,5,4,0,2,0
F,25,7,430,2,4,0,3,0
M,50,18,666,1,3,5,5,3
F,45,17,944,0,4,4,2,5
F,56,1,975,0,0,4,0,0
M,35,9,672,0,0,0,0,4
M,25,13,459,0,1,5,5,2
M,18,16,941,2,0,2,4,0
F,35,6,29,4,4,5,0,0
F,35,9,809,0,0,0,0,2
M,50,6,358,5,0,0,0,0
F,35,9,79,3,0,1,0,1
F,1,10,462,1,0,3,0,0
F,18,20,780,0,4,4,4,2
F,35,9,924,1,3,3,3,0
F,56,6,207,0,0,0,4,0
F,35,1,601,0,0,0,0,0
M,35,5,946,0,4,0,0,0
F,18,5,314,0,0,2,0,0
F,45,9,794,2,0,4,5,0
M,35,9,481,0,2,1,0,0
F,50,18,836,0,2,0,4,0
F,18,6,895,0,1,0,5,2
F,45,0,473,1,2,0,0,2
F,45,3,794,5,0,4,0,0
F,35,20,54,5,4,0,3,5
M,50,6,931,4,0,5,3,0
F,25,16,452,0,0,0,0,3
M,35,0,320,0,0,3,1,0
F,25,19,532,1,4,5,0,2
F,25,4,923,0,4,0,4,0
F,35,15,944,0,0,0,0,0
M,56,19,471,3,3,3,5,4
F,45,6,840,0,0,2,4,0
F,25,7,977,0,5,2,4,2
F,25,12,262,3,0,1,0,5
F,25,17,544,0,3,0,0,1
F,35,5,770,0,0,0,0,0
M,45,13,442,0,0,3,3,0
M,1,0,483,3,4,0,0,4
F,25,11,234,3,4,2,4,1
M,25,11,206,0,0,0,0,0
M,56,13,465,0,4,5,0,4
M,1,6,853,5,2,4,5,4
M,25,0,630,1,0,3,5,5
F,56,6,339,3,4,0,4,0
M,1,8,501,1,0,0,4,0
F,25,0,958,0,0,0,0,0
M,35,5,601,4,0,4,0,0
F,1,18,27,3,4,0,4,0
F,18,20,212,1,0,5,4,0
M,18,4,173,5,0,0,0,0
M,18,7,944,0,0,3,1,3
M,50,14,772,2,0,5,4,0
F,56,1,534,0,0,0,4,0
F,1,8,773,0,0,0,4,0
M,18,4,984,4,2,3,0,5
F,35,20,180,0,1,0,5,1
F,45,6,461,0,0,1,4,1
F,18,16,28,5,3,2,2,0
F,45,1,967,3,4,0,0,4
M,35,4,906,1,4,3,1,3
F,25,2,331,0,0,0,4,0
F,35,9,443,0,0,3,2,5
F,18,4,680,3,4,4,2,3
F,56,0,489,0,5,0,1,2
F,18,12,988,1,3,5,5,0
M,45,7,954,1,1,3,3,5
F,25,12,794,0,1,0,0,0
F,45,20,112,2,0,1,3,0
F,50,3,905,0,5,0,0,0
M,1,13,201,0,0,4,0,0
M,50,20,761,0,0,0,0,0
F,18,10,331,0,5,0,0,4
F,35,9,433,1,0,0,0,0
F,18,20,457,5,4,4,4,0
M,35,2,761,5,3,1,0,4
F,50,18,900,4,1,1,0,0
M,25,13,681,2,4,4,2,1
M,25,4,625,5,3,0,3,3
M,18,4,201,3,0,1,3,0
M,18,16,900,2,1,3,3,0
M,1,18,460,1,1,1,1,0
F,50,13,12,0,4,0,0,2
F,25,12,988,0,5,0,4,1
M,25,17,21,3,0,0,0,5
M,35,17,786,0,0,0,0,0
F,35,9,372,2,0,4,4,0
M,50,18,240,3,0,0,0,1
M,35,20,908,0,0,0,1,1
F,50,19,726,5,3,0,0,2
F,35,3,333,5,0,1,1,0
F,18,4,329,0,1,3,3,4
F,56,14,302,0,0,0,2,0
F,45,20,581,0,0,0,0,0
F,1,8,64,1,1,1,0,0
F,25,4,982,2,0,0,0,0
F,50,20,212,1,1,5,4,5
F,25,17,54,0,0,0,0,0
F,1,19,793,0,4,0,0,0
F,35,17,685,3,0,0,0,0
M,50,16,442,0,0,1,4,2
F,35,20,16,0,0,5,2,1
M,45,14,950,1,3,1,2,2
M,18,8,965,0,1,0,4,3
M,18,13,296,1,1,3,3,1
M,18,8,527,1,4,3,4,2
M,25,7,925,0,0,0,0,0
F,18,4,262,0,0,0,0,3
M,1,2,530,0,0,2,3,2
M,50,11,923,5,0,2,4,0
F,35,0,88,4,5,0,5,3
M,50,7,466,3,3,5,2,4
M,25,15,333,3,3,1,3,0
F,45,19,100,0,2,0,4,2
F,18,4,240,2,3,0,4,5
M,35,5,946,3,0,0,0,0
M,25,4,281,0,0,0,3,0
M,25,0,891,5,0,5,0,1
M,35,2,584,1,3,0,0,5
F,56,13,627,0,0,0,0,0
F,50,18,799,5,4,0,4,2
M,25,3,473,0,0,2,4,5
M,35,12,802,5,4,4,4,0
F,18,5,482,5,4,4,2,0
F,35,14,275,1,4,3,3,0
M,50,6,495,0,0,0,0,0
F,18,3,497,0,0,0,4,2
M,56,1,597,2,0,0,3,1
M,18,17,786,0,0,0,4,0
F,56,6,220,0,3,3,0,4
M,25,12,28,0,0,1,3,0
M,1,14,761,1,2,4,2,5
M,50,10,229,0,0,3,0,5
F,56,16,122,0,1,0,0,0
M,1,0,286,2,4,0,4,5
F,35,13,292,5,5,0,4,3
F,18,4,811,5,0,4,0,0
M,18,20,471,1,2,1,5,0
F,35,9,935,0,0,0,4,0
M,35,20,906,5,0,0,0,0
M,50,18,66,1,0,0,0,0
M,50,19,279,1,2,2,0,5
F,35,9,959,0,0,0,0,3
F,18,20,527,3,0,0,0,0
F,18,20,553,5,0,0,0,0
F,35,15,245,2,5,3,3,3
M,50,6,912,0,0,3,0,5
F,18,10,601,0,0,2,0,0
M,18,4,501,1,0,0,0,0
M,35,14,830,1,1,5,0,0
M,50,6,201,0,0,0,5,0
F,50,1,20,4,0,0,3,3
M,56,10,537,2,2,1,0,5
F,50,10,911,1,3,3,0,1
M,25,12,24,0,0,4,3,1
F,25,0,957,2,0,5,0,3
M,1,19,447,0,0,0,2,5
F,50,8,6,2,1,0,4,2
F,50,18,230,3,2,2,0,5
M,1,17,331,3,5,0,4,4
F,1,0,502,1,5,3,1,4
M,56,19,193,1,1,2,3,2
F,25,17,112,0,0,0,0,0
M,25,7,497,2,2,1,4,3
F,1,1,376,2,0,0,4,0
F,56,6,463,0,0,0,3,5
M,25,3,432,0,0,0,0,1
F,25,4,54,0,0,0,0,2
M,25,19,900,1,3,0,4,0
F,35,11,544,2,1,0,3,0
M,45,1,944,0,3,0,0,1
F,35,7,773,1,3,3,3,2
F,18,17,975,0,0,1,0,0
F,18,20,460,4,0,1,5,5
M,56,6,625,4,3,2,3,0
F,50,8,984,2,0,0,3,0
F,25,17,279,0,2,0,0,3
F,35,2,601,3,0,0,0,0
M,18,4,954,4,4,5,3,0
F,25,17,285,1,0,0,0,0
M,25,1,582,0,0,0,4,0
F,1,13,618,2,0,0,4,0
M,18,20,62,1,0,0,0,0
F,18,2,603,0,3,4,3,1
F,45,19,112,0,1,0,0,2
M,18,6,17,0,2,4,5,0
F,35,19,297,0,0,0,2,1
M,35,11,752,0,4,0,0,0
M,18,4,493,3,0,0,0,0
M,50,18,923,5,4,1,5,0
M,18,20,967,5,0,1,5,4
M,45,6,463,2,5,0,4,5
M,18,20,950,1,4,5,4,0
F,35,18,234,3,0,0,0,0
F,1,5,727,5,0,1,4,0
F,35,1,990,0,0,4,3,0
F,25,12,977,0,0,3,0,5
M,18,13,997,2,1,3,3,1
M,35,9,303,5,0,1,0,0
M,35,17,28,0,4,0,5,1
M,1,14,360,5,5,0,4,0
F,18,10,618,3,0,3,1,0
F,35,9,471,2,3,5,5,0
M,25,17,613,4,3,3,0,1
M,18,14,631,1,0,5,0,0
F,18,4,957,0,0,0,0,1
F,18,20,178,0,3,1,0,1
F,25,13,924,5,0,3,5,1
M,50,18,740,3,5,1,1,0
F,56,8,26,1,0,0,3,0
F,50,17,850,0,2,2,5,4
F,56,8,875,4,0,4,3,0
F,45,0,847,0,0,4,0,0
F,56,3,498,0,0,0,4,0
M,25,1,940,2,0,0,0,3
F,1,13,178,0,5,0,1,4
F,18,17,931,0,1,4,5,4
F,25,2,730,2,1,3,3,0
F,50,19,319,0,0,0,3,4
M,56,6,181,0,3,3,3,4
F,56,16,26,0,5,0,4,2
F,18,0,282,2,5,5,3,2
F,45,18,977,5,1,0,3,0
F,25,8,110,2,1,3,3,1
F,50,18,301,0,3,3,5,5
F,35,6,279,1,5,0,4,4
M,50,13,773,5,0,1,5,0
F,25,4,50,0,3,0,0,2
F,50,3,804,0,0,2,3,0
F,18,20,450,4,0,0,0,0
F,35,9,149,3,2,0,0,4
M,18,16,863,3,4,0,4,3
F,35,20,446,4,0,0,0,0
F,18,17,853,0,2,0,0,4
F,56,6,794,2,0,0,0,0
F,25,16,982,5,3,0,5,0
M,50,19,985,2,5,1,2,1
F,18,10,314,0,1,3,0,0
M,1,13,453,3,0,0,1,3
F,35,11,20,1,0,5,4,0
F,25,7,306,3,0,1,1,0
M,18,10,220,4,0,0,3,0
M,25,15,708,5,0,0,2,4
F,50,6,554,5,0,3,5,0
F,35,2,880,4,4,5,1,1
M,50,16,680,3,0,3,4,0
M,50,18,105,2,4,5,4,3
M,50,20,850,2,0,0,0,0
M,56,8,13,0,2,0,2,3
F,25,7,31,2,5,3,4,0
F,18,5,527,4,2,2,0,0
M,1,3,277,0,2,0,4,0
F,18,16,100,0,0,3,0,0
F,25,11,108,5,0,0,5,0
M,45,15,402,0,2,0,4,3
F,25,0,171,0,1,0,0,2
F,25,4,175,0,5,0,0,2
M,25,4,321,0,4,0,0,4
F,1,14,194,0,0,0,4,0
F,35,0,118,5,5,0,4,2
F,18,15,74,1,5,4,2,1
M,1,13,113,5,0,5,0,0
F,25,16,493,0,5,4,0,0
M,45,17,811,0,0,4,3,0
F,35,9,100,5,1,0,0,4
M,50,18,473,0,0,3,0,4
F,45,17,984,0,4,4,3,5
M,45,11,82,1,5,5,5,4
F,1,19,379,0,0,0,5,0
M,25,1,346,3,0,2,1,5
M,1,4,141,4,0,4,2,3
F,35,5,48,5,0,1,3,3
F,35,5,931,0,4,0,5,4
M,25,20,197,1,0,5,5,0
F,25,7,833,1,0,4,4,2
F,45,20,870,3,0,0,0,0
F,35,10,777,1,0,1,5,3
M,35,5,143,1,0,3,0,4
F,18,16,923,1,3,4,3,0
M,35,11,319,2,0,0,0,0
M,18,12,535,5,0,5,2,0
M,35,13,662,2,0,0,0,0
M,35,15,666,0,0,0,0,0
F,35,5,201,4,0,0,2,0
M,25,8,920,0,5,2,4,5
M,50,4,361,5,5,2,4,5
M,18,0,130,5,0,3,3,0
M,35,13,560,2,3,4,4,1
F,35,9,813,0,3,4,0,0
F,25,12,150,5,3,0,3,3
F,50,18,282,2,3,2,3,0
F,35,18,603,1,5,2,1,0
M,25,0,358,1,0,1,0,1
F,1,4,190,5,5,1,4,0
F,50,6,616,5,0,3,0,3
F,56,3,12,0,0,0,0,5
F,50,10,485,2,5,0,1,3
M,56,19,803,0,0,0,0,0
M,25,11,803,0,0,0,0,0
M,25,7,292,0,0,0,5,3
M,35,20,459,0,2,3,2,0
F,18,0,146,4,3,1,0,4
M,35,11,292,2,0,1,3,0
F,45,17,971,5,2,2,3,5
F,25,13,23,0,4,0,2,2
M,25,11,685,1,0,1,4,0
M,56,12,452,1,5,0,4,4
M,35,15,597,0,3,0,3,0
F,18,20,62,0,2,3,3,4
M,25,2,914,2,0,0,0,0
F,45,9,307,2,3,0,0,1
F,18,10,560,5,4,1,1,4
M,25,7,704,0,0,3,0,5
M,45,20,376,4,5,4,1,5
F,56,6,100,4,0,2,0,0
M,25,4,600,4,0,1,0,0
M,18,16,53,4,3,0,5,0
M,1,13,946,0,0,3,0,0
M,1,19,597,3,1,1,5,1
M,45,11,337,2,2,2,1,4
M,25,9,949,2,0,3,0,5
F,18,2,622,5,0,5,5,2
F,1,15,616,1,3,2,3,0
F,1,17,122,5,1,1,0,0
F,56,14,910,0,0,0,0,0
F,56,3,122,3,0,4,0,0
F,56,14,329,0,3,0,3,4
F,35,5,977,0,4,0,4,3
M,45,15,870,2,0,0,0,0
F,25,16,927,0,5,0,0,3
F,25,12,815,0,0,0,3,3
M,18,20,50,2,0,0,0,4
F,56,10,379,2,0,0,0,0
F,1,13,431,3,0,4,3,0
F,45,4,935,1,4,0,5,2
F,18,4,69,5,0,4,1,0
F,18,20,307,0,4,2,0,3
F,50,18,778,1,0,2,0,0
F,18,4,934,0,0,0,5,3
F,1,5,833,3,1,5,0,5
F,25,12,333,0,0,0,3,2
M,45,1,421,0,0,3,0,4
M,35,11,460,5,0,0,4,0
M,25,4,173,5,3,0,0,5
M,18,15,459,2,1,3,4,0
M,50,1,109,5,0,4,0,0
F,35,2,987,4,0,2,0,5
F,45,8,773,1,5,5,0,3
F,35,14,971,0,0,5,0,0
F,1,3,209,0,5,2,1,0
M,35,1,672,1,0,0,5,0
M,50,16,236,0,4,0,0,1
M,25,11,275,3,0,0,0,0
F,18,4,914,0,0,0,4,0
F,35,11,280,1,4,2,4,4
F,25,0,941,0,0,0,4,5
M,35,14,560,0,3,5,4,0
M,50,13,498,0,0,4,4,5
F,18,8,6,1,0,0,3,2
F,56,10,358,4,2,0,0,2
F,18,19,977,5,3,5,4,4
M,35,3,37,4,4,1,4,4
F,56,1,959,0,3,0,0,0
F,45,20,925,1,2,3,4,5
F,1,13,581,0,1,0,0,0
F,50,18,708,0,0,0,5,0
F,45,20,910,5,4,0,4,0
F,18,17,801,5,2,1,0,2
M,35,15,22,5,4,0,0,2
F,35,5,240,2,5,0,0,0
F,18,4,6,2,0,4,0,3
M,50,6,465,0,4,5,0,1
M,56,19,465,0,0,0,4,0
F,56,10,274,0,0,0,0,0
M,50,8,841,0,4,2,0,2
F,18,20,458,5,0,4,4,5
F,50,18,180,0,0,3,1,0
M,18,16,306,5,1,3,5,0
M,45,4,21,5,5,3,3,3
F,18,5,49,3,1,4,5,0
F,35,14,770,5,5,5,5,5
M,45,4,597,4,1,1,0,4
M,50,5,196,1,5,1,4,0
M,18,16,358,2,5,0,4,5
M,25,4,666,5,0,0,0,1
M,35,1,450,5,0,0,2,3
M,25,12,31,4,3,0,3,5
F,25,14,482,0,0,0,3,5
M,18,5,957,5,0,2,3,5
F,1,7,705,1,0,2,2,0
F,35,11,801,4,2,2,3,2
F,18,4,915,2,0,2,0,0
F,56,8,902,0,0,2,5,3
F,25,7,19,1,0,0,0,1
M,50,18,740,5,4,0,0,4
F,25,3,498,5,0,2,4,0
F,25,15,296,0,0,0,3,0
M,50,7,857,3,5,1,0,3
F,50,18,450,0,0,2,0,0
F,56,12,417,2,4,2,4,1
F,35,17,373,5,0,0,0,0
F,1,14,326,3,4,3,4,1
M,18,7,115,4,0,0,3,0
M,18,10,584,4,3,3,2,2
F,25,4,222,3,1,0,0,0
M,25,7,297,5,1,4,2,4
F,50,2,977,4,1,4,3,2
M,50,18,148,5,4,0,0,1
F,45,20,215,4,0,5,3,0
M,1,13,31,3,0,2,4,2
M,25,8,211,1,3,4,3,2
F,18,20,700,0,2,1,0,0
F,25,3,200,0,0,1,0,3
M,25,4,376,5,0,0,4,3
M,18,0,957,5,0,0,0,0
F,35,0,16,0,5,1,3,0
F,56,1,534,0,2,4,0,0
F,25,17,726,3,1,0,4,3
F,45,13,956,0,5,0,4,0
M,18,20,720,0,0,2,5,5
M,35,4,524,1,1,4,4,0
M,25,4,471,0,0,0,0,0
M,25,2,120,0,2,3,5,0
M,56,12,337,0,0,2,1,5
F,25,14,245,0,0,0,0,0
F,1,19,843,3,0,0,4,2
F,25,4,62,4,0,4,0,3
M,18,16,497,2,0,3,4,0
M,45,4,833,5,1,1,3,0
F,56,6,534,5,0,1,4,5
F,35,3,782,1,0,0,0,3
F,50,0,54,4,0,0,4,1
M,1,8,483,3,0,0,0,5
F,50,20,850,0,0,0,0,0
M,35,0,459,0,4,2,2,3
M,35,17,765,5,3,0,5,0
F,18,5,433,1,1,0,0,5
F,1,13,959,5,5,5,4,5
F,45,20,111,2,0,3,4,5
F,18,10,347,5,0,0,0,0
F,56,6,326,2,5,0,3,2
F,35,0,986,0,1,2,3,4
F,56,14,571,5,0,3,0,3
F,25,17,50,0,3,2,0,2
M,25,17,15,5,0,1,0,0
F,1,19,853,0,0,0,0,3
F,18,4,913,0,5,0,4,0
F,56,6,811,5,4,0,4,0
M,56,10,987,0,0,1,0,4
F,50,19,28,5,1,4,3,5
F,18,12,752,5,0,0,2,0
F,50,17,433,0,4,1,5,0
M,18,10,19,0,0,0,0,5
M,56,14,942,2,2,1,2,2
F,50,18,700,3,0,0,0,0
F,45,15,927,3,4,0,0,5
F,1,5,972,2,0,3,4,3
M,25,14,551,0,0,1,0,1
F,25,2,68,2,0,0,4,0
M,25,0,666,5,5,0,0,0
F,45,20,838,3,0,0,0,0
F,45,20,927,1,2,4,3,3
M,18,4,850,2,0,5,0,0
F,35,15,100,5,0,0,0,1
F,25,4,452,4,0,3,4,3
M,45,15,921,0,0,0,0,0
F,1,14,927,0,4,0,0,2
F,50,6,273,0,0,1,0,0
F,56,8,941,2,0,0,0,0
F,35,9,982,2,5,0,4,0
M,25,7,274,0,0,0,0,0
M,50,20,904,5,0,0,3,0
F,56,13,433,0,0,1,0,0
M,35,3,720,3,0,1,5,2
F,35,5,108,5,2,0,3,4
M,1,3,463,2,4,2,3,4
F,56,8,50,3,0,4,0,0
M,18,1,731,0,0,0,4,0
M,56,7,48,2,3,0,0,0
F,50,3,616,2,2,0,0,5
F,50,12,809,5,4,2,4,1
F,35,7,537,0,3,2,1,0
F,35,11,48,0,1,2,4,0
M,1,13,83,5,0,0,5,1
F,50,20,681,0,4,2,4,0
M,35,2,175,1,4,0,0,0
F,25,2,811,1,2,2,4,0
