Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,35,10,78,2,0,0,0,4,2,0,4
M,18,12,840,5,2,2,0,0,0,5,1
F,25,12,633,3,0,2,1,3,4,3,0
F,18,20,181,0,3,0,0,5,4,0,1
F,18,11,191,4,1,0,1,0,4,3,2
M,18,2,735,5,1,0,0,1,1,0,0
M,35,5,553,1,2,1,4,4,1,4,1
F,25,19,33,2,5,2,3,2,0,4,4
M,25,1,484,5,4,0,0,0,0,4,5
M,56,7,590,3,2,5,4,5,0,5,4
M,1,9,49,0,1,0,4,3,0,5,4
M,1,20,871,4,4,0,2,4,1,0,4
M,45,1,601,4,4,0,2,3,4,4,4
M,18,20,127,5,5,0,0,4,0,1,4
M,56,14,465,5,1,4,0,4,2,2,0
F,1,0,111,3,0,0,0,0,5,0,3
F,18,6,917,0,5,1,3,5,0,2,2
M,1,19,15,4,2,0,0,1,3,1,2
M,56,19,206,4,4,0,4,1,0,4,4
F,18,3,88,0,1,0,0,3,0,5,5
M,56,17,459,2,2,4,0,3,5,4,1
F,45,2,450,4,3,0,0,5,4,5,4
F,18,6,981,5,4,5,1,0,3,4,2
M,18,2,981,3,2,0,4,5,2,0,5
M,35,0,660,4,0,0,2,5,0,4,5
F,56,6,201,0,0,4,1,0,5,4,1
M,56,19,406,5,4,0,1,0,1,0,1
F,25,11,224,3,4,0,0,5,5,5,3
M,25,13,480,2,4,5,3,4,0,5,4
M,1,19,940,5,1,5,2,0,3,4,1
F,18,20,181,0,3,5,5,3,2,3,1
F,50,14,352,5,2,2,3,0,5,3,5
F,50,19,604,4,5,2,2,2,5,2,5
M,56,16,462,5,5,4,3,3,2,3,4
M,18,8,381,4,2,0,5,1,4,5,1
F,25,5,161,0,1,2,1,5,1,5,1
M,50,5,171,5,4,0,1,0,4,5,3
F,45,8,371,2,5,0,0,2,5,3,3
F,18,1,596,0,2,0,0,5,2,5,0
M,35,12,770,1,5,0,0,0,5,4,0
F,56,1,173,1,1,4,0,4,0,0,4
F,18,17,431,5,4,1,4,0,4,4,4
F,50,11,503,4,0,5,0,0,2,4,3
F,35,0,658,0,1,0,3,4,1,1,1
M,50,20,970,1,1,0,2,4,5,3,3
M,50,14,523,2,5,0,1,3,1,0,4
F,18,6,908,5,0,1,5,0,0,0,2
M,45,11,612,3,1,0,4,3,2,5,1
F,18,4,524,5,0,0,5,0,0,0,5
M,56,0,454,4,5,3,1,5,3,4,3
M,50,9,503,5,3,0,5,0,0,4,2
F,25,13,991,5,3,3,5,0,3,5,0
M,35,18,919,1,2,0,1,2,2,0,3
M,1,16,700,5,1,5,4,0,2,0,4
F,50,0,937,5,5,0,2,0,2,0,3
F,35,9,100,0,2,5,0,3,0,4,3
F,45,20,730,2,3,3,1,4,2,4,2
F,35,9,198,1,1,2,0,3,4,2,4
M,45,15,540,4,5,2,0,1,2,4,4
F,1,12,600,5,0,1,0,2,0,1,1
F,50,1,951,3,3,3,0,3,1,0,3
M,18,12,275,0,0,3,4,0,1,3,0
M,1,19,253,1,0,1,0,2,0,4,4
F,35,13,321,2,5,4,0,3,4,2,5
M,45,1,764,5,0,5,5,0,0,2,5
F,56,3,603,5,5,4,5,1,0,3,1
M,18,6,223,4,5,0,5,4,5,5,5
M,25,6,434,0,4,5,0,0,5,2,1
F,45,11,904,4,0,0,4,3,2,0,4
F,18,7,132,2,3,5,4,3,5,4,1
F,50,7,571,0,5,4,1,1,2,4,5
M,18,15,973,0,0,0,0,1,0,1,3
F,18,2,502,3,5,5,0,0,1,1,3
F,35,0,625,3,2,2,4,0,3,1,1
M,18,12,527,3,1,2,0,2,0,4,5
F,45,19,454,3,3,3,3,5,2,4,0
F,25,12,170,1,2,2,5,2,4,1,2
M,1,16,933,2,1,3,0,4,1,0,1
F,56,15,13,5,0,3,1,0,2,4,1
M,1,6,803,4,0,0,2,4,0,5,3
F,56,14,826,3,0,0,0,5,3,1,0
F,25,13,655,0,1,3,0,5,4,1,3
F,18,0,181,0,0,5,0,0,0,5,2
F,25,11,946,4,5,2,5,5,3,4,4
M,50,18,49,3,2,1,1,5,1,5,5
M,45,12,571,3,5,5,3,5,3,4,1
M,56,14,427,2,2,5,0,1,3,3,1
M,56,6,850,2,2,3,3,5,4,3,4
M,45,7,826,2,1,0,2,0,2,4,1
M,50,5,69,1,4,1,2,0,4,1,2
F,35,4,446,5,4,0,1,0,1,2,1
M,25,4,170,2,2,0,5,5,0,5,2
F,25,10,974,0,0,0,0,5,1,5,4
M,1,2,197,2,5,5,4,5,4,1,0
M,25,15,276,1,3,0,5,0,2,2,4
M,35,19,31,5,4,4,3,4,2,4,4
M,25,17,775,1,4,1,4,3,1,2,4
M,45,15,660,5,2,0,3,2,3,5,1
F,35,7,772,5,5,0,5,0,0,4,4
M,25,19,190,5,1,5,2,4,4,4,2
M,18,11,336,1,4,4,2,4,1,4,1
F,50,5,904,0,1,2,2,0,2,5,4
F,56,16,228,0,2,0,3,5,5,1,0
M,25,11,786,5,5,1,4,1,1,1,4
F,25,11,434,1,1,5,2,4,0,4,3
F,18,2,122,4,1,0,4,3,0,4,1
M,25,1,146,0,2,4,1,0,3,5,4
F,1,3,630,5,5,3,5,0,3,2,5
M,56,16,982,0,1,1,0,2,0,5,1
F,50,3,782,0,0,0,0,0,0,3,0
F,18,11,544,0,5,4,4,4,1,1,1
F,50,9,926,3,3,2,3,1,0,0,1
F,56,20,41,0,3,0,0,4,4,5,1
F,18,1,815,2,0,4,1,1,5,0,0
F,25,15,262,4,4,3,0,5,4,1,0
M,1,2,81,3,5,0,0,5,0,3,2
M,45,1,616,4,1,1,5,2,2,1,0
M,56,15,652,5,3,1,0,4,4,4,0
M,18,9,421,3,0,0,0,1,4,3,0
F,25,11,944,2,2,0,0,5,4,0,5
F,50,5,606,2,5,1,2,3,0,3,1
M,25,3,430,5,4,5,3,2,0,1,3
M,45,19,907,1,2,0,5,4,5,5,0
M,25,5,969,5,5,0,3,2,5,0,4
F,45,8,977,0,2,2,0,3,0,5,5
F,35,14,498,4,5,1,0,1,0,0,0
F,1,1,166,0,5,4,1,5,0,4,2
F,50,7,941,4,3,4,4,0,0,1,3
M,50,19,610,5,3,2,5,1,5,0,2
F,50,15,826,3,2,1,2,5,0,4,2
M,50,10,327,3,4,0,3,5,4,3,1
M,45,13,801,2,5,3,0,2,0,5,4
F,50,4,161,3,0,5,5,2,1,5,2
F,45,4,41,5,3,0,2,2,1,5,2
F,25,16,339,1,2,0,3,4,0,1,3
F,35,9,625,2,3,0,0,2,1,5,3
F,35,0,488,0,2,0,3,1,1,4,4
F,56,3,396,0,2,4,3,2,4,3,5
F,25,7,194,5,5,4,0,3,3,3,5
F,56,16,945,1,1,2,3,0,0,0,4
M,1,8,181,1,3,4,0,0,0,0,5
M,25,8,778,5,1,0,0,0,5,1,1
M,35,3,282,5,1,0,3,1,0,5,1
F,18,8,460,5,2,3,2,4,2,1,1
F,50,4,454,0,0,2,2,4,5,0,3
F,35,7,301,5,3,0,1,3,3,4,0
M,45,8,969,0,5,3,4,2,4,5,3
M,56,18,613,0,5,2,1,4,1,1,2
F,18,3,501,0,0,4,0,5,5,4,0
F,50,3,627,3,1,0,2,3,5,4,2
M,35,4,27,5,3,1,0,0,0,4,3
M,56,12,61,0,1,4,5,5,1,4,0
M,18,20,143,5,4,0,2,1,0,4,1
M,56,1,600,3,2,1,4,3,1,5,4
M,18,18,168,0,4,2,5,5,1,0,2
F,1,15,181,0,2,3,0,0,0,4,4
F,45,15,79,4,5,5,3,0,1,5,3
F,25,9,31,3,0,4,2,2,2,3,5
F,45,16,705,2,4,1,0,3,3,5,4
M,56,1,666,4,5,4,0,3,2,2,1
M,1,1,547,2,5,3,3,5,3,4,4
F,1,15,501,2,2,0,0,5,1,0,0
M,50,10,735,3,0,0,0,0,3,0,5
M,35,17,245,5,4,0,3,4,5,0,2
F,50,3,904,5,1,1,5,0,4,1,5
M,35,18,939,4,4,4,2,1,0,4,3
F,25,18,468,3,5,5,5,3,2,3,4
M,56,18,549,3,1,1,0,5,2,3,0
F,56,0,927,3,4,0,3,1,1,5,4
F,50,13,800,2,2,2,3,1,5,2,3
M,45,6,128,5,0,0,0,3,0,2,0
F,18,4,993,0,0,4,5,5,5,3,3
M,1,4,908,2,3,4,3,1,5,1,0
F,56,10,130,3,2,4,2,5,0,4,4
F,56,20,550,1,0,2,0,4,4,0,3
F,1,11,727,5,3,1,0,1,2,3,2
M,56,10,629,0,4,1,4,0,2,0,3
M,35,11,209,3,3,2,5,0,4,2,4
F,50,9,660,3,3,3,2,5,4,0,2
F,18,0,115,5,1,0,5,4,5,1,0
M,1,14,410,1,2,3,1,4,5,3,4
M,25,16,23,4,4,0,2,4,2,5,2
M,18,12,468,5,4,0,0,0,2,5,5
F,45,1,331,1,2,1,4,3,0,2,0
M,25,0,323,2,4,0,2,1,4,2,2
M,50,11,186,5,2,4,3,0,0,2,3
M,50,16,949,4,2,4,1,1,3,4,3
M,25,5,319,2,0,0,5,0,5,3,1
F,45,9,142,1,3,0,5,0,4,3,2
F,56,5,571,4,0,5,5,1,5,4,3
F,1,10,180,2,1,0,0,3,0,4,0
M,1,15,82,2,5,2,0,5,4,4,0
M,18,3,45,1,4,0,0,4,1,0,3
M,25,13,900,3,2,0,1,0,3,3,3
M,45,12,813,3,3,4,5,1,2,1,1
F,50,18,527,0,0,0,4,4,4,0,3
F,1,6,965,2,5,4,2,1,0,2,1
M,35,13,603,0,1,1,0,2,5,5,0
F,45,10,841,1,2,5,0,0,1,3,3
F,18,5,336,5,4,4,0,0,0,4,2
M,1,13,421,1,4,3,0,0,4,5,0
M,1,4,50,0,3,5,3,1,0,5,1
F,1,17,321,2,5,2,0,5,4,1,2
F,25,7,236,2,3,4,2,3,4,3,1
F,56,20,914,4,0,0,0,1,5,2,0
M,18,8,836,5,3,0,0,0,3,3,1
F,45,19,758,0,3,3,0,0,4,0,0
F,18,3,113,5,1,3,0,0,0,4,5
M,45,2,906,2,2,4,0,3,2,4,3
F,35,14,27,3,5,0,0,3,2,0,0
F,25,8,149,5,5,4,3,1,1,2,5
M,18,20,522,5,2,0,4,2,4,2,1
M,35,7,968,4,2,0,4,0,5,2,5
F,18,14,443,0,3,3,5,2,5,4,3
F,1,11,274,3,2,3,3,5,5,4,0
M,18,3,231,4,2,2,0,4,5,1,4
M,25,5,88,1,1,1,3,4,2,2,0
F,18,15,49,4,1,2,2,2,5,3,5
F,56,17,537,4,5,2,2,0,3,0,3
M,18,7,345,2,3,4,0,2,2,4,4
M,50,16,222,3,4,4,5,5,0,5,3
F,18,10,672,3,3,1,4,5,1,5,4
F,1,16,993,0,0,3,3,4,0,5,0
M,35,10,469,2,2,0,3,4,0,1,3
F,18,20,352,4,4,1,2,0,3,3,4
F,1,2,114,1,5,4,3,3,0,0,4
F,50,13,435,3,0,0,2,3,0,4,1
M,35,3,292,3,5,0,0,2,2,2,0
F,25,14,622,0,3,0,4,0,5,4,0
M,25,13,232,3,3,0,0,5,0,5,5
F,18,4,913,3,0,0,0,0,1,0,2
M,35,10,80,4,3,4,2,1,1,4,2
F,56,15,527,3,5,0,4,0,2,2,5
F,45,19,926,4,3,4,2,3,1,5,4
M,18,10,627,4,0,3,4,0,5,4,1
F,1,12,49,4,2,0,3,2,2,2,4
M,50,2,912,5,4,1,5,0,2,4,5
F,1,10,913,0,4,0,0,3,3,2,0
F,45,16,485,5,5,0,5,0,2,4,2
F,45,12,535,5,1,0,0,0,1,2,1
M,56,17,175,5,3,5,4,1,1,3,0
M,18,10,930,0,5,1,2,0,4,0,5
M,25,2,863,4,1,5,1,0,2,0,0
F,56,15,462,0,1,1,3,0,0,4,0
F,25,18,121,3,3,0,5,0,4,2,0
M,45,18,100,0,2,2,0,3,4,4,5
M,25,19,31,4,5,3,3,5,1,5,5
F,1,16,334,5,5,5,0,1,4,5,1
F,35,15,969,4,2,4,0,2,4,5,3
F,50,7,834,3,0,0,2,3,0,1,4
M,1,4,907,5,4,0,2,0,1,4,3
F,56,12,433,3,4,0,0,1,0,4,5
F,50,4,975,4,5,4,2,5,3,2,2
F,18,1,871,0,5,3,2,5,4,0,2
F,25,9,30,0,1,5,1,5,3,1,1
M,50,5,770,1,1,0,4,4,0,4,0
F,18,5,959,3,5,0,0,1,1,2,0
F,35,20,132,0,2,3,2,1,0,3,1
M,1,13,870,0,2,2,4,5,2,3,4
M,50,2,70,5,2,4,0,0,3,0,5
F,35,16,173,2,0,0,2,3,0,0,2
M,18,18,118,3,5,4,1,3,3,3,4
M,50,13,820,3,2,0,2,5,4,0,2
F,25,1,31,1,3,2,1,2,5,1,2
M,35,3,441,5,2,1,3,0,0,2,5
M,35,13,871,3,0,0,2,2,3,3,1
F,18,17,618,5,0,3,3,2,2,5,0
F,50,19,631,5,0,2,0,0,5,3,0
M,18,19,625,5,3,4,1,0,1,1,5
F,35,1,320,4,0,0,0,5,0,1,4
F,35,5,207,3,3,1,2,2,3,2,3
M,1,18,68,5,2,1,5,1,4,0,4
F,56,18,319,5,4,2,0,0,5,2,3
M,25,5,60,2,1,0,4,4,0,1,4
F,1,18,104,5,0,1,2,2,5,4,2
F,45,8,457,5,3,2,2,0,1,4,4
M,1,6,530,5,1,1,1,5,3,3,1
M,50,11,906,5,3,0,1,1,5,5,2
M,56,9,140,4,4,0,3,2,4,4,0
M,25,8,590,4,1,0,1,0,2,0,4
F,25,20,165,4,2,4,0,2,0,0,3
M,35,17,801,1,0,0,0,0,0,3,1
M,45,12,109,5,4,0,0,1,0,0,0
M,18,14,296,5,2,3,4,0,4,2,5
F,35,4,15,3,0,0,2,3,1,3,3
F,45,5,224,1,1,4,2,3,3,5,4
F,45,13,772,4,4,4,0,3,0,2,2
F,35,4,501,4,0,5,4,1,0,4,0
F,25,1,750,3,2,0,0,5,1,0,5
F,45,9,787,0,2,3,1,5,1,1,2
F,18,11,580,3,4,2,0,5,4,2,1
M,45,1,201,3,0,0,3,0,4,4,5
M,50,1,424,2,0,3,1,1,4,0,0
M,35,1,502,1,1,1,4,0,4,1,0
M,1,7,488,2,2,2,0,4,5,2,0
M,18,5,571,3,2,3,3,5,2,2,0
F,50,2,474,2,5,5,1,3,1,4,2
M,45,19,522,2,1,0,4,2,3,5,4
F,35,10,459,5,4,0,3,1,2,3,3
M,1,16,857,3,0,5,2,2,0,5,1
F,18,19,920,5,5,0,0,1,2,5,2
M,35,6,924,3,5,4,2,2,4,4,3
M,56,19,232,5,1,0,0,0,1,5,0
M,1,17,234,5,3,5,0,0,4,5,5
F,35,2,109,1,5,0,5,3,4,4,2
M,35,9,968,5,4,4,4,3,1,5,4
F,1,18,307,2,3,5,5,4,5,5,4
F,45,3,410,5,0,1,1,0,4,4,2
F,18,13,815,2,5,0,1,2,1,1,0
M,35,13,557,5,4,0,0,4,1,4,5
F,1,13,740,0,2,1,4,1,3,5,1
M,18,0,321,5,1,4,1,0,5,5,0
M,35,14,558,1,2,2,3,0,5,4,0
M,18,5,958,0,3,0,4,0,2,1,3
M,45,9,904,4,1,2,2,1,0,1,2
M,35,17,207,0,2,0,4,4,2,1,1
F,35,6,329,3,3,5,4,0,5,3,0
F,50,15,705,1,1,5,2,0,5,2,5
M,56,1,752,1,5,4,4,2,2,3,5
M,50,9,925,3,0,5,0,3,3,0,3
M,35,20,974,5,5,3,0,0,0,0,4
M,45,9,323,3,2,3,5,0,3,5,4
F,25,2,173,0,0,3,2,0,3,4,5
F,25,9,88,0,5,4,4,5,2,5,2
M,35,10,804,3,3,4,0,5,2,5,0
M,18,8,777,1,1,0,1,0,1,3,0
M,45,1,77,5,5,0,1,0,1,5,4
F,35,5,590,3,3,3,3,5,4,1,0
F,45,7,352,2,2,0,0,4,0,0,2
F,25,14,758,0,1,2,3,5,2,2,1
F,25,18,625,3,5,0,0,3,0,1,2
M,56,11,959,5,1,0,2,0,4,1,1
F,35,13,786,5,3,3,3,0,2,0,4
F,18,3,28,1,3,2,2,4,4,4,4
M,56,1,923,4,1,5,0,4,5,0,0
M,50,9,532,5,3,0,0,2,3,1,0
F,35,13,197,0,2,0,5,1,5,0,0
F,18,11,786,5,4,3,3,3,1,4,2
M,35,15,988,3,2,1,0,3,1,5,3
M,45,17,196,5,2,4,0,0,1,2,1
M,45,8,336,0,3,3,2,2,2,1,5
M,45,13,986,0,1,0,2,0,5,3,5
F,1,4,441,3,0,0,3,1,2,4,3
M,56,4,207,3,5,0,5,0,5,3,0
M,18,19,53,3,3,0,1,5,3,3,1
M,45,18,799,5,5,2,3,0,0,1,3
M,25,11,958,4,4,0,0,1,0,3,2
F,1,5,272,0,5,0,0,0,0,3,3
M,18,8,149,0,4,3,5,2,5,5,1
F,45,2,69,4,2,0,5,5,1,4,0
M,35,19,836,3,0,3,3,3,1,4,1
F,56,11,681,2,5,0,4,5,2,4,1
M,56,8,272,4,0,4,0,2,3,4,2
M,35,9,815,2,5,0,4,3,1,4,0
F,56,4,197,5,4,0,2,3,0,1,0
M,35,11,118,2,4,1,3,3,5,1,1
M,25,3,122,5,5,5,5,3,3,5,2
M,25,10,501,0,3,2,2,3,0,0,1
F,25,8,926,2,0,2,4,3,4,5,1
M,18,4,113,0,0,0,4,3,4,3,4
M,25,17,104,5,5,0,1,0,1,4,3
M,45,0,756,4,2,5,1,3,4,3,4
F,25,14,870,5,4,3,4,1,1,5,0
F,56,5,900,5,2,0,5,0,1,0,4
M,1,19,613,2,5,4,0,3,0,0,1
M,45,16,272,1,5,3,2,0,4,0,5
F,35,8,410,1,4,3,0,2,3,3,4
F,1,0,114,0,3,3,3,0,2,0,4
M,50,4,531,5,3,1,0,0,1,2,4
F,45,17,371,1,3,3,1,4,2,1,4
F,45,20,641,5,5,2,3,3,2,3,4
M,18,17,334,0,1,4,3,1,0,0,1
F,56,0,338,5,0,4,4,4,3,5,3
F,1,13,803,0,2,0,4,5,3,0,4
F,1,18,652,3,5,3,3,0,1,0,4
M,35,18,700,5,0,5,4,4,5,5,4
M,1,16,421,4,1,5,1,5,3,3,1
F,18,10,29,5,1,4,1,1,4,0,1
M,50,14,232,4,5,4,0,2,1,0,4
F,45,7,992,2,4,3,4,1,0,1,4
M,25,11,584,4,3,4,4,0,2,5,1
M,25,1,18,0,1,3,4,0,1,2,3
F,50,12,337,5,3,3,0,4,0,4,2
M,25,1,292,1,5,2,1,0,2,3,4
M,50,4,878,2,2,3,0,4,0,1,2
M,1,9,440,4,0,0,5,4,2,0,4
F,56,2,894,3,5,0,2,1,0,2,5
M,18,0,802,4,2,3,5,4,0,4,4
F,50,20,410,4,5,0,0,0,5,5,0
F,45,4,982,5,2,5,3,3,3,2,4
M,18,12,130,1,5,0,2,3,2,4,5
F,50,1,598,4,2,0,1,1,2,0,0
M,1,17,319,3,5,5,5,0,0,3,5
F,35,8,23,0,1,3,4,2,0,2,1
M,35,4,37,0,0,1,3,0,3,3,3
F,25,14,333,4,3,1,4,1,3,0,1
M,18,2,987,5,3,2,4,0,4,2,3
F,56,16,558,5,5,2,3,0,4,1,0
M,25,8,231,1,1,4,4,3,4,5,2
M,56,9,658,0,1,1,4,4,0,0,3
M,35,0,965,5,4,5,0,2,5,1,1
M,50,9,834,4,0,2,4,4,0,5,0
F,56,0,522,4,2,3,3,4,2,2,3
F,50,8,777,5,0,0,0,3,1,1,0
F,50,10,946,4,0,0,1,1,5,2,4
F,25,13,498,3,5,0,1,1,2,2,3
M,56,6,108,4,4,1,1,0,4,5,1
M,45,1,958,3,3,1,4,5,1,1,1
M,56,8,434,1,2,2,2,4,5,1,2
F,18,19,435,3,1,4,0,3,0,1,3
M,50,14,997,0,4,0,3,3,1,1,0
F,56,7,105,1,1,0,0,3,2,2,0
M,45,7,605,1,0,4,0,0,0,5,0
M,56,15,361,1,4,4,5,0,2,4,1
M,35,2,836,4,2,4,5,0,0,4,4
F,1,11,62,4,4,3,1,4,1,5,3
F,45,17,631,5,2,2,1,0,5,4,1
F,35,18,466,2,0,2,0,3,3,5,0
M,25,11,352,5,5,5,0,3,0,0,4
F,56,12,870,3,5,5,4,5,0,3,4
F,45,10,352,5,3,2,0,2,4,1,4
M,56,5,152,5,1,5,1,2,5,0,1
F,35,16,957,0,4,2,4,0,2,0,0
M,18,18,286,0,2,0,5,4,0,5,4
M,35,14,894,2,2,5,1,4,0,1,4
F,56,9,402,0,4,4,0,4,2,5,1
F,1,13,245,2,3,5,3,3,2,5,3
F,45,17,12,0,5,1,5,1,2,4,0
F,45,10,121,3,3,4,4,2,0,4,4
F,18,2,993,5,1,1,0,3,3,5,3
M,18,7,708,1,5,2,3,4,1,3,2
F,1,8,235,2,3,2,5,0,0,3,0
M,18,10,908,1,0,0,0,0,0,2,3
M,56,7,727,1,2,0,5,0,4,4,2
M,1,17,157,0,1,0,1,1,4,5,0
F,18,11,354,3,1,0,5,5,1,3,2
F,50,16,555,5,5,0,2,0,2,4,3
F,1,7,856,1,0,1,3,0,3,5,2
M,50,10,141,5,4,4,5,0,5,2,0
F,18,15,461,1,3,5,4,2,5,3,1
F,25,1,977,4,3,2,5,0,1,0,3
F,50,12,62,0,1,2,5,5,2,4,2
M,56,5,484,0,1,5,3,1,0,4,1
F,50,6,78,3,0,0,4,3,5,2,5
M,50,5,863,4,3,4,1,5,1,0,1
F,1,0,41,0,0,5,3,3,1,4,5
M,56,18,275,2,1,0,0,5,4,3,1
F,25,5,986,3,4,3,0,0,0,3,0
F,18,9,166,5,0,5,0,4,0,4,4
F,1,5,279,0,5,0,2,0,0,1,1
F,56,9,240,5,1,0,5,1,0,0,1
M,35,5,325,1,1,2,3,2,0,0,2
M,45,12,148,2,2,3,0,5,0,3,4
M,25,20,805,5,2,2,0,3,1,3,0
M,25,5,531,4,2,0,0,3,0,0,5
F,1,6,973,4,0,0,0,0,3,1,4
F,45,4,540,5,2,4,0,0,0,0,0
F,50,13,371,4,0,0,2,0,3,0,1
M,50,6,907,3,2,2,5,5,0,1,5
M,1,3,454,0,2,0,2,3,3,0,5
M,45,11,436,1,5,4,5,3,2,3,0
F,25,13,380,4,4,5,3,0,4,4,1
M,18,4,756,5,3,1,4,0,0,4,1
F,1,19,483,1,4,0,1,0,1,3,4
M,45,11,685,5,5,1,0,0,3,0,1
M,56,7,802,2,2,5,1,2,3,0,5
M,50,20,750,5,1,1,5,3,4,0,3
M,45,7,142,5,0,0,2,1,4,4,5
F,45,3,82,5,1,0,5,4,4,4,1
M,1,1,495,4,4,0,0,3,3,3,1
F,1,19,228,1,1,2,4,0,4,4,0
F,56,17,37,2,3,4,0,1,1,2,0
F,45,15,141,1,3,2,0,3,3,3,0
F,1,20,915,2,1,0,0,1,0,0,2
M,35,6,910,3,4,0,3,2,1,2,1
F,35,12,181,5,0,2,0,3,1,1,3
M,50,4,764,3,3,0,0,0,0,0,0
