Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
M,25,1,16,2,0,0,2
F,25,1,16,1,0,4,0
F,25,13,16,0,0,0,0
F,35,20,16,5,1,4,0
M,18,3,16,1,1,0,4
F,1,12,16,4,1,0,0
M,25,4,16,0,1,5,0
M,56,17,16,0,1,0,0
F,25,7,16,5,1,0,0
M,18,10,16,3,1,0,4
M,18,0,16,2,1,3,4
M,56,7,923,3,1,4,1
M,25,2,16,3,2,4,4
M,50,7,16,4,2,3,2
F,18,9,16,2,3,0,1
F,45,4,16,2,3,0,0
F,45,0,16,2,3,2,0
M,45,2,16,2,3,0,2
M,18,0,16,5,0,5,0
M,50,4,16,3,4,3,5
M,18,5,16,0,4,4,5
M,18,12,16,0,4,0,0
M,25,17,16,3,4,0,1
F,18,10,16,0,4,0,0
F,50,18,16,0,4,0,3
M,25,1,16,3,4,3,0
M,18,0,16,0,5,3,0
M,18,4,16,0,5,3,0
F,18,14,16,0,5,4,5
M,25,0,16,5,5,1,0
M,25,4,17,0,0,3,0
M,25,0,17,1,0,0,5
M,50,6,17,0,0,1,0
M,25,7,17,4,0,0,2
M,35,9,17,2,1,1,3
M,45,0,17,0,1,3,2
M,1,0,17,0,1,0,4
M,25,11,17,0,1,5,4
M,35,12,17,0,2,3,1
F,56,7,17,1,2,4,3
M,1,4,17,0,2,4,4
M,56,20,17,0,0,2,2
M,25,18,17,0,3,0,1
M,18,4,17,1,3,0,0
M,35,0,17,4,5,4,4
M,25,7,17,2,5,0,0
M,35,16,17,4,5,0,0
M,35,4,993,3,5,2,5
F,56,7,18,0,0,0,3
M,35,19,18,0,0,4,4
M,35,4,18,0,0,0,5
M,1,14,18,3,0,0,2
M,1,13,18,5,0,3,4
M,56,0,18,3,1,3,3
F,18,2,18,2,1,0,0
M,35,14,18,1,2,1,3
M,45,20,18,1,4,0,4
M,56,14,18,4,4,0,0
M,25,14,18,0,3,0,4
M,25,14,18,4,3,3,1
F,25,5,18,2,4,5,3
F,56,8,18,0,4,5,3
M,1,7,18,3,4,0,0
F,45,16,18,4,4,0,3
M,18,9,18,5,5,1,0
F,25,7,19,0,0,0,1
M,56,12,19,0,0,1,4
M,35,4,19,1,0,4,3
F,18,6,19,1,0,4,5
F,50,15,19,0,0,5,0
F,45,13,19,5,0,4,3
M,45,6,19,3,0,0,4
F,25,1,19,1,4,0,0
F,45,0,19,3,2,0,0
M,18,4,19,0,2,0,0
M,25,0,19,2,3,0,3
M,35,0,19,0,4,0,3
M,25,10,19,0,4,0,4
M,25,5,19,0,5,4,0
M,1,2,20,5,0,4,3
M,25,11,20,0,0,0,5
M,25,5,20,5,0,5,4
F,25,10,20,0,0,4,5
M,25,0,20,0,0,4,4
F,25,0,20,0,0,0,5
M,18,12,20,4,2,1,5
F,35,17,20,4,2,0,2
M,45,2,20,2,3,0,5
M,25,7,20,5,4,1,3
M,45,15,21,2,0,0,4
F,25,4,21,2,0,0,4
F,50,14,21,3,0,4,4
F,45,0,21,0,0,0,0
F,56,9,21,0,0,0,0
F,1,8,21,0,0,1,0
F,25,18,21,4,1,0,0
M,25,18,21,0,1,2,2
M,25,14,21,1,1,0,0
M,35,10,21,2,2,1,0
M,1,0,21,4,2,3,4
F,56,0,21,0,2,3,0
M,18,17,21,3,2,5,0
M,25,2,21,0,3,0,5
F,25,3,21,1,3,0,4
M,56,4,21,1,4,0,4
F,56,13,21,2,4,4,0
M,45,10,21,2,5,0,4
M,50,15,21,1,5,4,4
M,50,1,22,1,0,4,0
M,25,11,22,0,0,4,0
M,1,19,22,0,0,0,4
M,18,4,22,2,0,0,0
M,25,6,22,5,0,3,4
F,1,19,22,0,0,0,5
M,25,2,22,1,0,4,5
F,18,7,22,0,0,0,3
M,56,4,22,0,0,0,3
M,50,20,22,1,0,1,0
M,25,16,22,1,0,0,0
M,18,3,22,2,1,0,3
M,25,0,22,1,1,1,4
M,50,0,22,4,1,0,0
F,25,4,22,0,1,0,3
M,25,7,22,3,1,0,4
M,25,3,22,1,1,0,5
M,18,14,22,0,1,3,0
M,25,15,22,4,1,0,4
M,45,6,376,0,1,4,0
M,18,12,22,0,0,0,2
F,45,0,22,5,2,4,4
M,35,0,22,1,2,2,4
M,18,6,22,4,2,1,4
M,25,0,22,5,2,3,2
F,1,9,22,0,2,1,0
M,45,3,22,0,2,1,4
F,18,16,606,4,2,0,0
F,35,5,22,5,3,0,4
M,18,9,22,0,4,3,3
F,25,15,22,0,4,4,0
M,1,20,22,1,4,3,0
M,25,10,22,1,4,0,4
F,35,17,652,3,4,5,3
M,18,9,22,0,5,4,4
M,25,6,22,5,5,1,3
M,50,4,22,5,5,0,0
M,56,1,22,0,5,1,0
F,25,16,22,0,5,1,5
M,45,7,22,5,5,3,3
M,35,0,23,5,0,0,0
M,18,7,23,2,0,0,4
F,35,10,23,0,0,0,5
F,25,7,23,4,1,4,5
M,25,20,23,3,2,1,3
M,25,2,23,0,2,4,4
M,1,15,23,0,2,0,4
M,35,9,23,3,3,2,3
M,1,12,23,0,4,0,5
M,45,1,23,2,4,0,4
M,18,19,23,3,5,0,2
F,1,6,23,1,5,4,5
F,35,2,24,3,0,5,4
M,56,8,24,0,0,0,2
F,45,4,24,0,0,0,4
F,18,8,24,1,1,0,4
F,50,0,24,0,1,0,3
M,56,14,24,4,2,5,2
M,18,0,24,0,4,1,0
M,18,20,24,3,4,0,4
M,45,11,24,3,5,5,4
F,35,4,24,4,5,2,3
M,25,7,26,3,0,0,5
M,35,19,26,0,0,0,2
M,35,13,26,0,0,4,3
M,25,15,26,0,1,4,0
F,50,12,26,1,1,0,0
F,35,16,26,0,1,0,0
M,25,14,26,2,5,0,4
M,56,11,26,0,1,2,0
F,1,16,26,4,2,0,2
M,18,4,26,0,2,0,0
F,45,12,26,2,2,4,5
F,1,17,26,2,3,4,3
M,56,7,26,0,3,0,4
M,50,7,26,0,3,4,3
F,50,0,26,5,4,0,4
F,35,1,26,0,4,2,0
M,18,4,26,0,4,0,4
F,25,20,26,1,4,0,4
M,35,14,26,0,4,4,0
F,35,4,26,0,5,3,0
M,35,16,26,0,5,0,0
M,35,12,27,5,0,0,4
F,35,19,27,0,0,0,0
M,25,8,27,1,0,0,3
M,25,1,27,5,0,0,0
F,35,2,27,1,0,4,3
F,25,0,27,0,0,4,5
F,35,14,27,5,0,4,0
M,35,0,27,0,0,2,0
F,45,4,27,0,1,0,4
M,18,17,27,0,1,0,2
F,50,1,27,0,2,2,0
M,1,1,27,5,2,0,4
M,50,7,27,4,2,0,4
M,18,4,27,0,3,0,4
F,25,0,27,4,3,0,3
M,18,0,27,4,4,5,5
M,1,12,27,4,4,0,5
M,25,17,28,0,0,0,4
M,18,10,28,0,0,4,0
M,18,7,28,2,0,3,5
M,45,7,28,0,0,0,0
M,50,0,28,5,0,0,0
M,50,16,28,1,0,0,3
F,25,0,28,0,2,3,3
M,35,7,28,5,1,3,4
M,25,18,28,0,1,0,4
F,25,7,28,0,1,5,0
M,18,7,28,1,2,3,5
F,25,12,28,0,2,1,0
M,18,17,28,5,3,0,5
M,35,15,28,1,3,1,4
F,25,13,28,0,3,0,3
M,25,10,28,4,4,4,2
F,35,20,28,3,4,0,5
M,45,7,28,1,4,3,2
M,25,11,28,1,4,3,3
F,25,17,28,1,4,1,1
M,25,0,28,4,4,1,0
M,35,0,28,4,5,0,1
F,45,3,29,0,0,0,4
F,56,2,29,5,1,0,4
F,18,3,29,5,1,0,4
M,1,0,29,0,1,3,5
M,25,3,29,0,2,2,1
M,35,13,29,0,2,0,2
M,25,0,29,1,2,0,3
F,50,13,29,0,3,5,4
M,25,4,29,4,3,0,0
M,56,20,29,4,1,3,4
M,56,0,29,4,1,4,0
M,25,0,29,1,4,4,4
F,1,4,30,1,0,0,4
F,25,5,30,2,0,0,4
M,25,17,30,2,0,0,4
M,25,20,30,5,0,3,5
M,25,14,30,0,0,0,0
M,25,11,30,2,0,4,2
F,25,10,30,0,1,0,5
M,45,8,30,4,1,0,3
M,25,6,30,1,2,3,0
M,25,12,30,3,2,0,4
M,18,12,30,2,2,5,2
M,56,4,30,0,3,0,0
M,25,2,30,1,4,3,0
M,25,9,30,1,4,5,2
F,35,4,30,1,4,1,4
M,25,5,30,1,5,0,0
M,45,2,31,4,0,4,3
M,45,0,31,3,0,0,2
M,45,4,31,2,0,5,0
F,25,12,31,4,0,0,0
M,45,4,31,0,0,1,1
M,25,4,31,4,0,0,0
M,45,5,31,0,0,3,0
F,25,20,31,1,0,0,4
M,45,17,31,0,1,0,4
F,18,2,31,0,2,3,1
M,18,8,31,4,2,4,5
F,25,13,224,2,3,0,0
F,25,14,31,1,4,2,2
M,35,5,31,0,4,0,0
M,25,1,31,4,4,0,0
F,50,0,31,2,4,0,3
M,25,8,31,4,5,2,4
M,18,16,33,1,0,0,4
M,45,7,33,2,0,0,4
M,35,8,33,2,0,0,0
M,25,2,33,2,0,0,5
M,56,11,33,0,0,0,0
F,25,12,33,1,0,0,4
M,25,4,33,0,0,1,4
M,1,19,33,0,5,1,3
M,25,4,33,3,5,0,4
M,25,5,33,5,1,4,4
F,25,10,33,0,2,0,5
F,50,7,33,5,2,1,4
M,50,13,33,2,3,1,0
M,45,14,33,0,3,4,0
M,50,20,33,0,3,0,4
M,35,3,33,0,3,0,4
M,35,0,33,1,5,0,4
F,45,13,37,2,0,0,4
M,25,17,37,1,0,0,1
M,35,4,37,1,0,0,0
F,45,4,37,0,0,4,0
F,25,2,37,0,3,5,0
M,18,14,37,4,4,5,1
M,25,17,37,1,5,0,4
M,25,2,37,3,5,0,0
M,25,20,37,0,5,4,3
M,56,7,38,1,0,0,0
F,18,7,38,1,0,4,3
F,35,14,38,3,0,4,3
F,18,7,38,2,0,0,1
M,25,0,38,4,0,4,4
F,35,12,38,0,0,2,1
F,18,16,38,3,0,4,4
M,25,4,38,2,1,0,2
M,18,18,38,3,1,4,0
F,50,10,38,1,1,5,0
M,35,4,38,3,2,3,0
F,45,17,38,3,2,0,0
F,1,7,38,4,2,0,5
M,56,7,38,3,2,0,4
M,25,7,38,0,3,2,5
M,45,4,38,3,3,0,5
F,45,6,38,1,4,0,4
M,45,7,38,0,4,3,3
M,35,5,38,3,5,0,3
M,35,17,38,1,5,0,0
M,45,12,38,4,5,4,3
M,1,12,38,2,5,0,2
F,45,12,40,0,0,0,4
F,18,0,40,0,0,0,0
M,25,17,40,3,0,5,4
M,45,6,40,0,0,0,0
F,56,4,40,0,0,3,3
M,25,17,40,4,0,0,2
M,1,7,928,3,0,0,4
M,25,14,40,4,1,5,4
F,50,0,40,0,1,2,0
F,25,9,40,2,1,0,2
M,25,7,40,0,1,0,2
M,45,5,40,1,2,4,4
F,25,13,40,3,2,2,0
M,18,4,40,0,2,4,5
F,1,3,40,2,3,0,0
M,25,17,40,0,3,0,0
M,25,16,40,0,3,3,3
F,50,0,40,0,4,2,2
F,25,13,40,2,4,0,0
F,18,20,40,2,4,4,1
M,25,1,40,0,5,0,0
M,25,4,41,1,0,0,0
M,35,9,41,2,0,0,1
M,18,7,41,0,0,5,5
M,25,1,41,0,0,1,4
F,25,0,41,0,0,0,0
M,1,17,41,5,0,4,1
M,25,1,41,0,0,4,3
M,45,1,41,1,1,1,1
M,25,4,41,0,1,5,4
M,50,0,41,0,1,0,0
F,18,20,41,0,1,0,0
F,1,4,41,3,1,0,3
F,18,0,41,1,2,0,4
M,56,1,41,4,2,5,0
F,50,2,41,2,2,0,0
M,50,10,41,0,3,5,0
M,25,17,41,0,3,0,0
M,45,1,41,0,3,4,0
F,18,15,41,5,3,3,3
F,35,4,41,5,3,0,3
F,35,19,41,2,0,4,0
M,1,16,41,5,4,4,3
M,56,14,41,3,0,0,0
F,18,0,41,3,5,4,4
M,35,8,42,2,0,5,0
F,18,11,42,0,0,0,0
M,25,7,42,0,0,3,0
M,45,2,42,0,0,0,0
M,18,4,42,0,0,1,5
M,45,4,42,4,0,5,4
M,56,16,42,1,0,1,3
F,25,4,42,3,0,0,2
M,25,11,42,0,0,4,4
F,56,4,42,1,0,1,0
F,18,17,42,0,0,3,5
F,18,16,42,3,1,0,4
F,18,17,42,5,1,0,3
M,25,7,42,0,2,0,1
F,25,7,42,4,4,4,4
F,1,8,42,0,1,0,5
F,18,14,42,0,1,1,0
M,35,0,42,1,2,5,3
F,45,2,42,1,2,0,4
M,25,13,42,0,2,2,0
M,25,10,42,0,3,0,2
M,45,5,42,1,3,0,5
M,25,4,42,1,3,0,5
M,1,7,42,0,4,4,1
M,25,20,42,3,4,0,4
F,25,7,42,4,4,0,0
F,25,15,42,0,5,0,4
F,56,0,42,1,5,4,4
M,35,20,42,2,5,0,0
F,1,17,45,0,0,2,0
F,25,20,45,3,0,3,0
M,50,17,45,2,0,0,0
M,25,17,45,5,0,0,0
M,25,17,45,0,0,0,0
M,25,14,45,0,1,3,5
M,25,5,45,0,1,4,3
M,50,8,45,4,1,0,0
F,18,1,45,1,4,1,3
M,35,18,45,4,4,0,4
F,50,5,45,1,4,1,4
M,50,5,45,0,2,0,0
F,45,15,45,2,2,1,2
F,56,16,48,1,0,0,0
M,25,12,48,0,0,0,4
M,45,0,48,3,0,1,0
M,25,7,48,2,0,0,2
F,1,11,48,0,1,1,0
M,35,7,48,0,1,0,0
M,56,6,48,3,5,0,0
M,45,7,48,0,3,0,4
F,45,18,48,4,3,5,4
M,35,9,48,3,3,0,0
M,25,17,48,2,4,0,1
M,18,9,48,5,5,5,0
M,35,20,49,0,0,4,3
F,45,11,49,4,0,1,4
F,25,18,49,4,0,0,4
M,56,19,49,0,0,2,2
F,25,0,49,2,0,0,0
F,25,20,49,5,0,4,3
F,25,0,49,5,0,0,5
M,25,11,49,0,0,4,3
M,18,7,49,2,0,5,2
F,35,1,49,1,2,4,5
F,25,8,49,0,1,0,4
F,50,9,49,0,1,3,2
F,1,11,49,0,1,0,3
M,18,18,49,0,1,0,2
M,45,4,328,3,1,1,3
M,35,7,49,0,2,0,3
M,25,0,49,3,2,5,3
M,18,7,49,0,3,2,2
M,25,18,49,5,4,1,3
F,56,17,49,0,4,0,1
F,18,1,49,5,4,4,3
F,56,2,49,0,5,4,0
M,25,7,49,3,5,4,2
F,25,16,49,4,5,0,0
F,56,0,50,1,0,0,2
M,56,8,50,0,0,0,0
M,18,2,50,4,0,2,5
F,45,18,50,2,0,0,2
F,25,20,50,5,1,1,2
F,25,7,50,0,4,0,0
F,45,20,50,0,2,0,0
M,18,3,50,0,3,1,4
M,35,4,50,0,3,0,5
M,56,17,53,0,0,0,3
M,25,5,53,0,0,0,4
M,25,13,53,0,0,0,0
M,25,17,53,0,0,0,0
M,35,1,53,5,0,0,0
M,25,19,53,4,0,3,4
F,18,10,53,3,0,0,0
F,25,15,53,1,1,0,4
M,1,12,53,0,1,0,3
F,35,17,53,1,0,1,0
M,50,10,53,5,1,1,0
M,18,16,53,5,3,5,1
M,56,13,53,0,3,0,0
F,25,11,53,0,3,5,2
F,18,10,53,0,3,0,4
M,25,7,53,5,4,4,1
F,18,7,53,1,4,5,5
F,25,12,53,0,4,0,0
F,1,0,53,1,1,0,3
F,25,4,53,0,5,3,3
F,35,6,53,5,5,1,4
M,25,0,54,0,0,4,4
M,45,19,54,0,0,5,5
M,45,19,54,1,0,2,0
M,45,19,54,5,0,2,0
M,18,10,54,5,0,5,0
F,18,16,54,0,0,3,0
M,50,4,54,4,0,0,3
M,35,0,54,2,0,4,0
M,1,17,54,0,0,0,0
M,45,15,54,1,0,3,0
F,25,6,54,0,0,3,0
F,50,7,54,3,0,0,3
M,45,19,54,3,0,0,3
F,1,12,54,1,0,0,0
M,56,0,54,0,0,0,0
M,56,4,54,0,0,0,0
M,1,2,54,3,1,4,0
F,50,4,54,0,1,3,4
M,35,4,54,4,1,0,5
M,56,20,54,0,1,3,0
F,25,7,54,0,1,4,3
F,1,0,54,0,1,4,1
M,25,2,54,2,1,0,3
M,56,7,54,0,2,0,3
M,25,20,54,1,2,0,0
F,45,17,54,5,2,0,0
M,18,4,54,2,2,3,2
M,56,4,54,2,2,0,4
M,18,4,54,1,2,3,5
M,25,14,54,5,2,0,4
M,56,16,54,3,2,5,0
F,45,4,54,0,2,4,0
F,25,6,54,0,3,0,4
M,50,5,54,0,3,4,5
M,25,15,54,0,3,0,3
F,50,7,54,4,4,1,0
M,45,12,54,1,4,0,5
M,45,4,54,0,4,0,0
F,18,2,54,0,4,0,0
M,45,11,54,0,4,0,1
M,18,8,54,1,4,0,3
M,25,10,54,5,5,0,3
M,18,3,54,0,5,3,3
F,25,10,54,1,5,0,5
M,25,1,54,4,5,1,0
M,35,15,54,2,5,0,0
M,18,6,56,3,0,1,0
M,45,17,56,5,0,1,0
F,25,5,56,3,0,0,2
F,50,15,56,3,0,0,2
M,25,2,56,0,0,0,2
M,56,13,56,1,0,5,0
M,25,19,56,2,0,1,4
M,1,17,56,1,0,3,0
F,25,5,56,5,0,5,3
M,25,19,56,0,0,5,1
M,56,13,56,0,0,0,5
F,18,18,56,5,1,0,0
M,25,7,56,4,2,4,4
M,18,17,56,2,2,0,0
M,18,10,56,2,2,0,0
M,25,12,56,1,2,0,4
F,45,18,56,2,3,3,0
M,18,11,56,0,3,1,3
M,50,17,56,2,4,0,3
M,25,0,56,1,4,0,2
F,56,12,56,5,5,0,0
F,25,2,56,1,5,0,5
M,25,19,60,2,0,0,3
M,25,13,60,1,0,0,0
F,25,0,60,0,0,0,2
M,45,5,60,0,0,4,0
M,45,10,939,0,0,0,2
M,18,7,60,0,1,2,4
M,35,15,60,4,2,4,2
M,25,7,60,4,2,2,3
M,25,11,60,2,2,1,3
F,18,17,60,3,1,2,4
M,25,9,60,0,3,0,1
M,25,3,60,4,4,0,4
M,18,3,60,3,4,0,0
M,1,8,60,5,4,2,0
M,25,12,60,2,5,0,0
F,18,8,61,3,0,0,5
M,50,9,61,5,0,0,4
M,56,13,61,5,0,3,0
M,56,17,61,0,0,0,3
M,18,12,61,5,0,0,3
F,25,14,61,4,0,5,2
M,35,20,61,4,0,0,0
F,18,13,61,1,0,0,3
F,18,10,61,4,0,0,0
M,45,16,61,3,1,3,0
M,25,3,61,0,2,0,3
M,25,4,61,2,2,0,0
F,56,7,61,3,2,2,4
M,35,17,61,2,2,5,0
F,25,14,61,1,3,0,4
M,25,9,61,4,3,0,5
F,45,19,61,0,4,4,3
F,1,17,61,0,4,1,5
F,50,2,62,0,0,1,0
M,35,5,62,0,0,0,4
F,25,15,62,2,0,2,0
M,18,17,62,5,0,4,0
M,18,12,62,5,0,3,0
M,25,4,62,0,0,0,3
F,25,15,62,2,0,3,4
M,50,0,62,5,0,0,0
M,35,13,62,1,0,0,3
F,35,9,62,4,0,3,1
M,35,7,62,0,0,0,0
M,25,16,62,0,0,3,4
M,35,12,62,0,1,4,4
M,25,16,62,5,1,5,3
M,56,14,62,1,1,0,3
M,25,14,62,4,1,0,3
M,18,17,62,0,1,0,0
M,56,16,62,1,2,0,0
M,25,4,62,5,0,0,4
F,25,15,62,0,0,0,5
M,25,8,62,5,0,4,4
F,56,14,62,0,1,0,0
F,35,2,62,5,3,0,0
M,56,4,62,3,3,0,0
M,45,4,62,5,4,0,0
F,25,9,62,0,4,0,5
M,18,16,62,1,4,3,4
F,45,17,62,0,4,0,2
M,18,14,62,3,5,2,2
M,35,16,62,2,5,1,5
M,25,2,63,5,0,0,3
M,56,18,63,4,0,0,5
F,35,4,63,2,0,3,1
M,25,3,63,0,0,3,5
M,18,16,63,5,0,3,0
F,25,17,63,2,1,0,3
F,18,17,63,0,1,0,3
M,56,3,63,0,1,4,5
F,25,4,63,3,1,0,3
M,18,1,63,5,1,0,1
M,56,5,63,0,1,3,4
M,35,16,63,1,2,0,5
M,56,5,63,0,2,1,3
M,45,0,63,0,2,0,5
M,18,7,63,4,3,0,1
M,35,8,63,3,4,1,1
M,25,5,63,0,4,0,5
F,25,20,63,0,4,0,4
M,25,11,63,1,5,0,0
M,18,12,63,0,5,0,0
M,25,1,64,3,0,3,3
M,18,9,64,0,0,0,3
M,25,20,64,0,0,0,0
M,25,5,64,1,0,0,5
F,25,0,64,5,0,4,5
M,25,7,64,2,0,0,4
M,25,12,64,3,0,5,4
M,35,12,64,0,1,0,0
F,45,0,64,5,1,0,4
M,25,12,64,0,2,0,0
F,25,20,64,0,2,0,3
M,25,4,64,0,2,1,3
M,25,17,64,3,3,3,4
M,18,14,64,0,3,0,0
M,25,2,64,1,4,1,0
F,25,4,64,5,4,1,2
M,50,2,64,0,4,0,0
F,1,2,336,0,4,0,5
M,25,1,64,0,5,4,4
F,35,20,64,0,5,0,0
M,50,20,64,2,5,5,0
F,25,4,347,0,5,0,0
F,25,11,65,3,0,0,5
M,18,14,65,0,0,4,0
F,18,17,65,1,0,3,4
M,56,15,65,0,0,0,0
F,56,3,65,4,0,0,2
F,25,14,65,5,0,0,0
M,25,15,65,3,0,5,3
F,45,7,65,2,0,0,1
M,25,14,65,0,1,0,2
M,45,8,65,2,1,0,3
M,25,14,65,0,2,5,4
M,50,19,65,4,2,4,0
F,50,5,65,0,2,5,1
M,35,7,65,1,3,0,2
M,25,13,65,5,3,0,4
M,18,4,65,3,3,0,5
M,35,16,65,0,4,0,2
M,50,20,65,2,5,0,0
M,35,4,65,0,5,3,0
F,25,10,65,1,5,0,4
F,1,0,65,5,5,0,0
F,25,11,66,2,0,4,3
M,35,8,66,0,0,0,2
M,45,0,66,1,1,1,4
M,25,7,66,0,1,0,0
M,56,15,66,0,2,0,3
F,56,7,66,4,2,2,5
M,50,14,66,0,3,4,4
M,35,4,66,0,4,0,0
M,35,5,68,0,0,0,0
F,45,0,68,3,0,1,4
F,18,4,68,2,0,0,3
F,25,17,68,0,0,4,0
M,45,4,68,5,0,0,5
M,56,2,68,4,1,3,4
F,45,7,68,0,1,0,5
F,50,13,68,2,1,0,1
M,45,2,68,0,3,3,0
F,25,0,68,5,4,0,3
M,35,8,68,0,4,0,4
M,25,11,68,0,4,0,0
M,45,16,68,3,5,0,1
F,25,14,68,4,5,1,0
M,56,0,68,2,5,0,5
M,50,13,69,1,0,0,4
M,25,4,69,4,0,0,3
M,45,14,69,0,0,4,3
M,25,0,69,0,0,0,4
M,35,18,69,2,0,4,5
M,1,18,69,1,0,1,5
F,18,17,69,0,2,5,0
M,35,8,69,1,5,0,2
M,56,10,69,2,5,0,1
M,35,16,880,5,0,0,3
M,56,10,880,3,0,3,3
M,35,10,880,5,0,0,3
F,50,14,69,5,1,3,3
M,25,19,69,0,1,0,0
M,50,17,69,4,1,0,0
F,45,2,141,5,1,0,4
M,18,8,69,3,2,0,5
F,56,19,69,0,4,0,2
M,45,17,69,2,4,0,2
M,35,17,69,1,4,3,4
M,18,8,69,0,4,0,4
M,25,10,69,5,5,1,3
F,25,20,70,4,0,0,0
M,45,4,70,3,0,0,2
M,56,0,70,2,0,2,0
F,50,12,70,1,0,0,0
M,50,8,70,2,0,0,0
F,1,0,70,5,0,3,0
M,25,7,70,4,0,0,5
M,18,0,70,0,0,4,0
M,25,0,70,1,0,0,0
M,1,3,70,4,0,4,2
M,25,12,70,0,0,1,0
F,18,0,70,0,0,1,4
F,18,17,70,0,0,4,0
M,25,17,70,2,0,0,0
F,56,4,70,4,2,0,0
F,45,16,70,3,2,4,0
F,18,14,70,5,2,5,0
F,25,8,70,1,2,0,2
M,45,14,70,5,3,4,0
M,25,12,70,1,3,4,0
F,56,6,70,2,1,0,0
M,45,3,70,0,1,4,4
M,18,20,70,2,4,0,0
F,56,4,70,5,4,0,0
M,25,10,70,1,0,0,0
M,1,4,70,2,0,0,0
F,35,4,70,1,0,2,3
M,25,17,70,0,0,0,0
F,35,2,70,5,5,0,0
M,35,0,70,2,5,0,0
M,50,4,74,4,0,0,0
F,25,4,74,0,0,0,2
M,35,11,74,0,0,3,0
M,56,20,74,4,0,0,3
M,25,10,74,1,0,4,3
M,45,14,74,1,0,0,0
F,18,19,74,3,0,0,1
F,25,17,74,1,0,3,3
F,18,1,74,0,0,4,0
F,18,4,74,0,0,2,1
M,25,17,74,5,0,0,0
M,45,16,74,0,1,4,3
M,25,6,74,1,1,1,1
M,56,20,74,5,2,0,0
M,45,12,74,4,0,1,0
M,25,16,74,0,3,0,0
M,35,2,74,3,3,0,0
F,18,8,74,5,4,5,1
M,25,20,74,0,4,5,4
F,45,12,74,0,4,0,1
F,18,15,74,4,1,0,0
F,45,5,74,0,2,3,0
M,45,15,74,2,5,0,0
F,35,14,74,1,5,4,0
M,25,14,76,0,0,4,0
F,25,16,76,5,0,0,4
F,56,4,76,5,0,4,4
M,25,9,76,0,0,3,4
F,25,4,76,2,1,4,3
F,25,11,76,0,1,0,0
M,18,15,76,1,1,3,0
F,25,9,76,0,5,4,4
F,25,8,76,0,5,0,0
M,45,1,76,3,2,0,0
M,18,13,76,4,2,0,2
M,45,10,76,1,2,0,0
F,35,7,76,4,4,0,1
M,18,2,53,5,0,1,2
F,35,12,77,0,0,1,0
M,50,5,77,1,1,3,0
M,45,9,77,3,2,0,0
M,56,0,77,0,2,0,5
M,18,4,77,4,5,1,4
F,25,2,77,3,4,3,5
F,18,0,77,0,4,0,0
M,45,7,77,3,4,0,3
M,18,10,77,0,4,0,3
M,45,14,77,0,5,0,2
M,35,12,77,3,5,0,5
M,25,20,78,0,0,4,2
M,56,2,78,0,0,0,3
F,25,1,78,5,0,0,3
F,45,12,78,0,0,1,0
F,25,7,78,2,0,4,1
F,45,1,78,1,0,5,2
M,18,1,78,0,0,4,0
