Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,25,5,875,5,0,4,4,3,0,0,2,2,4,0
M,56,16,406,5,2,5,4,0,2,1,1,4,0,2
M,35,19,722,4,1,4,1,0,3,4,0,4,0,0
F,25,14,971,2,2,2,2,5,2,5,2,2,0,0
M,25,0,276,1,4,1,0,0,2,5,0,4,4,5
M,35,13,212,3,0,0,5,0,5,5,0,3,0,0
M,25,9,56,3,3,0,5,4,5,5,2,0,3,1
M,18,3,618,0,1,3,2,2,5,2,2,4,0,5
F,45,11,128,0,3,0,0,0,2,2,0,0,3,0
M,56,1,148,3,1,1,1,4,4,4,1,4,4,0
M,56,5,433,4,1,0,3,0,4,0,0,0,4,5
M,56,20,421,3,2,4,2,0,1,0,1,4,0,0
M,25,19,968,4,4,5,2,1,5,5,2,1,3,3
M,25,0,236,0,2,5,0,4,2,1,4,5,0,0
M,25,2,421,0,2,4,0,0,0,4,0,4,0,4
M,56,5,826,3,1,5,4,4,1,0,2,1,4,3
M,25,0,284,5,2,2,0,3,3,3,2,2,5,4
F,56,4,469,3,1,4,5,0,0,2,3,3,0,1
M,56,19,900,3,4,5,0,0,2,0,3,4,0,0
M,50,2,282,3,4,5,0,4,0,2,1,0,0,2
F,50,18,142,2,4,1,1,0,4,1,4,2,2,4
F,25,1,722,0,1,2,5,2,5,2,5,0,4,1
M,35,1,853,0,2,2,4,5,0,2,4,2,1,0
F,56,2,193,3,0,2,1,4,4,5,3,5,4,2
F,18,17,900,3,4,1,2,3,1,1,0,0,0,0
F,18,3,45,2,2,5,0,5,3,5,0,1,4,1
M,45,4,993,1,0,2,0,0,4,4,3,2,0,4
F,1,3,940,0,1,0,5,2,3,3,0,5,1,0
F,45,11,524,1,2,3,2,4,0,4,1,4,0,0
M,18,6,584,3,0,4,2,4,4,0,0,1,2,5
M,35,9,765,2,1,2,0,0,1,0,0,2,1,4
F,56,9,128,0,4,5,2,0,3,0,0,3,0,0
F,25,15,261,0,2,5,2,3,4,3,1,4,0,0
M,18,11,782,3,1,1,1,5,1,4,1,4,0,0
M,45,7,972,1,2,4,4,0,4,5,0,3,4,0
M,35,4,549,0,0,1,4,0,5,2,0,3,0,0
M,1,5,346,4,0,5,5,4,2,1,1,2,1,4
F,25,12,329,0,2,0,4,0,4,3,0,5,1,1
M,35,7,49,3,4,2,3,0,1,5,0,4,4,0
M,25,3,720,3,3,0,1,5,4,2,1,0,5,0
M,25,5,450,0,2,5,0,5,3,0,0,4,4,3
M,25,14,934,1,3,0,4,4,0,5,3,1,0,0
M,25,8,222,3,3,4,1,1,2,0,4,2,4,4
M,35,7,981,2,4,0,2,0,3,0,2,3,0,0
M,18,4,410,0,4,0,0,4,0,0,2,5,0,5
F,25,6,33,0,0,2,1,1,5,5,0,2,0,0
M,56,8,904,0,2,0,1,3,1,3,4,3,0,0
F,25,15,914,5,2,4,3,4,1,0,0,2,1,1
M,25,0,442,3,2,0,5,2,3,1,0,2,2,5
M,18,3,272,2,3,3,0,5,0,0,2,1,0,0
M,45,0,777,5,2,0,0,0,5,0,4,5,4,2
M,56,9,705,1,2,2,0,5,3,5,0,4,4,1
M,45,19,294,4,4,0,0,1,1,3,1,5,0,4
M,35,7,194,4,0,2,2,5,1,0,4,5,0,0
M,56,3,329,3,0,5,0,0,0,3,0,4,5,4
M,18,6,875,3,3,3,0,0,5,5,0,5,0,2
M,45,12,830,2,3,0,1,2,5,3,0,0,4,2
F,25,14,207,3,0,1,2,0,1,0,0,4,0,0
M,25,19,346,0,0,3,1,0,4,3,5,0,0,2
F,18,9,946,0,0,5,4,0,5,3,0,2,2,0
M,25,19,502,0,3,1,1,2,1,2,1,4,2,1
M,18,9,468,2,0,4,5,5,4,0,4,1,4,3
M,50,8,209,0,1,3,0,4,0,1,4,2,0,2
F,56,20,501,5,3,2,5,0,4,3,2,1,4,2
M,56,5,612,0,0,0,5,5,0,1,2,2,4,1
M,25,2,30,0,2,0,5,2,5,2,2,5,4,0
M,50,20,843,3,3,4,0,2,4,3,0,2,4,0
M,18,11,49,0,3,3,3,3,4,5,0,4,0,0
F,35,9,297,0,4,2,5,5,1,0,2,1,0,0
M,45,2,841,2,4,1,1,0,4,2,2,4,2,5
M,25,5,45,0,3,0,2,2,5,0,0,4,0,0
M,25,17,794,4,0,5,4,0,4,3,1,2,0,1
F,25,4,700,0,2,0,5,0,1,1,0,2,0,0
F,56,6,857,0,2,5,0,5,5,4,4,0,1,2
M,56,5,62,1,0,5,5,2,2,4,1,5,4,0
M,35,12,161,4,1,0,3,3,5,4,0,0,0,2
M,25,9,931,1,0,1,5,5,5,2,0,3,0,0
M,25,2,625,0,2,0,5,0,3,0,5,0,4,0
F,25,11,826,4,1,5,2,5,5,3,4,0,1,0
F,18,20,741,0,3,5,5,2,1,2,1,4,4,2
F,45,13,105,4,0,4,0,0,4,3,0,0,0,0
F,45,18,863,1,3,5,0,4,5,5,4,4,0,0
F,25,4,90,3,0,0,0,4,2,1,3,5,0,0
F,35,1,911,0,4,3,2,2,3,2,0,4,0,1
M,56,20,532,0,0,5,4,5,4,2,0,4,0,0
M,56,3,555,0,3,4,1,4,2,5,0,2,4,2
F,18,17,685,2,4,1,5,3,1,2,4,0,4,0
M,18,17,727,5,1,0,0,2,4,2,2,2,4,3
M,35,14,84,5,0,5,0,0,4,5,2,0,3,1
M,45,20,220,4,1,0,5,1,0,5,0,5,3,0
F,45,14,765,0,0,2,1,4,3,5,3,3,0,4
M,1,5,483,1,1,4,0,4,5,3,0,2,4,0
M,35,17,925,0,1,5,4,2,1,5,2,2,4,0
M,18,17,345,0,2,1,4,1,1,3,0,4,0,0
M,25,17,805,1,0,4,0,2,4,5,4,0,0,0
F,1,11,171,4,2,4,2,0,4,4,0,0,0,1
M,25,7,118,0,1,1,0,4,2,5,0,3,0,2
M,18,15,90,4,1,5,1,4,4,3,3,5,2,2
M,25,12,377,0,1,5,0,0,2,0,2,3,0,0
F,18,12,312,2,1,5,0,0,0,5,1,0,0,5
F,35,7,282,2,1,0,5,3,0,2,1,0,0,0
M,56,3,863,4,0,3,0,4,1,4,1,2,3,2
F,25,14,950,3,0,0,2,3,0,2,1,4,3,5
M,25,4,895,2,0,5,1,1,5,1,0,1,4,5
M,25,15,28,5,2,1,1,2,1,2,0,2,3,0
M,35,8,524,5,3,0,0,1,3,1,4,1,0,3
M,25,16,941,0,0,0,5,3,2,0,5,2,4,2
M,35,15,70,5,3,4,0,2,1,5,3,2,0,2
F,18,0,778,2,0,5,2,0,3,4,1,4,0,1
F,35,3,379,3,2,4,5,0,3,0,2,3,1,0
M,56,0,811,2,4,5,5,5,4,5,4,5,4,1
F,35,6,498,0,4,0,0,0,3,3,1,0,0,0
F,25,7,777,0,4,2,2,0,5,3,4,5,0,0
M,25,0,6,5,4,4,3,2,3,5,5,2,0,0
M,56,14,726,0,4,1,0,0,5,0,3,0,0,0
F,25,8,469,4,1,2,0,0,1,0,0,0,0,5
M,18,10,474,0,2,5,5,4,4,5,4,3,4,2
F,25,8,435,5,1,3,3,4,5,0,0,4,0,0
M,56,4,222,2,1,3,0,4,4,5,2,4,4,5
F,1,0,600,2,2,0,5,0,3,2,0,0,0,0
M,45,13,22,1,2,0,0,5,0,5,0,5,4,4
M,18,5,481,3,3,3,2,0,1,1,1,4,0,0
F,18,11,471,4,3,2,2,5,5,3,3,5,5,0
M,45,2,10,2,3,5,0,1,3,4,1,1,4,1
F,18,19,793,5,1,5,2,4,5,5,2,2,4,0
F,35,20,970,4,0,1,2,1,3,2,2,0,0,2
M,25,0,56,5,0,0,5,0,5,3,1,0,0,4
F,56,13,376,0,4,0,5,2,0,5,1,3,3,4
M,25,7,198,3,2,2,5,5,4,4,0,2,0,3
M,25,2,208,3,1,2,0,0,4,0,4,0,0,0
M,25,13,436,5,0,2,4,0,0,5,2,2,3,2
M,50,5,171,3,2,5,0,5,2,2,0,5,5,0
M,35,7,895,4,4,2,0,2,3,0,5,2,0,0
M,45,2,915,2,4,5,2,4,5,4,0,0,0,5
M,18,10,758,5,3,3,4,1,0,3,4,1,4,5
M,25,17,232,4,4,4,5,5,5,5,5,2,0,2
F,25,5,991,4,4,3,0,1,1,4,0,4,0,0
F,25,19,207,4,3,3,2,0,4,1,1,4,0,0
M,18,9,48,0,1,4,5,1,0,3,0,1,0,0
M,35,7,339,4,3,0,0,0,5,4,0,5,2,0
M,35,0,804,2,1,5,0,0,4,0,4,2,3,3
M,25,4,601,4,0,3,3,1,5,0,2,1,0,0
F,18,19,220,2,1,2,0,0,1,5,0,0,1,0
M,25,5,17,4,4,3,0,1,3,2,0,1,5,5
M,25,6,469,1,2,0,4,0,1,3,3,0,0,0
F,25,15,803,0,1,2,0,0,0,2,1,4,0,5
M,18,8,672,4,0,1,5,5,1,3,4,5,0,2
F,56,20,424,1,4,1,5,0,4,0,2,5,0,2
M,56,2,501,4,0,2,0,1,5,1,3,2,4,2
F,25,7,326,0,1,2,2,2,3,3,2,1,2,0
M,1,12,379,0,4,2,0,0,3,1,2,2,0,0
M,45,18,940,4,0,0,0,0,3,5,1,5,4,0
F,18,5,760,1,0,3,0,4,0,1,2,4,0,0
F,45,14,786,4,3,5,2,0,2,3,0,0,4,2
M,25,7,485,1,3,1,0,2,0,1,4,4,3,0
F,35,9,982,1,0,2,5,0,2,1,4,2,0,0
F,35,3,836,1,4,3,5,0,4,0,4,0,2,2
M,18,20,559,4,0,1,4,0,3,0,4,3,0,2
M,25,14,373,2,0,5,0,2,3,3,4,4,4,2
M,35,11,201,0,2,5,0,1,5,0,3,3,4,1
F,56,12,527,2,3,3,5,5,0,0,0,4,4,3
M,18,20,895,4,3,1,0,2,4,3,3,2,4,4
M,25,11,530,4,1,3,3,5,3,4,5,4,1,2
M,25,18,772,5,2,5,0,0,5,1,4,2,0,0
F,35,13,98,4,1,0,0,4,5,2,5,2,1,5
M,18,11,756,0,3,5,3,2,5,5,0,3,4,0
M,18,11,287,4,2,0,1,2,4,0,4,4,1,0
F,50,20,787,2,2,3,0,5,5,5,3,1,4,1
M,1,1,215,2,1,2,1,0,4,3,0,4,0,2
M,56,0,797,0,1,2,2,0,2,2,5,4,2,0
M,35,0,560,5,2,2,0,1,4,3,3,0,3,1
F,35,7,281,0,4,0,5,0,3,3,3,5,4,0
M,35,12,208,0,4,5,1,1,1,0,0,0,0,4
M,25,3,442,4,1,5,0,5,4,0,2,3,3,0
M,25,1,56,0,1,4,0,0,3,3,0,2,0,0
F,18,6,640,1,1,3,5,0,1,0,0,4,0,0
M,18,1,222,0,3,4,0,1,0,3,3,4,3,2
M,56,5,945,0,3,5,2,2,1,4,4,4,0,0
F,18,7,181,4,4,0,0,2,0,0,1,2,0,5
M,35,20,142,0,0,5,2,2,3,4,0,0,0,0
M,18,0,12,0,3,5,0,0,0,2,0,0,0,3
M,50,13,778,2,3,0,0,0,3,3,1,3,0,2
M,35,3,441,4,3,0,3,1,4,3,1,2,4,0
M,56,11,152,4,0,3,4,1,2,1,0,5,0,0
F,50,17,777,0,3,2,1,0,0,4,0,5,0,2
M,35,3,493,5,4,5,0,0,1,2,0,5,0,2
F,25,13,152,0,1,3,2,0,1,1,0,4,0,0
M,18,19,372,4,4,3,5,0,4,2,0,4,0,0
F,25,6,53,0,2,1,1,1,0,3,0,4,0,0
M,35,0,796,3,1,5,0,4,0,0,3,3,0,0
M,35,19,802,1,0,2,0,1,5,2,0,1,0,0
M,35,12,181,4,4,5,3,4,5,1,0,3,0,0
F,18,8,27,0,4,0,0,0,4,5,0,4,0,2
M,18,15,547,0,4,4,3,1,3,0,4,2,0,1
M,35,3,488,5,4,4,0,1,5,3,0,1,0,0
M,35,16,307,0,2,4,2,4,0,4,1,3,0,2
M,35,13,128,0,3,0,0,0,1,5,0,4,4,0
M,35,4,181,0,0,1,1,0,3,0,5,4,0,2
M,35,1,930,1,4,2,3,2,5,0,5,3,0,0
M,35,13,321,5,4,5,0,5,0,3,0,2,0,0
F,25,0,12,0,2,4,0,0,4,4,3,4,0,0
M,35,14,53,2,2,4,0,5,2,3,4,2,4,3
M,50,8,15,2,4,3,2,4,0,0,0,1,0,0
M,56,20,627,3,4,4,5,4,0,5,0,4,0,0
M,25,13,339,0,4,2,0,3,3,5,3,0,0,3
M,18,4,402,0,3,2,5,5,3,5,3,3,4,5
M,25,7,380,1,0,0,1,1,0,3,0,1,4,5
M,25,20,300,1,2,2,0,0,5,0,5,2,4,0
M,56,13,778,5,2,0,0,2,3,4,0,2,3,2
M,18,4,913,0,2,5,2,3,1,5,0,0,0,4
F,25,2,462,1,4,0,1,4,5,4,0,2,4,3
M,25,4,206,5,4,0,5,3,3,0,1,5,0,0
M,50,17,917,0,0,3,0,0,3,4,5,4,0,3
F,25,0,498,0,0,4,0,0,3,0,2,1,0,0
M,35,0,622,3,1,4,4,5,5,3,2,1,0,1
F,1,10,590,1,2,5,5,4,3,4,3,5,0,0
M,25,9,967,1,1,3,3,1,3,3,0,2,3,0
M,1,18,196,4,2,1,0,0,2,3,0,2,0,5
M,35,20,103,0,0,0,2,3,3,1,4,0,3,2
M,25,0,547,4,0,4,3,5,0,1,3,1,0,0
M,18,4,970,4,3,3,1,5,2,1,1,0,0,1
F,25,6,560,0,1,1,2,0,1,3,2,4,0,4
M,18,6,450,2,2,5,4,2,3,3,0,5,0,1
F,56,17,981,5,2,1,5,2,3,1,0,3,0,1
M,18,14,28,4,1,0,2,3,5,1,0,4,0,0
F,18,3,950,4,2,5,2,0,3,3,0,2,0,0
M,18,14,300,2,3,3,4,4,0,3,0,4,2,1
M,25,7,180,4,0,5,2,2,4,0,1,2,0,1
M,56,11,492,4,2,0,5,0,4,3,0,4,3,3
M,25,1,360,2,1,3,1,2,5,4,3,0,3,0
M,35,10,235,0,1,0,2,4,5,0,0,4,0,0
M,25,3,127,0,3,5,0,3,5,3,2,5,0,0
F,25,7,972,0,4,1,4,2,3,5,4,3,0,4
M,25,2,61,0,3,4,0,5,3,4,4,3,0,1
F,56,17,221,3,2,0,0,4,0,3,0,4,1,3
M,35,14,853,2,3,2,2,3,4,5,0,0,0,2
F,18,13,705,4,0,0,0,5,3,0,4,4,0,0
F,25,6,949,1,2,5,0,2,0,1,2,5,0,0
M,56,19,895,0,3,2,2,0,5,3,3,5,0,0
M,50,2,376,5,2,5,0,5,0,4,3,1,0,4
F,35,4,157,0,1,5,0,2,0,4,4,2,0,1
M,25,6,493,2,1,0,4,0,4,2,4,1,4,2
F,50,13,800,0,2,4,0,0,4,0,0,2,0,0
M,18,1,228,4,0,0,3,1,0,4,5,3,0,4
F,18,2,469,4,2,4,0,5,4,5,2,2,0,4
M,50,13,285,0,4,5,0,5,5,3,0,3,3,1
M,25,11,127,1,1,4,0,2,3,4,0,5,0,2
F,35,17,904,1,2,4,5,0,2,5,1,4,3,5
M,25,6,175,5,0,2,3,0,3,4,0,2,5,0
M,56,2,421,3,3,1,4,0,4,3,1,1,4,3
M,35,4,68,0,0,2,2,4,0,4,0,0,4,3
M,45,12,959,4,4,4,0,3,3,3,0,0,0,2
M,56,6,230,4,1,1,0,0,5,5,5,2,0,0
F,25,13,245,3,3,5,0,2,0,4,0,3,0,0
M,1,9,89,1,3,4,4,0,2,1,2,2,4,0
M,50,4,276,4,3,5,2,1,3,5,3,5,1,0
F,25,14,484,1,0,2,5,4,0,5,0,2,0,2
M,45,7,951,5,2,0,1,1,3,3,5,5,0,1
F,25,6,486,2,0,5,3,3,3,1,1,0,0,0
M,56,1,240,2,2,1,0,1,2,2,0,0,0,4
F,25,19,141,0,4,0,5,4,4,1,5,0,0,1
M,35,10,82,5,1,2,0,5,5,0,0,0,4,2
M,56,17,469,0,4,3,2,5,3,1,0,0,0,0
M,18,9,463,0,2,3,4,0,5,5,1,2,4,3
F,45,17,524,0,4,1,0,1,2,3,4,3,3,1
F,25,9,27,0,0,1,2,0,4,4,4,3,0,1
F,25,17,181,0,3,2,4,0,4,1,3,4,0,0
M,25,1,924,4,4,3,5,3,5,3,0,4,2,5
M,56,4,857,2,2,1,4,0,4,2,0,4,1,1
F,45,12,609,2,3,3,1,2,5,1,5,2,0,0
M,45,14,965,4,0,4,1,0,3,4,1,5,5,0
M,18,4,911,0,4,5,5,0,0,5,3,2,0,0
M,50,8,347,4,2,2,0,0,1,3,5,1,0,0
M,18,19,40,3,0,5,5,0,2,5,1,1,0,3
M,35,8,787,4,1,2,3,0,3,5,3,0,4,0
F,45,13,794,2,2,3,0,0,2,1,0,5,1,2
M,25,10,17,1,4,5,1,4,1,1,0,3,0,2
M,45,7,207,0,1,0,0,1,4,0,2,4,0,0
M,25,1,612,0,4,1,3,1,2,3,0,4,0,0
M,50,5,972,4,0,5,5,4,3,0,0,1,0,3
M,25,19,490,3,2,4,3,2,3,3,0,0,0,0
M,50,12,968,2,2,0,4,4,3,0,0,2,3,0
F,35,4,991,4,3,5,2,4,1,3,0,0,0,4
M,45,20,471,4,0,2,0,0,5,1,1,0,4,3
M,25,20,277,0,0,3,0,0,1,3,0,2,4,5
F,35,2,925,0,0,5,3,0,1,0,1,3,0,5
M,35,19,424,2,2,4,2,4,3,1,0,0,0,2
F,25,19,229,3,2,5,0,5,4,3,2,2,4,5
F,56,16,281,0,1,2,0,2,5,3,2,5,0,0
M,18,9,977,3,0,3,2,0,0,4,2,0,0,3
M,18,5,276,2,3,2,0,0,3,1,0,1,0,3
M,45,17,949,3,0,3,1,1,3,3,0,5,0,3
M,50,6,337,1,0,3,0,0,5,0,4,2,0,0
M,25,20,482,3,0,5,2,5,4,4,2,4,0,1
F,25,7,193,4,3,2,2,0,3,0,0,0,0,0
M,56,19,969,4,3,1,0,1,0,4,0,4,4,2
F,25,6,492,0,0,1,0,4,1,1,2,4,1,1
M,45,7,42,4,1,0,3,1,1,3,0,5,0,5
F,18,11,273,1,1,3,0,2,0,3,1,4,0,3
M,18,13,906,4,1,2,0,5,0,3,0,3,0,4
M,25,9,20,1,1,5,4,0,0,3,4,5,4,0
M,25,12,89,0,3,0,1,2,1,4,0,5,0,3
F,18,2,339,0,1,5,2,2,5,3,2,2,4,1
M,25,19,181,4,0,2,5,1,0,1,0,0,4,0
M,1,15,220,0,2,1,0,0,1,0,2,3,0,1
M,35,4,88,4,0,3,4,1,0,0,3,5,4,0
F,50,7,930,0,4,1,0,0,3,3,2,2,4,2
M,50,9,114,1,4,3,0,0,1,1,3,4,4,0
M,45,5,457,2,0,1,3,0,0,0,0,1,4,0
M,56,19,950,1,0,5,0,4,4,4,1,3,4,0
M,45,12,977,3,1,5,0,1,2,1,2,4,0,0
M,35,20,489,5,2,3,2,2,4,3,2,2,4,3
F,25,0,122,4,4,1,1,0,1,3,2,2,2,2
M,45,16,911,3,1,5,0,0,3,3,0,3,0,0
M,25,9,42,0,0,5,5,0,2,2,0,0,2,0
F,18,18,488,1,2,0,4,0,5,4,0,4,0,0
M,18,9,907,4,2,0,2,5,4,3,4,2,0,2
M,25,2,118,5,1,1,2,1,4,1,4,4,3,2
F,25,20,197,1,0,0,4,3,3,4,0,3,0,0
F,35,19,231,0,4,2,2,5,5,2,0,4,0,0
F,25,12,917,3,0,0,2,2,0,4,2,2,4,0
F,50,15,110,0,3,1,5,1,4,1,3,0,1,0
M,35,10,49,0,3,2,0,0,2,4,1,4,4,0
M,25,11,49,0,0,0,0,3,0,1,0,2,0,0
M,18,12,50,0,1,5,3,2,4,1,0,2,4,1
M,1,18,986,4,1,4,5,5,2,2,1,0,3,2
M,25,2,836,4,1,0,2,0,1,0,3,5,0,0
F,35,14,559,4,3,1,0,1,4,5,4,4,1,3
M,35,16,89,2,2,0,0,4,4,2,0,4,0,0
M,35,3,462,0,0,2,3,1,2,5,2,4,0,3
M,50,1,80,0,2,5,0,3,0,5,0,0,5,0
M,18,11,231,1,2,2,2,2,0,2,0,3,0,0
M,35,3,492,3,1,0,0,5,5,0,0,3,5,1
M,45,19,973,0,2,0,0,4,0,4,1,0,0,0
M,25,4,131,4,2,2,1,2,4,0,4,2,4,0
M,35,0,437,5,3,2,3,1,5,2,4,4,0,0
M,50,16,927,0,0,5,3,1,5,5,2,2,4,2
F,45,0,89,1,3,0,0,0,4,4,0,4,0,5
M,25,11,339,5,2,1,2,2,5,0,0,0,0,0
F,56,20,891,0,0,0,0,4,5,3,0,2,5,0
M,25,0,482,5,3,1,0,2,0,5,2,2,4,0
M,35,0,681,2,0,5,3,0,0,0,1,0,0,0
F,18,18,501,5,3,5,1,5,0,0,5,4,4,3
M,18,1,787,5,4,0,0,4,2,5,0,4,4,0
M,35,11,924,2,1,5,0,5,3,0,2,1,2,1
M,18,8,362,2,3,4,1,0,2,3,0,2,5,4
M,35,13,90,2,3,5,0,1,1,3,3,0,4,2
