Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
F,50,6,906,4,4,0,2,4,1,3
M,25,18,894,3,0,4,5,4,0,0
M,35,8,434,4,5,4,5,0,0,4
F,1,4,38,0,4,5,5,0,5,0
F,18,11,430,1,2,2,2,3,3,0
M,25,0,596,1,2,1,2,2,4,4
F,50,10,127,0,5,0,3,2,2,0
M,18,6,633,5,0,4,3,5,2,1
M,18,20,625,2,1,5,0,0,3,0
M,35,19,970,4,2,1,3,3,0,5
F,45,2,471,3,0,4,4,5,5,5
M,18,17,113,0,5,3,2,0,0,2
F,25,0,850,2,0,5,5,4,2,0
F,50,4,531,2,0,4,4,2,4,3
M,18,1,327,5,3,2,2,4,4,3
M,25,0,309,0,2,0,3,0,4,0
M,35,4,290,2,5,5,5,3,4,5
M,45,1,440,2,1,2,4,0,3,2
F,25,13,60,0,0,1,0,5,4,4
M,35,16,780,0,4,1,1,1,1,0
F,56,7,969,0,2,1,4,2,0,3
M,45,2,463,0,2,3,0,2,4,2
M,1,0,421,2,2,3,0,0,1,5
M,35,6,354,3,0,4,0,0,5,2
M,56,3,469,0,4,4,1,2,0,5
M,45,1,915,5,0,2,1,5,0,0
F,25,7,381,0,0,3,0,4,0,4
M,35,20,622,3,0,4,2,0,0,0
M,18,7,772,3,1,0,5,0,4,4
F,45,3,764,0,0,4,2,2,1,2
M,35,4,144,2,4,2,0,4,0,3
M,35,9,935,4,0,0,3,0,3,0
F,45,16,681,0,0,0,4,0,0,2
M,18,7,974,0,3,4,2,0,0,5
M,18,14,926,4,3,5,0,0,1,2
F,50,18,98,4,1,0,0,0,0,4
M,45,0,327,5,0,1,4,2,0,0
M,56,14,495,0,5,5,0,0,1,4
F,25,1,765,4,0,2,5,0,4,1
M,45,11,18,3,0,4,0,0,0,2
F,56,10,287,0,5,3,3,5,4,1
F,56,5,406,1,2,5,3,0,1,2
F,18,0,28,0,0,5,3,0,3,0
M,56,7,958,0,3,0,1,0,2,5
M,56,9,917,3,2,3,4,0,3,2
F,18,7,12,4,1,5,4,2,5,1
M,45,5,297,1,0,4,5,0,0,5
F,18,1,140,1,3,3,1,3,0,2
M,50,12,805,0,4,5,5,0,2,5
M,35,18,981,4,5,3,1,4,5,4
M,18,7,282,0,2,3,0,3,0,0
M,56,4,191,0,0,2,2,4,4,2
M,18,19,88,1,2,4,4,2,1,0
F,45,16,76,3,5,5,2,0,4,1
M,50,18,735,5,3,1,0,5,1,0
F,45,14,495,0,4,5,0,0,2,1
M,56,19,811,1,2,2,0,0,4,3
M,25,20,380,4,0,2,5,0,4,0
M,56,12,804,3,5,1,0,0,1,4
M,45,18,144,5,0,2,1,4,0,0
M,56,3,265,4,0,2,1,0,2,5
M,25,13,82,5,0,3,1,0,5,2
M,35,3,360,1,0,2,4,0,4,0
M,35,8,13,4,3,3,2,0,0,0
M,35,17,925,3,0,1,0,0,0,3
M,56,7,981,4,0,4,1,2,4,1
M,45,7,142,1,0,1,1,0,5,4
M,18,5,463,5,4,4,1,4,3,5
F,45,3,201,3,0,5,1,0,0,1
M,1,20,447,3,0,2,3,5,0,4
M,50,14,436,5,4,3,3,0,2,4
M,18,0,30,3,4,5,0,4,0,2
M,25,7,913,0,4,5,5,4,2,0
M,45,3,463,4,0,4,3,5,5,0
M,35,14,70,2,0,4,5,3,3,2
F,35,4,603,2,0,4,0,2,4,0
M,35,19,301,1,4,2,2,4,0,1
F,18,2,301,0,0,3,2,4,0,5
M,18,7,493,3,1,2,3,0,4,1
F,35,3,539,4,3,1,5,0,0,5
M,35,20,232,3,0,2,3,2,2,5
M,1,8,811,2,0,3,0,2,4,4
M,45,7,376,3,3,3,4,0,0,3
F,50,10,756,3,0,3,0,4,0,2
M,18,11,797,2,1,2,5,4,0,0
F,56,12,70,0,3,2,3,0,5,3
M,18,17,941,2,4,4,5,5,2,4
F,1,2,434,1,5,4,3,2,3,0
M,50,5,993,4,4,3,4,0,0,2
F,18,14,109,5,0,5,3,4,2,2
M,35,14,836,3,5,5,2,0,1,2
M,56,0,985,2,5,4,4,3,0,5
M,35,6,77,1,5,5,0,0,0,4
M,35,17,313,2,0,4,1,3,4,0
F,18,3,972,1,0,1,2,5,3,0
M,35,13,856,3,1,1,5,3,2,2
F,1,8,540,0,4,1,5,0,4,4
F,35,3,940,5,5,5,4,0,0,0
F,56,16,173,0,0,4,2,0,0,0
M,18,12,622,0,0,2,3,4,5,5
F,25,13,630,5,1,3,4,3,0,0
M,56,5,492,3,4,5,3,0,0,0
F,35,3,234,0,4,3,4,0,3,0
M,45,3,244,0,5,4,4,0,4,0
M,56,4,313,0,0,1,0,0,0,0
M,35,17,474,0,0,2,3,5,0,4
F,18,19,287,2,1,5,1,5,4,3
M,45,1,931,1,0,5,3,4,2,1
M,35,4,483,1,5,5,0,5,5,0
M,18,7,833,1,0,5,0,0,1,0
F,35,4,21,5,4,5,2,1,0,0
F,50,19,799,3,1,0,4,0,4,5
M,35,6,705,2,4,5,5,1,0,0
M,25,16,132,2,2,4,0,3,0,1
M,56,8,45,4,0,1,5,0,4,1
M,35,20,376,1,1,1,1,0,5,1
M,45,14,904,0,0,0,5,0,5,3
M,18,5,596,0,0,0,1,2,4,2
F,18,6,975,0,0,4,4,4,0,3
M,25,12,261,5,5,2,0,0,4,1
M,35,5,921,3,1,5,0,0,0,0
M,56,9,622,2,3,2,0,0,0,0
M,18,12,501,3,2,0,0,0,0,0
M,25,4,48,0,5,4,4,0,0,3
M,50,11,773,1,0,2,3,4,4,1
M,18,17,799,4,2,2,3,0,0,0
F,25,2,640,0,5,2,0,5,4,1
F,45,16,109,5,4,2,3,0,2,1
F,45,17,577,5,0,4,4,0,2,2
F,25,12,112,4,0,5,3,1,3,2
M,45,7,557,0,1,4,0,5,3,0
F,18,19,841,5,3,5,3,2,4,3
F,45,6,928,2,4,3,2,0,0,4
F,56,14,906,2,0,3,4,0,4,1
F,25,7,560,5,0,4,1,1,3,1
M,1,3,503,2,0,0,0,3,3,2
F,50,13,952,3,1,2,4,1,4,4
M,25,20,660,5,5,3,2,0,0,0
M,18,0,826,0,1,4,3,1,5,5
M,45,20,800,1,4,4,0,0,5,4
M,18,6,485,0,0,1,5,1,0,1
M,35,7,88,3,0,1,1,0,3,2
M,45,19,473,0,2,3,2,4,0,3
M,45,20,166,5,1,2,3,5,4,1
M,35,4,501,2,0,4,4,0,1,1
M,45,18,934,1,2,2,0,0,0,0
M,25,8,498,1,5,0,2,1,5,1
F,35,9,112,1,0,5,1,4,1,2
M,56,0,48,4,0,3,3,0,5,2
M,25,20,312,0,2,3,3,0,5,3
F,18,11,937,3,3,3,0,4,5,5
M,25,2,705,3,2,2,1,0,0,1
M,45,17,554,2,0,5,1,4,3,1
M,18,4,29,3,0,3,1,0,0,1
M,45,20,309,0,1,1,2,0,5,0
F,25,14,360,0,2,2,4,0,0,1
M,25,13,740,2,0,5,3,5,0,0
F,35,8,904,3,0,0,1,5,2,0
M,25,17,853,5,0,4,2,4,3,1
F,18,12,925,1,3,1,1,0,2,0
M,25,2,201,0,4,5,3,0,5,3
M,45,1,236,1,0,4,4,0,0,0
M,18,20,282,3,4,2,2,0,2,4
M,35,7,371,0,5,3,1,4,0,1
F,50,13,722,3,0,0,1,0,2,1
M,35,0,613,0,4,2,1,2,1,0
M,25,12,919,0,5,0,2,3,5,5
M,1,4,794,0,5,1,0,0,5,3
F,25,12,376,2,4,5,4,0,0,0
F,56,16,84,0,0,1,3,0,5,3
M,45,0,62,4,0,1,1,0,3,5
M,50,6,6,0,3,1,3,5,2,4
M,35,5,502,5,0,5,0,3,5,2
M,35,18,554,0,2,3,3,5,0,1
F,45,15,42,3,1,5,5,3,4,0
M,35,5,775,5,5,2,3,0,0,5
M,18,1,604,2,4,4,5,0,1,0
F,45,16,114,3,5,5,3,0,5,4
M,18,9,208,4,2,1,4,5,4,0
M,18,14,90,0,3,4,5,0,5,0
M,18,19,770,0,1,3,4,5,2,5
M,56,7,946,2,5,0,1,0,4,4
M,18,13,211,2,5,5,5,3,0,0
F,45,19,20,2,2,4,0,2,5,2
M,25,4,380,0,0,0,0,2,3,4
F,45,4,354,0,4,4,2,3,0,2
M,35,19,891,3,0,2,3,0,0,3
F,50,16,314,4,3,4,0,4,2,1
F,18,0,200,0,0,1,3,2,5,5
M,25,16,447,5,5,3,4,4,2,3
M,18,5,296,2,0,1,1,1,0,5
M,45,0,612,0,2,0,4,0,2,1
M,1,8,480,1,0,1,5,0,4,0
F,56,2,130,2,2,0,5,0,1,2
M,56,1,913,3,0,1,0,4,2,0
F,35,2,926,0,0,0,0,0,5,4
M,18,10,490,1,3,5,4,1,0,3
F,45,17,443,5,0,1,0,5,0,0
M,45,4,10,5,1,1,0,0,4,1
M,45,3,469,3,0,3,3,1,5,3
M,35,2,904,5,4,2,1,0,2,3
M,35,20,930,0,0,1,2,0,1,4
M,50,5,612,0,4,1,2,3,1,0
M,35,14,926,4,5,3,1,5,3,5
M,25,2,21,0,0,1,2,0,0,0
M,35,3,180,4,4,4,0,5,3,1
F,18,16,799,3,5,1,0,3,0,1
F,35,20,601,4,0,4,1,4,0,0
M,25,2,296,5,0,2,0,5,3,3
M,56,4,820,0,2,1,5,0,0,0
F,1,13,503,5,0,3,0,4,1,3
F,25,17,432,2,0,3,1,1,0,5
M,18,6,700,2,1,4,2,4,0,0
M,18,5,921,1,0,0,5,3,4,0
M,56,8,497,2,0,1,0,2,5,0
F,18,14,80,0,5,4,0,0,4,2
F,56,3,443,0,0,4,4,3,4,0
M,56,3,286,0,3,3,4,3,3,1
M,35,20,226,0,4,5,2,0,0,2
F,35,19,231,1,0,4,1,3,0,1
F,1,4,141,5,3,5,0,0,3,0
M,18,4,436,3,1,2,1,0,5,2
M,18,12,78,0,0,1,1,2,0,3
M,18,20,483,0,3,5,0,0,3,5
F,35,20,973,3,0,5,5,2,0,0
M,18,6,432,5,0,1,0,0,5,5
F,35,12,309,5,0,0,2,3,0,0
M,25,18,935,5,0,2,2,5,1,0
M,18,14,157,0,0,5,1,0,0,1
M,25,2,290,0,3,1,1,0,2,2
F,45,20,437,2,1,0,1,5,0,0
M,45,2,277,0,2,0,1,3,2,5
F,25,12,910,2,0,3,3,0,1,5
M,18,4,194,0,1,5,1,0,5,3
F,35,0,751,0,2,2,5,3,0,0
M,35,3,26,4,0,4,4,0,1,2
F,25,1,800,5,2,4,2,4,5,3
M,45,15,959,2,0,1,5,0,4,0
M,56,10,146,5,5,0,2,5,4,1
M,25,16,262,3,4,5,2,0,0,4
M,45,16,130,0,2,0,5,3,5,0
M,45,11,143,0,2,3,3,0,0,0
F,45,14,307,1,0,0,5,4,5,5
F,50,1,118,5,5,5,4,2,4,4
F,35,7,114,0,3,5,1,0,1,3
M,45,6,446,4,1,4,5,1,3,1
M,50,6,704,0,0,5,0,1,0,0
M,35,2,462,5,0,2,0,2,0,3
F,25,16,959,3,0,0,1,1,5,3
M,25,12,228,5,5,2,5,0,5,5
M,45,0,450,0,0,5,0,3,2,3
M,56,4,140,2,1,0,1,0,5,4
M,35,10,991,4,0,3,5,5,4,2
F,45,5,230,1,0,3,1,2,5,3
M,56,4,286,2,1,0,2,1,0,0
M,25,20,486,1,0,4,3,3,0,0
F,18,15,474,0,0,1,5,2,0,1
F,18,10,406,2,5,5,5,2,0,0
F,45,1,782,2,5,5,4,3,0,3
M,35,17,931,0,0,5,0,0,0,4
M,18,1,427,5,0,0,2,0,4,4
M,45,19,830,0,4,2,5,0,5,0
M,18,13,284,0,1,3,3,0,0,4
F,25,13,984,3,0,1,0,0,3,0
F,45,14,323,5,5,3,2,0,4,5
F,18,12,104,0,5,4,0,0,0,3
F,45,0,765,0,1,1,0,0,2,1
F,18,3,761,5,0,5,3,2,3,0
M,50,17,434,0,1,2,5,5,4,1
M,35,6,919,5,4,4,0,0,4,1
F,1,16,245,2,5,2,3,2,1,1
M,1,0,68,1,5,0,4,3,0,1
F,56,1,708,0,4,5,2,0,4,3
F,25,15,912,4,3,1,0,2,3,4
M,1,9,37,1,3,5,5,0,3,1
M,25,7,141,0,4,4,0,0,5,4
M,50,1,857,1,0,4,1,3,0,0
M,35,5,941,2,0,1,1,0,1,2
M,25,19,60,4,0,3,2,5,5,2
M,45,15,180,5,3,1,2,4,0,0
F,56,14,186,3,0,3,0,1,0,5
M,25,3,775,4,0,4,5,5,5,3
M,18,15,38,2,2,4,3,2,0,0
M,35,3,794,3,0,5,0,0,0,0
M,35,2,641,0,0,0,3,5,0,0
F,50,12,100,1,1,5,4,0,1,0
M,25,17,988,3,5,5,2,0,0,3
M,45,5,277,2,0,3,1,0,5,3
F,56,5,613,0,4,0,0,5,2,0
F,18,14,502,1,0,4,4,0,1,0
M,50,8,265,1,0,1,0,3,2,0
M,35,4,330,3,1,4,4,0,5,2
M,50,17,49,0,0,3,5,2,0,0
F,56,10,954,3,0,0,0,2,2,2
M,35,1,146,3,1,2,0,4,2,3
M,35,5,782,0,0,4,2,4,4,4
M,18,10,83,4,0,1,4,5,3,4
F,25,1,457,4,4,5,3,4,1,5
M,35,5,50,5,0,3,1,0,0,4
M,56,3,206,0,5,5,2,0,0,4
M,50,14,436,0,5,4,0,5,5,3
M,25,3,799,3,5,4,2,2,4,3
M,45,16,66,3,4,0,5,5,5,2
M,45,1,503,4,0,4,1,2,3,0
M,45,20,402,4,4,5,2,0,5,4
M,25,2,944,1,0,3,3,3,5,2
F,56,9,326,3,5,4,4,3,4,5
F,25,8,970,5,2,3,5,0,5,2
M,50,15,437,0,2,4,4,0,0,0
M,35,1,193,0,0,4,0,4,0,4
F,50,3,109,1,0,4,4,0,1,0
M,25,16,758,5,4,1,0,3,3,5
F,25,2,616,0,1,3,0,4,1,0
M,18,2,984,1,0,1,0,0,4,2
M,25,14,947,0,1,0,5,4,4,5
F,56,14,969,0,0,0,2,5,4,1
F,45,20,130,3,4,4,5,2,0,0
M,35,8,915,3,2,1,5,5,2,4
M,25,10,895,4,1,4,0,0,5,3
M,25,8,320,3,4,1,2,4,4,0
M,35,16,226,4,5,5,3,5,2,2
F,56,2,503,0,0,5,3,0,0,0
M,18,15,878,0,1,4,2,0,1,2
F,18,4,53,5,4,0,2,0,2,1
F,18,19,285,1,2,2,5,3,3,4
M,35,16,945,2,1,1,3,1,3,1
M,18,17,764,4,2,0,1,3,1,4
M,45,18,630,2,0,2,0,2,3,1
F,18,5,379,0,0,0,0,0,5,0
M,18,0,286,3,3,1,5,2,0,4
M,45,6,549,1,4,1,3,0,1,5
M,25,16,136,0,1,3,4,3,4,1
M,45,6,200,2,4,2,3,0,0,0
M,45,6,604,2,3,3,0,1,4,1
M,35,2,605,5,1,5,1,4,0,1
M,18,5,48,0,0,5,5,0,2,0
M,18,6,488,4,5,5,3,0,2,3
M,50,6,150,0,1,1,0,4,4,4
F,18,5,33,0,1,3,2,0,1,2
M,18,7,466,2,1,5,0,0,0,2
F,35,16,421,0,0,2,0,4,1,4
M,50,3,941,0,0,0,0,0,1,1
M,25,9,427,4,0,1,4,3,0,2
M,18,20,381,0,3,1,0,0,2,0
M,56,17,580,2,4,2,1,1,2,0
M,35,6,450,3,2,3,5,0,5,0
M,35,18,345,3,4,4,1,0,3,1
M,18,1,372,0,3,5,1,0,1,0
M,25,4,26,5,1,1,5,0,5,3
M,18,2,605,4,1,5,4,0,0,0
M,50,3,132,4,0,5,0,0,1,2
M,35,17,262,5,5,4,2,2,3,3
F,35,10,838,2,3,3,0,0,4,3
F,25,9,794,1,0,4,3,4,4,0
F,45,6,701,1,2,0,1,0,0,0
F,1,4,146,0,0,1,3,3,3,0
M,35,19,79,2,3,5,3,5,4,4
M,50,17,309,1,5,2,4,2,1,0
F,18,13,631,5,2,5,1,0,4,4
F,25,15,917,4,5,4,5,0,0,4
M,45,2,228,1,0,0,1,2,3,1
M,18,8,110,0,4,1,1,3,0,0
F,45,1,48,3,0,4,0,0,2,4
F,45,6,838,0,4,4,2,0,0,0
M,45,13,494,3,1,5,2,0,2,2
F,18,20,972,5,5,3,0,0,1,1
M,45,7,780,0,2,4,1,4,0,3
M,50,13,480,0,5,1,2,4,4,4
M,25,20,307,0,4,4,5,5,0,3
F,50,13,488,4,0,3,1,0,3,0
M,35,18,840,3,0,4,5,5,0,0
F,50,18,402,1,0,3,0,0,3,0
M,25,14,431,2,4,1,1,2,0,2
F,25,12,319,0,2,2,3,5,0,0
M,35,16,633,1,4,1,1,0,0,2
M,56,14,726,4,0,3,0,0,0,3
F,18,1,85,1,0,5,5,2,0,4
F,35,11,339,3,0,2,1,3,5,0
M,25,0,830,0,4,3,2,0,0,5
M,18,20,925,2,4,3,5,4,0,4
M,18,2,161,2,5,3,3,4,0,0
F,45,2,841,1,1,5,5,2,5,5
F,45,6,482,0,4,3,1,0,0,0
M,50,0,761,2,4,2,1,0,2,0
M,56,18,895,5,4,0,2,5,5,0
M,50,12,170,1,2,2,3,0,0,2
F,18,0,66,0,1,2,0,0,1,0
M,50,12,64,4,5,2,1,5,4,1
M,18,14,480,0,0,5,3,0,0,3
M,35,18,924,0,1,2,0,1,4,0
M,56,20,74,2,2,1,4,0,1,2
F,35,2,933,5,2,4,3,0,5,1
F,18,12,871,4,0,5,3,0,2,2
M,45,0,469,5,2,3,4,3,3,0
F,35,7,377,0,2,1,4,4,3,5
M,50,3,229,0,0,5,5,0,0,1
F,18,5,446,1,1,4,0,4,5,2
M,18,7,42,1,4,1,5,0,0,0
M,50,2,935,1,5,3,2,0,5,3
F,18,1,704,5,2,1,0,5,0,0
M,25,3,360,3,5,5,2,1,0,0
M,45,19,549,5,0,1,0,4,5,0
M,18,4,146,0,0,5,4,3,0,4
M,18,6,306,0,1,3,3,5,0,0
