Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,18,17,136,1,2,3,4,2,3,5,1,0,2
F,56,20,23,1,5,4,5,3,1,2,5,2,0
M,56,4,190,5,2,4,0,1,5,0,2,4,4
F,18,4,445,4,2,2,4,0,4,1,3,0,0
F,50,5,146,2,0,5,5,5,4,2,4,1,3
M,50,13,666,5,0,4,4,1,4,5,4,5,4
M,56,19,950,2,4,1,2,4,2,4,4,4,5
M,50,18,968,4,1,4,5,3,1,0,0,1,0
M,1,7,26,4,4,5,0,5,5,1,0,0,5
M,45,17,282,2,2,1,0,4,0,1,2,0,5
M,25,14,582,5,4,0,5,0,4,2,5,0,0
M,25,7,965,5,1,4,0,1,0,3,4,1,3
F,18,8,347,4,3,0,5,1,1,0,0,3,3
F,18,17,925,0,2,3,4,0,2,5,4,0,0
F,45,3,193,0,2,0,2,2,2,1,3,4,5
F,35,9,292,2,3,0,2,1,4,0,2,1,3
F,45,4,105,2,5,2,1,2,4,4,0,4,0
F,50,2,473,3,5,3,2,3,4,5,1,5,0
M,50,16,830,2,4,4,1,3,0,4,1,0,3
F,25,14,838,0,5,2,0,2,1,2,4,5,0
F,45,3,482,5,2,3,1,3,3,5,5,4,1
M,45,1,221,5,5,3,2,3,4,0,1,3,3
F,18,0,577,0,4,3,2,3,2,5,1,5,0
F,35,15,108,5,5,0,0,1,5,2,4,1,3
F,35,19,968,4,3,0,0,0,2,2,4,4,1
F,56,16,123,5,4,1,4,3,0,5,3,4,3
F,18,9,601,0,4,4,5,5,5,0,0,5,0
M,35,19,215,2,0,3,5,4,3,3,4,1,0
M,35,2,240,0,5,3,3,3,5,0,1,2,3
F,1,10,925,3,1,4,0,3,3,3,0,1,3
M,50,5,28,4,1,1,0,1,3,0,5,4,1
M,50,9,136,5,5,5,0,3,3,4,0,3,4
M,45,5,502,5,5,2,0,4,4,1,2,1,3
F,45,7,336,4,4,5,0,5,4,4,3,0,5
M,25,8,328,0,3,1,3,0,1,3,5,5,1
M,25,9,598,5,2,0,2,1,3,4,5,1,4
F,50,9,297,1,1,1,4,3,3,0,5,3,1
M,25,6,527,1,4,4,3,3,2,4,1,1,0
M,56,11,813,0,2,0,3,3,4,3,0,0,4
F,56,8,830,3,4,4,0,0,1,1,0,1,1
F,35,13,550,5,4,4,5,5,5,4,1,0,4
M,56,15,165,1,0,3,2,1,2,2,0,2,1
F,35,2,234,4,2,1,5,3,4,3,3,2,3
M,56,2,984,1,2,4,4,1,1,5,5,5,4
M,35,19,111,3,2,5,4,0,0,0,1,2,3
M,18,1,925,5,5,5,2,3,3,0,2,1,3
M,25,16,382,0,0,5,2,1,1,3,2,3,0
M,25,5,630,2,2,1,0,3,1,0,5,3,4
M,25,0,480,4,5,2,2,3,3,2,4,0,0
F,35,4,933,5,3,5,5,4,4,0,5,4,5
M,35,6,843,1,0,4,3,2,1,5,4,3,0
F,18,16,417,5,1,3,4,3,0,0,5,0,0
F,18,11,970,2,4,5,4,5,5,5,0,5,0
F,35,14,741,2,0,5,3,2,3,3,1,0,0
F,1,12,427,1,2,4,3,3,1,0,0,0,4
M,25,16,629,5,1,5,3,5,2,0,5,3,1
M,18,14,931,5,2,4,0,5,3,4,0,0,4
M,35,19,215,5,2,1,0,0,5,5,0,4,5
F,25,11,535,1,5,4,5,1,5,0,5,1,0
F,18,3,24,3,5,4,0,3,2,3,3,0,2
F,25,5,349,5,2,1,3,1,1,3,5,0,5
M,50,7,279,1,0,1,3,2,1,4,3,3,1
M,25,6,744,4,1,0,4,3,1,5,5,3,3
F,35,13,338,1,5,5,3,5,5,0,1,1,3
F,45,4,222,5,3,0,4,5,2,1,0,3,0
M,45,6,853,4,2,4,4,2,1,4,3,5,5
M,50,2,945,1,2,4,2,1,5,2,2,5,4
M,50,6,720,2,1,5,2,2,1,1,0,3,1
M,35,13,990,3,2,0,1,4,1,3,0,3,4
F,45,17,760,4,2,4,4,4,0,2,5,1,5
F,18,17,201,2,2,1,1,4,4,0,0,0,1
F,56,18,488,0,1,4,5,3,2,0,0,2,2
F,18,0,76,0,3,2,4,5,1,4,5,4,3
M,35,2,947,1,5,5,2,1,4,1,0,0,3
F,25,4,132,1,4,2,0,3,3,1,5,3,3
M,50,0,303,5,0,4,4,2,3,3,4,0,1
F,45,0,286,5,0,0,1,0,3,4,2,2,5
F,45,19,967,4,4,3,3,1,5,1,2,0,2
F,1,14,307,5,2,3,1,2,1,2,5,3,2
M,45,15,773,2,3,4,0,4,1,0,3,4,4
F,1,6,29,3,3,4,0,3,1,0,0,4,4
F,1,13,933,5,3,4,4,1,2,2,4,3,3
F,18,1,370,0,5,5,2,2,5,1,3,1,3
F,35,7,772,0,1,2,3,3,3,3,5,5,0
F,56,1,934,2,0,1,4,2,5,5,3,5,3
M,18,5,443,4,1,4,5,4,5,2,0,0,2
F,25,14,720,5,1,1,2,0,0,0,4,0,5
M,35,8,630,4,5,1,3,1,0,0,1,5,2
M,45,2,799,5,1,2,2,4,5,1,0,4,1
M,1,11,856,4,4,1,3,3,2,0,0,3,1
M,18,0,945,2,5,3,3,2,5,3,0,1,5
M,18,11,484,0,4,4,2,0,0,5,3,3,4
F,1,17,764,2,0,2,4,1,0,0,2,4,4
F,45,13,454,5,1,0,4,5,1,0,0,3,1
M,35,3,370,0,5,0,2,0,1,4,3,0,4
M,25,0,916,0,0,4,2,0,2,5,3,4,0
F,25,2,229,5,0,2,0,3,2,5,1,4,3
F,1,2,430,1,5,1,0,3,0,4,3,3,5
F,25,20,598,2,4,2,1,3,5,2,4,3,0
F,25,5,68,5,3,2,3,1,5,1,2,5,3
M,25,20,813,5,2,3,5,5,1,4,1,0,2
F,18,12,208,0,4,5,5,5,5,0,4,0,1
F,25,9,452,1,4,0,3,0,3,0,0,3,1
F,35,15,947,1,5,4,3,3,3,1,5,1,4
M,50,4,977,2,0,5,0,1,3,1,0,5,0
M,45,8,440,2,5,5,0,0,3,5,0,2,5
F,50,15,201,3,4,3,0,2,1,1,0,0,0
M,25,11,843,3,1,3,3,3,3,3,5,0,1
F,35,14,321,4,2,0,0,1,1,3,4,5,0
F,1,20,537,5,1,4,0,1,0,3,0,0,3
M,18,6,68,1,3,3,4,4,5,0,5,2,4
F,25,16,111,0,2,5,4,0,2,0,2,4,0
M,25,17,940,3,5,1,4,2,4,2,4,1,0
M,50,17,69,5,0,4,2,3,0,4,5,0,3
F,45,4,28,0,5,0,3,3,1,3,3,1,4
F,25,3,826,1,5,1,3,3,5,0,0,5,2
M,35,2,627,5,2,2,3,1,1,2,3,0,5
M,35,15,228,5,4,5,0,1,4,0,3,0,5
M,18,12,804,4,1,3,4,2,3,5,0,0,0
F,45,14,144,3,5,5,4,1,0,2,2,3,0
F,25,8,982,3,3,3,3,1,1,5,5,3,5
M,35,12,980,0,5,3,1,4,1,2,5,5,5
F,45,13,871,2,1,4,3,1,0,5,0,2,5
M,25,9,170,3,4,0,2,3,1,0,4,3,4
F,56,18,927,5,3,2,5,0,0,0,3,1,0
M,1,15,493,2,3,3,2,0,4,3,2,1,2
F,56,9,338,1,0,2,0,4,3,1,3,1,3
F,35,3,498,5,4,2,4,0,5,5,1,0,5
F,35,10,916,0,3,0,3,2,4,1,0,1,5
M,25,1,329,1,0,0,5,4,0,3,4,1,4
M,35,19,352,5,3,5,2,1,5,5,1,1,4
F,35,8,165,5,3,4,2,2,3,5,4,2,2
M,56,12,240,0,4,3,0,0,5,2,0,1,0
F,1,11,349,1,3,1,4,5,2,0,4,3,5
F,56,7,554,0,2,0,4,3,3,4,0,3,5
F,1,8,240,3,1,5,5,3,2,5,0,5,1
M,50,14,69,5,5,0,0,2,0,5,4,5,1
F,25,5,983,5,2,2,1,3,0,2,3,5,1
F,1,8,211,5,4,1,4,5,1,0,5,0,5
M,50,17,337,2,5,1,5,4,4,2,0,5,1
F,56,14,735,0,0,5,3,3,1,3,3,4,5
M,35,20,919,5,1,4,0,0,5,2,0,5,2
M,50,12,453,5,2,2,0,0,1,0,4,4,0
M,18,0,928,3,2,4,4,2,0,3,0,3,3
F,18,11,376,5,1,5,1,3,3,1,3,3,3
M,45,10,640,2,5,4,3,0,1,5,5,5,0
M,1,14,358,1,0,3,5,4,0,4,3,2,3
M,56,10,200,5,3,1,3,2,3,0,0,3,3
F,50,10,26,1,4,1,5,5,3,2,0,5,1
F,1,14,443,5,2,1,2,4,5,0,1,5,5
F,25,13,85,3,0,4,1,3,2,3,5,1,3
F,56,2,378,5,4,4,1,3,0,5,0,0,3
F,45,1,555,4,3,4,2,5,0,5,0,4,5
M,45,12,89,0,1,4,2,4,1,4,2,4,2
M,56,9,905,3,4,0,0,1,4,3,3,4,5
M,35,7,965,4,3,5,0,0,1,4,5,4,3
M,18,3,18,0,2,4,2,5,5,2,1,5,4
F,56,9,253,3,4,4,5,1,4,5,4,3,2
F,1,4,462,0,4,5,2,1,4,3,5,4,5
M,1,11,175,4,4,0,3,2,3,5,5,0,3
M,1,16,380,2,2,0,1,3,0,1,4,5,3
F,56,0,37,2,5,3,0,0,0,5,3,3,0
M,35,12,908,3,0,5,0,5,5,5,2,0,3
F,35,7,944,2,4,3,1,2,0,4,3,0,3
F,35,5,378,2,4,1,3,1,2,0,3,0,5
F,45,9,917,5,5,3,0,3,3,3,5,3,3
M,18,16,38,0,5,3,2,2,5,1,0,0,0
M,45,0,772,3,4,3,3,4,1,2,2,1,1
F,45,0,944,1,5,0,2,5,0,5,4,0,4
F,56,3,465,4,1,2,3,2,0,1,0,0,3
M,45,4,10,5,5,2,5,0,5,3,3,1,2
F,50,3,722,2,2,4,1,1,3,2,5,4,4
M,35,10,445,1,1,1,5,3,3,3,4,0,4
F,25,3,558,3,0,4,1,5,0,4,5,2,5
M,25,1,950,0,5,5,3,2,5,2,0,2,2
F,56,17,336,2,2,4,4,3,4,4,1,4,5
M,45,0,466,4,4,3,4,5,5,5,5,3,5
F,25,8,223,1,1,1,2,4,3,2,0,4,3
F,25,14,612,0,1,2,5,1,0,0,4,2,3
F,18,14,793,0,4,0,3,0,0,0,5,1,0
F,56,0,924,5,0,3,1,0,0,5,5,0,2
F,18,12,580,1,2,1,1,2,5,0,4,0,0
F,56,1,524,2,1,0,1,0,0,5,3,1,4
F,45,9,969,3,2,5,1,1,0,2,2,0,3
F,25,16,459,1,2,5,1,5,1,1,0,1,0
F,18,0,813,1,2,0,0,5,1,5,3,5,3
M,35,9,800,4,2,2,4,5,3,3,1,1,5
M,1,18,433,1,3,3,5,2,5,3,4,3,4
M,35,20,544,1,2,5,3,2,3,3,5,0,5
M,1,10,445,4,4,2,1,3,2,3,4,1,5
F,35,13,370,3,4,5,0,2,1,1,5,4,1
M,35,7,875,2,5,4,3,2,0,3,4,0,2
F,50,20,143,2,4,1,5,0,4,0,4,1,1
M,45,6,799,4,1,5,4,3,5,4,5,0,0
F,45,11,950,1,4,1,5,3,2,0,0,3,3
F,35,0,939,0,1,1,2,2,0,4,2,3,5
M,50,0,756,3,4,3,0,2,0,0,3,4,0
M,18,4,18,5,5,1,0,0,3,4,3,0,0
F,56,20,435,0,3,4,5,5,5,4,3,4,5
M,25,16,13,1,5,3,5,5,2,0,4,0,5
F,1,7,380,3,1,5,5,1,3,5,1,3,3
M,25,4,915,0,1,3,0,5,1,0,0,3,0
F,45,12,935,3,1,4,3,5,5,0,5,1,5
M,45,4,952,1,4,3,3,4,0,0,2,4,5
F,35,2,603,5,2,5,0,0,5,2,5,4,0
F,25,17,956,4,5,4,4,1,2,3,4,0,0
F,18,17,815,0,5,1,2,1,3,2,2,1,5
F,18,7,871,2,4,4,3,1,4,3,0,0,0
F,18,6,947,1,3,5,0,4,3,4,3,4,4
M,35,15,920,5,5,3,3,0,2,2,0,0,1
M,1,13,502,2,3,5,5,1,0,0,1,3,3
F,25,17,373,1,3,3,4,4,2,4,5,0,2
M,56,14,321,4,0,4,5,2,0,5,4,0,2
F,50,5,612,3,1,4,4,0,3,5,3,1,2
M,25,12,895,2,0,0,1,0,5,5,0,2,4
M,25,16,112,1,1,4,3,1,3,3,5,5,4
F,56,10,437,5,0,3,3,1,3,5,1,2,0
M,18,7,850,3,5,0,3,4,1,0,1,3,0
F,35,1,800,1,0,5,1,0,2,5,4,3,4
F,45,19,492,2,3,5,0,3,5,0,0,2,1
F,1,5,279,5,3,2,2,0,1,0,4,3,0
M,18,4,280,5,4,3,5,0,5,5,3,0,0
M,35,12,986,2,3,4,3,2,2,2,3,4,4
F,1,8,54,3,4,3,3,0,0,4,3,0,5
F,35,17,333,4,2,2,4,3,5,0,0,1,2
M,18,4,38,2,4,0,2,2,1,5,1,0,0
F,56,5,956,1,1,0,3,0,1,4,3,2,4
F,18,12,937,2,1,0,4,2,3,1,3,1,0
F,1,2,603,3,2,0,5,1,2,5,1,1,2
F,45,0,612,5,2,2,3,5,0,1,3,1,0
M,1,14,600,3,0,4,4,5,3,3,2,5,3
F,18,7,752,0,2,0,2,1,3,4,3,3,4
M,35,5,933,5,2,2,3,2,0,3,3,0,5
M,18,0,396,0,1,0,1,0,4,0,2,4,1
F,35,16,115,4,1,0,4,5,0,3,5,2,2
M,35,12,837,4,4,5,1,3,1,2,2,4,1
M,18,1,970,5,1,3,1,5,1,0,3,5,3
M,35,18,66,5,1,5,3,1,5,1,3,3,4
M,56,11,84,0,4,3,0,2,4,4,5,1,0
M,25,17,89,5,5,3,0,0,1,2,5,3,5
M,25,10,452,3,0,2,5,4,5,0,5,0,0
F,45,8,273,5,1,1,4,4,1,0,2,0,1
F,18,1,333,4,4,5,1,0,4,5,3,0,3
F,56,10,104,2,3,1,3,2,5,2,5,5,5
M,35,4,70,4,0,5,5,5,3,1,4,2,0
F,18,4,933,1,2,2,1,0,1,4,4,5,0
F,50,7,62,1,4,3,4,1,4,3,0,1,1
M,35,4,984,1,5,3,2,4,3,2,0,1,0
F,1,14,463,2,4,0,2,4,4,4,5,0,2
M,45,1,840,1,3,3,0,2,3,3,5,3,0
M,56,20,286,0,0,4,5,2,1,2,4,4,1
F,35,10,609,0,0,4,5,1,3,0,3,3,0
M,50,4,302,3,3,4,0,5,5,4,1,1,0
M,56,11,557,3,5,4,1,5,3,3,4,1,5
M,35,18,376,2,4,4,3,3,2,4,5,3,1
F,56,13,604,2,5,5,3,5,0,3,3,0,4
M,25,19,272,4,2,0,0,0,1,0,0,5,3
M,45,15,211,5,5,1,2,5,1,5,5,3,1
M,50,20,42,1,0,4,2,1,0,4,5,0,4
M,25,10,493,2,5,3,4,5,0,2,4,3,3
M,45,20,731,5,5,2,2,5,3,1,5,0,2
M,18,1,946,5,4,2,4,4,2,2,3,3,5
F,25,8,191,0,3,1,1,2,3,1,5,3,2
M,25,19,580,1,5,0,4,5,0,2,4,2,5
F,35,16,328,3,4,0,0,3,4,1,0,0,3
M,1,10,105,1,4,1,5,4,0,0,3,0,0
F,35,17,920,5,5,2,5,5,4,4,3,0,5
F,18,12,993,0,2,4,5,3,3,2,2,0,5
F,25,9,503,1,5,0,1,2,3,5,1,0,2
F,56,0,454,0,5,3,4,3,0,4,5,5,3
F,35,1,492,5,3,0,0,5,2,5,2,3,0
M,25,14,79,1,0,5,2,5,4,3,0,4,3
M,56,14,878,4,5,2,1,0,2,0,5,1,5
M,50,3,28,4,0,0,5,1,3,1,0,2,1
F,45,17,274,4,5,4,0,0,0,0,4,2,3
M,56,4,503,3,5,1,3,1,1,3,0,0,1
F,25,12,939,5,4,1,5,5,4,4,2,3,4
M,18,9,969,3,5,4,5,4,5,0,0,2,0
F,1,1,760,5,2,3,2,4,5,2,0,3,5
F,35,18,24,1,3,1,2,2,3,5,4,5,3
M,56,16,27,5,5,3,3,1,5,0,1,3,1
F,18,5,436,1,1,4,4,5,0,3,2,0,1
F,50,16,279,0,4,5,0,0,1,5,5,1,4
M,1,13,778,5,5,4,3,2,1,2,4,1,4
M,45,6,555,4,4,2,2,4,3,4,1,0,0
M,56,11,274,4,0,2,2,0,1,0,2,1,0
F,50,10,442,3,5,4,0,0,4,5,0,4,5
F,50,17,453,4,1,5,4,3,1,4,3,2,0
F,25,15,977,4,1,0,4,1,3,5,0,2,3
M,35,2,274,5,3,2,5,3,5,3,0,5,1
F,25,1,410,5,1,2,4,0,5,2,5,2,3
F,45,7,109,1,5,2,3,5,5,5,2,0,5
F,56,7,522,2,5,5,1,5,1,4,1,1,2
F,18,15,178,0,5,2,0,4,1,2,0,1,0
F,18,9,28,2,2,5,4,5,4,4,0,0,3
M,1,16,582,1,2,2,4,3,4,4,3,2,3
F,35,2,956,4,3,4,1,0,4,3,0,0,4
M,35,17,681,5,1,5,3,5,4,4,1,0,5
M,35,16,327,5,4,2,3,3,0,4,2,4,1
M,45,1,630,2,4,2,4,3,2,1,2,1,0
M,45,7,230,5,3,4,2,4,4,3,4,4,2
F,50,12,603,4,3,0,5,2,1,3,5,5,4
F,35,6,782,3,4,4,4,0,1,3,0,5,2
F,56,16,81,0,4,4,3,4,1,4,1,1,2
M,25,18,132,0,3,4,2,0,4,0,4,0,5
F,35,3,146,2,1,4,1,3,5,5,1,5,0
M,50,14,662,3,0,4,0,3,5,4,2,3,4
M,25,14,121,0,0,2,0,3,1,4,5,2,2
F,25,16,554,5,3,2,1,3,4,0,1,0,3
F,25,1,582,5,2,1,3,3,5,2,4,3,4
M,18,6,150,4,2,3,4,3,2,4,3,2,5
F,45,8,346,4,4,2,4,1,2,2,0,4,5
M,45,2,973,5,4,1,4,1,0,5,5,3,4
M,18,0,197,3,1,2,5,0,4,4,0,3,1
F,50,18,191,5,1,1,4,3,5,1,0,2,0
M,18,5,878,4,2,4,4,4,5,3,4,4,0
M,1,9,313,2,2,0,0,0,0,4,2,3,0
F,50,13,460,1,2,4,3,0,2,0,5,0,3
F,56,16,226,1,1,4,5,5,4,2,4,1,1
F,35,18,285,4,4,2,4,4,3,0,1,2,4
F,45,16,837,3,4,5,3,0,4,3,3,3,0
F,1,11,977,1,2,0,3,3,2,3,3,5,2
F,56,12,931,2,3,4,5,0,2,4,4,0,5
M,35,0,480,0,2,2,2,2,2,0,1,3,3
M,45,9,973,0,3,2,2,3,1,0,0,4,4
F,50,5,616,1,0,4,0,0,3,0,4,0,2
M,1,19,616,5,4,4,4,0,5,4,5,1,4
M,56,13,165,2,0,5,4,4,4,1,5,0,0
F,35,13,741,5,5,3,0,4,4,2,5,3,0
F,56,2,286,1,4,5,3,4,0,3,3,0,5
M,1,1,272,5,1,5,1,5,3,5,2,5,4
F,45,12,799,2,5,0,1,2,3,2,1,0,3
F,50,0,968,5,5,3,0,0,2,5,0,4,0
F,18,1,98,5,5,5,1,3,5,0,5,3,4
F,18,7,142,1,2,0,0,4,4,3,1,4,5
F,25,13,993,2,0,2,0,5,2,5,0,4,4
M,25,6,613,2,2,3,5,2,0,0,5,0,1
F,56,4,933,3,5,3,0,1,1,5,5,4,1
F,18,7,302,2,3,2,3,3,5,2,0,4,3
F,35,14,208,1,3,2,1,4,3,4,1,3,0
F,45,3,347,2,3,4,1,2,1,3,0,4,4
F,18,2,421,1,2,4,5,4,5,2,5,0,5
F,18,3,381,4,3,2,3,4,5,1,0,5,2
F,56,14,339,2,5,3,2,5,3,0,0,1,0
F,18,4,750,5,2,5,3,0,4,4,5,4,1
M,45,17,731,4,3,4,0,3,4,3,5,4,2
F,45,10,988,5,1,3,3,0,1,0,5,4,3
M,50,3,211,3,5,2,0,1,1,2,5,0,4
F,35,16,945,5,0,3,0,0,0,0,0,1,3
M,25,8,631,5,2,1,3,5,2,2,3,3,5
F,35,0,445,0,0,2,2,2,2,3,4,3,0
F,50,17,915,4,4,5,5,5,4,0,3,0,2
M,35,10,469,4,2,4,3,0,1,4,5,1,0
F,1,17,141,1,2,0,4,2,2,4,3,4,4
F,25,12,171,4,5,2,4,2,0,2,5,2,1
F,45,6,931,1,5,5,4,2,0,0,5,4,3
F,35,16,908,2,3,4,0,4,2,2,0,4,5
M,45,7,234,0,0,5,3,4,0,3,5,2,0
F,18,13,433,0,4,2,1,4,1,3,0,1,1
F,25,11,30,1,0,1,4,3,5,5,5,0,0
F,25,1,700,5,4,1,5,5,1,4,5,5,0
F,18,13,912,5,1,4,0,2,5,1,5,4,2
F,1,20,581,1,1,2,1,5,1,5,1,0,5
F,25,2,65,3,3,2,2,0,0,2,0,3,2
F,1,5,50,2,1,0,0,5,2,2,1,1,0
F,25,10,166,3,2,1,0,2,1,0,3,2,2
F,1,7,488,3,2,0,1,3,5,1,3,0,2
F,1,13,803,5,0,5,1,4,4,2,4,2,2
F,18,16,280,4,4,5,3,0,2,2,1,0,0
F,56,14,272,0,5,3,5,1,4,2,3,5,3
F,45,19,200,1,1,4,4,1,2,1,4,2,0
M,50,10,338,3,0,5,3,0,3,2,3,1,4
F,18,15,240,2,4,3,4,1,5,1,0,1,0
F,35,5,830,5,3,1,0,3,2,0,5,2,3
M,35,19,944,0,1,2,1,3,0,3,0,1,0
M,45,10,933,4,1,0,1,3,2,1,1,5,2
M,50,13,196,5,4,3,1,0,3,2,3,1,5
M,56,12,843,0,4,5,4,2,5,5,5,3,5
M,18,6,87,0,5,5,1,1,4,5,1,2,4
F,56,1,191,5,5,1,3,3,3,4,5,2,0
M,25,4,751,2,5,3,0,2,0,1,0,5,0
F,50,14,915,3,4,0,2,1,5,2,0,0,4
F,1,10,215,5,2,3,5,5,2,5,4,5,4
M,18,18,336,0,5,4,1,3,4,2,3,3,4
M,1,5,23,4,2,2,3,4,3,2,0,3,0
M,35,16,417,3,3,3,3,0,0,4,4,5,0
F,18,5,323,2,2,4,0,0,1,3,3,2,0
F,35,10,112,1,0,1,5,1,3,2,3,2,3
M,56,3,81,5,0,1,2,4,4,5,2,4,2
M,45,11,62,5,0,1,5,1,4,1,0,2,1
M,50,11,919,1,0,4,1,3,5,3,3,1,0
M,18,20,402,4,4,2,3,1,2,3,0,0,4
M,25,3,275,5,1,2,4,0,5,0,2,1,0
F,1,14,144,0,2,1,1,4,0,2,0,1,0
M,50,5,983,5,5,3,4,5,3,5,3,0,1
F,50,0,502,1,1,3,1,4,1,4,2,1,2
F,1,5,306,5,1,4,4,2,5,0,5,2,1
F,25,2,905,4,5,2,2,3,4,0,4,2,1
M,45,13,627,1,1,4,4,3,0,3,0,1,3
M,45,20,971,1,5,0,3,4,5,4,5,0,0
F,35,10,484,1,4,1,2,0,1,2,3,0,0
M,35,17,744,4,3,3,4,2,0,3,3,0,4
F,18,5,244,1,2,4,0,0,2,5,3,3,0
F,35,1,942,2,5,1,0,1,4,0,1,3,3
M,25,10,333,5,0,4,3,5,4,2,0,5,1
M,25,3,641,1,5,0,3,5,5,4,5,0,5
F,1,17,296,1,2,0,1,1,0,2,0,4,4
M,45,20,435,2,4,0,5,0,0,3,0,0,4
F,50,14,45,2,4,2,2,3,0,4,3,0,3
F,45,3,229,0,4,3,3,5,3,2,2,1,2
M,35,15,307,0,1,5,0,0,0,5,1,3,1
M,1,4,704,3,2,2,4,4,4,2,5,5,0
M,1,16,613,5,4,4,1,0,1,3,4,3,4
M,50,11,54,5,0,3,1,0,2,2,4,1,0
F,50,7,530,1,1,5,3,5,4,1,5,1,3
M,56,3,230,5,4,4,2,3,5,1,5,2,1
F,25,18,354,5,2,2,4,2,2,3,4,2,2
F,56,12,322,0,5,3,0,1,2,5,3,2,5
F,56,18,793,5,3,3,5,1,3,5,1,3,5
M,25,5,443,3,2,2,1,2,0,3,0,2,4
F,18,7,532,5,0,2,5,1,1,0,3,2,1
M,50,3,378,5,3,0,1,5,3,4,4,5,0
M,35,15,775,5,5,3,0,4,4,4,2,1,2
M,56,15,945,5,5,2,4,1,1,4,1,0,0
F,1,11,547,1,2,4,3,2,3,4,5,5,4
F,50,8,84,1,5,5,3,2,1,0,1,3,5
F,56,17,53,5,4,4,0,2,5,4,5,0,5
F,56,19,330,5,3,4,1,2,2,3,2,1,2
F,1,14,473,3,3,4,0,0,5,0,5,4,0
F,45,18,983,2,4,1,2,4,2,5,3,3,5
M,45,2,302,2,4,1,3,1,4,1,5,2,3
F,1,3,534,4,2,3,0,3,2,4,0,0,4
F,25,4,894,4,2,4,3,2,4,0,3,0,3
F,18,2,941,1,1,0,4,4,3,4,0,1,1
M,1,7,880,0,3,2,4,3,0,1,3,1,4
F,56,7,604,5,3,5,0,1,1,3,4,5,3
M,56,8,230,4,2,5,3,2,0,1,0,2,4
M,35,10,13,0,4,4,1,0,2,2,2,2,1
M,45,3,640,1,2,3,2,3,1,0,0,3,5
F,45,4,471,1,4,4,1,1,5,3,1,0,4
F,25,9,547,2,5,1,4,1,1,0,3,1,5
F,50,4,19,0,2,5,2,5,3,4,4,1,1
F,56,8,328,1,0,1,3,0,1,2,1,3,1
M,56,12,764,3,4,3,0,4,3,0,1,1,0
F,18,9,165,5,0,0,5,4,0,3,1,2,2
F,1,3,63,5,1,3,3,2,0,5,0,0,1
M,1,13,181,2,0,1,2,4,0,0,0,5,4
F,45,17,297,5,3,5,1,4,2,2,4,4,3
M,18,18,27,4,2,4,5,2,5,3,5,0,5
