Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,35,18,68,5,2,5,2,3,3,3,4,4,0,4
M,45,6,265,0,0,3,0,0,1,2,0,2,0,0
M,35,4,928,1,4,1,0,5,2,2,4,4,2,2
M,18,2,765,3,3,4,4,0,1,2,2,1,0,0
M,25,14,210,3,4,5,3,4,4,0,0,5,4,4
M,25,6,760,0,0,2,1,0,3,5,5,2,3,4
F,45,0,549,1,0,1,2,0,4,2,2,5,5,0
F,45,15,123,5,0,0,0,5,1,3,0,3,2,3
M,18,5,943,2,1,0,5,4,3,0,1,0,4,3
M,25,17,285,3,1,0,0,0,3,0,0,2,5,0
M,25,7,110,5,1,1,2,5,0,5,0,5,0,1
F,35,2,627,4,1,5,2,0,2,2,0,4,5,0
F,1,5,577,2,4,1,3,4,5,4,2,1,3,4
F,45,4,193,0,4,0,5,5,3,5,0,3,0,1
M,25,8,640,0,0,4,2,5,0,4,0,0,2,2
M,25,18,277,1,0,4,1,3,2,5,2,0,0,0
M,45,13,427,4,4,0,2,2,1,3,5,0,2,2
F,18,17,970,5,0,0,3,0,2,0,3,0,0,0
M,1,11,460,5,2,0,2,5,1,3,1,4,3,2
M,56,17,563,4,0,0,1,0,3,2,0,4,0,0
M,50,17,700,1,0,5,3,0,3,1,4,4,4,0
F,18,10,981,2,1,1,0,0,1,1,0,3,2,0
M,45,11,15,3,2,0,4,0,0,3,5,2,5,0
M,25,7,908,5,4,1,2,2,4,3,0,5,0,4
F,25,14,793,1,3,4,2,1,5,0,0,5,0,3
F,35,11,29,3,1,2,2,2,5,3,3,5,0,4
M,56,12,941,2,0,1,1,2,0,2,4,4,0,1
M,25,10,540,3,0,0,2,3,2,2,0,1,2,0
M,35,20,928,1,4,0,4,0,5,0,1,0,2,3
M,35,10,354,2,0,0,4,5,0,2,4,0,1,3
F,35,15,148,2,1,0,4,0,5,5,0,5,4,0
M,25,12,770,0,0,5,0,0,0,3,4,3,4,0
M,25,13,598,1,4,3,1,4,4,3,4,2,2,3
F,45,16,912,2,1,0,1,3,3,0,0,4,1,5
M,45,8,836,4,0,0,5,0,0,5,2,5,0,4
M,25,0,381,4,0,0,2,4,2,2,3,4,0,2
F,25,18,362,1,0,1,4,0,3,0,2,4,4,0
F,25,0,111,2,0,4,2,0,1,5,2,5,0,0
M,35,11,132,1,0,3,5,0,5,0,0,0,3,0
M,25,20,782,2,2,2,1,4,0,2,1,5,0,3
M,50,4,22,2,2,0,2,0,1,0,0,2,4,0
M,45,15,804,0,3,0,0,0,4,0,5,2,0,0
F,18,17,482,5,0,1,4,5,0,2,3,1,0,3
F,25,6,18,1,0,5,1,1,2,0,1,2,3,3
M,35,16,272,0,0,5,3,4,0,2,0,3,3,3
M,1,8,933,0,0,4,5,0,2,5,0,4,1,0
M,45,19,143,4,0,0,0,0,1,3,4,3,5,4
M,25,20,904,0,0,4,0,3,2,2,0,3,3,0
M,25,9,937,2,3,2,1,0,3,0,0,5,1,0
F,1,7,452,1,0,5,1,4,4,5,1,5,0,3
M,45,18,904,0,4,3,0,0,1,0,4,1,3,1
F,45,13,10,2,3,3,1,0,4,2,4,2,2,0
F,25,1,502,1,0,0,5,0,3,3,0,5,0,0
M,25,4,988,4,0,4,0,5,5,1,1,2,0,3
F,45,7,917,1,0,3,4,4,1,4,0,3,5,5
F,35,7,265,5,0,3,0,0,1,3,0,2,3,0
M,18,15,171,5,0,2,3,2,3,2,0,1,5,0
M,18,4,40,5,0,0,1,0,1,5,3,5,0,0
M,25,0,338,5,0,4,4,3,0,5,4,1,4,0
M,1,0,937,1,1,0,3,5,0,2,0,5,3,3
M,50,9,700,2,0,1,5,0,3,2,0,3,4,0
F,35,5,206,5,0,5,0,4,3,1,1,3,5,4
F,25,8,253,0,0,0,0,0,5,2,4,4,2,0
M,1,4,523,2,0,2,5,0,0,3,2,4,1,1
M,25,18,41,3,0,4,1,0,1,5,1,5,5,0
F,45,8,152,5,2,0,2,3,3,0,0,0,1,4
M,25,1,921,5,0,4,0,0,4,4,2,0,5,0
F,25,4,501,0,2,0,1,0,1,0,0,1,0,0
M,25,17,923,0,0,5,1,0,5,4,0,0,4,0
M,56,5,490,3,2,0,4,0,5,3,1,5,1,3
M,35,11,991,4,3,2,5,0,2,1,2,1,3,2
F,18,20,331,3,3,5,3,5,0,0,4,4,5,3
F,45,20,410,4,0,2,0,5,0,5,0,0,0,1
M,18,12,253,1,0,0,4,5,2,2,0,3,0,3
M,56,15,838,5,3,3,5,0,0,3,1,3,1,0
M,50,6,38,4,2,1,2,0,4,4,4,5,1,0
M,56,17,198,0,3,5,2,4,4,1,4,3,1,5
M,25,1,917,0,1,0,3,0,1,0,0,1,5,0
M,25,7,910,3,0,0,5,0,1,4,3,0,0,0
M,25,4,279,0,0,0,0,0,1,3,0,4,0,0
F,25,5,934,5,2,0,3,2,0,1,2,4,3,2
M,50,7,474,5,0,3,1,3,3,5,2,1,0,0
M,25,18,87,5,0,4,3,1,5,3,0,0,1,0
M,25,18,84,1,3,3,1,5,1,0,2,4,1,1
F,25,11,969,0,0,4,3,2,4,3,5,0,2,4
M,25,12,314,3,3,0,0,0,5,0,0,0,2,1
M,25,12,279,1,4,4,4,3,4,0,3,5,4,0
M,25,1,405,2,0,0,5,5,2,2,0,5,2,0
M,35,0,582,1,0,0,2,5,0,2,1,1,0,0
F,56,19,871,2,3,5,3,5,5,5,0,0,3,4
M,56,7,452,1,3,5,5,1,4,3,0,5,0,3
M,25,2,334,0,0,5,1,4,4,0,0,2,3,2
F,25,7,473,2,0,5,2,1,3,1,3,0,0,1
F,56,0,349,5,3,2,2,2,1,0,1,2,0,2
M,45,11,132,3,0,0,4,0,2,5,5,0,0,0
F,56,4,640,4,0,5,0,5,0,5,0,0,2,2
F,56,12,616,0,2,5,1,0,3,5,3,5,3,2
M,25,0,132,4,3,3,3,0,2,0,0,0,5,0
M,35,5,550,4,4,1,4,4,2,3,5,0,0,5
M,18,17,286,4,0,1,1,0,1,0,2,4,5,0
M,45,3,802,3,3,0,5,4,2,4,4,3,5,2
M,25,4,480,5,0,4,4,1,1,2,5,0,0,4
M,18,1,782,2,3,1,5,3,0,0,0,3,0,4
M,25,9,492,3,0,4,2,4,3,4,0,1,4,2
M,25,19,287,3,2,2,0,0,1,3,5,2,4,0
M,25,14,977,0,4,4,1,5,0,2,0,2,3,3
F,25,6,985,4,4,1,4,5,2,2,1,1,3,3
M,35,0,16,3,0,0,3,0,1,1,4,3,0,0
F,35,1,666,3,0,3,4,3,2,0,0,3,4,5
F,25,17,435,0,1,4,0,0,4,0,0,3,0,0
F,35,0,704,0,3,5,1,2,5,3,3,5,4,0
M,25,11,802,1,4,5,4,0,4,0,1,1,3,0
F,45,4,109,3,2,2,3,0,4,0,2,3,1,0
M,35,14,830,3,1,5,4,0,2,0,0,1,0,0
M,35,20,914,4,4,1,4,5,0,0,5,1,4,0
F,56,0,417,1,0,3,3,2,0,4,0,0,0,2
M,56,2,674,0,0,0,1,5,5,2,4,0,2,2
M,50,7,294,2,4,4,2,4,3,0,4,0,3,5
F,35,1,793,0,0,4,0,0,3,3,1,4,4,1
F,1,0,838,3,1,5,5,1,4,2,4,2,5,3
M,18,7,726,5,0,1,1,5,1,2,0,4,3,0
F,18,20,405,0,0,1,1,3,5,0,5,1,4,1
F,35,20,580,2,0,5,1,5,5,3,4,5,5,1
M,56,11,141,0,0,5,3,0,4,2,4,4,2,0
M,56,14,53,5,0,0,5,0,5,5,2,2,2,0
F,25,13,534,1,3,5,2,2,1,1,1,0,2,3
F,50,13,466,0,0,0,1,5,0,0,2,3,0,1
F,45,7,328,0,0,0,2,5,2,2,0,4,1,3
F,50,17,660,3,2,2,2,1,1,0,3,5,3,3
F,50,5,334,2,3,5,2,0,5,4,0,1,2,0
M,25,1,231,5,3,1,1,0,2,0,0,2,0,0
F,56,8,193,4,0,5,5,0,0,2,4,4,4,3
M,25,5,447,2,3,4,3,0,2,4,0,5,0,0
F,35,20,201,1,4,1,2,0,4,5,0,0,2,4
F,25,0,943,0,1,0,4,5,3,0,4,1,1,3
F,45,0,346,0,4,3,4,0,3,4,0,1,0,0
F,25,0,530,5,1,2,1,2,0,2,3,1,0,0
F,45,19,190,1,2,1,3,2,4,4,4,0,1,4
M,35,17,590,4,0,5,2,0,0,2,0,5,5,0
M,25,0,143,4,0,0,1,0,1,3,0,4,2,2
M,18,16,804,5,2,0,5,4,5,1,0,0,2,1
M,25,4,48,4,2,0,0,2,5,0,3,3,5,0
