Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,56,5,18,0,2,3,1,3,0,0,0,4,0,3
M,35,4,424,5,0,3,5,2,3,5,0,0,5,0
M,25,2,524,1,1,1,0,5,3,4,1,5,2,0
F,35,1,178,0,0,4,0,0,0,4,3,3,0,2
M,25,19,800,3,0,0,3,4,0,0,0,4,5,3
F,56,0,973,0,0,0,5,0,3,4,1,0,5,0
M,25,1,245,2,0,0,2,0,4,1,5,1,0,1
F,1,14,115,2,0,1,0,0,0,3,5,0,0,0
F,45,7,775,0,0,0,5,5,3,4,4,4,0,3
M,50,8,551,3,1,4,0,0,3,5,0,0,4,0
F,56,20,245,1,4,1,5,4,0,0,5,3,0,0
M,18,8,802,2,4,0,3,0,5,4,0,4,4,3
F,45,7,327,2,4,3,4,3,4,0,0,3,5,5
M,50,18,805,1,1,0,4,1,2,2,5,3,4,5
M,50,14,330,0,0,2,0,2,3,0,2,5,0,3
F,1,12,190,3,0,5,1,0,4,3,0,3,2,2
M,50,10,81,5,2,0,5,5,2,3,0,3,2,0
F,45,0,629,3,0,2,4,4,0,2,5,0,1,4
M,35,9,88,2,0,2,4,1,0,5,0,4,2,4
F,25,12,720,4,3,0,5,2,4,3,3,2,0,3
F,25,6,69,1,4,5,0,1,3,2,2,3,0,3
F,35,3,381,3,0,5,0,0,3,2,1,1,5,3
F,18,16,756,3,0,1,3,3,4,2,0,3,2,0
M,56,13,197,3,3,1,0,0,4,2,5,5,5,3
F,35,3,301,4,2,5,4,0,3,0,1,4,0,0
M,18,0,131,0,4,0,2,3,0,4,1,3,0,4
F,56,12,856,0,0,0,1,0,3,0,2,4,5,3
F,35,14,856,0,0,3,5,0,0,3,0,3,4,1
F,56,6,959,1,0,4,0,0,4,4,2,0,0,1
F,50,15,197,3,0,2,0,3,0,5,4,1,5,1
F,18,4,157,3,2,0,4,0,3,2,4,0,2,3
M,50,11,16,0,0,1,5,4,2,4,1,4,5,4
F,18,5,580,3,1,5,5,3,0,2,0,2,1,4
M,50,10,90,0,1,2,0,5,1,2,5,4,5,0
M,35,20,970,2,3,0,3,0,3,0,0,4,3,0
F,18,14,168,3,0,4,0,4,3,1,1,4,4,1
M,1,17,530,0,0,1,0,0,2,2,1,0,0,4
M,45,7,758,0,0,0,3,5,0,5,5,1,3,4
F,1,14,972,3,4,1,3,0,3,4,4,5,0,0
F,25,14,941,0,1,2,0,0,0,4,0,3,0,0
M,1,12,480,5,0,1,3,0,1,4,5,3,2,3
M,18,6,240,2,0,1,5,1,0,5,0,5,5,3
F,35,20,240,3,2,1,0,0,1,3,0,5,2,1
F,25,14,465,3,2,5,5,0,0,3,2,3,0,1
M,56,6,111,0,2,4,0,3,3,5,4,5,5,4
M,50,5,986,4,3,3,2,0,4,5,0,0,2,5
M,56,17,983,2,0,4,2,1,0,0,2,5,2,5
M,50,8,937,0,3,2,2,2,0,0,3,4,0,1
M,50,14,640,0,2,3,4,0,0,4,2,4,5,0
F,45,12,128,3,0,2,0,0,0,0,2,0,4,0
M,50,16,652,3,2,1,0,0,0,2,3,5,0,4
F,50,17,6,3,4,3,5,3,2,4,5,0,4,4
F,18,1,794,0,0,4,1,5,4,5,0,3,2,2
F,35,16,919,2,1,4,3,3,5,4,1,1,0,3
F,18,4,165,2,0,4,5,5,5,2,2,4,4,0
F,35,20,347,4,1,3,3,0,3,4,4,2,0,4
M,1,12,6,0,0,5,5,4,0,5,0,4,5,4
M,25,9,452,3,1,4,2,4,0,2,0,5,0,0
F,50,5,168,4,0,5,0,0,0,3,4,0,4,3
M,1,10,326,2,1,4,5,1,0,3,0,5,4,1
F,45,17,584,1,0,5,0,1,3,0,0,5,4,4
M,50,20,275,3,0,4,2,0,1,4,0,4,0,0
M,25,0,803,3,1,0,0,5,2,3,0,1,5,1
M,45,0,24,0,1,0,0,0,2,4,3,3,0,0
M,25,13,111,5,3,0,2,1,4,4,0,0,2,2
M,1,10,959,5,4,0,3,0,0,2,4,3,5,0
F,56,10,987,0,0,4,0,0,1,5,1,0,0,0
F,18,8,166,0,0,2,2,1,4,0,0,4,0,2
M,50,4,485,0,1,5,0,1,0,4,5,0,0,3
M,56,20,70,1,0,0,2,0,4,5,1,4,0,4
M,56,1,972,5,0,3,0,0,2,0,0,2,0,3
M,25,10,208,0,0,0,0,4,4,2,0,2,0,1
F,25,7,532,0,1,1,5,5,5,1,3,4,0,0
F,1,2,165,4,4,3,0,0,0,0,2,3,3,3
M,45,11,245,1,4,3,5,1,0,1,3,5,5,3
F,1,19,972,5,2,1,2,5,2,0,4,2,3,3
M,1,0,277,3,2,0,0,0,5,2,0,3,1,3
F,50,9,221,5,3,4,0,3,4,4,0,2,5,0
M,1,20,708,0,0,4,0,0,0,4,2,5,2,2
M,50,16,421,4,2,4,2,1,0,5,4,5,5,0
M,50,12,741,0,0,5,0,4,3,0,0,4,0,1
M,25,2,6,0,3,4,5,0,4,0,0,1,1,4
F,45,14,953,0,3,4,5,0,4,4,0,2,0,4
F,18,6,224,0,3,4,2,0,3,4,1,3,4,4
M,25,13,551,2,2,4,5,0,3,2,1,5,0,2
F,56,2,402,2,0,5,0,0,0,1,0,5,0,0
F,35,12,234,0,0,5,2,4,0,0,4,4,0,0
F,18,2,118,0,0,2,1,0,4,5,4,4,1,4
M,1,9,483,0,0,4,5,4,4,1,4,2,3,3
M,56,14,272,3,3,2,0,4,2,5,0,4,0,0
F,18,8,136,2,0,3,4,0,3,2,0,5,0,0
M,50,1,201,1,0,4,5,2,3,0,3,4,2,0
F,45,0,662,0,3,0,3,0,4,5,0,1,0,3
F,1,7,815,0,0,1,5,3,4,2,4,1,4,0
M,35,12,146,3,2,4,3,5,4,2,4,5,2,0
M,18,18,605,0,2,4,0,2,3,5,0,3,0,2
M,45,19,917,2,3,2,0,0,2,2,3,0,0,3
M,45,3,178,0,3,0,0,0,2,4,0,4,5,0
M,50,1,931,0,0,5,1,0,4,1,0,4,0,4
M,25,15,910,3,1,0,0,0,4,3,2,2,3,4
M,18,6,33,2,0,4,3,1,0,4,3,3,1,5
M,1,5,843,1,3,0,5,4,5,2,0,0,0,0
F,35,7,229,1,3,5,3,3,4,4,1,5,4,5
M,18,2,170,0,0,3,0,0,5,2,2,0,4,3
F,1,1,303,2,1,3,1,5,5,3,4,4,4,5
F,18,13,957,4,0,1,5,4,3,2,2,0,0,0
F,50,19,319,0,0,0,3,4,3,5,1,3,2,0
M,50,19,100,1,3,4,5,1,3,2,1,0,1,3
F,25,7,770,0,0,0,0,5,0,0,0,4,0,4
M,18,14,799,1,1,1,3,0,0,3,1,4,4,3
F,50,0,53,0,4,5,5,0,0,5,3,5,0,1
F,18,8,148,1,1,2,4,0,1,1,0,3,0,0
M,1,19,554,1,0,4,1,3,1,1,0,2,5,0
M,1,15,223,4,1,3,0,4,0,0,2,2,2,0
F,1,4,782,1,0,1,0,1,3,2,0,1,4,3
F,35,10,131,3,0,4,0,2,5,0,3,4,0,0
F,56,10,531,0,0,4,2,1,0,0,1,5,0,3
F,1,8,992,3,0,1,0,4,5,0,0,3,2,5
F,18,14,880,0,0,4,0,0,4,4,1,3,5,2
M,56,16,273,5,3,0,3,1,3,2,0,4,0,3
M,35,0,88,2,2,0,3,4,1,1,0,0,0,4
F,1,11,968,0,0,4,4,5,0,2,0,5,0,0
M,18,2,80,1,3,5,5,3,3,4,0,3,2,0
F,56,11,777,0,2,4,1,0,0,2,0,4,2,2
F,18,1,498,0,0,0,0,5,3,5,0,0,2,3
F,1,12,313,3,3,0,2,0,3,2,1,1,2,0
F,25,1,372,4,0,0,2,1,0,4,2,4,4,0
M,1,12,279,3,1,0,0,0,5,0,2,3,0,0
F,25,16,494,4,0,1,0,0,4,2,3,1,1,0
F,56,18,975,1,4,5,5,4,2,0,2,0,0,4
F,1,3,211,5,3,4,3,4,1,4,3,3,0,0
F,50,16,993,5,3,2,5,4,3,4,0,5,0,4
F,1,3,534,3,2,1,0,0,2,0,1,1,0,3
M,25,14,701,0,4,0,0,0,4,3,3,0,0,3
M,1,13,118,0,1,1,2,3,0,0,0,2,2,3
M,45,5,983,2,1,1,4,1,0,0,0,0,4,0
M,1,11,627,4,0,2,4,0,0,5,4,4,0,0
M,1,7,488,1,0,1,5,4,0,3,3,1,0,0
M,45,17,435,2,4,2,3,4,1,2,1,0,3,3
F,18,11,662,2,4,2,5,1,5,0,0,5,5,0
F,35,4,74,3,1,1,4,3,3,1,0,1,3,2
F,35,8,402,1,2,0,2,0,3,0,5,3,0,4
F,1,3,802,5,2,0,0,1,2,4,4,3,0,1
M,35,14,108,0,0,0,0,4,4,2,3,1,5,3
F,45,4,178,2,0,4,0,4,0,4,3,5,0,0
M,35,8,481,0,2,1,2,5,4,3,0,1,5,1
M,25,15,234,0,0,5,0,0,4,0,4,4,1,0
F,50,2,327,1,2,2,1,0,5,2,0,0,0,4
M,50,20,196,5,0,3,0,5,4,1,1,3,0,0
M,18,10,347,2,0,4,0,0,0,2,2,3,0,5
F,56,10,146,1,0,3,0,3,4,3,0,5,0,3
F,35,19,700,1,2,1,0,2,1,4,4,4,0,0
F,1,13,212,1,0,4,0,0,0,0,0,2,0,0
F,50,0,495,1,4,1,5,1,0,5,5,0,0,0
M,1,18,902,2,4,4,5,4,0,1,4,4,3,4
F,56,15,224,0,0,3,0,0,5,0,2,2,0,4
M,18,2,940,3,0,2,0,0,0,1,2,3,2,4
M,18,0,334,1,3,5,0,0,0,0,0,3,1,4
F,50,16,772,1,3,1,0,4,0,3,2,4,5,0
F,25,2,371,1,0,4,5,0,5,5,4,2,5,4
F,25,10,947,1,4,0,0,3,2,0,0,4,2,2
M,18,1,171,0,0,5,1,3,3,3,4,0,4,4
F,1,8,674,3,0,0,5,1,2,1,5,4,0,3
F,25,12,442,0,3,1,0,0,3,5,2,2,0,3
F,25,0,6,1,1,1,5,3,5,0,0,0,0,0
F,25,6,856,1,0,1,0,0,4,4,1,1,0,4
M,1,18,674,0,0,4,5,0,2,4,1,3,4,0
M,50,4,98,0,1,0,4,5,3,4,4,5,0,2
M,25,2,674,0,0,2,1,0,4,1,3,1,0,0
F,50,8,66,1,0,0,4,5,0,4,2,3,0,1
F,18,18,857,3,0,1,0,0,0,5,2,3,0,5
M,18,1,590,0,0,1,2,0,2,2,0,5,0,5
F,50,1,115,1,3,0,5,5,0,0,5,5,2,3
M,1,15,173,5,3,2,1,2,3,4,0,3,4,5
M,1,16,108,2,1,0,0,1,0,4,0,2,0,0
F,1,3,765,1,3,0,1,0,0,3,0,5,0,4
M,56,3,458,1,2,4,4,3,3,5,0,5,0,3
F,1,1,165,0,0,2,0,4,3,0,1,3,2,4
F,25,20,323,0,2,4,0,0,4,2,2,0,5,0
M,35,7,261,1,0,0,1,1,0,0,4,5,0,5
M,1,4,735,1,1,4,0,4,3,4,5,3,0,3
F,50,5,373,1,1,2,0,3,2,5,0,4,1,0
M,18,11,908,0,3,5,4,0,3,2,1,2,3,0
M,25,18,74,1,3,0,3,4,3,4,5,5,0,4
M,50,17,98,1,0,0,3,0,4,5,0,1,5,2
F,18,1,211,2,0,3,5,5,5,5,0,3,1,0
F,1,3,132,2,4,4,0,0,0,1,2,3,5,0
F,56,19,805,2,0,4,0,5,3,2,0,0,0,1
M,50,7,16,1,3,2,4,5,0,2,0,4,0,4
F,56,18,590,1,4,3,5,3,5,0,4,0,5,2
M,25,18,457,0,3,0,5,1,3,0,4,4,5,2
M,50,3,997,0,2,3,2,0,0,0,0,0,0,0
F,1,7,941,0,1,2,4,0,0,1,0,2,5,5
M,1,3,741,1,1,0,0,1,0,2,2,2,0,0
F,35,11,640,1,1,1,1,0,3,4,0,4,2,4
F,45,7,606,0,2,4,0,0,5,4,0,4,0,1
F,1,16,480,4,0,5,1,2,0,4,4,5,0,4
M,50,12,910,0,3,5,5,0,0,0,0,5,0,5
M,25,4,532,2,0,0,0,0,3,2,0,3,1,0
M,56,13,560,0,0,0,0,0,3,3,5,5,0,2
F,56,0,244,0,3,0,5,3,0,1,2,2,0,0
F,18,12,853,3,3,0,5,1,0,3,0,0,2,3
M,50,10,797,0,0,5,3,0,0,2,5,4,1,0
F,35,9,597,1,0,2,3,3,2,4,3,0,4,1
F,18,18,813,5,0,0,4,1,4,2,0,2,0,0
F,56,13,969,5,0,0,0,0,0,4,1,0,4,2
F,18,15,430,3,0,1,4,4,3,2,1,0,0,0
F,1,19,523,2,0,3,0,4,0,3,0,2,5,4
M,18,2,157,1,0,5,1,0,0,4,4,5,0,0
F,18,20,555,0,0,5,0,4,4,0,0,4,2,0
M,25,5,616,0,4,0,0,0,2,0,1,4,4,4
F,18,3,235,3,4,5,2,0,3,4,1,2,0,4
F,18,0,430,5,0,1,0,4,3,3,2,0,0,5
M,1,9,146,2,0,1,0,0,1,3,5,4,2,0
M,45,19,6,0,0,0,4,0,0,0,5,1,0,0
M,35,19,969,0,0,2,5,5,3,5,0,4,0,4
F,25,14,132,2,0,5,0,0,3,3,1,0,0,2
F,1,5,549,2,0,0,5,1,2,3,1,0,0,0
M,45,14,987,3,0,4,2,0,5,2,0,5,0,4
F,18,13,904,0,0,0,2,0,2,4,0,1,3,1
F,25,3,660,0,4,3,0,0,5,0,0,2,0,4
M,18,9,581,1,0,1,0,2,5,4,0,0,0,2
F,25,16,146,4,2,4,4,3,1,3,0,2,1,0
M,18,3,131,1,3,1,3,5,4,3,3,4,0,4
M,1,2,836,0,4,2,5,0,4,0,2,5,0,4
M,25,16,503,1,0,1,5,4,5,4,5,1,2,0
F,18,15,85,2,1,0,0,1,2,0,5,1,0,3
M,50,12,80,0,0,2,4,0,4,0,0,4,1,0
F,1,5,436,0,0,0,3,0,1,0,0,0,2,4
M,25,7,790,2,3,5,0,2,4,3,2,1,1,4
F,1,1,224,3,2,1,1,0,4,1,2,2,0,3
M,1,1,778,2,4,0,5,0,3,4,1,4,4,0
M,25,10,750,0,0,0,0,0,4,2,0,2,5,0
F,50,2,625,0,0,5,5,0,2,0,4,0,0,3
M,25,14,224,2,4,1,0,0,4,4,1,4,5,0
M,25,19,381,3,0,4,5,1,0,0,0,2,2,1
M,35,20,433,4,0,0,0,0,0,1,4,1,4,1
F,56,17,170,2,1,2,5,4,0,4,0,0,5,3
F,1,5,229,4,2,0,1,0,0,1,2,5,4,5
F,18,7,80,0,0,1,3,2,1,3,0,1,5,0
M,45,20,466,2,3,5,3,1,3,0,5,4,5,0
M,25,12,157,4,4,4,3,3,5,4,0,1,4,3
M,50,11,977,0,0,3,1,0,0,0,1,5,4,0
F,25,4,830,0,0,3,0,0,0,0,0,0,4,1
F,35,0,120,0,0,3,0,5,4,0,0,0,0,5
F,25,10,493,0,4,4,1,0,4,0,4,2,0,0
M,35,9,525,0,3,5,1,5,4,4,1,3,0,0
F,35,16,983,1,0,2,5,3,0,2,0,5,0,3
F,35,4,980,0,0,1,0,3,0,3,0,0,0,0
M,1,16,48,5,1,3,3,0,5,2,0,2,4,1
M,25,13,236,5,0,1,0,0,5,5,0,3,4,0
M,50,14,965,0,0,3,0,1,3,5,0,4,1,4
M,45,13,946,0,0,5,0,0,2,0,3,0,5,0
M,35,18,987,0,2,0,0,0,0,2,3,1,2,5
M,50,15,396,1,1,4,5,3,5,2,2,1,4,0
F,50,20,37,0,0,0,4,0,4,2,4,2,0,2
M,56,3,805,4,0,1,5,4,0,0,4,3,0,2
F,35,13,910,1,0,4,0,0,1,4,4,2,4,1
M,35,3,992,0,2,3,1,2,0,0,4,0,2,3
F,25,4,743,1,3,4,5,2,5,3,2,4,0,3
M,18,3,290,0,0,1,0,4,0,2,1,3,0,0
M,18,10,85,5,0,0,0,0,3,2,4,5,0,5
M,25,1,115,1,1,3,4,4,4,4,0,0,5,5
F,1,11,895,1,2,1,0,4,1,0,2,2,2,3
F,35,7,641,3,0,0,0,0,4,4,1,0,4,0
F,25,14,959,1,4,3,1,0,5,2,0,5,5,0
M,25,14,857,0,0,4,0,0,0,5,2,5,4,4
F,35,17,88,1,3,1,0,5,0,2,0,3,0,4
M,18,4,461,0,0,0,5,4,0,3,1,3,0,0
M,18,18,916,4,2,0,4,0,2,0,0,3,0,0
F,18,4,27,2,0,0,0,4,4,4,4,0,0,0
M,35,4,674,0,1,3,0,4,3,5,3,1,1,0
F,56,4,313,0,3,0,0,5,3,0,0,1,0,0
F,25,10,940,1,2,0,4,2,0,3,4,2,5,0
M,18,10,121,0,0,4,0,0,0,4,0,1,4,4
F,45,13,740,0,4,4,0,3,2,3,3,0,2,2
F,45,11,970,2,4,2,4,4,0,3,2,4,4,5
F,56,2,459,3,0,0,4,0,2,4,3,3,0,1
M,25,8,840,0,2,3,0,4,4,4,1,2,0,5
F,1,17,983,1,0,3,1,0,2,3,4,0,0,3
F,1,7,554,3,3,1,1,0,4,4,0,2,0,4
M,45,7,434,4,0,1,3,3,0,0,1,5,0,0
M,18,9,894,1,4,0,4,0,0,1,5,0,2,0
M,56,6,253,1,1,1,1,4,3,0,0,4,0,3
M,45,11,240,2,0,4,0,5,5,1,3,1,0,0
M,18,13,871,3,0,0,2,1,2,0,3,5,2,2
F,18,14,600,0,0,0,0,0,2,0,4,5,0,4
M,18,7,930,1,2,0,0,0,2,1,4,4,1,3
F,35,18,128,2,4,1,0,1,4,4,3,0,0,4
M,35,13,750,2,2,5,5,2,1,3,4,4,5,0
M,25,1,427,2,3,4,1,1,0,2,3,4,3,1
M,50,4,146,0,3,5,0,0,2,1,2,3,1,4
F,25,16,462,3,0,4,0,4,3,2,4,5,0,0
F,50,11,56,3,0,5,5,0,0,5,2,5,4,0
F,56,18,379,4,0,1,1,3,0,4,2,0,0,4
F,18,14,236,3,1,4,2,3,3,2,0,0,5,5
M,50,4,550,4,0,1,3,3,5,4,0,3,4,1
M,18,16,105,0,1,0,3,3,0,2,0,2,0,3
F,1,14,581,1,2,1,0,3,3,0,1,3,4,0
F,18,17,953,0,0,5,0,0,3,3,1,3,0,0
M,56,3,186,0,2,0,5,3,2,0,0,5,2,5
F,45,18,307,0,4,2,5,1,3,0,0,5,0,4
F,35,5,98,1,0,4,3,1,2,3,2,5,2,5
F,18,15,282,2,0,1,0,0,4,4,0,5,0,0
M,1,11,337,4,0,0,0,0,3,4,0,3,2,0
M,18,6,891,1,2,0,5,5,0,5,3,5,0,0
F,35,12,275,1,1,1,0,3,1,2,0,4,4,4
M,50,4,100,5,0,5,0,0,4,5,4,3,0,0
F,1,20,370,5,3,2,5,0,3,5,1,3,5,5
M,35,2,735,4,0,4,0,5,4,5,4,3,0,2
M,1,1,146,1,3,5,5,0,4,3,4,2,5,0
F,18,15,633,3,2,5,4,0,0,0,0,0,0,0
F,18,3,480,3,2,1,0,3,3,3,2,4,4,0
F,56,15,524,1,0,2,5,1,4,2,1,3,4,0
F,35,3,20,5,3,1,0,2,1,0,3,4,0,4
M,1,17,296,0,0,3,0,0,1,0,0,1,2,0
F,35,20,234,2,3,1,5,2,4,0,2,4,0,0
F,1,19,314,4,2,5,5,3,2,0,4,2,0,3
M,18,2,782,0,0,4,0,0,0,4,0,2,0,0
F,1,9,275,3,3,1,0,3,4,0,3,0,0,4
M,35,3,685,0,0,0,2,0,3,0,4,4,1,0
M,1,10,907,3,0,0,5,5,5,0,3,3,0,4
F,56,10,794,1,0,4,0,5,2,5,0,4,4,0
F,18,12,992,1,0,1,5,3,0,3,1,3,5,4
F,18,7,856,0,1,5,0,0,1,1,5,5,0,4
M,18,4,750,4,2,1,5,2,0,5,1,2,0,3
F,18,15,616,0,0,0,0,0,0,2,3,4,0,4
M,25,3,547,2,2,1,0,0,3,3,2,2,0,2
M,25,8,432,3,3,0,5,0,5,4,0,4,0,0
M,25,18,136,5,0,4,0,4,3,0,3,4,0,1
M,35,1,379,2,1,0,3,1,0,0,0,3,1,3
M,25,2,498,0,3,3,0,2,1,4,1,0,2,2
F,25,6,603,0,0,0,1,0,2,2,1,2,0,4
F,50,16,794,0,3,2,0,0,3,2,0,4,0,3
F,18,15,498,1,2,1,5,2,0,2,2,5,0,2
F,1,16,65,3,0,2,0,0,0,2,1,5,0,0
M,35,20,88,0,4,1,5,0,0,5,1,4,0,5
M,18,4,26,0,0,4,0,0,0,0,1,2,0,2
M,25,9,380,0,4,1,0,0,1,1,2,0,1,3
F,35,7,77,4,2,0,5,5,0,2,0,2,0,0
F,50,7,974,4,3,5,3,0,0,4,5,3,0,0
F,35,19,396,4,2,0,0,2,3,0,0,3,3,2
F,1,19,987,3,3,4,5,5,0,4,3,0,5,3
M,18,15,307,0,0,4,0,0,0,0,4,2,0,0
M,25,4,800,0,0,0,5,1,0,4,1,5,4,0
F,35,16,279,5,1,0,0,0,4,3,1,0,4,0
F,25,17,20,0,2,0,4,4,0,0,2,0,0,1
F,50,2,740,1,2,2,3,4,3,2,1,1,4,2
F,45,2,279,5,0,3,0,3,3,5,1,0,4,0
M,50,13,930,0,2,0,0,0,0,4,0,3,2,1
F,1,4,23,1,3,1,3,3,1,3,0,1,2,3
M,18,19,941,3,2,1,0,1,0,2,5,3,0,3
F,50,19,80,0,1,1,5,0,4,2,4,1,0,3
M,18,19,131,5,0,5,3,0,0,5,0,1,1,0
M,25,2,279,3,3,4,2,0,4,0,1,2,5,0
F,50,14,923,0,0,1,1,0,3,4,4,0,0,3
M,45,17,924,5,3,2,2,5,0,0,0,0,0,5
F,35,17,157,3,4,2,1,5,2,3,4,0,4,0
M,35,12,197,1,0,5,1,0,0,0,3,4,5,3
F,45,9,20,0,0,0,0,1,3,3,1,4,0,0
M,50,0,953,2,0,2,5,4,1,0,4,3,1,1
F,25,14,301,4,0,5,0,1,0,4,0,3,2,0
F,50,0,229,1,0,0,1,4,4,0,4,3,5,0
M,35,7,631,3,4,1,0,0,5,2,0,4,4,4
