Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,1,14,193,0,0,0,0,0,4,1,0,0,0,5
M,1,17,354,0,1,0,0,0,4,3,0,0,3,0
F,25,4,434,0,0,5,0,0,2,3,3,4,0,0
F,25,14,871,0,0,5,3,1,2,5,1,0,4,3
M,45,9,402,1,1,3,4,0,2,2,4,3,1,3
M,18,15,815,0,3,4,1,3,0,2,0,2,3,0
F,25,6,319,0,0,1,0,0,0,3,0,1,3,0
M,25,15,547,0,0,3,0,4,0,3,3,0,5,0
M,35,2,377,0,0,3,0,0,0,0,0,0,5,5
M,56,18,10,5,0,5,2,4,5,4,0,4,5,1
F,56,11,228,3,0,0,2,0,0,0,4,4,3,0
M,1,11,540,1,0,4,0,2,4,4,4,4,0,0
M,25,14,720,1,0,2,0,0,3,1,3,1,0,5
M,50,10,967,1,3,1,3,0,3,1,2,5,2,0
F,1,3,69,2,0,3,0,0,2,1,3,0,0,0
M,56,14,441,2,0,2,5,3,0,1,0,0,3,0
M,18,10,853,0,0,2,0,0,0,4,0,1,0,0
M,1,4,581,0,0,3,3,1,4,4,0,0,5,0
M,56,20,863,3,3,0,0,0,3,4,4,0,0,5
M,35,2,186,1,4,0,4,4,3,4,4,5,5,3
M,18,4,312,3,1,3,3,3,3,1,2,5,4,2
M,18,2,787,0,0,4,0,0,2,5,0,0,3,0
M,56,1,207,0,0,5,3,3,3,3,0,4,0,3
M,45,18,740,5,3,1,1,4,0,2,5,3,3,5
M,25,6,833,3,0,1,2,0,2,4,0,4,0,4
M,50,2,63,0,0,1,0,3,0,4,2,3,0,3
M,45,6,627,1,2,5,0,0,2,5,4,4,0,0
F,56,15,220,2,1,1,0,5,2,4,4,0,1,0
M,25,16,597,0,3,5,2,0,3,2,0,3,1,0
M,56,15,26,0,0,5,4,0,4,3,4,1,0,3
M,50,0,551,0,2,5,1,2,4,3,5,5,0,5
M,45,7,553,0,1,5,5,4,0,5,2,2,2,2
M,35,9,813,4,0,1,0,2,4,5,2,5,1,1
M,35,1,140,0,0,0,3,0,2,1,2,2,0,0
M,25,19,782,5,2,3,0,0,3,3,0,3,4,3
M,56,11,457,0,0,5,0,0,3,3,0,1,0,0
M,18,0,79,5,2,4,1,5,2,0,2,3,4,1
M,50,5,972,5,0,4,0,0,0,5,0,5,0,0
M,25,0,473,3,0,2,0,0,3,3,0,4,0,3
F,50,7,121,0,0,5,0,0,0,3,0,0,5,0
M,25,11,990,0,0,1,3,0,0,2,0,5,3,0
M,25,14,902,0,0,5,3,5,0,1,4,5,1,2
F,45,15,141,3,0,0,0,0,0,4,3,0,0,0
M,1,20,498,0,0,3,2,1,3,0,2,0,0,0
M,56,7,272,2,0,0,1,5,1,5,4,3,1,1
F,50,5,447,4,2,0,0,3,0,0,2,4,4,3
M,1,15,282,2,0,5,0,2,0,4,3,2,4,3
F,56,4,616,1,2,5,0,3,4,4,2,3,5,1
F,56,7,190,0,2,4,3,5,5,4,5,5,5,2
F,45,13,273,0,0,5,5,0,2,4,5,4,0,3
F,50,4,402,0,0,3,0,0,5,4,0,0,0,2
M,1,4,122,1,0,0,1,4,5,3,3,2,3,4
F,25,0,957,3,2,5,1,0,3,4,0,3,5,3
M,35,5,559,0,0,2,0,0,0,3,0,1,0,0
F,1,13,990,0,0,4,3,0,0,4,0,0,4,1
F,56,15,993,0,3,0,0,0,0,4,0,4,5,0
M,50,1,150,5,0,1,2,4,0,4,2,4,1,0
F,18,0,165,0,0,4,0,0,0,2,1,3,4,0
F,45,11,349,0,1,0,0,4,4,4,0,5,1,3
M,18,5,396,0,0,3,0,1,0,3,0,5,0,0
M,18,1,598,5,0,0,0,0,3,4,0,1,0,0
M,25,15,968,1,0,3,0,0,0,5,0,0,0,0
M,35,15,809,3,3,3,0,4,2,3,0,3,2,3
F,35,3,971,0,3,4,1,0,3,0,0,5,4,3
M,50,3,471,0,4,5,1,0,0,2,2,2,2,3
M,35,11,967,2,2,1,1,0,5,4,4,1,5,4
M,35,17,215,0,0,5,1,4,3,1,4,2,0,0
F,50,0,486,3,1,5,0,5,3,1,0,3,2,3
F,35,1,442,2,0,2,1,0,0,4,0,3,4,3
F,25,0,966,5,3,0,1,2,5,4,1,3,3,0
M,35,0,928,5,4,1,2,4,4,0,3,5,3,2
F,18,11,120,0,0,0,4,1,0,3,1,2,2,0
M,25,14,957,1,0,4,2,0,0,3,4,2,5,5
M,18,5,421,4,0,5,0,5,0,0,3,4,1,3
M,56,14,627,0,0,2,3,0,4,5,0,4,0,3
M,50,17,991,5,0,4,2,0,4,1,0,0,1,5
M,1,4,490,1,2,5,4,5,0,2,2,4,5,0
M,56,2,336,0,0,1,0,4,0,1,0,0,0,0
M,1,1,196,0,4,2,5,2,5,4,1,5,2,0
M,25,17,959,0,0,1,3,0,2,4,0,5,0,0
F,56,20,234,0,0,3,0,0,3,4,3,0,0,0
M,25,7,743,3,2,4,1,0,0,4,0,1,2,4
M,50,5,480,0,0,1,0,2,0,5,1,2,4,3
M,50,4,780,0,0,2,3,0,0,0,0,4,0,0
F,50,17,951,1,1,2,3,4,0,5,4,5,4,3
F,1,15,104,0,0,2,0,4,3,4,3,0,1,3
M,35,18,551,4,0,0,0,0,0,2,0,4,4,3
M,56,7,231,5,0,4,1,0,2,2,0,4,4,3
F,45,17,41,4,0,0,1,0,0,4,0,4,0,0
F,50,19,857,0,0,1,3,0,0,4,0,2,4,3
F,18,14,346,3,0,0,2,2,5,3,3,3,3,1
M,35,2,112,0,1,5,0,0,2,4,0,1,5,3
F,18,8,957,1,0,5,4,0,2,4,0,0,2,2
F,35,17,100,0,0,2,0,2,0,3,0,4,0,0
M,25,10,307,5,0,1,2,0,1,3,3,2,0,0
M,45,3,974,3,1,3,4,4,3,4,0,4,5,0
M,18,17,337,1,0,1,1,0,0,3,3,3,0,0
M,35,5,146,0,3,4,3,0,4,4,4,2,0,2
M,45,11,279,3,2,1,1,2,3,5,0,2,4,3
F,50,16,62,2,1,4,3,0,0,3,2,3,4,3
F,1,20,894,1,0,2,2,0,3,1,3,4,0,0
F,56,2,453,0,2,5,0,1,0,3,1,3,2,3
F,18,2,840,0,0,1,4,3,3,1,0,4,0,0
F,45,12,527,5,3,5,1,1,0,4,0,3,5,0
F,1,11,492,3,0,1,4,2,2,4,2,1,1,3
M,18,12,953,2,2,2,3,1,5,0,4,2,2,4
M,25,20,77,1,0,2,0,2,1,3,3,3,5,5
M,45,15,42,0,4,3,0,0,2,5,0,0,0,0
M,18,9,910,0,4,3,4,2,1,3,0,3,4,2
F,50,11,235,2,4,2,3,4,0,4,4,1,4,4
M,35,7,232,0,1,4,0,0,3,0,2,0,3,5
F,45,16,128,5,0,5,0,0,2,5,0,0,4,3
M,50,6,494,0,0,2,0,0,4,2,0,4,1,0
F,18,9,610,1,0,5,1,0,3,3,4,0,2,0
F,25,2,618,2,0,0,3,0,0,5,0,2,4,3
M,35,20,501,0,2,3,0,3,2,1,0,0,5,5
M,45,2,141,1,4,1,2,2,2,5,3,1,4,3
F,35,20,930,5,3,2,0,1,3,4,0,4,0,3
M,18,14,121,0,0,4,0,0,4,4,0,0,4,0
M,1,3,580,0,0,2,0,1,2,4,4,3,0,5
F,50,17,62,5,0,3,1,2,4,1,4,4,0,0
M,50,20,352,0,3,5,3,3,0,4,0,1,2,4
F,35,12,457,1,0,3,0,5,1,5,3,4,0,3
M,1,1,229,4,4,0,0,0,0,2,0,0,0,0
M,45,20,110,1,0,5,1,0,3,4,1,2,0,1
F,50,3,430,0,2,5,0,5,3,0,4,0,0,0
M,56,13,613,3,0,2,5,1,5,2,5,3,2,0
F,50,11,933,0,0,1,0,0,0,1,0,4,2,0
M,25,2,782,0,0,3,3,0,0,5,0,4,0,0
F,45,11,853,1,0,2,0,0,5,4,1,0,0,0
M,45,11,924,2,2,5,3,0,0,1,0,3,0,3
F,50,19,924,3,4,3,1,1,4,1,0,3,0,3
F,50,9,598,0,0,2,0,0,3,3,0,5,0,0
F,18,15,544,3,0,4,0,0,0,5,3,5,4,1
M,25,15,841,3,0,5,1,4,5,3,2,4,5,0
M,56,13,231,1,0,2,1,1,4,5,2,4,0,3
F,35,17,730,5,0,2,0,1,3,4,4,4,1,0
M,56,1,926,0,0,3,2,0,0,4,1,2,4,4
M,25,16,840,0,0,3,1,2,1,5,1,4,5,0
M,25,17,547,0,0,5,2,4,3,4,4,5,4,0
F,18,13,972,0,3,5,2,0,3,1,1,4,2,2
M,1,12,957,2,0,1,5,3,0,4,0,0,4,3
M,25,18,433,0,0,0,1,0,4,3,0,5,5,3
M,1,20,98,0,0,0,1,0,5,2,5,5,3,5
M,1,9,805,1,3,5,4,5,2,3,3,0,1,5
F,25,4,950,3,2,1,1,1,4,2,1,5,2,4
M,56,3,63,0,1,4,3,1,0,2,0,1,4,0
M,56,11,761,3,2,0,0,2,4,4,1,1,1,1
F,45,14,98,1,3,2,2,0,3,3,2,4,0,0
M,50,17,427,2,0,0,0,0,0,3,0,5,0,0
M,1,12,361,0,0,0,0,5,2,2,5,0,0,0
M,35,14,463,0,1,1,1,0,0,5,0,0,0,0
F,1,14,492,3,0,5,1,0,2,3,0,2,2,1
F,50,20,590,2,0,5,0,0,0,3,0,4,2,0
F,56,1,756,3,0,1,0,0,4,3,0,4,0,3
F,1,8,744,0,0,0,3,0,0,5,0,2,4,3
F,45,17,502,0,0,0,2,0,2,2,2,5,0,5
M,18,13,497,0,3,0,3,0,3,4,0,5,0,2
M,25,2,191,1,3,2,1,4,2,4,3,3,2,3
F,35,20,453,5,1,5,5,0,3,4,0,2,1,4
M,50,18,440,5,1,2,0,0,0,2,0,1,4,3
F,45,11,128,5,0,5,0,5,0,1,2,3,3,2
F,50,20,103,0,3,4,5,3,2,5,2,4,0,0
M,35,3,220,5,3,4,3,0,0,4,0,3,2,0
F,45,1,280,2,0,0,0,1,1,2,4,2,1,2
M,50,11,462,0,1,1,0,0,3,4,0,5,0,0
F,1,15,65,0,0,5,3,2,0,0,0,3,0,0
M,45,13,942,0,2,0,0,0,0,2,5,5,2,4
M,25,10,520,0,3,5,1,1,3,5,3,0,2,0
F,25,8,244,0,0,2,3,2,5,2,3,4,1,3
M,45,1,524,0,3,1,2,0,2,4,0,1,0,4
M,35,5,193,4,0,5,3,4,0,3,0,2,1,4
F,25,6,600,3,2,3,3,0,2,5,0,4,5,0
F,18,15,108,1,0,5,0,0,1,5,0,0,0,0
F,50,1,612,3,3,1,5,1,2,5,4,4,5,0
F,56,12,954,0,1,3,3,0,0,1,5,1,2,3
F,50,8,13,0,0,1,1,4,3,4,4,3,0,0
M,35,15,524,0,0,0,1,0,0,3,0,5,0,0
M,56,1,211,5,3,3,0,1,5,5,2,2,0,4
F,56,9,372,0,0,2,1,0,0,2,0,2,4,2
F,25,4,406,1,0,4,4,0,4,3,3,2,5,0
F,18,13,744,0,0,3,1,3,0,3,0,0,0,4
F,1,17,30,0,3,5,0,2,4,4,2,5,5,1
M,35,17,539,0,0,1,5,0,2,2,3,0,1,1
M,25,13,631,1,0,1,3,0,2,5,5,1,1,0
M,25,0,555,0,0,5,1,3,3,2,0,1,3,5
M,50,9,900,2,0,1,3,0,3,2,0,0,0,0
M,1,3,431,3,2,1,0,0,0,3,0,5,4,3
F,1,12,460,0,4,2,2,3,5,2,2,4,0,4
F,1,2,12,2,0,4,3,1,5,3,1,0,0,3
M,56,6,337,0,0,1,5,0,1,4,0,4,0,0
F,1,15,76,0,2,1,1,0,3,4,4,0,0,0
F,45,10,557,3,1,0,0,0,3,2,5,1,0,4
M,50,12,21,2,0,0,2,1,0,4,1,4,5,0
F,18,1,940,3,1,1,0,2,0,3,3,4,2,0
M,18,19,847,1,2,4,3,3,2,0,5,2,5,5
M,56,20,376,0,0,1,0,0,2,2,0,5,0,0
F,1,17,681,1,0,3,5,3,4,5,1,5,5,1
F,35,2,354,0,0,1,0,0,4,3,0,1,0,0
M,56,17,302,4,0,0,1,0,2,3,5,5,0,4
M,18,16,372,1,3,2,0,5,2,5,2,5,5,2
F,50,0,780,0,0,3,0,0,1,0,5,5,3,5
F,45,3,84,0,3,3,1,4,0,5,3,3,0,5
F,18,16,337,0,3,1,0,0,0,0,0,0,4,0
F,25,11,777,0,0,0,2,4,3,1,4,2,0,0
M,18,3,331,0,4,3,1,4,0,3,1,0,5,0
M,35,11,975,5,0,5,1,0,0,1,0,1,4,4
M,56,15,490,0,0,4,3,0,0,0,0,1,0,0
M,45,14,906,0,3,1,3,0,0,5,0,5,3,0
F,1,4,276,0,0,5,4,1,0,0,0,0,1,0
F,35,4,951,4,0,0,0,0,2,1,2,5,0,0
M,1,8,128,0,0,1,0,0,4,2,3,0,0,0
M,35,18,417,0,0,3,0,1,3,1,3,5,0,0
F,50,19,89,3,0,0,0,5,2,3,1,3,2,3
F,1,0,730,0,0,4,0,0,0,0,4,0,0,0
F,35,20,434,3,2,1,3,1,0,1,5,5,4,3
M,50,19,600,5,2,5,0,0,0,3,0,3,0,0
F,35,14,969,1,4,2,1,0,2,4,3,2,1,2
M,56,15,982,5,3,0,1,5,0,2,0,0,0,0
M,45,19,481,0,0,4,3,2,1,3,0,4,0,0
F,18,19,590,5,4,4,3,1,4,1,2,1,0,1
M,56,2,606,3,0,1,2,0,0,4,0,4,0,0
M,25,6,722,0,0,3,0,0,3,1,0,3,0,0
M,25,2,287,1,4,5,0,4,0,4,0,5,4,5
M,45,1,820,4,4,3,2,1,3,1,5,4,0,0
F,35,15,544,0,0,3,0,5,2,5,3,0,0,0
F,50,20,633,0,0,5,4,0,3,4,0,0,2,0
M,18,1,605,5,2,0,0,3,4,1,5,4,5,3
M,56,9,935,0,0,0,0,0,0,1,0,0,0,1
M,50,2,604,0,0,5,0,0,2,3,0,0,5,3
F,45,0,674,0,0,2,0,0,3,0,0,1,0,0
F,18,12,294,2,4,2,4,5,0,2,0,4,3,5
M,1,5,306,3,2,0,0,0,3,2,0,3,0,0
M,18,2,949,0,0,2,2,1,0,1,0,3,4,3
F,18,20,330,0,0,5,2,0,3,4,1,1,0,0
M,35,11,33,0,0,2,3,1,0,3,4,5,0,0
M,56,11,894,2,2,2,0,1,0,2,0,4,0,0
F,1,2,875,0,1,4,3,3,1,0,3,2,3,1
M,50,3,805,2,0,5,0,1,0,2,0,1,0,3
M,18,9,405,1,0,4,0,0,0,2,0,3,0,0
M,45,0,358,1,0,2,3,0,1,0,5,0,5,3
M,56,1,83,0,2,5,3,0,3,4,0,3,0,0
M,35,16,437,0,1,3,2,4,3,1,1,5,1,0
F,25,8,190,5,0,1,4,0,4,5,0,2,2,3
M,45,15,956,2,4,5,0,4,4,1,0,3,5,3
M,56,7,838,1,3,0,3,1,0,2,0,0,2,2
M,25,9,558,0,0,2,0,0,2,0,0,2,0,0
M,50,7,633,1,0,1,5,0,2,1,0,0,1,0
M,18,14,382,1,0,5,4,0,0,5,5,1,5,3
M,35,18,210,0,0,3,0,0,0,0,0,1,1,0
M,45,9,196,3,1,0,1,2,0,0,4,1,2,0
F,45,8,666,3,2,0,0,4,4,1,1,2,1,5
M,45,11,297,0,3,4,4,5,5,1,2,4,4,5
F,50,2,957,0,4,0,3,5,4,5,4,2,3,5
M,1,0,294,5,2,4,4,0,2,1,4,2,5,0
M,56,12,109,0,0,0,4,3,4,0,2,5,4,0
M,25,0,503,0,1,5,3,0,2,4,0,4,3,0
F,1,15,294,5,0,2,5,4,0,4,1,1,1,4
M,45,4,206,0,0,0,1,0,0,0,0,4,0,0
M,56,18,652,2,1,0,5,2,4,1,3,3,2,3
F,18,3,939,3,1,4,2,3,2,4,2,3,3,0
M,50,1,112,5,0,2,4,0,1,5,4,4,4,3
F,35,12,98,0,0,0,4,0,0,5,0,5,0,0
F,56,8,704,0,0,4,1,0,4,5,3,1,3,0
M,56,2,921,3,1,4,1,2,0,3,1,3,1,3
F,45,10,372,3,0,3,4,1,3,4,2,0,0,0
F,56,4,631,5,0,1,0,0,0,1,2,0,0,1
F,50,15,28,0,1,0,0,0,3,1,3,0,0,1
M,1,11,211,5,2,4,1,0,3,0,4,0,4,4
M,18,20,65,1,2,4,0,0,0,2,0,4,5,0
F,50,15,598,3,0,1,1,4,5,5,5,3,0,0
M,45,11,701,2,1,1,0,0,4,4,0,2,3,0
M,45,14,970,3,0,1,0,0,2,2,0,4,0,0
F,50,11,945,1,0,0,1,0,3,1,1,1,0,4
M,56,1,282,5,1,0,0,0,3,5,5,2,4,3
M,50,12,946,3,0,0,0,4,1,0,4,1,0,1
F,25,16,285,0,3,4,5,0,4,2,0,3,0,0
F,18,4,294,1,0,4,0,0,2,5,0,0,0,0
F,1,4,540,0,0,3,0,3,0,3,0,0,3,0
F,50,11,85,3,0,0,0,0,0,4,0,3,1,0
F,56,6,800,2,0,5,2,0,3,2,3,1,0,0
M,50,0,957,3,0,3,2,1,0,3,1,2,5,2
M,25,10,928,3,0,4,5,0,3,2,0,4,5,3
M,35,17,630,2,2,4,3,0,2,0,0,5,0,3
M,1,0,431,2,0,3,0,1,0,3,4,3,0,0
M,50,10,488,1,0,1,1,0,3,2,3,4,0,0
F,45,2,942,3,0,2,3,0,4,0,0,3,5,3
F,45,11,190,3,0,5,3,0,5,4,0,4,0,0
M,50,7,920,1,0,2,3,0,2,4,0,3,0,0
M,1,3,931,1,4,3,2,1,4,2,0,5,2,1
M,56,0,857,2,1,1,3,1,2,0,2,2,1,0
M,18,13,726,1,0,0,1,4,1,2,4,3,5,0
F,35,3,175,2,1,5,4,5,5,3,0,2,5,0
F,1,11,297,2,3,0,3,4,4,3,5,2,1,1
F,56,5,447,0,2,0,2,0,3,4,0,2,0,5
M,18,18,85,3,2,5,0,1,4,4,4,1,1,0
M,35,4,870,5,3,4,1,0,3,3,2,5,3,0
M,56,17,920,3,0,0,2,0,3,5,0,3,0,3
F,1,16,972,2,4,4,5,3,4,5,0,0,5,0
M,45,19,196,2,1,5,0,0,4,1,3,0,3,5
F,56,9,21,0,2,3,1,1,2,1,1,5,1,5
M,35,11,800,5,4,4,0,1,3,2,1,0,0,3
M,25,19,980,2,2,3,5,0,4,2,5,5,1,1
M,18,15,300,3,3,1,3,2,4,4,3,1,3,3
F,25,14,773,1,4,2,4,0,0,1,4,5,1,1
M,1,7,253,3,2,5,2,4,4,2,4,0,0,2
M,1,15,921,0,3,3,3,1,2,4,1,0,0,0
M,56,3,434,0,4,4,1,5,0,3,1,4,5,0
M,50,14,193,5,3,5,1,1,5,5,4,5,4,3
F,50,3,581,5,0,1,0,0,0,4,0,0,0,0
F,18,0,735,5,3,2,0,0,4,3,4,0,0,1
M,56,15,840,4,1,5,3,0,0,1,0,4,0,0
M,35,12,127,5,0,4,5,0,4,5,1,3,2,0
M,50,1,863,2,1,4,3,0,0,2,3,5,4,1
F,45,18,70,0,0,1,0,0,3,3,0,0,0,0
M,35,20,56,0,4,2,3,0,3,2,3,3,0,2
M,25,7,152,5,0,4,0,0,0,2,0,5,0,3
F,1,2,524,1,0,5,4,1,0,2,4,5,4,4
F,45,11,82,0,0,4,3,1,0,1,1,1,4,5
M,25,1,950,0,0,5,0,0,2,2,0,4,0,0
F,35,10,121,4,1,5,3,0,4,3,0,3,0,0
M,45,9,54,1,3,4,5,0,4,4,0,1,0,0
M,50,7,604,1,2,4,0,4,4,2,3,3,5,2
F,56,4,279,0,0,0,3,0,0,3,0,0,5,0
F,25,9,69,1,2,0,0,0,2,5,5,3,4,0
F,56,19,461,1,4,1,4,0,4,3,2,0,4,2
F,50,4,618,1,0,0,3,0,3,5,0,1,0,0
M,1,1,945,0,3,3,1,3,4,1,2,1,4,3
F,25,17,581,0,2,5,5,0,2,1,0,5,0,0
F,35,0,63,0,3,3,0,5,2,4,5,5,1,3
M,25,15,954,0,4,5,0,0,0,2,1,5,0,0
M,18,17,453,0,0,0,1,0,3,0,0,0,1,5
F,18,8,144,0,0,0,1,3,4,0,0,3,0,0
M,25,17,631,2,1,4,0,4,3,0,4,1,1,3
M,18,19,128,2,0,1,2,0,1,4,3,5,0,0
M,45,19,778,0,0,1,0,2,1,2,0,4,5,0
M,1,14,229,0,3,4,4,2,0,3,4,5,4,3
F,56,16,557,0,0,3,3,0,2,2,0,0,2,0
F,56,18,430,5,0,5,4,1,0,3,0,3,1,5
F,56,5,803,2,2,0,1,0,4,1,0,1,0,3
M,56,11,770,0,3,0,4,1,5,1,4,3,0,3
M,50,7,772,5,3,3,2,0,3,1,0,4,5,0
F,1,9,362,0,1,5,0,3,0,0,0,2,5,0
M,25,12,772,3,0,4,0,4,2,3,1,3,5,3
F,56,13,328,1,0,2,0,0,3,1,0,4,0,0
F,35,0,197,0,0,4,3,0,0,5,0,4,0,3
M,50,9,473,2,1,4,5,2,3,4,4,2,0,5
F,25,1,972,3,0,5,1,1,3,0,3,4,3,0
M,56,0,323,1,2,5,3,4,1,0,0,5,5,1
F,35,6,937,2,2,2,2,0,0,5,0,4,0,0
M,18,1,178,5,0,4,3,4,5,0,0,3,0,0
