Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,1,4,991,3,0,0,3,0,4,0,2,0,4,3
F,50,9,997,0,1,2,0,5,5,4,0,4,0,4
M,25,19,924,2,0,5,5,4,5,3,4,4,5,0
M,18,11,744,0,2,0,3,5,0,2,2,5,0,0
F,25,0,551,0,2,4,3,0,1,4,0,3,0,4
F,18,3,704,0,2,2,5,4,4,3,0,1,0,0
F,45,16,870,3,3,3,0,1,4,3,4,4,0,3
F,25,20,30,2,3,0,4,0,5,0,0,3,4,0
F,45,3,196,0,0,2,5,2,4,0,1,5,1,0
M,50,1,730,1,0,0,5,0,3,1,1,2,0,0
F,25,13,921,0,2,3,1,0,0,1,4,0,0,0
F,45,7,926,1,2,5,5,0,0,2,0,0,0,0
M,25,7,443,3,2,4,1,1,3,2,2,3,3,2
M,25,13,773,2,0,4,4,0,0,5,2,0,0,0
F,56,4,977,4,2,1,0,0,5,2,3,2,0,2
M,18,17,16,0,0,4,3,0,2,5,2,0,0,1
F,25,1,328,1,0,0,3,3,0,3,4,5,4,2
M,25,3,30,1,2,3,3,0,2,4,5,3,0,0
F,35,17,777,4,0,2,4,2,2,3,5,0,2,5
F,45,12,778,3,0,3,0,0,2,0,1,0,4,0
F,50,15,20,3,2,2,5,2,0,4,3,2,4,3
M,25,12,761,0,4,3,1,0,1,3,3,0,3,4
M,25,15,40,3,3,5,1,5,3,0,4,0,0,2
F,18,14,432,0,3,2,0,0,2,2,1,4,5,0
F,1,8,314,2,0,4,2,4,4,5,5,0,4,0
F,18,3,180,0,0,3,5,0,0,3,0,0,2,5
M,18,10,525,3,0,0,4,4,0,5,1,0,4,4
M,45,16,804,0,4,4,5,3,3,3,5,5,0,3
F,25,3,424,2,1,2,4,0,4,3,2,0,0,4
M,1,16,440,4,2,5,1,0,0,4,5,0,2,0
F,35,0,775,2,3,2,5,3,1,4,3,4,0,0
M,50,7,309,3,2,3,0,1,1,5,3,2,0,2
F,35,16,609,2,0,2,0,5,5,4,1,0,2,0
M,25,6,803,3,4,3,3,2,3,4,1,4,0,2
M,25,3,168,1,0,0,0,5,3,5,5,1,2,5
F,25,6,537,4,0,3,0,0,0,5,0,2,4,0
M,25,9,863,3,2,0,2,1,4,2,4,0,4,1
M,56,14,640,1,2,2,2,5,0,4,5,5,1,2
F,1,9,312,2,2,5,3,5,1,2,1,0,3,1
M,25,5,674,4,3,2,0,2,2,0,2,3,4,2
F,56,1,618,0,0,0,5,2,0,2,1,0,5,0
F,18,7,919,0,2,3,3,0,4,2,2,4,0,0
F,18,10,950,2,4,2,3,1,5,3,3,5,4,4
M,35,11,603,0,1,4,0,1,3,0,4,2,0,2
M,50,3,452,3,0,1,0,1,0,3,5,3,0,0
F,50,4,224,0,0,0,3,1,3,2,4,1,0,5
M,25,15,497,3,0,0,3,1,4,2,1,4,0,4
M,35,17,297,4,2,5,3,5,5,4,4,4,2,0
F,50,8,405,4,2,0,3,2,1,0,3,0,2,3
F,25,7,965,5,0,5,3,0,4,2,1,0,2,0
M,45,20,616,0,0,4,2,5,0,5,4,5,5,0
F,50,19,836,1,4,4,0,0,1,0,3,3,2,3
M,25,15,820,1,0,5,4,2,1,5,5,4,4,0
F,45,4,813,3,1,0,2,0,0,0,4,3,4,0
M,50,17,98,5,0,1,4,0,3,0,4,4,3,0
M,18,0,382,3,4,1,0,0,4,3,3,2,0,3
M,35,18,319,0,0,2,3,0,3,0,0,0,4,0
F,35,2,48,1,0,5,1,4,0,3,3,4,5,4
F,1,2,875,0,0,0,1,5,0,0,1,0,0,0
M,56,6,313,3,0,0,0,0,3,3,3,4,0,2
M,25,0,148,5,0,4,5,4,0,5,0,2,1,0
M,35,9,347,0,3,4,1,0,5,5,4,4,0,0
M,35,12,940,1,1,2,0,5,0,2,5,4,2,5
M,35,1,655,0,1,3,3,3,1,2,2,3,3,1
F,25,18,726,5,3,3,3,4,4,0,5,0,5,2
M,25,0,907,5,4,0,5,5,2,0,2,0,0,3
M,50,12,493,0,2,1,0,2,4,2,0,4,4,0
M,56,9,484,0,1,1,2,2,5,1,1,3,0,5
M,35,7,191,1,0,5,4,2,5,5,4,0,0,0
F,56,5,735,3,2,3,2,3,3,0,4,2,0,0
F,56,3,930,5,0,2,2,0,5,1,4,4,0,0
F,45,7,157,0,2,0,0,0,4,5,0,0,1,0
M,50,5,6,4,0,1,2,0,0,1,1,3,0,4
M,35,19,973,1,0,1,1,4,0,4,3,2,3,0
F,56,7,598,4,0,4,0,1,5,0,1,5,2,2
F,45,0,980,4,4,1,2,3,5,1,5,0,5,1
M,35,7,457,5,2,1,4,0,4,4,5,0,3,4
M,35,2,132,2,0,4,2,5,0,2,5,4,2,2
M,56,2,970,3,0,0,0,2,5,1,1,0,4,4
M,50,19,618,4,1,3,3,5,3,3,2,3,0,3
M,50,0,447,0,0,4,3,4,5,1,1,4,0,5
F,18,1,373,1,2,5,0,0,2,0,3,4,2,0
M,45,0,465,0,2,2,0,2,2,2,4,2,5,5
M,56,2,547,0,1,4,3,4,2,1,5,2,2,5
M,35,17,462,3,0,1,3,5,3,4,1,3,1,0
F,45,0,927,2,0,0,0,2,0,2,4,3,2,0
M,50,18,727,1,0,5,5,2,0,5,1,3,0,0
M,18,7,30,5,1,5,1,2,3,1,2,0,0,4
F,18,17,870,0,0,1,2,5,5,3,4,3,0,2
M,35,15,321,5,3,5,0,2,4,1,0,2,5,0
M,45,9,27,3,0,5,1,2,1,2,3,1,1,3
M,18,12,148,5,1,5,1,1,4,3,0,0,0,5
M,45,12,207,5,3,4,3,2,0,0,5,0,5,0
F,25,6,200,2,0,1,3,0,2,4,4,0,0,0
M,35,12,466,5,0,2,5,1,0,0,0,0,5,1
F,35,6,590,4,2,5,1,1,2,5,3,4,1,1
F,50,3,281,2,0,5,1,3,4,3,5,2,4,5
F,50,0,104,2,2,0,0,0,4,0,4,0,0,4
F,45,1,652,2,0,4,2,0,5,4,3,2,3,0
F,35,0,625,1,0,3,3,5,0,2,1,4,0,0
M,18,1,6,3,0,4,5,5,5,3,5,1,0,0
M,56,20,20,5,4,0,0,2,0,0,1,5,5,4
F,50,16,856,0,0,2,3,2,4,4,1,0,1,4
F,35,8,115,0,3,0,2,0,2,1,4,0,0,5
F,50,6,13,0,3,4,4,0,0,1,4,0,0,5
F,18,9,6,2,0,2,1,2,0,1,1,5,0,0
M,50,6,722,1,0,0,1,0,0,2,0,2,5,5
M,25,2,80,5,0,0,0,0,5,2,4,1,5,1
M,56,11,926,0,3,0,5,2,3,0,2,3,0,0
F,25,18,493,1,2,5,0,2,0,3,0,4,1,2
M,18,6,944,0,3,4,3,2,1,5,1,0,3,4
F,25,3,284,0,1,0,0,4,5,1,5,3,0,3
F,25,6,907,4,4,1,3,5,3,3,4,2,2,4
M,45,7,171,3,0,0,3,2,2,5,5,5,0,5
F,45,18,345,0,1,0,1,0,4,0,0,4,3,0
M,50,18,161,0,0,2,1,3,5,3,0,0,0,0
F,50,13,830,5,4,3,5,4,2,4,5,0,1,3
F,56,9,970,4,0,2,4,3,3,2,3,4,0,4
M,50,16,313,3,0,2,3,0,4,3,5,2,0,0
F,35,7,751,5,2,5,1,2,2,2,3,1,4,5
F,35,7,991,1,2,2,1,0,0,2,3,0,0,1
M,50,20,780,1,3,4,3,2,2,0,2,4,0,0
F,18,3,130,2,0,5,3,4,2,4,1,0,0,0
F,25,13,735,0,0,2,3,2,4,5,5,0,3,0
F,45,0,56,0,4,3,0,4,3,4,0,4,2,1
M,50,8,983,5,2,5,3,5,3,4,2,4,1,0
M,45,14,972,3,2,0,0,3,2,0,5,3,0,4
F,45,3,265,0,0,0,4,0,4,1,0,3,0,0
F,18,0,229,4,2,1,0,1,3,2,3,4,0,4
M,35,14,610,2,2,0,0,0,3,5,0,2,0,2
F,18,7,987,4,2,0,0,1,4,3,2,0,4,5
F,45,5,143,3,4,1,3,3,2,1,5,0,4,4
F,45,19,333,1,1,2,2,0,3,5,1,5,4,2
F,1,0,80,4,2,1,5,2,0,4,5,0,2,2
F,56,3,804,1,3,5,2,3,0,0,3,4,0,0
M,1,0,787,4,3,4,0,2,3,4,1,4,2,0
M,25,0,972,3,3,4,3,0,3,4,5,4,0,2
M,18,0,547,2,0,2,5,3,0,1,4,0,2,4
M,25,10,680,0,0,0,0,3,5,1,2,2,0,4
F,18,20,836,5,2,0,4,4,0,0,0,0,5,2
F,25,6,577,3,0,0,1,0,0,5,3,2,3,0
M,25,8,221,4,3,1,0,0,1,0,0,5,0,5
F,35,17,520,0,0,3,0,2,3,1,5,5,0,3
F,18,12,856,1,1,0,1,0,0,3,3,4,1,3
F,1,2,751,1,3,4,5,0,0,5,0,0,0,3
F,25,15,601,2,2,2,4,1,4,0,4,0,5,3
M,45,4,924,0,0,2,5,5,2,3,3,4,0,4
M,45,4,279,3,0,4,3,1,5,1,2,0,3,0
F,35,3,502,0,1,1,0,2,0,0,2,0,0,0
F,50,1,658,3,0,1,0,3,3,2,2,0,0,4
F,56,5,380,1,2,0,5,0,2,4,0,5,4,0
M,50,20,382,2,0,2,1,0,3,4,4,3,3,0
F,35,11,26,1,0,5,0,1,0,2,3,0,2,0
F,35,0,459,0,3,1,4,0,4,4,0,0,1,1
M,25,16,834,5,3,0,0,0,2,5,4,4,5,2
M,56,10,531,5,1,3,0,0,2,3,1,0,4,3
F,1,3,957,0,3,4,2,1,3,2,5,4,2,4
F,18,4,78,5,0,0,1,0,3,2,2,3,5,0
M,45,14,924,2,4,0,3,0,2,2,1,5,0,1
F,35,17,778,2,0,5,5,2,2,0,5,4,4,0
M,25,9,966,2,0,1,3,4,5,4,4,3,2,0
M,25,3,68,1,3,5,1,3,3,3,3,3,1,4
F,35,12,802,2,1,0,3,0,4,5,2,2,0,4
M,25,9,405,2,4,5,3,5,3,1,2,0,4,1
M,35,3,986,2,2,2,0,4,0,1,2,0,0,1
F,35,7,212,5,0,2,2,4,2,2,5,0,0,0
M,35,4,752,1,3,5,0,2,0,4,1,4,0,4
F,25,13,347,0,3,0,0,0,0,1,2,0,0,0
M,35,8,161,0,3,0,5,1,4,1,0,3,0,0
M,18,10,85,0,0,2,0,2,2,5,0,2,2,0
M,50,5,18,2,1,2,0,0,2,2,4,0,0,4
F,18,20,857,4,2,2,0,0,0,2,0,5,2,0
M,45,9,601,1,2,4,0,1,0,0,0,4,0,0
M,25,5,285,3,1,1,2,5,3,3,2,0,0,4
M,35,3,952,2,1,2,3,0,3,0,5,5,0,2
F,35,20,287,1,0,0,0,3,1,1,2,4,0,0
M,45,3,110,2,0,0,3,5,3,0,5,0,0,0
F,18,11,840,1,0,2,0,2,0,4,0,2,4,0
F,45,1,38,4,2,1,5,1,5,4,3,0,5,2
M,35,16,228,3,0,4,3,0,0,2,4,4,0,0
M,35,17,765,4,3,2,5,0,4,3,1,4,2,3
M,35,17,313,4,0,2,0,2,5,3,3,0,3,0
M,50,12,600,0,2,4,0,1,1,3,0,0,0,0
F,45,17,700,3,3,1,3,0,0,4,4,0,0,1
F,35,12,462,3,4,4,1,3,2,3,3,4,0,1
M,50,0,503,2,0,4,3,5,4,5,0,5,3,2
M,25,7,82,0,1,1,5,4,5,1,1,0,0,0
M,35,16,148,3,2,4,3,2,5,2,5,1,0,1
F,45,16,208,5,0,5,3,0,2,3,5,4,0,0
M,25,16,551,5,2,3,1,3,4,0,2,3,0,0
M,18,12,228,3,0,0,3,1,0,3,4,2,2,3
F,25,17,750,1,3,1,1,4,2,3,3,0,2,4
F,35,16,469,0,1,0,4,5,5,2,2,0,0,5
M,35,1,629,3,2,2,0,5,3,4,3,5,0,2
M,18,2,971,0,0,1,0,3,5,5,0,0,1,0
M,56,18,10,2,2,2,1,1,5,4,4,2,5,2
M,25,10,581,2,0,0,1,4,0,1,2,2,0,3
F,45,13,997,2,4,0,1,2,3,1,4,2,0,4
M,18,3,752,4,0,4,0,4,2,3,3,2,0,0
M,50,16,90,4,2,0,0,0,2,3,2,0,5,0
F,1,9,905,3,0,2,3,0,5,3,2,5,1,0
M,18,8,322,3,2,1,0,0,3,4,4,5,0,0
M,18,2,115,3,4,0,3,0,2,0,5,0,0,2
F,35,12,764,5,0,0,0,1,5,0,1,1,2,5
F,45,18,405,2,1,0,5,3,5,5,1,0,0,4
F,25,4,735,1,2,2,3,2,0,2,4,0,0,4
F,25,20,765,3,0,2,4,4,5,1,4,5,1,0
M,50,15,988,5,0,5,4,0,5,3,2,2,0,4
F,35,12,321,1,1,0,3,5,0,3,4,0,4,4
F,56,0,100,4,1,0,0,0,0,4,1,5,2,1
M,18,1,490,0,3,1,4,5,2,3,2,0,0,3
F,50,16,325,2,3,5,4,2,5,4,2,0,2,0
F,50,13,144,1,0,2,1,0,4,5,3,3,0,0
M,35,0,794,2,0,2,1,0,4,1,5,0,0,0
F,35,0,339,2,0,5,3,0,2,1,5,3,0,0
F,35,14,465,1,0,5,3,2,4,1,0,0,3,5
M,50,4,28,0,4,0,4,5,0,4,5,3,0,1
F,56,10,658,4,2,4,4,0,0,2,2,0,4,0
F,18,1,838,3,0,3,2,0,2,2,1,0,0,0
F,50,12,276,5,4,0,3,0,4,3,3,3,0,1
F,35,12,190,0,0,4,3,0,0,1,0,0,0,0
M,56,16,920,5,0,5,0,2,2,0,2,0,0,0
F,35,17,450,3,3,0,4,0,3,3,4,2,0,1
M,18,2,200,5,2,0,4,5,4,1,0,3,1,0
M,25,7,547,3,0,5,3,5,1,5,5,5,4,3
F,45,13,544,0,0,5,5,1,4,3,3,1,0,0
F,25,1,123,4,0,1,0,0,5,2,1,4,2,0
M,45,0,956,2,0,4,0,0,4,4,4,4,0,4
F,25,5,123,5,1,2,4,2,4,1,2,5,1,2
F,35,13,581,3,4,1,4,1,2,0,4,2,0,2
F,25,19,300,0,4,0,2,0,2,5,2,4,2,2
M,18,4,908,0,2,2,1,0,4,1,0,0,3,5
M,35,4,226,3,0,2,2,3,0,2,5,0,3,5
M,56,0,837,4,3,0,3,5,0,0,2,5,3,2
M,35,8,130,3,0,4,4,5,4,5,2,0,0,4
M,1,11,37,5,1,0,2,2,2,1,5,0,5,4
M,35,3,775,3,3,0,3,0,1,5,2,0,0,4
M,25,0,708,2,0,0,3,2,2,2,2,0,0,2
M,18,6,410,0,3,5,2,3,5,5,2,2,4,1
F,45,5,550,4,2,2,2,5,1,1,4,0,0,3
M,35,13,666,5,3,4,2,1,4,1,2,0,0,2
F,35,13,916,5,0,2,0,5,3,3,2,0,1,1
M,35,18,957,4,0,2,0,5,2,5,2,0,0,0
F,25,18,148,0,0,3,5,0,3,4,4,3,2,0
F,56,3,627,1,0,0,2,2,5,2,4,2,3,0
F,50,3,743,1,3,2,1,3,3,3,3,5,3,5
F,18,4,681,2,0,0,2,1,2,4,4,3,5,0
M,50,16,610,0,1,5,0,0,5,2,2,2,0,5
M,25,14,559,1,0,0,3,3,0,4,0,3,4,0
M,25,11,554,2,3,0,0,4,4,0,0,2,4,5
M,35,12,534,3,2,4,3,2,2,2,5,4,0,0
F,45,17,480,0,0,0,4,2,4,1,4,3,0,0
F,35,1,431,0,0,5,5,1,0,2,3,4,2,0
M,25,2,23,3,0,5,0,5,0,2,1,0,0,0
M,25,0,68,2,0,3,3,0,0,1,5,3,2,0
M,45,12,379,0,0,2,3,2,0,0,5,0,0,0
M,50,12,144,0,3,3,3,2,2,3,2,0,0,2
F,45,14,584,5,0,4,3,0,2,1,0,0,4,0
M,50,0,379,3,1,1,0,2,5,3,5,1,4,4
M,50,3,974,5,1,0,5,0,1,2,1,5,0,4
F,18,11,253,1,0,2,4,2,5,3,1,4,0,0
F,25,16,37,3,4,5,5,4,4,1,1,4,4,1
M,25,20,558,5,0,2,3,1,2,2,2,4,4,0
M,25,0,559,3,4,3,3,0,3,4,4,4,0,2
F,50,0,603,0,0,2,5,0,1,2,3,5,0,5
M,50,15,208,1,1,0,2,2,3,2,2,2,0,4
F,18,14,553,0,0,5,3,2,5,3,1,4,3,0
M,56,5,537,1,3,0,2,5,4,2,4,0,3,2
M,35,4,752,3,0,2,4,5,3,1,3,0,0,0
F,18,0,853,4,1,1,2,1,3,3,0,0,2,0
F,18,1,490,0,1,1,3,3,0,4,2,4,0,3
F,35,8,277,0,1,0,0,0,4,2,2,0,0,2
F,1,14,152,2,2,3,3,3,0,0,5,1,3,3
F,35,16,26,2,4,0,2,2,5,1,4,1,4,0
M,45,2,951,4,3,2,5,1,2,2,3,4,2,2
F,1,0,974,1,4,5,1,1,4,2,2,3,3,3
F,25,4,623,0,0,2,0,1,3,3,2,0,0,0
F,25,15,912,3,0,4,2,0,4,2,5,0,0,5
M,18,4,743,5,0,4,0,4,4,4,0,4,5,0
M,35,19,957,0,0,3,2,4,5,0,2,0,1,0
M,25,8,234,5,2,4,4,0,0,2,2,0,0,3
M,50,20,522,0,0,0,5,5,5,4,1,2,3,3
