Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
M,35,10,954,1,0,2,4,4,3,3,1,4,4,1
F,25,7,358,1,0,1,4,3,1,4,5,2,0,4
F,18,10,939,0,3,4,2,5,1,5,4,1,2,4
F,25,1,27,1,0,3,0,0,5,3,4,4,0,4
M,35,3,434,1,1,1,2,4,5,2,1,1,0,5
M,25,18,793,2,1,2,2,1,5,1,0,1,1,5
M,50,15,198,0,4,1,1,2,4,3,2,5,4,0
M,35,0,220,0,4,2,3,5,5,4,3,0,4,1
F,45,8,235,2,0,5,4,0,5,4,0,4,3,3
F,50,11,442,4,3,2,1,5,2,1,1,4,4,3
F,1,19,307,5,4,4,4,2,5,2,2,3,3,1
M,25,9,539,3,3,5,5,4,4,5,3,3,1,1
F,35,18,919,0,4,1,2,1,4,3,1,3,5,1
M,25,2,773,1,3,2,4,5,1,2,4,4,3,1
M,35,4,186,2,2,5,3,2,5,5,3,3,3,2
M,56,6,544,0,1,3,5,5,5,4,5,3,5,4
M,50,3,722,4,0,3,1,5,2,3,5,5,4,3
M,18,20,494,2,0,1,1,4,5,1,2,4,2,3
F,35,12,230,1,2,2,0,1,3,1,2,4,3,4
M,25,17,361,0,0,4,2,3,5,3,2,4,0,0
M,56,4,480,5,2,2,3,3,4,4,1,1,4,2
M,18,17,406,4,3,1,5,2,1,4,5,1,4,1
M,35,16,142,0,0,1,3,0,2,2,1,2,0,2
M,45,16,303,2,1,5,5,5,5,5,4,4,5,0
F,35,2,273,3,1,4,4,0,4,3,5,3,5,1
M,25,3,284,0,3,5,2,3,4,5,5,5,3,5
M,1,4,830,0,0,5,1,5,1,4,4,0,4,2
F,25,4,113,2,5,4,0,3,2,4,4,2,5,1
M,45,15,482,0,0,1,0,5,4,2,4,4,3,0
M,35,17,361,4,1,1,2,1,3,2,4,4,5,5
M,25,0,166,5,0,4,0,2,3,5,0,4,0,3
M,45,3,838,3,1,1,0,5,4,2,3,3,4,1
M,25,3,360,5,0,4,4,2,1,3,4,2,4,4
M,1,15,236,2,3,4,1,1,5,2,3,1,1,2
M,35,2,111,3,0,4,3,5,5,2,0,4,2,4
M,45,7,473,2,2,1,0,1,0,2,1,4,1,4
M,45,12,744,0,1,3,4,1,1,5,0,5,0,1
F,25,5,837,3,1,4,1,1,1,1,4,3,1,1
F,56,6,928,4,1,3,5,1,3,1,2,0,1,1
M,25,20,815,0,0,1,0,1,3,5,0,2,4,4
F,50,15,345,3,0,5,5,0,3,3,0,2,1,0
M,18,8,837,0,0,1,0,4,4,4,5,4,0,0
M,50,14,152,2,0,2,2,3,2,4,4,1,0,5
M,45,14,954,1,2,2,3,1,1,3,1,4,5,0
M,18,0,61,0,0,5,1,0,4,4,0,0,0,0
F,50,13,622,1,0,4,1,0,4,5,3,5,0,2
M,50,0,64,1,4,5,2,3,5,2,3,3,2,1
M,18,13,796,1,4,1,3,3,2,2,3,2,1,4
F,45,11,445,4,2,2,5,0,5,3,4,1,0,5
M,25,7,666,3,0,5,4,1,2,1,0,5,5,5
M,1,18,972,0,1,1,1,4,2,1,5,5,4,4
M,1,17,272,2,3,4,1,4,5,5,4,1,4,1
M,35,16,815,1,3,3,5,1,3,5,1,5,5,5
M,18,4,743,3,0,1,1,2,4,4,0,1,0,1
F,45,5,630,2,3,0,3,5,4,2,0,2,4,0
M,1,20,627,2,2,0,0,1,2,5,3,3,4,1
F,25,5,933,2,0,1,0,4,4,1,2,1,5,2
F,1,5,149,3,3,5,1,2,1,4,3,5,4,5
F,50,17,345,2,3,2,5,1,5,4,2,2,5,3
F,50,15,756,3,3,1,0,1,4,5,1,4,5,2
F,25,11,633,0,0,4,2,5,2,2,1,4,2,0
M,35,4,54,0,0,5,4,3,5,3,4,2,5,0
M,25,11,660,0,2,3,2,3,2,3,3,4,1,4
M,45,4,956,2,4,5,4,5,2,1,4,4,4,3
F,45,2,307,3,0,0,4,0,1,1,5,1,3,5
F,25,4,902,2,3,4,3,1,4,3,4,5,0,0
M,18,5,114,0,1,4,2,5,5,1,1,3,2,4
M,35,15,74,2,0,1,1,1,1,4,0,1,1,1
M,45,9,633,0,2,2,5,5,2,4,4,1,1,3
F,18,18,232,4,0,3,2,5,5,1,1,0,2,1
M,25,13,847,4,2,3,3,3,5,5,0,1,0,0
M,25,4,111,2,0,0,3,0,1,2,3,0,0,0
M,25,0,445,2,0,1,0,5,3,2,4,3,5,5
M,35,19,372,1,0,2,5,1,3,3,1,0,2,3
M,1,10,485,2,2,1,3,5,1,5,4,4,2,0
F,18,4,331,1,0,4,4,3,0,3,0,1,1,1
F,35,4,435,2,0,2,2,4,4,3,1,1,1,2
M,25,18,488,2,1,2,0,3,4,4,0,2,2,0
M,56,7,149,2,4,4,5,3,4,3,4,2,0,4
M,56,14,452,3,2,5,2,5,5,5,4,3,2,2
M,18,19,919,4,0,1,1,2,2,1,3,1,4,0
M,35,2,198,1,0,1,2,2,4,5,4,4,2,0
F,25,16,82,4,0,2,1,1,2,5,3,4,1,3
M,45,0,625,1,3,2,2,2,2,2,4,5,4,0
F,45,12,212,1,0,1,0,5,5,4,4,0,2,1
F,45,17,165,3,0,4,0,3,4,1,0,4,0,1
M,45,11,826,1,2,1,3,0,4,2,0,3,1,5
M,45,3,598,0,0,5,3,3,4,3,5,3,0,2
M,18,11,704,2,0,4,3,3,4,5,4,2,2,0
F,35,4,977,5,1,1,2,5,2,5,4,2,2,3
M,25,2,26,4,4,3,1,1,2,4,0,5,5,5
F,35,17,358,4,5,1,2,1,1,0,3,1,2,4
F,25,18,434,3,4,1,2,1,5,5,2,4,5,0
M,25,1,581,4,1,4,1,4,4,5,3,2,2,0
M,35,19,104,3,2,5,2,1,4,4,4,1,5,0
F,25,11,220,2,3,4,4,3,4,2,4,1,5,4
M,25,10,105,0,2,4,2,5,5,2,1,4,2,3
F,50,14,193,1,3,2,0,4,2,5,4,5,0,3
M,25,14,875,2,0,4,3,0,1,3,0,5,3,4
M,25,11,878,2,0,3,3,3,3,4,4,4,1,5
M,25,19,927,2,4,5,5,5,4,4,0,4,5,2
F,45,17,152,0,4,1,4,0,1,5,0,3,4,3
M,18,13,276,2,4,1,5,1,2,1,2,1,2,4
F,45,15,980,0,0,5,3,0,1,2,4,1,0,4
F,25,17,347,1,3,2,2,0,1,1,5,3,3,0
M,18,13,907,3,2,5,2,2,2,2,3,5,4,2
M,18,9,190,0,0,1,1,0,5,2,2,1,0,2
M,45,14,484,5,4,5,0,0,3,1,0,2,0,0
M,18,10,200,4,1,5,5,1,3,4,1,5,5,0
F,25,19,402,0,4,2,1,5,2,3,4,2,4,3
M,1,17,531,2,3,1,5,1,1,1,0,3,5,3
F,35,14,853,1,0,5,3,4,2,1,1,4,0,0
M,35,20,108,2,1,5,4,1,1,2,1,4,0,5
M,45,11,787,2,0,3,2,5,2,3,4,1,1,4
M,50,2,912,2,0,4,0,4,4,2,0,0,5,0
M,56,1,230,2,0,1,0,0,2,4,1,4,0,0
M,1,4,598,5,2,0,3,2,3,4,2,4,2,2
M,35,5,111,0,0,1,4,2,1,3,0,3,0,1
M,25,5,346,3,0,3,0,0,5,5,0,5,5,1
F,56,12,84,5,1,2,3,2,1,4,5,3,1,3
M,25,4,481,0,1,4,1,5,3,1,0,4,0,0
F,50,2,582,0,2,1,0,4,5,4,5,2,0,2
F,25,3,680,5,4,4,1,1,1,1,4,0,3,3
M,35,7,127,2,4,2,5,0,1,4,2,2,5,1
M,18,15,582,2,2,5,5,3,1,3,3,3,5,0
M,25,15,372,0,2,4,0,3,4,3,4,3,1,3
F,35,5,809,0,3,4,2,3,2,3,4,5,3,2
F,56,5,432,1,5,2,4,2,1,3,2,2,3,3
M,45,4,262,0,4,0,3,4,4,2,5,2,4,0
F,56,1,662,0,2,5,5,3,2,5,3,3,5,2
F,1,1,274,4,2,5,5,1,1,4,0,4,1,3
F,35,16,613,1,0,2,4,4,1,3,1,3,1,3
M,56,17,551,0,0,4,1,1,4,4,2,2,1,0
M,25,5,83,3,0,1,1,0,2,2,2,5,0,1
M,1,2,136,2,3,1,3,5,4,3,2,3,2,4
F,35,12,157,4,5,1,4,2,2,3,5,2,5,4
M,35,7,15,4,4,5,3,4,1,2,3,1,4,2
M,35,2,744,1,3,4,3,2,2,5,2,1,0,0
M,35,4,480,1,0,5,4,4,2,3,5,3,0,5
M,56,4,975,2,3,4,3,2,4,4,2,1,0,0
M,35,8,18,1,1,4,5,1,5,5,1,2,5,0
M,25,17,54,2,4,5,1,5,3,5,5,4,0,0
M,35,2,131,1,2,2,5,1,1,1,0,4,5,2
F,25,4,333,0,4,4,3,4,2,3,5,2,4,0
M,56,20,741,2,2,0,2,0,5,3,0,0,0,1
F,56,8,441,1,0,0,5,1,5,4,0,0,1,5
F,18,19,231,4,2,4,1,4,1,1,5,1,2,4
F,1,13,382,1,3,4,1,2,1,2,2,2,4,4
M,25,15,115,4,3,4,4,2,3,1,5,4,4,1
F,45,4,987,1,1,2,2,2,4,5,2,3,3,1
M,25,2,373,4,3,3,4,1,2,5,0,3,5,5
M,18,2,765,1,0,5,4,2,5,2,3,0,3,2
M,25,18,221,2,3,1,1,2,2,3,0,3,2,0
M,25,12,902,2,2,5,1,2,4,3,2,1,2,3
M,25,14,597,2,3,4,1,2,4,3,3,2,0,0
M,25,12,19,0,4,3,4,4,5,5,3,1,2,0
F,35,17,436,4,0,2,4,0,2,4,0,3,0,3
M,45,7,427,5,0,1,3,3,1,5,5,2,4,2
M,35,4,981,4,0,3,5,3,5,1,4,2,4,5
F,56,4,942,1,3,5,5,0,3,3,4,1,5,0
M,18,7,320,2,1,0,5,3,2,1,1,4,1,0
F,18,19,196,2,2,3,5,5,5,1,4,1,1,2
M,35,18,730,4,3,1,2,1,2,5,1,1,2,1
M,35,7,63,2,0,4,0,4,3,4,3,5,0,0
F,56,0,149,5,5,2,2,0,3,5,2,4,1,3
M,25,17,559,2,1,5,2,2,1,3,0,1,5,4
F,35,7,973,1,1,0,3,3,5,2,2,4,1,3
M,56,14,582,1,4,5,2,1,3,2,2,3,5,0
M,25,3,987,1,0,0,2,2,2,2,2,2,1,0
M,35,20,294,1,0,3,4,0,1,1,0,4,2,0
F,18,8,770,3,2,1,2,5,4,5,0,4,2,3
F,50,9,847,0,0,2,2,4,5,2,0,3,1,3
F,45,20,969,1,2,2,2,5,1,1,0,3,2,1
M,56,17,904,0,0,5,5,4,3,4,1,4,0,2
F,35,7,904,0,0,1,0,4,4,3,3,3,0,3
M,35,11,878,2,0,1,3,4,1,1,3,4,0,1
M,18,17,452,2,1,2,1,1,5,5,3,1,4,4
M,56,13,349,1,0,5,1,0,4,4,0,0,0,2
M,50,11,322,5,2,1,3,2,2,4,1,5,5,0
M,45,20,984,2,0,5,3,2,1,1,3,0,4,2
F,35,5,22,4,2,0,4,4,2,4,1,4,4,1
M,1,9,727,3,0,2,1,2,1,5,0,4,1,0
F,35,7,410,1,2,1,4,0,3,1,0,3,3,5
F,35,4,469,1,0,1,5,1,2,1,5,1,5,4
M,25,17,292,1,2,5,5,4,4,3,1,5,5,3
M,35,7,261,1,2,1,5,1,1,2,2,2,5,0
M,18,13,463,5,4,1,5,1,5,2,1,3,5,1
M,1,11,949,4,2,5,1,4,1,4,5,5,4,1
F,35,4,436,0,4,5,4,2,4,4,0,4,0,0
M,35,16,232,4,3,2,4,5,2,3,5,4,4,3
F,45,9,871,1,3,0,0,4,3,2,1,1,4,4
M,25,15,406,0,2,5,1,3,3,2,3,3,1,5
F,25,1,497,4,0,3,0,5,5,5,4,4,4,3
M,18,8,480,4,1,5,0,0,3,5,5,2,0,0
M,50,0,537,1,4,1,0,2,4,4,5,2,3,1
M,25,11,981,1,0,1,4,5,3,5,4,5,1,1
M,25,10,765,1,1,2,0,4,5,3,1,2,5,4
M,18,12,880,5,4,4,5,5,4,2,5,2,2,4
M,18,13,427,4,5,2,3,2,4,2,2,4,4,4
F,45,17,497,1,0,3,3,1,3,4,4,1,5,2
M,18,13,474,0,0,2,4,0,2,2,3,2,1,0
M,18,3,947,4,3,4,1,5,5,3,2,1,2,4
M,56,12,465,1,0,1,3,5,5,1,4,4,3,4
F,35,5,362,2,2,2,4,2,4,5,1,2,3,3
F,35,7,437,1,0,3,5,4,4,1,0,3,0,5
M,18,4,286,1,0,1,1,4,1,1,1,2,0,0
M,45,4,319,2,4,4,4,4,1,3,3,3,4,4
M,50,14,90,4,0,4,5,2,2,3,2,3,0,4
M,18,20,79,0,3,4,4,4,3,4,0,4,0,4
M,35,4,10,3,3,5,0,0,4,3,2,4,0,5
M,1,14,497,0,3,4,3,5,2,4,4,1,1,0
F,25,13,949,5,0,5,2,4,4,5,5,1,1,2
F,1,18,970,2,2,1,3,1,1,2,2,3,5,0
M,1,20,967,2,0,4,3,5,3,1,3,5,4,4
M,56,6,577,4,0,1,3,2,4,3,2,0,4,4
F,18,20,800,3,2,5,0,1,1,3,1,5,5,2
F,1,17,382,0,2,4,2,3,2,5,4,4,2,0
F,35,5,110,0,1,5,5,1,5,4,2,4,5,0
M,35,8,482,0,2,1,5,1,4,1,5,5,5,5
M,18,4,194,5,3,1,2,1,1,1,1,1,1,0
M,35,17,484,4,0,0,5,2,3,4,2,3,0,0
F,25,7,914,0,4,4,3,2,3,2,3,3,3,4
M,35,14,503,1,1,3,1,4,5,4,0,3,0,5
M,18,14,927,3,0,3,4,0,4,1,5,5,0,0
F,45,13,701,0,1,1,0,1,2,4,1,3,3,4
M,35,10,852,3,0,3,0,0,5,2,0,4,0,0
F,1,0,612,3,0,3,3,1,1,2,2,3,5,5
F,25,5,931,1,0,2,2,1,3,4,4,4,1,3
F,25,19,988,0,4,4,2,2,1,4,2,3,2,1
M,18,14,601,1,4,5,2,2,1,1,3,4,5,3
M,45,1,741,2,4,0,4,0,1,3,0,1,0,0
F,18,19,454,0,3,1,3,2,1,1,2,5,4,0
F,25,13,123,1,3,2,4,3,4,4,4,4,3,3
F,45,13,775,0,2,4,3,4,2,1,1,4,4,3
M,1,20,104,1,1,5,1,0,3,3,5,3,5,0
F,45,17,285,2,3,1,1,4,1,3,4,1,0,5
F,35,12,804,3,4,1,4,3,1,5,0,2,3,5
M,18,0,328,0,0,5,1,5,1,4,2,3,2,3
M,25,0,492,0,0,1,0,2,3,3,4,0,4,0
F,45,17,655,1,0,5,4,5,4,4,3,2,0,5
M,25,16,349,5,5,5,1,3,5,5,1,2,2,0
F,18,8,463,0,4,4,4,4,4,1,4,0,4,4
M,18,17,380,1,0,2,5,1,4,2,2,3,5,0
M,45,14,321,1,4,1,3,4,2,5,3,3,5,1
F,25,15,933,2,3,2,5,5,2,2,4,2,5,2
M,56,18,997,4,2,1,2,5,4,4,1,4,1,0
M,25,12,837,0,0,5,3,5,2,2,4,5,4,2
M,18,0,953,0,2,1,4,1,5,3,3,0,1,0
F,50,11,396,4,1,2,3,4,4,2,3,4,2,1
M,50,4,111,5,0,2,0,0,3,3,3,5,0,5
M,25,7,917,2,0,5,0,0,3,2,2,1,0,0
M,50,10,833,2,1,4,2,0,2,4,0,2,1,4
F,18,13,730,2,3,4,1,5,2,5,4,5,2,3
M,25,7,381,3,0,5,3,5,3,4,0,1,0,0
M,25,14,800,1,2,5,0,3,5,4,2,0,2,1
F,25,18,453,3,0,4,5,2,5,5,5,3,1,1
M,25,15,150,0,4,3,3,0,5,1,0,5,0,5
M,56,9,142,1,0,3,1,1,3,1,2,4,3,1
M,45,4,741,2,0,5,3,0,1,3,1,3,0,0
M,56,14,655,1,4,5,2,1,1,4,5,2,3,0
F,1,18,773,3,2,1,1,5,3,1,5,5,4,4
M,1,18,666,5,1,5,1,0,4,3,2,5,1,0
F,35,7,480,1,1,5,0,2,5,4,3,3,3,1
M,18,15,191,0,0,1,5,3,3,3,4,2,1,3
M,45,10,30,4,0,5,3,3,5,1,2,5,2,4
F,56,0,975,5,3,2,1,0,2,3,0,3,4,0
M,50,3,813,5,0,4,4,1,1,1,0,3,5,1
F,1,20,501,1,1,3,1,0,4,2,2,5,2,0
F,45,2,131,2,3,1,3,1,3,4,4,1,3,1
M,25,6,89,3,3,5,3,4,1,3,1,4,4,2
M,50,16,118,3,3,5,3,1,3,1,3,0,2,0
F,18,0,224,1,1,4,5,5,1,3,0,3,3,3
M,56,12,142,5,2,1,1,4,0,2,5,2,2,0
M,35,17,913,3,4,4,5,5,4,5,1,3,1,1
M,25,2,655,4,0,5,1,4,4,4,5,1,4,5
F,50,17,731,4,0,3,4,3,4,3,0,3,0,0
F,18,11,534,0,3,2,5,1,4,2,0,3,1,3
M,25,9,483,0,4,5,3,1,2,4,2,5,4,5
F,18,0,980,2,0,1,3,2,5,2,3,4,5,2
F,25,4,38,2,1,2,0,1,5,4,0,2,4,4
M,25,2,56,2,1,5,0,0,5,5,1,1,0,0
F,25,12,275,1,0,4,1,2,4,4,1,2,1,0
F,35,5,378,4,3,2,5,5,4,3,4,1,1,1
M,25,5,191,0,3,5,0,3,1,4,5,4,0,0
M,35,13,815,1,5,4,0,0,1,2,1,4,0,4
M,1,1,113,4,0,0,4,0,5,1,0,1,2,5
F,18,6,31,3,0,4,0,0,5,3,0,5,0,1
F,1,2,547,0,2,5,3,2,0,5,3,0,4,5
F,56,3,100,1,2,4,5,1,2,5,5,4,5,3
M,1,3,24,5,0,1,3,1,4,2,4,2,1,0
M,50,8,276,0,4,5,5,1,3,3,2,5,5,2
M,35,0,346,1,1,3,5,2,4,5,2,2,0,4
M,18,5,240,1,4,1,0,2,2,5,2,2,1,3
F,35,12,306,1,4,5,0,2,3,1,3,4,5,5
M,25,20,27,0,0,4,3,5,5,2,4,4,4,4
M,35,1,441,1,1,5,1,2,4,4,3,4,0,0
F,45,6,19,2,1,5,0,1,1,5,2,3,5,5
M,25,8,539,3,5,2,5,2,3,2,1,2,0,4
F,25,6,726,1,2,5,4,2,1,1,2,4,5,5
F,18,12,325,0,0,4,0,5,5,3,0,4,0,0
M,25,19,498,4,0,3,5,0,4,4,0,1,4,0
M,50,20,486,0,2,2,0,5,3,2,5,2,3,3
F,56,17,232,2,2,5,3,2,5,3,3,1,3,4
M,25,18,272,4,1,3,0,2,2,5,2,1,5,4
M,50,4,105,0,3,1,0,0,2,5,2,4,2,0
F,18,17,605,4,3,5,0,3,4,4,4,1,1,4
F,35,18,756,1,0,4,3,1,4,1,0,4,0,0
M,25,15,131,2,4,4,3,0,1,5,5,0,1,0
F,25,0,115,3,2,3,3,2,4,1,5,3,4,5
F,1,11,42,3,0,1,0,2,1,4,2,5,3,4
F,56,2,180,0,1,3,5,1,4,1,4,3,5,1
F,1,4,971,5,3,3,3,5,1,5,5,2,1,4
M,25,1,302,1,4,4,4,0,3,5,5,4,0,4
F,50,10,809,1,1,5,1,2,2,3,4,4,2,3
M,50,9,782,3,0,4,4,4,3,1,1,2,4,0
M,25,0,923,0,0,4,0,4,2,5,1,4,4,2
F,56,7,782,1,0,5,3,1,3,3,0,2,5,5
F,25,0,480,4,5,5,3,0,1,5,1,4,3,0
F,18,19,279,0,3,1,5,1,1,4,1,0,1,0
F,18,0,84,4,0,5,5,5,4,5,4,2,3,3
M,45,15,917,2,4,2,3,1,4,3,4,1,5,4
F,18,13,200,1,2,1,5,5,5,4,4,4,1,2
F,56,0,553,5,1,1,3,2,4,2,0,4,0,2
F,18,17,457,1,0,3,1,1,1,4,4,3,3,1
M,18,2,471,5,2,5,1,1,1,3,0,5,2,2
M,45,7,417,0,0,5,4,3,2,4,2,5,0,0
M,35,15,445,1,2,5,5,3,5,5,0,4,3,0
M,18,17,838,3,4,1,4,3,4,1,5,4,4,4
M,56,12,503,2,0,5,2,3,5,1,3,1,0,0
F,45,13,977,4,3,1,0,1,4,5,4,3,5,1
M,1,2,244,1,0,1,1,4,1,5,4,5,2,4
F,50,18,265,0,0,4,5,0,5,4,0,4,0,0
M,25,7,474,0,0,3,0,0,4,2,5,5,2,3
F,1,1,104,4,3,5,3,0,3,5,0,2,2,3
F,18,3,22,1,1,2,0,4,2,1,5,1,2,4
F,35,8,492,2,2,2,4,4,3,4,1,1,2,4
M,18,5,630,4,0,4,1,4,4,3,1,1,4,0
M,25,9,618,2,0,3,0,0,4,2,0,1,5,2
F,56,12,244,1,3,4,4,5,2,2,4,2,5,4
F,35,2,442,4,4,4,1,0,3,4,4,1,0,0
M,35,5,726,0,0,5,0,0,3,2,0,3,1,4
M,45,4,240,5,0,5,3,4,2,4,5,5,4,2
F,25,17,287,5,4,2,0,0,2,1,5,3,0,2
F,18,4,590,2,0,1,1,4,4,4,5,1,2,2
M,1,3,22,5,3,3,1,0,5,4,5,3,4,0
M,25,11,104,5,1,3,0,0,2,5,0,2,1,2
F,45,2,20,2,2,1,3,4,4,1,1,3,4,1
F,25,0,967,2,2,4,1,1,3,2,0,5,1,1
F,50,8,627,1,2,3,2,0,5,1,0,3,0,1
F,56,7,558,0,4,3,3,1,4,1,4,2,4,4
F,25,15,731,4,0,1,1,1,4,3,2,1,1,1
M,18,5,104,2,4,3,2,4,3,1,1,1,2,0
F,18,5,405,1,0,4,0,4,4,5,0,0,0,2
F,56,7,469,0,2,4,3,0,2,1,1,5,5,3
F,45,4,945,1,3,5,3,1,0,2,5,4,4,0
M,18,8,338,3,4,3,5,1,5,4,5,5,1,3
F,25,4,235,0,0,5,0,0,5,5,5,4,2,0
M,35,12,977,2,0,4,0,2,2,5,2,3,0,2
F,45,5,435,4,3,5,0,1,4,5,5,1,2,0
M,45,15,236,2,1,5,3,4,2,5,3,1,3,2
M,25,4,98,1,2,3,2,1,2,4,1,5,3,4
M,35,2,942,1,4,5,5,5,5,2,4,4,3,2
M,35,4,666,2,0,5,4,5,1,2,4,1,1,2
M,25,18,744,0,0,5,3,0,1,4,5,2,1,0
F,35,19,144,0,0,1,4,4,1,4,3,3,2,4
F,35,2,618,0,3,4,5,0,3,3,0,3,3,0
M,35,5,969,0,1,1,2,4,4,3,4,5,4,0
M,35,16,306,5,2,5,4,0,1,3,3,2,4,1
F,45,7,666,2,3,5,0,4,4,3,5,2,3,2
F,25,9,498,5,0,3,4,1,5,4,1,2,3,2
M,18,1,466,4,4,3,2,2,1,3,3,1,5,1
F,18,0,105,4,3,5,2,5,1,5,0,1,1,4
M,45,0,396,1,3,2,4,0,4,1,5,3,3,0
F,18,0,910,4,3,4,3,5,4,2,4,1,2,4
M,50,20,87,1,2,2,4,2,4,3,0,4,1,0
M,1,18,274,1,0,0,3,3,1,1,2,0,3,4
M,18,7,927,1,0,5,2,5,4,5,4,4,2,5
M,25,5,486,1,0,4,1,3,1,4,2,2,1,4
M,50,20,836,2,0,5,3,0,2,1,0,0,5,0
M,25,9,197,0,4,5,0,1,5,4,5,2,0,0
M,35,12,939,5,3,2,2,3,1,4,2,1,3,2
F,35,4,856,3,5,5,4,3,2,5,1,0,0,2
M,35,9,970,0,4,0,1,2,2,4,0,5,1,2
M,56,15,442,4,2,3,5,1,2,5,1,4,1,0
M,56,2,331,2,3,2,3,2,3,5,2,0,0,3
M,35,15,437,0,0,2,2,3,5,5,4,4,3,3
M,18,12,313,0,0,4,2,0,2,2,5,1,2,0
M,18,11,975,5,3,1,2,5,1,4,4,3,1,1
M,25,11,285,0,0,4,2,2,3,4,0,5,3,0
F,1,1,920,1,5,4,1,1,4,3,1,5,1,1
M,18,20,24,1,3,1,3,4,3,4,5,4,2,5
M,50,16,346,0,2,1,4,2,3,1,0,5,0,0
M,25,17,524,1,0,3,4,3,5,3,4,1,4,2
M,18,5,333,0,5,5,3,5,5,2,1,4,4,3
M,1,11,834,2,3,4,4,0,4,4,0,0,1,0
F,45,12,820,0,2,2,3,0,4,3,0,1,3,3
M,56,14,132,4,2,3,4,5,4,4,4,5,4,4
F,25,2,914,0,0,4,1,4,3,5,4,4,0,4
F,18,2,604,1,2,4,0,2,1,3,1,3,0,3
F,25,17,191,5,4,3,0,2,3,3,0,3,0,5
F,18,16,80,2,0,4,5,1,4,3,5,1,1,1
F,25,15,84,1,0,1,0,4,5,5,2,2,3,3
M,18,2,740,4,0,1,5,4,5,5,5,1,2,0
F,56,16,484,2,0,3,5,0,1,4,0,3,0,5
M,25,17,837,3,2,5,2,2,1,3,1,5,3,5
F,18,11,445,5,3,5,1,3,4,5,5,3,3,3
F,25,11,743,0,1,5,4,0,4,5,2,4,5,2
M,18,15,142,1,4,1,1,1,3,1,1,2,2,4
M,45,4,111,0,3,1,2,4,1,2,0,3,5,5
M,18,3,127,5,0,1,5,0,1,1,0,2,1,3
M,25,10,911,1,4,5,4,2,5,3,2,4,4,0
M,56,12,320,2,0,3,3,0,2,2,5,4,5,2
M,18,17,211,2,3,0,5,1,4,2,0,0,1,0
F,25,4,847,3,3,5,0,2,5,4,2,2,2,0
F,35,12,560,2,4,5,1,5,5,4,4,1,0,2
F,18,14,982,1,5,2,3,1,1,5,1,2,0,3
M,56,0,131,2,1,2,5,1,4,5,1,2,5,3
M,35,20,914,2,3,1,2,2,3,1,2,4,5,0
M,35,9,178,4,4,3,0,1,5,2,2,0,0,0
F,45,15,743,4,4,4,3,1,5,2,1,1,0,1
M,56,11,655,3,3,1,5,1,5,4,2,1,5,2
F,45,8,925,4,0,4,4,5,5,1,5,1,1,2
