Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,18,15,740,3,3,0,1,2,5,3,4,3,1
F,56,14,974,1,3,4,0,3,1,1,0,0,5
F,25,5,913,4,3,5,0,3,2,1,1,4,0
M,35,12,161,5,1,4,4,0,0,0,4,3,0
M,1,14,234,1,4,4,1,5,3,4,5,5,2
M,25,10,535,5,5,2,5,5,2,4,0,5,0
M,25,3,730,3,2,4,4,0,4,4,3,2,5
M,56,9,345,4,3,1,0,5,0,1,0,0,0
M,1,16,601,1,2,1,0,4,1,5,0,0,3
M,56,8,83,5,0,5,2,0,0,3,3,4,4
F,18,11,878,2,1,5,4,4,0,1,0,0,4
F,56,5,104,2,2,3,2,4,5,5,2,0,5
M,25,3,916,2,0,4,3,5,1,1,5,4,0
F,1,7,603,0,4,5,4,3,4,4,0,4,4
F,25,13,907,4,1,3,0,1,0,3,1,3,0
F,1,15,797,2,3,2,5,4,1,5,4,0,5
M,35,20,446,0,2,1,0,1,3,1,3,0,2
M,1,2,950,1,4,1,0,0,5,0,0,2,0
F,18,13,321,4,1,1,0,0,5,2,0,5,4
F,1,8,197,5,4,3,0,3,1,3,5,0,0
M,1,9,410,4,3,3,3,1,0,0,1,5,0
M,25,2,458,5,4,0,4,0,0,0,4,4,4
F,25,10,537,1,0,5,0,2,1,3,0,4,4
M,1,3,523,2,3,2,0,4,4,2,1,0,0
M,56,16,108,0,3,4,0,4,5,4,4,4,0
F,1,19,750,3,0,0,1,0,5,0,4,0,1
M,45,4,178,0,5,5,2,2,0,0,0,0,3
F,45,4,277,2,0,4,1,5,4,0,0,4,4
F,18,18,235,4,0,5,2,5,3,5,2,3,0
M,50,8,484,5,4,2,4,4,1,0,0,0,0
F,35,13,604,2,4,4,3,2,2,4,4,5,1
F,25,15,297,5,3,1,0,0,0,0,0,0,0
F,18,6,685,4,2,4,0,5,0,2,0,0,4
F,18,8,674,5,0,3,0,4,1,0,4,3,3
M,45,18,930,3,2,2,0,4,0,0,2,1,0
F,1,2,194,5,5,1,2,0,3,4,2,4,0
M,1,7,934,3,0,1,0,4,0,0,1,0,0
F,25,19,453,4,3,0,1,0,3,4,0,3,0
F,1,2,800,5,2,5,4,2,4,0,4,4,3
M,1,13,108,4,5,0,2,2,0,3,0,0,0
M,25,17,222,1,4,4,2,5,3,0,0,1,2
M,18,8,488,3,3,5,1,0,2,2,4,3,0
F,35,13,307,1,2,3,0,3,0,5,1,0,3
M,35,9,603,5,3,3,3,0,1,0,1,2,0
M,35,17,977,4,2,1,1,0,0,0,3,3,1
M,56,5,210,5,3,5,3,3,0,0,2,0,4
F,18,0,820,4,3,5,3,3,3,4,4,2,5
M,25,19,805,2,2,2,0,3,5,4,0,0,0
M,45,7,972,2,3,4,3,5,0,2,1,1,4
M,56,5,28,4,5,1,4,0,4,5,3,5,3
F,18,12,66,1,1,2,3,1,0,0,2,2,5
M,45,7,198,1,5,2,1,4,5,1,3,3,4
F,50,3,485,5,4,0,0,1,0,0,1,1,0
F,45,4,465,0,1,3,0,5,0,2,2,0,0
M,18,3,988,0,4,0,0,3,5,4,4,2,3
F,56,17,793,5,3,3,2,4,1,0,5,0,4
F,1,12,347,2,0,5,4,4,5,4,1,2,0
M,18,1,424,0,5,0,1,3,0,1,3,2,5
M,50,13,83,2,0,4,1,4,3,5,2,4,0
F,50,4,701,1,0,0,0,4,0,0,1,2,4
M,35,13,875,5,3,5,0,4,3,1,2,3,0
F,45,8,221,4,1,0,0,4,4,3,0,4,0
M,25,14,490,1,5,0,0,2,1,0,4,4,3
M,18,1,977,5,4,1,0,2,1,1,4,0,4
M,35,15,584,0,1,5,2,2,5,5,0,3,3
F,50,9,314,5,0,4,3,2,4,0,4,3,0
M,35,20,730,1,3,4,0,2,3,5,0,0,4
F,50,16,323,4,1,4,5,1,2,5,1,3,0
F,35,11,527,0,4,0,2,0,2,0,5,0,0
F,50,1,286,5,4,0,1,0,4,5,4,5,0
M,1,2,681,3,5,5,2,5,0,0,5,3,1
M,25,10,327,0,0,1,0,2,0,5,4,4,1
M,35,18,349,3,4,4,3,0,0,4,5,0,3
M,45,3,440,3,4,1,3,3,1,0,4,1,4
M,35,3,314,1,5,1,4,0,0,3,0,0,0
M,18,9,434,2,3,0,0,1,4,2,4,1,3
M,35,3,843,5,0,1,4,1,0,0,5,0,4
M,50,14,660,1,1,2,1,3,4,0,1,0,4
F,45,10,722,3,5,3,0,0,0,5,0,0,4
F,1,8,314,3,4,3,4,0,0,0,0,4,4
M,56,8,273,0,3,3,5,0,5,1,0,5,0
F,50,17,48,3,0,2,4,0,1,0,0,0,2
F,50,5,489,0,1,1,0,4,5,1,4,2,0
M,35,8,200,5,4,5,3,4,4,3,0,0,0
F,1,6,309,2,2,2,4,2,2,2,0,2,0
F,18,15,674,4,2,4,0,3,0,5,4,3,4
F,1,3,830,3,3,2,0,0,5,0,0,0,0
F,25,1,531,5,4,0,2,1,1,2,0,0,3
M,18,7,31,1,3,4,0,0,5,1,0,5,0
F,25,1,993,2,0,1,2,4,0,4,0,0,0
F,1,19,895,1,3,0,3,1,0,3,0,1,0
M,18,12,481,1,0,3,5,0,2,3,3,0,0
M,50,13,483,0,1,4,4,5,0,1,3,3,5
F,56,1,959,1,1,5,0,0,5,3,2,3,0
M,18,4,804,3,3,3,5,2,5,3,4,2,0
M,18,2,906,0,0,4,4,0,1,5,2,3,4
M,1,9,437,2,0,4,4,0,0,0,1,1,0
M,1,18,744,4,1,5,4,0,0,3,1,1,0
F,18,11,847,1,0,3,4,5,1,0,0,4,1
F,50,19,935,5,3,1,4,3,1,1,4,5,5
F,18,12,378,2,4,5,4,0,4,5,0,1,2
F,1,20,81,4,1,3,1,3,0,3,2,0,0
F,25,11,131,4,2,3,2,5,5,0,4,1,0
M,18,9,284,3,5,0,2,0,3,4,2,1,0
M,18,16,127,4,4,0,2,0,1,0,3,0,2
F,56,15,722,2,2,0,0,2,0,3,0,5,0
F,56,18,681,0,2,5,0,3,0,0,0,0,0
M,25,20,584,0,1,4,0,2,0,0,2,2,0
F,35,20,236,5,0,2,2,1,4,5,4,2,5
M,18,11,114,1,3,2,2,0,2,0,1,1,1
F,18,15,741,2,3,0,0,0,1,0,4,0,2
M,1,0,920,0,5,1,5,1,4,5,0,5,3
M,25,16,339,4,5,3,0,3,4,1,5,5,0
F,25,13,988,3,4,5,0,0,4,0,0,5,0
M,35,10,463,3,1,4,2,2,1,0,2,3,4
F,45,10,993,4,5,4,0,0,4,5,5,0,3
M,25,3,452,2,4,3,2,2,2,3,0,3,0
M,50,18,780,3,0,4,5,4,0,4,0,2,0
M,18,17,6,5,0,4,3,0,4,3,0,3,5
M,45,16,770,1,5,0,2,0,0,0,0,1,0
F,45,8,498,5,3,4,0,0,3,3,3,5,1
M,45,18,197,5,5,2,0,0,1,0,0,0,0
F,18,12,15,5,5,3,0,5,3,0,3,5,0
F,1,5,954,1,1,1,2,0,0,0,4,4,2
M,1,11,524,1,5,0,2,0,0,0,0,3,5
F,25,12,417,2,5,2,3,2,2,0,2,0,5
M,35,5,463,3,4,5,4,0,4,3,0,3,2
F,1,17,272,2,1,3,2,0,5,5,3,1,1
F,25,12,981,2,4,2,0,0,1,0,1,2,0
F,18,6,486,0,3,2,2,0,5,0,4,0,1
M,18,11,482,1,1,0,1,4,0,2,2,1,4
M,50,13,41,2,3,3,3,0,4,4,5,1,4
M,18,14,465,4,0,0,0,1,5,0,5,3,5
F,50,13,220,1,4,5,3,5,3,4,0,5,3
F,1,3,775,5,1,1,3,5,0,4,0,1,4
M,35,2,983,5,0,0,0,0,4,4,3,4,0
M,35,7,6,2,3,5,0,0,5,4,0,0,0
F,18,20,658,4,1,4,0,4,0,0,0,0,2
M,1,16,944,0,0,3,0,0,5,0,0,5,2
M,18,1,180,2,1,5,4,0,4,3,0,0,0
M,25,1,447,1,0,1,4,4,5,3,0,4,0
F,50,1,731,1,1,4,5,0,5,0,2,0,0
F,18,10,495,3,0,0,0,1,5,5,3,5,1
M,18,3,471,1,1,3,3,0,1,3,0,1,3
F,45,12,74,3,0,0,4,1,4,3,1,4,4
M,35,20,105,1,0,5,4,3,5,0,0,0,0
F,56,12,524,0,3,3,4,0,0,0,3,0,2
F,45,18,85,4,1,1,3,5,0,0,3,3,0
M,56,18,488,5,4,4,4,0,0,0,0,4,5
M,18,16,750,1,1,0,5,1,1,2,4,2,0
M,1,0,89,1,3,5,4,4,0,5,5,0,4
F,1,4,111,5,3,5,0,4,4,4,3,4,1
F,45,6,294,5,4,5,0,2,1,5,5,1,2
F,56,13,457,0,5,1,0,5,3,5,4,0,0
M,56,7,84,0,4,3,0,0,2,0,2,2,3
M,45,8,797,2,3,3,0,0,3,5,3,0,2
F,56,7,741,5,2,1,5,4,0,3,0,0,5
M,25,7,537,2,4,2,0,5,0,2,0,5,1
M,25,2,840,5,5,5,0,4,0,3,0,5,1
M,25,4,735,2,2,4,0,0,1,0,3,3,3
M,50,17,743,0,5,1,1,2,3,3,1,4,4
F,18,11,459,3,1,2,4,2,0,2,0,0,0
M,1,17,836,0,0,0,3,2,2,5,0,0,4
M,1,13,741,1,3,5,1,0,2,3,0,0,2
M,25,5,40,4,3,3,4,5,5,0,0,3,0
M,1,2,223,0,3,4,3,3,2,0,0,3,0
M,35,9,900,1,4,5,4,0,1,0,1,4,0
M,56,3,975,0,0,0,5,2,3,5,5,4,0
F,25,16,773,3,1,1,2,1,0,4,3,4,5
M,25,2,993,0,2,3,3,5,4,4,0,1,0
M,56,4,115,5,3,5,0,0,0,3,1,4,5
F,18,17,982,2,3,3,2,0,0,3,0,0,0
F,18,4,727,4,2,2,2,5,0,0,0,0,0
M,25,5,286,4,4,0,4,0,3,0,4,0,3
F,35,13,74,3,1,1,2,3,0,2,3,3,1
F,25,8,445,5,2,0,4,4,2,2,1,0,2
M,56,3,297,1,3,5,5,4,0,5,0,2,5
F,18,18,731,4,5,5,0,4,1,4,0,0,5
F,18,3,405,0,3,5,4,0,0,0,3,0,0
M,50,20,303,3,3,1,0,0,1,4,4,4,0
M,25,10,379,5,3,2,3,5,4,3,0,5,0
M,35,4,904,4,2,1,4,4,1,2,4,3,0
M,1,4,920,5,4,1,2,0,4,0,0,0,0
M,18,2,345,2,3,4,5,4,3,3,0,4,0
F,50,10,987,1,4,3,2,1,5,0,4,2,4
M,25,2,735,3,4,5,0,0,0,0,0,3,0
M,35,14,547,0,4,2,2,4,1,1,4,0,4
F,35,19,211,2,2,1,5,4,5,1,2,1,4
F,18,20,339,5,5,2,5,2,2,1,0,3,4
M,50,17,313,1,1,2,0,4,3,0,1,0,0
F,35,10,942,4,3,0,0,2,3,0,3,0,2
M,18,0,532,3,2,3,3,0,5,1,5,3,5
M,25,6,382,5,4,1,5,3,2,3,3,3,2
F,50,19,16,4,2,2,1,3,0,1,1,0,0
F,18,15,157,5,5,5,0,0,0,0,5,3,0
F,25,16,314,5,5,5,5,4,5,3,4,3,4
F,45,3,953,5,2,4,4,1,4,4,0,3,0
M,25,15,935,1,1,0,0,5,0,0,0,0,0
F,35,5,770,2,0,5,3,5,0,0,0,4,3
F,18,19,760,2,3,0,0,3,1,0,0,0,0
M,18,11,498,0,0,3,0,0,0,0,3,4,0
F,18,9,708,5,0,4,4,4,3,5,2,5,5
M,56,10,463,2,1,3,5,2,4,2,0,4,0
M,1,16,878,4,4,2,0,3,1,0,2,0,1
F,25,3,704,5,1,4,0,2,2,0,3,4,5
M,18,16,224,0,2,0,0,5,3,4,4,4,2
M,18,12,770,1,1,4,0,1,1,2,5,5,0
F,25,20,894,3,3,2,4,5,4,4,0,4,1
M,56,8,830,4,0,5,0,3,4,1,5,1,4
F,1,16,796,4,0,3,0,2,1,0,0,1,0
F,50,9,244,3,1,5,0,0,0,0,3,0,0
M,1,17,380,4,0,2,0,1,4,0,4,1,1
F,45,11,435,4,1,1,0,0,2,1,4,5,0
F,1,12,501,3,4,0,0,3,4,4,2,2,4
F,50,1,314,0,1,2,4,1,4,1,0,0,2
F,50,6,103,5,0,1,0,1,3,0,1,2,1
M,35,14,537,3,0,4,3,3,5,0,0,0,5
M,1,12,498,1,5,3,4,0,1,0,0,4,3
F,18,4,681,3,1,3,4,2,0,4,2,0,3
M,50,9,234,5,1,4,4,3,4,0,3,5,3
F,56,15,81,1,5,1,5,2,0,3,2,1,1
F,18,10,60,0,5,3,4,0,3,3,1,0,0
F,18,0,201,2,5,3,0,0,0,4,1,5,3
F,1,7,131,2,5,5,0,4,5,3,4,4,2
F,50,9,760,3,4,4,3,3,0,4,5,5,3
M,50,12,495,3,5,4,3,2,1,0,3,4,4
M,18,8,143,5,5,2,0,0,1,2,3,5,1
F,25,11,462,5,1,5,0,0,1,2,0,0,5
M,50,10,991,1,1,3,4,1,4,2,1,5,4
F,18,15,560,2,3,2,0,0,4,0,1,1,5
F,35,18,777,3,3,5,4,5,4,3,5,5,3
M,1,4,277,4,5,4,0,0,5,0,2,1,0
F,1,16,836,5,5,5,3,3,5,4,4,0,5
M,1,20,485,2,2,4,4,0,4,1,0,1,0
M,1,12,904,4,4,3,5,2,2,2,2,0,2
M,18,15,584,1,5,4,3,5,0,3,0,2,5
M,1,13,223,2,0,2,3,1,2,1,3,4,0
M,25,1,722,3,0,2,5,0,5,0,2,0,0
M,25,12,920,4,0,4,3,0,3,1,5,0,1
F,35,3,279,4,5,5,4,0,1,3,1,1,0
F,50,8,381,5,1,4,2,0,3,1,4,3,0
M,18,2,992,1,1,5,3,0,4,5,0,5,4
F,50,16,560,4,3,3,0,3,3,3,4,5,2
M,25,20,323,5,0,3,0,3,4,4,5,0,5
M,25,20,13,2,1,1,0,1,3,0,2,0,3
M,45,16,314,5,4,1,0,5,5,4,0,0,0
F,56,4,330,0,1,3,3,0,0,0,1,2,1
F,1,2,672,2,3,5,0,5,4,0,3,5,0
M,35,20,303,5,3,5,4,1,1,3,0,2,4
F,18,11,349,1,4,0,4,4,5,1,0,0,0
F,1,11,735,5,0,4,2,1,4,5,5,5,4
F,45,20,489,3,1,5,3,4,5,4,0,0,0
M,50,20,30,1,1,5,5,0,1,5,0,5,0
M,1,10,465,5,0,2,4,3,0,3,0,5,3
F,18,3,49,0,5,4,0,1,0,0,3,3,1
F,50,3,320,2,4,5,0,0,1,1,1,0,0
M,45,5,442,0,4,5,3,2,1,0,4,0,0
F,56,3,89,5,3,2,0,2,5,0,2,3,0
M,35,9,527,1,4,0,0,3,5,0,0,0,0
M,35,20,445,1,1,4,1,5,4,5,0,4,3
M,35,10,912,0,3,0,2,0,1,0,0,3,1
M,56,3,972,0,0,3,3,0,5,0,0,4,0
F,35,6,967,4,2,1,3,3,0,5,2,4,0
F,45,19,79,4,4,2,5,0,0,3,0,5,0
F,50,20,430,3,3,1,0,0,5,3,3,0,5
M,1,13,681,1,0,0,1,0,0,0,1,1,3
M,1,15,847,3,3,4,0,3,0,2,4,1,0
M,1,17,146,0,0,4,0,0,3,0,0,3,1
F,35,16,609,3,0,5,2,4,1,2,5,0,3
F,56,7,165,4,5,1,5,4,4,0,5,5,0
F,25,4,131,0,2,5,4,0,4,2,0,0,0
F,45,4,796,5,5,5,0,5,5,0,4,4,4
M,18,14,805,0,1,4,5,4,5,0,2,5,0
F,35,1,471,3,5,5,0,4,0,0,0,2,0
F,18,5,777,3,3,1,3,3,5,4,0,0,1
F,25,11,31,2,1,1,1,1,3,3,0,0,1
M,50,17,804,2,1,1,2,0,3,0,0,0,1
F,45,8,6,3,1,3,3,2,2,1,5,1,0
M,45,7,20,2,0,5,0,0,3,1,1,3,3
F,56,12,627,0,2,5,0,3,4,4,0,2,3
M,50,0,557,5,2,3,0,3,0,0,3,3,3
F,35,6,37,5,2,4,3,5,0,1,0,3,5
F,25,19,20,4,2,2,2,1,3,3,4,0,0
M,18,3,760,5,0,4,2,3,5,1,4,0,3
F,18,11,550,0,1,4,2,1,1,5,0,0,4
M,35,13,735,5,4,0,5,5,4,4,0,4,4
F,18,19,432,0,0,0,0,2,1,0,2,0,1
M,1,20,53,1,5,1,0,4,0,4,5,2,2
M,56,0,501,3,2,5,2,0,0,0,3,4,1
F,45,19,50,0,2,5,2,5,4,5,1,1,0
M,1,17,804,3,3,5,0,0,5,0,0,0,4
M,1,17,23,0,5,3,4,4,0,0,0,2,4
M,18,20,672,3,1,1,3,3,5,1,3,0,2
M,45,19,488,0,2,0,2,4,4,0,5,1,5
M,50,18,740,2,5,2,4,1,4,3,0,0,1
F,50,10,482,1,5,1,1,0,1,5,5,0,4
F,35,13,113,2,1,0,3,1,3,0,3,3,3
M,1,10,6,4,3,3,2,0,4,4,0,0,0
M,1,3,127,2,0,4,1,0,0,4,5,0,2
M,25,8,532,3,2,5,2,1,1,2,3,0,4
M,45,7,196,4,0,0,4,2,3,5,3,2,3
F,45,14,447,3,1,4,3,4,1,1,3,5,0
M,45,8,358,2,3,4,0,4,0,0,4,3,0
M,50,8,480,5,0,5,1,5,5,4,0,3,5
M,1,2,65,2,3,2,4,2,3,0,4,1,5
M,25,8,329,4,2,2,5,3,5,2,1,0,5
F,1,17,88,2,4,5,3,2,0,5,5,0,2
M,18,4,727,0,4,3,0,5,0,3,0,1,1
M,1,0,346,0,0,2,3,1,2,2,0,5,0
F,25,12,952,3,4,2,3,2,2,3,3,3,5
F,25,9,346,0,5,4,5,1,3,0,2,5,0
M,45,3,358,0,0,5,5,3,2,3,4,3,0
M,25,8,319,2,2,2,5,0,3,1,5,3,0
F,1,6,708,5,5,3,0,0,4,2,1,0,1
F,50,18,231,3,4,0,5,1,0,2,0,3,1
M,25,18,338,5,0,5,0,0,4,0,4,1,0
F,25,12,427,0,0,3,3,0,5,2,5,3,4
F,35,3,856,2,0,3,0,0,2,0,0,4,0
F,18,8,277,5,5,3,0,4,0,3,3,5,0
F,35,17,741,1,1,1,5,0,5,4,3,3,0
F,35,17,442,0,2,5,4,0,2,0,0,3,2
M,35,11,157,3,4,3,5,1,1,4,3,0,5
M,35,4,352,4,2,5,5,3,2,5,0,0,5
M,18,5,606,2,5,0,1,1,0,0,0,1,0
M,25,17,551,1,0,4,0,3,2,4,0,0,0
M,50,20,804,3,2,3,2,0,0,0,2,5,4
F,1,8,211,4,1,5,4,0,3,1,5,1,4
M,50,18,598,4,5,5,5,0,1,0,5,2,0
F,56,18,402,4,5,5,2,2,4,5,5,3,4
F,25,19,942,1,0,4,5,5,4,3,0,4,4
F,25,8,230,5,0,1,2,3,3,1,4,0,5
M,56,0,354,0,1,2,2,0,5,1,1,0,0
M,25,8,891,2,4,2,0,4,1,0,0,0,2
M,18,8,104,0,5,0,3,2,4,1,2,5,2
M,1,7,273,1,1,2,2,2,4,4,0,1,4
M,25,4,674,0,3,2,0,0,5,0,4,2,0
F,35,17,782,2,5,1,0,0,2,5,0,5,0
F,35,1,787,3,3,1,0,4,4,0,1,0,0
M,35,10,372,5,2,2,4,5,2,0,4,5,5
M,35,15,297,5,2,1,0,5,3,2,0,2,4
M,50,19,462,1,4,0,0,3,0,0,0,0,3
M,50,3,524,5,5,3,0,1,2,2,3,2,5
F,50,6,41,4,2,3,1,2,4,0,0,0,5
M,1,18,993,3,5,0,0,4,2,1,5,3,0
F,18,16,744,0,2,3,0,5,0,4,0,0,5
F,1,4,190,5,4,4,0,0,2,2,4,1,4
F,45,15,497,3,5,1,0,5,4,2,0,0,0
F,45,4,152,3,2,2,1,5,0,5,0,1,1
F,45,20,524,0,5,0,0,0,2,3,3,0,0
M,35,19,708,5,0,1,2,0,4,3,0,3,0
F,35,3,445,2,1,5,4,3,5,5,3,2,5
F,18,14,800,5,2,0,3,0,0,2,2,5,0
F,18,14,856,1,1,2,3,0,1,3,0,0,1
F,35,1,571,0,5,4,1,4,0,3,5,5,0
M,1,7,98,2,5,1,4,0,4,0,3,3,5
F,35,0,105,5,5,2,0,4,1,3,1,4,0
F,56,19,194,4,5,3,1,4,5,2,3,3,1
M,18,1,532,3,5,5,4,0,0,0,0,4,3
F,25,8,118,5,0,0,4,0,1,3,3,4,0
M,18,14,482,4,2,2,0,3,3,0,3,1,3
M,35,0,54,5,0,4,0,4,4,2,4,0,3
M,45,0,27,1,2,1,2,5,4,2,5,5,0
M,56,18,558,2,4,1,2,1,0,3,2,1,0
M,25,13,993,5,3,4,0,3,2,4,1,0,0
M,50,7,370,1,2,4,3,3,5,3,0,3,5
F,18,11,532,0,2,1,2,2,4,0,5,1,4
M,35,17,373,2,1,4,4,4,0,1,0,3,5
M,35,1,379,4,5,4,5,0,0,3,1,0,0
M,50,10,775,0,1,2,3,0,0,4,0,4,2
F,50,14,459,3,1,4,4,1,1,1,2,4,0
F,45,17,853,5,4,5,3,0,3,2,5,0,4
F,1,10,279,4,4,3,4,0,0,4,5,1,0
M,1,2,900,0,5,2,5,4,4,0,5,2,1
F,56,5,790,1,5,1,1,0,3,4,0,0,4
F,25,8,234,0,2,4,0,3,5,5,5,2,0
F,18,13,28,0,1,3,0,4,0,0,0,0,0
M,18,18,577,2,3,4,2,4,4,1,2,1,4
F,18,4,194,4,3,0,4,4,4,1,5,5,0
M,35,6,286,4,2,5,5,2,0,0,2,3,0
M,56,6,802,4,3,0,2,3,5,0,2,3,0
F,25,12,623,0,3,0,3,4,1,4,0,1,3
F,56,12,234,5,4,1,2,4,0,4,5,4,5
M,35,5,112,1,3,3,0,4,2,4,3,0,3
M,45,17,490,2,4,5,3,0,3,0,0,3,5
F,45,17,120,0,1,5,0,1,0,0,0,1,3
M,35,20,320,2,1,3,0,0,4,2,5,2,0
F,56,13,953,4,4,5,0,0,3,0,0,3,0
F,45,10,535,1,1,2,5,1,1,4,3,2,5
M,25,7,919,3,2,1,5,1,2,0,0,4,4
M,25,3,104,5,5,0,2,3,4,4,3,3,2
F,35,13,730,3,3,3,1,2,0,5,0,3,0
M,18,16,149,0,3,5,0,0,4,3,0,0,5
F,35,14,16,1,5,2,0,3,5,4,0,1,5
M,56,6,166,4,2,5,0,0,4,3,0,3,4
M,50,0,629,1,3,2,4,3,2,2,0,0,0
M,35,6,735,2,1,4,0,0,0,0,0,4,3
F,56,8,131,4,5,0,5,3,1,0,4,0,4
F,1,12,674,3,5,4,0,4,1,0,0,0,1
M,25,15,891,2,4,2,0,4,2,0,0,0,2
F,35,7,761,0,4,0,0,3,3,1,4,3,0
