Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,50,14,577,5,2,0,2
M,56,20,440,0,1,0,5
F,18,17,968,3,3,4,1
M,25,1,986,1,0,0,2
F,35,2,525,2,4,1,0
F,35,3,223,3,1,3,5
F,25,15,497,3,0,0,1
M,35,1,100,5,0,0,0
M,35,0,482,0,0,4,0
F,56,11,803,2,4,1,5
M,50,11,372,0,0,1,0
M,56,4,346,1,4,0,0
F,50,12,815,5,2,0,2
M,50,14,934,1,0,0,3
F,18,1,870,2,2,0,3
M,45,0,965,2,0,5,3
M,1,6,152,0,0,4,0
F,1,14,939,1,2,3,0
F,50,6,946,1,0,2,0
M,35,13,447,2,0,0,0
F,18,5,272,5,5,1,5
M,18,5,406,3,5,0,4
M,18,2,373,5,4,0,1
M,18,1,524,2,2,0,0
M,56,0,780,3,4,0,0
M,18,15,321,0,0,2,0
F,1,3,50,0,0,3,4
M,35,6,743,3,5,5,0
M,35,17,234,0,0,2,0
F,50,20,447,4,1,4,5
M,35,18,152,0,0,1,1
F,50,19,782,5,2,0,0
M,35,10,210,0,4,3,1
M,50,4,609,0,5,0,5
F,45,12,105,4,5,0,1
F,50,10,537,5,4,0,3
M,56,17,923,4,0,4,4
M,25,4,800,3,4,1,0
M,50,3,471,0,0,5,0
F,18,1,49,0,1,3,5
F,45,11,853,5,2,3,0
F,25,11,140,3,3,0,0
M,25,4,240,5,0,1,0
M,25,1,606,1,0,5,1
F,18,7,954,4,4,0,4
F,25,10,501,0,0,0,0
M,18,17,74,2,3,0,4
M,35,15,212,0,0,4,0
F,50,17,265,2,5,2,0
M,50,18,272,3,1,0,0
M,35,1,954,5,5,4,0
F,18,8,613,0,4,0,3
M,45,1,279,2,0,2,1
F,18,1,273,4,0,0,4
M,35,5,750,3,3,0,0
M,50,1,424,1,1,3,4
M,25,20,272,0,0,5,3
F,56,12,497,2,0,3,0
F,25,2,794,3,4,0,5
M,56,14,377,4,1,5,4
M,56,8,175,3,0,5,5
M,25,3,581,2,3,1,1
F,18,10,598,0,5,5,4
M,50,1,157,4,0,0,1
M,45,11,120,0,2,2,0
F,18,17,527,0,2,4,2
F,35,17,913,3,4,0,5
F,1,3,234,0,0,2,0
M,35,2,236,5,0,1,3
F,56,4,920,1,3,2,3
F,35,1,82,4,4,5,5
M,25,9,313,3,0,2,0
F,50,10,253,2,1,0,5
M,45,3,272,0,4,4,5
M,1,1,221,2,1,4,3
F,50,17,452,4,4,0,1
F,25,15,333,0,4,2,4
F,25,17,520,2,0,0,0
F,35,17,722,1,0,0,0
M,50,18,527,0,5,1,3
M,35,14,410,3,5,5,5
F,25,0,436,4,4,5,4
M,1,2,161,0,4,2,1
F,35,15,69,0,4,2,5
F,56,14,63,5,5,3,4
M,35,12,194,1,3,4,5
M,45,17,554,1,1,3,3
F,35,15,111,0,0,1,0
F,18,12,934,1,1,0,0
F,45,2,459,3,0,3,0
F,25,16,473,1,3,0,3
M,56,5,641,2,1,0,3
M,45,1,581,5,3,0,4
M,56,1,945,5,0,5,0
F,25,0,234,0,0,5,1
M,25,11,987,3,0,0,1
M,56,7,921,2,0,4,0
F,25,18,320,2,0,0,0
F,50,15,76,0,4,2,1
M,45,20,60,2,2,3,0
M,25,5,935,2,1,0,4
M,25,5,535,1,0,0,0
M,25,13,840,0,2,0,1
F,45,8,16,3,4,0,2
M,18,17,465,3,1,4,3
M,56,14,489,1,3,1,2
M,1,6,537,0,3,5,3
M,25,0,603,3,4,1,1
M,56,0,604,3,2,0,0
F,56,14,973,3,0,3,5
F,18,19,68,4,2,0,2
M,56,14,606,2,2,4,2
F,25,15,405,3,0,4,0
M,56,1,523,0,3,0,3
M,25,5,209,5,0,1,0
M,18,17,290,2,0,3,0
F,56,8,597,4,1,1,0
F,56,20,434,3,4,1,0
M,25,12,803,1,0,3,5
M,25,0,66,2,0,3,0
F,25,13,843,0,0,4,0
F,56,11,957,5,4,1,3
F,45,5,421,1,4,1,5
F,45,2,501,5,5,0,0
M,35,14,171,0,0,0,1
M,1,16,215,4,2,2,0
M,56,8,336,4,0,5,4
F,18,0,902,2,5,4,3
M,1,19,191,2,3,1,3
F,1,9,290,4,2,5,1
M,35,4,19,0,4,5,5
M,56,5,110,2,0,1,0
F,35,15,26,3,4,0,3
F,25,1,752,4,5,0,3
M,25,9,606,2,0,5,0
M,56,3,914,2,2,0,4
F,25,18,793,1,4,0,1
F,25,3,993,0,2,0,4
M,56,15,658,2,5,5,0
M,25,8,21,4,0,0,1
F,1,9,436,2,0,5,1
F,18,20,290,1,1,0,4
M,25,16,992,4,1,4,2
M,56,0,50,0,5,0,0
M,50,0,157,2,1,5,0
F,35,15,347,3,0,4,0
M,56,0,537,0,0,0,2
F,35,2,598,2,2,0,0
F,35,13,17,5,4,4,5
F,1,2,988,1,1,5,4
F,50,10,37,2,2,0,4
M,25,9,914,3,2,0,0
F,56,19,441,3,1,4,0
M,35,5,804,4,4,0,3
F,25,1,61,0,0,4,0
M,56,1,81,0,5,1,4
F,1,12,300,5,4,3,4
F,35,17,943,1,0,3,0
F,56,11,265,2,1,1,5
F,56,12,82,5,3,0,4
F,50,14,947,0,2,0,4
M,35,0,337,3,5,4,2
F,35,7,90,5,1,2,4
F,25,13,435,0,0,0,3
F,45,20,108,5,3,0,4
F,56,15,917,5,2,3,0
F,35,9,524,5,0,3,0
M,25,6,294,0,2,1,0
F,56,17,329,0,5,5,3
M,25,17,911,0,0,0,0
M,56,14,838,0,5,0,0
M,56,9,840,4,4,0,4
F,25,14,276,4,1,0,2
M,25,3,85,3,0,1,4
M,35,13,850,0,4,4,4
M,56,15,765,1,4,0,3
M,50,0,622,2,0,3,4
F,50,12,337,0,0,2,0
M,50,2,834,2,3,4,0
M,50,17,452,1,0,3,1
F,56,2,452,5,1,1,3
M,18,5,751,2,4,0,3
M,1,9,601,4,5,5,0
M,25,14,786,4,0,1,0
F,50,19,19,2,0,0,5
M,35,7,811,5,0,0,0
F,56,6,700,5,0,1,0
M,50,1,945,0,0,1,0
M,25,12,362,0,5,0,0
M,56,11,62,5,1,5,5
F,18,5,949,5,0,0,0
M,35,1,571,3,0,0,2
F,50,13,329,0,5,1,5
F,56,11,681,1,2,2,3
M,25,0,87,4,0,0,3
M,25,0,756,2,3,3,2
M,35,15,641,1,5,1,0
F,45,15,48,3,0,2,0
M,56,6,443,4,2,1,0
M,18,0,811,4,0,3,0
M,18,13,786,4,3,4,5
M,50,0,744,5,2,0,3
F,35,20,731,3,1,5,1
M,45,18,982,5,3,0,1
M,25,14,380,5,0,0,4
M,35,18,166,1,4,2,0
F,56,0,494,0,1,0,0
M,56,3,609,1,0,0,0
F,18,14,641,0,2,4,1
M,25,19,490,1,0,0,0
F,18,7,261,1,1,4,0
M,25,17,596,3,5,2,0
M,56,17,965,4,2,0,0
F,56,11,230,1,4,3,2
M,35,6,946,4,4,3,3
F,25,20,618,1,2,0,0
M,25,7,863,0,3,3,0
M,18,1,113,4,5,3,4
M,25,6,527,2,5,0,1
M,35,1,197,3,0,2,0
M,56,14,666,5,0,1,2
M,56,17,280,3,0,0,0
F,45,19,161,3,3,4,3
M,50,19,920,2,5,1,0
M,45,7,834,2,2,0,0
M,18,4,112,1,0,2,0
M,25,20,891,2,2,5,0
F,56,3,735,1,5,0,5
M,18,9,662,3,4,4,4
M,56,3,492,1,2,4,1
F,45,14,78,4,0,5,1
F,18,20,140,0,0,3,0
F,18,15,557,1,4,0,3
F,56,14,764,5,0,0,0
F,25,4,485,2,0,0,0
M,25,1,559,5,0,0,0
F,25,11,850,0,0,0,2
F,35,1,279,0,3,2,2
M,18,16,916,4,2,2,3
F,25,20,168,5,5,5,5
M,25,14,921,4,3,5,3
M,35,15,501,0,0,0,5
M,50,1,445,4,0,4,5
F,25,14,286,3,0,0,0
F,45,8,530,3,2,0,1
F,35,9,596,4,5,1,4
F,35,15,60,1,1,3,5
F,25,18,708,4,0,3,4
M,25,0,705,4,2,0,0
M,18,4,458,4,0,0,2
M,25,15,10,3,0,2,4
F,56,19,98,1,5,0,0
M,56,0,40,3,4,1,4
M,25,6,856,5,1,0,0
F,56,0,281,0,2,5,4
F,50,15,935,2,5,0,3
F,56,11,265,2,0,2,0
F,25,17,830,3,0,1,0
F,35,4,539,1,0,3,5
M,25,12,31,0,0,0,0
M,25,3,339,5,0,0,3
F,18,16,600,0,0,0,0
M,56,12,286,5,5,0,0
M,25,15,685,1,0,0,0
F,25,12,850,4,3,0,3
M,18,1,74,3,0,0,3
M,56,0,287,0,2,5,3
M,35,10,421,5,1,5,2
M,35,20,981,3,1,1,5
M,35,8,778,3,4,0,3
M,1,15,333,5,1,2,4
F,50,0,633,0,4,0,4
M,25,18,362,3,5,0,4
M,56,9,652,0,2,0,1
M,35,11,914,5,3,0,5
M,25,20,443,5,3,0,2
F,1,5,430,5,5,5,1
F,25,19,296,3,0,0,4
M,25,14,377,2,1,5,3
M,50,17,802,4,0,4,0
F,35,20,705,1,3,1,0
F,18,19,604,5,0,4,0
M,45,7,571,5,2,5,0
M,18,12,582,4,5,5,5
M,35,20,378,1,0,5,0
F,50,7,727,0,0,0,5
M,45,15,16,0,0,4,5
M,1,9,940,1,5,2,2
F,45,19,81,3,0,0,3
F,56,14,613,5,5,4,0
M,18,17,985,5,0,5,0
F,18,17,209,5,3,0,5
F,45,0,303,2,1,5,2
M,25,9,84,5,4,1,0
M,25,1,975,1,0,0,4
F,45,0,850,1,0,1,0
M,25,19,840,3,3,1,2
F,18,14,469,2,4,0,3
M,35,5,680,4,5,5,0
F,1,9,215,0,4,3,3
M,50,1,121,3,3,2,0
F,1,19,452,1,2,5,5
M,25,15,597,5,0,0,0
M,25,4,550,5,2,0,0
M,18,2,333,1,0,0,0
M,45,5,196,4,5,2,3
F,56,19,104,4,5,3,0
F,25,1,402,2,5,1,1
M,35,17,207,2,1,3,0
M,45,12,610,1,5,5,2
M,35,14,430,4,1,1,0
M,25,2,914,3,5,0,0
M,25,11,857,0,0,2,5
M,35,1,803,0,3,2,1
F,25,7,804,0,5,0,0
F,25,15,853,5,5,2,0
F,18,10,223,5,3,0,0
M,35,7,704,0,1,0,2
M,25,7,21,1,0,0,0
F,50,2,843,1,5,4,0
F,56,12,104,2,4,0,0
M,35,10,680,5,5,3,5
F,25,12,275,2,4,1,5
M,56,12,275,1,4,0,3
F,50,6,432,3,2,0,0
M,1,1,41,4,1,1,2
F,35,0,993,2,2,5,3
M,25,0,604,0,0,0,4
M,50,8,382,4,0,1,5
M,56,7,87,4,0,1,0
M,45,2,847,0,0,5,0
M,56,20,563,1,0,0,0
M,50,15,100,4,4,0,0
M,35,2,128,1,0,0,0
M,18,17,987,4,0,0,0
F,50,1,752,5,2,4,4
F,1,9,297,0,3,5,3
M,56,18,64,2,3,4,1
M,35,15,940,3,0,0,0
M,25,0,744,0,0,2,1
M,25,11,895,1,5,1,0
M,50,17,336,1,1,3,0
F,35,12,433,1,0,4,3
F,18,10,262,0,1,0,2
M,35,7,80,1,0,0,0
F,45,15,18,3,2,4,1
M,25,15,606,4,4,0,0
M,25,20,360,5,0,0,4
M,35,17,240,4,2,3,0
M,56,3,166,4,1,0,0
M,35,17,232,3,0,0,0
M,35,4,629,3,2,4,1
F,35,19,640,2,1,0,0
M,35,4,577,5,0,5,0
M,56,4,462,5,0,3,0
M,56,8,54,2,5,3,5
M,56,9,312,1,4,1,2
F,50,12,466,4,1,3,1
M,56,9,458,5,5,1,0
M,25,20,580,1,4,4,3
F,1,12,458,0,5,5,4
F,18,17,557,4,0,0,3
M,25,8,302,2,3,1,1
F,56,6,277,5,5,5,1
M,25,3,197,2,5,2,1
F,18,18,520,4,3,0,3
M,25,13,424,2,1,5,5
F,56,19,975,1,2,0,0
M,1,14,919,0,4,5,5
F,56,18,623,2,4,0,1
M,18,7,523,5,0,3,3
F,25,2,141,2,4,4,2
F,50,17,985,1,0,3,0
F,25,18,480,0,5,0,1
M,56,12,76,0,2,3,4
M,18,0,157,2,1,0,5
F,25,5,906,3,2,1,0
F,56,1,484,5,1,4,0
M,50,6,590,3,0,0,0
M,18,5,26,4,1,0,5
M,1,0,906,0,2,2,0
M,35,19,604,5,0,3,0
M,35,15,937,2,0,1,0
M,56,5,730,5,3,0,0
M,56,10,40,3,1,5,0
M,45,4,857,1,0,5,0
M,56,5,949,1,0,0,0
M,56,19,761,0,5,4,0
M,45,0,161,3,4,4,0
M,35,14,462,5,0,4,0
F,56,9,421,5,2,0,2
M,1,6,894,4,4,4,0
F,25,14,90,1,1,0,4
F,45,6,281,5,5,5,0
F,56,15,741,3,1,4,5
F,25,11,708,0,1,0,4
M,56,8,326,1,3,3,0
M,45,10,253,5,2,0,2
F,50,7,371,4,2,4,1
M,56,11,123,2,0,5,0
M,25,2,921,3,0,0,4
F,1,1,87,2,3,3,4
F,18,6,700,1,0,5,4
M,18,19,56,5,2,0,1
M,45,20,149,4,4,1,1
M,45,1,302,3,3,5,5
M,50,12,372,5,1,3,2
F,50,11,474,5,4,3,0
F,18,14,371,1,1,2,1
F,25,5,554,0,4,4,5
F,18,13,911,3,2,0,3
F,56,2,604,4,3,5,4
M,25,15,453,5,3,0,5
F,56,1,555,5,4,0,5
M,18,19,302,4,0,3,4
M,50,19,327,3,1,0,4
F,56,18,803,0,2,4,4
F,25,2,28,5,0,0,0
F,45,3,900,3,0,1,0
M,18,7,720,0,0,4,0
F,56,4,27,4,1,2,2
F,56,16,501,0,2,5,3
M,35,14,489,5,5,5,4
F,56,0,863,5,3,5,5
F,18,11,232,1,4,4,0
F,56,5,880,3,5,0,5
M,25,15,13,0,1,5,1
F,35,10,760,1,0,2,0
F,1,19,820,1,2,2,5
M,50,16,20,4,5,5,5
M,25,0,326,1,0,5,0
M,50,2,911,2,0,0,0
M,45,8,914,5,4,4,0
M,18,1,462,2,1,1,5
M,35,18,360,2,1,3,2
M,18,17,704,2,0,0,4
M,25,0,581,2,2,0,0
M,18,1,787,0,0,5,0
M,50,4,801,3,0,5,0
M,56,5,70,2,5,1,1
M,25,6,346,1,0,0,3
F,56,14,13,1,1,0,5
M,35,1,103,4,0,0,0
M,35,1,731,4,2,5,1
M,18,15,940,5,0,2,0
M,45,3,652,4,5,3,4
M,18,8,836,4,0,3,0
M,18,5,944,5,0,3,0
M,56,8,424,5,5,4,4
M,35,9,22,3,5,3,4
F,25,2,113,2,4,0,5
F,25,7,584,3,0,0,1
M,1,16,666,1,4,2,4
M,25,0,453,4,0,5,0
F,56,6,604,3,0,0,5
M,50,17,13,5,3,5,0
F,35,3,917,0,3,2,5
M,50,7,601,1,0,3,0
F,56,2,105,3,5,0,1
F,35,0,178,0,4,1,3
M,25,19,312,2,2,0,1
M,50,2,136,5,0,0,4
F,35,12,327,2,1,0,0
F,45,12,209,2,1,0,1
M,50,2,875,3,0,0,4
F,56,0,685,3,0,5,5
M,18,6,782,1,0,4,0
F,50,11,224,0,2,5,1
M,25,7,625,3,5,0,0
M,25,18,485,2,5,3,0
M,18,11,537,2,0,1,0
M,45,8,793,5,2,0,4
F,1,7,300,2,4,5,4
F,56,18,700,0,1,0,1
M,45,13,109,5,5,1,5
M,50,1,282,2,1,1,1
F,56,20,41,0,3,2,2
M,25,5,584,2,3,0,2
M,56,11,440,4,2,0,5
F,25,7,602,1,3,0,0
M,25,20,531,5,0,3,3
M,25,7,700,0,0,0,3
M,18,12,956,1,3,0,3
M,50,9,302,2,0,4,5
M,25,11,954,2,3,0,2
F,1,4,559,1,5,4,1
M,50,6,312,2,0,0,0
M,18,14,764,1,4,0,0
M,1,16,381,5,3,4,1
F,18,4,196,4,2,0,0
F,1,15,967,2,5,4,4
M,45,12,290,5,5,1,0
F,56,1,287,2,3,0,0
M,50,15,563,5,3,1,1
F,18,20,336,2,5,4,0
F,35,0,77,3,0,4,0
F,45,3,744,1,1,3,0
F,50,0,61,0,3,1,0
M,45,17,60,2,0,1,0
F,45,0,780,0,0,4,5
F,18,9,956,1,1,1,0
M,50,11,631,3,5,2,0
F,45,13,84,1,0,1,0
M,25,1,954,1,3,4,0
F,25,13,272,4,3,0,4
M,1,12,100,4,3,4,2
F,1,17,495,3,4,5,0
F,18,3,222,0,2,2,2
M,45,14,930,3,0,0,0
F,18,1,986,5,1,0,0
F,25,9,136,0,5,0,3
F,45,0,612,3,1,5,4
F,18,19,336,2,2,3,0
F,35,20,480,3,3,1,1
F,45,0,460,5,0,0,0
M,35,0,114,4,1,2,1
F,50,5,112,3,4,4,5
F,56,20,780,2,0,5,5
M,18,2,544,4,0,0,0
F,1,11,741,0,0,2,1
F,45,14,740,2,2,0,3
M,25,11,900,0,2,0,0
F,56,2,522,3,0,2,0
M,35,9,40,5,5,3,5
M,25,14,797,1,1,5,5
F,35,11,778,1,0,0,0
M,1,11,322,5,3,5,5
F,45,20,150,5,5,5,2
M,45,4,28,5,0,2,0
M,25,2,453,5,5,0,4
F,50,4,878,1,4,5,1
F,50,3,170,1,0,0,5
M,56,17,452,4,3,4,4
F,35,0,338,1,0,2,0
F,50,6,170,2,3,2,1
F,1,15,537,2,2,2,5
M,56,1,333,1,5,5,0
M,35,20,175,0,0,0,0
F,1,18,279,5,2,3,1
F,56,14,502,0,3,0,4
F,1,6,910,3,3,2,3
F,35,7,830,2,0,4,0
M,35,0,911,0,4,0,0
M,50,16,954,1,2,3,5
F,50,17,186,5,1,2,2
F,1,1,161,3,1,4,2
F,45,8,777,1,3,4,4
M,50,9,921,0,3,0,0
F,45,14,770,5,3,4,1
F,18,8,764,0,1,0,2
M,56,1,740,2,5,0,0
F,25,17,60,5,4,0,0
F,50,19,704,3,0,5,4
M,25,1,29,4,2,2,1
M,25,4,563,2,0,2,0
M,18,12,524,0,4,0,0
M,25,6,489,2,0,0,0
M,35,4,726,3,0,3,0
M,35,15,727,0,0,1,0
M,1,9,485,0,0,4,0
M,18,19,834,3,1,5,5
M,50,3,54,1,5,2,0
F,25,20,460,1,0,1,2
M,25,14,780,5,0,0,0
F,25,2,290,4,4,4,4
M,18,14,520,2,5,5,0
F,1,14,891,0,5,2,4
F,1,13,83,2,2,1,3
M,35,12,431,4,0,1,0
F,25,17,559,3,0,5,2
M,25,6,424,5,0,1,4
F,25,20,197,4,0,3,4
M,35,19,612,0,2,4,3
M,18,0,452,2,0,0,0
M,25,16,772,1,3,0,2
M,56,1,523,2,4,5,2
