Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
F,56,20,660,3,0,3,4
M,35,17,480,0,0,0,0
F,18,18,483,0,0,4,3
M,18,19,64,0,0,0,0
M,56,7,796,0,0,4,4
M,35,0,26,0,0,0,5
M,35,11,743,0,0,0,0
F,56,18,463,0,0,0,4
F,18,20,904,0,2,2,5
M,1,2,596,5,5,0,0
M,56,10,764,2,0,0,2
M,35,2,803,0,5,5,4
M,35,16,325,0,4,0,0
M,45,17,402,5,3,1,0
M,18,4,988,3,0,0,4
F,18,7,405,0,2,0,4
M,35,20,554,2,1,0,4
M,45,6,523,0,0,2,4
M,25,6,141,0,0,0,0
M,45,16,111,5,1,0,0
M,1,14,209,4,1,4,3
M,25,14,853,2,0,0,5
F,56,14,571,1,5,3,0
M,35,20,523,4,4,1,4
M,45,8,81,2,3,5,5
F,50,4,986,0,3,2,5
F,25,3,934,4,0,0,0
F,35,13,372,0,5,4,5
F,25,16,85,0,0,0,5
M,25,12,434,0,0,0,0
F,25,2,934,0,0,3,0
F,35,6,431,0,0,0,0
M,56,6,836,0,5,4,4
M,56,18,802,4,5,4,2
M,35,14,555,0,0,0,2
F,1,0,24,0,3,1,5
F,25,8,920,0,3,5,1
M,25,4,173,0,0,0,0
F,1,2,830,0,0,0,4
M,35,19,920,2,0,0,0
F,18,18,370,0,5,3,4
F,56,8,843,1,1,2,0
F,25,18,331,0,5,5,4
F,50,11,700,0,0,3,5
F,1,3,640,3,0,0,0
M,35,3,484,0,0,3,0
F,45,0,987,0,0,0,0
F,1,4,535,0,2,0,0
F,1,14,22,0,0,4,0
F,35,4,959,5,5,2,0
M,18,2,503,0,0,5,0
F,25,20,78,4,0,0,0
M,25,18,175,0,1,5,4
M,56,20,286,0,1,5,2
M,45,12,236,4,4,3,4
M,25,19,450,5,0,0,0
M,25,14,180,0,0,0,0
M,25,5,402,5,0,0,0
F,1,9,685,1,0,0,0
M,25,17,61,3,5,3,4
F,1,1,33,0,3,0,0
M,50,15,580,3,3,3,2
F,56,3,537,0,0,0,3
F,18,6,740,2,4,0,0
M,25,7,741,0,0,0,0
F,18,15,993,0,0,0,4
M,25,2,37,0,0,0,0
M,56,11,660,2,1,5,5
F,45,3,520,0,0,0,0
M,25,1,463,0,0,0,0
M,25,12,490,3,0,0,2
M,25,12,373,4,0,0,0
M,18,1,971,2,4,4,0
F,35,7,958,0,4,0,1
M,25,19,234,0,0,0,3
M,25,8,66,5,4,0,4
M,45,14,29,5,3,5,0
M,50,2,838,4,0,0,0
M,45,6,100,2,4,1,4
F,25,1,110,0,3,2,1
F,56,12,235,3,2,5,4
M,25,14,194,0,0,0,4
F,18,16,142,5,0,4,4
M,1,20,837,0,4,4,0
M,25,6,136,0,0,0,0
M,35,4,863,0,0,0,0
F,45,16,912,2,3,0,0
M,25,20,895,2,0,3,4
M,50,14,226,0,0,0,0
M,50,13,486,0,0,0,0
M,18,4,210,0,0,0,0
M,18,9,761,0,0,0,0
F,1,14,431,0,0,0,3
F,25,18,142,1,3,5,1
M,18,2,122,4,0,0,1
M,35,3,609,0,4,0,0
F,50,14,820,0,4,0,0
M,25,17,933,5,1,0,0
M,25,2,290,0,0,0,4
M,45,3,618,0,4,1,4
M,45,4,379,1,4,3,4
F,50,2,382,0,0,0,0
M,25,0,917,0,0,0,0
F,56,14,596,0,2,0,5
M,18,5,406,0,4,0,4
F,45,14,731,0,2,5,4
M,18,17,813,0,0,3,2
F,45,10,285,0,0,0,0
M,1,20,980,4,5,4,0
M,25,3,480,0,0,5,3
F,1,6,603,5,5,4,3
F,56,19,770,5,0,0,0
M,25,12,731,0,0,5,4
M,1,14,321,3,4,4,4
F,25,9,937,2,0,0,2
F,25,3,114,5,4,4,0
F,50,0,360,5,0,0,1
M,1,18,461,2,1,5,3
F,25,3,984,0,0,0,3
F,25,17,115,5,3,4,0
F,1,12,170,1,2,3,3
F,25,3,63,0,0,4,0
F,1,18,437,0,0,0,4
M,18,10,221,1,0,0,0
F,50,0,26,3,0,1,0
M,25,19,434,0,0,0,0
M,25,17,376,5,1,0,0
F,18,4,983,5,4,3,2
M,50,13,937,3,0,0,0
F,25,13,549,2,3,1,3
F,35,16,307,3,0,5,5
F,25,15,481,1,3,3,5
F,1,1,914,0,0,4,0
F,56,1,708,0,2,5,0
M,50,1,799,5,4,1,0
F,18,17,750,0,0,0,4
M,45,16,424,2,3,5,5
M,45,4,981,4,3,0,3
F,25,4,970,0,0,0,0
M,25,17,463,4,0,0,3
F,25,20,89,0,0,2,5
M,35,14,76,0,0,5,4
F,35,6,799,0,0,0,3
M,1,7,326,0,5,5,1
M,18,14,131,0,2,0,0
F,25,9,379,5,0,0,0
M,1,17,109,3,4,1,2
M,56,9,949,0,0,0,3
M,18,6,462,2,4,3,2
M,18,20,286,0,0,0,0
F,18,7,337,1,4,0,0
M,45,12,275,0,0,0,2
M,35,7,226,0,0,0,3
F,25,17,813,1,0,0,0
M,25,10,802,0,3,0,0
M,56,8,70,0,0,0,5
F,45,9,84,2,1,0,0
M,18,2,540,0,0,0,0
F,1,3,191,2,0,0,1
F,35,5,127,0,0,3,5
M,56,14,907,0,5,2,2
M,56,8,652,0,1,2,4
M,18,15,772,4,0,0,0
F,25,16,616,2,0,5,0
F,1,0,329,5,5,4,4
M,50,11,206,4,1,5,2
M,25,19,64,0,0,0,0
F,25,7,79,0,0,0,0
M,18,3,915,2,2,5,5
M,1,5,454,2,2,3,5
M,56,4,794,0,1,0,5
F,50,4,331,2,1,3,4
M,18,20,186,4,0,3,5
F,50,5,908,2,1,0,4
F,50,17,672,2,0,0,5
F,45,3,495,5,1,5,4
F,18,10,307,0,0,0,3
F,25,3,441,5,3,2,5
M,18,6,596,0,4,0,0
F,25,10,743,4,0,0,0
F,25,7,197,5,5,5,4
M,25,0,483,0,0,0,0
M,25,5,813,0,0,0,4
M,25,10,474,0,0,0,4
M,1,4,532,0,4,0,0
F,50,13,841,5,1,4,3
M,25,2,970,2,5,4,4
F,18,19,520,2,4,0,1
M,25,20,752,0,0,3,0
F,50,1,701,0,0,0,3
F,35,1,360,4,0,0,0
F,56,18,200,0,0,0,0
M,56,3,235,4,1,2,1
M,56,12,53,4,0,3,3
M,25,12,790,2,0,0,3
M,25,5,61,0,0,0,2
F,35,19,200,1,5,4,3
F,25,15,630,3,0,3,0
F,50,0,69,2,3,0,3
F,25,17,596,0,5,0,4
M,45,7,207,0,0,0,5
F,45,8,722,0,4,0,0
F,25,14,373,4,0,0,3
F,56,6,905,0,0,5,4
F,45,19,952,3,1,0,0
F,50,1,580,3,0,4,3
F,1,15,281,0,0,0,0
F,18,7,799,1,2,5,4
M,1,18,175,0,0,3,1
M,45,4,905,0,3,0,2
F,1,16,462,3,0,0,0
F,45,11,327,0,0,0,0
M,25,14,396,0,0,0,4
M,18,17,165,0,0,0,0
M,35,8,222,1,0,4,5
M,50,10,152,3,4,0,4
F,25,5,943,0,0,0,0
M,50,4,486,0,0,0,0
F,18,7,49,0,0,0,0
M,1,16,30,0,0,0,1
M,35,14,985,2,0,5,0
F,18,5,82,0,0,0,1
M,50,13,547,4,4,1,3
M,25,18,105,5,5,0,4
M,56,8,921,0,4,3,0
M,18,2,434,0,0,3,0
M,1,9,127,5,0,4,3
F,45,17,445,3,1,2,5
M,25,7,919,0,0,0,0
M,25,10,744,0,0,0,0
F,35,16,240,2,0,5,5
M,56,19,87,2,0,0,3
M,25,15,244,0,0,0,4
F,50,1,161,4,0,0,0
F,25,7,532,0,0,0,0
F,18,12,770,0,0,0,0
M,45,7,928,3,1,4,3
M,45,0,525,2,1,4,4
M,35,9,958,0,0,0,0
M,18,6,660,2,0,0,0
M,25,18,200,5,0,0,0
M,35,14,809,5,0,0,0
M,56,8,281,3,0,1,3
M,1,12,498,3,1,5,2
M,35,16,261,5,5,0,5
F,18,3,980,0,0,4,0
F,35,12,913,3,0,5,0
F,25,6,796,0,0,4,3
F,18,8,436,4,4,0,0
M,18,7,492,1,0,0,0
M,56,1,63,0,4,3,2
M,50,8,744,0,4,0,4
M,25,2,446,4,0,2,0
F,35,15,935,2,0,0,0
M,56,6,930,5,4,1,3
F,56,8,53,0,0,0,0
M,25,16,191,0,0,0,1
F,25,16,919,0,0,0,0
M,35,9,446,0,0,0,2
F,25,20,840,0,0,0,4
F,56,17,236,4,1,5,2
F,35,17,314,0,0,3,2
M,56,11,274,2,5,5,5
M,1,9,796,2,0,4,3
F,50,2,655,2,1,0,0
F,35,7,919,0,0,0,0
F,35,3,924,1,5,4,3
M,18,15,307,1,5,3,0
M,18,4,782,0,0,0,0
M,1,13,612,0,0,5,3
M,25,12,69,0,0,0,0
F,56,1,809,0,0,2,2
F,25,5,805,0,0,4,2
F,45,4,751,4,0,3,1
F,25,0,329,0,0,0,3
F,18,19,105,0,0,0,0
F,25,0,641,3,1,4,0
F,18,19,895,1,0,0,0
M,25,14,208,5,0,5,0
M,18,13,944,0,1,0,0
M,18,5,975,3,5,4,3
F,56,2,484,0,1,0,0
M,56,0,193,4,4,0,1
F,50,12,228,0,0,0,0
F,35,4,631,1,3,5,4
F,45,5,811,0,5,3,5
M,25,3,928,0,0,0,0
M,18,19,672,0,0,0,0
F,56,11,70,4,0,5,4
F,45,0,465,3,0,0,1
M,35,1,40,3,3,0,0
F,35,1,772,0,0,5,4
M,18,20,972,5,4,0,0
M,56,5,90,1,1,5,0
F,18,2,377,4,4,4,3
F,35,20,430,0,0,0,0
M,56,12,433,2,4,1,4
F,35,2,31,2,0,4,3
M,18,19,74,0,0,0,0
F,50,1,30,3,0,0,0
M,1,19,549,0,2,4,3
F,45,16,220,5,3,2,5
M,35,1,655,3,1,4,5
F,45,2,904,0,4,0,0
M,25,12,360,0,0,0,0
M,45,3,381,2,1,4,3
F,56,5,841,3,4,0,1
M,50,6,986,0,0,0,2
F,45,20,782,5,3,0,0
M,50,11,370,4,0,4,3
F,25,3,121,2,0,1,4
F,25,1,900,0,0,0,0
F,56,15,551,2,5,3,0
F,35,20,502,2,3,5,5
F,1,5,461,0,4,4,4
F,56,12,870,4,0,0,1
M,25,4,66,0,0,0,0
F,35,20,240,3,3,1,5
F,25,1,547,3,0,4,3
F,56,1,765,0,0,0,3
M,25,18,951,0,0,0,0
M,45,12,532,5,3,3,5
M,45,9,113,5,3,1,3
M,45,5,563,4,1,1,2
F,35,12,222,1,0,0,2
F,35,18,895,0,0,4,0
F,25,10,450,0,0,0,0
M,35,3,931,0,0,0,0
M,45,5,685,3,2,0,4
M,25,4,913,0,0,0,0
M,18,5,37,0,0,4,0
F,18,7,660,2,5,4,5
F,56,18,191,3,1,1,2
F,25,1,547,5,0,5,4
M,56,3,630,2,0,2,5
F,50,13,281,2,0,0,0
F,45,20,302,1,0,0,0
F,25,9,790,0,0,0,0
M,56,9,571,5,2,0,0
M,45,0,261,4,3,4,4
M,25,20,432,2,0,0,4
F,56,9,118,0,0,2,0
M,18,14,629,0,4,3,0
M,1,6,581,0,3,5,0
F,45,2,907,0,0,0,2
M,35,0,946,0,0,0,0
F,18,16,549,2,3,3,3
F,35,20,228,0,0,1,4
M,50,6,83,5,4,3,0
F,25,4,492,0,4,0,0
F,18,16,31,0,0,5,0
M,56,11,956,3,4,0,4
M,50,0,551,1,5,0,5
M,1,16,498,1,0,0,0
F,25,16,609,3,0,0,0
M,56,6,525,0,4,3,0
M,56,13,913,0,3,0,0
M,25,1,752,0,0,0,4
F,25,7,900,0,0,0,0
M,25,12,331,4,0,0,0
F,45,4,281,3,1,0,0
F,35,15,181,0,0,0,0
M,35,6,840,0,0,0,3
F,25,13,921,1,0,0,3
F,1,0,910,0,3,2,3
F,45,9,261,1,4,2,5
M,56,14,704,5,5,3,4
M,35,7,87,0,0,0,0
M,18,17,652,0,4,4,0
F,25,19,947,1,1,0,0
F,45,16,66,3,0,1,4
M,35,14,527,0,2,0,0
M,18,20,838,0,0,0,0
M,45,11,641,2,2,0,3
F,45,5,863,4,1,0,2
M,25,0,758,1,5,3,2
F,35,7,463,0,0,0,0
M,45,2,371,4,3,0,4
F,50,20,982,2,0,0,0
F,25,17,928,0,0,4,2
F,45,14,501,1,4,0,3
F,35,5,469,0,0,0,0
M,25,9,396,5,0,0,0
F,56,20,813,2,0,0,0
M,50,9,42,4,1,5,4
M,50,13,337,3,3,0,3
F,18,14,604,2,0,0,1
M,18,1,982,2,0,0,0
M,50,6,947,0,0,5,1
F,56,4,540,0,0,2,0
M,25,19,782,0,0,0,4
F,25,4,302,0,0,0,0
F,50,9,485,0,0,3,5
F,18,17,89,4,0,0,0
M,25,0,539,0,0,3,5
M,56,8,123,0,0,0,4
F,25,17,433,2,3,2,5
M,56,14,53,4,0,0,0
F,56,15,349,5,0,0,4
M,35,0,704,0,0,0,0
M,50,19,772,0,4,5,5
M,50,7,674,2,1,0,0
M,35,14,453,0,0,0,0
F,18,10,261,0,0,0,0
F,1,8,29,3,5,4,5
F,45,9,424,0,0,0,0
M,25,13,206,0,0,0,0
M,35,20,907,1,4,4,3
F,35,13,580,3,0,1,0
M,25,12,563,0,0,0,0
F,1,13,220,5,2,0,0
M,18,3,740,4,0,0,0
F,56,3,113,1,5,3,5
M,45,18,777,0,1,2,1
M,1,5,493,2,0,3,5
F,50,18,959,3,0,3,0
M,56,14,894,4,4,1,0
M,25,15,431,0,0,0,0
M,35,7,132,0,0,0,0
F,35,13,253,0,5,2,0
M,1,20,144,0,2,4,3
F,18,17,602,0,0,0,0
M,56,3,793,4,1,0,2
M,50,18,708,0,0,3,5
F,25,19,857,0,0,5,4
F,1,2,434,4,0,4,0
F,25,11,379,0,0,0,0
F,18,11,276,4,0,0,0
M,25,20,602,0,0,0,4
F,56,13,157,3,3,0,5
M,18,18,598,5,0,0,2
F,56,4,919,3,1,2,4
F,35,6,582,0,0,0,0
M,25,1,731,2,0,0,0
M,25,12,382,0,0,0,0
F,18,17,492,0,0,0,1
M,25,20,446,0,0,0,2
M,25,0,555,0,0,0,0
M,18,0,894,2,0,0,5
F,45,17,402,2,4,0,2
M,1,9,913,0,0,0,2
M,45,13,319,2,1,5,1
M,25,3,103,0,0,5,0
F,45,14,982,3,1,2,4
F,25,11,434,0,0,0,0
M,25,16,920,5,0,0,0
F,35,7,262,0,0,2,4
F,25,6,612,2,0,0,2
F,35,5,338,4,5,5,4
M,18,17,281,2,0,0,1
F,25,11,274,0,0,0,0
F,18,13,396,5,3,2,5
M,25,1,493,0,0,0,0
F,1,3,28,0,4,0,0
F,45,20,140,0,0,4,0
M,56,11,286,2,1,0,5
F,25,11,80,4,3,1,2
M,35,13,110,0,5,3,4
M,25,13,290,2,0,0,0
F,35,7,501,0,4,0,3
M,18,13,483,2,0,0,2
F,45,6,471,5,2,0,3
F,25,11,261,1,2,5,0
F,45,2,150,0,2,0,4
M,35,6,912,2,0,0,0
M,50,17,834,4,0,0,4
M,1,2,354,3,4,3,3
F,18,0,275,5,4,0,5
M,25,18,297,0,0,0,4
F,18,13,358,0,0,0,4
M,25,10,54,4,0,0,0
F,56,17,951,0,1,2,0
F,45,20,61,2,3,0,3
M,56,17,503,4,1,2,4
M,18,18,919,0,0,0,0
M,18,18,720,0,4,4,3
F,56,1,471,3,0,0,0
F,25,9,372,5,3,0,5
M,18,13,908,0,0,3,2
F,1,18,61,4,4,0,0
F,25,7,224,0,0,0,3
F,56,4,166,0,0,0,0
M,18,1,130,0,0,0,3
M,25,3,433,2,0,0,2
F,25,6,279,0,0,0,0
M,45,6,88,0,3,0,3
M,35,3,33,2,0,3,3
M,18,20,603,0,0,3,3
F,25,20,966,4,0,0,0
F,25,0,450,1,0,0,3
M,45,20,130,2,0,3,4
F,45,17,803,3,3,1,5
M,18,20,232,0,0,0,0
F,18,12,120,0,0,0,5
M,35,7,946,2,5,5,4
M,1,10,985,4,3,2,0
F,18,8,534,0,4,4,1
F,35,5,301,5,2,5,1
M,25,0,967,0,0,0,0
M,18,20,772,0,0,0,0
F,25,13,481,0,0,0,0
F,56,17,993,3,0,0,0
F,35,2,758,0,5,5,2
M,25,0,612,0,0,0,4
M,25,6,563,0,0,0,0
M,25,17,171,1,0,0,3
F,18,15,421,4,5,5,5
M,35,5,30,0,0,0,3
M,56,18,313,3,2,5,4
M,35,4,196,4,0,0,0
F,35,5,80,3,0,0,0
F,56,0,445,2,0,0,0
M,45,9,923,4,1,5,3
F,25,20,424,4,0,0,0
M,25,9,347,2,0,0,0
M,18,3,940,0,0,3,2
M,35,9,558,0,0,0,0
M,50,6,461,1,1,2,5
F,18,13,70,2,0,3,4
F,1,1,944,4,0,1,5
F,45,16,540,4,5,4,3
M,35,3,473,0,0,3,4
M,18,20,333,0,0,5,0
M,35,2,70,0,0,0,0
M,18,12,708,0,0,0,4
F,35,6,907,0,0,0,0
F,56,6,930,0,1,0,4
M,18,14,992,2,0,0,0
M,25,3,232,2,2,2,5
F,35,19,983,0,0,0,0
M,25,0,330,0,0,0,4
M,45,18,168,5,3,5,0
F,18,1,436,0,0,0,0
F,56,20,345,0,1,3,3
M,45,1,282,1,3,1,3
F,25,5,954,0,2,0,0
M,25,12,190,0,0,0,0
F,25,17,370,0,5,3,4
M,25,4,173,2,0,0,0
F,25,14,434,5,0,0,0
F,35,1,997,5,0,0,2
M,35,8,875,1,5,0,5
M,25,4,520,0,0,0,0
F,45,20,98,0,4,0,0
F,25,5,977,0,0,0,5
F,18,5,802,2,0,4,0
F,56,2,740,0,5,3,4
M,45,7,743,5,3,1,0
M,35,8,123,0,0,0,0
M,56,14,63,0,5,3,4
F,18,7,453,2,4,0,0
M,25,15,794,0,0,0,0
M,1,6,558,2,0,3,5
F,25,2,800,0,0,0,0
M,50,4,484,2,2,0,3
M,35,7,907,1,0,0,0
F,25,20,333,0,0,0,1
F,50,3,492,0,0,5,4
F,25,3,501,0,0,0,0
F,25,17,613,4,3,4,0
M,25,12,120,3,0,0,0
F,25,9,923,3,1,2,4
F,18,9,474,2,0,4,4
M,25,19,433,0,0,0,0
M,35,9,41,0,0,4,0
F,25,5,373,0,3,0,0
F,25,2,531,0,0,0,0
M,50,17,609,0,4,0,3
M,18,0,911,0,0,0,0
M,35,13,207,0,0,0,0
F,25,2,333,4,0,0,0
M,25,3,597,4,0,0,4
F,18,17,968,0,0,5,0
M,25,12,208,0,0,0,0
M,56,2,911,2,5,3,0
M,25,5,993,0,0,0,0
F,35,1,434,0,0,0,0
F,35,9,752,0,0,3,0
M,25,10,38,4,0,0,0
F,56,3,596,2,2,5,4
M,35,5,782,0,0,0,4
F,25,17,313,0,0,1,2
F,1,1,972,5,3,1,0
F,35,17,580,0,0,0,2
M,45,1,30,0,0,0,5
M,25,5,485,0,1,5,4
F,25,6,485,0,0,2,5
F,1,9,440,4,0,0,2
M,56,15,904,0,5,5,4
F,45,9,894,5,1,5,4
M,18,7,841,0,0,0,0
M,35,16,622,2,0,3,4
M,18,6,430,0,0,3,2
M,18,16,871,0,0,0,3
M,1,16,752,4,0,5,4
F,56,14,705,3,4,3,2
F,18,14,486,0,0,4,5
M,18,8,120,0,4,3,0
M,50,14,878,1,1,5,4
M,18,4,26,0,0,0,0
F,50,4,954,0,0,0,3
F,56,5,78,0,5,3,0
F,35,17,921,0,0,0,0
F,56,4,612,5,4,3,0
M,45,4,926,5,3,1,0
F,45,10,743,0,2,3,3
F,56,16,916,0,0,3,0
F,25,7,245,0,0,0,1
F,18,9,325,3,4,0,0
M,56,7,21,5,3,1,3
M,25,1,756,4,0,0,3
F,25,8,596,2,0,0,0
M,18,14,338,0,0,0,0
M,56,1,354,0,0,0,0
F,25,1,346,0,0,3,3
M,1,17,534,1,1,1,2
M,25,7,450,0,0,0,0
F,35,6,76,0,4,4,0
F,50,5,261,1,3,5,5
M,25,6,23,2,0,0,0
M,18,2,482,5,0,3,4
M,35,7,535,0,0,0,0
M,50,3,143,2,2,0,5
M,25,2,453,5,0,0,0
F,45,9,287,2,2,0,4
F,45,4,20,0,4,0,0
F,18,17,534,3,0,0,3
F,50,13,63,0,3,1,3
M,56,0,704,5,2,0,3
M,1,1,560,0,0,4,3
F,35,9,756,0,0,0,0
M,35,16,600,0,0,0,0
F,45,7,782,0,3,0,0
F,50,9,181,2,1,5,2
F,50,9,616,5,4,0,2
F,25,15,100,2,1,3,1
M,50,7,115,5,3,5,4
F,56,1,379,1,1,5,4
F,50,10,346,0,0,0,4
F,45,9,652,0,4,4,4
F,45,17,740,2,4,1,2
M,18,7,331,0,0,0,4
M,1,9,212,0,0,3,0
F,56,17,230,0,1,2,4
F,56,2,131,2,1,2,2
F,50,1,88,2,1,0,4
F,18,7,105,2,4,0,0
M,35,8,758,0,0,5,3
M,56,13,549,0,3,4,3
M,56,20,360,5,1,0,0
F,25,15,302,4,0,2,0
F,56,4,132,3,0,0,2
M,56,11,927,5,1,0,0
F,1,14,127,1,0,3,0
F,45,1,362,4,4,5,2
F,45,20,430,2,0,2,5
F,25,9,731,3,0,0,4
M,50,7,103,4,3,4,0
F,35,16,966,0,0,0,0
