Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,35,13,10,5,3,2,4,3,3,0,4,0,0
F,50,14,10,0,2,1,3,0,1,5,0,1,5
F,35,16,10,0,5,4,0,2,4,1,4,3,5
M,35,16,10,3,3,3,4,4,0,4,4,5,0
F,35,17,10,0,5,5,4,2,5,4,0,0,3
M,50,17,10,0,4,2,3,4,4,5,3,2,2
F,18,3,12,1,1,0,1,3,2,2,1,3,2
M,18,6,12,3,0,1,1,3,5,2,1,4,0
M,35,6,12,4,2,3,0,4,4,0,4,0,0
F,1,9,12,4,3,4,3,0,0,4,4,5,0
F,18,9,12,5,5,2,5,0,3,1,5,2,3
M,25,9,12,5,4,0,4,0,4,2,4,1,3
M,35,9,12,5,5,1,0,4,0,4,4,5,2
M,50,10,12,3,5,2,1,4,3,2,4,2,4
M,50,10,12,4,3,2,4,5,0,2,4,0,1
M,18,11,12,4,4,3,3,2,5,3,0,3,0
F,45,12,12,0,4,2,5,4,4,0,5,3,2
M,35,13,12,4,3,2,1,5,4,4,0,5,0
F,25,20,12,2,5,0,2,0,1,0,4,3,0
F,18,0,13,0,5,3,4,3,1,5,0,4,0
F,50,0,13,4,5,3,4,0,0,2,0,3,0
M,50,0,13,5,5,1,0,2,4,5,3,0,0
F,56,1,13,1,5,1,4,5,4,0,5,1,1
M,18,2,13,5,2,0,0,3,3,4,5,5,0
M,35,2,13,1,1,5,3,2,1,2,4,5,5
M,45,3,13,5,4,3,3,4,3,2,4,5,0
M,25,5,13,5,0,2,2,3,5,2,0,2,2
M,50,5,13,5,5,4,0,5,0,5,0,4,1
F,50,6,13,5,4,4,3,4,3,2,0,3,3
M,1,7,13,2,2,5,4,3,2,1,1,0,4
F,50,7,13,0,0,2,3,0,0,4,5,4,3
F,35,8,13,5,0,4,0,1,0,5,1,3,2
M,25,10,13,5,0,1,3,4,4,4,4,0,2
M,25,11,13,0,1,3,1,0,4,0,0,0,0
F,25,12,13,3,0,0,0,1,4,5,0,3,0
F,25,12,13,5,4,5,1,5,3,4,2,3,0
M,35,12,13,4,0,4,5,0,4,1,4,3,0
F,35,15,13,1,0,1,4,5,3,4,4,0,0
F,18,17,13,1,4,3,4,4,5,0,2,2,0
M,18,17,13,4,5,5,4,3,3,0,4,0,0
F,35,17,13,2,4,4,2,5,5,4,4,2,0
F,50,17,13,3,0,5,0,0,3,2,2,3,2
F,35,19,13,3,2,0,0,1,0,0,5,0,0
F,18,0,15,0,4,1,3,3,5,2,4,3,0
M,18,2,15,4,1,3,3,5,1,1,3,3,2
F,1,3,15,1,3,3,5,4,3,0,3,0,1
F,45,3,15,1,5,4,0,4,2,5,5,3,1
F,56,5,15,4,4,5,4,4,0,3,3,0,0
F,35,6,15,0,2,5,1,3,4,2,4,3,4
F,50,8,15,0,4,5,4,4,4,3,0,0,0
M,25,9,15,2,0,0,0,5,5,0,1,5,3
M,25,10,15,1,0,4,4,0,2,2,0,0,3
M,35,10,15,4,4,5,1,2,4,0,0,5,0
F,35,16,15,4,0,1,4,3,4,3,0,5,0
F,35,16,15,5,4,1,4,0,5,0,1,1,0
M,35,16,15,5,1,3,4,3,2,4,3,1,5
M,50,17,15,0,1,2,4,1,1,3,0,2,0
M,35,18,15,2,2,4,4,3,0,2,3,3,0
F,1,0,16,4,3,2,5,2,3,4,2,2,0
F,18,0,16,0,0,0,0,5,2,1,0,4,3
F,45,3,16,4,1,3,0,0,3,3,0,5,0
M,45,3,16,1,2,3,4,3,2,0,0,5,0
F,25,5,16,1,1,2,4,5,2,4,2,1,0
F,18,8,16,0,5,4,3,2,1,3,4,1,0
F,45,8,16,3,2,1,5,1,1,5,5,1,1
M,18,10,16,2,0,5,3,0,3,0,5,4,1
M,25,11,16,2,4,2,3,2,4,4,4,0,1
M,18,13,16,0,5,1,5,0,0,2,1,2,0
M,50,14,16,2,4,5,2,4,1,3,0,4,5
M,50,18,16,3,3,3,4,4,3,4,4,1,2
M,18,19,16,4,3,3,4,0,5,4,5,5,4
F,35,20,16,0,2,3,4,4,0,3,0,2,4
M,35,0,17,0,2,0,1,0,5,3,4,1,1
F,18,1,17,1,5,4,0,3,5,3,4,2,0
F,18,1,17,5,4,0,3,0,2,5,5,1,0
M,18,1,17,1,2,0,0,3,5,3,3,5,5
F,18,3,17,2,4,4,2,3,1,1,4,0,0
M,35,3,17,4,3,4,5,0,2,0,4,4,0
F,18,5,17,3,4,5,3,5,2,0,0,1,0
F,35,5,17,0,2,5,3,0,0,2,0,0,5
M,45,5,17,1,3,5,4,4,3,1,0,1,0
M,1,7,17,0,2,0,4,1,5,1,3,4,0
F,50,8,17,0,5,2,0,5,5,0,0,2,5
F,35,10,17,5,2,1,3,1,1,4,4,1,0
M,35,10,17,5,2,0,0,0,3,4,5,2,1
F,50,10,17,2,4,2,3,3,1,5,3,5,5
F,25,11,17,5,3,5,4,4,3,3,1,5,1
F,18,12,17,5,4,3,5,2,2,3,3,3,4
M,50,16,17,5,2,1,3,0,3,4,4,5,3
F,45,18,17,5,0,3,2,5,0,4,0,3,5
M,18,0,18,1,5,4,0,0,4,0,2,5,3
F,50,0,18,0,3,5,0,4,3,0,5,3,4
F,50,0,18,4,5,5,0,5,5,0,0,5,5
F,56,1,18,4,3,5,2,0,4,0,0,3,0
F,50,2,18,0,3,5,3,0,4,0,2,1,0
M,25,3,18,5,3,4,5,0,2,0,1,5,2
F,45,3,18,1,5,3,0,4,2,5,1,3,3
F,56,3,18,0,3,3,5,1,0,3,0,0,1
F,18,4,18,5,5,5,4,4,1,0,0,3,1
F,25,4,18,5,2,0,5,3,4,1,4,4,5
M,18,5,18,0,4,4,4,0,3,0,5,2,0
F,50,5,18,5,0,1,2,2,3,2,4,3,4
M,50,5,18,0,5,0,0,2,2,2,0,5,2
F,45,6,18,3,4,2,0,1,2,0,3,4,3
F,1,8,18,2,3,0,0,2,2,2,0,5,5
M,1,8,18,4,2,0,3,4,0,2,0,5,0
F,45,8,18,2,5,4,4,0,4,0,5,0,2
F,25,9,18,0,0,2,0,0,2,0,4,5,4
F,18,10,18,0,0,4,4,4,1,0,3,5,0
M,35,11,18,4,0,4,2,5,3,3,4,0,0
M,56,11,18,3,0,5,4,1,3,3,0,0,3
F,25,12,18,0,3,2,3,3,5,4,4,2,0
F,25,12,18,2,0,2,2,0,3,0,0,3,5
F,35,12,18,3,3,2,1,3,1,0,3,5,3
M,50,12,18,0,2,5,0,5,0,2,1,1,0
F,25,15,18,5,5,0,4,4,0,5,4,5,2
F,45,15,18,5,0,2,3,5,0,3,2,3,5
F,18,16,18,3,5,3,0,2,4,0,0,0,4
M,18,16,18,2,0,4,5,3,2,1,0,0,4
F,25,16,18,0,1,5,0,2,3,3,0,2,4
F,35,16,18,5,3,5,2,5,3,4,0,2,0
F,50,16,18,4,2,4,3,4,4,3,3,2,0
M,18,17,18,0,5,0,4,0,1,4,3,1,0
F,45,17,18,4,2,4,0,4,3,2,0,5,4
F,45,17,18,5,5,4,3,0,2,4,2,4,0
M,50,18,18,0,2,3,0,1,2,0,3,4,2
F,18,20,18,4,2,4,0,2,2,2,0,1,3
F,50,20,18,2,4,4,3,3,2,0,1,0,4
M,35,0,19,0,1,2,0,4,1,4,1,5,1
M,56,0,19,0,4,1,0,5,5,3,0,0,2
F,1,2,19,2,5,3,5,4,5,1,4,5,2
M,1,2,19,3,1,0,1,1,5,4,1,3,1
F,18,2,19,1,3,0,5,4,4,0,3,3,1
M,18,2,19,4,2,3,5,1,5,3,4,3,3
F,56,2,19,5,1,3,5,1,4,1,0,3,0
M,56,2,19,1,0,3,4,3,0,2,3,3,0
M,35,3,19,4,1,3,1,3,5,1,0,1,0
F,50,3,19,0,1,5,3,5,3,5,2,2,5
F,50,3,19,5,3,1,1,4,3,0,5,5,0
F,18,4,19,1,4,5,4,0,4,0,0,4,5
F,45,4,19,1,1,2,4,5,1,0,0,2,5
F,18,7,19,5,5,0,4,2,0,1,3,0,1
F,50,7,19,1,2,0,4,2,5,5,5,0,5
F,50,8,19,4,4,2,1,0,1,0,0,4,5
M,18,9,19,5,5,0,3,0,1,3,0,0,5
M,25,9,19,1,4,5,0,4,0,0,4,0,4
F,18,10,19,1,3,0,0,3,0,3,0,3,0
M,25,11,19,5,4,0,1,2,0,0,0,2,0
M,1,12,19,0,4,2,5,3,5,0,5,2,5
M,35,14,19,0,5,0,3,4,2,4,1,4,1
M,25,15,19,4,3,2,0,5,0,4,5,5,0
M,45,15,19,5,4,3,0,3,3,2,0,2,3
M,50,16,19,0,0,1,1,2,3,1,5,5,0
F,25,17,19,2,0,1,0,0,3,0,3,0,3
M,25,17,19,4,5,1,5,3,2,3,0,3,2
F,45,18,19,0,4,4,4,4,0,1,1,4,0
M,1,19,19,5,1,5,3,5,2,5,3,0,0
M,35,20,19,5,2,5,3,3,3,0,3,1,2
F,50,20,19,5,5,5,0,1,0,0,1,2,4
F,1,0,20,2,3,4,2,2,3,2,0,5,0
F,25,0,20,2,4,3,0,0,1,0,4,1,0
F,35,0,20,4,5,2,4,3,0,4,0,4,3
F,56,0,20,2,3,1,0,4,5,2,5,1,2
M,25,1,20,4,3,0,2,3,3,2,0,5,4
F,35,1,20,0,2,0,3,5,1,4,1,1,0
F,35,2,20,2,2,0,4,1,0,0,0,3,0
F,50,3,20,2,4,0,4,5,1,0,4,4,0
F,45,6,20,2,5,0,0,3,2,3,1,4,2
F,50,6,20,4,1,0,4,3,0,4,3,1,3
M,25,7,20,4,4,2,3,2,1,2,0,3,1
M,35,8,20,3,5,3,2,1,0,0,5,3,1
M,45,11,20,5,4,0,4,4,0,0,5,1,3
M,18,12,20,3,4,3,0,5,3,3,0,2,3
M,35,12,20,4,4,0,4,1,4,0,0,0,5
M,50,12,20,3,0,5,4,0,1,0,0,5,5
M,18,13,20,2,5,4,4,4,1,0,0,4,4
M,25,14,20,1,2,4,0,5,0,0,5,2,0
F,50,14,20,4,5,0,5,2,3,4,1,3,2
M,25,15,20,3,3,1,1,3,4,2,2,3,0
M,25,16,20,3,4,1,2,3,1,0,0,3,0
M,1,17,20,0,5,0,0,0,3,3,5,1,3
M,25,17,20,2,0,0,3,0,4,0,0,1,5
M,35,17,20,3,4,1,3,4,3,3,0,3,4
F,25,18,20,5,4,5,3,3,5,0,0,2,0
F,1,0,21,3,5,1,4,0,4,0,1,5,1
F,18,0,21,1,5,3,2,4,3,3,0,0,5
F,1,3,21,1,5,2,4,4,3,0,5,5,3
M,45,3,21,4,4,0,1,4,2,0,0,3,2
M,50,5,21,4,3,2,4,0,0,0,1,5,0
M,56,5,21,2,0,5,0,5,4,5,0,5,3
F,35,8,21,2,0,1,3,2,1,2,1,0,0
M,50,8,21,4,0,1,4,3,3,0,0,3,4
F,18,9,21,5,0,2,4,3,2,2,1,0,2
F,50,10,21,0,2,1,0,4,0,4,0,0,5
F,56,11,21,1,3,0,1,0,1,4,0,4,0
F,25,12,21,3,4,0,4,5,4,2,1,5,2
M,18,14,21,0,3,4,0,5,0,3,4,2,1
M,50,16,21,5,3,4,5,5,0,0,5,3,0
F,35,17,21,0,4,0,4,2,5,3,2,3,5
F,45,18,21,4,3,1,3,5,4,3,0,3,0
M,45,18,21,1,2,2,0,1,2,3,5,5,0
M,45,20,21,5,2,4,3,0,5,0,0,3,1
F,50,0,22,0,2,5,5,4,5,3,2,5,0
M,18,2,22,5,4,4,5,3,2,0,0,2,2
M,25,3,22,2,4,4,0,4,5,1,2,0,0
M,18,5,22,4,3,5,1,3,1,0,0,1,0
F,18,6,22,4,5,2,4,0,1,0,0,5,0
M,18,7,22,0,3,5,4,0,1,4,0,2,0
M,1,10,22,2,1,2,4,4,0,1,4,5,0
M,25,10,22,0,1,1,0,4,2,2,0,3,5
M,35,10,22,4,3,2,2,1,1,2,4,0,0
M,35,13,22,1,4,5,3,4,5,0,4,0,4
F,18,15,22,0,1,0,4,5,2,0,1,0,3
M,18,15,22,4,3,1,0,4,0,0,0,2,0
M,35,15,22,2,2,3,0,4,3,0,4,2,3
M,35,15,22,4,4,4,4,5,2,4,3,2,5
M,18,16,22,3,5,4,0,2,0,0,0,0,3
M,50,18,22,0,4,4,1,0,3,4,1,0,0
F,1,19,22,0,1,3,3,2,3,3,4,0,2
F,1,0,23,1,4,4,0,1,0,3,1,2,0
F,18,0,23,3,3,1,1,4,3,4,5,4,2
M,25,2,23,5,3,3,3,0,1,4,3,5,2
F,1,3,23,0,4,4,3,4,4,0,2,4,0
F,25,3,23,3,5,2,3,0,0,0,1,1,2
M,50,5,23,1,4,2,3,0,1,4,0,1,2
F,56,5,23,3,5,1,3,2,4,1,4,1,1
M,35,12,23,2,1,4,3,5,3,3,3,3,3
M,50,12,23,3,4,2,0,4,4,3,5,5,0
M,50,14,23,0,1,1,4,0,5,0,4,1,4
M,1,19,23,0,1,0,5,1,3,4,0,3,2
M,18,0,24,5,3,0,5,4,2,4,0,3,2
M,25,0,24,3,0,4,0,0,1,4,4,2,5
F,50,0,24,3,4,2,4,5,3,3,4,3,0
M,50,2,24,0,0,2,3,2,2,3,5,5,0
M,1,3,24,2,0,1,0,4,5,2,1,2,0
M,25,3,24,4,4,3,0,5,3,4,5,2,0
M,35,5,24,3,2,3,4,5,1,3,0,5,4
F,25,6,24,5,0,4,5,3,1,0,3,5,5
F,35,6,24,1,1,0,0,2,3,4,0,0,0
F,25,8,24,0,0,3,4,0,0,0,4,4,4
F,25,8,24,5,4,5,2,4,1,5,2,5,5
M,25,9,24,4,3,2,3,4,1,2,0,4,0
F,50,9,24,0,0,2,0,3,0,0,0,3,4
F,25,12,24,4,4,3,1,4,0,0,4,5,0
F,25,13,24,1,3,3,4,4,2,0,4,5,1
F,50,13,24,2,5,4,4,5,1,4,0,0,0
M,50,13,24,0,3,2,3,2,0,1,0,0,3
M,56,17,24,3,4,0,0,0,4,4,2,2,4
M,35,19,24,5,3,4,1,1,3,2,0,3,3
M,18,0,26,1,3,4,3,2,5,4,4,1,0
M,18,1,26,5,2,1,5,1,2,4,0,4,3
F,25,1,26,3,5,4,0,0,1,4,5,3,0
F,50,2,26,4,3,3,0,0,3,4,4,2,1
M,25,3,26,2,3,0,4,3,5,0,3,2,0
F,56,5,26,3,3,1,0,0,4,4,0,1,0
M,35,9,26,2,1,4,3,0,3,4,5,1,1
M,18,12,26,0,5,4,1,1,4,1,4,5,1
F,18,15,26,2,0,0,1,0,4,4,0,4,3
M,18,16,26,1,4,5,3,2,5,0,4,5,0
M,25,17,26,3,2,3,0,1,5,3,0,4,4
M,25,17,26,4,4,0,5,5,5,3,4,4,4
F,18,0,27,1,1,5,3,4,2,5,0,2,5
F,25,0,27,3,3,4,3,2,1,4,1,1,0
F,25,0,27,4,5,1,3,0,4,4,0,4,2
M,50,0,27,0,5,4,1,2,0,5,2,1,4
F,1,2,27,2,5,4,1,3,5,2,2,1,5
F,35,3,27,3,0,5,5,1,4,2,3,0,3
F,56,3,27,3,0,4,3,0,3,2,1,4,5
F,56,3,27,4,3,2,0,4,0,1,0,2,0
M,56,3,27,4,1,4,5,2,0,3,3,5,4
F,56,5,27,0,0,2,4,5,0,5,0,1,3
F,1,9,27,3,3,3,2,5,0,2,0,3,0
F,35,10,27,4,0,1,3,0,0,0,4,2,0
F,50,10,27,4,4,0,0,3,1,4,2,2,0
M,56,12,27,2,3,3,4,3,0,0,0,3,3
M,56,12,27,4,0,4,3,1,1,5,1,3,0
M,56,16,27,0,3,1,2,4,4,3,5,5,0
F,45,18,27,4,5,1,0,4,3,0,0,0,0
F,50,0,28,1,0,0,4,2,0,4,4,0,0
M,50,0,28,2,1,4,0,2,0,5,0,2,0
F,56,0,28,1,3,2,4,3,5,0,0,0,0
F,35,1,28,2,5,4,2,5,5,2,1,0,1
F,25,2,28,5,5,1,5,0,3,2,5,1,2
F,18,3,28,1,4,1,4,4,3,2,3,3,2
F,35,9,28,0,5,2,4,0,1,5,0,5,4
M,50,9,28,1,5,0,3,4,1,0,0,4,0
F,25,12,28,5,4,1,4,4,5,3,3,3,2
F,1,14,28,3,2,4,5,5,4,1,0,2,5
F,18,14,28,3,4,3,3,2,2,4,0,1,0
M,56,14,28,1,5,2,4,3,2,1,3,4,3
F,25,15,28,0,3,1,5,2,3,4,3,0,5
F,45,18,28,4,0,4,0,1,1,4,4,0,0
F,50,0,29,0,5,0,4,0,5,0,5,1,0
M,50,0,29,1,1,3,4,3,1,2,3,0,0
M,50,2,29,2,3,5,2,1,4,1,4,1,2
F,25,3,29,2,3,1,4,5,4,0,4,1,0
M,56,7,29,0,1,5,1,2,0,3,4,3,3
F,35,8,29,1,4,4,5,2,4,4,0,4,0
M,35,8,29,4,4,5,3,3,3,2,0,5,1
F,45,8,29,2,1,3,2,4,5,3,0,2,5
F,25,10,29,2,4,4,4,3,1,0,5,5,0
M,35,10,29,2,2,0,3,2,0,0,0,4,0
M,35,10,29,3,5,5,3,4,0,2,5,5,5
M,25,11,29,4,4,5,0,5,0,0,4,2,5
F,45,12,29,2,4,0,5,3,2,4,1,3,2
M,35,14,29,4,1,2,2,4,4,4,0,3,5
F,1,15,29,4,5,4,1,5,3,0,0,0,1
F,50,16,29,0,1,4,3,3,5,4,0,2,4
M,1,17,29,2,5,5,5,4,1,0,0,2,5
F,1,18,29,0,1,2,4,1,4,2,0,3,2
F,1,19,29,4,4,0,2,0,3,0,0,2,0
M,25,20,29,2,4,0,5,4,4,0,3,4,0
F,50,20,29,5,4,0,1,0,2,5,0,2,4
F,1,0,30,0,5,1,5,1,0,4,4,5,0
M,1,0,30,1,3,0,2,5,1,5,4,4,0
M,18,0,30,3,5,1,0,3,1,0,4,3,4
M,25,0,30,1,3,0,5,0,4,5,0,4,1
F,45,0,30,1,0,5,0,0,3,4,1,3,4
F,1,3,30,4,2,2,4,5,1,2,2,0,3
M,1,3,30,1,5,0,4,4,3,2,0,0,3
M,35,4,30,5,2,5,4,0,0,1,3,2,0
F,25,5,30,2,4,5,4,3,2,2,1,3,0
M,25,5,30,0,0,4,3,4,2,2,3,1,3
F,50,5,30,4,5,5,5,0,1,3,3,0,4
F,25,7,30,5,2,0,1,3,3,1,4,2,0
M,25,7,30,2,3,1,2,1,0,1,4,5,0
M,50,7,30,3,1,4,1,3,4,1,1,5,0
M,35,10,30,0,1,5,3,5,2,0,0,3,0
F,45,10,30,0,1,0,0,0,2,0,4,2,0
F,25,11,30,0,4,0,3,2,4,0,0,1,5
F,50,13,30,5,0,0,4,5,2,2,4,5,1
M,50,15,30,4,1,1,3,2,2,5,5,3,4
F,25,17,30,4,5,0,0,4,3,4,3,2,3
F,35,18,30,1,1,1,0,5,2,4,0,5,0
F,50,18,30,5,2,0,0,4,1,0,4,3,2
M,18,20,30,5,3,3,5,0,1,0,1,0,5
F,25,2,31,2,4,2,1,1,2,4,3,5,3
F,45,2,31,0,4,2,0,0,4,3,0,0,5
M,56,2,31,0,1,2,5,5,3,0,0,0,0
F,25,3,31,5,5,0,4,5,5,4,0,4,1
M,25,3,31,2,4,3,4,4,3,0,4,2,0
F,25,5,31,3,4,1,4,5,1,4,1,0,3
F,45,7,31,0,3,3,4,2,0,0,3,0,0
F,35,9,31,2,0,4,4,3,3,0,0,0,3
F,25,11,31,1,3,0,1,4,2,0,1,5,2
M,1,13,31,2,3,4,0,2,3,3,4,0,0
F,25,16,31,2,5,1,3,3,5,0,0,3,4
M,25,16,31,3,2,4,5,2,2,5,4,4,3
M,25,17,31,3,4,2,3,1,5,4,3,2,1
M,18,20,31,1,3,4,3,3,0,4,3,4,4
M,45,20,31,5,1,5,0,0,2,0,0,5,0
M,35,0,33,2,2,1,3,1,0,0,0,0,0
M,45,0,33,3,5,1,0,4,1,1,0,4,4
M,35,1,33,5,4,2,5,5,1,2,3,0,4
F,50,3,33,2,4,4,3,2,2,0,0,3,3
M,18,4,33,3,4,2,0,0,0,0,1,1,0
F,35,5,33,3,1,2,4,2,1,2,0,5,4
M,45,5,33,1,5,3,5,3,1,4,0,0,2
M,50,5,33,0,3,3,0,5,1,3,0,4,5
F,25,6,33,5,5,4,0,5,1,4,4,3,2
M,1,7,33,5,2,2,0,5,3,0,0,0,0
M,1,11,33,3,5,1,0,3,0,0,0,1,2
M,1,12,33,0,2,3,5,3,0,5,0,5,0
F,18,13,33,0,1,4,5,1,4,3,5,0,0
M,35,13,33,4,2,1,2,5,1,1,3,2,0
M,18,14,33,4,3,1,0,2,5,0,3,2,4
F,18,16,33,1,3,2,2,2,3,1,4,0,0
F,45,16,33,1,3,1,3,3,2,1,3,3,2
F,45,16,33,5,4,5,4,0,4,1,4,0,0
F,25,17,33,2,0,3,4,4,0,0,0,2,0
F,35,17,33,1,5,0,4,5,4,0,0,1,0
F,35,17,33,4,2,4,0,0,3,3,3,5,0
F,1,18,33,5,4,0,5,5,0,0,4,0,2
M,25,18,33,2,0,1,4,4,4,3,0,2,0
F,56,18,33,2,5,0,2,1,0,1,0,0,0
F,56,19,33,1,3,1,1,0,0,0,3,1,0
F,45,20,33,0,4,4,0,3,4,0,4,0,0
M,1,0,37,4,1,4,2,0,0,1,0,2,0
F,50,0,37,3,4,4,1,4,0,0,1,5,3
M,1,1,37,4,0,1,0,0,4,0,0,2,2
M,35,1,37,2,4,4,2,2,0,3,4,1,5
M,50,1,37,2,5,1,5,5,3,2,2,5,1
F,18,2,37,3,0,3,1,3,2,0,2,0,0
M,35,3,37,4,4,3,3,2,1,4,0,2,5
M,45,3,37,5,4,0,0,5,4,1,4,0,0
F,25,4,37,0,1,5,1,5,3,4,4,4,4
F,50,7,37,0,5,4,1,1,4,3,0,3,0
M,25,8,37,1,4,3,3,0,1,0,2,2,3
M,1,9,37,2,3,3,4,4,2,1,4,2,0
F,25,10,37,5,4,4,3,0,0,0,2,2,0
M,25,11,37,2,4,1,3,3,3,1,0,4,0
F,50,12,37,4,1,2,0,1,4,0,1,3,3
F,1,14,37,0,3,0,1,4,4,1,5,5,2
F,1,14,37,5,0,2,2,5,1,3,0,0,4
F,56,15,37,2,1,3,1,1,0,1,3,4,0
M,1,17,37,2,5,5,0,4,2,0,3,0,0
M,25,17,37,3,2,3,0,0,0,0,4,4,4
M,18,18,37,3,0,2,3,4,0,1,3,4,3
M,1,20,37,3,1,3,1,4,0,2,0,1,5
F,1,0,38,0,1,1,5,5,0,4,5,1,2
F,1,5,38,4,1,0,3,1,0,0,0,0,0
F,25,7,38,3,2,4,1,3,0,0,3,0,3
M,56,7,38,0,3,0,3,5,3,0,3,3,1
F,18,9,38,3,0,4,4,3,0,0,1,2,3
F,18,9,38,5,0,4,3,1,1,0,1,2,0
F,45,12,38,3,5,3,2,0,4,0,0,2,1
F,50,12,38,5,0,0,3,4,5,3,0,4,3
F,50,12,38,5,4,0,1,3,3,5,0,2,0
F,18,13,38,1,4,4,2,2,3,0,1,2,0
F,18,18,38,1,1,1,1,2,2,0,3,4,3
F,18,18,38,4,4,4,5,4,3,2,2,3,0
F,18,0,40,0,4,5,4,0,3,2,0,1,4
M,18,0,40,3,3,4,5,3,3,3,0,5,2
F,25,0,40,3,1,1,3,2,4,2,2,0,4
F,1,1,40,0,3,1,0,0,5,4,0,3,3
F,1,1,40,1,4,3,0,4,5,2,3,3,1
M,1,3,40,3,1,4,3,4,1,4,1,5,5
F,18,3,40,0,4,2,4,4,2,3,5,5,1
M,18,3,40,2,4,1,4,5,1,4,0,2,0
F,25,4,40,2,3,1,2,5,4,0,4,3,4
M,50,4,40,3,5,1,4,5,2,3,0,4,5
M,1,8,40,1,0,1,0,5,1,0,4,4,4
M,25,8,40,4,1,4,5,4,1,3,5,3,0
F,35,8,40,3,2,2,0,3,1,4,0,3,2
M,1,9,40,4,3,2,1,0,2,3,2,0,0
M,50,9,40,1,2,2,4,0,3,3,0,4,1
M,50,9,40,2,5,0,0,0,4,0,4,1,0
M,50,9,40,4,4,0,3,0,1,2,3,4,0
M,25,10,40,2,5,1,4,1,4,0,4,4,1
F,1,11,40,2,3,3,4,2,2,0,0,0,0
M,18,13,40,1,3,2,3,2,0,3,0,4,3
M,25,15,40,5,1,4,0,0,0,0,5,2,3
M,25,17,40,0,2,1,5,5,1,0,0,4,5
M,25,17,40,5,2,5,5,0,0,3,0,0,2
F,1,18,40,3,0,5,4,3,1,0,0,5,3
M,56,2,41,3,5,0,0,2,4,2,4,2,0
M,45,3,41,4,4,4,4,4,1,1,1,0,2
M,45,6,41,3,1,5,0,5,1,4,2,4,2
F,45,7,41,4,4,4,0,4,2,2,4,2,3
M,56,11,41,5,4,4,2,3,5,1,3,3,3
F,18,12,41,1,1,0,0,4,4,1,3,1,0
M,18,13,41,5,4,1,4,5,3,4,1,4,1
F,25,13,41,2,5,4,1,3,5,4,3,1,2
M,18,14,41,5,2,5,4,2,5,0,0,5,4
F,45,14,41,5,0,2,5,0,5,3,0,2,3
F,35,15,41,3,0,5,0,3,3,4,3,0,5
F,35,15,41,3,1,4,5,5,3,4,1,1,2
F,35,15,41,3,4,5,1,2,0,4,3,1,0
M,35,15,41,3,4,4,4,3,1,3,1,5,1
F,45,15,41,0,5,5,4,0,1,3,3,1,0
M,35,16,41,3,4,0,5,3,4,0,1,4,5
F,25,17,41,2,4,3,2,5,3,0,0,2,3
