Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,35,2,482,2,4,2,1,3,0,0,5,4,4
F,45,15,474,1,1,0,4,5,1,5,5,5,0
F,45,0,262,4,5,4,2,1,0,0,5,3,1
F,25,16,334,4,0,3,4,4,2,0,5,1,5
F,18,11,380,4,5,4,2,0,2,2,4,5,5
M,45,11,787,0,3,0,3,1,3,2,2,3,1
M,56,14,234,4,3,4,4,1,4,3,3,4,1
F,18,2,604,0,2,0,3,3,4,1,0,4,0
F,35,7,410,0,3,4,0,3,1,3,1,0,0
F,50,15,756,5,5,2,5,0,1,4,5,2,4
M,35,17,489,4,4,4,1,4,0,5,3,1,0
M,1,12,920,4,3,0,0,4,0,0,2,5,0
M,45,2,596,5,3,4,0,1,5,1,5,3,1
M,56,14,41,1,1,0,4,5,0,2,3,3,1
M,50,11,498,1,0,4,5,2,3,4,0,2,4
F,35,18,345,2,2,2,2,0,5,5,4,0,3
M,45,0,417,2,4,3,5,1,0,5,4,5,3
M,18,1,261,5,3,3,5,2,5,2,5,1,5
F,25,14,212,5,2,1,2,5,1,1,4,4,5
M,35,1,349,2,2,0,3,0,4,4,1,0,4
F,25,9,660,3,0,0,1,4,0,1,5,2,2
M,25,14,473,2,0,4,2,0,0,1,5,3,0
M,18,6,946,4,1,5,1,5,5,5,4,0,5
F,25,2,370,5,5,0,4,4,1,1,1,3,2
F,45,5,950,5,0,1,3,4,1,5,1,5,5
M,25,10,274,5,3,4,4,2,0,1,5,3,0
F,1,4,640,0,3,0,3,5,0,0,4,0,2
M,25,8,70,5,5,1,4,5,0,5,0,2,5
M,1,2,495,4,0,3,3,3,5,4,5,0,0
F,1,5,582,4,3,2,1,3,5,1,2,0,3
F,56,7,558,3,1,4,1,2,0,4,5,3,2
M,35,0,212,2,0,3,5,2,1,5,0,3,4
F,56,10,140,5,4,0,5,5,1,4,4,4,0
M,25,10,857,2,0,5,1,4,0,1,4,4,4
M,35,10,900,1,2,4,2,5,2,4,5,1,0
F,35,20,970,3,2,2,3,0,0,1,0,5,2
M,18,19,80,2,4,0,5,2,1,5,0,2,2
M,50,9,923,4,4,4,1,5,2,3,0,4,1
M,56,7,244,5,5,3,5,0,0,4,1,4,0
F,1,9,450,3,3,2,2,2,4,0,4,4,2
M,18,1,616,0,3,4,4,4,0,2,5,3,0
M,18,10,109,4,3,3,5,5,0,3,0,0,3
M,56,1,274,0,3,4,4,0,0,1,1,4,0
F,18,17,662,2,5,4,3,0,0,3,5,0,4
F,25,7,970,3,2,5,4,0,0,2,0,0,3
F,35,11,287,5,0,3,3,4,1,2,3,3,1
M,56,16,680,5,1,0,5,0,0,3,0,1,3
M,1,3,959,3,0,3,4,4,4,2,4,4,0
M,56,20,539,4,5,4,2,3,1,4,3,5,4
F,1,5,362,4,3,3,1,4,2,1,1,4,0
M,18,11,473,2,2,0,1,4,2,2,1,3,5
M,35,11,765,1,2,3,5,5,5,4,0,1,2
F,50,7,123,5,3,4,4,2,2,0,0,4,3
F,25,12,602,3,3,2,0,0,1,0,5,0,4
M,25,4,31,5,4,2,2,4,1,4,0,5,0
M,45,17,77,1,1,4,3,4,4,5,5,0,0
F,35,16,196,3,1,3,5,5,5,5,1,5,2
M,35,11,809,4,3,3,3,5,1,4,4,1,0
M,25,14,880,0,5,4,4,0,2,0,0,5,0
F,56,2,919,3,4,4,5,4,0,1,5,0,5
M,18,0,969,1,0,0,1,1,5,0,3,2,1
M,18,0,672,5,3,4,3,0,0,4,0,3,0
M,50,4,560,1,5,4,5,4,2,5,3,3,4
F,35,9,115,4,1,0,2,1,1,1,4,3,3
M,35,7,104,4,2,3,4,4,5,4,0,4,4
F,56,6,782,4,1,3,4,5,1,5,5,4,5
M,25,18,991,2,1,3,0,3,1,2,5,1,0
M,25,15,280,0,2,1,3,4,4,3,4,5,0
M,56,15,969,4,2,1,0,1,5,2,3,4,3
F,45,7,379,5,0,3,1,4,0,0,4,0,0
M,25,16,171,2,5,4,0,4,4,5,1,4,0
M,25,15,826,3,3,5,3,3,2,3,1,5,4
F,18,3,166,2,1,3,5,0,1,3,2,0,4
M,1,4,551,1,4,5,4,2,2,0,1,3,3
F,25,15,652,2,3,5,3,0,3,3,3,5,0
M,35,17,474,0,4,3,3,3,1,2,0,0,0
F,56,18,928,0,4,4,4,5,1,3,4,5,5
M,25,0,973,5,0,5,4,4,0,5,0,0,0
F,56,18,142,0,1,0,2,0,5,3,0,5,5
F,18,8,937,1,0,3,4,5,1,5,3,1,5
M,1,5,297,2,4,4,1,3,4,1,5,4,0
M,25,10,337,4,5,4,3,0,3,1,1,2,0
M,45,1,338,5,5,1,1,1,0,5,0,2,0
F,25,0,362,2,4,4,5,5,0,1,5,4,2
M,1,14,222,5,5,3,4,0,0,1,4,4,4
F,25,7,914,5,5,5,2,3,4,3,0,3,4
M,45,20,180,4,4,0,2,1,1,1,2,2,3
F,35,14,468,2,3,1,4,0,4,5,3,0,0
F,50,0,349,2,3,5,1,5,5,4,4,3,5
M,50,14,302,4,0,4,4,1,4,1,0,0,1
M,50,20,87,3,1,3,3,4,0,0,5,4,4
M,18,7,483,1,2,3,0,1,4,5,4,3,3
M,25,17,54,3,0,2,0,0,0,3,0,2,0
F,45,17,190,0,3,0,1,4,1,0,1,1,1
M,18,14,42,3,3,2,4,1,0,2,5,2,4
M,18,16,229,1,3,2,5,4,5,1,3,3,1
M,45,20,804,1,3,4,2,0,4,5,0,0,4
F,18,2,966,5,4,4,1,1,2,2,2,0,4
M,18,5,982,3,1,1,0,5,5,3,5,5,3
M,18,20,220,2,3,2,2,2,3,3,4,4,0
F,45,0,84,2,0,2,0,1,1,4,4,0,1
M,50,6,934,5,0,4,4,5,2,0,1,3,0
M,35,9,45,3,4,3,1,5,1,0,1,0,0
M,25,3,105,5,4,5,5,4,0,2,0,4,0
M,50,12,616,3,2,5,4,4,3,5,4,2,0
F,56,12,421,5,3,4,0,1,5,2,0,0,2
M,35,0,112,1,5,0,0,5,3,5,4,5,0
F,25,13,309,1,1,4,0,3,0,3,1,4,0
M,18,17,799,5,1,0,5,3,5,1,4,3,3
F,56,7,652,1,1,0,3,5,2,3,0,0,4
M,45,15,970,5,3,0,4,2,5,2,4,4,3
M,18,1,466,5,0,4,3,1,3,1,1,1,3
M,18,17,240,0,5,4,4,4,5,2,4,2,1
M,35,15,752,1,5,4,2,0,1,5,1,0,2
M,50,2,100,5,5,0,3,0,2,3,3,0,4
M,35,13,602,3,0,4,2,2,4,3,5,3,3
M,35,3,193,5,2,5,4,2,2,5,3,0,0
F,35,2,84,4,2,5,0,3,2,4,2,2,5
M,45,16,969,0,4,1,5,3,2,4,1,1,4
M,1,17,731,0,3,1,3,1,5,3,3,4,5
F,50,15,345,4,3,3,3,0,5,3,1,3,0
M,1,4,598,3,4,1,4,4,0,3,5,4,5
M,18,2,261,5,5,3,2,4,0,5,4,4,2
F,45,20,921,1,1,0,4,0,0,2,0,4,0
M,25,4,292,1,2,1,1,0,0,1,2,2,0
M,45,20,800,1,0,0,2,4,0,0,0,3,0
M,18,13,820,5,4,0,5,4,5,4,3,0,5
M,45,16,274,4,3,0,4,5,0,4,3,5,0
F,56,4,843,5,0,0,1,0,1,2,5,2,3
M,50,15,756,3,1,0,1,2,4,4,0,1,0
F,18,9,346,2,2,2,4,5,4,3,4,4,5
F,18,7,434,2,5,1,4,2,0,1,2,1,4
M,56,14,473,2,1,3,5,4,0,5,5,1,4
M,50,11,362,5,5,0,2,0,1,2,5,0,4
M,56,0,282,3,5,2,1,5,3,1,0,4,2
M,25,11,382,4,4,1,4,3,0,0,0,0,3
M,56,9,432,5,0,1,1,0,4,5,5,0,0
F,50,16,871,4,5,3,2,5,1,3,5,5,5
F,18,6,953,1,5,1,4,4,2,0,4,4,1
M,35,10,100,3,1,3,2,5,3,3,4,3,3
M,1,7,285,1,4,3,1,3,5,4,0,5,0
M,35,14,800,3,0,1,0,1,5,0,0,3,3
F,18,9,493,3,3,2,1,0,5,2,3,5,4
M,50,3,800,0,0,5,3,0,3,4,0,5,0
M,35,7,190,4,0,4,5,1,5,0,4,0,3
F,35,18,853,1,3,5,0,4,0,1,0,1,5
M,1,4,984,4,0,0,4,2,3,1,5,5,4
M,1,9,550,2,5,3,2,5,0,4,3,4,5
F,35,13,78,5,4,2,5,4,5,3,5,5,4
F,18,6,942,1,5,0,5,0,4,5,1,1,4
M,35,1,186,0,5,1,4,3,0,3,1,0,4
M,35,4,220,0,4,0,0,2,5,4,1,4,0
F,35,14,61,5,5,0,4,2,2,5,3,3,4
F,18,17,853,4,3,4,0,2,5,0,0,1,0
M,35,2,98,1,1,5,0,0,5,0,5,0,4
M,1,4,334,4,4,1,4,4,1,4,3,1,5
M,18,15,232,0,1,0,4,4,5,2,2,3,5
F,56,7,773,5,2,4,0,1,0,1,5,0,3
F,18,0,222,3,5,0,0,1,1,5,3,4,3
F,35,8,480,3,4,0,4,0,0,4,3,5,3
M,25,20,878,3,3,3,5,4,4,3,1,0,4
F,50,7,435,1,5,3,4,1,2,5,2,3,1
M,18,4,326,2,2,3,0,3,5,2,2,1,0
M,56,0,652,5,2,4,0,2,5,3,1,2,0
M,18,2,942,3,5,3,3,4,4,2,1,4,5
F,35,2,557,5,3,1,1,5,5,3,0,0,0
M,50,7,103,1,1,4,0,2,5,5,0,2,3
M,50,2,70,3,1,1,2,5,3,0,3,4,0
F,56,17,950,2,4,4,2,0,5,5,2,2,1
F,25,11,937,2,0,2,5,0,0,3,2,5,0
M,56,20,906,0,1,5,2,4,3,1,4,4,0
F,56,7,402,4,4,4,0,3,2,4,1,0,3
M,18,11,104,4,5,3,5,4,1,2,4,3,1
M,1,13,494,0,5,1,3,4,0,5,2,4,4
F,35,17,857,3,5,2,0,4,4,1,0,4,4
M,35,0,98,2,2,3,0,0,1,5,0,2,4
M,35,0,114,0,2,2,5,4,5,1,0,4,2
M,45,15,331,4,0,4,4,0,5,3,3,5,0
M,25,17,442,0,2,0,1,5,0,2,4,5,3
M,45,1,54,1,5,4,5,1,0,5,1,4,3
M,18,16,796,3,5,3,2,4,5,3,0,1,5
F,35,7,973,1,3,5,2,4,0,5,1,1,2
F,18,12,166,2,5,3,2,3,1,1,3,1,0
F,35,2,830,3,2,3,4,1,0,4,5,1,3
M,56,4,640,3,2,4,1,3,1,4,3,1,5
M,45,3,16,4,1,0,2,3,0,0,0,2,5
M,18,0,584,4,2,0,2,5,5,0,0,0,5
M,45,8,764,5,3,0,1,5,4,5,0,0,1
F,56,15,921,0,4,3,3,3,1,5,5,5,4
M,1,2,373,5,1,2,4,5,0,1,0,2,3
F,25,12,193,5,1,4,3,0,2,0,1,4,0
M,1,2,244,4,2,2,0,5,1,1,1,4,5
F,18,8,480,5,4,4,4,0,4,0,4,1,1
M,56,4,361,5,0,4,0,5,4,3,0,0,5
F,35,16,904,3,2,5,4,0,2,5,0,4,2
M,25,0,261,4,2,4,1,0,0,2,4,3,0
F,35,7,834,2,1,0,0,2,4,3,3,1,1
M,18,2,944,5,0,1,0,4,3,2,0,5,5
F,50,16,652,2,1,4,3,4,2,0,0,1,5
F,25,16,82,2,5,0,5,4,2,2,5,4,2
F,25,4,296,5,0,5,5,3,4,3,3,1,5
F,50,1,602,4,3,1,1,4,5,3,4,3,2
M,45,11,454,3,5,4,2,1,5,5,0,0,3
F,35,13,113,5,4,2,2,5,1,4,2,1,1
M,45,1,81,1,1,5,3,2,4,3,4,1,0
F,56,13,78,1,0,0,5,4,1,1,4,1,5
M,25,15,473,4,5,3,5,5,4,5,3,3,5
M,18,14,274,0,3,4,2,4,0,1,0,4,4
M,35,0,973,2,5,4,4,0,3,5,4,1,5
M,35,4,616,2,0,4,4,2,5,0,0,1,3
F,18,15,571,5,0,0,4,2,1,0,3,4,5
F,50,14,463,0,2,1,2,2,2,2,1,4,3
M,25,2,215,3,5,4,5,4,5,5,1,3,0
M,35,0,631,3,0,3,5,2,1,2,5,3,1
M,56,18,100,1,0,4,5,1,5,0,0,2,3
M,50,9,452,3,1,0,4,0,0,5,0,5,4
F,56,6,752,3,3,4,4,5,4,5,4,0,3
F,50,4,600,4,4,3,4,5,0,1,3,3,1
M,18,17,220,4,4,4,4,1,2,2,4,0,3
F,18,2,230,0,5,4,1,3,4,5,5,1,4
M,1,19,320,1,5,4,5,2,0,2,1,1,4
M,1,20,925,2,4,3,1,2,2,5,1,5,3
M,35,2,432,0,1,3,1,1,5,1,3,5,3
F,25,2,740,1,2,4,4,0,3,2,0,5,0
M,18,0,744,3,2,3,5,0,0,1,0,5,0
F,18,16,377,1,3,1,1,0,0,3,5,2,5
M,45,4,445,5,2,1,0,0,5,5,1,4,0
F,35,1,550,5,1,3,2,2,3,5,5,5,5
M,25,4,563,1,2,1,3,0,2,0,0,4,0
M,1,14,168,1,2,2,0,1,4,5,4,5,0
F,45,9,970,5,2,3,4,4,5,5,4,2,0
F,56,7,286,1,5,0,3,0,1,1,5,0,3
M,50,14,345,4,0,3,5,1,4,4,1,1,4
M,25,5,800,4,1,4,0,2,5,2,4,0,0
F,50,13,235,4,1,5,0,4,2,5,3,5,4
F,35,6,360,5,5,3,4,0,0,2,1,4,4
F,18,15,793,5,3,4,5,1,0,2,2,1,5
M,50,5,770,1,0,4,2,0,0,4,5,4,0
F,35,2,457,5,1,2,0,1,3,0,5,4,1
F,25,13,641,1,5,0,0,2,2,2,0,3,3
M,18,3,142,4,0,0,2,2,3,2,5,4,4
M,35,3,54,5,3,3,0,1,5,1,0,0,3
F,1,15,436,1,1,4,3,2,5,3,4,1,0
F,25,12,142,3,3,3,0,1,0,3,3,4,4
M,1,0,966,4,5,4,1,5,5,5,5,1,1
M,50,5,115,3,3,3,1,1,2,5,3,4,3
M,56,7,178,5,2,3,5,0,5,2,3,4,4
F,18,2,701,2,4,0,3,4,4,1,3,3,4
M,56,2,943,3,3,3,3,1,5,4,2,3,3
M,25,11,652,2,2,4,0,0,0,0,4,1,0
F,50,0,27,1,5,4,3,5,5,2,3,5,1
F,45,1,280,3,3,1,3,0,5,3,0,5,0
M,45,11,235,4,1,0,0,1,0,0,1,0,1
F,18,6,752,5,3,4,4,1,3,2,4,2,4
M,56,4,196,5,1,0,1,3,5,3,3,0,3
M,56,17,274,2,3,3,5,3,0,2,1,3,4
F,25,8,544,4,3,4,5,4,4,5,0,0,0
M,25,7,459,0,5,5,4,0,3,2,5,5,0
M,25,5,612,4,2,4,2,0,3,5,0,3,0
F,25,14,590,3,2,1,4,2,2,4,1,4,0
F,56,17,279,3,3,0,3,3,3,1,4,4,5
F,45,19,482,1,3,1,3,5,1,2,0,4,5
M,35,20,49,1,1,4,1,1,4,5,1,5,1
M,35,17,370,5,5,2,4,5,5,2,5,3,5
F,45,20,871,3,2,0,1,0,1,1,4,1,3
M,25,6,171,5,4,4,0,4,5,4,0,0,0
M,45,13,975,1,3,4,0,1,0,5,1,4,3
M,50,1,221,2,5,4,2,3,5,5,3,4,0
F,56,17,760,5,0,1,5,0,0,1,4,4,0
F,18,13,799,5,1,2,2,0,5,1,0,0,4
M,25,7,230,2,0,4,1,4,4,5,4,3,4
M,25,4,338,5,3,0,2,0,0,4,0,5,4
F,25,1,333,0,0,1,3,0,5,3,0,3,0
M,56,15,56,3,4,5,5,0,0,5,3,2,0
M,50,0,141,0,1,0,4,1,3,5,3,1,4
M,45,1,279,3,2,5,2,1,5,2,1,1,5
M,1,1,502,2,0,4,1,5,0,5,1,3,3
M,45,12,741,1,5,0,5,2,4,0,0,0,1
F,56,16,777,1,0,4,1,5,4,4,1,4,5
M,25,2,502,2,0,3,0,5,0,3,1,3,5
F,18,15,410,5,3,3,2,3,4,4,5,5,1
F,18,19,975,1,1,0,1,1,0,2,5,2,1
M,25,0,421,5,5,5,0,2,4,1,5,0,0
M,50,7,314,4,5,3,1,1,1,2,4,5,1
M,50,5,985,1,0,1,3,2,5,4,3,4,4
M,18,4,197,5,4,5,1,0,5,5,0,0,4
M,35,4,950,1,3,4,2,5,5,0,5,4,1
F,50,5,596,5,3,0,0,2,5,0,5,0,4
F,50,14,10,4,4,4,4,1,5,5,1,4,2
M,45,3,178,3,4,4,4,4,3,1,0,4,5
F,56,11,22,3,0,4,3,4,1,4,2,3,1
M,45,18,609,3,0,0,3,0,2,1,4,4,0
M,25,2,920,2,3,5,1,5,5,1,1,4,0
M,56,8,236,2,5,5,1,0,3,4,4,4,0
M,35,7,958,2,2,4,3,3,5,5,0,4,0
M,25,3,841,5,1,3,0,1,5,3,0,1,0
M,35,0,967,3,5,4,4,1,4,3,2,4,0
M,56,1,64,0,2,0,2,0,3,5,3,2,0
M,35,11,146,5,0,0,2,5,1,3,3,3,5
M,1,2,282,5,0,1,2,2,0,3,4,4,0
F,25,4,534,4,4,3,5,5,2,0,5,0,5
M,35,8,983,1,4,3,5,1,4,0,5,4,1
M,25,1,68,1,4,0,4,5,5,4,1,4,0
M,35,17,157,2,1,1,4,1,5,1,2,5,5
M,18,7,132,1,3,4,0,0,0,2,0,4,0
F,50,17,281,0,2,0,2,1,4,5,1,5,3
M,50,2,458,1,1,0,3,2,1,3,3,0,0
M,18,13,103,3,2,1,2,5,0,3,4,5,5
M,25,12,975,2,1,1,0,1,4,0,1,3,3
M,25,11,223,0,4,2,5,2,3,1,1,1,0
M,25,0,674,3,5,4,5,0,2,5,0,1,0
M,1,7,178,5,0,2,5,3,5,5,0,4,4
F,56,10,537,5,2,0,5,1,4,3,4,0,1
F,25,12,662,2,1,4,3,3,0,2,0,3,0
M,25,15,837,1,0,4,1,0,1,0,3,0,4
F,50,19,83,1,0,1,3,3,0,1,3,4,4
F,50,16,914,2,3,2,1,1,4,2,5,2,5
F,50,15,787,4,5,5,3,0,0,2,1,2,4
F,56,15,741,3,4,4,4,1,0,0,4,4,0
F,18,1,328,2,0,4,3,1,1,2,5,4,5
F,25,13,674,4,2,3,4,5,0,1,5,2,5
M,56,5,424,1,3,4,4,1,0,2,4,1,1
F,1,9,166,5,0,4,4,3,1,3,0,5,0
M,18,9,833,4,5,5,2,0,4,2,5,3,2
M,25,20,555,2,4,3,4,4,5,0,4,3,5
F,45,6,622,1,3,5,5,5,3,0,1,0,0
F,18,10,934,0,0,3,1,0,5,0,0,2,3
M,45,7,730,1,2,3,3,4,0,2,4,1,0
M,35,4,294,5,1,3,0,4,4,4,5,1,4
F,45,4,908,3,2,4,0,1,4,2,4,0,5
F,50,4,379,1,0,3,1,3,3,2,4,3,5
M,56,20,143,5,5,0,3,3,2,5,4,3,5
M,35,11,871,5,4,0,4,1,1,3,4,3,3
F,50,14,520,4,4,4,4,0,0,2,1,0,1
F,18,6,104,0,0,1,2,4,0,2,5,0,0
M,25,12,180,2,5,5,5,0,0,3,4,5,5
F,35,8,435,1,5,4,3,0,0,1,1,0,3
F,18,17,493,5,3,3,5,3,3,2,2,1,4
M,1,0,88,0,1,4,3,0,5,4,4,4,0
M,35,9,307,5,2,3,1,0,0,3,0,0,4
M,50,20,62,5,1,3,1,1,0,3,2,1,3
M,18,13,577,2,2,5,3,3,2,2,3,5,4
M,25,4,959,2,1,4,4,0,4,3,4,0,4
M,50,2,939,1,5,0,2,0,1,1,0,2,4
M,45,1,372,0,0,3,2,5,4,4,3,0,5
M,18,2,402,3,0,0,2,0,2,1,3,1,4
F,45,5,631,4,0,1,0,4,0,4,1,0,1
F,18,5,537,1,3,0,5,2,0,3,5,4,4
M,56,14,641,3,4,3,1,5,3,4,1,0,3
F,45,4,307,2,1,2,5,0,2,0,1,3,0
M,35,11,173,2,4,2,5,0,1,0,3,4,2
M,25,20,480,2,4,1,4,5,4,4,0,1,0
M,45,18,144,2,1,0,4,5,5,4,5,3,2
M,1,15,215,4,3,3,0,4,1,2,1,3,1
M,35,0,758,2,3,4,0,2,5,3,5,1,3
M,1,3,244,4,5,3,1,3,5,2,5,4,0
M,56,20,834,3,1,1,2,4,4,2,1,3,4
M,35,5,105,4,5,1,3,5,3,5,3,3,4
M,35,7,171,5,4,1,3,0,0,4,3,4,0
M,45,9,786,4,3,5,1,4,0,2,0,5,5
M,18,8,597,4,4,3,3,4,3,2,4,1,5
M,45,4,88,2,4,2,2,4,1,1,4,4,1
M,18,0,980,0,1,3,2,0,5,5,0,3,0
M,50,12,984,2,1,0,3,2,1,0,5,0,1
M,35,3,307,2,4,0,1,4,5,0,3,5,4
M,25,8,320,2,1,3,2,0,4,0,5,3,3
M,18,18,215,1,5,4,5,4,5,5,3,1,0
M,56,18,914,2,4,4,1,2,5,4,4,4,0
M,56,9,840,1,5,1,5,0,0,2,5,1,0
F,56,0,815,1,3,3,2,3,3,4,0,4,3
M,18,19,826,3,1,5,4,3,0,3,5,0,4
F,56,20,130,5,3,2,4,4,3,5,5,2,5
M,35,17,902,2,1,3,3,4,3,2,4,0,2
F,25,9,891,4,5,4,2,0,0,0,4,1,3
F,18,5,41,0,0,0,4,2,5,2,5,0,2
F,56,4,928,0,0,3,4,5,5,3,5,3,1
M,35,2,198,1,2,0,5,4,1,4,0,1,4
M,25,15,10,4,2,4,1,1,3,4,4,5,3
M,18,12,272,4,1,0,5,3,2,0,5,4,3
F,18,9,537,5,0,4,5,2,1,3,0,4,3
M,1,19,674,4,2,2,5,0,2,4,3,3,1
M,1,11,820,5,4,4,5,0,0,3,1,5,0
F,18,14,196,5,0,4,1,4,1,1,1,3,5
M,25,11,580,5,1,4,4,4,3,3,0,5,0
M,50,0,857,1,2,1,0,0,4,4,5,4,3
M,25,14,230,4,3,4,4,0,0,0,4,5,0
M,18,3,537,0,0,0,5,4,0,3,2,3,5
M,45,20,984,4,1,2,0,0,5,1,0,1,3
F,18,17,805,3,2,3,1,0,2,4,2,3,0
M,45,11,196,5,0,3,0,0,1,0,4,3,3
M,25,0,170,4,3,4,0,5,5,4,4,3,5
M,18,4,282,0,0,1,0,5,2,5,5,3,5
M,18,15,37,3,2,4,3,4,2,4,5,0,0
M,25,16,436,2,2,3,3,2,3,3,1,5,0
M,45,2,625,0,3,4,2,5,3,4,3,4,0
M,18,18,554,2,4,1,5,1,4,2,1,3,2
F,35,7,522,2,5,4,4,1,4,4,4,0,1
F,50,2,373,4,0,2,4,1,4,2,4,5,1
M,18,2,875,2,4,0,2,4,1,2,3,1,5
M,1,19,990,4,3,5,4,3,1,3,1,0,4
F,50,0,705,5,3,0,1,2,2,2,5,4,3
M,35,4,331,4,4,0,4,3,2,0,1,0,0
M,25,15,523,4,1,4,2,4,4,5,5,0,0
M,1,9,930,5,5,2,1,5,0,2,4,0,2
F,35,14,327,0,0,2,2,3,0,4,2,4,5
F,18,0,489,1,4,3,1,4,2,0,4,5,4
F,45,14,743,1,2,3,1,1,1,4,5,1,5
M,45,12,253,1,1,4,4,0,5,4,5,0,3
M,50,15,273,1,4,3,0,3,4,5,5,4,3
F,35,18,532,1,5,0,0,2,1,3,5,5,2
F,45,0,950,5,2,0,3,0,0,5,0,3,0
M,1,12,300,0,5,2,4,0,0,2,0,3,4
M,18,15,170,1,4,3,2,0,2,3,2,0,1
M,1,11,857,5,2,3,5,4,4,2,5,1,4
M,25,4,111,5,3,1,0,0,0,0,0,3,0
F,45,0,105,0,0,3,5,1,4,1,0,4,3
M,25,5,973,3,2,1,5,4,5,4,2,0,5
F,18,5,12,1,5,0,3,0,1,0,5,0,0
M,25,17,370,0,2,0,3,2,0,4,5,0,0
M,50,1,358,3,2,0,1,3,2,0,5,2,4
M,45,12,704,0,3,3,3,2,4,5,5,0,0
M,56,10,971,0,1,3,1,0,5,4,0,2,4
M,56,4,914,2,4,0,5,5,0,5,5,5,1
M,1,4,947,0,0,3,4,4,0,3,0,1,0
M,56,8,708,5,1,4,4,0,1,0,0,4,3
F,56,5,502,3,0,5,4,0,5,4,1,5,2
M,18,20,933,4,1,3,1,3,0,4,3,0,0
M,35,2,627,5,2,4,0,4,5,3,0,0,0
M,45,8,958,3,1,5,2,5,3,4,0,0,1
F,25,2,971,3,2,0,0,4,5,5,5,0,0
M,35,11,131,1,4,2,5,5,5,2,1,1,0
M,45,16,925,1,4,1,5,1,3,4,5,4,1
F,18,11,944,5,5,3,4,1,1,3,1,2,3
M,35,9,871,3,2,0,3,0,1,4,0,3,4
M,18,14,462,1,1,5,3,0,4,2,1,1,5
M,45,8,346,3,0,4,5,0,1,1,4,0,4
F,50,2,981,5,3,2,2,0,0,2,0,4,4
