Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,25,12,81,0,0,3,0,0,2,5,2,5,5,0
F,1,12,950,0,0,2,0,5,2,2,3,4,3,3
M,35,11,983,1,1,0,0,0,2,0,1,0,0,0
F,50,5,600,2,0,5,0,1,2,0,4,2,5,3
M,35,2,701,5,4,1,4,3,1,0,5,4,4,1
F,50,11,811,0,3,1,0,0,0,5,0,0,3,0
M,35,9,915,0,0,0,0,0,2,3,2,2,1,0
F,25,14,957,1,3,4,0,5,0,1,1,0,0,5
M,25,17,522,0,3,4,1,0,0,0,1,5,1,0
F,45,19,780,1,2,5,1,4,3,2,4,1,3,5
F,18,12,980,3,4,2,0,0,0,0,0,0,0,0
F,25,16,194,0,0,5,1,0,1,0,4,3,2,0
M,35,20,452,3,0,5,0,0,2,4,4,4,1,0
F,35,5,786,1,2,0,2,1,1,3,4,3,0,0
F,18,1,115,5,2,4,0,0,4,3,1,4,2,0
M,35,7,986,0,4,4,1,3,4,4,2,2,4,3
F,45,4,878,2,4,2,2,4,5,4,4,1,5,3
F,1,3,12,0,0,4,0,0,0,4,0,4,2,4
F,1,12,950,0,0,2,0,5,2,2,3,4,3,3
F,35,5,786,1,2,0,2,1,1,3,4,3,0,0
M,1,14,146,0,0,1,0,0,0,4,1,0,1,1
M,35,11,406,3,2,1,0,0,4,0,1,0,0,0
M,35,20,452,3,0,5,0,0,2,4,4,4,1,0
M,35,7,986,0,4,4,1,3,4,4,2,2,4,3
M,35,0,857,0,0,1,2,0,0,5,0,1,0,4
F,35,5,946,1,0,3,1,0,0,0,3,0,3,0
M,25,13,446,1,4,4,0,0,4,4,5,2,0,0
F,45,1,934,3,0,2,0,1,1,0,4,3,5,1
F,35,5,786,1,2,0,2,1,1,3,4,3,0,0
M,56,6,809,2,0,4,0,3,0,3,4,2,0,3
M,45,17,584,3,0,5,0,0,0,5,4,5,3,0
F,35,5,946,1,0,3,1,0,0,0,3,0,3,0
F,1,8,773,1,0,0,0,3,0,4,4,4,1,0
M,1,13,443,0,0,0,0,0,0,4,4,5,3,0
F,18,13,497,2,1,4,5,0,5,5,1,5,0,0
M,50,16,301,0,0,1,4,0,4,5,0,4,4,3
M,56,17,740,4,1,0,5,1,0,0,4,4,1,3
M,45,20,801,0,0,4,0,5,3,1,0,3,4,0
M,18,19,826,5,3,0,3,0,4,3,0,4,0,5
F,25,12,81,0,0,3,0,0,2,5,2,5,5,0
M,50,16,301,0,0,1,4,0,4,5,0,4,4,3
M,25,17,522,0,3,4,1,0,0,0,1,5,1,0
F,50,18,965,3,3,3,0,0,3,0,1,0,2,0
F,18,20,285,0,0,5,4,0,0,4,0,4,5,0
F,50,11,811,0,3,1,0,0,0,5,0,0,3,0
M,56,10,115,0,0,3,0,0,1,2,1,0,2,0
M,50,12,957,4,4,5,1,3,2,5,1,1,0,4
F,35,5,946,1,0,3,1,0,0,0,3,0,3,0
F,45,4,878,2,4,2,2,4,5,4,4,1,5,3
F,18,17,275,0,4,5,0,3,0,4,3,4,2,1
M,45,17,584,3,0,5,0,0,0,5,4,5,3,0
M,35,9,700,3,0,2,1,5,3,4,3,0,5,0
F,25,12,81,0,0,3,0,0,2,5,2,5,5,0
F,45,12,534,2,0,4,5,0,5,0,3,0,1,5
M,50,12,48,1,3,4,3,5,2,1,2,1,1,5
F,18,14,811,0,0,1,0,0,2,1,2,1,4,3
M,56,10,115,0,0,3,0,0,1,2,1,0,2,0
F,45,12,534,2,0,4,5,0,5,0,3,0,1,5
F,25,16,194,0,0,5,1,0,1,0,4,3,2,0
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
M,35,20,452,3,0,5,0,0,2,4,4,4,1,0
F,56,18,297,5,4,1,4,2,4,0,4,4,1,5
M,50,7,977,4,1,0,0,0,0,5,5,2,3,0
M,35,9,770,0,3,1,0,0,2,3,4,0,0,0
M,25,6,48,5,3,1,0,3,0,0,0,5,5,1
F,35,3,847,2,2,0,0,0,0,5,0,5,3,0
F,25,9,982,0,0,5,0,0,3,3,4,5,1,0
M,56,3,175,4,4,0,4,3,5,3,4,2,5,0
F,56,5,50,4,1,0,0,0,5,0,3,0,4,0
F,56,18,297,5,4,1,4,2,4,0,4,4,1,5
M,35,0,857,0,0,1,2,0,0,5,0,1,0,4
M,50,12,48,1,3,4,3,5,2,1,2,1,1,5
F,50,18,965,3,3,3,0,0,3,0,1,0,2,0
F,18,14,811,0,0,1,0,0,2,1,2,1,4,3
M,35,6,559,5,3,0,0,0,0,3,3,4,3,5
F,35,5,946,1,0,3,1,0,0,0,3,0,3,0
F,45,12,534,2,0,4,5,0,5,0,3,0,1,5
F,56,6,752,4,1,0,1,4,0,5,5,4,2,0
M,35,9,941,1,2,0,5,0,1,4,0,0,5,0
F,1,8,773,1,0,0,0,3,0,4,4,4,1,0
M,25,17,522,0,3,4,1,0,0,0,1,5,1,0
F,45,1,934,3,0,2,0,1,1,0,4,3,5,1
M,50,12,957,4,4,5,1,3,2,5,1,1,0,4
F,25,10,982,5,2,0,1,3,1,2,2,0,4,3
M,56,17,740,4,1,0,5,1,0,0,4,4,1,3
M,35,0,857,0,0,1,2,0,0,5,0,1,0,4
M,35,7,986,0,4,4,1,3,4,4,2,2,4,3
F,50,18,965,3,3,3,0,0,3,0,1,0,2,0
M,1,4,142,2,0,5,1,5,3,5,0,0,5,4
F,18,12,606,4,1,0,0,0,0,2,4,0,1,0
F,35,3,847,2,2,0,0,0,0,5,0,5,3,0
F,25,10,820,0,0,1,1,0,0,0,1,1,4,3
M,50,12,957,4,4,5,1,3,2,5,1,1,0,4
M,35,11,983,1,1,0,0,0,2,0,1,0,0,0
F,50,5,600,2,0,5,0,1,2,0,4,2,5,3
M,35,20,906,0,4,2,2,0,4,4,3,0,2,0
M,35,11,406,3,2,1,0,0,4,0,1,0,0,0
M,18,17,19,2,4,4,1,4,2,5,2,2,5,0
M,18,17,19,2,4,4,1,4,2,5,2,2,5,0
F,18,17,275,0,4,5,0,3,0,4,3,4,2,1
F,45,1,934,3,0,2,0,1,1,0,4,3,5,1
M,56,16,605,0,1,2,5,0,3,2,3,3,0,0
M,18,17,19,2,4,4,1,4,2,5,2,2,5,0
F,18,12,606,4,1,0,0,0,0,2,4,0,1,0
F,25,0,62,5,3,0,0,0,2,1,1,0,4,0
M,35,9,770,0,3,1,0,0,2,3,4,0,0,0
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
M,35,2,228,2,0,2,0,0,5,0,2,0,1,0
M,35,9,700,3,0,2,1,5,3,4,3,0,5,0
M,25,17,522,0,3,4,1,0,0,0,1,5,1,0
M,50,17,309,2,1,0,1,4,5,1,1,3,4,3
F,1,16,245,0,4,5,3,5,3,3,1,0,0,3
F,25,10,982,5,2,0,1,3,1,2,2,0,4,3
F,50,11,800,1,2,3,4,0,2,1,4,3,1,0
M,18,10,109,2,2,4,0,0,3,4,1,4,0,0
F,35,2,662,1,3,5,1,1,4,3,0,4,5,3
F,56,5,115,0,1,4,0,0,0,4,5,4,2,0
M,35,4,937,5,4,5,0,0,2,4,4,3,4,0
F,50,18,396,5,1,4,5,0,1,3,5,0,0,3
M,35,9,28,0,4,1,2,0,2,5,4,0,1,4
F,18,19,465,0,4,0,5,0,2,0,1,2,2,0
F,35,10,458,5,3,1,2,0,4,1,0,4,3,3
M,45,12,104,0,0,1,2,0,0,0,3,2,1,1
F,50,11,800,1,2,3,4,0,2,1,4,3,1,0
M,35,20,906,0,4,2,2,0,4,4,3,0,2,0
M,45,17,584,3,0,5,0,0,0,5,4,5,3,0
M,18,4,450,5,4,2,5,5,1,0,5,4,2,3
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
M,50,10,969,0,0,5,0,0,2,2,3,4,1,0
M,25,17,122,0,0,0,0,0,0,0,0,0,0,0
M,35,20,906,0,4,2,2,0,4,4,3,0,2,0
M,18,0,984,1,1,0,5,4,2,2,4,4,0,0
F,45,12,534,2,0,4,5,0,5,0,3,0,1,5
M,35,15,953,1,0,5,0,5,2,4,0,5,3,3
F,25,11,486,4,0,0,2,0,4,4,2,0,3,0
F,25,16,230,1,2,4,2,4,4,2,3,1,3,1
F,50,11,811,0,3,1,0,0,0,5,0,0,3,0
F,18,17,275,0,4,5,0,3,0,4,3,4,2,1
M,50,19,959,3,2,3,0,0,5,0,3,4,3,0
M,18,16,349,1,1,1,0,3,2,0,4,2,3,0
F,35,2,662,1,3,5,1,1,4,3,0,4,5,3
F,35,8,180,3,0,4,0,0,2,1,3,4,3,0
F,18,19,465,0,4,0,5,0,2,0,1,2,2,0
M,56,17,740,4,1,0,5,1,0,0,4,4,1,3
F,35,15,321,4,0,2,0,4,2,4,4,0,0,5
F,35,10,458,5,3,1,2,0,4,1,0,4,3,3
F,1,9,68,0,0,5,0,1,0,0,1,2,5,5
F,45,15,30,4,0,0,1,2,4,2,5,1,5,3
M,25,11,501,4,0,2,2,3,0,0,3,2,4,3
M,45,19,480,0,4,0,1,0,3,2,0,0,0,0
M,35,15,953,1,0,5,0,5,2,4,0,5,3,3
M,50,12,48,1,3,4,3,5,2,1,2,1,1,5
F,18,12,606,4,1,0,0,0,0,2,4,0,1,0
F,25,12,469,5,4,3,5,0,0,2,0,3,0,0
F,50,11,811,0,3,1,0,0,0,5,0,0,3,0
F,35,4,730,3,1,3,2,3,4,4,3,0,2,0
F,56,14,313,4,1,1,1,1,3,3,5,0,1,1
M,1,15,797,0,0,1,2,0,0,4,1,4,0,0
M,35,2,228,2,0,2,0,0,5,0,2,0,1,0
F,56,18,297,5,4,1,4,2,4,0,4,4,1,5
M,50,2,30,0,3,5,0,4,4,3,4,3,5,0
M,25,17,122,0,0,0,0,0,0,0,0,0,0,0
F,50,17,446,0,0,4,2,3,4,2,5,3,5,4
F,50,5,600,2,0,5,0,1,2,0,4,2,5,3
F,1,2,959,1,4,0,1,0,2,2,4,2,5,0
F,25,16,194,0,0,5,1,0,1,0,4,3,2,0
F,56,18,297,5,4,1,4,2,4,0,4,4,1,5
M,1,16,128,3,4,3,0,0,1,4,5,1,4,3
F,35,18,462,0,1,3,0,0,0,3,1,0,2,0
M,45,15,662,1,0,1,2,0,3,3,5,5,4,4
M,18,6,33,3,4,2,2,4,3,3,2,2,5,3
F,56,5,50,4,1,0,0,0,5,0,3,0,4,0
M,56,16,296,0,2,0,1,0,3,2,2,0,3,1
M,1,14,705,0,0,5,0,0,2,4,1,5,5,0
F,18,12,980,3,4,2,0,0,0,0,0,0,0,0
F,25,5,975,3,1,4,0,0,4,0,0,5,5,0
M,1,13,443,0,0,0,0,0,0,4,4,5,3,0
M,18,8,801,0,2,5,2,0,0,5,0,2,3,4
M,45,11,551,2,3,4,0,0,0,0,1,5,0,0
M,50,18,16,0,0,2,0,0,4,0,1,0,4,0
M,56,6,942,3,4,1,0,3,2,5,4,4,3,0
F,50,18,396,5,1,4,5,0,1,3,5,0,0,3
F,35,11,181,3,0,1,5,0,3,1,1,0,0,4
F,56,10,540,0,0,0,1,3,3,4,1,4,5,2
M,56,10,297,4,2,0,2,0,3,4,1,0,0,0
F,50,10,85,4,0,1,0,3,3,1,0,0,0,2
M,35,9,815,1,2,2,4,5,2,3,0,5,0,0
F,25,16,194,0,0,5,1,0,1,0,4,3,2,0
F,35,8,180,3,0,4,0,0,2,1,3,4,3,0
M,35,7,986,0,4,4,1,3,4,4,2,2,4,3
M,35,5,557,4,4,4,0,0,5,0,3,0,2,1
M,35,9,915,0,0,0,0,0,2,3,2,2,1,0
F,25,14,957,1,3,4,0,5,0,1,1,0,0,5
M,56,2,801,0,4,0,0,0,3,4,4,0,5,0
M,18,17,19,2,4,4,1,4,2,5,2,2,5,0
M,45,19,949,1,0,0,2,5,3,0,4,1,5,0
M,56,7,557,0,1,1,0,4,2,4,5,2,5,0
F,35,13,985,1,4,2,0,0,4,1,0,0,3,0
M,56,7,557,0,1,1,0,4,2,4,5,2,5,0
M,25,13,446,1,4,4,0,0,4,4,5,2,0,0
M,1,20,875,3,0,3,2,5,0,5,3,0,5,3
M,18,16,959,0,0,0,0,0,0,4,3,3,3,0
F,35,4,285,5,0,0,5,4,1,1,1,1,5,1
M,18,8,801,0,2,5,2,0,0,5,0,2,3,4
F,35,14,10,5,2,5,1,0,4,1,1,0,2,0
M,56,1,6,5,4,4,4,0,4,1,0,4,0,5
M,35,9,770,0,3,1,0,0,2,3,4,0,0,0
M,56,17,740,4,1,0,5,1,0,0,4,4,1,3
F,18,6,306,0,0,3,4,4,5,1,4,1,1,1
M,18,4,630,3,1,5,5,4,3,3,1,5,4,0
F,35,14,946,0,0,0,4,0,3,4,0,3,3,0
F,18,20,871,0,0,4,0,4,0,3,3,0,1,3
F,1,15,551,0,0,4,0,0,1,5,0,0,0,0
M,50,19,959,3,2,3,0,0,5,0,3,4,3,0
F,18,5,532,5,3,4,0,0,0,0,0,4,0,0
F,25,12,469,5,4,3,5,0,0,2,0,3,0,0
M,50,12,957,4,4,5,1,3,2,5,1,1,0,4
F,25,16,468,0,4,0,5,0,0,2,1,0,2,3
M,50,11,975,0,0,4,0,0,0,4,5,4,4,0
M,50,20,941,5,1,2,2,0,3,3,4,0,2,0
M,25,0,322,2,0,3,3,0,3,1,2,5,5,0
M,35,20,988,0,0,0,0,0,2,1,5,0,5,0
M,35,20,452,3,0,5,0,0,2,4,4,4,1,0
M,25,11,452,0,4,5,1,0,3,0,2,3,4,0
M,25,14,328,0,0,4,2,0,0,0,3,5,1,0
F,25,4,811,0,0,4,0,0,4,4,0,5,3,0
F,50,18,965,3,3,3,0,0,3,0,1,0,2,0
M,25,11,452,0,4,5,1,0,3,0,2,3,4,0
M,35,6,559,5,3,0,0,0,0,3,3,4,3,5
F,35,18,462,0,1,3,0,0,0,3,1,0,2,0
M,1,14,146,0,0,1,0,0,0,4,1,0,1,1
F,35,15,490,3,0,1,0,5,2,4,2,5,3,3
F,1,16,245,0,4,5,3,5,3,3,1,0,0,3
F,25,12,469,5,4,3,5,0,0,2,0,3,0,0
F,45,4,809,1,0,4,3,1,2,4,0,4,2,2
M,56,16,466,0,0,0,0,0,0,4,5,1,5,3
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
M,35,11,983,1,1,0,0,0,2,0,1,0,0,0
F,18,17,275,0,4,5,0,3,0,4,3,4,2,1
M,56,16,605,0,1,2,5,0,3,2,3,3,0,0
M,1,4,430,5,4,4,4,0,0,3,3,0,4,0
F,25,1,987,0,0,2,5,5,0,1,0,0,0,0
M,45,3,421,0,0,4,4,4,5,5,1,4,0,1
M,18,6,895,2,0,5,1,0,3,0,4,1,0,3
M,18,4,630,3,1,5,5,4,3,3,1,5,4,0
M,56,2,801,0,4,0,0,0,3,4,4,0,5,0
M,56,6,88,1,1,2,1,0,3,4,3,1,1,0
M,25,1,70,0,4,0,0,0,5,2,4,0,5,0
F,25,0,109,2,1,0,5,1,4,2,4,3,1,3
M,56,10,297,4,2,0,2,0,3,4,1,0,0,0
M,50,16,301,0,0,1,4,0,4,5,0,4,4,3
F,56,11,303,5,3,1,2,0,4,1,3,4,1,4
M,1,16,128,3,4,3,0,0,1,4,5,1,4,3
M,35,0,857,0,0,1,2,0,0,5,0,1,0,4
F,35,6,965,2,0,2,2,0,3,2,0,4,2,2
M,18,6,758,0,2,0,3,4,0,4,4,3,1,3
M,25,19,466,1,1,0,0,0,2,2,2,1,3,4
M,50,4,6,2,0,4,5,0,5,3,5,1,5,1
M,1,4,430,5,4,4,4,0,0,3,3,0,4,0
F,45,4,809,1,0,4,3,1,2,4,0,4,2,2
F,25,11,461,0,0,0,0,0,4,1,2,3,1,0
M,18,4,450,5,4,2,5,5,1,0,5,4,2,3
M,18,4,630,3,1,5,5,4,3,3,1,5,4,0
F,25,20,537,0,0,3,2,1,4,0,2,3,2,4
F,25,14,957,1,3,4,0,5,0,1,1,0,0,5
F,56,5,50,4,1,0,0,0,5,0,3,0,4,0
F,56,14,313,4,1,1,1,1,3,3,5,0,1,1
F,35,15,321,4,0,2,0,4,2,4,4,0,0,5
M,50,7,977,4,1,0,0,0,0,5,5,2,3,0
F,1,15,551,0,0,4,0,0,1,5,0,0,0,0
M,50,1,372,0,0,2,0,0,4,4,3,5,2,0
M,25,9,554,0,3,0,3,0,4,0,1,4,0,0
M,56,14,109,0,2,4,4,0,0,3,0,0,3,3
F,56,10,540,0,0,0,1,3,3,4,1,4,5,2
F,50,7,577,4,2,4,4,3,5,4,5,2,4,3
M,18,10,482,5,3,1,0,0,2,4,5,5,2,0
M,56,6,604,0,0,0,0,0,4,5,1,4,4,0
M,1,20,875,3,0,3,2,5,0,5,3,0,5,3
M,56,6,88,1,1,2,1,0,3,4,3,1,1,0
M,18,15,132,2,4,2,0,3,2,5,3,3,4,4
F,35,14,10,5,2,5,1,0,4,1,1,0,2,0
M,45,1,481,0,0,5,0,0,0,0,3,2,0,0
M,18,1,535,0,0,4,0,0,2,3,0,1,0,0
M,18,10,109,2,2,4,0,0,3,4,1,4,0,0
M,35,9,77,5,4,5,0,5,4,5,0,5,0,5
M,50,17,309,2,1,0,1,4,5,1,1,3,4,3
F,50,13,841,3,0,0,2,4,0,0,3,1,3,3
M,35,9,77,5,4,5,0,5,4,5,0,5,0,5
F,56,19,986,5,2,1,5,1,0,5,5,0,1,3
F,50,11,63,4,0,0,0,0,1,0,0,0,1,3
F,18,18,197,0,0,0,0,0,0,2,2,0,4,0
F,35,15,843,1,2,0,4,0,0,0,1,2,4,0
F,35,6,965,2,0,2,2,0,3,2,0,4,2,2
F,25,0,109,2,1,0,5,1,4,2,4,3,1,3
M,35,11,406,3,2,1,0,0,4,0,1,0,0,0
F,50,8,207,3,0,4,0,0,4,0,4,0,3,0
F,50,6,830,0,0,1,3,0,0,1,0,0,4,0
M,18,2,870,2,3,4,2,0,5,5,0,0,5,2
M,50,12,48,1,3,4,3,5,2,1,2,1,1,5
M,56,6,604,0,0,0,0,0,4,5,1,4,4,0
F,18,6,946,1,2,5,0,2,2,0,3,3,3,0
F,35,5,489,2,0,1,2,3,1,4,3,5,1,3
F,18,6,946,1,2,5,0,2,2,0,3,3,3,0
F,56,12,109,0,4,0,0,0,0,5,5,3,2,0
M,35,2,228,2,0,2,0,0,5,0,2,0,1,0
F,35,4,285,5,0,0,5,4,1,1,1,1,5,1
F,18,3,834,2,0,0,4,4,2,5,4,0,5,0
M,35,2,925,0,3,0,0,3,0,5,0,2,5,0
M,56,10,297,4,2,0,2,0,3,4,1,0,0,0
M,50,18,16,0,0,2,0,0,4,0,1,0,4,0
M,35,9,700,3,0,2,1,5,3,4,3,0,5,0
M,1,16,128,3,4,3,0,0,1,4,5,1,4,3
M,18,15,132,2,4,2,0,3,2,5,3,3,4,4
F,35,4,285,5,0,0,5,4,1,1,1,1,5,1
M,25,7,273,0,0,5,3,0,0,5,4,1,3,3
M,50,8,273,1,1,0,4,0,0,3,3,1,1,0
M,35,15,581,0,0,1,0,0,1,3,2,5,4,0
F,56,9,933,1,0,0,1,0,0,4,1,3,0,0
F,35,13,527,5,0,4,0,0,3,0,0,3,2,0
F,50,17,850,3,4,4,4,1,3,5,4,0,1,1
M,56,10,921,0,2,1,3,0,4,1,1,4,2,3
F,35,14,946,0,0,0,4,0,3,4,0,3,3,0
F,18,19,465,0,4,0,5,0,2,0,1,2,2,0
M,50,2,935,0,4,0,3,5,4,5,1,5,5,3
F,35,5,489,2,0,1,2,3,1,4,3,5,1,3
F,18,19,465,0,4,0,5,0,2,0,1,2,2,0
M,35,2,136,4,4,1,0,0,0,3,0,2,0,0
F,18,18,197,0,0,0,0,0,0,2,2,0,4,0
M,50,16,301,0,0,1,4,0,4,5,0,4,4,3
F,25,4,811,0,0,4,0,0,4,4,0,5,3,0
M,1,8,773,3,2,4,4,1,0,0,4,5,2,3
F,35,14,946,0,0,0,4,0,3,4,0,3,3,0
M,45,14,826,5,4,5,0,0,5,4,4,1,0,0
M,25,19,466,1,1,0,0,0,2,2,2,1,3,4
F,1,9,325,1,2,0,4,0,2,5,4,0,3,0
M,56,6,942,3,4,1,0,3,2,5,4,4,3,0
F,35,9,525,2,2,3,0,0,0,2,0,0,0,0
M,56,7,557,0,1,1,0,4,2,4,5,2,5,0
M,25,11,501,4,0,2,2,3,0,0,3,2,4,3
F,25,20,537,0,0,3,2,1,4,0,2,3,2,4
M,18,16,349,1,1,1,0,3,2,0,4,2,3,0
F,45,0,12,2,2,0,0,0,4,1,5,0,2,0
M,45,18,104,1,4,2,0,1,2,4,2,4,1,0
F,56,5,212,0,3,0,2,1,2,3,5,3,3,2
F,56,5,50,4,1,0,0,0,5,0,3,0,4,0
M,45,3,421,0,0,4,4,4,5,5,1,4,0,1
M,35,11,406,3,2,1,0,0,4,0,1,0,0,0
M,50,2,935,0,4,0,3,5,4,5,1,5,5,3
M,35,12,334,4,3,3,2,0,1,1,2,3,3,0
M,50,18,990,1,2,4,2,5,5,2,4,0,4,5
M,1,3,483,3,0,4,0,0,0,3,0,0,0,0
F,18,0,907,2,3,2,2,2,2,2,3,4,3,3
M,25,11,815,3,0,2,1,3,4,4,4,0,1,2
F,56,2,551,0,0,2,5,0,0,0,4,0,1,4
F,56,10,540,0,0,0,1,3,3,4,1,4,5,2
M,18,5,547,0,0,4,0,0,2,0,0,5,0,0
M,56,14,109,0,2,4,4,0,0,3,0,0,3,3
F,25,17,534,1,3,3,4,2,3,5,0,2,1,1
F,25,11,168,3,0,1,0,0,5,4,5,5,2,0
F,25,14,292,3,0,0,1,0,0,3,0,3,1,0
M,18,15,132,2,4,2,0,3,2,5,3,3,4,4
M,56,16,466,0,0,0,0,0,0,4,5,1,5,3
F,45,1,934,3,0,2,0,1,1,0,4,3,5,1
F,35,18,462,0,1,3,0,0,0,3,1,0,2,0
M,50,7,820,2,4,0,5,1,3,0,2,4,0,1
F,18,20,537,4,0,2,2,5,1,4,1,1,5,5
M,1,18,949,1,2,1,5,0,2,0,5,4,2,0
M,25,0,933,1,0,2,0,0,4,4,2,5,4,0
F,35,5,946,1,0,3,1,0,0,0,3,0,3,0
M,18,11,396,4,0,0,0,1,5,0,3,3,4,0
M,25,9,554,0,3,0,3,0,4,0,1,4,0,0
M,1,15,220,1,0,0,4,2,2,1,4,5,3,1
F,45,1,826,1,0,4,5,0,3,2,0,2,0,2
F,50,11,811,0,3,1,0,0,0,5,0,0,3,0
F,56,11,303,5,3,1,2,0,4,1,3,4,1,4
M,56,7,557,0,1,1,0,4,2,4,5,2,5,0
M,18,2,870,2,3,4,2,0,5,5,0,0,5,2
M,25,12,554,0,0,0,3,0,0,0,1,0,0,0
F,25,11,109,0,0,1,2,0,3,5,4,4,3,0
F,25,20,537,0,0,3,2,1,4,0,2,3,2,4
M,50,2,935,0,4,0,3,5,4,5,1,5,5,3
M,56,20,904,0,0,2,0,3,4,5,5,2,1,0
F,50,7,577,4,2,4,4,3,5,4,5,2,4,3
F,35,0,166,4,3,0,0,3,0,3,2,5,1,3
F,35,15,843,1,2,0,4,0,0,0,1,2,4,0
M,1,1,453,0,0,0,2,0,3,3,3,0,1,0
F,35,4,50,1,0,0,0,0,0,4,1,5,4,3
M,1,4,142,2,0,5,1,5,3,5,0,0,5,4
M,50,18,62,2,1,4,0,0,5,0,0,0,0,0
M,1,14,705,0,0,5,0,0,2,4,1,5,5,0
F,45,2,220,1,3,5,3,3,0,4,4,0,5,0
M,18,8,801,0,2,5,2,0,0,5,0,2,3,4
M,35,15,347,0,0,2,0,0,2,4,2,0,0,4
F,35,5,465,0,0,1,0,0,0,0,5,3,3,0
M,35,19,959,0,0,3,0,0,0,5,1,0,2,0
F,25,17,534,1,3,3,4,2,3,5,0,2,1,1
M,35,9,941,1,2,0,5,0,1,4,0,0,5,0
F,35,4,534,0,2,0,0,4,4,0,4,5,1,3
M,50,19,959,3,2,3,0,0,5,0,3,4,3,0
M,35,7,382,2,1,2,1,4,5,0,0,2,0,3
M,18,6,895,2,0,5,1,0,3,0,4,1,0,3
F,45,1,934,3,0,2,0,1,1,0,4,3,5,1
M,45,17,584,3,0,5,0,0,0,5,4,5,3,0
F,56,11,303,5,3,1,2,0,4,1,3,4,1,4
M,25,6,461,1,2,2,1,3,1,3,3,1,4,3
M,56,6,942,3,4,1,0,3,2,5,4,4,3,0
F,45,20,144,0,0,4,0,0,0,2,2,0,1,4
F,35,19,880,0,0,0,0,0,0,0,3,1,2,2
F,56,2,551,0,0,2,5,0,0,0,4,0,1,4
F,56,9,297,0,1,4,2,5,2,0,4,0,3,0
F,25,4,222,5,3,0,0,0,5,2,1,1,3,0
F,50,5,296,4,4,1,0,0,4,3,3,0,3,1
M,35,5,108,0,1,0,0,4,0,3,5,4,5,0
F,35,8,605,1,0,2,0,5,3,0,5,1,4,2
M,35,20,452,3,0,5,0,0,2,4,4,4,1,0
F,18,12,980,3,4,2,0,0,0,0,0,0,0,0
M,50,18,62,2,1,4,0,0,5,0,0,0,0,0
M,35,6,559,5,3,0,0,0,0,3,3,4,3,5
M,35,9,815,1,2,2,4,5,2,3,0,5,0,0
F,50,11,800,1,2,3,4,0,2,1,4,3,1,0
F,35,19,838,1,0,3,3,0,2,4,3,5,1,0
