"Gender","Age","Occupation","ZIP-code","247","2100","2143","2872","3479"
"M",56,15,196,3,4,1,2,2
"F",18,10,453,4,5,1,2,0
"F",18,7,777,3,4,0,0,3
"M",45,5,672,0,1,4,0,2
"F",50,18,557,0,0,2,2,3
"F",35,20,132,3,2,2,1,3
"F",1,2,132,0,4,0,5,4
"M",50,11,82,0,4,0,0,4
"F",56,13,143,0,0,2,0,0
"F",18,2,362,0,0,3,3,1
"F",25,4,501,0,0,0,0,0
"M",18,0,382,0,4,0,0,5
"F",45,7,285,0,4,0,4,0
"F",45,2,447,0,2,0,5,0
"F",18,2,610,0,5,3,4,0
"F",45,0,322,1,0,0,3,0
"F",50,8,833,4,4,0,5,2
"F",56,11,436,1,0,5,5,3
"F",35,19,325,3,0,2,1,3
"M",18,17,60,3,4,2,5,1
"F",35,7,284,1,2,0,4,3
"F",18,4,319,0,1,2,1,0
"M",35,15,906,1,2,4,2,0
"F",18,11,24,0,0,2,0,1
"M",45,0,82,2,0,4,0,3
"F",18,8,79,0,0,0,0,0
"F",18,16,211,0,2,0,0,1
"F",50,13,927,2,5,0,0,5
"F",50,2,328,1,0,4,3,5
"M",25,0,970,5,4,4,0,3
"M",18,11,486,0,0,0,0,0
"M",50,10,973,0,0,5,5,5
"M",56,7,907,0,0,2,1,3
"M",1,3,977,3,0,0,0,5
"F",25,18,327,0,4,3,5,0
"M",18,2,480,4,2,0,5,0
"M",18,11,360,0,3,4,1,2
"F",50,4,992,0,0,5,5,0
"F",45,8,221,0,5,4,0,4
"F",18,16,631,1,0,0,2,5
"M",45,17,916,0,5,2,4,4
"M",56,0,582,0,3,0,3,4
"M",45,3,804,3,3,3,4,1
"F",18,14,40,2,4,2,4,4
"M",25,12,410,0,4,2,4,1
"M",25,9,489,1,4,4,4,0
"M",25,18,285,1,3,0,0,0
"F",25,20,339,0,3,3,0,3
"F",25,20,281,4,0,2,3,0
"F",1,1,303,5,3,4,0,3
"F",25,17,424,0,5,1,0,2
"M",18,11,871,0,4,0,0,0
"M",50,6,221,0,0,0,0,5
"F",25,20,127,3,4,3,3,3
"M",50,7,914,5,0,2,2,3
"F",50,10,800,0,3,2,4,3
"F",50,9,852,4,0,2,0,0
"F",25,2,211,1,0,0,0,0
"M",18,9,434,2,0,5,3,0
"F",35,14,334,0,0,0,4,0
"F",25,15,361,0,0,2,0,3
"F",45,7,988,5,1,2,5,3
"M",56,9,953,0,1,2,5,5
"M",25,7,230,4,5,0,2,1
"M",1,0,143,4,4,2,5,3
"F",18,1,201,1,4,3,0,3
"M",50,7,41,0,0,1,3,3
"M",56,15,161,1,0,3,1,4
"F",25,13,127,2,0,0,0,0
"F",18,6,109,0,0,4,0,4
"F",18,5,114,2,4,0,0,1
"M",25,2,109,4,3,3,4,2
"M",18,3,907,0,0,0,4,0
"F",1,20,114,0,0,4,0,3
"M",1,14,65,0,2,5,4,1
"M",35,4,530,0,4,0,3,0
"M",18,16,232,0,3,4,5,4
"F",18,14,142,5,0,3,4,0
"M",18,7,358,0,1,4,5,3
"M",18,0,280,1,0,0,0,0
"M",1,0,122,4,2,1,1,4
"M",56,8,98,4,0,0,1,2
"M",35,7,894,0,0,1,0,0
"M",25,9,666,0,1,2,0,4
"M",45,7,150,0,0,0,0,0
"M",1,17,358,3,1,5,0,0
"M",25,12,971,0,0,3,0,1
"M",1,16,33,1,0,0,3,4
"M",25,15,452,4,2,1,5,3
"M",56,5,751,5,4,0,0,0
"M",56,12,811,3,0,0,0,5
"F",56,2,61,0,0,0,0,4
"F",1,0,826,4,0,0,3,3
"M",25,11,168,0,3,2,0,0
"M",25,17,48,0,0,2,5,4
"M",18,15,958,0,3,0,0,0
"M",35,4,970,5,5,0,0,1
"F",25,3,49,1,0,2,2,1
"M",1,19,826,3,3,0,4,0
"M",25,11,406,3,0,0,2,0
"F",18,11,752,4,0,0,0,1
"M",1,9,381,1,5,4,5,4
"M",35,10,927,3,4,0,0,0
"M",18,15,435,3,2,2,3,0
"M",25,20,539,0,5,0,0,0
"M",18,2,462,3,2,2,4,0
"M",35,4,465,1,0,0,0,3
"M",50,20,17,3,4,4,1,3
"F",56,4,253,3,5,4,1,3
"M",45,1,794,2,3,4,1,0
"M",25,15,800,2,4,0,3,3
"M",45,0,132,4,4,2,0,3
"M",25,7,958,1,1,4,3,3
"F",56,5,800,0,4,0,5,4
"M",18,17,211,0,3,4,5,2
"M",25,16,345,0,4,0,0,3
"M",45,12,489,0,1,1,5,3
"F",35,3,191,2,0,5,1,3
"M",25,10,966,3,5,0,2,5
"M",50,4,105,5,0,0,5,0
"F",56,16,744,1,3,2,1,3
"M",1,7,843,0,5,0,2,5
"M",25,15,765,1,3,0,2,4
"F",25,14,74,1,1,4,1,3
"M",1,9,942,5,4,0,3,4
"M",56,10,265,0,5,0,0,2
"M",50,0,27,3,4,0,2,2
"M",35,15,443,0,3,0,0,0
"M",45,20,303,5,1,0,4,0
"F",56,5,919,0,0,0,0,3
"F",45,8,535,0,0,4,1,3
"F",35,7,240,3,0,2,0,0
"M",35,5,221,0,0,4,2,5
"F",25,6,84,3,0,0,0,3
"F",25,9,940,1,3,0,0,0
"M",35,2,804,1,4,1,2,1
"F",25,7,555,0,0,0,0,0
"F",50,13,957,2,0,0,0,3
"M",35,8,405,0,4,2,4,3
"M",56,4,765,0,4,4,5,0
"M",56,7,484,0,2,5,2,3
"M",18,4,430,4,4,2,5,3
"F",35,9,560,4,5,0,4,4
"F",45,18,799,4,4,0,0,0
"M",25,10,261,0,2,0,5,0
"F",56,14,54,1,1,5,5,0
"M",18,18,74,0,4,2,3,3
"F",1,4,168,1,5,2,4,5
"M",35,16,495,2,3,5,3,0
"M",25,7,485,3,0,0,1,3
"F",1,17,921,1,0,2,5,0
"M",50,8,633,0,2,0,0,3
"M",1,0,130,0,3,2,1,3
"F",1,17,432,3,5,5,1,1
"M",56,8,171,0,1,5,0,5
"F",25,10,76,0,3,0,3,1
"M",25,13,345,3,2,3,0,3
"M",1,2,708,0,4,0,4,0
"M",50,6,826,3,2,1,0,4
"M",1,6,170,3,2,1,5,4
"M",1,9,730,3,2,4,4,5
"M",50,19,282,3,0,4,0,3
"F",45,20,430,2,0,3,1,0
"M",50,14,53,0,1,2,0,0
"F",25,14,224,3,4,0,0,1
"F",25,15,554,2,5,5,2,0
"M",25,0,652,4,0,0,0,4
"M",56,17,805,3,3,0,0,3
"M",25,4,908,4,4,2,0,3
"F",18,4,220,3,0,0,0,0
"M",56,6,442,5,2,5,1,2
"M",25,14,603,3,2,4,0,3
"F",25,15,550,1,0,4,5,0
"F",18,13,584,0,3,4,3,0
"M",25,15,597,0,0,0,0,1
"F",25,19,296,1,5,2,3,0
"F",50,12,524,0,0,3,2,0
"M",18,2,240,1,0,0,0,4
"M",50,1,606,0,4,0,0,0
"F",18,14,830,1,3,2,2,1
"M",1,2,80,1,0,0,0,0
"M",18,4,891,1,4,0,3,0
"F",18,13,349,0,4,0,3,3
"M",50,13,502,3,0,0,0,3
"F",1,0,559,3,4,2,1,1
"M",18,4,123,0,3,4,2,1
"M",56,10,911,3,5,0,0,3
"F",56,16,286,0,0,5,2,2
"F",50,20,972,0,0,0,5,4
"M",1,8,112,1,3,0,2,3
"F",50,1,140,0,3,1,0,3
"M",18,14,630,0,5,0,5,0
"F",25,14,148,0,2,0,0,1
"F",56,12,212,3,2,4,1,2
"M",50,17,972,0,3,2,1,3
"M",50,7,764,1,2,1,3,0
"M",18,5,997,3,0,4,3,4
"F",50,4,42,3,0,0,4,5
"M",50,3,49,4,0,2,3,5
"M",25,4,143,0,4,2,1,5
"M",35,20,550,1,2,2,3,3
"M",18,4,33,3,5,3,0,5
"M",25,9,836,0,0,2,4,0
"F",1,5,972,5,1,1,0,3
"M",25,14,943,4,2,1,1,0
"M",1,4,800,0,0,0,0,0
"M",25,17,750,0,1,5,4,2
"M",18,17,830,0,0,0,0,4
"F",1,13,843,0,0,4,3,0
"M",25,17,235,0,0,4,2,0
"F",45,15,329,0,0,0,0,0
"M",1,18,484,0,3,0,0,4
"M",25,14,279,0,4,4,2,3
"M",25,14,87,2,3,2,1,0
"M",45,15,921,3,0,0,4,3
"F",35,0,319,4,0,2,5,5
"M",35,1,871,1,0,1,0,3
"F",35,10,590,2,3,0,1,0
"M",35,4,830,0,0,2,3,4
"F",18,2,16,2,0,2,3,0
"F",18,20,641,5,2,0,1,1
"F",18,0,905,0,4,0,5,3
"F",18,3,460,0,1,4,1,0
"M",25,0,584,0,0,0,1,3
"M",50,0,633,0,4,4,2,4
"M",25,12,30,0,1,3,4,3
"F",25,4,530,1,5,0,0,1
"M",56,7,959,0,4,0,1,3
"M",1,10,625,0,0,2,3,0
"M",35,5,641,0,0,3,4,2
"M",18,2,923,0,4,0,4,3
"F",25,8,434,0,0,3,5,0
"M",25,13,493,1,4,3,3,4
"M",25,9,276,3,0,0,4,3
"M",56,8,307,0,0,0,0,4
"M",25,6,193,3,5,4,1,3
"M",1,4,197,0,0,0,0,0
"M",25,4,406,0,2,0,4,0
"F",45,13,286,4,4,4,0,5
"M",50,20,235,5,0,0,2,0
"M",45,8,813,2,0,5,0,2
"F",45,1,198,0,5,4,4,0
"M",25,11,296,0,1,0,0,0
"M",25,14,618,0,3,4,1,0
"F",56,12,303,0,0,0,2,0
"F",18,17,89,5,0,4,1,4
"M",50,19,136,1,4,0,0,4
"F",56,8,966,0,4,5,4,1
"M",56,0,235,1,3,2,4,3
"F",25,20,307,0,4,2,0,0
"F",25,0,319,4,0,0,1,5
"M",45,1,704,2,1,1,0,5
"M",45,20,871,1,0,3,1,3
"M",56,8,601,0,2,5,3,2
"M",1,18,244,0,4,0,0,5
"F",1,1,212,0,4,0,0,3
"F",50,16,459,3,2,3,5,4
"F",45,11,354,0,0,0,5,0
"M",35,14,307,0,3,0,4,0
"M",18,4,658,0,4,0,0,0
"M",18,12,756,5,0,4,3,3
"M",25,18,540,3,3,4,0,3
"M",18,4,852,0,2,3,4,5
"F",18,3,303,4,0,0,0,4
"M",50,20,968,3,4,4,1,5
"F",50,5,727,3,3,4,3,0
"M",35,2,782,0,0,2,1,4
"M",25,1,84,0,0,4,1,0
"M",25,9,920,4,2,2,0,4
"F",25,2,435,2,0,0,0,3
"M",25,8,558,1,5,2,3,4
"M",56,15,485,3,4,3,4,3
"M",25,15,582,0,0,0,0,4
"M",18,17,325,0,2,3,0,4
"F",18,15,773,5,1,3,2,3
"F",25,8,373,0,0,0,0,4
"M",25,11,836,4,0,0,3,3
"M",25,9,306,0,0,0,2,3
"M",25,4,230,2,0,2,0,5
"M",25,0,380,3,0,0,0,5
"M",50,2,26,1,0,4,5,5
"M",25,10,944,1,1,3,2,3
"M",1,15,790,0,1,1,1,1
"M",50,5,933,0,1,1,1,1
"F",1,1,953,3,4,0,3,0
"M",18,9,956,0,4,4,0,3
"F",45,1,826,3,5,2,0,0
"F",25,7,920,3,0,0,5,5
"F",25,0,469,3,0,2,0,0
"M",1,2,405,0,1,3,3,4
"M",1,5,782,4,2,2,2,2
"F",1,17,346,0,4,0,5,1
"M",35,10,980,3,1,2,2,3
"F",18,11,743,0,4,2,3,0
"M",25,5,236,2,4,1,2,0
"M",25,2,100,0,2,1,1,3
"F",35,13,406,0,2,3,5,3
"M",35,1,530,4,0,0,0,0
"F",18,6,612,0,5,3,0,3
"M",56,2,309,1,1,4,1,3
"M",1,9,24,5,4,0,0,0
"M",35,18,231,1,0,2,0,0
"M",50,7,947,4,0,5,3,3
"F",18,4,786,0,4,2,4,0
"F",25,18,443,0,3,3,5,3
"M",25,17,148,3,0,1,1,5
"M",25,9,750,5,3,5,2,0
"F",45,14,314,3,0,0,0,2
"F",18,15,349,2,4,2,2,3
"F",35,15,911,3,5,0,4,4
"F",50,14,973,0,4,2,0,3
"M",35,20,530,0,4,0,0,3
"M",25,14,307,1,0,4,0,3
"M",25,6,631,1,2,3,1,3
"F",50,15,77,0,4,4,5,4
"M",35,16,495,0,0,5,0,0
"M",18,2,741,5,5,4,3,2
"M",25,7,758,1,3,1,0,3
"F",1,14,484,0,2,0,0,0
"M",18,0,358,0,0,0,0,0
"M",1,1,672,1,0,3,4,0
"F",25,6,380,2,5,4,4,0
"M",35,6,662,0,4,0,2,5
"F",1,15,406,1,4,5,3,3
"M",18,18,921,3,0,2,4,0
"M",35,2,605,1,3,2,5,0
"M",25,2,333,0,0,4,5,4
"M",25,1,131,1,4,0,0,0
"M",25,8,323,0,3,0,2,3
"M",25,8,744,4,3,2,4,2
"F",25,8,226,3,0,0,0,0
"M",25,14,265,1,3,0,4,0
"M",18,8,230,0,4,0,3,0
"M",45,19,772,5,2,0,0,0
"M",35,11,486,3,4,0,0,3
"M",56,16,112,0,4,0,0,0
"M",50,19,406,0,2,0,0,0
"M",45,5,577,1,3,0,2,0
"M",56,6,338,1,2,4,4,0
"M",45,8,70,0,4,2,4,4
"F",45,13,484,5,3,0,3,0
"F",35,12,443,3,1,2,0,1
"F",45,8,142,0,4,0,0,3
"F",56,6,672,3,2,4,2,5
"M",50,18,338,2,5,4,5,5
"F",35,1,494,1,3,0,3,0
"M",35,12,559,2,4,4,0,3
"M",35,9,910,0,4,2,1,2
"F",25,17,53,0,5,4,3,3
"F",25,18,484,3,4,0,1,1
"F",25,11,802,0,0,3,1,0
"F",25,13,297,2,3,2,0,1
"M",1,8,641,0,3,0,3,2
"F",1,4,236,0,3,0,0,4
"M",25,17,198,0,5,3,5,0
"M",18,20,840,1,0,0,0,0
"M",35,2,181,3,0,0,3,3
"F",25,0,33,2,4,3,0,0
"M",35,7,280,0,0,0,0,2
"M",1,17,54,0,2,0,2,3
"F",25,4,130,0,3,3,4,1
"M",1,2,959,1,4,1,2,0
"M",35,0,954,4,3,4,5,3
"M",35,20,463,1,0,4,3,0
"M",50,1,700,0,0,0,0,5
"M",25,18,602,4,2,1,0,3
"M",45,15,427,0,4,0,0,3
"F",25,8,197,3,3,4,3,0
"F",45,12,935,0,4,0,0,0
"M",45,2,402,0,1,5,0,3
"M",25,0,584,3,0,0,3,0
"M",56,8,966,1,0,2,3,0
"F",25,8,727,2,4,3,1,5
"F",18,2,880,1,0,3,5,0
"M",18,0,56,3,0,5,1,2
"M",1,1,838,0,0,2,2,0
"F",18,16,337,3,3,1,2,4
"M",1,4,811,3,0,2,3,0
"M",1,6,641,0,5,1,2,0
"M",56,19,405,3,4,4,1,2
"M",35,9,274,3,0,0,3,5
"F",45,8,201,0,0,2,3,3
"F",1,16,540,3,5,5,0,3
"M",50,4,949,0,0,0,0,4
"M",50,2,502,0,5,4,3,0
"F",18,15,761,0,0,0,3,0
"M",50,11,946,0,3,5,2,2
"M",25,4,811,0,0,0,5,2
"F",45,12,940,0,3,0,5,0
"F",35,5,157,0,1,1,2,4
"M",35,2,280,5,4,4,0,0
"M",25,16,871,3,1,5,0,3
"F",25,5,790,1,0,4,2,4
"M",25,16,314,2,3,4,1,3
"M",25,10,280,4,0,4,5,3
"M",25,11,987,0,0,0,3,3
"M",1,17,222,2,4,4,0,5
"M",1,14,563,4,5,4,3,3
"F",25,15,730,1,1,2,2,2
"M",56,5,959,0,0,0,5,1
"F",18,0,108,0,2,2,0,3
"M",1,7,743,3,5,2,3,4
"F",25,2,914,1,5,5,0,4
"F",18,17,527,0,4,0,0,0
"M",25,14,140,1,3,2,0,3
"F",45,14,658,3,4,5,0,0
"M",18,17,69,3,5,0,0,3
"M",25,3,930,0,3,0,0,0
"M",50,4,941,0,0,1,2,0
"F",25,11,17,5,0,4,3,0
"M",1,5,143,0,0,1,3,0
"F",25,2,443,0,4,0,4,0
"M",18,2,372,0,2,0,0,0
"M",1,20,800,0,0,0,0,4
"M",45,14,914,4,0,0,3,0
"M",1,10,612,3,0,3,1,2
"M",50,17,857,0,1,3,4,1
"F",1,5,132,0,1,2,4,3
"M",18,8,743,3,4,4,2,0
"F",45,15,525,3,4,0,0,0
"F",18,17,309,0,5,0,3,3
"F",50,9,744,5,4,0,5,0
"M",35,1,261,4,3,5,0,0
"F",25,17,459,0,0,2,5,5
"F",25,8,537,3,1,3,1,2
"M",1,15,12,1,3,0,0,0
"F",25,19,945,4,0,3,1,0
"M",45,7,923,0,2,5,1,3
"F",18,4,539,3,0,1,0,3
"F",18,20,547,4,5,0,1,1
"M",18,17,272,0,3,3,1,0
"F",18,17,98,5,0,4,0,0
"F",1,1,602,0,1,4,1,3
"F",25,4,503,1,0,5,0,2
"M",56,10,914,0,3,4,5,1
"F",18,0,280,0,0,1,0,1
"M",25,3,486,0,0,2,2,0
"M",56,2,833,0,0,0,0,3
"F",56,14,811,0,0,0,0,0
"M",45,17,904,1,1,4,1,0
"M",25,4,70,0,0,0,2,4
"M",56,17,200,4,3,0,5,0
"M",25,10,928,0,1,2,1,3
"M",45,17,339,5,4,0,4,0
"M",18,0,775,0,0,0,2,2
"M",1,8,334,4,4,4,1,1
"M",25,0,80,0,4,0,0,5
"M",35,15,933,0,3,0,0,0
"M",18,9,157,0,1,0,2,0
"F",18,9,166,3,3,2,4,3
"M",25,9,277,4,4,4,0,3
"M",18,3,553,3,0,5,3,3
"F",25,1,484,0,4,5,0,0
"M",45,5,598,0,0,1,0,0
"F",35,4,966,3,0,5,0,3
"F",1,4,590,0,3,0,0,3
"M",1,7,944,0,3,0,0,0
"F",35,17,132,1,2,4,1,4
"M",35,17,555,0,4,0,0,4
"M",1,1,275,0,5,0,2,3
"F",50,7,381,0,0,0,4,0
"F",56,12,136,4,4,4,1,0
"F",1,0,933,0,0,0,0,0
"M",18,19,83,3,3,0,0,0
"M",18,13,115,0,4,0,0,0
"M",56,16,598,0,0,0,5,1
"M",56,12,21,0,0,0,2,1
"M",45,0,631,0,1,0,4,0
"F",25,15,910,2,3,4,1,3
"M",35,7,523,0,2,3,5,0
"M",56,0,722,0,0,3,5,2
"M",45,7,18,0,0,4,1,3
"M",25,6,469,5,0,5,1,3
"M",25,14,170,0,0,0,5,3
"M",45,0,498,3,4,0,0,4
"M",35,13,939,1,0,3,4,5
"F",18,15,104,3,0,4,0,3
"M",25,9,454,5,4,0,0,1
"M",18,8,630,1,2,2,4,3
"F",56,2,952,1,0,3,4,3
"M",35,17,606,3,1,5,0,0
"F",50,4,181,3,3,2,0,3
"M",50,2,793,4,5,2,5,3
"F",18,20,175,4,0,5,0,3
"M",45,0,212,0,2,0,1,2
"M",25,15,441,4,0,1,1,2
"M",18,1,708,0,4,0,0,3
"F",45,17,596,1,3,4,1,3
"F",25,3,272,0,3,4,4,0
"M",56,4,64,1,3,5,1,3
"F",45,8,380,3,0,3,0,3
"M",35,0,488,3,2,4,3,3
"F",56,8,16,3,3,2,4,3
"M",56,20,871,5,2,2,5,3
"M",25,5,338,5,3,0,0,0
"M",25,4,933,0,4,3,4,3
"M",45,17,770,3,3,0,0,0
"F",45,6,820,3,4,0,2,1
"M",56,5,354,0,0,0,5,5
"F",56,13,793,0,0,1,1,1
"F",45,7,376,5,4,3,4,5
"F",1,15,805,0,0,0,5,0
"M",18,16,104,0,0,1,2,3
"M",25,0,79,0,4,1,5,2
"M",1,20,997,3,4,2,4,3
"M",50,7,986,0,0,0,4,0
"F",56,8,905,5,4,2,4,2
"M",25,9,777,0,0,0,5,0
"M",1,20,85,0,0,2,4,4
"M",56,14,170,0,4,4,0,3
"M",35,16,983,3,3,5,0,3
"F",45,20,726,1,4,0,3,0
"M",25,14,48,0,0,4,0,3
"M",1,1,294,2,0,4,1,0
"M",50,7,944,5,0,0,0,4
"M",18,20,280,2,0,5,5,2
"F",50,18,927,1,4,3,1,4
"F",50,5,261,1,1,3,4,0
"M",18,9,38,0,0,2,4,4
"F",25,9,547,3,0,3,5,4
"M",56,10,895,0,0,2,4,4
"F",25,17,950,5,2,4,5,3
"M",25,8,916,3,4,3,0,3
"M",56,2,973,5,2,3,1,1
"F",25,17,165,5,4,4,2,3
"F",18,14,410,3,1,2,4,4
"M",25,16,577,3,5,4,2,3
"M",25,4,326,2,0,0,2,1
"F",45,5,10,4,0,0,0,3
"M",56,6,300,1,3,5,5,3
"M",18,5,313,3,5,0,0,0
"F",56,1,349,0,4,0,0,3
"M",1,17,445,4,0,1,1,3
"M",1,18,208,0,0,0,0,0
"M",1,10,871,1,4,4,1,3
"F",56,7,307,3,2,5,5,5
"M",50,19,235,1,3,0,0,0
"F",1,0,98,0,3,0,2,3
"M",1,11,141,3,0,0,0,0
"M",25,5,63,4,4,0,0,5
"M",56,20,606,0,5,0,5,1
"M",45,0,811,4,2,2,0,5
"F",1,4,132,3,3,0,0,2
"F",18,2,122,4,0,0,4,4
"M",25,17,358,1,0,0,4,0
"F",35,7,917,4,4,0,3,0
"F",35,11,558,5,3,5,5,4
"F",50,0,88,0,5,0,0,3
"M",1,17,339,3,0,5,3,3
"M",25,9,193,0,1,5,1,3
"F",45,17,891,4,3,4,1,0
"M",25,9,112,5,3,0,5,3
"F",25,5,338,3,2,1,2,0
"F",1,1,850,4,4,0,5,2
"F",25,2,320,2,0,3,0,0
"M",1,15,330,1,4,0,5,3
"F",25,17,338,3,4,2,4,0
"M",56,8,495,2,0,0,3,0
"F",25,6,931,2,5,4,5,0
"M",18,14,553,3,1,4,3,1
"F",56,14,235,3,2,5,1,1
"M",50,1,376,3,4,0,2,3
"M",56,10,484,1,0,0,0,4
"F",50,7,943,5,4,0,1,2
"F",25,7,930,0,0,0,1,2
"M",35,12,61,5,0,4,2,1
"F",1,7,966,0,0,0,2,3
"M",56,17,417,0,0,0,0,0
"M",25,5,236,3,4,5,2,0
"F",25,4,984,0,1,5,0,3
"F",50,14,70,0,5,0,0,3
"F",18,4,523,3,0,1,0,3
"M",50,12,731,0,4,0,0,3
"F",18,13,727,4,0,4,3,4
"M",1,13,232,5,0,0,2,2
"M",35,9,731,3,0,2,0,3
"M",1,13,168,3,0,0,0,5
"M",25,12,234,0,2,2,0,2
"F",50,14,773,4,0,0,4,0
"M",25,19,197,0,0,0,0,0
"F",56,11,524,3,2,3,4,4
"M",18,17,215,0,3,2,2,0
"F",25,5,212,3,4,0,0,0
