Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,25,11,326,1,1,1,0,3,0,0
M,35,1,224,3,0,1,0,5,2,5
M,25,12,834,3,0,3,0,2,4,0
F,56,1,895,4,0,4,0,1,0,0
M,25,3,623,4,3,1,1,4,0,0
F,35,1,61,1,4,3,0,4,0,2
F,1,11,396,1,1,3,0,5,1,1
F,56,3,261,5,3,0,0,5,0,2
M,1,17,616,0,5,5,0,5,4,5
F,45,7,813,1,0,3,2,3,0,0
M,18,14,843,0,1,0,0,2,0,2
M,25,3,571,5,0,2,0,5,0,2
M,50,12,571,4,0,1,3,3,1,3
F,25,3,207,2,0,0,3,4,2,0
F,18,7,997,4,3,0,3,2,2,4
F,18,15,612,2,0,4,4,4,1,3
F,25,11,501,4,1,4,5,5,0,0
M,35,11,208,1,3,5,0,1,4,5
F,18,4,17,1,3,5,0,4,0,3
F,50,14,354,2,5,1,0,4,2,3
M,25,9,928,2,0,2,3,3,0,0
F,56,2,833,1,0,3,1,5,5,2
F,1,11,630,4,5,1,4,0,3,4
F,18,20,473,2,2,3,4,0,0,2
M,18,13,959,1,2,4,0,4,1,5
M,56,17,606,3,0,4,5,4,3,2
M,25,20,128,1,4,5,1,0,5,0
M,56,0,104,1,0,2,0,5,0,3
M,50,15,23,0,4,4,1,1,5,1
F,25,1,875,4,0,5,0,2,5,0
M,25,6,954,5,2,2,0,2,4,0
F,25,10,61,4,0,4,1,5,2,0
M,50,9,625,4,3,2,5,5,2,5
F,50,6,328,1,1,1,2,2,0,1
M,18,14,925,2,1,1,3,5,0,0
M,56,17,939,5,3,4,1,0,3,1
M,18,6,468,0,4,3,3,4,5,1
M,25,18,935,5,3,4,0,0,3,0
M,18,17,797,5,4,0,1,3,5,2
F,18,8,481,2,0,3,4,0,0,5
M,18,4,925,4,4,2,2,0,0,0
M,25,14,352,5,4,4,2,5,4,5
M,35,20,460,0,4,4,0,5,0,0
M,56,13,547,5,3,3,0,4,2,1
F,56,0,959,1,0,1,0,1,2,2
M,25,4,231,2,4,4,0,1,5,4
M,56,20,430,4,0,5,4,0,0,0
F,45,17,908,5,3,5,4,0,3,2
M,25,19,98,1,3,0,0,0,1,0
F,35,17,354,3,1,0,0,2,0,0
M,56,16,946,2,4,1,1,3,5,4
M,45,15,17,5,0,5,1,0,4,0
M,35,8,991,1,1,4,1,0,4,2
F,56,10,722,2,0,4,0,0,1,0
F,18,5,371,1,0,4,0,4,1,5
M,35,3,805,2,1,0,1,1,0,0
M,25,7,362,1,4,2,4,0,5,0
M,35,12,820,1,0,0,0,1,0,2
M,25,1,66,3,2,3,1,3,0,1
M,18,0,468,5,0,5,0,4,0,5
M,45,20,726,4,3,3,4,1,0,1
F,56,8,596,4,3,3,2,5,1,2
M,50,15,461,1,0,0,2,0,3,0
F,25,15,911,4,0,3,0,4,0,3
M,45,4,372,0,4,3,1,0,3,4
M,35,17,539,4,0,5,5,2,0,4
F,45,16,902,5,1,1,0,3,0,5
F,18,20,939,2,0,5,0,4,1,1
F,25,11,547,3,3,1,4,0,0,3
M,1,15,878,3,1,5,5,1,5,4
M,1,5,277,5,1,2,1,2,4,0
M,25,10,292,3,5,5,0,2,0,0
F,45,5,627,5,5,1,0,0,0,2
M,25,9,60,1,0,4,0,1,3,0
F,56,14,313,3,0,3,0,0,1,4
M,35,8,440,4,0,4,3,5,5,0
F,56,2,313,5,3,4,1,0,0,0
F,1,9,222,1,0,0,3,0,0,2
M,25,9,787,3,0,1,0,3,4,0
M,1,4,440,3,0,4,0,0,0,3
F,50,1,997,5,4,5,0,1,2,0
M,25,1,971,0,0,4,3,4,5,2
F,50,1,70,4,2,4,1,4,4,4
F,45,17,488,4,2,1,5,5,0,0
F,25,12,577,0,0,4,5,3,0,0
M,50,2,118,1,0,3,0,5,0,1
M,18,0,83,5,0,3,0,2,3,5
F,25,4,346,0,5,5,1,1,2,0
F,1,1,336,3,0,4,1,0,0,2
F,56,11,437,5,5,5,3,1,5,0
F,45,3,157,3,0,0,0,3,0,1
M,18,11,540,4,2,3,0,1,3,3
M,25,14,680,0,0,4,0,5,0,5
M,25,20,744,1,4,5,4,1,0,4
F,35,15,435,0,1,4,0,5,3,2
M,25,15,459,4,0,5,5,1,0,0
F,25,15,161,4,0,5,0,0,0,4
M,18,0,178,0,3,1,3,4,4,1
F,45,1,765,0,4,2,4,3,5,0
F,35,1,333,1,0,4,1,0,0,2
F,45,19,459,2,1,2,2,3,4,2
F,25,19,322,0,3,0,1,5,1,2
F,25,13,905,4,0,5,0,3,2,5
M,45,16,313,5,5,2,5,0,0,2
M,18,7,113,2,0,3,0,5,3,1
M,56,15,53,5,2,0,0,3,1,3
M,25,20,863,0,0,4,4,2,5,5
M,1,19,490,4,1,2,0,5,0,1
M,35,7,31,3,5,5,3,3,4,3
F,18,1,12,2,4,3,0,4,0,4
M,25,2,813,1,2,3,2,2,2,2
M,1,6,231,5,1,4,0,3,5,2
M,56,8,231,3,0,5,1,1,2,0
M,1,19,29,1,5,0,4,0,4,2
M,45,0,108,1,3,2,5,1,4,5
M,56,17,61,2,3,1,2,3,3,1
M,18,6,953,1,4,3,3,4,4,0
F,50,5,492,4,0,3,0,5,1,2
F,1,5,231,3,5,0,0,0,0,0
F,25,6,277,4,1,3,2,5,3,5
F,50,8,612,2,0,4,2,3,4,2
M,1,11,833,3,2,5,1,4,5,5
F,35,0,210,1,0,2,0,3,0,0
M,35,17,337,1,0,5,4,0,0,4
F,45,2,104,5,5,4,0,1,0,0
F,35,9,148,0,5,0,3,3,0,2
F,18,8,354,4,0,3,0,0,2,0
M,1,14,993,4,3,1,1,2,0,5
F,18,5,537,1,3,0,0,4,0,5
F,18,3,200,2,1,0,0,2,1,2
F,35,7,605,2,0,5,3,1,2,2
M,18,5,82,5,1,4,0,3,0,5
M,35,5,466,4,3,2,3,1,0,5
F,18,1,843,1,3,4,0,0,3,4
F,1,16,700,1,3,0,3,0,5,0
F,25,9,150,3,3,3,0,2,1,0
M,45,7,140,0,2,3,3,0,0,4
F,56,15,857,4,1,5,5,4,0,4
F,45,9,544,5,0,5,1,5,5,3
M,45,8,764,3,3,2,5,4,5,2
M,50,2,45,0,4,3,2,3,2,2
F,25,15,730,2,0,4,1,5,4,3
F,25,0,235,4,0,2,0,4,0,0
M,35,8,940,2,0,4,0,3,3,5
M,56,9,322,1,3,5,3,4,4,4
F,50,15,427,2,0,4,0,0,0,5
M,25,15,462,3,0,4,0,0,0,0
M,35,17,997,0,4,2,1,0,1,5
F,56,6,601,3,1,5,4,0,0,2
M,56,6,235,0,3,4,0,0,3,0
F,35,11,984,1,1,4,5,3,5,2
M,56,4,601,2,1,3,4,5,1,1
M,18,13,301,3,4,4,0,2,0,1
M,25,17,381,3,1,4,3,4,4,2
M,35,2,132,5,0,0,0,3,4,5
M,25,4,131,5,0,5,1,4,0,5
M,56,20,17,4,5,4,0,0,1,0
M,25,0,100,1,0,5,0,1,1,2
M,50,10,571,5,5,1,1,4,4,5
F,18,12,959,2,2,3,3,3,1,0
F,1,20,85,0,2,5,0,0,3,2
F,25,3,557,5,3,5,1,2,3,4
F,35,7,382,2,5,2,2,4,0,5
F,45,14,320,1,0,2,0,4,5,2
M,56,1,531,3,0,3,0,4,4,2
M,56,9,140,5,0,4,0,1,4,2
F,25,14,85,0,5,4,2,0,1,5
F,18,5,743,0,2,1,1,4,5,1
M,35,17,349,4,3,4,2,5,4,0
F,35,10,870,5,0,0,2,0,0,4
F,45,5,878,0,3,4,5,0,0,0
F,25,0,453,4,0,5,0,2,2,0
F,56,1,114,2,4,2,3,4,2,0
F,56,10,427,3,5,3,0,4,5,4
M,35,9,33,5,0,4,5,5,3,4
F,56,4,761,1,1,4,4,0,0,2
F,45,19,911,1,0,1,4,4,5,4
M,1,15,838,3,1,4,4,0,0,1
F,25,6,54,4,2,0,4,5,0,4
F,45,17,323,4,0,3,1,3,0,0
M,25,19,166,3,0,3,1,2,5,0
F,50,7,793,5,0,3,0,3,5,0
M,18,19,800,0,5,1,1,3,1,4
M,45,20,421,1,0,1,4,4,1,2
M,25,2,527,3,4,5,1,2,0,5
M,50,8,969,1,2,3,0,2,0,0
F,1,8,553,0,0,2,0,2,0,2
M,45,7,752,1,0,2,5,0,2,1
M,18,3,459,0,4,0,2,4,0,0
M,50,14,215,5,1,1,0,4,2,2
F,25,3,852,2,1,4,2,5,2,2
M,45,2,61,0,5,5,2,3,0,0
F,18,11,62,0,2,4,0,0,5,1
M,35,6,376,1,0,3,0,0,0,4
M,35,2,847,3,1,3,5,5,0,0
M,1,17,279,2,5,5,1,5,3,0
M,18,10,775,0,0,3,3,0,0,5
M,25,5,22,0,3,3,5,1,0,0
F,56,16,584,3,0,3,0,3,5,2
M,25,19,463,1,0,5,3,3,2,0
M,56,9,750,4,1,2,3,5,0,3
F,35,2,56,3,0,5,3,2,0,4
M,50,3,112,5,2,4,1,0,2,0
M,35,17,787,3,5,4,1,2,2,0
F,56,17,436,5,4,1,0,4,0,0
M,50,20,750,2,5,3,0,3,3,0
F,18,1,752,3,2,4,0,2,0,2
M,35,9,196,0,0,5,4,3,2,0
F,35,9,799,3,0,4,0,2,2,0
F,25,11,750,0,0,5,2,5,3,5
M,35,4,793,4,1,2,0,4,0,0
M,56,8,840,2,0,5,4,2,3,3
F,56,16,27,3,0,5,3,3,0,2
M,25,1,171,3,2,3,4,0,0,0
M,25,17,170,0,5,5,2,5,1,5
M,25,17,981,1,0,4,0,5,0,5
F,25,10,427,2,0,2,4,3,0,4
M,25,15,323,5,1,0,3,5,3,1
F,25,17,131,5,3,5,0,0,1,4
F,56,8,85,4,0,4,0,5,5,2
F,25,1,23,0,2,3,5,3,3,5
M,35,0,18,3,4,0,0,3,0,2
F,25,11,834,0,0,1,4,4,5,3
F,45,6,50,2,0,4,4,3,5,0
M,18,1,465,4,4,2,2,0,5,1
M,18,10,29,5,3,2,5,3,4,3
F,56,14,555,4,4,1,0,3,3,5
M,18,5,813,5,5,2,4,0,0,2
F,1,2,740,3,2,2,4,0,4,0
F,35,12,924,1,0,5,5,4,1,4
F,56,2,201,1,0,3,5,3,1,0
M,45,1,484,2,0,3,0,0,2,0
F,25,16,977,3,5,3,0,2,5,2
F,50,6,908,2,4,5,1,0,1,2
F,50,2,149,0,5,4,0,0,0,0
M,25,3,27,0,0,5,0,0,4,0
F,50,2,880,2,2,0,5,1,0,3
F,45,0,744,3,5,4,0,5,5,0
M,1,16,838,3,1,5,0,0,0,0
F,35,2,194,4,2,3,0,0,1,0
M,1,17,625,4,2,1,5,5,0,0
F,25,11,813,1,4,5,5,3,5,2
M,25,0,220,1,2,4,1,4,0,0
F,1,0,773,0,1,4,1,3,4,2
F,35,1,803,4,0,2,5,0,0,2
F,50,0,790,5,5,4,4,2,0,4
M,45,2,731,3,5,5,3,5,3,0
F,18,7,302,5,5,3,5,3,2,4
M,25,15,680,5,4,5,4,4,4,0
M,56,2,959,1,3,5,2,0,4,5
M,56,5,549,3,0,1,1,0,4,3
F,18,6,603,1,2,5,0,4,0,4
F,56,13,146,1,0,5,0,0,0,1
F,56,2,722,1,1,2,3,4,0,0
F,56,1,70,4,3,5,4,3,0,0
M,50,0,926,2,2,4,5,0,0,5
F,25,11,870,5,3,1,4,0,4,3
M,35,15,240,0,4,4,2,4,5,3
F,35,11,181,0,5,5,4,4,3,0
F,25,5,338,4,3,2,4,2,1,0
F,50,0,61,4,5,0,0,0,3,5
M,35,14,410,0,1,4,0,0,0,5
M,25,17,261,4,5,5,0,1,4,0
M,45,10,90,4,1,3,2,0,1,0
F,50,20,112,4,0,0,1,4,1,3
F,50,11,136,0,0,3,4,4,4,5
M,50,12,301,2,0,1,1,0,3,0
M,1,14,934,1,5,5,0,0,2,0
M,1,3,334,5,5,5,5,5,0,0
M,35,11,21,0,2,5,4,0,2,0
M,56,18,460,2,4,2,5,3,4,4
F,35,9,863,1,0,4,0,0,0,0
F,25,3,764,4,5,2,2,1,4,4
M,45,8,339,1,0,5,0,3,0,3
M,35,4,345,5,4,1,0,0,1,4
M,56,11,772,2,0,2,5,4,0,4
M,56,11,123,0,5,0,0,3,0,0
F,45,4,765,4,0,0,0,0,0,0
F,56,7,165,5,2,5,4,5,4,1
F,35,1,441,5,3,5,0,5,5,3
F,18,20,811,2,0,5,4,3,4,1
M,25,20,727,4,0,1,0,0,5,5
M,35,7,988,0,1,1,1,2,2,0
M,35,10,547,5,0,2,1,4,2,0
F,18,14,907,0,3,5,0,2,1,3
M,50,8,895,0,5,5,1,2,0,1
M,35,8,551,0,5,0,0,5,5,0
M,25,2,522,1,0,0,2,2,1,0
F,56,18,441,0,3,0,3,2,2,0
M,25,14,273,3,4,0,1,4,1,0
M,25,20,894,1,0,5,2,2,3,5
M,50,11,600,4,4,1,5,5,2,0
F,35,14,493,1,3,4,5,2,4,4
F,50,14,666,2,2,0,5,4,5,0
M,56,5,530,4,1,4,0,2,4,0
F,25,4,761,4,3,0,0,3,5,3
M,18,14,523,3,2,4,3,0,5,0
M,18,5,26,3,3,5,0,4,4,4
F,35,12,221,2,4,2,1,5,5,0
M,50,15,997,3,2,5,4,2,3,0
M,56,2,790,2,5,5,5,3,0,0
M,1,7,841,2,0,5,0,0,2,1
M,18,20,731,2,1,2,4,0,4,3
F,1,14,130,4,1,2,5,1,3,3
F,35,13,910,2,2,1,0,5,0,0
M,25,7,301,1,2,4,4,2,3,1
M,56,13,200,0,3,5,1,0,2,0
F,35,11,581,0,0,2,5,0,1,0
F,56,2,735,5,0,1,2,2,1,1
F,18,12,972,5,2,4,0,3,3,1
F,50,14,925,1,0,2,3,4,0,5
M,35,3,320,0,5,5,5,2,4,0
F,35,3,775,5,4,0,2,0,1,5
M,18,13,527,2,4,5,1,3,5,5
F,25,0,279,5,0,3,0,4,0,1
F,25,13,447,5,1,4,3,0,4,4
M,25,5,301,5,0,4,2,5,0,2
M,25,6,236,5,0,4,0,2,4,2
M,56,3,60,0,1,1,5,0,0,3
M,56,18,987,4,1,0,0,0,4,0
M,56,7,641,4,2,4,5,5,0,1
M,25,7,809,2,5,4,3,4,5,0
M,56,18,441,5,0,4,3,5,3,4
M,56,20,902,3,2,5,0,4,3,2
F,18,20,349,2,3,5,4,2,2,0
M,50,2,820,1,5,2,1,0,5,5
M,25,4,38,5,4,2,0,2,3,2
F,25,17,483,0,3,5,3,3,3,2
F,1,19,590,5,2,0,0,3,0,2
F,25,16,358,0,0,1,0,0,0,2
F,25,12,329,1,0,4,0,3,3,4
M,1,18,290,4,4,1,3,0,3,2
M,18,20,313,1,4,4,0,4,0,1
F,35,11,62,5,0,3,5,3,0,1
F,50,15,321,4,3,1,2,5,0,2
M,18,4,871,4,3,3,0,0,0,1
M,18,17,18,2,3,2,5,0,5,0
M,50,0,815,5,0,4,0,0,5,0
F,45,7,432,2,4,5,0,3,2,0
F,35,15,89,3,0,2,2,4,4,5
M,25,15,287,3,0,4,3,0,0,0
F,56,3,954,2,1,1,4,0,4,5
M,56,18,662,3,1,0,1,5,4,5
M,25,5,358,1,0,0,0,4,0,0
M,56,7,417,5,0,2,4,2,0,3
M,50,1,459,2,1,3,5,0,2,2
F,25,19,60,4,0,4,1,2,3,4
M,18,15,988,0,1,3,0,3,1,4
M,45,3,146,0,0,4,5,2,5,0
F,18,3,12,5,1,5,0,0,0,3
M,50,0,563,0,0,5,5,0,0,4
F,56,8,285,2,3,1,0,0,4,2
M,18,15,972,2,3,2,0,0,2,1
M,25,0,88,5,5,1,5,0,3,0
M,1,19,482,2,4,0,0,0,3,5
F,56,18,813,3,0,2,0,3,0,2
M,18,4,937,1,1,0,2,2,3,0
F,1,14,277,4,0,2,0,4,2,0
M,25,8,27,1,2,2,0,1,0,3
F,1,12,329,1,0,0,3,2,0,4
F,25,11,666,2,3,2,1,1,3,0
M,18,4,149,1,0,4,1,4,0,2
F,56,8,811,4,0,2,1,5,0,0
M,18,2,752,2,0,4,0,1,3,0
F,56,11,309,0,5,1,1,0,5,2
M,35,15,527,1,0,3,0,0,2,5
F,50,5,631,5,0,2,4,3,2,5
F,45,14,361,3,5,3,3,4,3,4
F,25,3,301,0,1,2,0,5,4,4
F,18,15,563,3,5,1,2,0,0,0
M,35,4,833,0,0,4,0,3,3,5
F,45,14,680,1,2,1,4,2,1,0
F,1,7,61,2,2,5,1,5,0,5
M,50,15,820,3,5,3,0,0,5,1
M,18,20,905,2,0,1,5,4,4,5
M,45,20,212,2,1,1,2,2,3,0
M,18,13,581,2,0,2,3,4,1,2
F,18,3,312,4,4,0,1,0,0,0
M,18,4,334,3,5,4,4,0,0,5
M,50,3,115,4,2,5,5,0,1,0
M,35,14,431,1,0,3,0,0,0,5
F,35,15,641,1,2,3,1,4,3,2
M,35,6,80,3,3,0,0,0,5,5
M,50,20,981,0,5,4,0,0,1,0
M,50,20,700,5,0,3,0,3,0,0
M,35,15,380,1,3,3,1,5,4,0
F,50,9,433,2,0,0,0,0,5,1
F,56,1,402,3,3,2,0,4,0,0
M,25,18,77,5,2,4,0,0,5,0
M,18,9,19,5,1,0,0,2,2,2
M,50,14,236,5,2,5,0,5,4,5
F,25,9,325,4,5,1,0,3,0,3
M,25,2,847,1,3,1,5,4,2,5
M,35,5,128,2,5,1,0,3,2,4
M,25,8,63,5,0,3,0,0,0,1
M,35,0,793,5,3,4,0,0,3,0
F,25,13,970,0,4,4,5,5,1,1
F,35,7,144,4,2,5,5,0,0,5
F,50,11,915,3,3,2,0,0,0,2
M,25,11,123,2,0,5,4,0,0,0
M,35,0,604,0,0,5,0,0,5,2
M,35,11,140,5,3,0,5,0,0,0
F,56,0,900,1,4,4,3,0,5,1
F,45,6,112,5,0,2,2,4,4,0
M,45,3,941,0,4,4,1,2,3,1
M,35,3,942,1,2,5,1,0,5,2
M,50,20,627,3,3,2,3,0,5,3
M,25,14,764,4,2,2,4,2,0,0
M,56,15,468,0,3,0,2,4,0,1
F,1,0,64,3,3,1,2,1,3,0
M,25,10,523,0,5,0,3,3,3,3
M,25,19,463,1,0,3,2,0,0,2
F,56,15,680,3,0,3,5,0,3,2
M,25,1,100,2,5,1,0,0,0,0
M,1,10,322,2,0,1,5,3,0,2
M,25,11,914,5,3,4,0,4,3,0
F,35,2,953,2,4,3,0,4,0,5
F,1,8,916,1,0,0,4,3,0,5
F,56,20,457,2,2,4,0,0,3,0
F,50,11,120,1,1,3,1,5,0,4
M,56,17,417,3,2,4,0,0,2,2
M,50,17,797,0,0,5,5,5,5,3
M,1,4,811,5,1,1,4,2,5,4
F,45,19,598,0,1,1,0,3,2,5
F,25,20,910,1,3,2,0,3,1,0
M,35,3,83,1,2,5,1,3,5,5
F,35,15,905,4,0,4,0,5,5,0
F,56,3,450,5,1,1,1,0,4,4
M,25,1,826,3,4,5,4,0,0,0
F,25,19,331,2,2,2,1,4,2,1
F,50,6,112,4,0,0,0,5,3,5
M,45,1,69,4,4,4,3,5,0,5
M,35,2,206,4,0,1,4,2,0,5
M,50,1,98,0,0,0,0,4,0,2
F,1,6,652,4,1,0,3,5,0,2
M,56,8,606,3,0,5,0,5,1,0
M,50,2,603,4,1,2,1,5,0,0
F,56,17,53,5,0,3,0,4,0,1
M,18,14,105,5,5,3,5,3,0,2
F,1,15,197,4,3,1,3,0,5,5
M,56,20,81,2,2,1,3,0,1,4
F,18,5,921,2,4,0,3,0,5,3
M,35,12,33,3,0,4,0,5,2,4
F,25,12,895,3,4,5,3,0,2,0
M,25,7,104,1,4,0,5,5,5,0
M,25,19,10,5,1,5,4,3,4,1
F,25,18,629,0,0,2,5,3,0,5
F,25,12,581,2,0,1,0,5,3,5
F,50,7,760,0,3,4,0,1,0,0
F,50,20,130,4,5,1,0,0,0,0
F,35,18,982,2,5,3,0,3,0,4
F,56,11,111,2,4,5,1,3,0,1
F,50,1,912,4,3,0,3,5,0,1
F,50,15,42,5,5,1,5,0,3,0
M,1,9,957,2,2,0,3,1,4,1
M,1,11,433,0,2,0,0,0,0,1
M,25,9,931,0,0,5,4,2,0,5
F,56,2,744,3,1,0,1,4,3,3
F,18,5,920,0,3,4,0,3,0,2
F,50,5,432,5,3,3,3,5,5,5
M,18,14,486,4,5,4,0,0,0,2
F,50,15,20,4,0,3,5,0,3,5
M,1,20,108,1,2,3,1,0,0,0
M,50,16,990,1,0,5,4,2,0,2
M,25,9,778,2,1,5,0,4,0,2
F,45,11,606,0,0,3,5,0,0,5
M,18,15,323,4,4,4,5,3,3,0
M,25,7,463,0,4,1,3,3,1,1
M,35,15,992,5,4,0,3,3,1,0
M,56,14,236,5,0,2,0,0,0,2
F,25,7,981,4,5,0,3,5,3,0
M,56,8,799,0,3,4,0,1,0,4
M,35,20,128,3,3,4,1,4,0,3
M,25,1,484,5,0,1,5,2,5,4
F,35,17,181,3,0,1,4,0,3,0
M,1,18,775,4,0,5,0,0,4,2
M,25,9,128,4,5,2,2,0,0,3
M,35,3,42,4,2,4,0,3,4,5
M,35,10,245,4,4,4,0,4,0,0
M,56,1,627,3,0,3,4,0,0,0
F,56,14,735,3,0,5,5,0,0,2
F,25,10,460,0,5,1,4,3,2,3
F,56,16,211,5,0,2,2,0,2,5
M,25,7,443,2,2,4,0,4,1,2
M,56,15,77,2,0,0,5,3,1,4
F,45,16,13,1,3,2,0,2,1,4
F,1,10,927,2,1,3,3,0,1,5
F,18,1,972,0,0,4,0,3,3,2
F,35,9,136,3,4,2,4,0,0,1
M,45,18,915,4,2,1,0,2,0,4
F,35,19,322,2,5,1,1,4,0,0
F,56,5,198,5,5,1,0,3,2,1
F,25,0,853,5,2,4,0,2,4,0
F,18,2,330,5,4,5,1,5,2,1
F,35,13,906,0,4,1,5,5,4,1
M,35,2,459,0,4,2,4,2,5,0
F,18,4,431,0,1,3,1,0,0,0
M,35,2,834,5,5,4,0,3,0,2
F,50,11,105,2,4,2,0,0,2,0
F,56,17,956,0,3,0,0,0,3,2
M,25,15,292,2,1,2,3,5,1,0
F,35,8,596,0,0,2,0,3,4,5
M,50,20,968,2,2,1,0,0,2,5
F,25,17,447,0,2,0,1,4,0,4
M,18,10,993,0,4,0,5,4,0,0
F,25,11,982,4,0,0,4,3,4,0
F,25,2,547,0,4,1,2,4,4,3
M,25,4,361,1,2,4,0,4,0,5
M,25,11,79,3,0,3,0,3,2,3
M,1,14,396,2,0,5,0,0,0,4
M,25,0,120,4,0,5,5,5,0,4
M,35,20,445,4,2,1,0,2,0,3
M,50,15,222,2,0,3,1,4,0,2
M,18,7,537,1,4,0,1,5,3,0
M,56,15,337,3,2,2,3,2,0,3
M,25,19,492,4,4,0,3,3,1,0
M,50,2,482,4,0,1,4,5,3,5
F,35,0,100,3,0,0,4,5,0,0
M,18,0,481,1,3,3,1,3,0,0
M,50,1,662,1,1,0,1,0,0,4
M,35,19,465,3,0,4,0,0,0,2
F,18,4,836,4,2,0,2,3,3,5
M,35,11,490,1,0,0,5,3,0,5
F,50,3,222,1,0,3,4,0,4,2
M,50,20,149,3,0,2,0,4,3,0
F,25,16,301,0,5,4,0,3,0,4
F,25,5,334,2,3,5,5,1,4,4
M,1,1,563,0,0,5,0,0,1,0
M,25,14,775,2,2,5,4,0,1,5
F,1,9,148,0,5,2,3,4,5,2
F,45,0,306,2,0,2,3,4,5,4
M,56,6,435,3,0,4,0,5,1,2
F,50,15,942,2,0,5,5,4,2,5
M,25,9,131,0,0,4,0,1,4,0
M,25,8,480,0,0,0,2,0,3,4
F,1,20,919,5,5,1,5,5,5,3
F,50,14,80,0,3,4,0,4,4,0
M,45,9,380,1,0,4,0,4,3,4
M,45,14,80,4,2,5,0,0,0,5
M,25,16,980,5,4,5,3,5,5,2
M,18,6,590,5,2,1,0,0,4,4
F,18,11,180,2,1,1,0,5,1,1
