Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,45,20,804,3,4,5,0,0,0,4,1,4,5
M,50,20,69,1,2,4,0,4,5,1,4,1,2
M,56,6,790,5,0,4,0,4,4,4,0,1,4
F,35,0,820,1,5,4,1,3,4,2,0,0,1
M,1,7,786,0,0,5,2,1,1,5,0,0,1
M,1,19,740,5,5,0,4,1,5,5,0,0,3
M,18,6,208,5,3,2,4,2,5,5,0,0,3
M,18,17,811,5,0,2,0,4,3,4,0,4,1
F,25,7,26,1,0,1,3,2,5,1,5,3,3
F,56,17,782,0,5,4,2,1,0,2,4,2,3
M,1,10,680,4,5,4,0,2,5,1,0,1,1
F,56,16,975,4,5,0,5,1,3,0,3,3,2
M,35,18,325,3,0,4,3,1,0,0,4,3,0
F,56,6,959,3,2,0,4,0,2,4,3,0,4
M,56,14,221,0,3,3,1,1,4,2,3,3,5
M,25,13,930,1,4,2,0,0,3,2,0,3,3
M,18,6,641,2,3,3,3,0,4,1,5,3,5
F,56,17,923,2,2,2,1,3,0,0,0,1,5
F,18,9,820,2,0,5,3,4,1,5,0,3,0
M,18,20,980,4,1,0,2,2,5,4,3,5,5
M,1,2,466,3,5,1,0,3,5,3,2,0,3
M,1,12,826,5,2,2,4,1,4,1,5,1,2
F,45,16,223,3,3,5,2,4,4,5,3,5,3
M,18,17,236,2,3,4,5,5,4,0,1,1,5
M,1,13,272,2,2,4,0,2,3,2,4,5,4
M,45,20,347,1,3,0,2,0,1,3,0,4,0
F,25,1,115,3,3,4,1,4,4,1,1,3,0
F,1,7,210,3,4,4,3,5,2,1,4,5,0
M,45,15,207,3,5,5,0,3,2,2,4,1,0
M,35,13,919,4,0,4,4,2,5,2,1,4,3
M,45,1,157,5,3,4,0,4,1,4,0,0,4
M,1,12,377,2,4,3,2,0,0,5,0,0,1
M,35,15,735,3,1,5,5,1,5,1,2,0,4
F,50,4,815,0,4,4,0,4,2,1,1,5,1
F,25,6,801,3,0,0,0,0,0,0,0,4,4
F,45,2,56,4,0,5,5,4,5,5,4,4,2
M,18,4,841,5,4,4,0,0,5,1,1,0,4
M,50,19,13,1,0,3,1,3,4,4,1,4,0
M,1,4,360,3,3,0,5,5,4,2,1,4,4
F,35,0,980,2,1,5,4,5,0,0,3,2,3
M,45,17,166,3,4,3,0,0,5,1,5,0,4
M,25,0,926,2,5,2,0,0,5,5,4,4,0
F,1,15,946,3,3,3,2,2,4,4,1,0,1
F,1,10,33,4,4,4,0,3,2,2,4,0,3
F,1,11,440,1,4,1,4,4,5,1,4,4,1
M,45,17,863,5,4,1,2,3,0,0,3,1,2
M,18,0,121,2,0,4,0,3,0,4,0,0,2
M,45,9,191,1,1,1,4,5,4,5,5,5,0
F,25,1,240,4,0,5,4,4,4,1,0,3,0
M,25,10,12,2,5,1,3,5,0,1,1,0,0
M,45,0,658,1,0,4,0,3,2,2,0,4,4
F,50,11,571,5,2,3,5,2,4,1,0,0,4
M,45,9,937,1,4,3,3,0,0,4,2,4,3
M,25,19,41,5,0,3,2,5,2,4,0,1,3
M,1,4,780,0,3,1,1,3,4,0,5,5,1
F,18,5,62,4,0,4,0,1,0,2,3,0,2
M,1,6,287,1,5,3,2,4,1,5,0,5,4
M,18,10,157,2,0,0,0,1,2,3,0,0,0
M,56,13,144,5,3,0,4,0,3,2,3,0,4
F,18,15,581,0,0,4,4,0,0,2,4,0,4
F,18,17,334,0,2,0,0,3,4,3,4,4,5
M,1,20,770,5,1,2,5,2,3,2,0,4,1
M,25,7,937,4,5,4,0,4,3,3,5,3,0
M,18,5,152,5,0,1,1,5,0,0,0,4,4
F,18,15,337,1,2,0,0,2,0,4,4,1,2
F,1,1,485,0,3,4,3,2,1,0,5,4,5
F,25,7,23,1,3,2,0,2,0,4,5,3,0
M,18,12,103,1,3,5,5,2,2,1,3,0,0
M,25,14,843,5,5,0,4,0,4,1,1,5,0
M,18,7,83,2,5,4,2,5,4,5,0,5,0
F,56,10,272,5,0,2,5,4,0,1,1,3,1
F,45,16,322,1,3,0,0,0,0,0,5,5,1
M,56,19,430,0,0,3,3,4,0,3,4,5,2
M,25,15,503,4,5,0,0,5,0,2,0,5,4
F,18,14,915,4,4,2,1,5,3,4,0,2,4
F,50,0,494,4,3,4,5,5,5,5,0,4,5
F,45,15,497,5,0,3,2,4,3,0,1,0,3
M,18,14,778,5,3,3,0,4,2,0,4,5,3
F,18,7,981,1,4,4,0,2,4,1,2,4,5
F,45,15,197,5,0,5,0,3,1,3,5,0,5
F,25,20,50,2,5,5,5,5,1,0,1,0,3
F,1,0,157,5,2,5,0,2,5,3,4,5,2
M,56,11,494,5,1,0,2,3,3,2,0,4,0
M,45,1,911,5,5,0,3,2,3,5,0,5,3
M,25,12,640,2,0,4,0,4,0,4,1,4,4
M,18,14,330,5,3,3,0,1,4,3,3,4,3
M,18,6,609,1,3,5,0,4,1,5,3,1,2
M,18,20,110,5,5,0,1,1,0,0,4,1,5
M,56,4,37,1,5,1,0,3,4,5,4,1,5
F,35,19,463,4,1,0,5,5,1,0,0,0,2
M,35,4,777,2,5,4,2,5,0,2,1,4,1
F,56,12,220,3,2,0,3,2,0,4,4,1,5
F,25,15,836,1,1,3,2,0,0,3,0,1,5
M,18,13,321,1,0,4,3,3,3,1,4,3,0
M,56,20,590,3,1,0,3,2,2,0,4,0,0
M,50,14,442,5,1,4,5,0,5,4,1,0,1
M,1,20,603,4,0,2,4,5,4,0,3,3,0
F,25,15,380,3,2,0,1,1,2,5,4,5,4
F,56,16,905,1,0,3,1,2,1,5,2,3,2
F,18,4,916,3,2,1,1,4,5,4,4,0,5
M,25,4,743,5,5,0,0,3,2,2,4,0,4
M,18,3,616,5,3,3,3,4,5,3,1,5,4
M,18,19,37,5,3,5,2,3,0,0,1,0,1
M,18,1,870,4,4,2,5,0,0,1,0,1,0
M,25,7,434,0,4,1,5,5,5,1,0,4,3
F,25,7,758,5,1,5,0,1,1,3,0,0,0
M,1,19,382,5,5,3,0,3,3,2,3,2,4
F,1,4,50,2,3,1,0,5,1,0,0,0,3
M,45,15,459,5,3,4,3,3,0,4,0,3,5
M,56,20,200,2,1,2,2,3,0,0,1,1,4
M,56,11,937,4,0,4,3,5,0,2,0,4,0
F,25,16,606,0,2,3,4,3,0,5,3,4,5
F,1,0,446,2,3,3,1,4,4,5,1,1,5
M,1,20,406,0,4,2,2,3,2,4,3,0,0
M,1,3,245,4,3,3,3,1,0,3,1,1,4
M,50,14,150,0,1,4,0,5,3,3,0,0,5
F,45,14,228,0,0,4,2,0,5,3,4,4,0
M,1,15,554,2,4,4,5,1,1,0,3,5,1
F,25,20,379,3,1,1,1,4,1,4,5,3,0
M,18,13,337,2,1,2,5,5,5,5,4,3,3
M,35,1,704,3,1,4,5,2,0,5,0,0,0
M,1,1,826,3,4,0,3,0,3,5,1,4,4
M,56,9,925,3,0,4,2,0,5,3,5,4,2
F,35,14,727,4,3,0,0,0,3,2,3,1,4
M,35,11,181,5,0,4,0,1,0,3,5,3,0
F,45,1,18,2,4,1,0,5,2,3,0,4,4
M,18,5,64,5,5,0,5,0,4,1,0,1,3
F,35,1,921,2,3,3,3,2,0,4,4,1,4
M,25,1,502,5,1,1,0,0,3,4,5,0,0
F,45,9,89,3,2,0,5,5,0,2,3,0,5
M,56,12,549,1,5,4,2,3,5,5,4,0,4
F,18,2,345,2,5,4,1,4,0,3,1,0,0
F,45,7,63,5,2,1,3,5,0,0,4,4,1
M,56,5,933,2,3,4,2,0,3,3,3,4,3
M,50,0,758,1,3,2,1,0,0,1,2,0,0
M,50,2,144,1,3,4,5,0,4,4,1,1,1
F,18,20,45,1,2,3,2,3,2,0,0,4,1
M,18,13,953,2,1,1,5,1,2,1,0,4,0
F,56,16,338,5,3,4,1,5,1,0,3,2,5
M,1,2,306,2,0,3,2,3,4,2,1,3,1
F,25,7,434,4,4,5,0,4,0,4,4,1,3
M,18,13,985,4,5,4,2,5,0,0,2,0,0
M,56,4,752,0,5,5,1,3,1,1,4,5,0
M,1,14,803,3,0,3,1,2,1,5,3,5,1
F,56,8,115,4,3,2,4,3,1,3,1,2,5
M,25,14,122,0,5,4,3,2,0,4,5,4,4
M,56,13,321,4,5,5,1,5,2,0,4,4,5
M,56,9,148,1,2,3,5,0,0,1,3,0,0
F,1,18,190,5,5,1,5,1,5,2,4,1,4
F,56,15,333,0,1,0,3,2,2,2,3,5,0
M,56,10,437,3,4,4,3,5,3,0,3,1,4
M,56,4,358,2,0,3,0,4,4,0,2,5,5
M,18,3,81,4,4,5,4,4,0,1,2,1,0
M,50,19,234,5,5,2,0,0,4,4,0,3,2
F,1,16,623,5,4,2,2,3,5,2,4,1,1
M,18,15,974,3,3,4,5,0,1,1,5,1,2
M,45,14,136,5,5,5,4,3,0,5,2,0,0
M,1,12,211,3,0,2,5,0,0,5,3,0,5
M,45,15,296,5,4,3,5,4,4,4,3,1,0
M,35,12,761,3,5,0,4,0,0,4,0,4,1
F,1,17,956,0,4,1,5,4,1,2,1,5,5
F,1,20,274,5,0,3,2,2,5,0,0,3,0
M,45,19,474,4,5,0,4,0,4,2,4,1,5
M,18,11,947,5,3,2,1,4,2,5,1,2,0
M,25,1,323,1,1,4,5,3,5,2,5,0,0
M,25,5,990,5,1,5,2,0,2,4,0,2,0
M,45,3,495,5,4,5,0,2,2,0,3,1,4
M,35,1,345,4,2,3,1,4,3,0,3,3,5
M,1,9,956,2,5,4,3,2,1,4,5,1,4
M,35,17,967,4,4,3,2,1,2,2,5,0,4
F,50,18,15,2,0,5,1,1,5,5,0,5,0
M,56,9,430,5,0,4,0,5,3,0,4,4,0
F,50,4,140,3,5,5,4,3,0,4,0,4,0
M,45,9,362,5,5,4,3,4,4,0,5,5,4
M,50,8,850,4,5,2,5,1,3,1,1,4,0
M,35,4,437,2,3,4,0,4,3,1,1,3,1
M,1,14,988,3,4,0,0,4,1,4,4,4,1
M,50,9,161,1,3,2,5,3,2,4,4,0,1
F,25,14,417,2,3,2,5,2,5,3,4,0,5
M,18,0,949,2,1,3,3,0,0,4,3,3,4
M,1,0,329,1,3,3,3,4,1,0,1,4,5
F,35,16,958,0,1,4,5,0,0,5,0,4,3
M,35,11,501,5,5,1,3,3,0,4,0,4,0
F,18,16,229,2,5,5,2,4,5,5,3,4,5
M,1,0,327,4,5,4,0,4,2,2,3,3,2
M,1,17,460,3,0,0,5,2,3,0,5,5,4
M,18,1,462,2,2,2,2,2,2,1,0,3,2
F,25,1,447,0,5,3,2,0,5,5,0,0,3
F,35,20,103,3,5,1,1,2,4,2,5,5,3
M,25,12,557,0,5,3,0,0,2,5,0,0,4
M,25,0,406,2,0,4,5,0,4,2,3,4,0
F,56,2,563,0,5,4,2,4,0,4,0,1,0
M,35,16,618,3,0,2,0,4,3,5,0,4,0
M,45,11,306,5,5,5,0,0,2,3,5,2,2
F,35,3,820,2,4,3,4,0,1,0,1,3,1
F,25,20,489,5,3,4,3,0,3,4,3,5,1
M,18,7,88,2,0,2,3,2,0,2,1,0,2
M,25,7,923,4,3,4,0,0,3,3,0,0,3
M,18,1,782,1,3,0,0,4,0,4,5,4,4
M,35,20,282,5,0,2,2,0,3,0,2,4,0
F,35,12,758,1,2,1,3,2,4,3,3,0,0
M,45,17,56,3,5,0,0,4,3,0,1,0,5
M,50,7,69,2,1,3,2,0,3,0,1,3,2
M,50,17,920,5,1,3,5,3,3,2,5,1,0
F,18,16,337,3,5,2,5,2,4,3,3,0,0
M,35,19,446,5,2,3,4,2,3,3,0,0,0
M,35,0,731,5,2,3,2,4,4,0,0,0,0
F,56,7,112,0,5,2,4,4,5,5,1,1,5
F,25,7,215,2,1,3,5,0,4,3,4,5,0
F,56,1,498,0,1,3,2,2,2,4,0,2,0
F,35,8,210,5,4,4,0,4,3,4,4,0,1
F,35,19,925,1,3,5,2,3,4,1,4,5,0
M,25,19,495,5,5,0,0,2,0,2,0,0,0
M,25,1,207,4,4,0,2,3,3,0,1,0,2
M,1,0,555,3,2,4,4,0,0,3,1,5,0
F,18,10,974,2,1,4,4,3,4,4,1,0,5
F,25,7,534,5,0,4,5,5,0,2,2,0,3
M,1,14,790,0,4,2,5,2,1,5,2,0,5
M,35,14,118,2,4,1,0,4,4,3,2,5,1
F,45,16,780,5,3,0,5,0,0,3,0,0,5
F,35,10,54,1,3,4,3,1,3,4,0,5,4
M,56,2,431,3,4,4,2,4,5,1,1,0,4
M,1,7,434,2,5,0,5,0,3,5,4,5,3
F,35,20,609,0,4,2,0,5,4,3,5,3,1
M,25,17,330,5,3,0,5,4,5,5,3,3,4
M,45,9,140,4,3,4,5,1,0,2,3,0,1
F,1,9,152,0,0,3,4,2,0,2,0,4,0
F,25,9,21,5,2,4,2,3,0,2,0,3,3
M,50,0,181,4,1,5,4,0,5,5,0,0,0
F,25,9,405,2,0,2,3,2,4,3,3,5,0
F,1,17,919,2,5,5,4,3,4,4,0,1,4
F,1,8,347,0,0,3,1,2,4,0,4,1,0
F,56,15,836,3,3,4,2,0,4,0,3,4,1
F,18,8,943,2,2,4,2,2,2,5,4,2,1
M,45,5,612,3,4,0,1,1,5,0,2,0,4
F,1,20,292,3,4,4,4,4,3,0,0,4,5
F,18,11,309,5,0,0,1,0,2,1,3,3,0
M,1,15,908,5,3,2,3,4,5,0,3,4,1
F,50,1,743,3,3,2,1,4,4,1,5,0,5
M,1,1,990,3,3,0,0,1,3,2,3,4,2
F,18,8,294,3,2,4,1,2,0,2,4,3,5
F,18,17,919,5,3,2,5,2,0,4,4,4,0
M,25,3,981,0,0,5,3,3,2,1,4,5,3
M,18,20,85,4,4,1,3,4,4,2,2,2,3
M,25,14,777,4,1,3,2,4,1,2,3,4,2
M,45,16,944,5,4,4,3,0,3,0,3,1,0
F,56,11,481,5,3,3,4,4,1,1,3,3,5
M,25,14,453,5,1,4,3,3,0,5,3,3,2
F,45,19,809,1,3,0,1,2,3,0,0,0,4
M,56,19,443,2,3,0,1,4,4,4,2,5,3
M,45,3,652,4,0,2,5,3,5,2,1,0,0
M,1,15,458,5,3,4,5,5,0,1,4,1,5
M,25,2,758,4,4,5,4,0,0,1,5,0,5
F,56,10,539,0,4,1,1,5,1,2,1,4,0
M,45,12,758,4,0,4,1,0,1,1,0,0,5
M,1,6,770,0,0,3,4,3,3,0,4,3,0
F,18,10,641,5,3,1,1,0,3,0,3,4,5
F,45,10,751,3,2,4,4,5,3,4,0,0,2
F,25,20,550,0,0,4,3,1,3,3,0,0,5
M,56,7,230,1,3,5,2,5,1,5,5,0,0
F,1,20,42,2,1,1,5,1,1,2,5,5,4
M,25,5,41,2,3,0,5,3,4,1,0,1,4
F,35,9,433,3,3,0,0,0,3,4,5,3,3
M,45,5,744,0,4,0,0,5,2,5,4,0,0
M,45,4,303,3,5,0,3,0,2,1,5,4,4
M,35,20,261,5,4,1,4,0,2,5,2,0,3
M,45,14,433,0,2,2,3,0,3,3,0,1,4
F,1,20,527,2,3,3,0,5,4,4,1,1,3
M,35,0,985,0,1,3,0,0,4,1,4,1,0
M,1,12,871,5,0,4,5,0,3,0,5,4,3
F,56,10,290,1,5,4,1,0,4,0,1,0,1
M,25,12,37,3,5,4,5,1,4,1,1,3,0
F,1,10,234,2,3,1,3,5,3,4,1,5,0
M,35,0,122,2,5,2,4,4,3,4,0,0,0
M,18,12,69,1,0,5,0,0,4,0,1,0,0
F,35,0,720,4,5,0,4,4,2,1,3,2,0
M,56,3,56,3,2,4,3,5,3,1,1,4,2
M,56,6,997,1,1,4,2,3,5,1,3,1,5
M,1,20,474,1,1,4,4,0,2,5,3,1,0
F,35,1,555,0,5,1,2,2,0,5,5,4,5
M,18,1,45,5,2,4,2,0,4,2,0,5,0
F,45,8,975,3,0,1,2,1,3,1,0,5,0
M,35,12,434,4,2,1,1,2,4,0,4,3,3
M,50,0,314,4,4,3,0,4,4,3,0,0,0
M,1,7,522,5,5,4,3,3,1,5,2,4,3
F,35,8,186,5,3,0,4,4,3,1,0,4,0
F,35,7,406,4,2,4,3,0,0,2,0,0,0
M,35,15,912,2,5,4,0,3,1,2,3,3,1
F,25,7,437,2,2,5,2,0,5,0,4,0,1
M,1,19,142,5,2,3,3,4,1,1,3,3,1
M,25,7,226,4,3,5,0,0,4,0,3,4,0
F,35,12,799,0,0,0,3,5,1,3,5,5,5
M,35,0,29,4,0,3,1,3,3,1,1,0,0
F,50,15,89,2,4,1,5,5,0,5,3,5,5
F,35,14,925,5,5,0,1,1,5,2,0,0,3
F,18,15,958,0,0,0,2,3,5,1,3,4,0
F,45,11,180,2,1,4,2,3,2,4,4,0,4
F,56,6,435,3,0,3,4,3,1,5,2,5,3
F,45,14,837,0,0,4,1,3,5,4,2,0,1
F,35,17,735,3,5,4,2,3,5,4,3,4,5
M,35,20,450,2,0,4,0,2,0,3,0,5,3
F,50,10,352,1,1,2,4,2,4,4,3,2,5
M,45,12,457,1,2,4,4,4,5,0,1,3,2
M,18,2,201,5,1,2,4,3,0,2,4,5,2
F,56,7,992,2,4,3,1,5,5,3,4,1,3
F,25,5,13,0,0,5,1,3,2,0,2,1,2
M,1,0,685,3,0,2,1,5,4,4,0,3,0
M,35,19,551,4,4,0,0,0,2,4,3,1,0
F,18,1,904,2,0,4,4,5,1,1,0,0,0
M,56,3,803,0,2,4,4,4,3,2,2,0,2
M,18,7,128,0,3,5,4,2,2,2,4,4,1
M,1,15,37,3,5,4,5,3,5,5,5,4,2
M,45,20,930,3,5,5,5,3,0,2,0,0,1
M,18,4,372,5,3,2,1,5,0,1,0,1,1
M,18,7,127,3,1,1,0,2,0,0,2,0,1
F,25,10,89,4,4,4,5,4,2,5,4,5,0
F,1,2,211,2,3,4,0,2,2,5,4,0,1
F,45,17,911,5,3,4,0,5,5,0,2,4,5
M,18,6,142,2,0,4,3,2,0,5,0,0,2
F,18,9,274,3,0,5,4,0,5,2,4,4,0
M,35,0,547,3,5,5,5,2,4,1,4,0,2
F,1,7,111,0,4,4,0,2,5,2,0,0,2
F,45,20,910,5,5,3,5,3,0,3,0,3,0
F,25,17,618,2,5,2,0,3,0,0,0,5,0
M,35,13,571,5,0,4,1,3,0,4,0,0,4
M,50,9,83,2,0,5,0,4,2,0,5,4,4
F,50,17,287,5,0,0,4,0,2,4,2,0,0
F,45,3,69,3,5,1,4,1,3,4,3,0,0
F,18,4,33,5,0,4,4,2,0,1,3,0,0
M,1,20,27,4,4,1,5,4,3,4,5,0,0
F,45,10,895,4,2,0,0,4,3,3,4,0,1
M,35,14,631,5,0,4,3,0,2,1,0,0,0
M,18,12,931,5,1,3,3,3,3,0,0,5,5
M,18,0,610,2,4,0,1,0,3,4,0,4,3
M,35,15,424,5,0,4,5,0,2,0,0,0,0
M,35,14,605,1,4,5,4,4,5,0,0,0,3
M,45,14,370,0,4,0,2,3,0,2,1,1,0
M,35,0,596,0,0,0,0,3,3,3,2,0,3
F,56,20,790,5,3,1,5,2,0,5,0,5,2
F,18,15,622,5,3,0,5,0,1,0,1,1,4
F,1,11,452,5,1,4,5,4,4,3,3,3,4
M,56,15,157,3,0,4,1,1,2,3,3,0,2
F,50,1,302,5,1,2,1,3,4,0,5,0,0
M,1,5,820,1,1,4,0,5,0,1,3,5,4
M,18,6,309,1,0,4,2,5,4,2,5,1,0
F,35,2,127,5,0,4,0,5,0,2,0,5,0
F,45,15,557,3,1,2,4,0,2,2,1,5,3
M,56,14,149,3,0,1,3,3,1,2,4,0,2
M,56,14,701,2,3,4,2,5,5,0,0,0,2
M,1,13,525,1,4,1,1,4,1,5,3,4,1
M,45,12,537,2,0,2,1,5,5,1,4,5,4
F,1,20,674,5,2,1,3,0,2,5,1,3,0
M,18,7,878,1,5,0,0,3,3,1,5,0,4
M,1,17,911,5,0,5,5,4,5,0,4,5,0
M,45,19,190,0,5,0,2,4,3,3,1,0,3
M,18,7,959,4,0,4,3,2,2,1,5,5,3
M,45,16,33,4,0,4,5,0,3,5,4,1,4
F,25,6,84,5,3,4,2,5,2,5,4,4,0
M,50,9,329,1,5,4,0,3,0,1,0,3,5
M,45,14,434,0,0,0,0,4,3,2,4,1,2
F,35,3,584,5,2,1,1,4,1,0,1,4,3
M,18,12,329,4,5,4,1,4,2,5,0,0,0
F,1,11,70,5,4,2,2,1,0,4,0,5,4
M,50,18,799,5,0,2,4,3,4,2,5,2,3
M,1,20,527,1,2,3,3,2,0,1,4,4,3
M,56,0,895,2,4,4,1,1,5,0,0,0,0
F,45,9,334,5,0,1,2,5,1,1,5,5,3
F,18,15,878,1,5,0,4,1,3,5,0,2,0
M,25,0,296,2,3,4,1,0,5,1,3,4,0
M,50,7,321,0,3,3,1,4,4,0,4,5,5
F,25,17,557,5,3,0,0,0,4,1,0,0,0
M,18,14,853,0,4,3,3,0,2,4,1,0,0
M,45,12,142,4,3,3,2,3,3,4,4,0,0
M,25,0,207,3,5,3,5,4,4,5,0,0,4
F,1,17,947,5,5,4,3,2,0,5,1,0,3
M,35,4,891,5,0,3,2,3,0,4,3,4,1
F,50,11,437,3,4,0,1,0,0,2,4,5,0
F,25,4,211,0,3,3,0,1,2,0,4,0,1
F,45,5,261,1,3,5,2,0,5,3,1,0,3
M,45,12,273,4,4,5,5,2,0,3,0,0,4
F,35,0,975,5,1,3,1,5,3,3,4,1,0
F,35,0,452,1,0,4,3,5,3,4,2,0,3
F,1,1,920,2,4,4,0,1,5,4,1,1,0
F,50,1,610,5,1,4,0,2,3,2,4,0,0
M,45,18,760,1,3,3,0,4,0,4,1,1,5
M,18,17,61,3,2,1,4,3,3,5,0,0,3
F,25,9,196,5,2,0,0,0,0,3,3,3,5
M,45,14,272,4,4,3,0,1,2,0,4,4,5
M,25,15,445,0,1,0,0,2,0,5,0,4,1
M,1,1,323,1,4,4,2,4,5,1,1,4,1
M,18,15,329,2,4,5,4,1,4,0,1,3,2
F,1,7,6,4,0,3,2,5,0,4,3,3,5
M,1,19,245,5,0,1,1,4,3,3,5,4,0
M,35,0,336,3,1,4,2,0,4,1,4,4,0
M,50,17,800,1,0,5,2,0,3,1,1,0,0
F,18,9,434,1,0,0,5,0,0,5,0,2,4
F,35,19,131,5,2,3,3,4,3,3,3,3,0
M,50,0,735,3,1,2,0,4,0,3,3,2,1
M,18,17,925,3,5,3,2,3,2,4,2,5,3
M,35,11,981,4,5,1,0,4,1,4,3,0,0
M,50,19,29,5,4,4,4,1,0,0,3,3,5
F,18,0,915,1,5,5,1,5,0,0,0,5,0
F,1,2,813,5,0,0,5,1,0,2,1,0,3
F,18,6,495,1,5,3,4,2,3,4,0,3,0
M,35,20,262,3,3,4,0,3,5,4,4,4,1
F,56,9,128,5,0,4,0,2,0,4,0,4,0
F,50,17,45,0,4,5,0,4,2,0,5,4,0
M,25,15,606,5,1,5,3,3,0,5,1,4,5
F,35,17,761,1,4,0,3,0,4,2,2,3,5
M,18,9,727,5,2,1,0,3,1,2,0,5,2
F,18,10,942,5,3,0,3,4,0,5,3,5,2
M,56,6,949,1,3,4,4,4,3,2,2,0,5
F,1,11,346,4,5,5,5,1,2,1,0,0,0
M,35,4,41,5,5,0,3,0,1,4,0,0,4
F,56,2,700,1,3,3,2,2,5,1,4,4,3
M,18,4,244,5,4,0,4,2,5,4,4,4,4
M,18,0,12,2,2,1,3,4,2,0,3,5,0
M,18,17,166,3,0,2,2,0,5,1,0,1,4
M,1,1,708,1,0,3,4,2,3,4,4,1,1
F,1,6,772,4,3,4,0,5,5,4,0,3,4
M,56,7,969,1,0,4,4,2,1,4,0,0,0
M,50,1,330,5,3,5,5,0,3,4,2,1,3
F,56,7,982,0,1,4,2,2,0,1,3,4,0
M,50,11,90,4,1,1,4,2,5,3,3,3,1
F,35,8,596,5,5,3,5,2,5,3,4,3,3
F,1,17,208,4,4,3,5,1,3,1,2,0,5
M,45,12,826,5,4,4,4,3,5,3,5,5,0
F,18,14,321,5,4,4,5,4,2,5,0,4,3
M,1,14,726,3,0,4,0,0,5,3,1,0,5
F,1,5,921,1,5,4,0,5,0,2,1,1,3
M,56,1,919,2,3,4,2,0,2,0,1,5,4
M,25,4,956,5,5,0,2,0,0,3,5,3,3
M,50,12,488,3,0,3,4,0,2,3,0,4,0
M,56,4,606,5,0,4,0,3,1,1,1,0,5
F,56,9,990,5,0,5,4,1,5,3,4,0,0
F,56,5,841,3,1,1,1,3,5,1,5,0,3
F,56,17,64,4,3,0,4,0,5,3,5,1,3
M,18,15,274,0,5,3,4,4,5,2,4,3,0
M,25,14,950,5,0,5,1,1,1,3,4,1,0
F,18,4,911,3,0,4,3,0,1,2,4,1,5
F,18,1,853,2,0,1,1,4,5,1,5,3,3
M,18,4,380,3,2,3,2,5,0,5,0,5,5
F,1,1,985,0,0,1,1,1,1,2,5,1,5
F,56,0,265,4,0,4,5,2,4,1,0,4,5
F,56,16,53,5,4,4,3,5,0,0,3,0,0
M,45,1,933,0,4,5,0,3,5,4,3,0,5
F,18,17,782,3,0,1,3,5,5,0,0,3,0
F,1,0,140,1,1,0,0,1,0,2,1,0,4
M,50,10,666,1,4,0,3,4,3,1,0,4,2
M,50,1,494,0,4,4,0,0,4,4,0,0,3
M,45,3,141,0,0,2,0,5,5,3,4,0,5
M,56,5,582,1,3,4,2,3,1,2,2,2,3
M,25,19,799,4,3,4,0,2,5,4,3,3,0
F,56,14,987,2,0,2,1,4,2,4,0,1,3
