Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,56,18,813,1,4,1,2,2,5,4,5,5,4
F,50,15,501,3,4,1,0,0,1,0,0,2,0
M,56,12,13,3,0,2,5,1,4,0,3,4,4
M,18,17,553,2,0,2,1,0,1,0,2,3,0
F,25,9,33,0,2,1,5,2,1,3,1,2,0
F,25,5,503,1,3,2,2,5,4,0,1,0,0
F,50,9,727,0,1,5,1,1,0,4,1,5,1
M,35,11,193,4,0,2,1,2,0,0,0,3,0
F,50,4,811,1,5,5,0,4,1,0,3,1,2
F,50,10,612,2,4,1,4,1,1,0,0,0,3
F,35,5,465,1,1,4,5,1,4,1,2,4,2
F,35,15,191,0,1,4,0,5,2,1,4,5,2
M,50,7,820,0,5,4,3,2,5,3,2,1,0
M,45,7,921,4,5,4,3,5,2,1,4,5,5
F,35,1,12,3,3,0,0,3,2,4,1,0,0
F,25,10,934,0,4,5,1,1,0,1,0,3,1
M,25,18,114,2,3,0,1,3,4,2,2,3,0
M,25,7,553,3,1,3,0,0,4,5,0,1,0
M,25,17,941,2,1,4,2,3,2,2,0,1,4
F,35,19,790,4,4,0,3,5,5,0,0,2,2
F,56,12,89,2,1,5,2,3,5,2,3,3,0
F,50,19,841,4,2,0,4,3,1,4,2,0,1
F,25,16,82,4,2,4,0,0,4,2,0,3,0
M,25,1,836,4,2,0,4,4,3,0,0,1,5
F,1,15,345,4,3,3,1,0,5,0,0,0,3
F,56,10,917,0,3,1,0,4,0,4,3,5,0
M,18,5,503,5,0,4,4,4,0,3,0,4,2
F,50,13,484,5,2,2,5,2,2,1,1,4,0
M,35,13,120,0,5,5,5,5,1,5,2,5,3
F,35,15,406,2,5,5,4,3,5,4,1,1,0
F,25,9,981,4,5,2,5,5,3,5,2,1,1
M,1,10,640,0,4,1,3,5,5,2,1,0,0
F,25,16,943,4,4,0,2,1,1,0,4,3,2
F,56,18,462,5,0,5,5,5,5,0,4,0,0
M,25,8,953,1,3,1,4,2,1,3,4,0,3
M,1,8,631,1,1,5,3,3,4,1,4,0,0
F,1,9,78,2,1,5,0,2,2,1,1,1,4
F,1,14,286,3,0,0,0,0,4,3,4,1,3
M,35,13,582,0,1,1,4,3,0,0,5,1,1
M,35,7,902,3,5,2,0,5,4,2,5,3,0
M,45,9,193,3,2,2,3,5,4,3,2,5,4
F,18,19,863,2,5,3,3,1,3,1,4,2,4
F,25,3,797,3,1,2,1,5,1,3,3,3,0
M,56,17,70,1,0,0,3,5,1,0,5,4,2
F,50,5,727,0,5,3,0,3,1,2,3,0,3
F,18,4,24,3,1,3,1,3,1,1,0,3,0
M,56,8,405,1,1,4,2,1,4,0,0,3,3
M,25,4,554,2,0,5,2,0,5,0,0,0,5
M,18,8,231,2,4,3,2,4,4,2,3,1,0
M,56,2,904,2,4,0,2,3,4,0,0,1,0
M,56,13,100,1,5,3,0,2,5,1,0,2,3
M,25,11,977,2,3,4,5,1,2,3,0,0,0
M,35,2,987,1,4,0,5,3,4,0,0,0,0
M,56,14,380,3,1,0,5,3,5,5,5,5,0
F,18,4,601,4,1,5,1,1,0,4,5,1,0
M,35,7,41,2,3,3,4,4,0,0,0,4,3
M,56,14,15,3,3,3,2,4,0,2,5,1,0
M,25,15,100,2,5,3,1,0,5,5,0,2,4
M,56,18,329,1,1,5,5,1,4,0,2,0,0
F,25,10,223,1,4,0,4,5,0,3,2,0,2
F,35,17,959,0,4,1,2,0,3,5,4,1,0
M,25,4,685,4,0,0,0,0,3,4,4,4,1
F,25,4,672,1,3,5,0,4,1,3,5,4,0
M,35,18,920,5,3,4,3,1,5,0,4,2,3
F,18,0,853,5,5,2,5,5,5,0,0,5,1
F,1,5,458,2,5,3,2,2,4,0,0,5,0
M,25,13,232,2,1,5,1,3,5,1,4,3,5
F,25,16,88,4,0,1,1,0,3,0,4,0,2
F,25,11,18,2,3,4,2,3,2,0,5,3,4
F,56,6,83,1,5,5,1,5,3,5,0,2,0
F,56,2,705,3,0,0,1,1,3,3,4,1,2
M,56,2,30,2,5,2,2,3,1,0,3,1,2
F,35,0,23,0,0,3,4,2,0,2,0,0,1
M,25,15,453,4,0,5,3,2,4,5,5,1,3
M,50,3,894,1,1,3,2,3,5,1,2,2,1
M,35,9,485,3,5,1,1,3,2,0,3,5,0
F,35,18,64,5,2,2,1,3,4,5,3,2,1
M,35,8,597,0,3,1,2,5,2,5,5,4,1
F,56,19,81,3,5,5,0,3,1,3,1,1,3
F,18,1,968,4,4,3,4,3,2,0,2,1,4
M,25,11,262,5,3,5,1,1,3,0,4,0,0
M,35,11,544,0,4,0,2,0,5,1,0,1,0
M,18,5,358,1,4,4,2,0,2,0,2,2,0
M,56,19,482,3,0,1,3,1,5,5,2,3,1
M,25,17,319,1,3,2,5,1,4,3,0,0,0
F,25,9,302,1,0,1,5,3,5,5,2,0,1
M,50,11,74,2,4,2,5,4,0,5,3,1,0
M,25,7,923,4,1,2,2,2,2,1,2,2,2
M,25,3,143,3,0,2,2,0,0,0,2,0,0
M,1,11,261,2,2,2,4,4,5,2,5,5,1
M,25,20,28,2,0,3,0,0,4,0,0,1,0
M,25,5,907,3,2,5,1,3,3,0,0,2,0
F,56,6,760,5,1,5,2,1,4,1,1,3,0
M,1,17,20,0,3,0,0,2,3,2,4,4,4
F,50,7,520,0,0,2,5,1,0,5,3,4,1
F,25,15,173,3,4,3,2,0,2,0,0,4,0
F,50,0,276,0,2,4,4,1,2,0,2,2,0
M,35,11,912,3,1,4,1,1,4,5,0,5,5
M,56,8,990,4,4,5,5,1,2,2,4,1,0
F,35,16,794,4,0,4,5,2,1,3,0,5,1
M,56,7,358,5,5,5,5,1,2,5,4,5,0
M,56,0,547,1,5,0,2,4,4,4,3,3,0
F,50,10,436,3,2,0,1,3,0,0,4,3,2
F,25,9,272,2,0,5,5,2,3,5,2,3,2
F,56,9,935,0,4,3,5,1,3,0,0,0,5
M,18,20,206,0,0,4,5,5,1,0,0,1,0
F,1,19,336,3,0,4,4,0,3,0,0,5,0
M,18,17,466,5,5,0,0,0,4,5,4,1,0
M,35,8,894,2,3,3,3,2,4,3,0,3,3
M,56,2,452,4,5,1,4,5,2,3,2,2,5
M,56,9,730,3,5,0,1,3,4,0,5,3,3
F,35,2,178,2,1,1,1,3,5,4,2,4,2
F,56,17,958,4,3,4,3,2,0,1,4,4,3
M,18,20,811,3,4,5,4,4,2,2,2,4,0
M,18,7,598,0,2,0,4,5,4,5,0,5,0
F,45,9,232,5,3,4,3,2,1,2,5,4,5
M,35,0,70,3,5,2,2,0,4,2,1,2,0
M,25,0,997,2,2,2,2,5,2,0,2,3,4
M,18,10,891,0,2,1,4,4,1,5,5,0,2
M,45,10,312,5,1,1,4,1,0,0,2,0,0
M,1,11,31,1,1,3,4,5,1,1,0,5,5
F,35,1,674,5,1,3,0,1,0,3,5,3,1
M,25,11,598,0,3,0,5,4,5,1,3,2,0
M,25,5,328,1,2,3,5,0,0,1,1,3,0
F,50,0,990,4,5,1,5,2,1,3,4,3,4
M,1,15,143,1,5,5,2,4,5,3,3,4,1
M,56,0,931,2,0,3,5,5,5,0,2,2,0
F,25,5,209,4,5,1,3,3,3,4,4,2,5
M,18,15,900,0,2,3,1,4,4,1,1,0,1
F,45,6,212,2,3,5,2,1,1,2,4,4,3
F,35,15,171,1,3,2,4,2,0,4,0,2,3
F,25,14,16,3,5,2,2,3,5,2,3,1,0
F,18,8,178,0,1,2,5,2,3,1,0,0,0
F,45,14,275,2,0,3,2,1,3,0,1,1,2
M,18,17,488,1,3,3,5,5,3,4,4,2,5
M,56,15,372,4,4,2,4,0,5,2,1,4,0
M,1,11,31,1,0,4,3,1,5,1,0,0,2
F,18,8,997,5,2,5,2,3,2,0,3,2,0
M,56,10,302,1,2,3,2,5,1,4,5,5,0
M,50,4,965,1,0,3,3,0,1,4,1,3,4
M,18,9,83,0,1,0,1,1,1,5,0,2,1
F,56,5,953,5,4,3,1,4,2,3,5,4,4
F,50,6,378,4,2,2,4,2,2,5,2,5,5
M,50,15,287,3,4,3,4,0,3,4,5,5,0
F,35,20,361,2,2,5,2,3,4,0,5,5,2
F,25,17,194,4,2,1,5,2,1,3,3,1,0
M,18,8,378,2,2,0,5,5,2,4,0,2,4
F,25,1,803,1,4,2,4,3,1,0,1,5,0
M,56,0,627,1,2,4,2,1,1,1,1,5,4
F,56,11,559,5,0,4,4,5,5,3,0,0,0
F,56,8,21,2,2,5,3,1,4,0,2,4,0
F,35,17,329,4,4,1,2,0,1,0,3,4,5
M,35,5,190,5,4,4,1,1,4,2,2,4,0
F,56,14,790,0,1,5,4,0,4,5,1,5,0
M,25,2,379,5,3,4,0,0,4,3,0,4,1
F,1,7,603,3,4,4,5,3,4,1,2,1,5
F,35,13,949,0,5,1,5,2,4,5,5,4,0
M,1,4,503,0,0,0,4,4,3,2,1,1,5
F,25,5,704,1,4,1,0,3,4,0,4,2,2
F,35,17,206,3,0,2,4,4,1,2,0,4,1
M,45,17,42,1,4,3,5,3,5,5,2,2,1
M,45,7,482,0,0,5,4,0,0,0,0,5,0
M,45,7,974,4,0,0,1,4,2,4,4,1,5
M,45,2,902,3,3,3,0,5,3,5,0,4,4
M,18,6,210,1,4,0,3,0,4,3,4,5,0
M,18,11,200,0,4,0,4,1,1,5,0,0,3
M,18,17,443,1,0,0,5,5,3,4,3,1,3
M,56,11,530,1,1,4,5,3,1,1,3,0,0
F,35,0,597,0,1,0,2,3,3,3,1,4,1
F,56,17,313,3,5,0,2,2,2,0,4,4,0
F,35,10,458,3,1,2,3,5,4,3,3,4,2
F,50,14,577,5,1,1,2,5,5,2,2,2,0
M,56,20,440,1,5,3,2,2,4,2,5,1,4
F,18,17,968,1,2,3,3,0,2,4,0,4,2
M,25,1,986,4,1,5,2,4,1,3,4,2,0
F,35,2,525,4,0,3,2,3,3,3,1,2,2
F,35,3,223,1,0,5,5,0,4,0,5,2,4
F,25,15,497,5,2,4,2,0,5,0,0,2,4
M,35,1,100,2,5,2,5,3,4,0,0,1,3
M,35,0,482,0,3,0,0,3,5,4,0,3,0
F,56,11,803,5,0,4,3,1,0,0,1,4,2
M,50,11,372,2,0,4,4,4,3,0,1,3,5
M,56,4,346,3,2,0,1,1,3,1,1,1,5
F,50,12,815,4,3,4,4,4,5,0,0,4,0
M,50,14,934,0,2,2,1,5,2,2,2,5,3
F,18,1,870,4,3,3,3,2,0,3,2,5,4
M,45,0,965,2,5,1,1,3,1,0,0,0,5
M,1,6,152,1,3,2,0,4,3,0,0,3,0
F,1,14,939,4,2,1,0,4,5,0,2,2,0
F,50,6,946,4,1,4,3,4,4,5,2,3,0
M,35,13,447,3,4,4,0,2,5,4,0,1,0
F,18,5,272,1,1,3,3,0,1,1,5,5,1
M,18,5,406,4,1,4,5,2,5,5,1,0,0
M,18,2,373,4,5,3,3,0,3,0,0,3,5
M,18,1,524,3,0,3,2,0,0,0,4,2,0
M,56,0,780,4,2,4,0,2,2,2,2,4,2
M,18,15,321,5,2,5,4,0,3,0,2,2,3
F,1,3,50,1,4,3,3,4,5,0,3,3,0
M,35,6,743,2,0,2,0,4,3,3,3,2,4
M,35,17,234,2,4,2,3,2,2,1,0,5,5
F,50,20,447,2,3,0,2,5,0,0,2,3,0
M,35,18,152,2,2,1,5,4,4,2,2,1,0
F,50,19,782,4,3,3,0,4,1,0,0,4,0
M,35,10,210,5,0,5,5,4,5,0,0,1,0
M,50,4,609,0,4,5,1,4,2,5,0,3,3
F,45,12,105,1,3,2,4,3,0,0,3,2,3
F,50,10,537,0,2,5,4,1,2,0,4,4,1
M,56,17,923,0,0,1,5,1,5,2,0,0,1
M,25,4,800,5,3,2,0,3,3,1,0,1,2
M,50,3,471,0,3,5,2,0,0,1,0,3,1
F,18,1,49,3,2,3,4,5,4,5,0,2,2
F,45,11,853,5,1,5,3,2,1,1,3,5,3
F,25,11,140,5,2,4,2,5,1,5,5,3,1
M,25,4,240,4,5,0,4,0,0,0,0,2,3
M,25,1,606,5,2,0,3,3,3,1,4,0,4
F,18,7,954,5,5,2,1,0,2,2,1,5,2
F,25,10,501,3,0,3,5,3,3,0,3,5,2
M,18,17,74,4,5,4,1,2,0,4,1,3,0
M,35,15,212,5,4,0,2,3,0,2,4,3,2
F,50,17,265,4,0,4,2,5,4,4,0,3,4
M,50,18,272,3,3,1,0,3,4,1,2,5,4
M,35,1,954,5,0,3,2,4,3,0,0,5,0
F,18,8,613,5,1,1,1,5,4,2,0,0,4
M,45,1,279,5,3,2,1,4,0,4,0,2,1
F,18,1,273,3,4,0,3,1,4,5,0,5,0
M,35,5,750,1,2,5,5,4,5,2,4,3,5
M,50,1,424,0,3,4,5,0,5,1,0,2,1
M,25,20,272,5,4,5,5,2,4,0,5,3,2
F,56,12,497,4,4,3,5,3,5,1,2,3,4
F,25,2,794,3,5,2,2,5,0,1,5,2,2
M,56,14,377,1,1,2,2,3,0,3,3,5,4
M,56,8,175,5,2,0,4,0,2,0,5,5,0
M,25,3,581,2,1,0,5,0,0,4,1,5,2
F,18,10,598,0,1,1,4,3,1,5,2,5,0
M,50,1,157,5,1,5,4,2,5,2,1,4,1
M,45,11,120,2,0,1,4,4,1,0,4,1,0
F,18,17,527,0,1,2,3,1,1,3,2,1,2
F,35,17,913,0,5,5,5,2,0,2,2,3,2
F,1,3,234,2,5,0,1,4,0,0,0,3,3
M,35,2,236,1,1,4,1,2,3,2,5,4,3
F,56,4,920,5,3,2,4,4,5,4,0,1,4
F,35,1,82,1,5,4,1,3,1,5,3,2,4
M,25,9,313,5,0,4,1,2,1,2,2,4,0
F,50,10,253,3,3,2,0,4,4,1,0,1,5
M,45,3,272,4,5,3,4,1,0,1,1,1,2
M,1,1,221,4,3,1,0,4,5,5,0,2,0
F,50,17,452,2,2,2,4,4,0,0,2,5,0
F,25,15,333,4,2,0,3,3,0,5,2,0,0
F,25,17,520,5,5,1,3,5,5,0,5,2,2
F,35,17,722,2,2,2,4,0,4,3,2,3,0
M,50,18,527,4,4,5,4,1,0,1,3,2,1
M,35,14,410,0,1,1,4,2,0,3,0,2,4
F,25,0,436,3,5,2,1,2,5,2,0,1,2
M,1,2,161,4,3,2,2,3,3,2,2,1,0
F,35,15,69,2,0,4,5,2,1,1,3,4,5
F,56,14,63,4,2,4,5,5,1,4,0,5,2
M,35,12,194,2,3,5,5,1,1,5,3,5,0
M,45,17,554,5,0,3,1,4,3,0,0,0,3
F,35,15,111,0,1,5,2,0,5,3,0,5,0
F,18,12,934,2,4,3,4,3,5,4,0,3,0
F,45,2,459,5,5,5,0,3,0,0,4,1,0
F,25,16,473,5,3,2,5,5,4,5,5,2,3
M,56,5,641,2,2,5,3,5,2,4,2,0,0
M,45,1,581,0,5,4,0,0,2,0,0,1,0
M,56,1,945,3,2,4,3,5,4,0,0,3,0
F,25,0,234,1,0,4,0,5,2,0,0,4,3
M,25,11,987,0,1,1,5,3,4,0,0,5,1
M,56,7,921,5,1,1,3,5,2,1,3,2,3
F,25,18,320,1,3,2,5,1,0,1,0,0,0
F,50,15,76,1,2,3,3,0,4,4,0,0,2
M,45,20,60,3,1,1,0,0,0,2,0,3,3
M,25,5,935,0,0,5,4,3,5,0,0,0,4
M,25,5,535,5,5,2,0,3,5,5,3,3,0
M,25,13,840,3,5,0,2,1,3,1,5,5,0
F,45,8,16,1,5,0,2,1,4,5,0,4,4
M,18,17,465,2,3,4,2,0,3,2,5,2,4
M,56,14,489,4,0,0,1,1,2,0,0,1,3
M,1,6,537,5,1,2,4,5,4,5,2,2,3
M,25,0,603,5,2,3,4,2,0,3,3,5,0
M,56,0,604,0,1,4,4,2,3,4,5,5,0
F,56,14,973,4,5,1,1,4,1,0,2,5,0
F,18,19,68,1,2,2,4,3,4,4,4,2,5
M,56,14,606,5,5,1,5,2,4,2,0,2,1
F,25,15,405,1,2,0,0,0,5,1,0,1,0
M,56,1,523,1,5,5,0,3,4,0,3,1,4
M,25,5,209,4,2,0,5,0,3,0,0,3,0
M,18,17,290,5,3,5,4,3,4,1,5,2,0
F,56,8,597,5,4,0,0,0,0,4,0,3,2
F,56,20,434,3,2,4,5,4,0,2,5,1,3
M,25,12,803,2,4,2,0,3,1,0,3,5,2
M,25,0,66,0,3,5,0,5,5,0,0,1,0
F,25,13,843,3,5,0,5,4,4,0,0,3,0
F,56,11,957,1,5,1,1,3,0,0,5,1,1
F,45,5,421,3,3,0,5,3,5,5,3,2,1
F,45,2,501,1,1,1,5,0,1,0,0,5,5
M,35,14,171,1,5,3,3,0,5,0,0,1,3
M,1,16,215,2,0,4,1,4,1,5,4,2,1
M,56,8,336,1,4,4,5,0,2,4,3,1,2
F,18,0,902,1,4,1,5,2,4,5,4,1,0
M,1,19,191,3,5,5,5,2,2,2,0,3,5
F,1,9,290,1,2,1,2,2,3,0,4,1,4
M,35,4,19,2,5,1,5,2,4,2,5,4,0
M,56,5,110,4,5,1,2,3,0,4,0,3,5
F,35,15,26,0,2,4,1,1,3,0,2,0,5
F,25,1,752,3,3,3,1,2,0,0,5,3,4
M,25,9,606,0,4,1,0,4,4,0,4,3,2
M,56,3,914,5,2,1,3,4,1,5,2,4,0
F,25,18,793,3,3,2,4,1,4,5,3,1,5
F,25,3,993,2,4,5,5,4,2,3,4,4,0
M,56,15,658,3,4,3,2,3,0,1,3,4,0
M,25,8,21,4,5,0,5,1,5,0,1,1,0
F,1,9,436,2,4,3,2,4,1,0,2,5,2
F,18,20,290,2,5,5,4,4,0,2,2,0,3
M,25,16,992,0,3,4,2,4,4,5,4,5,0
M,56,0,50,5,2,5,3,2,5,0,1,5,0
M,50,0,157,3,0,4,4,1,5,3,5,1,2
F,35,15,347,2,0,3,2,0,2,5,0,5,4
M,56,0,537,1,4,4,1,3,1,2,2,0,0
F,35,2,598,2,0,1,0,4,5,1,0,2,5
F,35,13,17,0,5,0,1,5,4,0,0,0,0
F,1,2,988,0,3,3,5,0,0,0,0,3,4
F,50,10,37,2,4,4,5,5,3,1,1,5,0
M,25,9,914,5,2,0,4,4,5,0,0,0,3
F,56,19,441,0,3,0,3,1,2,2,4,4,2
M,35,5,804,0,1,5,3,1,5,5,5,3,5
F,25,1,61,1,2,3,0,3,1,3,0,4,0
M,56,1,81,3,5,4,1,5,3,4,4,3,2
F,1,12,300,4,1,0,2,2,2,0,1,0,3
F,35,17,943,4,5,2,4,0,1,0,2,2,0
F,56,11,265,3,2,5,4,2,1,5,1,4,2
F,56,12,82,5,0,1,5,3,1,4,2,2,1
F,50,14,947,5,3,1,1,4,4,4,5,4,1
M,35,0,337,1,2,0,2,0,3,2,0,4,5
F,35,7,90,3,3,2,2,2,1,2,4,2,1
F,25,13,435,4,3,5,2,2,3,5,3,1,3
F,45,20,108,5,1,3,1,0,2,0,5,5,5
F,56,15,917,4,0,0,3,0,1,0,0,2,5
F,35,9,524,2,4,0,1,0,1,0,4,0,4
M,25,6,294,1,3,4,5,1,4,2,5,1,2
F,56,17,329,3,4,5,2,1,4,0,3,1,4
M,25,17,911,5,1,0,0,5,3,0,2,0,0
M,56,14,838,5,1,3,2,1,2,3,3,4,3
M,56,9,840,2,0,0,2,0,4,0,3,2,1
F,25,14,276,3,3,3,5,3,1,0,0,1,5
M,25,3,85,2,1,4,5,3,0,0,3,5,0
M,35,13,850,5,3,4,2,2,0,5,0,1,0
M,56,15,765,3,1,3,4,5,0,0,4,4,5
M,50,0,622,0,5,3,2,3,0,3,4,3,0
F,50,12,337,1,0,1,3,0,0,0,3,1,0
M,50,2,834,2,2,5,0,2,5,2,4,2,5
M,50,17,452,3,5,3,0,5,1,0,4,4,4
F,56,2,452,5,5,3,4,0,3,5,0,1,4
M,18,5,751,3,5,0,4,5,1,0,0,0,0
M,1,9,601,5,3,5,5,4,1,4,4,1,5
M,25,14,786,0,5,1,0,0,4,0,0,5,4
F,50,19,19,1,1,4,1,5,5,0,2,3,4
M,35,7,811,1,2,5,0,0,2,2,0,2,1
F,56,6,700,4,5,4,2,5,4,0,5,0,0
M,50,1,945,0,3,0,5,4,3,0,0,2,0
M,25,12,362,1,3,2,0,2,2,2,0,3,1
M,56,11,62,4,5,4,1,4,3,0,0,2,2
F,18,5,949,0,1,0,0,4,5,4,0,1,0
M,35,1,571,3,1,4,0,5,4,1,1,0,3
F,50,13,329,3,1,1,3,2,0,0,3,1,4
F,56,11,681,4,1,3,4,2,3,0,0,1,0
M,25,0,87,3,0,3,3,5,0,0,3,5,3
M,25,0,756,3,0,4,4,3,0,2,2,0,2
M,35,15,641,5,5,1,5,3,0,5,0,0,1
F,45,15,48,1,0,2,3,0,5,0,0,3,0
M,56,6,443,0,4,4,1,2,5,4,0,0,0
M,18,0,811,2,4,5,2,0,3,4,4,4,2
M,18,13,786,1,2,1,4,5,3,0,4,1,0
