Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,18,0,965,3,4,3,3,3,2,5,5
M,45,6,805,0,5,0,1,1,4,0,3
M,56,14,319,0,4,5,0,1,0,3,3
F,45,9,56,5,4,0,0,1,4,1,1
M,1,6,69,5,5,0,4,0,4,4,4
F,1,10,950,4,4,5,0,1,2,5,3
F,35,4,224,2,0,0,0,0,2,2,4
M,50,12,943,2,4,5,4,0,0,5,0
F,35,17,985,5,2,0,0,3,2,4,4
M,35,7,598,1,5,0,3,1,0,5,2
M,35,17,319,0,5,4,4,5,2,2,5
F,18,4,705,3,0,0,0,0,4,0,5
F,45,16,701,2,5,5,5,1,0,5,4
M,45,1,65,5,0,0,0,2,3,4,0
F,45,4,70,2,5,0,0,0,5,4,0
M,1,20,339,5,0,5,0,5,5,0,3
M,35,9,460,3,3,0,1,0,5,0,0
F,56,16,445,3,4,0,0,5,5,3,4
M,35,18,62,3,5,5,0,0,2,2,3
M,56,18,625,3,2,0,5,2,4,3,0
M,18,5,314,5,1,4,3,5,3,3,0
F,56,9,280,5,1,2,0,0,1,1,5
F,18,13,171,0,4,0,5,3,4,3,5
F,45,4,287,0,4,0,4,4,1,3,5
M,35,8,535,1,0,0,1,0,1,4,2
M,18,16,685,5,3,4,4,5,0,3,3
M,25,7,40,0,2,3,0,5,4,5,0
M,50,17,301,0,1,0,0,5,2,5,0
M,25,19,975,2,5,0,4,4,0,3,2
F,1,14,245,4,5,2,2,3,2,1,0
M,25,8,323,2,4,0,4,4,2,4,3
F,35,6,170,5,4,4,0,3,5,4,4
F,25,14,563,4,2,0,0,5,4,4,5
M,45,4,452,2,3,1,0,0,1,4,0
M,56,19,811,3,4,0,3,4,1,3,4
M,1,2,406,4,4,4,0,0,2,5,0
F,45,3,811,3,3,4,3,0,4,4,0
M,45,7,803,2,4,0,3,4,3,1,1
F,25,7,339,0,0,3,2,5,2,4,1
M,50,10,381,2,5,5,2,4,4,0,3
M,1,4,333,3,5,0,0,4,5,1,4
M,50,19,550,3,4,5,2,1,5,4,0
M,35,11,601,1,4,1,1,1,4,4,0
M,25,9,581,1,5,0,0,1,1,1,3
F,25,1,928,5,1,0,3,0,4,2,0
F,18,9,847,1,5,0,5,2,5,4,0
M,35,10,457,5,4,0,4,3,4,4,0
F,1,1,215,0,4,4,4,2,4,1,3
M,18,1,799,1,5,0,4,0,5,1,0
M,45,13,875,2,1,0,0,4,3,0,0
F,35,12,373,4,5,0,4,0,1,5,0
F,18,14,974,4,0,0,0,3,5,1,2
M,18,11,104,4,2,0,2,2,3,1,3
M,50,18,354,3,2,2,3,1,0,5,3
M,25,1,731,4,4,4,4,1,1,4,0
M,56,8,347,2,3,1,4,1,2,1,0
F,35,4,660,2,3,5,0,5,2,5,2
M,50,4,794,0,0,4,1,0,4,4,0
F,25,15,132,2,5,0,0,0,2,0,5
F,45,9,908,0,0,4,0,1,5,4,3
F,50,3,974,3,3,0,0,1,0,4,4
M,35,13,560,0,3,4,0,4,2,3,5
F,1,19,98,2,2,0,0,1,5,0,2
M,45,16,957,1,1,0,4,4,3,4,0
M,45,7,372,4,5,4,5,4,0,1,5
M,56,1,631,2,1,2,2,2,3,0,4
F,35,11,338,5,0,4,2,0,4,3,5
F,56,8,752,0,3,2,1,0,4,0,0
M,50,17,23,1,0,2,0,5,4,3,4
M,50,2,127,4,0,4,0,1,1,5,3
M,56,14,292,2,2,5,0,4,3,3,4
M,56,11,103,4,0,0,0,2,3,3,2
M,50,8,396,0,4,4,2,1,0,3,5
F,25,12,972,1,0,0,2,0,1,4,4
M,25,16,90,3,2,0,2,4,0,5,1
F,35,8,631,2,5,4,5,2,3,4,4
M,56,15,680,5,3,0,3,0,1,4,0
F,45,16,211,4,4,5,4,0,1,0,0
M,45,9,69,4,4,0,2,3,1,5,4
M,50,12,63,3,2,2,2,2,0,2,1
M,18,11,833,0,3,0,3,0,0,5,3
M,35,14,930,5,3,0,0,0,2,3,1
M,50,8,891,3,2,5,2,1,3,1,4
M,45,11,852,5,2,5,5,4,2,5,2
F,56,8,553,2,0,0,0,0,3,3,0
M,50,18,946,2,1,5,0,0,4,4,0
F,56,7,775,4,3,0,5,0,2,1,2
M,50,11,302,0,3,1,2,2,1,4,1
F,1,17,453,3,5,0,0,0,1,5,0
F,25,13,18,2,0,0,0,5,0,1,4
M,56,4,629,0,3,0,5,4,1,1,0
F,1,4,911,0,2,0,2,4,4,4,4
M,25,13,434,1,4,1,0,0,0,4,3
M,35,3,231,1,1,1,3,4,1,2,0
M,1,7,833,0,1,4,4,0,0,0,0
M,35,7,33,0,3,2,2,1,3,5,3
F,35,19,253,1,5,0,3,4,3,5,4
M,45,12,228,2,5,0,2,0,4,4,0
M,35,14,843,2,4,0,0,0,1,4,0
M,56,14,108,5,2,0,0,0,0,3,0
F,25,19,985,5,2,5,0,3,0,4,0
M,45,13,336,4,3,0,5,0,2,5,3
M,56,18,750,2,0,0,0,0,0,4,0
F,25,18,524,4,3,0,0,1,0,3,3
F,50,11,140,2,5,0,3,3,3,3,5
F,1,9,22,2,0,0,0,0,5,4,4
M,56,20,489,1,5,5,0,1,0,4,5
M,45,1,970,4,2,5,2,3,1,2,3
F,45,2,281,5,0,4,1,0,0,5,2
F,50,5,281,0,3,4,0,5,5,2,2
M,45,16,109,3,1,0,2,0,0,5,1
M,35,12,911,2,1,5,1,4,0,1,5
M,56,3,141,0,1,0,2,0,0,3,4
F,56,3,294,4,3,1,1,1,1,5,5
F,35,3,349,1,5,0,4,4,4,3,3
F,50,3,42,1,0,4,1,0,4,0,3
M,35,9,911,0,2,0,3,0,1,4,3
M,35,16,927,0,0,2,4,4,1,4,1
M,1,17,796,2,4,3,0,1,1,1,3
M,25,11,6,1,4,0,1,0,2,1,0
M,18,5,985,0,3,0,0,0,1,5,5
M,18,6,79,4,5,0,4,3,5,1,3
M,45,14,61,1,2,0,0,0,4,2,3
F,56,6,440,2,4,2,0,0,3,5,4
F,25,18,612,3,5,0,4,1,5,5,1
F,50,9,700,3,2,0,2,5,5,5,0
F,18,0,916,0,5,2,4,0,4,4,1
F,18,3,539,4,5,2,0,3,2,1,0
M,18,1,382,5,3,2,3,0,1,5,0
M,56,1,331,0,5,4,5,0,3,5,1
M,35,18,833,0,0,4,4,0,2,4,0
M,50,6,934,3,5,5,1,1,4,4,5
F,1,14,912,0,2,2,0,0,1,5,2
F,50,18,613,3,3,1,1,5,0,4,1
M,50,4,834,0,0,0,0,0,0,5,4
M,35,19,921,4,3,0,3,0,4,4,5
F,45,4,534,1,2,5,0,0,0,0,2
M,45,7,482,2,3,5,0,5,4,1,3
F,35,5,503,3,0,0,0,0,1,1,1
M,1,3,764,2,5,0,0,0,0,4,5
M,45,3,376,1,5,1,2,1,0,4,2
M,35,19,584,1,1,0,4,1,5,0,5
F,50,3,108,1,1,1,0,0,2,5,4
M,18,11,262,2,1,4,0,0,3,3,1
M,1,9,201,5,5,0,2,4,4,4,0
M,1,4,20,3,4,4,3,0,3,0,1
M,1,8,450,5,3,0,0,0,0,1,4
M,1,11,30,5,4,0,0,1,2,3,0
F,1,19,427,1,5,5,2,3,2,3,2
M,18,20,489,3,0,0,0,5,2,0,3
M,25,19,939,4,4,4,0,0,3,4,4
F,25,10,276,5,3,5,0,1,5,2,0
F,35,4,971,1,1,4,3,4,4,4,3
F,56,11,194,2,2,0,0,0,1,3,5
M,18,13,402,2,3,0,3,0,0,0,5
F,18,9,618,3,5,5,5,1,1,2,0
F,18,0,31,4,1,0,5,1,2,5,3
M,50,18,235,1,4,0,1,0,4,5,0
F,25,16,524,2,4,0,4,3,4,4,0
F,56,15,973,3,0,0,5,0,4,1,3
M,25,15,623,1,2,2,2,1,2,4,4
F,56,14,379,3,0,0,2,0,4,4,3
M,1,10,480,1,0,5,0,0,3,5,4
F,25,1,313,4,0,2,5,0,0,1,0
M,45,15,19,2,3,0,0,2,3,5,4
M,45,5,731,0,0,5,0,0,1,4,3
M,18,19,926,5,5,0,1,3,5,4,5
M,25,16,934,0,4,0,4,3,1,5,0
M,35,16,977,2,0,3,0,2,0,1,4
M,1,11,433,5,4,0,0,3,2,4,3
M,1,8,902,0,1,0,1,4,3,2,1
F,18,18,410,5,0,0,0,3,1,5,3
F,50,2,940,1,2,5,0,2,4,4,0
F,56,1,81,0,5,5,0,0,0,1,0
M,1,5,323,2,0,4,0,0,3,5,0
F,50,1,161,4,1,4,5,4,0,3,3
F,45,5,895,5,2,0,3,1,1,0,4
M,35,12,563,4,3,4,4,4,5,4,4
F,18,7,523,2,0,5,0,0,0,1,0
F,45,18,123,1,0,2,2,0,0,5,3
F,1,15,606,0,2,0,1,1,3,5,4
M,45,6,957,2,2,0,5,4,5,0,0
F,50,15,988,3,0,0,0,0,2,5,2
M,45,10,841,0,1,3,5,5,3,1,0
M,45,8,41,0,5,0,1,0,4,4,4
M,50,20,235,4,5,5,2,0,2,3,0
F,1,16,232,0,5,4,3,3,3,0,3
F,35,9,945,0,0,0,5,0,2,1,5
M,56,1,435,1,5,3,3,1,3,4,4
M,45,9,618,3,4,4,5,4,2,4,5
M,18,8,85,1,1,2,0,0,5,4,5
M,25,15,863,4,3,5,0,3,1,4,0
F,25,8,483,5,4,0,1,2,4,4,0
M,50,11,440,1,4,0,4,0,1,5,1
M,1,18,215,3,0,0,0,0,4,5,3
M,45,8,547,0,2,5,2,0,2,3,4
F,35,4,362,5,2,1,1,4,1,5,0
F,50,12,974,4,3,0,4,0,3,1,3
M,35,17,527,4,2,0,0,0,1,5,4
F,35,15,993,3,5,0,4,1,0,5,0
M,25,3,974,3,5,0,0,4,0,4,2
F,25,5,421,5,3,2,3,5,5,5,0
F,25,4,17,0,5,0,0,0,0,5,0
F,56,11,551,5,5,0,0,1,5,3,3
M,35,11,49,4,4,5,2,1,3,5,0
F,35,13,972,1,4,0,4,1,3,4,1
M,25,12,82,4,4,0,4,0,2,1,4
M,50,2,443,0,0,0,4,1,3,5,5
M,56,15,462,1,5,0,0,4,0,4,0
M,35,7,234,5,4,0,4,2,5,4,0
F,50,16,836,2,4,1,0,3,2,5,2
M,35,9,208,3,0,3,4,4,4,4,0
F,56,18,493,5,3,0,4,0,3,5,3
F,1,14,49,2,0,0,2,1,3,4,0
F,50,17,982,4,3,4,0,0,4,0,3
F,56,18,74,2,0,0,0,1,5,3,4
M,1,8,85,0,2,5,0,0,2,1,3
M,25,15,904,5,4,2,1,5,4,2,0
M,25,9,811,1,5,1,4,0,1,1,3
F,45,3,630,4,5,4,1,0,0,1,3
F,25,7,580,0,0,4,5,3,0,5,4
F,35,14,700,4,2,5,0,0,4,3,2
M,18,2,240,4,4,0,0,3,4,0,0
M,35,12,681,0,5,0,2,1,0,5,2
M,50,17,631,3,2,0,0,0,1,1,0
F,25,4,950,5,2,4,4,2,0,4,2
F,45,19,907,0,4,0,5,2,1,4,4
M,25,9,609,2,5,5,0,1,1,5,4
M,35,5,140,4,0,0,4,0,2,0,3
M,1,15,830,3,5,4,0,1,3,3,4
M,25,10,272,3,0,5,0,4,5,5,1
F,25,4,279,3,2,0,0,0,0,5,5
F,56,3,235,1,4,5,0,3,2,0,0
M,25,19,904,2,5,3,0,0,4,3,4
M,35,3,486,2,2,3,4,0,1,1,0
M,1,2,309,3,5,5,2,1,4,3,5
M,25,16,704,0,5,0,2,0,2,5,5
M,1,2,372,2,3,0,0,1,0,5,3
F,45,7,761,2,5,1,1,5,1,3,3
F,50,4,240,0,5,5,0,0,3,4,1
M,1,10,760,2,2,0,0,3,0,3,3
F,45,20,931,1,2,0,0,1,2,0,2
M,18,16,122,0,2,0,3,3,2,5,4
M,45,3,245,5,0,0,4,4,0,1,0
F,35,4,287,5,3,0,5,0,5,1,2
M,25,5,85,0,5,0,0,3,4,3,3
F,1,9,111,1,5,5,2,2,5,1,0
M,56,18,424,4,5,4,2,0,0,3,0
F,45,6,212,0,3,3,4,0,5,3,2
M,25,19,229,0,4,0,1,3,0,4,3
F,35,19,235,3,2,0,4,2,0,0,0
F,35,3,837,4,0,4,1,2,4,5,0
M,45,3,334,0,5,0,3,0,0,5,4
M,1,4,904,2,1,2,0,2,4,1,0
M,35,5,992,5,1,4,3,5,4,3,0
F,35,0,13,0,4,3,4,1,4,3,3
M,50,4,685,2,3,4,5,5,1,5,1
F,1,8,949,3,5,0,4,0,3,0,3
F,45,1,281,5,5,0,2,0,0,4,0
M,45,6,993,0,5,0,3,4,5,0,1
F,25,1,681,0,3,0,0,5,3,0,3
M,25,8,432,2,5,5,2,0,1,3,0
F,50,13,629,0,4,0,0,0,0,1,0
M,1,7,943,2,0,1,5,4,4,5,4
M,56,20,98,2,0,0,4,0,4,5,0
M,50,17,980,5,4,0,0,2,3,5,0
M,56,11,992,3,2,5,0,0,3,1,3
M,35,8,941,4,0,0,0,4,2,3,4
M,35,1,940,0,5,4,3,4,0,3,3
F,18,9,953,3,4,0,5,4,4,5,3
F,56,17,20,4,3,0,4,4,0,3,2
M,50,18,320,1,4,0,5,0,2,3,3
M,45,11,10,1,5,2,0,3,5,3,3
M,35,16,809,5,4,0,3,2,5,0,3
F,35,20,633,3,5,0,2,0,4,1,1
F,35,4,612,4,3,2,3,1,3,4,5
M,56,0,969,0,5,0,4,1,4,1,4
M,35,17,262,2,1,0,4,4,4,3,3
F,56,4,943,3,2,5,2,5,4,4,1
M,56,19,480,3,4,0,5,4,0,3,4
F,45,13,347,2,1,0,2,5,2,0,1
F,56,10,895,5,1,0,4,4,4,0,5
M,25,9,197,1,3,0,3,3,3,2,0
F,18,7,244,4,4,1,1,2,2,4,0
F,45,11,525,2,5,1,0,1,2,5,2
M,1,2,856,1,0,5,0,0,5,5,1
F,45,7,735,0,2,3,4,2,1,4,0
F,56,17,535,5,0,0,0,0,2,5,5
F,18,3,800,5,4,0,1,5,4,4,1
M,1,20,459,1,3,0,3,4,5,0,3
M,25,5,427,4,5,0,0,1,0,1,5
F,25,20,40,5,1,1,5,4,3,4,0
M,1,12,463,3,2,0,5,2,0,4,1
M,50,2,62,1,1,0,3,0,0,0,3
M,25,7,100,0,3,0,3,0,1,3,5
M,50,18,210,2,0,1,1,4,2,4,3
M,1,8,13,0,0,3,3,3,0,1,5
M,25,4,441,0,3,0,1,1,0,5,3
F,35,2,12,3,1,5,2,0,2,0,3
F,35,4,787,0,4,5,1,0,3,1,1
F,18,6,322,4,1,0,0,0,2,3,0
F,45,14,405,2,2,0,3,0,2,5,0
F,25,20,328,2,0,2,4,4,5,3,2
F,25,6,229,5,5,2,1,3,4,4,1
F,25,9,220,4,0,2,0,0,5,3,4
F,45,6,837,5,5,5,0,1,3,1,0
M,56,10,336,3,4,0,0,3,3,5,0
F,25,19,312,1,4,3,2,2,0,5,5
M,35,14,952,4,0,2,2,5,2,4,5
F,35,0,458,2,3,4,3,2,5,5,0
F,45,19,378,2,4,0,4,3,4,3,5
M,56,10,454,2,5,0,1,1,1,5,1
M,25,16,629,0,2,0,4,0,1,5,1
M,56,5,486,2,3,0,1,4,1,5,0
M,56,18,196,0,3,4,0,3,4,4,2
M,1,7,952,4,5,0,0,0,4,1,0
F,56,10,48,0,5,2,0,5,4,4,1
M,35,19,953,4,0,0,0,0,1,4,1
M,50,15,786,0,0,0,3,0,1,3,2
M,25,19,934,0,5,1,0,3,5,0,0
F,1,7,118,2,4,0,0,0,0,5,2
F,18,4,793,2,4,2,4,1,3,3,1
F,50,19,773,4,4,0,1,1,2,1,1
F,45,13,336,0,0,5,0,2,2,1,0
M,50,17,468,0,4,5,2,3,5,3,2
M,45,12,778,0,0,3,0,2,2,4,1
M,56,13,610,1,5,1,2,1,1,2,3
F,1,14,70,5,4,0,0,0,4,2,5
F,56,16,175,3,0,0,0,1,0,1,0
M,25,5,108,4,5,1,1,4,4,4,0
F,25,16,950,0,5,0,1,4,1,4,5
M,18,5,417,5,2,0,1,5,2,0,0
F,45,19,292,2,4,0,2,3,0,3,5
M,25,3,590,4,2,5,5,0,3,4,1
M,45,6,142,4,3,0,0,1,1,0,5
F,56,4,463,5,5,3,0,0,0,4,3
F,45,16,114,5,4,0,4,0,2,1,5
F,1,14,302,3,3,0,0,1,1,0,4
M,50,17,841,4,5,4,4,4,1,1,2
F,18,8,863,2,4,0,0,1,3,3,1
M,35,15,77,0,0,1,2,4,0,2,3
M,35,4,775,0,1,0,3,2,0,5,4
M,25,16,927,5,4,0,3,0,0,3,3
M,1,12,944,2,1,4,5,1,4,0,0
M,56,12,930,5,3,3,4,2,5,4,0
F,45,10,880,2,0,0,0,0,4,4,5
F,35,12,459,3,3,0,0,0,2,0,0
F,50,17,971,2,5,0,1,1,4,4,0
F,45,10,581,0,4,0,2,4,1,5,5
M,35,10,928,5,5,0,3,0,4,2,4
M,50,10,24,4,3,0,4,0,0,5,4
M,50,9,209,0,5,0,4,0,4,3,0
M,35,0,307,0,2,4,3,2,4,3,3
F,56,10,605,5,3,0,0,0,5,3,4
F,1,5,326,4,5,0,4,0,4,5,0
F,1,2,206,0,0,0,0,3,3,5,1
F,25,14,604,2,5,0,1,0,4,5,4
M,50,15,534,5,4,1,0,1,3,1,5
M,50,5,640,2,0,3,0,2,2,5,0
F,35,1,282,1,5,0,0,0,1,4,4
M,25,2,61,5,4,0,1,3,1,0,0
M,18,12,609,5,4,0,1,4,2,4,3
M,45,11,919,5,2,4,1,5,5,4,0
F,45,4,939,2,5,0,0,0,3,5,3
F,1,17,68,1,5,2,4,0,4,3,0
M,56,2,276,3,4,0,0,2,2,4,0
M,35,0,468,1,5,5,4,2,1,3,0
M,18,11,62,4,1,0,0,2,3,0,0
M,18,0,333,3,4,0,0,2,0,5,3
M,50,2,625,5,0,0,4,4,4,4,1
F,56,9,523,4,5,0,3,5,2,4,3
M,56,2,971,0,4,0,1,1,1,3,0
F,56,10,178,4,4,0,5,5,0,1,4
M,18,19,274,5,2,4,0,0,3,0,0
M,35,1,446,1,3,0,0,0,2,4,0
M,45,1,109,0,4,5,0,1,2,2,0
M,50,8,971,4,5,4,2,3,1,0,0
M,56,5,83,1,3,0,2,0,2,0,3
F,56,15,915,1,5,0,2,0,4,4,3
M,25,9,210,4,0,0,0,0,4,2,2
F,56,13,880,3,5,3,1,2,2,5,4
M,1,19,965,3,5,0,3,0,1,0,0
M,18,2,473,4,4,5,3,3,2,2,0
F,25,19,10,1,3,0,0,3,3,0,4
M,56,18,987,5,4,0,1,1,2,5,3
F,50,8,440,1,5,0,3,5,2,1,1
M,25,19,37,2,1,5,0,5,0,5,0
M,45,13,680,4,3,0,0,2,5,3,0
M,50,4,815,3,0,3,1,1,4,1,1
M,18,0,577,2,3,0,3,4,2,1,0
F,25,12,462,4,4,3,5,0,5,1,3
M,56,16,462,5,1,5,0,1,4,4,5
M,25,3,463,3,5,3,4,1,0,2,3
M,50,15,880,5,2,0,5,5,1,4,0
F,56,8,61,5,1,2,0,3,5,5,3
M,50,0,773,0,2,5,0,3,0,3,5
M,25,6,443,4,5,3,0,0,4,2,5
M,45,20,371,2,5,2,4,3,5,5,2
F,18,3,282,4,5,5,5,5,5,2,1
F,25,3,943,3,3,2,4,0,2,2,0
F,56,15,200,3,4,3,0,0,4,5,0
M,45,16,421,4,2,1,4,3,5,4,2
F,25,8,309,2,5,5,0,1,0,4,0
F,45,19,965,4,3,1,0,0,4,2,2
M,1,0,406,3,5,1,0,0,5,5,3
M,45,19,63,1,5,1,0,0,1,5,2
M,1,2,555,5,2,5,2,0,3,5,0
M,35,14,993,0,0,0,0,0,4,3,0
M,45,15,24,0,4,5,2,0,0,0,0
F,50,2,921,1,2,2,0,1,1,5,3
M,1,8,953,0,4,2,0,0,2,5,4
F,50,4,181,1,5,0,2,0,0,5,1
M,50,18,761,1,2,0,2,1,4,0,4
M,35,18,571,1,2,2,0,0,1,3,3
F,50,1,70,2,5,0,1,5,0,4,2
F,25,1,945,2,5,0,0,0,0,1,0
F,56,12,984,4,1,1,0,1,2,3,3
F,45,4,871,0,4,0,1,1,2,4,2
M,1,0,60,5,1,4,5,4,1,3,1
F,45,6,12,1,2,4,1,4,4,4,3
M,56,19,559,4,5,3,0,2,0,4,4
M,18,5,196,5,4,2,2,0,3,2,0
M,45,15,977,1,5,0,0,3,5,5,3
M,1,13,875,2,5,5,5,0,3,4,5
M,45,4,193,2,5,0,4,4,1,4,1
M,1,11,954,4,5,0,0,1,4,3,4
M,35,20,307,1,3,4,5,5,2,0,4
M,35,1,920,0,2,5,5,1,5,5,4
M,56,18,800,2,2,0,1,0,2,0,2
F,50,16,627,0,5,0,3,0,1,4,3
M,18,9,993,5,2,5,2,2,4,4,0
M,1,17,194,1,5,2,2,3,1,5,0
F,35,6,796,1,3,0,0,5,2,4,5
M,25,2,497,5,2,0,0,0,1,3,4
F,45,6,234,1,3,3,0,0,3,0,0
F,25,15,735,2,0,2,2,2,1,2,5
F,35,20,200,3,2,3,0,0,0,4,1
F,45,1,279,1,5,5,2,0,2,3,5
F,35,18,339,2,0,4,0,4,4,1,0
M,25,16,83,1,1,0,4,5,2,1,1
M,56,9,968,3,2,4,1,0,4,1,5
M,18,15,590,2,0,0,0,3,5,3,5
M,18,13,501,5,5,2,0,4,3,1,5
M,25,6,975,4,4,0,0,1,0,5,5
M,45,2,207,4,2,2,0,5,4,1,5
M,50,11,103,5,4,5,0,4,5,0,0
F,56,10,770,4,4,1,5,0,2,3,3
M,45,0,141,0,4,5,0,0,2,0,0
F,35,10,914,5,5,0,0,1,4,4,4
M,56,13,968,0,4,1,0,0,1,0,5
F,1,0,228,4,4,5,0,4,4,5,3
F,25,3,553,5,3,2,0,1,2,1,4
M,1,0,301,0,3,0,4,1,5,4,0
F,25,10,281,5,0,5,1,5,0,4,0
M,25,8,539,0,5,1,5,1,3,3,5
M,50,2,19,2,4,1,2,0,3,5,0
M,1,12,833,0,4,0,0,0,4,1,0
M,50,18,261,2,1,0,0,4,1,1,3
M,18,6,193,4,2,0,0,0,5,5,1
M,45,15,87,2,0,0,1,1,4,3,0
F,35,18,421,5,3,2,2,1,5,1,2
M,35,12,459,5,2,0,2,4,3,4,2
F,18,0,262,2,0,1,0,0,2,1,4
F,50,12,681,5,5,0,5,1,1,0,1
M,25,20,42,0,3,4,0,5,2,1,2
F,56,19,921,3,0,0,5,0,4,0,5
F,50,2,949,3,4,2,4,1,3,3,2
M,56,9,12,1,5,0,3,1,5,5,1
M,1,2,12,0,0,0,0,1,1,1,1
F,1,2,313,2,3,0,3,5,5,0,5
F,18,15,180,5,5,0,4,0,2,3,5
M,25,7,434,5,2,0,0,0,0,4,2
F,35,2,336,0,4,5,5,0,1,3,5
F,56,19,417,1,1,5,1,4,4,4,0
M,50,14,836,2,3,5,5,4,4,5,3
F,50,10,45,5,4,2,0,0,0,3,4
F,45,19,559,1,1,0,0,0,1,2,0
F,50,0,633,4,4,0,0,5,1,5,1
M,45,9,987,3,3,4,3,0,1,3,2
F,25,19,436,3,1,3,1,0,5,4,2
F,18,15,120,1,3,0,5,0,1,4,2
M,18,9,786,3,0,0,0,0,1,1,1
