Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
M,35,20,460,2,0,0,4,0,0,1,4,0,4
M,56,13,547,2,3,4,4,3,2,4,5,0,1
F,56,0,959,4,0,4,5,4,3,0,3,2,2
M,25,4,231,2,4,0,2,3,3,3,4,1,0
M,56,20,430,1,0,4,2,5,0,0,3,2,5
F,45,17,908,0,1,4,5,2,1,5,4,0,0
M,25,19,98,2,1,3,0,5,5,1,2,1,2
F,35,17,354,4,1,5,3,0,2,3,5,0,4
M,56,16,946,3,5,2,0,4,5,4,1,1,0
M,45,15,17,4,1,0,3,5,0,3,4,0,3
M,35,8,991,3,4,1,0,4,4,5,4,4,0
F,56,10,722,1,4,5,4,2,0,5,2,1,3
F,18,5,371,4,4,1,2,0,0,4,1,5,1
M,35,3,805,5,2,0,1,4,1,1,0,0,0
M,25,7,362,5,1,1,3,0,2,1,0,3,5
M,35,12,820,5,5,4,2,0,4,0,3,4,2
M,25,1,66,0,3,5,4,5,0,2,1,3,2
M,18,0,468,0,2,2,3,1,1,4,5,5,0
M,45,20,726,1,5,1,0,4,1,1,1,5,0
F,56,8,596,1,0,5,2,5,3,3,1,5,0
M,50,15,461,4,0,3,3,4,0,5,5,4,4
F,25,15,911,0,5,1,0,3,5,5,1,2,1
M,45,4,372,0,0,2,1,0,1,3,5,2,1
M,35,17,539,0,5,4,4,3,4,5,0,0,3
F,45,16,902,1,5,2,0,4,4,4,3,1,5
F,18,20,939,5,0,3,3,2,1,1,3,5,0
F,25,11,547,3,4,2,0,5,0,5,3,5,1
M,1,15,878,4,1,4,0,0,2,1,4,5,2
M,1,5,277,3,3,0,2,5,1,5,0,1,0
M,25,10,292,0,4,0,2,4,5,2,4,0,4
F,45,5,627,5,3,2,2,3,3,4,1,1,5
M,25,9,60,0,4,3,3,2,0,3,4,1,5
F,56,14,313,0,3,0,5,4,1,1,0,0,0
M,35,8,440,3,3,5,4,4,1,3,1,2,4
F,56,2,313,2,2,3,4,1,1,0,3,3,0
F,1,9,222,5,3,4,4,3,3,0,0,0,5
M,25,9,787,3,3,3,1,4,0,1,1,2,1
M,1,4,440,3,5,0,3,3,1,2,3,2,5
F,50,1,997,4,5,2,1,3,1,4,0,3,1
M,25,1,971,4,4,0,3,2,4,0,2,3,2
F,50,1,70,3,2,2,5,2,2,2,1,3,2
F,45,17,488,1,5,3,0,3,0,4,5,3,1
F,25,12,577,1,3,5,5,5,3,2,3,5,3
M,50,2,118,3,1,2,0,0,3,1,1,0,5
M,18,0,83,1,1,5,4,1,1,4,1,1,5
F,25,4,346,3,1,2,4,5,5,3,3,5,0
F,1,1,336,2,3,1,1,1,1,0,3,2,4
F,56,11,437,1,0,4,1,1,5,4,1,3,4
F,45,3,157,5,2,2,5,0,1,2,5,1,2
M,18,11,540,4,5,4,4,4,0,0,3,3,2
M,25,14,680,0,2,0,5,1,1,1,1,4,3
M,25,20,744,5,0,0,4,0,5,2,3,1,1
F,35,15,435,4,5,4,4,0,1,3,2,1,0
M,25,15,459,5,2,1,1,0,5,2,3,1,3
F,25,15,161,2,5,0,1,3,3,5,5,0,0
M,18,0,178,0,2,1,3,1,4,3,5,4,2
F,45,1,765,2,2,2,0,3,1,0,3,0,5
F,35,1,333,3,1,4,5,5,2,1,5,5,0
F,45,19,459,2,2,3,3,3,5,3,5,1,1
F,25,19,322,3,3,0,2,3,5,3,0,0,1
F,25,13,905,2,0,5,5,5,4,5,4,3,5
M,45,16,313,2,0,0,3,0,5,2,2,5,3
M,18,7,113,3,1,1,2,0,2,4,0,2,0
M,56,15,53,3,4,2,1,1,2,0,2,3,1
M,25,20,863,5,1,3,1,0,5,0,2,3,0
M,1,19,490,3,5,2,3,1,1,0,0,5,0
M,35,7,31,1,4,3,0,1,3,2,2,4,0
F,18,1,12,2,0,3,1,4,5,3,5,5,2
M,25,2,813,4,2,3,1,1,2,1,1,5,0
M,1,6,231,1,3,5,0,5,2,4,3,1,3
M,56,8,231,2,4,5,0,5,1,2,5,5,4
M,1,19,29,2,0,3,2,2,1,0,0,4,0
M,45,0,108,1,5,1,2,0,0,0,5,1,3
M,56,17,61,2,3,3,3,0,2,4,1,4,0
M,18,6,953,5,1,4,0,2,1,1,2,0,5
F,50,5,492,4,3,5,0,2,2,1,0,0,0
F,1,5,231,5,2,0,5,4,0,2,3,3,0
F,25,6,277,5,5,3,5,4,0,5,3,0,1
F,50,8,612,4,2,4,2,3,1,4,4,1,5
M,1,11,833,4,4,2,0,3,1,3,3,3,5
F,35,0,210,4,0,2,2,5,1,3,3,4,0
M,35,17,337,3,4,0,4,1,1,2,0,2,0
F,45,2,104,3,4,5,5,2,4,3,0,3,4
F,35,9,148,5,5,3,2,5,4,0,0,1,1
F,18,8,354,3,2,5,4,3,0,0,4,2,4
M,1,14,993,1,4,4,0,1,0,3,0,3,0
F,18,5,537,4,5,4,1,5,0,0,3,0,3
F,18,3,200,1,5,4,0,4,3,0,1,4,5
F,35,7,605,5,1,4,0,2,5,4,2,2,2
M,18,5,82,1,3,1,2,3,2,3,4,4,0
M,35,5,466,3,0,3,2,4,5,5,5,5,3
F,18,1,843,4,4,3,5,3,3,5,4,2,0
F,1,16,700,1,5,4,3,3,0,4,0,3,5
F,25,9,150,5,5,0,3,4,2,4,5,5,5
M,45,7,140,4,0,0,2,5,1,5,3,5,4
F,56,15,857,1,2,0,5,2,3,0,4,1,4
F,45,9,544,1,2,5,4,5,3,0,0,2,2
M,45,8,764,2,4,2,1,4,3,0,4,1,4
M,50,2,45,2,2,2,4,4,5,3,1,5,1
F,25,15,730,0,3,5,2,4,2,5,0,4,2
F,25,0,235,4,0,1,4,5,5,2,2,1,2
M,35,8,940,4,1,1,1,4,2,2,5,0,1
M,56,9,322,2,5,4,2,4,4,5,1,2,2
F,50,15,427,3,5,1,0,3,4,0,4,0,0
M,25,15,462,2,0,5,4,5,2,4,0,4,5
M,35,17,997,4,2,2,2,2,5,3,1,2,0
F,56,6,601,5,4,0,2,1,2,1,0,1,5
M,56,6,235,4,4,1,0,3,2,3,2,5,2
F,35,11,984,5,4,5,2,3,0,0,2,2,1
M,56,4,601,2,4,5,4,0,5,2,0,3,1
M,18,13,301,3,3,5,1,1,3,4,0,1,5
M,25,17,381,2,0,2,3,1,5,2,1,1,0
M,35,2,132,0,1,1,2,5,5,0,0,1,1
M,25,4,131,2,4,4,1,1,1,2,2,5,4
M,56,20,17,2,3,2,1,4,3,4,2,0,4
M,25,0,100,2,5,5,2,0,1,1,4,5,0
M,50,10,571,1,1,1,0,0,5,0,2,2,4
F,18,12,959,4,0,2,5,2,5,2,3,5,0
F,1,20,85,2,2,4,3,2,0,2,1,2,5
F,25,3,557,3,5,3,5,0,2,0,4,5,2
F,35,7,382,2,3,5,4,4,1,3,0,2,4
F,45,14,320,3,4,5,5,5,4,1,3,4,2
M,56,1,531,1,1,4,5,0,3,2,5,2,2
M,56,9,140,0,1,2,5,5,3,0,2,0,4
F,25,14,85,5,2,5,0,0,1,3,1,4,0
F,18,5,743,0,5,2,1,2,0,4,0,4,0
M,35,17,349,1,5,1,4,2,0,0,0,1,4
F,35,10,870,1,3,5,3,5,3,3,4,2,5
F,45,5,878,4,5,5,4,3,4,4,4,3,3
F,25,0,453,3,2,4,3,1,4,2,1,1,5
F,56,1,114,2,3,1,4,2,4,2,0,0,4
F,56,10,427,3,5,0,2,4,1,0,5,5,3
M,35,9,33,4,2,5,2,3,1,4,4,2,2
F,56,4,761,3,1,0,3,4,4,4,3,1,3
F,45,19,911,5,3,5,5,5,3,4,3,1,0
M,1,15,838,1,3,4,5,4,4,3,1,1,0
F,25,6,54,1,3,5,2,5,1,2,4,2,1
F,45,17,323,3,4,1,1,2,2,2,2,5,3
M,25,19,166,5,1,5,1,0,2,0,1,4,1
F,50,7,793,2,4,4,5,0,3,3,4,3,2
M,18,19,800,1,1,2,4,4,1,4,3,0,0
M,45,20,421,1,1,1,3,3,0,5,4,0,2
M,25,2,527,2,2,2,3,1,4,3,1,1,0
M,50,8,969,0,0,4,0,0,5,0,3,3,5
F,1,8,553,1,2,3,1,3,1,3,5,2,4
M,45,7,752,1,0,1,1,0,2,2,1,3,0
M,18,3,459,3,5,2,1,4,4,4,3,1,3
M,50,14,215,3,5,4,4,5,3,3,5,4,1
F,25,3,852,3,5,4,0,1,4,2,3,2,1
M,45,2,61,1,1,3,3,3,0,2,5,4,3
F,18,11,62,4,4,3,3,4,1,4,5,5,0
M,35,6,376,5,0,5,5,0,1,2,3,5,4
M,35,2,847,4,2,4,4,1,2,4,0,0,4
M,1,17,279,0,2,5,4,0,1,4,3,5,4
M,18,10,775,5,1,2,5,3,1,2,3,4,4
M,25,5,22,0,4,5,5,0,1,4,4,5,3
F,56,16,584,4,1,4,5,0,5,5,4,1,3
M,25,19,463,0,0,0,4,0,2,3,0,0,5
M,56,9,750,0,0,5,5,2,3,5,5,3,4
F,35,2,56,5,0,0,1,4,5,4,5,5,1
M,50,3,112,4,3,4,0,0,0,3,2,1,5
M,35,17,787,0,0,4,0,5,4,1,3,3,0
F,56,17,436,5,4,1,0,4,0,1,4,5,4
M,50,20,750,1,5,3,3,0,5,3,5,1,2
F,18,1,752,4,2,3,0,0,1,5,5,5,4
M,35,9,196,0,4,1,5,5,1,0,4,3,1
F,35,9,799,5,2,3,2,5,3,0,0,0,1
F,25,11,750,5,2,0,1,0,2,0,0,3,2
M,35,4,793,5,1,3,1,2,4,3,0,2,0
M,56,8,840,0,3,2,2,5,5,3,5,0,4
F,56,16,27,2,5,0,0,4,3,4,1,1,5
M,25,1,171,5,5,1,2,2,1,1,2,5,1
M,25,17,170,4,3,0,0,0,4,0,4,0,0
M,25,17,981,3,0,1,4,0,2,2,5,5,1
F,25,10,427,4,2,1,2,4,1,1,5,3,0
M,25,15,323,4,4,4,2,1,3,2,2,2,4
F,25,17,131,0,1,4,4,0,2,2,0,2,0
F,56,8,85,1,2,2,4,5,1,1,0,3,1
F,25,1,23,5,0,4,4,2,0,5,4,3,3
M,35,0,18,3,3,2,5,5,0,4,4,2,2
F,25,11,834,5,4,4,2,1,1,0,4,2,1
F,45,6,50,2,5,5,4,0,2,0,1,1,2
M,18,1,465,3,1,3,5,4,4,5,2,5,1
M,18,10,29,1,1,4,5,4,2,3,2,4,4
F,56,14,555,2,2,4,0,2,1,2,3,2,5
M,18,5,813,5,1,5,4,4,5,0,3,0,0
F,1,2,740,5,0,4,0,5,4,3,3,0,5
F,35,12,924,4,4,3,3,3,2,0,0,5,5
F,56,2,201,5,1,1,3,0,3,4,5,1,0
M,45,1,484,1,3,1,0,3,3,4,5,4,0
F,25,16,977,2,0,0,3,5,5,5,0,3,3
F,50,6,908,3,3,3,1,5,4,5,5,3,3
F,50,2,149,3,1,5,1,4,1,4,4,5,0
M,25,3,27,1,4,5,2,1,4,3,2,0,2
F,50,2,880,4,3,4,1,4,4,0,3,5,2
F,45,0,744,3,4,0,3,5,0,1,0,0,2
M,1,16,838,4,3,5,1,2,5,1,3,4,5
F,35,2,194,4,2,3,1,5,2,2,3,5,1
M,1,17,625,1,0,4,5,5,1,4,2,3,5
F,25,11,813,5,3,4,2,0,2,3,5,1,3
M,25,0,220,4,0,1,2,3,3,1,1,5,3
F,1,0,773,0,0,1,3,4,1,3,5,1,5
F,35,1,803,1,3,3,1,1,0,1,0,1,0
F,50,0,790,0,5,2,0,3,5,3,3,0,1
M,45,2,731,5,5,2,5,4,1,4,5,0,0
F,18,7,302,2,5,0,4,3,2,4,3,5,1
M,25,15,680,1,2,0,1,2,4,3,1,5,0
M,56,2,959,2,2,2,0,3,3,2,5,0,5
M,56,5,549,0,1,4,3,4,0,0,4,2,3
F,18,6,603,4,4,5,5,2,4,3,5,0,1
F,56,13,146,4,3,4,2,1,2,1,0,5,4
F,56,2,722,2,4,3,2,2,1,3,1,0,4
F,56,1,70,2,4,4,5,5,4,0,2,4,4
M,50,0,926,0,2,4,2,4,3,2,5,1,5
F,25,11,870,0,4,4,5,3,5,5,5,2,2
M,35,15,240,1,5,5,5,5,5,3,1,2,0
F,35,11,181,1,0,1,4,2,5,0,1,0,0
F,25,5,338,3,5,4,4,3,4,3,0,5,5
F,50,0,61,5,4,3,5,2,3,5,4,3,3
M,35,14,410,5,2,4,5,5,5,2,3,4,2
M,25,17,261,2,5,5,5,4,1,5,0,2,5
M,45,10,90,3,0,5,5,2,0,0,0,3,1
F,50,20,112,1,5,3,1,4,0,4,1,0,1
F,50,11,136,3,4,5,2,0,2,3,4,0,4
M,50,12,301,1,4,4,0,5,2,2,1,0,5
M,1,14,934,0,2,0,2,2,1,2,5,1,2
M,1,3,334,5,2,5,5,3,5,0,5,2,4
M,35,11,21,0,3,1,1,4,5,3,0,1,3
M,56,18,460,0,4,2,1,0,4,2,5,5,3
F,35,9,863,0,1,4,3,0,4,3,2,4,1
F,25,3,764,3,3,5,2,2,3,0,3,5,3
M,45,8,339,1,0,5,0,5,4,0,0,4,3
M,35,4,345,0,1,3,2,3,0,1,0,2,3
M,56,11,772,2,3,4,0,5,0,0,0,2,0
M,56,11,123,2,3,1,3,3,5,5,3,1,4
F,45,4,765,1,0,1,5,2,4,4,4,4,1
F,56,7,165,4,5,0,1,0,2,5,3,0,3
F,35,1,441,3,3,3,0,2,0,4,3,5,5
F,18,20,811,5,1,5,1,3,5,5,5,5,2
M,25,20,727,0,1,3,1,5,1,1,3,1,0
M,35,7,988,0,4,5,0,2,5,0,1,4,0
M,35,10,547,4,3,4,3,1,4,3,1,2,0
F,18,14,907,4,1,2,3,3,4,5,1,5,4
M,50,8,895,4,3,4,5,1,0,3,5,0,5
M,35,8,551,4,3,4,1,2,5,3,5,4,3
M,25,2,522,3,5,0,4,3,4,0,4,1,3
F,56,18,441,5,3,2,2,0,2,0,0,4,4
M,25,14,273,3,1,4,4,0,4,0,1,4,3
M,25,20,894,3,1,2,3,5,3,3,0,4,0
M,50,11,600,5,4,0,3,4,0,5,2,4,1
F,35,14,493,0,4,4,4,5,5,3,1,3,3
F,50,14,666,5,2,0,5,2,0,1,1,5,0
M,56,5,530,4,0,4,5,0,4,5,3,4,5
F,25,4,761,1,5,3,3,1,1,0,2,3,5
M,18,14,523,3,3,0,0,2,1,2,2,0,4
M,18,5,26,2,5,2,4,5,1,0,0,5,2
F,35,12,221,2,2,1,5,5,2,1,4,3,2
M,50,15,997,5,1,1,5,5,5,2,0,3,2
M,56,2,790,5,1,4,0,4,4,0,3,3,1
M,1,7,841,5,0,2,3,5,4,3,0,1,3
M,18,20,731,4,3,4,0,4,1,0,2,4,1
F,1,14,130,4,5,4,5,0,2,0,0,0,1
F,35,13,910,0,3,2,3,2,2,2,1,0,4
M,25,7,301,0,4,4,2,0,1,0,1,4,4
M,56,13,200,1,4,2,1,0,4,3,2,2,1
F,35,11,581,5,5,3,1,0,5,5,0,1,0
F,56,2,735,0,2,2,2,3,4,4,1,5,3
F,18,12,972,1,4,4,3,3,1,1,0,3,1
F,50,14,925,2,3,4,0,4,4,3,0,3,2
M,35,3,320,3,2,1,5,4,1,3,3,2,3
F,35,3,775,0,5,2,3,0,1,5,2,1,1
M,18,13,527,2,1,3,5,1,5,4,5,4,0
F,25,0,279,4,2,2,5,2,5,4,5,3,2
F,25,13,447,1,3,4,2,4,4,2,3,3,0
M,25,5,301,1,4,2,3,1,1,2,4,3,1
M,25,6,236,3,3,2,3,4,0,2,5,1,5
M,56,3,60,4,0,1,3,0,5,0,2,3,0
M,56,18,987,0,4,5,0,0,2,0,1,1,3
M,56,7,641,3,3,3,4,2,5,4,0,1,0
M,25,7,809,4,4,1,0,3,2,3,2,5,1
M,56,18,441,5,0,3,5,0,5,4,0,0,2
M,56,20,902,1,0,3,3,5,5,1,0,4,5
F,18,20,349,1,2,2,2,3,3,3,2,4,4
M,50,2,820,3,3,0,4,4,3,3,0,4,0
M,25,4,38,2,0,4,2,5,0,0,3,0,3
F,25,17,483,0,4,3,3,0,2,1,2,4,3
F,1,19,590,2,3,0,2,3,5,3,2,1,3
F,25,16,358,1,5,4,1,2,0,4,4,2,5
F,25,12,329,1,3,3,0,0,3,5,1,3,2
M,1,18,290,1,5,5,1,5,3,5,3,5,2
M,18,20,313,4,1,5,1,2,5,1,1,4,3
F,35,11,62,5,1,1,0,5,0,4,5,2,2
F,50,15,321,0,4,5,5,4,4,4,0,5,2
M,18,4,871,2,3,3,5,0,3,3,0,5,3
M,18,17,18,3,2,0,2,5,1,4,4,0,1
M,50,0,815,2,0,3,5,5,2,0,1,5,4
F,45,7,432,2,5,3,1,3,4,1,4,3,0
F,35,15,89,4,5,4,0,1,2,3,4,1,5
M,25,15,287,5,5,2,2,1,2,3,5,4,1
F,56,3,954,1,2,4,0,4,5,4,0,0,3
M,56,18,662,0,5,3,2,3,2,4,4,2,5
M,25,5,358,1,1,0,2,2,5,0,4,2,5
M,56,7,417,0,0,5,5,2,4,1,1,2,5
M,50,1,459,1,2,1,0,4,0,3,3,2,2
F,25,19,60,3,0,0,2,5,2,2,1,2,3
M,18,15,988,0,0,5,3,4,3,2,1,5,0
M,45,3,146,2,1,1,0,3,1,2,1,4,2
F,18,3,12,4,2,5,0,0,5,2,4,0,3
M,50,0,563,1,1,4,5,0,2,4,5,1,3
F,56,8,285,0,5,4,3,3,1,0,3,4,0
M,18,15,972,2,1,4,0,4,2,4,3,3,5
M,25,0,88,4,4,0,4,3,0,0,0,1,2
M,1,19,482,3,5,1,5,4,0,2,0,4,2
F,56,18,813,3,4,5,4,5,0,3,4,5,1
M,18,4,937,4,5,1,2,2,0,5,1,2,1
F,1,14,277,3,5,4,0,2,4,0,0,1,5
M,25,8,27,4,2,1,0,1,4,0,3,0,2
F,1,12,329,0,5,5,4,0,3,3,3,2,2
F,25,11,666,1,3,1,4,1,5,2,5,4,0
M,18,4,149,3,4,0,0,0,5,3,3,2,0
F,56,8,811,5,3,1,0,2,2,4,4,1,2
M,18,2,752,0,3,2,2,2,3,1,0,4,5
F,56,11,309,2,5,2,5,4,3,2,3,4,4
M,35,15,527,0,4,0,1,0,5,1,2,3,1
F,50,5,631,3,1,5,2,5,0,3,0,5,2
F,45,14,361,0,5,1,5,2,0,1,3,0,4
F,25,3,301,1,4,4,1,3,2,3,0,1,5
F,18,15,563,0,3,2,2,5,5,1,4,3,0
M,35,4,833,5,5,5,2,4,2,4,0,2,0
F,45,14,680,5,3,5,5,3,1,4,4,3,2
F,1,7,61,0,1,0,4,4,1,2,0,3,0
M,50,15,820,4,4,2,0,3,2,4,4,2,0
M,18,20,905,4,1,0,3,3,2,2,1,5,3
M,45,20,212,1,5,2,0,2,1,4,5,2,5
M,18,13,581,0,5,3,2,2,0,0,1,1,2
F,18,3,312,1,1,5,2,3,2,1,0,4,1
M,18,4,334,3,5,2,1,1,1,2,3,2,4
M,50,3,115,3,1,3,0,5,2,3,0,4,2
M,35,14,431,2,1,2,3,0,3,0,0,4,4
F,35,15,641,0,3,1,5,5,0,2,4,0,3
M,35,6,80,3,5,5,3,5,4,0,1,3,3
M,50,20,981,4,4,5,3,3,2,0,5,1,2
M,50,20,700,0,4,5,3,0,4,4,1,4,4
M,35,15,380,2,4,1,5,0,5,3,2,4,3
F,50,9,433,2,3,5,2,1,2,0,1,2,4
F,56,1,402,2,4,1,5,2,4,4,3,4,0
M,25,18,77,0,5,4,3,0,4,1,1,4,0
M,18,9,19,1,5,5,2,1,1,5,0,2,5
M,50,14,236,2,5,0,3,4,0,0,1,4,5
F,25,9,325,1,4,3,3,4,1,4,2,2,0
M,25,2,847,5,5,4,0,4,3,1,4,2,4
M,35,5,128,0,4,4,4,5,0,0,5,5,1
M,25,8,63,5,1,2,1,4,4,5,4,2,2
M,35,0,793,0,4,0,4,4,4,1,1,4,4
F,25,13,970,2,0,3,4,4,2,4,4,5,1
F,35,7,144,3,2,1,4,2,3,4,0,1,2
F,50,11,915,2,4,0,2,3,3,3,4,5,1
M,25,11,123,5,0,4,4,0,5,5,4,1,2
M,35,0,604,3,2,1,3,3,0,5,0,5,4
M,35,11,140,3,3,2,4,3,4,5,4,5,0
F,56,0,900,2,5,3,4,0,1,2,4,2,0
F,45,6,112,5,5,2,3,5,0,2,4,2,5
M,45,3,941,4,2,2,1,4,2,3,4,5,0
M,35,3,942,1,4,3,3,2,5,5,5,1,0
