Gender,Age,Occupation,ZIP-code,247,885,1097,1654,2086,2138,2872
M,18,1,17,5,5,5,1,2,2,0
M,18,3,17,4,5,1,0,0,3,4
F,25,3,17,1,5,5,0,3,2,5
F,50,5,17,1,0,1,0,3,0,0
F,50,5,17,5,3,3,2,3,3,5
M,56,7,17,2,0,4,2,5,4,0
F,50,8,17,1,3,2,5,4,4,1
F,56,8,17,5,0,4,4,2,4,5
F,18,10,17,0,4,5,0,5,0,5
M,25,10,17,2,0,4,0,0,3,0
F,18,13,17,5,0,3,1,3,0,0
M,25,16,17,1,5,3,0,4,2,0
F,25,17,17,1,5,1,0,3,3,0
M,50,17,17,3,0,2,4,2,1,3
F,18,0,18,4,0,5,0,5,4,5
F,25,1,18,1,0,3,0,2,2,4
F,35,1,18,2,4,5,0,4,5,0
F,56,2,18,5,3,3,0,0,2,3
F,25,3,18,1,0,4,4,0,5,4
F,18,4,18,0,0,5,2,4,3,4
F,35,4,18,5,0,0,0,0,3,0
F,45,4,18,5,0,0,0,5,4,4
F,35,5,18,4,4,5,4,3,1,1
M,35,5,18,1,0,1,0,4,0,0
F,25,6,18,1,0,5,4,5,2,3
F,45,6,18,3,1,4,4,2,5,2
F,45,6,18,4,5,1,4,4,4,2
M,18,8,18,0,0,5,0,0,0,0
M,35,8,18,3,2,4,0,0,5,0
M,50,8,18,4,1,5,5,0,0,3
M,25,9,18,5,1,5,0,0,4,0
F,35,9,18,2,3,1,0,5,1,0
F,1,10,18,4,2,4,1,5,5,3
F,50,10,18,0,0,0,5,4,4,5
F,50,10,18,0,3,2,5,0,5,0
F,56,12,18,1,0,4,5,4,3,2
F,56,12,18,2,0,0,0,0,3,0
M,50,13,18,5,2,3,0,5,1,4
M,50,14,18,0,0,3,2,4,4,0
M,45,15,18,2,5,1,2,5,0,3
M,18,16,18,4,4,1,0,4,2,4
M,35,16,18,5,0,0,1,2,1,0
F,18,17,18,1,0,0,0,4,2,3
F,18,17,18,3,2,4,3,4,3,0
F,35,17,18,5,5,4,0,0,3,4
F,50,17,18,2,0,5,0,3,1,2
F,18,18,18,4,0,0,1,4,5,1
F,45,18,18,4,1,1,0,3,2,0
F,50,18,18,0,0,3,0,3,5,0
M,56,18,18,0,1,2,0,0,5,2
F,1,20,18,1,1,0,2,4,3,4
F,1,20,18,1,4,3,0,2,3,4
M,25,0,19,2,3,4,0,4,5,0
F,50,0,19,3,0,4,5,5,3,0
F,50,0,19,5,5,1,0,3,2,0
F,1,2,19,3,1,5,0,4,1,0
M,45,2,19,5,0,1,4,2,0,0
F,18,3,19,3,3,1,2,5,1,5
F,25,4,19,2,0,5,0,4,2,0
F,25,6,19,3,3,4,5,2,2,0
F,45,6,19,5,0,0,5,3,4,0
F,50,6,19,5,4,3,4,4,5,2
M,18,7,19,5,0,2,5,5,2,2
F,45,7,19,3,2,0,0,4,4,1
M,25,8,19,0,0,4,2,2,4,0
F,25,9,19,3,4,0,1,5,1,5
M,25,9,19,2,5,4,0,0,0,0
M,50,11,19,5,1,1,4,0,3,5
M,56,11,19,1,0,0,0,0,1,4
F,35,12,19,3,4,4,4,3,1,0
M,35,12,19,0,3,1,3,0,0,0
M,25,13,19,0,5,2,5,4,0,1
M,45,15,19,1,4,4,1,2,0,1
M,50,15,19,3,1,0,1,2,2,0
F,56,15,19,1,0,0,5,3,1,0
M,1,16,19,3,0,0,1,3,3,0
M,45,16,19,5,5,2,5,2,5,1
M,18,17,19,3,0,1,5,5,2,0
M,35,18,19,3,1,2,0,2,4,3
F,25,19,19,3,2,0,0,3,5,3
F,50,19,19,5,5,1,5,2,4,0
M,45,20,19,4,0,2,4,2,4,0
M,50,20,19,0,0,3,3,0,0,4
M,25,0,20,3,0,0,2,2,2,2
F,50,0,20,0,0,3,4,4,4,0
F,50,0,20,5,0,3,0,0,3,0
F,50,0,20,5,0,3,0,2,3,4
F,56,0,20,0,0,5,0,5,3,0
F,35,1,20,1,4,0,5,2,0,0
F,35,1,20,4,0,5,0,2,3,0
M,18,3,20,2,0,4,4,2,4,0
F,25,3,20,5,0,0,4,5,4,0
M,56,3,20,1,5,5,0,5,5,0
F,56,6,20,4,1,2,0,3,1,3
M,25,7,20,0,2,0,3,3,3,0
M,35,7,20,4,5,0,4,5,3,4
M,18,8,20,1,0,3,1,5,0,0
M,35,8,20,3,5,4,4,2,4,5
F,25,9,20,2,5,3,0,5,0,1
M,25,11,20,3,3,5,0,0,3,0
M,25,12,20,2,1,3,1,4,3,1
M,50,12,20,4,0,2,2,5,0,2
M,18,15,20,1,3,4,3,4,0,0
M,35,16,20,2,0,3,0,5,0,5
F,25,18,20,4,2,0,4,3,0,2
M,25,19,20,0,1,3,0,4,5,2
M,56,19,20,2,0,1,0,3,1,3
F,50,20,20,1,1,2,4,5,2,2
F,1,0,21,0,0,4,0,5,3,0
F,1,0,21,4,0,4,0,2,1,5
F,1,0,21,4,5,0,0,5,0,0
F,35,0,21,4,1,1,0,2,5,0
F,25,1,21,0,4,4,0,4,3,0
F,18,2,21,3,3,4,1,5,1,1
F,50,2,21,0,0,5,0,4,4,3
M,50,3,21,1,2,5,2,2,0,0
F,35,4,21,5,0,4,4,2,4,0
M,18,7,21,5,3,3,1,0,5,1
M,56,7,21,3,0,2,0,4,4,4
M,45,8,21,5,3,2,0,5,5,3
F,35,10,21,3,2,3,5,3,0,1
M,56,12,21,4,2,3,2,2,3,3
M,25,14,21,3,5,3,0,4,2,4
F,56,16,21,5,0,5,4,4,1,0
M,25,17,21,1,0,2,2,3,5,2
M,1,20,21,5,4,2,0,2,0,1
F,1,0,22,3,2,4,5,2,0,5
M,18,0,22,3,0,0,2,0,0,0
F,50,0,22,1,0,4,0,2,0,0
M,1,2,22,1,0,3,0,2,5,4
M,50,3,22,5,0,1,3,2,0,2
M,50,5,22,4,0,0,0,2,0,0
M,35,6,22,5,0,1,0,3,3,0
F,50,6,22,0,3,2,0,5,0,4
M,50,6,22,3,0,3,0,3,2,3
M,18,7,22,2,5,5,0,2,1,0
M,1,10,22,1,4,1,3,2,4,5
M,25,10,22,3,0,4,1,2,5,0
M,35,10,22,4,1,3,3,0,2,2
M,50,10,22,2,3,4,4,3,1,2
F,25,15,22,0,5,3,0,4,4,0
M,56,15,22,1,2,3,0,2,5,0
M,56,15,22,2,2,3,0,3,2,1
F,18,0,23,4,0,0,0,4,1,0
F,1,2,23,4,0,5,0,3,4,0
F,56,3,23,2,0,5,1,5,3,2
M,56,5,23,2,3,4,5,5,3,3
F,50,10,23,0,0,4,1,2,1,1
M,1,12,23,4,0,4,2,2,1,2
M,18,12,23,3,0,3,5,0,0,1
M,25,13,23,2,0,0,4,2,4,0
F,50,15,23,2,5,0,0,0,4,5
M,50,19,23,0,0,2,2,4,0,0
M,50,19,23,0,4,4,4,0,2,5
F,25,0,24,5,4,0,0,2,3,0
M,25,2,24,5,4,5,2,3,0,0
F,35,2,24,3,1,1,3,4,4,1
M,35,3,24,5,0,0,0,4,5,4
M,45,3,24,3,0,4,0,2,1,3
F,50,4,24,5,0,2,3,2,5,0
M,1,5,24,5,1,2,3,2,1,4
F,50,5,24,3,0,0,0,3,4,0
F,50,5,24,3,0,2,0,3,2,0
F,50,6,24,3,0,4,4,3,0,0
F,50,6,24,5,2,4,1,3,3,5
M,1,7,24,3,3,4,5,3,2,5
M,1,9,24,5,0,3,1,2,3,4
M,18,10,24,0,0,5,1,0,1,4
M,25,11,24,5,0,5,5,4,2,0
M,50,11,24,1,5,0,5,3,1,5
F,1,13,24,4,0,1,0,5,3,1
F,56,13,24,5,5,1,1,2,5,1
M,56,18,24,0,5,2,1,2,4,3
M,25,0,26,1,0,3,4,5,0,2
F,1,2,26,5,4,1,0,4,0,1
F,25,2,26,2,0,4,0,2,4,0
M,18,3,26,1,0,3,1,3,0,3
M,18,3,26,4,5,3,3,5,3,4
M,35,9,26,4,1,4,4,2,2,0
F,56,11,26,1,1,0,0,0,4,3
M,1,12,26,4,0,3,4,3,2,2
F,56,14,26,1,5,4,0,4,4,0
M,18,16,26,4,0,5,0,5,2,5
M,18,17,26,2,0,5,3,5,2,0
M,25,18,26,1,1,2,0,5,5,3
M,35,0,27,1,0,3,0,3,5,3
F,56,0,27,0,2,3,0,4,4,0
M,56,2,27,0,0,2,0,5,0,1
F,1,3,27,5,0,4,0,4,5,5
M,1,3,27,0,0,5,0,2,4,4
F,25,3,27,0,0,0,0,0,3,0
F,45,3,27,1,1,4,4,5,4,4
F,45,3,27,5,1,5,0,5,1,2
F,45,5,27,0,5,5,4,4,4,3
F,18,10,27,5,0,2,0,0,2,5
M,18,10,27,4,0,3,0,3,2,0
F,56,10,27,1,0,3,0,0,4,4
F,18,13,27,1,0,1,2,0,1,0
F,45,18,27,2,0,1,4,0,5,4
F,56,19,27,2,2,3,0,2,1,0
F,1,20,27,1,5,1,0,4,4,2
M,1,20,27,0,0,5,1,3,4,0
M,50,0,28,5,0,1,5,5,5,1
F,56,0,28,2,2,4,0,5,4,0
M,56,0,28,2,0,2,0,4,2,4
F,1,2,28,2,1,2,0,5,4,2
F,18,8,28,3,4,3,0,2,2,1
F,25,8,28,5,2,3,0,2,1,3
F,1,9,28,0,0,5,4,5,2,3
F,18,14,28,5,0,0,0,5,1,2
M,25,14,28,1,0,2,0,4,4,4
F,18,16,28,5,0,5,1,2,3,0
F,45,18,28,5,2,4,3,3,5,5
F,25,19,28,1,0,4,0,3,5,4
F,25,20,28,0,5,1,5,3,3,2
F,35,20,28,0,0,2,0,2,4,0
F,18,0,29,5,0,2,5,4,0,0
M,1,3,29,5,0,1,0,4,5,0
F,25,3,29,3,0,4,0,0,5,5
M,18,6,29,0,0,0,5,2,1,4
F,35,7,29,4,2,2,0,3,2,2
M,35,7,29,1,3,1,3,5,2,3
F,18,8,29,5,0,4,0,4,0,2
F,56,8,29,5,0,1,0,4,1,5
M,18,10,29,5,0,4,2,0,5,1
F,56,10,29,1,5,0,0,4,4,0
M,50,11,29,5,0,1,0,0,2,2
F,18,12,29,5,5,1,1,4,1,1
M,25,12,29,0,0,5,3,2,2,5
M,35,13,29,0,3,1,0,5,2,0
M,18,16,29,2,0,5,2,2,1,0
F,50,16,29,3,3,3,1,5,1,1
F,1,17,29,2,5,4,0,4,4,3
M,50,17,29,1,0,2,0,0,5,5
F,1,19,29,1,2,0,1,5,2,4
M,1,20,29,0,0,3,3,4,1,2
F,56,20,29,1,0,1,2,2,1,0
M,25,0,30,3,2,5,0,5,1,0
F,25,2,30,3,1,2,1,5,3,5
M,1,3,30,3,0,4,0,5,4,4
M,25,3,30,0,0,1,0,4,1,0
M,25,3,30,5,0,4,0,3,4,4
F,45,3,30,2,5,3,5,3,5,1
F,18,5,30,3,0,0,2,5,5,0
M,50,7,30,5,0,2,5,3,5,0
F,25,8,30,5,1,3,0,2,0,4
M,50,9,30,3,4,3,1,3,0,2
F,35,12,30,0,0,4,1,4,1,0
M,25,13,30,4,0,4,0,0,5,5
F,35,13,30,2,2,3,0,0,2,5
F,45,13,30,3,0,1,0,0,5,0
F,35,14,30,2,0,3,4,0,1,0
F,1,15,30,3,0,2,3,0,3,2
M,1,15,30,5,0,2,3,0,3,1
M,45,15,30,3,0,4,5,0,3,2
F,25,16,30,0,5,4,0,3,1,0
M,50,16,30,1,1,3,3,4,0,5
F,18,18,30,4,5,1,0,2,1,3
F,35,19,30,2,5,4,0,3,5,4
M,25,20,30,3,5,4,2,3,0,1
M,18,0,31,3,1,3,1,0,3,5
F,25,0,31,3,0,3,0,2,2,2
F,25,2,31,2,0,4,3,3,4,0
M,18,3,31,0,0,1,0,4,4,0
F,50,3,31,0,4,1,0,5,4,0
M,25,4,31,0,3,0,0,2,2,0
F,25,5,31,3,5,1,0,0,1,0
F,25,5,31,5,5,4,4,3,5,3
F,35,7,31,1,0,4,0,3,4,0
F,1,12,31,5,0,3,1,3,4,4
M,1,12,31,5,2,4,0,3,2,0
M,50,13,31,1,1,3,4,5,5,4
M,50,14,31,5,1,3,1,3,4,0
M,25,18,31,0,5,1,5,0,0,1
F,25,20,31,2,0,3,3,0,4,3
F,18,0,33,2,0,0,3,3,1,0
F,25,0,33,2,3,3,1,2,3,0
F,35,1,33,2,0,2,2,4,4,1
M,50,1,33,5,4,2,4,3,4,2
F,35,2,33,4,1,5,0,2,4,4
F,35,3,33,1,2,5,2,5,3,0
F,50,3,33,0,0,4,4,5,5,2
M,56,5,33,2,0,0,0,2,3,0
F,45,6,33,1,1,5,4,3,3,0
F,56,8,33,1,2,0,0,2,4,5
M,1,10,33,4,0,4,0,4,5,2
M,35,11,33,5,5,5,5,5,4,1
F,1,12,33,3,2,4,0,2,0,0
M,18,12,33,2,5,1,3,5,4,0
M,50,12,33,0,4,4,4,4,0,2
M,50,12,33,2,0,5,0,5,5,0
M,25,13,33,1,0,0,1,3,5,0
M,25,13,33,5,0,0,2,0,2,0
F,35,13,33,2,1,4,0,3,0,0
M,35,14,33,0,4,4,3,3,1,0
M,1,16,33,4,5,1,1,2,4,2
F,18,16,33,4,0,3,0,3,5,4
F,50,16,33,5,1,5,0,3,3,0
F,56,16,33,1,0,4,0,3,3,4
M,35,20,33,2,0,4,0,4,1,5
F,50,20,33,2,3,1,4,4,3,1
M,1,0,37,0,4,4,0,4,1,0
M,25,0,37,0,0,4,0,2,1,2
M,25,0,37,5,0,4,4,0,4,1
F,1,1,37,5,5,2,0,5,2,0
M,18,1,37,0,0,3,4,5,3,0
M,25,1,37,0,0,5,0,3,3,0
M,25,1,37,4,3,4,2,2,2,0
M,1,2,37,0,1,2,2,3,4,0
M,18,3,37,5,4,1,0,4,5,4
M,18,4,37,0,0,3,1,0,2,0
F,50,5,37,2,3,2,4,5,3,3
M,56,6,37,2,1,2,2,5,4,3
M,18,8,37,0,0,5,0,5,5,0
M,18,8,37,4,5,5,0,2,3,0
F,50,12,37,5,2,4,1,2,3,1
F,45,13,37,0,0,0,0,2,0,0
F,18,14,37,4,1,5,0,0,1,0
F,56,15,37,5,5,1,0,5,4,0
F,25,17,37,2,5,0,0,2,5,3
M,35,17,37,2,1,4,0,4,1,0
F,18,18,37,2,5,5,0,0,1,3
F,1,20,37,2,5,1,0,0,1,0
M,35,0,38,2,2,0,0,2,1,0
F,1,3,38,1,0,3,1,2,4,0
F,25,3,38,2,1,2,0,2,5,0
F,50,3,38,0,1,3,3,2,5,0
F,1,5,38,3,5,2,2,2,5,2
F,18,12,38,4,2,3,1,2,4,0
F,35,12,38,5,1,3,0,0,4,4
F,50,12,38,5,4,4,0,3,2,0
F,56,12,38,4,0,0,0,4,4,0
F,18,13,38,3,2,3,1,4,4,4
F,1,18,38,2,0,4,0,0,4,0
F,50,18,38,1,0,5,4,2,0,2
M,1,0,40,3,5,4,4,3,0,0
M,18,0,40,4,5,1,0,3,3,0
M,50,0,40,5,0,5,0,5,2,0
M,18,1,40,5,0,2,3,4,3,3
F,50,1,40,3,0,5,0,3,1,0
F,1,3,40,5,0,3,4,3,3,5
M,1,3,40,2,1,1,1,4,5,0
M,1,3,40,4,5,0,4,5,0,4
F,18,3,40,5,4,5,5,3,4,0
M,25,3,40,4,0,5,5,3,5,1
F,45,3,40,0,0,2,2,5,4,3
M,18,7,40,0,5,0,0,5,5,3
F,45,8,40,4,3,2,0,0,4,5
M,45,8,40,5,5,4,0,3,5,2
M,18,9,40,3,3,3,1,5,2,2
M,25,10,40,5,0,5,0,4,4,2
F,35,11,40,5,4,5,0,5,2,5
F,25,12,40,3,5,5,5,0,0,0
M,50,15,40,1,1,0,3,5,3,1
F,1,16,40,0,0,2,0,3,4,4
M,1,17,40,4,1,0,0,0,1,0
M,45,17,40,3,5,1,4,2,3,2
M,50,18,40,5,5,5,0,2,2,4
F,35,20,40,2,5,1,1,2,3,4
F,18,0,41,1,5,2,5,3,2,0
M,56,0,41,5,0,3,0,2,2,0
M,35,3,41,5,2,2,4,2,0,3
M,45,5,41,1,0,0,5,5,1,0
F,35,7,41,1,0,2,0,2,1,4
F,35,8,41,2,1,1,3,3,1,2
F,56,8,41,2,4,3,0,5,1,0
M,56,9,41,2,2,2,4,4,5,4
F,18,13,41,5,0,5,0,4,5,0
M,35,14,41,4,2,4,4,4,3,4
F,18,15,41,2,0,3,1,4,4,0
F,18,15,41,5,0,5,0,0,1,0
M,18,15,41,3,3,2,3,2,0,2
F,50,15,41,1,0,3,4,3,5,4
M,18,16,41,4,0,1,0,0,4,3
F,25,17,41,5,0,1,1,2,2,1
F,45,18,41,1,5,4,0,2,0,3
F,50,19,41,5,1,4,1,4,3,0
F,56,19,41,2,2,1,3,2,3,2
M,18,20,41,3,1,5,0,4,5,3
M,1,0,42,1,0,4,5,2,2,0
M,25,0,42,1,0,5,0,5,4,0
F,35,3,42,1,4,0,0,2,1,3
M,18,4,42,1,0,4,0,3,1,4
F,25,4,42,2,0,5,5,0,2,2
F,25,5,42,3,0,5,0,3,3,5
F,50,9,42,0,1,0,3,2,0,0
F,50,10,42,3,0,4,4,0,0,5
F,18,14,42,4,0,5,4,3,3,3
F,1,16,42,2,0,3,0,3,4,2
M,56,16,42,4,0,5,0,2,3,3
F,18,17,42,5,0,4,0,4,3,0
F,18,17,42,5,4,5,0,4,1,0
M,18,17,42,2,2,2,0,5,3,5
F,25,17,42,3,2,4,4,2,2,0
F,50,17,42,1,0,4,1,3,2,1
M,18,20,42,2,0,5,0,3,5,0
M,35,20,42,2,3,0,0,4,2,1
M,25,0,45,1,0,2,0,4,2,5
M,25,0,45,1,0,2,2,5,1,3
F,1,1,45,3,3,5,3,2,5,4
M,35,2,45,5,1,4,0,0,1,1
F,1,3,45,3,5,0,0,0,4,3
F,18,3,45,2,1,0,0,5,1,2
M,18,3,45,1,1,4,0,0,0,0
M,18,3,45,3,1,2,0,0,5,1
M,45,3,45,0,5,4,0,3,1,0
M,35,6,45,4,0,1,1,2,5,3
M,45,6,45,0,0,0,3,3,1,5
M,45,6,45,1,0,1,1,0,0,0
F,50,9,45,3,5,0,0,3,5,0
F,35,10,45,4,0,4,0,4,3,0
F,50,16,45,2,2,5,2,4,3,3
F,50,16,45,5,3,4,2,0,5,3
M,56,16,45,1,0,5,0,0,4,0
F,18,17,45,3,0,1,3,0,5,1
M,25,17,45,1,0,4,0,2,2,4
F,25,18,45,5,1,3,0,3,2,2
M,50,0,48,2,3,3,0,5,0,5
M,56,0,48,0,0,1,0,3,3,0
F,45,1,48,2,4,3,0,2,1,3
F,56,1,48,3,0,5,2,0,0,0
F,1,2,48,1,5,0,5,3,4,1
F,18,2,48,4,1,2,0,3,5,1
M,1,4,48,0,0,0,0,4,3,0
M,35,5,48,5,0,5,0,5,4,3
M,1,6,48,3,5,2,0,4,1,2
M,18,6,48,1,0,1,0,3,2,0
F,35,7,48,3,3,4,4,2,0,4
F,35,9,48,1,0,4,5,0,2,0
F,35,10,48,0,0,4,0,4,4,0
F,45,10,48,3,0,0,0,5,2,0
M,45,11,48,2,0,0,3,3,3,1
M,1,12,48,2,0,2,0,3,1,1
F,35,12,48,3,0,2,5,0,3,0
F,50,12,48,0,0,2,0,0,2,2
F,50,12,48,0,0,3,2,4,5,4
M,50,13,48,2,0,5,3,5,3,0
F,1,14,48,2,2,4,3,4,2,2
M,25,16,48,2,5,3,0,4,2,1
F,18,17,48,3,0,0,2,5,4,0
F,18,17,48,3,0,1,0,0,0,0
F,1,20,48,2,0,1,3,0,3,4
M,35,20,48,4,4,3,0,3,5,3
F,18,0,49,0,1,2,1,3,3,0
F,18,0,49,4,0,2,0,3,1,0
M,25,0,49,3,0,2,0,3,3,0
M,56,2,49,2,3,0,4,5,2,1
M,35,3,49,4,0,4,0,2,5,0
F,50,3,49,1,0,5,4,0,5,2
F,35,4,49,2,0,1,0,0,1,0
F,35,4,49,3,3,5,4,0,0,5
M,50,4,49,3,0,3,0,2,0,2
M,45,5,49,0,1,2,4,0,4,5
F,18,7,49,0,0,5,2,0,3,1
M,25,11,49,0,5,4,4,2,4,0
F,45,12,49,0,0,4,0,2,3,5
F,25,13,49,0,0,1,0,0,3,0
F,25,13,49,4,0,3,0,0,3,5
F,50,14,49,0,0,4,0,3,5,0
F,56,14,49,1,0,0,0,4,3,0
F,35,15,49,1,0,5,4,3,5,5
F,25,16,49,5,1,3,2,5,4,0
M,35,17,49,3,0,0,3,4,0,5
M,1,20,49,0,0,2,0,0,0,0
M,1,0,50,3,0,1,1,5,5,5
M,18,0,50,2,5,5,0,3,2,0
M,56,0,50,1,0,5,5,4,3,4
F,1,3,50,0,2,1,0,4,3,3
M,25,7,50,3,0,0,0,0,4,0
M,56,7,50,5,0,2,0,5,4,0
M,18,8,50,5,1,0,0,4,3,3
F,25,8,50,3,1,4,1,5,1,0
F,1,9,50,3,0,5,0,2,3,0
M,1,9,50,3,0,5,4,2,0,0
F,18,13,50,2,0,0,0,0,5,0
M,35,14,50,5,0,4,0,3,5,0
M,25,15,50,5,5,3,5,2,2,3
M,50,15,50,2,1,0,1,2,0,2
F,35,18,50,5,0,5,0,2,4,0
M,35,18,50,4,0,1,1,4,5,1
F,18,19,50,2,1,4,0,4,3,2
M,1,0,53,4,5,0,5,2,5,4
M,56,0,53,3,4,2,5,0,2,1
M,45,3,53,4,1,1,0,5,2,0
M,45,4,53,5,0,0,0,5,5,0
F,18,6,53,5,0,3,4,5,3,4
F,18,12,53,2,0,3,0,2,3,0
F,50,14,53,3,5,0,0,4,0,0
M,56,16,53,2,0,1,1,5,5,4
F,25,18,53,1,5,1,4,0,3,2
F,25,18,53,4,0,5,4,2,0,3
M,25,0,54,5,1,5,0,0,5,0
F,45,0,54,4,1,5,1,0,4,0
M,56,0,54,5,1,5,0,2,5,0
M,18,3,54,0,0,4,0,3,2,0
M,35,3,54,4,5,5,5,2,5,3
M,50,3,54,3,2,2,1,5,1,3
M,45,4,54,2,5,0,0,2,4,1
M,35,6,54,1,0,2,0,5,0,0
M,50,6,54,0,0,4,0,0,2,0
F,45,8,54,3,1,1,4,5,0,0
F,18,9,54,4,0,5,0,3,3,3
M,56,9,54,4,0,5,3,0,2,1
M,18,12,54,3,5,3,0,3,3,1
F,35,12,54,5,0,0,0,2,0,0
F,18,14,54,5,0,3,0,2,2,0
M,1,15,54,1,3,3,0,2,2,2
F,18,16,54,3,0,0,4,3,4,4
M,35,16,54,5,0,0,0,4,1,2
M,45,16,54,0,1,2,4,0,1,5
M,18,17,54,0,0,4,0,5,5,2
M,35,17,54,4,3,3,4,0,1,0
