Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
F,18,8,537,0,5,0,3,0,1,4,3
F,18,6,946,5,0,2,0,0,0,1,3
M,50,6,194,3,5,0,0,1,0,4,4
F,1,15,559,2,0,2,5,3,4,2,0
F,18,4,452,5,3,2,0,4,2,1,4
M,35,11,983,1,0,0,5,3,4,1,3
M,56,6,809,1,5,2,0,5,0,0,0
F,1,15,559,2,0,2,5,3,4,2,0
M,50,4,982,2,1,2,0,0,2,3,5
M,45,20,801,0,5,1,1,0,0,5,5
M,35,5,982,1,4,0,0,0,0,1,1
F,25,14,957,5,1,0,1,4,3,3,4
F,56,9,977,0,3,4,5,4,4,4,4
F,25,1,19,4,3,5,0,2,1,3,3
M,50,14,62,2,2,0,0,0,1,5,3
M,45,20,773,0,5,4,5,3,5,4,5
M,45,10,630,4,2,0,1,3,4,1,1
M,45,20,773,0,5,4,5,3,5,4,5
F,45,4,878,5,5,0,1,4,1,0,1
F,45,11,146,1,3,0,3,3,3,3,0
F,25,7,947,5,4,2,0,0,0,2,1
M,56,14,109,2,0,0,0,0,4,4,1
M,18,4,450,2,2,1,4,0,0,1,0
M,50,16,301,3,5,0,0,0,0,2,0
M,35,20,600,4,5,0,5,1,5,5,2
F,50,11,700,3,0,0,0,0,2,0,1
M,35,9,770,5,4,3,4,5,0,3,4
M,56,6,809,1,5,2,0,5,0,0,0
M,35,19,497,2,5,4,5,0,4,2,2
F,18,20,871,3,5,0,0,0,0,4,2
F,18,14,811,3,4,1,0,0,3,4,1
M,50,20,28,4,4,0,0,4,5,3,0
M,35,11,406,0,0,2,5,3,3,3,2
M,35,14,396,2,3,5,2,0,2,0,0
F,45,19,815,2,0,3,2,2,0,5,4
M,45,3,421,0,4,1,3,0,3,2,5
M,25,11,501,4,4,0,0,0,5,4,4
F,56,13,462,4,5,3,4,0,3,5,2
M,35,20,988,0,5,0,0,0,0,2,1
F,25,15,152,5,5,0,5,0,4,2,4
F,25,7,906,0,5,0,3,4,0,5,0
F,56,5,212,0,0,0,3,3,3,0,5
M,50,14,62,2,2,0,0,0,1,5,3
M,45,3,421,0,4,1,3,0,3,2,5
M,45,1,197,4,0,0,0,0,4,1,0
F,56,6,809,3,5,3,0,0,3,4,3
F,18,20,850,4,2,0,0,0,3,2,3
F,18,8,537,0,5,0,3,0,1,4,3
F,50,19,534,5,2,3,5,5,0,1,4
F,35,14,10,0,2,1,3,3,4,1,5
F,56,20,446,0,0,5,3,3,5,4,5
F,18,12,980,1,3,0,0,4,1,0,2
F,25,7,557,5,5,3,2,0,1,4,1
F,45,4,309,0,5,2,0,0,5,3,2
M,45,3,421,0,4,1,3,0,3,2,5
F,35,15,349,0,2,0,1,2,4,0,0
M,50,11,809,1,5,2,2,5,2,5,1
F,18,4,452,5,3,2,0,4,2,1,4
F,50,18,522,4,0,0,4,2,5,1,0
M,56,16,605,0,2,0,2,0,4,0,2
F,25,7,557,5,5,3,2,0,1,4,1
M,50,14,62,2,2,0,0,0,1,5,3
M,50,13,915,1,1,3,0,0,5,2,2
M,35,9,770,5,4,3,4,5,0,3,4
F,35,13,527,2,3,0,3,0,3,1,3
F,56,18,705,3,5,2,5,1,5,2,4
F,56,20,446,0,0,5,3,3,5,4,5
F,45,15,12,3,4,4,0,1,4,0,0
F,1,12,950,2,1,4,1,4,5,2,3
F,18,4,452,5,3,2,0,4,2,1,4
M,50,0,110,4,5,0,0,0,3,1,5
F,35,3,847,1,4,0,0,0,4,3,3
F,56,5,50,0,1,0,0,2,3,5,0
M,45,1,606,4,0,0,0,0,0,3,2
F,18,12,980,1,3,0,0,4,1,0,2
M,35,9,770,5,4,3,4,5,0,3,4
M,25,14,606,4,5,2,3,5,0,1,1
M,50,16,301,3,5,0,0,0,0,2,0
F,25,7,947,5,4,2,0,0,0,2,1
M,45,1,481,5,2,0,4,0,3,3,3
F,50,11,811,4,4,0,0,0,0,4,3
F,50,10,85,4,2,3,4,2,4,3,3
M,35,12,937,2,1,0,3,3,1,0,3
F,35,19,880,0,1,0,5,5,3,1,4
M,56,16,466,3,0,5,2,0,0,5,5
F,56,8,181,1,4,1,0,4,1,5,1
F,45,4,878,5,5,0,1,4,1,0,1
F,50,18,992,0,2,2,1,4,5,5,5
M,25,1,70,4,1,0,4,1,2,3,5
F,25,4,811,3,4,1,0,0,0,3,5
M,56,6,809,1,5,2,0,5,0,0,0
F,45,10,33,1,4,2,4,5,0,3,4
M,56,5,534,1,0,0,0,0,4,2,2
M,35,5,987,3,4,0,0,0,5,4,2
M,35,19,81,0,1,0,0,1,2,3,5
M,1,4,194,2,1,0,3,2,5,0,3
F,25,4,325,2,2,2,4,3,2,2,4
M,1,20,875,4,3,4,3,0,1,2,1
M,50,11,809,1,5,2,2,5,2,5,1
F,56,11,303,4,2,5,2,0,1,3,5
M,35,20,793,3,3,5,0,4,3,1,1
M,56,18,662,1,3,5,1,0,3,5,5
M,56,16,466,3,0,5,2,0,0,5,5
F,50,16,360,1,5,0,3,2,5,1,4
M,35,20,793,3,3,5,0,4,3,1,1
F,35,2,797,0,4,1,0,0,5,2,3
M,35,19,81,0,1,0,0,1,2,3,5
F,35,19,880,0,1,0,5,5,3,1,4
M,56,16,957,0,2,0,0,0,0,5,3
F,1,9,68,4,3,4,2,2,5,3,2
F,56,4,136,4,2,0,0,0,4,1,3
F,50,19,534,5,2,3,5,5,0,1,4
F,45,4,309,0,5,2,0,0,5,3,2
F,35,3,23,0,0,0,4,3,1,5,3
M,18,4,603,2,2,0,4,0,0,4,1
M,56,16,466,3,0,5,2,0,0,5,5
M,50,11,975,2,3,0,0,0,0,1,1
M,50,11,975,2,3,0,0,0,0,1,1
M,45,20,773,0,5,4,5,3,5,4,5
M,45,17,115,2,0,0,1,4,1,0,5
F,18,12,986,5,5,4,5,0,2,0,3
F,18,20,48,0,2,5,5,2,3,4,5
M,25,0,322,3,2,3,0,0,4,0,5
F,45,20,780,1,1,0,5,1,1,3,0
F,45,4,309,0,5,2,0,0,5,3,2
M,35,9,41,0,1,2,2,3,2,4,5
M,25,14,465,4,0,0,1,4,0,5,5
M,50,14,62,2,2,0,0,0,1,5,3
F,25,4,811,3,4,1,0,0,0,3,5
F,18,4,296,5,3,3,5,5,0,5,4
M,56,14,109,2,0,0,0,0,4,4,1
M,56,1,875,1,3,0,3,0,5,2,1
M,35,19,81,0,1,0,0,1,2,3,5
F,50,10,378,0,3,0,5,5,2,5,0
M,56,3,372,3,1,3,0,0,4,3,4
M,56,7,557,5,3,0,2,0,2,5,2
M,45,18,115,2,2,4,0,0,5,5,5
M,45,20,773,0,5,4,5,3,5,4,5
M,35,20,600,4,5,0,5,1,5,5,2
F,50,8,207,0,1,3,2,2,3,1,2
F,1,0,109,2,1,0,2,1,0,3,3
F,1,9,809,4,0,0,0,0,4,3,3
F,35,3,847,1,4,0,0,0,4,3,3
M,35,12,6,5,3,5,0,2,4,0,5
M,56,16,957,0,2,0,0,0,0,5,3
F,56,4,136,4,2,0,0,0,4,1,3
M,25,14,606,4,5,2,3,5,0,1,1
F,56,3,912,1,1,1,0,0,0,2,5
M,18,4,603,2,2,0,4,0,0,4,1
F,18,5,110,4,2,0,0,0,0,1,2
F,25,1,19,4,3,5,0,2,1,3,3
M,35,0,926,3,2,0,5,2,1,4,0
M,35,20,988,0,5,0,0,0,0,2,1
M,25,11,501,4,4,0,0,0,5,4,4
M,56,17,370,2,4,0,0,0,4,0,4
M,18,6,826,2,3,3,2,0,3,1,0
M,45,1,197,4,0,0,0,0,4,1,0
F,45,4,309,0,5,2,0,0,5,3,2
F,35,20,942,2,5,0,2,2,1,3,1
M,56,3,326,5,1,2,5,1,5,1,3
M,35,11,983,1,0,0,5,3,4,1,3
M,56,3,372,3,1,3,0,0,4,3,4
M,25,14,606,4,5,2,3,5,0,1,1
M,45,20,773,0,5,4,5,3,5,4,5
M,45,8,285,5,3,3,4,0,0,1,1
M,1,16,946,3,0,0,0,2,3,1,2
M,50,18,988,1,0,0,0,0,0,2,1
F,45,20,780,1,1,0,5,1,1,3,0
F,35,11,662,4,3,1,2,4,0,0,5
M,56,16,466,3,0,5,2,0,0,5,5
F,45,19,6,5,5,1,0,0,0,0,2
F,56,18,581,2,0,2,0,4,0,3,3
F,56,18,705,3,5,2,5,1,5,2,4
F,56,5,212,0,0,0,3,3,3,0,5
M,35,5,777,5,1,0,4,4,2,1,3
M,1,16,946,3,0,0,0,2,3,1,2
F,45,20,144,1,0,5,4,5,2,3,3
M,35,0,926,3,2,0,5,2,1,4,0
M,50,0,110,4,5,0,0,0,3,1,5
F,35,3,23,0,0,0,4,3,1,5,3
F,35,4,925,3,0,0,0,0,2,1,2
F,35,13,985,1,5,0,4,5,5,5,1
F,50,1,20,2,0,0,1,0,0,3,5
F,45,0,473,5,1,0,0,1,0,2,0
M,50,9,53,1,1,0,1,0,3,2,3
F,25,3,630,3,2,3,4,2,0,1,3
F,18,15,297,3,4,3,1,2,4,5,2
F,1,9,68,4,3,4,2,2,5,3,2
M,35,2,228,3,0,0,0,0,0,2,5
F,18,13,222,4,1,0,2,2,1,1,5
F,18,14,811,3,4,1,0,0,3,4,1
M,45,17,584,2,0,0,2,4,1,4,5
M,45,14,924,0,2,4,5,0,1,5,2
M,25,9,274,3,4,0,0,0,4,1,0
M,35,20,988,0,5,0,0,0,0,2,1
F,45,1,878,1,4,4,5,0,0,4,0
M,35,12,937,2,1,0,3,3,1,0,3
M,45,3,421,0,4,1,3,0,3,2,5
M,1,0,62,3,1,0,0,0,1,5,3
F,1,13,970,5,4,1,1,4,0,0,5
F,25,12,469,5,3,4,0,0,3,0,5
F,18,19,465,2,0,0,0,0,3,4,1
F,50,12,480,0,2,0,3,5,5,5,3
M,56,20,803,0,0,0,0,4,5,1,1
F,35,2,765,2,5,1,5,0,2,1,5
M,18,7,540,1,1,0,4,4,3,0,5
F,50,8,207,0,1,3,2,2,3,1,2
F,18,20,466,5,3,0,4,0,0,0,5
M,18,20,778,4,4,0,3,0,0,5,1
M,56,6,946,2,0,0,4,5,0,1,4
M,1,2,630,5,3,0,5,1,1,0,5
F,18,20,382,3,3,3,3,1,5,1,2
M,35,11,406,0,0,2,5,3,3,3,2
F,25,4,811,3,4,1,0,0,0,3,5
F,18,12,986,5,5,4,5,0,2,0,3
M,50,16,301,3,5,0,0,0,0,2,0
F,25,12,740,2,0,1,2,1,3,0,2
F,35,0,685,3,0,0,1,3,4,1,3
M,35,1,262,4,3,1,2,0,4,1,3
M,18,4,959,4,3,0,0,0,0,1,4
F,35,15,30,4,5,0,2,5,0,3,4
F,45,18,863,3,4,0,1,1,0,2,1
F,35,3,775,0,3,2,4,3,0,1,2
F,25,4,811,3,4,1,0,0,0,3,5
F,45,20,931,2,1,2,1,4,4,1,0
M,45,8,285,5,3,3,4,0,0,1,1
M,35,2,701,5,4,0,2,5,2,3,2
F,45,4,878,5,5,0,1,4,1,0,1
F,18,14,811,3,4,1,0,0,3,4,1
M,35,18,801,4,5,0,3,3,0,1,2
M,18,7,485,2,0,0,3,2,4,5,4
F,1,6,452,3,2,0,0,0,3,3,5
F,56,6,752,4,0,3,0,0,0,4,1
M,45,1,606,4,0,0,0,0,0,3,2
M,56,16,786,0,4,2,3,2,0,5,3
M,45,1,606,4,0,0,0,0,0,3,2
M,56,5,534,1,0,0,0,0,4,2,2
F,18,0,18,2,3,2,4,0,0,0,3
M,25,14,606,4,5,2,3,5,0,1,1
F,25,16,468,2,3,2,1,4,1,0,5
F,35,12,975,3,3,5,0,1,3,1,1
M,25,8,581,2,1,0,0,0,0,2,3
F,35,3,775,0,3,2,4,3,0,1,2
F,1,9,68,4,3,4,2,2,5,3,2
F,1,15,559,2,0,2,5,3,4,2,0
F,18,4,452,5,3,2,0,4,2,1,4
M,18,4,450,2,2,1,4,0,0,1,0
F,45,15,12,3,4,4,0,1,4,0,0
F,56,6,946,2,4,4,0,2,4,1,0
M,25,17,30,3,1,0,5,5,1,1,4
M,18,4,450,2,2,1,4,0,0,1,0
M,35,2,701,5,4,0,2,5,2,3,2
M,50,11,975,2,3,0,0,0,0,1,1
M,56,10,297,1,4,0,0,0,0,3,2
F,56,6,752,4,0,3,0,0,0,4,1
M,1,4,965,4,3,2,3,4,3,4,3
M,35,16,63,0,2,2,2,5,4,0,0
F,18,20,850,4,2,0,0,0,3,2,3
F,56,12,328,3,0,0,3,2,2,4,3
F,25,11,302,1,2,5,4,0,0,2,0
M,56,4,98,3,2,3,5,3,0,1,2
M,56,5,765,1,2,3,4,0,5,2,5
F,35,13,109,2,0,2,4,3,0,0,2
F,1,9,809,4,0,0,0,0,4,3,3
M,1,20,115,1,0,0,4,0,5,5,3
F,35,15,349,0,2,0,1,2,4,0,0
M,56,6,809,1,5,2,0,5,0,0,0
M,35,2,701,5,4,0,2,5,2,3,2
M,25,14,161,4,0,4,2,0,3,3,3
M,25,10,215,5,4,4,1,0,1,1,0
M,50,3,847,3,3,3,0,0,3,2,0
F,1,13,970,5,4,1,1,4,0,0,5
F,25,8,580,1,2,5,1,0,5,2,5
F,35,2,797,0,4,1,0,0,5,2,3
F,50,1,334,2,4,1,3,0,2,0,4
M,56,6,604,1,3,0,0,0,4,2,5
M,56,3,194,3,5,0,0,0,4,0,2
M,1,14,209,2,1,1,3,0,0,0,0
M,50,18,16,4,3,0,5,0,4,3,0
M,56,10,297,1,4,0,0,0,0,3,2
M,56,3,326,5,1,2,5,1,5,1,3
F,18,4,495,4,5,0,3,5,0,3,4
M,25,15,923,1,5,3,1,4,0,5,0
M,18,10,297,3,1,0,0,0,0,3,2
F,50,18,992,0,2,2,1,4,5,5,5
F,25,20,618,2,2,4,3,2,0,2,0
M,50,19,959,4,3,0,0,4,4,1,0
F,50,14,990,3,2,5,2,4,4,5,2
F,1,10,497,5,5,0,2,1,1,2,5
F,1,2,122,0,0,0,0,0,0,2,4
F,45,19,85,5,2,0,4,4,4,3,2
F,35,15,941,2,5,5,1,4,0,1,3
F,18,0,907,1,2,0,4,0,5,2,4
F,56,19,180,5,3,4,1,0,0,2,4
M,35,5,108,4,3,4,3,0,1,2,3
F,56,5,212,0,0,0,3,3,3,0,5
M,56,3,372,3,1,3,0,0,4,3,4
M,25,20,773,4,5,1,1,4,5,1,1
F,56,19,180,5,3,4,1,0,0,2,4
F,35,2,300,5,4,0,4,5,2,5,1
F,45,20,931,2,1,2,1,4,4,1,0
F,35,2,300,5,4,0,4,5,2,5,1
M,35,5,777,5,1,0,4,4,2,1,3
M,56,6,495,0,5,0,0,4,4,0,5
F,56,14,313,3,4,1,2,5,1,0,4
F,25,7,215,0,3,1,2,4,3,5,4
M,25,1,838,4,1,0,1,2,5,3,5
F,25,17,245,4,1,2,0,5,1,2,0
M,50,18,275,5,0,0,0,0,4,0,0
M,45,17,584,2,0,0,2,4,1,4,5
F,25,3,83,3,3,1,4,1,5,5,5
M,35,5,982,1,4,0,0,0,0,1,1
F,56,9,847,2,0,5,0,1,3,2,2
M,25,0,322,3,2,3,0,0,4,0,5
F,25,14,740,2,3,3,3,2,4,4,4
M,50,16,301,3,5,0,0,0,0,2,0
F,1,19,610,2,4,0,4,0,1,1,2
M,56,1,112,0,4,4,0,0,5,1,4
F,56,8,12,1,4,1,0,4,0,0,2
F,50,18,965,1,4,2,0,0,3,2,5
M,56,1,279,1,1,0,0,4,1,3,4
M,35,5,108,4,3,4,3,0,1,2,3
F,45,20,931,2,1,2,1,4,4,1,0
M,56,16,786,0,4,2,3,2,0,5,3
M,35,2,701,5,4,0,2,5,2,3,2
F,50,8,301,5,2,0,0,0,5,4,1
F,35,15,30,4,5,0,2,5,0,3,4
M,25,2,306,5,3,0,5,0,2,4,1
M,1,18,535,4,5,4,3,2,0,5,0
M,25,7,273,4,2,5,5,5,1,5,0
M,25,4,53,1,0,0,0,0,0,3,0
M,35,5,108,4,3,4,3,0,1,2,3
F,50,14,990,3,2,5,2,4,4,5,2
F,18,20,466,5,3,0,4,0,0,0,5
F,25,20,618,2,2,4,3,2,0,2,0
M,18,4,603,2,2,0,4,0,0,4,1
F,25,4,325,2,2,2,4,3,2,2,4
F,18,12,986,5,5,4,5,0,2,0,3
M,50,20,681,5,4,0,1,4,4,0,0
F,18,20,850,4,2,0,0,0,3,2,3
F,18,13,966,1,1,0,1,1,3,5,0
M,45,18,220,5,0,1,4,2,0,1,4
M,25,5,843,1,1,3,2,4,3,1,5
F,45,4,309,0,5,2,0,0,5,3,2
M,50,18,275,5,0,0,0,0,4,0,0
F,56,1,220,2,0,0,0,0,2,1,4
M,56,6,604,1,3,0,0,0,4,2,5
F,56,6,946,2,4,4,0,2,4,1,0
F,56,19,180,5,3,4,1,0,0,2,4
M,35,11,983,1,0,0,5,3,4,1,3
F,50,17,284,1,2,1,3,0,4,1,3
F,35,0,62,0,4,4,0,1,5,5,2
F,25,11,168,1,4,0,0,0,5,4,3
M,50,11,975,2,3,0,0,0,0,1,1
F,35,14,10,0,2,1,3,3,4,1,5
F,18,5,110,4,2,0,0,0,0,1,2
M,25,5,974,0,0,0,0,5,0,5,1
M,50,19,537,3,5,3,3,3,1,3,4
M,35,7,109,5,0,1,4,4,3,1,2
F,35,3,820,0,3,4,1,5,3,1,5
M,35,7,109,5,0,1,4,4,3,1,2
M,45,9,461,3,0,3,1,0,4,4,3
F,18,19,465,2,0,0,0,0,3,4,1
M,56,5,765,1,2,3,4,0,5,2,5
F,50,0,550,5,4,3,4,0,4,2,5
M,1,3,820,0,3,0,0,0,3,3,2
F,45,19,85,5,2,0,4,4,4,3,2
M,18,7,540,1,1,0,4,4,3,0,5
M,18,16,790,2,0,0,3,0,0,4,5
F,25,12,740,2,0,1,2,1,3,0,2
M,35,15,347,1,2,0,4,1,3,3,1
F,35,0,685,3,0,0,1,3,4,1,3
F,45,11,146,1,3,0,3,3,3,3,0
F,35,8,605,5,1,0,0,0,3,1,2
M,18,4,450,2,2,1,4,0,0,1,0
M,1,4,965,4,3,2,3,4,3,4,3
M,18,16,790,2,0,0,3,0,0,4,5
M,45,13,201,0,4,3,2,0,4,1,3
M,1,10,959,4,1,1,0,0,1,1,1
M,25,13,949,1,5,0,3,4,0,1,0
M,35,7,109,5,0,1,4,4,3,1,2
M,35,3,794,1,2,1,4,0,3,5,1
M,50,9,53,1,1,0,1,0,3,2,3
M,35,9,77,1,5,0,2,4,1,5,0
M,45,9,461,3,0,3,1,0,4,4,3
M,56,3,372,3,1,3,0,0,4,3,4
M,56,10,462,2,3,5,0,0,3,5,2
F,50,10,378,0,3,0,5,5,2,5,0
F,25,0,704,4,1,0,0,0,0,0,0
F,35,9,944,0,5,3,0,0,4,0,0
M,18,6,761,0,2,0,0,0,3,0,2
F,35,3,23,0,0,0,4,3,1,5,3
M,50,16,301,3,5,0,0,0,0,2,0
M,35,11,983,1,0,0,5,3,4,1,3
M,56,1,761,0,2,5,0,0,0,0,2
M,45,19,130,5,4,0,0,0,3,3,3
M,56,1,279,1,1,0,0,4,1,3,4
M,35,0,847,4,3,2,0,4,0,1,3
M,18,6,705,5,0,4,0,4,4,5,4
F,35,19,880,0,1,0,5,5,3,1,4
M,25,15,485,5,1,0,0,0,2,1,4
F,25,17,761,3,0,3,0,2,0,0,5
M,56,18,662,1,3,5,1,0,3,5,5
F,56,14,132,3,3,0,0,0,0,4,0
F,50,16,360,1,5,0,3,2,5,1,4
M,35,5,108,4,3,4,3,0,1,2,3
F,50,19,534,5,2,3,5,5,0,1,4
F,25,12,469,5,3,4,0,0,3,0,5
M,25,11,815,4,3,4,0,0,1,0,1
F,18,13,966,1,1,0,1,1,3,5,0
M,56,17,370,2,4,0,0,0,4,0,4
F,1,15,980,0,3,4,0,1,1,2,3
M,35,20,559,3,5,4,2,5,5,0,0
M,50,18,275,5,0,0,0,0,4,0,0
M,25,2,122,0,0,3,0,0,0,2,1
M,50,2,285,5,5,0,1,1,2,1,4
F,45,20,780,1,1,0,5,1,1,3,0
M,1,0,461,3,0,5,1,0,5,0,3
M,56,19,973,2,5,1,5,0,2,0,1
F,56,13,462,4,5,3,4,0,3,5,2
F,50,1,20,2,0,0,1,0,0,3,5
F,56,16,15,0,1,0,4,0,0,3,5
F,50,12,549,3,1,1,0,4,4,4,1
F,1,6,452,3,2,0,0,0,3,3,5
M,50,14,62,2,2,0,0,0,1,5,3
F,25,7,906,0,5,0,3,4,0,5,0
M,35,12,198,3,3,0,4,0,0,0,5
F,35,7,660,3,2,0,4,0,0,2,5
M,25,0,322,3,2,3,0,0,4,0,5
F,56,4,136,4,2,0,0,0,4,1,3
F,35,4,730,5,4,0,5,5,5,4,0
M,50,11,601,3,1,0,0,3,5,2,0
F,56,16,680,1,0,2,1,4,0,2,4
F,18,5,110,4,2,0,0,0,0,1,2
F,50,13,584,3,1,5,2,0,3,3,5
M,35,18,801,4,5,0,3,3,0,1,2
F,50,7,933,5,3,1,0,1,0,4,5
F,50,6,220,1,5,0,0,2,3,3,4
M,35,18,211,1,3,1,1,2,1,4,1
F,18,6,946,5,0,2,0,0,0,1,3
M,50,6,122,0,0,0,0,5,0,2,1
M,18,16,87,0,1,0,3,5,3,1,1
F,18,12,980,1,3,0,0,4,1,0,2
F,50,8,301,5,2,0,0,0,5,4,1
M,56,10,50,2,0,0,0,0,0,1,3
F,35,11,181,5,1,1,1,4,3,0,4
F,35,9,452,5,2,3,0,0,3,0,2
M,25,15,301,3,3,0,4,0,0,2,2
F,25,9,301,5,3,2,5,4,0,3,4
F,25,3,921,3,3,0,4,0,0,4,5
M,56,18,662,1,3,5,1,0,3,5,5
