"Gender","Age","Occupation","ZIP-code","260","1097","1750","2021","2093","2105","2628","2968"
"M",25,7,136,5,1,1,3,1,5,1,0
"F",25,7,140,4,1,0,4,3,0,5,4
"F",25,7,140,4,4,0,0,0,5,3,0
"F",25,7,140,5,5,0,0,0,0,3,0
"F",25,7,140,1,1,3,5,3,5,5,3
"F",25,7,140,2,5,0,4,0,2,0,0
"F",25,7,140,4,2,0,1,4,4,4,4
"F",25,7,140,2,0,5,3,0,0,2,2
"F",25,7,140,3,5,5,4,4,2,3,4
"F",25,7,140,0,0,3,1,5,2,0,3
"F",25,7,140,1,2,2,2,5,2,5,1
"F",25,7,140,5,1,3,1,5,0,1,2
"M",25,7,152,4,4,0,3,0,5,1,0
"M",25,7,152,1,4,2,3,3,0,0,0
"M",25,7,152,1,1,0,4,0,5,2,0
"M",25,7,152,4,4,4,3,3,3,5,0
"M",25,7,152,4,2,0,3,3,0,3,4
"M",25,7,152,5,0,0,5,3,4,1,3
"M",25,7,152,0,4,5,0,4,3,4,0
"M",25,7,152,4,5,0,0,4,4,3,2
"M",25,7,152,1,4,3,5,3,4,4,5
"M",25,7,152,0,0,3,1,5,0,2,3
"M",25,7,152,1,2,0,0,5,5,3,4
"M",25,7,152,1,3,0,0,5,4,0,5
"M",25,7,152,2,2,1,0,0,5,0,0
"M",25,7,152,5,3,1,2,0,5,3,1
"M",25,7,152,1,4,5,0,0,5,5,3
"M",25,7,152,0,1,4,0,0,0,5,0
"M",25,7,152,5,1,1,1,3,4,1,1
"M",25,7,152,2,1,0,0,3,0,5,1
"M",25,7,152,0,5,0,5,3,4,0,0
"M",25,7,152,4,3,1,0,2,0,0,0
"F",25,7,194,4,4,0,0,0,0,4,0
"F",25,7,194,2,3,0,0,3,4,5,0
"F",25,7,194,3,3,2,5,3,2,3,3
"F",25,7,194,0,3,0,0,0,4,5,0
"F",25,7,194,2,5,0,2,2,4,3,1
"F",25,7,194,2,4,0,3,0,2,5,1
"F",25,7,194,5,2,4,0,4,3,1,2
"F",25,7,194,4,4,1,3,3,0,0,3
"F",25,7,194,0,3,0,4,3,4,1,5
"F",18,7,200,5,2,0,0,0,3,0,4
"F",18,7,200,5,5,0,0,4,5,0,3
"F",18,7,200,5,4,0,0,0,5,4,5
"F",18,7,200,5,5,5,5,4,5,1,3
"F",18,7,200,5,3,5,5,2,2,4,1
"F",18,7,200,2,0,0,3,4,0,3,0
"F",18,7,200,1,0,0,5,3,2,5,1
"F",18,7,200,3,3,4,0,2,1,5,4
"F",18,7,200,2,5,0,2,1,2,3,2
"F",18,7,200,1,1,0,4,2,5,1,4
"F",18,7,200,4,5,4,3,3,3,4,5
"M",25,7,273,0,5,0,2,5,4,3,1
"M",25,7,273,2,3,5,3,0,4,0,0
"M",25,7,273,0,0,5,0,4,4,3,4
"M",25,7,273,2,1,0,1,0,5,3,0
"M",25,7,273,0,3,0,4,3,3,2,4
"M",25,7,273,4,2,2,3,3,5,0,4
"M",25,7,273,5,5,0,1,0,2,0,0
"M",25,7,273,2,0,1,3,0,0,3,0
"M",25,7,273,5,1,0,3,0,5,4,1
"M",25,7,273,3,3,0,3,4,5,2,5
"M",25,7,273,2,3,5,0,0,3,3,0
"M",25,7,273,1,0,0,1,0,2,0,5
"M",25,7,273,3,1,4,0,0,2,5,5
"M",25,7,273,5,5,0,0,4,2,3,4
"M",25,7,273,1,3,4,3,0,4,5,3
"M",25,7,273,1,4,0,1,2,0,5,3
"M",25,7,273,1,0,1,5,3,5,0,3
"M",25,7,273,0,1,5,1,5,4,3,0
"M",25,7,273,4,3,1,4,0,1,0,0
"M",25,7,273,5,4,4,0,0,5,3,1
"M",25,7,273,5,5,0,5,4,3,3,4
"M",25,7,273,1,4,0,0,5,3,0,1
"M",25,7,273,0,3,0,3,3,0,4,2
"M",25,7,273,2,3,1,4,2,3,4,4
"M",25,7,273,2,1,3,5,3,4,4,4
"M",25,7,273,4,0,0,0,2,4,3,5
"M",25,7,273,5,2,0,3,1,0,3,3
"M",25,7,273,5,5,1,1,3,0,0,4
"M",25,7,273,1,5,0,4,5,5,1,0
"M",25,7,273,5,2,0,0,0,4,3,5
"M",25,7,273,4,4,3,1,1,3,5,2
"M",25,7,273,5,1,0,3,3,0,5,5
"M",25,7,273,1,0,1,0,0,3,3,3
"M",25,7,273,3,1,0,0,0,5,0,0
"M",25,7,273,2,3,4,1,3,0,1,4
"M",25,7,273,5,0,1,0,4,3,5,0
"M",25,7,273,5,4,1,0,0,4,3,0
"M",25,7,273,4,0,4,4,2,3,3,4
"M",25,7,273,5,3,0,4,3,1,4,1
"M",25,7,273,0,3,0,0,0,0,4,1
"M",25,7,273,5,2,3,0,0,3,0,5
"F",18,7,309,4,1,4,0,0,3,5,0
"F",18,7,309,3,5,5,0,5,3,1,4
"F",18,7,309,5,3,0,2,1,3,5,4
"F",18,7,309,0,0,0,3,4,5,3,0
"F",18,7,309,5,2,3,0,0,5,5,4
"F",18,7,309,5,1,0,3,4,0,3,4
"F",18,7,309,1,2,0,2,1,3,4,3
"F",18,7,309,4,5,1,5,3,2,4,4
"F",18,7,309,5,5,5,1,5,5,4,2
"F",18,7,309,4,4,0,1,4,3,0,1
"F",18,7,309,0,5,4,4,2,5,4,1
"F",18,7,309,0,3,5,2,0,0,2,2
"F",35,7,376,1,5,3,1,5,4,1,2
"F",35,7,376,3,3,0,1,2,3,0,3
"F",35,7,376,3,5,0,0,4,5,5,5
"F",35,7,376,1,2,1,3,0,2,1,4
"F",35,7,376,5,3,5,0,3,2,3,0
"F",35,7,376,4,5,0,3,3,0,5,4
"F",35,7,376,3,1,2,4,0,3,5,4
"F",35,7,376,4,4,1,0,0,0,3,0
"F",35,7,376,1,4,1,3,3,4,0,0
"F",35,7,376,2,4,1,3,3,3,0,5
"F",35,7,376,2,0,1,5,0,3,2,0
"F",35,7,376,0,0,1,3,4,1,1,1
"F",35,7,376,5,0,3,2,5,3,1,3
"F",35,7,376,2,3,2,2,0,5,2,0
"F",25,7,382,0,3,1,4,0,3,4,4
"F",25,7,382,5,4,0,4,0,4,0,0
"F",25,7,382,5,2,5,3,3,3,5,4
"F",25,7,382,4,4,3,3,4,3,2,2
"F",25,7,382,5,0,3,1,0,0,2,5
"F",25,7,382,2,5,0,1,3,5,4,5
"F",25,7,382,3,2,0,3,3,5,1,5
"F",25,7,382,3,3,3,4,5,3,1,5
"F",25,7,41,4,4,0,5,0,0,3,3
"F",25,7,41,4,1,3,2,5,0,4,4
"F",25,7,41,1,1,0,3,3,2,0,3
"F",25,7,41,2,1,5,5,3,0,2,5
"F",25,7,41,0,1,1,3,0,1,0,2
"F",25,7,41,3,1,5,0,0,4,3,4
"F",25,7,41,5,5,1,4,0,2,4,0
"F",25,7,41,1,2,4,3,0,1,5,3
"F",25,7,41,0,3,0,1,3,3,4,4
"F",25,7,41,0,4,0,0,0,0,2,4
"F",25,7,41,4,3,2,3,3,0,5,0
"F",25,7,41,5,2,3,2,2,0,0,3
"F",25,7,41,2,1,2,3,0,3,5,5
"F",25,7,41,0,2,1,3,0,5,1,4
"F",25,7,41,2,3,2,3,0,2,5,5
"F",25,7,41,2,5,5,1,3,2,5,1
"F",25,7,41,4,5,1,3,3,4,0,2
"F",25,7,434,2,1,0,4,0,4,0,3
"F",25,7,434,0,4,1,0,0,2,4,3
"F",25,7,434,4,4,1,4,0,4,5,0
"F",25,7,434,5,3,2,1,3,1,4,0
"F",25,7,434,2,5,1,3,0,2,3,5
"F",25,7,434,5,4,2,0,0,2,0,4
"F",25,7,434,2,2,5,5,2,4,5,5
"F",25,7,434,3,4,5,2,5,5,5,2
"F",25,7,434,1,1,3,5,2,4,4,3
"F",25,7,434,0,2,5,4,5,3,0,4
"F",25,7,434,1,4,3,3,3,1,0,0
"F",25,7,434,5,1,3,5,3,4,4,5
"F",25,7,434,5,5,1,5,2,4,3,5
"F",25,7,434,2,1,0,1,0,0,3,4
"F",25,7,434,0,4,0,0,0,5,4,0
"F",25,7,434,5,2,4,0,0,4,5,0
"F",25,7,434,4,1,3,4,5,2,1,1
"F",25,7,434,3,5,1,1,3,2,1,0
"F",25,7,434,5,4,0,0,0,0,0,4
"M",25,7,436,5,0,2,0,0,5,1,4
"M",25,7,436,5,5,5,0,0,2,0,3
"M",25,7,436,5,3,1,2,0,4,0,2
"M",25,7,436,1,4,3,4,2,4,0,1
"M",25,7,436,5,2,5,2,5,0,5,2
"M",25,7,436,4,4,2,0,0,5,4,4
"M",25,7,436,5,0,0,0,0,0,0,0
"M",25,7,436,3,1,0,4,4,4,2,1
"M",25,7,436,5,0,0,3,4,4,5,4
"M",25,7,436,3,3,1,3,0,2,5,4
"M",25,7,436,5,3,0,0,0,0,3,1
"M",25,7,436,5,4,4,0,0,0,4,4
"M",25,7,436,0,4,4,2,1,2,5,2
"M",25,7,436,5,4,5,2,0,2,4,4
"M",25,7,436,5,1,4,4,0,4,1,4
"M",25,7,436,5,3,1,0,5,0,0,4
"M",25,7,436,3,4,4,4,5,4,3,0
"M",25,7,436,5,5,1,0,0,1,0,0
"M",25,7,436,3,0,0,5,3,4,3,0
"M",25,7,436,5,0,1,0,0,4,1,1
"M",25,7,436,5,4,1,2,5,2,5,0
"M",25,7,436,2,0,0,4,0,2,4,0
"M",18,7,493,5,5,5,3,4,5,3,1
"M",18,7,493,5,3,2,5,2,2,4,3
"M",18,7,493,5,2,0,0,0,0,0,4
"M",18,7,493,2,5,0,4,3,1,1,4
"M",18,7,493,4,5,3,5,5,2,0,0
"M",18,7,493,5,3,3,5,3,3,4,4
"M",18,7,493,2,3,0,4,2,5,4,3
"M",18,7,493,5,2,5,1,4,3,5,3
"M",18,7,493,5,2,3,5,2,3,3,1
"M",18,7,493,4,4,1,3,0,4,1,5
"M",18,7,493,4,5,0,1,0,5,3,1
"M",18,7,493,3,3,3,4,5,5,1,0
"M",18,7,493,3,3,2,5,3,4,4,4
"M",18,7,493,5,2,2,4,0,2,4,4
"M",25,7,551,5,0,3,1,2,0,4,3
"M",25,7,551,5,4,0,2,4,0,1,4
"M",25,7,551,2,3,3,1,3,3,3,0
"M",25,7,551,5,0,0,3,5,5,3,4
"M",25,7,551,4,3,0,4,2,4,3,3
"M",25,7,551,2,0,3,5,3,0,4,1
"M",25,7,551,3,1,5,2,5,2,3,4
"M",25,7,551,5,2,0,4,0,5,4,3
"M",25,7,551,5,2,1,0,0,4,1,0
"M",25,7,551,3,0,0,0,2,2,3,0
"M",25,7,551,2,5,5,2,5,1,4,1
"M",25,7,551,1,1,5,2,3,3,4,0
"M",25,7,551,4,0,0,0,0,3,1,0
"M",25,7,551,5,1,2,4,2,4,2,5
"M",25,7,551,2,1,5,5,2,1,5,3
"M",25,7,551,5,3,1,3,2,3,1,0
"M",25,7,551,4,0,5,2,1,4,4,5
"M",25,7,551,5,0,0,0,0,3,1,0
"M",25,7,551,5,4,1,3,4,3,4,2
"M",25,7,551,4,5,4,5,3,4,3,4
"M",25,7,551,4,3,1,4,0,0,0,0
"M",25,7,551,4,4,0,4,5,0,0,4
"M",25,7,551,1,0,0,1,1,1,2,3
"M",25,7,551,1,4,0,4,3,4,4,0
"M",25,7,551,4,1,3,3,0,2,1,5
"F",45,7,601,5,2,5,4,4,3,4,3
"F",45,7,601,5,4,0,0,0,0,4,0
"F",45,7,601,5,4,0,0,0,2,1,4
"F",45,7,601,5,4,0,0,0,2,1,3
"F",45,7,601,5,2,5,2,5,5,5,1
"F",45,7,601,5,2,2,5,2,3,0,1
"F",45,7,601,5,5,0,0,0,1,3,1
"F",45,7,601,2,5,5,1,3,4,5,3
"F",45,7,601,5,1,1,1,2,4,1,3
"F",45,7,601,2,0,1,3,4,5,1,3
"F",45,7,601,5,5,0,0,0,4,0,0
"F",45,7,601,1,5,2,2,5,0,5,1
"F",25,7,705,2,5,5,2,0,3,1,2
"F",25,7,705,0,5,1,5,2,5,0,2
"F",25,7,705,3,0,0,0,4,0,0,5
"F",25,7,705,2,5,1,4,2,5,3,0
"F",25,7,705,1,5,1,3,3,0,0,4
"F",25,7,705,1,1,3,1,3,1,4,4
"F",25,7,705,0,0,5,3,5,5,3,1
"F",25,7,705,4,0,0,0,0,4,5,0
"F",25,7,705,2,4,5,0,0,5,3,1
"F",25,7,705,3,4,0,0,4,3,3,0
"F",25,7,705,1,1,2,0,4,1,1,5
"F",25,7,705,5,0,0,0,0,4,4,4
"F",25,7,705,3,4,0,4,4,5,0,5
"F",25,7,705,2,5,1,5,1,0,3,4
"F",25,7,705,5,0,0,2,5,4,4,5
"F",25,7,705,2,3,0,4,4,1,3,2
"F",25,7,705,4,1,0,3,3,0,2,1
"F",25,7,705,4,5,1,0,0,3,0,5
"M",18,7,775,0,0,1,0,0,4,5,0
"M",18,7,775,0,4,3,3,3,4,4,1
"M",18,7,775,5,2,3,0,4,2,3,0
"M",18,7,775,5,1,5,3,4,3,3,2
"M",18,7,775,5,1,3,0,4,2,3,2
"M",18,7,775,3,4,1,0,0,2,4,0
"M",18,7,775,5,0,5,5,3,0,4,3
"M",18,7,775,0,0,0,5,2,5,4,5
"M",18,7,775,1,1,5,3,3,0,4,0
"M",18,7,775,1,5,5,3,0,0,5,3
"M",18,7,775,5,3,1,0,0,3,2,0
"M",18,7,775,1,3,1,1,5,1,0,1
"M",18,7,775,5,2,1,1,5,2,3,4
"M",18,7,775,2,2,3,5,2,3,3,0
"M",18,7,775,5,0,1,0,0,2,0,5
"M",18,7,775,2,2,0,3,3,4,4,4
"M",18,7,775,2,5,0,2,5,4,3,5
"M",18,7,775,5,0,1,0,0,5,4,0
"M",18,7,775,5,0,3,2,2,2,4,1
"M",18,7,775,5,0,0,0,0,2,4,1
"M",18,7,775,0,4,1,2,5,3,5,0
"M",18,7,775,0,4,0,3,3,2,0,0
"M",18,7,775,4,5,4,0,2,1,1,1
"M",18,7,775,5,0,3,0,0,0,5,4
"M",18,7,775,4,0,1,0,0,5,5,5
"M",18,7,775,5,0,1,0,0,1,2,4
"M",18,7,775,0,5,0,2,1,2,3,2
"F",1,7,777,0,5,5,2,2,5,4,4
"F",1,7,777,4,0,3,0,0,3,5,4
"F",1,7,777,4,0,1,5,2,2,3,2
"F",1,7,777,2,4,5,1,3,4,4,0
"F",1,7,777,0,0,0,1,5,3,4,4
"F",1,7,777,5,1,0,3,0,2,1,0
"F",1,7,777,5,1,4,0,0,4,4,4
"F",1,7,777,1,1,4,4,2,4,3,4
"F",1,7,777,2,3,2,2,5,1,5,0
"F",1,7,777,4,5,1,1,3,0,3,1
"F",1,7,777,0,1,5,0,0,5,4,1
"F",1,7,777,4,0,1,0,0,4,0,0
"F",1,7,777,5,1,0,0,0,2,0,1
"M",18,7,793,1,1,4,4,3,1,1,1
"M",18,7,793,0,3,0,0,0,2,0,0
"M",18,7,793,4,2,1,0,5,2,0,0
"M",18,7,793,0,5,2,3,3,0,0,1
"M",18,7,793,2,2,0,3,0,4,5,5
"M",18,7,793,0,1,2,0,0,0,1,2
"M",18,7,793,2,1,4,5,2,4,3,4
"M",18,7,793,2,3,3,3,4,4,4,2
"M",18,7,793,1,0,3,0,0,2,0,0
"M",18,7,793,2,2,5,0,3,4,1,3
"M",18,7,793,2,1,5,2,0,5,3,5
"M",18,7,793,1,2,3,3,3,0,4,4
"M",18,7,793,5,0,1,2,5,0,0,5
"M",18,7,793,4,3,3,3,0,1,1,3
"M",18,7,793,5,5,5,2,2,0,4,4
"M",18,7,793,2,5,0,0,0,3,1,2
"M",18,7,793,3,0,3,4,3,0,4,3
"M",18,7,793,1,4,0,0,3,0,3,1
"M",1,7,794,5,2,1,4,3,0,0,4
"M",1,7,794,4,0,5,3,0,3,5,5
"M",1,7,794,4,5,0,0,4,2,4,1
"M",1,7,794,0,5,0,0,4,0,3,0
"M",1,7,794,2,1,1,4,2,3,4,4
"M",1,7,794,0,5,5,0,5,2,0,4
"M",1,7,794,5,4,3,4,2,0,3,4
"M",1,7,794,0,0,1,0,0,4,0,4
"F",18,7,856,5,3,2,1,5,5,2,4
"F",18,7,856,4,5,0,0,0,0,1,3
"F",18,7,856,0,5,4,4,3,2,4,1
"F",18,7,856,5,4,2,0,0,0,0,4
"F",18,7,856,5,3,1,4,2,3,4,0
"F",18,7,856,5,2,0,0,0,1,5,0
"F",18,7,856,3,4,0,3,1,3,4,3
"F",18,7,856,5,0,0,3,4,2,1,2
"F",18,7,856,1,4,1,2,0,1,5,5
"F",18,7,856,0,0,1,2,0,4,2,4
"F",18,7,856,5,5,2,1,5,5,3,5
"F",18,7,856,5,5,1,0,0,3,0,4
"F",18,7,856,3,3,0,3,4,4,2,5
"F",18,7,856,3,1,0,4,1,3,2,1
"F",18,7,856,5,1,0,5,4,3,4,1
"F",18,7,856,5,3,0,4,0,3,0,1
"F",18,7,856,5,1,0,1,5,4,3,5
"F",18,7,856,5,5,5,2,1,1,4,1
"M",18,7,880,5,4,0,3,0,1,2,4
"M",18,7,880,5,3,0,0,0,4,3,4
"M",18,7,880,5,4,4,5,1,2,3,3
"M",18,7,880,1,3,0,2,5,4,4,3
"M",18,7,880,5,3,0,2,0,0,2,2
"M",18,7,880,2,2,3,0,4,0,0,1
"M",18,7,880,2,2,1,0,4,0,1,0
"M",18,7,880,2,1,4,4,2,0,2,2
"M",18,7,880,0,3,0,3,4,3,3,0
"M",18,7,880,5,0,3,4,0,3,2,4
"M",18,7,880,4,1,4,0,0,4,1,4
"M",18,7,880,0,3,5,5,2,4,0,3
"M",18,7,880,2,4,0,2,5,0,4,1
"M",18,7,880,5,4,1,3,5,3,5,3
"M",18,7,880,5,3,4,5,3,5,4,1
"M",18,7,880,5,3,0,0,4,0,2,5
"M",18,7,880,3,3,0,4,0,2,5,4
"M",25,7,917,2,5,2,1,1,0,3,5
"M",25,7,917,5,3,1,4,5,3,3,1
"M",25,7,917,5,1,0,2,0,2,3,2
"M",25,7,917,4,5,0,0,0,5,5,5
"M",25,7,917,0,1,0,2,5,4,5,5
"M",25,7,917,2,4,2,3,0,4,3,4
"M",25,7,917,5,1,3,0,4,2,1,0
"M",25,7,917,5,0,3,0,0,4,1,4
"M",25,7,917,5,3,0,0,0,5,4,0
"M",25,7,917,2,5,1,3,5,1,4,0
"M",25,7,917,1,0,1,0,5,5,4,1
"M",25,7,917,2,0,3,1,5,4,4,1
"M",25,7,917,1,4,1,1,5,2,0,5
"M",25,7,917,1,1,5,1,3,3,3,4
"M",25,7,917,0,2,1,2,5,4,0,5
"M",25,7,917,5,3,3,0,5,5,4,1
"M",25,7,917,5,5,3,4,5,1,5,3
"M",25,7,917,1,5,5,4,3,0,2,3
"M",25,7,917,2,2,2,5,0,0,1,0
"M",25,7,917,1,3,2,0,0,4,2,4
"M",25,7,917,5,4,1,4,5,2,4,5
"M",25,7,917,4,5,2,2,0,4,3,4
"M",25,7,917,2,3,1,0,0,2,5,3
"F",45,7,923,3,4,0,0,0,5,4,4
"F",45,7,923,0,4,1,2,0,4,3,3
"F",45,7,923,5,2,0,5,3,0,5,1
"F",45,7,923,5,5,1,0,0,4,2,2
"F",45,7,923,5,5,1,4,0,4,0,0
"F",45,7,923,5,4,0,0,0,5,0,0
"F",45,7,923,0,0,0,1,1,3,4,1
"F",45,7,923,5,4,0,1,5,3,1,1
"F",45,7,923,5,3,3,2,5,4,5,4
"F",45,7,923,5,4,1,1,0,2,4,3
"F",45,7,923,5,0,5,3,4,5,2,2
"F",45,7,923,4,4,0,0,5,2,3,2
"F",45,7,923,5,0,1,0,0,2,0,4
"F",45,7,923,4,4,2,2,1,5,1,0
"M",18,7,941,2,5,3,4,3,1,4,1
"M",18,7,941,2,3,2,2,5,0,4,0
"M",18,7,941,0,4,1,2,2,0,1,0
"M",18,7,941,2,5,2,5,0,3,2,3
"M",18,7,941,5,1,4,1,0,4,1,2
"M",18,7,941,2,3,0,4,3,2,4,3
"M",18,7,941,2,5,1,2,0,0,0,0
"M",18,7,941,5,5,5,5,5,2,0,4
"M",18,7,941,0,5,1,2,3,2,0,3
"M",18,7,941,5,0,1,5,2,0,0,3
"M",18,7,941,1,4,1,4,3,3,0,3
"M",18,7,941,5,0,0,0,0,0,2,0
"M",18,7,941,1,0,1,0,0,0,0,3
"M",18,7,941,3,2,5,2,5,0,4,5
"M",18,7,941,5,4,2,5,3,0,1,3
"M",18,7,941,1,4,1,0,0,3,4,4
"M",18,7,941,5,1,0,0,0,2,0,0
"M",18,7,941,2,1,3,5,3,3,5,4
"M",18,7,941,2,5,4,1,1,2,5,3
"M",18,7,941,5,4,0,0,3,3,3,1
"M",18,7,941,0,4,3,0,3,3,3,3
"M",18,7,941,4,0,3,3,3,4,0,0
"M",18,7,941,2,5,0,1,5,3,3,1
"M",18,7,941,2,1,0,1,1,1,3,0
"M",18,7,941,1,4,2,0,0,3,4,1
"M",18,7,941,5,3,0,0,0,0,0,2
"M",25,7,945,3,1,0,5,0,2,4,1
"M",25,7,945,3,2,3,0,3,5,4,0
"M",25,7,945,2,4,1,4,5,0,5,3
"M",25,7,945,2,0,0,4,0,3,4,1
"M",25,7,945,5,0,0,3,0,2,4,3
