Gender,Age,Occupation,ZIP-code,260,1097,2628,2174,2797,1073,2100,2968,2105,2193
F,35,14,627,5,3,5,2,5,1,4,4,4,5
M,35,6,907,1,3,0,5,1,5,0,1,2,5
F,45,15,114,4,4,2,5,3,2,2,2,5,0
M,1,18,457,1,5,3,1,4,4,0,1,5,1
F,18,2,658,0,4,0,0,0,3,4,3,4,0
M,25,0,933,4,1,1,1,5,2,0,1,4,1
F,18,6,993,2,2,1,5,4,3,0,5,4,0
M,56,20,427,2,0,2,2,5,1,0,1,5,5
F,56,4,782,4,0,2,0,2,4,2,4,4,4
F,25,16,421,4,3,3,2,3,1,0,0,1,5
M,18,9,90,0,4,5,4,0,5,5,1,1,3
M,25,0,274,3,3,4,2,1,3,4,2,4,3
F,45,11,959,1,5,3,3,4,1,2,0,3,5
M,56,5,837,4,3,4,3,0,5,1,0,1,5
M,18,8,21,2,3,2,5,5,3,0,0,3,1
M,25,14,486,0,4,3,4,0,4,5,1,4,1
M,18,3,113,0,3,1,4,3,2,2,4,5,0
F,18,2,672,2,0,5,1,1,2,3,1,4,5
F,18,16,915,4,4,4,2,5,3,2,3,4,1
M,50,15,462,4,3,0,4,0,4,1,2,1,4
F,50,6,322,2,1,3,3,0,4,2,0,5,1
M,18,10,13,1,4,4,5,2,4,3,2,0,3
M,25,17,801,1,2,3,4,3,2,4,3,5,0
M,50,16,773,1,3,2,3,2,3,0,4,5,1
M,35,4,577,3,5,3,3,5,5,0,2,4,2
M,18,2,524,0,1,2,1,4,1,0,5,4,0
M,35,18,493,4,3,1,2,2,0,4,2,4,5
M,50,9,306,3,1,1,1,4,1,4,1,0,5
M,18,14,863,0,4,5,5,3,4,3,0,2,1
M,50,9,917,2,3,3,4,0,5,3,1,2,4
F,18,20,24,3,0,4,5,4,1,0,4,2,0
M,45,19,83,0,2,0,2,2,4,5,4,5,2
F,18,14,458,3,0,5,0,2,2,2,0,0,5
F,25,4,229,2,1,5,4,5,2,1,1,3,1
M,25,16,482,5,1,2,4,4,3,1,0,5,2
F,25,3,53,1,0,3,2,4,1,1,0,1,1
M,18,3,820,4,2,0,0,5,4,1,0,2,1
M,18,3,954,3,3,3,2,4,4,3,3,1,3
M,45,4,132,4,0,4,2,2,5,3,4,5,2
F,50,5,402,4,0,2,5,0,0,4,5,5,3
M,25,5,601,5,3,0,0,1,0,5,3,5,0
M,45,2,303,3,4,5,4,5,0,4,0,2,4
M,56,0,740,2,1,1,3,5,0,1,5,5,0
F,35,0,321,3,1,4,0,2,4,2,2,3,0
M,18,7,483,5,4,0,4,0,4,2,0,1,4
M,45,19,875,3,2,1,0,4,5,3,0,5,1
M,18,2,473,2,5,0,0,2,5,1,2,5,3
M,35,20,281,2,5,5,4,0,0,1,5,3,5
F,45,5,920,0,1,3,0,3,1,5,0,4,1
M,25,7,312,2,2,3,3,4,0,2,0,0,0
M,18,14,558,4,0,5,2,0,0,4,1,3,0
F,18,14,655,2,4,2,2,1,1,4,4,2,4
F,35,6,878,1,2,2,5,2,4,0,4,1,4
F,1,15,98,2,4,4,3,2,0,4,4,0,0
M,25,3,457,0,0,3,1,5,1,4,1,4,3
M,18,7,123,2,0,0,2,4,4,4,4,5,0
M,56,19,406,1,0,4,1,4,0,3,2,4,1
M,56,15,809,2,3,1,2,1,1,4,3,0,5
M,35,0,880,0,1,3,3,0,2,0,1,0,2
F,45,9,490,5,3,0,2,4,0,1,0,3,0
M,18,0,303,5,4,5,1,0,4,4,5,3,1
M,35,18,730,1,0,3,2,1,4,0,5,3,1
F,35,13,923,1,5,4,0,2,4,2,2,5,0
M,35,6,149,3,1,0,4,5,5,0,1,0,1
M,25,4,462,4,1,0,4,3,0,2,3,2,2
M,56,15,309,1,5,1,2,3,2,4,1,2,0
F,45,16,708,2,3,4,4,4,4,2,2,2,5
M,25,4,309,5,3,1,4,1,5,1,2,3,5
M,56,20,113,2,0,5,4,5,3,3,5,0,1
M,50,1,80,2,3,4,0,4,0,0,2,0,4
M,50,3,655,0,0,5,1,5,3,3,5,5,4
M,1,17,539,3,5,3,3,4,3,4,3,2,2
F,50,11,581,5,4,3,5,3,5,1,4,0,2
M,45,20,128,1,2,3,3,5,5,0,1,0,1
M,25,20,208,5,4,5,3,3,3,4,1,5,4
F,1,15,532,5,3,3,5,4,0,1,0,2,0
M,50,5,928,3,0,4,4,5,5,0,0,0,2
F,18,6,625,2,3,4,2,5,5,2,5,5,0
M,25,3,782,3,1,2,1,5,1,4,0,3,3
M,18,15,489,5,4,0,1,4,2,1,5,2,1
M,1,3,226,4,5,0,5,4,1,3,3,4,0
M,45,15,770,3,2,2,5,5,2,2,3,3,4
M,50,4,837,4,0,3,1,3,5,1,1,3,0
M,45,7,633,0,3,5,3,0,3,5,4,0,2
M,45,14,380,5,0,4,2,3,0,0,0,2,0
F,18,3,262,3,4,3,0,2,3,1,0,5,4
M,50,20,210,5,0,0,3,5,3,0,3,2,3
M,56,3,672,1,0,1,3,4,3,3,4,3,0
M,18,9,329,2,5,1,1,5,0,5,2,2,2
M,35,2,805,3,2,1,5,4,2,5,0,0,4
M,18,0,997,4,1,0,5,2,3,5,3,1,2
F,45,1,958,5,3,2,5,1,3,0,2,3,3
M,35,20,501,5,1,2,4,0,4,3,5,1,0
F,35,10,240,4,4,0,2,1,5,3,2,4,5
F,25,7,378,1,3,3,1,4,2,3,3,1,2
M,56,1,114,2,3,3,5,0,2,3,4,2,0
F,18,10,118,2,0,3,3,2,4,0,1,3,0
F,56,1,908,4,0,2,4,2,0,2,1,3,3
F,18,11,787,3,4,0,3,0,5,5,0,1,3
F,50,17,330,0,5,0,1,2,4,3,2,1,5
M,35,12,503,4,4,1,1,1,0,0,2,2,2
M,1,4,10,2,1,4,1,5,4,3,1,2,0
M,56,7,857,1,2,3,5,5,2,4,3,3,3
M,35,13,727,0,3,4,2,0,3,0,4,4,1
F,18,15,916,0,1,2,3,4,4,2,0,5,2
F,35,17,85,2,2,4,1,4,3,1,4,3,0
M,18,1,503,5,3,3,5,2,4,0,2,0,1
F,25,4,437,4,3,4,4,4,5,4,5,5,4
M,35,16,622,5,1,4,4,3,4,5,0,3,2
M,35,1,272,3,3,3,4,0,4,0,0,2,0
M,25,0,265,2,5,1,1,1,2,5,2,1,5
M,56,5,228,0,0,2,2,5,2,5,2,0,0
F,25,8,87,1,4,2,2,0,0,0,3,0,3
F,50,4,320,5,5,2,0,1,2,3,0,4,4
F,35,2,327,4,5,2,3,4,3,5,2,4,4
M,18,10,921,5,4,3,0,4,3,0,5,3,5
F,56,20,604,4,5,4,1,4,4,3,3,0,2
M,18,8,492,5,0,1,2,3,2,2,5,4,4
M,18,10,77,5,1,1,1,3,4,1,0,0,1
M,18,17,794,3,1,1,5,0,2,2,4,5,3
F,18,17,48,0,1,2,5,4,0,4,0,0,1
M,25,19,708,5,3,4,4,5,1,0,1,4,0
M,25,7,672,5,5,2,3,4,0,5,0,2,4
M,50,6,27,3,3,0,4,4,0,3,0,5,0
M,18,8,228,4,4,2,4,1,1,4,5,0,3
M,45,7,296,4,0,0,3,4,4,2,0,3,2
F,25,2,33,1,0,1,2,1,1,2,4,2,3
F,56,7,345,2,4,1,2,1,1,1,1,0,3
F,1,1,279,3,1,5,3,4,2,0,4,1,5
M,50,7,322,2,3,5,5,3,3,0,5,4,0
F,25,2,325,3,3,5,5,2,4,0,2,5,3
M,18,0,956,1,5,4,3,4,5,0,2,0,3
M,18,13,330,2,2,0,4,1,3,4,1,1,2
M,56,15,811,4,2,4,5,5,3,4,2,5,5
M,1,15,450,4,3,4,0,3,3,5,0,4,0
F,18,19,433,0,2,5,3,0,1,4,5,1,1
M,25,3,222,5,4,1,1,4,3,4,3,1,5
F,50,15,954,4,0,1,0,4,0,2,3,4,3
F,35,2,891,0,4,3,4,2,4,1,4,1,0
F,25,12,722,3,3,2,4,1,5,4,5,0,0
M,45,4,223,5,2,4,0,4,4,0,1,0,1
F,25,3,805,2,4,4,0,0,4,2,0,5,5
M,35,14,16,5,4,4,0,0,5,2,4,4,5
M,18,6,790,0,4,2,2,3,3,0,3,3,3
F,25,1,275,4,5,4,4,1,4,3,2,2,1
M,56,0,986,5,0,3,4,4,5,5,0,2,4
M,35,1,857,3,2,1,5,3,4,3,5,2,0
F,50,13,458,4,3,0,5,5,3,1,0,2,4
F,35,17,313,1,1,3,1,3,1,4,4,0,1
M,25,14,666,1,4,2,5,1,3,5,0,3,3
F,50,1,40,2,5,1,5,0,2,4,0,5,3
M,45,18,489,4,3,1,5,5,4,3,5,2,3
M,25,16,212,5,5,3,0,5,4,4,2,4,5
M,45,2,372,2,5,0,0,3,3,4,3,0,1
M,56,6,790,2,0,3,2,5,4,4,0,1,1
F,18,0,143,0,2,1,4,3,4,4,2,0,4
F,25,16,970,1,0,2,5,1,4,5,2,0,2
M,18,17,123,2,3,4,5,2,4,5,1,0,3
F,35,15,373,4,5,1,1,0,5,5,0,4,4
M,18,1,939,1,4,4,0,1,1,2,0,4,1
M,56,6,743,1,1,1,2,1,0,5,3,0,0
M,35,9,38,5,1,4,2,5,2,1,5,5,2
M,18,4,919,3,4,5,1,1,0,1,5,5,3
M,45,11,231,4,5,2,4,5,4,3,2,1,3
M,56,18,927,4,1,5,1,4,1,5,3,1,2
F,35,18,76,3,1,4,5,0,0,1,1,3,2
M,25,2,597,0,2,3,3,0,1,2,0,4,3
M,35,16,616,4,4,2,0,4,5,0,4,5,2
M,18,3,326,4,5,2,0,1,1,4,4,1,5
M,35,16,453,4,1,5,2,1,2,4,0,5,2
M,56,14,63,3,1,4,4,1,2,2,1,0,5
M,50,8,433,0,4,0,4,4,4,1,5,5,1
M,50,8,121,2,5,3,4,3,3,4,0,5,0
M,25,17,497,5,1,0,3,1,2,5,2,4,3
M,18,11,132,0,0,2,0,5,1,1,2,5,5
M,25,19,940,4,2,0,0,0,2,1,4,5,5
M,25,3,244,3,1,3,0,0,2,4,0,2,4
M,25,0,908,1,4,1,5,0,0,0,2,5,5
M,50,5,69,1,0,3,2,2,4,2,3,0,0
M,25,12,143,5,3,5,3,0,0,1,0,0,1
M,45,4,100,1,2,5,3,2,4,0,4,3,1
F,25,20,906,4,1,0,3,5,1,3,0,4,1
F,45,19,469,5,0,4,0,2,4,0,1,3,1
F,25,15,544,3,4,4,4,0,3,0,3,0,0
M,18,2,165,4,3,3,0,3,1,0,0,2,0
M,25,14,778,0,4,5,4,3,2,5,2,0,2
F,25,2,554,2,3,5,5,3,1,5,0,5,3
M,45,10,207,2,1,0,5,0,0,0,4,5,0
M,45,4,337,0,3,0,0,5,0,1,0,4,0
M,25,20,912,3,1,1,2,3,2,3,0,5,3
M,25,18,65,0,4,2,1,0,3,3,3,1,5
M,25,5,81,1,4,4,5,4,0,4,0,4,2
M,45,18,285,5,1,4,4,0,4,3,1,3,3
M,25,15,175,0,0,2,5,1,0,2,4,1,3
M,25,13,193,1,5,0,0,5,5,5,1,4,0
M,45,3,997,0,3,1,2,0,1,0,0,2,0
F,35,5,956,4,4,3,0,2,4,5,2,2,3
M,35,6,983,1,5,3,5,0,1,2,3,2,5
M,50,8,596,3,3,4,2,3,0,3,2,5,0
M,25,5,524,4,5,4,3,0,0,4,1,5,1
M,25,16,666,4,5,2,1,3,0,4,4,4,4
F,25,19,722,1,5,0,1,2,5,3,2,1,1
F,50,15,704,1,2,5,4,2,1,1,4,3,5
F,35,12,640,3,2,5,4,1,5,4,4,2,4
M,18,5,820,2,5,4,4,5,3,0,1,1,5
F,35,15,171,1,0,2,3,4,1,0,0,2,1
F,18,2,469,5,1,4,2,4,2,3,5,2,1
F,25,13,228,1,0,2,5,4,0,3,1,5,3
M,45,16,79,5,5,1,2,5,5,0,0,1,0
M,35,2,796,2,3,2,5,0,3,0,2,2,0
F,18,6,863,5,5,3,3,5,0,1,0,1,0
M,18,11,437,3,5,4,0,3,1,5,1,4,2
M,56,2,207,1,5,1,2,5,0,5,1,5,0
M,56,16,680,1,4,3,5,5,1,0,0,4,0
F,25,5,502,0,5,4,4,4,0,1,3,5,0
F,45,16,337,0,5,1,4,4,5,0,1,1,4
M,18,0,765,4,4,4,2,3,3,3,0,3,0
M,35,11,193,1,4,3,3,0,1,5,5,1,3
M,56,15,834,4,4,5,2,0,4,3,2,0,0
M,50,13,114,0,3,4,5,1,5,3,1,5,4
F,18,9,88,4,3,2,0,1,3,5,2,5,0
M,1,17,463,0,5,4,2,5,4,1,1,1,1
M,35,11,84,0,1,1,2,0,1,2,4,1,0
M,50,17,997,3,4,3,3,5,2,2,1,2,1
M,45,6,952,0,3,1,4,4,1,4,4,1,4
F,25,7,193,0,4,5,1,2,0,4,5,5,0
F,25,6,382,5,1,0,5,1,4,3,0,0,0
M,35,8,894,5,3,1,3,2,4,1,3,2,3
M,56,4,115,2,3,3,5,3,0,2,2,3,0
F,45,14,118,5,4,2,1,2,1,0,0,0,5
M,50,16,474,1,3,1,3,4,5,4,2,4,0
F,56,10,109,0,2,2,0,1,4,0,3,1,5
M,45,4,584,3,3,2,3,2,3,5,2,5,0
M,35,15,76,3,0,3,2,0,4,4,0,1,1
M,45,15,405,5,4,0,2,1,3,5,5,2,3
M,18,13,580,2,4,2,1,2,5,2,4,5,0
M,18,19,772,1,2,2,5,2,1,2,1,0,2
M,25,15,551,1,3,2,4,2,1,4,4,2,3
M,56,14,597,5,0,3,2,2,0,4,5,0,3
M,45,5,60,4,0,5,4,0,3,2,5,5,3
M,25,1,321,3,0,5,5,1,4,0,0,5,4
M,56,0,571,4,4,0,5,0,2,4,5,0,0
M,18,17,833,0,4,1,5,4,5,0,2,4,0
M,18,16,471,0,3,4,2,0,5,5,1,5,0
M,18,0,354,3,3,4,1,0,4,4,5,4,5
M,56,14,602,5,4,0,5,3,0,1,2,4,2
M,25,4,84,4,2,4,3,5,1,5,5,1,5
F,35,8,631,3,3,5,4,3,5,0,0,5,5
F,56,17,523,3,4,3,0,3,1,2,3,3,4
M,25,4,236,2,5,1,2,5,0,5,0,0,1
M,45,7,457,1,2,5,1,0,2,0,3,4,5
M,18,10,524,3,4,4,1,5,1,5,2,1,5
M,18,2,81,0,1,0,2,3,4,5,5,1,0
F,18,19,952,5,5,5,0,5,5,1,4,2,0
M,25,7,895,0,3,2,4,5,0,5,5,5,2
M,25,14,950,2,5,5,0,3,1,3,0,1,5
M,25,17,223,5,2,5,1,2,3,2,3,4,5
F,35,20,473,2,5,1,4,3,0,2,5,4,4
M,18,15,446,4,4,4,3,2,4,0,4,1,0
F,25,5,379,3,2,4,4,5,0,2,5,1,0
M,45,17,208,0,1,2,0,5,2,3,4,5,2
M,1,13,150,1,1,0,2,0,3,2,2,2,5
M,18,20,327,1,1,3,1,3,1,1,0,3,1
M,50,0,965,4,2,4,1,1,1,4,5,1,1
M,25,5,494,3,3,4,1,4,5,2,2,0,2
M,25,5,380,4,3,0,1,0,3,0,0,0,0
M,25,6,933,0,4,0,1,4,4,0,0,2,0
F,45,18,65,0,3,2,1,4,5,2,1,5,2
M,35,8,63,4,0,5,0,2,3,1,3,3,1
F,35,0,875,3,0,5,5,2,1,0,0,2,2
F,45,1,627,3,0,3,1,3,4,4,5,3,0
M,25,8,743,2,0,3,1,1,4,4,1,1,2
M,25,8,596,0,3,0,4,4,0,0,4,5,0
M,35,15,921,4,5,0,2,4,1,2,4,3,0
M,18,3,443,3,1,2,3,4,3,0,3,5,3
F,18,3,442,3,0,1,3,5,0,3,0,5,3
M,18,18,655,1,4,4,0,2,5,1,4,5,3
F,25,14,127,5,5,1,3,4,1,4,5,1,1
M,25,12,98,1,4,1,3,5,2,2,2,2,0
M,18,20,29,5,2,2,0,3,0,4,5,0,0
F,50,6,282,2,2,1,3,2,1,3,3,3,3
F,25,20,857,3,0,0,0,5,3,2,2,5,1
M,25,3,633,4,5,5,5,5,4,4,5,4,3
F,50,14,240,0,3,4,1,1,5,0,2,0,0
M,50,20,925,5,1,1,2,2,4,2,3,4,0
F,56,17,799,2,5,2,3,4,4,4,2,3,0
M,45,9,285,0,5,0,0,5,2,2,2,0,5
M,56,3,19,4,1,5,3,4,0,4,1,0,0
M,18,0,54,4,3,0,1,4,3,3,0,2,5
M,18,2,830,5,2,3,5,3,4,4,4,2,4
M,18,4,973,4,1,3,4,5,3,4,4,0,4
F,25,2,666,3,5,0,4,0,0,1,5,2,1
M,18,20,965,5,2,1,2,0,5,5,4,1,1
F,18,4,208,1,5,2,5,1,5,3,5,0,2
F,1,1,372,3,3,2,3,5,1,0,0,0,5
F,1,16,231,2,0,4,4,4,1,1,5,5,0
F,35,0,910,0,0,3,3,2,5,4,5,5,3
M,18,15,74,0,4,2,2,1,1,4,3,1,0
M,25,17,370,4,0,1,2,5,4,3,4,1,3
M,35,15,178,1,4,1,2,5,0,0,2,3,1
M,45,4,235,3,1,0,1,4,3,2,4,3,3
M,45,9,530,5,0,4,1,4,2,3,3,3,0
M,50,18,640,2,2,2,2,0,1,4,4,3,2
M,18,0,984,4,1,0,2,5,0,4,4,0,1
M,25,10,181,3,4,1,3,2,2,5,2,5,0
M,56,4,376,4,1,2,2,2,2,4,0,1,1
M,56,3,911,4,5,1,2,2,2,5,5,5,3
M,18,2,222,0,3,2,3,0,0,3,1,2,1
M,50,4,312,4,3,5,5,5,3,4,3,2,5
M,25,3,943,0,0,2,2,4,2,1,4,3,1
M,35,20,988,0,2,3,2,3,1,4,2,0,2
M,50,2,972,4,2,4,3,1,1,5,1,4,5
F,18,19,939,0,2,4,3,2,5,4,0,1,4
M,35,18,26,3,2,1,4,4,3,3,2,2,5
M,18,7,307,4,0,0,4,5,2,2,2,4,5
M,18,20,262,5,3,0,4,2,2,4,5,1,2
M,18,0,186,2,4,2,1,1,5,5,1,4,1
M,45,13,402,2,2,1,4,5,4,3,3,0,0
M,18,3,969,3,5,0,2,5,2,5,1,0,0
M,25,0,146,1,1,4,3,2,0,0,1,0,1
F,45,18,944,4,0,4,2,5,2,2,0,0,0
M,25,12,837,3,1,2,2,5,1,3,3,1,1
F,50,3,497,4,2,0,4,0,5,2,4,3,2
M,18,10,171,5,5,3,5,4,1,3,2,1,2
M,18,14,284,3,2,4,3,5,4,3,4,0,5
M,35,7,993,5,4,0,1,0,2,3,4,2,0
M,18,13,468,1,1,4,4,4,4,3,0,0,4
M,56,3,908,0,3,5,2,4,0,0,0,0,3
F,18,16,354,5,0,3,0,4,0,2,5,0,0
F,35,8,127,3,5,2,3,2,2,5,3,4,0
F,25,17,40,3,4,1,4,4,1,3,0,4,1
M,18,5,924,1,0,0,3,3,3,4,5,2,3
M,56,20,80,3,4,5,3,5,5,2,1,0,3
M,45,19,312,3,5,1,2,2,2,4,0,0,1
M,45,8,641,0,0,3,0,4,5,5,1,4,0
M,25,1,880,3,3,4,5,4,1,2,0,2,4
F,45,12,761,1,4,5,5,5,0,3,1,0,4
M,56,19,265,3,2,1,4,3,5,0,0,4,3
F,45,18,655,3,2,3,2,0,4,1,0,4,0
M,35,17,523,5,2,1,2,1,0,5,1,2,5
M,25,6,235,0,3,0,2,5,5,1,3,4,4
F,25,6,600,4,2,1,3,1,0,1,4,5,2
M,50,6,986,1,5,2,0,5,2,4,2,1,0
M,56,2,69,2,4,5,1,2,1,2,3,5,5
M,45,12,820,0,4,0,0,4,5,3,0,0,5
F,25,1,894,0,1,3,1,4,3,1,0,3,2
F,45,5,498,2,5,1,1,4,4,4,4,4,3
M,25,16,435,1,5,1,0,3,2,3,3,4,0
M,25,7,522,3,2,4,3,3,1,3,0,3,4
M,45,19,132,5,5,5,5,3,3,2,4,1,4
M,56,8,473,5,2,3,2,0,0,4,5,2,4
F,25,7,524,4,0,3,2,2,5,0,2,0,3
M,50,8,623,5,3,5,5,3,2,3,4,0,0
F,35,4,539,4,5,4,4,5,4,4,0,4,0
F,25,5,285,1,2,3,3,3,0,5,5,2,4
M,45,19,228,2,3,2,3,3,3,1,0,5,4
M,35,14,982,1,5,3,1,1,0,5,3,2,3
M,18,15,847,5,3,0,2,2,4,5,2,3,4
M,56,7,966,1,5,3,5,5,3,3,3,4,5
M,45,14,157,2,3,1,0,0,2,4,0,5,1
M,50,6,113,2,2,3,1,0,1,2,2,2,2
M,35,8,287,3,1,5,5,5,0,1,1,3,0
M,25,20,740,4,2,0,0,3,0,5,2,0,3
M,45,11,937,3,0,4,1,2,3,4,3,0,1
M,45,19,947,4,5,0,3,4,0,3,0,2,0
M,56,11,880,4,2,4,5,0,5,4,4,5,2
M,35,5,704,0,4,5,0,5,4,1,1,5,3
F,18,5,830,1,0,0,1,0,2,2,4,0,0
M,18,2,878,0,0,4,0,1,5,3,0,4,0
F,18,17,235,1,1,1,0,2,3,0,3,2,2
M,56,5,170,0,5,5,1,4,3,3,3,2,4
M,18,3,535,2,1,0,1,0,2,0,5,4,0
M,35,17,212,2,4,3,1,3,5,3,2,1,3
M,18,5,234,5,0,1,4,5,1,0,0,4,2
M,50,19,910,5,3,2,0,1,5,5,4,5,4
M,56,2,891,4,5,1,3,1,5,0,3,0,2
M,25,2,984,4,3,3,0,0,2,1,4,5,5
F,35,13,630,4,3,3,0,5,0,1,1,5,5
M,25,12,625,0,0,0,2,4,4,2,0,2,3
M,25,9,836,0,3,5,4,3,5,0,2,2,2
F,18,8,235,5,0,1,4,0,2,2,0,5,1
F,25,3,48,0,2,0,0,1,3,1,0,2,5
M,56,5,923,3,4,4,2,3,4,0,0,2,0
M,25,16,277,3,4,2,0,4,4,3,4,0,2
M,18,4,132,1,5,5,0,4,5,5,1,5,4
M,35,8,277,0,0,0,4,3,1,4,2,3,0
M,18,6,772,2,5,4,0,5,1,0,2,4,4
M,35,1,907,5,4,2,5,3,4,1,5,5,4
F,35,17,274,0,1,4,1,0,1,4,4,2,0
M,25,3,236,0,0,5,1,3,5,4,2,2,3
M,25,11,959,4,4,0,5,4,3,3,1,2,0
F,25,5,327,5,3,5,1,5,2,5,3,1,1
M,35,5,778,4,0,0,0,3,0,0,3,2,0
F,18,6,370,2,2,4,3,4,1,0,5,0,5
F,45,7,625,4,0,4,2,5,4,2,4,1,5
M,18,15,944,2,5,5,4,4,4,1,0,2,3
M,56,20,446,2,5,1,3,5,1,4,0,2,2
M,18,17,454,5,4,2,4,2,5,3,4,5,4
M,18,16,328,1,5,3,2,2,5,1,2,3,3
M,1,3,924,1,4,0,0,3,3,0,0,1,0
M,25,7,165,4,2,3,5,2,3,3,4,4,0
M,45,0,813,4,2,0,1,2,4,4,3,1,4
M,50,6,914,5,3,4,0,5,0,0,1,2,4
F,35,5,522,5,1,4,1,0,2,4,3,1,4
M,25,2,144,4,1,4,0,0,2,1,0,1,3
M,56,16,982,1,4,0,1,5,1,5,0,3,0
M,45,16,959,5,5,1,3,1,5,3,0,1,3
M,18,8,907,1,5,1,2,2,2,2,0,4,2
M,45,17,90,0,2,1,1,1,0,5,2,0,4
M,25,3,840,2,3,0,5,2,1,3,3,0,4
M,18,14,752,1,2,4,5,5,5,4,0,5,2
F,18,18,377,5,3,5,0,5,4,4,1,5,0
F,18,7,912,1,2,3,0,0,2,2,1,5,4
F,18,8,604,5,4,1,3,2,5,4,3,4,4
M,25,4,314,5,4,2,4,4,4,2,5,1,5
M,25,4,352,3,5,1,3,1,3,4,5,5,5
M,18,15,559,2,1,2,0,3,1,3,5,5,3
M,45,12,128,4,5,1,3,3,3,1,5,4,4
M,56,17,430,5,5,3,4,0,3,2,3,1,4
M,35,1,435,0,5,3,3,0,0,1,2,5,5
M,1,5,212,2,3,4,0,0,5,3,0,4,2
F,35,2,445,0,3,4,4,5,5,1,5,3,3
M,18,5,772,0,5,2,1,2,0,5,2,3,5
M,50,5,447,3,2,0,4,3,0,3,3,1,5
M,35,4,915,5,0,1,0,0,5,2,3,5,0
F,45,13,957,3,5,3,4,4,1,2,1,5,1
M,35,13,329,4,0,3,2,1,3,0,2,5,1
M,1,20,111,5,3,3,3,4,0,2,0,5,0
M,35,20,906,3,3,3,4,0,2,5,5,3,3
M,45,1,577,4,3,1,0,4,0,2,3,1,0
F,35,17,803,4,3,1,5,1,4,5,4,2,2
M,45,9,863,1,0,2,5,5,0,1,3,5,3
F,45,20,778,1,4,1,3,2,3,4,3,3,4
F,50,17,997,0,3,2,4,2,2,4,4,4,1
M,18,20,434,3,3,0,0,0,4,4,3,2,4
M,45,13,544,5,5,4,3,5,3,0,1,0,0
M,35,12,813,4,2,3,5,0,0,3,3,3,2
M,45,14,826,4,5,1,4,2,2,0,3,0,3
M,25,17,605,1,2,2,0,5,0,0,0,1,0
F,56,11,197,1,4,2,5,0,5,5,3,5,1
M,35,16,838,2,4,1,4,2,0,2,0,1,3
F,18,20,581,0,5,4,5,2,4,5,0,3,0
M,35,3,700,0,2,1,1,4,4,5,4,5,4
M,50,4,935,5,5,2,0,4,3,3,5,2,5
F,18,17,485,0,4,2,0,3,5,2,0,0,4
F,18,13,326,2,4,4,3,1,0,2,2,3,0
F,25,9,949,2,2,4,0,2,3,3,3,3,0
F,50,20,530,3,0,2,3,0,3,3,2,2,2
M,35,15,856,3,0,2,0,0,3,2,0,2,2
M,50,20,436,5,5,5,3,4,2,3,1,5,0
M,25,17,228,2,1,2,3,1,3,4,2,5,5
M,35,9,424,4,0,3,0,3,1,1,2,2,3
F,35,19,210,5,4,5,3,3,0,0,1,4,2
M,18,17,949,4,1,3,3,4,4,1,1,5,3
