Gender,Age,Occupation,ZIP-code,247,1920,2017,2087
M,56,8,600,4,4,0,4
M,25,2,292,0,1,0,3
F,1,1,802,4,2,0,0
M,35,15,13,5,0,4,4
F,18,6,79,2,0,3,1
F,56,12,652,0,3,0,3
F,25,12,997,0,0,1,1
M,35,5,146,2,3,0,3
F,18,0,309,4,0,5,5
M,18,4,992,3,3,5,4
F,35,14,799,0,0,3,3
F,25,19,927,0,0,0,2
M,18,15,931,5,2,5,0
F,25,7,69,3,0,0,0
M,35,8,489,0,0,4,4
M,25,15,580,4,2,3,0
F,35,20,104,0,0,0,4
F,25,0,623,0,3,0,0
F,50,13,977,0,4,4,3
M,56,6,48,2,0,0,3
M,18,4,708,5,5,0,0
M,56,8,121,1,2,0,0
F,1,17,878,4,3,0,4
M,56,16,435,0,0,0,4
F,25,4,927,0,5,5,4
F,45,1,534,2,0,4,0
F,1,2,229,4,0,5,5
M,25,7,80,0,4,0,4
F,35,10,481,2,0,0,2
M,56,6,797,5,5,0,0
M,45,20,29,3,2,0,5
F,18,6,296,3,4,2,4
F,25,15,452,0,0,0,0
M,56,13,530,0,1,4,5
M,18,0,282,0,0,0,0
M,25,2,796,2,5,3,3
F,1,10,740,4,2,3,4
F,25,7,577,4,3,0,3
M,35,8,760,0,1,4,0
M,45,1,120,4,3,4,0
F,35,6,965,0,3,5,3
F,35,2,49,4,2,1,3
M,18,18,894,0,5,3,0
F,25,11,484,0,1,5,0
F,1,13,534,0,0,5,0
F,35,8,53,4,0,0,0
M,45,15,580,4,0,5,0
M,35,11,462,0,3,0,0
M,35,5,229,0,0,1,5
M,56,10,966,0,5,0,0
F,45,13,410,2,0,2,4
F,25,14,437,3,1,2,4
M,35,9,550,3,1,5,4
F,1,6,501,4,5,0,2
F,50,10,837,4,0,0,4
M,25,4,997,0,2,3,3
F,18,12,198,5,2,5,4
M,25,17,279,0,4,5,0
F,35,9,447,0,0,0,0
F,25,0,895,0,1,0,0
F,1,15,915,2,0,0,4
F,45,14,13,4,4,0,4
F,25,1,377,0,3,5,0
M,56,12,630,4,1,4,3
M,50,3,459,4,0,4,2
M,45,13,660,2,0,1,4
M,45,14,152,0,4,0,5
M,35,14,15,0,3,0,0
F,35,9,537,0,3,3,3
M,25,14,735,2,5,2,4
F,1,10,79,0,4,0,3
F,56,10,984,3,3,1,0
M,56,12,925,4,0,4,5
F,18,10,465,0,0,0,4
M,18,10,946,1,0,3,4
F,25,11,6,5,0,3,0
F,35,5,300,0,0,0,0
F,45,20,380,4,0,0,5
F,1,2,265,5,0,0,4
F,25,1,196,1,0,1,4
F,18,20,62,0,4,3,0
M,35,5,906,2,2,0,1
M,50,17,944,0,1,5,2
M,50,19,944,0,5,2,3
M,25,4,224,0,3,2,4
M,18,4,15,3,0,5,1
F,45,14,322,0,0,5,0
F,1,6,495,3,4,0,3
M,45,20,6,0,5,0,3
M,25,8,115,0,0,0,3
F,50,6,331,3,2,0,0
M,35,1,631,1,0,1,0
F,56,8,481,4,0,0,0
M,1,15,850,1,0,0,0
F,35,1,338,0,2,0,1
F,35,20,959,3,0,0,0
M,18,20,13,4,0,4,2
M,1,0,65,5,0,0,0
M,35,0,245,5,3,1,0
F,45,17,902,0,5,3,3
F,1,8,494,1,3,0,4
F,35,3,833,0,0,0,3
M,50,16,933,4,2,0,0
F,50,10,705,2,0,4,4
M,35,19,330,0,1,5,0
F,18,6,988,0,0,0,4
M,35,1,465,2,1,0,0
F,56,16,333,2,3,3,4
F,45,6,662,4,0,1,0
F,18,4,396,0,0,5,4
M,25,4,631,0,0,0,0
M,35,5,494,3,2,5,0
M,35,17,90,0,3,0,0
F,35,7,847,5,2,0,1
M,50,17,118,4,0,2,3
F,45,13,453,0,3,0,1
F,35,20,672,5,3,5,5
F,1,6,275,0,0,0,0
M,35,19,109,0,0,1,0
F,35,2,613,0,1,3,3
M,25,7,471,0,2,0,5
M,50,5,554,0,0,3,4
F,18,4,809,1,0,0,0
F,45,12,431,0,5,2,3
F,25,7,231,0,3,0,0
F,50,19,852,4,4,0,4
M,56,5,53,0,2,0,0
M,45,18,946,2,0,2,0
F,45,18,813,5,3,1,1
M,45,11,731,2,0,4,4
M,35,0,630,2,1,4,4
F,35,14,105,0,0,5,4
F,56,8,379,5,1,4,0
M,35,9,193,0,0,1,0
F,18,20,559,0,4,0,4
F,1,13,141,4,0,5,3
M,56,12,913,4,2,0,4
F,1,3,18,0,0,4,0
F,18,5,934,0,0,0,0
F,50,8,480,3,0,0,3
F,35,5,941,5,4,0,4
M,35,1,553,2,2,5,4
M,35,9,45,1,1,0,4
M,45,20,914,0,1,0,5
F,25,14,796,2,0,0,0
F,1,2,462,0,0,0,2
M,25,17,454,4,0,3,4
F,56,8,600,2,3,4,0
F,25,19,525,4,2,4,3
M,45,5,773,3,0,0,3
M,50,13,465,0,2,0,0
M,50,3,157,2,0,5,4
M,25,9,81,3,0,0,5
F,56,19,6,4,3,0,0
M,25,14,6,5,2,0,3
F,25,12,56,4,0,0,0
F,50,9,442,3,0,0,3
M,50,7,916,0,3,0,2
M,35,1,870,4,0,0,5
M,35,5,170,0,1,5,4
M,56,12,919,4,4,0,4
M,56,10,483,0,2,4,0
F,25,7,786,0,0,5,0
F,45,8,272,4,2,0,4
M,35,10,992,0,0,0,5
F,35,3,226,0,0,0,4
F,25,0,975,0,0,0,0
M,50,6,672,1,0,0,0
M,35,9,272,0,5,3,4
F,45,20,114,5,2,3,3
F,50,6,921,4,2,4,5
M,35,0,224,0,2,0,0
F,35,1,502,5,4,0,3
F,18,10,128,2,5,0,0
M,35,16,446,0,0,5,3
F,35,2,12,0,0,4,0
M,35,3,950,0,2,0,2
F,50,7,49,2,0,0,0
F,35,11,402,0,0,1,0
M,56,19,630,4,0,0,0
F,25,12,547,1,5,2,4
M,56,9,284,0,3,2,2
F,1,19,618,0,0,0,1
M,56,13,811,0,0,5,5
M,35,5,912,4,3,0,1
F,50,10,630,3,3,4,0
M,35,17,805,2,1,4,0
F,56,16,902,1,0,0,3
M,18,6,132,0,0,0,0
M,18,12,956,1,2,0,4
F,56,6,108,3,2,5,4
M,18,20,240,5,4,0,0
M,25,17,27,0,5,4,0
F,50,4,857,2,1,4,4
M,35,15,826,4,0,2,0
M,18,20,337,0,2,4,3
F,50,18,558,0,0,0,2
M,25,17,224,4,0,0,0
M,35,10,946,0,4,0,5
F,25,3,100,3,0,0,3
M,35,2,380,5,2,0,0
M,25,14,85,0,0,0,4
M,50,3,465,2,2,4,0
M,18,19,809,0,0,0,0
F,25,17,54,0,0,3,0
M,25,14,170,0,0,0,4
M,1,5,469,0,1,0,4
M,56,19,28,0,0,4,0
M,25,16,109,0,5,0,0
M,45,4,988,0,0,3,0
F,50,8,758,2,4,0,3
M,56,8,836,3,0,0,0
M,50,6,549,0,2,0,0
F,25,17,194,0,0,3,4
M,25,15,146,4,5,0,4
F,45,14,837,2,0,4,3
M,45,18,337,0,0,0,0
F,1,3,801,3,3,0,3
M,18,17,370,0,0,0,3
F,35,9,307,0,3,0,1
F,35,20,54,0,3,5,0
M,25,0,705,0,1,0,3
F,50,11,853,0,0,1,0
M,18,16,641,5,5,0,3
M,25,2,236,1,5,0,5
M,35,2,957,2,2,1,4
M,56,16,850,4,0,3,0
M,56,12,743,2,0,2,1
F,1,6,327,0,0,4,1
F,18,12,240,0,0,0,4
F,1,4,809,5,0,5,4
M,56,19,459,0,2,0,0
F,50,9,307,0,0,0,4
F,18,19,980,0,0,5,0
F,56,16,772,4,5,0,0
F,35,11,941,1,5,0,4
M,56,16,965,0,3,0,0
M,35,5,300,4,0,3,4
F,18,20,100,0,0,0,3
M,1,19,481,0,5,3,3
M,50,11,121,0,0,5,3
F,45,20,957,0,0,2,0
F,25,16,797,0,0,0,0
M,50,13,262,0,1,3,3
M,35,15,21,1,0,5,0
F,50,10,853,0,0,0,0
F,35,20,434,0,0,5,2
M,18,10,600,2,0,2,5
M,25,14,81,4,2,0,0
F,1,17,337,0,2,0,4
F,25,14,601,4,4,5,1
F,35,11,53,1,3,0,0
M,56,16,751,1,2,1,0
F,18,12,220,0,0,0,0
M,56,19,726,0,0,0,0
F,56,5,952,0,0,0,0
F,50,8,764,4,5,3,0
F,35,1,443,0,3,0,0
M,18,4,878,5,0,2,0
F,56,16,773,2,0,1,2
F,18,10,333,0,0,0,2
F,45,6,971,4,0,0,4
M,50,16,803,0,0,0,0
M,56,18,329,0,0,0,0
F,25,7,534,2,1,3,0
F,45,20,196,5,2,5,0
F,56,19,49,1,0,1,0
F,25,3,480,4,4,0,0
F,1,0,880,0,0,0,0
F,45,2,378,2,0,0,0
F,1,8,891,2,0,3,5
M,35,9,337,1,0,3,0
M,50,6,870,0,2,2,3
F,56,12,376,4,1,0,1
M,45,14,108,2,0,0,0
F,50,10,108,0,0,4,0
M,50,20,105,4,4,1,0
F,35,9,26,4,1,0,4
M,18,11,115,2,4,4,0
F,35,2,207,0,2,5,5
M,50,19,90,0,0,5,0
F,45,19,959,5,0,0,2
M,50,13,803,4,2,0,0
F,35,11,481,2,3,0,3
F,45,4,612,0,1,0,4
F,50,10,942,4,4,4,0
F,45,1,100,0,2,5,3
F,45,9,840,4,5,1,5
F,56,7,301,4,0,3,0
M,35,13,871,5,3,0,0
F,25,7,481,0,0,0,1
M,45,10,582,5,5,2,0
F,35,2,349,0,0,0,5
M,35,9,740,4,3,5,5
F,35,7,461,0,2,0,1
M,18,6,20,4,0,3,4
M,18,12,272,0,0,2,4
F,35,9,801,0,5,0,0
M,25,14,801,2,4,0,5
M,56,12,103,0,0,5,5
F,35,15,89,1,0,0,0
M,18,18,226,0,3,4,4
M,35,11,148,2,0,0,0
F,1,14,925,2,0,0,0
M,50,19,681,0,1,0,4
M,45,14,947,0,4,1,1
M,18,20,751,0,1,0,4
F,1,14,26,3,4,0,0
F,35,2,29,2,1,5,5
M,35,1,946,3,1,2,0
M,1,2,782,0,0,0,3
F,25,19,790,1,1,0,4
M,50,13,152,0,1,0,5
F,1,2,988,5,1,5,0
M,1,13,442,1,0,2,3
F,56,8,108,3,0,1,1
M,18,19,863,3,3,0,5
M,50,17,328,0,2,0,5
M,50,5,45,0,5,0,3
M,50,10,287,2,4,4,4
F,45,1,847,0,5,3,0
M,50,11,875,2,1,0,2
F,45,2,983,0,3,1,5
M,18,5,582,0,0,1,5
F,25,5,443,5,1,4,3
F,35,8,302,4,0,2,0
M,50,16,334,1,5,5,0
F,18,10,833,0,0,0,0
M,1,8,959,0,0,5,2
M,18,10,190,0,4,5,0
M,45,11,430,1,2,1,4
M,25,13,215,3,1,2,4
F,45,7,891,0,0,0,3
M,35,1,915,0,0,0,0
M,25,15,231,2,0,0,4
M,35,14,972,3,5,0,3
F,50,11,843,4,0,0,1
M,45,15,527,0,0,0,4
F,25,2,934,5,4,0,4
M,35,5,474,3,4,0,1
F,50,18,41,3,5,1,2
M,25,14,349,3,1,0,0
M,45,17,959,3,2,3,2
F,56,3,122,0,0,0,0
F,56,6,314,0,1,0,5
F,1,13,100,1,5,5,0
M,35,15,152,3,0,5,0
M,18,4,606,3,0,0,0
F,25,17,286,0,0,3,5
M,56,8,980,0,1,3,0
F,18,16,194,0,0,5,0
F,56,12,443,5,3,0,4
F,35,14,497,4,1,0,5
F,35,9,122,4,3,0,4
F,45,13,462,3,0,0,0
F,1,3,527,3,1,0,0
F,35,5,443,1,0,0,2
M,25,11,105,0,0,0,0
F,25,4,547,4,0,1,0
M,50,8,863,2,0,0,4
F,18,2,474,2,1,2,4
M,35,5,77,0,1,4,5
M,50,18,946,0,3,5,3
M,45,0,402,4,4,3,2
F,25,4,959,5,0,5,0
M,35,19,966,5,0,3,4
M,35,9,811,0,0,4,0
M,56,12,215,4,1,0,0
M,1,19,970,0,4,5,3
F,45,4,64,0,5,5,0
F,25,13,610,3,4,0,3
M,35,18,26,0,0,4,0
F,25,1,245,2,1,0,0
M,25,6,186,5,0,3,3
F,1,3,197,0,0,3,4
M,18,6,878,0,2,4,0
F,56,13,534,3,0,3,0
M,50,18,424,4,4,0,0
F,50,10,303,0,0,3,0
F,35,17,850,0,4,5,5
F,35,0,680,0,3,0,2
F,50,5,618,5,0,0,2
F,1,19,974,0,0,0,4
F,25,9,782,4,4,3,1
M,50,19,62,0,0,0,0
M,35,3,6,2,5,4,4
M,35,0,279,2,0,0,0
M,56,12,959,3,0,2,2
M,35,3,947,0,0,0,0
M,35,17,685,0,5,3,4
F,1,13,481,3,0,0,0
M,50,8,309,1,4,3,0
F,35,10,730,4,0,0,4
F,45,4,847,2,1,3,4
F,25,9,380,0,0,0,5
F,25,8,972,0,0,5,2
M,25,15,481,0,0,5,0
F,45,1,230,3,3,5,0
M,45,17,166,0,0,5,4
M,50,6,23,2,0,0,0
M,45,4,904,2,4,0,3
F,25,14,894,0,0,4,2
F,56,7,993,2,2,5,5
F,25,7,957,1,0,1,3
M,25,19,838,1,4,3,3
M,18,17,54,4,1,0,0
M,25,4,111,5,5,2,5
F,25,3,212,0,0,0,0
F,25,17,939,0,0,0,0
M,56,8,100,1,4,0,4
M,18,10,275,4,2,0,0
F,35,3,262,4,0,5,2
F,50,20,970,5,0,0,0
F,35,9,820,0,5,1,0
F,56,16,761,4,1,5,1
M,18,10,616,0,0,0,0
M,25,1,314,5,5,2,0
M,50,3,30,0,0,1,5
F,18,16,811,0,0,1,0
M,56,5,525,5,4,5,4
F,35,11,76,0,4,0,0
F,35,20,131,4,2,0,2
F,1,12,296,0,1,0,3
F,45,9,120,0,2,0,5
F,35,20,79,3,0,0,4
F,25,13,558,2,2,0,3
F,18,5,685,1,4,1,0
F,45,14,114,0,3,0,0
M,56,8,554,4,2,0,0
F,1,19,244,2,1,4,4
F,35,3,136,5,0,5,0
M,1,1,900,0,0,0,0
M,25,14,984,0,0,5,0
F,56,11,780,1,3,0,0
F,50,13,273,0,0,0,2
F,45,12,48,1,5,1,2
M,18,1,950,0,0,5,2
F,25,1,83,1,0,0,0
M,35,9,582,3,1,0,5
F,56,6,931,0,0,0,0
F,25,13,49,5,5,0,5
F,50,3,863,0,2,0,0
F,25,4,421,2,0,0,3
M,35,9,110,4,0,0,4
F,25,13,623,0,3,0,5
F,56,8,870,3,0,5,0
M,35,17,141,0,2,1,5
F,18,6,744,2,5,0,0
F,25,20,852,0,0,0,3
F,45,12,534,2,2,0,0
F,18,3,539,0,3,0,0
F,1,8,297,0,0,0,5
M,45,1,744,2,4,5,3
M,35,9,836,0,3,5,1
F,45,7,975,4,5,0,0
M,18,8,731,0,5,0,4
F,25,15,495,0,1,4,0
F,35,11,301,3,0,3,0
M,35,11,950,2,1,0,0
F,56,8,811,2,2,4,5
M,25,3,880,0,0,4,0
F,1,17,105,5,0,0,3
M,25,2,48,4,0,3,5
M,50,13,549,0,5,4,0
M,50,18,633,4,1,0,2
F,35,19,175,0,0,5,5
F,35,11,186,2,1,0,3
M,25,7,597,0,0,1,0
M,35,19,319,4,0,4,0
M,50,13,847,4,1,0,4
F,50,18,23,0,4,0,3
F,56,3,327,5,0,0,2
F,50,18,969,0,2,4,4
M,18,3,902,0,1,3,1
F,25,1,77,3,0,5,2
M,25,14,12,1,2,5,3
M,25,15,950,0,2,0,0
F,1,13,933,3,2,5,0
F,56,19,330,1,0,0,5
M,1,10,815,4,0,0,5
F,50,10,322,3,3,0,3
F,50,6,231,0,2,0,4
F,35,11,652,5,0,4,4
F,56,16,229,0,1,0,0
M,1,8,850,0,0,2,0
M,35,11,232,4,3,4,0
F,35,5,943,4,1,3,2
M,50,20,554,0,0,0,0
F,25,11,544,0,4,0,1
M,35,3,178,4,0,3,4
M,50,6,50,0,2,0,3
F,56,6,553,3,0,0,0
F,25,3,30,2,0,1,4
M,50,9,208,0,0,1,2
F,56,6,307,3,1,0,0
F,50,19,50,3,5,4,0
M,45,19,802,0,4,3,0
F,50,3,623,1,4,3,2
M,25,12,54,0,0,5,3
F,50,10,122,4,0,0,0
M,25,15,103,5,0,0,0
M,25,10,705,0,3,0,3
M,56,12,492,1,0,0,0
M,50,20,944,0,0,0,0
F,18,14,220,0,0,5,0
F,35,16,157,2,2,5,4
M,1,19,38,0,5,5,4
M,35,2,674,1,2,0,3
M,56,6,493,0,1,0,0
M,1,13,954,0,1,0,5
M,50,19,22,5,1,0,2
M,35,19,296,0,0,0,3
M,50,16,530,0,0,0,0
M,45,1,148,5,1,3,5
F,1,19,863,0,0,0,0
F,45,0,949,4,0,0,0
F,56,8,38,0,2,5,0
M,35,2,559,2,1,3,0
M,56,16,232,3,4,5,0
F,56,8,236,5,0,3,0
M,50,15,906,0,1,1,0
F,56,8,157,2,0,0,4
M,35,1,531,0,0,2,4
M,56,16,223,4,0,0,1
F,56,1,178,3,5,0,3
M,25,3,358,2,0,2,4
M,18,6,912,3,0,0,3
F,56,10,168,0,1,3,4
F,56,10,581,4,0,0,0
M,1,2,498,0,0,3,4
M,25,7,465,4,2,3,4
F,35,14,28,2,4,0,2
M,50,3,917,4,3,4,0
M,45,11,338,4,1,0,0
M,1,13,148,5,0,5,0
M,25,14,870,4,2,0,4
M,18,12,373,0,1,0,3
F,56,18,229,2,4,0,0
F,18,5,80,2,4,3,0
F,18,5,193,2,3,0,3
M,45,12,490,0,0,2,5
M,25,7,379,3,1,0,4
F,35,14,301,5,0,0,3
F,18,4,445,0,0,0,4
M,18,12,916,2,0,0,5
F,35,14,813,0,3,0,4
F,56,6,466,4,0,0,4
M,50,6,850,0,0,4,0
M,1,3,549,2,1,0,4
M,35,19,452,3,0,5,4
M,50,16,198,0,0,0,0
M,35,9,347,0,0,0,0
F,50,13,262,0,0,1,3
F,1,19,489,0,1,0,0
F,18,16,245,1,0,0,5
F,56,8,325,2,0,0,2
M,45,14,201,5,3,0,5
F,35,15,38,3,0,0,5
M,1,8,277,3,0,3,2
M,35,9,527,1,3,1,0
F,35,5,793,0,2,0,5
M,45,6,923,0,3,1,5
F,35,9,857,4,0,0,5
M,50,18,603,5,3,1,3
F,50,1,433,0,0,3,3
M,35,14,149,0,0,3,0
M,35,15,285,0,0,0,5
F,35,15,926,4,0,4,0
M,35,5,300,3,5,0,0
M,56,3,947,0,0,0,4
M,35,2,201,1,0,0,5
F,25,1,178,0,2,0,0
M,25,15,915,2,4,0,4
M,35,9,731,0,1,4,0
M,18,14,21,0,0,4,0
F,45,1,12,0,4,5,3
M,35,9,113,4,0,2,5
M,50,10,346,0,3,2,4
F,35,14,939,5,0,0,0
M,18,10,794,5,0,5,5
M,18,20,103,0,0,0,2
F,35,9,228,1,1,4,3
M,50,18,473,0,0,0,0
F,25,17,497,0,2,4,4
F,25,14,975,5,4,3,4
F,18,8,975,0,0,0,5
F,50,3,286,1,3,1,2
M,25,17,920,5,0,0,4
M,35,13,300,5,1,0,4
M,1,12,494,2,1,4,3
M,50,16,42,0,3,0,0
M,35,16,74,5,5,1,2
M,1,5,847,4,2,0,0
M,35,9,941,4,0,0,1
F,50,6,226,0,1,0,5
M,25,0,681,4,4,0,0
M,35,5,346,0,2,0,4
M,35,11,770,0,0,3,4
F,25,17,780,0,0,3,4
F,45,4,38,5,0,1,4
M,50,3,61,0,2,0,5
F,56,3,830,0,5,2,5
F,45,14,262,4,0,0,0
M,45,17,950,5,4,0,0
M,45,20,262,0,4,2,2
F,1,13,974,0,0,3,3
M,56,10,378,0,2,5,0
F,56,0,972,0,0,1,4
M,56,8,786,0,5,1,0
F,56,12,300,2,1,5,5
M,18,17,446,1,2,0,0
M,45,0,109,0,2,0,4
M,18,5,465,1,2,0,1
M,45,2,212,0,1,4,0
F,45,12,939,0,5,0,3
F,25,12,405,4,5,4,0
M,25,3,993,5,0,5,5
M,25,7,987,0,1,4,1
F,25,16,273,0,2,0,4
M,18,12,660,3,0,4,0
M,35,15,838,0,2,0,2
M,50,13,993,0,0,2,0
F,50,13,376,0,4,0,4
M,35,9,85,0,5,3,4
F,35,14,296,0,3,2,2
F,35,17,436,0,4,2,0
M,18,0,45,0,0,0,4
F,35,2,262,4,2,3,0
F,1,1,489,0,0,1,4
F,1,19,122,3,1,0,0
M,35,9,553,0,4,1,0
F,18,12,436,4,0,5,0
M,45,15,457,2,1,5,0
F,25,7,539,4,5,1,0
M,1,19,554,4,0,0,0
F,56,20,760,0,0,0,3
M,50,11,436,0,0,0,4
M,25,5,220,2,4,0,0
M,18,5,105,0,1,4,0
M,1,0,282,1,3,0,4
F,1,0,173,0,5,5,3
M,45,1,841,1,0,0,0
F,18,13,452,3,4,5,4
F,45,17,321,0,4,0,0
M,50,18,551,0,1,0,1
M,18,20,662,2,0,4,0
M,25,7,756,4,2,5,3
M,56,10,150,0,1,5,3
F,50,18,452,0,5,1,0
F,35,5,201,4,2,2,0
M,50,8,939,4,2,1,1
M,35,9,815,0,2,1,3
F,25,17,726,0,0,0,0
M,35,3,465,4,2,0,4
M,25,17,21,3,5,5,0
M,1,19,460,0,1,4,2
F,35,9,722,0,5,1,0
M,35,8,15,0,3,4,5
F,50,0,770,0,0,0,0
M,18,5,666,0,0,0,0
F,35,20,834,4,3,0,3
M,45,20,775,0,0,3,0
M,25,7,435,4,5,0,0
M,18,2,300,0,2,3,0
F,56,12,65,1,0,0,0
M,50,4,272,0,0,0,0
F,18,0,240,3,1,0,2
M,18,5,983,1,0,5,0
F,1,15,265,4,1,4,1
M,1,0,490,4,4,0,3
F,25,17,802,0,2,5,0
M,56,19,358,3,0,0,3
M,56,6,672,0,0,0,0
M,1,9,402,0,0,3,0
F,25,0,941,0,4,0,0
F,35,3,297,4,0,0,5
F,25,7,221,1,4,5,1
F,25,20,484,5,3,0,1
M,50,7,841,1,1,2,0
F,1,18,484,0,5,0,2
M,35,14,501,5,2,5,3
F,35,9,245,5,4,3,3
M,18,16,322,4,0,0,0
F,45,19,820,4,0,0,0
F,45,15,843,2,0,1,0
F,1,13,146,0,1,3,0
M,35,17,56,1,1,0,4
M,35,1,15,0,0,0,5
M,50,1,951,3,0,0,1
M,25,1,770,0,1,4,2
F,35,7,49,4,1,0,4
F,25,1,750,0,0,0,5
F,35,0,532,1,0,1,0
F,25,9,328,4,0,4,4
M,56,8,98,0,3,0,4
M,25,3,110,1,3,0,4
F,35,9,322,0,3,0,3
F,25,2,796,1,1,0,0
F,56,7,870,0,0,3,5
M,56,6,853,2,1,0,0
M,25,4,554,1,2,3,4
M,25,20,371,2,4,2,1
M,35,20,501,5,1,0,2
M,35,0,370,2,0,1,4
F,45,12,48,0,3,4,4
F,35,7,90,3,0,5,5
M,56,17,837,4,0,4,1
M,56,6,803,4,2,5,4
F,50,8,590,5,0,0,3
M,35,17,220,2,4,4,0
M,25,0,527,3,3,0,0
M,18,16,435,0,0,0,4
M,25,17,88,0,1,5,3
M,50,1,987,5,1,1,0
M,18,13,945,2,3,2,3
M,56,16,523,1,2,2,4
F,35,2,957,4,0,3,0
M,50,18,761,0,0,0,4
F,18,19,603,0,5,1,0
F,50,13,720,1,0,3,1
F,25,7,959,0,3,0,0
F,50,18,959,0,0,0,0
F,56,1,296,2,0,1,0
F,50,3,531,0,0,0,0
F,50,8,303,4,1,5,1
M,45,18,959,3,4,0,4
M,45,13,551,0,3,0,0
F,56,14,307,5,0,5,3
M,35,9,447,3,0,2,0
M,45,0,118,0,4,3,3
M,50,8,685,0,0,0,0
M,45,12,212,5,0,0,0
M,25,19,847,0,0,0,0
