Gender,Age,Occupation,ZIP-code,260,1097,1750,2021,2093,2105,2628,2968
M,50,4,245,2,5,0,5,3,2,4,3
M,45,14,907,5,3,1,2,3,2,1,5
M,25,20,297,5,0,0,3,0,0,0,3
F,1,12,933,1,3,0,5,0,5,0,0
M,18,14,530,0,3,4,2,2,3,3,4
F,35,7,761,0,0,4,4,0,4,2,0
M,18,16,89,0,1,2,3,3,0,0,2
M,45,20,326,1,2,0,0,3,3,0,3
M,18,0,28,0,5,2,5,4,5,3,0
F,45,0,891,0,1,0,1,2,1,1,3
M,35,16,471,2,2,0,1,0,0,2,1
F,50,4,531,0,0,1,4,2,5,4,2
M,25,4,378,2,3,5,0,2,1,5,2
M,25,0,261,1,0,4,4,4,1,1,1
F,18,17,105,0,5,0,1,5,4,0,2
F,56,17,813,0,0,5,0,5,4,0,0
F,35,2,765,5,0,2,2,4,2,5,5
F,50,15,432,0,3,4,3,0,3,0,2
M,1,11,300,4,3,5,4,2,5,2,3
F,18,1,170,2,5,5,0,1,0,5,5
M,45,5,282,4,3,1,3,4,3,3,3
M,18,6,471,0,4,0,2,0,5,3,1
M,18,3,441,4,5,3,2,0,5,2,4
M,45,6,200,2,0,0,0,5,0,3,3
M,18,14,604,4,4,4,0,4,2,1,0
M,18,20,48,0,4,3,5,2,4,2,0
F,35,1,85,0,0,0,0,3,5,4,3
M,25,6,22,1,0,1,5,3,0,3,4
M,25,17,282,1,0,0,3,1,1,2,0
M,25,17,539,0,2,0,4,4,4,5,5
F,35,4,612,3,4,1,2,5,2,4,4
M,1,9,168,4,3,0,0,5,1,2,4
F,45,17,186,4,3,0,4,1,2,1,3
M,18,20,294,2,0,4,5,3,2,3,5
M,25,12,956,1,4,1,4,0,1,0,0
M,25,14,609,0,2,0,4,0,4,5,1
F,18,4,730,3,3,3,0,2,3,5,0
M,18,17,956,5,2,4,2,3,1,3,2
M,50,0,813,0,4,1,4,1,3,2,0
M,56,19,655,1,0,0,4,4,0,5,0
M,56,1,84,4,4,5,1,2,4,5,4
F,45,2,627,5,5,2,4,3,2,0,4
M,50,16,914,3,5,1,4,5,0,4,1
M,25,4,555,3,1,1,3,1,3,3,4
F,45,5,211,2,1,2,0,4,5,2,4
M,35,6,454,3,2,5,5,2,3,5,2
M,25,9,770,2,5,4,5,0,3,2,3
M,45,2,319,3,4,3,3,2,5,1,0
M,45,4,287,2,4,5,2,0,4,1,2
M,18,16,770,0,1,1,1,2,4,4,2
M,25,16,148,3,3,3,4,2,1,2,0
F,50,2,987,2,4,0,4,1,3,4,0
M,35,0,450,5,5,0,1,4,2,2,3
F,18,6,306,0,5,0,5,4,0,1,5
M,25,0,539,5,1,0,3,2,2,4,0
F,25,0,618,4,5,0,5,3,0,0,5
F,18,14,141,0,4,3,2,3,5,0,2
M,18,9,902,4,3,5,0,0,5,0,3
M,25,12,981,5,1,0,2,3,5,1,1
M,45,9,917,3,3,1,0,0,1,0,5
F,56,6,563,3,0,5,4,3,5,5,2
M,1,6,207,1,1,3,1,3,4,1,4
F,45,18,904,3,3,4,5,4,1,2,0
M,18,5,631,5,5,0,0,3,4,0,0
M,35,3,38,2,4,4,4,2,3,5,0
M,18,2,453,3,0,4,0,3,0,5,4
M,25,3,609,3,1,0,5,3,1,5,2
M,25,20,201,1,1,0,2,2,3,4,5
M,50,3,778,0,3,2,0,5,3,1,3
F,35,8,146,2,4,5,0,0,1,2,4
M,25,6,972,4,1,4,1,2,2,5,2
M,18,8,40,2,3,1,0,5,2,1,1
M,25,14,727,2,0,3,3,0,2,0,0
M,18,13,997,3,5,0,2,4,2,3,4
M,18,16,104,3,5,0,5,5,2,2,1
M,56,9,815,3,4,0,5,0,0,1,3
M,25,16,61,2,0,0,5,5,1,0,2
M,56,10,319,3,4,1,5,1,2,1,4
M,25,19,382,4,1,4,5,2,1,2,0
F,25,4,522,2,0,4,4,0,0,0,1
F,56,17,165,3,2,5,0,2,0,1,1
F,18,15,118,2,3,0,0,5,1,2,3
F,56,12,200,4,2,0,3,3,2,3,0
M,18,9,804,4,1,0,2,5,3,5,0
M,35,11,13,0,5,0,3,4,1,1,5
M,35,5,907,2,3,3,0,2,1,2,1
M,50,2,681,1,1,2,5,5,5,0,2
F,18,3,207,2,0,2,5,0,2,1,1
F,1,11,63,4,4,0,5,0,0,2,5
F,18,7,915,0,2,0,3,1,3,1,2
M,45,15,973,0,2,3,4,2,5,0,3
M,56,17,815,0,4,2,3,1,3,5,4
F,18,17,212,3,4,1,3,0,3,0,4
M,25,17,834,1,1,5,3,0,5,0,2
M,56,16,27,4,5,4,4,0,4,3,1
F,25,5,609,0,3,4,0,0,2,4,4
F,35,0,857,5,0,4,3,1,2,3,0
F,45,12,609,0,0,5,4,1,1,5,2
F,45,9,660,1,1,0,4,1,2,5,0
F,25,5,274,0,3,5,4,5,1,1,3
F,56,0,782,2,3,1,3,4,2,2,2
F,18,0,534,0,4,1,3,1,5,1,3
F,35,9,128,4,3,0,4,0,0,3,5
F,18,20,836,3,1,2,5,5,3,5,0
M,50,13,797,2,0,4,1,4,1,2,4
M,1,5,232,5,3,0,4,4,1,5,0
F,50,17,772,5,4,0,0,1,2,0,2
M,18,13,303,3,1,2,2,3,3,1,0
F,56,20,904,4,4,5,2,1,1,4,2
M,56,4,148,0,0,5,0,3,3,0,4
M,25,3,758,5,3,5,2,2,5,2,1
M,56,9,463,1,3,0,2,3,5,1,3
M,25,16,261,3,0,5,4,3,3,3,2
F,45,3,82,3,2,3,5,3,1,1,2
F,25,9,602,2,3,0,5,2,5,0,3
M,35,0,990,0,5,5,3,4,3,5,2
F,1,0,495,5,4,3,0,1,0,3,5
F,18,6,104,2,5,3,3,2,2,4,3
M,18,2,735,0,4,4,4,0,0,3,0
M,18,4,946,0,2,0,0,1,2,2,2
M,56,2,982,0,3,1,3,1,0,2,1
M,45,16,655,2,5,0,0,2,1,4,4
M,35,16,991,4,0,2,4,1,2,0,3
M,56,2,627,5,3,4,2,4,5,3,1
F,50,4,623,0,2,0,3,0,3,5,2
M,25,4,498,0,3,1,3,2,2,4,2
M,25,6,168,4,5,5,1,4,2,1,2
M,56,20,210,0,2,1,4,4,1,4,3
M,25,7,194,0,4,2,5,2,5,3,5
F,1,10,434,1,5,1,5,2,2,2,0
M,1,3,760,2,2,1,2,1,2,0,2
F,18,19,967,0,3,0,5,0,3,5,0
M,45,3,495,3,2,0,5,5,5,5,0
M,18,5,226,5,2,2,3,0,4,5,5
M,50,5,140,2,2,0,0,4,1,1,4
M,18,16,870,1,0,0,0,2,2,5,1
M,25,11,70,0,3,0,5,0,1,3,0
F,18,20,596,3,4,1,0,0,0,4,5
M,1,17,826,5,3,0,2,4,0,2,4
M,18,12,112,2,3,2,4,0,3,2,2
M,18,17,103,2,3,2,0,4,3,5,4
M,1,4,168,5,4,1,3,4,2,3,2
F,45,5,910,4,1,5,1,3,1,4,1
M,1,2,424,2,1,3,5,2,0,1,3
M,50,6,136,5,1,1,5,5,5,5,4
F,18,4,741,4,3,2,0,4,4,1,2
F,1,3,917,5,5,4,1,5,1,4,0
M,35,6,764,0,5,2,3,0,2,3,2
M,18,11,730,0,4,5,1,3,3,3,2
F,56,20,15,1,2,0,0,3,3,2,4
M,50,18,498,0,0,2,5,5,3,1,0
M,45,2,492,0,4,3,1,5,1,1,5
M,18,13,502,5,3,0,2,4,0,3,0
M,56,6,965,0,5,1,0,0,1,4,5
M,25,1,48,5,2,4,0,4,0,3,1
F,45,10,190,1,0,1,2,4,2,2,2
M,25,9,337,3,5,1,4,3,5,3,1
M,45,4,967,5,2,5,1,2,0,0,0
M,45,14,752,4,2,4,0,3,3,0,5
M,25,9,928,1,5,0,0,3,0,4,3
M,25,15,930,1,0,0,4,3,0,5,4
M,45,11,381,3,2,5,2,0,1,2,3
F,35,16,525,0,5,0,4,4,5,5,0
M,25,17,358,2,3,1,3,2,1,4,5
M,35,20,631,5,5,0,0,4,5,3,1
M,18,10,946,0,1,0,3,3,5,2,1
M,35,17,722,2,5,0,3,2,4,1,1
M,35,3,967,5,4,2,0,4,2,0,2
M,18,16,956,1,2,0,5,3,3,3,3
M,35,0,360,4,2,0,0,4,3,3,3
M,25,8,735,5,5,4,1,5,0,3,2
F,50,0,895,5,3,5,0,4,2,0,5
M,45,20,105,1,5,0,3,4,2,5,2
F,56,10,554,3,1,3,5,4,0,1,1
M,18,20,557,0,4,0,1,5,5,1,0
M,45,5,973,1,4,0,2,2,5,4,2
M,45,15,424,1,4,4,2,2,4,2,3
M,25,16,144,5,1,1,2,5,2,4,1
M,50,17,140,3,1,0,3,5,0,5,0
M,18,8,939,1,0,0,2,4,4,4,0
M,45,4,610,5,2,5,3,5,5,3,3
F,50,0,173,5,5,1,1,4,5,1,5
M,45,12,48,1,4,0,3,4,3,0,2
M,56,9,330,2,2,2,4,1,0,5,2
M,18,4,290,1,4,2,2,3,1,2,0
F,50,3,354,5,2,0,3,4,4,0,4
M,25,18,41,4,0,0,2,0,5,2,0
M,18,0,560,2,5,0,2,2,2,2,1
M,56,16,329,5,5,1,3,0,4,3,5
F,18,10,921,0,3,0,0,1,2,3,4
F,56,17,381,0,3,4,3,5,0,5,5
M,1,0,13,0,5,3,0,4,0,5,4
M,50,2,450,4,4,1,3,2,3,4,1
M,35,2,48,2,2,0,0,4,5,0,0
M,56,13,856,4,3,0,2,3,5,2,1
M,25,15,488,4,3,5,2,1,5,2,3
M,25,9,856,5,1,1,0,5,5,2,3
F,18,10,103,0,5,0,5,5,0,1,0
M,45,16,236,2,5,1,1,2,4,2,5
F,45,17,993,5,5,3,2,0,5,5,5
M,18,1,600,4,3,4,4,0,5,5,5
M,25,9,830,0,2,3,2,2,1,2,0
F,56,5,944,4,4,4,4,3,0,3,2
M,50,15,224,2,5,0,3,4,4,3,1
F,50,0,917,1,0,0,0,0,1,5,2
M,25,5,735,5,3,5,5,2,0,2,0
F,25,10,307,3,0,2,0,0,2,2,3
F,25,19,110,5,2,5,0,4,2,0,3
M,45,18,427,2,4,0,3,3,2,2,4
F,45,0,207,0,0,3,0,0,5,4,2
M,18,12,144,0,4,1,2,4,0,0,0
M,18,18,563,1,5,4,5,5,0,0,4
F,18,18,837,5,0,3,1,1,5,3,2
M,25,4,786,0,5,2,4,1,1,5,3
F,18,4,450,0,1,4,0,3,1,4,0
M,25,17,21,3,4,1,1,0,1,2,3
M,25,1,609,3,4,1,0,4,2,5,0
M,35,18,309,5,0,0,5,2,3,1,2
M,35,8,232,2,1,5,0,3,0,2,5
M,45,2,744,2,5,3,2,4,5,1,2
M,35,0,165,2,1,3,2,0,1,1,4
M,56,3,782,0,1,3,2,1,5,5,2
M,56,2,539,3,1,3,5,4,3,3,2
M,25,7,215,5,1,5,2,0,0,0,4
M,18,1,727,1,3,5,5,1,2,0,2
M,56,1,196,1,1,4,1,0,2,1,2
M,18,0,973,2,4,2,1,5,1,4,3
F,25,20,460,4,0,5,0,3,3,5,4
F,56,19,782,0,1,3,0,2,5,2,5
M,18,2,735,1,3,0,4,3,5,1,2
M,35,10,838,4,1,2,2,4,4,3,4
M,35,11,988,2,4,0,5,5,2,3,5
M,56,8,441,3,1,1,1,1,1,4,3
M,18,16,41,2,2,5,3,0,5,1,3
M,50,20,794,1,2,1,0,2,5,4,0
M,18,3,489,1,2,3,1,2,0,3,0
F,1,16,857,5,4,3,5,5,4,3,0
M,25,11,230,3,0,3,5,4,2,1,4
F,45,2,984,5,1,0,2,5,3,5,4
F,45,7,127,1,4,5,2,4,4,0,0
F,18,5,977,3,4,5,2,0,3,2,0
M,18,12,322,2,5,2,4,2,2,1,0
M,18,20,902,4,3,0,1,0,5,0,5
F,25,5,700,3,4,4,2,4,3,4,3
M,18,12,974,0,1,1,5,1,4,3,0
F,50,0,906,0,0,1,2,0,0,4,5
M,45,17,990,3,3,0,0,3,3,3,3
M,56,0,495,3,0,1,2,1,0,4,1
F,18,19,916,1,4,5,5,3,2,2,0
F,25,0,985,1,4,5,0,4,0,1,3
M,25,11,294,0,5,0,4,0,5,5,1
F,18,7,104,1,5,4,4,0,2,3,0
M,18,1,320,2,4,5,4,3,1,4,0
M,56,15,326,5,1,5,5,4,3,4,0
M,56,5,245,4,4,0,4,3,0,2,3
M,25,8,940,0,1,4,4,2,3,3,2
F,56,6,915,3,4,5,1,4,2,1,3
M,45,5,212,4,4,4,4,0,1,0,3
M,18,16,300,1,2,4,4,0,5,1,4
F,25,2,923,4,4,0,2,4,1,2,3
M,35,15,485,4,5,0,3,4,1,2,0
M,35,20,959,3,2,0,1,3,1,0,3
M,35,0,625,1,2,4,1,0,1,5,1
M,35,2,223,3,3,3,0,5,3,3,5
M,45,6,322,1,3,2,0,4,0,4,2
M,25,8,70,0,1,5,0,5,2,2,4
M,25,16,658,4,1,0,5,0,5,3,0
F,35,12,970,3,0,0,0,4,5,5,0
F,25,8,190,3,0,0,5,0,2,0,0
M,35,8,193,0,4,1,0,4,2,1,1
M,45,9,904,0,5,4,5,3,0,4,1
M,1,1,613,5,2,4,1,2,0,2,0
M,25,13,118,2,1,5,0,2,3,4,1
M,45,11,482,4,5,0,0,0,3,4,0
F,50,3,49,5,5,3,5,3,1,4,0
M,18,16,345,5,4,3,5,4,2,1,1
M,25,11,300,4,4,3,1,5,5,1,5
M,56,8,870,2,3,2,1,3,2,0,4
M,45,19,349,5,4,0,3,3,1,1,0
M,45,18,660,5,2,1,0,4,2,0,1
M,25,1,982,3,5,0,5,4,2,2,2
M,25,7,146,1,2,3,3,0,0,3,0
F,35,8,435,1,5,0,0,1,4,3,2
M,35,16,113,4,4,0,5,0,5,1,4
M,50,3,37,4,5,3,3,0,4,2,1
M,45,4,361,0,4,2,5,2,0,3,0
M,56,2,100,1,3,5,5,1,4,0,3
F,56,14,495,1,3,3,0,3,4,4,0
M,45,18,843,1,4,2,0,0,2,3,2
F,56,20,417,1,1,1,4,0,5,0,2
M,35,16,224,3,3,0,1,4,1,1,0
M,1,16,17,5,3,1,4,4,0,3,4
M,18,14,597,1,5,0,1,0,3,2,4
F,45,4,770,5,0,3,2,5,5,4,2
F,56,7,370,1,2,5,0,0,4,2,4
F,25,19,945,4,0,4,0,1,2,0,2
M,35,12,952,0,4,4,2,0,0,2,3
M,25,16,604,2,3,0,3,4,0,4,4
F,35,17,756,5,0,5,3,0,2,3,4
M,56,14,503,5,4,2,0,3,1,2,0
M,50,1,235,3,0,4,0,2,3,2,5
M,25,16,997,3,0,2,0,5,2,5,0
M,35,3,501,3,1,5,3,4,3,3,0
F,56,5,362,1,3,0,0,0,3,3,0
F,35,14,815,2,3,1,4,4,0,5,5
M,25,14,115,0,4,0,2,5,3,3,3
F,35,7,502,3,4,3,0,1,3,0,2
F,25,8,581,4,2,3,0,4,3,4,3
F,35,20,186,0,1,5,5,3,3,4,2
M,56,1,758,2,3,5,4,0,5,0,3
M,45,4,380,4,0,5,2,4,1,3,0
M,35,3,370,3,2,4,0,1,0,2,2
M,18,5,982,0,0,5,2,0,4,3,3
M,25,5,22,4,4,4,2,0,0,3,0
M,25,8,486,5,5,5,0,0,1,1,2
F,50,16,891,1,5,0,1,2,4,3,3
M,35,7,609,3,3,3,0,4,2,5,0
F,25,0,240,3,4,0,4,2,1,4,1
M,18,2,532,5,3,0,0,2,2,0,3
F,35,10,992,3,1,1,0,4,0,3,0
M,45,7,446,4,2,0,0,3,2,0,5
M,56,3,314,3,2,2,0,4,0,2,1
M,18,20,580,4,1,4,5,4,1,5,4
M,25,4,471,2,5,5,5,5,1,0,0
M,56,5,175,3,5,5,3,0,5,1,5
M,25,0,244,0,2,5,1,0,5,3,5
M,18,12,919,1,4,0,2,1,5,5,4
F,56,8,338,2,3,5,0,1,3,3,5
F,18,0,82,4,1,4,5,2,2,2,2
M,25,4,66,2,2,5,0,0,5,5,5
M,18,8,735,3,2,0,1,3,0,5,0
M,18,4,705,4,2,0,4,2,4,2,2
F,25,11,972,2,2,5,4,4,1,4,1
M,45,1,939,1,1,0,3,2,3,0,1
M,50,7,287,1,4,5,4,2,5,0,0
M,35,13,245,2,4,0,0,2,1,0,4
F,50,15,30,3,4,3,0,0,2,4,1
M,56,19,840,1,5,2,4,0,5,3,4
M,18,16,215,3,4,5,1,4,5,4,3
M,45,0,307,5,4,3,0,1,3,3,1
M,35,18,917,5,5,4,3,3,4,1,4
F,50,15,433,2,4,0,1,3,2,4,0
M,18,1,360,4,2,0,4,4,2,2,3
M,18,12,111,1,0,1,5,0,5,2,3
F,1,2,830,5,2,0,1,2,3,0,3
M,1,14,488,1,1,4,4,5,3,3,2
M,45,10,557,1,1,0,5,4,2,1,4
F,35,0,660,2,5,2,0,5,5,3,2
F,45,16,971,4,0,0,4,2,3,0,0
F,56,16,463,1,5,3,0,3,4,4,1
M,35,20,328,4,0,5,1,4,2,1,3
F,56,19,211,1,0,0,3,0,2,1,2
F,35,14,809,5,1,0,0,1,0,1,4
F,1,2,894,3,5,0,0,1,1,2,0
M,1,10,954,1,1,1,4,4,0,0,1
M,45,3,281,1,5,2,3,0,5,0,2
M,18,14,105,2,4,5,3,3,5,3,3
M,45,8,674,0,1,2,5,0,4,3,3
F,45,0,224,0,1,3,0,2,4,0,3
M,50,3,326,5,3,0,0,3,2,2,1
F,45,14,658,0,5,1,1,4,4,4,0
M,1,16,433,5,5,0,5,3,2,2,3
M,50,2,775,5,3,0,4,5,3,3,4
M,35,17,380,1,1,5,0,2,3,3,2
M,25,0,987,4,0,2,0,1,5,5,2
M,45,17,296,4,5,5,2,5,5,1,2
M,25,17,786,3,2,2,1,2,3,5,1
M,35,1,520,1,4,4,2,0,4,5,4
M,18,11,452,0,5,3,4,2,4,1,3
F,18,16,547,5,1,0,5,2,5,4,1
F,18,16,376,1,0,2,0,5,3,4,2
M,35,18,306,2,5,1,4,4,3,5,0
M,56,18,322,2,4,0,2,4,2,5,2
F,56,9,968,4,4,5,5,0,3,4,1
M,18,6,306,1,4,3,0,1,5,5,1
M,1,11,520,3,4,0,5,1,1,4,2
M,35,16,772,0,0,3,5,1,3,0,5
F,18,20,555,5,3,1,1,0,1,4,2
M,25,6,969,2,4,3,0,1,5,2,1
F,18,11,985,4,4,1,2,0,4,0,2
F,35,1,405,0,2,5,0,5,2,3,4
M,25,17,558,0,0,1,4,1,0,5,5
M,25,18,459,2,2,3,2,4,0,4,5
M,45,7,123,3,4,5,1,3,0,2,4
M,56,7,843,2,4,0,4,1,2,5,4
F,18,12,144,1,3,2,4,2,1,2,2
M,35,0,286,5,5,5,4,0,2,5,4
M,25,16,765,1,4,1,4,4,5,0,3
M,45,14,150,2,1,2,2,4,1,1,4
M,56,11,485,4,3,4,5,4,0,3,5
M,25,6,228,5,0,2,0,5,1,3,0
F,25,6,974,0,5,0,3,4,5,3,3
M,18,1,240,5,4,0,1,1,0,5,3
M,25,17,196,2,3,5,4,0,5,1,0
F,25,18,558,5,0,2,4,4,3,0,3
M,50,16,805,1,3,2,4,0,0,3,5
F,18,13,115,4,0,3,3,1,3,4,0
F,25,2,79,4,4,3,5,4,5,1,4
M,56,3,481,2,2,0,2,0,3,5,5
F,25,10,830,3,5,3,5,4,3,5,5
F,35,10,977,5,0,0,4,2,1,5,0
M,35,18,170,1,2,5,5,5,5,4,4
M,1,16,430,1,2,4,4,3,0,5,0
M,35,14,142,3,2,4,4,3,5,4,0
M,50,7,853,2,2,1,0,4,0,0,0
F,45,2,680,1,3,3,3,4,1,2,0
F,50,11,460,2,3,1,0,3,1,1,3
M,35,17,130,0,4,0,3,4,4,0,3
F,56,14,362,5,3,0,2,5,2,0,0
F,45,10,911,1,2,0,4,0,4,0,0
M,25,6,56,1,2,0,3,5,4,2,3
F,35,5,602,2,5,0,0,3,3,2,3
M,56,18,120,5,3,4,3,1,2,4,3
M,45,9,61,0,4,2,2,5,5,4,0
F,56,13,480,5,1,0,4,0,3,4,1
F,25,9,161,2,5,0,3,3,2,3,2
M,18,15,981,4,5,2,5,4,2,4,3
M,18,7,708,2,5,2,2,0,0,4,4
M,25,5,933,5,4,3,2,3,5,5,1
M,56,19,50,1,2,0,1,3,2,0,3
F,35,5,81,4,3,3,3,0,0,1,1
M,56,4,333,1,0,2,4,1,0,1,1
