Gender,Age,Occupation,ZIP-code,673,810,1073,1126,1702,2100,2174,2253,2797,3393,3466
F,25,2,452,0,0,0,2,1,0,2,0,0,5,4
F,18,20,430,4,0,3,2,4,4,4,5,2,2,0
M,18,0,984,2,0,0,5,1,2,2,4,3,3,4
M,45,11,609,4,0,5,4,4,2,5,0,0,1,0
M,45,3,296,1,1,4,1,1,1,5,0,2,3,0
M,50,2,465,5,1,3,5,0,5,5,0,2,4,0
M,35,19,89,5,4,1,1,0,0,3,0,1,4,2
M,56,1,957,0,0,5,5,1,1,2,1,2,2,0
M,56,0,346,2,2,4,2,0,1,5,2,0,1,0
F,25,6,952,4,4,3,4,4,3,2,4,2,5,0
M,1,6,931,2,2,4,5,0,0,5,4,4,3,3
M,1,14,165,0,0,1,5,1,4,0,0,2,0,0
M,25,10,740,5,0,5,4,5,3,3,2,2,0,3
F,25,18,700,1,0,2,5,0,3,3,2,4,1,3
M,45,2,596,0,0,1,5,0,0,4,0,5,4,2
M,1,19,926,1,3,4,4,0,4,1,0,3,0,3
F,45,7,571,3,0,4,5,5,0,0,5,3,3,0
M,56,3,582,5,4,1,0,4,3,4,2,1,0,3
F,25,7,900,2,2,3,0,2,4,4,0,5,4,2
F,56,11,630,5,0,3,0,3,2,5,5,5,2,4
F,25,12,524,3,1,4,0,3,4,4,1,4,1,0
M,45,6,230,3,4,1,4,0,0,0,5,1,5,2
F,35,15,436,0,0,3,1,0,0,3,0,4,5,0
M,45,3,61,5,4,5,4,5,0,2,0,2,0,4
M,18,0,45,2,0,2,1,1,0,1,0,0,0,5
F,45,4,111,4,4,1,1,2,2,4,0,5,4,0
M,25,0,12,1,1,2,0,4,2,0,5,3,5,5
F,1,17,339,0,1,0,2,4,1,1,3,5,1,0
F,18,10,847,5,3,5,2,0,2,1,5,3,1,3
M,50,14,701,4,0,4,1,4,4,4,0,3,0,5
M,45,19,672,3,4,0,0,1,2,5,0,0,2,3
F,45,4,24,0,0,5,1,1,0,0,4,0,4,0
M,50,0,83,2,3,3,4,0,1,1,0,5,1,1
M,50,14,857,5,0,0,0,0,1,4,0,4,5,5
F,50,3,765,2,1,5,0,1,4,0,1,3,5,5
F,18,6,833,5,0,2,0,0,4,5,2,2,0,0
F,18,10,772,2,4,5,0,4,0,2,3,5,0,1
M,50,11,631,0,0,1,0,0,5,0,0,4,0,0
M,50,6,704,0,0,2,2,1,1,4,5,3,4,1
F,18,18,333,1,1,0,0,3,4,4,1,0,2,2
F,18,15,590,0,1,4,5,0,0,5,3,3,0,0
F,1,4,427,3,4,5,5,4,0,5,3,4,4,0
M,50,1,950,0,0,4,0,5,4,1,3,5,3,3
M,25,16,228,2,2,0,2,0,5,4,0,3,0,1
F,18,11,557,1,0,3,5,1,5,2,2,5,4,1
M,18,4,726,3,0,5,4,1,5,2,0,5,4,3
F,56,7,287,0,0,1,5,0,3,1,0,5,4,2
F,45,2,582,2,2,1,2,2,0,5,2,2,1,4
M,25,3,349,4,4,4,5,4,4,2,0,1,4,4
F,1,0,307,0,0,3,1,5,1,5,5,2,5,3
F,1,10,56,5,3,1,2,0,1,1,4,5,4,1
M,18,6,563,4,0,3,5,5,5,0,1,4,2,4
F,50,5,973,0,0,2,4,0,1,3,0,5,1,2
M,56,2,775,3,0,0,2,2,0,2,3,5,0,1
M,18,2,750,3,3,3,5,4,1,4,4,1,2,4
F,56,18,53,3,4,1,3,2,2,2,5,2,1,1
M,45,2,38,0,3,5,3,5,0,3,0,3,5,1
M,35,3,114,0,3,5,5,2,1,4,5,0,0,0
M,25,0,809,1,3,5,5,0,0,1,1,1,0,5
F,50,13,302,2,2,4,0,3,5,2,0,0,3,4
M,25,18,132,5,4,4,2,0,5,3,2,2,1,3
F,25,5,959,5,0,2,4,5,3,0,5,3,1,0
F,50,7,152,5,0,5,0,0,0,2,3,4,2,4
F,18,20,322,0,0,1,2,4,3,4,0,3,3,2
M,45,18,625,0,3,5,2,0,0,1,0,1,0,1
M,1,20,262,3,1,2,3,4,3,0,1,4,1,0
M,18,10,833,2,2,4,0,4,1,4,0,3,5,5
F,56,0,436,0,0,1,5,3,2,3,1,1,5,5
M,1,5,523,4,4,4,2,2,1,5,0,3,4,0
F,56,3,79,2,0,2,3,2,0,0,0,4,3,2
M,18,0,173,4,1,0,4,2,0,4,4,0,5,0
F,25,1,130,1,3,3,1,0,5,4,0,0,1,1
M,56,14,376,2,0,5,0,0,4,4,4,5,4,4
M,18,5,627,0,3,1,5,3,1,1,2,0,1,1
M,35,12,627,0,4,0,4,0,4,2,0,0,1,4
F,25,18,815,4,4,5,0,3,3,1,0,0,0,0
F,50,15,900,1,2,1,0,4,3,1,3,3,1,0
M,50,6,708,5,4,4,1,0,1,0,2,3,4,0
M,35,18,224,3,4,1,1,3,0,3,1,3,3,0
M,45,14,988,0,1,5,1,5,4,3,2,5,0,1
F,50,11,21,1,0,3,1,2,2,1,3,3,4,3
F,25,11,100,3,1,4,0,0,0,3,5,1,4,0
F,18,19,503,5,2,1,5,0,4,2,0,2,1,4
F,1,6,965,0,0,0,4,0,1,2,0,5,5,5
F,35,1,432,2,4,3,0,3,1,0,1,0,4,4
F,45,19,580,1,2,3,4,0,3,5,3,4,0,5
M,50,7,253,2,0,2,2,0,3,4,3,3,5,0
M,50,7,787,5,4,4,4,0,5,4,5,2,4,1
F,25,1,935,5,3,3,2,3,5,4,5,4,0,1
F,56,17,981,0,0,1,5,4,4,1,3,5,5,0
F,56,12,900,1,0,3,0,4,3,5,0,5,0,2
F,1,13,990,4,0,3,1,0,5,0,0,1,0,3
F,25,16,627,0,2,0,4,1,0,0,3,5,0,3
F,1,4,629,3,4,1,5,0,4,0,5,4,5,2
F,50,4,563,0,1,4,0,0,0,4,1,3,0,1
F,45,2,927,2,1,0,2,0,1,5,0,0,2,3
M,1,3,921,2,2,5,1,2,4,0,0,2,4,0
M,50,11,130,1,0,2,2,2,3,3,4,2,1,5
M,50,18,120,2,3,5,4,0,3,3,4,3,1,4
M,45,1,930,5,0,5,0,3,0,3,0,2,1,2
F,35,10,992,5,3,1,4,4,1,3,0,5,4,0
F,25,11,435,5,2,2,2,0,5,0,0,1,2,2
M,18,8,758,2,2,4,1,2,3,3,3,4,4,0
M,50,18,523,2,2,2,2,4,2,3,2,2,1,0
M,56,11,908,4,4,1,3,5,4,2,0,2,1,0
F,25,7,235,0,0,3,5,1,0,0,3,1,2,4
F,25,5,150,5,0,1,0,2,0,3,2,3,5,3
F,45,19,914,4,2,2,5,1,2,3,4,0,3,1
M,25,11,550,3,1,3,4,2,2,2,2,1,3,4
F,50,4,69,4,4,0,1,2,0,3,3,4,5,0
M,18,13,465,0,3,1,3,0,5,2,0,3,0,0
F,35,1,215,2,3,4,3,3,0,1,5,1,0,3
M,1,2,772,0,0,1,3,3,3,3,4,5,1,1
M,35,19,944,0,0,1,3,5,1,3,5,5,5,5
F,56,9,744,0,0,0,4,0,5,4,1,5,0,3
M,35,8,303,1,0,0,3,0,3,2,0,4,1,0
M,35,3,933,0,1,5,4,0,4,5,0,3,4,0
M,18,9,175,5,1,4,5,4,4,5,4,3,4,2
M,18,19,74,3,3,5,5,3,1,3,5,1,4,2
F,35,20,128,0,0,0,2,1,5,5,1,1,0,5
F,45,14,625,1,4,0,0,4,0,0,0,0,3,5
M,1,8,321,0,3,0,0,4,5,3,0,2,5,4
M,35,12,111,0,0,5,0,0,5,3,0,2,2,0
M,1,9,431,1,2,3,2,5,4,0,0,4,1,5
M,25,20,629,1,1,0,1,4,5,4,5,5,0,3
F,50,12,680,5,0,5,2,0,2,0,5,4,2,3
M,35,19,908,2,1,3,4,3,1,1,4,2,2,4
F,56,14,235,0,0,5,5,0,5,0,0,0,0,4
M,25,13,140,1,3,5,1,2,1,4,4,4,3,5
M,50,16,381,4,2,4,5,0,3,0,0,4,5,3
F,50,4,323,0,0,4,0,2,2,5,1,3,4,0
F,25,8,974,4,4,3,5,2,1,4,3,2,3,4
M,50,2,471,2,1,4,4,4,3,3,3,3,0,5
M,50,9,235,1,0,5,5,0,5,1,5,1,0,1
M,1,4,212,2,2,3,1,0,0,4,2,2,4,4
F,45,2,228,5,4,3,4,3,0,0,5,1,5,4
F,50,16,501,0,3,1,2,1,1,3,5,2,0,1
F,50,7,801,0,0,1,5,3,5,2,2,1,4,0
F,35,6,927,5,0,3,5,4,4,3,5,2,0,0
F,18,8,265,1,3,1,5,2,1,5,0,3,2,5
M,50,13,329,2,2,5,3,3,3,5,5,3,3,4
M,45,17,924,0,0,1,1,4,4,5,2,3,5,3
M,1,14,41,4,2,1,5,0,0,1,0,3,5,0
M,25,18,322,0,1,3,2,4,5,4,5,5,5,5
M,50,4,894,4,0,1,4,3,1,4,5,5,2,1
F,1,0,532,1,4,0,3,0,2,0,4,5,1,0
M,25,13,927,0,0,0,5,3,4,1,0,4,2,2
M,1,4,850,0,1,2,1,0,0,1,3,0,1,0
M,35,12,927,0,3,3,5,0,4,2,0,2,0,5
M,45,10,672,3,4,5,1,0,4,0,4,2,0,0
F,1,19,701,0,0,4,4,1,2,2,2,4,4,2
F,35,10,445,2,4,3,4,0,4,3,4,0,5,3
F,50,9,201,4,0,0,3,3,5,3,2,1,4,4
F,35,19,981,0,0,1,0,3,5,5,3,0,1,2
F,18,8,327,4,1,2,3,0,5,3,0,1,1,0
F,25,10,485,5,1,0,2,1,0,4,4,4,4,0
M,45,19,329,4,2,5,0,4,5,5,4,0,4,3
F,56,6,760,3,2,3,5,3,0,2,5,0,3,3
F,25,20,497,0,0,5,2,0,0,2,1,5,5,5
M,35,8,959,5,2,0,4,2,0,2,5,2,5,4
M,56,19,857,0,3,1,0,5,3,2,2,2,2,0
F,56,5,402,3,3,3,1,5,0,5,0,5,0,4
F,45,15,469,2,0,2,4,1,4,2,0,4,0,4
F,56,3,483,0,0,4,2,3,0,5,2,2,4,0
M,50,15,943,4,3,0,1,0,3,5,0,3,3,4
F,18,16,68,2,1,4,1,0,5,5,2,2,0,2
M,1,9,495,0,0,2,3,0,2,5,0,0,5,0
M,35,3,870,2,4,3,4,0,5,4,5,3,0,0
M,25,15,834,0,0,2,0,2,3,5,0,4,5,4
F,50,5,376,5,0,5,2,0,4,2,2,2,3,0
F,25,19,82,0,2,5,2,0,3,0,2,0,0,5
M,45,17,927,3,0,1,4,0,4,4,0,2,5,4
F,18,1,372,0,0,1,4,5,4,5,0,5,1,3
F,45,13,787,0,0,0,5,0,2,1,0,2,5,5
M,45,11,501,1,0,0,0,4,5,4,0,0,5,2
M,45,12,378,0,0,0,1,3,4,5,4,1,0,1
M,56,18,547,0,3,2,4,3,0,3,3,4,1,4
F,35,14,121,5,3,2,0,0,0,2,2,1,0,2
F,25,6,972,0,1,3,4,4,3,4,2,2,0,3
M,35,6,527,0,1,5,4,0,0,5,0,5,0,1
F,1,6,223,4,0,0,1,4,5,4,4,2,4,2
F,18,0,208,3,4,4,5,5,4,1,0,4,0,5
F,50,1,463,2,2,1,4,5,1,0,3,4,4,3
M,35,3,166,5,0,1,2,1,5,1,4,0,0,5
M,18,2,457,5,3,0,1,0,2,4,4,0,2,0
M,35,17,436,3,0,2,1,3,5,1,0,3,1,2
F,25,18,523,4,2,2,5,3,5,0,5,1,2,5
M,35,14,80,0,1,0,0,4,4,5,4,2,2,4
F,50,17,917,0,3,5,3,0,5,5,3,4,2,3
M,45,5,970,0,3,3,3,0,3,0,3,2,1,2
F,1,3,253,1,3,5,5,3,4,3,5,1,0,0
F,18,2,42,3,0,4,5,5,2,5,0,4,3,3
M,25,6,982,3,3,5,1,5,5,4,2,5,3,1
F,25,8,895,0,3,0,3,1,4,4,2,5,0,4
F,45,13,930,4,2,1,0,3,0,4,2,3,1,1
M,45,2,990,3,2,2,2,0,4,0,3,5,4,1
F,25,5,272,3,2,5,0,1,0,2,4,4,3,3
M,25,19,443,2,1,0,1,0,0,3,2,2,2,0
M,25,1,452,2,3,1,0,4,0,1,0,4,2,0
M,50,3,553,1,0,5,4,0,1,0,0,0,0,3
F,18,5,65,1,2,3,2,5,0,0,0,4,2,1
F,18,10,501,0,1,0,0,0,4,5,5,1,1,0
M,56,5,838,4,3,2,5,1,2,4,2,3,0,0
F,50,8,296,3,4,1,4,2,1,1,2,2,0,0
F,1,8,527,0,0,2,0,3,5,4,0,4,4,5
M,56,5,131,4,3,4,1,0,0,1,4,4,0,3
M,35,13,296,0,4,0,4,1,0,0,0,0,0,5
M,50,20,142,0,1,1,3,2,5,4,0,4,1,2
F,25,5,973,4,2,5,5,3,4,0,1,3,3,3
F,18,11,352,0,0,2,5,4,1,4,0,5,0,5
M,35,4,16,0,3,2,3,5,5,0,0,0,3,0
M,25,2,463,0,0,1,4,4,3,5,5,0,2,5
F,25,15,81,5,4,3,0,3,1,2,3,4,4,3
M,45,15,920,3,2,5,3,0,3,0,5,4,3,2
M,25,7,454,3,0,4,5,1,2,3,0,2,3,0
F,50,18,89,3,3,5,2,0,3,1,1,3,0,3
M,25,9,61,5,4,3,2,3,5,0,4,4,0,3
M,50,11,544,5,4,0,1,1,1,2,1,2,4,0
M,50,16,76,1,4,1,2,0,3,5,4,1,0,4
F,1,19,70,2,1,3,4,5,2,0,1,3,0,0
F,1,7,971,5,0,5,0,3,3,1,0,0,5,5
F,18,3,333,0,3,0,2,2,4,4,4,3,5,0
F,50,5,756,4,3,4,2,0,0,3,0,4,0,2
M,25,11,240,1,2,2,1,1,0,3,3,5,2,5
F,45,0,113,0,1,0,3,3,5,2,1,4,4,5
F,18,0,165,1,1,0,5,4,3,5,0,0,0,1
F,50,16,18,2,0,4,2,0,1,1,0,3,4,2
M,45,4,262,4,0,2,3,0,5,5,0,4,0,0
M,35,7,431,3,3,1,2,4,3,4,0,1,5,4
M,1,16,410,2,1,5,0,0,0,3,1,5,0,1
M,45,17,371,0,0,4,0,5,0,3,1,1,0,0
M,1,17,354,0,0,1,2,0,3,2,0,3,0,2
F,18,8,483,4,2,4,2,2,5,1,4,5,2,4
M,45,18,840,0,1,4,2,0,0,3,0,2,0,4
M,25,17,492,3,2,2,5,1,4,4,5,1,4,4
F,1,18,501,0,1,3,4,0,5,1,5,2,2,0
M,50,4,212,0,0,2,1,5,0,4,0,2,5,4
M,35,1,201,4,3,4,1,5,0,3,0,0,1,0
F,1,15,794,1,0,0,2,2,0,3,1,4,2,4
M,18,13,221,0,0,1,5,0,1,3,5,2,3,5
F,1,11,352,1,1,3,3,0,3,4,5,0,0,0
F,18,3,525,1,1,4,5,3,4,0,1,2,4,3
M,45,5,262,4,4,3,3,0,2,3,3,5,3,2
M,56,16,917,1,0,3,5,0,0,3,4,4,0,4
F,25,7,481,3,0,5,1,2,0,5,0,2,1,1
F,35,2,502,0,1,4,1,0,2,0,0,4,0,1
F,50,5,493,1,0,5,0,0,1,0,0,3,0,0
M,50,19,502,0,0,1,2,0,4,2,0,5,2,2
M,56,8,497,2,4,0,5,0,0,0,2,3,4,3
F,45,11,497,5,4,2,4,3,0,1,0,0,4,1
F,25,2,983,0,3,3,4,1,2,4,0,5,1,3
M,35,8,405,3,4,2,0,2,3,0,1,4,5,0
F,1,0,992,3,3,2,2,5,3,1,3,2,2,0
M,1,7,112,0,0,0,0,5,4,2,3,3,0,1
M,1,0,950,5,0,2,4,2,5,4,0,4,3,4
M,18,3,296,1,2,3,5,2,5,3,3,0,3,1
F,50,18,681,0,3,5,0,4,1,4,4,4,2,2
F,1,18,396,3,0,1,5,0,5,3,4,4,2,2
F,18,15,797,2,0,3,3,0,4,4,4,2,0,0
F,1,1,234,3,0,5,3,5,3,1,3,3,0,5
M,25,11,602,5,1,5,2,1,0,0,2,0,0,1
F,18,11,433,3,2,1,1,3,4,0,0,4,1,5
M,45,10,802,1,3,1,4,4,2,5,0,0,4,3
M,56,4,336,2,1,4,1,0,0,3,0,5,0,1
F,18,10,935,4,3,1,2,3,0,1,2,1,0,1
F,35,19,345,0,0,2,5,2,4,2,0,0,5,0
M,45,7,532,0,0,0,2,0,0,0,2,2,0,0
M,35,19,613,2,3,3,5,5,2,5,4,3,3,1
M,25,6,722,1,3,5,3,0,5,2,1,4,1,2
M,25,5,41,0,3,0,5,1,5,3,5,4,5,2
F,18,15,735,0,0,0,2,2,4,3,3,3,0,2
M,56,8,77,3,3,1,3,3,1,0,5,4,1,0
M,18,0,780,3,0,1,4,0,1,4,2,2,4,5
F,35,16,797,3,1,4,0,0,4,4,0,4,1,3
M,50,11,128,0,0,4,4,0,0,2,0,2,0,5
M,50,16,19,5,4,1,4,3,5,4,2,0,4,4
F,56,16,700,0,0,4,5,0,3,0,5,0,0,1
F,18,5,136,3,0,4,2,0,2,4,4,2,1,0
F,25,3,450,5,2,2,1,0,4,5,0,2,3,0
F,25,7,775,2,3,5,3,3,5,1,5,0,1,5
M,56,6,377,4,1,0,0,5,2,0,2,0,3,5
F,18,2,6,3,0,0,5,5,3,4,0,4,3,0
M,50,2,379,1,1,3,0,0,0,4,0,4,0,0
F,35,10,943,5,3,2,3,2,1,3,5,3,4,2
M,45,17,21,2,3,0,0,1,1,5,0,5,3,0
M,56,5,301,5,2,0,2,0,0,0,4,3,2,4
M,50,20,434,0,0,4,3,0,4,3,1,5,0,0
M,45,15,610,0,0,0,0,2,3,3,0,4,5,2
M,18,15,582,0,4,2,4,0,3,1,0,0,0,4
M,35,9,309,2,3,4,3,2,2,4,1,1,2,0
F,45,12,433,0,1,2,3,2,4,4,0,4,1,1
F,35,16,143,5,3,1,0,4,5,3,3,0,4,0
F,35,7,373,5,4,2,5,3,1,0,5,4,3,3
M,25,18,280,5,2,3,0,2,1,0,0,3,1,4
F,18,7,282,1,1,1,4,0,4,4,3,3,2,4
F,56,9,841,5,3,1,5,5,5,2,2,5,0,2
F,50,19,131,2,2,5,5,4,1,0,2,3,0,3
M,50,12,235,0,0,4,5,0,3,4,0,2,3,2
M,45,14,146,1,4,1,2,3,4,4,2,4,0,3
F,45,13,349,1,0,3,3,0,2,5,0,5,5,3
M,50,7,339,0,4,1,0,3,1,5,2,5,1,4
F,45,3,600,3,2,0,2,0,1,2,2,5,3,1
F,50,9,971,4,0,4,4,2,2,2,3,0,2,3
F,56,7,435,0,1,1,3,5,1,3,3,4,4,5
M,18,14,245,0,0,1,0,0,3,0,0,0,0,0
M,25,16,236,0,0,0,5,0,3,4,0,0,2,0
M,1,12,782,3,1,3,1,0,1,4,5,0,2,3
M,50,17,790,2,0,5,1,2,0,0,4,5,0,4
M,45,1,372,5,2,4,2,0,0,2,0,4,0,5
F,1,18,123,1,4,1,1,4,5,5,2,1,4,5
F,1,0,916,4,0,3,1,5,0,3,3,2,3,0
M,18,12,497,5,1,0,3,2,3,0,0,1,0,4
F,1,2,18,4,1,4,4,0,3,5,5,5,0,2
F,45,8,22,3,0,1,2,0,0,4,5,0,0,2
M,45,13,735,0,1,0,1,0,1,2,2,3,2,0
F,35,3,662,4,1,3,2,1,5,4,2,3,5,0
M,35,15,911,2,4,3,1,2,5,5,2,2,2,0
M,1,13,132,3,3,0,3,1,3,2,0,5,4,2
F,1,14,850,3,0,2,3,5,5,2,0,3,1,3
M,18,14,681,3,3,2,4,0,2,2,3,4,2,2
F,50,13,223,3,1,4,4,0,2,0,0,0,4,3
F,25,3,468,4,3,1,0,2,2,2,0,0,4,0
M,25,4,927,0,0,5,5,0,5,1,5,0,0,3
F,45,2,813,3,4,1,2,4,1,5,5,1,5,3
M,1,15,480,1,0,3,0,1,2,2,1,2,0,0
F,56,8,534,0,0,5,4,0,0,3,0,5,1,3
M,1,12,501,5,0,1,2,0,4,4,4,0,3,1
M,1,12,272,0,0,4,5,0,4,5,2,5,0,0
M,35,19,797,0,3,2,5,0,2,5,0,1,0,3
F,45,5,494,2,1,0,2,0,2,2,0,4,1,0
M,35,13,913,5,2,5,4,1,4,0,0,5,5,2
M,50,5,705,0,3,1,3,3,1,0,0,0,1,0
M,18,8,290,0,1,1,5,0,4,2,4,5,3,0
M,1,8,527,4,4,2,1,4,2,0,0,3,4,0
M,18,18,581,0,0,0,3,0,4,4,5,0,3,3
M,18,6,186,0,1,4,5,1,3,1,1,3,4,0
F,56,12,454,4,0,0,4,4,1,3,5,3,0,1
F,35,10,18,0,1,4,4,5,3,4,3,1,4,3
M,25,4,756,1,0,0,1,4,3,4,0,3,0,0
M,45,10,446,2,0,0,3,1,4,2,4,4,0,3
M,18,19,462,0,0,2,2,2,3,2,3,3,4,0
M,1,5,128,5,2,1,3,0,3,2,2,4,5,3
F,25,3,231,3,4,5,3,0,5,5,0,3,1,0
M,35,2,772,5,4,1,2,4,5,0,4,1,1,0
M,35,10,618,4,1,5,0,4,0,4,5,4,2,1
M,35,14,12,1,0,0,4,3,2,1,1,3,2,3
M,50,13,966,5,0,5,2,4,4,2,2,4,5,0
M,56,10,212,0,3,4,5,4,3,4,0,0,4,0
F,18,13,990,0,4,0,1,0,0,5,1,2,0,0
F,25,3,12,1,3,4,1,4,4,5,5,4,4,2
M,56,13,68,2,3,3,2,1,0,3,1,2,2,5
M,56,11,549,4,4,2,5,4,1,5,0,1,1,0
F,18,16,852,2,1,3,0,3,2,2,2,4,2,0
F,35,17,891,3,0,1,4,0,2,2,4,1,2,1
F,18,17,777,0,1,5,3,3,1,0,0,2,0,0
F,35,19,950,4,1,1,2,1,2,2,3,4,5,3
M,50,19,904,5,1,3,4,4,4,2,4,5,5,0
M,35,4,131,0,1,4,0,5,2,4,5,5,2,5
M,35,8,973,0,3,1,4,5,4,5,0,1,5,5
F,50,13,549,0,0,1,2,3,3,4,2,0,0,0
M,35,14,76,2,4,4,5,1,3,4,1,2,4,4
F,56,19,457,1,1,3,2,0,0,1,0,2,1,4
F,56,8,454,5,4,1,1,4,1,0,1,5,2,1
M,45,15,285,0,4,4,0,2,2,4,4,5,1,4
F,25,3,440,1,3,3,4,3,4,1,0,0,0,0
M,25,16,965,4,1,3,3,3,2,1,0,4,3,0
F,35,7,230,0,0,4,0,0,1,1,5,0,2,0
F,56,0,27,4,1,2,1,3,2,2,0,5,2,5
M,50,13,354,2,4,3,1,0,0,3,4,2,2,2
M,25,6,618,0,0,1,5,2,0,5,5,1,5,5
M,50,1,201,4,4,0,1,0,0,3,5,5,3,0
F,35,11,23,4,1,0,3,5,4,3,0,1,4,0
F,1,19,782,1,3,3,4,5,0,3,2,4,2,0
M,25,12,181,0,1,5,5,1,0,2,0,2,0,2
M,18,0,540,2,0,5,3,4,4,3,0,5,0,0
M,56,3,947,2,2,0,0,5,2,5,5,5,2,3
M,56,19,74,1,4,2,3,1,4,0,5,0,0,3
F,25,11,81,1,4,4,3,4,1,3,0,5,5,0
M,18,17,971,4,3,5,3,0,0,1,0,4,5,0
M,1,5,486,1,4,2,0,2,4,0,2,4,4,0
F,1,12,104,0,2,4,0,0,2,1,0,2,3,2
M,35,3,20,4,2,4,4,4,1,1,0,1,2,0
F,25,18,494,1,3,5,1,5,4,4,2,3,3,5
M,45,6,956,1,1,5,0,2,5,3,3,4,2,0
F,18,1,857,1,3,2,5,0,3,4,4,0,0,1
F,56,20,89,0,3,4,0,0,3,3,0,0,5,1
